date,AKAM,AKAM_EPS,PE Ratio
2010-04-19,32.47,0.21,154.61904761904762
2010-04-20,33.15,0.21,157.85714285714286
2010-04-21,33.58,0.21,159.9047619047619
2010-04-22,34.35,0.21,163.57142857142858
2010-04-23,34.22,0.21,162.95238095238096
2010-04-26,34.67,0.21,165.0952380952381
2010-04-27,33.7,0.21,160.47619047619048
2010-04-28,33.18,0.21,158.0
2010-04-29,39.63,0.21,188.71428571428572
2010-04-30,38.83,0.21,184.9047619047619
2010-05-03,39.76,0.21,189.33333333333334
2010-05-04,38.39,0.21,182.80952380952382
2010-05-05,38.1,0.21,181.42857142857144
2010-05-06,37.39,0.21,178.04761904761907
2010-05-07,35.71,0.21,170.04761904761907
2010-05-10,38.38,0.22,174.45454545454547
2010-05-11,38.52,0.22,175.0909090909091
2010-05-12,39.42,0.22,179.1818181818182
2010-05-13,39.75,0.22,180.6818181818182
2010-05-14,38.9,0.22,176.8181818181818
2010-05-17,41.03,0.22,186.5
2010-05-18,40.48,0.22,183.99999999999997
2010-05-19,39.95,0.22,181.5909090909091
2010-05-20,37.63,0.22,171.04545454545456
2010-05-21,38.93,0.22,176.95454545454544
2010-05-24,39.03,0.22,177.4090909090909
2010-05-25,38.91,0.22,176.86363636363635
2010-05-26,38.85,0.22,176.5909090909091
2010-05-27,40.22,0.22,182.8181818181818
2010-05-28,39.72,0.22,180.54545454545453
2010-06-01,39.5,0.22,179.54545454545453
2010-06-02,41.27,0.22,187.5909090909091
2010-06-03,43.08,0.22,195.8181818181818
2010-06-04,41.9,0.22,190.45454545454544
2010-06-07,41.22,0.22,187.36363636363635
2010-06-08,40.52,0.22,184.1818181818182
2010-06-09,41.82,0.22,190.0909090909091
2010-06-10,42.83,0.22,194.6818181818182
2010-06-11,44.3,0.22,201.36363636363635
2010-06-14,43.68,0.22,198.54545454545453
2010-06-15,45.04,0.22,204.72727272727272
2010-06-16,45.13,0.22,205.13636363636365
2010-06-17,45.59,0.22,207.22727272727275
2010-06-18,45.72,0.22,207.8181818181818
2010-06-21,45.27,0.22,205.77272727272728
2010-06-22,44.35,0.22,201.5909090909091
2010-06-23,45.3,0.22,205.9090909090909
2010-06-24,44.27,0.22,201.22727272727275
2010-06-25,45.09,0.22,204.95454545454547
2010-06-28,44.93,0.22,204.22727272727272
2010-06-29,41.04,0.22,186.54545454545453
2010-06-30,40.57,0.22,184.4090909090909
2010-07-01,40.35,0.22,183.4090909090909
2010-07-02,39.57,0.22,179.86363636363637
2010-07-06,40.26,0.22,183.0
2010-07-07,42.73,0.22,194.22727272727272
2010-07-08,43.0,0.22,195.45454545454547
2010-07-09,43.47,0.22,197.5909090909091
2010-07-12,42.98,0.22,195.36363636363635
2010-07-13,43.58,0.22,198.0909090909091
2010-07-14,43.99,0.22,199.95454545454547
2010-07-15,44.23,0.22,201.04545454545453
2010-07-16,42.69,0.22,194.04545454545453
2010-07-19,42.63,0.22,193.77272727272728
2010-07-20,42.89,0.22,194.95454545454547
2010-07-21,43.08,0.22,195.8181818181818
2010-07-22,44.28,0.22,201.27272727272728
2010-07-23,45.05,0.22,204.77272727272725
2010-07-26,45.37,0.22,206.22727272727272
2010-07-27,44.33,0.22,201.5
2010-07-28,44.03,0.22,200.13636363636365
2010-07-29,38.35,0.22,174.3181818181818
2010-07-30,38.36,0.22,174.36363636363637
2010-08-02,37.2,0.22,169.0909090909091
2010-08-03,38.51,0.22,175.04545454545453
2010-08-04,39.03,0.22,177.4090909090909
2010-08-05,38.99,0.22,177.22727272727275
2010-08-06,39.9,0.22,181.36363636363635
2010-08-09,41.15,0.2,205.74999999999997
2010-08-10,43.15,0.2,215.74999999999997
2010-08-11,42.39,0.2,211.95
2010-08-12,43.93,0.2,219.64999999999998
2010-08-13,44.22,0.2,221.1
2010-08-16,43.89,0.2,219.45
2010-08-17,44.39,0.2,221.95
2010-08-18,44.05,0.2,220.24999999999997
2010-08-19,45.01,0.2,225.04999999999998
2010-08-20,47.86,0.2,239.29999999999998
2010-08-23,46.73,0.2,233.64999999999998
2010-08-24,45.61,0.2,228.04999999999998
2010-08-25,46.82,0.2,234.1
2010-08-26,46.42,0.2,232.1
2010-08-27,47.26,0.2,236.29999999999998
2010-08-30,46.19,0.2,230.95
2010-08-31,46.07,0.2,230.35
2010-09-01,47.65,0.2,238.24999999999997
2010-09-02,50.09,0.2,250.45000000000002
2010-09-03,49.96,0.2,249.79999999999998
2010-09-07,50.5,0.2,252.5
2010-09-08,50.51,0.2,252.54999999999998
2010-09-09,50.12,0.2,250.59999999999997
2010-09-10,49.5,0.2,247.5
2010-09-13,50.84,0.2,254.20000000000002
2010-09-14,50.7,0.2,253.5
2010-09-15,51.54,0.2,257.7
2010-09-16,52.26,0.2,261.29999999999995
2010-09-17,52.38,0.2,261.9
2010-09-20,52.7,0.2,263.5
2010-09-21,52.41,0.2,262.04999999999995
2010-09-22,50.0,0.2,250.0
2010-09-23,50.59,0.2,252.95000000000002
2010-09-24,50.88,0.2,254.4
2010-09-27,51.15,0.2,255.74999999999997
2010-09-28,50.98,0.2,254.89999999999998
2010-09-29,50.57,0.2,252.85
2010-09-30,50.18,0.2,250.89999999999998
2010-10-01,49.33,0.2,246.64999999999998
2010-10-04,47.39,0.2,236.95
2010-10-05,47.91,0.2,239.54999999999998
2010-10-06,44.25,0.2,221.25
2010-10-07,45.04,0.2,225.2
2010-10-08,45.93,0.2,229.64999999999998
2010-10-11,44.18,0.2,220.89999999999998
2010-10-12,45.86,0.2,229.29999999999998
2010-10-13,45.93,0.2,229.64999999999998
2010-10-14,46.06,0.2,230.3
2010-10-15,47.09,0.2,235.45000000000002
2010-10-18,45.94,0.2,229.7
2010-10-19,45.54,0.2,227.7
2010-10-20,45.66,0.2,228.29999999999998
2010-10-21,46.61,0.2,233.04999999999998
2010-10-22,47.61,0.2,238.04999999999998
2010-10-25,48.68,0.2,243.39999999999998
2010-10-26,48.65,0.2,243.24999999999997
2010-10-27,50.39,0.2,251.95
2010-10-28,51.11,0.2,255.54999999999998
2010-10-29,51.67,0.2,258.34999999999997
2010-11-01,50.8,0.2,253.99999999999997
2010-11-02,51.79,0.2,258.95
2010-11-03,52.51,0.2,262.54999999999995
2010-11-04,53.63,0.2,268.15
2010-11-05,53.28,0.2,266.4
2010-11-08,54.14,0.2,270.7
2010-11-09,51.56,0.21,245.52380952380955
2010-11-10,51.85,0.21,246.90476190476193
2010-11-11,50.44,0.21,240.19047619047618
2010-11-12,49.77,0.21,237.00000000000003
2010-11-15,47.21,0.21,224.80952380952382
2010-11-16,46.63,0.21,222.04761904761907
2010-11-17,47.68,0.21,227.04761904761907
2010-11-18,48.76,0.21,232.19047619047618
2010-11-19,49.53,0.21,235.85714285714286
2010-11-22,49.95,0.21,237.8571428571429
2010-11-23,48.88,0.21,232.7619047619048
2010-11-24,51.06,0.21,243.14285714285717
2010-11-26,51.53,0.21,245.3809523809524
2010-11-29,51.85,0.21,246.90476190476193
2010-11-30,52.19,0.21,248.52380952380952
2010-12-01,53.36,0.21,254.0952380952381
2010-12-02,52.45,0.21,249.7619047619048
2010-12-03,52.96,0.21,252.1904761904762
2010-12-06,52.91,0.21,251.95238095238093
2010-12-07,54.12,0.21,257.7142857142857
2010-12-08,54.1,0.21,257.61904761904765
2010-12-09,52.5,0.21,250.0
2010-12-10,51.33,0.21,244.42857142857142
2010-12-13,50.68,0.21,241.33333333333334
2010-12-14,49.49,0.21,235.66666666666669
2010-12-15,49.14,0.21,234.0
2010-12-16,50.0,0.21,238.0952380952381
2010-12-17,50.87,0.21,242.23809523809524
2010-12-20,49.17,0.21,234.14285714285717
2010-12-21,50.39,0.21,239.95238095238096
2010-12-22,48.79,0.21,232.33333333333334
2010-12-23,48.1,0.21,229.04761904761907
2010-12-27,48.19,0.21,229.47619047619048
2010-12-28,47.76,0.21,227.42857142857142
2010-12-29,47.92,0.21,228.1904761904762
2010-12-30,47.68,0.21,227.04761904761907
2010-12-31,47.05,0.21,224.04761904761904
2011-01-03,48.26,0.21,229.8095238095238
2011-01-04,47.14,0.21,224.47619047619048
2011-01-05,48.85,0.21,232.61904761904762
2011-01-06,48.45,0.21,230.71428571428572
2011-01-07,48.69,0.21,231.85714285714286
2011-01-10,48.79,0.21,232.33333333333334
2011-01-11,48.75,0.21,232.14285714285714
2011-01-12,49.26,0.21,234.57142857142858
2011-01-13,50.38,0.21,239.90476190476193
2011-01-14,51.75,0.21,246.42857142857144
2011-01-18,52.24,0.21,248.7619047619048
2011-01-19,51.51,0.21,245.28571428571428
2011-01-20,50.34,0.21,239.71428571428575
2011-01-21,48.93,0.21,233.0
2011-01-24,49.43,0.21,235.38095238095238
2011-01-25,47.82,0.21,227.71428571428572
2011-01-26,48.02,0.21,228.66666666666669
2011-01-27,47.99,0.21,228.52380952380955
2011-01-28,47.75,0.21,227.38095238095238
2011-01-31,48.32,0.21,230.0952380952381
2011-02-01,49.07,0.21,233.66666666666669
2011-02-02,48.06,0.21,228.8571428571429
2011-02-03,48.11,0.21,229.0952380952381
2011-02-04,47.88,0.21,228.00000000000003
2011-02-07,47.39,0.21,225.66666666666669
2011-02-08,48.1,0.21,229.04761904761907
2011-02-09,47.99,0.21,228.52380952380955
2011-02-10,40.75,0.21,194.04761904761907
2011-02-11,41.43,0.21,197.28571428571428
2011-02-14,42.1,0.21,200.47619047619048
2011-02-15,42.95,0.21,204.52380952380955
2011-02-16,42.79,0.21,203.76190476190476
2011-02-17,42.67,0.21,203.1904761904762
2011-02-18,41.57,0.21,197.95238095238096
2011-02-22,40.22,0.21,191.52380952380952
2011-02-23,39.99,0.21,190.42857142857144
2011-02-24,39.66,0.21,188.85714285714286
2011-02-25,39.48,0.21,188.0
2011-02-28,37.53,0.21,178.71428571428572
2011-03-01,37.36,0.27,138.37037037037035
2011-03-02,38.11,0.27,141.14814814814812
2011-03-03,37.78,0.27,139.92592592592592
2011-03-04,37.37,0.27,138.4074074074074
2011-03-07,36.54,0.27,135.33333333333331
2011-03-08,36.51,0.27,135.2222222222222
2011-03-09,36.57,0.27,135.44444444444443
2011-03-10,36.41,0.27,134.85185185185182
2011-03-11,36.2,0.27,134.07407407407408
2011-03-14,36.06,0.27,133.55555555555554
2011-03-15,35.74,0.27,132.37037037037038
2011-03-16,34.96,0.27,129.48148148148147
2011-03-17,36.47,0.27,135.07407407407405
2011-03-18,36.19,0.27,134.037037037037
2011-03-21,36.38,0.27,134.74074074074073
2011-03-22,36.56,0.27,135.40740740740742
2011-03-23,36.67,0.27,135.8148148148148
2011-03-24,37.76,0.27,139.85185185185185
2011-03-25,38.45,0.27,142.40740740740742
2011-03-28,37.51,0.27,138.9259259259259
2011-03-29,37.95,0.27,140.55555555555554
2011-03-30,38.1,0.27,141.11111111111111
2011-03-31,38.0,0.27,140.74074074074073
2011-04-01,37.6,0.27,139.25925925925927
2011-04-04,37.7,0.27,139.62962962962962
2011-04-05,37.07,0.27,137.29629629629628
2011-04-06,37.24,0.27,137.92592592592592
2011-04-07,37.37,0.27,138.4074074074074
2011-04-08,37.35,0.27,138.33333333333334
2011-04-11,36.46,0.27,135.03703703703704
2011-04-12,36.98,0.27,136.96296296296293
2011-04-13,37.54,0.27,139.03703703703704
2011-04-14,37.38,0.27,138.44444444444446
2011-04-15,38.09,0.27,141.07407407407408
2011-04-18,39.73,0.27,147.14814814814812
2011-04-19,39.62,0.27,146.74074074074073
2011-04-20,39.94,0.27,147.9259259259259
2011-04-21,39.98,0.27,148.07407407407405
2011-04-25,40.68,0.27,150.66666666666666
2011-04-26,40.36,0.27,149.48148148148147
2011-04-27,40.98,0.27,151.77777777777774
2011-04-28,34.94,0.27,129.4074074074074
2011-04-29,34.43,0.27,127.5185185185185
2011-05-02,34.23,0.27,126.77777777777776
2011-05-03,33.46,0.27,123.92592592592592
2011-05-04,34.35,0.27,127.22222222222221
2011-05-05,35.17,0.27,130.25925925925927
2011-05-06,34.62,0.27,128.2222222222222
2011-05-09,34.59,0.27,128.11111111111111
2011-05-10,34.91,0.26,134.26923076923075
2011-05-11,34.14,0.26,131.3076923076923
2011-05-12,34.15,0.26,131.34615384615384
2011-05-13,33.95,0.26,130.5769230769231
2011-05-16,32.95,0.26,126.73076923076924
2011-05-17,32.4,0.26,124.6153846153846
2011-05-18,32.48,0.26,124.9230769230769
2011-05-19,32.65,0.26,125.57692307692307
2011-05-20,34.2,0.26,131.53846153846155
2011-05-23,33.3,0.26,128.07692307692307
2011-05-24,32.94,0.26,126.69230769230768
2011-05-25,32.88,0.26,126.46153846153847
2011-05-26,33.18,0.26,127.61538461538461
2011-05-27,33.66,0.26,129.46153846153845
2011-05-31,33.94,0.26,130.53846153846152
2011-06-01,33.19,0.26,127.65384615384615
2011-06-02,33.62,0.26,129.3076923076923
2011-06-03,32.83,0.26,126.26923076923076
2011-06-06,31.84,0.26,122.46153846153845
2011-06-07,31.37,0.26,120.65384615384616
2011-06-08,30.26,0.26,116.38461538461539
2011-06-09,30.04,0.26,115.53846153846153
2011-06-10,29.45,0.26,113.26923076923076
2011-06-13,29.39,0.26,113.03846153846153
2011-06-14,29.54,0.26,113.61538461538461
2011-06-15,28.99,0.26,111.49999999999999
2011-06-16,29.47,0.26,113.34615384615384
2011-06-17,29.49,0.26,113.42307692307692
2011-06-20,29.24,0.26,112.46153846153845
2011-06-21,30.06,0.26,115.61538461538461
2011-06-22,29.86,0.26,114.84615384615384
2011-06-23,29.84,0.26,114.76923076923076
2011-06-24,29.25,0.26,112.5
2011-06-27,29.5,0.26,113.46153846153845
2011-06-28,30.11,0.26,115.8076923076923
2011-06-29,30.8,0.26,118.46153846153847
2011-06-30,31.47,0.26,121.03846153846153
2011-07-01,31.49,0.26,121.1153846153846
2011-07-05,31.18,0.26,119.92307692307692
2011-07-06,31.43,0.26,120.88461538461537
2011-07-07,31.54,0.26,121.3076923076923
2011-07-08,31.66,0.26,121.76923076923076
2011-07-11,30.81,0.26,118.49999999999999
2011-07-12,30.94,0.26,119.0
2011-07-13,30.95,0.26,119.03846153846153
2011-07-14,29.62,0.26,113.92307692307692
2011-07-15,29.85,0.26,114.8076923076923
2011-07-18,29.06,0.26,111.76923076923076
2011-07-19,29.24,0.26,112.46153846153845
2011-07-20,29.36,0.26,112.92307692307692
2011-07-21,29.41,0.26,113.11538461538461
2011-07-22,30.37,0.26,116.8076923076923
2011-07-25,30.41,0.26,116.96153846153845
2011-07-26,30.69,0.26,118.03846153846153
2011-07-27,29.48,0.26,113.38461538461539
2011-07-28,23.84,0.26,91.6923076923077
2011-07-29,24.22,0.26,93.15384615384615
2011-08-01,23.77,0.26,91.42307692307692
2011-08-02,23.03,0.26,88.57692307692308
2011-08-03,23.62,0.26,90.84615384615385
2011-08-04,22.88,0.26,88.0
2011-08-05,22.59,0.26,86.88461538461539
2011-08-08,21.09,0.26,81.11538461538461
2011-08-09,21.89,0.25,87.56
2011-08-10,21.24,0.25,84.96
2011-08-11,22.29,0.25,89.16
2011-08-12,22.55,0.25,90.2
2011-08-15,23.25,0.25,93.0
2011-08-16,22.85,0.25,91.4
2011-08-17,22.62,0.25,90.48
2011-08-18,20.81,0.25,83.24
2011-08-19,20.28,0.25,81.12
2011-08-22,19.97,0.25,79.88
2011-08-23,20.82,0.25,83.28
2011-08-24,20.66,0.25,82.64
2011-08-25,20.01,0.25,80.04
2011-08-26,20.64,0.25,82.56
2011-08-29,21.62,0.25,86.48
2011-08-30,21.97,0.25,87.88
2011-08-31,21.94,0.25,87.76
2011-09-01,21.46,0.25,85.84
2011-09-02,20.5,0.25,82.0
2011-09-06,20.35,0.25,81.4
2011-09-07,21.59,0.25,86.36
2011-09-08,21.59,0.25,86.36
2011-09-09,20.77,0.25,83.08
2011-09-12,20.91,0.25,83.64
2011-09-13,21.26,0.25,85.04
2011-09-14,22.37,0.25,89.48
2011-09-15,22.67,0.25,90.68
2011-09-16,22.72,0.25,90.88
2011-09-19,22.24,0.25,88.96
2011-09-20,21.83,0.25,87.32
2011-09-21,21.36,0.25,85.44
2011-09-22,20.19,0.25,80.76
2011-09-23,20.8,0.25,83.2
2011-09-26,21.14,0.25,84.56
2011-09-27,22.14,0.25,88.56
2011-09-28,21.24,0.25,84.96
2011-09-29,20.99,0.25,83.96
2011-09-30,19.88,0.25,79.52
2011-10-03,18.65,0.25,74.6
2011-10-04,20.56,0.25,82.24
2011-10-05,22.35,0.25,89.4
2011-10-06,22.88,0.25,91.52
2011-10-07,23.02,0.25,92.08
2011-10-10,23.46,0.25,93.84
2011-10-11,23.35,0.25,93.4
2011-10-12,23.37,0.25,93.48
2011-10-13,24.49,0.25,97.96
2011-10-14,24.46,0.25,97.84
2011-10-17,24.2,0.25,96.8
2011-10-18,23.83,0.25,95.32
2011-10-19,22.96,0.25,91.84
2011-10-20,23.48,0.25,93.92
2011-10-21,23.85,0.25,95.4
2011-10-24,24.66,0.25,98.64
2011-10-25,23.3,0.25,93.2
2011-10-26,23.78,0.25,95.12
2011-10-27,27.45,0.25,109.8
2011-10-28,28.29,0.25,113.16
2011-10-31,26.94,0.25,107.76
2011-11-01,26.64,0.25,106.56
2011-11-02,27.81,0.25,111.24
2011-11-03,29.2,0.25,116.8
2011-11-04,29.82,0.25,119.28
2011-11-07,29.55,0.25,118.2
2011-11-08,30.43,0.25,121.72
2011-11-09,29.01,0.23,126.1304347826087
2011-11-10,28.94,0.23,125.82608695652173
2011-11-11,29.93,0.23,130.1304347826087
2011-11-14,29.13,0.23,126.65217391304347
2011-11-15,29.46,0.23,128.08695652173913
2011-11-16,28.88,0.23,125.56521739130434
2011-11-17,28.13,0.23,122.30434782608695
2011-11-18,27.97,0.23,121.6086956521739
2011-11-21,27.33,0.23,118.82608695652172
2011-11-22,27.07,0.23,117.69565217391305
2011-11-23,26.28,0.23,114.26086956521739
2011-11-25,26.31,0.23,114.39130434782608
2011-11-28,27.66,0.23,120.26086956521739
2011-11-29,27.74,0.23,120.6086956521739
2011-11-30,28.91,0.23,125.69565217391303
2011-12-01,29.16,0.23,126.78260869565217
2011-12-02,29.0,0.23,126.08695652173913
2011-12-05,29.18,0.23,126.8695652173913
2011-12-06,28.23,0.23,122.73913043478261
2011-12-07,28.04,0.23,121.91304347826086
2011-12-08,27.3,0.23,118.69565217391305
2011-12-09,28.21,0.23,122.65217391304347
2011-12-12,27.38,0.23,119.04347826086956
2011-12-13,26.5,0.23,115.21739130434783
2011-12-14,26.66,0.23,115.91304347826086
2011-12-15,27.01,0.23,117.43478260869566
2011-12-16,26.65,0.23,115.8695652173913
2011-12-19,26.56,0.23,115.4782608695652
2011-12-20,27.67,0.23,120.30434782608695
2011-12-21,26.67,0.23,115.95652173913044
2011-12-22,31.63,0.23,137.52173913043478
2011-12-23,31.93,0.23,138.82608695652172
2011-12-27,32.21,0.23,140.04347826086956
2011-12-28,31.81,0.23,138.30434782608694
2011-12-29,32.3,0.23,140.43478260869563
2011-12-30,32.28,0.23,140.34782608695653
2012-01-03,32.93,0.23,143.17391304347825
2012-01-04,32.44,0.23,141.04347826086956
2012-01-05,32.43,0.23,141.0
2012-01-06,32.76,0.23,142.43478260869563
2012-01-09,32.61,0.23,141.78260869565216
2012-01-10,33.14,0.23,144.08695652173913
2012-01-11,34.0,0.23,147.82608695652172
2012-01-12,33.57,0.23,145.95652173913044
2012-01-13,32.22,0.23,140.08695652173913
2012-01-17,32.13,0.23,139.69565217391306
2012-01-18,32.41,0.23,140.91304347826085
2012-01-19,32.69,0.23,142.1304347826087
2012-01-20,32.04,0.23,139.30434782608694
2012-01-23,31.72,0.23,137.91304347826085
2012-01-24,31.39,0.23,136.47826086956522
2012-01-25,31.87,0.23,138.56521739130434
2012-01-26,31.43,0.23,136.65217391304347
2012-01-27,32.01,0.23,139.17391304347825
2012-01-30,32.04,0.23,139.30434782608694
2012-01-31,32.23,0.23,140.1304347826087
2012-02-01,32.01,0.23,139.17391304347825
2012-02-02,32.33,0.23,140.56521739130434
2012-02-03,33.64,0.23,146.26086956521738
2012-02-06,33.37,0.23,145.08695652173913
2012-02-07,33.65,0.23,146.30434782608694
2012-02-08,34.44,0.23,149.7391304347826
2012-02-09,38.06,0.23,165.47826086956522
2012-02-10,38.43,0.23,167.08695652173913
2012-02-13,38.57,0.23,167.69565217391303
2012-02-14,38.48,0.23,167.30434782608694
2012-02-15,38.06,0.23,165.47826086956522
2012-02-16,38.42,0.23,167.04347826086956
2012-02-17,37.8,0.23,164.3478260869565
2012-02-21,37.43,0.23,162.7391304347826
2012-02-22,36.61,0.23,159.17391304347825
2012-02-23,36.52,0.23,158.7826086956522
2012-02-24,37.21,0.23,161.78260869565216
2012-02-27,37.07,0.23,161.17391304347825
2012-02-28,36.69,0.23,159.52173913043475
2012-02-29,36.0,0.32,112.5
2012-03-01,35.9,0.32,112.1875
2012-03-02,36.3,0.32,113.43749999999999
2012-03-05,35.77,0.32,111.78125000000001
2012-03-06,34.87,0.32,108.96874999999999
2012-03-07,35.55,0.32,111.09374999999999
2012-03-08,36.12,0.32,112.87499999999999
2012-03-09,36.84,0.32,115.12500000000001
2012-03-12,36.63,0.32,114.46875
2012-03-13,37.47,0.32,117.09375
2012-03-14,36.66,0.32,114.56249999999999
2012-03-15,37.35,0.32,116.71875
2012-03-16,37.36,0.32,116.75
2012-03-19,37.04,0.32,115.75
2012-03-20,36.75,0.32,114.84375
2012-03-21,36.94,0.32,115.43749999999999
2012-03-22,36.46,0.32,113.9375
2012-03-23,36.62,0.32,114.43749999999999
2012-03-26,37.77,0.32,118.03125000000001
2012-03-27,37.68,0.32,117.75
2012-03-28,36.88,0.32,115.25
2012-03-29,36.92,0.32,115.375
2012-03-30,36.7,0.32,114.6875
2012-04-02,36.73,0.32,114.78124999999999
2012-04-03,36.38,0.32,113.6875
2012-04-04,36.48,0.32,113.99999999999999
2012-04-05,36.33,0.32,113.53124999999999
2012-04-09,35.69,0.32,111.53124999999999
2012-04-10,35.12,0.32,109.74999999999999
2012-04-11,35.98,0.32,112.43749999999999
2012-04-12,36.54,0.32,114.1875
2012-04-13,36.76,0.32,114.87499999999999
2012-04-16,36.73,0.32,114.78124999999999
2012-04-17,37.63,0.32,117.59375
2012-04-18,38.41,0.32,120.03124999999999
2012-04-19,37.86,0.32,118.3125
2012-04-20,37.4,0.32,116.875
2012-04-23,38.1,0.32,119.0625
2012-04-24,37.74,0.32,117.9375
2012-04-25,38.75,0.32,121.09375
2012-04-26,33.15,0.32,103.59375
2012-04-27,33.18,0.32,103.6875
2012-04-30,32.59,0.32,101.84375000000001
2012-05-01,33.61,0.32,105.03125
2012-05-02,34.09,0.32,106.53125000000001
2012-05-03,33.28,0.32,104.0
2012-05-04,32.56,0.32,101.75
2012-05-07,32.28,0.32,100.875
2012-05-08,32.28,0.32,100.875
2012-05-09,31.93,0.32,99.78125
2012-05-10,31.37,0.25,125.48
2012-05-11,31.17,0.25,124.68
2012-05-14,29.66,0.25,118.64
2012-05-15,30.19,0.25,120.76
2012-05-16,29.17,0.25,116.68
2012-05-17,29.29,0.25,117.16
2012-05-18,28.45,0.25,113.8
2012-05-21,29.3,0.25,117.2
2012-05-22,29.18,0.25,116.72
2012-05-23,29.68,0.25,118.72
2012-05-24,29.4,0.25,117.6
2012-05-25,29.31,0.25,117.24
2012-05-29,29.98,0.25,119.92
2012-05-30,29.21,0.25,116.84
2012-05-31,29.34,0.25,117.36
2012-06-01,28.2,0.25,112.8
2012-06-04,28.36,0.25,113.44
2012-06-05,27.44,0.25,109.76
2012-06-06,28.99,0.25,115.96
2012-06-07,29.07,0.25,116.28
2012-06-08,30.12,0.25,120.48
2012-06-11,29.75,0.25,119.0
2012-06-12,30.26,0.25,121.04
2012-06-13,29.56,0.25,118.24
2012-06-14,29.95,0.25,119.8
2012-06-15,31.14,0.25,124.56
2012-06-18,31.33,0.25,125.32
2012-06-19,31.87,0.25,127.48
2012-06-20,31.69,0.25,126.76
2012-06-21,30.27,0.25,121.08
2012-06-22,30.81,0.25,123.24
2012-06-25,30.08,0.25,120.32
2012-06-26,30.39,0.25,121.56
2012-06-27,30.65,0.25,122.6
2012-06-28,30.43,0.25,121.72
2012-06-29,31.75,0.25,127.0
2012-07-02,31.54,0.25,126.16
2012-07-03,32.16,0.25,128.64
2012-07-05,32.22,0.25,128.88
2012-07-06,31.28,0.25,125.12
2012-07-09,29.99,0.25,119.96
2012-07-10,29.71,0.25,118.84
2012-07-11,29.37,0.25,117.48
2012-07-12,29.41,0.25,117.64
2012-07-13,30.08,0.25,120.32
2012-07-16,30.01,0.25,120.04
2012-07-17,30.23,0.25,120.92
2012-07-18,29.92,0.25,119.68
2012-07-19,30.49,0.25,121.96
2012-07-20,29.91,0.25,119.64
2012-07-23,28.66,0.25,114.64
2012-07-24,28.39,0.25,113.56
2012-07-25,28.25,0.25,113.0
2012-07-26,35.04,0.25,140.16
2012-07-27,35.86,0.25,143.44
2012-07-30,35.82,0.25,143.28
2012-07-31,35.18,0.25,140.72
2012-08-01,35.13,0.25,140.52
2012-08-02,34.69,0.25,138.76
2012-08-03,35.48,0.25,141.92
2012-08-06,35.82,0.25,143.28
2012-08-07,36.34,0.25,145.36
2012-08-08,36.18,0.25,144.72
2012-08-09,36.21,0.24,150.875
2012-08-10,35.97,0.24,149.875
2012-08-13,35.74,0.24,148.91666666666669
2012-08-14,35.44,0.24,147.66666666666666
2012-08-15,36.8,0.24,153.33333333333331
2012-08-16,37.81,0.24,157.54166666666669
2012-08-17,37.55,0.24,156.45833333333331
2012-08-20,37.05,0.24,154.375
2012-08-21,37.43,0.24,155.95833333333334
2012-08-22,37.96,0.24,158.16666666666669
2012-08-23,37.13,0.24,154.70833333333334
2012-08-24,37.1,0.24,154.58333333333334
2012-08-27,37.24,0.24,155.16666666666669
2012-08-28,37.31,0.24,155.45833333333334
2012-08-29,37.68,0.24,157.0
2012-08-30,37.31,0.24,155.45833333333334
2012-08-31,37.51,0.24,156.29166666666666
2012-09-04,37.67,0.24,156.95833333333334
2012-09-05,37.71,0.24,157.125
2012-09-06,39.21,0.24,163.375
2012-09-07,38.73,0.24,161.375
2012-09-10,38.49,0.24,160.37500000000003
2012-09-11,38.12,0.24,158.83333333333331
2012-09-12,37.89,0.24,157.875
2012-09-13,38.18,0.24,159.08333333333334
2012-09-14,39.03,0.24,162.625
2012-09-17,38.84,0.24,161.83333333333334
2012-09-18,38.65,0.24,161.04166666666666
2012-09-19,38.96,0.24,162.33333333333334
2012-09-20,38.68,0.24,161.16666666666669
2012-09-21,38.81,0.24,161.70833333333334
2012-09-24,38.36,0.24,159.83333333333334
2012-09-25,38.46,0.24,160.25
2012-09-26,37.93,0.24,158.04166666666666
2012-09-27,38.49,0.24,160.37500000000003
2012-09-28,38.26,0.24,159.41666666666666
2012-10-01,38.21,0.24,159.20833333333334
2012-10-02,38.43,0.24,160.125
2012-10-03,39.04,0.24,162.66666666666666
2012-10-04,39.43,0.24,164.29166666666669
2012-10-05,39.41,0.24,164.20833333333331
2012-10-08,39.6,0.24,165.0
2012-10-09,38.36,0.24,159.83333333333334
2012-10-10,37.83,0.24,157.625
2012-10-11,37.89,0.24,157.875
2012-10-12,37.58,0.24,156.58333333333334
2012-10-15,37.9,0.24,157.91666666666666
2012-10-16,38.73,0.24,161.375
2012-10-17,37.98,0.24,158.25
2012-10-18,37.28,0.24,155.33333333333334
2012-10-19,36.37,0.24,151.54166666666666
2012-10-22,36.57,0.24,152.375
2012-10-23,36.49,0.24,152.04166666666669
2012-10-24,36.11,0.24,150.45833333333334
2012-10-25,38.54,0.24,160.58333333333334
2012-10-26,38.39,0.24,159.95833333333334
2012-10-31,37.99,0.24,158.29166666666669
2012-11-01,38.57,0.24,160.70833333333334
2012-11-02,38.28,0.24,159.5
2012-11-05,38.96,0.24,162.33333333333334
