date,OXY,OXY_EPS,PE Ratio
2009-10-07,74.18,1.3,57.06153846153846
2009-10-08,76.73,1.3,59.02307692307692
2009-10-09,76.2,1.3,58.61538461538461
2009-10-12,76.94,1.3,59.184615384615384
2009-10-13,76.93,1.3,59.17692307692308
2009-10-14,78.34,1.3,60.261538461538464
2009-10-15,79.65,1.3,61.269230769230774
2009-10-16,78.94,1.3,60.72307692307692
2009-10-19,79.15,1.3,60.88461538461539
2009-10-20,78.26,1.3,60.2
2009-10-21,78.13,1.3,60.099999999999994
2009-10-22,80.48,1.3,61.90769230769231
2009-10-23,78.7,1.3,60.53846153846154
2009-10-26,77.33,1.3,59.48461538461538
2009-10-27,76.92,1.3,59.169230769230765
2009-10-28,74.57,1.3,57.36153846153845
2009-10-29,75.82,1.3,58.32307692307692
2009-10-30,72.7,1.3,55.92307692307693
2009-11-02,73.6,2.44,30.163934426229506
2009-11-03,76.16,2.44,31.21311475409836
2009-11-04,76.74,2.44,31.450819672131146
2009-11-05,77.55,2.44,31.7827868852459
2009-11-06,77.49,2.44,31.758196721311474
2009-11-09,79.57,2.44,32.61065573770492
2009-11-10,80.64,2.44,33.049180327868854
2009-11-11,79.64,2.44,32.63934426229508
2009-11-12,78.38,2.44,32.12295081967213
2009-11-13,78.99,2.44,32.37295081967213
2009-11-16,80.94,2.44,33.17213114754098
2009-11-17,80.53,2.44,33.00409836065574
2009-11-18,79.72,2.44,32.67213114754098
2009-11-19,78.11,2.44,32.01229508196722
2009-11-20,76.64,2.44,31.40983606557377
2009-11-23,78.7,2.44,32.25409836065574
2009-11-24,79.26,2.44,32.48360655737705
2009-11-25,80.51,2.44,32.99590163934427
2009-11-27,77.79,2.44,31.88114754098361
2009-11-30,77.4,2.44,31.721311475409838
2009-12-01,78.73,2.44,32.266393442622956
2009-12-02,77.8,2.44,31.885245901639344
2009-12-03,76.79,2.44,31.471311475409838
2009-12-04,75.35,2.44,30.881147540983605
2009-12-07,74.96,2.44,30.721311475409834
2009-12-08,73.69,2.44,30.200819672131146
2009-12-09,73.72,2.44,30.21311475409836
2009-12-10,73.72,2.44,30.21311475409836
2009-12-11,72.81,2.44,29.840163934426233
2009-12-14,74.16,2.44,30.39344262295082
2009-12-15,75.56,2.44,30.9672131147541
2009-12-16,75.51,2.44,30.94672131147541
2009-12-17,75.04,2.44,30.754098360655743
2009-12-18,76.63,2.44,31.40573770491803
2009-12-21,77.29,2.44,31.676229508196723
2009-12-22,78.0,2.44,31.9672131147541
2009-12-23,79.0,2.44,32.37704918032787
2009-12-24,79.01,2.44,32.38114754098361
2009-12-28,79.05,2.44,32.397540983606554
2009-12-29,78.66,2.44,32.23770491803278
2009-12-30,78.92,2.44,32.34426229508197
2009-12-31,77.94,2.44,31.942622950819672
2010-01-04,79.61,2.44,32.627049180327866
2010-01-05,79.04,2.44,32.39344262295082
2010-01-06,79.99,2.44,32.7827868852459
2010-01-07,79.39,2.44,32.536885245901644
2010-01-08,80.21,2.44,32.87295081967213
2010-01-11,79.48,2.44,32.57377049180328
2010-01-12,76.8,2.44,31.475409836065573
2010-01-13,76.29,2.44,31.266393442622952
2010-01-14,76.88,2.44,31.508196721311474
2010-01-15,75.61,2.44,30.987704918032787
2010-01-19,76.03,2.44,31.15983606557377
2010-01-20,74.93,2.44,30.709016393442628
2010-01-21,72.82,2.44,29.844262295081965
2010-01-22,72.91,2.44,29.881147540983605
2010-01-25,74.39,2.44,30.487704918032787
2010-01-26,73.44,2.44,30.098360655737704
2010-01-27,73.22,2.44,30.008196721311474
2010-01-28,74.25,2.44,30.43032786885246
2010-01-29,75.05,2.44,30.758196721311474
2010-02-01,76.48,2.44,31.34426229508197
2010-02-02,77.39,2.44,31.7172131147541
2010-02-03,76.77,2.44,31.46311475409836
2010-02-04,73.23,2.44,30.012295081967217
2010-02-05,73.49,2.44,30.11885245901639
2010-02-08,73.1,2.44,29.95901639344262
2010-02-09,74.64,2.44,30.59016393442623
2010-02-10,75.1,2.44,30.778688524590162
2010-02-11,77.09,2.44,31.59426229508197
2010-02-12,76.45,2.44,31.331967213114755
2010-02-16,77.78,2.44,31.87704918032787
2010-02-17,77.55,2.44,31.7827868852459
2010-02-18,77.59,2.44,31.799180327868854
2010-02-19,78.09,2.44,32.00409836065574
2010-02-22,76.65,2.44,31.41393442622951
2010-02-23,75.7,2.44,31.024590163934427
2010-02-24,76.21,2.44,31.233606557377048
2010-02-25,75.72,3.6,21.03333333333333
2010-02-26,76.5,3.6,21.25
2010-03-01,77.36,3.6,21.488888888888887
2010-03-02,77.79,3.6,21.608333333333334
2010-03-03,77.63,3.6,21.563888888888886
2010-03-04,77.84,3.6,21.622222222222224
2010-03-05,78.5,3.6,21.805555555555554
2010-03-08,78.07,3.6,21.68611111111111
2010-03-09,78.07,3.6,21.68611111111111
2010-03-10,78.53,3.6,21.81388888888889
2010-03-11,78.43,3.6,21.78611111111111
2010-03-12,78.41,3.6,21.780555555555555
2010-03-15,77.66,3.6,21.57222222222222
2010-03-16,78.92,3.6,21.92222222222222
2010-03-17,79.72,3.6,22.144444444444442
2010-03-18,79.05,3.6,21.958333333333332
2010-03-19,79.12,3.6,21.977777777777778
2010-03-22,79.11,3.6,21.974999999999998
2010-03-23,79.83,3.6,22.175
2010-03-24,79.47,3.6,22.075
2010-03-25,78.09,3.6,21.691666666666666
2010-03-26,78.3,3.6,21.75
2010-03-29,80.61,3.6,22.391666666666666
2010-03-30,80.74,3.6,22.427777777777777
2010-03-31,80.99,3.6,22.49722222222222
2010-04-01,82.97,3.6,23.04722222222222
2010-04-05,84.7,3.6,23.52777777777778
2010-04-06,84.78,3.6,23.55
2010-04-07,82.68,3.6,22.96666666666667
2010-04-08,82.95,3.6,23.041666666666668
2010-04-09,82.93,3.6,23.03611111111111
2010-04-12,83.15,3.6,23.097222222222225
2010-04-13,82.1,3.6,22.805555555555554
2010-04-14,82.55,3.6,22.930555555555554
2010-04-15,82.84,3.6,23.011111111111113
2010-04-16,81.49,3.6,22.63611111111111
2010-04-19,81.14,3.6,22.538888888888888
2010-04-20,82.96,3.6,23.04444444444444
2010-04-21,82.28,3.6,22.855555555555554
2010-04-22,81.72,3.6,22.7
2010-04-23,83.81,3.6,23.280555555555555
2010-04-26,83.74,3.6,23.26111111111111
2010-04-27,80.81,3.6,22.447222222222223
2010-04-28,81.34,3.6,22.594444444444445
2010-04-29,82.63,3.6,22.952777777777776
2010-04-30,84.94,3.6,23.594444444444445
2010-05-03,86.22,3.6,23.95
2010-05-04,82.91,3.6,23.030555555555555
2010-05-05,79.4,3.6,22.055555555555557
2010-05-06,77.05,1.31,58.81679389312977
2010-05-07,77.23,1.31,58.954198473282446
2010-05-10,80.63,1.31,61.54961832061068
2010-05-11,79.55,1.31,60.725190839694655
2010-05-12,81.2,1.31,61.98473282442748
2010-05-13,79.92,1.31,61.00763358778626
2010-05-14,78.52,1.31,59.93893129770992
2010-05-17,77.15,1.31,58.89312977099237
2010-05-18,77.54,1.31,59.19083969465649
2010-05-19,76.2,1.31,58.16793893129771
2010-05-20,74.4,1.31,56.79389312977099
2010-05-21,76.08,1.31,58.07633587786259
2010-05-24,74.63,1.31,56.96946564885496
2010-05-25,75.63,1.31,57.732824427480914
2010-05-26,74.9,1.31,57.17557251908397
2010-05-27,78.97,1.31,60.2824427480916
2010-05-28,79.05,1.31,60.343511450381676
2010-06-01,76.71,1.31,58.55725190839694
2010-06-02,78.42,1.31,59.862595419847324
2010-06-03,79.44,1.31,60.6412213740458
2010-06-04,75.13,1.31,57.351145038167935
2010-06-07,75.44,1.31,57.58778625954198
2010-06-08,76.73,1.31,58.57251908396947
2010-06-09,76.62,1.31,58.48854961832061
2010-06-10,79.99,1.31,61.06106870229007
2010-06-11,81.44,1.31,62.167938931297705
2010-06-14,81.16,1.31,61.95419847328244
2010-06-15,83.1,1.31,63.435114503816784
2010-06-16,83.43,1.31,63.68702290076336
2010-06-17,82.99,1.31,63.351145038167935
2010-06-18,83.33,1.31,63.61068702290076
2010-06-21,82.2,1.31,62.74809160305343
2010-06-22,80.15,1.31,61.18320610687023
2010-06-23,80.3,1.31,61.297709923664115
2010-06-24,78.04,1.31,59.57251908396947
2010-06-25,78.3,1.31,59.77099236641221
2010-06-28,77.52,1.31,59.175572519083964
2010-06-29,75.23,1.31,57.42748091603053
2010-06-30,73.91,1.31,56.41984732824427
2010-07-01,73.53,1.31,56.12977099236641
2010-07-02,73.17,1.31,55.854961832061065
2010-07-06,73.77,1.31,56.31297709923663
2010-07-07,76.24,1.31,58.19847328244274
2010-07-08,77.52,1.31,59.175572519083964
2010-07-09,77.71,1.31,59.32061068702289
2010-07-12,77.52,1.31,59.175572519083964
2010-07-13,78.85,1.31,60.19083969465648
2010-07-14,78.63,1.31,60.02290076335877
2010-07-15,78.66,1.31,60.045801526717554
2010-07-16,76.05,1.31,58.05343511450381
2010-07-19,76.19,1.31,58.160305343511446
2010-07-20,77.56,1.31,59.20610687022901
2010-07-21,76.69,1.31,58.541984732824424
2010-07-22,78.68,1.31,60.06106870229008
2010-07-23,78.7,1.31,60.0763358778626
2010-07-26,79.44,1.31,60.6412213740458
2010-07-27,76.59,1.31,58.465648854961835
2010-07-28,75.57,1.31,57.68702290076335
2010-07-29,74.43,1.31,56.81679389312978
2010-07-30,74.66,1.31,56.992366412213734
2010-08-02,76.83,1.31,58.64885496183206
2010-08-03,75.37,1.31,57.53435114503817
2010-08-04,75.49,1.31,57.62595419847327
2010-08-05,74.35,1.3,57.192307692307686
2010-08-06,73.13,1.3,56.25384615384615
2010-08-09,73.72,1.3,56.707692307692305
2010-08-10,74.55,1.3,57.34615384615384
2010-08-11,73.14,1.3,56.26153846153846
2010-08-12,73.25,1.3,56.34615384615385
2010-08-13,72.23,1.3,55.56153846153846
2010-08-16,72.72,1.3,55.93846153846154
2010-08-17,73.61,1.3,56.62307692307692
2010-08-18,72.45,1.3,55.73076923076923
2010-08-19,72.23,1.3,55.56153846153846
2010-08-20,71.91,1.3,55.31538461538461
2010-08-23,72.4,1.3,55.69230769230769
2010-08-24,70.92,1.3,54.55384615384615
2010-08-25,69.84,1.3,53.723076923076924
2010-08-26,69.2,1.3,53.23076923076923
2010-08-27,72.26,1.3,55.58461538461539
2010-08-30,70.7,1.3,54.38461538461539
2010-08-31,70.02,1.3,53.86153846153846
2010-09-01,73.64,1.3,56.646153846153844
2010-09-02,74.58,1.3,57.36923076923077
2010-09-03,75.04,1.3,57.723076923076924
2010-09-07,73.24,1.3,56.33846153846153
2010-09-08,73.98,1.3,56.90769230769231
2010-09-09,74.32,1.3,57.169230769230765
2010-09-10,74.92,1.3,57.63076923076923
2010-09-13,75.31,1.3,57.93076923076923
2010-09-14,75.08,1.3,57.75384615384615
2010-09-15,74.86,1.3,57.58461538461538
2010-09-16,73.24,1.3,56.33846153846153
2010-09-17,73.0,1.3,56.15384615384615
2010-09-20,73.99,1.3,56.91538461538461
2010-09-21,73.69,1.3,56.684615384615384
2010-09-22,72.76,1.3,55.96923076923077
2010-09-23,71.44,1.3,54.95384615384615
2010-09-24,73.1,1.3,56.230769230769226
2010-09-27,71.67,1.3,55.13076923076923
2010-09-28,72.34,1.3,55.646153846153844
2010-09-29,73.42,1.3,56.47692307692308
2010-09-30,75.02,1.3,57.707692307692305
2010-10-01,77.38,1.3,59.523076923076914
2010-10-04,77.21,1.3,59.39230769230768
2010-10-05,79.0,1.3,60.76923076923077
2010-10-06,79.45,1.3,61.11538461538461
2010-10-07,78.93,1.3,60.71538461538462
2010-10-08,79.69,1.3,61.3
2010-10-11,80.21,1.3,61.699999999999996
2010-10-12,79.74,1.3,61.33846153846153
2010-10-13,80.75,1.3,62.11538461538461
2010-10-14,81.35,1.3,62.57692307692307
2010-10-15,81.38,1.3,62.599999999999994
2010-10-18,81.87,1.3,62.97692307692308
2010-10-19,77.79,1.3,59.838461538461544
2010-10-20,77.57,1.3,59.669230769230765
2010-10-21,75.5,1.3,58.07692307692307
2010-10-22,76.24,1.3,58.64615384615384
2010-10-25,76.7,1.3,59.0
2010-10-26,75.73,1.3,58.253846153846155
2010-10-27,76.08,1.3,58.52307692307692
2010-10-28,75.56,1.3,58.12307692307692
2010-10-29,75.33,1.3,57.94615384615384
2010-11-01,76.48,1.3,58.830769230769235
2010-11-02,78.09,1.3,60.06923076923077
2010-11-03,78.29,1.3,60.223076923076924
2010-11-04,80.95,1.47,55.06802721088436
2010-11-05,80.7,1.47,54.89795918367347
2010-11-08,80.74,1.47,54.92517006802721
2010-11-09,80.49,1.47,54.755102040816325
2010-11-10,81.05,1.47,55.136054421768705
2010-11-11,84.09,1.47,57.204081632653065
2010-11-12,83.79,1.47,57.00000000000001
2010-11-15,84.07,1.47,57.19047619047619
2010-11-16,81.6,1.47,55.51020408163265
2010-11-17,82.06,1.47,55.823129251700685
2010-11-18,83.66,1.47,56.91156462585034
2010-11-19,84.49,1.47,57.476190476190474
2010-11-22,84.76,1.47,57.65986394557824
2010-11-23,84.39,1.47,57.40816326530612
2010-11-24,85.21,1.47,57.96598639455782
2010-11-26,83.97,1.47,57.12244897959184
2010-11-29,85.25,1.47,57.993197278911566
2010-11-30,84.47,1.47,57.46258503401361
2010-12-01,86.47,1.47,58.82312925170068
2010-12-02,86.93,1.47,59.13605442176871
2010-12-03,87.89,1.47,59.7891156462585
2010-12-06,89.15,1.47,60.64625850340136
2010-12-07,88.83,1.47,60.42857142857143
2010-12-08,87.08,1.47,59.23809523809524
2010-12-09,87.25,1.47,59.35374149659864
2010-12-10,89.14,1.47,60.63945578231293
2010-12-13,89.94,1.47,61.183673469387756
2010-12-14,90.15,1.47,61.3265306122449
2010-12-15,90.82,1.47,61.78231292517007
2010-12-16,90.86,1.47,61.80952380952381
2010-12-17,91.21,1.47,62.047619047619044
2010-12-20,91.47,1.47,62.224489795918366
2010-12-21,92.58,1.47,62.97959183673469
2010-12-22,93.66,1.47,63.714285714285715
2010-12-23,93.35,1.47,63.50340136054422
2010-12-27,92.81,1.47,63.13605442176871
2010-12-28,93.6,1.47,63.6734693877551
2010-12-29,94.88,1.47,64.54421768707483
2010-12-30,93.52,1.47,63.61904761904762
2010-12-31,93.99,1.47,63.93877551020408
2011-01-03,93.89,1.47,63.87074829931973
2011-01-04,92.61,1.47,63.0
2011-01-05,92.95,1.47,63.23129251700681
2011-01-06,92.41,1.47,62.86394557823129
2011-01-07,92.16,1.47,62.69387755102041
2011-01-10,91.77,1.47,62.42857142857142
2011-01-11,92.86,1.47,63.17006802721089
2011-01-12,93.41,1.47,63.54421768707483
2011-01-13,92.38,1.47,62.843537414965986
2011-01-14,93.24,1.47,63.42857142857142
2011-01-18,94.42,1.47,64.2312925170068
2011-01-19,94.15,1.47,64.04761904761905
2011-01-20,92.37,1.47,62.83673469387755
2011-01-21,93.86,1.47,63.85034013605442
2011-01-24,93.1,1.47,63.33333333333333
2011-01-25,93.08,1.47,63.31972789115646
2011-01-26,92.87,1.47,63.17687074829932
2011-01-27,92.9,1.47,63.19727891156463
2011-01-28,89.88,1.47,61.14285714285714
2011-01-31,92.63,1.47,63.01360544217687
2011-02-01,94.78,1.47,64.47619047619048
2011-02-02,94.52,1.47,64.29931972789116
2011-02-03,94.06,1.47,63.98639455782313
2011-02-04,93.42,1.47,63.55102040816327
2011-02-07,93.45,1.47,63.57142857142858
2011-02-08,93.66,1.47,63.714285714285715
2011-02-09,93.17,1.47,63.38095238095239
2011-02-10,94.78,1.47,64.47619047619048
2011-02-11,95.56,1.47,65.00680272108843
2011-02-14,97.0,1.47,65.98639455782313
2011-02-15,98.75,1.47,67.17687074829932
2011-02-16,100.62,1.47,68.44897959183673
2011-02-17,101.41,1.47,68.98639455782313
2011-02-18,102.87,1.47,69.9795918367347
2011-02-22,97.86,1.47,66.57142857142857
2011-02-23,98.64,1.47,67.10204081632654
2011-02-24,97.49,1.49,65.42953020134227
2011-02-25,98.78,1.49,66.29530201342283
2011-02-28,97.69,1.49,65.56375838926175
2011-03-01,96.02,1.49,64.44295302013423
2011-03-02,96.56,1.49,64.80536912751678
2011-03-03,99.07,1.49,66.48993288590603
2011-03-04,98.82,1.49,66.3221476510067
2011-03-07,99.19,1.49,66.57046979865771
2011-03-08,96.69,1.49,64.89261744966443
2011-03-09,96.64,1.49,64.85906040268456
2011-03-10,93.34,1.49,62.644295302013425
2011-03-11,94.61,1.49,63.49664429530201
2011-03-14,94.87,1.49,63.67114093959732
2011-03-15,93.86,1.49,62.993288590604024
2011-03-16,91.91,1.49,61.68456375838926
2011-03-17,93.76,1.49,62.9261744966443
2011-03-18,94.21,1.49,63.22818791946308
2011-03-21,96.75,1.49,64.93288590604027
2011-03-22,95.96,1.49,64.40268456375838
2011-03-23,95.9,1.49,64.36241610738256
2011-03-24,95.6,1.49,64.16107382550335
2011-03-25,96.62,1.49,64.84563758389262
2011-03-28,96.64,1.49,64.85906040268456
2011-03-29,99.44,1.49,66.73825503355705
2011-03-30,99.41,1.49,66.71812080536913
2011-03-31,100.11,1.49,67.18791946308725
2011-04-01,99.93,1.49,67.06711409395973
2011-04-04,99.18,1.49,66.56375838926175
2011-04-05,98.42,1.49,66.0536912751678
2011-04-06,96.8,1.49,64.96644295302013
2011-04-07,96.89,1.49,65.02684563758389
2011-04-08,99.37,1.49,66.69127516778524
2011-04-11,96.21,1.49,64.57046979865771
2011-04-12,92.84,1.49,62.308724832214764
2011-04-13,92.83,1.49,62.30201342281879
2011-04-14,93.46,1.49,62.724832214765094
2011-04-15,94.62,1.49,63.50335570469799
2011-04-18,92.99,1.49,62.40939597315436
2011-04-19,94.57,1.49,63.469798657718115
2011-04-20,96.63,1.49,64.85234899328859
2011-04-21,96.31,1.49,64.63758389261746
2011-04-25,96.18,1.49,64.5503355704698
2011-04-26,98.59,1.49,66.16778523489933
2011-04-27,98.68,1.49,66.2281879194631
2011-04-28,100.72,1.49,67.59731543624162
2011-04-29,109.5,1.49,73.48993288590604
2011-05-02,110.89,1.49,74.42281879194631
2011-05-03,106.96,1.49,71.78523489932886
2011-05-04,104.32,1.49,70.01342281879194
2011-05-05,101.52,1.9,53.43157894736842
2011-05-06,101.96,1.9,53.66315789473684
2011-05-09,102.97,1.9,54.194736842105264
2011-05-10,102.49,1.9,53.94210526315789
2011-05-11,99.28,1.9,52.25263157894737
2011-05-12,98.77,1.9,51.98421052631579
2011-05-13,98.07,1.9,51.61578947368421
2011-05-16,96.76,1.9,50.92631578947369
2011-05-17,97.15,1.9,51.131578947368425
2011-05-18,97.91,1.9,51.53157894736842
2011-05-19,96.17,1.9,50.61578947368422
2011-05-20,96.19,1.9,50.626315789473686
2011-05-23,94.8,1.9,49.89473684210527
2011-05-24,98.2,1.9,51.684210526315795
2011-05-25,99.85,1.9,52.55263157894737
2011-05-26,100.59,1.9,52.9421052631579
2011-05-27,102.1,1.9,53.73684210526316
2011-05-31,103.33,1.9,54.38421052631579
2011-06-01,99.33,1.9,52.27894736842106
2011-06-02,99.44,1.9,52.33684210526316
2011-06-03,99.83,1.9,52.54210526315789
2011-06-06,97.66,1.9,51.4
2011-06-07,97.2,1.9,51.15789473684211
2011-06-08,98.19,1.9,51.678947368421056
2011-06-09,99.6,1.9,52.421052631578945
2011-06-10,99.05,1.9,52.131578947368425
2011-06-13,97.86,1.9,51.50526315789474
2011-06-14,100.39,1.9,52.83684210526316
2011-06-15,97.87,1.9,51.51052631578948
2011-06-16,98.51,1.9,51.847368421052636
2011-06-17,97.9,1.9,51.52631578947369
2011-06-20,97.24,1.9,51.17894736842105
2011-06-21,98.11,1.9,51.63684210526316
2011-06-22,96.7,1.9,50.89473684210527
2011-06-23,95.22,1.9,50.11578947368421
2011-06-24,94.33,1.9,49.64736842105263
2011-06-27,94.78,1.9,49.88421052631579
2011-06-28,96.7,1.9,50.89473684210527
2011-06-29,98.57,1.9,51.87894736842105
2011-06-30,99.68,1.9,52.463157894736845
2011-07-01,101.09,1.9,53.20526315789474
2011-07-05,102.27,1.9,53.82631578947368
2011-07-06,101.35,1.9,53.3421052631579
2011-07-07,103.09,1.9,54.25789473684211
2011-07-08,101.81,1.9,53.58421052631579
2011-07-11,97.49,1.9,51.310526315789474
2011-07-12,97.75,1.9,51.44736842105264
2011-07-13,98.65,1.9,51.92105263157895
2011-07-14,99.03,1.9,52.12105263157895
2011-07-15,100.92,1.9,53.11578947368422
2011-07-18,100.85,1.9,53.078947368421055
2011-07-19,102.48,1.9,53.93684210526316
2011-07-20,101.74,1.9,53.54736842105263
2011-07-21,103.55,1.9,54.5
2011-07-22,103.36,1.9,54.400000000000006
2011-07-25,102.87,1.9,54.1421052631579
2011-07-26,100.43,1.9,52.85789473684211
2011-07-27,97.15,1.9,51.131578947368425
2011-07-28,95.57,1.9,50.3
2011-07-29,94.06,1.9,49.50526315789474
2011-08-01,93.68,1.9,49.30526315789474
2011-08-02,90.63,1.9,47.7
2011-08-03,90.28,1.9,47.515789473684215
2011-08-04,84.08,2.24,37.535714285714285
2011-08-05,83.68,2.24,37.357142857142854
2011-08-08,76.29,2.24,34.058035714285715
2011-08-09,80.87,2.24,36.10267857142857
2011-08-10,77.84,2.24,34.75
2011-08-11,81.24,2.24,36.26785714285714
2011-08-12,81.55,2.24,36.40624999999999
2011-08-15,85.56,2.24,38.19642857142857
2011-08-16,83.71,2.24,37.37053571428571
2011-08-17,83.94,2.24,37.47321428571428
2011-08-18,79.28,2.24,35.39285714285714
2011-08-19,77.52,2.24,34.607142857142854
2011-08-22,77.09,2.24,34.41517857142857
2011-08-23,79.22,2.24,35.36607142857142
2011-08-24,79.6,2.24,35.53571428571428
2011-08-25,77.87,2.24,34.763392857142854
2011-08-26,78.65,2.24,35.11160714285714
2011-08-29,81.49,2.24,36.37946428571428
2011-08-30,82.49,2.24,36.825892857142854
2011-08-31,83.1,2.24,37.09821428571428
2011-09-01,82.3,2.24,36.74107142857142
2011-09-02,79.91,2.24,35.67410714285714
2011-09-06,79.25,2.24,35.379464285714285
2011-09-07,80.99,2.24,36.15624999999999
2011-09-08,79.72,2.24,35.58928571428571
2011-09-09,77.16,2.24,34.44642857142857
2011-09-12,76.2,2.24,34.01785714285714
2011-09-13,77.08,2.24,34.410714285714285
2011-09-14,79.36,2.24,35.42857142857142
2011-09-15,80.87,2.24,36.10267857142857
2011-09-16,79.83,2.24,35.638392857142854
2011-09-19,79.0,2.24,35.26785714285714
2011-09-20,77.39,2.24,34.54910714285714
2011-09-21,73.12,2.24,32.64285714285714
2011-09-22,68.88,2.24,30.749999999999996
2011-09-23,69.23,2.24,30.90625
2011-09-26,73.76,2.24,32.92857142857143
2011-09-27,75.16,2.24,33.55357142857142
2011-09-28,71.85,2.24,32.075892857142854
2011-09-29,72.19,2.24,32.22767857142857
2011-09-30,68.5,2.24,30.58035714285714
2011-10-03,65.7,2.24,29.330357142857142
2011-10-04,70.19,2.24,31.334821428571423
2011-10-05,72.54,2.24,32.38392857142857
2011-10-06,75.27,2.24,33.60267857142857
2011-10-07,74.01,2.24,33.04017857142857
2011-10-10,78.24,2.24,34.92857142857142
2011-10-11,77.5,2.24,34.598214285714285
2011-10-12,77.61,2.24,34.64732142857142
2011-10-13,78.08,2.24,34.857142857142854
2011-10-14,81.84,2.24,36.535714285714285
2011-10-17,79.21,2.24,35.36160714285714
2011-10-18,81.42,2.24,36.348214285714285
2011-10-19,80.43,2.24,35.90625
2011-10-20,81.04,2.24,36.17857142857143
2011-10-21,83.1,2.24,37.09821428571428
2011-10-24,83.65,2.24,37.34375
2011-10-25,81.57,2.24,36.41517857142856
2011-10-26,83.54,2.24,37.294642857142854
2011-10-27,91.65,2.24,40.91517857142857
2011-10-28,93.67,2.24,41.816964285714285
2011-10-31,89.04,2.24,39.75
2011-11-01,86.75,2.24,38.72767857142857
2011-11-02,89.28,2.24,39.857142857142854
2011-11-03,91.22,2.17,42.036866359447004
2011-11-04,93.55,2.17,43.11059907834101
2011-11-07,94.39,2.17,43.49769585253456
2011-11-08,97.04,2.17,44.71889400921659
2011-11-09,92.46,2.17,42.60829493087557
2011-11-10,94.02,2.17,43.327188940092164
2011-11-11,95.62,2.17,44.06451612903226
2011-11-14,93.71,2.17,43.184331797235025
2011-11-15,94.67,2.17,43.62672811059908
2011-11-16,93.51,2.17,43.092165898617516
2011-11-17,90.47,2.17,41.69124423963134
2011-11-18,90.36,2.17,41.64055299539171
2011-11-21,88.52,2.17,40.7926267281106
2011-11-22,87.79,2.17,40.45622119815668
2011-11-23,84.09,2.17,38.75115207373272
2011-11-25,83.05,2.17,38.27188940092166
2011-11-28,86.83,2.17,40.013824884792626
2011-11-29,88.32,2.17,40.70046082949309
2011-11-30,94.75,2.17,43.663594470046085
2011-12-01,92.77,2.17,42.75115207373272
2011-12-02,91.9,2.17,42.35023041474655
2011-12-05,94.1,2.17,43.36405529953917
2011-12-06,93.09,2.17,42.89861751152074
2011-12-07,92.23,2.17,42.50230414746544
2011-12-08,88.78,2.17,40.91244239631337
2011-12-09,90.44,2.17,41.67741935483871
2011-12-12,87.93,2.17,40.52073732718895
2011-12-13,87.84,2.17,40.47926267281106
2011-12-14,84.71,2.17,39.036866359447004
2011-12-15,83.85,2.17,38.6405529953917
2011-12-16,85.53,2.17,39.414746543778804
2011-12-19,83.66,2.17,38.55299539170507
2011-12-20,88.3,2.17,40.69124423963134
2011-12-21,89.21,2.17,41.11059907834101
2011-12-22,90.26,2.17,41.594470046082954
2011-12-23,90.65,2.17,41.7741935483871
2011-12-27,91.45,2.17,42.142857142857146
2011-12-28,88.96,2.17,40.995391705069125
2011-12-29,89.79,2.17,41.3778801843318
2011-12-30,89.77,2.17,41.36866359447004
2012-01-03,92.58,2.17,42.663594470046085
2012-01-04,92.86,2.17,42.7926267281106
2012-01-05,92.12,2.17,42.45161290322581
2012-01-06,91.75,2.17,42.28110599078341
2012-01-09,92.86,2.17,42.7926267281106
2012-01-10,93.78,2.17,43.21658986175115
2012-01-11,92.53,2.17,42.64055299539171
2012-01-12,93.72,2.17,43.1889400921659
2012-01-13,93.53,2.17,43.10138248847927
2012-01-17,95.14,2.17,43.843317972350235
2012-01-18,96.7,2.17,44.562211981566826
2012-01-19,95.67,2.17,44.08755760368664
2012-01-20,96.16,2.17,44.31336405529954
2012-01-23,97.78,2.17,45.05990783410139
2012-01-24,96.69,2.17,44.55760368663594
2012-01-25,99.12,2.17,45.67741935483871
2012-01-26,95.99,2.17,44.235023041474655
2012-01-27,96.05,2.17,44.26267281105991
2012-01-30,95.44,2.17,43.9815668202765
2012-01-31,95.59,2.17,44.05069124423964
2012-02-01,95.14,2.17,43.843317972350235
2012-02-02,94.35,2.17,43.47926267281106
2012-02-03,98.33,2.17,45.31336405529954
2012-02-06,99.64,2.17,45.91705069124424
2012-02-07,100.44,2.17,46.285714285714285
2012-02-08,99.45,2.17,45.82949308755761
2012-02-09,99.86,2.17,46.0184331797235
2012-02-10,98.39,2.17,45.3410138248848
2012-02-13,99.7,2.17,45.944700460829495
2012-02-14,99.64,2.17,45.91705069124424
2012-02-15,99.41,2.17,45.8110599078341
2012-02-16,99.95,2.17,46.05990783410139
2012-02-17,99.56,2.17,45.88018433179724
2012-02-21,100.03,2.17,46.09677419354839
2012-02-22,98.93,2.17,45.58986175115208
2012-02-23,100.28,2.01,49.8905472636816
2012-02-24,99.5,2.01,49.50248756218906
2012-02-27,100.11,2.01,49.80597014925374
2012-02-28,101.04,2.01,50.26865671641792
2012-02-29,99.99,2.01,49.746268656716424
2012-03-01,100.47,2.01,49.985074626865675
2012-03-02,99.98,2.01,49.74129353233832
2012-03-05,99.18,2.01,49.34328358208956
2012-03-06,96.79,2.01,48.1542288557214
2012-03-07,95.7,2.01,47.61194029850747
2012-03-08,96.63,2.01,48.07462686567165
2012-03-09,96.48,2.01,48.00000000000001
