date,AON,AON_EPS,PE Ratio
1995-03-03,15.44,0.28,55.14285714285714
1995-03-06,15.33,0.28,54.74999999999999
1995-03-07,15.28,0.28,54.57142857142856
1995-03-08,15.44,0.28,55.14285714285714
1995-03-09,15.39,0.28,54.96428571428571
1995-03-10,15.56,0.28,55.57142857142857
1995-03-13,15.56,0.28,55.57142857142857
1995-03-14,15.89,0.28,56.75
1995-03-15,16.0,0.28,57.14285714285714
1995-03-16,15.83,0.28,56.53571428571428
1995-03-17,15.94,0.28,56.92857142857142
1995-03-20,16.0,0.28,57.14285714285714
1995-03-21,16.06,0.28,57.35714285714285
1995-03-22,16.0,0.28,57.14285714285714
1995-03-23,16.11,0.28,57.53571428571428
1995-03-24,16.28,0.28,58.14285714285714
1995-03-27,16.39,0.28,58.535714285714285
1995-03-28,16.44,0.28,58.714285714285715
1995-03-29,16.56,0.28,59.14285714285713
1995-03-30,16.67,0.28,59.535714285714285
1995-03-31,16.22,0.28,57.928571428571416
1995-04-03,16.22,0.28,57.928571428571416
1995-04-04,16.33,0.28,58.32142857142856
1995-04-05,16.28,0.28,58.14285714285714
1995-04-06,16.44,0.28,58.714285714285715
1995-04-07,16.5,0.28,58.92857142857142
1995-04-10,16.44,0.28,58.714285714285715
1995-04-11,16.28,0.28,58.14285714285714
1995-04-12,16.67,0.28,59.535714285714285
1995-04-13,16.78,0.28,59.92857142857142
1995-04-17,16.67,0.28,59.535714285714285
1995-04-18,16.83,0.28,60.10714285714285
1995-04-19,16.67,0.28,59.535714285714285
1995-04-20,16.61,0.28,59.32142857142856
1995-04-21,16.56,0.28,59.14285714285713
1995-04-24,16.56,0.28,59.14285714285713
1995-04-25,16.61,0.28,59.32142857142856
1995-04-26,16.33,0.28,58.32142857142856
1995-04-27,16.44,0.28,58.714285714285715
1995-04-28,16.39,0.28,58.535714285714285
1995-05-01,16.56,0.28,59.14285714285713
1995-05-02,16.22,0.28,57.928571428571416
1995-05-03,16.28,0.28,58.14285714285714
1995-05-04,16.39,0.28,58.535714285714285
1995-05-05,16.22,0.28,57.928571428571416
1995-05-08,16.06,0.28,57.35714285714285
1995-05-09,16.17,0.28,57.75
1995-05-10,16.44,0.28,58.714285714285715
1995-05-11,16.28,0.28,58.14285714285714
1995-05-12,16.39,0.28,58.535714285714285
1995-05-15,16.56,0.34,48.70588235294117
1995-05-16,16.72,0.34,49.17647058823529
1995-05-17,16.33,0.34,48.02941176470588
1995-05-18,15.94,0.34,46.882352941176464
1995-05-19,16.11,0.34,47.382352941176464
1995-05-22,16.22,0.34,47.70588235294117
1995-05-23,16.39,0.34,48.205882352941174
1995-05-24,16.39,0.34,48.205882352941174
1995-05-25,16.17,0.34,47.55882352941177
1995-05-26,16.22,0.34,47.70588235294117
1995-05-30,16.06,0.34,47.23529411764705
1995-05-31,16.22,0.34,47.70588235294117
1995-06-01,16.17,0.34,47.55882352941177
1995-06-02,16.22,0.34,47.70588235294117
1995-06-05,16.28,0.34,47.88235294117647
1995-06-06,16.22,0.34,47.70588235294117
1995-06-07,16.33,0.34,48.02941176470588
1995-06-08,16.17,0.34,47.55882352941177
1995-06-09,16.11,0.34,47.382352941176464
1995-06-12,16.11,0.34,47.382352941176464
1995-06-13,16.17,0.34,47.55882352941177
1995-06-14,16.17,0.34,47.55882352941177
1995-06-15,16.11,0.34,47.382352941176464
1995-06-16,16.06,0.34,47.23529411764705
1995-06-19,16.17,0.34,47.55882352941177
1995-06-20,16.11,0.34,47.382352941176464
1995-06-21,16.33,0.34,48.02941176470588
1995-06-22,16.78,0.34,49.35294117647059
1995-06-23,16.61,0.34,48.85294117647058
1995-06-26,16.67,0.34,49.029411764705884
1995-06-27,16.56,0.34,48.70588235294117
1995-06-28,16.61,0.34,48.85294117647058
1995-06-29,16.5,0.34,48.52941176470588
1995-06-30,16.56,0.34,48.70588235294117
1995-07-03,16.56,0.34,48.70588235294117
1995-07-05,16.28,0.34,47.88235294117647
1995-07-06,16.44,0.34,48.35294117647059
1995-07-07,16.33,0.34,48.02941176470588
1995-07-10,16.39,0.34,48.205882352941174
1995-07-11,16.83,0.34,49.49999999999999
1995-07-12,16.89,0.34,49.67647058823529
1995-07-13,17.0,0.34,49.99999999999999
1995-07-14,17.22,0.34,50.647058823529406
1995-07-17,17.11,0.34,50.3235294117647
1995-07-18,16.83,0.34,49.49999999999999
1995-07-19,16.72,0.34,49.17647058823529
1995-07-20,16.61,0.34,48.85294117647058
1995-07-21,16.56,0.34,48.70588235294117
1995-07-24,16.56,0.34,48.70588235294117
1995-07-25,16.89,0.34,49.67647058823529
1995-07-26,17.06,0.34,50.17647058823529
1995-07-27,17.28,0.34,50.8235294117647
1995-07-28,16.89,0.34,49.67647058823529
1995-07-31,16.89,0.34,49.67647058823529
1995-08-01,16.72,0.34,49.17647058823529
1995-08-02,16.78,0.34,49.35294117647059
1995-08-03,16.94,0.34,49.8235294117647
1995-08-04,16.72,0.34,49.17647058823529
1995-08-07,16.78,0.34,49.35294117647059
1995-08-08,16.72,0.34,49.17647058823529
1995-08-09,16.56,0.34,48.70588235294117
1995-08-10,16.61,0.34,48.85294117647058
1995-08-11,16.5,0.34,48.52941176470588
1995-08-14,16.72,0.27,61.92592592592592
1995-08-15,16.61,0.27,61.51851851851851
1995-08-16,16.61,0.27,61.51851851851851
1995-08-17,16.61,0.27,61.51851851851851
1995-08-18,16.5,0.27,61.11111111111111
1995-08-21,16.67,0.27,61.74074074074074
1995-08-22,16.67,0.27,61.74074074074074
1995-08-23,16.61,0.27,61.51851851851851
1995-08-24,16.72,0.27,61.92592592592592
1995-08-25,16.89,0.27,62.55555555555555
1995-08-28,16.94,0.27,62.74074074074074
1995-08-29,17.17,0.27,63.592592592592595
1995-08-30,17.17,0.27,63.592592592592595
1995-08-31,17.33,0.27,64.18518518518518
1995-09-01,17.28,0.27,64.0
1995-09-05,17.39,0.27,64.4074074074074
1995-09-06,17.5,0.27,64.81481481481481
1995-09-07,17.61,0.27,65.22222222222221
1995-09-08,17.67,0.27,65.44444444444444
1995-09-11,17.72,0.27,65.62962962962962
1995-09-12,17.72,0.27,65.62962962962962
1995-09-13,17.72,0.27,65.62962962962962
1995-09-14,17.89,0.27,66.25925925925925
1995-09-15,17.67,0.27,65.44444444444444
1995-09-18,17.83,0.27,66.03703703703702
1995-09-19,17.72,0.27,65.62962962962962
1995-09-20,17.67,0.27,65.44444444444444
1995-09-21,17.67,0.27,65.44444444444444
1995-09-22,17.61,0.27,65.22222222222221
1995-09-25,17.56,0.27,65.03703703703702
1995-09-26,17.5,0.27,64.81481481481481
1995-09-27,18.39,0.27,68.11111111111111
1995-09-28,18.22,0.27,67.48148148148147
1995-09-29,18.17,0.27,67.2962962962963
1995-10-02,18.17,0.27,67.2962962962963
1995-10-03,18.39,0.27,68.11111111111111
1995-10-04,18.83,0.27,69.74074074074073
1995-10-05,19.0,0.27,70.37037037037037
1995-10-06,19.28,0.27,71.4074074074074
1995-10-09,19.44,0.27,72.0
1995-10-10,18.94,0.27,70.14814814814815
1995-10-11,19.28,0.27,71.4074074074074
1995-10-12,19.0,0.27,70.37037037037037
1995-10-13,19.17,0.27,71.0
1995-10-16,19.22,0.27,71.18518518518518
1995-10-17,19.33,0.27,71.59259259259258
1995-10-18,19.33,0.27,71.59259259259258
1995-10-19,19.11,0.27,70.77777777777777
1995-10-20,19.06,0.27,70.59259259259258
1995-10-23,19.0,0.27,70.37037037037037
1995-10-24,18.78,0.27,69.55555555555556
1995-10-25,18.56,0.27,68.74074074074073
1995-10-26,18.28,0.27,67.70370370370371
1995-10-27,18.33,0.27,67.88888888888887
1995-10-30,18.28,0.27,67.70370370370371
1995-10-31,18.28,0.27,67.70370370370371
1995-11-01,18.5,0.27,68.51851851851852
1995-11-02,19.0,0.27,70.37037037037037
1995-11-03,19.56,0.27,72.44444444444443
1995-11-06,20.0,0.27,74.07407407407408
1995-11-07,19.56,0.27,72.44444444444443
1995-11-08,19.89,0.27,73.66666666666666
1995-11-09,20.11,0.27,74.48148148148148
1995-11-10,20.56,0.27,76.14814814814814
1995-11-13,20.44,0.27,75.70370370370371
1995-11-14,20.28,0.29,69.93103448275863
1995-11-15,19.89,0.29,68.58620689655173
1995-11-16,20.06,0.29,69.17241379310344
1995-11-17,20.11,0.29,69.3448275862069
1995-11-20,20.28,0.29,69.93103448275863
1995-11-21,20.44,0.29,70.48275862068967
1995-11-22,20.33,0.29,70.10344827586206
1995-11-24,20.33,0.29,70.10344827586206
1995-11-27,20.78,0.29,71.65517241379311
1995-11-28,20.67,0.29,71.27586206896552
1995-11-29,21.11,0.29,72.79310344827587
1995-11-30,20.94,0.29,72.20689655172414
1995-12-01,21.33,0.29,73.55172413793103
1995-12-04,21.67,0.29,74.72413793103449
1995-12-05,22.0,0.29,75.86206896551725
1995-12-06,22.33,0.29,77.0
1995-12-07,22.17,0.29,76.44827586206898
1995-12-08,22.39,0.29,77.20689655172414
1995-12-11,22.11,0.29,76.24137931034483
1995-12-12,21.89,0.29,75.48275862068967
1995-12-13,22.17,0.29,76.44827586206898
1995-12-14,21.89,0.29,75.48275862068967
1995-12-15,22.44,0.29,77.3793103448276
1995-12-18,21.83,0.29,75.27586206896552
1995-12-19,22.11,0.29,76.24137931034483
1995-12-20,22.39,0.29,77.20689655172414
1995-12-21,22.39,0.29,77.20689655172414
1995-12-22,22.22,0.29,76.62068965517241
1995-12-26,22.22,0.29,76.62068965517241
1995-12-27,22.17,0.29,76.44827586206898
1995-12-28,22.17,0.29,76.44827586206898
1995-12-29,22.17,0.29,76.44827586206898
1996-01-02,22.44,0.29,77.3793103448276
1996-01-03,22.22,0.29,76.62068965517241
1996-01-04,21.94,0.29,75.65517241379311
1996-01-05,22.67,0.29,78.17241379310346
1996-01-08,22.61,0.29,77.96551724137932
1996-01-09,22.83,0.29,78.72413793103448
1996-01-10,22.11,0.29,76.24137931034483
1996-01-11,22.44,0.29,77.3793103448276
1996-01-12,22.72,0.29,78.3448275862069
1996-01-15,23.17,0.29,79.89655172413794
1996-01-16,23.11,0.29,79.6896551724138
1996-01-17,23.5,0.29,81.0344827586207
1996-01-18,23.39,0.29,80.65517241379311
1996-01-19,23.11,0.29,79.6896551724138
1996-01-22,23.11,0.29,79.6896551724138
1996-01-23,23.06,0.29,79.51724137931035
1996-01-24,23.06,0.29,79.51724137931035
1996-01-25,23.0,0.29,79.3103448275862
1996-01-26,23.39,0.29,80.65517241379311
1996-01-29,23.5,0.29,81.0344827586207
1996-01-30,23.72,0.29,81.79310344827586
1996-01-31,24.17,0.29,83.3448275862069
1996-02-01,24.17,0.29,83.3448275862069
1996-02-02,24.22,0.29,83.51724137931035
1996-02-05,24.56,0.29,84.6896551724138
1996-02-06,24.44,0.29,84.27586206896552
1996-02-07,24.44,0.29,84.27586206896552
1996-02-08,24.28,0.29,83.72413793103449
1996-02-09,24.22,0.29,83.51724137931035
1996-02-12,24.5,0.29,84.48275862068967
1996-02-13,24.5,0.29,84.48275862068967
1996-02-14,24.39,0.29,84.10344827586208
1996-02-15,24.33,0.29,83.89655172413794
1996-02-16,24.17,0.29,83.3448275862069
1996-02-20,23.17,0.29,79.89655172413794
1996-02-21,23.56,0.29,81.24137931034483
1996-02-22,23.67,0.29,81.62068965517243
1996-02-23,23.94,0.29,82.55172413793105
1996-02-26,23.78,0.29,82.00000000000001
1996-02-27,23.39,0.29,80.65517241379311
1996-02-28,23.56,0.29,81.24137931034483
1996-02-29,23.11,0.29,79.6896551724138
1996-03-01,23.28,0.29,80.27586206896552
1996-03-04,23.72,0.29,81.79310344827586
1996-03-05,23.39,0.29,80.65517241379311
1996-03-06,23.44,0.29,80.82758620689656
1996-03-07,23.22,0.29,80.06896551724138
1996-03-08,23.0,0.29,79.3103448275862
1996-03-11,22.67,0.29,78.17241379310346
1996-03-12,22.28,0.29,76.82758620689656
1996-03-13,22.89,0.29,78.93103448275863
1996-03-14,22.89,0.29,78.93103448275863
1996-03-15,23.11,0.29,79.6896551724138
1996-03-18,23.5,0.29,81.0344827586207
1996-03-19,23.33,0.29,80.44827586206897
1996-03-20,23.39,0.29,80.65517241379311
1996-03-21,23.44,0.29,80.82758620689656
1996-03-22,23.5,0.29,81.0344827586207
1996-03-25,23.44,0.29,80.82758620689656
1996-03-26,23.78,0.29,82.00000000000001
1996-03-27,23.61,0.29,81.41379310344828
1996-03-28,23.33,0.29,80.44827586206897
1996-03-29,23.0,0.29,79.3103448275862
1996-04-01,23.44,0.29,80.82758620689656
1996-04-02,23.33,0.29,80.44827586206897
1996-04-03,23.11,0.29,79.6896551724138
1996-04-04,23.11,0.29,79.6896551724138
1996-04-08,22.72,0.29,78.3448275862069
1996-04-09,23.0,0.29,79.3103448275862
1996-04-10,23.17,0.29,79.89655172413794
1996-04-11,22.94,0.29,79.10344827586208
1996-04-12,23.22,0.29,80.06896551724138
1996-04-15,23.11,0.29,79.6896551724138
1996-04-16,23.06,0.29,79.51724137931035
1996-04-17,22.83,0.29,78.72413793103448
1996-04-18,23.83,0.29,82.17241379310344
1996-04-19,24.33,0.29,83.89655172413794
1996-04-22,24.22,0.29,83.51724137931035
1996-04-23,24.22,0.29,83.51724137931035
1996-04-24,24.0,0.29,82.75862068965517
1996-04-25,24.0,0.29,82.75862068965517
1996-04-26,24.0,0.29,82.75862068965517
1996-04-29,24.06,0.29,82.96551724137932
1996-04-30,23.83,0.29,82.17241379310344
1996-05-01,23.83,0.29,82.17241379310344
1996-05-02,23.5,0.29,81.0344827586207
1996-05-03,23.44,0.29,80.82758620689656
1996-05-06,23.33,0.29,80.44827586206897
1996-05-07,23.22,0.29,80.06896551724138
1996-05-08,23.56,0.29,81.24137931034483
1996-05-09,23.22,0.29,80.06896551724138
1996-05-10,23.5,0.29,81.0344827586207
1996-05-13,23.5,0.29,81.0344827586207
1996-05-14,23.78,0.29,82.00000000000001
1996-05-15,23.5,0.37,63.513513513513516
1996-05-16,23.56,0.37,63.67567567567567
1996-05-17,23.28,0.37,62.91891891891892
1996-05-20,23.28,0.37,62.91891891891892
1996-05-21,23.17,0.37,62.62162162162163
1996-05-22,23.0,0.37,62.16216216216216
1996-05-23,22.78,0.37,61.56756756756757
1996-05-24,22.67,0.37,61.270270270270274
1996-05-28,22.56,0.37,60.97297297297297
1996-05-29,22.67,0.37,61.270270270270274
1996-05-30,22.44,0.37,60.64864864864865
1996-05-31,22.39,0.37,60.513513513513516
1996-06-03,22.5,0.37,60.810810810810814
1996-06-04,23.06,0.37,62.32432432432432
1996-06-05,23.06,0.37,62.32432432432432
1996-06-06,23.06,0.37,62.32432432432432
1996-06-07,22.83,0.37,61.7027027027027
1996-06-10,22.61,0.37,61.108108108108105
1996-06-11,22.72,0.37,61.4054054054054
1996-06-12,22.5,0.37,60.810810810810814
1996-06-13,22.33,0.37,60.35135135135135
1996-06-14,22.44,0.37,60.64864864864865
1996-06-17,22.56,0.37,60.97297297297297
1996-06-18,22.56,0.37,60.97297297297297
1996-06-19,22.67,0.37,61.270270270270274
1996-06-20,22.5,0.37,60.810810810810814
1996-06-21,22.72,0.37,61.4054054054054
1996-06-24,22.56,0.37,60.97297297297297
1996-06-25,22.39,0.37,60.513513513513516
1996-06-26,22.39,0.37,60.513513513513516
1996-06-27,22.56,0.37,60.97297297297297
1996-06-28,22.56,0.37,60.97297297297297
1996-07-01,23.17,0.37,62.62162162162163
1996-07-02,23.06,0.37,62.32432432432432
1996-07-03,23.17,0.37,62.62162162162163
1996-07-05,22.39,0.37,60.513513513513516
1996-07-08,22.28,0.37,60.21621621621622
1996-07-09,22.22,0.37,60.05405405405405
1996-07-10,22.44,0.37,60.64864864864865
1996-07-11,22.39,0.37,60.513513513513516
1996-07-12,22.17,0.37,59.918918918918926
1996-07-15,22.28,0.37,60.21621621621622
1996-07-16,22.06,0.37,59.62162162162162
1996-07-17,21.83,0.37,58.99999999999999
1996-07-18,22.06,0.37,59.62162162162162
1996-07-19,21.89,0.37,59.16216216216216
1996-07-22,21.72,0.37,58.7027027027027
1996-07-23,21.5,0.37,58.10810810810811
1996-07-24,21.56,0.37,58.27027027027027
1996-07-25,21.5,0.37,58.10810810810811
1996-07-26,21.67,0.37,58.56756756756757
1996-07-29,21.39,0.37,57.810810810810814
1996-07-30,21.5,0.37,58.10810810810811
1996-07-31,21.61,0.37,58.4054054054054
1996-08-01,21.78,0.37,58.86486486486487
1996-08-02,22.0,0.37,59.45945945945946
1996-08-05,21.78,0.37,58.86486486486487
1996-08-06,21.61,0.37,58.4054054054054
1996-08-07,21.72,0.37,58.7027027027027
1996-08-08,21.56,0.37,58.27027027027027
1996-08-09,21.56,0.37,58.27027027027027
1996-08-12,21.5,0.37,58.10810810810811
1996-08-13,21.33,0.37,57.648648648648646
1996-08-14,21.44,0.32,67.0
1996-08-15,21.22,0.32,66.3125
1996-08-16,21.5,0.32,67.1875
1996-08-19,21.56,0.32,67.375
1996-08-20,21.83,0.32,68.21875
1996-08-21,21.72,0.32,67.875
1996-08-22,21.72,0.32,67.875
1996-08-23,21.56,0.32,67.375
1996-08-26,21.78,0.32,68.0625
1996-08-27,22.11,0.32,69.09375
1996-08-28,22.72,0.32,71.0
1996-08-29,22.5,0.32,70.3125
1996-08-30,22.44,0.32,70.125
1996-09-03,22.22,0.32,69.4375
1996-09-04,22.28,0.32,69.625
1996-09-05,21.72,0.32,67.875
1996-09-06,22.22,0.32,69.4375
1996-09-09,22.89,0.32,71.53125
1996-09-10,22.78,0.32,71.1875
1996-09-11,23.0,0.32,71.875
1996-09-12,23.17,0.32,72.40625
1996-09-13,23.67,0.32,73.96875
1996-09-16,23.72,0.32,74.125
1996-09-17,23.61,0.32,73.78125
1996-09-18,23.56,0.32,73.625
1996-09-19,23.72,0.32,74.125
1996-09-20,23.78,0.32,74.3125
1996-09-23,23.72,0.32,74.125
1996-09-24,23.67,0.32,73.96875
1996-09-25,23.56,0.32,73.625
1996-09-26,23.67,0.32,73.96875
1996-09-27,23.61,0.32,73.78125
1996-09-30,24.11,0.32,75.34375
1996-10-01,24.06,0.32,75.1875
1996-10-02,24.22,0.32,75.6875
1996-10-03,24.11,0.32,75.34375
1996-10-04,24.56,0.32,76.75
1996-10-07,24.5,0.32,76.5625
1996-10-08,24.44,0.32,76.375
1996-10-09,24.28,0.32,75.875
1996-10-10,24.22,0.32,75.6875
1996-10-11,24.28,0.32,75.875
1996-10-14,24.56,0.32,76.75
1996-10-15,24.44,0.32,76.375
1996-10-16,24.33,0.32,76.03125
1996-10-17,24.39,0.32,76.21875
1996-10-18,24.83,0.32,77.59375
1996-10-21,24.89,0.32,77.78125
1996-10-22,24.44,0.32,76.375
1996-10-23,24.56,0.32,76.75
1996-10-24,24.56,0.32,76.75
1996-10-25,24.83,0.32,77.59375
1996-10-28,25.0,0.32,78.125
1996-10-29,24.89,0.32,77.78125
1996-10-30,25.22,0.32,78.8125
1996-10-31,25.67,0.32,80.21875
1996-11-01,25.61,0.32,80.03125
1996-11-04,25.83,0.32,80.71875
1996-11-05,25.33,0.32,79.15625
1996-11-06,25.83,0.32,80.71875
1996-11-07,25.72,0.32,80.375
1996-11-08,25.78,0.32,80.5625
1996-11-11,26.11,0.32,81.59375
1996-11-12,26.28,0.32,82.125
1996-11-13,26.39,0.32,82.46875
1996-11-14,26.56,0.32,83.0
1996-11-15,26.78,0.32,83.6875
1996-11-18,26.78,0.32,83.6875
1996-11-19,26.72,0.32,83.5
1996-11-20,26.89,0.32,84.03125
1996-11-21,26.89,0.32,84.03125
1996-11-22,27.11,0.32,84.71875
1996-11-25,27.22,0.32,85.0625
1996-11-26,27.22,0.32,85.0625
1996-11-27,27.11,0.32,84.71875
1996-11-29,27.06,0.32,84.5625
1996-12-02,27.33,0.32,85.40624999999999
1996-12-03,26.94,0.32,84.1875
1996-12-04,26.39,0.32,82.46875
1996-12-05,25.94,0.32,81.0625
1996-12-06,25.78,0.32,80.5625
1996-12-09,25.72,0.32,80.375
1996-12-10,25.61,0.32,80.03125
1996-12-11,26.17,0.32,81.78125
1996-12-12,27.22,0.32,85.0625
1996-12-13,27.0,0.32,84.375
1996-12-16,28.0,0.32,87.5
1996-12-17,28.0,0.32,87.5
1996-12-18,27.94,0.32,87.3125
1996-12-19,28.56,0.32,89.25
1996-12-20,28.33,0.32,88.53124999999999
1996-12-23,28.39,0.32,88.71875
1996-12-24,28.44,0.32,88.875
1996-12-26,28.44,0.32,88.875
1996-12-27,28.17,0.32,88.03125
1996-12-30,28.06,0.32,87.6875
1996-12-31,27.61,0.32,86.28125
1997-01-02,27.39,0.32,85.59375
1997-01-03,27.61,0.32,86.28125
1997-01-06,27.33,0.32,85.40624999999999
1997-01-07,27.67,0.32,86.46875
1997-01-08,27.67,0.32,86.46875
1997-01-09,27.72,0.32,86.625
1997-01-10,27.56,0.32,86.125
1997-01-13,28.11,0.32,87.84375
1997-01-14,28.22,0.32,88.1875
1997-01-15,28.56,0.32,89.25
1997-01-16,28.28,0.32,88.375
1997-01-17,28.22,0.32,88.1875
1997-01-20,28.39,0.32,88.71875
1997-01-21,28.44,0.32,88.875
1997-01-22,28.72,0.32,89.75
1997-01-23,28.39,0.32,88.71875
1997-01-24,28.5,0.32,89.0625
1997-01-27,28.33,0.32,88.53124999999999
1997-01-28,28.44,0.32,88.875
1997-01-29,28.61,0.32,89.40625
1997-01-30,28.72,0.32,89.75
1997-01-31,28.72,0.32,89.75
1997-02-03,28.5,0.32,89.0625
1997-02-04,27.89,0.32,87.15625
1997-02-05,28.56,0.32,89.25
1997-02-06,28.5,0.32,89.0625
1997-02-07,28.56,0.32,89.25
1997-02-10,28.39,0.32,88.71875
1997-02-11,28.61,0.32,89.40625
1997-02-12,28.67,0.32,89.59375
1997-02-13,29.28,0.32,91.5
1997-02-14,29.06,0.32,90.8125
1997-02-18,29.33,0.32,91.65624999999999
1997-02-19,28.94,0.32,90.4375
1997-02-20,28.28,0.32,88.375
1997-02-21,28.44,0.32,88.875
1997-02-24,28.72,0.32,89.75
1997-02-25,28.78,0.32,89.9375
1997-02-26,28.56,0.32,89.25
1997-02-27,28.39,0.32,88.71875
1997-02-28,28.17,0.32,88.03125
1997-03-03,28.17,0.32,88.03125
1997-03-04,28.0,0.32,87.5
1997-03-05,28.5,0.32,89.0625
1997-03-06,28.83,0.32,90.09374999999999
1997-03-07,29.5,0.32,92.1875
1997-03-10,29.83,0.32,93.21874999999999
1997-03-11,29.56,0.32,92.375
1997-03-12,29.61,0.32,92.53125
1997-03-13,29.0,0.32,90.625
1997-03-14,29.22,0.32,91.3125
1997-03-17,29.17,0.32,91.15625
1997-03-18,28.89,0.32,90.28125
1997-03-19,28.89,0.32,90.28125
1997-03-20,28.89,0.32,90.28125
1997-03-21,28.83,0.32,90.09374999999999
1997-03-24,28.83,0.32,90.09374999999999
1997-03-25,29.0,0.32,90.625
1997-03-26,28.67,0.32,89.59375
1997-03-27,27.5,0.32,85.9375
1997-03-31,27.22,0.32,85.0625
1997-04-01,27.5,0.32,85.9375
1997-04-02,27.06,0.32,84.5625
1997-04-03,27.22,0.32,85.0625
1997-04-04,27.5,0.32,85.9375
1997-04-07,27.83,0.32,86.96874999999999
1997-04-08,27.83,0.32,86.96874999999999
1997-04-09,27.39,0.32,85.59375
1997-04-10,27.61,0.32,86.28125
1997-04-11,27.11,0.32,84.71875
1997-04-14,27.72,0.32,86.625
1997-04-15,27.94,0.32,87.3125
1997-04-16,28.56,0.32,89.25
1997-04-17,28.39,0.32,88.71875
1997-04-18,28.44,0.32,88.875
1997-04-21,28.17,0.32,88.03125
1997-04-22,29.11,0.32,90.96875
1997-04-23,29.06,0.32,90.8125
1997-04-24,28.72,0.32,89.75
1997-04-25,28.72,0.32,89.75
1997-04-28,29.33,0.32,91.65624999999999
1997-04-29,29.5,0.32,92.1875
1997-04-30,29.56,0.32,92.375
1997-05-01,29.5,0.32,92.1875
1997-05-02,30.56,0.32,95.5
1997-05-05,31.5,0.32,98.4375
1997-05-06,31.17,0.32,97.40625
1997-05-07,30.44,0.32,95.125
1997-05-08,31.39,0.32,98.09375
1997-05-09,31.28,0.32,97.75
1997-05-12,31.61,0.32,98.78125
1997-05-13,31.67,0.32,98.96875
1997-05-14,31.78,0.32,99.3125
1997-05-15,31.83,0.35,90.94285714285715
1997-05-16,31.42,0.35,89.77142857142859
1997-05-19,31.58,0.35,90.22857142857143
1997-05-20,31.33,0.35,89.51428571428572
1997-05-21,31.25,0.35,89.28571428571429
1997-05-22,31.58,0.35,90.22857142857143
1997-05-23,31.75,0.35,90.71428571428572
1997-05-27,31.58,0.35,90.22857142857143
1997-05-28,31.83,0.35,90.94285714285715
1997-05-29,31.92,0.35,91.20000000000002
1997-05-30,32.5,0.35,92.85714285714286
1997-06-02,32.42,0.35,92.62857142857143
1997-06-03,32.5,0.35,92.85714285714286
1997-06-04,32.17,0.35,91.91428571428573
1997-06-05,32.42,0.35,92.62857142857143
1997-06-06,32.67,0.35,93.34285714285716
1997-06-09,32.75,0.35,93.57142857142858
1997-06-10,32.92,0.35,94.05714285714286
1997-06-11,32.92,0.35,94.05714285714286
1997-06-12,33.67,0.35,96.20000000000002
1997-06-13,33.25,0.35,95.0
1997-06-16,33.67,0.35,96.20000000000002
1997-06-17,33.75,0.35,96.42857142857143
1997-06-18,33.83,0.35,96.65714285714286
1997-06-19,34.25,0.35,97.85714285714286
1997-06-20,34.83,0.35,99.51428571428572
1997-06-23,34.83,0.35,99.51428571428572
1997-06-24,34.96,0.35,99.8857142857143
1997-06-25,34.42,0.35,98.34285714285716
1997-06-26,34.17,0.35,97.62857142857143
1997-06-27,34.71,0.35,99.17142857142858
1997-06-30,34.5,0.35,98.57142857142858
1997-07-01,34.79,0.35,99.4
1997-07-02,34.83,0.35,99.51428571428572
1997-07-03,35.42,0.35,101.20000000000002
1997-07-07,35.54,0.35,101.54285714285714
1997-07-08,35.63,0.35,101.80000000000001
1997-07-09,35.54,0.35,101.54285714285714
1997-07-10,36.33,0.35,103.8
1997-07-11,36.33,0.35,103.8
1997-07-14,35.92,0.35,102.62857142857143
1997-07-15,35.92,0.35,102.62857142857143
1997-07-16,36.13,0.35,103.22857142857144
1997-07-17,35.71,0.35,102.02857142857144
1997-07-18,35.0,0.35,100.0
1997-07-21,34.88,0.35,99.65714285714287
1997-07-22,36.25,0.35,103.57142857142858
1997-07-23,36.0,0.35,102.85714285714286
1997-07-24,35.67,0.35,101.91428571428573
1997-07-25,35.79,0.35,102.25714285714287
1997-07-28,35.13,0.35,100.37142857142858
1997-07-29,36.08,0.35,103.08571428571429
1997-07-30,36.75,0.35,105.0
1997-07-31,37.33,0.35,106.65714285714286
1997-08-01,35.83,0.35,102.37142857142857
1997-08-04,36.17,0.35,103.34285714285716
1997-08-05,35.71,0.35,102.02857142857144
1997-08-06,36.13,0.35,103.22857142857144
1997-08-07,35.88,0.35,102.51428571428573
1997-08-08,35.17,0.35,100.4857142857143
1997-08-11,35.54,0.35,101.54285714285714
1997-08-12,35.38,0.35,101.0857142857143
1997-08-13,35.54,0.35,101.54285714285714
1997-08-14,35.29,0.38,92.86842105263158
1997-08-15,34.54,0.38,90.89473684210526
1997-08-18,34.83,0.38,91.6578947368421
1997-08-19,35.96,0.38,94.63157894736842
1997-08-20,35.08,0.38,92.3157894736842
1997-08-21,34.88,0.38,91.78947368421053
1997-08-22,34.33,0.38,90.34210526315789
1997-08-25,34.25,0.38,90.13157894736842
1997-08-26,34.17,0.38,89.92105263157895
1997-08-27,33.79,0.38,88.92105263157895
1997-08-28,34.08,0.38,89.68421052631578
1997-08-29,33.96,0.38,89.36842105263158
1997-09-02,34.79,0.38,91.55263157894737
1997-09-03,34.75,0.38,91.44736842105263
1997-09-04,35.0,0.38,92.10526315789474
1997-09-05,34.71,0.38,91.34210526315789
