date,SLG,SLG_EPS,PE Ratio
2009-01-14,17.4,2.0,8.7
2009-01-15,16.11,2.0,8.055
2009-01-16,16.29,2.0,8.145
2009-01-20,13.77,2.0,6.885
2009-01-21,15.22,2.0,7.61
2009-01-22,14.47,2.0,7.235
2009-01-23,15.14,2.0,7.57
2009-01-26,15.46,2.0,7.73
2009-01-27,15.35,2.0,7.675
2009-01-28,18.25,2.0,9.125
2009-01-29,16.34,2.0,8.17
2009-01-30,15.71,2.0,7.855
2009-02-02,15.13,2.0,7.565
2009-02-03,15.51,2.0,7.755
2009-02-04,15.03,2.0,7.515
2009-02-05,15.6,2.0,7.8
2009-02-06,18.07,2.0,9.035
2009-02-09,18.22,2.0,9.11
2009-02-10,16.07,2.0,8.035
2009-02-11,16.32,2.0,8.16
2009-02-12,15.68,2.0,7.84
2009-02-13,14.71,2.0,7.355
2009-02-17,13.0,2.0,6.5
2009-02-18,13.42,2.0,6.71
2009-02-19,12.52,2.0,6.26
2009-02-20,13.33,2.0,6.665
2009-02-23,11.86,2.0,5.93
2009-02-24,13.23,2.0,6.615
2009-02-25,12.85,2.0,6.425
2009-02-26,12.21,2.0,6.105
2009-02-27,11.62,-4.22,-2.7535545023696684
2009-03-02,10.29,-4.22,-2.438388625592417
2009-03-03,10.77,-4.22,-2.552132701421801
2009-03-04,11.19,-4.22,-2.651658767772512
2009-03-05,9.59,-4.22,-2.2725118483412325
2009-03-06,8.69,-4.22,-2.0592417061611377
2009-03-09,9.35,-4.22,-2.2156398104265405
2009-03-10,11.73,-4.22,-2.779620853080569
2009-03-11,12.24,-4.22,-2.9004739336492893
2009-03-12,14.0,-4.22,-3.3175355450236967
2009-03-13,12.31,-4.22,-2.917061611374408
2009-03-16,11.28,-4.22,-2.6729857819905214
2009-03-17,12.59,-4.22,-2.983412322274882
2009-03-18,13.09,-4.22,-3.1018957345971567
2009-03-19,12.32,-4.22,-2.9194312796208535
2009-03-20,10.37,-4.22,-2.457345971563981
2009-03-23,12.85,-4.22,-3.0450236966824646
2009-03-24,11.99,-4.22,-2.841232227488152
2009-03-25,11.84,-4.22,-2.8056872037914693
2009-03-26,12.91,-4.22,-3.0592417061611377
2009-03-27,12.29,-4.22,-2.9123222748815167
2009-03-30,10.46,-4.22,-2.4786729857819907
2009-03-31,10.8,-4.22,-2.5592417061611377
2009-04-01,10.68,-4.22,-2.5308056872037916
2009-04-02,11.87,-4.22,-2.8127962085308056
2009-04-03,13.27,-4.22,-3.1445497630331753
2009-04-06,12.08,-4.22,-2.8625592417061614
2009-04-07,10.84,-4.22,-2.5687203791469195
2009-04-08,10.87,-4.22,-2.575829383886256
2009-04-09,13.02,-4.22,-3.085308056872038
2009-04-13,13.75,-4.22,-3.2582938388625595
2009-04-14,12.73,-4.22,-3.0165876777251186
2009-04-15,14.93,-4.22,-3.537914691943128
2009-04-16,16.79,-4.22,-3.9786729857819907
2009-04-17,19.22,-4.22,-4.5545023696682465
2009-04-20,14.65,-4.22,-3.4715639810426544
2009-04-21,16.99,-4.22,-4.0260663507109005
2009-04-22,16.76,-4.22,-3.971563981042655
2009-04-23,17.0,-4.22,-4.028436018957346
2009-04-24,19.46,-4.22,-4.611374407582939
2009-04-27,19.26,-4.22,-4.563981042654029
2009-04-28,18.5,-4.22,-4.383886255924171
2009-04-29,18.41,-4.22,-4.362559241706162
2009-04-30,17.66,-4.22,-4.184834123222749
2009-05-01,17.6,-4.22,-4.170616113744076
2009-05-04,20.44,-4.22,-4.843601895734598
2009-05-05,20.02,-4.22,-4.7440758293838865
2009-05-06,21.05,-4.22,-4.988151658767773
2009-05-07,19.43,-4.22,-4.604265402843602
2009-05-08,22.6,-0.33,-68.48484848484848
2009-05-11,22.02,-0.33,-66.72727272727272
2009-05-12,23.4,-0.33,-70.9090909090909
2009-05-13,20.74,-0.33,-62.848484848484844
2009-05-14,20.58,-0.33,-62.36363636363635
2009-05-15,19.8,-0.33,-60.0
2009-05-18,22.38,-0.33,-67.81818181818181
2009-05-19,21.37,-0.33,-64.75757575757575
2009-05-20,21.3,-0.33,-64.54545454545455
2009-05-21,20.87,-0.33,-63.24242424242424
2009-05-22,21.19,-0.33,-64.21212121212122
2009-05-26,23.43,-0.33,-71.0
2009-05-27,21.53,-0.33,-65.24242424242425
2009-05-28,22.24,-0.33,-67.39393939393939
2009-05-29,22.9,-0.33,-69.39393939393939
2009-06-01,24.98,-0.33,-75.69696969696969
2009-06-02,24.84,-0.33,-75.27272727272727
2009-06-03,24.96,-0.33,-75.63636363636364
2009-06-04,26.7,-0.33,-80.9090909090909
2009-06-05,26.51,-0.33,-80.33333333333333
2009-06-08,25.7,-0.33,-77.87878787878788
2009-06-09,24.92,-0.33,-75.51515151515152
2009-06-10,24.41,-0.33,-73.96969696969697
2009-06-11,24.11,-0.33,-73.06060606060606
2009-06-12,25.13,-0.33,-76.15151515151514
2009-06-15,23.34,-0.33,-70.72727272727272
2009-06-16,22.47,-0.33,-68.09090909090908
2009-06-17,21.91,-0.33,-66.39393939393939
2009-06-18,22.23,-0.33,-67.36363636363636
2009-06-19,22.55,-0.33,-68.33333333333333
2009-06-22,20.57,-0.33,-62.33333333333333
2009-06-23,20.49,-0.33,-62.090909090909086
2009-06-24,21.61,-0.33,-65.48484848484848
2009-06-25,22.24,-0.33,-67.39393939393939
2009-06-26,22.44,-0.33,-68.0
2009-06-29,22.99,-0.33,-69.66666666666666
2009-06-30,22.94,-0.33,-69.51515151515152
2009-07-01,23.1,-0.33,-70.0
2009-07-02,20.95,-0.33,-63.48484848484848
2009-07-06,21.79,-0.33,-66.03030303030303
2009-07-07,20.1,-0.33,-60.909090909090914
2009-07-08,19.32,-0.33,-58.54545454545455
2009-07-09,19.05,-0.33,-57.72727272727273
2009-07-10,18.66,-0.33,-56.54545454545455
2009-07-13,19.8,-0.33,-60.0
2009-07-14,19.91,-0.33,-60.33333333333333
2009-07-15,21.29,-0.33,-64.51515151515152
2009-07-16,21.9,-0.33,-66.36363636363636
2009-07-17,21.23,-0.33,-64.33333333333333
2009-07-20,22.17,-0.33,-67.18181818181819
2009-07-21,21.52,-0.33,-65.2121212121212
2009-07-22,22.05,-0.33,-66.81818181818181
2009-07-23,23.17,-0.33,-70.21212121212122
2009-07-24,23.51,-0.33,-71.24242424242425
2009-07-27,23.8,-0.33,-72.12121212121212
2009-07-28,24.55,-0.33,-74.39393939393939
2009-07-29,23.97,-0.33,-72.63636363636363
2009-07-30,25.49,-0.33,-77.24242424242424
2009-07-31,25.78,-0.33,-78.12121212121212
2009-08-03,26.35,-0.33,-79.84848484848484
2009-08-04,28.66,-0.33,-86.84848484848484
2009-08-05,29.9,-0.33,-90.6060606060606
2009-08-06,30.77,-0.33,-93.24242424242424
2009-08-07,32.48,-0.33,-98.42424242424241
2009-08-10,32.45,-0.27,-120.18518518518519
2009-08-11,31.08,-0.27,-115.1111111111111
2009-08-12,32.62,-0.27,-120.8148148148148
2009-08-13,33.7,-0.27,-124.81481481481482
2009-08-14,32.61,-0.27,-120.77777777777777
2009-08-17,30.03,-0.27,-111.22222222222221
2009-08-18,30.91,-0.27,-114.48148148148148
2009-08-19,30.16,-0.27,-111.7037037037037
2009-08-20,32.42,-0.27,-120.07407407407408
2009-08-21,34.97,-0.27,-129.5185185185185
2009-08-24,35.03,-0.27,-129.74074074074073
2009-08-25,35.37,-0.27,-130.99999999999997
2009-08-26,35.53,-0.27,-131.59259259259258
2009-08-27,36.74,-0.27,-136.07407407407408
2009-08-28,37.07,-0.27,-137.29629629629628
2009-08-31,35.29,-0.27,-130.7037037037037
2009-09-01,32.66,-0.27,-120.96296296296295
2009-09-02,32.39,-0.27,-119.96296296296296
2009-09-03,32.96,-0.27,-122.07407407407408
2009-09-04,33.6,-0.27,-124.44444444444444
2009-09-08,35.62,-0.27,-131.9259259259259
2009-09-09,36.28,-0.27,-134.37037037037035
2009-09-10,37.2,-0.27,-137.77777777777777
2009-09-11,37.12,-0.27,-137.48148148148147
2009-09-14,40.06,-0.27,-148.37037037037038
2009-09-15,40.6,-0.27,-150.37037037037035
2009-09-16,42.5,-0.27,-157.4074074074074
2009-09-17,43.42,-0.27,-160.8148148148148
2009-09-18,43.19,-0.27,-159.96296296296293
2009-09-21,43.63,-0.27,-161.59259259259258
2009-09-22,46.81,-0.27,-173.37037037037038
2009-09-23,43.39,-0.27,-160.7037037037037
2009-09-24,41.01,-0.27,-151.88888888888889
2009-09-25,41.36,-0.27,-153.18518518518516
2009-09-28,43.74,-0.27,-162.0
2009-09-29,43.98,-0.27,-162.88888888888886
2009-09-30,43.85,-0.27,-162.4074074074074
2009-10-01,40.78,-0.27,-151.03703703703704
2009-10-02,40.22,-0.27,-148.96296296296296
2009-10-05,42.51,-0.27,-157.44444444444443
2009-10-06,41.67,-0.27,-154.33333333333334
2009-10-07,41.3,-0.27,-152.96296296296293
2009-10-08,43.15,-0.27,-159.8148148148148
2009-10-09,43.62,-0.27,-161.55555555555554
2009-10-12,43.54,-0.27,-161.25925925925924
2009-10-13,43.25,-0.27,-160.18518518518516
2009-10-14,45.62,-0.27,-168.96296296296293
2009-10-15,45.48,-0.27,-168.44444444444443
2009-10-16,44.02,-0.27,-163.03703703703704
2009-10-19,44.75,-0.27,-165.74074074074073
2009-10-20,42.94,-0.27,-159.037037037037
2009-10-21,42.34,-0.27,-156.8148148148148
2009-10-22,43.02,-0.27,-159.33333333333334
2009-10-23,42.19,-0.27,-156.25925925925924
2009-10-26,41.81,-0.27,-154.85185185185185
2009-10-27,39.59,-0.27,-146.62962962962962
2009-10-28,37.96,-0.27,-140.59259259259258
2009-10-29,39.41,-0.27,-145.96296296296293
2009-10-30,38.76,-0.27,-143.55555555555554
2009-11-02,37.72,-0.27,-139.7037037037037
2009-11-03,38.23,-0.27,-141.59259259259258
2009-11-04,38.11,-0.27,-141.14814814814812
2009-11-05,38.53,-0.27,-142.7037037037037
2009-11-06,37.85,-0.27,-140.1851851851852
2009-11-09,40.86,-0.01,-4086.0
2009-11-10,40.99,-0.01,-4099.0
2009-11-11,42.21,-0.01,-4221.0
2009-11-12,41.61,-0.01,-4161.0
2009-11-13,42.32,-0.01,-4232.0
2009-11-16,44.05,-0.01,-4405.0
2009-11-17,44.01,-0.01,-4401.0
2009-11-18,45.31,-0.01,-4531.0
2009-11-19,45.37,-0.01,-4537.0
2009-11-20,44.98,-0.01,-4498.0
2009-11-23,46.02,-0.01,-4602.0
2009-11-24,44.91,-0.01,-4491.0
2009-11-25,44.68,-0.01,-4468.0
2009-11-27,42.83,-0.01,-4283.0
2009-11-30,44.42,-0.01,-4442.0
2009-12-01,45.72,-0.01,-4572.0
2009-12-02,47.0,-0.01,-4700.0
2009-12-03,45.97,-0.01,-4597.0
2009-12-04,47.97,-0.01,-4797.0
2009-12-07,46.32,-0.01,-4632.0
2009-12-08,46.59,-0.01,-4659.0
2009-12-09,46.98,-0.01,-4698.0
2009-12-10,46.38,-0.01,-4638.0
2009-12-11,48.8,-0.01,-4880.0
2009-12-14,50.78,-0.01,-5078.0
2009-12-15,49.85,-0.01,-4985.0
2009-12-16,51.45,-0.01,-5145.0
2009-12-17,50.9,-0.01,-5090.0
2009-12-18,50.39,-0.01,-5039.0
2009-12-21,50.97,-0.01,-5097.0
2009-12-22,50.88,-0.01,-5088.0
2009-12-23,51.17,-0.01,-5117.0
2009-12-24,52.3,-0.01,-5230.0
2009-12-28,52.74,-0.01,-5274.0
2009-12-29,51.75,-0.01,-5175.0
2009-12-30,51.58,-0.01,-5158.0
2009-12-31,50.24,-0.01,-5024.0
2010-01-04,48.93,-0.01,-4893.0
2010-01-05,48.02,-0.01,-4802.0
2010-01-06,47.7,-0.01,-4770.0
2010-01-07,48.91,-0.01,-4891.0
2010-01-08,48.56,-0.01,-4856.0
2010-01-11,49.43,-0.01,-4943.0
2010-01-12,49.62,-0.01,-4962.0
2010-01-13,50.81,-0.01,-5081.0
2010-01-14,50.59,-0.01,-5059.0
2010-01-15,50.05,-0.01,-5005.0
2010-01-19,51.72,-0.01,-5172.0
2010-01-20,50.98,-0.01,-5098.0
2010-01-21,47.71,-0.01,-4771.0
2010-01-22,46.0,-0.01,-4600.0
2010-01-25,45.92,-0.01,-4592.0
2010-01-26,45.72,-0.01,-4572.0
2010-01-27,45.93,-0.01,-4593.0
2010-01-28,45.64,-0.01,-4564.0
2010-01-29,45.49,-0.01,-4549.0
2010-02-01,47.55,-0.01,-4755.0
2010-02-02,47.99,-0.01,-4799.0
2010-02-03,47.76,-0.01,-4776.0
2010-02-04,45.1,-0.01,-4510.0
2010-02-05,45.54,-0.01,-4554.0
2010-02-08,44.18,-0.01,-4418.0
2010-02-09,44.26,-0.01,-4426.0
2010-02-10,44.75,-0.01,-4475.0
2010-02-11,45.33,-0.01,-4533.0
2010-02-12,45.96,-0.01,-4596.0
2010-02-16,47.94,-0.07,-684.8571428571428
2010-02-17,47.9,-0.07,-684.2857142857142
2010-02-18,48.11,-0.07,-687.2857142857142
2010-02-19,48.12,-0.07,-687.4285714285713
2010-02-22,49.57,-0.07,-708.1428571428571
2010-02-23,48.79,-0.07,-696.9999999999999
2010-02-24,49.96,-0.07,-713.7142857142857
2010-02-25,50.49,-0.07,-721.2857142857142
2010-02-26,51.06,-0.07,-729.4285714285714
2010-03-01,51.5,-0.07,-735.7142857142857
2010-03-02,52.41,-0.07,-748.7142857142856
2010-03-03,52.07,-0.07,-743.8571428571428
2010-03-04,52.83,-0.07,-754.7142857142857
2010-03-05,55.4,-0.07,-791.4285714285713
2010-03-08,57.45,-0.07,-820.7142857142857
2010-03-09,57.0,-0.07,-814.2857142857142
2010-03-10,57.11,-0.07,-815.8571428571428
2010-03-11,57.37,-0.07,-819.5714285714284
2010-03-12,56.41,-0.07,-805.8571428571428
2010-03-15,55.67,-0.07,-795.2857142857142
2010-03-16,57.08,-0.07,-815.4285714285713
2010-03-17,57.6,-0.07,-822.8571428571428
2010-03-18,56.74,-0.07,-810.5714285714286
2010-03-19,55.18,-0.07,-788.2857142857142
2010-03-22,55.51,-0.07,-792.9999999999999
2010-03-23,54.9,-0.07,-784.2857142857142
2010-03-24,54.78,-0.07,-782.5714285714286
2010-03-25,55.93,-0.07,-798.9999999999999
2010-03-26,54.55,-0.07,-779.2857142857142
2010-03-29,56.12,-0.07,-801.7142857142856
2010-03-30,57.06,-0.07,-815.1428571428571
2010-03-31,57.27,-0.07,-818.1428571428571
2010-04-01,57.8,-0.07,-825.7142857142856
2010-04-05,60.39,-0.07,-862.7142857142857
2010-04-06,63.49,-0.07,-906.9999999999999
2010-04-07,59.85,-0.07,-854.9999999999999
2010-04-08,60.5,-0.07,-864.2857142857142
2010-04-09,61.8,-0.07,-882.8571428571428
2010-04-12,60.53,-0.07,-864.7142857142857
2010-04-13,62.05,-0.07,-886.4285714285713
2010-04-14,61.66,-0.07,-880.8571428571428
2010-04-15,59.82,-0.07,-854.5714285714284
2010-04-16,58.36,-0.07,-833.7142857142857
2010-04-19,59.39,-0.07,-848.4285714285713
2010-04-20,60.86,-0.07,-869.4285714285713
2010-04-21,62.28,-0.07,-889.7142857142857
2010-04-22,63.82,-0.07,-911.7142857142857
2010-04-23,64.52,-0.07,-921.7142857142856
2010-04-26,64.33,-0.07,-918.9999999999999
2010-04-27,61.42,-0.07,-877.4285714285713
2010-04-28,62.35,-0.07,-890.7142857142857
2010-04-29,64.8,-0.07,-925.7142857142856
2010-04-30,62.17,-0.07,-888.1428571428571
2010-05-03,64.71,-0.07,-924.4285714285712
2010-05-04,65.12,-0.07,-930.2857142857142
2010-05-05,65.0,-0.07,-928.5714285714284
2010-05-06,62.9,-0.07,-898.5714285714284
2010-05-07,59.25,-0.07,-846.4285714285713
2010-05-10,64.85,0.17,381.47058823529403
2010-05-11,65.4,0.17,384.70588235294116
2010-05-12,67.69,0.17,398.17647058823525
2010-05-13,67.48,0.17,396.94117647058823
2010-05-14,63.99,0.17,376.4117647058823
2010-05-17,63.42,0.17,373.05882352941177
2010-05-18,61.51,0.17,361.8235294117647
2010-05-19,59.86,0.17,352.1176470588235
2010-05-20,56.26,0.17,330.9411764705882
2010-05-21,59.82,0.17,351.88235294117646
2010-05-24,57.17,0.17,336.2941176470588
2010-05-25,56.86,0.17,334.4705882352941
2010-05-26,58.03,0.17,341.35294117647055
2010-05-27,62.71,0.17,368.88235294117646
2010-05-28,62.29,0.17,366.4117647058823
2010-06-01,60.85,0.17,357.94117647058823
2010-06-02,61.77,0.17,363.3529411764706
2010-06-03,62.49,0.17,367.5882352941176
2010-06-04,57.95,0.17,340.88235294117646
2010-06-07,56.39,0.17,331.70588235294116
2010-06-08,56.32,0.17,331.2941176470588
2010-06-09,56.97,0.17,335.1176470588235
2010-06-10,60.28,0.17,354.5882352941176
2010-06-11,61.38,0.17,361.05882352941177
2010-06-14,62.29,0.17,366.4117647058823
2010-06-15,63.79,0.17,375.235294117647
2010-06-16,62.7,0.17,368.8235294117647
2010-06-17,63.38,0.17,372.8235294117647
2010-06-18,62.63,0.17,368.4117647058823
2010-06-21,61.51,0.17,361.8235294117647
2010-06-22,58.47,0.17,343.94117647058823
2010-06-23,59.73,0.17,351.35294117647055
2010-06-24,57.82,0.17,340.1176470588235
2010-06-25,59.72,0.17,351.2941176470588
2010-06-28,58.72,0.17,345.4117647058823
2010-06-29,55.41,0.17,325.9411764705882
2010-06-30,55.04,0.17,323.7647058823529
2010-07-01,53.99,0.17,317.5882352941176
2010-07-02,52.21,0.17,307.11764705882354
2010-07-06,50.41,0.17,296.52941176470586
2010-07-07,53.3,0.17,313.52941176470586
2010-07-08,54.5,0.17,320.5882352941176
2010-07-09,56.2,0.17,330.5882352941176
2010-07-12,56.14,0.17,330.235294117647
2010-07-13,57.68,0.17,339.2941176470588
2010-07-14,57.21,0.17,336.52941176470586
2010-07-15,57.07,0.17,335.70588235294116
2010-07-16,54.66,0.17,321.52941176470586
2010-07-19,54.81,0.17,322.4117647058823
2010-07-20,56.36,0.17,331.52941176470586
2010-07-21,54.81,0.17,322.4117647058823
2010-07-22,56.3,0.17,331.17647058823525
2010-07-23,56.95,0.17,335.0
2010-07-26,58.57,0.17,344.52941176470586
2010-07-27,59.14,0.17,347.88235294117646
2010-07-28,59.07,0.17,347.4705882352941
2010-07-29,59.6,0.17,350.5882352941176
2010-07-30,60.24,0.17,354.35294117647055
2010-08-02,63.29,0.17,372.2941176470588
2010-08-03,60.93,0.17,358.4117647058823
2010-08-04,62.36,0.17,366.8235294117647
2010-08-05,61.76,0.17,363.2941176470588
2010-08-06,61.44,0.17,361.4117647058823
2010-08-09,62.75,1.73,36.27167630057804
2010-08-10,60.4,1.73,34.91329479768786
2010-08-11,57.64,1.73,33.31791907514451
2010-08-12,57.74,1.73,33.3757225433526
2010-08-13,57.02,1.73,32.95953757225434
2010-08-16,56.86,1.73,32.86705202312139
2010-08-17,57.95,1.73,33.4971098265896
2010-08-18,58.74,1.73,33.95375722543353
2010-08-19,57.0,1.73,32.947976878612714
2010-08-20,57.02,1.73,32.95953757225434
2010-08-23,57.8,1.73,33.410404624277454
2010-08-24,56.82,1.73,32.84393063583815
2010-08-25,58.58,1.73,33.861271676300575
2010-08-26,58.07,1.73,33.566473988439306
2010-08-27,58.85,1.73,34.017341040462426
2010-08-30,58.25,1.73,33.67052023121387
2010-08-31,60.28,1.73,34.84393063583815
2010-09-01,62.25,1.73,35.982658959537574
2010-09-02,63.07,1.73,36.456647398843934
2010-09-03,63.68,1.73,36.809248554913296
2010-09-07,61.84,1.73,35.7456647398844
2010-09-08,61.9,1.73,35.78034682080925
2010-09-09,60.92,1.73,35.213872832369944
2010-09-10,61.68,1.73,35.653179190751445
2010-09-13,63.1,1.73,36.47398843930636
2010-09-14,63.52,1.73,36.71676300578035
2010-09-15,64.79,1.73,37.45086705202313
2010-09-16,64.5,1.73,37.283236994219656
2010-09-17,64.63,1.73,37.35838150289017
2010-09-20,66.61,1.73,38.50289017341041
2010-09-21,64.65,1.73,37.369942196531795
2010-09-22,62.93,1.73,36.3757225433526
2010-09-23,60.84,1.73,35.16763005780347
2010-09-24,63.23,1.73,36.54913294797688
2010-09-27,63.52,1.73,36.71676300578035
2010-09-28,62.73,1.73,36.26011560693642
2010-09-29,62.62,1.73,36.19653179190751
2010-09-30,63.33,1.73,36.60693641618497
2010-10-01,63.75,1.73,36.84971098265896
2010-10-04,64.34,1.73,37.190751445086704
2010-10-05,66.01,1.73,38.15606936416185
2010-10-06,64.37,1.73,37.20809248554914
2010-10-07,64.5,1.73,37.283236994219656
2010-10-08,65.59,1.73,37.91329479768786
2010-10-11,65.67,1.73,37.959537572254334
2010-10-12,67.22,1.73,38.85549132947977
2010-10-13,68.45,1.73,39.566473988439306
2010-10-14,69.3,1.73,40.05780346820809
2010-10-15,69.34,1.73,40.08092485549133
2010-10-18,69.66,1.73,40.26589595375722
2010-10-19,67.21,1.73,38.849710982658955
2010-10-20,68.4,1.73,39.53757225433527
2010-10-21,68.03,1.73,39.323699421965316
2010-10-22,69.74,1.73,40.312138728323696
2010-10-25,70.04,1.73,40.48554913294798
2010-10-26,68.08,1.73,39.35260115606936
2010-10-27,66.51,1.73,38.445086705202314
2010-10-28,66.02,1.73,38.16184971098266
2010-10-29,65.71,1.73,37.98265895953757
2010-11-01,66.41,1.73,38.38728323699422
2010-11-02,67.32,1.73,38.91329479768786
2010-11-03,66.89,1.73,38.664739884393065
2010-11-04,69.75,1.73,40.31791907514451
2010-11-05,70.27,1.73,40.618497109826585
2010-11-08,68.39,1.73,39.53179190751445
2010-11-09,65.43,0.95,68.87368421052632
2010-11-10,65.32,0.95,68.7578947368421
2010-11-11,64.75,0.95,68.15789473684211
2010-11-12,64.25,0.95,67.63157894736842
2010-11-15,63.54,0.95,66.8842105263158
2010-11-16,61.5,0.95,64.73684210526316
2010-11-17,62.85,0.95,66.15789473684211
2010-11-18,63.85,0.95,67.21052631578948
2010-11-19,64.14,0.95,67.51578947368421
2010-11-22,63.91,0.95,67.27368421052631
2010-11-23,63.55,0.95,66.89473684210526
2010-11-24,65.28,0.95,68.71578947368421
2010-11-26,64.89,0.95,68.30526315789474
2010-11-29,65.69,0.95,69.14736842105263
2010-11-30,65.4,0.95,68.8421052631579
2010-12-01,66.08,0.95,69.5578947368421
2010-12-02,66.43,0.95,69.92631578947369
2010-12-03,65.89,0.95,69.35789473684211
2010-12-06,67.03,0.95,70.55789473684212
2010-12-07,66.42,0.95,69.91578947368421
2010-12-08,64.48,0.95,67.87368421052632
2010-12-09,63.69,0.95,67.0421052631579
2010-12-10,64.04,0.95,67.41052631578948
2010-12-13,64.82,0.95,68.23157894736842
2010-12-14,63.98,0.95,67.34736842105264
2010-12-15,63.18,0.95,66.50526315789475
2010-12-16,63.29,0.95,66.62105263157895
2010-12-17,63.53,0.95,66.87368421052632
2010-12-20,64.29,0.95,67.67368421052633
2010-12-21,65.35,0.95,68.78947368421052
2010-12-22,65.86,0.95,69.32631578947368
2010-12-23,65.74,0.95,69.2
2010-12-27,66.62,0.95,70.1263157894737
2010-12-28,67.29,0.95,70.83157894736843
2010-12-29,67.7,0.95,71.26315789473685
2010-12-30,67.57,0.95,71.12631578947368
2010-12-31,67.51,0.95,71.06315789473685
2011-01-03,69.14,0.95,72.77894736842106
2011-01-04,68.26,0.95,71.85263157894738
2011-01-05,68.07,0.95,71.65263157894736
2011-01-06,67.48,0.95,71.03157894736843
2011-01-07,67.05,0.95,70.57894736842105
2011-01-10,68.16,0.95,71.74736842105263
2011-01-11,68.4,0.95,72.00000000000001
2011-01-12,70.02,0.95,73.70526315789473
2011-01-13,70.19,0.95,73.8842105263158
2011-01-14,70.95,0.95,74.6842105263158
2011-01-18,71.15,0.95,74.89473684210527
2011-01-19,69.77,0.95,73.4421052631579
2011-01-20,70.3,0.95,74.0
2011-01-21,70.77,0.95,74.49473684210527
2011-01-24,71.5,0.95,75.26315789473685
2011-01-25,70.74,0.95,74.46315789473684
2011-01-26,70.79,0.95,74.51578947368422
2011-01-27,72.59,0.95,76.41052631578948
2011-01-28,71.85,0.95,75.63157894736842
2011-01-31,72.76,0.95,76.58947368421053
2011-02-01,73.43,0.95,77.29473684210528
2011-02-02,73.34,0.95,77.2
2011-02-03,73.39,0.95,77.25263157894737
2011-02-04,72.48,0.95,76.29473684210527
2011-02-07,73.3,0.95,77.15789473684211
2011-02-08,73.5,0.95,77.36842105263159
2011-02-09,73.83,0.95,77.71578947368421
2011-02-10,75.01,0.95,78.95789473684212
2011-02-11,74.5,0.95,78.42105263157895
2011-02-14,73.56,0.95,77.43157894736842
2011-02-15,73.4,0.95,77.26315789473685
2011-02-16,73.21,0.95,77.06315789473683
2011-02-17,73.5,0.95,77.36842105263159
2011-02-18,74.1,0.95,78.0
2011-02-22,73.21,0.95,77.06315789473683
2011-02-23,71.86,0.95,75.6421052631579
2011-02-24,70.81,0.95,74.53684210526316
2011-02-25,73.07,0.95,76.91578947368421
2011-02-28,75.73,0.08,946.625
2011-03-01,73.9,0.08,923.75
2011-03-02,72.43,0.08,905.3750000000001
2011-03-03,74.1,0.08,926.2499999999999
2011-03-04,73.11,0.08,913.875
2011-03-07,72.46,0.08,905.7499999999999
2011-03-08,73.37,0.08,917.125
2011-03-09,72.85,0.08,910.6249999999999
2011-03-10,71.29,0.08,891.1250000000001
2011-03-11,72.09,0.08,901.125
2011-03-14,70.47,0.08,880.875
2011-03-15,69.89,0.08,873.625
2011-03-16,69.03,0.08,862.875
2011-03-17,70.72,0.08,884.0
2011-03-18,71.08,0.08,888.5
2011-03-21,71.69,0.08,896.125
2011-03-22,71.66,0.08,895.7499999999999
2011-03-23,71.3,0.08,891.25
2011-03-24,71.65,0.08,895.625
2011-03-25,73.03,0.08,912.875
2011-03-28,72.58,0.08,907.25
2011-03-29,73.17,0.08,914.625
2011-03-30,74.56,0.08,932.0
2011-03-31,75.2,0.08,940.0
2011-04-01,76.32,0.08,953.9999999999999
2011-04-04,76.5,0.08,956.25
2011-04-05,77.47,0.08,968.375
2011-04-06,77.4,0.08,967.5
2011-04-07,76.34,0.08,954.25
2011-04-08,75.49,0.08,943.6249999999999
2011-04-11,75.54,0.08,944.2500000000001
2011-04-12,75.92,0.08,949.0
2011-04-13,74.74,0.08,934.2499999999999
2011-04-14,75.0,0.08,937.5
2011-04-15,76.15,0.08,951.875
2011-04-18,74.72,0.08,934.0
2011-04-19,76.68,0.08,958.5000000000001
2011-04-20,77.44,0.08,968.0
2011-04-21,78.71,0.08,983.8749999999999
2011-04-25,79.5,0.08,993.75
2011-04-26,80.26,0.08,1003.25
2011-04-27,80.97,0.08,1012.125
2011-04-28,82.54,0.08,1031.75
2011-04-29,82.53,0.08,1031.625
2011-05-02,82.84,0.08,1035.5
2011-05-03,82.74,0.08,1034.25
2011-05-04,82.4,0.08,1030.0
2011-05-05,82.93,0.08,1036.625
2011-05-06,82.15,0.08,1026.875
2011-05-09,83.13,0.08,1039.125
2011-05-10,85.16,0.99,86.02020202020202
2011-05-11,83.99,0.99,84.83838383838383
2011-05-12,83.99,0.99,84.83838383838383
2011-05-13,83.92,0.99,84.76767676767678
2011-05-16,84.39,0.99,85.24242424242425
2011-05-17,83.85,0.99,84.69696969696969
2011-05-18,86.01,0.99,86.87878787878789
2011-05-19,85.98,0.99,86.84848484848486
2011-05-20,85.25,0.99,86.11111111111111
2011-05-23,84.75,0.99,85.60606060606061
2011-05-24,85.04,0.99,85.89898989898991
2011-05-25,85.69,0.99,86.55555555555556
2011-05-26,87.24,0.99,88.12121212121211
2011-05-27,88.3,0.99,89.19191919191918
2011-05-31,90.01,0.99,90.91919191919193
2011-06-01,87.59,0.99,88.47474747474747
2011-06-02,86.42,0.99,87.2929292929293
2011-06-03,86.28,0.99,87.15151515151516
