date,UHS,UHS_EPS,PE Ratio
1993-07-29,2.03,0.05,40.599999999999994
1993-07-30,2.0,0.05,40.0
1993-08-02,1.98,0.05,39.599999999999994
1993-08-03,1.95,0.05,39.0
1993-08-04,1.92,0.05,38.4
1993-08-05,1.91,0.05,38.199999999999996
1993-08-06,1.89,0.05,37.8
1993-08-09,1.86,0.05,37.2
1993-08-10,1.91,0.05,38.199999999999996
1993-08-11,1.88,0.05,37.599999999999994
1993-08-12,1.86,0.05,37.2
1993-08-13,1.84,0.05,36.8
1993-08-16,1.81,0.05,36.199999999999996
1993-08-17,1.88,0.05,37.599999999999994
1993-08-18,1.88,0.05,37.599999999999994
1993-08-19,1.91,0.05,38.199999999999996
1993-08-20,1.89,0.05,37.8
1993-08-23,1.88,0.05,37.599999999999994
1993-08-24,1.92,0.05,38.4
1993-08-25,1.95,0.05,39.0
1993-08-26,1.94,0.05,38.8
1993-08-27,1.95,0.05,39.0
1993-08-30,1.95,0.05,39.0
1993-08-31,1.94,0.05,38.8
1993-09-01,1.98,0.05,39.599999999999994
1993-09-02,1.98,0.05,39.599999999999994
1993-09-03,2.0,0.05,40.0
1993-09-07,1.98,0.05,39.599999999999994
1993-09-08,1.94,0.05,38.8
1993-09-09,1.97,0.05,39.4
1993-09-10,1.94,0.05,38.8
1993-09-13,1.94,0.05,38.8
1993-09-14,1.92,0.05,38.4
1993-09-15,1.91,0.05,38.199999999999996
1993-09-16,1.89,0.05,37.8
1993-09-17,1.91,0.05,38.199999999999996
1993-09-20,1.97,0.05,39.4
1993-09-21,1.94,0.05,38.8
1993-09-22,1.95,0.05,39.0
1993-09-23,2.0,0.05,40.0
1993-09-24,2.03,0.05,40.599999999999994
1993-09-27,2.03,0.05,40.599999999999994
1993-09-28,2.05,0.05,40.99999999999999
1993-09-29,2.06,0.05,41.199999999999996
1993-09-30,2.05,0.05,40.99999999999999
1993-10-01,2.08,0.05,41.6
1993-10-04,2.23,0.05,44.599999999999994
1993-10-05,2.25,0.05,45.0
1993-10-06,2.25,0.05,45.0
1993-10-07,2.3,0.05,45.99999999999999
1993-10-08,2.3,0.05,45.99999999999999
1993-10-11,2.3,0.05,45.99999999999999
1993-10-12,2.3,0.05,45.99999999999999
1993-10-13,2.31,0.05,46.199999999999996
1993-10-14,2.31,0.05,46.199999999999996
1993-10-15,2.41,0.05,48.2
1993-10-18,2.33,0.05,46.6
1993-10-19,2.31,0.05,46.199999999999996
1993-10-20,2.31,0.05,46.199999999999996
1993-10-21,2.3,0.05,45.99999999999999
1993-10-22,2.31,0.05,46.199999999999996
1993-10-25,2.34,0.05,46.8
1993-10-26,2.38,0.05,47.599999999999994
1993-10-27,2.38,0.05,47.599999999999994
1993-10-28,2.42,0.05,48.4
1993-10-29,2.58,0.05,51.6
1993-11-01,2.53,0.05,50.599999999999994
1993-11-02,2.5,0.05,50.0
1993-11-03,2.52,0.05,50.4
1993-11-04,2.41,0.05,48.2
1993-11-05,2.36,0.05,47.199999999999996
1993-11-08,2.41,0.05,48.2
1993-11-09,2.42,0.05,48.4
1993-11-10,2.42,0.05,48.4
1993-11-11,2.42,0.05,48.4
1993-11-12,2.45,0.05,49.0
1993-11-15,2.45,0.05,49.0
1993-11-16,2.5,0.05,50.0
1993-11-17,2.48,0.05,49.599999999999994
1993-11-18,2.39,0.05,47.8
1993-11-19,2.45,0.05,49.0
1993-11-22,2.48,0.05,49.599999999999994
1993-11-23,2.48,0.05,49.599999999999994
1993-11-24,2.47,0.05,49.4
1993-11-26,2.5,0.05,50.0
1993-11-29,2.47,0.05,49.4
1993-11-30,2.44,0.05,48.8
1993-12-01,2.47,0.05,49.4
1993-12-02,2.47,0.05,49.4
1993-12-03,2.48,0.05,49.599999999999994
1993-12-06,2.48,0.05,49.599999999999994
1993-12-07,2.42,0.05,48.4
1993-12-08,2.42,0.05,48.4
1993-12-09,2.48,0.05,49.599999999999994
1993-12-10,2.47,0.05,49.4
1993-12-13,2.45,0.05,49.0
1993-12-14,2.47,0.05,49.4
1993-12-15,2.41,0.05,48.2
1993-12-16,2.39,0.05,47.8
1993-12-17,2.41,0.05,48.2
1993-12-20,2.39,0.05,47.8
1993-12-21,2.39,0.05,47.8
1993-12-22,2.45,0.05,49.0
1993-12-23,2.41,0.05,48.2
1993-12-27,2.5,0.05,50.0
1993-12-28,2.48,0.05,49.599999999999994
1993-12-29,2.5,0.05,50.0
1993-12-30,2.44,0.05,48.8
1993-12-31,2.53,0.05,50.599999999999994
1994-01-03,2.45,0.05,49.0
1994-01-04,2.44,0.05,48.8
1994-01-05,2.44,0.05,48.8
1994-01-06,2.41,0.05,48.2
1994-01-07,2.45,0.05,49.0
1994-01-10,2.52,0.05,50.4
1994-01-11,2.52,0.05,50.4
1994-01-12,2.5,0.05,50.0
1994-01-13,2.52,0.05,50.4
1994-01-14,2.48,0.05,49.599999999999994
1994-01-17,2.42,0.05,48.4
1994-01-18,2.45,0.05,49.0
1994-01-19,2.48,0.05,49.599999999999994
1994-01-20,2.58,0.05,51.6
1994-01-21,2.63,0.05,52.599999999999994
1994-01-24,2.63,0.05,52.599999999999994
1994-01-25,2.67,0.05,53.4
1994-01-26,2.69,0.05,53.8
1994-01-27,2.7,0.05,54.0
1994-01-28,2.72,0.05,54.4
1994-01-31,2.75,0.05,55.0
1994-02-01,2.81,0.05,56.199999999999996
1994-02-02,2.72,0.05,54.4
1994-02-03,2.78,0.05,55.599999999999994
1994-02-04,2.75,0.05,55.0
1994-02-07,2.7,0.05,54.0
1994-02-08,2.66,0.05,53.2
1994-02-09,2.59,0.05,51.8
1994-02-10,2.7,0.05,54.0
1994-02-11,2.75,0.05,55.0
1994-02-14,2.81,0.05,56.199999999999996
1994-02-15,2.86,0.05,57.199999999999996
1994-02-16,2.94,0.05,58.8
1994-02-17,2.88,0.05,57.599999999999994
1994-02-18,2.89,0.05,57.8
1994-02-22,2.77,0.05,55.4
1994-02-23,2.89,0.05,57.8
1994-02-24,2.88,0.05,57.599999999999994
1994-02-25,2.92,0.05,58.4
1994-02-28,3.11,0.05,62.199999999999996
1994-03-01,3.06,0.05,61.199999999999996
1994-03-02,2.97,0.05,59.4
1994-03-03,2.94,0.05,58.8
1994-03-04,3.05,0.05,60.99999999999999
1994-03-07,3.19,0.05,63.8
1994-03-08,3.27,0.05,65.39999999999999
1994-03-09,3.23,0.05,64.6
1994-03-10,3.28,0.05,65.6
1994-03-11,3.25,0.05,65.0
1994-03-14,3.27,0.05,65.39999999999999
1994-03-15,3.25,0.05,65.0
1994-03-16,3.27,0.05,65.39999999999999
1994-03-17,3.28,0.05,65.6
1994-03-18,3.33,0.05,66.6
1994-03-21,3.23,0.05,64.6
1994-03-22,3.19,0.05,63.8
1994-03-23,3.17,0.05,63.4
1994-03-24,3.17,0.05,63.4
1994-03-25,3.09,0.05,61.8
1994-03-28,3.03,0.05,60.599999999999994
1994-03-29,2.97,0.05,59.4
1994-03-30,3.0,0.05,60.0
1994-03-31,2.94,0.05,58.8
1994-04-04,2.92,0.05,58.4
1994-04-05,2.98,0.05,59.599999999999994
1994-04-06,2.98,0.05,59.599999999999994
1994-04-07,2.97,0.05,59.4
1994-04-08,2.97,0.05,59.4
1994-04-11,3.0,0.05,60.0
1994-04-12,2.97,0.05,59.4
1994-04-13,2.97,0.05,59.4
1994-04-14,2.98,0.05,59.599999999999994
1994-04-15,2.94,0.05,58.8
1994-04-18,2.88,0.05,57.599999999999994
1994-04-19,2.81,0.05,56.199999999999996
1994-04-20,2.84,0.05,56.8
1994-04-21,2.84,0.05,56.8
1994-04-22,2.91,0.05,58.2
1994-04-25,2.91,0.05,58.2
1994-04-26,2.95,0.05,59.0
1994-04-28,2.98,0.05,59.599999999999994
1994-04-29,2.98,0.05,59.599999999999994
1994-05-02,3.13,0.05,62.599999999999994
1994-05-03,3.22,0.05,64.4
1994-05-04,3.28,0.05,65.6
1994-05-05,3.25,0.05,65.0
1994-05-06,3.23,0.05,64.6
1994-05-09,3.23,0.05,64.6
1994-05-10,3.2,0.05,64.0
1994-05-11,3.23,0.05,64.6
1994-05-12,3.28,0.09,36.44444444444444
1994-05-13,3.28,0.09,36.44444444444444
1994-05-16,3.27,0.09,36.333333333333336
1994-05-17,3.2,0.09,35.55555555555556
1994-05-18,3.19,0.09,35.44444444444444
1994-05-19,3.2,0.09,35.55555555555556
1994-05-20,3.25,0.09,36.111111111111114
1994-05-23,3.19,0.09,35.44444444444444
1994-05-24,3.19,0.09,35.44444444444444
1994-05-25,3.17,0.09,35.22222222222222
1994-05-26,3.13,0.09,34.77777777777778
1994-05-27,3.19,0.09,35.44444444444444
1994-05-31,3.25,0.09,36.111111111111114
1994-06-01,3.25,0.09,36.111111111111114
1994-06-02,3.25,0.09,36.111111111111114
1994-06-03,3.23,0.09,35.88888888888889
1994-06-06,3.23,0.09,35.88888888888889
1994-06-07,3.23,0.09,35.88888888888889
1994-06-08,3.22,0.09,35.77777777777778
1994-06-09,3.22,0.09,35.77777777777778
1994-06-10,3.2,0.09,35.55555555555556
1994-06-13,3.23,0.09,35.88888888888889
1994-06-14,3.24,0.09,36.00000000000001
1994-06-15,3.3,0.09,36.666666666666664
1994-06-16,3.31,0.09,36.77777777777778
1994-06-17,3.36,0.09,37.333333333333336
1994-06-20,3.28,0.09,36.44444444444444
1994-06-21,3.31,0.09,36.77777777777778
1994-06-22,3.31,0.09,36.77777777777778
1994-06-23,3.28,0.09,36.44444444444444
1994-06-24,3.3,0.09,36.666666666666664
1994-06-27,3.25,0.09,36.111111111111114
1994-06-28,3.2,0.09,35.55555555555556
1994-06-29,3.33,0.09,37.0
1994-06-30,3.27,0.09,36.333333333333336
1994-07-01,3.25,0.09,36.111111111111114
1994-07-05,3.25,0.09,36.111111111111114
1994-07-06,3.23,0.09,35.88888888888889
1994-07-07,3.28,0.09,36.44444444444444
1994-07-08,3.42,0.09,38.0
1994-07-11,3.52,0.09,39.111111111111114
1994-07-12,3.44,0.09,38.22222222222222
1994-07-13,3.53,0.09,39.22222222222222
1994-07-14,3.53,0.09,39.22222222222222
1994-07-15,3.58,0.09,39.77777777777778
1994-07-18,3.63,0.09,40.333333333333336
1994-07-19,3.59,0.09,39.888888888888886
1994-07-20,3.58,0.09,39.77777777777778
1994-07-21,3.58,0.09,39.77777777777778
1994-07-22,3.44,0.09,38.22222222222222
1994-07-25,3.48,0.09,38.66666666666667
1994-07-26,3.47,0.09,38.55555555555556
1994-07-27,3.47,0.09,38.55555555555556
1994-07-28,3.45,0.09,38.333333333333336
1994-07-29,3.47,0.09,38.55555555555556
1994-08-01,3.38,0.09,37.55555555555556
1994-08-02,3.44,0.09,38.22222222222222
1994-08-03,3.47,0.09,38.55555555555556
1994-08-04,3.41,0.09,37.88888888888889
1994-08-05,3.41,0.09,37.88888888888889
1994-08-08,3.39,0.09,37.66666666666667
1994-08-09,3.45,0.09,38.333333333333336
1994-08-10,3.45,0.09,38.333333333333336
1994-08-11,3.42,0.07,48.857142857142854
1994-08-12,3.53,0.07,50.42857142857142
1994-08-15,3.64,0.07,52.0
1994-08-16,3.61,0.07,51.57142857142856
1994-08-17,3.55,0.07,50.71428571428571
1994-08-18,3.63,0.07,51.857142857142854
1994-08-19,3.63,0.07,51.857142857142854
1994-08-22,3.61,0.07,51.57142857142856
1994-08-23,3.61,0.07,51.57142857142856
1994-08-24,3.59,0.07,51.28571428571428
1994-08-25,3.61,0.07,51.57142857142856
1994-08-26,3.64,0.07,52.0
1994-08-29,3.64,0.07,52.0
1994-08-30,3.64,0.07,52.0
1994-08-31,3.61,0.07,51.57142857142856
1994-09-01,3.66,0.07,52.285714285714285
1994-09-02,3.64,0.07,52.0
1994-09-06,3.64,0.07,52.0
1994-09-07,3.66,0.07,52.285714285714285
1994-09-08,3.69,0.07,52.71428571428571
1994-09-09,3.63,0.07,51.857142857142854
1994-09-12,3.59,0.07,51.28571428571428
1994-09-13,3.63,0.07,51.857142857142854
1994-09-14,3.59,0.07,51.28571428571428
1994-09-15,3.63,0.07,51.857142857142854
1994-09-16,3.61,0.07,51.57142857142856
1994-09-19,3.59,0.07,51.28571428571428
1994-09-20,3.58,0.07,51.14285714285714
1994-09-21,3.53,0.07,50.42857142857142
1994-09-22,3.5,0.07,49.99999999999999
1994-09-23,3.44,0.07,49.14285714285714
1994-09-26,3.41,0.07,48.71428571428571
1994-09-27,3.39,0.07,48.42857142857142
1994-09-28,3.52,0.07,50.285714285714285
1994-09-29,3.5,0.07,49.99999999999999
1994-09-30,3.53,0.07,50.42857142857142
1994-10-03,3.5,0.07,49.99999999999999
1994-10-04,3.52,0.07,50.285714285714285
1994-10-05,3.48,0.07,49.71428571428571
1994-10-06,3.47,0.07,49.57142857142857
1994-10-07,3.42,0.07,48.857142857142854
1994-10-10,3.41,0.07,48.71428571428571
1994-10-11,3.33,0.07,47.57142857142857
1994-10-12,3.47,0.07,49.57142857142857
1994-10-13,3.47,0.07,49.57142857142857
1994-10-14,3.47,0.07,49.57142857142857
1994-10-17,3.45,0.07,49.285714285714285
1994-10-18,3.41,0.07,48.71428571428571
1994-10-19,3.38,0.07,48.28571428571428
1994-10-20,3.3,0.07,47.14285714285714
1994-10-21,3.22,0.07,46.0
1994-10-24,3.13,0.07,44.71428571428571
1994-10-25,3.09,0.07,44.14285714285714
1994-10-26,3.23,0.07,46.14285714285714
1994-10-27,3.31,0.07,47.285714285714285
1994-10-28,3.33,0.07,47.57142857142857
1994-10-31,3.33,0.07,47.57142857142857
1994-11-01,3.31,0.07,47.285714285714285
1994-11-02,3.31,0.07,47.285714285714285
1994-11-03,3.34,0.07,47.71428571428571
1994-11-04,3.33,0.07,47.57142857142857
1994-11-07,3.31,0.07,47.285714285714285
1994-11-08,3.33,0.07,47.57142857142857
1994-11-09,3.34,0.05,66.8
1994-11-10,3.25,0.05,65.0
1994-11-11,3.22,0.05,64.4
1994-11-14,3.19,0.05,63.8
1994-11-15,3.33,0.05,66.6
1994-11-16,3.31,0.05,66.2
1994-11-17,3.3,0.05,65.99999999999999
1994-11-18,3.27,0.05,65.39999999999999
1994-11-21,3.17,0.05,63.4
1994-11-22,3.14,0.05,62.8
1994-11-23,3.13,0.05,62.599999999999994
1994-11-25,3.14,0.05,62.8
1994-11-28,3.09,0.05,61.8
1994-11-29,3.11,0.05,62.199999999999996
1994-11-30,3.13,0.05,62.599999999999994
1994-12-01,3.06,0.05,61.199999999999996
1994-12-02,3.0,0.05,60.0
1994-12-05,3.02,0.05,60.4
1994-12-06,3.0,0.05,60.0
1994-12-07,2.84,0.05,56.8
1994-12-08,2.72,0.05,54.4
1994-12-09,2.7,0.05,54.0
1994-12-12,2.77,0.05,55.4
1994-12-13,2.67,0.05,53.4
1994-12-14,2.75,0.05,55.0
1994-12-15,2.81,0.05,56.199999999999996
1994-12-16,2.83,0.05,56.6
1994-12-19,2.88,0.05,57.599999999999994
1994-12-20,2.88,0.05,57.599999999999994
1994-12-21,2.86,0.05,57.199999999999996
1994-12-22,2.8,0.05,55.99999999999999
1994-12-23,2.78,0.05,55.599999999999994
1994-12-27,2.86,0.05,57.199999999999996
1994-12-28,2.95,0.05,59.0
1994-12-29,2.97,0.05,59.4
1994-12-30,3.06,0.05,61.199999999999996
1995-01-03,3.0,0.05,60.0
1995-01-04,2.97,0.05,59.4
1995-01-05,2.95,0.05,59.0
1995-01-06,2.95,0.05,59.0
1995-01-09,2.88,0.05,57.599999999999994
1995-01-10,2.94,0.05,58.8
1995-01-11,2.94,0.05,58.8
1995-01-12,2.94,0.05,58.8
1995-01-13,2.97,0.05,59.4
1995-01-16,2.97,0.05,59.4
1995-01-17,2.95,0.05,59.0
1995-01-18,2.89,0.05,57.8
1995-01-19,2.89,0.05,57.8
1995-01-20,2.88,0.05,57.599999999999994
1995-01-23,2.84,0.05,56.8
1995-01-24,2.92,0.05,58.4
1995-01-25,2.92,0.05,58.4
1995-01-26,2.89,0.05,57.8
1995-01-27,2.88,0.05,57.599999999999994
1995-01-30,2.92,0.05,58.4
1995-01-31,2.94,0.05,58.8
1995-02-01,3.02,0.05,60.4
1995-02-02,3.09,0.05,61.8
1995-02-03,3.16,0.05,63.2
1995-02-06,3.17,0.05,63.4
1995-02-07,3.13,0.05,62.599999999999994
1995-02-08,3.13,0.05,62.599999999999994
1995-02-09,3.11,0.05,62.199999999999996
1995-02-10,3.09,0.05,61.8
1995-02-13,3.05,0.05,60.99999999999999
1995-02-14,3.06,0.05,61.199999999999996
1995-02-15,3.14,0.05,62.8
1995-02-16,3.25,0.05,65.0
1995-02-17,3.2,0.05,64.0
1995-02-21,3.19,0.05,63.8
1995-02-22,3.13,0.05,62.599999999999994
1995-02-23,3.09,0.05,61.8
1995-02-24,3.13,0.05,62.599999999999994
1995-02-27,3.09,0.05,61.8
1995-02-28,3.13,0.05,62.599999999999994
1995-03-01,3.08,0.05,61.6
1995-03-02,3.11,0.05,62.199999999999996
1995-03-03,3.09,0.05,61.8
1995-03-06,3.09,0.05,61.8
1995-03-07,3.13,0.05,62.599999999999994
1995-03-08,3.14,0.05,62.8
1995-03-09,3.14,0.05,62.8
1995-03-10,3.16,0.05,63.2
1995-03-13,3.16,0.05,63.2
1995-03-14,3.17,0.05,63.4
1995-03-15,3.13,0.05,62.599999999999994
1995-03-16,3.13,0.05,62.599999999999994
1995-03-17,3.16,0.05,63.2
1995-03-20,3.19,0.05,63.8
1995-03-21,3.17,0.05,63.4
1995-03-22,3.14,0.05,62.8
1995-03-23,3.16,0.05,63.2
1995-03-24,3.14,0.05,62.8
1995-03-27,3.14,0.05,62.8
1995-03-28,3.13,0.05,62.599999999999994
1995-03-29,3.13,0.05,62.599999999999994
1995-03-30,3.22,0.05,64.4
1995-03-31,3.16,0.05,63.2
1995-04-03,3.16,0.05,63.2
1995-04-04,3.11,0.05,62.199999999999996
1995-04-05,3.16,0.05,63.2
1995-04-06,3.16,0.05,63.2
1995-04-07,3.17,0.05,63.4
1995-04-10,3.2,0.05,64.0
1995-04-11,3.22,0.05,64.4
1995-04-12,3.16,0.05,63.2
1995-04-13,3.19,0.05,63.8
1995-04-17,3.22,0.05,64.4
1995-04-18,3.22,0.05,64.4
1995-04-19,3.19,0.05,63.8
1995-04-20,3.31,0.05,66.2
1995-04-21,3.3,0.05,65.99999999999999
1995-04-24,3.27,0.05,65.39999999999999
1995-04-25,3.36,0.05,67.19999999999999
1995-04-26,3.34,0.05,66.8
1995-04-27,3.33,0.05,66.6
1995-04-28,3.3,0.05,65.99999999999999
1995-05-01,3.27,0.05,65.39999999999999
1995-05-02,3.27,0.05,65.39999999999999
1995-05-03,3.25,0.05,65.0
1995-05-04,3.25,0.05,65.0
1995-05-05,3.27,0.05,65.39999999999999
1995-05-08,3.27,0.05,65.39999999999999
1995-05-09,3.28,0.05,65.6
1995-05-10,3.36,0.05,67.19999999999999
1995-05-11,3.38,0.11,30.727272727272727
1995-05-12,3.45,0.11,31.363636363636367
1995-05-15,3.55,0.11,32.27272727272727
1995-05-16,3.55,0.11,32.27272727272727
1995-05-17,3.56,0.11,32.36363636363637
1995-05-18,3.58,0.11,32.54545454545455
1995-05-19,3.56,0.11,32.36363636363637
1995-05-22,3.52,0.11,32.0
1995-05-23,3.44,0.11,31.272727272727273
1995-05-24,3.45,0.11,31.363636363636367
1995-05-25,3.45,0.11,31.363636363636367
1995-05-26,3.52,0.11,32.0
1995-05-30,3.44,0.11,31.272727272727273
1995-05-31,3.45,0.11,31.363636363636367
1995-06-01,3.45,0.11,31.363636363636367
1995-06-02,3.44,0.11,31.272727272727273
1995-06-05,3.48,0.11,31.636363636363637
1995-06-06,3.5,0.11,31.818181818181817
1995-06-07,3.52,0.11,32.0
1995-06-08,3.55,0.11,32.27272727272727
1995-06-09,3.56,0.11,32.36363636363637
1995-06-12,3.66,0.11,33.27272727272727
1995-06-13,3.67,0.11,33.36363636363636
1995-06-14,3.69,0.11,33.54545454545455
1995-06-15,3.7,0.11,33.63636363636364
1995-06-16,3.66,0.11,33.27272727272727
1995-06-19,3.66,0.11,33.27272727272727
1995-06-20,3.64,0.11,33.09090909090909
1995-06-21,3.66,0.11,33.27272727272727
1995-06-22,3.69,0.11,33.54545454545455
1995-06-23,3.66,0.11,33.27272727272727
1995-06-26,3.66,0.11,33.27272727272727
1995-06-27,3.63,0.11,33.0
1995-06-28,3.59,0.11,32.63636363636363
1995-06-29,3.59,0.11,32.63636363636363
1995-06-30,3.63,0.11,33.0
1995-07-03,3.59,0.11,32.63636363636363
1995-07-05,3.63,0.11,33.0
1995-07-06,3.61,0.11,32.81818181818182
1995-07-07,3.56,0.11,32.36363636363637
1995-07-10,3.59,0.11,32.63636363636363
1995-07-11,3.5,0.11,31.818181818181817
1995-07-12,3.63,0.11,33.0
1995-07-13,3.64,0.11,33.09090909090909
1995-07-14,3.64,0.11,33.09090909090909
1995-07-17,3.78,0.11,34.36363636363636
1995-07-18,3.83,0.11,34.81818181818182
1995-07-19,3.8,0.11,34.54545454545455
1995-07-20,3.83,0.11,34.81818181818182
1995-07-21,3.75,0.11,34.09090909090909
1995-07-24,3.81,0.11,34.63636363636363
1995-07-25,3.91,0.11,35.54545454545455
1995-07-26,3.98,0.11,36.18181818181818
1995-07-27,3.95,0.11,35.909090909090914
1995-07-28,3.92,0.11,35.63636363636363
1995-07-31,3.97,0.11,36.09090909090909
1995-08-01,4.03,0.11,36.63636363636364
1995-08-02,4.11,0.11,37.36363636363637
1995-08-03,4.17,0.11,37.90909090909091
1995-08-04,4.14,0.11,37.63636363636363
1995-08-07,4.13,0.11,37.54545454545455
1995-08-08,4.08,0.11,37.09090909090909
1995-08-09,4.06,0.11,36.90909090909091
1995-08-10,4.08,0.11,37.09090909090909
1995-08-11,4.16,0.09,46.22222222222223
1995-08-14,4.16,0.09,46.22222222222223
1995-08-15,4.08,0.09,45.333333333333336
1995-08-16,4.13,0.09,45.88888888888889
1995-08-17,4.23,0.09,47.00000000000001
1995-08-18,4.25,0.09,47.22222222222222
1995-08-21,4.34,0.09,48.22222222222222
1995-08-22,4.3,0.09,47.77777777777778
1995-08-23,4.28,0.09,47.55555555555556
1995-08-24,4.25,0.09,47.22222222222222
1995-08-25,4.27,0.09,47.44444444444444
1995-08-28,4.25,0.09,47.22222222222222
1995-08-29,4.25,0.09,47.22222222222222
1995-08-30,4.28,0.09,47.55555555555556
1995-08-31,4.3,0.09,47.77777777777778
1995-09-01,4.27,0.09,47.44444444444444
1995-09-05,4.28,0.09,47.55555555555556
1995-09-06,4.33,0.09,48.111111111111114
1995-09-07,4.41,0.09,49.0
1995-09-08,4.36,0.09,48.44444444444445
1995-09-11,4.33,0.09,48.111111111111114
1995-09-12,4.36,0.09,48.44444444444445
1995-09-13,4.34,0.09,48.22222222222222
1995-09-14,4.38,0.09,48.666666666666664
1995-09-15,4.36,0.09,48.44444444444445
1995-09-18,4.36,0.09,48.44444444444445
1995-09-19,4.31,0.09,47.888888888888886
1995-09-20,4.42,0.09,49.111111111111114
1995-09-21,4.42,0.09,49.111111111111114
1995-09-22,4.34,0.09,48.22222222222222
1995-09-25,4.3,0.09,47.77777777777778
1995-09-26,4.28,0.09,47.55555555555556
1995-09-27,4.28,0.09,47.55555555555556
1995-09-28,4.28,0.09,47.55555555555556
1995-09-29,4.28,0.09,47.55555555555556
1995-10-02,4.28,0.09,47.55555555555556
1995-10-03,4.19,0.09,46.555555555555564
1995-10-04,4.16,0.09,46.22222222222223
1995-10-05,4.16,0.09,46.22222222222223
1995-10-06,4.13,0.09,45.88888888888889
1995-10-09,4.11,0.09,45.66666666666667
1995-10-10,4.03,0.09,44.777777777777786
1995-10-11,4.09,0.09,45.44444444444444
1995-10-12,4.09,0.09,45.44444444444444
1995-10-13,4.14,0.09,46.0
1995-10-16,4.19,0.09,46.555555555555564
1995-10-17,4.27,0.09,47.44444444444444
1995-10-18,4.31,0.09,47.888888888888886
1995-10-19,4.27,0.09,47.44444444444444
1995-10-20,4.39,0.09,48.77777777777778
1995-10-23,4.47,0.09,49.666666666666664
1995-10-24,4.63,0.09,51.44444444444444
1995-10-25,4.56,0.09,50.666666666666664
1995-10-26,4.53,0.09,50.333333333333336
1995-10-27,4.53,0.09,50.333333333333336
1995-10-30,4.53,0.09,50.333333333333336
1995-10-31,4.69,0.09,52.111111111111114
1995-11-01,4.86,0.09,54.00000000000001
1995-11-02,4.81,0.09,53.44444444444444
1995-11-03,4.94,0.09,54.88888888888889
1995-11-06,4.98,0.09,55.33333333333334
1995-11-07,5.0,0.09,55.55555555555556
1995-11-08,5.09,0.09,56.55555555555556
1995-11-09,5.13,0.09,57.0
1995-11-10,5.14,0.09,57.11111111111111
1995-11-13,5.25,0.06,87.5
1995-11-14,5.33,0.06,88.83333333333334
1995-11-15,5.38,0.06,89.66666666666667
1995-11-16,5.34,0.06,89.0
1995-11-17,5.33,0.06,88.83333333333334
1995-11-20,5.28,0.06,88.00000000000001
1995-11-21,5.2,0.06,86.66666666666667
1995-11-22,5.28,0.06,88.00000000000001
1995-11-24,5.25,0.06,87.5
1995-11-27,5.2,0.06,86.66666666666667
1995-11-28,5.22,0.06,87.0
1995-11-29,5.2,0.06,86.66666666666667
1995-11-30,5.16,0.06,86.0
1995-12-01,5.09,0.06,84.83333333333333
1995-12-04,5.03,0.06,83.83333333333334
1995-12-05,5.0,0.06,83.33333333333334
1995-12-06,5.17,0.06,86.16666666666667
1995-12-07,5.16,0.06,86.0
1995-12-08,5.25,0.06,87.5
1995-12-11,5.27,0.06,87.83333333333333
1995-12-12,5.38,0.06,89.66666666666667
1995-12-13,5.34,0.06,89.0
1995-12-14,5.28,0.06,88.00000000000001
1995-12-15,5.3,0.06,88.33333333333333
1995-12-18,5.33,0.06,88.83333333333334
1995-12-19,5.3,0.06,88.33333333333333
1995-12-20,5.27,0.06,87.83333333333333
1995-12-21,5.25,0.06,87.5
1995-12-22,5.25,0.06,87.5
1995-12-26,5.25,0.06,87.5
1995-12-27,5.42,0.06,90.33333333333333
1995-12-28,5.52,0.06,92.0
1995-12-29,5.55,0.06,92.5
1996-01-02,5.58,0.06,93.0
1996-01-03,5.55,0.06,92.5
1996-01-04,5.56,0.06,92.66666666666666
1996-01-05,5.53,0.06,92.16666666666667
1996-01-08,5.48,0.06,91.33333333333334
1996-01-09,5.48,0.06,91.33333333333334
1996-01-10,5.45,0.06,90.83333333333334
1996-01-11,5.47,0.06,91.16666666666667
1996-01-12,5.44,0.06,90.66666666666667
1996-01-15,5.42,0.06,90.33333333333333
1996-01-16,5.47,0.06,91.16666666666667
1996-01-17,5.61,0.06,93.50000000000001
1996-01-18,5.66,0.06,94.33333333333334
1996-01-19,5.67,0.06,94.5
1996-01-22,5.75,0.06,95.83333333333334
1996-01-23,5.72,0.06,95.33333333333333
1996-01-24,5.73,0.06,95.50000000000001
1996-01-25,5.77,0.06,96.16666666666666
1996-01-26,5.84,0.06,97.33333333333333
1996-01-29,5.94,0.06,99.00000000000001
1996-01-30,6.14,0.06,102.33333333333333
1996-01-31,6.23,0.06,103.83333333333334
1996-02-01,6.39,0.06,106.5
1996-02-02,6.39,0.06,106.5
1996-02-05,6.38,0.06,106.33333333333333
1996-02-06,6.28,0.06,104.66666666666667
1996-02-07,6.3,0.06,105.0
1996-02-08,6.33,0.06,105.5
1996-02-09,6.2,0.06,103.33333333333334
1996-02-12,6.36,0.06,106.00000000000001
1996-02-13,6.55,0.06,109.16666666666667
1996-02-14,6.72,0.06,112.0
1996-02-15,6.72,0.06,112.0
1996-02-16,6.63,0.06,110.5
1996-02-20,6.5,0.06,108.33333333333334
1996-02-21,6.48,0.06,108.00000000000001
1996-02-22,6.56,0.06,109.33333333333333
1996-02-23,6.48,0.06,108.00000000000001
1996-02-26,6.38,0.06,106.33333333333333
