date,CCL,CCL_EPS,PE Ratio
2010-05-19,37.02,0.22,168.27272727272728
2010-05-20,35.12,0.22,159.63636363636363
2010-05-21,35.61,0.22,161.86363636363637
2010-05-24,35.36,0.22,160.72727272727272
2010-05-25,35.22,0.22,160.0909090909091
2010-05-26,34.96,0.22,158.9090909090909
2010-05-27,36.78,0.22,167.1818181818182
2010-05-28,36.23,0.22,164.68181818181816
2010-06-01,35.67,0.22,162.13636363636365
2010-06-02,37.04,0.22,168.36363636363635
2010-06-03,37.17,0.22,168.95454545454547
2010-06-04,35.29,0.22,160.4090909090909
2010-06-07,34.56,0.22,157.0909090909091
2010-06-08,34.96,0.22,158.9090909090909
2010-06-09,34.71,0.22,157.77272727272728
2010-06-10,36.33,0.22,165.13636363636363
2010-06-11,36.31,0.22,165.04545454545456
2010-06-14,36.37,0.22,165.3181818181818
2010-06-15,37.43,0.22,170.13636363636363
2010-06-16,36.75,0.22,167.04545454545453
2010-06-17,36.0,0.22,163.63636363636363
2010-06-18,35.41,0.22,160.95454545454544
2010-06-21,34.74,0.22,157.9090909090909
2010-06-22,33.19,0.22,150.86363636363635
2010-06-23,33.31,0.22,151.4090909090909
2010-06-24,32.35,0.22,147.04545454545456
2010-06-25,32.58,0.22,148.0909090909091
2010-06-28,32.1,0.22,145.9090909090909
2010-06-29,30.14,0.22,137.0
2010-06-30,30.24,0.22,137.45454545454544
2010-07-01,31.31,0.54,57.981481481481474
2010-07-02,30.62,0.54,56.7037037037037
2010-07-06,30.49,0.54,56.462962962962955
2010-07-07,31.56,0.54,58.444444444444436
2010-07-08,31.58,0.54,58.481481481481474
2010-07-09,32.12,0.54,59.481481481481474
2010-07-12,31.67,0.54,58.648148148148145
2010-07-13,32.82,0.54,60.77777777777777
2010-07-14,32.75,0.54,60.648148148148145
2010-07-15,32.8,0.54,60.74074074074073
2010-07-16,31.41,0.54,58.166666666666664
2010-07-19,31.4,0.54,58.14814814814814
2010-07-20,31.71,0.54,58.72222222222222
2010-07-21,31.43,0.54,58.2037037037037
2010-07-22,33.67,0.54,62.35185185185185
2010-07-23,34.19,0.54,63.31481481481481
2010-07-26,35.15,0.54,65.09259259259258
2010-07-27,34.52,0.54,63.92592592592593
2010-07-28,34.63,0.54,64.12962962962963
2010-07-29,34.4,0.54,63.703703703703695
2010-07-30,34.68,0.54,64.22222222222221
2010-08-02,35.52,0.54,65.77777777777779
2010-08-03,35.39,0.54,65.53703703703704
2010-08-04,35.98,0.54,66.62962962962962
2010-08-05,35.84,0.54,66.37037037037037
2010-08-06,35.63,0.54,65.98148148148148
2010-08-09,35.16,0.54,65.1111111111111
2010-08-10,34.32,0.54,63.55555555555555
2010-08-11,32.88,0.54,60.88888888888889
2010-08-12,32.62,0.54,60.4074074074074
2010-08-13,32.51,0.54,60.203703703703695
2010-08-16,32.47,0.54,60.129629629629626
2010-08-17,33.11,0.54,61.31481481481481
2010-08-18,33.04,0.54,61.185185185185176
2010-08-19,32.16,0.54,59.55555555555554
2010-08-20,31.79,0.54,58.87037037037037
2010-08-23,31.52,0.54,58.37037037037037
2010-08-24,30.44,0.54,56.37037037037037
2010-08-25,30.65,0.54,56.75925925925925
2010-08-26,30.56,0.54,56.59259259259259
2010-08-27,31.46,0.54,58.25925925925926
2010-08-30,30.84,0.54,57.11111111111111
2010-08-31,31.18,0.54,57.74074074074073
2010-09-01,32.9,0.54,60.92592592592592
2010-09-02,33.81,0.54,62.611111111111114
2010-09-03,34.67,0.54,64.20370370370371
2010-09-07,33.87,0.54,62.722222222222214
2010-09-08,34.57,0.54,64.01851851851852
2010-09-09,35.18,0.54,65.14814814814814
2010-09-10,35.28,0.54,65.33333333333333
2010-09-13,35.83,0.54,66.35185185185185
2010-09-14,35.89,0.54,66.46296296296296
2010-09-15,35.6,0.54,65.92592592592592
2010-09-16,35.52,0.54,65.77777777777779
2010-09-17,35.92,0.54,66.51851851851852
2010-09-20,37.06,0.54,68.62962962962963
2010-09-21,37.57,0.54,69.57407407407408
2010-09-22,37.05,0.54,68.6111111111111
2010-09-23,36.75,0.54,68.05555555555556
2010-09-24,37.79,0.54,69.98148148148148
2010-09-27,38.02,0.54,70.4074074074074
2010-09-28,38.34,0.54,71.0
2010-09-29,38.78,0.54,71.81481481481481
2010-09-30,38.19,0.54,70.72222222222221
2010-10-01,38.39,2.2,17.45
2010-10-04,38.09,2.2,17.313636363636363
2010-10-05,39.86,2.2,18.118181818181817
2010-10-06,39.95,2.2,18.15909090909091
2010-10-07,40.12,2.2,18.236363636363635
2010-10-08,40.28,2.2,18.30909090909091
2010-10-11,40.11,2.2,18.23181818181818
2010-10-12,40.18,2.2,18.263636363636362
2010-10-13,40.19,2.2,18.268181818181816
2010-10-14,39.65,2.2,18.02272727272727
2010-10-15,39.33,2.2,17.877272727272725
2010-10-18,39.69,2.2,18.04090909090909
2010-10-19,39.23,2.2,17.83181818181818
2010-10-20,39.71,2.2,18.049999999999997
2010-10-21,39.93,2.2,18.15
2010-10-22,40.14,2.2,18.245454545454542
2010-10-25,40.5,2.2,18.409090909090907
2010-10-26,43.08,2.2,19.58181818181818
2010-10-27,42.47,2.2,19.30454545454545
2010-10-28,43.07,2.2,19.577272727272724
2010-10-29,43.17,2.2,19.62272727272727
2010-11-01,43.26,2.2,19.66363636363636
2010-11-02,43.34,2.2,19.7
2010-11-03,43.57,2.2,19.804545454545455
2010-11-04,44.56,2.2,20.254545454545454
2010-11-05,44.7,2.2,20.318181818181817
2010-11-08,43.95,2.2,19.977272727272727
2010-11-09,43.37,2.2,19.71363636363636
2010-11-10,43.5,2.2,19.77272727272727
2010-11-11,42.82,2.2,19.46363636363636
2010-11-12,42.54,2.2,19.336363636363636
2010-11-15,42.12,2.2,19.14545454545454
2010-11-16,41.32,2.2,18.78181818181818
2010-11-17,41.61,2.2,18.91363636363636
2010-11-18,42.09,2.2,19.131818181818183
2010-11-19,41.92,2.2,19.054545454545455
2010-11-22,42.1,2.2,19.136363636363637
2010-11-23,40.94,2.2,18.609090909090906
2010-11-24,42.49,2.2,19.313636363636363
2010-11-26,41.76,2.2,18.98181818181818
2010-11-29,41.14,2.2,18.7
2010-11-30,41.31,2.2,18.777272727272727
2010-12-01,42.57,2.2,19.349999999999998
2010-12-02,43.22,2.2,19.645454545454545
2010-12-03,43.29,2.2,19.677272727272726
2010-12-06,42.99,2.2,19.54090909090909
2010-12-07,43.0,2.2,19.545454545454543
2010-12-08,43.55,2.2,19.795454545454543
2010-12-09,43.74,2.2,19.881818181818183
2010-12-10,43.97,2.2,19.986363636363635
2010-12-13,43.38,2.2,19.71818181818182
2010-12-14,42.8,2.2,19.454545454545453
2010-12-15,42.15,2.2,19.159090909090907
2010-12-16,42.54,2.2,19.336363636363636
2010-12-17,42.51,2.2,19.32272727272727
2010-12-20,43.25,2.2,19.659090909090907
2010-12-21,45.18,2.2,20.536363636363635
2010-12-22,46.59,2.2,21.177272727272726
2010-12-23,46.3,2.2,21.045454545454543
2010-12-27,45.96,2.2,20.89090909090909
2010-12-28,45.98,2.2,20.9
2010-12-29,46.12,2.2,20.96363636363636
2010-12-30,45.92,2.2,20.87272727272727
2010-12-31,46.11,2.2,20.959090909090907
2011-01-03,46.81,2.2,21.277272727272727
2011-01-04,47.09,2.2,21.404545454545456
2011-01-05,47.55,2.2,21.61363636363636
2011-01-06,47.27,2.2,21.486363636363635
2011-01-07,47.14,2.2,21.427272727272726
2011-01-10,46.37,2.2,21.077272727272724
2011-01-11,46.29,2.2,21.04090909090909
2011-01-12,47.31,2.2,21.504545454545454
2011-01-13,47.02,2.2,21.37272727272727
2011-01-14,47.85,2.2,21.75
2011-01-18,47.09,2.2,21.404545454545456
2011-01-19,46.26,2.2,21.027272727272724
2011-01-20,46.03,2.2,20.922727272727272
2011-01-21,46.12,2.2,20.96363636363636
2011-01-24,46.21,2.2,21.004545454545454
2011-01-25,46.22,2.2,21.009090909090908
2011-01-26,47.29,2.2,21.495454545454542
2011-01-27,46.26,2.2,21.027272727272724
2011-01-28,44.61,2.2,20.277272727272724
2011-01-31,44.71,2.51,17.812749003984067
2011-02-01,45.76,2.51,18.231075697211157
2011-02-02,45.7,2.51,18.20717131474104
2011-02-03,45.55,2.51,18.147410358565736
2011-02-04,45.79,2.51,18.243027888446218
2011-02-07,46.41,2.51,18.49003984063745
2011-02-08,46.83,2.51,18.65737051792829
2011-02-09,46.95,2.51,18.705179282868528
2011-02-10,47.09,2.51,18.76095617529881
2011-02-11,47.63,2.51,18.976095617529882
2011-02-14,46.85,2.51,18.66533864541833
2011-02-15,46.85,2.51,18.66533864541833
2011-02-16,46.95,2.51,18.705179282868528
2011-02-17,45.96,2.51,18.310756972111555
2011-02-18,45.7,2.51,18.20717131474104
2011-02-22,42.09,2.51,16.768924302788847
2011-02-23,42.04,2.51,16.749003984063744
2011-02-24,41.91,2.51,16.697211155378486
2011-02-25,42.78,2.51,17.04382470119522
2011-02-28,42.67,2.51,17.000000000000004
2011-03-01,40.08,2.51,15.96812749003984
2011-03-02,40.6,2.51,16.17529880478088
2011-03-03,41.09,2.51,16.370517928286855
2011-03-04,40.36,2.51,16.0796812749004
2011-03-07,39.93,2.51,15.908366533864543
2011-03-08,40.88,2.51,16.286852589641438
2011-03-09,41.24,2.51,16.430278884462155
2011-03-10,40.45,2.51,16.11553784860558
2011-03-11,39.94,2.51,15.912350597609562
2011-03-14,39.86,2.51,15.880478087649404
2011-03-15,39.11,2.51,15.58167330677291
2011-03-16,38.82,2.51,15.466135458167333
2011-03-17,39.11,2.51,15.58167330677291
2011-03-18,39.63,2.51,15.788844621513947
2011-03-21,41.01,2.51,16.338645418326696
2011-03-22,39.16,2.51,15.601593625498008
2011-03-23,38.95,2.51,15.517928286852593
2011-03-24,39.03,2.51,15.54980079681275
2011-03-25,38.78,2.51,15.450199203187253
2011-03-28,38.31,2.51,15.262948207171316
2011-03-29,38.04,2.51,15.155378486055778
2011-03-30,38.81,2.51,15.462151394422312
2011-03-31,38.36,2.51,15.282868525896415
2011-04-01,38.25,0.19,201.31578947368422
2011-04-04,38.38,0.19,202.0
2011-04-05,38.48,0.19,202.52631578947367
2011-04-06,38.83,0.19,204.36842105263156
2011-04-07,38.13,0.19,200.6842105263158
2011-04-08,37.4,0.19,196.8421052631579
2011-04-11,37.85,0.19,199.21052631578948
2011-04-12,38.43,0.19,202.26315789473685
2011-04-13,37.63,0.19,198.05263157894737
2011-04-14,37.47,0.19,197.21052631578945
2011-04-15,37.98,0.19,199.89473684210523
2011-04-18,37.55,0.19,197.6315789473684
2011-04-19,38.01,0.19,200.05263157894734
2011-04-20,37.55,0.19,197.6315789473684
2011-04-21,37.61,0.19,197.94736842105263
2011-04-25,37.02,0.19,194.84210526315792
2011-04-26,37.07,0.19,195.10526315789474
2011-04-27,38.21,0.19,201.10526315789474
2011-04-28,38.33,0.19,201.73684210526315
2011-04-29,38.07,0.19,200.3684210526316
2011-05-02,38.05,0.19,200.26315789473682
2011-05-03,38.81,0.19,204.26315789473685
2011-05-04,38.9,0.19,204.73684210526315
2011-05-05,40.94,0.19,215.4736842105263
2011-05-06,40.18,0.19,211.4736842105263
2011-05-09,39.61,0.19,208.4736842105263
2011-05-10,40.6,0.19,213.68421052631578
2011-05-11,40.34,0.19,212.31578947368422
2011-05-12,41.34,0.19,217.57894736842107
2011-05-13,41.02,0.19,215.8947368421053
2011-05-16,39.82,0.19,209.57894736842104
2011-05-17,40.37,0.19,212.4736842105263
2011-05-18,40.22,0.19,211.68421052631578
2011-05-19,40.14,0.19,211.26315789473685
2011-05-20,39.56,0.19,208.21052631578948
2011-05-23,38.79,0.19,204.1578947368421
2011-05-24,38.05,0.19,200.26315789473682
2011-05-25,38.2,0.19,201.05263157894737
2011-05-26,38.08,0.19,200.42105263157893
2011-05-27,38.4,0.19,202.10526315789474
2011-05-31,38.81,0.19,204.26315789473685
2011-06-01,37.17,0.19,195.63157894736844
2011-06-02,37.57,0.19,197.73684210526315
2011-06-03,36.65,0.19,192.89473684210526
2011-06-06,36.43,0.19,191.73684210526315
2011-06-07,36.79,0.19,193.6315789473684
2011-06-08,35.63,0.19,187.5263157894737
2011-06-09,35.99,0.19,189.42105263157896
2011-06-10,35.8,0.19,188.42105263157893
2011-06-13,35.27,0.19,185.63157894736844
2011-06-14,35.89,0.19,188.89473684210526
2011-06-15,34.8,0.19,183.15789473684208
2011-06-16,34.76,0.19,182.94736842105263
2011-06-17,35.27,0.19,185.63157894736844
2011-06-20,35.73,0.19,188.05263157894734
2011-06-21,37.24,0.19,196.0
2011-06-22,36.36,0.19,191.36842105263156
2011-06-23,37.64,0.19,198.10526315789474
2011-06-24,37.3,0.19,196.3157894736842
2011-06-27,37.45,0.19,197.10526315789474
2011-06-28,37.81,0.19,199.0
2011-06-29,37.38,0.19,196.73684210526318
2011-06-30,37.63,0.19,198.05263157894737
2011-07-01,38.79,0.45,86.2
2011-07-05,38.33,0.45,85.17777777777778
2011-07-06,37.86,0.45,84.13333333333333
2011-07-07,38.1,0.45,84.66666666666667
2011-07-08,37.38,0.45,83.06666666666668
2011-07-11,36.39,0.45,80.86666666666666
2011-07-12,35.83,0.45,79.62222222222222
2011-07-13,36.01,0.45,80.02222222222221
2011-07-14,35.31,0.45,78.46666666666667
2011-07-15,35.19,0.45,78.19999999999999
2011-07-18,34.73,0.45,77.17777777777776
2011-07-19,35.67,0.45,79.26666666666667
2011-07-20,35.42,0.45,78.71111111111111
2011-07-21,36.28,0.45,80.62222222222222
2011-07-22,36.55,0.45,81.22222222222221
2011-07-25,36.14,0.45,80.31111111111112
2011-07-26,36.06,0.45,80.13333333333334
2011-07-27,34.97,0.45,77.71111111111111
2011-07-28,33.87,0.45,75.26666666666667
2011-07-29,33.3,0.45,73.99999999999999
2011-08-01,32.81,0.45,72.91111111111111
2011-08-02,31.77,0.45,70.6
2011-08-03,32.23,0.45,71.62222222222222
2011-08-04,31.49,0.45,69.97777777777777
2011-08-05,32.22,0.45,71.6
2011-08-08,30.53,0.45,67.84444444444445
2011-08-09,31.84,0.45,70.75555555555556
2011-08-10,29.42,0.45,65.37777777777778
2011-08-11,30.82,0.45,68.4888888888889
2011-08-12,31.1,0.45,69.11111111111111
2011-08-15,31.53,0.45,70.06666666666666
2011-08-16,31.47,0.45,69.93333333333332
2011-08-17,31.42,0.45,69.82222222222222
2011-08-18,30.03,0.45,66.73333333333333
2011-08-19,29.52,0.45,65.6
2011-08-22,29.84,0.45,66.3111111111111
2011-08-23,30.88,0.45,68.62222222222222
2011-08-24,31.55,0.45,70.11111111111111
2011-08-25,30.26,0.45,67.24444444444444
2011-08-26,30.91,0.45,68.68888888888888
2011-08-29,32.95,0.45,73.22222222222223
2011-08-30,32.68,0.45,72.62222222222222
2011-08-31,33.03,0.45,73.4
2011-09-01,31.96,0.45,71.02222222222223
2011-09-02,30.86,0.45,68.57777777777777
2011-09-06,30.47,0.45,67.71111111111111
2011-09-07,31.83,0.45,70.73333333333333
2011-09-08,31.61,0.45,70.24444444444444
2011-09-09,30.68,0.45,68.17777777777778
2011-09-12,31.49,0.45,69.97777777777777
2011-09-13,32.25,0.45,71.66666666666667
2011-09-14,32.95,0.45,73.22222222222223
2011-09-15,33.32,0.45,74.04444444444444
2011-09-16,33.52,0.45,74.4888888888889
2011-09-19,32.25,0.45,71.66666666666667
2011-09-20,33.88,0.45,75.28888888888889
2011-09-21,32.76,0.45,72.8
2011-09-22,31.27,0.45,69.48888888888888
2011-09-23,31.32,0.45,69.6
2011-09-26,32.09,0.45,71.31111111111112
2011-09-27,32.25,0.45,71.66666666666667
2011-09-28,31.23,0.45,69.4
2011-09-29,32.07,0.45,71.26666666666667
2011-09-30,30.3,2.14,14.158878504672897
2011-10-03,29.61,2.14,13.83644859813084
2011-10-04,30.66,2.14,14.327102803738317
2011-10-05,30.75,2.14,14.369158878504672
2011-10-06,31.83,2.14,14.873831775700934
2011-10-07,31.61,2.14,14.771028037383177
2011-10-10,32.93,2.14,15.387850467289718
2011-10-11,32.9,2.14,15.373831775700934
2011-10-12,33.42,2.14,15.616822429906541
2011-10-13,33.68,2.14,15.738317757009344
2011-10-14,34.03,2.14,15.901869158878505
2011-10-17,33.23,2.14,15.528037383177567
2011-10-18,34.26,2.14,16.009345794392523
2011-10-19,33.73,2.14,15.761682242990652
2011-10-20,33.9,2.14,15.841121495327101
2011-10-21,35.08,2.14,16.392523364485978
2011-10-24,35.94,2.14,16.794392523364483
2011-10-25,35.14,2.14,16.42056074766355
2011-10-26,35.8,2.14,16.72897196261682
2011-10-27,36.79,2.14,17.19158878504673
2011-10-28,36.12,2.14,16.878504672897193
2011-10-31,35.21,2.14,16.45327102803738
2011-11-01,33.26,2.14,15.542056074766354
2011-11-02,33.92,2.14,15.850467289719626
2011-11-03,34.38,2.14,16.065420560747665
2011-11-04,34.08,2.14,15.925233644859812
2011-11-07,33.95,2.14,15.864485981308412
2011-11-08,34.4,2.14,16.074766355140184
2011-11-09,32.53,2.14,15.200934579439252
2011-11-10,32.94,2.14,15.39252336448598
2011-11-11,33.47,2.14,15.640186915887849
2011-11-14,33.18,2.14,15.504672897196262
2011-11-15,33.04,2.14,15.439252336448597
2011-11-16,31.83,2.14,14.873831775700934
2011-11-17,31.05,2.14,14.509345794392523
2011-11-18,32.22,2.14,15.056074766355138
2011-11-21,32.11,2.14,15.00467289719626
2011-11-22,31.54,2.14,14.738317757009344
2011-11-23,30.47,2.14,14.238317757009344
2011-11-25,30.47,2.14,14.238317757009344
2011-11-28,31.75,2.14,14.83644859813084
2011-11-29,32.05,2.14,14.976635514018689
2011-11-30,33.2,2.14,15.514018691588786
2011-12-01,33.04,2.14,15.439252336448597
2011-12-02,33.43,2.14,15.621495327102803
2011-12-05,34.16,2.14,15.962616822429904
2011-12-06,34.11,2.14,15.939252336448597
2011-12-07,34.32,2.14,16.037383177570092
2011-12-08,33.43,2.14,15.621495327102803
2011-12-09,34.0,2.14,15.887850467289718
2011-12-12,33.93,2.14,15.855140186915888
2011-12-13,33.72,2.14,15.75700934579439
2011-12-14,32.92,2.14,15.383177570093459
2011-12-15,33.07,2.14,15.453271028037383
2011-12-16,33.87,2.14,15.827102803738315
2011-12-19,32.8,2.14,15.327102803738315
2011-12-20,32.75,2.14,15.30373831775701
2011-12-21,32.78,2.14,15.317757009345794
2011-12-22,32.64,2.14,15.25233644859813
2011-12-23,33.19,2.14,15.509345794392521
2011-12-27,33.32,2.14,15.570093457943925
2011-12-28,32.49,2.14,15.182242990654206
2011-12-29,32.87,2.14,15.359813084112147
2011-12-30,32.64,2.14,15.25233644859813
2012-01-03,32.96,2.14,15.401869158878505
2012-01-04,33.22,2.14,15.523364485981308
2012-01-05,33.27,2.14,15.546728971962617
2012-01-06,32.91,2.14,15.378504672897193
2012-01-09,33.08,2.14,15.457943925233643
2012-01-10,33.48,2.14,15.64485981308411
2012-01-11,34.36,2.14,16.056074766355138
2012-01-12,35.14,2.14,16.42056074766355
2012-01-13,34.28,2.14,16.018691588785046
2012-01-17,29.6,2.14,13.83177570093458
2012-01-18,30.55,2.14,14.275700934579438
2012-01-19,31.91,2.14,14.911214953271028
2012-01-20,31.56,2.14,14.747663551401867
2012-01-23,31.51,2.14,14.72429906542056
2012-01-24,31.78,2.14,14.850467289719626
2012-01-25,31.15,2.14,14.556074766355138
2012-01-26,30.48,2.14,14.242990654205608
2012-01-27,30.48,2.14,14.242990654205608
2012-01-30,30.13,2.43,12.399176954732509
2012-01-31,30.2,2.43,12.42798353909465
2012-02-01,30.91,2.43,12.720164609053498
2012-02-02,31.16,2.43,12.82304526748971
2012-02-03,32.0,2.43,13.16872427983539
2012-02-06,31.97,2.43,13.156378600823045
2012-02-07,31.79,2.43,13.08230452674897
2012-02-08,32.0,2.43,13.16872427983539
2012-02-09,31.97,2.43,13.156378600823045
2012-02-10,31.05,2.43,12.777777777777777
2012-02-13,30.53,2.43,12.563786008230453
2012-02-14,30.44,2.43,12.526748971193415
2012-02-15,30.26,2.43,12.45267489711934
2012-02-16,30.59,2.43,12.588477366255143
2012-02-17,30.97,2.43,12.744855967078188
2012-02-21,30.74,2.43,12.65020576131687
2012-02-22,30.1,2.43,12.386831275720164
2012-02-23,30.16,2.43,12.411522633744855
2012-02-24,29.97,2.43,12.333333333333332
2012-02-27,29.96,2.43,12.329218106995885
2012-02-28,30.01,2.43,12.349794238683128
2012-02-29,30.29,2.43,12.465020576131685
2012-03-01,30.5,2.43,12.551440329218106
2012-03-02,30.57,2.43,12.580246913580247
2012-03-05,30.32,2.43,12.477366255144032
2012-03-06,29.48,2.43,12.131687242798353
2012-03-07,30.43,2.43,12.522633744855966
2012-03-08,30.95,2.43,12.736625514403292
2012-03-09,30.57,2.43,12.580246913580247
2012-03-12,30.88,2.43,12.707818930041151
2012-03-13,32.04,2.43,13.185185185185183
2012-03-14,31.93,2.43,13.13991769547325
2012-03-15,32.39,2.43,13.329218106995883
2012-03-16,32.32,2.43,13.300411522633745
2012-03-19,32.83,2.43,13.51028806584362
2012-03-20,32.48,2.43,13.36625514403292
2012-03-21,32.07,2.43,13.19753086419753
2012-03-22,31.86,2.43,13.11111111111111
2012-03-23,31.91,2.43,13.131687242798353
2012-03-26,32.6,2.43,13.415637860082304
2012-03-27,32.46,2.43,13.358024691358024
2012-03-28,32.42,2.43,13.34156378600823
2012-03-29,32.04,2.43,13.185185185185183
2012-03-30,32.08,-0.18,-178.22222222222223
2012-04-02,31.69,-0.18,-176.05555555555557
2012-04-03,31.67,-0.18,-175.94444444444446
2012-04-04,30.71,-0.18,-170.61111111111111
2012-04-05,30.68,-0.18,-170.44444444444446
2012-04-09,31.02,-0.18,-172.33333333333334
2012-04-10,30.49,-0.18,-169.38888888888889
2012-04-11,31.25,-0.18,-173.61111111111111
2012-04-12,31.44,-0.18,-174.66666666666669
2012-04-13,31.22,-0.18,-173.44444444444446
2012-04-16,31.44,-0.18,-174.66666666666669
2012-04-17,31.93,-0.18,-177.38888888888889
2012-04-18,32.03,-0.18,-177.94444444444446
2012-04-19,32.6,-0.18,-181.11111111111111
2012-04-20,31.68,-0.18,-176.0
2012-04-23,31.47,-0.18,-174.83333333333334
2012-04-24,31.96,-0.18,-177.55555555555557
2012-04-25,32.09,-0.18,-178.2777777777778
2012-04-26,32.58,-0.18,-181.0
2012-04-27,32.84,-0.18,-182.44444444444446
2012-04-30,32.49,-0.18,-180.50000000000003
2012-05-01,33.01,-0.18,-183.38888888888889
2012-05-02,33.06,-0.18,-183.66666666666669
2012-05-03,32.54,-0.18,-180.77777777777777
2012-05-04,32.26,-0.18,-179.22222222222223
2012-05-07,31.99,-0.18,-177.72222222222223
2012-05-08,31.84,-0.18,-176.88888888888889
2012-05-09,31.34,-0.18,-174.11111111111111
2012-05-10,31.37,-0.18,-174.2777777777778
2012-05-11,31.46,-0.18,-174.7777777777778
2012-05-14,31.63,-0.18,-175.72222222222223
2012-05-15,31.92,-0.18,-177.33333333333334
2012-05-16,31.76,-0.18,-176.44444444444446
2012-05-17,31.58,-0.18,-175.44444444444443
2012-05-18,30.86,-0.18,-171.44444444444446
2012-05-21,31.74,-0.18,-176.33333333333334
2012-05-22,32.03,-0.18,-177.94444444444446
2012-05-23,31.85,-0.18,-176.94444444444446
2012-05-24,32.16,-0.18,-178.66666666666666
2012-05-25,31.95,-0.18,-177.5
2012-05-29,32.26,-0.18,-179.22222222222223
2012-05-30,31.92,-0.18,-177.33333333333334
2012-05-31,32.09,-0.18,-178.2777777777778
2012-06-01,31.08,-0.18,-172.66666666666666
2012-06-04,31.02,-0.18,-172.33333333333334
2012-06-05,31.08,-0.18,-172.66666666666666
2012-06-06,31.82,-0.18,-176.7777777777778
2012-06-07,32.15,-0.18,-178.61111111111111
2012-06-08,33.03,-0.18,-183.5
2012-06-11,32.72,-0.18,-181.77777777777777
2012-06-12,33.82,-0.18,-187.88888888888889
2012-06-13,33.58,-0.18,-186.55555555555554
2012-06-14,34.56,-0.18,-192.00000000000003
2012-06-15,34.76,-0.18,-193.11111111111111
2012-06-18,34.72,-0.18,-192.88888888888889
2012-06-19,35.11,-0.18,-195.05555555555557
2012-06-20,35.34,-0.18,-196.33333333333337
2012-06-21,34.58,-0.18,-192.11111111111111
2012-06-22,33.66,-0.18,-187.0
2012-06-25,33.5,-0.18,-186.11111111111111
2012-06-26,33.73,-0.18,-187.38888888888889
2012-06-27,33.75,-0.18,-187.5
2012-06-28,33.74,-0.18,-187.44444444444446
2012-06-29,34.27,-0.18,-190.3888888888889
2012-07-02,34.42,-0.16,-215.125
2012-07-03,34.29,-0.16,-214.3125
2012-07-05,33.99,-0.16,-212.4375
2012-07-06,33.68,-0.16,-210.5
2012-07-09,33.3,-0.16,-208.12499999999997
2012-07-10,32.94,-0.16,-205.87499999999997
2012-07-11,32.81,-0.16,-205.0625
2012-07-12,32.1,-0.16,-200.625
2012-07-13,32.44,-0.16,-202.74999999999997
2012-07-16,32.46,-0.16,-202.875
2012-07-17,32.79,-0.16,-204.9375
2012-07-18,32.94,-0.16,-205.87499999999997
2012-07-19,33.4,-0.16,-208.75
2012-07-20,32.91,-0.16,-205.68749999999997
2012-07-23,32.28,-0.16,-201.75
2012-07-24,31.88,-0.16,-199.25
2012-07-25,32.42,-0.16,-202.625
2012-07-26,32.72,-0.16,-204.5
2012-07-27,33.8,-0.16,-211.24999999999997
2012-07-30,33.75,-0.16,-210.9375
2012-07-31,33.28,-0.16,-208.0
2012-08-01,33.61,-0.16,-210.0625
2012-08-02,33.03,-0.16,-206.4375
2012-08-03,34.03,-0.16,-212.6875
2012-08-06,34.18,-0.16,-213.625
2012-08-07,34.43,-0.16,-215.1875
2012-08-08,34.1,-0.16,-213.125
2012-08-09,34.01,-0.16,-212.56249999999997
2012-08-10,34.05,-0.16,-212.81249999999997
2012-08-13,33.99,-0.16,-212.4375
2012-08-14,33.99,-0.16,-212.4375
2012-08-15,33.68,-0.16,-210.5
2012-08-16,34.0,-0.16,-212.5
2012-08-17,34.14,-0.16,-213.375
2012-08-20,34.25,-0.16,-214.0625
2012-08-21,34.6,-0.16,-216.25
2012-08-22,34.09,-0.16,-213.06250000000003
2012-08-23,33.31,-0.16,-208.1875
2012-08-24,33.27,-0.16,-207.93750000000003
2012-08-27,33.96,-0.16,-212.25
2012-08-28,34.98,-0.16,-218.62499999999997
2012-08-29,35.18,-0.16,-219.875
2012-08-30,35.03,-0.16,-218.9375
2012-08-31,34.68,-0.16,-216.75
2012-09-04,34.79,-0.16,-217.4375
2012-09-05,34.72,-0.16,-217.0
2012-09-06,35.93,-0.16,-224.5625
2012-09-07,37.05,-0.16,-231.56249999999997
2012-09-10,36.52,-0.16,-228.25000000000003
2012-09-11,36.89,-0.16,-230.5625
2012-09-12,36.85,-0.16,-230.3125
2012-09-13,37.82,-0.16,-236.375
2012-09-14,37.96,-0.16,-237.25
2012-09-17,37.64,-0.16,-235.25
2012-09-18,37.59,-0.16,-234.93750000000003
2012-09-19,37.71,-0.16,-235.6875
2012-09-20,37.6,-0.16,-235.0
2012-09-21,37.39,-0.16,-233.6875
2012-09-24,37.0,-0.16,-231.25
2012-09-25,37.08,-0.16,-231.74999999999997
2012-09-26,36.76,-0.16,-229.74999999999997
2012-09-27,36.5,-0.16,-228.125
2012-09-28,36.43,-0.16,-227.6875
2012-10-01,36.02,-0.16,-225.12500000000003
2012-10-02,36.15,-0.16,-225.9375
2012-10-03,36.57,-0.16,-228.5625
2012-10-04,36.87,-0.16,-230.43749999999997
2012-10-05,37.13,1.55,23.95483870967742
2012-10-08,37.15,1.55,23.96774193548387
2012-10-09,36.88,1.55,23.793548387096774
2012-10-10,36.63,1.55,23.63225806451613
2012-10-11,36.87,1.55,23.787096774193547
2012-10-12,36.76,1.55,23.716129032258063
