date,APTV,APTV_EPS,PE Ratio
2014-04-24,57.28,1.16,49.37931034482759
2014-04-25,55.73,1.16,48.043103448275865
2014-04-28,55.17,1.16,47.56034482758621
2014-04-29,55.52,1.16,47.862068965517246
2014-04-30,56.03,1.16,48.30172413793104
2014-05-01,56.24,1.16,48.48275862068966
2014-05-02,56.9,1.16,49.05172413793104
2014-05-05,56.94,1.16,49.08620689655172
2014-05-06,56.39,1.16,48.612068965517246
2014-05-07,56.6,1.16,48.793103448275865
2014-05-08,55.87,1.16,48.16379310344828
2014-05-09,56.03,1.16,48.30172413793104
2014-05-12,56.49,1.16,48.69827586206897
2014-05-13,56.55,1.16,48.75
2014-05-14,56.14,1.16,48.396551724137936
2014-05-15,55.29,1.16,47.66379310344828
2014-05-16,55.34,1.16,47.70689655172414
2014-05-19,55.93,1.16,48.21551724137932
2014-05-20,56.06,1.16,48.327586206896555
2014-05-21,56.61,1.16,48.80172413793104
2014-05-22,56.89,1.16,49.043103448275865
2014-05-23,58.68,1.16,50.58620689655173
2014-05-27,59.01,1.16,50.87068965517241
2014-05-28,58.2,1.16,50.17241379310345
2014-05-29,58.01,1.16,50.008620689655174
2014-05-30,57.89,1.16,49.90517241379311
2014-06-02,57.7,1.16,49.74137931034483
2014-06-03,58.42,1.16,50.362068965517246
2014-06-04,58.69,1.16,50.5948275862069
2014-06-05,59.1,1.16,50.94827586206897
2014-06-06,59.3,1.16,51.12068965517241
2014-06-09,58.88,1.16,50.75862068965518
2014-06-10,58.63,1.16,50.543103448275865
2014-06-11,58.04,1.16,50.03448275862069
2014-06-12,56.45,1.16,48.663793103448285
2014-06-13,56.99,1.16,49.129310344827594
2014-06-16,56.76,1.16,48.93103448275862
2014-06-17,56.67,1.16,48.85344827586207
2014-06-18,56.96,1.16,49.10344827586207
2014-06-19,56.48,1.16,48.689655172413794
2014-06-20,56.48,1.16,48.689655172413794
2014-06-23,56.03,1.16,48.30172413793104
2014-06-24,56.62,1.16,48.810344827586206
2014-06-25,57.0,1.16,49.13793103448276
2014-06-26,57.13,1.16,49.25000000000001
2014-06-27,57.42,1.16,49.50000000000001
2014-06-30,57.62,1.16,49.67241379310345
2014-07-01,58.52,1.16,50.448275862068975
2014-07-02,58.57,1.16,50.49137931034483
2014-07-03,58.86,1.16,50.74137931034483
2014-07-07,58.34,1.16,50.29310344827587
2014-07-08,58.16,1.16,50.13793103448276
2014-07-09,58.47,1.16,50.4051724137931
2014-07-10,58.23,1.16,50.19827586206897
2014-07-11,58.31,1.16,50.26724137931035
2014-07-14,58.47,1.16,50.4051724137931
2014-07-15,58.3,1.16,50.258620689655174
2014-07-16,57.9,1.16,49.91379310344828
2014-07-17,57.11,1.16,49.23275862068966
2014-07-18,57.51,1.16,49.577586206896555
2014-07-21,57.27,1.16,49.37068965517242
2014-07-22,57.8,1.16,49.827586206896555
2014-07-23,57.63,1.16,49.681034482758626
2014-07-24,57.52,1.16,49.58620689655173
2014-07-25,57.66,1.16,49.706896551724135
2014-07-28,57.8,1.16,49.827586206896555
2014-07-29,56.96,1.16,49.10344827586207
2014-07-30,56.65,1.16,48.83620689655173
2014-07-31,55.99,1.34,41.78358208955224
2014-08-01,56.06,1.34,41.83582089552239
2014-08-04,56.85,1.34,42.42537313432835
2014-08-05,57.37,1.34,42.81343283582089
2014-08-06,57.01,1.34,42.54477611940298
2014-08-07,56.42,1.34,42.1044776119403
2014-08-08,57.39,1.34,42.82835820895522
2014-08-11,57.02,1.34,42.55223880597015
2014-08-12,56.84,1.34,42.417910447761194
2014-08-13,57.16,1.34,42.656716417910445
2014-08-14,57.85,1.34,43.17164179104478
2014-08-15,57.54,1.34,42.940298507462686
2014-08-18,58.11,1.34,43.36567164179104
2014-08-19,58.5,1.34,43.656716417910445
2014-08-20,59.17,1.34,44.156716417910445
2014-08-21,59.22,1.34,44.19402985074627
2014-08-22,59.2,1.34,44.179104477611936
2014-08-25,59.3,1.34,44.253731343283576
2014-08-26,58.68,1.34,43.7910447761194
2014-08-27,58.26,1.34,43.4776119402985
2014-08-28,58.11,1.34,43.36567164179104
2014-08-29,58.32,1.34,43.52238805970149
2014-09-02,58.94,1.34,43.98507462686567
2014-09-03,58.68,1.34,43.7910447761194
2014-09-04,58.89,1.34,43.94776119402985
2014-09-05,59.08,1.34,44.089552238805965
2014-09-08,59.86,1.34,44.67164179104477
2014-09-09,59.72,1.34,44.56716417910447
2014-09-10,59.4,1.34,44.32835820895522
2014-09-11,59.07,1.34,44.082089552238806
2014-09-12,58.82,1.34,43.895522388059696
2014-09-15,57.9,1.34,43.208955223880594
2014-09-16,56.36,1.34,42.05970149253731
2014-09-17,55.8,1.34,41.64179104477611
2014-09-18,55.23,1.34,41.21641791044776
2014-09-19,54.85,1.34,40.93283582089552
2014-09-22,54.49,1.34,40.66417910447761
2014-09-23,53.91,1.34,40.231343283582085
2014-09-24,54.12,1.34,40.38805970149253
2014-09-25,53.86,1.34,40.19402985074627
2014-09-26,53.76,1.34,40.11940298507462
2014-09-29,52.64,1.34,39.28358208955224
2014-09-30,51.42,1.34,38.373134328358205
2014-10-01,51.28,1.34,38.26865671641791
2014-10-02,52.41,1.34,39.111940298507456
2014-10-03,53.02,1.34,39.56716417910448
2014-10-06,53.2,1.34,39.701492537313435
2014-10-07,52.56,1.34,39.223880597014926
2014-10-08,52.89,1.34,39.47014925373134
2014-10-09,51.77,1.34,38.634328358208954
2014-10-10,50.59,1.34,37.75373134328358
2014-10-13,48.87,1.34,36.470149253731336
2014-10-14,51.53,1.34,38.45522388059701
2014-10-15,51.62,1.34,38.52238805970149
2014-10-16,52.25,1.34,38.992537313432834
2014-10-17,52.88,1.34,39.46268656716418
2014-10-20,53.24,1.34,39.73134328358209
2014-10-21,54.44,1.34,40.62686567164179
2014-10-22,54.0,1.34,40.298507462686565
2014-10-23,55.07,1.34,41.09701492537313
2014-10-24,55.98,1.13,49.53982300884956
2014-10-27,56.06,1.13,49.61061946902655
2014-10-28,57.72,1.13,51.07964601769912
2014-10-29,56.76,1.13,50.230088495575224
2014-10-30,56.78,1.13,50.247787610619476
2014-10-31,57.82,1.13,51.16814159292036
2014-11-03,57.91,1.13,51.24778761061947
2014-11-04,57.37,1.13,50.76991150442478
2014-11-05,58.63,1.13,51.8849557522124
2014-11-06,59.04,1.13,52.247787610619476
2014-11-07,58.33,1.13,51.61946902654868
2014-11-10,58.57,1.13,51.83185840707965
2014-11-11,58.88,1.13,52.1061946902655
2014-11-12,59.05,1.13,52.256637168141594
2014-11-13,59.27,1.13,52.45132743362833
2014-11-14,59.25,1.13,52.43362831858408
2014-11-17,59.39,1.13,52.55752212389381
2014-11-18,60.13,1.13,53.21238938053098
2014-11-19,59.6,1.13,52.74336283185841
2014-11-20,59.63,1.13,52.76991150442478
2014-11-21,60.24,1.13,53.30973451327434
2014-11-24,61.03,1.13,54.00884955752213
2014-11-25,60.25,1.13,53.31858407079647
2014-11-26,60.17,1.13,53.247787610619476
2014-11-28,61.15,1.13,54.115044247787615
2014-12-01,61.11,1.13,54.07964601769912
2014-12-02,61.37,1.13,54.309734513274336
2014-12-03,62.15,1.13,55.00000000000001
2014-12-04,61.52,1.13,54.4424778761062
2014-12-05,61.52,1.13,54.4424778761062
2014-12-08,60.97,1.13,53.955752212389385
2014-12-09,61.06,1.13,54.035398230088504
2014-12-10,59.43,1.13,52.59292035398231
2014-12-11,59.65,1.13,52.78761061946903
2014-12-12,58.48,1.13,51.75221238938053
2014-12-15,58.76,1.13,52.0
2014-12-16,58.24,1.13,51.53982300884957
2014-12-17,59.51,1.13,52.663716814159294
2014-12-18,60.8,1.13,53.80530973451328
2014-12-19,61.62,1.13,54.530973451327434
2014-12-22,61.79,1.13,54.681415929203546
2014-12-23,61.92,1.13,54.796460176991154
2014-12-24,61.57,1.13,54.48672566371682
2014-12-26,61.71,1.13,54.61061946902655
2014-12-29,61.85,1.13,54.73451327433629
2014-12-30,61.46,1.13,54.389380530973455
2014-12-31,60.96,1.13,53.946902654867266
2015-01-02,60.85,1.13,53.8495575221239
2015-01-05,58.19,1.13,51.495575221238944
2015-01-06,57.82,1.13,51.16814159292036
2015-01-07,58.28,1.13,51.575221238938056
2015-01-08,59.72,1.13,52.849557522123895
2015-01-09,58.81,1.13,52.04424778761063
2015-01-12,57.75,1.13,51.10619469026549
2015-01-13,56.71,1.13,50.18584070796461
2015-01-14,56.28,1.13,49.80530973451328
2015-01-15,56.28,1.13,49.80530973451328
2015-01-16,55.82,1.13,49.39823008849558
2015-01-20,56.55,1.13,50.04424778761062
2015-01-21,57.53,1.13,50.91150442477877
2015-01-22,58.05,1.13,51.3716814159292
2015-01-23,58.4,1.13,51.681415929203546
2015-01-26,58.32,1.13,51.61061946902655
2015-01-27,58.51,1.13,51.77876106194691
2015-01-28,57.14,1.13,50.56637168141594
2015-01-29,57.98,1.13,51.309734513274336
2015-01-30,57.61,1.13,50.982300884955755
2015-02-02,59.35,1.13,52.522123893805315
2015-02-03,60.97,1.13,53.955752212389385
2015-02-04,60.98,1.13,53.9646017699115
2015-02-05,63.6,1.13,56.28318584070797
2015-02-06,64.68,1.13,57.23893805309736
2015-02-09,64.72,1.27,50.960629921259844
2015-02-10,65.88,1.27,51.87401574803149
2015-02-11,65.31,1.27,51.425196850393704
2015-02-12,65.43,1.27,51.51968503937008
2015-02-13,65.97,1.27,51.94488188976378
2015-02-17,65.8,1.27,51.811023622047244
2015-02-18,65.75,1.27,51.77165354330709
2015-02-19,66.56,1.27,52.40944881889764
2015-02-20,66.45,1.27,52.322834645669296
2015-02-23,66.39,1.27,52.275590551181104
2015-02-24,66.09,1.27,52.03937007874016
2015-02-25,66.93,1.27,52.70078740157481
2015-02-26,66.27,1.27,52.18110236220472
2015-02-27,66.09,1.27,52.03937007874016
2015-03-02,67.18,1.27,52.89763779527559
2015-03-03,67.07,1.27,52.81102362204724
2015-03-04,67.71,1.27,53.31496062992125
2015-03-05,67.17,1.27,52.88976377952756
2015-03-06,66.3,1.27,52.204724409448815
2015-03-09,66.2,1.27,52.125984251968504
2015-03-10,65.08,1.27,51.24409448818898
2015-03-11,64.44,1.27,50.740157480314956
2015-03-12,65.33,1.27,51.44094488188976
2015-03-13,64.38,1.27,50.69291338582677
2015-03-16,65.62,1.27,51.66929133858268
2015-03-17,65.56,1.27,51.62204724409449
2015-03-18,66.36,1.27,52.25196850393701
2015-03-19,66.37,1.27,52.259842519685044
2015-03-20,67.02,1.27,52.77165354330708
2015-03-23,66.92,1.27,52.69291338582677
2015-03-24,66.4,1.27,52.28346456692914
2015-03-25,64.93,1.27,51.12598425196851
2015-03-26,64.45,1.27,50.74803149606299
2015-03-27,64.95,1.27,51.14173228346457
2015-03-30,66.4,1.27,52.28346456692914
2015-03-31,66.84,1.27,52.62992125984252
2015-04-01,66.09,1.27,52.03937007874016
2015-04-02,68.05,1.27,53.582677165354326
2015-04-06,70.24,1.27,55.30708661417322
2015-04-07,69.47,1.27,54.7007874015748
2015-04-08,69.75,1.27,54.92125984251968
2015-04-09,70.6,1.27,55.590551181102356
2015-04-10,71.01,1.27,55.91338582677166
2015-04-13,70.39,1.27,55.425196850393704
2015-04-14,70.51,1.27,55.51968503937008
2015-04-15,70.2,1.27,55.275590551181104
2015-04-16,70.43,1.27,55.45669291338583
2015-04-17,69.8,1.27,54.96062992125984
2015-04-20,69.85,1.27,54.99999999999999
2015-04-21,69.6,1.27,54.80314960629921
2015-04-22,69.47,1.27,54.7007874015748
2015-04-23,69.73,1.27,54.90551181102362
2015-04-24,70.0,1.27,55.118110236220474
2015-04-27,69.34,1.27,54.59842519685039
2015-04-28,69.3,1.27,54.56692913385827
2015-04-29,68.68,1.27,54.07874015748032
2015-04-30,69.57,1.18,58.95762711864406
2015-05-01,70.7,1.18,59.91525423728814
2015-05-04,72.12,1.18,61.118644067796616
2015-05-05,70.52,1.18,59.76271186440678
2015-05-06,70.83,1.18,60.025423728813564
2015-05-07,70.28,1.18,59.55932203389831
2015-05-08,71.53,1.18,60.618644067796616
2015-05-11,71.11,1.18,60.26271186440678
2015-05-12,71.77,1.18,60.82203389830509
2015-05-13,71.55,1.18,60.63559322033898
2015-05-14,72.55,1.18,61.483050847457626
2015-05-15,73.13,1.18,61.97457627118644
2015-05-18,73.09,1.18,61.9406779661017
2015-05-19,73.08,1.18,61.93220338983051
2015-05-20,72.8,1.18,61.69491525423729
2015-05-21,73.17,1.18,62.00847457627119
2015-05-22,72.94,1.18,61.813559322033896
2015-05-26,72.24,1.18,61.220338983050844
2015-05-27,73.07,1.18,61.92372881355932
2015-05-28,73.43,1.18,62.22881355932204
2015-05-29,72.91,1.18,61.78813559322034
2015-06-01,72.78,1.18,61.67796610169492
2015-06-02,73.34,1.18,62.15254237288136
2015-06-03,74.06,1.18,62.76271186440678
2015-06-04,72.96,1.18,61.83050847457627
2015-06-05,73.19,1.18,62.025423728813564
2015-06-08,72.79,1.18,61.68644067796611
2015-06-09,72.56,1.18,61.49152542372882
2015-06-10,74.02,1.18,62.728813559322035
2015-06-11,73.56,1.18,62.33898305084746
2015-06-12,73.4,1.18,62.203389830508485
2015-06-15,73.19,1.18,62.025423728813564
2015-06-16,73.49,1.18,62.27966101694915
2015-06-17,74.47,1.18,63.110169491525426
2015-06-18,74.64,1.18,63.2542372881356
2015-06-19,74.74,1.18,63.33898305084745
2015-06-22,74.46,1.18,63.101694915254235
2015-06-23,74.22,1.18,62.898305084745765
2015-06-24,73.7,1.18,62.457627118644076
2015-06-25,74.38,1.18,63.03389830508475
2015-06-26,74.27,1.18,62.940677966101696
2015-06-29,70.85,1.18,60.04237288135593
2015-06-30,71.32,1.18,60.440677966101696
2015-07-01,72.09,1.18,61.09322033898306
2015-07-02,72.08,1.18,61.08474576271187
2015-07-06,71.09,1.18,60.245762711864415
2015-07-07,70.44,1.18,59.69491525423729
2015-07-08,65.57,1.18,55.56779661016949
2015-07-09,65.33,1.18,55.36440677966102
2015-07-10,66.39,1.18,56.26271186440678
2015-07-13,67.05,1.18,56.82203389830509
2015-07-14,67.24,1.18,56.983050847457626
2015-07-15,67.66,1.18,57.33898305084746
2015-07-16,64.38,1.18,54.559322033898304
2015-07-17,65.33,1.18,55.36440677966102
2015-07-20,65.44,1.18,55.45762711864407
2015-07-21,65.7,1.18,55.67796610169492
2015-07-22,64.96,1.18,55.050847457627114
2015-07-23,65.23,1.18,55.279661016949156
2015-07-24,64.84,1.18,54.949152542372886
2015-07-27,63.18,1.18,53.54237288135594
2015-07-28,64.84,1.18,54.949152542372886
2015-07-29,65.72,1.18,55.69491525423729
2015-07-30,64.96,1.26,51.55555555555555
2015-07-31,65.45,1.26,51.94444444444444
2015-08-03,64.68,1.26,51.333333333333336
2015-08-04,65.23,1.26,51.76984126984127
2015-08-05,64.95,1.26,51.54761904761905
2015-08-06,64.85,1.26,51.46825396825396
2015-08-07,66.38,1.26,52.68253968253968
2015-08-10,68.03,1.26,53.992063492063494
2015-08-11,65.14,1.26,51.698412698412696
2015-08-12,63.98,1.26,50.77777777777777
2015-08-13,64.57,1.26,51.24603174603174
2015-08-14,63.89,1.26,50.70634920634921
2015-08-17,65.15,1.26,51.70634920634921
2015-08-18,65.26,1.26,51.7936507936508
2015-08-19,64.54,1.26,51.22222222222223
2015-08-20,62.54,1.26,49.63492063492063
2015-08-21,60.41,1.26,47.94444444444444
2015-08-24,59.11,1.26,46.91269841269841
2015-08-25,58.87,1.26,46.72222222222222
2015-08-26,61.58,1.26,48.87301587301587
2015-08-27,62.89,1.26,49.91269841269841
2015-08-28,63.16,1.26,50.12698412698413
2015-08-31,63.3,1.26,50.238095238095234
2015-09-01,60.38,1.26,47.920634920634924
2015-09-02,61.01,1.26,48.42063492063492
2015-09-03,61.41,1.26,48.738095238095234
2015-09-04,60.36,1.26,47.904761904761905
2015-09-08,63.33,1.26,50.26190476190476
2015-09-09,63.43,1.26,50.34126984126984
2015-09-10,63.07,1.26,50.05555555555556
2015-09-11,64.04,1.26,50.82539682539683
2015-09-14,63.98,1.26,50.77777777777777
2015-09-15,64.7,1.26,51.34920634920635
2015-09-16,66.76,1.26,52.98412698412699
2015-09-17,66.4,1.26,52.6984126984127
2015-09-18,65.09,1.26,51.65873015873016
2015-09-21,64.74,1.26,51.38095238095238
2015-09-22,62.4,1.26,49.523809523809526
2015-09-23,62.11,1.26,49.29365079365079
2015-09-24,61.09,1.26,48.48412698412699
2015-09-25,61.41,1.26,48.738095238095234
2015-09-28,58.99,1.26,46.817460317460316
2015-09-29,61.14,1.26,48.523809523809526
2015-09-30,63.74,1.26,50.58730158730159
2015-10-01,64.91,1.26,51.51587301587301
2015-10-02,65.36,1.26,51.87301587301587
2015-10-05,65.91,1.26,52.3095238095238
2015-10-06,65.43,1.26,51.92857142857143
2015-10-07,66.84,1.26,53.04761904761905
2015-10-08,67.81,1.26,53.817460317460316
2015-10-09,68.64,1.26,54.476190476190474
2015-10-12,68.55,1.26,54.404761904761905
2015-10-13,66.92,1.26,53.111111111111114
2015-10-14,67.19,1.26,53.32539682539682
2015-10-15,67.75,1.26,53.76984126984127
2015-10-16,67.98,1.26,53.952380952380956
2015-10-19,68.37,1.26,54.261904761904766
2015-10-20,68.96,1.26,54.73015873015873
2015-10-21,68.66,1.26,54.49206349206349
2015-10-22,70.87,1.26,56.24603174603175
2015-10-23,71.3,1.26,56.58730158730158
2015-10-26,71.27,1.26,56.56349206349206
2015-10-27,70.65,1.26,56.07142857142858
2015-10-28,72.22,1.26,57.317460317460316
2015-10-29,67.09,1.38,48.615942028985515
2015-10-30,69.73,1.38,50.52898550724638
2015-11-02,70.76,1.38,51.275362318840585
2015-11-03,69.92,1.38,50.66666666666667
2015-11-04,69.42,1.38,50.30434782608696
2015-11-05,69.81,1.38,50.58695652173913
2015-11-06,69.82,1.38,50.594202898550726
2015-11-09,68.99,1.38,49.992753623188406
2015-11-10,69.6,1.38,50.43478260869565
2015-11-11,70.34,1.38,50.97101449275363
2015-11-12,69.3,1.38,50.21739130434783
2015-11-13,67.31,1.38,48.775362318840585
2015-11-16,68.04,1.38,49.30434782608697
2015-11-17,67.63,1.38,49.007246376811594
2015-11-18,68.79,1.38,49.84782608695653
2015-11-19,70.36,1.38,50.98550724637681
2015-11-20,72.26,1.38,52.36231884057972
2015-11-23,72.37,1.38,52.44202898550726
2015-11-24,72.88,1.38,52.811594202898554
2015-11-25,73.53,1.38,53.28260869565218
2015-11-27,73.42,1.38,53.20289855072464
2015-11-30,73.66,1.38,53.3768115942029
2015-12-01,74.29,1.38,53.83333333333334
2015-12-02,72.62,1.38,52.62318840579711
2015-12-03,71.98,1.38,52.15942028985508
2015-12-04,73.64,1.38,53.36231884057972
2015-12-07,72.53,1.38,52.55797101449276
2015-12-08,71.67,1.38,51.934782608695656
2015-12-09,70.75,1.38,51.26811594202899
2015-12-10,70.76,1.38,51.275362318840585
2015-12-11,68.73,1.38,49.80434782608696
2015-12-14,68.86,1.38,49.89855072463769
2015-12-15,70.13,1.38,50.81884057971015
2015-12-16,71.89,1.38,52.094202898550726
2015-12-17,69.96,1.38,50.69565217391304
2015-12-18,70.0,1.38,50.72463768115942
2015-12-21,70.45,1.38,51.050724637681164
2015-12-22,71.01,1.38,51.456521739130444
2015-12-23,73.03,1.38,52.92028985507247
2015-12-24,72.79,1.38,52.74637681159421
2015-12-28,73.08,1.38,52.95652173913044
2015-12-29,73.45,1.38,53.22463768115943
2015-12-30,72.54,1.38,52.56521739130436
2015-12-31,71.86,1.38,52.072463768115945
2016-01-04,70.4,1.38,51.014492753623195
2016-01-05,68.45,1.38,49.60144927536233
2016-01-06,66.63,1.38,48.28260869565217
2016-01-07,62.9,1.38,45.57971014492754
2016-01-08,61.68,1.38,44.69565217391305
2016-01-11,63.57,1.38,46.06521739130435
2016-01-12,62.82,1.38,45.52173913043479
2016-01-13,58.8,1.38,42.608695652173914
2016-01-14,58.19,1.38,42.16666666666667
2016-01-15,56.55,1.38,40.97826086956522
2016-01-19,56.45,1.38,40.90579710144928
2016-01-20,55.09,1.38,39.92028985507247
2016-01-21,54.57,1.38,39.54347826086957
2016-01-22,54.52,1.38,39.5072463768116
2016-01-25,53.88,1.38,39.04347826086957
2016-01-26,55.63,1.38,40.311594202898554
2016-01-27,55.52,1.38,40.23188405797102
2016-01-28,53.76,1.38,38.95652173913044
2016-01-29,54.43,1.38,39.44202898550725
2016-02-01,55.66,1.38,40.333333333333336
2016-02-02,53.62,1.38,38.85507246376812
2016-02-03,52.43,1.38,37.992753623188406
2016-02-04,52.16,1.38,37.79710144927536
2016-02-05,49.82,1.38,36.10144927536232
2016-02-08,47.79,-0.35,-136.54285714285714
2016-02-09,48.32,-0.35,-138.05714285714288
2016-02-10,49.42,-0.35,-141.20000000000002
2016-02-11,49.15,-0.35,-140.42857142857144
2016-02-12,51.33,-0.35,-146.65714285714287
2016-02-16,52.91,-0.35,-151.17142857142858
2016-02-17,55.33,-0.35,-158.0857142857143
2016-02-18,54.79,-0.35,-156.54285714285714
2016-02-19,54.62,-0.35,-156.05714285714285
2016-02-22,55.41,-0.35,-158.31428571428572
2016-02-23,53.99,-0.35,-154.25714285714287
2016-02-24,53.39,-0.35,-152.54285714285714
2016-02-25,55.89,-0.35,-159.68571428571428
2016-02-26,55.93,-0.35,-159.8
2016-02-29,55.89,-0.35,-159.68571428571428
2016-03-01,57.73,-0.35,-164.94285714285715
2016-03-02,57.79,-0.35,-165.11428571428573
2016-03-03,59.34,-0.35,-169.54285714285717
2016-03-04,59.96,-0.35,-171.31428571428572
2016-03-07,59.17,-0.35,-169.05714285714288
2016-03-08,57.79,-0.35,-165.11428571428573
2016-03-09,57.93,-0.35,-165.51428571428573
2016-03-10,57.31,-0.35,-163.74285714285716
2016-03-11,58.91,-0.35,-168.31428571428572
2016-03-14,58.73,-0.35,-167.8
2016-03-15,59.5,-0.35,-170.0
2016-03-16,60.47,-0.35,-172.77142857142857
2016-03-17,61.27,-0.35,-175.05714285714288
2016-03-18,60.89,-0.35,-173.9714285714286
2016-03-21,60.65,-0.35,-173.2857142857143
2016-03-22,61.41,-0.35,-175.45714285714286
2016-03-23,60.8,-0.35,-173.71428571428572
2016-03-24,60.66,-0.35,-173.31428571428572
2016-03-28,60.57,-0.35,-173.05714285714288
2016-03-29,61.96,-0.35,-177.02857142857144
2016-03-30,62.79,-0.35,-179.4
2016-03-31,62.88,-0.35,-179.65714285714287
2016-04-01,61.77,-0.35,-176.4857142857143
2016-04-04,59.37,-0.35,-169.62857142857143
2016-04-05,59.52,-0.35,-170.05714285714288
2016-04-06,60.07,-0.35,-171.62857142857143
2016-04-07,59.68,-0.35,-170.51428571428573
2016-04-08,60.01,-0.35,-171.45714285714286
2016-04-11,60.87,-0.35,-173.9142857142857
2016-04-12,60.65,-0.35,-173.2857142857143
2016-04-13,64.06,-0.35,-183.02857142857144
2016-04-14,64.7,-0.35,-184.8571428571429
2016-04-15,63.89,-0.35,-182.54285714285714
2016-04-18,64.13,-0.35,-183.22857142857143
2016-04-19,64.35,-0.35,-183.85714285714286
2016-04-20,64.23,-0.35,-183.51428571428573
2016-04-21,63.7,-0.35,-182.00000000000003
2016-04-22,63.48,-0.35,-181.37142857142857
2016-04-25,63.74,-0.35,-182.11428571428573
2016-04-26,65.27,-0.35,-186.4857142857143
2016-04-27,64.56,-0.35,-184.45714285714288
2016-04-28,62.86,-0.35,-179.60000000000002
2016-04-29,61.72,-0.35,-176.34285714285716
2016-05-02,61.79,-0.35,-176.54285714285714
2016-05-03,61.33,-0.35,-175.22857142857143
2016-05-04,58.75,1.35,43.51851851851852
2016-05-05,58.1,1.35,43.03703703703704
2016-05-06,59.06,1.35,43.74814814814815
2016-05-09,58.69,1.35,43.47407407407407
2016-05-10,59.77,1.35,44.27407407407407
2016-05-11,58.91,1.35,43.63703703703703
2016-05-12,58.4,1.35,43.25925925925925
2016-05-13,57.39,1.35,42.511111111111106
2016-05-16,57.49,1.35,42.58518518518518
2016-05-17,56.21,1.35,41.63703703703703
2016-05-18,56.42,1.35,41.79259259259259
2016-05-19,55.21,1.35,40.89629629629629
2016-05-20,55.96,1.35,41.45185185185185
2016-05-23,55.49,1.35,41.1037037037037
2016-05-24,57.05,1.35,42.25925925925925
2016-05-25,57.0,1.35,42.22222222222222
2016-05-26,56.32,1.35,41.718518518518515
2016-05-27,56.81,1.35,42.08148148148148
2016-05-31,56.97,1.35,42.199999999999996
2016-06-01,56.21,1.35,41.63703703703703
2016-06-02,57.28,1.35,42.42962962962963
2016-06-03,56.22,1.35,41.64444444444444
2016-06-06,56.61,1.35,41.93333333333333
2016-06-07,57.28,1.35,42.42962962962963
2016-06-08,57.87,1.35,42.86666666666666
2016-06-09,57.78,1.35,42.8
2016-06-10,56.44,1.35,41.8074074074074
2016-06-13,55.26,1.35,40.93333333333333
2016-06-14,54.61,1.35,40.45185185185185
2016-06-15,55.2,1.35,40.888888888888886
2016-06-16,55.52,1.35,41.12592592592593
2016-06-17,55.71,1.35,41.266666666666666
2016-06-20,58.42,1.35,43.27407407407407
2016-06-21,57.98,1.35,42.94814814814814
2016-06-22,57.86,1.35,42.859259259259254
2016-06-23,59.27,1.35,43.903703703703705
2016-06-24,52.03,1.35,38.54074074074074
2016-06-27,49.51,1.35,36.67407407407407
2016-06-28,50.9,1.35,37.7037037037037
2016-06-29,52.6,1.35,38.96296296296296
2016-06-30,52.47,1.35,38.86666666666666
2016-07-01,53.33,1.35,39.5037037037037
2016-07-05,50.45,1.35,37.37037037037037
2016-07-06,51.06,1.35,37.82222222222222
2016-07-07,52.55,1.35,38.925925925925924
2016-07-08,54.36,1.35,40.266666666666666
2016-07-11,54.67,1.35,40.49629629629629
2016-07-12,55.88,1.35,41.39259259259259
2016-07-13,56.16,1.35,41.599999999999994
2016-07-14,56.3,1.35,41.7037037037037
2016-07-15,56.22,1.35,41.64444444444444
2016-07-18,56.24,1.35,41.65925925925926
2016-07-19,55.94,1.35,41.43703703703703
2016-07-20,57.22,1.35,42.38518518518518
2016-07-21,57.64,1.35,42.696296296296296
2016-07-22,57.3,1.35,42.44444444444444
2016-07-25,57.28,1.35,42.42962962962963
2016-07-26,58.18,1.35,43.096296296296295
2016-07-27,58.04,1.35,42.99259259259259
2016-07-28,56.72,1.35,42.01481481481481
2016-07-29,56.85,1.35,42.11111111111111
2016-08-01,56.83,1.35,42.096296296296295
2016-08-02,54.75,1.35,40.55555555555555
2016-08-03,53.69,1.46,36.773972602739725
2016-08-04,53.22,1.46,36.45205479452055
2016-08-05,55.54,1.46,38.04109589041096
2016-08-08,55.05,1.46,37.705479452054796
2016-08-09,54.96,1.46,37.64383561643836
2016-08-10,54.64,1.46,37.42465753424658
2016-08-11,54.78,1.46,37.52054794520548
2016-08-12,53.63,1.46,36.73287671232877
2016-08-15,54.3,1.46,37.19178082191781
2016-08-16,54.09,1.46,37.04794520547946
2016-08-17,54.44,1.46,37.28767123287671
2016-08-18,54.54,1.46,37.35616438356164
2016-08-19,54.74,1.46,37.49315068493151
2016-08-22,54.53,1.46,37.349315068493155
2016-08-23,56.88,1.46,38.95890410958904
2016-08-24,57.54,1.46,39.41095890410959
2016-08-25,57.54,1.46,39.41095890410959
2016-08-26,58.36,1.46,39.97260273972603
2016-08-29,59.38,1.46,40.67123287671233
2016-08-30,59.02,1.46,40.42465753424658
2016-08-31,59.23,1.46,40.56849315068493
2016-09-01,58.93,1.46,40.36301369863014
2016-09-02,58.82,1.46,40.28767123287671
2016-09-06,59.07,1.46,40.45890410958904
2016-09-07,58.92,1.46,40.35616438356165
2016-09-08,59.24,1.46,40.57534246575343
2016-09-09,57.01,1.46,39.04794520547945
2016-09-12,57.85,1.46,39.62328767123288
2016-09-13,57.15,1.46,39.14383561643836
