date,EXPE,EXPE_EPS,PE Ratio
2010-09-15,53.32,-2.84,-18.774647887323944
2010-09-16,55.38,-2.84,-19.500000000000004
2010-09-17,57.52,-2.84,-20.253521126760564
2010-09-20,57.7,-2.84,-20.316901408450708
2010-09-21,57.3,-2.84,-20.176056338028168
2010-09-22,56.8,-2.84,-20.0
2010-09-23,56.62,-2.84,-19.93661971830986
2010-09-24,59.28,-2.84,-20.87323943661972
2010-09-27,58.58,-2.84,-20.626760563380284
2010-09-28,58.02,-2.84,-20.429577464788736
2010-09-29,56.82,-2.84,-20.007042253521128
2010-09-30,56.46,-2.84,-19.880281690140848
2010-10-01,55.42,-2.84,-19.514084507042256
2010-10-04,54.34,-2.84,-19.13380281690141
2010-10-05,56.6,-2.84,-19.929577464788736
2010-10-06,55.4,-2.84,-19.507042253521128
2010-10-07,56.52,-2.84,-19.901408450704228
2010-10-08,56.58,-2.84,-19.922535211267608
2010-10-11,57.0,-2.84,-20.070422535211268
2010-10-12,55.82,-2.84,-19.654929577464788
2010-10-13,56.58,-2.84,-19.922535211267608
2010-10-14,55.4,-2.84,-19.507042253521128
2010-10-15,55.64,-2.84,-19.591549295774648
2010-10-18,54.9,-2.84,-19.33098591549296
2010-10-19,53.7,-2.84,-18.908450704225356
2010-10-20,54.32,-2.84,-19.126760563380284
2010-10-21,55.78,-2.84,-19.640845070422536
2010-10-22,56.56,-2.84,-19.91549295774648
2010-10-25,57.18,-2.84,-20.133802816901408
2010-10-26,56.58,-2.84,-19.922535211267608
2010-10-27,58.0,-2.84,-20.422535211267608
2010-10-28,58.28,-2.84,-20.52112676056338
2010-10-29,57.9,0.62,93.38709677419355
2010-11-01,57.08,0.62,92.06451612903226
2010-11-02,57.38,0.62,92.54838709677419
2010-11-03,57.36,0.62,92.51612903225806
2010-11-04,54.34,0.62,87.64516129032259
2010-11-05,54.6,0.62,88.06451612903226
2010-11-08,56.04,0.62,90.38709677419355
2010-11-09,54.7,0.62,88.22580645161291
2010-11-10,54.92,0.62,88.58064516129032
2010-11-11,54.64,0.62,88.12903225806451
2010-11-12,53.32,0.62,86.0
2010-11-15,51.64,0.62,83.29032258064517
2010-11-16,51.0,0.62,82.25806451612904
2010-11-17,52.12,0.62,84.06451612903226
2010-11-18,52.9,0.62,85.3225806451613
2010-11-19,52.42,0.62,84.54838709677419
2010-11-22,51.74,0.62,83.45161290322581
2010-11-23,50.72,0.62,81.80645161290323
2010-11-24,52.44,0.62,84.58064516129032
2010-11-26,52.74,0.62,85.06451612903226
2010-11-29,53.56,0.62,86.38709677419355
2010-11-30,52.66,0.62,84.93548387096774
2010-12-01,53.58,0.62,86.41935483870968
2010-12-02,53.92,0.62,86.96774193548387
2010-12-03,54.1,0.62,87.25806451612904
2010-12-06,54.38,0.62,87.70967741935485
2010-12-07,53.86,0.62,86.87096774193549
2010-12-08,54.02,0.62,87.12903225806453
2010-12-09,54.34,0.62,87.64516129032259
2010-12-10,54.88,0.62,88.51612903225806
2010-12-13,52.26,0.62,84.29032258064515
2010-12-14,51.14,0.62,82.48387096774194
2010-12-15,51.38,0.62,82.87096774193549
2010-12-16,51.96,0.62,83.80645161290323
2010-12-17,53.66,0.62,86.54838709677419
2010-12-20,53.8,0.62,86.77419354838709
2010-12-21,54.38,0.62,87.70967741935485
2010-12-22,53.24,0.62,85.87096774193549
2010-12-23,52.66,0.62,84.93548387096774
2010-12-27,51.14,0.62,82.48387096774194
2010-12-28,50.96,0.62,82.19354838709678
2010-12-29,51.16,0.62,82.51612903225806
2010-12-30,50.56,0.62,81.54838709677419
2010-12-31,50.18,0.62,80.93548387096774
2011-01-03,49.58,0.62,79.96774193548387
2011-01-04,48.84,0.62,78.7741935483871
2011-01-05,50.86,0.62,82.03225806451613
2011-01-06,50.2,0.62,80.96774193548387
2011-01-07,51.24,0.62,82.64516129032259
2011-01-10,51.02,0.62,82.29032258064517
2011-01-11,52.72,0.62,85.03225806451613
2011-01-12,53.3,0.62,85.96774193548387
2011-01-13,54.24,0.62,87.48387096774194
2011-01-14,54.6,0.62,88.06451612903226
2011-01-18,53.38,0.62,86.0967741935484
2011-01-19,52.68,0.62,84.96774193548387
2011-01-20,52.58,0.62,84.80645161290322
2011-01-21,51.96,0.62,83.80645161290323
2011-01-24,51.96,0.62,83.80645161290323
2011-01-25,51.52,0.62,83.0967741935484
2011-01-26,50.68,0.62,81.74193548387096
2011-01-27,50.78,0.62,81.90322580645162
2011-01-28,49.96,0.62,80.58064516129032
2011-01-31,50.32,0.62,81.16129032258064
2011-02-01,50.64,0.62,81.6774193548387
2011-02-02,50.46,0.62,81.38709677419355
2011-02-03,49.96,0.62,80.58064516129032
2011-02-04,50.5,0.62,81.45161290322581
2011-02-07,50.6,0.62,81.61290322580645
2011-02-08,51.96,0.62,83.80645161290323
2011-02-09,50.86,0.62,82.03225806451613
2011-02-10,51.38,0.62,82.87096774193549
2011-02-11,42.62,0.26,163.9230769230769
2011-02-14,43.38,0.26,166.84615384615384
2011-02-15,43.42,0.26,167.0
2011-02-16,42.38,0.26,163.0
2011-02-17,42.02,0.26,161.6153846153846
2011-02-18,41.92,0.26,161.23076923076923
2011-02-22,40.72,0.26,156.6153846153846
2011-02-23,40.64,0.26,156.3076923076923
2011-02-24,40.54,0.26,155.9230769230769
2011-02-25,40.28,0.26,154.92307692307693
2011-02-28,39.72,0.26,152.76923076923077
2011-03-01,39.38,0.26,151.46153846153845
2011-03-02,39.8,0.26,153.07692307692307
2011-03-03,40.4,0.26,155.3846153846154
2011-03-04,41.56,0.26,159.84615384615384
2011-03-07,42.0,0.26,161.53846153846152
2011-03-08,43.2,0.26,166.15384615384616
2011-03-09,42.9,0.26,165.0
2011-03-10,42.94,0.26,165.15384615384613
2011-03-11,43.6,0.26,167.69230769230768
2011-03-14,43.4,0.26,166.9230769230769
2011-03-15,43.38,0.26,166.84615384615384
2011-03-16,42.98,0.26,165.3076923076923
2011-03-17,43.08,0.26,165.69230769230768
2011-03-18,42.64,0.26,164.0
2011-03-21,43.2,0.26,166.15384615384616
2011-03-22,43.16,0.26,165.99999999999997
2011-03-23,43.06,0.26,165.6153846153846
2011-03-24,43.72,0.26,168.15384615384613
2011-03-25,43.66,0.26,167.9230769230769
2011-03-28,43.24,0.26,166.30769230769232
2011-03-29,43.98,0.26,169.15384615384613
2011-03-30,45.66,0.26,175.61538461538458
2011-03-31,45.32,0.26,174.3076923076923
2011-04-01,44.52,0.26,171.23076923076923
2011-04-04,44.86,0.26,172.53846153846152
2011-04-05,45.44,0.26,174.76923076923075
2011-04-06,44.96,0.26,172.92307692307693
2011-04-07,44.8,0.26,172.3076923076923
2011-04-08,50.6,0.26,194.6153846153846
2011-04-11,49.04,0.26,188.6153846153846
2011-04-12,48.42,0.26,186.23076923076923
2011-04-13,47.98,0.26,184.53846153846152
2011-04-14,47.3,0.26,181.9230769230769
2011-04-15,47.32,0.26,182.0
2011-04-18,46.82,0.26,180.07692307692307
2011-04-19,46.58,0.26,179.15384615384613
2011-04-20,47.18,0.26,181.46153846153845
2011-04-21,47.68,0.26,183.3846153846154
2011-04-25,48.76,0.26,187.53846153846152
2011-04-26,48.76,0.26,187.53846153846152
2011-04-27,48.5,0.26,186.53846153846152
2011-04-28,49.36,0.26,189.84615384615384
2011-04-29,50.04,0.19,263.36842105263156
2011-05-02,50.74,0.19,267.0526315789474
2011-05-03,49.96,0.19,262.94736842105266
2011-05-04,49.44,0.19,260.2105263157895
2011-05-05,49.46,0.19,260.3157894736842
2011-05-06,50.52,0.19,265.89473684210526
2011-05-09,50.8,0.19,267.36842105263156
2011-05-10,50.7,0.19,266.8421052631579
2011-05-11,50.16,0.19,264.0
2011-05-12,50.24,0.19,264.42105263157896
2011-05-13,50.34,0.19,264.94736842105266
2011-05-16,49.9,0.19,262.6315789473684
2011-05-17,51.12,0.19,269.05263157894734
2011-05-18,53.28,0.19,280.42105263157896
2011-05-19,54.52,0.19,286.94736842105266
2011-05-20,55.14,0.19,290.2105263157895
2011-05-23,55.1,0.19,290.0
2011-05-24,54.72,0.19,288.0
2011-05-25,54.66,0.19,287.6842105263158
2011-05-26,54.72,0.19,288.0
2011-05-27,55.38,0.19,291.4736842105263
2011-05-31,56.02,0.19,294.8421052631579
2011-06-01,55.6,0.19,292.63157894736844
2011-06-02,55.84,0.19,293.89473684210526
2011-06-03,55.26,0.19,290.84210526315786
2011-06-06,53.86,0.19,283.4736842105263
2011-06-07,53.78,0.19,283.0526315789474
2011-06-08,54.3,0.19,285.7894736842105
2011-06-09,54.64,0.19,287.57894736842104
2011-06-10,54.0,0.19,284.2105263157895
2011-06-13,54.96,0.19,289.2631578947368
2011-06-14,55.44,0.19,291.7894736842105
2011-06-15,54.46,0.19,286.63157894736844
2011-06-16,54.02,0.19,284.3157894736842
2011-06-17,54.06,0.19,284.5263157894737
2011-06-20,54.74,0.19,288.10526315789474
2011-06-21,56.56,0.19,297.6842105263158
2011-06-22,56.14,0.19,295.4736842105263
2011-06-23,56.58,0.19,297.7894736842105
2011-06-24,55.92,0.19,294.3157894736842
2011-06-27,55.78,0.19,293.57894736842104
2011-06-28,56.86,0.19,299.2631578947368
2011-06-29,57.18,0.19,300.9473684210526
2011-06-30,57.98,0.19,305.1578947368421
2011-07-01,59.08,0.19,310.9473684210526
2011-07-05,59.86,0.19,315.05263157894734
2011-07-06,59.76,0.19,314.52631578947364
2011-07-07,60.5,0.19,318.42105263157896
2011-07-08,61.36,0.19,322.9473684210526
2011-07-11,60.78,0.19,319.89473684210526
2011-07-12,61.14,0.19,321.7894736842105
2011-07-13,61.22,0.19,322.2105263157895
2011-07-14,60.42,0.19,318.0
2011-07-15,60.52,0.19,318.5263157894737
2011-07-18,59.5,0.19,313.1578947368421
2011-07-19,60.64,0.19,319.1578947368421
2011-07-20,59.8,0.19,314.7368421052631
2011-07-21,60.1,0.19,316.3157894736842
2011-07-22,60.1,0.19,316.3157894736842
2011-07-25,60.34,0.19,317.57894736842104
2011-07-26,61.18,0.19,322.0
2011-07-27,59.52,0.19,313.2631578947369
2011-07-28,57.98,0.19,305.1578947368421
2011-07-29,63.38,0.51,124.27450980392157
2011-08-01,62.8,0.51,123.13725490196077
2011-08-02,60.9,0.51,119.41176470588235
2011-08-03,61.28,0.51,120.15686274509804
2011-08-04,57.74,0.51,113.2156862745098
2011-08-05,57.16,0.51,112.078431372549
2011-08-08,53.56,0.51,105.01960784313725
2011-08-09,56.62,0.51,111.01960784313725
2011-08-10,54.9,0.51,107.6470588235294
2011-08-11,56.86,0.51,111.49019607843137
2011-08-12,57.54,0.51,112.8235294117647
2011-08-15,59.26,0.51,116.19607843137254
2011-08-16,58.68,0.51,115.05882352941177
2011-08-17,57.84,0.51,113.41176470588236
2011-08-18,54.1,0.51,106.07843137254902
2011-08-19,53.06,0.51,104.03921568627452
2011-08-22,53.6,0.51,105.09803921568627
2011-08-23,55.28,0.51,108.3921568627451
2011-08-24,55.48,0.51,108.7843137254902
2011-08-25,54.46,0.51,106.7843137254902
2011-08-26,56.06,0.51,109.92156862745098
2011-08-29,58.52,0.51,114.74509803921569
2011-08-30,59.98,0.51,117.60784313725489
2011-08-31,60.62,0.51,118.86274509803921
2011-09-01,60.4,0.51,118.4313725490196
2011-09-02,58.48,0.51,114.66666666666666
2011-09-06,59.54,0.51,116.74509803921568
2011-09-07,60.9,0.51,119.41176470588235
2011-09-08,60.0,0.51,117.6470588235294
2011-09-09,58.26,0.51,114.23529411764706
2011-09-12,59.28,0.51,116.23529411764706
2011-09-13,59.56,0.51,116.7843137254902
2011-09-14,59.42,0.51,116.50980392156863
2011-09-15,59.08,0.51,115.84313725490196
2011-09-16,59.2,0.51,116.07843137254902
2011-09-19,57.58,0.51,112.90196078431372
2011-09-20,57.74,0.51,113.2156862745098
2011-09-21,56.44,0.51,110.66666666666666
2011-09-22,53.16,0.51,104.23529411764704
2011-09-23,54.34,0.51,106.54901960784314
2011-09-26,56.88,0.51,111.52941176470588
2011-09-27,57.82,0.51,113.37254901960785
2011-09-28,57.12,0.51,112.0
2011-09-29,54.2,0.51,106.27450980392157
2011-09-30,51.5,0.51,100.98039215686275
2011-10-03,48.62,0.51,95.33333333333333
2011-10-04,50.4,0.51,98.8235294117647
2011-10-05,51.86,0.51,101.68627450980392
2011-10-06,54.3,0.51,106.47058823529412
2011-10-07,53.96,0.51,105.80392156862744
2011-10-10,55.92,0.51,109.64705882352942
2011-10-11,56.46,0.51,110.70588235294117
2011-10-12,56.46,0.51,110.70588235294117
2011-10-13,56.44,0.51,110.66666666666666
2011-10-14,56.02,0.51,109.84313725490196
2011-10-17,55.56,0.51,108.94117647058823
2011-10-18,56.0,0.51,109.80392156862744
2011-10-19,54.72,0.51,107.29411764705883
2011-10-20,54.4,0.51,106.66666666666666
2011-10-21,55.64,0.51,109.09803921568627
2011-10-24,57.72,0.51,113.17647058823529
2011-10-25,55.96,0.51,109.72549019607843
2011-10-26,56.34,0.51,110.47058823529412
2011-10-27,58.18,0.51,114.07843137254902
2011-10-28,54.56,0.51,106.98039215686275
2011-10-31,52.52,0.51,102.98039215686275
2011-11-01,54.76,0.51,107.37254901960783
2011-11-02,55.22,0.51,108.27450980392156
2011-11-03,56.28,0.51,110.3529411764706
2011-11-04,56.74,0.51,111.25490196078431
2011-11-07,57.68,0.77,74.9090909090909
2011-11-08,56.44,0.77,73.29870129870129
2011-11-09,54.04,0.77,70.18181818181817
2011-11-10,54.94,0.77,71.35064935064935
2011-11-11,55.96,0.77,72.67532467532467
2011-11-14,55.54,0.77,72.12987012987013
2011-11-15,56.36,0.77,73.1948051948052
2011-11-16,55.72,0.77,72.36363636363636
2011-11-17,54.02,0.77,70.15584415584416
2011-11-18,54.92,0.77,71.32467532467533
2011-11-21,53.8,0.77,69.87012987012986
2011-11-22,53.6,0.77,69.61038961038962
2011-11-23,51.7,0.77,67.14285714285714
2011-11-25,52.22,0.77,67.81818181818181
2011-11-28,53.88,0.77,69.97402597402598
2011-11-29,54.76,0.77,71.11688311688312
2011-11-30,55.64,0.77,72.25974025974025
2011-12-01,56.06,0.77,72.8051948051948
2011-12-02,56.2,0.77,72.98701298701299
2011-12-05,57.84,0.77,75.11688311688312
2011-12-06,57.62,0.77,74.83116883116882
2011-12-07,58.42,0.77,75.87012987012987
2011-12-08,56.08,0.77,72.83116883116882
2011-12-09,57.0,0.77,74.02597402597402
2011-12-12,56.86,0.77,73.84415584415584
2011-12-13,55.86,0.77,72.54545454545455
2011-12-14,54.74,0.77,71.0909090909091
2011-12-15,55.18,0.77,71.66233766233766
2011-12-16,55.96,0.77,72.67532467532467
2011-12-19,55.14,0.77,71.6103896103896
2011-12-20,57.1,0.77,74.15584415584415
2011-12-21,27.89,0.77,36.22077922077922
2011-12-22,29.15,0.77,37.857142857142854
2011-12-23,30.04,0.77,39.01298701298701
2011-12-27,30.07,0.77,39.05194805194805
2011-12-28,29.55,0.77,38.37662337662338
2011-12-29,29.34,0.77,38.103896103896105
2011-12-30,29.02,0.77,37.688311688311686
2012-01-03,29.66,0.77,38.51948051948052
2012-01-04,29.03,0.77,37.701298701298704
2012-01-05,28.77,0.77,37.36363636363636
2012-01-06,29.25,0.77,37.98701298701299
2012-01-09,28.63,0.77,37.18181818181818
2012-01-10,29.5,0.77,38.31168831168831
2012-01-11,29.31,0.77,38.064935064935064
2012-01-12,28.87,0.77,37.493506493506494
2012-01-13,28.67,0.77,37.23376623376623
2012-01-17,29.69,0.77,38.55844155844156
2012-01-18,30.88,0.77,40.103896103896105
2012-01-19,31.33,0.77,40.688311688311686
2012-01-20,31.04,0.77,40.31168831168831
2012-01-23,30.91,0.77,40.14285714285714
2012-01-24,31.4,0.77,40.77922077922078
2012-01-25,31.22,0.77,40.54545454545454
2012-01-26,31.11,0.77,40.4025974025974
2012-01-27,31.8,0.77,41.298701298701296
2012-01-30,31.99,0.77,41.54545454545454
2012-01-31,32.37,0.77,42.038961038961034
2012-02-01,32.93,0.77,42.76623376623377
2012-02-02,33.02,0.77,42.883116883116884
2012-02-03,34.22,0.77,44.44155844155844
2012-02-06,33.57,0.77,43.5974025974026
2012-02-07,34.04,0.77,44.2077922077922
2012-02-08,33.65,0.77,43.7012987012987
2012-02-09,34.16,0.77,44.36363636363636
2012-02-10,33.54,2.01,16.686567164179106
2012-02-13,34.41,2.01,17.119402985074625
2012-02-14,33.92,2.01,16.875621890547265
2012-02-15,33.42,2.01,16.626865671641795
2012-02-16,33.27,2.01,16.552238805970152
2012-02-17,33.07,2.01,16.45273631840796
2012-02-21,33.02,2.01,16.427860696517417
2012-02-22,33.01,2.01,16.422885572139304
2012-02-23,33.25,2.01,16.542288557213933
2012-02-24,32.97,2.01,16.402985074626866
2012-02-27,33.14,2.01,16.487562189054728
2012-02-28,33.79,2.01,16.81094527363184
2012-02-29,34.05,2.01,16.940298507462686
2012-03-01,34.07,2.01,16.950248756218908
2012-03-02,33.64,2.01,16.7363184079602
2012-03-05,33.39,2.01,16.611940298507466
2012-03-06,32.77,2.01,16.30348258706468
2012-03-07,32.89,2.01,16.363184079601993
2012-03-08,32.32,2.01,16.079601990049753
2012-03-09,31.71,2.01,15.776119402985076
2012-03-12,32.09,2.01,15.965174129353237
2012-03-13,32.53,2.01,16.184079601990053
2012-03-14,32.41,2.01,16.124378109452735
2012-03-15,33.27,2.01,16.552238805970152
2012-03-16,33.61,2.01,16.721393034825873
2012-03-19,34.15,2.01,16.99004975124378
2012-03-20,33.81,2.01,16.820895522388064
2012-03-21,34.01,2.01,16.92039800995025
2012-03-22,34.22,2.01,17.024875621890548
2012-03-23,34.14,2.01,16.985074626865675
2012-03-26,35.44,2.01,17.6318407960199
2012-03-27,34.12,2.01,16.975124378109452
2012-03-28,32.54,2.01,16.18905472636816
2012-03-29,33.25,2.01,16.542288557213933
2012-03-30,33.44,2.01,16.63681592039801
2012-04-02,33.33,2.01,16.582089552238806
2012-04-03,33.25,2.01,16.542288557213933
2012-04-04,32.32,2.01,16.079601990049753
2012-04-05,32.9,2.01,16.3681592039801
2012-04-09,32.35,2.01,16.09452736318408
2012-04-10,31.71,2.01,15.776119402985076
2012-04-11,31.89,2.01,15.865671641791046
2012-04-12,32.02,2.01,15.930348258706472
2012-04-13,31.81,2.01,15.82587064676617
2012-04-16,31.21,2.01,15.527363184079604
2012-04-17,31.18,2.01,15.512437810945276
2012-04-18,31.49,2.01,15.666666666666668
2012-04-19,31.55,2.01,15.696517412935325
2012-04-20,31.94,2.01,15.890547263681594
2012-04-23,31.39,2.01,15.616915422885574
2012-04-24,31.54,2.01,15.691542288557216
2012-04-25,32.32,2.01,16.079601990049753
2012-04-26,32.63,2.01,16.23383084577115
2012-04-27,40.31,-0.02,-2015.5
2012-04-30,42.65,-0.02,-2132.5
2012-05-01,41.64,-0.02,-2082.0
2012-05-02,42.45,-0.02,-2122.5
2012-05-03,41.43,-0.02,-2071.5
2012-05-04,40.98,-0.02,-2049.0
2012-05-07,40.9,-0.02,-2045.0
2012-05-08,41.1,-0.02,-2055.0
2012-05-09,41.14,-0.02,-2057.0
2012-05-10,40.91,-0.02,-2045.4999999999998
2012-05-11,41.11,-0.02,-2055.5
2012-05-14,41.4,-0.02,-2070.0
2012-05-15,41.68,-0.02,-2084.0
2012-05-16,43.01,-0.02,-2150.5
2012-05-17,41.1,-0.02,-2055.0
2012-05-18,40.72,-0.02,-2036.0
2012-05-21,42.35,-0.02,-2117.5
2012-05-22,42.71,-0.02,-2135.5
2012-05-23,45.61,-0.02,-2280.5
2012-05-24,45.25,-0.02,-2262.5
2012-05-25,44.89,-0.02,-2244.5
2012-05-29,45.3,-0.02,-2265.0
2012-05-30,45.46,-0.02,-2273.0
2012-05-31,45.89,-0.02,-2294.5
2012-06-01,44.65,-0.02,-2232.5
2012-06-04,44.93,-0.02,-2246.5
2012-06-05,45.18,-0.02,-2259.0
2012-06-06,46.69,-0.02,-2334.5
2012-06-07,46.03,-0.02,-2301.5
2012-06-08,47.85,-0.02,-2392.5
2012-06-11,48.02,-0.02,-2401.0
2012-06-12,48.73,-0.02,-2436.5
2012-06-13,47.43,-0.02,-2371.5
2012-06-14,47.53,-0.02,-2376.5
2012-06-15,50.05,-0.02,-2502.5
2012-06-18,49.96,-0.02,-2498.0
2012-06-19,48.49,-0.02,-2424.5
2012-06-20,47.95,-0.02,-2397.5
2012-06-21,47.83,-0.02,-2391.5
2012-06-22,48.03,-0.02,-2401.5
2012-06-25,46.25,-0.02,-2312.5
2012-06-26,46.4,-0.02,-2320.0
2012-06-27,46.61,-0.02,-2330.5
2012-06-28,46.21,-0.02,-2310.5
2012-06-29,48.07,-0.02,-2403.5
2012-07-02,49.19,-0.02,-2459.5
2012-07-03,48.67,-0.02,-2433.5
2012-07-05,48.33,-0.02,-2416.5
2012-07-06,47.72,-0.02,-2386.0
2012-07-09,47.47,-0.02,-2373.5
2012-07-10,45.72,-0.02,-2286.0
2012-07-11,45.61,-0.02,-2280.5
2012-07-12,44.06,-0.02,-2203.0
2012-07-13,45.67,-0.02,-2283.5
2012-07-16,45.22,-0.02,-2261.0
2012-07-17,45.93,-0.02,-2296.5
2012-07-18,46.55,-0.02,-2327.5
2012-07-19,47.56,-0.02,-2378.0
2012-07-20,47.1,-0.02,-2355.0
2012-07-23,46.38,-0.02,-2319.0
2012-07-24,46.32,-0.02,-2316.0
2012-07-25,44.25,-0.02,-2212.5
2012-07-26,45.71,-0.02,-2285.5
2012-07-27,54.9,0.79,69.49367088607595
2012-07-30,56.12,0.79,71.03797468354429
2012-07-31,56.99,0.79,72.13924050632912
2012-08-01,56.4,0.79,71.39240506329114
2012-08-02,56.8,0.79,71.89873417721519
2012-08-03,57.45,0.79,72.72151898734177
2012-08-06,58.42,0.79,73.94936708860759
2012-08-07,58.87,0.79,74.51898734177215
2012-08-08,56.14,0.79,71.0632911392405
2012-08-09,55.96,0.79,70.83544303797468
2012-08-10,54.44,0.79,68.91139240506328
2012-08-13,53.83,0.79,68.1392405063291
2012-08-14,52.31,0.79,66.21518987341773
2012-08-15,52.91,0.79,66.97468354430379
2012-08-16,52.22,0.79,66.10126582278481
2012-08-17,51.62,0.79,65.34177215189872
2012-08-20,52.44,0.79,66.37974683544303
2012-08-21,51.61,0.79,65.32911392405063
2012-08-22,51.72,0.79,65.46835443037975
2012-08-23,52.42,0.79,66.35443037974683
2012-08-24,53.06,0.79,67.16455696202532
2012-08-27,52.18,0.79,66.0506329113924
2012-08-28,52.88,0.79,66.9367088607595
2012-08-29,52.86,0.79,66.91139240506328
2012-08-30,51.48,0.79,65.16455696202532
2012-08-31,51.36,0.79,65.01265822784809
2012-09-04,51.99,0.79,65.81012658227849
2012-09-05,52.1,0.79,65.94936708860759
2012-09-06,53.38,0.79,67.56962025316456
2012-09-07,54.11,0.79,68.49367088607595
2012-09-10,52.75,0.79,66.77215189873418
2012-09-11,53.79,0.79,68.0886075949367
2012-09-12,54.22,0.79,68.63291139240506
2012-09-13,55.57,0.79,70.34177215189874
2012-09-14,55.88,0.79,70.73417721518987
2012-09-17,54.99,0.79,69.60759493670886
2012-09-18,54.81,0.79,69.37974683544304
2012-09-19,56.16,0.79,71.0886075949367
2012-09-20,57.09,0.79,72.26582278481013
2012-09-21,59.37,0.79,75.15189873417721
2012-09-24,58.56,0.79,74.12658227848101
2012-09-25,58.14,0.79,73.59493670886076
2012-09-26,57.65,0.79,72.97468354430379
2012-09-27,58.22,0.79,73.69620253164557
2012-09-28,57.84,0.79,73.21518987341773
2012-10-01,56.94,0.79,72.0759493670886
2012-10-02,56.67,0.79,71.73417721518987
2012-10-03,58.35,0.79,73.86075949367088
2012-10-04,58.52,0.79,74.07594936708861
2012-10-05,57.6,0.79,72.9113924050633
2012-10-08,56.8,0.79,71.89873417721519
2012-10-09,55.48,0.79,70.22784810126582
2012-10-10,55.28,0.79,69.9746835443038
2012-10-11,54.25,0.79,68.67088607594937
2012-10-12,54.25,0.79,68.67088607594937
2012-10-15,54.49,0.79,68.9746835443038
2012-10-16,54.66,0.79,69.18987341772151
2012-10-17,54.33,0.79,68.77215189873417
2012-10-18,54.28,0.79,68.70886075949367
2012-10-19,52.1,0.79,65.94936708860759
2012-10-22,52.36,0.79,66.27848101265822
2012-10-23,53.69,0.79,67.9620253164557
2012-10-24,52.27,0.79,66.16455696202532
2012-10-25,51.25,0.79,64.87341772151899
2012-10-26,59.06,1.27,46.503937007874015
2012-10-31,59.15,1.27,46.574803149606296
2012-11-01,59.68,1.27,46.99212598425197
2012-11-02,59.07,1.27,46.511811023622045
2012-11-05,59.87,1.27,47.14173228346456
2012-11-06,60.56,1.27,47.68503937007874
2012-11-07,58.9,1.27,46.37795275590551
2012-11-08,58.19,1.27,45.818897637795274
2012-11-09,57.74,1.27,45.46456692913386
2012-11-12,57.59,1.27,45.346456692913385
2012-11-13,57.19,1.27,45.031496062992126
2012-11-14,55.47,1.27,43.677165354330704
2012-11-15,55.88,1.27,44.0
2012-11-16,58.23,1.27,45.8503937007874
2012-11-19,58.3,1.27,45.90551181102362
2012-11-20,59.29,1.27,46.68503937007874
2012-11-21,60.02,1.27,47.259842519685044
2012-11-23,60.59,1.27,47.70866141732284
2012-11-26,60.94,1.27,47.98425196850393
2012-11-27,60.83,1.27,47.897637795275585
2012-11-28,61.73,1.27,48.60629921259842
2012-11-29,61.59,1.27,48.496062992125985
2012-11-30,61.86,1.27,48.70866141732284
2012-12-03,60.78,1.27,47.85826771653543
2012-12-04,59.92,1.27,47.181102362204726
2012-12-05,60.09,1.27,47.31496062992126
2012-12-06,59.68,1.27,46.99212598425197
2012-12-07,59.88,1.27,47.1496062992126
2012-12-10,57.71,1.27,45.44094488188976
2012-12-11,60.0,1.27,47.24409448818898
2012-12-12,60.57,1.27,47.69291338582677
2012-12-13,59.34,1.27,46.724409448818896
2012-12-14,58.99,1.27,46.44881889763779
2012-12-17,60.66,1.27,47.76377952755905
2012-12-18,61.44,1.27,48.37795275590551
2012-12-19,60.78,1.27,47.85826771653543
2012-12-20,60.91,1.27,47.96062992125984
2012-12-21,59.59,1.27,46.92125984251969
2012-12-24,59.59,1.27,46.92125984251969
2012-12-26,57.93,1.27,45.61417322834646
2012-12-27,60.3,1.27,47.48031496062992
2012-12-28,59.36,1.27,46.74015748031496
2012-12-31,61.44,1.27,48.37795275590551
2013-01-02,63.25,1.27,49.803149606299215
2013-01-03,62.83,1.27,49.47244094488189
2013-01-04,64.46,1.27,50.755905511811015
2013-01-07,64.41,1.27,50.71653543307086
2013-01-08,64.75,1.27,50.98425196850393
2013-01-09,63.69,1.27,50.14960629921259
2013-01-10,62.77,1.27,49.425196850393704
2013-01-11,62.61,1.27,49.29921259842519
2013-01-14,62.88,1.27,49.51181102362205
2013-01-15,63.52,1.27,50.01574803149607
2013-01-16,62.69,1.27,49.362204724409445
2013-01-17,62.86,1.27,49.496062992125985
2013-01-18,62.24,1.27,49.00787401574803
2013-01-22,61.99,1.27,48.811023622047244
2013-01-23,62.61,1.27,49.29921259842519
2013-01-24,63.38,1.27,49.90551181102362
2013-01-25,66.49,1.27,52.354330708661415
2013-01-28,66.66,1.27,52.48818897637795
2013-01-29,66.57,1.27,52.41732283464566
2013-01-30,65.66,1.27,51.7007874015748
2013-01-31,65.25,1.27,51.37795275590551
2013-02-01,67.27,1.27,52.96850393700787
2013-02-04,65.16,1.27,51.30708661417322
2013-02-05,67.5,1.27,53.1496062992126
2013-02-06,65.7,0.05,1314.0
2013-02-07,65.4,0.05,1308.0
2013-02-08,65.65,0.05,1313.0
2013-02-11,64.8,0.05,1295.9999999999998
2013-02-12,65.55,0.05,1310.9999999999998
2013-02-13,65.47,0.05,1309.3999999999999
2013-02-14,65.17,0.05,1303.3999999999999
2013-02-15,64.58,0.05,1291.6
