date,IQV,IQV_EPS,PE Ratio
2015-10-14,69.23,0.75,92.30666666666667
2015-10-15,70.63,0.75,94.17333333333333
2015-10-16,71.57,0.75,95.42666666666666
2015-10-19,71.75,0.75,95.66666666666667
2015-10-20,70.18,0.75,93.57333333333334
2015-10-21,68.79,0.75,91.72000000000001
2015-10-22,67.69,0.75,90.25333333333333
2015-10-23,68.27,0.75,91.02666666666666
2015-10-26,69.14,0.75,92.18666666666667
2015-10-27,68.76,0.75,91.68
2015-10-28,66.99,0.96,69.78125
2015-10-29,64.47,0.96,67.15625
2015-10-30,63.65,0.96,66.30208333333333
2015-11-02,66.05,0.96,68.80208333333333
2015-11-03,65.27,0.96,67.98958333333333
2015-11-04,65.82,0.96,68.5625
2015-11-05,65.89,0.96,68.63541666666667
2015-11-06,66.09,0.96,68.84375
2015-11-09,67.06,0.96,69.85416666666667
2015-11-10,67.26,0.96,70.06250000000001
2015-11-11,66.58,0.96,69.35416666666667
2015-11-12,66.8,0.96,69.58333333333333
2015-11-13,66.71,0.96,69.48958333333333
2015-11-16,67.19,0.96,69.98958333333333
2015-11-17,68.58,0.96,71.4375
2015-11-18,69.73,0.96,72.63541666666667
2015-11-19,69.07,0.96,71.94791666666666
2015-11-20,68.73,0.96,71.59375
2015-11-23,69.24,0.96,72.125
2015-11-24,69.16,0.96,72.04166666666667
2015-11-25,68.51,0.96,71.36458333333334
2015-11-27,69.26,0.96,72.14583333333334
2015-11-30,67.99,0.96,70.82291666666666
2015-12-01,68.94,0.96,71.8125
2015-12-02,66.75,0.96,69.53125
2015-12-03,65.78,0.96,68.52083333333334
2015-12-04,68.02,0.96,70.85416666666667
2015-12-07,67.41,0.96,70.21875
2015-12-08,67.53,0.96,70.34375
2015-12-09,66.69,0.96,69.46875
2015-12-10,67.92,0.96,70.75
2015-12-11,67.35,0.96,70.15625
2015-12-14,68.14,0.96,70.97916666666667
2015-12-15,68.93,0.96,71.80208333333334
2015-12-16,68.73,0.96,71.59375
2015-12-17,69.86,0.96,72.77083333333333
2015-12-18,69.52,0.96,72.41666666666667
2015-12-21,69.74,0.96,72.64583333333333
2015-12-22,69.29,0.96,72.17708333333334
2015-12-23,70.04,0.96,72.95833333333334
2015-12-24,69.63,0.96,72.53125
2015-12-28,69.58,0.96,72.47916666666667
2015-12-29,70.46,0.96,73.39583333333333
2015-12-30,69.59,0.96,72.48958333333334
2015-12-31,68.66,0.96,71.52083333333333
2016-01-04,67.04,0.96,69.83333333333334
2016-01-05,67.11,0.96,69.90625
2016-01-06,66.74,0.96,69.52083333333333
2016-01-07,65.18,0.96,67.89583333333334
2016-01-08,65.1,0.96,67.8125
2016-01-11,64.57,0.96,67.26041666666666
2016-01-12,65.14,0.96,67.85416666666667
2016-01-13,63.76,0.96,66.41666666666667
2016-01-14,63.96,0.96,66.625
2016-01-15,63.34,0.96,65.97916666666667
2016-01-19,63.36,0.96,66.0
2016-01-20,63.25,0.96,65.88541666666667
2016-01-21,62.47,0.96,65.07291666666667
2016-01-22,63.61,0.96,66.26041666666667
2016-01-25,63.0,0.96,65.625
2016-01-26,63.5,0.96,66.14583333333334
2016-01-27,61.93,0.96,64.51041666666667
2016-01-28,60.43,0.96,62.94791666666667
2016-01-29,60.83,0.96,63.364583333333336
2016-02-01,60.53,0.96,63.052083333333336
2016-02-02,58.28,0.96,60.708333333333336
2016-02-03,58.55,0.96,60.989583333333336
2016-02-04,59.53,0.96,62.01041666666667
2016-02-05,57.5,0.96,59.895833333333336
2016-02-08,55.91,0.96,58.23958333333333
2016-02-09,56.7,0.96,59.06250000000001
2016-02-10,58.35,0.96,60.78125000000001
2016-02-11,59.0,0.9,65.55555555555556
2016-02-12,60.43,0.9,67.14444444444445
2016-02-16,61.79,0.9,68.65555555555555
2016-02-17,63.17,0.9,70.18888888888888
2016-02-18,62.73,0.9,69.69999999999999
2016-02-19,63.43,0.9,70.47777777777777
2016-02-22,62.5,0.9,69.44444444444444
2016-02-23,61.65,0.9,68.5
2016-02-24,62.1,0.9,69.0
2016-02-25,62.86,0.9,69.84444444444445
2016-02-26,63.35,0.9,70.38888888888889
2016-02-29,62.71,0.9,69.67777777777778
2016-03-01,65.36,0.9,72.62222222222222
2016-03-02,65.44,0.9,72.71111111111111
2016-03-03,64.67,0.9,71.85555555555555
2016-03-04,65.44,0.9,72.71111111111111
2016-03-07,65.32,0.9,72.57777777777777
2016-03-08,65.65,0.9,72.94444444444444
2016-03-09,65.51,0.9,72.78888888888889
2016-03-10,65.28,0.9,72.53333333333333
2016-03-11,67.4,0.9,74.8888888888889
2016-03-14,66.83,0.9,74.25555555555555
2016-03-15,65.4,0.9,72.66666666666667
2016-03-16,65.03,0.9,72.25555555555556
2016-03-17,64.65,0.9,71.83333333333334
2016-03-18,64.88,0.9,72.08888888888889
2016-03-21,64.6,0.9,71.77777777777777
2016-03-22,65.3,0.9,72.55555555555556
2016-03-23,64.54,0.9,71.71111111111112
2016-03-24,64.23,0.9,71.36666666666667
2016-03-28,63.77,0.9,70.85555555555555
2016-03-29,65.07,0.9,72.3
2016-03-30,64.7,0.9,71.88888888888889
2016-03-31,65.1,0.9,72.33333333333333
2016-04-01,67.52,0.9,75.02222222222221
2016-04-04,68.42,0.9,76.02222222222223
2016-04-05,67.69,0.9,75.21111111111111
2016-04-06,70.19,0.9,77.98888888888888
2016-04-07,70.16,0.9,77.95555555555555
2016-04-08,70.83,0.9,78.7
2016-04-11,70.35,0.9,78.16666666666666
2016-04-12,69.4,0.9,77.11111111111111
2016-04-13,70.0,0.9,77.77777777777777
2016-04-14,69.67,0.9,77.41111111111111
2016-04-15,70.09,0.9,77.87777777777778
2016-04-18,69.83,0.9,77.58888888888889
2016-04-19,69.74,0.9,77.48888888888888
2016-04-20,69.72,0.9,77.46666666666667
2016-04-21,70.03,0.9,77.81111111111112
2016-04-22,70.04,0.9,77.82222222222222
2016-04-25,70.0,0.9,77.77777777777777
2016-04-26,70.08,0.9,77.86666666666666
2016-04-27,69.82,0.9,77.57777777777777
2016-04-28,69.98,0.9,77.75555555555556
2016-04-29,69.07,0.9,76.74444444444444
2016-05-02,69.1,0.9,76.77777777777777
2016-05-03,67.46,0.9,74.95555555555555
2016-05-04,65.03,0.9,72.25555555555556
2016-05-05,64.52,0.9,71.68888888888888
2016-05-06,65.96,0.9,73.28888888888888
2016-05-09,67.03,0.9,74.47777777777777
2016-05-10,67.65,0.9,75.16666666666667
2016-05-11,65.95,0.9,73.27777777777779
2016-05-12,65.31,0.9,72.56666666666666
2016-05-13,65.74,0.9,73.04444444444444
2016-05-16,65.58,0.9,72.86666666666666
2016-05-17,65.58,0.9,72.86666666666666
2016-05-18,65.85,0.9,73.16666666666666
2016-05-19,64.92,0.9,72.13333333333334
2016-05-20,66.55,0.9,73.94444444444444
2016-05-23,65.97,0.9,73.3
2016-05-24,66.92,0.9,74.35555555555555
2016-05-25,67.06,0.9,74.5111111111111
2016-05-26,66.74,0.9,74.15555555555555
2016-05-27,66.7,0.9,74.11111111111111
2016-05-31,67.89,0.9,75.43333333333334
2016-06-01,67.86,0.9,75.39999999999999
2016-06-02,67.83,0.9,75.36666666666666
2016-06-03,67.22,0.9,74.68888888888888
2016-06-06,67.21,0.9,74.67777777777776
2016-06-07,67.24,0.9,74.71111111111111
2016-06-08,66.8,0.9,74.22222222222221
2016-06-09,66.54,0.9,73.93333333333334
2016-06-10,65.57,0.9,72.85555555555554
2016-06-13,65.4,0.9,72.66666666666667
2016-06-14,65.17,0.9,72.41111111111111
2016-06-15,65.1,0.9,72.33333333333333
2016-06-16,64.87,0.9,72.07777777777778
2016-06-17,63.4,0.9,70.44444444444444
2016-06-20,63.69,0.9,70.76666666666667
2016-06-21,63.83,0.9,70.92222222222222
2016-06-22,63.92,0.9,71.02222222222223
2016-06-23,65.02,0.9,72.24444444444444
2016-06-24,63.32,0.9,70.35555555555555
2016-06-27,61.32,0.9,68.13333333333333
2016-06-28,62.4,0.9,69.33333333333333
2016-06-29,63.49,0.9,70.54444444444445
2016-06-30,65.32,0.9,72.57777777777777
2016-07-01,66.86,0.9,74.28888888888889
2016-07-05,67.23,0.9,74.7
2016-07-06,68.31,0.9,75.9
2016-07-07,68.99,0.9,76.65555555555555
2016-07-08,71.41,0.9,79.34444444444443
2016-07-11,70.82,0.9,78.68888888888888
2016-07-12,71.06,0.9,78.95555555555556
2016-07-13,71.06,0.9,78.95555555555556
2016-07-14,72.82,0.9,80.9111111111111
2016-07-15,71.67,0.9,79.63333333333334
2016-07-18,72.37,0.9,80.41111111111111
2016-07-19,72.14,0.9,80.15555555555555
2016-07-20,73.22,0.9,81.35555555555555
2016-07-21,72.89,0.9,80.9888888888889
2016-07-22,74.03,0.9,82.25555555555556
2016-07-25,74.08,0.9,82.3111111111111
2016-07-26,75.45,0.9,83.83333333333333
2016-07-27,75.0,0.86,87.20930232558139
2016-07-28,77.92,0.86,90.6046511627907
2016-07-29,77.64,0.86,90.27906976744187
2016-08-01,78.61,0.86,91.40697674418605
2016-08-02,77.56,0.86,90.18604651162791
2016-08-03,77.04,0.86,89.58139534883722
2016-08-04,77.38,0.86,89.9767441860465
2016-08-05,77.78,0.86,90.44186046511628
2016-08-08,76.56,0.86,89.0232558139535
2016-08-09,76.48,0.86,88.93023255813954
2016-08-10,76.81,0.86,89.31395348837209
2016-08-11,76.75,0.86,89.24418604651163
2016-08-12,76.4,0.86,88.83720930232559
2016-08-15,76.51,0.86,88.96511627906978
2016-08-16,76.11,0.86,88.5
2016-08-17,75.3,0.86,87.55813953488372
2016-08-18,75.26,0.86,87.51162790697676
2016-08-19,75.05,0.86,87.26744186046511
2016-08-22,76.59,0.86,89.05813953488372
2016-08-23,76.01,0.86,88.38372093023257
2016-08-24,75.41,0.86,87.68604651162791
2016-08-25,75.68,0.86,88.00000000000001
2016-08-26,75.69,0.86,88.01162790697674
2016-08-29,77.42,0.86,90.0232558139535
2016-08-30,77.14,0.86,89.69767441860465
2016-08-31,77.3,0.86,89.88372093023256
2016-09-01,77.42,0.86,90.0232558139535
2016-09-02,76.96,0.86,89.48837209302324
2016-09-06,76.54,0.86,89.00000000000001
2016-09-07,77.69,0.86,90.33720930232558
2016-09-08,77.85,0.86,90.52325581395348
2016-09-09,77.07,0.86,89.61627906976743
2016-09-12,77.74,0.86,90.3953488372093
2016-09-13,77.53,0.86,90.15116279069768
2016-09-14,77.9,0.86,90.58139534883722
2016-09-15,77.85,0.86,90.52325581395348
2016-09-16,77.31,0.86,89.89534883720931
2016-09-19,77.38,0.86,89.9767441860465
2016-09-20,77.47,0.86,90.0813953488372
2016-09-21,78.0,0.86,90.69767441860465
2016-09-22,78.13,0.86,90.84883720930232
2016-09-23,79.41,0.86,92.33720930232558
2016-09-26,78.98,0.86,91.83720930232559
2016-09-27,79.7,0.86,92.67441860465117
2016-09-28,79.57,0.86,92.52325581395348
2016-09-29,79.06,0.86,91.93023255813954
2016-09-30,81.06,0.86,94.25581395348837
2016-10-03,80.2,0.86,93.25581395348837
2016-10-04,78.79,0.86,91.61627906976744
2016-10-05,80.54,0.86,93.65116279069768
2016-10-06,79.27,0.86,92.17441860465117
2016-10-07,79.46,0.86,92.3953488372093
2016-10-10,79.81,0.86,92.80232558139535
2016-10-11,77.23,0.86,89.80232558139535
2016-10-12,75.89,0.86,88.24418604651163
2016-10-13,75.7,0.86,88.0232558139535
2016-10-14,75.34,0.86,87.6046511627907
2016-10-17,75.28,0.86,87.53488372093024
2016-10-18,76.33,0.86,88.75581395348837
2016-10-19,75.21,0.86,87.45348837209302
2016-10-20,74.42,0.86,86.53488372093024
2016-10-21,74.02,0.86,86.06976744186046
2016-10-24,74.54,0.86,86.67441860465117
2016-10-25,74.43,0.86,86.54651162790698
2016-10-26,73.12,0.86,85.0232558139535
2016-10-27,72.1,0.86,83.83720930232558
2016-10-28,71.77,0.86,83.45348837209302
2016-10-31,71.74,0.86,83.41860465116278
2016-11-01,71.66,0.86,83.32558139534883
2016-11-02,72.36,0.86,84.13953488372093
2016-11-03,72.21,1.01,71.49504950495049
2016-11-04,72.59,1.01,71.87128712871288
2016-11-07,74.59,1.01,73.85148514851485
2016-11-08,75.94,1.01,75.18811881188118
2016-11-09,77.68,1.01,76.91089108910892
2016-11-10,78.34,1.01,77.56435643564356
2016-11-11,77.13,1.01,76.36633663366337
2016-11-14,76.89,1.01,76.12871287128714
2016-11-15,77.94,1.01,77.16831683168317
2016-11-16,77.31,1.01,76.54455445544555
2016-11-17,79.48,1.01,78.6930693069307
2016-11-18,79.88,1.01,79.08910891089108
2016-11-21,80.02,1.01,79.22772277227722
2016-11-22,80.2,1.01,79.4059405940594
2016-11-23,79.87,1.01,79.07920792079209
2016-11-25,80.57,1.01,79.77227722772277
2016-11-28,79.82,1.01,79.02970297029702
2016-11-29,80.93,1.01,80.12871287128714
2016-11-30,76.83,1.01,76.06930693069307
2016-12-01,73.0,1.01,72.27722772277228
2016-12-02,74.03,1.01,73.29702970297029
2016-12-05,75.7,1.01,74.95049504950495
2016-12-06,77.58,1.01,76.8118811881188
2016-12-07,76.93,1.01,76.16831683168317
2016-12-08,77.54,1.01,76.77227722772278
2016-12-09,78.34,1.01,77.56435643564356
2016-12-12,79.41,1.01,78.62376237623762
2016-12-13,79.32,1.01,78.53465346534652
2016-12-14,79.39,1.01,78.60396039603961
2016-12-15,80.54,1.01,79.74257425742574
2016-12-16,77.88,1.01,77.10891089108911
2016-12-19,76.68,1.01,75.92079207920793
2016-12-20,76.89,1.01,76.12871287128714
2016-12-21,75.44,1.01,74.6930693069307
2016-12-22,74.95,1.01,74.20792079207921
2016-12-23,76.22,1.01,75.46534653465346
2016-12-27,75.85,1.01,75.0990099009901
2016-12-28,75.96,1.01,75.20792079207921
2016-12-29,75.88,1.01,75.12871287128712
2016-12-30,76.05,1.01,75.29702970297029
2017-01-03,76.93,1.01,76.16831683168317
2017-01-04,77.28,1.01,76.51485148514851
2017-01-05,77.0,1.01,76.23762376237623
2017-01-06,77.82,1.01,77.04950495049505
2017-01-09,77.99,1.01,77.2178217821782
2017-01-10,77.88,1.01,77.10891089108911
2017-01-11,76.98,1.01,76.21782178217822
2017-01-12,77.19,1.01,76.42574257425743
2017-01-13,77.16,1.01,76.39603960396039
2017-01-17,76.79,1.01,76.02970297029704
2017-01-18,75.59,1.01,74.84158415841584
2017-01-19,76.07,1.01,75.3168316831683
2017-01-20,76.1,1.01,75.34653465346534
2017-01-23,75.85,1.01,75.0990099009901
2017-01-24,75.35,1.01,74.6039603960396
2017-01-25,75.53,1.01,74.78217821782178
2017-01-26,75.54,1.01,74.79207920792079
2017-01-27,76.36,1.01,75.6039603960396
2017-01-30,75.35,1.01,74.6039603960396
2017-01-31,78.49,1.01,77.7128712871287
2017-02-01,78.56,1.01,77.78217821782178
2017-02-02,78.21,1.01,77.43564356435643
2017-02-03,77.62,1.01,76.85148514851485
2017-02-06,77.75,1.01,76.98019801980197
2017-02-07,77.99,1.01,77.2178217821782
2017-02-08,78.13,1.01,77.35643564356435
2017-02-09,78.85,1.01,78.06930693069306
2017-02-10,79.56,1.01,78.77227722772277
2017-02-13,80.0,1.01,79.20792079207921
2017-02-14,82.3,1.01,81.48514851485149
2017-02-15,77.85,1.01,77.07920792079207
2017-02-16,76.87,-0.34,-226.08823529411765
2017-02-17,76.75,-0.34,-225.73529411764704
2017-02-21,76.25,-0.34,-224.26470588235293
2017-02-22,77.35,-0.34,-227.49999999999997
2017-02-23,78.12,-0.34,-229.76470588235293
2017-02-24,77.64,-0.34,-228.35294117647058
2017-02-27,79.47,-0.34,-233.73529411764704
2017-02-28,77.39,-0.34,-227.6176470588235
2017-03-01,77.1,-0.34,-226.7647058823529
2017-03-02,76.78,-0.34,-225.8235294117647
2017-03-03,77.85,-0.34,-228.9705882352941
2017-03-06,77.9,-0.34,-229.11764705882354
2017-03-07,77.48,-0.34,-227.88235294117646
2017-03-08,79.13,-0.34,-232.73529411764702
2017-03-09,79.8,-0.34,-234.70588235294116
2017-03-10,80.7,-0.34,-237.35294117647058
2017-03-13,80.54,-0.34,-236.88235294117646
2017-03-14,79.63,-0.34,-234.20588235294116
2017-03-15,80.84,-0.34,-237.76470588235293
2017-03-16,80.41,-0.34,-236.49999999999997
2017-03-17,81.51,-0.34,-239.73529411764704
2017-03-20,80.0,-0.34,-235.2941176470588
2017-03-21,77.92,-0.34,-229.17647058823528
2017-03-22,77.53,-0.34,-228.02941176470586
2017-03-23,77.47,-0.34,-227.85294117647058
2017-03-24,77.99,-0.34,-229.38235294117644
2017-03-27,78.7,-0.34,-231.47058823529412
2017-03-28,78.7,-0.34,-231.47058823529412
2017-03-29,80.15,-0.34,-235.73529411764707
2017-03-30,79.93,-0.34,-235.08823529411765
2017-03-31,80.53,-0.34,-236.85294117647058
2017-04-03,80.02,-0.34,-235.35294117647055
2017-04-04,78.85,-0.34,-231.91176470588232
2017-04-05,78.23,-0.34,-230.08823529411765
2017-04-06,79.33,-0.34,-233.3235294117647
2017-04-07,79.19,-0.34,-232.91176470588232
2017-04-10,78.85,-0.34,-231.91176470588232
2017-04-11,78.76,-0.34,-231.64705882352942
2017-04-12,78.67,-0.34,-231.38235294117646
2017-04-13,78.95,-0.34,-232.20588235294116
2017-04-17,79.48,-0.34,-233.76470588235293
2017-04-18,79.99,-0.34,-235.2647058823529
2017-04-19,81.3,-0.34,-239.1176470588235
2017-04-20,82.88,-0.34,-243.7647058823529
2017-04-21,82.25,-0.34,-241.91176470588235
2017-04-24,82.75,-0.34,-243.38235294117646
2017-04-25,82.65,-0.34,-243.08823529411765
2017-04-26,83.02,-0.34,-244.17647058823528
2017-04-27,83.68,-0.34,-246.11764705882354
2017-04-28,84.28,-0.34,-247.88235294117646
2017-05-01,84.59,-0.34,-248.7941176470588
2017-05-02,85.34,-0.34,-251.0
2017-05-03,82.64,-0.34,-243.05882352941174
2017-05-04,82.2,-0.34,-241.76470588235293
2017-05-05,83.3,-0.34,-244.99999999999997
2017-05-08,83.64,0.5,167.28
2017-05-09,84.27,0.5,168.54
2017-05-10,83.8,0.5,167.6
2017-05-11,83.46,0.5,166.92
2017-05-12,82.89,0.5,165.78
2017-05-15,83.62,0.5,167.24
2017-05-16,83.19,0.5,166.38
2017-05-17,82.22,0.5,164.44
2017-05-18,83.09,0.5,166.18
2017-05-19,83.05,0.5,166.1
2017-05-22,83.54,0.5,167.08
2017-05-23,83.8,0.5,167.6
2017-05-24,84.22,0.5,168.44
2017-05-25,84.7,0.5,169.4
2017-05-26,86.02,0.5,172.04
2017-05-30,85.5,0.5,171.0
2017-05-31,86.44,0.5,172.88
2017-06-01,87.13,0.5,174.26
2017-06-02,87.93,0.5,175.86
2017-06-05,87.29,0.5,174.58
2017-06-06,87.09,0.5,174.18
2017-06-07,87.57,0.5,175.14
2017-06-08,87.8,0.5,175.6
2017-06-09,86.15,0.5,172.3
2017-06-12,85.59,0.5,171.18
2017-06-13,86.73,0.5,173.46
2017-06-14,86.35,0.5,172.7
2017-06-15,86.63,0.5,173.26
2017-06-16,87.13,0.5,174.26
2017-06-19,87.87,0.5,175.74
2017-06-20,88.39,0.5,176.78
2017-06-21,89.78,0.5,179.56
2017-06-22,90.88,0.5,181.76
2017-06-23,91.08,0.5,182.16
2017-06-26,90.18,0.5,180.36
2017-06-27,89.47,0.5,178.94
2017-06-28,90.59,0.5,181.18
2017-06-29,89.42,0.5,178.84
2017-06-30,89.5,0.5,179.0
2017-07-03,88.23,0.5,176.46
2017-07-05,89.16,0.5,178.32
2017-07-06,87.86,0.5,175.72
2017-07-07,88.85,0.5,177.7
2017-07-10,88.27,0.5,176.54
2017-07-11,88.12,0.5,176.24
2017-07-12,88.91,0.5,177.82
2017-07-13,89.22,0.5,178.44
2017-07-14,89.38,0.5,178.76
2017-07-17,90.08,0.5,180.16
2017-07-18,90.07,0.5,180.14
2017-07-19,90.96,0.5,181.92
2017-07-20,90.3,0.5,180.6
2017-07-21,91.15,0.5,182.3
2017-07-24,91.72,0.5,183.44
2017-07-25,90.52,0.5,181.04
2017-07-26,91.7,0.5,183.4
2017-07-27,91.59,0.5,183.18
2017-07-28,90.65,0.5,181.3
2017-07-31,90.55,0.5,181.1
2017-08-01,91.29,0.5,182.58
2017-08-02,91.62,0.5,183.24
2017-08-03,91.1,0.5,182.2
2017-08-04,90.42,0.42,215.2857142857143
2017-08-07,91.19,0.42,217.11904761904762
2017-08-08,90.67,0.42,215.88095238095238
2017-08-09,90.1,0.42,214.52380952380952
2017-08-10,87.57,0.42,208.5
2017-08-11,88.91,0.42,211.6904761904762
2017-08-14,89.99,0.42,214.26190476190476
2017-08-15,91.53,0.42,217.92857142857144
2017-08-16,92.59,0.42,220.45238095238096
2017-08-17,91.7,0.42,218.33333333333334
2017-08-18,91.55,0.42,217.97619047619048
2017-08-21,93.08,0.42,221.61904761904762
2017-08-22,94.73,0.42,225.54761904761907
2017-08-23,94.11,0.42,224.07142857142858
2017-08-24,95.11,0.42,226.45238095238096
2017-08-25,98.82,0.42,235.28571428571428
2017-08-28,95.55,0.42,227.5
2017-08-29,96.0,0.42,228.57142857142858
2017-08-30,95.79,0.42,228.07142857142858
2017-08-31,96.03,0.42,228.64285714285717
2017-09-01,95.68,0.42,227.80952380952382
2017-09-05,96.95,0.42,230.83333333333334
2017-09-06,96.25,0.42,229.16666666666669
2017-09-07,96.74,0.42,230.33333333333334
2017-09-08,97.0,0.42,230.95238095238096
2017-09-11,96.94,0.42,230.80952380952382
2017-09-12,97.52,0.42,232.19047619047618
2017-09-13,96.57,0.42,229.92857142857142
2017-09-14,95.45,0.42,227.2619047619048
2017-09-15,94.47,0.42,224.92857142857144
2017-09-18,95.07,0.42,226.35714285714286
2017-09-19,95.0,0.42,226.1904761904762
2017-09-20,94.64,0.42,225.33333333333334
2017-09-21,94.22,0.42,224.33333333333334
2017-09-22,94.7,0.42,225.47619047619048
2017-09-25,94.95,0.42,226.07142857142858
2017-09-26,94.08,0.42,224.0
2017-09-27,95.21,0.42,226.69047619047618
2017-09-28,94.96,0.42,226.0952380952381
2017-09-29,95.07,0.42,226.35714285714286
2017-10-02,95.0,0.42,226.1904761904762
2017-10-03,95.1,0.42,226.42857142857142
2017-10-04,95.25,0.42,226.7857142857143
2017-10-05,95.6,0.42,227.61904761904762
2017-10-06,95.7,0.42,227.85714285714286
2017-10-09,95.79,0.42,228.07142857142858
2017-10-10,96.2,0.42,229.04761904761907
2017-10-11,97.76,0.42,232.7619047619048
2017-10-12,98.45,0.42,234.40476190476193
2017-10-13,99.85,0.42,237.73809523809524
2017-10-16,99.33,0.42,236.5
2017-10-17,99.67,0.42,237.30952380952382
2017-10-18,100.93,0.42,240.30952380952382
2017-10-19,101.82,0.42,242.42857142857142
2017-10-20,103.03,0.42,245.30952380952382
2017-10-23,102.16,0.42,243.23809523809524
2017-10-24,102.33,0.42,243.64285714285714
2017-10-25,101.5,0.42,241.66666666666669
2017-10-26,105.5,0.42,251.1904761904762
2017-10-27,107.66,0.48,224.29166666666666
2017-10-30,107.17,0.48,223.27083333333334
2017-10-31,108.1,0.48,225.20833333333334
2017-11-01,108.43,0.48,225.89583333333334
2017-11-02,107.3,0.48,223.54166666666666
2017-11-03,108.02,0.48,225.04166666666666
2017-11-06,108.56,0.48,226.16666666666669
2017-11-07,108.19,0.48,225.39583333333334
2017-11-08,104.72,0.48,218.16666666666669
2017-11-09,103.51,0.48,215.64583333333334
2017-11-10,104.05,0.48,216.77083333333334
2017-11-13,102.91,0.48,214.39583333333334
2017-11-14,103.48,0.48,215.58333333333334
2017-11-15,103.84,0.48,216.33333333333334
2017-11-16,104.44,0.48,217.58333333333334
2017-11-17,104.46,0.48,217.625
2017-11-20,103.9,0.48,216.45833333333334
2017-11-21,104.36,0.48,217.41666666666669
2017-11-22,103.95,0.48,216.5625
2017-11-24,104.27,0.48,217.22916666666666
2017-11-27,102.55,0.48,213.64583333333334
2017-11-28,101.73,0.48,211.93750000000003
2017-11-29,101.31,0.48,211.0625
2017-11-30,102.01,0.48,212.52083333333334
2017-12-01,102.27,0.48,213.0625
2017-12-04,101.27,0.48,210.97916666666666
2017-12-05,101.0,0.48,210.41666666666669
2017-12-06,101.01,0.48,210.43750000000003
2017-12-07,100.92,0.48,210.25
2017-12-08,101.35,0.48,211.14583333333334
2017-12-11,101.68,0.48,211.83333333333334
2017-12-12,101.65,0.48,211.77083333333334
2017-12-13,102.22,0.48,212.95833333333334
2017-12-14,101.47,0.48,211.39583333333334
2017-12-15,102.06,0.48,212.625
2017-12-18,102.48,0.48,213.50000000000003
2017-12-19,101.26,0.48,210.95833333333334
2017-12-20,100.32,0.48,209.0
2017-12-21,100.14,0.48,208.625
2017-12-22,99.38,0.48,207.04166666666666
2017-12-26,98.35,0.48,204.89583333333334
2017-12-27,98.54,0.48,205.29166666666669
2017-12-28,98.31,0.48,204.8125
2017-12-29,97.9,0.48,203.95833333333334
2018-01-02,99.76,0.48,207.83333333333334
2018-01-03,99.52,0.48,207.33333333333334
2018-01-04,97.28,0.48,202.66666666666669
2018-01-05,98.56,0.48,205.33333333333334
2018-01-08,98.6,0.48,205.41666666666666
2018-01-09,98.54,0.48,205.29166666666669
2018-01-10,98.87,0.48,205.97916666666669
2018-01-11,99.86,0.48,208.04166666666669
2018-01-12,100.04,0.48,208.41666666666669
2018-01-16,99.93,0.48,208.18750000000003
2018-01-17,100.22,0.48,208.79166666666669
2018-01-18,99.92,0.48,208.16666666666669
2018-01-19,103.0,0.48,214.58333333333334
2018-01-22,102.84,0.48,214.25000000000003
2018-01-23,103.21,0.48,215.02083333333331
2018-01-24,103.5,0.48,215.625
2018-01-25,104.58,0.48,217.875
2018-01-26,106.01,0.48,220.85416666666669
2018-01-29,105.58,0.48,219.95833333333334
2018-01-30,104.37,0.48,217.43750000000003
2018-01-31,102.19,0.48,212.89583333333334
2018-02-01,104.12,0.48,216.91666666666669
2018-02-02,100.54,0.48,209.45833333333334
2018-02-05,96.75,0.48,201.5625
2018-02-06,98.06,0.48,204.29166666666669
2018-02-07,98.21,0.48,204.60416666666666
2018-02-08,95.23,0.48,198.39583333333334
2018-02-09,96.05,0.48,200.10416666666666
2018-02-12,98.63,0.48,205.47916666666666
2018-02-13,100.06,0.48,208.45833333333334
2018-02-14,104.68,0.48,218.08333333333334
2018-02-15,101.57,0.48,211.60416666666666
2018-02-16,101.72,0.35,290.62857142857143
2018-02-20,100.26,0.35,286.4571428571429
2018-02-21,99.76,0.35,285.02857142857147
2018-02-22,98.38,0.35,281.0857142857143
2018-02-23,99.78,0.35,285.0857142857143
2018-02-26,99.97,0.35,285.62857142857143
2018-02-27,99.57,0.35,284.48571428571427
2018-02-28,98.33,0.35,280.9428571428572
2018-03-01,97.2,0.35,277.7142857142857
2018-03-02,98.17,0.35,280.4857142857143
2018-03-05,99.69,0.35,284.8285714285714
2018-03-06,100.66,0.35,287.6
2018-03-07,101.93,0.35,291.22857142857146
2018-03-08,103.25,0.35,295.0
2018-03-09,105.6,0.35,301.7142857142857
2018-03-12,105.93,0.35,302.6571428571429
2018-03-13,105.68,0.35,301.9428571428572
2018-03-14,104.84,0.35,299.54285714285714
2018-03-15,105.34,0.35,300.9714285714286
2018-03-16,105.69,0.35,301.9714285714286
2018-03-19,104.76,0.35,299.31428571428575
2018-03-20,104.81,0.35,299.45714285714286
2018-03-21,104.11,0.35,297.45714285714286
2018-03-22,101.88,0.35,291.0857142857143
2018-03-23,99.72,0.35,284.9142857142857
2018-03-26,101.66,0.35,290.45714285714286
2018-03-27,100.06,0.35,285.8857142857143
2018-03-28,98.62,0.35,281.7714285714286
2018-03-29,98.11,0.35,280.31428571428575
2018-04-02,95.7,0.35,273.42857142857144
2018-04-03,95.72,0.35,273.4857142857143
