date,TMUS,TMUS_EPS,PE Ratio
2009-09-29,19.24,0.2,96.19999999999999
2009-09-30,18.72,0.2,93.6
2009-10-01,16.98,0.2,84.89999999999999
2009-10-02,16.72,0.2,83.6
2009-10-05,17.02,0.2,85.1
2009-10-06,16.94,0.2,84.7
2009-10-07,16.9,0.2,84.49999999999999
2009-10-08,16.76,0.2,83.8
2009-10-09,16.14,0.2,80.7
2009-10-12,16.02,0.2,80.1
2009-10-13,15.08,0.2,75.39999999999999
2009-10-14,14.64,0.2,73.2
2009-10-15,14.72,0.2,73.6
2009-10-16,14.3,0.2,71.5
2009-10-19,14.0,0.2,70.0
2009-10-20,13.14,0.2,65.7
2009-10-21,13.18,0.2,65.89999999999999
2009-10-22,14.24,0.2,71.2
2009-10-23,13.28,0.2,66.39999999999999
2009-10-26,13.04,0.2,65.19999999999999
2009-10-27,12.96,0.2,64.8
2009-10-28,12.82,0.2,64.1
2009-10-29,13.02,0.2,65.1
2009-10-30,12.46,0.2,62.300000000000004
2009-11-02,12.42,0.2,62.099999999999994
2009-11-03,12.8,0.2,64.0
2009-11-04,13.24,0.2,66.2
2009-11-05,12.02,0.2,60.099999999999994
2009-11-06,11.96,0.41,29.170731707317078
2009-11-09,12.08,0.41,29.463414634146343
2009-11-10,11.7,0.41,28.536585365853657
2009-11-11,11.94,0.41,29.121951219512194
2009-11-12,12.22,0.41,29.80487804878049
2009-11-13,12.0,0.41,29.26829268292683
2009-11-16,12.2,0.41,29.75609756097561
2009-11-17,12.34,0.41,30.097560975609756
2009-11-18,12.32,0.41,30.04878048780488
2009-11-19,12.24,0.41,29.853658536585368
2009-11-20,13.04,0.41,31.804878048780488
2009-11-23,13.22,0.41,32.243902439024396
2009-11-24,12.66,0.41,30.878048780487806
2009-11-25,12.92,0.41,31.512195121951223
2009-11-27,12.64,0.41,30.82926829268293
2009-11-30,12.6,0.41,30.731707317073173
2009-12-01,13.0,0.41,31.707317073170735
2009-12-02,13.32,0.41,32.487804878048784
2009-12-03,13.2,0.41,32.19512195121951
2009-12-04,13.2,0.41,32.19512195121951
2009-12-07,14.0,0.41,34.146341463414636
2009-12-08,13.74,0.41,33.51219512195122
2009-12-09,13.38,0.41,32.63414634146342
2009-12-10,13.8,0.41,33.65853658536586
2009-12-11,13.9,0.41,33.90243902439025
2009-12-14,13.74,0.41,33.51219512195122
2009-12-15,14.7,0.41,35.853658536585364
2009-12-16,15.38,0.41,37.51219512195122
2009-12-17,14.38,0.41,35.07317073170732
2009-12-18,14.9,0.41,36.34146341463415
2009-12-21,15.1,0.41,36.829268292682926
2009-12-22,15.2,0.41,37.073170731707314
2009-12-23,15.0,0.41,36.58536585365854
2009-12-24,15.08,0.41,36.78048780487805
2009-12-28,15.64,0.41,38.146341463414636
2009-12-29,15.42,0.41,37.609756097560975
2009-12-30,15.26,0.41,37.21951219512195
2009-12-31,15.26,0.41,37.21951219512195
2010-01-04,15.94,0.41,38.87804878048781
2010-01-05,15.98,0.41,38.97560975609756
2010-01-06,14.9,0.41,36.34146341463415
2010-01-07,15.04,0.41,36.68292682926829
2010-01-08,14.2,0.41,34.63414634146341
2010-01-11,14.38,0.41,35.07317073170732
2010-01-12,12.7,0.41,30.975609756097562
2010-01-13,12.66,0.41,30.878048780487806
2010-01-14,12.46,0.41,30.39024390243903
2010-01-15,12.64,0.41,30.82926829268293
2010-01-19,12.8,0.41,31.219512195121954
2010-01-20,12.48,0.41,30.439024390243905
2010-01-21,11.98,0.41,29.219512195121954
2010-01-22,11.76,0.41,28.682926829268293
2010-01-25,11.72,0.41,28.58536585365854
2010-01-26,11.5,0.41,28.04878048780488
2010-01-27,11.38,0.41,27.756097560975615
2010-01-28,11.06,0.41,26.975609756097565
2010-01-29,11.26,0.41,27.463414634146343
2010-02-01,11.86,0.41,28.926829268292682
2010-02-02,11.82,0.41,28.82926829268293
2010-02-03,12.16,0.41,29.658536585365855
2010-02-04,11.62,0.41,28.341463414634145
2010-02-05,11.76,0.41,28.682926829268293
2010-02-08,11.74,0.41,28.634146341463417
2010-02-09,12.02,0.41,29.317073170731707
2010-02-10,11.56,0.41,28.195121951219516
2010-02-11,11.88,0.41,28.975609756097565
2010-02-12,11.92,0.41,29.073170731707318
2010-02-16,12.4,0.41,30.243902439024392
2010-02-17,12.42,0.41,30.29268292682927
2010-02-18,12.54,0.41,30.585365853658537
2010-02-19,12.62,0.41,30.78048780487805
2010-02-22,12.48,0.41,30.439024390243905
2010-02-23,12.32,0.41,30.04878048780488
2010-02-24,12.48,0.41,30.439024390243905
2010-02-25,12.96,0.41,31.60975609756098
2010-02-26,12.34,0.41,30.097560975609756
2010-03-01,12.08,0.5,24.16
2010-03-02,12.46,0.5,24.92
2010-03-03,12.66,0.5,25.32
2010-03-04,12.74,0.5,25.48
2010-03-05,12.76,0.5,25.52
2010-03-08,13.1,0.5,26.2
2010-03-09,13.2,0.5,26.4
2010-03-10,13.22,0.5,26.44
2010-03-11,13.46,0.5,26.92
2010-03-12,13.38,0.5,26.76
2010-03-15,13.26,0.5,26.52
2010-03-16,13.7,0.5,27.4
2010-03-17,13.82,0.5,27.64
2010-03-18,13.88,0.5,27.76
2010-03-19,14.1,0.5,28.2
2010-03-22,14.12,0.5,28.24
2010-03-23,14.4,0.5,28.8
2010-03-24,14.14,0.5,28.28
2010-03-25,13.88,0.5,27.76
2010-03-26,13.86,0.5,27.72
2010-03-29,13.96,0.5,27.92
2010-03-30,14.18,0.5,28.36
2010-03-31,14.16,0.5,28.32
2010-04-01,14.42,0.5,28.84
2010-04-05,14.56,0.5,29.12
2010-04-06,14.64,0.5,29.28
2010-04-07,14.32,0.5,28.64
2010-04-08,14.8,0.5,29.6
2010-04-09,14.7,0.5,29.4
2010-04-12,15.04,0.5,30.08
2010-04-13,15.08,0.5,30.16
2010-04-14,15.12,0.5,30.24
2010-04-15,15.44,0.5,30.88
2010-04-16,14.94,0.5,29.88
2010-04-19,14.96,0.5,29.92
2010-04-20,15.2,0.5,30.4
2010-04-21,15.32,0.5,30.64
2010-04-22,15.46,0.5,30.92
2010-04-23,15.64,0.5,31.28
2010-04-26,15.54,0.5,31.08
2010-04-27,15.12,0.5,30.24
2010-04-28,15.08,0.5,30.16
2010-04-29,15.58,0.5,31.16
2010-04-30,15.26,0.5,30.52
2010-05-03,15.92,0.5,31.84
2010-05-04,15.54,0.5,31.08
2010-05-05,15.48,0.5,30.96
2010-05-06,16.12,0.5,32.24
2010-05-07,14.3,0.5,28.6
2010-05-10,15.68,0.06,261.3333333333333
2010-05-11,16.5,0.06,275.0
2010-05-12,17.5,0.06,291.6666666666667
2010-05-13,17.56,0.06,292.66666666666663
2010-05-14,17.44,0.06,290.6666666666667
2010-05-17,18.1,0.06,301.6666666666667
2010-05-18,17.52,0.06,292.0
2010-05-19,17.64,0.06,294.0
2010-05-20,17.08,0.06,284.66666666666663
2010-05-21,16.78,0.06,279.6666666666667
2010-05-24,16.88,0.06,281.3333333333333
2010-05-25,16.88,0.06,281.3333333333333
2010-05-26,17.54,0.06,292.3333333333333
2010-05-27,18.0,0.06,300.0
2010-05-28,17.98,0.06,299.6666666666667
2010-06-01,17.22,0.06,287.0
2010-06-02,17.22,0.06,287.0
2010-06-03,17.72,0.06,295.3333333333333
2010-06-04,17.26,0.06,287.6666666666667
2010-06-07,16.56,0.06,276.0
2010-06-08,16.58,0.06,276.3333333333333
2010-06-09,16.58,0.06,276.3333333333333
2010-06-10,17.12,0.06,285.33333333333337
2010-06-11,17.3,0.06,288.33333333333337
2010-06-14,17.78,0.06,296.33333333333337
2010-06-15,18.3,0.06,305.0
2010-06-16,18.16,0.06,302.6666666666667
2010-06-17,18.28,0.06,304.6666666666667
2010-06-18,18.22,0.06,303.6666666666667
2010-06-21,17.9,0.06,298.3333333333333
2010-06-22,17.54,0.06,292.3333333333333
2010-06-23,17.76,0.06,296.00000000000006
2010-06-24,17.22,0.06,287.0
2010-06-25,16.84,0.06,280.6666666666667
2010-06-28,16.98,0.06,283.0
2010-06-29,16.54,0.06,275.6666666666667
2010-06-30,16.38,0.06,273.0
2010-07-01,16.86,0.06,281.0
2010-07-02,16.6,0.06,276.6666666666667
2010-07-06,16.66,0.06,277.6666666666667
2010-07-07,17.3,0.06,288.33333333333337
2010-07-08,18.02,0.06,300.3333333333333
2010-07-09,18.42,0.06,307.00000000000006
2010-07-12,18.44,0.06,307.33333333333337
2010-07-13,18.98,0.06,316.33333333333337
2010-07-14,18.88,0.06,314.6666666666667
2010-07-15,18.64,0.06,310.6666666666667
2010-07-16,17.66,0.06,294.33333333333337
2010-07-19,17.6,0.06,293.33333333333337
2010-07-20,18.1,0.06,301.6666666666667
2010-07-21,17.68,0.06,294.6666666666667
2010-07-22,17.96,0.06,299.33333333333337
2010-07-23,18.28,0.06,304.6666666666667
2010-07-26,18.56,0.06,309.3333333333333
2010-07-27,18.18,0.06,303.0
2010-07-28,17.62,0.06,293.6666666666667
2010-07-29,17.74,0.06,295.66666666666663
2010-07-30,17.9,0.06,298.3333333333333
2010-08-02,18.24,0.06,304.0
2010-08-03,17.6,0.06,293.33333333333337
2010-08-04,17.58,0.06,293.0
2010-08-05,18.9,0.06,315.0
2010-08-06,18.22,0.06,303.6666666666667
2010-08-09,17.98,0.29,62.00000000000001
2010-08-10,16.92,0.29,58.344827586206904
2010-08-11,17.0,0.29,58.62068965517242
2010-08-12,17.6,0.29,60.6896551724138
2010-08-13,17.52,0.29,60.41379310344828
2010-08-16,17.82,0.29,61.44827586206897
2010-08-17,18.12,0.29,62.482758620689665
2010-08-18,18.12,0.29,62.482758620689665
2010-08-19,17.76,0.29,61.24137931034484
2010-08-20,17.96,0.29,61.931034482758626
2010-08-23,17.8,0.29,61.379310344827594
2010-08-24,17.8,0.29,61.379310344827594
2010-08-25,18.16,0.29,62.62068965517242
2010-08-26,17.94,0.29,61.86206896551725
2010-08-27,18.08,0.29,62.3448275862069
2010-08-30,17.8,0.29,61.379310344827594
2010-08-31,17.88,0.29,61.6551724137931
2010-09-01,18.44,0.29,63.58620689655173
2010-09-02,18.74,0.29,64.62068965517241
2010-09-03,19.06,0.29,65.72413793103448
2010-09-07,18.94,0.29,65.31034482758622
2010-09-08,19.14,0.29,66.0
2010-09-09,19.52,0.29,67.3103448275862
2010-09-10,19.48,0.29,67.17241379310346
2010-09-13,19.72,0.29,68.0
2010-09-14,19.54,0.29,67.37931034482759
2010-09-15,19.46,0.29,67.10344827586208
2010-09-16,19.06,0.29,65.72413793103448
2010-09-17,18.92,0.29,65.24137931034484
2010-09-20,19.78,0.29,68.20689655172414
2010-09-21,19.72,0.29,68.0
2010-09-22,20.3,0.29,70.00000000000001
2010-09-23,19.86,0.29,68.48275862068965
2010-09-24,20.22,0.29,69.72413793103448
2010-09-27,20.8,0.29,71.72413793103449
2010-09-28,20.7,0.29,71.37931034482759
2010-09-29,20.98,0.29,72.3448275862069
2010-09-30,20.92,0.29,72.13793103448278
2010-10-01,21.86,0.29,75.37931034482759
2010-10-04,21.62,0.29,74.55172413793105
2010-10-05,21.94,0.29,75.65517241379311
2010-10-06,22.12,0.29,76.27586206896552
2010-10-07,21.86,0.29,75.37931034482759
2010-10-08,21.92,0.29,75.58620689655173
2010-10-11,21.58,0.29,74.41379310344827
2010-10-12,21.52,0.29,74.20689655172414
2010-10-13,22.06,0.29,76.06896551724138
2010-10-14,20.82,0.29,71.79310344827587
2010-10-15,21.3,0.29,73.44827586206897
2010-10-18,21.68,0.29,74.75862068965517
2010-10-19,21.08,0.29,72.6896551724138
2010-10-20,21.38,0.29,73.72413793103449
2010-10-21,20.92,0.29,72.13793103448278
2010-10-22,21.22,0.29,73.17241379310344
2010-10-25,21.06,0.29,72.62068965517241
2010-10-26,21.14,0.29,72.89655172413794
2010-10-27,20.58,0.29,70.9655172413793
2010-10-28,20.66,0.29,71.24137931034484
2010-10-29,20.8,0.29,71.72413793103449
2010-11-01,21.02,0.29,72.48275862068967
2010-11-02,21.56,0.29,74.3448275862069
2010-11-03,21.68,0.29,74.75862068965517
2010-11-04,22.74,0.29,78.41379310344827
2010-11-05,23.44,0.51,45.96078431372549
2010-11-08,24.42,0.51,47.88235294117647
2010-11-09,23.96,0.51,46.98039215686275
2010-11-10,24.22,0.51,47.49019607843137
2010-11-11,24.36,0.51,47.76470588235294
2010-11-12,24.26,0.51,47.568627450980394
2010-11-15,23.46,0.51,46.0
2010-11-16,22.58,0.51,44.27450980392157
2010-11-17,23.68,0.51,46.431372549019606
2010-11-18,23.8,0.51,46.666666666666664
2010-11-19,24.42,0.51,47.88235294117647
2010-11-22,24.6,0.51,48.23529411764706
2010-11-23,24.18,0.51,47.411764705882355
2010-11-24,24.56,0.51,48.15686274509804
2010-11-26,24.38,0.51,47.80392156862745
2010-11-29,24.34,0.51,47.72549019607843
2010-11-30,24.3,0.51,47.64705882352941
2010-12-01,24.8,0.51,48.627450980392155
2010-12-02,24.74,0.51,48.509803921568626
2010-12-03,24.72,0.51,48.470588235294116
2010-12-06,24.84,0.51,48.705882352941174
2010-12-07,24.52,0.51,48.07843137254902
2010-12-08,25.08,0.51,49.17647058823529
2010-12-09,25.14,0.51,49.294117647058826
2010-12-10,25.2,0.51,49.41176470588235
2010-12-13,25.06,0.51,49.13725490196078
2010-12-14,24.74,0.51,48.509803921568626
2010-12-15,24.26,0.51,47.568627450980394
2010-12-16,24.58,0.51,48.19607843137255
2010-12-17,24.16,0.51,47.372549019607845
2010-12-20,25.48,0.51,49.96078431372549
2010-12-21,25.44,0.51,49.88235294117647
2010-12-22,25.2,0.51,49.41176470588235
2010-12-23,25.04,0.51,49.09803921568627
2010-12-27,25.26,0.51,49.529411764705884
2010-12-28,25.22,0.51,49.45098039215686
2010-12-29,25.0,0.51,49.01960784313725
2010-12-30,25.32,0.51,49.64705882352941
2010-12-31,25.26,0.51,49.529411764705884
2011-01-03,26.14,0.51,51.254901960784316
2011-01-04,27.84,0.51,54.588235294117645
2011-01-05,28.52,0.51,55.92156862745098
2011-01-06,26.6,0.51,52.15686274509804
2011-01-07,25.9,0.51,50.78431372549019
2011-01-10,26.36,0.51,51.68627450980392
2011-01-11,25.9,0.51,50.78431372549019
2011-01-12,25.94,0.51,50.86274509803922
2011-01-13,25.92,0.51,50.82352941176471
2011-01-14,26.12,0.51,51.21568627450981
2011-01-18,25.66,0.51,50.31372549019608
2011-01-19,25.06,0.51,49.13725490196078
2011-01-20,25.2,0.51,49.41176470588235
2011-01-21,25.44,0.51,49.88235294117647
2011-01-24,25.7,0.51,50.3921568627451
2011-01-25,26.98,0.51,52.90196078431372
2011-01-26,27.14,0.51,53.21568627450981
2011-01-27,27.18,0.51,53.29411764705882
2011-01-28,26.32,0.51,51.6078431372549
2011-01-31,25.86,0.51,50.705882352941174
2011-02-01,26.04,0.51,51.05882352941176
2011-02-02,25.72,0.51,50.431372549019606
2011-02-03,25.82,0.51,50.627450980392155
2011-02-04,25.9,0.51,50.78431372549019
2011-02-07,25.7,0.51,50.3921568627451
2011-02-08,25.98,0.51,50.94117647058823
2011-02-09,26.0,0.51,50.98039215686274
2011-02-10,25.68,0.51,50.35294117647059
2011-02-11,26.12,0.51,51.21568627450981
2011-02-14,26.62,0.51,52.19607843137255
2011-02-15,26.76,0.51,52.47058823529412
2011-02-16,26.68,0.51,52.31372549019608
2011-02-17,26.24,0.51,51.45098039215686
2011-02-18,26.82,0.51,52.588235294117645
2011-02-22,26.16,0.51,51.294117647058826
2011-02-23,25.52,0.51,50.03921568627451
2011-02-24,27.06,0.51,53.05882352941176
2011-02-25,28.22,0.51,55.33333333333333
2011-02-28,28.8,0.51,56.470588235294116
2011-03-01,28.52,0.54,52.81481481481481
2011-03-02,28.4,0.54,52.59259259259259
2011-03-03,29.88,0.54,55.33333333333333
2011-03-04,29.82,0.54,55.22222222222222
2011-03-07,29.96,0.54,55.48148148148148
2011-03-08,30.08,0.54,55.703703703703695
2011-03-09,30.22,0.54,55.962962962962955
2011-03-10,29.78,0.54,55.148148148148145
2011-03-11,30.02,0.54,55.59259259259259
2011-03-14,29.8,0.54,55.18518518518518
2011-03-15,29.7,0.54,54.99999999999999
2011-03-16,29.02,0.54,53.74074074074073
2011-03-17,29.62,0.54,54.85185185185185
2011-03-18,29.86,0.54,55.29629629629629
2011-03-21,31.28,0.54,57.925925925925924
2011-03-22,31.0,0.54,57.407407407407405
2011-03-23,31.0,0.54,57.407407407407405
2011-03-24,31.56,0.54,58.444444444444436
2011-03-25,31.08,0.54,57.55555555555555
2011-03-28,31.58,0.54,58.481481481481474
2011-03-29,31.62,0.54,58.55555555555555
2011-03-30,32.64,0.54,60.44444444444444
2011-03-31,32.48,0.54,60.14814814814814
2011-04-01,32.98,0.54,61.07407407407406
2011-04-04,32.66,0.54,60.481481481481474
2011-04-05,33.02,0.54,61.14814814814815
2011-04-06,32.94,0.54,60.99999999999999
2011-04-07,33.14,0.54,61.37037037037037
2011-04-08,33.32,0.54,61.7037037037037
2011-04-11,33.58,0.54,62.185185185185176
2011-04-12,33.5,0.54,62.03703703703703
2011-04-13,33.5,0.54,62.03703703703703
2011-04-14,33.2,0.54,61.48148148148148
2011-04-15,33.0,0.54,61.11111111111111
2011-04-18,32.14,0.54,59.51851851851852
2011-04-19,32.52,0.54,60.22222222222222
2011-04-20,33.24,0.54,61.55555555555556
2011-04-21,33.78,0.54,62.55555555555555
2011-04-25,33.44,0.54,61.92592592592592
2011-04-26,33.38,0.54,61.81481481481482
2011-04-27,34.1,0.54,63.148148148148145
2011-04-28,33.74,0.54,62.48148148148148
2011-04-29,33.66,0.54,62.33333333333332
2011-05-02,32.96,0.54,61.03703703703704
2011-05-03,36.3,0.54,67.22222222222221
2011-05-04,35.7,0.54,66.11111111111111
2011-05-05,35.42,0.54,65.5925925925926
2011-05-06,34.64,0.16,216.5
2011-05-09,35.12,0.16,219.49999999999997
2011-05-10,36.44,0.16,227.74999999999997
2011-05-11,35.92,0.16,224.5
2011-05-12,36.2,0.16,226.25
2011-05-13,35.7,0.16,223.125
2011-05-16,35.86,0.16,224.125
2011-05-17,36.14,0.16,225.875
2011-05-18,37.38,0.16,233.625
2011-05-19,36.58,0.16,228.62499999999997
2011-05-20,35.46,0.16,221.625
2011-05-23,35.32,0.16,220.75
2011-05-24,35.1,0.16,219.375
2011-05-25,35.66,0.16,222.87499999999997
2011-05-26,36.6,0.16,228.75
2011-05-27,36.32,0.16,227.0
2011-05-31,35.8,0.16,223.74999999999997
2011-06-01,36.3,0.16,226.87499999999997
2011-06-02,36.46,0.16,227.875
2011-06-03,35.12,0.16,219.49999999999997
2011-06-06,34.12,0.16,213.24999999999997
2011-06-07,33.84,0.16,211.50000000000003
2011-06-08,33.48,0.16,209.24999999999997
2011-06-09,33.2,0.16,207.5
2011-06-10,32.64,0.16,204.0
2011-06-13,32.5,0.16,203.125
2011-06-14,33.0,0.16,206.25
2011-06-15,31.88,0.16,199.25
2011-06-16,31.96,0.16,199.75
2011-06-17,32.04,0.16,200.25
2011-06-20,32.2,0.16,201.25
2011-06-21,32.9,0.16,205.625
2011-06-22,33.0,0.16,206.25
2011-06-23,33.54,0.16,209.625
2011-06-24,33.32,0.16,208.25
2011-06-27,33.74,0.16,210.875
2011-06-28,34.38,0.16,214.875
2011-06-29,34.46,0.16,215.375
2011-06-30,34.42,0.16,215.125
2011-07-01,35.54,0.16,222.125
2011-07-05,34.94,0.16,218.37499999999997
2011-07-06,34.88,0.16,218.0
2011-07-07,34.7,0.16,216.875
2011-07-08,34.8,0.16,217.49999999999997
2011-07-11,34.62,0.16,216.37499999999997
2011-07-12,33.92,0.16,212.0
2011-07-13,34.18,0.16,213.625
2011-07-14,33.64,0.16,210.25
2011-07-15,33.98,0.16,212.37499999999997
2011-07-18,33.6,0.16,210.0
2011-07-19,34.3,0.16,214.37499999999997
2011-07-20,34.16,0.16,213.49999999999997
2011-07-21,34.3,0.16,214.37499999999997
2011-07-22,34.46,0.16,215.375
2011-07-25,33.88,0.16,211.75
2011-07-26,33.8,0.16,211.24999999999997
2011-07-27,32.9,0.16,205.625
2011-07-28,32.58,0.16,203.62499999999997
2011-07-29,32.56,0.16,203.5
2011-08-01,32.36,0.16,202.25
2011-08-02,20.52,0.16,128.25
2011-08-03,20.54,0.39,52.666666666666664
2011-08-04,18.62,0.39,47.743589743589745
2011-08-05,19.06,0.39,48.87179487179487
2011-08-08,17.84,0.39,45.743589743589745
2011-08-09,18.66,0.39,47.84615384615385
2011-08-10,19.14,0.39,49.07692307692308
2011-08-11,20.52,0.39,52.61538461538461
2011-08-12,20.46,0.39,52.46153846153846
2011-08-15,21.94,0.39,56.256410256410255
2011-08-16,22.04,0.39,56.51282051282051
2011-08-17,22.4,0.39,57.43589743589743
2011-08-18,20.96,0.39,53.743589743589745
2011-08-19,20.54,0.39,52.666666666666664
2011-08-22,20.26,0.39,51.94871794871795
2011-08-23,21.16,0.39,54.256410256410255
2011-08-24,21.62,0.39,55.43589743589744
2011-08-25,20.88,0.39,53.53846153846153
2011-08-26,21.34,0.39,54.717948717948715
2011-08-29,22.32,0.39,57.230769230769226
2011-08-30,22.5,0.39,57.69230769230769
2011-08-31,22.32,0.39,57.230769230769226
2011-09-01,21.92,0.39,56.205128205128204
2011-09-02,20.64,0.39,52.92307692307692
2011-09-06,20.26,0.39,51.94871794871795
2011-09-07,21.34,0.39,54.717948717948715
2011-09-08,21.2,0.39,54.35897435897436
2011-09-09,20.92,0.39,53.64102564102564
2011-09-12,20.88,0.39,53.53846153846153
2011-09-13,20.9,0.39,53.589743589743584
2011-09-14,20.78,0.39,53.282051282051285
2011-09-15,20.7,0.39,53.07692307692307
2011-09-16,20.2,0.39,51.79487179487179
2011-09-19,20.0,0.39,51.28205128205128
2011-09-20,20.14,0.39,51.64102564102564
2011-09-21,18.58,0.39,47.641025641025635
2011-09-22,17.88,0.39,45.84615384615384
2011-09-23,18.22,0.39,46.717948717948715
2011-09-26,18.18,0.39,46.61538461538461
2011-09-27,18.84,0.39,48.30769230769231
2011-09-28,17.8,0.39,45.64102564102564
2011-09-29,18.14,0.39,46.51282051282051
2011-09-30,17.42,0.39,44.66666666666667
2011-10-03,16.36,0.39,41.94871794871795
2011-10-04,16.48,0.39,42.256410256410255
2011-10-05,16.6,0.39,42.56410256410257
2011-10-06,17.2,0.39,44.1025641025641
2011-10-07,15.86,0.39,40.666666666666664
2011-10-10,17.08,0.39,43.79487179487179
2011-10-11,16.64,0.39,42.666666666666664
2011-10-12,17.06,0.39,43.74358974358974
2011-10-13,17.88,0.39,45.84615384615384
2011-10-14,18.2,0.39,46.666666666666664
2011-10-17,17.68,0.39,45.33333333333333
2011-10-18,18.14,0.39,46.51282051282051
2011-10-19,17.32,0.39,44.41025641025641
2011-10-20,18.06,0.39,46.3076923076923
2011-10-21,18.38,0.39,47.128205128205124
2011-10-24,18.6,0.39,47.69230769230769
2011-10-25,18.2,0.39,46.666666666666664
2011-10-26,19.38,0.39,49.692307692307686
2011-10-27,19.46,0.39,49.8974358974359
2011-10-28,17.88,0.39,45.84615384615384
2011-10-31,17.0,0.39,43.58974358974359
2011-11-01,15.32,0.58,26.413793103448278
2011-11-02,17.14,0.58,29.55172413793104
2011-11-03,17.98,0.58,31.000000000000004
2011-11-04,17.94,0.58,30.931034482758626
2011-11-07,17.78,0.58,30.655172413793107
2011-11-08,17.46,0.58,30.10344827586207
2011-11-09,16.86,0.58,29.06896551724138
2011-11-10,16.96,0.58,29.241379310344833
2011-11-11,17.66,0.58,30.448275862068968
2011-11-14,17.36,0.58,29.931034482758623
2011-11-15,17.58,0.58,30.310344827586206
2011-11-16,17.28,0.58,29.793103448275865
2011-11-17,16.56,0.58,28.551724137931036
2011-11-18,16.12,0.58,27.793103448275865
2011-11-21,15.86,0.58,27.344827586206897
2011-11-22,15.48,0.58,26.689655172413797
2011-11-23,15.14,0.58,26.10344827586207
2011-11-25,15.02,0.58,25.896551724137932
2011-11-28,15.84,0.58,27.31034482758621
2011-11-29,15.5,0.58,26.724137931034484
2011-11-30,16.76,0.58,28.896551724137936
2011-12-01,16.6,0.58,28.62068965517242
2011-12-02,16.58,0.58,28.586206896551722
2011-12-05,16.7,0.58,28.79310344827586
2011-12-06,18.0,0.58,31.03448275862069
2011-12-07,17.16,0.58,29.586206896551726
2011-12-08,16.54,0.58,28.517241379310345
2011-12-09,16.94,0.58,29.206896551724142
2011-12-12,16.74,0.58,28.862068965517242
2011-12-13,17.06,0.58,29.413793103448274
2011-12-14,16.38,0.58,28.24137931034483
2011-12-15,16.88,0.58,29.103448275862068
2011-12-16,16.66,0.58,28.724137931034484
2011-12-19,15.9,0.58,27.413793103448278
2011-12-20,16.58,0.58,28.586206896551722
2011-12-21,16.64,0.58,28.689655172413797
2011-12-22,16.84,0.58,29.03448275862069
2011-12-23,16.34,0.58,28.17241379310345
2011-12-27,16.7,0.58,28.79310344827586
2011-12-28,16.08,0.58,27.72413793103448
2011-12-29,16.48,0.58,28.413793103448278
2011-12-30,17.36,0.58,29.931034482758623
2012-01-03,18.78,0.58,32.37931034482759
2012-01-04,17.58,0.58,30.310344827586206
2012-01-05,16.02,0.58,27.620689655172416
2012-01-06,16.04,0.58,27.655172413793103
2012-01-09,16.4,0.58,28.275862068965516
2012-01-10,16.6,0.58,28.62068965517242
2012-01-11,16.86,0.58,29.06896551724138
2012-01-12,17.12,0.58,29.51724137931035
2012-01-13,16.7,0.58,28.79310344827586
2012-01-17,16.78,0.58,28.931034482758626
2012-01-18,17.36,0.58,29.931034482758623
2012-01-19,17.86,0.58,30.793103448275865
2012-01-20,17.44,0.58,30.068965517241384
2012-01-23,17.48,0.58,30.13793103448276
2012-01-24,17.12,0.58,29.51724137931035
2012-01-25,17.64,0.58,30.413793103448278
2012-01-26,17.56,0.58,30.275862068965516
2012-01-27,17.48,0.58,30.13793103448276
2012-01-30,17.58,0.58,30.310344827586206
2012-01-31,17.68,0.58,30.48275862068966
2012-02-01,18.24,0.58,31.448275862068964
2012-02-02,18.44,0.58,31.793103448275865
2012-02-03,18.88,0.58,32.55172413793103
2012-02-06,19.22,0.58,33.13793103448276
2012-02-07,19.1,0.58,32.931034482758626
2012-02-08,19.18,0.58,33.06896551724138
2012-02-09,19.3,0.58,33.27586206896552
2012-02-10,19.62,0.58,33.827586206896555
2012-02-13,19.92,0.58,34.344827586206904
2012-02-14,19.98,0.58,34.44827586206897
2012-02-15,20.06,0.58,34.58620689655172
2012-02-16,20.7,0.58,35.689655172413794
2012-02-17,20.68,0.58,35.6551724137931
2012-02-21,20.62,0.58,35.55172413793104
2012-02-22,20.56,0.58,35.44827586206897
2012-02-23,23.4,0.58,40.3448275862069
2012-02-24,24.02,0.58,41.41379310344828
2012-02-27,23.66,0.58,40.793103448275865
2012-02-28,22.04,0.58,38.0
2012-02-29,20.6,0.83,24.819277108433738
2012-03-01,21.74,0.83,26.19277108433735
2012-03-02,21.12,0.83,25.445783132530124
2012-03-05,19.92,0.83,24.000000000000004
2012-03-06,19.3,0.83,23.253012048192772
2012-03-07,19.7,0.83,23.734939759036145
2012-03-08,19.94,0.83,24.024096385542173
2012-03-09,20.34,0.83,24.506024096385545
2012-03-12,19.66,0.83,23.686746987951807
2012-03-13,19.98,0.83,24.072289156626507
2012-03-14,19.56,0.83,23.566265060240962
2012-03-15,19.88,0.83,23.951807228915662
2012-03-16,20.2,0.83,24.337349397590362
2012-03-19,20.0,0.83,24.096385542168676
2012-03-20,19.84,0.83,23.903614457831328
2012-03-21,19.62,0.83,23.638554216867472
2012-03-22,19.5,0.83,23.49397590361446
2012-03-23,19.2,0.83,23.132530120481928
2012-03-26,19.56,0.83,23.566265060240962
2012-03-27,18.66,0.83,22.481927710843376
2012-03-28,18.72,0.83,22.55421686746988
