date,DLR,DLR_EPS,PE Ratio
2007-06-29,37.68,0.04,942.0
2007-07-02,39.16,0.04,978.9999999999999
2007-07-03,39.31,0.04,982.75
2007-07-05,39.77,0.04,994.2500000000001
2007-07-06,40.44,0.04,1010.9999999999999
2007-07-09,40.15,0.04,1003.75
2007-07-10,38.52,0.04,963.0000000000001
2007-07-11,38.78,0.04,969.5
2007-07-12,39.45,0.04,986.25
2007-07-13,39.48,0.04,986.9999999999999
2007-07-16,38.52,0.04,963.0000000000001
2007-07-17,38.17,0.04,954.25
2007-07-18,37.76,0.04,943.9999999999999
2007-07-19,37.86,0.04,946.5
2007-07-20,36.77,0.04,919.2500000000001
2007-07-23,35.42,0.04,885.5
2007-07-24,36.52,0.04,913.0000000000001
2007-07-25,36.14,0.04,903.5
2007-07-26,35.15,0.04,878.75
2007-07-27,34.14,0.04,853.5
2007-07-30,33.62,0.04,840.4999999999999
2007-07-31,33.15,0.04,828.75
2007-08-01,33.3,0.04,832.4999999999999
2007-08-02,34.6,0.04,865.0
2007-08-03,34.16,0.04,853.9999999999999
2007-08-06,35.31,0.04,882.75
2007-08-07,36.39,0.04,909.75
2007-08-08,38.94,0.04,973.4999999999999
2007-08-09,39.14,0.08,489.25
2007-08-10,37.51,0.08,468.87499999999994
2007-08-13,37.5,0.08,468.75
2007-08-14,36.41,0.08,455.12499999999994
2007-08-15,35.04,0.08,438.0
2007-08-16,35.01,0.08,437.62499999999994
2007-08-17,35.38,0.08,442.25
2007-08-20,36.74,0.08,459.25
2007-08-21,37.59,0.08,469.87500000000006
2007-08-22,38.12,0.08,476.49999999999994
2007-08-23,38.47,0.08,480.875
2007-08-24,38.98,0.08,487.24999999999994
2007-08-27,38.52,0.08,481.50000000000006
2007-08-28,37.19,0.08,464.87499999999994
2007-08-29,37.41,0.08,467.62499999999994
2007-08-30,37.39,0.08,467.375
2007-08-31,39.0,0.08,487.5
2007-09-04,40.05,0.08,500.62499999999994
2007-09-05,38.57,0.08,482.125
2007-09-06,37.84,0.08,473.00000000000006
2007-09-07,36.85,0.08,460.625
2007-09-10,36.45,0.08,455.625
2007-09-11,37.27,0.08,465.87500000000006
2007-09-12,36.46,0.08,455.75
2007-09-13,37.11,0.08,463.875
2007-09-14,36.96,0.08,462.0
2007-09-17,36.54,0.08,456.75
2007-09-18,37.44,0.08,467.99999999999994
2007-09-19,39.24,0.08,490.5
2007-09-20,38.3,0.08,478.74999999999994
2007-09-21,37.73,0.08,471.62499999999994
2007-09-24,38.01,0.08,475.12499999999994
2007-09-25,37.74,0.08,471.75
2007-09-26,38.7,0.08,483.75
2007-09-27,39.6,0.08,495.0
2007-09-28,39.39,0.08,492.375
2007-10-01,40.97,0.08,512.125
2007-10-02,40.93,0.08,511.625
2007-10-03,39.95,0.08,499.375
2007-10-04,40.51,0.08,506.37499999999994
2007-10-05,41.2,0.08,515.0
2007-10-08,41.0,0.08,512.5
2007-10-09,41.17,0.08,514.625
2007-10-10,40.74,0.08,509.25
2007-10-11,40.59,0.08,507.37500000000006
2007-10-12,39.5,0.08,493.75
2007-10-15,39.58,0.08,494.74999999999994
2007-10-16,39.38,0.08,492.25
2007-10-17,41.05,0.08,513.125
2007-10-18,42.5,0.08,531.25
2007-10-19,41.39,0.08,517.375
2007-10-22,40.84,0.08,510.50000000000006
2007-10-23,41.7,0.08,521.25
2007-10-24,41.06,0.08,513.25
2007-10-25,40.77,0.08,509.62500000000006
2007-10-26,41.69,0.08,521.125
2007-10-29,41.32,0.08,516.5
2007-10-30,42.55,0.08,531.875
2007-10-31,43.99,0.08,549.875
2007-11-01,41.61,0.08,520.125
2007-11-02,41.53,0.08,519.125
2007-11-05,41.5,0.08,518.75
2007-11-06,43.18,0.08,539.75
2007-11-07,41.16,0.08,514.5
2007-11-08,40.19,0.08,502.37499999999994
2007-11-09,39.66,0.08,495.74999999999994
2007-11-12,38.5,0.08,481.25
2007-11-13,39.83,0.08,497.87499999999994
2007-11-14,39.39,0.08,492.375
2007-11-15,39.66,0.08,495.74999999999994
2007-11-16,39.4,0.08,492.5
2007-11-19,38.9,0.08,486.25
2007-11-20,38.35,0.08,479.375
2007-11-21,37.0,0.08,462.5
2007-11-23,37.75,0.08,471.875
2007-11-26,35.7,0.08,446.25
2007-11-27,36.17,0.08,452.125
2007-11-28,38.14,0.08,476.75
2007-11-29,37.6,0.08,470.0
2007-11-30,38.16,0.08,476.99999999999994
2007-12-03,37.76,0.08,471.99999999999994
2007-12-04,36.39,0.08,454.875
2007-12-05,37.71,0.08,471.375
2007-12-06,38.25,0.08,478.125
2007-12-07,39.0,0.08,487.5
2007-12-10,40.5,0.08,506.25
2007-12-11,40.0,0.08,500.0
2007-12-12,40.74,0.08,509.25
2007-12-13,38.98,0.08,487.24999999999994
2007-12-14,37.99,0.08,474.875
2007-12-17,36.5,0.08,456.25
2007-12-18,37.44,0.08,467.99999999999994
2007-12-19,38.04,0.08,475.5
2007-12-20,38.1,0.08,476.25
2007-12-21,38.3,0.08,478.74999999999994
2007-12-24,40.09,0.08,501.12500000000006
2007-12-26,40.31,0.08,503.875
2007-12-27,39.0,0.08,487.5
2007-12-28,38.14,0.08,476.75
2007-12-31,38.37,0.08,479.62499999999994
2008-01-02,38.5,0.08,481.25
2008-01-03,37.24,0.08,465.5
2008-01-04,35.18,0.08,439.75
2008-01-07,35.07,0.08,438.375
2008-01-08,33.84,0.08,423.00000000000006
2008-01-09,34.83,0.08,435.37499999999994
2008-01-10,34.93,0.08,436.625
2008-01-11,34.67,0.08,433.375
2008-01-14,35.57,0.08,444.625
2008-01-15,34.17,0.08,427.125
2008-01-16,34.84,0.08,435.50000000000006
2008-01-17,34.02,0.08,425.25000000000006
2008-01-18,32.96,0.08,412.0
2008-01-22,34.42,0.08,430.25
2008-01-23,36.78,0.08,459.75
2008-01-24,36.95,0.08,461.875
2008-01-25,36.83,0.08,460.37499999999994
2008-01-28,38.19,0.08,477.37499999999994
2008-01-29,37.64,0.08,470.5
2008-01-30,36.89,0.08,461.125
2008-01-31,35.76,0.08,446.99999999999994
2008-02-01,36.5,0.08,456.25
2008-02-04,37.0,0.08,462.5
2008-02-05,35.94,0.08,449.24999999999994
2008-02-06,35.41,0.08,442.62499999999994
2008-02-07,36.09,0.08,451.12500000000006
2008-02-08,34.92,0.08,436.5
2008-02-11,34.37,0.08,429.62499999999994
2008-02-12,34.8,0.08,434.99999999999994
2008-02-13,35.27,0.08,440.87500000000006
2008-02-14,35.24,0.08,440.5
2008-02-15,35.3,0.08,441.24999999999994
2008-02-19,35.37,0.08,442.12499999999994
2008-02-20,36.22,0.08,452.75
2008-02-21,35.95,0.08,449.375
2008-02-22,36.0,0.08,450.0
2008-02-25,37.44,0.08,467.99999999999994
2008-02-26,37.49,0.08,468.625
2008-02-27,36.15,0.08,451.875
2008-02-28,36.98,0.08,462.24999999999994
2008-02-29,35.9,0.35,102.57142857142857
2008-03-03,36.62,0.35,104.62857142857143
2008-03-04,34.5,0.35,98.57142857142858
2008-03-05,34.46,0.35,98.45714285714287
2008-03-06,33.29,0.35,95.11428571428571
2008-03-07,33.5,0.35,95.71428571428572
2008-03-10,32.07,0.35,91.62857142857143
2008-03-11,34.71,0.35,99.17142857142858
2008-03-12,34.1,0.35,97.42857142857144
2008-03-13,33.74,0.35,96.4
2008-03-14,32.59,0.35,93.11428571428573
2008-03-17,32.44,0.35,92.68571428571428
2008-03-18,34.28,0.35,97.94285714285715
2008-03-19,34.4,0.35,98.28571428571429
2008-03-20,35.66,0.35,101.88571428571429
2008-03-24,37.25,0.35,106.42857142857143
2008-03-25,37.43,0.35,106.94285714285715
2008-03-26,36.27,0.35,103.62857142857145
2008-03-27,36.09,0.35,103.11428571428573
2008-03-28,35.31,0.35,100.8857142857143
2008-03-31,35.5,0.35,101.42857142857143
2008-04-01,37.09,0.35,105.97142857142859
2008-04-02,37.24,0.35,106.4
2008-04-03,37.69,0.35,107.68571428571428
2008-04-04,37.62,0.35,107.48571428571428
2008-04-07,37.15,0.35,106.14285714285714
2008-04-08,36.9,0.35,105.42857142857143
2008-04-09,36.24,0.35,103.54285714285716
2008-04-10,36.98,0.35,105.65714285714286
2008-04-11,36.52,0.35,104.34285714285716
2008-04-14,36.51,0.35,104.31428571428572
2008-04-15,36.77,0.35,105.05714285714288
2008-04-16,38.79,0.35,110.82857142857144
2008-04-17,38.88,0.35,111.0857142857143
2008-04-18,39.62,0.35,113.2
2008-04-21,39.66,0.35,113.31428571428572
2008-04-22,39.21,0.35,112.02857142857144
2008-04-23,40.56,0.35,115.8857142857143
2008-04-24,41.25,0.35,117.85714285714286
2008-04-25,41.21,0.35,117.74285714285715
2008-04-28,39.66,0.35,113.31428571428572
2008-04-29,39.5,0.35,112.85714285714286
2008-04-30,38.75,0.35,110.71428571428572
2008-05-01,39.2,0.35,112.00000000000001
2008-05-02,38.77,0.35,110.77142857142859
2008-05-05,38.07,0.35,108.77142857142857
2008-05-06,38.41,0.35,109.74285714285713
2008-05-07,37.65,0.35,107.57142857142857
2008-05-08,39.64,0.35,113.25714285714287
2008-05-09,39.45,0.04,986.25
2008-05-12,40.6,0.04,1015.0
2008-05-13,40.92,0.04,1023.0
2008-05-14,41.74,0.04,1043.5
2008-05-15,42.08,0.04,1052.0
2008-05-16,42.2,0.04,1055.0
2008-05-19,42.47,0.04,1061.75
2008-05-20,41.93,0.04,1048.25
2008-05-21,41.11,0.04,1027.75
2008-05-22,40.39,0.04,1009.75
2008-05-23,41.09,0.04,1027.25
2008-05-27,41.22,0.04,1030.5
2008-05-28,42.4,0.04,1060.0
2008-05-29,42.84,0.04,1071.0
2008-05-30,42.3,0.04,1057.5
2008-06-02,41.06,0.04,1026.5
2008-06-03,41.58,0.04,1039.5
2008-06-04,41.8,0.04,1045.0
2008-06-05,42.87,0.04,1071.75
2008-06-06,41.25,0.04,1031.25
2008-06-09,41.05,0.04,1026.25
2008-06-10,41.96,0.04,1049.0
2008-06-11,40.62,0.04,1015.4999999999999
2008-06-12,41.02,0.04,1025.5
2008-06-13,41.74,0.04,1043.5
2008-06-16,42.86,0.04,1071.5
2008-06-17,41.85,0.04,1046.25
2008-06-18,42.02,0.04,1050.5
2008-06-19,43.23,0.04,1080.75
2008-06-20,41.29,0.04,1032.25
2008-06-23,40.92,0.04,1023.0
2008-06-24,39.86,0.04,996.5
2008-06-25,40.11,0.04,1002.75
2008-06-26,39.16,0.04,978.9999999999999
2008-06-27,40.61,0.04,1015.25
2008-06-30,40.91,0.04,1022.7499999999999
2008-07-01,41.76,0.04,1044.0
2008-07-02,41.08,0.04,1027.0
2008-07-03,40.91,0.04,1022.7499999999999
2008-07-07,38.97,0.04,974.25
2008-07-08,42.17,0.04,1054.25
2008-07-09,38.73,0.04,968.2499999999999
2008-07-10,38.71,0.04,967.75
2008-07-11,39.43,0.04,985.75
2008-07-14,38.65,0.04,966.25
2008-07-15,38.81,0.04,970.25
2008-07-16,39.66,0.04,991.4999999999999
2008-07-17,40.4,0.04,1010.0
2008-07-18,40.09,0.04,1002.2500000000001
2008-07-21,40.8,0.04,1019.9999999999999
2008-07-22,41.9,0.04,1047.5
2008-07-23,42.16,0.04,1054.0
2008-07-24,40.12,0.04,1002.9999999999999
2008-07-25,40.6,0.04,1015.0
2008-07-28,39.76,0.04,993.9999999999999
2008-07-29,42.72,0.04,1068.0
2008-07-30,42.98,0.04,1074.5
2008-07-31,42.91,0.04,1072.75
2008-08-01,42.94,0.04,1073.5
2008-08-04,42.59,0.04,1064.75
2008-08-05,43.92,0.04,1098.0
2008-08-06,44.23,0.04,1105.75
2008-08-07,43.94,0.04,1098.5
2008-08-08,45.82,0.1,458.2
2008-08-11,46.66,0.1,466.59999999999997
2008-08-12,46.42,0.1,464.2
2008-08-13,45.6,0.1,456.0
2008-08-14,45.92,0.1,459.2
2008-08-15,45.76,0.1,457.59999999999997
2008-08-18,45.36,0.1,453.59999999999997
2008-08-19,45.1,0.1,451.0
2008-08-20,44.4,0.1,443.99999999999994
2008-08-21,43.37,0.1,433.69999999999993
2008-08-22,44.66,0.1,446.59999999999997
2008-08-25,43.5,0.1,435.0
2008-08-26,43.62,0.1,436.19999999999993
2008-08-27,44.69,0.1,446.9
2008-08-28,45.65,0.1,456.49999999999994
2008-08-29,45.87,0.1,458.69999999999993
2008-09-02,45.82,0.1,458.2
2008-09-03,46.92,0.1,469.2
2008-09-04,44.97,0.1,449.7
2008-09-05,45.12,0.1,451.19999999999993
2008-09-08,46.12,0.1,461.19999999999993
2008-09-09,44.34,0.1,443.40000000000003
2008-09-10,44.48,0.1,444.79999999999995
2008-09-11,45.42,0.1,454.2
2008-09-12,46.17,0.1,461.7
2008-09-15,42.82,0.1,428.2
2008-09-16,45.11,0.1,451.09999999999997
2008-09-17,43.03,0.1,430.3
2008-09-18,48.0,0.1,480.0
2008-09-19,49.28,0.1,492.8
2008-09-22,44.11,0.1,441.09999999999997
2008-09-23,44.38,0.1,443.8
2008-09-24,43.92,0.1,439.2
2008-09-25,45.56,0.1,455.6
2008-09-26,46.87,0.1,468.69999999999993
2008-09-29,44.4,0.1,443.99999999999994
2008-09-30,47.25,0.1,472.5
2008-10-01,46.0,0.1,460.0
2008-10-02,42.69,0.1,426.9
2008-10-03,40.58,0.1,405.79999999999995
2008-10-06,39.25,0.1,392.5
2008-10-07,37.06,0.1,370.6
2008-10-08,38.5,0.1,385.0
2008-10-09,37.0,0.1,370.0
2008-10-10,44.5,0.1,445.0
2008-10-13,41.35,0.1,413.5
2008-10-14,39.95,0.1,399.5
2008-10-15,33.39,0.1,333.9
2008-10-16,34.48,0.1,344.79999999999995
2008-10-17,35.18,0.1,351.79999999999995
2008-10-20,34.95,0.1,349.5
2008-10-21,34.31,0.1,343.1
2008-10-22,32.76,0.1,327.59999999999997
2008-10-23,30.55,0.1,305.5
2008-10-24,28.84,0.1,288.4
2008-10-27,27.33,0.1,273.29999999999995
2008-10-28,29.23,0.1,292.3
2008-10-29,30.03,0.1,300.3
2008-10-30,32.91,0.1,329.09999999999997
2008-10-31,33.48,0.1,334.79999999999995
2008-11-03,32.12,0.1,321.19999999999993
2008-11-04,34.05,0.1,340.49999999999994
2008-11-05,32.56,0.1,325.6
2008-11-06,30.58,0.1,305.79999999999995
2008-11-07,33.03,0.1,330.3
2008-11-10,29.63,0.22,134.6818181818182
2008-11-11,29.69,0.22,134.95454545454547
2008-11-12,29.47,0.22,133.95454545454544
2008-11-13,32.65,0.22,148.4090909090909
2008-11-14,28.99,0.22,131.77272727272725
2008-11-17,27.48,0.22,124.9090909090909
2008-11-18,27.49,0.22,124.95454545454545
2008-11-19,23.76,0.22,108.0
2008-11-20,21.29,0.22,96.77272727272727
2008-11-21,21.3,0.22,96.81818181818183
2008-11-24,25.37,0.22,115.31818181818183
2008-11-25,27.41,0.22,124.5909090909091
2008-11-26,28.02,0.22,127.36363636363636
2008-11-28,27.36,0.22,124.36363636363636
2008-12-01,23.48,0.22,106.72727272727273
2008-12-02,26.28,0.22,119.45454545454545
2008-12-03,28.24,0.22,128.36363636363635
2008-12-04,26.79,0.22,121.77272727272727
2008-12-05,30.07,0.22,136.6818181818182
2008-12-08,30.11,0.22,136.86363636363637
2008-12-09,28.0,0.22,127.27272727272727
2008-12-10,29.45,0.22,133.86363636363635
2008-12-11,26.16,0.22,118.9090909090909
2008-12-12,28.25,0.22,128.4090909090909
2008-12-15,28.12,0.22,127.81818181818183
2008-12-16,31.47,0.22,143.04545454545453
2008-12-17,31.6,0.22,143.63636363636365
2008-12-18,31.39,0.22,142.6818181818182
2008-12-19,32.57,0.22,148.04545454545453
2008-12-22,30.3,0.22,137.72727272727272
2008-12-23,30.47,0.22,138.5
2008-12-24,30.54,0.22,138.8181818181818
2008-12-26,30.68,0.22,139.45454545454544
2008-12-29,29.64,0.22,134.72727272727272
2008-12-30,31.7,0.22,144.0909090909091
2008-12-31,32.85,0.22,149.3181818181818
2009-01-02,31.38,0.22,142.63636363636363
2009-01-05,30.4,0.22,138.1818181818182
2009-01-06,31.95,0.22,145.22727272727272
2009-01-07,31.61,0.22,143.6818181818182
2009-01-08,31.89,0.22,144.95454545454547
2009-01-09,31.29,0.22,142.22727272727272
2009-01-12,29.66,0.22,134.8181818181818
2009-01-13,30.97,0.22,140.77272727272728
2009-01-14,30.11,0.22,136.86363636363637
2009-01-15,29.91,0.22,135.95454545454547
2009-01-16,32.36,0.22,147.0909090909091
2009-01-20,28.79,0.22,130.86363636363635
2009-01-21,31.46,0.22,143.0
2009-01-22,30.34,0.22,137.9090909090909
2009-01-23,31.45,0.22,142.95454545454544
2009-01-26,32.36,0.22,147.0909090909091
2009-01-27,32.55,0.22,147.95454545454544
2009-01-28,35.1,0.22,159.54545454545456
2009-01-29,33.62,0.22,152.8181818181818
2009-01-30,31.9,0.22,145.0
2009-02-02,33.01,0.22,150.04545454545453
2009-02-03,33.78,0.22,153.54545454545456
2009-02-04,33.16,0.22,150.72727272727272
2009-02-05,33.07,0.22,150.3181818181818
2009-02-06,35.07,0.22,159.4090909090909
2009-02-09,35.39,0.22,160.86363636363637
2009-02-10,32.87,0.22,149.4090909090909
2009-02-11,33.24,0.22,151.0909090909091
2009-02-12,32.61,0.22,148.22727272727272
2009-02-13,30.95,0.22,140.6818181818182
2009-02-17,28.49,0.22,129.5
2009-02-18,28.55,0.22,129.77272727272728
2009-02-19,26.9,0.22,122.27272727272727
2009-02-20,29.95,0.22,136.13636363636363
2009-02-23,27.44,0.22,124.72727272727273
2009-02-24,29.02,0.22,131.9090909090909
2009-02-25,28.93,0.22,131.5
2009-02-26,28.72,0.22,130.54545454545453
2009-02-27,29.89,0.22,135.86363636363637
2009-03-02,26.96,0.42,64.19047619047619
2009-03-03,27.9,0.42,66.42857142857143
2009-03-04,27.97,0.42,66.5952380952381
2009-03-05,26.63,0.42,63.404761904761905
2009-03-06,26.33,0.42,62.69047619047619
2009-03-09,27.68,0.42,65.90476190476191
2009-03-10,31.24,0.42,74.38095238095238
2009-03-11,31.44,0.42,74.85714285714286
2009-03-12,32.61,0.42,77.64285714285714
2009-03-13,32.47,0.42,77.30952380952381
2009-03-16,29.62,0.42,70.52380952380953
2009-03-17,31.62,0.42,75.28571428571429
2009-03-18,32.92,0.42,78.3809523809524
2009-03-19,32.34,0.42,77.00000000000001
2009-03-20,30.17,0.42,71.83333333333334
2009-03-23,34.6,0.42,82.3809523809524
2009-03-24,31.63,0.42,75.30952380952381
2009-03-25,32.62,0.42,77.66666666666666
2009-03-26,33.86,0.42,80.61904761904762
2009-03-27,33.18,0.42,79.0
2009-03-30,31.74,0.42,75.57142857142857
2009-03-31,33.18,0.42,79.0
2009-04-01,33.24,0.42,79.14285714285715
2009-04-02,35.36,0.42,84.19047619047619
2009-04-03,38.6,0.42,91.90476190476191
2009-04-06,37.0,0.42,88.0952380952381
2009-04-07,33.85,0.42,80.5952380952381
2009-04-08,34.65,0.42,82.5
2009-04-09,38.82,0.42,92.42857142857143
2009-04-13,39.3,0.42,93.57142857142857
2009-04-14,35.83,0.42,85.30952380952381
2009-04-15,36.88,0.42,87.80952380952382
2009-04-16,36.8,0.42,87.61904761904762
2009-04-17,36.48,0.42,86.85714285714285
2009-04-20,34.06,0.42,81.0952380952381
2009-04-21,35.91,0.42,85.5
2009-04-22,35.08,0.42,83.52380952380952
2009-04-23,37.29,0.42,88.78571428571429
2009-04-24,38.39,0.42,91.40476190476191
2009-04-27,37.24,0.42,88.66666666666667
2009-04-28,36.6,0.42,87.14285714285715
2009-04-29,37.41,0.42,89.07142857142857
2009-04-30,36.01,0.42,85.73809523809524
2009-05-01,34.92,0.42,83.14285714285715
2009-05-04,37.68,0.42,89.71428571428572
2009-05-05,37.85,0.42,90.11904761904762
2009-05-06,38.38,0.42,91.3809523809524
2009-05-07,35.36,0.42,84.19047619047619
2009-05-08,36.4,0.14,259.99999999999994
2009-05-11,34.55,0.14,246.78571428571425
2009-05-12,35.89,0.14,256.35714285714283
2009-05-13,34.17,0.14,244.07142857142856
2009-05-14,34.9,0.14,249.28571428571425
2009-05-15,33.73,0.14,240.9285714285714
2009-05-18,36.74,0.14,262.42857142857144
2009-05-19,35.16,0.14,251.14285714285708
2009-05-20,35.26,0.14,251.85714285714283
2009-05-21,35.1,0.14,250.7142857142857
2009-05-22,34.41,0.14,245.78571428571425
2009-05-26,36.37,0.14,259.7857142857142
2009-05-27,34.36,0.14,245.4285714285714
2009-05-28,34.69,0.14,247.78571428571425
2009-05-29,35.77,0.14,255.5
2009-06-01,37.29,0.14,266.35714285714283
2009-06-02,36.97,0.14,264.07142857142856
2009-06-03,36.35,0.14,259.6428571428571
2009-06-04,37.62,0.14,268.71428571428567
2009-06-05,36.89,0.14,263.5
2009-06-08,36.62,0.14,261.57142857142856
2009-06-09,37.0,0.14,264.2857142857143
2009-06-10,36.57,0.14,261.21428571428567
2009-06-11,35.59,0.14,254.21428571428572
2009-06-12,36.91,0.14,263.6428571428571
2009-06-15,35.18,0.14,251.28571428571425
2009-06-16,34.69,0.14,247.78571428571425
2009-06-17,33.37,0.14,238.3571428571428
2009-06-18,33.7,0.14,240.71428571428572
2009-06-19,34.68,0.14,247.7142857142857
2009-06-22,32.89,0.14,234.92857142857142
2009-06-23,33.12,0.14,236.57142857142853
2009-06-24,33.77,0.14,241.21428571428572
2009-06-25,34.46,0.14,246.14285714285714
2009-06-26,34.05,0.14,243.21428571428567
2009-06-29,34.72,0.14,247.99999999999997
2009-06-30,35.85,0.14,256.07142857142856
2009-07-01,36.05,0.14,257.49999999999994
2009-07-02,35.19,0.14,251.3571428571428
2009-07-06,36.36,0.14,259.71428571428567
2009-07-07,35.11,0.14,250.78571428571425
2009-07-08,35.34,0.14,252.42857142857142
2009-07-09,34.87,0.14,249.07142857142853
2009-07-10,34.65,0.14,247.49999999999997
2009-07-13,36.11,0.14,257.9285714285714
2009-07-14,36.99,0.14,264.2142857142857
2009-07-15,37.97,0.14,271.21428571428567
2009-07-16,38.05,0.14,271.7857142857142
2009-07-17,37.17,0.14,265.5
2009-07-20,38.17,0.14,272.6428571428571
2009-07-21,38.19,0.14,272.7857142857142
2009-07-22,38.56,0.14,275.42857142857144
2009-07-23,39.3,0.14,280.71428571428567
2009-07-24,39.98,0.14,285.5714285714285
2009-07-27,39.11,0.14,279.35714285714283
2009-07-28,39.8,0.14,284.2857142857142
2009-07-29,39.11,0.14,279.35714285714283
2009-07-30,39.76,0.14,283.99999999999994
2009-07-31,40.55,0.14,289.6428571428571
2009-08-03,41.35,0.14,295.35714285714283
2009-08-04,42.29,0.14,302.07142857142856
2009-08-05,44.17,0.14,315.5
2009-08-06,43.99,0.27,162.92592592592592
2009-08-07,45.99,0.27,170.33333333333334
2009-08-10,44.84,0.27,166.07407407407408
2009-08-11,44.37,0.27,164.33333333333331
2009-08-12,44.64,0.27,165.33333333333331
2009-08-13,44.84,0.27,166.07407407407408
2009-08-14,43.5,0.27,161.11111111111111
2009-08-17,42.28,0.27,156.59259259259258
2009-08-18,41.61,0.27,154.1111111111111
2009-08-19,40.77,0.27,151.0
2009-08-20,42.41,0.27,157.07407407407405
2009-08-21,43.67,0.27,161.74074074074073
2009-08-24,43.32,0.27,160.44444444444443
2009-08-25,43.02,0.27,159.33333333333334
2009-08-26,43.06,0.27,159.48148148148147
2009-08-27,43.67,0.27,161.74074074074073
2009-08-28,44.12,0.27,163.4074074074074
2009-08-31,43.58,0.27,161.4074074074074
2009-09-01,41.57,0.27,153.96296296296296
2009-09-02,40.85,0.27,151.2962962962963
2009-09-03,42.53,0.27,157.5185185185185
2009-09-04,42.46,0.27,157.25925925925924
2009-09-08,44.19,0.27,163.66666666666666
2009-09-09,44.3,0.27,164.07407407407405
2009-09-10,44.6,0.27,165.1851851851852
2009-09-11,43.8,0.27,162.2222222222222
2009-09-14,45.04,0.27,166.8148148148148
2009-09-15,45.82,0.27,169.7037037037037
2009-09-16,46.74,0.27,173.11111111111111
2009-09-17,45.33,0.27,167.88888888888889
2009-09-18,44.8,0.27,165.9259259259259
2009-09-21,44.61,0.27,165.2222222222222
2009-09-22,45.66,0.27,169.1111111111111
2009-09-23,45.5,0.27,168.5185185185185
2009-09-24,44.34,0.27,164.22222222222223
2009-09-25,43.48,0.27,161.037037037037
2009-09-28,45.21,0.27,167.44444444444443
2009-09-29,45.5,0.27,168.5185185185185
2009-09-30,45.71,0.27,169.29629629629628
2009-10-01,44.43,0.27,164.55555555555554
2009-10-02,43.55,0.27,161.29629629629628
2009-10-05,44.05,0.27,163.14814814814812
2009-10-06,45.19,0.27,167.37037037037035
2009-10-07,45.1,0.27,167.03703703703704
2009-10-08,45.81,0.27,169.66666666666666
2009-10-09,45.73,0.27,169.37037037037035
2009-10-12,46.17,0.27,171.0
2009-10-13,45.11,0.27,167.07407407407405
2009-10-14,46.27,0.27,171.37037037037038
2009-10-15,45.91,0.27,170.037037037037
2009-10-16,45.12,0.27,167.1111111111111
2009-10-19,45.79,0.27,169.59259259259258
2009-10-20,44.96,0.27,166.5185185185185
2009-10-21,44.82,0.27,166.0
2009-10-22,46.39,0.27,171.8148148148148
2009-10-23,45.54,0.27,168.66666666666666
2009-10-26,45.76,0.27,169.48148148148147
2009-10-27,45.42,0.27,168.22222222222223
2009-10-28,44.57,0.27,165.07407407407408
2009-10-29,45.79,0.27,169.59259259259258
2009-10-30,45.13,0.27,167.14814814814815
2009-11-02,44.55,0.27,164.99999999999997
2009-11-03,45.35,0.27,167.96296296296296
2009-11-04,44.82,0.27,166.0
2009-11-05,45.26,0.27,167.62962962962962
2009-11-06,44.79,0.27,165.88888888888889
2009-11-09,46.93,0.44,106.6590909090909
2009-11-10,46.35,0.44,105.3409090909091
2009-11-11,47.51,0.44,107.97727272727272
2009-11-12,46.66,0.44,106.04545454545453
2009-11-13,47.82,0.44,108.68181818181819
2009-11-16,48.79,0.44,110.88636363636364
2009-11-17,47.43,0.44,107.79545454545455
2009-11-18,48.19,0.44,109.52272727272727
2009-11-19,47.87,0.44,108.79545454545453
2009-11-20,47.29,0.44,107.47727272727272
2009-11-23,47.17,0.44,107.20454545454545
2009-11-24,46.95,0.44,106.70454545454547
2009-11-25,47.06,0.44,106.95454545454545
2009-11-27,46.52,0.44,105.72727272727273
2009-11-30,48.66,0.44,110.59090909090908
2009-12-01,48.72,0.44,110.72727272727272
2009-12-02,48.77,0.44,110.8409090909091
2009-12-03,48.01,0.44,109.11363636363636
2009-12-04,49.89,0.44,113.38636363636364
2009-12-07,48.34,0.44,109.86363636363637
2009-12-08,48.25,0.44,109.6590909090909
2009-12-09,47.99,0.44,109.06818181818183
2009-12-10,48.13,0.44,109.38636363636364
2009-12-11,48.2,0.44,109.54545454545455
2009-12-14,48.41,0.44,110.02272727272727
2009-12-15,48.16,0.44,109.45454545454545
2009-12-16,49.08,0.44,111.54545454545455
2009-12-17,48.6,0.44,110.45454545454545
2009-12-18,48.24,0.44,109.63636363636364
2009-12-21,48.3,0.44,109.77272727272727
2009-12-22,48.9,0.44,111.13636363636363
2009-12-23,49.09,0.44,111.56818181818183
2009-12-24,49.35,0.44,112.1590909090909
2009-12-28,49.83,0.44,113.25
2009-12-29,49.24,0.44,111.9090909090909
2009-12-30,49.8,0.44,113.18181818181817
2009-12-31,50.28,0.44,114.27272727272728
2010-01-04,50.15,0.44,113.97727272727272
2010-01-05,50.48,0.44,114.72727272727272
2010-01-06,49.8,0.44,113.18181818181817
2010-01-07,50.24,0.44,114.18181818181819
2010-01-08,50.8,0.44,115.45454545454545
2010-01-11,50.55,0.44,114.88636363636363
2010-01-12,49.96,0.44,113.54545454545455
2010-01-13,50.2,0.44,114.0909090909091
2010-01-14,50.5,0.44,114.77272727272727
2010-01-15,50.0,0.44,113.63636363636364
