date,EQR,EQR_EPS,PE Ratio
2014-10-20,67.19,0.309,217.44336569579286
2014-10-21,67.51,0.309,218.47896440129452
2014-10-22,67.51,0.309,218.47896440129452
2014-10-23,68.07,0.309,220.29126213592232
2014-10-24,67.74,0.309,219.22330097087377
2014-10-27,67.84,0.309,219.54692556634305
2014-10-28,67.46,0.309,218.31715210355986
2014-10-29,67.75,0.309,219.25566343042073
2014-10-30,67.97,0.309,219.96763754045307
2014-10-31,69.56,0.309,225.11326860841424
2014-11-03,70.31,0.309,227.54045307443366
2014-11-04,69.91,0.309,226.24595469255664
2014-11-05,70.06,0.309,226.73139158576052
2014-11-06,69.49,0.611,113.7315875613748
2014-11-07,69.29,0.611,113.40425531914894
2014-11-10,70.46,0.611,115.31914893617021
2014-11-11,69.96,0.611,114.50081833060555
2014-11-12,69.31,0.611,113.43698854337153
2014-11-13,69.98,0.611,114.53355155482816
2014-11-14,69.26,0.611,113.35515548281506
2014-11-17,69.7,0.611,114.07528641571196
2014-11-18,70.18,0.611,114.86088379705403
2014-11-19,69.23,0.611,113.30605564648118
2014-11-20,69.56,0.611,113.84615384615385
2014-11-21,70.31,0.611,115.07364975450082
2014-11-24,70.06,0.611,114.6644844517185
2014-11-25,70.04,0.611,114.63175122749593
2014-11-26,71.04,0.611,116.26841243862522
2014-11-28,70.84,0.611,115.94108019639935
2014-12-01,70.64,0.611,115.61374795417349
2014-12-02,71.09,0.611,116.35024549918168
2014-12-03,70.97,0.611,116.15384615384616
2014-12-04,71.29,0.611,116.67757774140755
2014-12-05,70.29,0.611,115.04091653027824
2014-12-08,71.57,0.611,117.13584288052373
2014-12-09,72.23,0.611,118.21603927986908
2014-12-10,72.47,0.611,118.6088379705401
2014-12-11,72.28,0.611,118.29787234042554
2014-12-12,71.08,0.611,116.33387888707037
2014-12-15,70.35,0.611,115.13911620294598
2014-12-16,70.38,0.611,115.18821603927987
2014-12-17,72.27,0.611,118.28150572831423
2014-12-18,72.97,0.611,119.42716857610475
2014-12-19,73.36,0.611,120.06546644844518
2014-12-22,74.55,0.611,122.01309328968904
2014-12-23,73.72,0.611,120.65466448445171
2014-12-24,73.22,0.611,119.83633387888707
2014-12-26,73.59,0.611,120.44189852700492
2014-12-29,73.74,0.611,120.6873977086743
2014-12-30,72.89,0.611,119.2962356792144
2014-12-31,71.84,0.611,117.57774140752865
2015-01-02,73.41,0.611,120.14729950900163
2015-01-05,74.06,0.611,121.21112929623568
2015-01-06,74.48,0.611,121.89852700491
2015-01-07,75.58,0.611,123.69885433715221
2015-01-08,76.43,0.611,125.09001636661212
2015-01-09,77.0,0.611,126.02291325695582
2015-01-12,77.89,0.611,127.47954173486089
2015-01-13,77.09,0.611,126.17021276595746
2015-01-14,78.08,0.611,127.79050736497545
2015-01-15,78.53,0.611,128.52700490998365
2015-01-16,79.39,0.611,129.93453355155484
2015-01-20,77.98,0.611,127.62684124386253
2015-01-21,77.73,0.611,127.2176759410802
2015-01-22,79.31,0.611,129.80360065466448
2015-01-23,79.8,0.611,130.60556464811785
2015-01-26,80.1,0.611,131.09656301145662
2015-01-27,80.24,0.611,131.3256955810147
2015-01-28,79.63,0.611,130.32733224222585
2015-01-29,79.34,0.611,129.85270049099836
2015-01-30,77.61,0.611,127.02127659574468
2015-02-02,77.1,0.611,126.18657937806873
2015-02-03,77.99,0.611,127.64320785597381
2015-02-04,78.94,0.611,129.19803600654663
2015-02-05,80.27,0.611,131.3747954173486
2015-02-06,78.12,0.611,127.85597381342063
2015-02-09,77.87,0.611,127.4468085106383
2015-02-10,77.7,0.611,127.16857610474632
2015-02-11,77.97,0.611,127.61047463175123
2015-02-12,79.86,0.611,130.7037643207856
2015-02-13,78.75,0.611,128.8870703764321
2015-02-17,79.01,0.611,129.3126022913257
2015-02-18,79.99,0.611,130.9165302782324
2015-02-19,77.58,0.611,126.9721767594108
2015-02-20,78.65,0.611,128.72340425531917
2015-02-23,79.95,0.611,130.85106382978725
2015-02-24,77.98,0.611,127.62684124386253
2015-02-25,77.7,0.611,127.16857610474632
2015-02-26,76.84,0.599,128.28046744574291
2015-02-27,77.03,0.599,128.59766277128548
2015-03-02,77.58,0.599,129.51585976627712
2015-03-03,77.26,0.599,128.9816360601002
2015-03-04,76.84,0.599,128.28046744574291
2015-03-05,77.33,0.599,129.0984974958264
2015-03-06,75.03,0.599,125.25876460767947
2015-03-09,75.81,0.599,126.56093489148581
2015-03-10,75.95,0.599,126.79465776293824
2015-03-11,75.76,0.599,126.47746243739567
2015-03-12,77.13,0.599,128.76460767946577
2015-03-13,77.02,0.599,128.58096828046743
2015-03-16,78.9,0.599,131.7195325542571
2015-03-17,78.62,0.599,131.25208681135226
2015-03-18,80.41,0.599,134.24040066777962
2015-03-19,79.73,0.599,133.1051752921536
2015-03-20,81.73,0.599,136.44407345575962
2015-03-23,81.46,0.599,135.9933222036728
2015-03-24,80.83,0.599,134.9415692821369
2015-03-25,78.81,0.599,131.56928213689483
2015-03-26,78.5,0.599,131.0517529215359
2015-03-27,78.45,0.599,130.96828046744577
2015-03-30,78.9,0.599,131.7195325542571
2015-03-31,77.86,0.599,129.98330550918197
2015-04-01,77.56,0.599,129.48247078464107
2015-04-02,78.31,0.599,130.73455759599332
2015-04-06,79.08,0.599,132.02003338898163
2015-04-07,77.7,0.599,129.7161936560935
2015-04-08,78.04,0.599,130.28380634390652
2015-04-09,75.87,0.599,126.661101836394
2015-04-10,75.62,0.599,126.24373956594326
2015-04-13,75.32,0.599,125.74290484140234
2015-04-14,76.1,0.599,127.04507512520868
2015-04-15,75.31,0.599,125.72621035058431
2015-04-16,75.77,0.599,126.49415692821368
2015-04-17,75.32,0.599,125.74290484140234
2015-04-20,75.27,0.599,125.65943238731218
2015-04-21,75.77,0.599,126.49415692821368
2015-04-22,76.25,0.599,127.29549248747914
2015-04-23,76.49,0.599,127.69616026711185
2015-04-24,76.55,0.599,127.79632721202003
2015-04-27,76.69,0.599,128.03005008347245
2015-04-28,76.53,0.599,127.76293823038398
2015-04-29,75.42,0.599,125.90984974958265
2015-04-30,73.86,0.599,123.30550918196995
2015-05-01,74.77,0.599,124.82470784641069
2015-05-04,75.2,0.599,125.54257095158599
2015-05-05,73.03,0.599,121.91986644407346
2015-05-06,72.46,0.493,146.97768762677484
2015-05-07,74.18,0.493,150.4665314401623
2015-05-08,74.84,0.493,151.8052738336714
2015-05-11,73.37,0.493,148.82352941176472
2015-05-12,73.81,0.493,149.7160243407708
2015-05-13,73.4,0.493,148.8843813387424
2015-05-14,74.94,0.493,152.0081135902637
2015-05-15,75.18,0.493,152.49492900608521
2015-05-18,74.8,0.493,151.72413793103448
2015-05-19,74.62,0.493,151.35902636916836
2015-05-20,74.84,0.493,151.8052738336714
2015-05-21,74.54,0.493,151.19675456389453
2015-05-22,74.62,0.493,151.35902636916836
2015-05-26,73.95,0.493,150.0
2015-05-27,75.08,0.493,152.2920892494929
2015-05-28,74.89,0.493,151.90669371196756
2015-05-29,74.32,0.493,150.75050709939146
2015-06-01,75.02,0.493,152.17038539553752
2015-06-02,73.79,0.493,149.67545638945234
2015-06-03,71.91,0.493,145.86206896551724
2015-06-04,71.89,0.493,145.8215010141988
2015-06-05,71.49,0.493,145.0101419878296
2015-06-08,71.14,0.493,144.3002028397566
2015-06-09,70.74,0.493,143.4888438133874
2015-06-10,70.89,0.493,143.79310344827587
2015-06-11,71.59,0.493,145.2129817444219
2015-06-12,71.55,0.493,145.13184584178498
2015-06-15,71.52,0.493,145.0709939148073
2015-06-16,72.65,0.493,147.3630831643002
2015-06-17,73.67,0.493,149.43204868154157
2015-06-18,74.77,0.493,151.6632860040568
2015-06-19,74.07,0.493,150.24340770791073
2015-06-22,72.96,0.493,147.9918864097363
2015-06-23,71.81,0.493,145.65922920892496
2015-06-24,71.35,0.493,144.72616632860039
2015-06-25,70.65,0.493,143.30628803245438
2015-06-26,71.2,0.493,144.42190669371197
2015-06-29,70.12,0.493,142.23123732251523
2015-06-30,70.17,0.493,142.33265720081135
2015-07-01,71.64,0.493,145.31440162271807
2015-07-02,72.59,0.493,147.24137931034483
2015-07-06,72.94,0.493,147.95131845841786
2015-07-07,74.08,0.493,150.26369168357
2015-07-08,74.08,0.493,150.26369168357
2015-07-09,74.19,0.493,150.4868154158215
2015-07-10,74.68,0.493,151.48073022312374
2015-07-13,74.43,0.493,150.97363083164302
2015-07-14,74.81,0.493,151.74442190669373
2015-07-15,74.76,0.493,151.64300202839758
2015-07-16,75.07,0.493,152.27180527383365
2015-07-17,74.73,0.493,151.5821501014199
2015-07-20,75.28,0.493,152.6977687626775
2015-07-21,74.77,0.493,151.6632860040568
2015-07-22,75.35,0.493,152.83975659229208
2015-07-23,74.53,0.493,151.1764705882353
2015-07-24,74.58,0.493,151.27789046653143
2015-07-27,75.05,0.493,152.2312373225152
2015-07-28,74.89,0.493,151.90669371196756
2015-07-29,74.45,0.493,151.01419878296147
2015-07-30,74.29,0.493,150.6896551724138
2015-07-31,74.81,0.493,151.74442190669373
2015-08-03,75.52,0.493,153.18458417849897
2015-08-04,74.57,0.493,151.2576064908722
2015-08-05,74.5,0.493,151.1156186612576
2015-08-06,74.77,0.787,95.00635324015246
2015-08-07,75.2,0.787,95.55273189326556
2015-08-10,75.28,0.787,95.65438373570521
2015-08-11,76.37,0.787,97.03939008894537
2015-08-12,76.85,0.787,97.64930114358322
2015-08-13,76.8,0.787,97.58576874205845
2015-08-14,77.14,0.787,98.01778907242694
2015-08-17,77.53,0.787,98.5133418043202
2015-08-18,77.71,0.787,98.74205844980939
2015-08-19,76.47,0.787,97.16645489199492
2015-08-20,75.96,0.787,96.51842439644217
2015-08-21,74.39,0.787,94.52350698856416
2015-08-24,70.52,0.787,89.60609911054637
2015-08-25,68.95,0.787,87.61118170266836
2015-08-26,71.29,0.787,90.58449809402796
2015-08-27,73.12,0.787,92.90978398983482
2015-08-28,72.94,0.787,92.6810673443456
2015-08-31,71.25,0.787,90.53367217280812
2015-09-01,69.48,0.787,88.284625158831
2015-09-02,70.16,0.787,89.14866581956797
2015-09-03,70.44,0.787,89.50444726810673
2015-09-04,69.16,0.787,87.87801778907242
2015-09-08,70.23,0.787,89.23761118170268
2015-09-09,69.34,0.787,88.10673443456163
2015-09-10,69.52,0.787,88.33545108005082
2015-09-11,70.9,0.787,90.0889453621347
2015-09-14,70.58,0.787,89.6823379923761
2015-09-15,71.82,0.787,91.25794155019058
2015-09-16,72.36,0.787,91.9440914866582
2015-09-17,72.61,0.787,92.26175349428208
2015-09-18,72.11,0.787,91.6264294790343
2015-09-21,73.14,0.787,92.93519695044472
2015-09-22,72.52,0.787,92.14739517153747
2015-09-23,72.86,0.787,92.57941550190597
2015-09-24,72.27,0.787,91.82973316391359
2015-09-25,72.87,0.787,92.59212198221093
2015-09-28,71.33,0.787,90.63532401524778
2015-09-29,73.55,0.787,93.4561626429479
2015-09-30,75.12,0.787,95.45108005082592
2015-10-01,75.27,0.787,95.64167725540024
2015-10-02,76.08,0.787,96.67090216010165
2015-10-05,76.42,0.787,97.10292249047014
2015-10-06,75.67,0.787,96.14993646759848
2015-10-07,76.72,0.787,97.4841168996188
2015-10-08,77.35,0.787,98.28462515883099
2015-10-09,77.49,0.787,98.46251588310037
2015-10-12,78.13,0.787,99.27573062261753
2015-10-13,77.2,0.787,98.09402795425667
2015-10-14,76.39,0.787,97.06480304955527
2015-10-15,78.23,0.787,99.4027954256671
2015-10-16,78.74,0.787,100.05082592121981
2015-10-19,80.13,0.787,101.81702668360863
2015-10-20,79.5,0.787,101.01651842439644
2015-10-21,79.45,0.787,100.95298602287167
2015-10-22,79.72,0.787,101.29606099110546
2015-10-23,79.47,0.787,100.97839898348157
2015-10-26,80.94,0.787,102.84625158831003
2015-10-27,79.64,0.787,101.19440914866581
2015-10-28,78.91,0.787,100.26683608640406
2015-10-29,78.14,0.787,99.28843710292249
2015-10-30,77.32,0.787,98.24650571791612
2015-11-02,80.11,0.787,101.79161372299872
2015-11-03,79.46,0.787,100.96569250317661
2015-11-04,79.14,0.787,100.55908513341804
2015-11-05,79.16,0.54,146.59259259259258
2015-11-06,76.9,0.54,142.40740740740742
2015-11-09,76.2,0.54,141.11111111111111
2015-11-10,77.57,0.54,143.64814814814812
2015-11-11,78.39,0.54,145.16666666666666
2015-11-12,77.7,0.54,143.88888888888889
2015-11-13,77.29,0.54,143.12962962962962
2015-11-16,78.29,0.54,144.9814814814815
2015-11-17,78.65,0.54,145.64814814814815
2015-11-18,78.73,0.54,145.7962962962963
2015-11-19,79.13,0.54,146.537037037037
2015-11-20,79.64,0.54,147.48148148148147
2015-11-23,79.79,0.54,147.75925925925927
2015-11-24,79.12,0.54,146.5185185185185
2015-11-25,79.86,0.54,147.88888888888889
2015-11-27,80.65,0.54,149.35185185185185
2015-11-30,79.82,0.54,147.81481481481478
2015-12-01,81.13,0.54,150.24074074074073
2015-12-02,79.93,0.54,148.01851851851853
2015-12-03,77.63,0.54,143.75925925925924
2015-12-04,79.66,0.54,147.5185185185185
2015-12-07,79.11,0.54,146.5
2015-12-08,78.65,0.54,145.64814814814815
2015-12-09,77.57,0.54,143.64814814814812
2015-12-10,77.21,0.54,142.98148148148147
2015-12-11,77.55,0.54,143.6111111111111
2015-12-14,78.19,0.54,144.79629629629628
2015-12-15,79.32,0.54,146.88888888888886
2015-12-16,80.83,0.54,149.68518518518516
2015-12-17,80.58,0.54,149.2222222222222
2015-12-18,79.9,0.54,147.96296296296296
2015-12-21,80.08,0.54,148.29629629629628
2015-12-22,80.03,0.54,148.2037037037037
2015-12-23,80.76,0.54,149.55555555555554
2015-12-24,80.87,0.54,149.75925925925927
2015-12-28,81.19,0.54,150.35185185185185
2015-12-29,81.97,0.54,151.79629629629628
2015-12-30,81.89,0.54,151.64814814814815
2015-12-31,81.59,0.54,151.09259259259258
2016-01-04,79.9,0.54,147.96296296296296
2016-01-05,81.5,0.54,150.92592592592592
2016-01-06,80.73,0.54,149.5
2016-01-07,80.48,0.54,149.03703703703704
2016-01-08,78.82,0.54,145.96296296296293
2016-01-11,79.78,0.54,147.74074074074073
2016-01-12,79.94,0.54,148.037037037037
2016-01-13,79.17,0.54,146.61111111111111
2016-01-14,78.57,0.54,145.49999999999997
2016-01-15,78.58,0.54,145.5185185185185
2016-01-19,79.18,0.54,146.62962962962962
2016-01-20,76.4,0.54,141.4814814814815
2016-01-21,76.44,0.54,141.55555555555554
2016-01-22,77.72,0.54,143.92592592592592
2016-01-25,78.2,0.54,144.8148148148148
2016-01-26,79.74,0.54,147.66666666666666
2016-01-27,78.27,0.54,144.94444444444443
2016-01-28,75.79,0.54,140.35185185185185
2016-01-29,77.09,0.54,142.75925925925927
2016-02-01,76.73,0.54,142.09259259259258
2016-02-02,75.6,0.54,139.99999999999997
2016-02-03,75.68,0.54,140.14814814814815
2016-02-04,76.27,0.54,141.24074074074073
2016-02-05,73.59,0.54,136.27777777777777
2016-02-08,72.23,0.54,133.75925925925927
2016-02-09,71.34,0.54,132.11111111111111
2016-02-10,71.77,0.54,132.9074074074074
2016-02-11,70.72,0.54,130.96296296296296
2016-02-12,71.29,0.54,132.01851851851853
2016-02-16,72.18,0.54,133.66666666666666
2016-02-17,72.44,0.54,134.14814814814812
2016-02-18,72.97,0.54,135.12962962962962
2016-02-19,73.12,0.54,135.40740740740742
2016-02-22,74.2,0.54,137.4074074074074
2016-02-23,73.81,0.54,136.6851851851852
2016-02-24,73.23,0.54,135.61111111111111
2016-02-25,74.5,0.55,135.45454545454544
2016-02-26,74.55,0.55,135.54545454545453
2016-02-29,74.49,0.55,135.4363636363636
2016-03-01,68.62,0.55,124.76363636363637
2016-03-02,70.02,0.55,127.3090909090909
2016-03-03,70.97,0.55,129.03636363636363
2016-03-04,71.47,0.55,129.94545454545454
2016-03-07,71.66,0.55,130.29090909090908
2016-03-08,70.97,0.55,129.03636363636363
2016-03-09,71.68,0.55,130.32727272727274
2016-03-10,71.06,0.55,129.2
2016-03-11,72.9,0.55,132.54545454545453
2016-03-14,72.59,0.55,131.98181818181817
2016-03-15,72.69,0.55,132.16363636363636
2016-03-16,73.36,0.55,133.38181818181818
2016-03-17,74.45,0.55,135.36363636363635
2016-03-18,74.26,0.55,135.01818181818183
2016-03-21,73.02,0.55,132.76363636363635
2016-03-22,72.74,0.55,132.25454545454542
2016-03-23,72.54,0.55,131.8909090909091
2016-03-24,72.49,0.55,131.79999999999998
2016-03-28,73.7,0.55,134.0
2016-03-29,75.21,0.55,136.74545454545452
2016-03-30,74.85,0.55,136.09090909090907
2016-03-31,75.03,0.55,136.4181818181818
2016-04-01,75.17,0.55,136.67272727272726
2016-04-04,74.67,0.55,135.76363636363635
2016-04-05,74.02,0.55,134.58181818181816
2016-04-06,74.59,0.55,135.61818181818182
2016-04-07,73.9,0.55,134.36363636363637
2016-04-08,73.91,0.55,134.38181818181818
2016-04-11,72.28,0.55,131.4181818181818
2016-04-12,72.36,0.55,131.56363636363636
2016-04-13,70.56,0.55,128.29090909090908
2016-04-14,69.37,0.55,126.12727272727273
2016-04-15,70.89,0.55,128.89090909090908
2016-04-18,71.25,0.55,129.54545454545453
2016-04-19,71.75,0.55,130.45454545454544
2016-04-20,70.14,0.55,127.52727272727272
2016-04-21,69.82,0.55,126.94545454545452
2016-04-22,70.66,0.55,128.47272727272727
2016-04-25,71.26,0.55,129.56363636363636
2016-04-26,70.53,0.55,128.23636363636362
2016-04-27,68.75,0.55,124.99999999999999
2016-04-28,68.94,0.55,125.34545454545453
2016-04-29,68.07,0.55,123.76363636363634
2016-05-02,69.15,0.55,125.72727272727273
2016-05-03,69.23,0.55,125.87272727272727
2016-05-04,70.44,0.55,128.07272727272726
2016-05-05,70.73,9.84,7.188008130081301
2016-05-06,71.18,9.84,7.233739837398375
2016-05-09,71.88,9.84,7.304878048780488
2016-05-10,72.35,9.84,7.352642276422764
2016-05-11,69.86,9.84,7.099593495934959
2016-05-12,69.88,9.84,7.1016260162601625
2016-05-13,69.2,9.84,7.032520325203253
2016-05-16,69.75,9.84,7.088414634146342
2016-05-17,68.16,9.84,6.926829268292683
2016-05-18,67.7,9.84,6.880081300813009
2016-05-19,66.82,9.84,6.7906504065040645
2016-05-20,67.47,9.84,6.8567073170731705
2016-05-23,67.54,9.84,6.8638211382113825
2016-05-24,67.98,9.84,6.908536585365854
2016-05-25,68.84,9.84,6.995934959349594
2016-05-26,68.74,9.84,6.985772357723577
2016-05-27,68.72,9.84,6.983739837398374
2016-05-31,69.21,9.84,7.033536585365853
2016-06-01,66.37,9.84,6.744918699186992
2016-06-02,66.5,9.84,6.758130081300813
2016-06-03,64.97,9.84,6.602642276422764
2016-06-06,63.62,9.84,6.465447154471544
2016-06-07,64.16,9.84,6.520325203252033
2016-06-08,64.28,9.84,6.532520325203253
2016-06-09,64.46,9.84,6.55081300813008
2016-06-10,64.42,9.84,6.546747967479675
2016-06-13,64.24,9.84,6.528455284552845
2016-06-14,64.55,9.84,6.559959349593496
2016-06-15,65.54,9.84,6.660569105691057
2016-06-16,66.25,9.84,6.732723577235772
2016-06-17,65.81,9.84,6.688008130081301
2016-06-20,65.84,9.84,6.691056910569106
2016-06-21,66.0,9.84,6.7073170731707314
2016-06-22,66.37,9.84,6.744918699186992
2016-06-23,66.09,9.84,6.716463414634147
2016-06-24,65.5,9.84,6.65650406504065
2016-06-27,65.97,9.84,6.704268292682927
2016-06-28,67.79,9.84,6.889227642276423
2016-06-29,68.01,9.84,6.911585365853659
2016-06-30,68.88,9.84,7.0
2016-07-01,69.0,9.84,7.01219512195122
2016-07-05,69.78,9.84,7.091463414634147
2016-07-06,69.22,9.84,7.034552845528455
2016-07-07,69.3,9.84,7.042682926829268
2016-07-08,70.5,9.84,7.164634146341464
2016-07-11,70.77,9.84,7.192073170731707
2016-07-12,71.02,9.84,7.217479674796747
2016-07-13,70.91,9.84,7.20630081300813
2016-07-14,70.45,9.84,7.159552845528456
2016-07-15,69.57,9.84,7.0701219512195115
2016-07-18,69.82,9.84,7.095528455284552
2016-07-19,70.71,9.84,7.185975609756097
2016-07-20,70.09,9.84,7.122967479674797
2016-07-21,69.95,9.84,7.108739837398375
2016-07-22,70.32,9.84,7.146341463414633
2016-07-25,70.16,9.84,7.130081300813008
2016-07-26,69.82,9.84,7.095528455284552
2016-07-27,65.96,9.84,6.703252032520325
2016-07-28,66.85,9.84,6.793699186991869
2016-07-29,67.99,9.84,6.909552845528455
2016-08-01,68.36,9.84,6.9471544715447155
2016-08-02,67.27,9.84,6.836382113821138
2016-08-03,66.01,9.84,6.708333333333334
2016-08-04,66.36,0.59,112.47457627118645
2016-08-05,67.23,0.59,113.9491525423729
2016-08-08,68.3,0.59,115.76271186440678
2016-08-09,68.64,0.59,116.33898305084746
2016-08-10,67.26,0.59,114.00000000000001
2016-08-11,66.34,0.59,112.4406779661017
2016-08-12,66.36,0.59,112.47457627118645
2016-08-15,66.54,0.59,112.77966101694916
2016-08-16,65.99,0.59,111.84745762711864
2016-08-17,66.26,0.59,112.30508474576273
2016-08-18,65.64,0.59,111.2542372881356
2016-08-19,65.38,0.59,110.8135593220339
2016-08-22,65.34,0.59,110.74576271186442
2016-08-23,65.05,0.59,110.2542372881356
2016-08-24,64.81,0.59,109.84745762711866
2016-08-25,65.61,0.59,111.20338983050848
2016-08-26,64.55,0.59,109.40677966101696
2016-08-29,65.01,0.59,110.18644067796612
2016-08-30,64.68,0.59,109.62711864406782
2016-08-31,64.87,0.59,109.9491525423729
2016-09-01,64.41,0.59,109.16949152542372
2016-09-02,64.59,0.59,109.47457627118645
2016-09-06,65.0,0.59,110.16949152542374
2016-09-07,65.72,0.59,111.38983050847457
2016-09-08,64.41,0.59,109.16949152542372
2016-09-09,62.8,0.59,106.4406779661017
2016-09-12,63.81,0.59,108.15254237288137
2016-09-13,62.73,0.59,106.32203389830508
2016-09-14,63.61,0.59,107.8135593220339
2016-09-15,64.36,0.59,109.08474576271188
2016-09-16,64.42,0.59,109.1864406779661
2016-09-19,65.13,0.59,110.38983050847457
2016-09-20,65.21,0.59,110.52542372881355
2016-09-21,66.01,0.59,111.8813559322034
2016-09-22,64.36,0.59,109.08474576271188
2016-09-23,64.44,0.59,109.22033898305085
2016-09-26,64.49,0.59,109.30508474576271
2016-09-27,64.58,0.59,109.45762711864407
2016-09-28,65.51,0.59,111.03389830508476
2016-09-29,64.43,0.59,109.2033898305085
2016-09-30,64.33,0.59,109.03389830508475
2016-10-03,63.09,0.59,106.93220338983052
2016-10-04,62.51,0.59,105.94915254237289
2016-10-05,61.41,0.59,104.08474576271186
2016-10-06,61.36,0.59,104.0
2016-10-07,60.8,0.59,103.05084745762711
2016-10-10,60.84,0.59,103.11864406779662
2016-10-11,60.5,0.59,102.54237288135593
2016-10-12,61.15,0.59,103.64406779661017
2016-10-13,61.15,0.59,103.64406779661017
2016-10-14,61.4,0.59,104.0677966101695
2016-10-17,61.34,0.59,103.96610169491527
2016-10-18,61.08,0.59,103.52542372881356
2016-10-19,61.24,0.59,103.79661016949153
2016-10-20,61.03,0.59,103.4406779661017
2016-10-21,61.03,0.59,103.4406779661017
2016-10-24,60.71,0.59,102.89830508474577
2016-10-25,60.37,0.59,102.32203389830508
2016-10-26,61.15,0.59,103.64406779661017
2016-10-27,59.85,0.59,101.4406779661017
2016-10-28,60.18,0.59,102.0
2016-10-31,61.75,0.59,104.66101694915255
2016-11-01,60.82,0.59,103.08474576271188
2016-11-02,60.87,0.57,106.78947368421053
2016-11-03,61.3,0.57,107.54385964912281
2016-11-04,61.59,0.57,108.05263157894738
2016-11-07,61.61,0.57,108.08771929824562
2016-11-08,62.57,0.57,109.77192982456141
2016-11-09,61.28,0.57,107.50877192982458
2016-11-10,59.98,0.57,105.2280701754386
2016-11-11,60.05,0.57,105.35087719298247
2016-11-14,61.0,0.57,107.01754385964914
2016-11-15,59.3,0.57,104.03508771929825
2016-11-16,59.93,0.57,105.14035087719299
2016-11-17,58.99,0.57,103.49122807017545
2016-11-18,58.98,0.57,103.47368421052632
2016-11-21,58.81,0.57,103.17543859649125
2016-11-22,60.06,0.57,105.36842105263159
2016-11-23,59.21,0.57,103.87719298245615
2016-11-25,59.43,0.57,104.26315789473685
2016-11-28,59.98,0.57,105.2280701754386
2016-11-29,60.49,0.57,106.12280701754388
2016-11-30,60.01,0.57,105.28070175438597
2016-12-01,59.7,0.57,104.73684210526318
2016-12-02,60.5,0.57,106.14035087719299
2016-12-05,61.09,0.57,107.17543859649125
2016-12-06,61.79,0.57,108.40350877192984
2016-12-07,62.63,0.57,109.87719298245615
2016-12-08,62.9,0.57,110.35087719298247
2016-12-09,62.87,0.57,110.2982456140351
2016-12-12,63.02,0.57,110.56140350877195
2016-12-13,63.15,0.57,110.78947368421053
2016-12-14,62.79,0.57,110.15789473684211
2016-12-15,63.0,0.57,110.5263157894737
2016-12-16,64.05,0.57,112.36842105263159
2016-12-19,64.14,0.57,112.5263157894737
2016-12-20,64.41,0.57,113.0
2016-12-21,63.46,0.57,111.33333333333334
2016-12-22,62.97,0.57,110.47368421052633
2016-12-23,62.95,0.57,110.43859649122808
2016-12-27,63.19,0.57,110.85964912280703
2016-12-28,62.92,0.57,110.38596491228071
2016-12-29,63.68,0.57,111.71929824561404
2016-12-30,64.36,0.57,112.9122807017544
2017-01-03,63.63,0.57,111.63157894736844
2017-01-04,64.28,0.57,112.77192982456141
2017-01-05,65.15,0.57,114.29824561403511
2017-01-06,65.38,0.57,114.70175438596492
2017-01-09,64.47,0.57,113.10526315789474
2017-01-10,63.88,0.57,112.07017543859651
2017-01-11,63.31,0.57,111.07017543859651
2017-01-12,64.11,0.57,112.47368421052633
2017-01-13,63.39,0.57,111.21052631578948
2017-01-17,63.48,0.57,111.36842105263159
2017-01-18,63.6,0.57,111.57894736842107
2017-01-19,63.0,0.57,110.5263157894737
2017-01-20,63.36,0.57,111.15789473684211
2017-01-23,63.02,0.57,110.56140350877195
2017-01-24,62.29,0.57,109.28070175438597
2017-01-25,61.7,0.57,108.24561403508774
2017-01-26,61.52,0.57,107.92982456140352
2017-01-27,61.02,0.57,107.05263157894738
2017-01-30,60.7,0.57,106.49122807017545
2017-01-31,60.77,0.57,106.61403508771932
2017-02-01,59.9,0.57,105.08771929824562
2017-02-02,60.76,0.57,106.59649122807018
2017-02-03,60.38,0.57,105.92982456140352
2017-02-06,60.56,0.57,106.24561403508773
2017-02-07,60.66,0.57,106.42105263157895
2017-02-08,61.42,0.57,107.75438596491229
2017-02-09,61.41,0.57,107.73684210526316
2017-02-10,61.93,0.57,108.64912280701755
2017-02-13,62.14,0.57,109.01754385964914
2017-02-14,62.0,0.57,108.77192982456141
2017-02-15,61.66,0.57,108.17543859649123
2017-02-16,61.88,0.57,108.56140350877195
2017-02-17,61.58,0.57,108.03508771929825
2017-02-21,62.42,0.57,109.50877192982458
2017-02-22,61.93,0.57,108.64912280701755
2017-02-23,62.76,0.75,83.67999999999999
2017-02-24,62.78,0.75,83.70666666666666
2017-02-27,63.26,0.75,84.34666666666666
2017-02-28,63.07,0.75,84.09333333333333
2017-03-01,63.02,0.75,84.02666666666667
2017-03-02,63.26,0.75,84.34666666666666
2017-03-03,62.32,0.75,83.09333333333333
2017-03-06,62.42,0.75,83.22666666666667
2017-03-07,62.55,0.75,83.39999999999999
2017-03-08,62.67,0.75,83.56
2017-03-09,62.13,0.75,82.84
2017-03-10,61.96,0.75,82.61333333333333
2017-03-13,62.57,0.75,83.42666666666666
2017-03-14,62.33,0.75,83.10666666666667
2017-03-15,63.42,0.75,84.56
2017-03-16,63.39,0.75,84.52
2017-03-17,63.43,0.75,84.57333333333334
2017-03-20,63.19,0.75,84.25333333333333
2017-03-21,62.99,0.75,83.98666666666666
2017-03-22,63.37,0.75,84.49333333333333
