date,RL,RL_EPS,PE Ratio
2010-02-05,76.65,1.13,67.83185840707965
2010-02-08,77.63,1.13,68.69911504424779
2010-02-09,78.59,1.13,69.54867256637169
2010-02-10,77.99,1.13,69.01769911504425
2010-02-11,79.03,1.13,69.93805309734515
2010-02-12,78.69,1.13,69.63716814159292
2010-02-16,79.72,1.13,70.54867256637169
2010-02-17,80.3,1.13,71.06194690265487
2010-02-18,80.57,1.13,71.30088495575221
2010-02-19,80.6,1.13,71.32743362831859
2010-02-22,81.31,1.13,71.95575221238938
2010-02-23,80.28,1.13,71.04424778761063
2010-02-24,80.15,1.13,70.92920353982302
2010-02-25,79.64,1.13,70.4778761061947
2010-02-26,79.93,1.13,70.7345132743363
2010-03-01,80.76,1.13,71.46902654867257
2010-03-02,80.63,1.13,71.35398230088497
2010-03-03,80.35,1.13,71.10619469026548
2010-03-04,80.99,1.13,71.67256637168141
2010-03-05,82.63,1.13,73.12389380530973
2010-03-08,82.78,1.13,73.2566371681416
2010-03-09,82.93,1.13,73.38938053097347
2010-03-10,82.35,1.13,72.87610619469027
2010-03-11,82.67,1.13,73.15929203539824
2010-03-12,82.16,1.13,72.70796460176992
2010-03-15,81.12,1.13,71.78761061946904
2010-03-16,81.37,1.13,72.00884955752214
2010-03-17,81.99,1.13,72.5575221238938
2010-03-18,83.32,1.13,73.73451327433628
2010-03-19,82.86,1.13,73.32743362831859
2010-03-22,83.86,1.13,74.21238938053098
2010-03-23,84.9,1.13,75.13274336283187
2010-03-24,84.72,1.13,74.97345132743364
2010-03-25,84.65,1.13,74.91150442477877
2010-03-26,86.07,1.13,76.16814159292035
2010-03-29,85.69,1.13,75.83185840707965
2010-03-30,85.77,1.13,75.90265486725664
2010-03-31,85.04,1.13,75.25663716814161
2010-04-01,86.53,1.13,76.57522123893806
2010-04-05,88.14,1.13,78.00000000000001
2010-04-06,88.09,1.13,77.95575221238938
2010-04-07,88.86,1.13,78.63716814159292
2010-04-08,88.84,1.13,78.61946902654869
2010-04-09,89.73,1.13,79.4070796460177
2010-04-12,89.47,1.13,79.17699115044249
2010-04-13,90.39,1.13,79.99115044247789
2010-04-14,91.18,1.13,80.69026548672568
2010-04-15,90.62,1.13,80.19469026548674
2010-04-16,90.01,1.13,79.65486725663717
2010-04-19,90.76,1.13,80.31858407079648
2010-04-20,91.36,1.13,80.8495575221239
2010-04-21,92.9,1.13,82.212389380531
2010-04-22,94.94,1.13,84.01769911504425
2010-04-23,95.0,1.13,84.070796460177
2010-04-26,94.49,1.13,83.61946902654867
2010-04-27,92.02,1.13,81.43362831858407
2010-04-28,92.35,1.13,81.72566371681417
2010-04-29,93.85,1.13,83.05309734513274
2010-04-30,89.9,1.13,79.55752212389382
2010-05-03,92.37,1.13,81.74336283185842
2010-05-04,90.65,1.13,80.2212389380531
2010-05-05,89.41,1.13,79.12389380530973
2010-05-06,85.28,1.13,75.46902654867257
2010-05-07,82.74,1.13,73.2212389380531
2010-05-10,89.59,1.13,79.28318584070797
2010-05-11,89.03,1.13,78.78761061946904
2010-05-12,91.92,1.13,81.34513274336284
2010-05-13,90.18,1.13,79.80530973451329
2010-05-14,89.32,1.13,79.04424778761062
2010-05-17,86.98,1.13,76.97345132743364
2010-05-18,85.78,1.13,75.91150442477877
2010-05-19,88.1,1.13,77.96460176991151
2010-05-20,85.01,1.13,75.23008849557523
2010-05-21,84.27,1.13,74.57522123893806
2010-05-24,84.92,1.13,75.15044247787611
2010-05-25,85.6,1.13,75.75221238938053
2010-05-26,85.23,1.13,75.42477876106196
2010-05-27,88.28,1.13,78.12389380530975
2010-05-28,86.86,1.13,76.86725663716815
2010-06-01,84.55,1.13,74.82300884955752
2010-06-02,85.84,1.13,75.96460176991151
2010-06-03,86.34,1.13,76.4070796460177
2010-06-04,81.78,1.13,72.37168141592922
2010-06-07,78.6,1.13,69.5575221238938
2010-06-08,79.41,1.13,70.27433628318585
2010-06-09,80.27,1.13,71.0353982300885
2010-06-10,83.2,1.13,73.62831858407081
2010-06-11,83.45,1.13,73.8495575221239
2010-06-14,84.17,1.13,74.48672566371683
2010-06-15,82.44,1.13,72.95575221238938
2010-06-16,80.12,1.13,70.90265486725664
2010-06-17,80.85,1.13,71.54867256637168
2010-06-18,80.45,1.13,71.19469026548674
2010-06-21,79.88,1.13,70.69026548672566
2010-06-22,78.18,1.13,69.18584070796462
2010-06-23,78.83,1.13,69.76106194690266
2010-06-24,76.52,1.13,67.71681415929204
2010-06-25,77.27,1.13,68.38053097345133
2010-06-28,77.04,1.13,68.17699115044249
2010-06-29,73.4,1.13,64.95575221238938
2010-06-30,72.96,1.13,64.56637168141593
2010-07-01,73.95,1.13,65.44247787610621
2010-07-02,73.12,1.13,64.70796460176992
2010-07-06,71.93,1.13,63.65486725663718
2010-07-07,74.96,1.13,66.33628318584071
2010-07-08,77.22,1.13,68.33628318584071
2010-07-09,77.16,1.13,68.28318584070797
2010-07-12,76.12,1.13,67.36283185840709
2010-07-13,77.68,1.13,68.74336283185842
2010-07-14,77.19,1.13,68.30973451327434
2010-07-15,77.18,1.13,68.30088495575222
2010-07-16,73.9,1.13,65.39823008849558
2010-07-19,72.9,1.13,64.5132743362832
2010-07-20,74.39,1.13,65.83185840707965
2010-07-21,73.31,1.13,64.87610619469028
2010-07-22,76.47,1.13,67.67256637168143
2010-07-23,79.22,1.13,70.1061946902655
2010-07-26,81.97,1.13,72.53982300884957
2010-07-27,80.12,1.13,70.90265486725664
2010-07-28,78.53,1.13,69.49557522123895
2010-07-29,78.3,1.13,69.2920353982301
2010-07-30,79.01,1.13,69.9203539823009
2010-08-02,81.64,1.13,72.24778761061948
2010-08-03,79.31,1.13,70.18584070796462
2010-08-04,85.47,1.13,75.63716814159292
2010-08-05,84.29,1.13,74.59292035398231
2010-08-06,85.79,1.13,75.9203539823009
2010-08-09,86.55,1.13,76.59292035398231
2010-08-10,84.82,1.21,70.099173553719
2010-08-11,81.77,1.21,67.57851239669421
2010-08-12,81.37,1.21,67.24793388429752
2010-08-13,80.36,1.21,66.41322314049587
2010-08-16,79.78,1.21,65.93388429752066
2010-08-17,82.46,1.21,68.14876033057851
2010-08-18,83.14,1.21,68.7107438016529
2010-08-19,82.72,1.21,68.36363636363636
2010-08-20,83.04,1.21,68.62809917355372
2010-08-23,82.91,1.21,68.52066115702479
2010-08-24,80.55,1.21,66.5702479338843
2010-08-25,81.35,1.21,67.23140495867769
2010-08-26,77.14,1.21,63.75206611570248
2010-08-27,78.22,1.21,64.64462809917356
2010-08-30,75.46,1.21,62.36363636363636
2010-08-31,75.74,1.21,62.595041322314046
2010-09-01,78.84,1.21,65.15702479338843
2010-09-02,79.91,1.21,66.04132231404958
2010-09-03,81.09,1.21,67.01652892561984
2010-09-07,80.19,1.21,66.27272727272727
2010-09-08,81.38,1.21,67.25619834710744
2010-09-09,81.46,1.21,67.32231404958678
2010-09-10,81.54,1.21,67.38842975206612
2010-09-13,83.33,1.21,68.86776859504133
2010-09-14,85.1,1.21,70.3305785123967
2010-09-15,85.83,1.21,70.93388429752066
2010-09-16,86.39,1.21,71.39669421487604
2010-09-17,87.67,1.21,72.45454545454545
2010-09-20,89.82,1.21,74.23140495867769
2010-09-21,89.19,1.21,73.7107438016529
2010-09-22,87.83,1.21,72.58677685950413
2010-09-23,86.04,1.21,71.10743801652893
2010-09-24,89.26,1.21,73.76859504132231
2010-09-27,89.0,1.21,73.55371900826447
2010-09-28,91.09,1.21,75.2809917355372
2010-09-29,90.09,1.21,74.45454545454545
2010-09-30,89.86,1.21,74.26446280991736
2010-10-01,90.31,1.21,74.63636363636364
2010-10-04,91.25,1.21,75.41322314049587
2010-10-05,92.96,1.21,76.82644628099173
2010-10-06,91.63,1.21,75.72727272727272
2010-10-07,91.08,1.21,75.27272727272728
2010-10-08,92.91,1.21,76.78512396694215
2010-10-11,93.72,1.21,77.45454545454545
2010-10-12,93.72,1.21,77.45454545454545
2010-10-13,94.4,1.21,78.01652892561984
2010-10-14,94.07,1.21,77.74380165289256
2010-10-15,95.27,1.21,78.73553719008264
2010-10-18,95.66,1.21,79.05785123966942
2010-10-19,93.14,1.21,76.97520661157026
2010-10-20,93.62,1.21,77.37190082644629
2010-10-21,93.15,1.21,76.98347107438018
2010-10-22,94.03,1.21,77.7107438016529
2010-10-25,94.83,1.21,78.37190082644628
2010-10-26,96.49,1.21,79.74380165289256
2010-10-27,94.32,1.21,77.95041322314049
2010-10-28,93.92,1.21,77.6198347107438
2010-10-29,96.88,1.21,80.06611570247934
2010-11-01,96.46,1.21,79.7190082644628
2010-11-02,97.0,1.21,80.16528925619835
2010-11-03,96.63,1.21,79.85950413223141
2010-11-04,99.33,1.21,82.0909090909091
2010-11-05,99.62,1.21,82.3305785123967
2010-11-08,101.07,1.21,83.52892561983471
2010-11-09,100.92,1.21,83.40495867768595
2010-11-10,108.28,2.1,51.56190476190476
2010-11-11,106.5,2.1,50.714285714285715
2010-11-12,103.71,2.1,49.38571428571428
2010-11-15,104.35,2.1,49.69047619047618
2010-11-16,102.45,2.1,48.785714285714285
2010-11-17,105.42,2.1,50.199999999999996
2010-11-18,106.26,2.1,50.6
2010-11-19,107.16,2.1,51.028571428571425
2010-11-22,107.78,2.1,51.32380952380952
2010-11-23,106.56,2.1,50.74285714285714
2010-11-24,109.82,2.1,52.29523809523809
2010-11-26,109.82,2.1,52.29523809523809
2010-11-29,108.7,2.1,51.76190476190476
2010-11-30,109.24,2.1,52.01904761904761
2010-12-01,110.59,2.1,52.66190476190476
2010-12-02,113.05,2.1,53.83333333333333
2010-12-03,112.12,2.1,53.39047619047619
2010-12-06,111.25,2.1,52.976190476190474
2010-12-07,111.85,2.1,53.26190476190476
2010-12-08,112.76,2.1,53.695238095238096
2010-12-09,113.02,2.1,53.819047619047616
2010-12-10,112.99,2.1,53.8047619047619
2010-12-13,111.74,2.1,53.2095238095238
2010-12-14,111.82,2.1,53.24761904761904
2010-12-15,111.92,2.1,53.29523809523809
2010-12-16,113.26,2.1,53.93333333333333
2010-12-17,114.16,2.1,54.36190476190476
2010-12-20,113.59,2.1,54.09047619047619
2010-12-21,115.32,2.1,54.91428571428571
2010-12-22,113.77,2.1,54.17619047619047
2010-12-23,111.65,2.1,53.166666666666664
2010-12-27,112.82,2.1,53.72380952380952
2010-12-28,112.28,2.1,53.46666666666666
2010-12-29,111.53,2.1,53.10952380952381
2010-12-30,112.57,2.1,53.6047619047619
2010-12-31,110.92,2.1,52.819047619047616
2011-01-03,111.69,2.1,53.18571428571428
2011-01-04,108.36,2.1,51.599999999999994
2011-01-05,108.3,2.1,51.57142857142857
2011-01-06,107.94,2.1,51.4
2011-01-07,106.76,2.1,50.838095238095235
2011-01-10,107.59,2.1,51.233333333333334
2011-01-11,107.75,2.1,51.30952380952381
2011-01-12,108.64,2.1,51.733333333333334
2011-01-13,108.51,2.1,51.67142857142857
2011-01-14,110.01,2.1,52.385714285714286
2011-01-18,109.56,2.1,52.17142857142857
2011-01-19,105.69,2.1,50.32857142857142
2011-01-20,105.0,2.1,50.0
2011-01-21,103.95,2.1,49.5
2011-01-24,104.75,2.1,49.88095238095238
2011-01-25,104.45,2.1,49.73809523809524
2011-01-26,106.08,2.1,50.51428571428571
2011-01-27,105.44,2.1,50.20952380952381
2011-01-28,103.98,2.1,49.51428571428571
2011-01-31,107.18,2.1,51.03809523809524
2011-02-01,106.91,2.1,50.909523809523805
2011-02-02,106.82,2.1,50.86666666666666
2011-02-03,108.59,2.1,51.70952380952381
2011-02-04,112.56,2.1,53.6
2011-02-07,113.84,2.1,54.20952380952381
2011-02-08,115.77,2.1,55.128571428571426
2011-02-09,125.35,1.72,72.87790697674419
2011-02-10,126.98,1.72,73.82558139534883
2011-02-11,126.87,1.72,73.76162790697674
2011-02-14,126.46,1.72,73.52325581395348
2011-02-15,125.04,1.72,72.69767441860465
2011-02-16,125.56,1.72,73.0
2011-02-17,124.92,1.72,72.62790697674419
2011-02-18,127.98,1.72,74.40697674418605
2011-02-22,123.78,1.72,71.96511627906978
2011-02-23,122.1,1.72,70.98837209302326
2011-02-24,123.79,1.72,71.97093023255815
2011-02-25,125.29,1.72,72.84302325581396
2011-02-28,126.71,1.72,73.6686046511628
2011-03-01,124.1,1.72,72.15116279069767
2011-03-02,124.29,1.72,72.26162790697676
2011-03-03,126.46,1.72,73.52325581395348
2011-03-04,125.29,1.72,72.84302325581396
2011-03-07,124.62,1.72,72.45348837209303
2011-03-08,126.6,1.72,73.6046511627907
2011-03-09,126.78,1.72,73.70930232558139
2011-03-10,125.51,1.72,72.97093023255815
2011-03-11,127.23,1.72,73.97093023255815
2011-03-14,123.72,1.72,71.93023255813954
2011-03-15,123.19,1.72,71.62209302325581
2011-03-16,121.18,1.72,70.45348837209303
2011-03-17,121.69,1.72,70.75
2011-03-18,117.29,1.72,68.19186046511628
2011-03-21,119.75,1.72,69.62209302325581
2011-03-22,118.49,1.72,68.88953488372093
2011-03-23,119.48,1.72,69.46511627906978
2011-03-24,119.64,1.72,69.55813953488372
2011-03-25,120.51,1.72,70.06395348837209
2011-03-28,119.43,1.72,69.43604651162791
2011-03-29,123.52,1.72,71.81395348837209
2011-03-30,124.85,1.72,72.58720930232558
2011-03-31,123.65,1.72,71.88953488372094
2011-04-01,126.63,1.72,73.62209302325581
2011-04-04,128.0,1.72,74.4186046511628
2011-04-05,128.59,1.72,74.76162790697674
2011-04-06,125.49,1.72,72.95930232558139
2011-04-07,126.08,1.72,73.30232558139535
2011-04-08,123.6,1.72,71.86046511627907
2011-04-11,124.48,1.72,72.37209302325581
2011-04-12,124.31,1.72,72.2732558139535
2011-04-13,128.39,1.72,74.6453488372093
2011-04-14,128.0,1.72,74.4186046511628
2011-04-15,129.0,1.72,75.0
2011-04-18,127.38,1.72,74.05813953488372
2011-04-19,128.49,1.72,74.70348837209303
2011-04-20,131.77,1.72,76.61046511627907
2011-04-21,133.0,1.72,77.32558139534883
2011-04-25,132.24,1.72,76.88372093023257
2011-04-26,130.99,1.72,76.15697674418605
2011-04-27,132.31,1.72,76.92441860465117
2011-04-28,131.56,1.72,76.48837209302326
2011-04-29,130.77,1.72,76.02906976744187
2011-05-02,129.29,1.72,75.16860465116278
2011-05-03,127.76,1.72,74.27906976744187
2011-05-04,128.27,1.72,74.57558139534885
2011-05-05,130.02,1.72,75.59302325581396
2011-05-06,129.61,1.72,75.3546511627907
2011-05-09,129.56,1.72,75.32558139534883
2011-05-10,132.69,1.72,77.1453488372093
2011-05-11,131.87,1.72,76.6686046511628
2011-05-12,134.58,1.72,78.24418604651164
2011-05-13,133.31,1.72,77.50581395348837
2011-05-16,132.25,1.72,76.88953488372093
2011-05-17,131.36,1.72,76.37209302325583
2011-05-18,134.01,1.72,77.91279069767441
2011-05-19,136.1,1.72,79.12790697674419
2011-05-20,130.21,1.72,75.70348837209303
2011-05-23,128.62,1.72,74.77906976744187
2011-05-24,129.39,1.72,75.2267441860465
2011-05-25,114.7,1.72,66.68604651162791
2011-05-26,118.32,0.77,153.66233766233765
2011-05-27,126.43,0.77,164.1948051948052
2011-05-31,126.77,0.77,164.63636363636363
2011-06-01,121.45,0.77,157.72727272727272
2011-06-02,120.84,0.77,156.93506493506493
2011-06-03,122.74,0.77,159.4025974025974
2011-06-06,121.35,0.77,157.59740259740258
2011-06-07,122.07,0.77,158.5324675324675
2011-06-08,119.49,0.77,155.18181818181816
2011-06-09,121.83,0.77,158.2207792207792
2011-06-10,119.63,0.77,155.36363636363635
2011-06-13,120.46,0.77,156.44155844155844
2011-06-14,122.48,0.77,159.06493506493507
2011-06-15,120.57,0.77,156.58441558441558
2011-06-16,122.26,0.77,158.7792207792208
2011-06-17,124.04,0.77,161.0909090909091
2011-06-20,126.16,0.77,163.84415584415584
2011-06-21,127.83,0.77,166.012987012987
2011-06-22,127.19,0.77,165.1818181818182
2011-06-23,127.95,0.77,166.16883116883116
2011-06-24,125.58,0.77,163.0909090909091
2011-06-27,126.21,0.77,163.9090909090909
2011-06-28,129.9,0.77,168.7012987012987
2011-06-29,131.03,0.77,170.16883116883116
2011-06-30,132.61,0.77,172.22077922077924
2011-07-01,134.3,0.77,174.41558441558442
2011-07-05,135.54,0.77,176.02597402597402
2011-07-06,135.93,0.77,176.53246753246754
2011-07-07,139.19,0.77,180.76623376623377
2011-07-08,137.61,0.77,178.71428571428572
2011-07-11,134.3,0.77,174.41558441558442
2011-07-12,134.04,0.77,174.07792207792207
2011-07-13,134.5,0.77,174.67532467532467
2011-07-14,135.02,0.77,175.35064935064935
2011-07-15,134.77,0.77,175.02597402597402
2011-07-18,134.54,0.77,174.72727272727272
2011-07-19,137.92,0.77,179.1168831168831
2011-07-20,138.2,0.77,179.48051948051946
2011-07-21,140.09,0.77,181.93506493506493
2011-07-22,139.39,0.77,181.025974025974
2011-07-25,138.53,0.77,179.9090909090909
2011-07-26,137.4,0.77,178.44155844155844
2011-07-27,133.03,0.77,172.76623376623377
2011-07-28,135.58,0.77,176.0779220779221
2011-07-29,135.07,0.77,175.4155844155844
2011-08-01,135.45,0.77,175.90909090909088
2011-08-02,126.6,0.77,164.4155844155844
2011-08-03,129.52,0.77,168.2077922077922
2011-08-04,120.27,0.77,156.19480519480518
2011-08-05,124.52,0.77,161.7142857142857
2011-08-08,114.16,0.77,148.25974025974025
2011-08-09,119.85,0.77,155.64935064935065
2011-08-10,125.28,0.77,162.7012987012987
2011-08-11,130.55,1.9,68.71052631578948
2011-08-12,137.68,1.9,72.46315789473685
2011-08-15,140.69,1.9,74.04736842105264
2011-08-16,137.59,1.9,72.41578947368421
2011-08-17,133.74,1.9,70.38947368421053
2011-08-18,126.94,1.9,66.81052631578947
2011-08-19,121.12,1.9,63.747368421052634
2011-08-22,121.11,1.9,63.742105263157896
2011-08-23,130.51,1.9,68.68947368421053
2011-08-24,132.84,1.9,69.91578947368421
2011-08-25,129.26,1.9,68.03157894736842
2011-08-26,131.65,1.9,69.28947368421053
2011-08-29,135.6,1.9,71.36842105263158
2011-08-30,135.82,1.9,71.48421052631579
2011-08-31,137.11,1.9,72.16315789473686
2011-09-01,135.75,1.9,71.44736842105263
2011-09-02,131.83,1.9,69.3842105263158
2011-09-06,131.04,1.9,68.96842105263158
2011-09-07,136.8,1.9,72.00000000000001
2011-09-08,137.32,1.9,72.27368421052631
2011-09-09,133.98,1.9,70.51578947368421
2011-09-12,134.95,1.9,71.02631578947368
2011-09-13,138.49,1.9,72.88947368421053
2011-09-14,143.22,1.9,75.37894736842105
2011-09-15,147.86,1.9,77.82105263157897
2011-09-16,147.37,1.9,77.56315789473685
2011-09-19,150.52,1.9,79.22105263157896
2011-09-20,151.77,1.9,79.87894736842107
2011-09-21,146.83,1.9,77.27894736842106
2011-09-22,143.7,1.9,75.63157894736842
2011-09-23,146.53,1.9,77.12105263157895
2011-09-26,146.82,1.9,77.27368421052631
2011-09-27,148.77,1.9,78.30000000000001
2011-09-28,143.56,1.9,75.55789473684212
2011-09-29,139.8,1.9,73.57894736842107
2011-09-30,129.7,1.9,68.26315789473684
2011-10-03,125.67,1.9,66.1421052631579
2011-10-04,131.68,1.9,69.30526315789474
2011-10-05,132.88,1.9,69.93684210526315
2011-10-06,141.29,1.9,74.36315789473684
2011-10-07,141.05,1.9,74.23684210526316
2011-10-10,144.82,1.9,76.22105263157894
2011-10-11,143.28,1.9,75.41052631578948
2011-10-12,144.85,1.9,76.23684210526316
2011-10-13,145.75,1.9,76.71052631578948
2011-10-14,148.22,1.9,78.01052631578948
2011-10-17,144.27,1.9,75.93157894736844
2011-10-18,148.32,1.9,78.06315789473685
2011-10-19,143.73,1.9,75.64736842105263
2011-10-20,145.28,1.9,76.46315789473685
2011-10-21,150.74,1.9,79.33684210526317
2011-10-24,157.55,1.9,82.92105263157896
2011-10-25,153.61,1.9,80.84736842105264
2011-10-26,153.24,1.9,80.65263157894738
2011-10-27,159.27,1.9,83.8263157894737
2011-10-28,162.07,1.9,85.3
2011-10-31,158.79,1.9,83.57368421052631
2011-11-01,157.31,1.9,82.79473684210527
2011-11-02,159.54,1.9,83.96842105263158
2011-11-03,157.39,1.9,82.83684210526316
2011-11-04,157.34,1.9,82.81052631578947
2011-11-07,157.32,1.9,82.8
2011-11-08,159.05,1.9,83.71052631578948
2011-11-09,149.94,2.46,60.951219512195124
2011-11-10,151.22,2.46,61.47154471544715
2011-11-11,155.5,2.46,63.21138211382114
2011-11-14,156.11,2.46,63.45934959349594
2011-11-15,155.41,2.46,63.17479674796748
2011-11-16,152.0,2.46,61.78861788617886
2011-11-17,148.22,2.46,60.2520325203252
2011-11-18,146.22,2.46,59.4390243902439
2011-11-21,143.04,2.46,58.14634146341463
2011-11-22,142.18,2.46,57.796747967479675
2011-11-23,141.79,2.46,57.638211382113816
2011-11-25,138.8,2.46,56.42276422764228
2011-11-28,145.34,2.46,59.081300813008134
2011-11-29,140.66,2.46,57.17886178861789
2011-11-30,141.86,2.46,57.66666666666667
2011-12-01,143.32,2.46,58.260162601626014
2011-12-02,144.71,2.46,58.82520325203252
2011-12-05,150.15,2.46,61.03658536585366
2011-12-06,150.63,2.46,61.23170731707317
2011-12-07,149.35,2.46,60.71138211382114
2011-12-08,146.34,2.46,59.487804878048784
2011-12-09,147.18,2.46,59.82926829268293
2011-12-12,145.2,2.46,59.02439024390244
2011-12-13,141.01,2.46,57.32113821138211
2011-12-14,138.88,2.46,56.45528455284553
2011-12-15,140.11,2.46,56.955284552845534
2011-12-16,139.13,2.46,56.55691056910569
2011-12-19,135.98,2.46,55.27642276422764
2011-12-20,137.3,2.46,55.81300813008131
2011-12-21,136.62,2.46,55.53658536585366
2011-12-22,135.97,2.46,55.27235772357724
2011-12-23,139.3,2.46,56.62601626016261
2011-12-27,140.64,2.46,57.17073170731707
2011-12-28,138.72,2.46,56.390243902439025
2011-12-29,138.4,2.46,56.26016260162602
2011-12-30,138.08,2.46,56.13008130081301
2012-01-03,137.12,2.46,55.739837398373986
2012-01-04,142.88,2.46,58.08130081300813
2012-01-05,142.16,2.46,57.78861788617886
2012-01-06,140.7,2.46,57.195121951219505
2012-01-09,146.36,2.46,59.4959349593496
2012-01-10,147.32,2.46,59.886178861788615
2012-01-11,144.54,2.46,58.756097560975604
2012-01-12,144.44,2.46,58.71544715447155
2012-01-13,143.67,2.46,58.40243902439024
2012-01-17,142.19,2.46,57.80081300813008
2012-01-18,145.71,2.46,59.23170731707317
2012-01-19,146.67,2.46,59.62195121951219
2012-01-20,146.94,2.46,59.73170731707317
2012-01-23,145.97,2.46,59.33739837398374
2012-01-24,150.73,2.46,61.27235772357723
2012-01-25,151.73,2.46,61.67886178861788
2012-01-26,150.28,2.46,61.08943089430895
2012-01-27,151.52,2.46,61.59349593495936
2012-01-30,151.0,2.46,61.38211382113821
2012-01-31,152.0,2.46,61.78861788617886
2012-02-01,153.91,2.46,62.5650406504065
2012-02-02,153.0,2.46,62.19512195121951
2012-02-03,155.97,2.46,63.40243902439025
2012-02-06,157.41,2.46,63.98780487804878
2012-02-07,157.07,2.46,63.849593495934954
2012-02-08,171.49,1.81,94.74585635359117
2012-02-09,172.54,1.81,95.32596685082872
2012-02-10,172.6,1.81,95.35911602209944
2012-02-13,172.37,1.81,95.23204419889503
2012-02-14,174.78,1.81,96.5635359116022
2012-02-15,172.62,1.81,95.37016574585635
2012-02-16,174.43,1.81,96.37016574585635
2012-02-17,174.47,1.81,96.39226519337016
2012-02-21,172.58,1.81,95.34806629834254
2012-02-22,171.51,1.81,94.75690607734806
2012-02-23,173.24,1.81,95.71270718232044
2012-02-24,173.32,1.81,95.75690607734806
2012-02-27,174.46,1.81,96.38674033149171
2012-02-28,174.7,1.81,96.51933701657458
2012-02-29,173.73,1.81,95.98342541436463
2012-03-01,177.91,1.81,98.29281767955801
2012-03-02,176.61,1.81,97.57458563535911
2012-03-05,176.78,1.81,97.66850828729281
2012-03-06,170.51,1.81,94.20441988950276
2012-03-07,171.34,1.81,94.66298342541437
2012-03-08,173.78,1.81,96.0110497237569
2012-03-09,176.39,1.81,97.45303867403314
2012-03-12,177.64,1.81,98.14364640883977
2012-03-13,179.87,1.81,99.37569060773481
2012-03-14,178.53,1.81,98.6353591160221
2012-03-15,178.05,1.81,98.37016574585635
2012-03-16,177.75,1.81,98.20441988950276
2012-03-19,176.6,1.81,97.56906077348066
2012-03-20,176.99,1.81,97.78453038674033
2012-03-21,176.58,1.81,97.55801104972376
2012-03-22,175.5,1.81,96.96132596685082
2012-03-23,174.16,1.81,96.22099447513811
2012-03-26,177.14,1.81,97.86740331491711
2012-03-27,176.13,1.81,97.30939226519337
2012-03-28,174.8,1.81,96.57458563535911
2012-03-29,174.75,1.81,96.54696132596685
2012-03-30,174.33,1.81,96.31491712707182
2012-04-02,175.29,1.81,96.8453038674033
2012-04-03,175.59,1.81,97.01104972375691
2012-04-04,174.0,1.81,96.13259668508287
2012-04-05,178.06,1.81,98.37569060773481
2012-04-09,176.45,1.81,97.48618784530386
2012-04-10,169.8,1.81,93.8121546961326
2012-04-11,170.85,1.81,94.39226519337016
2012-04-12,171.8,1.81,94.9171270718232
2012-04-13,172.51,1.81,95.30939226519337
2012-04-16,170.7,1.81,94.30939226519337
2012-04-17,172.84,1.81,95.49171270718232
2012-04-18,173.3,1.81,95.74585635359117
2012-04-19,169.35,1.81,93.5635359116022
2012-04-20,171.27,1.81,94.62430939226519
2012-04-23,168.01,1.81,92.82320441988949
2012-04-24,164.2,1.81,90.71823204419888
2012-04-25,167.52,1.81,92.5524861878453
2012-04-26,171.12,1.81,94.54143646408839
2012-04-27,173.2,1.81,95.69060773480662
2012-04-30,172.27,1.81,95.1767955801105
2012-05-01,172.27,1.81,95.1767955801105
2012-05-02,177.0,1.81,97.79005524861878
2012-05-03,174.45,1.81,96.38121546961325
2012-05-04,168.54,1.81,93.1160220994475
2012-05-07,168.71,1.81,93.20994475138122
2012-05-08,163.38,1.81,90.26519337016575
2012-05-09,160.94,1.81,88.9171270718232
2012-05-10,158.47,1.81,87.5524861878453
2012-05-11,160.57,1.81,88.71270718232043
2012-05-14,157.57,1.81,87.05524861878452
2012-05-15,151.53,1.81,83.7182320441989
2012-05-16,149.96,1.81,82.85082872928177
2012-05-17,144.3,1.81,79.72375690607736
2012-05-18,141.51,1.81,78.18232044198895
2012-05-21,146.3,1.81,80.82872928176796
2012-05-22,150.27,1.81,83.02209944751381
2012-05-23,149.89,1.81,82.81215469613258
2012-05-24,148.68,1.07,138.9532710280374
2012-05-25,149.84,1.07,140.0373831775701
2012-05-29,152.03,1.07,142.0841121495327
2012-05-30,148.69,1.07,138.9626168224299
2012-05-31,148.8,1.07,139.06542056074767
2012-06-01,141.63,1.07,132.3644859813084
2012-06-04,142.86,1.07,133.5140186915888
2012-06-05,143.19,1.07,133.82242990654206
2012-06-06,145.22,1.07,135.7196261682243
2012-06-07,144.27,1.07,134.83177570093457
2012-06-08,145.05,1.07,135.5607476635514
2012-06-11,140.97,1.07,131.74766355140187
2012-06-12,142.66,1.07,133.3271028037383
2012-06-13,139.83,1.07,130.6822429906542
2012-06-14,142.72,1.07,133.38317757009344
2012-06-15,145.98,1.07,136.42990654205605
2012-06-18,145.17,1.07,135.67289719626166
2012-06-19,147.39,1.07,137.74766355140184
2012-06-20,147.65,1.07,137.99065420560748
2012-06-21,143.3,1.07,133.92523364485982
2012-06-22,142.81,1.07,133.46728971962617
2012-06-25,140.89,1.07,131.67289719626166
2012-06-26,141.0,1.07,131.77570093457942
2012-06-27,138.0,1.07,128.97196261682242
2012-06-28,136.6,1.07,127.66355140186914
2012-06-29,140.06,1.07,130.89719626168224
2012-07-02,140.48,1.07,131.28971962616822
2012-07-03,144.57,1.07,135.11214953271028
2012-07-05,147.59,1.07,137.93457943925233
