date,NLSN,NLSN_EPS,PE Ratio
2013-08-12,33.42,1.14,29.315789473684216
2013-08-13,33.4,1.14,29.29824561403509
2013-08-14,32.87,1.14,28.833333333333332
2013-08-15,32.66,1.14,28.649122807017545
2013-08-16,32.73,1.14,28.710526315789473
2013-08-19,32.55,1.14,28.55263157894737
2013-08-20,33.66,1.14,29.526315789473685
2013-08-21,33.57,1.14,29.447368421052634
2013-08-22,33.89,1.14,29.7280701754386
2013-08-23,34.06,1.14,29.877192982456144
2013-08-26,34.31,1.14,30.09649122807018
2013-08-27,33.76,1.14,29.614035087719298
2013-08-28,34.18,1.14,29.98245614035088
2013-08-29,34.53,1.14,30.28947368421053
2013-08-30,34.5,1.14,30.263157894736846
2013-09-03,34.67,1.14,30.41228070175439
2013-09-04,34.54,1.14,30.29824561403509
2013-09-05,34.83,1.14,30.55263157894737
2013-09-06,35.0,1.14,30.701754385964914
2013-09-09,35.08,1.14,30.771929824561404
2013-09-10,35.4,1.14,31.05263157894737
2013-09-11,35.45,1.14,31.09649122807018
2013-09-12,35.65,1.14,31.271929824561404
2013-09-13,35.56,1.14,31.192982456140356
2013-09-16,35.6,1.14,31.2280701754386
2013-09-17,36.39,1.14,31.921052631578952
2013-09-18,36.94,1.14,32.40350877192982
2013-09-19,37.18,1.14,32.6140350877193
2013-09-20,35.87,1.14,31.464912280701753
2013-09-23,36.38,1.14,31.91228070175439
2013-09-24,36.57,1.14,32.078947368421055
2013-09-25,36.56,1.14,32.07017543859649
2013-09-26,36.52,1.14,32.035087719298254
2013-09-27,36.32,1.14,31.85964912280702
2013-09-30,36.45,1.14,31.973684210526322
2013-10-01,37.13,1.14,32.57017543859649
2013-10-02,36.62,1.14,32.12280701754386
2013-10-03,36.32,1.14,31.85964912280702
2013-10-04,36.4,1.14,31.92982456140351
2013-10-07,36.21,1.14,31.763157894736846
2013-10-08,35.9,1.14,31.49122807017544
2013-10-09,36.11,1.14,31.67543859649123
2013-10-10,37.31,1.14,32.7280701754386
2013-10-11,37.24,1.14,32.66666666666667
2013-10-14,37.16,1.14,32.59649122807018
2013-10-15,36.85,1.14,32.324561403508774
2013-10-16,37.16,1.14,32.59649122807018
2013-10-17,37.91,1.14,33.25438596491228
2013-10-18,38.44,1.14,33.719298245614034
2013-10-21,38.68,1.14,33.929824561403514
2013-10-22,38.83,1.14,34.06140350877193
2013-10-23,38.29,0.36,106.36111111111111
2013-10-24,38.98,0.36,108.27777777777777
2013-10-25,39.04,0.36,108.44444444444444
2013-10-28,38.94,0.36,108.16666666666667
2013-10-29,39.5,0.36,109.72222222222223
2013-10-30,39.09,0.36,108.58333333333334
2013-10-31,39.44,0.36,109.55555555555556
2013-11-01,39.94,0.36,110.94444444444444
2013-11-04,39.82,0.36,110.61111111111111
2013-11-05,39.48,0.36,109.66666666666666
2013-11-06,39.7,0.36,110.27777777777779
2013-11-07,39.11,0.36,108.63888888888889
2013-11-08,39.77,0.36,110.47222222222223
2013-11-11,39.66,0.36,110.16666666666666
2013-11-12,40.0,0.36,111.11111111111111
2013-11-13,40.19,0.36,111.63888888888889
2013-11-14,39.96,0.36,111.0
2013-11-15,40.34,0.36,112.05555555555557
2013-11-18,40.37,0.36,112.13888888888889
2013-11-19,40.7,0.36,113.05555555555557
2013-11-20,40.49,0.36,112.47222222222223
2013-11-21,40.21,0.36,111.69444444444446
2013-11-22,41.12,0.36,114.22222222222221
2013-11-25,41.97,0.36,116.58333333333333
2013-11-26,42.51,0.36,118.08333333333333
2013-11-27,42.93,0.36,119.25
2013-11-29,43.16,0.36,119.88888888888889
2013-12-02,42.76,0.36,118.77777777777777
2013-12-03,42.68,0.36,118.55555555555556
2013-12-04,42.85,0.36,119.02777777777779
2013-12-05,42.7,0.36,118.61111111111113
2013-12-06,43.55,0.36,120.97222222222221
2013-12-09,43.65,0.36,121.25
2013-12-10,43.43,0.36,120.63888888888889
2013-12-11,43.3,0.36,120.27777777777777
2013-12-12,42.96,0.36,119.33333333333334
2013-12-13,45.62,0.36,126.72222222222221
2013-12-16,45.62,0.36,126.72222222222221
2013-12-17,45.15,0.36,125.41666666666667
2013-12-18,45.14,0.36,125.3888888888889
2013-12-19,45.13,0.36,125.36111111111113
2013-12-20,45.35,0.36,125.97222222222223
2013-12-23,45.55,0.36,126.52777777777777
2013-12-24,45.64,0.36,126.77777777777779
2013-12-26,45.93,0.36,127.58333333333334
2013-12-27,45.7,0.36,126.94444444444446
2013-12-30,45.68,0.36,126.88888888888889
2013-12-31,45.89,0.36,127.47222222222223
2014-01-02,45.08,0.36,125.22222222222223
2014-01-03,45.35,0.36,125.97222222222223
2014-01-06,45.25,0.36,125.69444444444444
2014-01-07,45.03,0.36,125.08333333333334
2014-01-08,44.87,0.36,124.63888888888889
2014-01-09,44.31,0.36,123.08333333333334
2014-01-10,44.11,0.36,122.52777777777779
2014-01-13,43.68,0.36,121.33333333333334
2014-01-14,44.37,0.36,123.25
2014-01-15,44.27,0.36,122.97222222222223
2014-01-16,44.11,0.36,122.52777777777779
2014-01-17,44.42,0.36,123.3888888888889
2014-01-21,45.02,0.36,125.05555555555557
2014-01-22,45.33,0.36,125.91666666666667
2014-01-23,45.01,0.36,125.02777777777777
2014-01-24,43.24,0.36,120.11111111111111
2014-01-27,42.76,0.36,118.77777777777777
2014-01-28,42.49,0.36,118.02777777777779
2014-01-29,42.19,0.36,117.19444444444444
2014-01-30,42.95,0.36,119.30555555555557
2014-01-31,42.29,0.36,117.47222222222223
2014-02-03,41.04,0.36,114.0
2014-02-04,42.11,0.36,116.97222222222223
2014-02-05,42.48,0.36,118.0
2014-02-06,43.49,0.36,120.80555555555557
2014-02-07,44.18,0.36,122.72222222222223
2014-02-10,45.13,0.36,125.36111111111113
2014-02-11,45.0,0.36,125.0
2014-02-12,45.64,0.36,126.77777777777779
2014-02-13,45.27,0.36,125.75000000000001
2014-02-14,45.43,0.36,126.19444444444444
2014-02-18,46.56,0.36,129.33333333333334
2014-02-19,46.38,0.36,128.83333333333334
2014-02-20,46.4,0.36,128.88888888888889
2014-02-21,46.31,0.38,121.86842105263159
2014-02-24,46.71,0.38,122.92105263157895
2014-02-25,46.13,0.38,121.39473684210527
2014-02-26,46.4,0.38,122.10526315789473
2014-02-27,46.82,0.38,123.21052631578948
2014-02-28,47.34,0.38,124.57894736842105
2014-03-03,46.49,0.38,122.3421052631579
2014-03-04,46.96,0.38,123.57894736842105
2014-03-05,46.25,0.38,121.71052631578947
2014-03-06,45.88,0.38,120.73684210526316
2014-03-07,46.28,0.38,121.78947368421053
2014-03-10,46.25,0.38,121.71052631578947
2014-03-11,46.19,0.38,121.55263157894736
2014-03-12,45.09,0.38,118.65789473684211
2014-03-13,44.14,0.38,116.15789473684211
2014-03-14,43.86,0.38,115.42105263157895
2014-03-17,43.92,0.38,115.57894736842105
2014-03-18,44.58,0.38,117.3157894736842
2014-03-19,44.24,0.38,116.42105263157895
2014-03-20,43.82,0.38,115.3157894736842
2014-03-21,44.08,0.38,116.0
2014-03-24,44.34,0.38,116.6842105263158
2014-03-25,44.15,0.38,116.18421052631578
2014-03-26,43.91,0.38,115.55263157894736
2014-03-27,44.12,0.38,116.10526315789473
2014-03-28,44.26,0.38,116.47368421052632
2014-03-31,44.63,0.38,117.44736842105263
2014-04-01,45.19,0.38,118.92105263157895
2014-04-02,45.45,0.38,119.60526315789474
2014-04-03,45.31,0.38,119.23684210526316
2014-04-04,44.49,0.38,117.07894736842105
2014-04-07,43.2,0.38,113.6842105263158
2014-04-08,43.28,0.38,113.89473684210526
2014-04-09,44.12,0.38,116.10526315789473
2014-04-10,43.4,0.38,114.21052631578947
2014-04-11,42.68,0.38,112.3157894736842
2014-04-14,43.26,0.38,113.84210526315789
2014-04-15,43.57,0.38,114.65789473684211
2014-04-16,44.17,0.38,116.23684210526316
2014-04-17,44.83,0.38,117.97368421052632
2014-04-21,44.79,0.38,117.86842105263158
2014-04-22,45.1,0.38,118.6842105263158
2014-04-23,45.14,0.38,118.78947368421052
2014-04-24,46.06,0.15,307.0666666666667
2014-04-25,45.99,0.15,306.6
2014-04-28,46.59,0.15,310.6
2014-04-29,46.99,0.15,313.2666666666667
2014-04-30,46.95,0.15,313.00000000000006
2014-05-01,47.18,0.15,314.53333333333336
2014-05-02,46.99,0.15,313.2666666666667
2014-05-05,47.11,0.15,314.06666666666666
2014-05-06,47.1,0.15,314.0
2014-05-07,47.13,0.15,314.20000000000005
2014-05-08,46.78,0.15,311.8666666666667
2014-05-09,46.85,0.15,312.33333333333337
2014-05-12,47.22,0.15,314.8
2014-05-13,47.36,0.15,315.73333333333335
2014-05-14,47.34,0.15,315.6
2014-05-15,46.44,0.15,309.6
2014-05-16,46.66,0.15,311.06666666666666
2014-05-19,47.28,0.15,315.20000000000005
2014-05-20,47.02,0.15,313.4666666666667
2014-05-21,47.47,0.15,316.4666666666667
2014-05-22,47.78,0.15,318.53333333333336
2014-05-23,47.58,0.15,317.2
2014-05-27,48.03,0.15,320.20000000000005
2014-05-28,47.69,0.15,317.93333333333334
2014-05-29,48.1,0.15,320.6666666666667
2014-05-30,48.26,0.15,321.73333333333335
2014-06-02,47.92,0.15,319.4666666666667
2014-06-03,47.05,0.15,313.6666666666667
2014-06-04,47.23,0.15,314.8666666666667
2014-06-05,47.4,0.15,316.0
2014-06-06,47.68,0.15,317.8666666666667
2014-06-09,47.59,0.15,317.2666666666667
2014-06-10,47.34,0.15,315.6
2014-06-11,47.2,0.15,314.6666666666667
2014-06-12,46.73,0.15,311.5333333333333
2014-06-13,46.39,0.15,309.2666666666667
2014-06-16,46.36,0.15,309.06666666666666
2014-06-17,46.92,0.15,312.8
2014-06-18,47.33,0.15,315.53333333333336
2014-06-19,47.52,0.15,316.8
2014-06-20,48.2,0.15,321.33333333333337
2014-06-23,48.3,0.15,322.0
2014-06-24,48.3,0.15,322.0
2014-06-25,48.23,0.15,321.5333333333333
2014-06-26,48.28,0.15,321.8666666666667
2014-06-27,48.42,0.15,322.8
2014-06-30,48.41,0.15,322.73333333333335
2014-07-01,49.17,0.15,327.8
2014-07-02,49.24,0.15,328.2666666666667
2014-07-03,49.51,0.15,330.06666666666666
2014-07-07,49.35,0.15,329.0
2014-07-08,48.73,0.15,324.8666666666667
2014-07-09,48.87,0.15,325.8
2014-07-10,48.46,0.15,323.06666666666666
2014-07-11,48.63,0.15,324.20000000000005
2014-07-14,48.67,0.15,324.4666666666667
2014-07-15,48.53,0.15,323.53333333333336
2014-07-16,48.5,0.15,323.33333333333337
2014-07-17,47.77,0.15,318.4666666666667
2014-07-18,48.03,0.15,320.20000000000005
2014-07-21,47.91,0.15,319.4
2014-07-22,48.06,0.15,320.40000000000003
2014-07-23,48.33,0.15,322.2
2014-07-24,48.39,0.15,322.6
2014-07-25,48.21,0.15,321.40000000000003
2014-07-28,48.77,0.15,325.1333333333334
2014-07-29,47.23,0.2,236.14999999999998
2014-07-30,47.38,0.2,236.9
2014-07-31,46.11,0.2,230.54999999999998
2014-08-01,46.37,0.2,231.84999999999997
2014-08-04,46.89,0.2,234.45
2014-08-05,46.99,0.2,234.95
2014-08-06,46.46,0.2,232.29999999999998
2014-08-07,46.34,0.2,231.70000000000002
2014-08-08,47.2,0.2,236.0
2014-08-11,47.4,0.2,236.99999999999997
2014-08-12,47.34,0.2,236.70000000000002
2014-08-13,47.6,0.2,238.0
2014-08-14,47.85,0.2,239.25
2014-08-15,47.54,0.2,237.7
2014-08-18,48.13,0.2,240.65
2014-08-19,48.11,0.2,240.54999999999998
2014-08-20,48.87,0.2,244.34999999999997
2014-08-21,48.27,0.2,241.35
2014-08-22,47.44,0.2,237.2
2014-08-25,47.36,0.2,236.79999999999998
2014-08-26,46.89,0.2,234.45
2014-08-27,46.76,0.2,233.79999999999998
2014-08-28,46.72,0.2,233.6
2014-08-29,46.99,0.2,234.95
2014-09-02,46.74,0.2,233.7
2014-09-03,46.43,0.2,232.14999999999998
2014-09-04,46.13,0.2,230.65
2014-09-05,46.71,0.2,233.54999999999998
2014-09-08,46.67,0.2,233.35
2014-09-09,46.07,0.2,230.35
2014-09-10,45.77,0.2,228.85
2014-09-11,45.64,0.2,228.2
2014-09-12,45.05,0.2,225.24999999999997
2014-09-15,44.4,0.2,221.99999999999997
2014-09-16,44.72,0.2,223.6
2014-09-17,44.51,0.2,222.54999999999998
2014-09-18,44.49,0.2,222.45
2014-09-19,45.11,0.2,225.54999999999998
2014-09-22,44.75,0.2,223.75
2014-09-23,44.5,0.2,222.5
2014-09-24,44.43,0.2,222.14999999999998
2014-09-25,43.89,0.2,219.45
2014-09-26,44.64,0.2,223.2
2014-09-29,44.7,0.2,223.5
2014-09-30,44.33,0.2,221.64999999999998
2014-10-01,43.83,0.2,219.14999999999998
2014-10-02,43.72,0.2,218.6
2014-10-03,43.46,0.2,217.29999999999998
2014-10-06,42.92,0.2,214.6
2014-10-07,41.75,0.2,208.75
2014-10-08,43.01,0.2,215.04999999999998
2014-10-09,41.29,0.2,206.45
2014-10-10,41.7,0.2,208.5
2014-10-13,41.85,0.2,209.25
2014-10-14,42.12,0.2,210.59999999999997
2014-10-15,41.82,0.2,209.1
2014-10-16,41.59,0.2,207.95000000000002
2014-10-17,42.03,0.2,210.15
2014-10-20,42.15,0.2,210.74999999999997
2014-10-21,43.17,0.2,215.85
2014-10-22,42.7,0.2,213.5
2014-10-23,41.82,0.24,174.25
2014-10-24,42.3,0.24,176.25
2014-10-27,42.18,0.24,175.75
2014-10-28,42.05,0.24,175.20833333333331
2014-10-29,41.92,0.24,174.66666666666669
2014-10-30,41.4,0.24,172.5
2014-10-31,42.49,0.24,177.04166666666669
2014-11-03,42.19,0.24,175.79166666666666
2014-11-04,41.84,0.24,174.33333333333334
2014-11-05,42.28,0.24,176.16666666666669
2014-11-06,43.34,0.24,180.58333333333334
2014-11-07,43.34,0.24,180.58333333333334
2014-11-10,43.02,0.24,179.25000000000003
2014-11-11,42.99,0.24,179.12500000000003
2014-11-12,43.07,0.24,179.45833333333334
2014-11-13,42.4,0.24,176.66666666666666
2014-11-14,41.63,0.24,173.45833333333334
2014-11-17,41.55,0.24,173.125
2014-11-18,41.81,0.24,174.20833333333334
2014-11-19,41.68,0.24,173.66666666666669
2014-11-20,41.27,0.24,171.95833333333334
2014-11-21,41.16,0.24,171.5
2014-11-24,41.16,0.24,171.5
2014-11-25,41.16,0.24,171.5
2014-11-26,41.71,0.24,173.79166666666669
2014-11-28,41.77,0.24,174.04166666666669
2014-12-01,42.26,0.24,176.08333333333334
2014-12-02,41.74,0.24,173.91666666666669
2014-12-03,43.76,0.24,182.33333333333334
2014-12-04,42.81,0.24,178.37500000000003
2014-12-05,43.53,0.24,181.375
2014-12-08,43.74,0.24,182.25000000000003
2014-12-09,45.17,0.24,188.20833333333334
2014-12-10,43.77,0.24,182.37500000000003
2014-12-11,43.06,0.24,179.41666666666669
2014-12-12,43.35,0.24,180.625
2014-12-15,43.41,0.24,180.875
2014-12-16,43.49,0.24,181.20833333333334
2014-12-17,43.8,0.24,182.5
2014-12-18,44.52,0.24,185.50000000000003
2014-12-19,44.27,0.24,184.45833333333334
2014-12-22,44.61,0.24,185.875
2014-12-23,45.19,0.24,188.29166666666666
2014-12-24,45.4,0.24,189.16666666666666
2014-12-26,45.73,0.24,190.54166666666666
2014-12-29,45.49,0.24,189.54166666666669
2014-12-30,45.29,0.24,188.70833333333334
2014-12-31,44.73,0.24,186.375
2015-01-02,44.82,0.24,186.75
2015-01-05,43.59,0.24,181.62500000000003
2015-01-06,42.65,0.24,177.70833333333334
2015-01-07,42.79,0.24,178.29166666666666
2015-01-08,43.27,0.24,180.29166666666669
2015-01-09,42.72,0.24,178.0
2015-01-12,42.8,0.24,178.33333333333331
2015-01-13,42.99,0.24,179.12500000000003
2015-01-14,42.8,0.24,178.33333333333331
2015-01-15,42.2,0.24,175.83333333333334
2015-01-16,42.7,0.24,177.91666666666669
2015-01-20,43.31,0.24,180.45833333333334
2015-01-21,43.86,0.24,182.75
2015-01-22,45.13,0.24,188.04166666666669
2015-01-23,44.86,0.24,186.91666666666666
2015-01-26,44.7,0.24,186.25000000000003
2015-01-27,44.17,0.24,184.04166666666669
2015-01-28,43.8,0.24,182.5
2015-01-29,44.34,0.24,184.75000000000003
2015-01-30,43.56,0.24,181.50000000000003
2015-02-02,43.72,0.24,182.16666666666666
2015-02-03,44.15,0.24,183.95833333333334
2015-02-04,43.75,0.24,182.29166666666669
2015-02-05,43.98,0.24,183.25
2015-02-06,43.48,0.24,181.16666666666666
2015-02-09,43.43,0.24,180.95833333333334
2015-02-10,43.87,0.24,182.79166666666666
2015-02-11,43.71,0.24,182.125
2015-02-12,43.57,0.24,181.54166666666669
2015-02-13,45.59,0.24,189.95833333333334
2015-02-17,45.13,0.24,188.04166666666669
2015-02-18,45.69,0.24,190.375
2015-02-19,45.55,0.24,189.79166666666666
2015-02-20,45.28,0.42,107.80952380952381
2015-02-23,45.63,0.42,108.64285714285715
2015-02-24,46.14,0.42,109.85714285714286
2015-02-25,46.48,0.42,110.66666666666666
2015-02-26,45.79,0.42,109.02380952380953
2015-02-27,45.21,0.42,107.64285714285715
2015-03-02,44.95,0.42,107.02380952380953
2015-03-03,44.83,0.42,106.73809523809524
2015-03-04,44.67,0.42,106.35714285714286
2015-03-05,44.79,0.42,106.64285714285714
2015-03-06,44.1,0.42,105.00000000000001
2015-03-09,44.15,0.42,105.11904761904762
2015-03-10,43.19,0.42,102.83333333333333
2015-03-11,42.67,0.42,101.5952380952381
2015-03-12,43.17,0.42,102.78571428571429
2015-03-13,42.59,0.42,101.40476190476191
2015-03-16,43.22,0.42,102.90476190476191
2015-03-17,43.1,0.42,102.61904761904762
2015-03-18,43.64,0.42,103.90476190476191
2015-03-19,43.4,0.42,103.33333333333333
2015-03-20,43.88,0.42,104.47619047619048
2015-03-23,43.65,0.42,103.92857142857143
2015-03-24,43.27,0.42,103.02380952380953
2015-03-25,43.07,0.42,102.54761904761905
2015-03-26,43.03,0.42,102.45238095238096
2015-03-27,43.33,0.42,103.16666666666667
2015-03-30,44.79,0.42,106.64285714285714
2015-03-31,44.57,0.42,106.11904761904762
2015-04-01,44.96,0.42,107.04761904761905
2015-04-02,45.53,0.42,108.40476190476191
2015-04-06,45.91,0.42,109.30952380952381
2015-04-07,45.68,0.42,108.76190476190476
2015-04-08,45.61,0.42,108.5952380952381
2015-04-09,45.82,0.42,109.0952380952381
2015-04-10,46.01,0.42,109.54761904761905
2015-04-13,45.5,0.42,108.33333333333334
2015-04-14,46.0,0.42,109.52380952380953
2015-04-15,45.42,0.42,108.14285714285715
2015-04-16,44.93,0.42,106.97619047619048
2015-04-17,44.21,0.42,105.26190476190477
2015-04-20,45.05,0.42,107.26190476190476
2015-04-21,45.83,0.42,109.11904761904762
2015-04-22,46.1,0.17,271.1764705882353
2015-04-23,46.31,0.17,272.4117647058823
2015-04-24,45.95,0.17,270.29411764705884
2015-04-27,45.52,0.17,267.7647058823529
2015-04-28,45.69,0.17,268.7647058823529
2015-04-29,45.42,0.17,267.1764705882353
2015-04-30,44.94,0.17,264.35294117647055
2015-05-01,44.84,0.17,263.7647058823529
2015-05-04,45.77,0.17,269.2352941176471
2015-05-05,45.1,0.17,265.29411764705884
2015-05-06,44.74,0.17,263.1764705882353
2015-05-07,44.99,0.17,264.6470588235294
2015-05-08,45.24,0.17,266.11764705882354
2015-05-11,44.91,0.17,264.17647058823525
2015-05-12,44.45,0.17,261.4705882352941
2015-05-13,44.34,0.17,260.8235294117647
2015-05-14,45.04,0.17,264.94117647058823
2015-05-15,45.57,0.17,268.05882352941177
2015-05-18,45.92,0.17,270.11764705882354
2015-05-19,45.67,0.17,268.6470588235294
2015-05-20,45.78,0.17,269.2941176470588
2015-05-21,45.74,0.17,269.05882352941177
2015-05-22,45.84,0.17,269.6470588235294
2015-05-26,45.32,0.17,266.5882352941176
2015-05-27,45.48,0.17,267.52941176470586
2015-05-28,45.1,0.17,265.29411764705884
2015-05-29,44.99,0.17,264.6470588235294
2015-06-01,44.83,0.17,263.70588235294116
2015-06-02,44.72,0.17,263.0588235294117
2015-06-03,45.35,0.17,266.7647058823529
2015-06-04,44.92,0.17,264.2352941176471
2015-06-05,44.76,0.17,263.2941176470588
2015-06-08,44.3,0.17,260.5882352941176
2015-06-09,44.51,0.17,261.8235294117647
2015-06-10,45.22,0.17,266.0
2015-06-11,45.06,0.17,265.05882352941177
2015-06-12,44.94,0.17,264.35294117647055
2015-06-15,44.76,0.17,263.2941176470588
2015-06-16,44.82,0.17,263.6470588235294
2015-06-17,45.02,0.17,264.8235294117647
2015-06-18,45.62,0.17,268.35294117647055
2015-06-19,45.54,0.17,267.88235294117646
2015-06-22,45.9,0.17,270.0
2015-06-23,45.72,0.17,268.94117647058823
2015-06-24,45.61,0.17,268.2941176470588
2015-06-25,45.57,0.17,268.05882352941177
2015-06-26,46.22,0.17,271.88235294117646
2015-06-29,44.73,0.17,263.1176470588235
2015-06-30,44.77,0.17,263.3529411764706
2015-07-01,45.12,0.17,265.4117647058823
2015-07-02,44.99,0.17,264.6470588235294
2015-07-06,44.8,0.17,263.52941176470586
2015-07-07,44.96,0.17,264.4705882352941
2015-07-08,44.16,0.17,259.7647058823529
2015-07-09,44.46,0.17,261.52941176470586
2015-07-10,45.27,0.17,266.29411764705884
2015-07-13,45.79,0.17,269.35294117647055
2015-07-14,45.6,0.17,268.2352941176471
2015-07-15,45.56,0.17,268.0
2015-07-16,45.81,0.17,269.4705882352941
2015-07-17,45.52,0.17,267.7647058823529
2015-07-20,45.63,0.17,268.4117647058824
2015-07-21,45.33,0.17,266.6470588235294
2015-07-22,45.31,0.17,266.52941176470586
2015-07-23,45.32,0.17,266.5882352941176
2015-07-24,45.17,0.17,265.70588235294116
2015-07-27,44.8,0.17,263.52941176470586
2015-07-28,47.18,0.31,152.19354838709677
2015-07-29,48.32,0.31,155.8709677419355
2015-07-30,49.06,0.31,158.25806451612905
2015-07-31,48.46,0.31,156.32258064516128
2015-08-03,47.95,0.31,154.67741935483872
2015-08-04,47.95,0.31,154.67741935483872
2015-08-05,48.05,0.31,155.0
2015-08-06,46.55,0.31,150.16129032258064
2015-08-07,46.45,0.31,149.83870967741936
2015-08-10,48.0,0.31,154.83870967741936
2015-08-11,47.87,0.31,154.41935483870967
2015-08-12,47.83,0.31,154.29032258064515
2015-08-13,48.11,0.31,155.19354838709677
2015-08-14,48.51,0.31,156.48387096774192
2015-08-17,48.36,0.31,156.0
2015-08-18,48.35,0.31,155.96774193548387
2015-08-19,48.22,0.31,155.54838709677418
2015-08-20,47.43,0.31,153.0
2015-08-21,45.92,0.31,148.1290322580645
2015-08-24,43.65,0.31,140.80645161290323
2015-08-25,42.8,0.31,138.06451612903226
2015-08-26,44.23,0.31,142.6774193548387
2015-08-27,45.35,0.31,146.29032258064515
2015-08-28,45.26,0.31,146.0
2015-08-31,45.23,0.31,145.90322580645162
2015-09-01,43.57,0.31,140.5483870967742
2015-09-02,45.37,0.31,146.3548387096774
2015-09-03,45.51,0.31,146.80645161290323
2015-09-04,44.96,0.31,145.03225806451613
2015-09-08,46.25,0.31,149.19354838709677
2015-09-09,46.23,0.31,149.1290322580645
2015-09-10,46.13,0.31,148.80645161290323
2015-09-11,45.88,0.31,148.0
2015-09-14,45.69,0.31,147.38709677419354
2015-09-15,46.55,0.31,150.16129032258064
2015-09-16,47.24,0.31,152.38709677419357
2015-09-17,47.18,0.31,152.19354838709677
2015-09-18,46.74,0.31,150.7741935483871
2015-09-21,47.55,0.31,153.38709677419354
2015-09-22,47.11,0.31,151.96774193548387
2015-09-23,47.25,0.31,152.41935483870967
2015-09-24,47.17,0.31,152.16129032258064
2015-09-25,46.75,0.31,150.80645161290323
2015-09-28,45.53,0.31,146.8709677419355
2015-09-29,45.24,0.31,145.93548387096774
2015-09-30,44.47,0.31,143.4516129032258
2015-10-01,44.9,0.31,144.83870967741936
2015-10-02,45.74,0.31,147.5483870967742
2015-10-05,46.33,0.31,149.4516129032258
2015-10-06,46.3,0.31,149.3548387096774
2015-10-07,46.67,0.31,150.5483870967742
2015-10-08,46.62,0.31,150.38709677419354
2015-10-09,46.5,0.31,150.0
2015-10-12,46.99,0.31,151.58064516129033
2015-10-13,46.94,0.31,151.41935483870967
2015-10-14,46.82,0.31,151.03225806451613
2015-10-15,47.72,0.31,153.93548387096774
2015-10-16,47.74,0.31,154.0
2015-10-19,48.18,0.31,155.41935483870967
2015-10-20,48.53,0.31,156.5483870967742
2015-10-21,45.85,0.39,117.56410256410257
2015-10-22,47.42,0.39,121.58974358974359
2015-10-23,48.27,0.39,123.76923076923077
2015-10-26,48.38,0.39,124.05128205128206
2015-10-27,47.77,0.39,122.48717948717949
2015-10-28,48.35,0.39,123.97435897435898
2015-10-29,47.95,0.39,122.94871794871796
2015-10-30,47.51,0.39,121.82051282051282
2015-11-02,47.72,0.39,122.35897435897435
2015-11-03,47.8,0.39,122.56410256410255
2015-11-04,47.59,0.39,122.02564102564104
2015-11-05,47.84,0.39,122.66666666666667
2015-11-06,48.05,0.39,123.20512820512819
2015-11-09,47.87,0.39,122.74358974358974
2015-11-10,47.49,0.39,121.76923076923077
2015-11-11,47.52,0.39,121.84615384615385
2015-11-12,47.18,0.39,120.97435897435896
2015-11-13,46.45,0.39,119.1025641025641
2015-11-16,46.83,0.39,120.07692307692307
2015-11-17,46.64,0.39,119.58974358974359
2015-11-18,47.88,0.39,122.76923076923077
2015-11-19,47.67,0.39,122.23076923076923
2015-11-20,47.71,0.39,122.33333333333333
2015-11-23,47.26,0.39,121.17948717948717
2015-11-24,46.93,0.39,120.33333333333333
2015-11-25,46.76,0.39,119.89743589743588
2015-11-27,47.1,0.39,120.76923076923077
2015-11-30,46.68,0.39,119.6923076923077
2015-12-01,47.46,0.39,121.6923076923077
2015-12-02,46.64,0.39,119.58974358974359
2015-12-03,45.67,0.39,117.1025641025641
2015-12-04,46.89,0.39,120.23076923076923
2015-12-07,46.68,0.39,119.6923076923077
2015-12-08,45.61,0.39,116.94871794871794
2015-12-09,45.09,0.39,115.61538461538461
2015-12-10,45.7,0.39,117.17948717948718
2015-12-11,45.46,0.39,116.56410256410257
2015-12-14,44.78,0.39,114.82051282051282
2015-12-15,46.08,0.39,118.15384615384615
2015-12-16,46.98,0.39,120.46153846153845
2015-12-17,46.25,0.39,118.58974358974359
2015-12-18,45.64,0.39,117.02564102564102
2015-12-21,46.18,0.39,118.41025641025641
2015-12-22,46.26,0.39,118.61538461538461
2015-12-23,46.59,0.39,119.46153846153847
2015-12-24,46.47,0.39,119.15384615384615
2015-12-28,46.96,0.39,120.41025641025641
2015-12-29,47.34,0.39,121.38461538461539
2015-12-30,47.04,0.39,120.61538461538461
2015-12-31,46.6,0.39,119.48717948717949
2016-01-04,45.67,0.39,117.1025641025641
2016-01-05,46.4,0.39,118.97435897435896
2016-01-06,46.13,0.39,118.28205128205128
2016-01-07,45.14,0.39,115.74358974358974
2016-01-08,44.33,0.39,113.66666666666666
2016-01-11,44.99,0.39,115.35897435897436
2016-01-12,45.29,0.39,116.12820512820512
2016-01-13,44.62,0.39,114.4102564102564
2016-01-14,45.7,0.39,117.17948717948718
2016-01-15,44.69,0.39,114.58974358974358
2016-01-19,45.02,0.39,115.43589743589745
2016-01-20,43.94,0.39,112.66666666666666
2016-01-21,43.89,0.39,112.53846153846153
2016-01-22,45.31,0.39,116.17948717948718
2016-01-25,44.73,0.39,114.69230769230768
2016-01-26,45.57,0.39,116.84615384615384
2016-01-27,45.91,0.39,117.7179487179487
2016-01-28,46.86,0.39,120.15384615384615
2016-01-29,48.16,0.39,123.48717948717947
2016-02-01,48.03,0.39,123.15384615384615
2016-02-02,47.21,0.39,121.05128205128204
