date,EVRG,EVRG_EPS,PE Ratio
1994-03-31,28.63,1.0,28.63
1994-04-04,28.38,1.0,28.38
1994-04-05,29.0,1.0,29.0
1994-04-06,29.25,1.0,29.25
1994-04-07,29.25,1.0,29.25
1994-04-08,28.75,1.0,28.75
1994-04-11,28.75,1.0,28.75
1994-04-12,28.63,1.0,28.63
1994-04-13,28.38,1.0,28.38
1994-04-14,28.13,1.0,28.13
1994-04-15,28.0,1.0,28.0
1994-04-18,28.0,1.0,28.0
1994-04-19,28.25,1.0,28.25
1994-04-20,28.63,1.0,28.63
1994-04-21,28.75,1.0,28.75
1994-04-22,29.0,1.0,29.0
1994-04-25,29.0,1.0,29.0
1994-04-26,29.38,1.0,29.38
1994-04-28,29.38,1.0,29.38
1994-04-29,29.5,1.0,29.5
1994-05-02,29.75,1.0,29.75
1994-05-03,29.38,1.0,29.38
1994-05-04,28.75,1.0,28.75
1994-05-05,28.63,1.0,28.63
1994-05-06,28.13,1.0,28.13
1994-05-09,27.75,1.0,27.75
1994-05-10,27.25,1.0,27.25
1994-05-11,26.5,1.0,26.5
1994-05-12,26.5,1.0,26.5
1994-05-13,26.5,1.0,26.5
1994-05-16,26.5,1.0,26.5
1994-05-17,27.0,1.0,27.0
1994-05-18,28.63,1.0,28.63
1994-05-19,28.38,1.0,28.38
1994-05-20,27.88,1.0,27.88
1994-05-23,27.75,1.0,27.75
1994-05-24,28.25,1.0,28.25
1994-05-25,28.75,1.0,28.75
1994-05-26,28.5,1.0,28.5
1994-05-27,28.38,1.0,28.38
1994-05-31,28.0,1.0,28.0
1994-06-01,28.13,1.0,28.13
1994-06-02,28.25,1.0,28.25
1994-06-03,28.38,1.0,28.38
1994-06-06,29.13,1.0,29.13
1994-06-07,28.5,1.0,28.5
1994-06-08,28.5,1.0,28.5
1994-06-09,28.38,1.0,28.38
1994-06-10,28.63,1.0,28.63
1994-06-13,28.5,1.0,28.5
1994-06-14,28.63,1.0,28.63
1994-06-15,28.5,1.0,28.5
1994-06-16,28.25,1.0,28.25
1994-06-17,28.0,1.0,28.0
1994-06-20,27.25,1.0,27.25
1994-06-21,26.75,1.0,26.75
1994-06-22,26.5,1.0,26.5
1994-06-23,26.75,1.0,26.75
1994-06-24,26.25,1.0,26.25
1994-06-27,26.63,1.0,26.63
1994-06-28,26.63,1.0,26.63
1994-06-29,26.75,1.0,26.75
1994-06-30,26.88,1.0,26.88
1994-07-01,27.25,1.0,27.25
1994-07-05,27.5,1.0,27.5
1994-07-06,27.38,1.0,27.38
1994-07-07,27.38,1.0,27.38
1994-07-08,27.63,1.0,27.63
1994-07-11,27.75,1.0,27.75
1994-07-12,27.88,1.0,27.88
1994-07-13,27.75,1.0,27.75
1994-07-14,28.0,1.0,28.0
1994-07-15,28.0,1.0,28.0
1994-07-18,28.38,1.0,28.38
1994-07-19,28.13,1.0,28.13
1994-07-20,28.0,1.0,28.0
1994-07-21,28.13,1.0,28.13
1994-07-22,28.13,1.0,28.13
1994-07-25,28.13,1.0,28.13
1994-07-26,28.0,1.0,28.0
1994-07-27,27.88,1.0,27.88
1994-07-28,27.88,1.0,27.88
1994-07-29,28.13,1.0,28.13
1994-08-01,28.75,1.0,28.75
1994-08-02,28.88,1.0,28.88
1994-08-03,28.88,1.0,28.88
1994-08-04,28.88,1.0,28.88
1994-08-05,28.5,1.0,28.5
1994-08-08,28.5,1.0,28.5
1994-08-09,28.63,1.0,28.63
1994-08-10,28.75,1.0,28.75
1994-08-11,28.63,1.0,28.63
1994-08-12,28.63,1.0,28.63
1994-08-15,28.38,1.0,28.38
1994-08-16,28.88,1.0,28.88
1994-08-17,28.88,1.0,28.88
1994-08-18,28.63,1.0,28.63
1994-08-19,28.63,1.0,28.63
1994-08-22,28.63,1.0,28.63
1994-08-23,29.0,1.0,29.0
1994-08-24,28.88,1.0,28.88
1994-08-25,29.0,1.0,29.0
1994-08-26,29.5,1.0,29.5
1994-08-29,29.38,1.0,29.38
1994-08-30,28.63,1.0,28.63
1994-08-31,28.75,1.0,28.75
1994-09-01,28.5,1.0,28.5
1994-09-02,28.38,1.0,28.38
1994-09-06,28.0,1.0,28.0
1994-09-07,27.88,1.0,27.88
1994-09-08,27.88,1.0,27.88
1994-09-09,27.63,1.0,27.63
1994-09-12,27.13,1.0,27.13
1994-09-13,27.25,1.0,27.25
1994-09-14,27.0,1.0,27.0
1994-09-15,27.0,1.0,27.0
1994-09-16,27.0,1.0,27.0
1994-09-19,27.13,1.0,27.13
1994-09-20,27.13,1.0,27.13
1994-09-21,27.13,1.0,27.13
1994-09-22,27.13,1.0,27.13
1994-09-23,27.25,1.0,27.25
1994-09-26,27.75,1.0,27.75
1994-09-27,27.75,1.0,27.75
1994-09-28,27.88,1.0,27.88
1994-09-29,28.0,1.0,28.0
1994-09-30,28.38,1.0,28.38
1994-10-03,29.0,1.0,29.0
1994-10-04,28.88,1.0,28.88
1994-10-05,28.88,1.0,28.88
1994-10-06,28.88,1.0,28.88
1994-10-07,28.75,1.0,28.75
1994-10-10,28.75,1.0,28.75
1994-10-11,29.25,1.0,29.25
1994-10-12,28.88,1.0,28.88
1994-10-13,29.13,1.0,29.13
1994-10-14,29.0,1.0,29.0
1994-10-17,29.13,1.0,29.13
1994-10-18,29.13,1.0,29.13
1994-10-19,28.88,1.0,28.88
1994-10-20,28.38,1.0,28.38
1994-10-21,28.63,1.0,28.63
1994-10-24,28.25,1.0,28.25
1994-10-25,28.38,1.0,28.38
1994-10-26,28.25,1.0,28.25
1994-10-27,28.25,1.0,28.25
1994-10-28,28.5,1.0,28.5
1994-10-31,28.88,1.0,28.88
1994-11-01,28.63,1.0,28.63
1994-11-02,28.88,1.0,28.88
1994-11-03,29.25,1.0,29.25
1994-11-04,29.13,1.0,29.13
1994-11-07,28.88,1.0,28.88
1994-11-08,29.13,1.0,29.13
1994-11-09,28.38,1.0,28.38
1994-11-10,28.5,1.0,28.5
1994-11-11,28.38,1.0,28.38
1994-11-14,28.25,1.0,28.25
1994-11-15,28.38,1.0,28.38
1994-11-16,28.0,1.0,28.0
1994-11-17,27.63,1.0,27.63
1994-11-18,27.63,1.0,27.63
1994-11-21,27.38,1.0,27.38
1994-11-22,27.5,1.0,27.5
1994-11-23,28.38,1.0,28.38
1994-11-25,28.75,1.0,28.75
1994-11-28,28.63,1.0,28.63
1994-11-29,28.5,1.0,28.5
1994-11-30,28.13,1.0,28.13
1994-12-01,28.13,1.0,28.13
1994-12-02,28.5,1.0,28.5
1994-12-05,28.75,1.0,28.75
1994-12-06,28.63,1.0,28.63
1994-12-07,28.5,1.0,28.5
1994-12-08,28.63,1.0,28.63
1994-12-09,28.88,1.0,28.88
1994-12-12,28.75,1.0,28.75
1994-12-13,28.75,1.0,28.75
1994-12-14,28.88,1.0,28.88
1994-12-15,28.75,1.0,28.75
1994-12-16,28.75,1.0,28.75
1994-12-19,28.75,1.0,28.75
1994-12-20,28.38,1.0,28.38
1994-12-21,28.38,1.0,28.38
1994-12-22,28.63,1.0,28.63
1994-12-23,28.75,1.0,28.75
1994-12-27,28.63,1.0,28.63
1994-12-28,28.75,1.0,28.75
1994-12-29,28.63,1.0,28.63
1994-12-30,28.63,1.0,28.63
1995-01-03,28.88,1.0,28.88
1995-01-04,29.13,1.0,29.13
1995-01-05,29.25,1.0,29.25
1995-01-06,29.25,1.0,29.25
1995-01-09,29.0,1.0,29.0
1995-01-10,29.0,1.0,29.0
1995-01-11,29.25,1.0,29.25
1995-01-12,29.25,1.0,29.25
1995-01-13,29.63,1.0,29.63
1995-01-16,30.0,1.0,30.0
1995-01-17,30.5,1.0,30.5
1995-01-18,30.63,1.0,30.63
1995-01-19,30.63,1.0,30.63
1995-01-20,30.63,1.0,30.63
1995-01-23,31.38,1.0,31.38
1995-01-24,31.63,1.0,31.63
1995-01-25,31.5,1.0,31.5
1995-01-26,31.75,1.0,31.75
1995-01-27,32.0,1.0,32.0
1995-01-30,31.75,1.0,31.75
1995-01-31,31.88,1.0,31.88
1995-02-01,32.0,1.0,32.0
1995-02-02,31.75,1.0,31.75
1995-02-03,32.5,1.0,32.5
1995-02-06,32.75,1.0,32.75
1995-02-07,33.0,1.0,33.0
1995-02-08,33.0,1.0,33.0
1995-02-09,32.63,1.0,32.63
1995-02-10,32.38,1.0,32.38
1995-02-13,32.5,1.0,32.5
1995-02-14,32.75,1.0,32.75
1995-02-15,32.75,1.0,32.75
1995-02-16,33.0,1.0,33.0
1995-02-17,32.75,1.0,32.75
1995-02-21,32.88,1.0,32.88
1995-02-22,32.88,1.0,32.88
1995-02-23,33.0,1.0,33.0
1995-02-24,32.75,1.0,32.75
1995-02-27,32.75,1.0,32.75
1995-02-28,31.75,1.0,31.75
1995-03-01,31.13,1.0,31.13
1995-03-02,30.88,1.0,30.88
1995-03-03,30.75,1.0,30.75
1995-03-06,31.0,1.0,31.0
1995-03-07,30.88,1.0,30.88
1995-03-08,30.75,1.0,30.75
1995-03-09,30.75,1.0,30.75
1995-03-10,31.13,1.0,31.13
1995-03-13,31.0,1.0,31.0
1995-03-14,31.13,1.0,31.13
1995-03-15,31.0,1.0,31.0
1995-03-16,31.13,1.0,31.13
1995-03-17,30.88,1.0,30.88
1995-03-20,31.0,1.0,31.0
1995-03-21,31.0,1.0,31.0
1995-03-22,31.0,1.0,31.0
1995-03-23,30.88,1.0,30.88
1995-03-24,30.88,1.0,30.88
1995-03-27,30.75,1.0,30.75
1995-03-28,30.75,1.0,30.75
1995-03-29,30.88,1.0,30.88
1995-03-30,31.0,1.0,31.0
1995-03-31,31.25,1.0,31.25
1995-04-03,31.5,1.0,31.5
1995-04-04,32.0,1.0,32.0
1995-04-05,32.25,1.0,32.25
1995-04-06,32.25,1.0,32.25
1995-04-07,32.0,1.0,32.0
1995-04-10,32.13,1.0,32.13
1995-04-11,32.0,1.0,32.0
1995-04-12,31.63,1.0,31.63
1995-04-13,31.38,1.0,31.38
1995-04-17,31.25,1.0,31.25
1995-04-18,31.0,1.0,31.0
1995-04-19,30.88,1.0,30.88
1995-04-20,31.0,1.0,31.0
1995-04-21,30.75,1.0,30.75
1995-04-24,30.63,1.0,30.63
1995-04-25,30.88,1.0,30.88
1995-04-26,30.75,1.0,30.75
1995-04-27,30.63,1.0,30.63
1995-04-28,30.38,1.0,30.38
1995-05-01,30.38,1.0,30.38
1995-05-02,30.5,1.0,30.5
1995-05-03,30.75,1.0,30.75
1995-05-04,30.75,1.0,30.75
1995-05-05,30.88,1.0,30.88
1995-05-08,31.13,1.0,31.13
1995-05-09,31.5,1.0,31.5
1995-05-10,31.5,1.0,31.5
1995-05-11,31.5,1.0,31.5
1995-05-12,31.63,1.0,31.63
1995-05-15,31.63,1.0,31.63
1995-05-16,31.75,1.0,31.75
1995-05-17,31.75,1.0,31.75
1995-05-18,31.63,1.0,31.63
1995-05-19,31.5,1.0,31.5
1995-05-22,31.25,1.0,31.25
1995-05-23,31.13,1.0,31.13
1995-05-24,31.13,1.0,31.13
1995-05-25,31.63,1.0,31.63
1995-05-26,31.5,1.0,31.5
1995-05-30,31.25,1.0,31.25
1995-05-31,31.5,1.0,31.5
1995-06-01,31.88,1.0,31.88
1995-06-02,32.5,1.0,32.5
1995-06-05,32.5,1.0,32.5
1995-06-06,32.25,1.0,32.25
1995-06-07,31.88,1.0,31.88
1995-06-08,31.25,1.0,31.25
1995-06-09,30.75,1.0,30.75
1995-06-12,31.0,1.0,31.0
1995-06-13,31.5,1.0,31.5
1995-06-14,31.38,1.0,31.38
1995-06-15,31.5,1.0,31.5
1995-06-16,31.63,1.0,31.63
1995-06-19,31.63,1.0,31.63
1995-06-20,31.63,1.0,31.63
1995-06-21,31.63,1.0,31.63
1995-06-22,32.0,1.0,32.0
1995-06-23,31.88,1.0,31.88
1995-06-26,31.75,1.0,31.75
1995-06-27,31.38,1.0,31.38
1995-06-28,31.63,1.0,31.63
1995-06-29,31.25,1.0,31.25
1995-06-30,30.88,1.0,30.88
1995-07-03,30.88,1.0,30.88
1995-07-05,31.0,1.0,31.0
1995-07-06,31.0,1.0,31.0
1995-07-07,30.88,1.0,30.88
1995-07-10,30.5,1.0,30.5
1995-07-11,30.63,1.0,30.63
1995-07-12,30.63,1.0,30.63
1995-07-13,30.88,1.0,30.88
1995-07-14,30.38,1.0,30.38
1995-07-17,30.38,1.0,30.38
1995-07-18,30.38,1.0,30.38
1995-07-19,30.25,1.0,30.25
1995-07-20,30.25,1.0,30.25
1995-07-21,29.88,1.0,29.88
1995-07-24,30.13,1.0,30.13
1995-07-25,30.38,1.0,30.38
1995-07-26,30.38,1.0,30.38
1995-07-27,30.63,1.0,30.63
1995-07-28,30.5,1.0,30.5
1995-07-31,30.5,1.0,30.5
1995-08-01,30.5,1.0,30.5
1995-08-02,30.63,1.0,30.63
1995-08-03,30.63,1.0,30.63
1995-08-04,30.75,1.0,30.75
1995-08-07,30.63,1.0,30.63
1995-08-08,30.63,1.0,30.63
1995-08-09,30.5,1.0,30.5
1995-08-10,30.13,1.0,30.13
1995-08-11,30.13,1.0,30.13
1995-08-14,30.38,1.0,30.38
1995-08-15,30.38,1.0,30.38
1995-08-16,30.5,1.0,30.5
1995-08-17,30.5,1.0,30.5
1995-08-18,30.5,1.0,30.5
1995-08-21,30.5,1.0,30.5
1995-08-22,30.63,1.0,30.63
1995-08-23,30.5,1.0,30.5
1995-08-24,30.5,1.0,30.5
1995-08-25,30.75,1.0,30.75
1995-08-28,30.63,1.0,30.63
1995-08-29,30.63,1.0,30.63
1995-08-30,30.63,1.0,30.63
1995-08-31,30.25,1.0,30.25
1995-09-01,30.38,1.0,30.38
1995-09-05,30.63,1.0,30.63
1995-09-06,30.5,1.0,30.5
1995-09-07,30.63,1.0,30.63
1995-09-08,30.75,1.0,30.75
1995-09-11,30.63,1.0,30.63
1995-09-12,30.5,1.0,30.5
1995-09-13,30.5,1.0,30.5
1995-09-14,30.63,1.0,30.63
1995-09-15,30.63,1.0,30.63
1995-09-18,30.5,1.0,30.5
1995-09-19,30.75,1.0,30.75
1995-09-20,30.63,1.0,30.63
1995-09-21,30.75,1.0,30.75
1995-09-22,30.75,1.0,30.75
1995-09-25,31.13,1.0,31.13
1995-09-26,31.25,1.0,31.25
1995-09-27,31.25,1.0,31.25
1995-09-28,31.75,1.0,31.75
1995-09-29,32.63,1.0,32.63
1995-10-02,33.0,1.0,33.0
1995-10-03,33.13,1.0,33.13
1995-10-04,33.0,1.0,33.0
1995-10-05,33.13,1.0,33.13
1995-10-06,32.75,1.0,32.75
1995-10-09,32.88,1.0,32.88
1995-10-10,33.13,1.0,33.13
1995-10-11,33.25,1.0,33.25
1995-10-12,33.25,1.0,33.25
1995-10-13,33.38,1.0,33.38
1995-10-16,33.5,1.0,33.5
1995-10-17,33.38,1.0,33.38
1995-10-18,33.38,1.0,33.38
1995-10-19,33.38,1.0,33.38
1995-10-20,33.63,1.0,33.63
1995-10-23,33.63,1.0,33.63
1995-10-24,33.75,1.0,33.75
1995-10-25,33.88,1.0,33.88
1995-10-26,34.0,1.0,34.0
1995-10-27,33.75,1.0,33.75
1995-10-30,33.75,1.0,33.75
1995-10-31,33.63,1.0,33.63
1995-11-01,33.75,1.0,33.75
1995-11-02,33.5,1.0,33.5
1995-11-03,33.38,1.0,33.38
1995-11-06,33.5,1.0,33.5
1995-11-07,33.38,1.0,33.38
1995-11-08,33.75,1.0,33.75
1995-11-09,33.25,1.0,33.25
1995-11-10,33.0,1.0,33.0
1995-11-13,33.13,1.0,33.13
1995-11-14,33.25,1.0,33.25
1995-11-15,33.38,1.0,33.38
1995-11-16,33.25,1.0,33.25
1995-11-17,32.75,1.0,32.75
1995-11-20,32.5,1.0,32.5
1995-11-21,32.75,1.0,32.75
1995-11-22,33.0,1.0,33.0
1995-11-24,33.0,1.0,33.0
1995-11-27,32.88,1.0,32.88
1995-11-28,33.25,1.0,33.25
1995-11-29,33.25,1.0,33.25
1995-11-30,33.13,1.0,33.13
1995-12-01,31.5,1.0,31.5
1995-12-04,31.88,1.0,31.88
1995-12-05,31.63,1.0,31.63
1995-12-06,32.0,1.0,32.0
1995-12-07,31.63,1.0,31.63
1995-12-08,31.75,1.0,31.75
1995-12-11,31.75,1.0,31.75
1995-12-12,32.13,1.0,32.13
1995-12-13,32.0,1.0,32.0
1995-12-14,32.13,1.0,32.13
1995-12-15,32.5,1.0,32.5
1995-12-18,32.38,1.0,32.38
1995-12-19,32.88,1.0,32.88
1995-12-20,33.0,1.0,33.0
1995-12-21,33.0,1.0,33.0
1995-12-22,33.13,1.0,33.13
1995-12-26,33.13,1.0,33.13
1995-12-27,33.25,1.0,33.25
1995-12-28,33.5,1.0,33.5
1995-12-29,33.38,1.0,33.38
1996-01-02,34.13,1.0,34.13
1996-01-03,34.5,1.0,34.5
1996-01-04,34.38,1.0,34.38
1996-01-05,34.25,1.0,34.25
1996-01-08,34.25,1.0,34.25
1996-01-09,34.13,1.0,34.13
1996-01-10,33.75,1.0,33.75
1996-01-11,34.0,1.0,34.0
1996-01-12,34.25,1.0,34.25
1996-01-15,34.13,1.0,34.13
1996-01-16,34.25,1.0,34.25
1996-01-17,34.63,1.0,34.63
1996-01-18,34.5,1.0,34.5
1996-01-19,34.63,1.0,34.63
1996-01-22,34.25,1.0,34.25
1996-01-23,33.88,1.0,33.88
1996-01-24,34.0,1.0,34.0
1996-01-25,33.88,1.0,33.88
1996-01-26,33.88,1.0,33.88
1996-01-29,33.75,1.0,33.75
1996-01-30,33.88,1.0,33.88
1996-01-31,33.75,1.0,33.75
1996-02-01,33.75,1.0,33.75
1996-02-02,33.63,1.0,33.63
1996-02-05,33.88,1.0,33.88
1996-02-06,33.63,1.0,33.63
1996-02-07,33.75,1.0,33.75
1996-02-08,33.88,1.0,33.88
1996-02-09,33.75,1.0,33.75
1996-02-12,33.88,1.0,33.88
1996-02-13,34.25,1.0,34.25
1996-02-14,34.0,1.0,34.0
1996-02-15,34.13,1.0,34.13
1996-02-16,34.0,1.0,34.0
1996-02-20,33.0,1.0,33.0
1996-02-21,33.75,1.0,33.75
1996-02-22,33.5,1.0,33.5
1996-02-23,33.25,1.0,33.25
1996-02-26,33.0,1.0,33.0
1996-02-27,33.0,1.0,33.0
1996-02-28,32.75,1.0,32.75
1996-02-29,32.0,1.0,32.0
1996-03-01,31.88,1.0,31.88
1996-03-04,31.63,1.0,31.63
1996-03-05,31.38,1.0,31.38
1996-03-06,31.25,1.0,31.25
1996-03-07,31.13,1.0,31.13
1996-03-08,30.63,1.0,30.63
1996-03-11,30.5,1.0,30.5
1996-03-12,30.25,1.0,30.25
1996-03-13,30.13,1.0,30.13
1996-03-14,30.0,1.0,30.0
1996-03-15,29.75,1.0,29.75
1996-03-18,30.0,1.0,30.0
1996-03-19,29.75,1.0,29.75
1996-03-20,29.75,1.0,29.75
1996-03-21,30.25,1.0,30.25
1996-03-22,30.5,1.0,30.5
1996-03-25,30.5,1.0,30.5
1996-03-26,30.5,1.0,30.5
1996-03-27,30.63,1.0,30.63
1996-03-28,30.5,1.0,30.5
1996-03-29,30.5,1.0,30.5
1996-04-01,30.38,1.0,30.38
1996-04-02,30.38,1.0,30.38
1996-04-03,30.13,1.0,30.13
1996-04-04,30.0,1.0,30.0
1996-04-08,29.5,1.0,29.5
1996-04-09,29.5,1.0,29.5
1996-04-10,29.38,1.0,29.38
1996-04-11,28.88,1.0,28.88
1996-04-12,29.13,1.0,29.13
1996-04-15,28.88,1.0,28.88
1996-04-16,29.13,1.0,29.13
1996-04-17,29.63,1.0,29.63
1996-04-18,30.0,1.0,30.0
1996-04-19,30.0,1.0,30.0
1996-04-22,30.25,1.0,30.25
1996-04-23,30.0,1.0,30.0
1996-04-24,29.88,1.0,29.88
1996-04-25,29.63,1.0,29.63
1996-04-26,30.0,1.0,30.0
1996-04-29,29.88,1.0,29.88
1996-04-30,29.75,1.0,29.75
1996-05-01,29.75,1.0,29.75
1996-05-02,29.75,1.0,29.75
1996-05-03,29.63,1.0,29.63
1996-05-06,29.75,1.0,29.75
1996-05-07,29.75,1.0,29.75
1996-05-08,29.63,1.0,29.63
1996-05-09,29.88,1.0,29.88
1996-05-10,30.13,1.0,30.13
1996-05-13,30.38,1.0,30.38
1996-05-14,30.5,1.0,30.5
1996-05-15,29.88,1.0,29.88
1996-05-16,30.0,1.0,30.0
1996-05-17,30.0,1.0,30.0
1996-05-20,29.75,1.0,29.75
1996-05-21,29.63,1.0,29.63
1996-05-22,29.63,1.0,29.63
1996-05-23,29.88,1.0,29.88
1996-05-24,29.75,1.0,29.75
1996-05-28,29.75,1.0,29.75
1996-05-29,29.75,1.0,29.75
1996-05-30,29.5,1.0,29.5
1996-05-31,29.0,1.0,29.0
1996-06-03,29.0,1.0,29.0
1996-06-04,29.0,1.0,29.0
1996-06-05,28.88,1.0,28.88
1996-06-06,29.0,1.0,29.0
1996-06-07,28.75,1.0,28.75
1996-06-10,28.88,1.0,28.88
1996-06-11,28.63,1.0,28.63
1996-06-12,28.75,1.0,28.75
1996-06-13,28.75,1.0,28.75
1996-06-14,28.75,1.0,28.75
1996-06-17,28.63,1.0,28.63
1996-06-18,28.88,1.0,28.88
1996-06-19,29.0,1.0,29.0
1996-06-20,29.0,1.0,29.0
1996-06-21,29.13,1.0,29.13
1996-06-24,29.25,1.0,29.25
1996-06-25,29.38,1.0,29.38
1996-06-26,29.38,1.0,29.38
1996-06-27,29.38,1.0,29.38
1996-06-28,29.88,1.0,29.88
1996-07-01,30.5,1.0,30.5
1996-07-02,30.63,1.0,30.63
1996-07-03,30.38,1.0,30.38
1996-07-05,29.88,1.0,29.88
1996-07-08,29.88,1.0,29.88
1996-07-09,30.13,1.0,30.13
1996-07-10,29.75,1.0,29.75
1996-07-11,29.63,1.0,29.63
1996-07-12,29.75,1.0,29.75
1996-07-15,29.5,1.0,29.5
1996-07-16,29.5,1.0,29.5
1996-07-17,29.25,1.0,29.25
1996-07-18,29.25,1.0,29.25
1996-07-19,29.25,1.0,29.25
1996-07-22,29.38,1.0,29.38
1996-07-23,29.38,1.0,29.38
1996-07-24,29.38,1.0,29.38
1996-07-25,29.25,1.0,29.25
1996-07-26,29.25,1.0,29.25
1996-07-29,29.13,1.0,29.13
1996-07-30,28.75,1.0,28.75
1996-07-31,28.63,1.0,28.63
1996-08-01,28.75,1.0,28.75
1996-08-02,28.75,1.0,28.75
1996-08-05,28.75,1.0,28.75
1996-08-06,28.5,1.0,28.5
1996-08-07,28.5,1.0,28.5
1996-08-08,28.5,1.0,28.5
1996-08-09,28.75,1.0,28.75
1996-08-12,29.25,1.0,29.25
1996-08-13,29.0,1.0,29.0
1996-08-14,29.13,1.0,29.13
1996-08-15,29.25,1.0,29.25
1996-08-16,29.75,1.0,29.75
1996-08-19,29.63,1.0,29.63
1996-08-20,29.75,1.0,29.75
1996-08-21,29.88,1.0,29.88
1996-08-22,29.88,1.0,29.88
1996-08-23,29.88,1.0,29.88
1996-08-26,29.88,1.0,29.88
1996-08-27,29.88,1.0,29.88
1996-08-28,29.88,1.0,29.88
1996-08-29,29.88,1.0,29.88
1996-08-30,29.38,1.0,29.38
1996-09-03,29.13,1.0,29.13
1996-09-04,29.13,1.0,29.13
1996-09-05,28.63,1.0,28.63
1996-09-06,28.75,1.0,28.75
1996-09-09,28.75,1.0,28.75
1996-09-10,29.13,1.0,29.13
1996-09-11,28.63,1.0,28.63
1996-09-12,28.88,1.0,28.88
1996-09-13,28.88,1.0,28.88
1996-09-16,28.75,1.0,28.75
1996-09-17,29.0,1.0,29.0
1996-09-18,28.88,1.0,28.88
1996-09-19,29.0,1.0,29.0
1996-09-20,29.0,1.0,29.0
1996-09-23,28.88,1.0,28.88
1996-09-24,28.5,1.0,28.5
1996-09-25,28.5,1.0,28.5
1996-09-26,28.88,1.0,28.88
1996-09-27,29.13,1.0,29.13
1996-09-30,29.13,1.0,29.13
1996-10-01,29.0,1.0,29.0
1996-10-02,29.0,1.0,29.0
1996-10-03,28.75,1.0,28.75
1996-10-04,28.63,1.0,28.63
1996-10-07,29.25,1.0,29.25
1996-10-08,29.13,1.0,29.13
1996-10-09,29.25,1.0,29.25
1996-10-10,29.13,1.0,29.13
1996-10-11,29.0,1.0,29.0
1996-10-14,29.13,1.0,29.13
1996-10-15,29.0,1.0,29.0
1996-10-16,29.0,1.0,29.0
1996-10-17,29.38,1.0,29.38
1996-10-18,29.63,1.0,29.63
1996-10-21,29.38,1.0,29.38
1996-10-22,29.5,1.0,29.5
1996-10-23,29.63,1.0,29.63
1996-10-24,29.63,1.0,29.63
1996-10-25,29.75,1.0,29.75
1996-10-28,30.0,1.0,30.0
1996-10-29,29.75,1.0,29.75
1996-10-30,30.13,1.0,30.13
1996-10-31,30.13,1.0,30.13
1996-11-01,30.25,1.0,30.25
1996-11-04,30.63,1.0,30.63
1996-11-05,30.88,1.0,30.88
1996-11-06,31.13,1.0,31.13
1996-11-07,31.13,1.0,31.13
1996-11-08,31.13,1.0,31.13
1996-11-11,31.25,1.0,31.25
1996-11-12,31.0,1.0,31.0
1996-11-13,30.88,1.0,30.88
1996-11-14,30.88,1.0,30.88
1996-11-15,31.0,1.0,31.0
1996-11-18,31.0,1.0,31.0
1996-11-19,31.0,1.0,31.0
1996-11-20,30.88,1.0,30.88
1996-11-21,30.88,1.0,30.88
1996-11-22,31.0,1.0,31.0
1996-11-25,31.38,1.0,31.38
1996-11-26,31.25,1.0,31.25
1996-11-27,31.38,1.0,31.38
1996-11-29,31.63,1.0,31.63
1996-12-02,30.63,1.0,30.63
1996-12-03,30.38,1.0,30.38
1996-12-04,30.25,1.0,30.25
1996-12-05,30.0,1.0,30.0
1996-12-06,30.0,1.0,30.0
1996-12-09,30.25,1.0,30.25
1996-12-10,30.63,1.0,30.63
1996-12-11,30.63,1.0,30.63
1996-12-12,30.75,1.0,30.75
1996-12-13,30.88,1.0,30.88
1996-12-16,31.13,1.0,31.13
1996-12-17,31.25,1.0,31.25
1996-12-18,31.38,1.0,31.38
1996-12-19,30.75,1.0,30.75
1996-12-20,30.75,1.0,30.75
1996-12-23,31.0,1.0,31.0
1996-12-24,31.13,1.0,31.13
1996-12-26,31.63,1.0,31.63
1996-12-27,31.5,1.0,31.5
1996-12-30,31.25,1.0,31.25
1996-12-31,30.88,1.0,30.88
1997-01-02,31.0,1.0,31.0
1997-01-03,30.88,1.0,30.88
1997-01-06,30.5,1.0,30.5
1997-01-07,31.0,1.0,31.0
1997-01-08,31.5,1.0,31.5
1997-01-09,31.25,1.0,31.25
1997-01-10,31.38,1.0,31.38
1997-01-13,31.0,1.0,31.0
1997-01-14,31.38,1.0,31.38
1997-01-15,31.25,1.0,31.25
1997-01-16,31.13,1.0,31.13
1997-01-17,31.13,1.0,31.13
1997-01-20,31.13,1.0,31.13
1997-01-21,30.88,1.0,30.88
1997-01-22,31.13,1.0,31.13
1997-01-23,31.0,1.0,31.0
1997-01-24,30.75,1.0,30.75
1997-01-27,30.63,1.0,30.63
1997-01-28,30.75,1.0,30.75
1997-01-29,30.63,1.0,30.63
1997-01-30,30.63,1.0,30.63
1997-01-31,30.63,1.0,30.63
1997-02-03,30.88,1.0,30.88
1997-02-04,30.88,1.0,30.88
1997-02-05,30.63,1.0,30.63
1997-02-06,30.75,1.0,30.75
1997-02-07,30.5,1.0,30.5
1997-02-10,30.63,1.0,30.63
1997-02-11,30.75,1.0,30.75
1997-02-12,30.5,1.0,30.5
1997-02-13,30.63,1.0,30.63
1997-02-14,31.0,1.0,31.0
1997-02-18,31.0,1.0,31.0
1997-02-19,30.88,1.0,30.88
1997-02-20,30.75,1.0,30.75
1997-02-21,30.75,1.0,30.75
1997-02-24,31.25,1.0,31.25
1997-02-25,31.25,1.0,31.25
1997-02-26,31.25,1.0,31.25
