date,MU,MU_EPS,PE Ratio
1995-09-07,43.81,0.51,85.90196078431373
1995-09-08,44.94,0.51,88.11764705882352
1995-09-11,47.19,0.51,92.52941176470587
1995-09-12,46.06,0.51,90.31372549019608
1995-09-13,46.56,0.51,91.29411764705883
1995-09-14,44.81,0.51,87.86274509803921
1995-09-15,43.0,0.51,84.31372549019608
1995-09-18,44.25,0.51,86.76470588235294
1995-09-19,45.0,0.51,88.23529411764706
1995-09-20,43.81,0.51,85.90196078431373
1995-09-21,42.81,0.51,83.94117647058823
1995-09-22,42.88,0.51,84.07843137254902
1995-09-25,41.0,0.51,80.3921568627451
1995-09-26,39.38,0.51,77.2156862745098
1995-09-27,39.25,0.51,76.96078431372548
1995-09-28,41.31,0.51,81.0
1995-09-29,39.69,0.51,77.8235294117647
1995-10-02,38.56,0.51,75.6078431372549
1995-10-03,37.75,0.51,74.01960784313725
1995-10-04,35.56,0.51,69.72549019607844
1995-10-05,37.25,0.51,73.0392156862745
1995-10-06,35.31,0.51,69.23529411764706
1995-10-09,32.5,0.51,63.72549019607843
1995-10-10,33.81,0.51,66.29411764705883
1995-10-11,33.88,0.51,66.43137254901961
1995-10-12,34.81,0.51,68.25490196078432
1995-10-13,33.06,0.51,64.82352941176471
1995-10-16,33.5,0.51,65.68627450980392
1995-10-17,36.25,0.51,71.07843137254902
1995-10-18,36.38,0.51,71.33333333333334
1995-10-19,36.44,0.51,71.45098039215685
1995-10-20,34.69,0.51,68.01960784313725
1995-10-23,36.81,0.51,72.1764705882353
1995-10-24,35.63,0.51,69.86274509803921
1995-10-25,34.19,0.51,67.0392156862745
1995-10-26,35.13,0.51,68.88235294117648
1995-10-27,34.81,0.51,68.25490196078432
1995-10-30,36.25,0.51,71.07843137254902
1995-10-31,35.25,0.51,69.11764705882352
1995-11-01,34.0,0.51,66.66666666666667
1995-11-02,33.75,0.51,66.17647058823529
1995-11-03,34.13,0.51,66.92156862745098
1995-11-06,32.25,0.51,63.23529411764706
1995-11-07,30.56,0.51,59.921568627450974
1995-11-08,31.0,0.51,60.78431372549019
1995-11-09,32.5,0.51,63.72549019607843
1995-11-10,32.31,0.51,63.352941176470594
1995-11-13,30.81,0.51,60.41176470588235
1995-11-14,28.44,0.51,55.76470588235294
1995-11-15,28.44,0.51,55.76470588235294
1995-11-16,27.63,0.51,54.17647058823529
1995-11-17,27.56,0.51,54.03921568627451
1995-11-20,24.94,0.51,48.90196078431373
1995-11-21,25.31,0.51,49.627450980392155
1995-11-22,23.88,0.51,46.8235294117647
1995-11-24,24.69,0.51,48.411764705882355
1995-11-27,24.31,0.51,47.666666666666664
1995-11-28,27.44,0.51,53.80392156862745
1995-11-29,27.44,0.51,53.80392156862745
1995-11-30,27.13,0.51,53.19607843137255
1995-12-01,25.94,0.51,50.86274509803922
1995-12-04,25.81,0.51,50.607843137254896
1995-12-05,25.88,0.51,50.745098039215684
1995-12-06,25.88,0.51,50.745098039215684
1995-12-07,25.94,0.51,50.86274509803922
1995-12-08,27.38,0.51,53.686274509803916
1995-12-11,27.38,0.51,53.686274509803916
1995-12-12,26.56,0.51,52.07843137254902
1995-12-13,26.81,0.51,52.56862745098039
1995-12-14,25.0,0.51,49.01960784313725
1995-12-15,22.44,0.51,44.0
1995-12-18,21.63,0.51,42.41176470588235
1995-12-19,22.81,0.51,44.725490196078425
1995-12-20,21.63,0.76,28.460526315789473
1995-12-21,21.5,0.76,28.289473684210527
1995-12-22,21.69,0.76,28.539473684210527
1995-12-26,21.5,0.76,28.289473684210527
1995-12-27,20.88,0.76,27.473684210526315
1995-12-28,20.13,0.76,26.486842105263158
1995-12-29,19.81,0.76,26.06578947368421
1996-01-02,20.75,0.76,27.302631578947366
1996-01-03,19.69,0.76,25.907894736842106
1996-01-04,19.75,0.76,25.986842105263158
1996-01-05,19.56,0.76,25.736842105263158
1996-01-08,19.31,0.76,25.407894736842103
1996-01-09,18.25,0.76,24.013157894736842
1996-01-10,18.19,0.76,23.93421052631579
1996-01-11,17.94,0.76,23.60526315789474
1996-01-12,16.5,0.76,21.710526315789473
1996-01-15,15.44,0.76,20.31578947368421
1996-01-16,16.31,0.76,21.460526315789473
1996-01-17,16.13,0.76,21.223684210526315
1996-01-18,16.0,0.76,21.05263157894737
1996-01-19,15.56,0.76,20.473684210526315
1996-01-22,15.88,0.76,20.894736842105264
1996-01-23,16.0,0.76,21.05263157894737
1996-01-24,18.5,0.76,24.342105263157894
1996-01-25,18.0,0.76,23.684210526315788
1996-01-26,17.25,0.76,22.69736842105263
1996-01-29,16.81,0.76,22.11842105263158
1996-01-30,16.88,0.76,22.210526315789473
1996-01-31,17.13,0.76,22.539473684210524
1996-02-01,17.69,0.76,23.276315789473685
1996-02-02,18.0,0.76,23.684210526315788
1996-02-05,18.81,0.76,24.749999999999996
1996-02-06,20.94,0.76,27.55263157894737
1996-02-07,20.69,0.76,27.22368421052632
1996-02-08,19.94,0.76,26.236842105263158
1996-02-09,19.38,0.76,25.5
1996-02-12,18.5,0.76,24.342105263157894
1996-02-13,18.88,0.76,24.842105263157894
1996-02-14,18.5,0.76,24.342105263157894
1996-02-15,17.63,0.76,23.19736842105263
1996-02-16,18.06,0.76,23.76315789473684
1996-02-20,18.44,0.76,24.263157894736842
1996-02-21,18.56,0.76,24.421052631578945
1996-02-22,19.38,0.76,25.5
1996-02-23,18.81,0.76,24.749999999999996
1996-02-26,18.38,0.76,24.184210526315788
1996-02-27,16.81,0.76,22.11842105263158
1996-02-28,16.63,0.76,21.88157894736842
1996-02-29,16.0,0.76,21.05263157894737
1996-03-01,15.81,0.76,20.80263157894737
1996-03-04,15.81,0.76,20.80263157894737
1996-03-05,15.56,0.76,20.473684210526315
1996-03-06,14.56,0.76,19.157894736842106
1996-03-07,14.25,0.76,18.75
1996-03-08,14.94,0.76,19.657894736842103
1996-03-11,15.0,0.76,19.736842105263158
1996-03-12,14.88,0.76,19.578947368421055
1996-03-13,14.63,0.76,19.25
1996-03-14,14.56,0.76,19.157894736842106
1996-03-15,16.31,0.76,21.460526315789473
1996-03-18,17.31,0.76,22.77631578947368
1996-03-19,16.63,0.76,21.88157894736842
1996-03-20,16.19,0.76,21.30263157894737
1996-03-21,16.31,0.76,21.460526315789473
1996-03-22,15.88,0.76,20.894736842105264
1996-03-25,15.5,0.76,20.394736842105264
1996-03-26,15.5,0.48,32.29166666666667
1996-03-27,15.69,0.48,32.6875
1996-03-28,15.88,0.48,33.083333333333336
1996-03-29,15.81,0.48,32.9375
1996-04-01,15.38,0.48,32.04166666666667
1996-04-02,15.19,0.48,31.645833333333332
1996-04-03,15.81,0.48,32.9375
1996-04-04,15.5,0.48,32.29166666666667
1996-04-08,16.88,0.48,35.166666666666664
1996-04-09,16.44,0.48,34.25000000000001
1996-04-10,16.38,0.48,34.125
1996-04-11,16.5,0.48,34.375
1996-04-12,16.25,0.48,33.85416666666667
1996-04-15,16.31,0.48,33.979166666666664
1996-04-16,16.94,0.48,35.29166666666667
1996-04-17,16.88,0.48,35.166666666666664
1996-04-18,17.13,0.48,35.6875
1996-04-19,16.56,0.48,34.5
1996-04-22,16.5,0.48,34.375
1996-04-23,16.63,0.48,34.645833333333336
1996-04-24,18.13,0.48,37.770833333333336
1996-04-25,19.13,0.48,39.854166666666664
1996-04-26,19.19,0.48,39.97916666666667
1996-04-29,18.25,0.48,38.020833333333336
1996-04-30,18.19,0.48,37.895833333333336
1996-05-01,18.31,0.48,38.14583333333333
1996-05-02,18.63,0.48,38.8125
1996-05-03,18.5,0.48,38.54166666666667
1996-05-06,18.13,0.48,37.770833333333336
1996-05-07,17.5,0.48,36.458333333333336
1996-05-08,17.56,0.48,36.58333333333333
1996-05-09,16.94,0.48,35.29166666666667
1996-05-10,16.56,0.48,34.5
1996-05-13,17.13,0.48,35.6875
1996-05-14,16.81,0.48,35.02083333333333
1996-05-15,16.94,0.48,35.29166666666667
1996-05-16,16.94,0.48,35.29166666666667
1996-05-17,16.56,0.48,34.5
1996-05-20,16.5,0.48,34.375
1996-05-21,16.19,0.48,33.72916666666667
1996-05-22,15.56,0.48,32.41666666666667
1996-05-23,15.44,0.48,32.166666666666664
1996-05-24,15.19,0.48,31.645833333333332
1996-05-28,15.5,0.48,32.29166666666667
1996-05-29,15.13,0.48,31.520833333333336
1996-05-30,16.25,0.48,33.85416666666667
1996-05-31,16.06,0.48,33.45833333333333
1996-06-03,15.5,0.48,32.29166666666667
1996-06-04,15.44,0.48,32.166666666666664
1996-06-05,15.25,0.48,31.770833333333336
1996-06-06,14.75,0.48,30.729166666666668
1996-06-07,15.44,0.48,32.166666666666664
1996-06-10,14.94,0.48,31.125
1996-06-11,15.13,0.48,31.520833333333336
1996-06-12,14.94,0.48,31.125
1996-06-13,15.13,0.48,31.520833333333336
1996-06-14,14.88,0.48,31.000000000000004
1996-06-17,14.75,0.48,30.729166666666668
1996-06-18,13.69,0.48,28.520833333333332
1996-06-19,14.0,0.48,29.166666666666668
1996-06-20,14.06,0.48,29.291666666666668
1996-06-21,13.81,0.48,28.770833333333336
1996-06-24,13.38,0.48,27.875000000000004
1996-06-25,13.19,0.48,27.479166666666668
1996-06-26,12.88,0.48,26.833333333333336
1996-06-27,12.69,0.48,26.4375
1996-06-28,12.94,0.14,92.42857142857142
1996-07-01,13.19,0.14,94.21428571428571
1996-07-02,12.81,0.14,91.5
1996-07-03,12.69,0.14,90.64285714285712
1996-07-05,12.56,0.14,89.71428571428571
1996-07-08,12.06,0.14,86.14285714285714
1996-07-09,11.88,0.14,84.85714285714286
1996-07-10,12.31,0.14,87.92857142857143
1996-07-11,10.25,0.14,73.21428571428571
1996-07-12,10.69,0.14,76.35714285714285
1996-07-15,9.5,0.14,67.85714285714285
1996-07-16,9.5,0.14,67.85714285714285
1996-07-17,8.94,0.14,63.85714285714285
1996-07-18,9.69,0.14,69.21428571428571
1996-07-19,9.38,0.14,67.0
1996-07-22,9.13,0.14,65.21428571428571
1996-07-23,8.63,0.14,61.642857142857146
1996-07-24,8.81,0.14,62.92857142857142
1996-07-25,9.06,0.14,64.71428571428571
1996-07-26,9.75,0.14,69.64285714285714
1996-07-29,9.38,0.14,67.0
1996-07-30,9.44,0.14,67.42857142857142
1996-07-31,9.44,0.14,67.42857142857142
1996-08-01,9.63,0.14,68.78571428571429
1996-08-02,11.44,0.14,81.71428571428571
1996-08-05,10.31,0.14,73.64285714285714
1996-08-06,11.13,0.14,79.5
1996-08-07,12.94,0.14,92.42857142857142
1996-08-08,12.75,0.14,91.07142857142857
1996-08-09,12.31,0.14,87.92857142857143
1996-08-12,12.25,0.14,87.49999999999999
1996-08-13,11.75,0.14,83.92857142857142
1996-08-14,12.0,0.14,85.71428571428571
1996-08-15,12.13,0.14,86.64285714285714
1996-08-16,12.0,0.14,85.71428571428571
1996-08-19,11.63,0.14,83.07142857142857
1996-08-20,11.56,0.14,82.57142857142857
1996-08-21,11.75,0.14,83.92857142857142
1996-08-22,12.0,0.14,85.71428571428571
1996-08-23,11.81,0.14,84.35714285714285
1996-08-26,11.13,0.14,79.5
1996-08-27,11.25,0.14,80.35714285714285
1996-08-28,11.31,0.14,80.78571428571428
1996-08-29,11.38,0.14,81.28571428571428
1996-08-30,11.38,0.14,81.28571428571428
1996-09-03,11.13,0.14,79.5
1996-09-04,10.88,0.14,77.71428571428571
1996-09-05,10.25,0.14,73.21428571428571
1996-09-06,10.56,0.14,75.42857142857143
1996-09-09,10.31,0.14,73.64285714285714
1996-09-10,10.5,0.14,74.99999999999999
1996-09-11,10.75,0.14,76.78571428571428
1996-09-12,11.75,0.14,83.92857142857142
1996-09-13,11.88,0.14,84.85714285714286
1996-09-16,13.25,0.14,94.64285714285714
1996-09-17,13.38,0.14,95.57142857142857
1996-09-18,12.69,0.14,90.64285714285712
1996-09-19,13.69,0.14,97.78571428571428
1996-09-20,13.69,0.14,97.78571428571428
1996-09-23,14.0,0.14,99.99999999999999
1996-09-24,15.75,0.14,112.49999999999999
1996-09-25,16.19,0.14,115.64285714285714
1996-09-26,16.0,0.14,114.28571428571428
1996-09-27,15.56,0.14,111.14285714285714
1996-09-30,15.25,0.14,108.92857142857142
1996-10-01,14.56,0.14,104.0
1996-10-02,14.88,0.14,106.28571428571428
1996-10-03,14.31,0.14,102.21428571428571
1996-10-04,14.88,0.14,106.28571428571428
1996-10-07,15.63,0.14,111.64285714285714
1996-10-08,16.19,0.14,115.64285714285714
1996-10-09,16.38,0.14,116.99999999999999
1996-10-10,15.75,0.14,112.49999999999999
1996-10-11,15.63,0.14,111.64285714285714
1996-10-14,16.5,0.14,117.85714285714285
1996-10-15,15.31,0.14,109.35714285714285
1996-10-16,15.69,0.14,112.07142857142856
1996-10-17,16.0,0.14,114.28571428571428
1996-10-18,16.13,0.14,115.2142857142857
1996-10-21,15.38,0.14,109.85714285714285
1996-10-22,14.88,0.14,106.28571428571428
1996-10-23,15.19,0.14,108.49999999999999
1996-10-24,14.56,0.14,104.0
1996-10-25,14.13,0.14,100.92857142857143
1996-10-28,13.63,0.14,97.35714285714285
1996-10-29,13.31,0.14,95.07142857142857
1996-10-30,13.38,0.14,95.57142857142857
1996-10-31,12.5,0.14,89.28571428571428
1996-11-01,12.56,0.14,89.71428571428571
1996-11-04,14.0,0.14,99.99999999999999
1996-11-05,14.25,0.14,101.78571428571428
1996-11-06,15.06,0.14,107.57142857142857
1996-11-07,14.94,0.14,106.7142857142857
1996-11-08,15.0,0.14,107.14285714285714
1996-11-11,16.38,0.14,116.99999999999999
1996-11-12,15.38,0.14,109.85714285714285
1996-11-13,15.63,0.14,111.64285714285714
1996-11-14,16.06,0.14,114.7142857142857
1996-11-15,15.63,0.14,111.64285714285714
1996-11-18,15.63,0.14,111.64285714285714
1996-11-19,15.31,0.14,109.35714285714285
1996-11-20,15.69,0.14,112.07142857142856
1996-11-21,15.38,0.14,109.85714285714285
1996-11-22,16.25,0.14,116.07142857142856
1996-11-25,16.19,0.14,115.64285714285714
1996-11-26,16.13,0.14,115.2142857142857
1996-11-27,16.63,0.14,118.78571428571426
1996-11-29,16.56,0.14,118.28571428571426
1996-12-02,17.94,0.14,128.14285714285714
1996-12-03,17.13,0.14,122.35714285714283
1996-12-04,17.63,0.14,125.92857142857142
1996-12-05,16.94,0.14,121.0
1996-12-06,17.0,0.14,121.42857142857142
1996-12-09,17.56,0.14,125.4285714285714
1996-12-10,16.94,0.14,121.0
1996-12-11,18.0,0.14,128.57142857142856
1996-12-12,18.19,0.14,129.92857142857142
1996-12-13,17.75,0.14,126.78571428571428
1996-12-16,17.38,0.14,124.14285714285712
1996-12-17,16.13,0.14,115.2142857142857
1996-12-18,16.19,0.14,115.64285714285714
1996-12-19,15.88,0.14,113.42857142857142
1996-12-20,15.5,0.14,110.71428571428571
1996-12-23,15.13,0.05,302.6
1996-12-24,15.06,0.05,301.2
1996-12-26,15.56,0.05,311.2
1996-12-27,15.31,0.05,306.2
1996-12-30,14.88,0.05,297.6
1996-12-31,14.56,0.05,291.2
1997-01-02,14.88,0.05,297.6
1997-01-03,16.0,0.05,320.0
1997-01-06,15.5,0.05,310.0
1997-01-07,15.75,0.05,315.0
1997-01-08,15.88,0.05,317.6
1997-01-09,15.88,0.05,317.6
1997-01-10,15.94,0.05,318.79999999999995
1997-01-13,16.0,0.05,320.0
1997-01-14,16.5,0.05,330.0
1997-01-15,16.13,0.05,322.59999999999997
1997-01-16,16.06,0.05,321.19999999999993
1997-01-17,15.44,0.05,308.79999999999995
1997-01-20,15.44,0.05,308.79999999999995
1997-01-21,14.94,0.05,298.79999999999995
1997-01-22,15.06,0.05,301.2
1997-01-23,15.94,0.05,318.79999999999995
1997-01-24,16.25,0.05,325.0
1997-01-27,16.75,0.05,335.0
1997-01-28,16.38,0.05,327.59999999999997
1997-01-29,16.5,0.05,330.0
1997-01-30,17.69,0.05,353.8
1997-01-31,17.38,0.05,347.59999999999997
1997-02-03,17.25,0.05,345.0
1997-02-04,17.13,0.05,342.59999999999997
1997-02-05,16.13,0.05,322.59999999999997
1997-02-06,16.38,0.05,327.59999999999997
1997-02-07,16.94,0.05,338.8
1997-02-10,16.31,0.05,326.19999999999993
1997-02-11,16.13,0.05,322.59999999999997
1997-02-12,16.56,0.05,331.19999999999993
1997-02-13,16.63,0.05,332.59999999999997
1997-02-14,17.06,0.05,341.19999999999993
1997-02-18,17.81,0.05,356.19999999999993
1997-02-19,17.31,0.05,346.19999999999993
1997-02-20,17.44,0.05,348.8
1997-02-21,17.19,0.05,343.8
1997-02-24,18.44,0.05,368.8
1997-02-25,19.0,0.05,380.0
1997-02-26,19.13,0.05,382.59999999999997
1997-02-27,18.44,0.05,368.8
1997-02-28,18.88,0.05,377.59999999999997
1997-03-03,19.25,0.05,385.0
1997-03-04,19.94,0.05,398.8
1997-03-05,21.13,0.05,422.59999999999997
1997-03-06,20.38,0.05,407.59999999999997
1997-03-07,19.88,0.05,397.59999999999997
1997-03-10,20.31,0.05,406.19999999999993
1997-03-11,20.38,0.05,407.59999999999997
1997-03-12,20.81,0.05,416.19999999999993
1997-03-13,21.0,0.05,420.0
1997-03-14,22.63,0.05,452.59999999999997
1997-03-17,22.06,0.05,441.19999999999993
1997-03-18,20.0,0.05,400.0
1997-03-19,19.19,0.05,383.8
1997-03-20,19.38,0.05,387.59999999999997
1997-03-21,18.94,0.05,378.8
1997-03-24,19.75,0.05,395.0
1997-03-25,19.38,0.33,58.72727272727272
1997-03-26,20.44,0.33,61.93939393939394
1997-03-27,20.06,0.33,60.78787878787878
1997-03-31,20.19,0.33,61.18181818181818
1997-04-01,19.44,0.33,58.909090909090914
1997-04-02,19.31,0.33,58.51515151515151
1997-04-03,20.31,0.33,61.54545454545454
1997-04-04,20.31,0.33,61.54545454545454
1997-04-07,20.94,0.33,63.45454545454545
1997-04-08,21.69,0.33,65.72727272727273
1997-04-09,20.69,0.33,62.696969696969695
1997-04-10,19.88,0.33,60.242424242424235
1997-04-11,19.69,0.33,59.666666666666664
1997-04-14,19.31,0.33,58.51515151515151
1997-04-15,19.63,0.33,59.48484848484848
1997-04-16,19.25,0.33,58.33333333333333
1997-04-17,19.0,0.33,57.57575757575757
1997-04-18,17.94,0.33,54.36363636363637
1997-04-21,17.94,0.33,54.36363636363637
1997-04-22,17.5,0.33,53.03030303030303
1997-04-23,18.0,0.33,54.54545454545454
1997-04-24,17.63,0.33,53.42424242424242
1997-04-25,17.0,0.33,51.515151515151516
1997-04-28,16.81,0.33,50.93939393939393
1997-04-29,17.69,0.33,53.60606060606061
1997-04-30,17.63,0.33,53.42424242424242
1997-05-01,19.06,0.33,57.75757575757575
1997-05-02,19.38,0.33,58.72727272727272
1997-05-05,19.56,0.33,59.272727272727266
1997-05-06,19.25,0.33,58.33333333333333
1997-05-07,18.69,0.33,56.63636363636364
1997-05-08,18.69,0.33,56.63636363636364
1997-05-09,18.94,0.33,57.3939393939394
1997-05-12,18.25,0.33,55.3030303030303
1997-05-13,17.31,0.33,52.454545454545446
1997-05-14,18.06,0.33,54.72727272727272
1997-05-15,18.06,0.33,54.72727272727272
1997-05-16,17.81,0.33,53.96969696969696
1997-05-19,17.5,0.33,53.03030303030303
1997-05-20,18.38,0.33,55.69696969696969
1997-05-21,18.19,0.33,55.121212121212125
1997-05-22,18.31,0.33,55.48484848484848
1997-05-23,19.13,0.33,57.96969696969696
1997-05-27,21.31,0.33,64.57575757575756
1997-05-28,21.56,0.33,65.33333333333333
1997-05-29,21.31,0.33,64.57575757575756
1997-05-30,21.13,0.33,64.03030303030303
1997-06-02,21.94,0.33,66.48484848484848
1997-06-03,20.25,0.33,61.36363636363636
1997-06-04,20.13,0.33,60.99999999999999
1997-06-05,20.56,0.33,62.3030303030303
1997-06-06,20.81,0.33,63.060606060606055
1997-06-09,21.38,0.33,64.78787878787878
1997-06-10,20.5,0.33,62.12121212121212
1997-06-11,20.0,0.33,60.6060606060606
1997-06-12,19.88,0.33,60.242424242424235
1997-06-13,20.38,0.33,61.75757575757575
1997-06-16,21.25,0.33,64.39393939393939
1997-06-17,20.81,0.33,63.060606060606055
1997-06-18,20.25,0.23,88.04347826086956
1997-06-19,20.13,0.23,87.52173913043478
1997-06-20,20.31,0.23,88.30434782608695
1997-06-23,19.94,0.23,86.69565217391305
1997-06-24,20.47,0.23,88.99999999999999
1997-06-25,21.31,0.23,92.65217391304347
1997-06-26,20.75,0.23,90.21739130434783
1997-06-27,20.0,0.23,86.95652173913044
1997-06-30,20.0,0.23,86.95652173913044
1997-07-01,20.19,0.23,87.78260869565217
1997-07-02,20.25,0.23,88.04347826086956
1997-07-03,20.03,0.23,87.08695652173913
1997-07-07,20.84,0.23,90.6086956521739
1997-07-08,21.53,0.23,93.6086956521739
1997-07-09,21.34,0.23,92.78260869565217
1997-07-10,21.38,0.23,92.95652173913042
1997-07-11,22.56,0.23,98.08695652173913
1997-07-14,23.25,0.23,101.08695652173913
1997-07-15,24.31,0.23,105.69565217391303
1997-07-16,24.25,0.23,105.43478260869564
1997-07-17,23.56,0.23,102.43478260869564
1997-07-18,23.47,0.23,102.04347826086956
1997-07-21,22.56,0.23,98.08695652173913
1997-07-22,23.25,0.23,101.08695652173913
1997-07-23,23.16,0.23,100.69565217391305
1997-07-24,22.81,0.23,99.17391304347825
1997-07-25,22.44,0.23,97.56521739130434
1997-07-28,22.59,0.23,98.21739130434783
1997-07-29,22.5,0.23,97.82608695652173
1997-07-30,22.91,0.23,99.6086956521739
1997-07-31,24.25,0.23,105.43478260869564
1997-08-01,25.31,0.23,110.04347826086955
1997-08-04,25.78,0.23,112.08695652173913
1997-08-05,28.13,0.23,122.30434782608695
1997-08-06,28.69,0.23,124.73913043478261
1997-08-07,29.19,0.23,126.91304347826087
1997-08-08,28.38,0.23,123.39130434782608
1997-08-11,27.56,0.23,119.82608695652173
1997-08-12,25.06,0.23,108.95652173913042
1997-08-13,21.31,0.23,92.65217391304347
1997-08-14,22.44,0.23,97.56521739130434
1997-08-15,21.31,0.23,92.65217391304347
1997-08-18,22.25,0.23,96.73913043478261
1997-08-19,23.13,0.23,100.56521739130434
1997-08-20,23.56,0.23,102.43478260869564
1997-08-21,22.94,0.23,99.73913043478261
1997-08-22,22.56,0.23,98.08695652173913
1997-08-25,22.91,0.23,99.6086956521739
1997-08-26,22.88,0.23,99.4782608695652
1997-08-27,23.0,0.23,100.0
1997-08-28,22.66,0.23,98.52173913043478
1997-08-29,22.25,0.23,96.73913043478261
1997-09-02,22.66,0.23,98.52173913043478
1997-09-03,22.34,0.23,97.13043478260869
1997-09-04,21.88,0.23,95.13043478260869
1997-09-05,20.78,0.23,90.34782608695652
1997-09-08,21.5,0.23,93.47826086956522
1997-09-09,21.38,0.23,92.95652173913042
1997-09-10,20.88,0.23,90.78260869565217
1997-09-11,20.5,0.23,89.13043478260869
1997-09-12,20.78,0.23,90.34782608695652
1997-09-15,20.22,0.23,87.91304347826086
1997-09-16,20.44,0.23,88.86956521739131
1997-09-17,19.56,0.23,85.04347826086956
1997-09-18,19.5,0.23,84.78260869565217
1997-09-19,18.69,0.23,81.26086956521739
1997-09-22,20.25,0.23,88.04347826086956
1997-09-23,18.53,0.23,80.56521739130434
1997-09-24,17.34,0.23,75.39130434782608
1997-09-25,17.53,0.23,76.21739130434783
1997-09-26,17.25,0.23,75.0
1997-09-29,17.44,0.23,75.82608695652173
1997-09-30,17.34,0.23,75.39130434782608
1997-10-01,17.0,0.23,73.91304347826086
1997-10-02,16.97,0.23,73.78260869565217
1997-10-03,16.97,0.23,73.78260869565217
1997-10-06,17.5,0.23,76.08695652173913
1997-10-07,18.25,0.23,79.34782608695652
1997-10-08,18.59,0.23,80.82608695652173
1997-10-09,18.81,0.23,81.78260869565216
1997-10-10,18.94,0.23,82.34782608695653
1997-10-13,19.28,0.23,83.82608695652173
1997-10-14,18.75,0.23,81.52173913043478
1997-10-15,18.31,0.23,79.6086956521739
1997-10-16,17.56,0.23,76.34782608695652
1997-10-17,16.75,0.23,72.82608695652173
1997-10-20,16.59,0.23,72.13043478260869
1997-10-21,16.63,0.23,72.30434782608695
1997-10-22,16.31,0.23,70.91304347826086
1997-10-23,15.88,0.23,69.04347826086956
1997-10-24,15.06,0.23,65.47826086956522
1997-10-27,13.31,0.23,57.869565217391305
1997-10-28,14.44,0.23,62.78260869565217
1997-10-29,13.63,0.23,59.26086956521739
1997-10-30,12.63,0.23,54.91304347826087
1997-10-31,13.44,0.23,58.43478260869565
1997-11-03,13.94,0.23,60.60869565217391
1997-11-04,14.0,0.23,60.869565217391305
1997-11-05,14.06,0.23,61.130434782608695
1997-11-06,13.56,0.23,58.95652173913044
1997-11-07,13.31,0.23,57.869565217391305
1997-11-10,12.81,0.23,55.69565217391305
1997-11-11,12.41,0.23,53.95652173913043
1997-11-12,11.94,0.23,51.91304347826087
1997-11-13,11.63,0.23,50.56521739130435
1997-11-14,11.56,0.23,50.26086956521739
1997-11-17,12.69,0.23,55.17391304347826
1997-11-18,12.13,0.23,52.73913043478261
1997-11-19,11.78,0.23,51.21739130434782
1997-11-20,13.0,0.23,56.52173913043478
1997-11-21,13.09,0.23,56.91304347826087
1997-11-24,12.59,0.23,54.7391304347826
1997-11-25,12.88,0.23,56.0
1997-11-26,12.59,0.23,54.7391304347826
1997-11-28,12.44,0.23,54.086956521739125
1997-12-01,13.59,0.23,59.086956521739125
1997-12-02,13.03,0.23,56.65217391304347
1997-12-03,12.81,0.23,55.69565217391305
1997-12-04,12.47,0.23,54.21739130434783
1997-12-05,12.88,0.23,56.0
1997-12-08,13.19,0.23,57.347826086956516
1997-12-09,12.81,0.23,55.69565217391305
1997-12-10,12.06,0.23,52.43478260869565
1997-12-11,11.5,0.23,50.0
1997-12-12,11.25,0.23,48.91304347826087
1997-12-15,11.25,0.23,48.91304347826087
1997-12-16,11.78,0.23,51.21739130434782
1997-12-17,12.38,0.23,53.82608695652174
1997-12-18,12.0,0.23,52.17391304347826
1997-12-19,13.59,0.23,59.086956521739125
1997-12-22,13.13,0.23,57.08695652173913
1997-12-23,12.84,0.23,55.826086956521735
1997-12-24,12.66,0.23,55.04347826086956
1997-12-26,12.53,0.23,54.47826086956521
1997-12-29,12.63,0.23,54.91304347826087
1997-12-30,12.78,0.23,55.565217391304344
1997-12-31,12.97,0.23,56.391304347826086
1998-01-02,13.94,0.23,60.60869565217391
1998-01-05,13.94,0.23,60.60869565217391
1998-01-06,13.44,0.23,58.43478260869565
1998-01-07,13.25,0.23,57.608695652173914
1998-01-08,14.19,0.23,61.69565217391304
1998-01-09,13.75,0.23,59.78260869565217
1998-01-12,14.31,0.23,62.21739130434783
1998-01-13,16.0,0.23,69.56521739130434
1998-01-14,15.56,0.23,67.65217391304348
1998-01-15,15.78,0.23,68.6086956521739
1998-01-16,14.31,0.23,62.21739130434783
1998-01-20,15.03,0.23,65.34782608695652
1998-01-21,16.06,0.23,69.82608695652173
1998-01-22,16.34,0.23,71.04347826086956
1998-01-23,16.03,0.23,69.69565217391305
1998-01-26,15.56,0.23,67.65217391304348
1998-01-27,16.19,0.23,70.3913043478261
1998-01-28,17.31,0.23,75.26086956521738
1998-01-29,16.91,0.23,73.52173913043478
1998-01-30,17.28,0.23,75.1304347826087
1998-02-02,17.63,0.23,76.65217391304347
1998-02-03,18.91,0.23,82.21739130434783
1998-02-04,19.0,0.23,82.6086956521739
1998-02-05,17.44,0.23,75.82608695652173
1998-02-06,18.03,0.23,78.3913043478261
1998-02-09,17.94,0.23,78.0
1998-02-10,18.5,0.23,80.43478260869564
1998-02-11,18.69,0.23,81.26086956521739
1998-02-12,17.84,0.23,77.56521739130434
1998-02-13,17.53,0.23,76.21739130434783
1998-02-17,16.84,0.23,73.21739130434783
1998-02-18,17.5,0.23,76.08695652173913
