date,COTY,COTY_EPS,PE Ratio
2018-06-14,14.26,-0.1,-142.6
2018-06-15,14.5,-0.1,-145.0
2018-06-18,14.17,-0.1,-141.7
2018-06-19,14.46,-0.1,-144.6
2018-06-20,14.45,-0.1,-144.49999999999997
2018-06-21,14.47,-0.1,-144.7
2018-06-22,14.77,-0.1,-147.7
2018-06-25,14.5,-0.1,-145.0
2018-06-26,14.45,-0.1,-144.49999999999997
2018-06-27,14.16,-0.1,-141.6
2018-06-28,13.97,-0.1,-139.7
2018-06-29,14.1,-0.1,-141.0
2018-07-02,13.87,-0.1,-138.7
2018-07-03,13.94,-0.1,-139.39999999999998
2018-07-05,14.17,-0.1,-141.7
2018-07-06,14.16,-0.1,-141.6
2018-07-09,14.11,-0.1,-141.1
2018-07-10,14.44,-0.1,-144.39999999999998
2018-07-11,14.05,-0.1,-140.5
2018-07-12,14.04,-0.1,-140.39999999999998
2018-07-13,14.24,-0.1,-142.4
2018-07-16,14.23,-0.1,-142.29999999999998
2018-07-17,14.23,-0.1,-142.29999999999998
2018-07-18,13.83,-0.1,-138.29999999999998
2018-07-19,13.78,-0.1,-137.79999999999998
2018-07-20,13.95,-0.1,-139.49999999999997
2018-07-23,13.96,-0.1,-139.6
2018-07-24,13.61,-0.1,-136.1
2018-07-25,13.48,-0.1,-134.79999999999998
2018-07-26,13.53,-0.1,-135.29999999999998
2018-07-27,13.41,-0.1,-134.1
2018-07-30,13.5,-0.1,-135.0
2018-07-31,13.41,-0.1,-134.1
2018-08-01,13.36,-0.1,-133.6
2018-08-02,13.5,-0.1,-135.0
2018-08-03,13.94,-0.1,-139.39999999999998
2018-08-06,13.56,-0.1,-135.6
2018-08-07,13.46,-0.1,-134.6
2018-08-08,13.38,-0.1,-133.8
2018-08-09,12.41,-0.1,-124.1
2018-08-10,12.05,-0.1,-120.5
2018-08-13,11.73,-0.1,-117.3
2018-08-14,11.77,-0.1,-117.69999999999999
2018-08-15,11.43,-0.1,-114.3
2018-08-16,11.48,-0.1,-114.8
2018-08-17,12.22,-0.1,-122.2
2018-08-20,12.4,-0.1,-124.0
2018-08-21,11.52,-0.25,-46.08
2018-08-22,11.72,-0.25,-46.88
2018-08-23,11.64,-0.25,-46.56
2018-08-24,11.98,-0.25,-47.92
2018-08-27,12.14,-0.25,-48.56
2018-08-28,12.71,-0.25,-50.84
2018-08-29,13.0,-0.25,-52.0
2018-08-30,12.74,-0.25,-50.96
2018-08-31,12.36,-0.25,-49.44
2018-09-04,12.04,-0.25,-48.16
2018-09-05,12.19,-0.25,-48.76
2018-09-06,12.3,-0.25,-49.2
2018-09-07,12.39,-0.25,-49.56
2018-09-10,12.1,-0.25,-48.4
2018-09-11,12.0,-0.25,-48.0
2018-09-12,12.35,-0.25,-49.4
2018-09-13,12.28,-0.25,-49.12
2018-09-14,11.91,-0.25,-47.64
2018-09-17,12.31,-0.25,-49.24
2018-09-18,12.52,-0.25,-50.08
2018-09-19,12.66,-0.25,-50.64
2018-09-20,13.01,-0.25,-52.04
2018-09-21,13.07,-0.25,-52.28
2018-09-24,13.03,-0.25,-52.12
2018-09-25,12.75,-0.25,-51.0
2018-09-26,12.62,-0.25,-50.48
2018-09-27,12.55,-0.25,-50.2
2018-09-28,12.56,-0.25,-50.24
2018-10-01,12.61,-0.25,-50.44
2018-10-02,12.77,-0.25,-51.08
2018-10-03,12.48,-0.25,-49.92
2018-10-04,11.45,-0.25,-45.8
2018-10-05,11.62,-0.25,-46.48
2018-10-08,11.93,-0.25,-47.72
2018-10-09,11.83,-0.25,-47.32
2018-10-10,11.47,-0.25,-45.88
2018-10-11,11.13,-0.25,-44.52
2018-10-12,11.03,-0.25,-44.12
2018-10-15,11.1,-0.25,-44.4
2018-10-16,11.22,-0.25,-44.88
2018-10-17,11.21,-0.25,-44.84
2018-10-18,10.84,-0.25,-43.36
2018-10-19,10.53,-0.25,-42.12
2018-10-22,10.55,-0.25,-42.2
2018-10-23,10.57,-0.25,-42.28
2018-10-24,10.35,-0.25,-41.4
2018-10-25,10.37,-0.25,-41.48
2018-10-26,9.96,-0.25,-39.84
2018-10-29,9.81,-0.25,-39.24
2018-10-30,10.19,-0.25,-40.76
2018-10-31,10.55,-0.25,-42.2
2018-11-01,10.94,-0.25,-43.76
2018-11-02,10.99,-0.25,-43.96
2018-11-05,11.06,-0.25,-44.24
2018-11-06,11.18,-0.25,-44.72
2018-11-07,8.66,-0.02,-433.0
2018-11-08,8.3,-0.02,-415.0
2018-11-09,8.49,-0.02,-424.5
2018-11-12,8.65,-0.02,-432.5
2018-11-13,8.16,-0.02,-408.0
2018-11-14,8.7,-0.02,-434.99999999999994
2018-11-15,8.71,-0.02,-435.50000000000006
2018-11-16,9.09,-0.02,-454.5
2018-11-19,9.15,-0.02,-457.5
2018-11-20,8.63,-0.02,-431.50000000000006
2018-11-21,8.77,-0.02,-438.49999999999994
2018-11-23,8.58,-0.02,-429.0
2018-11-26,8.68,-0.02,-434.0
2018-11-27,8.61,-0.02,-430.49999999999994
2018-11-28,8.52,-0.02,-425.99999999999994
2018-11-29,8.52,-0.02,-425.99999999999994
2018-11-30,8.34,-0.02,-417.0
2018-12-03,8.47,-0.02,-423.5
2018-12-04,7.93,-0.02,-396.5
2018-12-06,7.67,-0.02,-383.5
2018-12-07,7.5,-0.02,-375.0
2018-12-10,7.59,-0.02,-379.5
2018-12-11,7.58,-0.02,-379.0
2018-12-12,7.75,-0.02,-387.5
2018-12-13,7.6,-0.02,-380.0
2018-12-14,7.31,-0.02,-365.5
2018-12-17,7.07,-0.02,-353.5
2018-12-18,7.1,-0.02,-355.0
2018-12-19,6.96,-0.02,-348.0
2018-12-20,6.48,-0.02,-324.0
2018-12-21,6.16,-0.02,-308.0
2018-12-24,6.11,-0.02,-305.5
2018-12-26,6.4,-0.02,-320.0
2018-12-27,6.34,-0.02,-317.0
2018-12-28,6.49,-0.02,-324.5
2018-12-31,6.56,-0.02,-328.0
2019-01-02,6.95,-0.02,-347.5
2019-01-03,6.79,-0.02,-339.5
2019-01-04,7.16,-0.02,-358.0
2019-01-07,7.55,-0.02,-377.5
2019-01-08,7.52,-0.02,-375.99999999999994
2019-01-09,7.36,-0.02,-368.0
2019-01-10,7.19,-0.02,-359.5
2019-01-11,7.24,-0.02,-362.0
2019-01-14,7.19,-0.02,-359.5
2019-01-15,7.29,-0.02,-364.5
2019-01-16,7.23,-0.02,-361.5
2019-01-17,7.43,-0.02,-371.5
2019-01-18,7.53,-0.02,-376.5
2019-01-22,7.25,-0.02,-362.5
2019-01-23,7.33,-0.02,-366.5
2019-01-24,7.0,-0.02,-350.0
2019-01-25,7.31,-0.02,-365.5
2019-01-28,7.34,-0.02,-367.0
2019-01-29,7.21,-0.02,-360.5
2019-01-30,7.22,-0.02,-361.0
2019-01-31,7.76,-0.02,-388.0
2019-02-01,7.54,-0.02,-377.0
2019-02-04,7.64,-0.02,-382.0
2019-02-05,7.81,-0.02,-390.5
2019-02-06,7.44,-0.02,-372.0
2019-02-07,7.06,-0.02,-353.0
2019-02-08,9.33,-1.28,-7.2890625
2019-02-11,9.66,-1.28,-7.546875
2019-02-12,10.87,-1.28,-8.4921875
2019-02-13,11.17,-1.28,-8.7265625
2019-02-14,11.08,-1.28,-8.65625
2019-02-15,11.04,-1.28,-8.625
2019-02-19,11.04,-1.28,-8.625
2019-02-20,11.15,-1.28,-8.7109375
2019-02-21,11.11,-1.28,-8.6796875
2019-02-22,11.27,-1.28,-8.8046875
2019-02-25,11.16,-1.28,-8.71875
2019-02-26,11.18,-1.28,-8.734375
2019-02-27,11.05,-1.28,-8.6328125
2019-02-28,11.0,-1.28,-8.59375
2019-03-01,11.08,-1.28,-8.65625
2019-03-04,11.18,-1.28,-8.734375
2019-03-05,11.02,-1.28,-8.609375
2019-03-06,10.98,-1.28,-8.578125
2019-03-07,10.86,-1.28,-8.484375
2019-03-08,11.0,-1.28,-8.59375
2019-03-11,10.92,-1.28,-8.53125
2019-03-12,10.89,-1.28,-8.5078125
2019-03-13,11.0,-1.28,-8.59375
2019-03-14,11.0,-1.28,-8.59375
2019-03-15,10.89,-1.28,-8.5078125
2019-03-18,11.27,-1.28,-8.8046875
2019-03-19,11.5,-1.28,-8.984375
2019-03-20,11.39,-1.28,-8.8984375
2019-03-21,11.28,-1.28,-8.8125
2019-03-22,11.22,-1.28,-8.765625
2019-03-25,11.23,-1.28,-8.7734375
2019-03-26,11.27,-1.28,-8.8046875
2019-03-27,11.42,-1.28,-8.921875
2019-03-28,11.5,-1.28,-8.984375
2019-03-29,11.5,-1.28,-8.984375
2019-04-01,11.28,-1.28,-8.8125
2019-04-02,11.25,-1.28,-8.7890625
2019-04-03,11.19,-1.28,-8.7421875
2019-04-04,11.3,-1.28,-8.828125
2019-04-05,11.26,-1.28,-8.796875
2019-04-08,11.29,-1.28,-8.8203125
2019-04-09,11.21,-1.28,-8.7578125
2019-04-10,11.17,-1.28,-8.7265625
2019-04-11,11.18,-1.28,-8.734375
2019-04-12,11.2,-1.28,-8.75
2019-04-15,11.19,-1.28,-8.7421875
2019-04-16,11.18,-1.28,-8.734375
2019-04-17,11.25,-1.28,-8.7890625
2019-04-18,11.26,-1.28,-8.796875
2019-04-22,11.22,-1.28,-8.765625
2019-04-23,11.22,-1.28,-8.765625
2019-04-24,11.12,-1.28,-8.6875
2019-04-25,11.1,-1.28,-8.671875
2019-04-26,11.26,-1.28,-8.796875
2019-04-29,10.86,-1.28,-8.484375
2019-04-30,10.82,-1.28,-8.453125
2019-05-01,10.84,-1.28,-8.46875
2019-05-02,10.84,-1.28,-8.46875
2019-05-03,11.48,-1.28,-8.96875
2019-05-06,12.14,-1.28,-9.484375
2019-05-07,12.25,-1.28,-9.5703125
2019-05-08,11.58,-0.01,-1158.0
2019-05-09,11.57,-0.01,-1157.0
2019-05-10,11.73,-0.01,-1173.0
2019-05-13,11.73,-0.01,-1173.0
2019-05-14,12.12,-0.01,-1212.0
2019-05-15,13.29,-0.01,-1329.0
2019-05-16,13.24,-0.01,-1324.0
2019-05-17,13.5,-0.01,-1350.0
2019-05-20,13.5,-0.01,-1350.0
2019-05-21,13.51,-0.01,-1351.0
2019-05-22,13.12,-0.01,-1312.0
2019-05-23,13.11,-0.01,-1311.0
2019-05-24,13.08,-0.01,-1308.0
2019-05-28,13.01,-0.01,-1301.0
2019-05-29,12.62,-0.01,-1262.0
2019-05-30,12.57,-0.01,-1257.0
2019-05-31,12.34,-0.01,-1234.0
2019-06-03,12.58,-0.01,-1258.0
2019-06-04,13.03,-0.01,-1303.0
2019-06-05,13.07,-0.01,-1307.0
2019-06-06,13.51,-0.01,-1351.0
2019-06-07,13.52,-0.01,-1352.0
2019-06-10,13.51,-0.01,-1351.0
2019-06-11,13.4,-0.01,-1340.0
2019-06-12,13.35,-0.01,-1335.0
2019-06-13,13.68,-0.01,-1368.0
2019-06-14,13.58,-0.01,-1358.0
2019-06-17,13.61,-0.01,-1361.0
2019-06-18,13.73,-0.01,-1373.0
2019-06-19,13.47,-0.01,-1347.0
2019-06-20,13.49,-0.01,-1349.0
2019-06-21,13.08,-0.01,-1308.0
2019-06-24,13.0,-0.01,-1300.0
2019-06-25,13.19,-0.01,-1319.0
2019-06-26,13.12,-0.01,-1312.0
2019-06-27,13.15,-0.01,-1315.0
2019-06-28,13.4,-0.01,-1340.0
2019-07-01,11.59,-0.01,-1159.0
2019-07-02,11.7,-0.01,-1170.0
2019-07-03,11.67,-0.01,-1167.0
2019-07-05,11.55,-0.01,-1155.0
2019-07-08,11.45,-0.01,-1145.0
2019-07-09,11.42,-0.01,-1142.0
2019-07-10,11.3,-0.01,-1130.0
2019-07-11,11.24,-0.01,-1124.0
2019-07-12,11.12,-0.01,-1112.0
2019-07-15,11.11,-0.01,-1111.0
2019-07-16,11.14,-0.01,-1114.0
2019-07-17,11.05,-0.01,-1105.0
2019-07-18,11.05,-0.01,-1105.0
2019-07-19,11.07,-0.01,-1107.0
2019-07-22,10.96,-0.01,-1096.0
2019-07-23,10.94,-0.01,-1094.0
2019-07-24,11.01,-0.01,-1101.0
2019-07-25,11.0,-0.01,-1100.0
2019-07-26,11.1,-0.01,-1110.0
2019-07-29,11.0,-0.01,-1100.0
2019-07-30,11.19,-0.01,-1119.0
2019-07-31,10.91,-0.01,-1091.0
2019-08-01,10.88,-0.01,-1088.0
2019-08-02,10.7,-0.01,-1070.0
2019-08-05,10.15,-0.01,-1015.0
2019-08-06,10.29,-0.01,-1029.0
2019-08-07,10.44,-0.01,-1044.0
2019-08-08,10.42,-0.01,-1042.0
2019-08-09,10.37,-0.01,-1037.0
2019-08-12,9.84,-0.01,-984.0
2019-08-13,9.67,-0.01,-967.0
2019-08-14,9.54,-0.01,-953.9999999999999
2019-08-15,9.01,-0.01,-901.0
2019-08-16,9.11,-0.01,-910.9999999999999
2019-08-19,9.19,-0.01,-918.9999999999999
2019-08-20,8.81,-0.01,-881.0
2019-08-21,8.85,-0.01,-885.0
2019-08-22,8.92,-0.01,-892.0
2019-08-23,8.68,-0.01,-868.0
2019-08-26,8.75,-0.01,-875.0
2019-08-27,8.8,-0.01,-880.0
2019-08-28,9.33,-3.73,-2.5013404825737267
2019-08-29,9.35,-3.73,-2.506702412868633
2019-08-30,9.55,-3.73,-2.5603217158176945
2019-09-03,9.11,-3.73,-2.442359249329759
2019-09-04,9.39,-3.73,-2.517426273458445
2019-09-05,9.91,-3.73,-2.6568364611260056
2019-09-06,10.02,-3.73,-2.6863270777479893
2019-09-09,10.27,-3.73,-2.753351206434316
2019-09-10,10.58,-3.73,-2.836461126005362
2019-09-11,10.74,-3.73,-2.8793565683646114
2019-09-12,10.58,-3.73,-2.836461126005362
2019-09-13,10.66,-3.73,-2.8579088471849867
2019-09-16,10.85,-3.73,-2.908847184986595
2019-09-17,10.56,-3.73,-2.831099195710456
2019-09-18,10.49,-3.73,-2.812332439678284
2019-09-19,10.27,-3.73,-2.753351206434316
2019-09-20,10.17,-3.73,-2.7265415549597853
2019-09-23,10.35,-3.73,-2.774798927613941
2019-09-24,10.42,-3.73,-2.7935656836461127
2019-09-25,10.49,-3.73,-2.812332439678284
2019-09-26,10.36,-3.73,-2.777479892761394
2019-09-27,10.53,-3.73,-2.8230563002680964
2019-09-30,10.51,-3.73,-2.8176943699731902
2019-10-01,10.6,-3.73,-2.841823056300268
2019-10-02,10.05,-3.73,-2.6943699731903488
2019-10-03,10.24,-3.73,-2.745308310991957
2019-10-04,10.33,-3.73,-2.7694369973190347
2019-10-07,10.34,-3.73,-2.772117962466488
2019-10-08,10.18,-3.73,-2.7292225201072386
2019-10-09,10.07,-3.73,-2.699731903485255
2019-10-10,10.07,-3.73,-2.699731903485255
2019-10-11,10.57,-3.73,-2.8337801608579087
2019-10-14,10.65,-3.73,-2.8552278820375334
2019-10-15,10.38,-3.73,-2.7828418230563003
2019-10-16,10.3,-3.73,-2.7613941018766757
2019-10-17,10.2,-3.73,-2.7345844504021444
2019-10-18,10.12,-3.73,-2.7131367292225197
2019-10-21,11.48,-3.73,-3.0777479892761397
2019-10-22,11.91,-3.73,-3.193029490616622
2019-10-23,11.9,-3.73,-3.190348525469169
2019-10-24,11.78,-3.73,-3.158176943699732
2019-10-25,11.76,-3.73,-3.1528150134048256
2019-10-28,11.79,-3.73,-3.1608579088471846
2019-10-29,11.67,-3.73,-3.128686327077748
2019-10-30,11.63,-3.73,-3.1179624664879357
2019-10-31,11.69,-3.73,-3.1340482573726542
2019-11-01,11.67,-3.73,-3.128686327077748
2019-11-04,11.45,-3.73,-3.0697050938337798
2019-11-05,11.46,-3.73,-3.0723860589812335
2019-11-06,13.02,0.07,185.99999999999997
2019-11-07,13.0,0.07,185.7142857142857
2019-11-08,12.84,0.07,183.42857142857142
2019-11-11,12.42,0.07,177.42857142857142
2019-11-12,12.41,0.07,177.28571428571428
2019-11-13,12.24,0.07,174.85714285714283
2019-11-14,12.21,0.07,174.42857142857142
2019-11-15,11.91,0.07,170.14285714285714
2019-11-18,12.22,0.07,174.57142857142856
2019-11-19,11.97,0.07,171.0
2019-11-20,11.95,0.07,170.7142857142857
2019-11-21,11.85,0.07,169.28571428571428
2019-11-22,11.53,0.07,164.7142857142857
2019-11-25,11.48,0.07,164.0
2019-11-26,11.54,0.07,164.85714285714283
2019-11-27,11.55,0.07,165.0
2019-11-29,11.54,0.07,164.85714285714283
2019-12-02,11.58,0.07,165.42857142857142
2019-12-03,11.6,0.07,165.7142857142857
2019-12-04,11.58,0.07,165.42857142857142
2019-12-05,11.77,0.07,168.1428571428571
2019-12-06,11.87,0.07,169.57142857142856
2019-12-09,11.82,0.07,168.85714285714283
2019-12-10,11.62,0.07,165.99999999999997
2019-12-11,11.57,0.07,165.28571428571428
2019-12-12,11.67,0.07,166.7142857142857
2019-12-13,11.08,0.07,158.28571428571428
2019-12-16,11.01,0.07,157.28571428571428
2019-12-17,11.15,0.07,159.28571428571428
2019-12-18,11.19,0.07,159.85714285714283
2019-12-19,11.47,0.07,163.85714285714286
2019-12-20,11.48,0.07,164.0
2019-12-23,11.01,0.07,157.28571428571428
2019-12-24,10.94,0.07,156.28571428571428
2019-12-26,10.93,0.07,156.1428571428571
2019-12-27,10.97,0.07,156.71428571428572
2019-12-30,11.05,0.07,157.85714285714286
2019-12-31,11.25,0.07,160.7142857142857
2020-01-02,11.05,0.07,157.85714285714286
2020-01-03,11.06,0.07,158.0
2020-01-06,10.85,0.07,154.99999999999997
2020-01-07,10.72,0.07,153.14285714285714
2020-01-08,10.52,0.07,150.28571428571428
2020-01-09,10.75,0.07,153.57142857142856
2020-01-10,10.6,0.07,151.42857142857142
2020-01-13,10.46,0.07,149.42857142857142
2020-01-14,10.7,0.07,152.85714285714283
2020-01-15,11.37,0.07,162.4285714285714
2020-01-16,11.43,0.07,163.28571428571428
2020-01-17,11.03,0.07,157.57142857142856
2020-01-21,10.86,0.07,155.1428571428571
2020-01-22,10.77,0.07,153.85714285714283
2020-01-23,10.71,0.07,153.0
2020-01-24,10.54,0.07,150.57142857142856
2020-01-27,10.21,0.07,145.85714285714286
2020-01-28,10.5,0.07,149.99999999999997
2020-01-29,10.47,0.07,149.57142857142856
2020-01-30,10.28,0.07,146.85714285714283
2020-01-31,10.26,0.07,146.57142857142856
2020-02-03,10.56,0.07,150.85714285714286
2020-02-04,10.64,0.07,152.0
2020-02-05,12.18,0.04,304.5
2020-02-06,12.09,0.04,302.25
2020-02-07,12.03,0.04,300.75
2020-02-10,11.97,0.04,299.25
2020-02-11,11.95,0.04,298.75
2020-02-12,11.81,0.04,295.25
2020-02-13,11.54,0.04,288.5
2020-02-14,11.41,0.04,285.25
2020-02-18,11.54,0.04,288.5
2020-02-19,11.49,0.04,287.25
2020-02-20,11.42,0.04,285.5
2020-02-21,11.24,0.04,281.0
2020-02-24,10.7,0.04,267.5
2020-02-25,10.45,0.04,261.25
2020-02-26,10.03,0.04,250.74999999999997
2020-02-27,9.67,0.04,241.75
2020-02-28,9.23,0.04,230.75
2020-03-02,9.3,0.04,232.5
2020-03-03,8.86,0.04,221.49999999999997
2020-03-04,9.2,0.04,229.99999999999997
2020-03-05,8.91,0.04,222.75
2020-03-06,8.6,0.04,215.0
2020-03-09,7.67,0.04,191.75
2020-03-10,8.01,0.04,200.25
2020-03-11,7.44,0.04,186.0
2020-03-12,6.3,0.04,157.5
2020-03-13,7.77,0.04,194.24999999999997
2020-03-16,5.92,0.04,148.0
2020-03-17,5.45,0.04,136.25
2020-03-18,3.74,0.04,93.5
2020-03-19,4.02,0.04,100.49999999999999
2020-03-20,4.48,0.04,112.00000000000001
2020-03-23,5.15,0.04,128.75
2020-03-24,5.1,0.04,127.49999999999999
2020-03-25,5.38,0.04,134.5
2020-03-26,6.68,0.04,167.0
2020-03-27,6.31,0.04,157.75
2020-03-30,5.41,0.04,135.25
2020-03-31,5.16,0.04,129.0
2020-04-01,4.46,0.04,111.5
2020-04-02,4.46,0.04,111.5
2020-04-03,4.6,0.04,114.99999999999999
2020-04-06,5.0,0.04,125.0
2020-04-07,5.56,0.04,139.0
2020-04-08,5.88,0.04,147.0
2020-04-09,6.02,0.04,150.5
2020-04-13,5.79,0.04,144.75
2020-04-14,6.29,0.04,157.25
2020-04-15,5.78,0.04,144.5
2020-04-16,5.72,0.04,143.0
2020-04-17,5.75,0.04,143.75
2020-04-20,5.68,0.04,142.0
2020-04-21,5.67,0.04,141.75
2020-04-22,5.59,0.04,139.75
2020-04-23,5.93,0.04,148.25
2020-04-24,6.27,0.04,156.75
2020-04-27,5.44,0.04,136.0
2020-04-28,5.81,0.04,145.25
2020-04-29,5.46,0.04,136.5
2020-04-30,5.45,0.04,136.25
2020-05-01,5.18,0.04,129.5
2020-05-04,5.33,0.04,133.25
2020-05-05,5.23,0.04,130.75
2020-05-06,4.89,0.04,122.24999999999999
2020-05-07,4.93,0.04,123.24999999999999
2020-05-08,5.2,0.04,130.0
2020-05-11,4.78,-0.32,-14.9375
2020-05-12,4.33,-0.32,-13.53125
2020-05-13,3.66,-0.32,-11.4375
2020-05-14,3.36,-0.32,-10.5
2020-05-15,3.29,-0.32,-10.28125
2020-05-18,3.42,-0.32,-10.6875
2020-05-19,3.25,-0.32,-10.15625
2020-05-20,3.28,-0.32,-10.25
2020-05-21,3.33,-0.32,-10.40625
2020-05-22,3.75,-0.32,-11.71875
2020-05-26,4.28,-0.32,-13.375
2020-05-27,4.51,-0.32,-14.093749999999998
2020-05-28,4.19,-0.32,-13.093750000000002
2020-05-29,3.63,-0.32,-11.34375
2020-06-01,4.39,-0.32,-13.718749999999998
2020-06-02,4.19,-0.32,-13.093750000000002
2020-06-03,4.75,-0.32,-14.84375
2020-06-04,4.84,-0.32,-15.125
2020-06-05,5.08,-0.32,-15.875
2020-06-08,6.21,-0.32,-19.40625
2020-06-09,5.64,-0.32,-17.625
2020-06-10,5.16,-0.32,-16.125
2020-06-11,4.58,-0.32,-14.3125
2020-06-12,4.87,-0.32,-15.21875
2020-06-15,4.77,-0.32,-14.906249999999998
2020-06-16,5.04,-0.32,-15.75
2020-06-17,4.84,-0.32,-15.125
2020-06-18,4.7,-0.32,-14.6875
2020-06-19,4.72,-0.32,-14.749999999999998
2020-06-22,4.62,-0.32,-14.4375
2020-06-23,4.65,-0.32,-14.53125
2020-06-24,4.33,-0.32,-13.53125
2020-06-25,4.36,-0.32,-13.625
2020-06-26,4.18,-0.32,-13.062499999999998
2020-06-29,4.74,-0.32,-14.8125
2020-06-30,4.47,-0.32,-13.968749999999998
2020-07-01,4.32,-0.32,-13.5
2020-07-02,4.45,-0.32,-13.90625
2020-07-06,4.45,-0.32,-13.90625
2020-07-07,4.27,-0.32,-13.343749999999998
2020-07-08,4.28,-0.32,-13.375
2020-07-09,4.1,-0.32,-12.812499999999998
2020-07-10,4.22,-0.32,-13.187499999999998
2020-07-13,4.27,-0.32,-13.343749999999998
2020-07-14,4.2,-0.32,-13.125
2020-07-15,4.4,-0.32,-13.75
2020-07-16,4.3,-0.32,-13.4375
2020-07-17,4.2,-0.32,-13.125
2020-07-20,4.01,-0.32,-12.531249999999998
2020-07-21,4.12,-0.32,-12.875
2020-07-22,4.12,-0.32,-12.875
2020-07-23,4.17,-0.32,-13.03125
2020-07-24,4.01,-0.32,-12.531249999999998
2020-07-27,4.01,-0.32,-12.531249999999998
2020-07-28,4.07,-0.32,-12.71875
2020-07-29,3.87,-0.32,-12.09375
2020-07-30,3.82,-0.32,-11.9375
2020-07-31,3.71,-0.32,-11.59375
2020-08-03,3.68,-0.32,-11.5
2020-08-04,3.83,-0.32,-11.96875
2020-08-05,3.95,-0.32,-12.34375
2020-08-06,3.95,-0.32,-12.34375
