date,ETN,ETN_EPS,PE Ratio
1997-07-14,18.63,0.0,inf
1997-07-15,19.14,0.0,inf
1997-07-16,19.7,0.0,inf
1997-07-17,19.47,0.0,inf
1997-07-18,19.14,0.0,inf
1997-07-21,19.09,0.0,inf
1997-07-22,19.54,0.0,inf
1997-07-23,19.5,0.0,inf
1997-07-24,19.63,0.0,inf
1997-07-25,19.62,0.0,inf
1997-07-28,19.59,0.0,inf
1997-07-29,19.47,0.0,inf
1997-07-30,19.6,0.0,inf
1997-07-31,19.59,0.0,inf
1997-08-01,19.01,0.0,inf
1997-08-04,19.43,0.0,inf
1997-08-05,19.2,0.0,inf
1997-08-06,19.41,0.0,inf
1997-08-07,19.51,0.0,inf
1997-08-08,18.98,0.0,inf
1997-08-11,19.01,0.0,inf
1997-08-12,18.86,0.0,inf
1997-08-13,18.76,0.0,inf
1997-08-14,19.05,0.0,inf
1997-08-15,18.64,0.0,inf
1997-08-18,18.63,0.0,inf
1997-08-19,18.82,0.0,inf
1997-08-20,19.29,0.0,inf
1997-08-21,19.05,0.0,inf
1997-08-22,19.18,0.0,inf
1997-08-25,19.33,0.0,inf
1997-08-26,19.28,0.0,inf
1997-08-27,19.5,0.0,inf
1997-08-28,19.52,0.0,inf
1997-08-29,19.54,0.0,inf
1997-09-02,19.85,0.0,inf
1997-09-03,20.09,0.0,inf
1997-09-04,20.3,0.0,inf
1997-09-05,20.0,0.0,inf
1997-09-08,20.15,0.0,inf
1997-09-09,20.12,0.0,inf
1997-09-10,20.02,0.0,inf
1997-09-11,19.93,0.0,inf
1997-09-12,20.01,0.0,inf
1997-09-15,19.92,0.0,inf
1997-09-16,20.38,0.0,inf
1997-09-17,20.26,0.0,inf
1997-09-18,20.31,0.0,inf
1997-09-19,20.39,0.0,inf
1997-09-22,20.57,0.0,inf
1997-09-23,20.36,0.0,inf
1997-09-24,20.07,0.0,inf
1997-09-25,19.84,0.0,inf
1997-09-26,19.88,0.0,inf
1997-09-29,20.08,0.0,inf
1997-09-30,20.04,0.0,inf
1997-10-01,20.17,0.0,inf
1997-10-02,20.81,0.0,inf
1997-10-03,20.51,0.0,inf
1997-10-06,21.23,0.0,inf
1997-10-07,21.52,0.0,inf
1997-10-08,21.46,0.0,inf
1997-10-09,22.34,0.0,inf
1997-10-10,21.72,0.0,inf
1997-10-13,21.48,0.0,inf
1997-10-14,21.69,0.0,inf
1997-10-15,21.76,0.0,inf
1997-10-16,22.05,0.0,inf
1997-10-17,21.58,0.0,inf
1997-10-20,21.49,0.0,inf
1997-10-21,22.33,0.0,inf
1997-10-22,22.29,0.0,inf
1997-10-23,21.8,0.0,inf
1997-10-24,21.67,0.0,inf
1997-10-27,20.72,0.0,inf
1997-10-28,21.39,0.0,inf
1997-10-29,21.29,0.0,inf
1997-10-30,21.04,0.0,inf
1997-10-31,20.96,0.0,inf
1997-11-03,21.1,0.0,inf
1997-11-04,21.23,0.0,inf
1997-11-05,21.23,0.0,inf
1997-11-06,21.26,0.0,inf
1997-11-07,21.12,0.0,inf
1997-11-10,21.14,0.0,inf
1997-11-11,21.3,0.0,inf
1997-11-12,20.61,0.0,inf
1997-11-13,20.7,0.0,inf
1997-11-14,20.55,0.0,inf
1997-11-17,20.61,0.0,inf
1997-11-18,20.35,0.0,inf
1997-11-19,20.24,0.0,inf
1997-11-20,20.27,0.0,inf
1997-11-21,20.23,0.0,inf
1997-11-24,20.17,0.0,inf
1997-11-25,20.3,0.0,inf
1997-11-26,20.26,0.0,inf
1997-11-28,20.49,0.0,inf
1997-12-01,20.4,0.0,inf
1997-12-02,20.58,0.0,inf
1997-12-03,20.74,0.0,inf
1997-12-04,20.61,0.0,inf
1997-12-05,20.68,0.0,inf
1997-12-08,20.49,0.0,inf
1997-12-09,20.49,0.0,inf
1997-12-10,20.42,0.0,inf
1997-12-11,20.2,0.0,inf
1997-12-12,20.08,0.0,inf
1997-12-15,20.28,0.0,inf
1997-12-16,19.89,0.0,inf
1997-12-17,19.97,0.0,inf
1997-12-18,19.81,0.0,inf
1997-12-19,19.54,0.0,inf
1997-12-22,19.25,0.0,inf
1997-12-23,18.9,0.0,inf
1997-12-24,18.9,0.0,inf
1997-12-26,18.87,0.0,inf
1997-12-29,18.89,0.0,inf
1997-12-30,18.83,0.0,inf
1997-12-31,19.36,0.0,inf
1998-01-02,18.97,0.0,inf
1998-01-05,19.28,0.0,inf
1998-01-06,19.58,0.0,inf
1998-01-07,19.6,0.0,inf
1998-01-08,19.78,0.0,inf
1998-01-09,18.67,0.0,inf
1998-01-12,19.02,0.0,inf
1998-01-13,19.32,0.0,inf
1998-01-14,19.59,0.0,inf
1998-01-15,19.67,0.0,inf
1998-01-16,20.05,0.0,inf
1998-01-20,19.25,0.0,inf
1998-01-21,19.47,0.0,inf
1998-01-22,19.4,0.0,inf
1998-01-23,19.17,0.0,inf
1998-01-26,19.22,0.0,inf
1998-01-27,19.12,0.0,inf
1998-01-28,19.05,0.0,inf
1998-01-29,19.75,0.0,inf
1998-01-30,19.47,0.0,inf
1998-02-02,20.2,0.0,inf
1998-02-03,20.42,0.0,inf
1998-02-04,20.15,0.0,inf
1998-02-05,20.24,0.0,inf
1998-02-06,20.31,0.0,inf
1998-02-09,20.42,0.0,inf
1998-02-10,20.17,0.0,inf
1998-02-11,20.05,0.0,inf
1998-02-12,19.85,0.0,inf
1998-02-13,19.75,0.0,inf
1998-02-17,20.05,0.0,inf
1998-02-18,20.02,0.0,inf
1998-02-19,20.01,0.0,inf
1998-02-20,20.17,0.0,inf
1998-02-23,20.28,0.0,inf
1998-02-24,20.39,0.0,inf
1998-02-25,20.69,0.0,inf
1998-02-26,20.96,0.0,inf
1998-02-27,20.84,0.0,inf
1998-03-02,20.76,0.0,inf
1998-03-03,20.76,0.0,inf
1998-03-04,20.97,0.0,inf
1998-03-05,20.74,0.0,inf
1998-03-06,20.74,0.0,inf
1998-03-09,20.66,0.0,inf
1998-03-10,20.93,0.0,inf
1998-03-11,20.8,0.0,inf
1998-03-12,20.87,0.0,inf
1998-03-13,20.55,0.0,inf
1998-03-16,20.72,0.0,inf
1998-03-17,21.26,0.0,inf
1998-03-18,21.33,0.0,inf
1998-03-19,21.27,0.0,inf
1998-03-20,21.34,0.0,inf
1998-03-23,21.19,0.0,inf
1998-03-24,20.99,0.0,inf
1998-03-25,21.0,0.0,inf
1998-03-26,20.99,0.0,inf
1998-03-27,20.84,0.0,inf
1998-03-30,20.58,0.0,inf
1998-03-31,20.65,0.0,inf
1998-04-01,20.28,0.0,inf
1998-04-02,20.61,0.0,inf
1998-04-03,20.38,0.0,inf
1998-04-06,20.2,0.0,inf
1998-04-07,20.15,0.0,inf
1998-04-08,19.96,0.0,inf
1998-04-09,20.15,0.0,inf
1998-04-13,20.12,0.0,inf
1998-04-14,20.21,0.0,inf
1998-04-15,19.93,0.0,inf
1998-04-16,19.82,0.0,inf
1998-04-17,19.7,0.0,inf
1998-04-20,19.14,0.0,inf
1998-04-21,19.04,0.0,inf
1998-04-22,19.47,0.0,inf
1998-04-23,19.51,0.0,inf
1998-04-24,19.74,0.0,inf
1998-04-27,19.43,0.0,inf
1998-04-28,19.65,0.0,inf
1998-04-29,19.85,0.0,inf
1998-04-30,20.04,0.0,inf
1998-05-01,20.12,0.0,inf
1998-05-04,19.97,0.0,inf
1998-05-05,19.75,0.0,inf
1998-05-06,19.43,0.0,inf
1998-05-07,19.58,0.0,inf
1998-05-08,19.84,0.0,inf
1998-05-11,19.92,0.0,inf
1998-05-12,19.73,0.0,inf
1998-05-13,19.41,0.0,inf
1998-05-14,19.48,0.0,inf
1998-05-15,19.36,0.0,inf
1998-05-18,19.27,0.0,inf
1998-05-19,19.18,0.0,inf
1998-05-20,19.35,0.0,inf
1998-05-21,19.43,0.0,inf
1998-05-22,19.56,0.0,inf
1998-05-26,19.66,0.0,inf
1998-05-27,19.31,0.0,inf
1998-05-28,19.46,0.0,inf
1998-05-29,19.48,0.0,inf
1998-06-01,19.46,0.0,inf
1998-06-02,19.52,0.0,inf
1998-06-03,19.09,0.0,inf
1998-06-04,19.44,0.0,inf
1998-06-05,19.82,0.0,inf
1998-06-08,19.6,0.0,inf
1998-06-09,19.73,0.0,inf
1998-06-10,19.06,0.0,inf
1998-06-11,18.66,0.0,inf
1998-06-12,18.43,0.0,inf
1998-06-15,17.84,0.0,inf
1998-06-16,18.4,0.0,inf
1998-06-17,18.51,0.0,inf
1998-06-18,17.99,0.0,inf
1998-06-19,17.65,0.0,inf
1998-06-22,17.71,0.0,inf
1998-06-23,17.84,0.0,inf
1998-06-24,17.1,0.0,inf
1998-06-25,16.87,0.0,inf
1998-06-26,16.95,0.0,inf
1998-06-29,16.88,0.0,inf
1998-06-30,16.87,0.0,inf
1998-07-01,17.11,0.0,inf
1998-07-02,16.96,0.0,inf
1998-07-06,17.2,0.0,inf
1998-07-07,16.92,0.0,inf
1998-07-08,16.7,0.0,inf
1998-07-09,16.58,0.0,inf
1998-07-10,16.34,0.0,inf
1998-07-13,15.96,0.0,inf
1998-07-14,16.54,0.0,inf
1998-07-15,16.12,0.0,inf
1998-07-16,15.84,0.0,inf
1998-07-17,15.42,0.0,inf
1998-07-20,15.58,0.0,inf
1998-07-21,15.36,0.0,inf
1998-07-22,15.21,0.0,inf
1998-07-23,14.81,0.0,inf
1998-07-24,14.62,0.0,inf
1998-07-27,14.41,0.0,inf
1998-07-28,14.34,0.0,inf
1998-07-29,13.98,0.0,inf
1998-07-30,14.05,0.0,inf
1998-07-31,14.15,0.0,inf
1998-08-03,14.11,0.0,inf
1998-08-04,13.88,0.0,inf
1998-08-05,14.05,0.0,inf
1998-08-06,14.24,0.0,inf
1998-08-07,14.41,0.0,inf
1998-08-10,14.43,0.0,inf
1998-08-11,14.28,0.0,inf
1998-08-12,14.1,0.0,inf
1998-08-13,14.01,0.0,inf
1998-08-14,13.96,0.0,inf
1998-08-17,13.96,0.0,inf
1998-08-18,13.96,0.0,inf
1998-08-19,13.82,0.0,inf
1998-08-20,13.61,0.0,inf
1998-08-21,13.23,0.0,inf
1998-08-24,13.23,0.0,inf
1998-08-25,13.25,0.0,inf
1998-08-26,13.21,0.0,inf
1998-08-27,12.92,0.0,inf
1998-08-28,12.92,0.0,inf
1998-08-31,12.7,0.0,inf
1998-09-01,12.96,0.0,inf
1998-09-02,12.88,0.0,inf
1998-09-03,12.91,0.0,inf
1998-09-04,13.27,0.0,inf
1998-09-08,13.98,0.0,inf
1998-09-09,13.06,0.0,inf
1998-09-10,13.0,0.0,inf
1998-09-11,13.1,0.0,inf
1998-09-14,13.4,0.0,inf
1998-09-15,13.53,0.0,inf
1998-09-16,14.1,0.0,inf
1998-09-17,13.44,0.0,inf
1998-09-18,13.42,0.0,inf
1998-09-21,13.52,0.0,inf
1998-09-22,13.71,0.0,inf
1998-09-23,14.24,0.0,inf
1998-09-24,14.05,0.0,inf
1998-09-25,13.95,0.0,inf
1998-09-28,14.17,0.0,inf
1998-09-29,14.18,0.0,inf
1998-09-30,13.6,0.0,inf
1998-10-01,13.21,0.0,inf
1998-10-02,13.26,0.0,inf
1998-10-05,13.53,0.0,inf
1998-10-06,13.37,0.0,inf
1998-10-07,14.29,0.0,inf
1998-10-08,13.88,0.0,inf
1998-10-09,14.05,0.0,inf
1998-10-12,14.36,0.0,inf
1998-10-13,14.51,0.0,inf
1998-10-14,14.48,0.0,inf
1998-10-15,14.43,0.0,inf
1998-10-16,14.97,0.0,inf
1998-10-19,14.89,0.0,inf
1998-10-20,15.17,0.0,inf
1998-10-21,14.87,0.0,inf
1998-10-22,14.63,0.0,inf
1998-10-23,14.43,0.0,inf
1998-10-26,14.34,0.0,inf
1998-10-27,14.53,0.0,inf
1998-10-28,14.78,0.0,inf
1998-10-29,14.95,0.0,inf
1998-10-30,14.68,0.0,inf
1998-11-02,15.16,0.0,inf
1998-11-03,14.94,0.0,inf
1998-11-04,14.95,0.0,inf
1998-11-05,15.05,0.0,inf
1998-11-06,15.16,0.0,inf
1998-11-09,14.67,0.0,inf
1998-11-10,14.34,0.0,inf
1998-11-11,14.4,0.0,inf
1998-11-12,14.87,0.0,inf
1998-11-13,15.1,0.0,inf
1998-11-16,15.06,0.0,inf
1998-11-17,14.93,0.0,inf
1998-11-18,14.79,0.0,inf
1998-11-19,15.02,0.0,inf
1998-11-20,15.17,0.0,inf
1998-11-23,15.16,0.0,inf
1998-11-24,15.13,0.0,inf
1998-11-25,15.1,0.0,inf
1998-11-27,15.08,0.0,inf
1998-11-30,14.82,0.0,inf
1998-12-01,15.01,0.0,inf
1998-12-02,14.52,0.0,inf
1998-12-03,14.57,0.0,inf
1998-12-04,14.74,0.0,inf
1998-12-07,14.66,0.0,inf
1998-12-08,14.22,0.0,inf
1998-12-09,14.26,0.0,inf
1998-12-10,14.15,0.0,inf
1998-12-11,14.38,0.0,inf
1998-12-14,14.52,0.0,inf
1998-12-15,14.71,0.0,inf
1998-12-16,14.59,0.0,inf
1998-12-17,14.99,0.0,inf
1998-12-18,14.82,0.0,inf
1998-12-21,14.99,0.0,inf
1998-12-22,14.91,0.0,inf
1998-12-23,15.05,0.0,inf
1998-12-24,15.08,0.0,inf
1998-12-28,14.75,0.0,inf
1998-12-29,15.18,0.0,inf
1998-12-30,15.31,0.0,inf
1998-12-31,15.33,0.0,inf
1999-01-04,15.5,0.0,inf
1999-01-05,15.39,0.0,inf
1999-01-06,15.75,0.0,inf
1999-01-07,15.54,0.0,inf
1999-01-08,15.51,0.0,inf
1999-01-11,15.61,0.0,inf
1999-01-12,15.16,0.0,inf
1999-01-13,15.02,0.0,inf
1999-01-14,14.98,0.0,inf
1999-01-15,15.52,0.0,inf
1999-01-19,15.42,0.0,inf
1999-01-20,15.63,0.0,inf
1999-01-21,15.47,0.0,inf
1999-01-22,15.4,0.0,inf
1999-01-25,15.13,0.0,inf
1999-01-26,15.56,0.0,inf
1999-01-27,15.42,0.0,inf
1999-01-28,15.12,0.0,inf
1999-01-29,15.1,0.0,inf
1999-02-01,14.49,0.0,inf
1999-02-02,13.99,0.0,inf
1999-02-03,13.84,0.0,inf
1999-02-04,14.1,0.0,inf
1999-02-05,14.49,0.0,inf
1999-02-08,14.53,0.0,inf
1999-02-09,14.57,0.0,inf
1999-02-10,14.7,0.0,inf
1999-02-11,14.79,0.0,inf
1999-02-12,14.4,0.0,inf
1999-02-16,14.25,0.0,inf
1999-02-17,14.14,0.0,inf
1999-02-18,14.09,0.0,inf
1999-02-19,14.62,0.0,inf
1999-02-22,14.79,0.0,inf
1999-02-23,14.94,0.0,inf
1999-02-24,14.52,0.0,inf
1999-02-25,14.87,0.0,inf
1999-02-26,15.05,0.0,inf
1999-03-01,14.82,0.0,inf
1999-03-02,14.81,0.0,inf
1999-03-03,14.94,0.0,inf
1999-03-04,14.78,0.0,inf
1999-03-05,15.16,0.0,inf
1999-03-08,15.17,0.0,inf
1999-03-09,14.9,0.0,inf
1999-03-10,14.85,0.0,inf
1999-03-11,14.87,0.0,inf
1999-03-12,15.05,0.0,inf
1999-03-15,15.04,0.0,inf
1999-03-16,14.57,0.0,inf
1999-03-17,14.76,0.0,inf
1999-03-18,14.79,0.0,inf
1999-03-19,14.71,0.0,inf
1999-03-22,14.66,0.0,inf
1999-03-23,14.63,0.0,inf
1999-03-24,14.66,0.0,inf
1999-03-25,14.68,0.0,inf
1999-03-26,14.95,0.0,inf
1999-03-29,15.47,0.0,inf
1999-03-30,15.21,0.0,inf
1999-03-31,15.51,0.0,inf
1999-04-01,15.84,0.0,inf
1999-04-05,16.27,0.0,inf
1999-04-06,16.15,0.0,inf
1999-04-07,16.2,0.0,inf
1999-04-08,16.58,0.0,inf
1999-04-09,16.8,0.0,inf
1999-04-12,17.14,0.0,inf
1999-04-13,17.03,0.0,inf
1999-04-14,17.48,0.0,inf
1999-04-15,18.52,0.0,inf
1999-04-16,19.17,0.0,inf
1999-04-19,19.6,0.0,inf
1999-04-20,19.2,0.0,inf
1999-04-21,19.08,0.0,inf
1999-04-22,18.85,0.0,inf
1999-04-23,18.86,0.0,inf
1999-04-26,18.72,0.0,inf
1999-04-27,19.13,0.0,inf
1999-04-28,19.5,0.0,inf
1999-04-29,19.77,0.0,inf
1999-04-30,19.89,0.0,inf
1999-05-03,20.01,0.0,inf
1999-05-04,19.6,0.0,inf
1999-05-05,20.01,0.0,inf
1999-05-06,19.66,0.0,inf
1999-05-07,19.84,0.0,inf
1999-05-10,19.65,0.0,inf
1999-05-11,19.62,0.0,inf
1999-05-12,19.32,0.0,inf
1999-05-13,18.89,0.0,inf
1999-05-14,19.06,0.0,inf
1999-05-17,18.97,0.0,inf
1999-05-18,19.05,0.0,inf
1999-05-19,18.71,0.0,inf
1999-05-20,19.43,0.0,inf
1999-05-21,18.44,0.0,inf
1999-05-24,18.44,0.0,inf
1999-05-25,18.49,0.0,inf
1999-05-26,18.63,0.0,inf
1999-05-27,18.56,0.0,inf
1999-05-28,18.91,0.0,inf
1999-06-01,18.75,0.0,inf
1999-06-02,18.82,0.0,inf
1999-06-03,19.29,0.0,inf
1999-06-04,19.33,0.0,inf
1999-06-07,19.37,0.0,inf
1999-06-08,19.05,0.0,inf
1999-06-09,18.99,0.0,inf
1999-06-10,18.71,0.0,inf
1999-06-11,18.57,0.0,inf
1999-06-14,18.66,0.0,inf
1999-06-15,18.66,0.0,inf
1999-06-16,18.85,0.0,inf
1999-06-17,19.31,0.0,inf
1999-06-18,19.88,0.0,inf
1999-06-21,19.86,0.0,inf
1999-06-22,19.89,0.0,inf
1999-06-23,19.84,0.0,inf
1999-06-24,19.81,0.0,inf
1999-06-25,20.0,0.0,inf
1999-06-28,20.12,0.0,inf
1999-06-29,20.36,0.0,inf
1999-06-30,19.96,0.0,inf
1999-07-01,20.19,0.0,inf
1999-07-02,20.55,0.0,inf
1999-07-06,20.59,0.0,inf
1999-07-07,20.61,0.0,inf
1999-07-08,20.53,0.0,inf
1999-07-09,20.82,0.0,inf
1999-07-12,20.88,0.0,inf
1999-07-13,20.82,0.0,inf
1999-07-14,21.04,0.0,inf
1999-07-15,21.0,0.0,inf
1999-07-16,21.25,0.0,inf
1999-07-19,21.43,0.0,inf
1999-07-20,20.73,0.0,inf
1999-07-21,21.8,0.0,inf
1999-07-22,21.2,0.0,inf
1999-07-23,21.56,0.0,inf
1999-07-26,21.83,0.0,inf
1999-07-27,22.23,0.0,inf
1999-07-28,22.07,0.0,inf
1999-07-29,21.76,0.0,inf
1999-07-30,21.46,0.0,inf
1999-08-02,21.42,0.0,inf
1999-08-03,21.75,0.0,inf
1999-08-04,21.54,0.0,inf
1999-08-05,21.2,0.0,inf
1999-08-06,21.1,0.0,inf
1999-08-09,21.04,0.0,inf
1999-08-10,20.95,0.0,inf
1999-08-11,21.37,0.0,inf
1999-08-12,20.96,0.0,inf
1999-08-13,21.25,0.0,inf
1999-08-16,21.15,0.0,inf
1999-08-17,21.15,0.0,inf
1999-08-18,21.25,0.0,inf
1999-08-19,21.11,0.0,inf
1999-08-20,21.08,0.0,inf
1999-08-23,21.45,0.0,inf
1999-08-24,21.69,0.0,inf
1999-08-25,21.68,0.0,inf
1999-08-26,21.27,0.0,inf
1999-08-27,21.1,0.0,inf
1999-08-30,21.06,0.0,inf
1999-08-31,21.26,0.0,inf
1999-09-01,21.08,0.0,inf
1999-09-02,20.61,0.0,inf
1999-09-03,20.8,0.0,inf
1999-09-07,21.0,0.0,inf
1999-09-08,21.23,0.0,inf
1999-09-09,20.92,0.0,inf
1999-09-10,20.81,0.0,inf
1999-09-13,20.47,0.0,inf
1999-09-14,20.07,0.0,inf
1999-09-15,20.09,0.0,inf
1999-09-16,20.24,0.0,inf
1999-09-17,20.61,0.0,inf
1999-09-20,20.61,0.0,inf
1999-09-21,20.31,0.0,inf
1999-09-22,20.05,0.0,inf
1999-09-23,19.21,0.0,inf
1999-09-24,18.72,0.0,inf
1999-09-27,19.16,0.0,inf
1999-09-28,18.78,0.0,inf
1999-09-29,18.82,0.0,inf
1999-09-30,18.72,0.0,inf
1999-10-01,18.68,0.0,inf
1999-10-04,18.82,0.0,inf
1999-10-05,18.98,0.0,inf
1999-10-06,19.28,0.0,inf
1999-10-07,19.01,0.0,inf
1999-10-08,19.09,0.0,inf
1999-10-11,19.14,0.0,inf
1999-10-12,18.79,0.0,inf
1999-10-13,18.57,0.0,inf
1999-10-14,18.61,0.0,inf
1999-10-15,18.0,0.0,inf
1999-10-18,17.91,0.0,inf
1999-10-19,15.18,0.0,inf
1999-10-20,15.86,0.0,inf
1999-10-21,16.16,0.0,inf
1999-10-22,16.46,0.0,inf
1999-10-25,16.07,0.0,inf
1999-10-26,16.09,0.0,inf
1999-10-27,16.3,0.0,inf
1999-10-28,16.11,0.0,inf
1999-10-29,16.32,0.0,inf
1999-11-01,15.94,0.0,inf
1999-11-02,16.05,0.0,inf
1999-11-03,15.88,0.0,inf
1999-11-04,15.56,0.0,inf
1999-11-05,15.39,0.0,inf
1999-11-08,15.52,0.0,inf
1999-11-09,15.48,0.0,inf
1999-11-10,15.84,0.0,inf
1999-11-11,16.16,0.0,inf
1999-11-12,16.34,0.0,inf
1999-11-15,16.62,0.0,inf
1999-11-16,17.53,0.0,inf
1999-11-17,17.2,0.0,inf
1999-11-18,17.34,0.0,inf
1999-11-19,17.34,0.0,inf
1999-11-22,16.95,0.0,inf
1999-11-23,16.8,0.0,inf
1999-11-24,16.83,0.0,inf
1999-11-26,16.55,0.0,inf
1999-11-29,16.47,0.0,inf
1999-11-30,16.8,0.0,inf
1999-12-01,16.62,0.0,inf
1999-12-02,16.59,0.0,inf
1999-12-03,16.81,0.0,inf
1999-12-06,16.55,0.0,inf
1999-12-07,16.12,0.0,inf
1999-12-08,16.3,0.0,inf
1999-12-09,15.85,0.0,inf
1999-12-10,15.92,0.0,inf
1999-12-13,15.9,0.0,inf
1999-12-14,15.65,0.0,inf
1999-12-15,15.73,0.0,inf
1999-12-16,15.84,0.0,inf
1999-12-17,15.35,0.0,inf
1999-12-20,15.48,0.0,inf
1999-12-21,15.35,0.0,inf
1999-12-22,15.2,0.0,inf
1999-12-23,15.29,0.0,inf
1999-12-27,15.63,0.0,inf
1999-12-28,15.55,0.0,inf
1999-12-29,15.43,0.0,inf
1999-12-30,15.48,0.0,inf
1999-12-31,15.75,0.0,inf
2000-01-03,15.48,0.0,inf
2000-01-04,14.95,0.0,inf
2000-01-05,15.08,0.0,inf
2000-01-06,15.39,0.0,inf
2000-01-07,15.86,0.0,inf
2000-01-10,15.46,0.0,inf
2000-01-11,15.48,0.0,inf
2000-01-12,15.44,0.0,inf
2000-01-13,15.47,0.0,inf
2000-01-14,15.47,0.0,inf
2000-01-18,15.82,0.0,inf
2000-01-19,15.67,0.0,inf
2000-01-20,15.47,0.0,inf
2000-01-21,14.55,0.0,inf
2000-01-24,15.78,0.0,inf
2000-01-25,15.25,0.0,inf
2000-01-26,15.2,0.0,inf
2000-01-27,15.5,0.0,inf
2000-01-28,15.2,0.0,inf
2000-01-31,15.5,0.0,inf
2000-02-01,15.47,0.0,inf
2000-02-02,15.25,0.0,inf
2000-02-03,14.94,0.0,inf
2000-02-04,14.66,0.0,inf
2000-02-07,14.52,0.0,inf
2000-02-08,14.55,0.0,inf
2000-02-09,14.26,0.0,inf
2000-02-10,14.07,0.0,inf
2000-02-11,13.48,0.0,inf
2000-02-14,13.87,0.0,inf
2000-02-15,14.14,0.0,inf
2000-02-16,14.1,0.0,inf
2000-02-17,13.98,0.0,inf
2000-02-18,13.65,0.0,inf
2000-02-22,13.76,0.0,inf
2000-02-23,14.22,0.0,inf
2000-02-24,16.92,0.0,inf
2000-02-25,15.79,0.0,inf
2000-02-28,16.34,0.0,inf
2000-02-29,16.26,0.0,inf
2000-03-01,15.84,0.0,inf
2000-03-02,16.12,0.0,inf
2000-03-03,16.26,0.0,inf
2000-03-06,17.3,0.0,inf
2000-03-07,16.26,0.0,inf
2000-03-08,15.84,0.0,inf
2000-03-09,16.26,0.0,inf
2000-03-10,16.51,0.0,inf
2000-03-13,16.26,0.0,inf
2000-03-14,16.01,0.0,inf
2000-03-15,16.59,0.0,inf
2000-03-16,17.54,0.0,inf
2000-03-17,16.96,0.0,inf
2000-03-20,16.68,0.0,inf
2000-03-21,17.02,0.0,inf
2000-03-22,16.87,0.0,inf
2000-03-23,16.73,0.0,inf
2000-03-24,16.64,0.0,inf
2000-03-27,16.57,0.0,inf
2000-03-28,16.22,0.0,inf
2000-03-29,16.42,0.0,inf
2000-03-30,16.61,0.0,inf
2000-03-31,16.92,0.0,inf
2000-04-03,16.87,0.0,inf
2000-04-04,16.58,0.0,inf
2000-04-05,16.34,0.0,inf
2000-04-06,16.59,0.0,inf
2000-04-07,16.66,0.0,inf
2000-04-10,16.51,0.0,inf
2000-04-11,16.92,0.0,inf
2000-04-12,16.76,0.0,inf
2000-04-13,17.16,0.0,inf
2000-04-14,16.19,0.0,inf
2000-04-17,16.7,0.0,inf
2000-04-18,17.14,0.0,inf
2000-04-19,17.25,0.0,inf
2000-04-20,17.27,0.0,inf
2000-04-24,17.35,0.0,inf
2000-04-25,18.22,0.0,inf
2000-04-26,18.37,0.0,inf
2000-04-27,18.14,0.0,inf
2000-04-28,18.22,0.0,inf
2000-05-01,18.32,0.0,inf
2000-05-02,18.06,0.0,inf
2000-05-03,17.63,0.0,inf
2000-05-04,17.38,0.0,inf
2000-05-05,17.79,0.0,inf
2000-05-08,17.73,0.0,inf
2000-05-09,17.35,0.0,inf
2000-05-10,17.22,0.0,inf
2000-05-11,17.48,0.0,inf
2000-05-12,17.37,0.0,inf
2000-05-15,17.52,0.0,inf
2000-05-16,17.79,0.0,inf
2000-05-17,17.95,0.0,inf
2000-05-18,17.92,0.0,inf
2000-05-19,17.41,0.0,inf
2000-05-22,17.14,0.0,inf
2000-05-23,16.85,0.0,inf
2000-05-24,16.74,0.0,inf
2000-05-25,16.24,0.0,inf
2000-05-26,16.03,0.0,inf
2000-05-30,15.98,0.0,inf
2000-05-31,15.74,0.0,inf
2000-06-01,15.81,0.0,inf
2000-06-02,15.93,0.0,inf
2000-06-05,16.35,0.0,inf
2000-06-06,16.2,0.0,inf
2000-06-07,15.9,0.0,inf
2000-06-08,15.86,0.0,inf
2000-06-09,16.15,0.0,inf
2000-06-12,16.12,0.0,inf
2000-06-13,16.2,0.0,inf
2000-06-14,15.88,0.0,inf
2000-06-15,15.93,0.0,inf
2000-06-16,15.79,0.0,inf
2000-06-19,15.17,0.0,inf
2000-06-20,14.75,0.0,inf
2000-06-21,14.67,0.0,inf
2000-06-22,14.82,0.0,inf
2000-06-23,15.08,0.0,inf
2000-06-26,15.1,0.0,inf
2000-06-27,15.04,0.0,inf
2000-06-28,14.99,0.0,inf
2000-06-29,14.81,0.0,inf
2000-06-30,14.53,0.0,inf
2000-07-03,15.14,0.0,inf
2000-07-05,14.68,0.0,inf
2000-07-06,14.53,0.0,inf
2000-07-07,15.18,0.0,inf
2000-07-10,15.08,0.0,inf
2000-07-11,15.08,0.0,inf
2000-07-12,14.85,0.0,inf
2000-07-13,14.99,0.0,inf
2000-07-14,15.14,0.0,inf
2000-07-17,15.34,0.0,inf
2000-07-18,15.61,0.0,inf
2000-07-19,15.73,0.0,inf
2000-07-20,15.13,0.0,inf
2000-07-21,14.75,0.0,inf
2000-07-24,14.76,0.0,inf
2000-07-25,14.83,0.0,inf
2000-07-26,14.67,0.0,inf
2000-07-27,14.6,0.0,inf
2000-07-28,14.59,0.0,inf
2000-07-31,14.71,0.0,inf
2000-08-01,15.13,0.0,inf
2000-08-02,15.18,0.0,inf
2000-08-03,15.05,0.0,inf
2000-08-04,14.78,0.0,inf
2000-08-07,15.4,0.0,inf
2000-08-08,15.36,0.0,inf
