date,LLY,LLY_EPS,PE Ratio
1993-06-08,12.28,0.19,64.63157894736841
1993-06-09,12.31,0.19,64.78947368421053
1993-06-10,12.38,0.19,65.15789473684211
1993-06-11,12.47,0.19,65.63157894736842
1993-06-14,12.69,0.19,66.78947368421052
1993-06-15,12.53,0.19,65.94736842105263
1993-06-16,12.53,0.19,65.94736842105263
1993-06-17,12.66,0.19,66.63157894736842
1993-06-18,12.38,0.19,65.15789473684211
1993-06-21,12.22,0.19,64.31578947368422
1993-06-22,11.94,0.19,62.84210526315789
1993-06-23,11.97,0.19,63.0
1993-06-24,12.34,0.19,64.94736842105263
1993-06-25,12.81,0.19,67.42105263157895
1993-06-28,12.34,0.19,64.94736842105263
1993-06-29,12.38,0.19,65.15789473684211
1993-06-30,12.31,0.19,64.78947368421053
1993-07-01,11.84,0.19,62.31578947368421
1993-07-02,11.78,0.19,61.99999999999999
1993-07-06,11.63,0.19,61.21052631578948
1993-07-07,11.63,0.19,61.21052631578948
1993-07-08,11.75,0.19,61.8421052631579
1993-07-09,11.69,0.19,61.52631578947368
1993-07-12,11.69,0.19,61.52631578947368
1993-07-13,12.0,0.19,63.1578947368421
1993-07-14,11.91,0.19,62.68421052631579
1993-07-15,11.66,0.19,61.36842105263158
1993-07-16,11.47,0.19,60.36842105263158
1993-07-19,11.59,0.19,61.0
1993-07-20,12.13,0.19,63.8421052631579
1993-07-21,12.0,0.19,63.1578947368421
1993-07-22,11.91,0.19,62.68421052631579
1993-07-23,12.03,0.19,63.315789473684205
1993-07-26,12.06,0.19,63.473684210526315
1993-07-27,12.06,0.19,63.473684210526315
1993-07-28,12.0,0.19,63.1578947368421
1993-07-29,11.88,0.19,62.526315789473685
1993-07-30,11.66,0.19,61.36842105263158
1993-08-02,11.63,0.19,61.21052631578948
1993-08-03,11.63,0.19,61.21052631578948
1993-08-04,11.59,0.19,61.0
1993-08-05,11.5,0.19,60.526315789473685
1993-08-06,11.41,0.19,60.05263157894737
1993-08-09,11.09,0.19,58.368421052631575
1993-08-10,11.03,0.19,58.05263157894736
1993-08-11,11.09,0.19,58.368421052631575
1993-08-12,10.94,0.19,57.57894736842105
1993-08-13,10.91,0.19,57.421052631578945
1993-08-16,11.28,0.19,59.368421052631575
1993-08-17,11.41,0.19,60.05263157894737
1993-08-18,11.97,0.19,63.0
1993-08-19,11.91,0.19,62.68421052631579
1993-08-20,11.75,0.19,61.8421052631579
1993-08-23,11.53,0.19,60.68421052631579
1993-08-24,11.69,0.19,61.52631578947368
1993-08-25,11.47,0.19,60.36842105263158
1993-08-26,11.94,0.19,62.84210526315789
1993-08-27,11.81,0.19,62.15789473684211
1993-08-30,12.06,0.19,63.473684210526315
1993-08-31,12.0,0.19,63.1578947368421
1993-09-01,11.94,0.19,62.84210526315789
1993-09-02,12.22,0.19,64.31578947368422
1993-09-03,12.16,0.19,64.0
1993-09-07,12.13,0.19,63.8421052631579
1993-09-08,12.09,0.19,63.63157894736842
1993-09-09,11.94,0.19,62.84210526315789
1993-09-10,12.06,0.19,63.473684210526315
1993-09-13,11.84,0.19,62.31578947368421
1993-09-14,12.09,0.19,63.63157894736842
1993-09-15,12.0,0.19,63.1578947368421
1993-09-16,11.91,0.19,62.68421052631579
1993-09-17,12.19,0.19,64.1578947368421
1993-09-20,12.09,0.19,63.63157894736842
1993-09-21,12.41,0.19,65.3157894736842
1993-09-22,12.34,0.19,64.94736842105263
1993-09-23,12.53,0.19,65.94736842105263
1993-09-24,12.5,0.19,65.78947368421052
1993-09-27,12.63,0.19,66.47368421052632
1993-09-28,12.5,0.19,65.78947368421052
1993-09-29,12.44,0.19,65.47368421052632
1993-09-30,12.5,0.19,65.78947368421052
1993-10-01,12.72,0.19,66.94736842105263
1993-10-04,12.69,0.19,66.78947368421052
1993-10-05,13.03,0.19,68.57894736842105
1993-10-06,12.75,0.19,67.10526315789474
1993-10-07,12.69,0.19,66.78947368421052
1993-10-08,12.53,0.19,65.94736842105263
1993-10-11,13.41,0.19,70.57894736842105
1993-10-12,13.31,0.19,70.05263157894737
1993-10-13,13.13,0.19,69.10526315789474
1993-10-14,13.22,0.19,69.57894736842105
1993-10-15,13.5,0.19,71.05263157894737
1993-10-18,13.72,0.19,72.21052631578948
1993-10-19,13.34,0.19,70.21052631578947
1993-10-20,13.56,0.19,71.36842105263158
1993-10-21,13.97,0.19,73.52631578947368
1993-10-22,13.75,0.19,72.36842105263158
1993-10-25,13.75,0.19,72.36842105263158
1993-10-26,13.5,0.19,71.05263157894737
1993-10-27,13.38,0.19,70.42105263157895
1993-10-28,13.5,0.19,71.05263157894737
1993-10-29,13.53,0.19,71.21052631578947
1993-11-01,13.5,0.19,71.05263157894737
1993-11-02,13.56,0.19,71.36842105263158
1993-11-03,13.84,0.19,72.84210526315789
1993-11-04,13.91,0.19,73.21052631578948
1993-11-05,13.97,0.19,73.52631578947368
1993-11-08,13.94,0.19,73.36842105263158
1993-11-09,14.19,0.19,74.68421052631578
1993-11-10,14.47,0.19,76.15789473684211
1993-11-11,14.41,0.19,75.84210526315789
1993-11-12,14.22,0.19,74.84210526315789
1993-11-15,14.41,0.19,75.84210526315789
1993-11-16,14.53,0.19,76.47368421052632
1993-11-17,14.56,0.19,76.63157894736842
1993-11-18,14.63,0.19,77.0
1993-11-19,14.78,0.19,77.78947368421052
1993-11-22,15.16,0.19,79.78947368421052
1993-11-23,14.69,0.19,77.3157894736842
1993-11-24,14.44,0.19,76.0
1993-11-26,14.41,0.19,75.84210526315789
1993-11-29,14.44,0.19,76.0
1993-11-30,14.34,0.19,75.47368421052632
1993-12-01,14.34,0.19,75.47368421052632
1993-12-02,14.34,0.19,75.47368421052632
1993-12-03,14.25,0.19,75.0
1993-12-06,14.25,0.19,75.0
1993-12-07,14.34,0.19,75.47368421052632
1993-12-08,14.25,0.19,75.0
1993-12-09,14.38,0.19,75.6842105263158
1993-12-10,14.31,0.19,75.3157894736842
1993-12-13,14.38,0.19,75.6842105263158
1993-12-14,14.28,0.19,75.1578947368421
1993-12-15,14.25,0.19,75.0
1993-12-16,14.13,0.19,74.36842105263158
1993-12-17,14.28,0.19,75.1578947368421
1993-12-20,14.41,0.19,75.84210526315789
1993-12-21,14.59,0.19,76.78947368421052
1993-12-22,14.72,0.19,77.47368421052632
1993-12-23,14.84,0.19,78.10526315789474
1993-12-27,14.94,0.19,78.63157894736841
1993-12-28,15.0,0.19,78.94736842105263
1993-12-29,14.88,0.19,78.31578947368422
1993-12-30,14.94,0.19,78.63157894736841
1993-12-31,14.84,0.19,78.10526315789474
1994-01-03,14.84,0.19,78.10526315789474
1994-01-04,14.78,0.19,77.78947368421052
1994-01-05,14.66,0.19,77.15789473684211
1994-01-06,14.53,0.19,76.47368421052632
1994-01-07,14.56,0.19,76.63157894736842
1994-01-10,14.75,0.19,77.63157894736842
1994-01-11,14.66,0.19,77.15789473684211
1994-01-12,14.59,0.19,76.78947368421052
1994-01-13,14.56,0.19,76.63157894736842
1994-01-14,14.75,0.19,77.63157894736842
1994-01-17,14.97,0.19,78.78947368421053
1994-01-18,15.38,0.19,80.94736842105263
1994-01-19,14.97,0.19,78.78947368421053
1994-01-20,15.0,0.19,78.94736842105263
1994-01-21,15.03,0.19,79.10526315789473
1994-01-24,14.78,0.19,77.78947368421052
1994-01-25,14.78,0.19,77.78947368421052
1994-01-26,14.94,0.19,78.63157894736841
1994-01-27,14.81,0.19,77.94736842105263
1994-01-28,14.94,0.19,78.63157894736841
1994-01-31,14.97,0.19,78.78947368421053
1994-02-01,14.94,0.19,78.63157894736841
1994-02-02,15.03,0.19,79.10526315789473
1994-02-03,15.06,0.19,79.26315789473685
1994-02-04,14.81,0.19,77.94736842105263
1994-02-07,14.75,0.19,77.63157894736842
1994-02-08,14.66,0.19,77.15789473684211
1994-02-09,14.44,0.19,76.0
1994-02-10,14.31,0.19,75.3157894736842
1994-02-11,14.19,0.19,74.68421052631578
1994-02-14,14.25,0.19,75.0
1994-02-15,14.25,0.19,75.0
1994-02-16,14.25,0.19,75.0
1994-02-17,14.0,0.19,73.6842105263158
1994-02-18,13.69,0.19,72.05263157894737
1994-02-22,13.75,0.19,72.36842105263158
1994-02-23,14.31,0.19,75.3157894736842
1994-02-24,13.97,0.19,73.52631578947368
1994-02-25,14.06,0.19,74.0
1994-02-28,13.84,0.19,72.84210526315789
1994-03-01,14.03,0.19,73.84210526315789
1994-03-02,14.09,0.19,74.15789473684211
1994-03-03,13.91,0.19,73.21052631578948
1994-03-04,13.5,0.19,71.05263157894737
1994-03-07,13.13,0.19,69.10526315789474
1994-03-08,13.31,0.19,70.05263157894737
1994-03-09,13.44,0.19,70.73684210526315
1994-03-10,13.03,0.19,68.57894736842105
1994-03-11,12.94,0.19,68.10526315789474
1994-03-14,12.94,0.19,68.10526315789474
1994-03-15,12.81,0.19,67.42105263157895
1994-03-16,12.81,0.19,67.42105263157895
1994-03-17,13.06,0.19,68.73684210526316
1994-03-18,13.38,0.19,70.42105263157895
1994-03-21,14.03,0.19,73.84210526315789
1994-03-22,13.38,0.19,70.42105263157895
1994-03-23,13.25,0.19,69.73684210526315
1994-03-24,13.22,0.19,69.57894736842105
1994-03-25,13.03,0.19,68.57894736842105
1994-03-28,12.91,0.19,67.94736842105263
1994-03-29,12.75,0.19,67.10526315789474
1994-03-30,12.44,0.19,65.47368421052632
1994-03-31,12.47,0.19,65.63157894736842
1994-04-04,12.34,0.19,64.94736842105263
1994-04-05,12.41,0.19,65.3157894736842
1994-04-06,12.38,0.19,65.15789473684211
1994-04-07,12.5,0.19,65.78947368421052
1994-04-08,12.16,0.19,64.0
1994-04-11,12.19,0.19,64.1578947368421
1994-04-12,12.09,0.19,63.63157894736842
1994-04-13,12.0,0.19,63.1578947368421
1994-04-14,11.88,0.19,62.526315789473685
1994-04-15,11.88,0.19,62.526315789473685
1994-04-18,12.19,0.19,64.1578947368421
1994-04-19,12.19,0.19,64.1578947368421
1994-04-20,12.06,0.19,63.473684210526315
1994-04-21,12.56,0.19,66.10526315789474
1994-04-22,12.63,0.19,66.47368421052632
1994-04-25,12.63,0.19,66.47368421052632
1994-04-26,12.47,0.19,65.63157894736842
1994-04-28,12.44,0.19,65.47368421052632
1994-04-29,12.31,0.19,64.78947368421053
1994-05-02,12.91,0.19,67.94736842105263
1994-05-03,13.25,0.19,69.73684210526315
1994-05-04,13.41,0.19,70.57894736842105
1994-05-05,13.31,0.19,70.05263157894737
1994-05-06,13.16,0.19,69.26315789473684
1994-05-09,13.28,0.19,69.89473684210526
1994-05-10,13.41,0.19,70.57894736842105
1994-05-11,13.44,0.19,70.73684210526315
1994-05-12,13.56,0.29,46.758620689655174
1994-05-13,13.53,0.29,46.6551724137931
1994-05-16,13.63,0.29,47.00000000000001
1994-05-17,13.88,0.29,47.862068965517246
1994-05-18,13.97,0.29,48.17241379310345
1994-05-19,13.97,0.29,48.17241379310345
1994-05-20,13.78,0.29,47.51724137931035
1994-05-23,13.81,0.29,47.62068965517242
1994-05-24,13.91,0.29,47.96551724137932
1994-05-25,14.03,0.29,48.37931034482759
1994-05-26,14.34,0.29,49.44827586206897
1994-05-27,14.44,0.29,49.793103448275865
1994-05-31,14.31,0.29,49.344827586206904
1994-06-01,14.13,0.29,48.72413793103449
1994-06-02,14.19,0.29,48.93103448275862
1994-06-03,14.31,0.29,49.344827586206904
1994-06-06,13.88,0.29,47.862068965517246
1994-06-07,13.84,0.29,47.724137931034484
1994-06-08,13.75,0.29,47.41379310344828
1994-06-09,14.25,0.29,49.13793103448276
1994-06-10,14.28,0.29,49.241379310344826
1994-06-13,14.31,0.29,49.344827586206904
1994-06-14,14.69,0.29,50.6551724137931
1994-06-15,14.34,0.29,49.44827586206897
1994-06-16,14.25,0.29,49.13793103448276
1994-06-17,14.19,0.29,48.93103448275862
1994-06-20,14.31,0.29,49.344827586206904
1994-06-21,14.41,0.29,49.689655172413794
1994-06-22,14.22,0.29,49.0344827586207
1994-06-23,14.31,0.29,49.344827586206904
1994-06-24,14.28,0.29,49.241379310344826
1994-06-27,14.47,0.29,49.896551724137936
1994-06-28,14.38,0.29,49.58620689655173
1994-06-29,14.25,0.29,49.13793103448276
1994-06-30,14.22,0.29,49.0344827586207
1994-07-01,14.19,0.29,48.93103448275862
1994-07-05,14.22,0.29,49.0344827586207
1994-07-06,14.38,0.29,49.58620689655173
1994-07-07,14.31,0.29,49.344827586206904
1994-07-08,14.34,0.29,49.44827586206897
1994-07-11,12.5,0.29,43.10344827586207
1994-07-12,12.09,0.29,41.689655172413794
1994-07-13,12.41,0.29,42.793103448275865
1994-07-14,12.66,0.29,43.65517241379311
1994-07-15,12.63,0.29,43.55172413793104
1994-07-18,12.41,0.29,42.793103448275865
1994-07-19,12.22,0.29,42.13793103448276
1994-07-20,12.16,0.29,41.931034482758626
1994-07-21,12.0,0.29,41.37931034482759
1994-07-22,11.94,0.29,41.17241379310345
1994-07-25,12.0,0.29,41.37931034482759
1994-07-26,12.03,0.29,41.48275862068966
1994-07-27,11.97,0.29,41.27586206896552
1994-07-28,12.13,0.29,41.827586206896555
1994-07-29,12.16,0.29,41.931034482758626
1994-08-01,12.09,0.29,41.689655172413794
1994-08-02,12.47,0.29,43.00000000000001
1994-08-03,12.44,0.29,42.89655172413793
1994-08-04,12.34,0.29,42.55172413793104
1994-08-05,12.5,0.29,43.10344827586207
1994-08-08,12.53,0.29,43.206896551724135
1994-08-09,12.19,0.29,42.03448275862069
1994-08-10,12.66,0.29,43.65517241379311
1994-08-11,13.13,0.29,45.27586206896552
1994-08-12,13.25,0.28,47.32142857142857
1994-08-15,13.25,0.28,47.32142857142857
1994-08-16,13.63,0.28,48.67857142857142
1994-08-17,14.38,0.28,51.357142857142854
1994-08-18,14.28,0.28,50.99999999999999
1994-08-19,14.31,0.28,51.107142857142854
1994-08-22,13.97,0.28,49.89285714285714
1994-08-23,13.97,0.28,49.89285714285714
1994-08-24,14.06,0.28,50.21428571428571
1994-08-25,13.94,0.28,49.78571428571428
1994-08-26,13.91,0.28,49.67857142857142
1994-08-29,13.97,0.28,49.89285714285714
1994-08-30,13.94,0.28,49.78571428571428
1994-08-31,14.25,0.28,50.89285714285714
1994-09-01,14.19,0.28,50.67857142857142
1994-09-02,14.13,0.28,50.464285714285715
1994-09-06,14.06,0.28,50.21428571428571
1994-09-07,14.0,0.28,49.99999999999999
1994-09-08,13.97,0.28,49.89285714285714
1994-09-09,14.06,0.28,50.21428571428571
1994-09-12,14.09,0.28,50.32142857142857
1994-09-13,14.09,0.28,50.32142857142857
1994-09-14,14.0,0.28,49.99999999999999
1994-09-15,14.09,0.28,50.32142857142857
1994-09-16,14.0,0.28,49.99999999999999
1994-09-19,14.59,0.28,52.107142857142854
1994-09-20,14.41,0.28,51.46428571428571
1994-09-21,14.41,0.28,51.46428571428571
1994-09-22,14.38,0.28,51.357142857142854
1994-09-23,14.31,0.28,51.107142857142854
1994-09-26,14.13,0.28,50.464285714285715
1994-09-27,14.44,0.28,51.57142857142856
1994-09-28,14.41,0.28,51.46428571428571
1994-09-29,14.41,0.28,51.46428571428571
1994-09-30,14.47,0.28,51.67857142857142
1994-10-03,14.53,0.28,51.89285714285714
1994-10-04,14.5,0.28,51.78571428571428
1994-10-05,14.56,0.28,52.0
1994-10-06,14.66,0.28,52.357142857142854
1994-10-07,14.5,0.28,51.78571428571428
1994-10-10,14.5,0.28,51.78571428571428
1994-10-11,14.59,0.28,52.107142857142854
1994-10-12,14.63,0.28,52.25
1994-10-13,14.75,0.28,52.67857142857142
1994-10-14,14.69,0.28,52.46428571428571
1994-10-17,14.66,0.28,52.357142857142854
1994-10-18,14.72,0.28,52.57142857142857
1994-10-19,14.94,0.28,53.35714285714285
1994-10-20,14.94,0.28,53.35714285714285
1994-10-21,14.97,0.28,53.46428571428571
1994-10-24,15.03,0.28,53.67857142857142
1994-10-25,15.13,0.28,54.035714285714285
1994-10-26,15.0,0.28,53.57142857142857
1994-10-27,15.13,0.28,54.035714285714285
1994-10-28,15.19,0.28,54.24999999999999
1994-10-31,15.5,0.28,55.357142857142854
1994-11-01,15.44,0.28,55.14285714285714
1994-11-02,15.75,0.28,56.24999999999999
1994-11-03,16.09,0.28,57.46428571428571
1994-11-04,15.63,0.28,55.82142857142857
1994-11-07,15.81,0.28,56.46428571428571
1994-11-08,15.78,0.28,56.35714285714285
1994-11-09,16.09,0.28,57.46428571428571
1994-11-10,16.19,0.3,53.966666666666676
1994-11-11,15.91,0.3,53.03333333333334
1994-11-14,16.0,0.3,53.333333333333336
1994-11-15,15.84,0.3,52.800000000000004
1994-11-16,15.88,0.3,52.93333333333334
1994-11-17,15.63,0.3,52.1
1994-11-18,15.5,0.3,51.66666666666667
1994-11-21,15.41,0.3,51.36666666666667
1994-11-22,15.06,0.3,50.2
1994-11-23,14.66,0.3,48.86666666666667
1994-11-25,14.81,0.3,49.36666666666667
1994-11-28,15.03,0.3,50.1
1994-11-29,15.28,0.3,50.93333333333333
1994-11-30,15.66,0.3,52.2
1994-12-01,15.56,0.3,51.86666666666667
1994-12-02,15.44,0.3,51.46666666666667
1994-12-05,15.56,0.3,51.86666666666667
1994-12-06,15.81,0.3,52.7
1994-12-07,15.84,0.3,52.800000000000004
1994-12-08,15.59,0.3,51.96666666666667
1994-12-09,15.41,0.3,51.36666666666667
1994-12-12,15.66,0.3,52.2
1994-12-13,15.38,0.3,51.26666666666667
1994-12-14,15.53,0.3,51.766666666666666
1994-12-15,15.38,0.3,51.26666666666667
1994-12-16,15.53,0.3,51.766666666666666
1994-12-19,15.69,0.3,52.3
1994-12-20,16.13,0.3,53.766666666666666
1994-12-21,16.31,0.3,54.36666666666667
1994-12-22,15.88,0.3,52.93333333333334
1994-12-23,16.31,0.3,54.36666666666667
1994-12-27,16.41,0.3,54.7
1994-12-28,16.38,0.3,54.6
1994-12-29,16.34,0.3,54.46666666666667
1994-12-30,16.41,0.3,54.7
1995-01-03,16.31,0.3,54.36666666666667
1995-01-04,16.28,0.3,54.26666666666667
1995-01-05,16.34,0.3,54.46666666666667
1995-01-06,16.28,0.3,54.26666666666667
1995-01-09,16.19,0.3,53.966666666666676
1995-01-10,15.94,0.3,53.13333333333333
1995-01-11,15.81,0.3,52.7
1995-01-12,15.75,0.3,52.5
1995-01-13,15.72,0.3,52.400000000000006
1995-01-16,16.06,0.3,53.53333333333333
1995-01-17,16.25,0.3,54.16666666666667
1995-01-18,16.31,0.3,54.36666666666667
1995-01-19,16.28,0.3,54.26666666666667
1995-01-20,16.28,0.3,54.26666666666667
1995-01-23,16.44,0.3,54.800000000000004
1995-01-24,16.13,0.3,53.766666666666666
1995-01-25,16.0,0.3,53.333333333333336
1995-01-26,16.13,0.3,53.766666666666666
1995-01-27,16.13,0.3,53.766666666666666
1995-01-30,16.34,0.3,54.46666666666667
1995-01-31,16.47,0.3,54.9
1995-02-01,16.41,0.3,54.7
1995-02-02,16.44,0.3,54.800000000000004
1995-02-03,16.53,0.3,55.10000000000001
1995-02-06,16.66,0.3,55.53333333333334
1995-02-07,16.59,0.3,55.300000000000004
1995-02-08,16.66,0.3,55.53333333333334
1995-02-09,16.41,0.3,54.7
1995-02-10,16.19,0.3,53.966666666666676
1995-02-13,16.22,0.3,54.06666666666666
1995-02-14,16.06,0.3,53.53333333333333
1995-02-15,16.16,0.3,53.86666666666667
1995-02-16,16.06,0.3,53.53333333333333
1995-02-17,16.09,0.3,53.63333333333333
1995-02-21,16.06,0.3,53.53333333333333
1995-02-22,16.31,0.3,54.36666666666667
1995-02-23,16.38,0.3,54.6
1995-02-24,16.63,0.3,55.43333333333333
1995-02-27,16.56,0.3,55.199999999999996
1995-02-28,16.75,0.3,55.833333333333336
1995-03-01,16.94,0.3,56.466666666666676
1995-03-02,16.75,0.3,55.833333333333336
1995-03-03,16.75,0.3,55.833333333333336
1995-03-06,17.09,0.3,56.96666666666667
1995-03-07,16.91,0.3,56.36666666666667
1995-03-08,17.03,0.3,56.76666666666667
1995-03-09,16.81,0.3,56.03333333333333
1995-03-10,17.03,0.3,56.76666666666667
1995-03-13,17.0,0.3,56.66666666666667
1995-03-14,17.16,0.3,57.2
1995-03-15,17.03,0.3,56.76666666666667
1995-03-16,17.09,0.3,56.96666666666667
1995-03-17,17.22,0.3,57.4
1995-03-20,17.25,0.3,57.5
1995-03-21,17.31,0.3,57.699999999999996
1995-03-22,17.63,0.3,58.766666666666666
1995-03-23,17.94,0.3,59.800000000000004
1995-03-24,18.41,0.3,61.36666666666667
1995-03-27,19.19,0.3,63.966666666666676
1995-03-28,18.97,0.3,63.233333333333334
1995-03-29,18.94,0.3,63.13333333333334
1995-03-30,18.38,0.3,61.266666666666666
1995-03-31,18.28,0.3,60.93333333333334
1995-04-03,18.5,0.3,61.66666666666667
1995-04-04,18.94,0.3,63.13333333333334
1995-04-05,18.63,0.3,62.1
1995-04-06,18.63,0.3,62.1
1995-04-07,18.63,0.3,62.1
1995-04-10,18.75,0.3,62.5
1995-04-11,18.84,0.3,62.800000000000004
1995-04-12,19.16,0.3,63.86666666666667
1995-04-13,19.44,0.3,64.80000000000001
1995-04-17,19.44,0.3,64.80000000000001
1995-04-18,19.0,0.3,63.333333333333336
1995-04-19,18.47,0.3,61.56666666666666
1995-04-20,18.47,0.3,61.56666666666666
1995-04-21,18.72,0.3,62.4
1995-04-24,19.03,0.3,63.43333333333334
1995-04-25,18.34,0.3,61.13333333333333
1995-04-26,17.91,0.3,59.7
1995-04-27,18.13,0.3,60.43333333333333
1995-04-28,18.69,0.3,62.300000000000004
1995-05-01,18.66,0.3,62.2
1995-05-02,18.72,0.3,62.4
1995-05-03,19.13,0.3,63.766666666666666
1995-05-04,19.0,0.3,63.333333333333336
1995-05-05,18.69,0.3,62.300000000000004
1995-05-08,18.66,0.3,62.2
1995-05-09,18.31,0.3,61.03333333333333
1995-05-10,18.28,0.3,60.93333333333334
1995-05-11,18.22,0.3,60.733333333333334
1995-05-12,17.72,0.32,55.37499999999999
1995-05-15,17.44,0.32,54.5
1995-05-16,17.53,0.32,54.78125
1995-05-17,17.88,0.32,55.87499999999999
1995-05-18,17.78,0.32,55.5625
1995-05-19,18.03,0.32,56.34375
1995-05-22,18.03,0.32,56.34375
1995-05-23,18.25,0.32,57.03125
1995-05-24,18.41,0.32,57.53125
1995-05-25,18.31,0.32,57.21874999999999
1995-05-26,18.34,0.32,57.3125
1995-05-30,18.28,0.32,57.125
1995-05-31,18.66,0.32,58.3125
1995-06-01,18.66,0.32,58.3125
1995-06-02,18.91,0.32,59.09375
1995-06-05,18.91,0.32,59.09375
1995-06-06,18.97,0.32,59.28124999999999
1995-06-07,19.13,0.32,59.78124999999999
1995-06-08,19.22,0.32,60.06249999999999
1995-06-09,18.94,0.32,59.1875
1995-06-12,19.0,0.32,59.375
1995-06-13,19.0,0.32,59.375
1995-06-14,19.03,0.32,59.46875
1995-06-15,18.91,0.32,59.09375
1995-06-16,19.0,0.32,59.375
1995-06-19,19.03,0.32,59.46875
1995-06-20,18.72,0.32,58.49999999999999
1995-06-21,19.19,0.32,59.96875
1995-06-22,19.44,0.32,60.75
1995-06-23,19.56,0.32,61.12499999999999
1995-06-26,19.28,0.32,60.25
1995-06-27,19.19,0.32,59.96875
1995-06-28,19.59,0.32,61.21875
1995-06-29,19.69,0.32,61.53125
1995-06-30,19.63,0.32,61.34374999999999
1995-07-03,19.75,0.32,61.71875
1995-07-05,19.66,0.32,61.4375
1995-07-06,19.47,0.32,60.84374999999999
1995-07-07,19.0,0.32,59.375
1995-07-10,18.94,0.32,59.1875
1995-07-11,18.88,0.32,58.99999999999999
1995-07-12,19.22,0.32,60.06249999999999
1995-07-13,19.56,0.32,61.12499999999999
1995-07-14,19.5,0.32,60.9375
1995-07-17,19.47,0.32,60.84374999999999
1995-07-18,19.63,0.32,61.34374999999999
1995-07-19,19.53,0.32,61.03125
1995-07-20,19.19,0.32,59.96875
1995-07-21,19.22,0.32,60.06249999999999
1995-07-24,19.34,0.32,60.4375
1995-07-25,19.72,0.32,61.62499999999999
1995-07-26,19.5,0.32,60.9375
1995-07-27,19.72,0.32,61.62499999999999
1995-07-28,19.63,0.32,61.34374999999999
1995-07-31,19.56,0.32,61.12499999999999
1995-08-01,19.31,0.32,60.34374999999999
1995-08-02,19.25,0.32,60.15625
1995-08-03,19.5,0.32,60.9375
1995-08-04,19.47,0.32,60.84374999999999
1995-08-07,19.44,0.32,60.75
1995-08-08,19.47,0.26,74.88461538461537
1995-08-09,19.25,0.26,74.03846153846153
1995-08-10,19.19,0.26,73.8076923076923
1995-08-11,18.97,0.26,72.96153846153845
1995-08-14,19.19,0.26,73.8076923076923
1995-08-15,19.0,0.26,73.07692307692308
1995-08-16,19.06,0.26,73.3076923076923
1995-08-17,18.88,0.26,72.61538461538461
1995-08-18,19.09,0.26,73.42307692307692
1995-08-21,19.34,0.26,74.38461538461539
1995-08-22,19.31,0.26,74.26923076923076
1995-08-23,19.38,0.26,74.53846153846153
1995-08-24,19.53,0.26,75.11538461538461
1995-08-25,19.5,0.26,75.0
1995-08-28,19.88,0.26,76.46153846153845
1995-08-29,19.91,0.26,76.57692307692308
1995-08-30,20.13,0.26,77.42307692307692
1995-08-31,20.47,0.26,78.73076923076923
1995-09-01,20.44,0.26,78.61538461538461
1995-09-05,20.41,0.26,78.5
1995-09-06,20.47,0.26,78.73076923076923
1995-09-07,21.13,0.26,81.26923076923076
1995-09-08,20.94,0.26,80.53846153846155
1995-09-11,20.81,0.26,80.03846153846153
1995-09-12,20.75,0.26,79.8076923076923
1995-09-13,20.72,0.26,79.69230769230768
1995-09-14,21.25,0.26,81.73076923076923
1995-09-15,21.34,0.26,82.07692307692308
1995-09-18,21.34,0.26,82.07692307692308
1995-09-19,21.97,0.26,84.49999999999999
1995-09-20,22.25,0.26,85.57692307692308
1995-09-21,22.5,0.26,86.53846153846153
1995-09-22,22.31,0.26,85.8076923076923
1995-09-25,22.31,0.26,85.8076923076923
1995-09-26,22.41,0.26,86.1923076923077
1995-09-27,22.97,0.26,88.34615384615384
1995-09-28,22.66,0.26,87.15384615384615
1995-09-29,22.47,0.26,86.42307692307692
1995-10-02,22.28,0.26,85.6923076923077
1995-10-03,22.66,0.26,87.15384615384615
1995-10-04,22.94,0.26,88.23076923076923
1995-10-05,23.22,0.26,89.3076923076923
1995-10-06,23.13,0.26,88.96153846153845
1995-10-09,23.0,0.26,88.46153846153845
1995-10-10,23.0,0.26,88.46153846153845
1995-10-11,23.03,0.26,88.57692307692308
1995-10-12,23.31,0.26,89.65384615384615
1995-10-13,23.41,0.26,90.03846153846153
1995-10-16,23.53,0.26,90.5
1995-10-17,23.44,0.26,90.15384615384616
1995-10-18,23.66,0.26,91.0
1995-10-19,23.63,0.26,90.88461538461537
1995-10-20,23.59,0.26,90.73076923076923
1995-10-23,23.5,0.26,90.38461538461539
1995-10-24,23.59,0.26,90.73076923076923
1995-10-25,24.53,0.26,94.34615384615385
1995-10-26,24.47,0.26,94.11538461538461
1995-10-27,24.19,0.26,93.03846153846155
1995-10-30,24.09,0.26,92.65384615384615
1995-10-31,24.16,0.26,92.92307692307692
1995-11-01,24.38,0.26,93.76923076923076
1995-11-02,23.88,0.26,91.84615384615384
1995-11-03,23.88,0.26,91.84615384615384
1995-11-06,23.81,0.26,91.57692307692307
1995-11-07,23.88,0.26,91.84615384615384
1995-11-08,24.38,0.26,93.76923076923076
1995-11-09,24.5,0.26,94.23076923076923
1995-11-10,24.34,0.26,93.61538461538461
1995-11-13,24.09,0.26,92.65384615384615
1995-11-14,24.25,0.27,89.81481481481481
1995-11-15,24.88,0.27,92.14814814814814
1995-11-16,24.91,0.27,92.25925925925925
1995-11-17,25.63,0.27,94.92592592592591
1995-11-20,25.31,0.27,93.74074074074073
