date,NOC,NOC_EPS,PE Ratio
2013-03-27,69.9,2.19,31.917808219178085
2013-03-28,70.15,2.19,32.03196347031964
2013-04-01,69.9,2.19,31.917808219178085
2013-04-02,69.4,2.19,31.68949771689498
2013-04-03,70.18,2.19,32.045662100456624
2013-04-04,71.07,2.19,32.45205479452054
2013-04-05,71.56,2.19,32.67579908675799
2013-04-08,71.72,2.19,32.74885844748859
2013-04-09,71.56,2.19,32.67579908675799
2013-04-10,71.77,2.19,32.77168949771689
2013-04-11,72.45,2.19,33.08219178082192
2013-04-12,72.11,2.19,32.926940639269404
2013-04-15,70.83,2.19,32.342465753424655
2013-04-16,71.29,2.19,32.55251141552512
2013-04-17,70.12,2.19,32.01826484018265
2013-04-18,69.87,2.19,31.9041095890411
2013-04-19,70.98,2.19,32.41095890410959
2013-04-22,70.78,2.19,32.31963470319635
2013-04-23,71.49,2.19,32.64383561643835
2013-04-24,73.77,2.07,35.63768115942029
2013-04-25,74.49,2.07,35.98550724637681
2013-04-26,74.24,2.07,35.86473429951691
2013-04-29,74.96,2.07,36.21256038647343
2013-04-30,75.74,2.07,36.589371980676326
2013-05-01,75.65,2.07,36.54589371980677
2013-05-02,76.31,2.07,36.86473429951691
2013-05-03,76.84,2.07,37.12077294685991
2013-05-06,77.06,2.07,37.22705314009662
2013-05-07,77.21,2.07,37.29951690821256
2013-05-08,77.8,2.07,37.58454106280193
2013-05-09,77.66,2.07,37.51690821256039
2013-05-10,77.93,2.07,37.64734299516909
2013-05-13,77.56,2.07,37.46859903381643
2013-05-14,78.96,2.07,38.14492753623188
2013-05-15,79.43,2.07,38.37198067632851
2013-05-16,79.02,2.07,38.173913043478265
2013-05-17,82.19,2.07,39.70531400966184
2013-05-20,81.61,2.07,39.42512077294686
2013-05-21,81.46,2.07,39.35265700483092
2013-05-22,80.86,2.07,39.06280193236715
2013-05-23,80.64,2.07,38.95652173913044
2013-05-24,81.26,2.07,39.256038647343
2013-05-28,82.1,2.07,39.66183574879227
2013-05-29,81.87,2.07,39.550724637681164
2013-05-30,83.49,2.07,40.333333333333336
2013-05-31,82.39,2.07,39.80193236714976
2013-06-03,83.04,2.07,40.115942028985515
2013-06-04,82.42,2.07,39.81642512077295
2013-06-05,81.45,2.07,39.34782608695652
2013-06-06,82.25,2.07,39.734299516908216
2013-06-07,83.88,2.07,40.52173913043478
2013-06-10,83.75,2.07,40.45893719806764
2013-06-11,82.97,2.07,40.08212560386474
2013-06-12,82.61,2.07,39.908212560386474
2013-06-13,82.86,2.07,40.02898550724638
2013-06-14,82.88,2.07,40.03864734299517
2013-06-17,83.67,2.07,40.42028985507247
2013-06-18,83.93,2.07,40.54589371980677
2013-06-19,82.98,2.07,40.08695652173913
2013-06-20,81.97,2.07,39.59903381642512
2013-06-21,81.85,2.07,39.54106280193237
2013-06-24,81.07,2.07,39.16425120772947
2013-06-25,80.71,2.07,38.990338164251206
2013-06-26,81.84,2.07,39.536231884057976
2013-06-27,83.21,2.07,40.19806763285024
2013-06-28,82.8,2.07,40.0
2013-07-01,83.35,2.07,40.26570048309179
2013-07-02,82.17,2.07,39.69565217391305
2013-07-03,82.93,2.07,40.06280193236716
2013-07-05,83.95,2.07,40.55555555555556
2013-07-08,85.09,2.07,41.10628019323672
2013-07-09,85.53,2.07,41.31884057971015
2013-07-10,86.9,2.07,41.98067632850242
2013-07-11,87.75,2.07,42.39130434782609
2013-07-12,88.02,2.07,42.52173913043478
2013-07-15,88.26,2.07,42.637681159420296
2013-07-16,87.21,2.07,42.130434782608695
2013-07-17,87.6,2.07,42.31884057971015
2013-07-18,88.12,2.07,42.57004830917875
2013-07-19,88.36,2.07,42.68599033816425
2013-07-22,88.44,2.07,42.72463768115942
2013-07-23,88.76,2.07,42.879227053140106
2013-07-24,90.3,2.08,43.41346153846153
2013-07-25,90.41,2.08,43.46634615384615
2013-07-26,90.56,2.08,43.53846153846154
2013-07-29,91.39,2.08,43.9375
2013-07-30,90.94,2.08,43.72115384615385
2013-07-31,92.06,2.08,44.25961538461539
2013-08-01,93.09,2.08,44.75480769230769
2013-08-02,94.89,2.08,45.62019230769231
2013-08-05,95.42,2.08,45.875
2013-08-06,94.88,2.08,45.61538461538461
2013-08-07,95.83,2.08,46.07211538461538
2013-08-08,95.61,2.08,45.96634615384615
2013-08-09,95.49,2.08,45.90865384615384
2013-08-12,94.93,2.08,45.63942307692308
2013-08-13,95.26,2.08,45.79807692307693
2013-08-14,94.87,2.08,45.61057692307693
2013-08-15,93.79,2.08,45.09134615384615
2013-08-16,94.02,2.08,45.20192307692307
2013-08-19,93.74,2.08,45.067307692307686
2013-08-20,93.74,2.08,45.067307692307686
2013-08-21,94.0,2.08,45.19230769230769
2013-08-22,94.03,2.08,45.20673076923077
2013-08-23,94.57,2.08,45.466346153846146
2013-08-26,94.55,2.08,45.45673076923077
2013-08-27,92.93,2.08,44.67788461538462
2013-08-28,92.95,2.08,44.6875
2013-08-29,93.06,2.08,44.74038461538461
2013-08-30,92.27,2.08,44.36057692307692
2013-09-03,93.14,2.08,44.77884615384615
2013-09-04,93.56,2.08,44.98076923076923
2013-09-05,93.56,2.08,44.98076923076923
2013-09-06,93.12,2.08,44.76923076923077
2013-09-09,93.51,2.08,44.956730769230774
2013-09-10,94.45,2.08,45.40865384615385
2013-09-11,95.11,2.08,45.72596153846154
2013-09-12,95.74,2.08,46.02884615384615
2013-09-13,96.19,2.08,46.24519230769231
2013-09-16,97.79,2.08,47.01442307692308
2013-09-17,98.75,2.08,47.47596153846154
2013-09-18,98.59,2.08,47.39903846153846
2013-09-19,98.05,2.08,47.13942307692307
2013-09-20,96.3,2.08,46.29807692307692
2013-09-23,95.86,2.08,46.08653846153846
2013-09-24,95.95,2.08,46.12980769230769
2013-09-25,95.73,2.08,46.02403846153846
2013-09-26,96.37,2.08,46.33173076923077
2013-09-27,96.25,2.08,46.27403846153846
2013-09-30,95.26,2.08,45.79807692307693
2013-10-01,96.14,2.08,46.22115384615385
2013-10-02,95.18,2.08,45.75961538461539
2013-10-03,93.08,2.08,44.75
2013-10-04,93.32,2.08,44.86538461538461
2013-10-07,94.98,2.08,45.66346153846154
2013-10-08,94.09,2.08,45.23557692307692
2013-10-09,94.1,2.08,45.24038461538461
2013-10-10,97.1,2.08,46.68269230769231
2013-10-11,98.36,2.08,47.28846153846154
2013-10-14,98.81,2.08,47.50480769230769
2013-10-15,97.35,2.08,46.80288461538461
2013-10-16,98.68,2.08,47.44230769230769
2013-10-17,100.73,2.08,48.42788461538461
2013-10-18,101.59,2.08,48.84134615384615
2013-10-21,100.2,2.08,48.17307692307692
2013-10-22,101.46,2.08,48.778846153846146
2013-10-23,105.56,2.18,48.42201834862385
2013-10-24,107.48,2.18,49.30275229357798
2013-10-25,108.37,2.18,49.711009174311926
2013-10-28,107.86,2.18,49.47706422018348
2013-10-29,108.31,2.18,49.683486238532105
2013-10-30,107.6,2.18,49.35779816513761
2013-10-31,107.51,2.18,49.31651376146789
2013-11-01,108.12,2.18,49.596330275229356
2013-11-04,108.65,2.18,49.8394495412844
2013-11-05,109.12,2.18,50.055045871559635
2013-11-06,109.62,2.18,50.28440366972477
2013-11-07,108.67,2.18,49.84862385321101
2013-11-08,110.73,2.18,50.793577981651374
2013-11-11,110.17,2.18,50.53669724770642
2013-11-12,109.35,2.18,50.16055045871559
2013-11-13,109.31,2.18,50.142201834862384
2013-11-14,110.1,2.18,50.5045871559633
2013-11-15,109.53,2.18,50.24311926605504
2013-11-18,110.58,2.18,50.72477064220183
2013-11-19,110.25,2.18,50.57339449541284
2013-11-20,109.78,2.18,50.35779816513761
2013-11-21,110.77,2.18,50.81192660550458
2013-11-22,112.01,2.18,51.38073394495413
2013-11-25,111.65,2.18,51.215596330275226
2013-11-26,111.97,2.18,51.362385321100916
2013-11-27,113.95,2.18,52.27064220183486
2013-11-29,112.68,2.18,51.68807339449541
2013-12-02,111.82,2.18,51.29357798165137
2013-12-03,112.52,2.18,51.61467889908256
2013-12-04,110.49,2.18,50.683486238532105
2013-12-05,109.54,2.18,50.24770642201835
2013-12-06,110.26,2.18,50.57798165137615
2013-12-09,109.94,2.18,50.43119266055045
2013-12-10,110.13,2.18,50.51834862385321
2013-12-11,107.52,2.18,49.32110091743119
2013-12-12,108.03,2.18,49.55504587155963
2013-12-13,108.92,2.18,49.96330275229357
2013-12-16,109.66,2.18,50.302752293577974
2013-12-17,109.57,2.18,50.26146788990825
2013-12-18,111.48,2.18,51.137614678899084
2013-12-19,110.55,2.18,50.71100917431192
2013-12-20,112.26,2.18,51.49541284403669
2013-12-23,112.53,2.18,51.61926605504587
2013-12-24,114.22,2.18,52.39449541284403
2013-12-26,115.32,2.18,52.89908256880733
2013-12-27,114.7,2.18,52.61467889908257
2013-12-30,113.93,2.18,52.26146788990825
2013-12-31,114.61,2.18,52.57339449541284
2014-01-02,113.23,2.18,51.940366972477065
2014-01-03,113.58,2.18,52.100917431192656
2014-01-06,113.8,2.18,52.20183486238532
2014-01-07,114.51,2.18,52.527522935779814
2014-01-08,115.19,2.18,52.8394495412844
2014-01-09,115.63,2.18,53.04128440366972
2014-01-10,116.37,2.18,53.38073394495412
2014-01-13,115.63,2.18,53.04128440366972
2014-01-14,117.11,2.18,53.720183486238525
2014-01-15,117.88,2.18,54.073394495412835
2014-01-16,118.29,2.18,54.26146788990825
2014-01-17,118.24,2.18,54.23853211009174
2014-01-21,119.19,2.18,54.6743119266055
2014-01-22,120.32,2.18,55.19266055045871
2014-01-23,117.5,2.18,53.89908256880734
2014-01-24,113.45,2.18,52.04128440366972
2014-01-27,112.7,2.18,51.69724770642202
2014-01-28,112.01,2.18,51.38073394495413
2014-01-29,112.13,2.18,51.43577981651376
2014-01-30,113.25,2.18,51.949541284403665
2014-01-31,115.55,2.18,53.0045871559633
2014-02-03,113.25,2.17,52.1889400921659
2014-02-04,110.8,2.17,51.05990783410138
2014-02-05,111.4,2.17,51.33640552995392
2014-02-06,112.28,2.17,51.74193548387097
2014-02-07,114.97,2.17,52.9815668202765
2014-02-10,114.32,2.17,52.68202764976959
2014-02-11,116.9,2.17,53.87096774193549
2014-02-12,118.07,2.17,54.41013824884792
2014-02-13,118.86,2.17,54.774193548387096
2014-02-14,120.28,2.17,55.42857142857143
2014-02-18,120.06,2.17,55.32718894009217
2014-02-19,119.05,2.17,54.86175115207374
2014-02-20,120.61,2.17,55.58064516129033
2014-02-21,120.47,2.17,55.516129032258064
2014-02-24,122.12,2.17,56.27649769585254
2014-02-25,119.68,2.17,55.1520737327189
2014-02-26,118.72,2.17,54.70967741935484
2014-02-27,120.02,2.17,55.30875576036866
2014-02-28,121.03,2.17,55.774193548387096
2014-03-03,121.02,2.17,55.76958525345622
2014-03-04,124.25,2.17,57.25806451612903
2014-03-05,123.65,2.17,56.981566820276505
2014-03-06,123.69,2.17,57.0
2014-03-07,124.3,2.17,57.28110599078341
2014-03-10,122.72,2.17,56.55299539170507
2014-03-11,121.77,2.17,56.115207373271886
2014-03-12,122.42,2.17,56.414746543778804
2014-03-13,120.94,2.17,55.73271889400922
2014-03-14,121.44,2.17,55.963133640552996
2014-03-17,122.51,2.17,56.45622119815668
2014-03-18,123.99,2.17,57.13824884792626
2014-03-19,122.88,2.17,56.626728110599075
2014-03-20,122.34,2.17,56.3778801843318
2014-03-21,121.88,2.17,56.16589861751152
2014-03-24,121.02,2.17,55.76958525345622
2014-03-25,122.13,2.17,56.28110599078341
2014-03-26,121.66,2.17,56.064516129032256
2014-03-27,119.94,2.17,55.27188940092166
2014-03-28,121.81,2.17,56.133640552995395
2014-03-31,123.38,2.17,56.857142857142854
2014-04-01,123.95,2.17,57.11981566820277
2014-04-02,124.59,2.17,57.414746543778804
2014-04-03,125.02,2.17,57.61290322580645
2014-04-04,120.69,2.17,55.61751152073733
2014-04-07,119.29,2.17,54.972350230414754
2014-04-08,118.87,2.17,54.77880184331798
2014-04-09,120.32,2.17,55.44700460829493
2014-04-10,117.16,2.17,53.99078341013825
2014-04-11,116.67,2.17,53.764976958525345
2014-04-14,118.0,2.17,54.3778801843318
2014-04-15,118.92,2.17,54.801843317972356
2014-04-16,120.6,2.17,55.576036866359445
2014-04-17,122.0,2.17,56.22119815668203
2014-04-21,122.21,2.17,56.31797235023041
2014-04-22,119.79,2.17,55.20276497695853
2014-04-23,121.66,2.68,45.395522388059696
2014-04-24,119.18,2.68,44.47014925373134
2014-04-25,118.99,2.68,44.39925373134328
2014-04-28,119.11,2.68,44.44402985074627
2014-04-29,120.46,2.68,44.947761194029844
2014-04-30,121.51,2.68,45.33955223880597
2014-05-01,120.61,2.68,45.003731343283576
2014-05-02,120.73,2.68,45.048507462686565
2014-05-05,120.95,2.68,45.13059701492537
2014-05-06,119.62,2.68,44.634328358208954
2014-05-07,120.92,2.68,45.11940298507462
2014-05-08,121.23,2.68,45.23507462686567
2014-05-09,121.06,2.68,45.17164179104478
2014-05-12,122.44,2.68,45.6865671641791
2014-05-13,123.07,2.68,45.92164179104477
2014-05-14,121.74,2.68,45.42537313432835
2014-05-15,119.19,2.68,44.47388059701492
2014-05-16,118.88,2.68,44.35820895522387
2014-05-19,119.68,2.68,44.656716417910445
2014-05-20,117.68,2.68,43.91044776119403
2014-05-21,118.26,2.68,44.12686567164179
2014-05-22,118.5,2.68,44.21641791044776
2014-05-23,120.02,2.68,44.78358208955223
2014-05-27,120.17,2.68,44.839552238805965
2014-05-28,120.27,2.68,44.87686567164179
2014-05-29,120.2,2.68,44.850746268656714
2014-05-30,121.55,2.68,45.3544776119403
2014-06-02,121.96,2.68,45.50746268656716
2014-06-03,121.49,2.68,45.3320895522388
2014-06-04,122.26,2.68,45.61940298507463
2014-06-05,123.68,2.68,46.149253731343286
2014-06-06,124.0,2.68,46.26865671641791
2014-06-09,124.46,2.68,46.44029850746268
2014-06-10,123.75,2.68,46.17537313432835
2014-06-11,122.24,2.68,45.611940298507456
2014-06-12,119.53,2.68,44.600746268656714
2014-06-13,120.8,2.68,45.07462686567164
2014-06-16,121.56,2.68,45.35820895522388
2014-06-17,121.09,2.68,45.18283582089552
2014-06-18,121.44,2.68,45.31343283582089
2014-06-19,122.33,2.68,45.645522388059696
2014-06-20,123.45,2.68,46.06343283582089
2014-06-23,122.53,2.68,45.72014925373134
2014-06-24,120.6,2.68,44.99999999999999
2014-06-25,120.7,2.68,45.037313432835816
2014-06-26,120.4,2.68,44.92537313432836
2014-06-27,120.67,2.68,45.026119402985074
2014-06-30,119.63,2.68,44.63805970149253
2014-07-01,120.43,2.68,44.9365671641791
2014-07-02,119.74,2.68,44.679104477611936
2014-07-03,121.19,2.68,45.22014925373134
2014-07-07,120.11,2.68,44.81716417910447
2014-07-08,119.35,2.68,44.53358208955223
2014-07-09,119.8,2.68,44.70149253731343
2014-07-10,119.92,2.68,44.74626865671642
2014-07-11,121.67,2.68,45.39925373134328
2014-07-14,122.34,2.68,45.64925373134328
2014-07-15,123.15,2.68,45.951492537313435
2014-07-16,123.19,2.68,45.96641791044776
2014-07-17,122.56,2.68,45.731343283582085
2014-07-18,123.87,2.68,46.22014925373134
2014-07-21,125.12,2.68,46.6865671641791
2014-07-22,126.53,2.68,47.21268656716418
2014-07-23,126.61,2.41,52.53526970954356
2014-07-24,127.92,2.41,53.078838174273855
2014-07-25,127.56,2.41,52.92946058091286
2014-07-28,127.79,2.41,53.024896265560166
2014-07-29,126.37,2.41,52.43568464730291
2014-07-30,125.85,2.41,52.21991701244813
2014-07-31,123.27,2.41,51.14937759336099
2014-08-01,123.92,2.41,51.419087136929456
2014-08-04,123.36,2.41,51.18672199170124
2014-08-05,123.07,2.41,51.06639004149377
2014-08-06,120.98,2.41,50.19917012448133
2014-08-07,120.3,2.41,49.91701244813277
2014-08-08,122.86,2.41,50.97925311203319
2014-08-11,123.49,2.41,51.24066390041493
2014-08-12,123.03,2.41,51.04979253112033
2014-08-13,125.16,2.41,51.93360995850622
2014-08-14,125.01,2.41,51.871369294605806
2014-08-15,124.87,2.41,51.81327800829875
2014-08-18,126.73,2.41,52.5850622406639
2014-08-19,127.01,2.41,52.70124481327801
2014-08-20,128.17,2.41,53.182572614107876
2014-08-21,128.03,2.41,53.12448132780083
2014-08-22,127.6,2.41,52.946058091286304
2014-08-25,128.02,2.41,53.12033195020747
2014-08-26,127.27,2.41,52.80912863070539
2014-08-27,127.62,2.41,52.954356846473026
2014-08-28,126.88,2.41,52.64730290456431
2014-08-29,127.22,2.41,52.788381742738586
2014-09-02,128.57,2.41,53.348547717842315
2014-09-03,127.93,2.41,53.08298755186722
2014-09-04,127.22,2.41,52.788381742738586
2014-09-05,127.53,2.41,52.91701244813278
2014-09-08,127.55,2.41,52.925311203319495
2014-09-09,128.48,2.41,53.31120331950207
2014-09-10,129.99,2.41,53.93775933609959
2014-09-11,129.76,2.41,53.842323651452276
2014-09-12,129.99,2.41,53.93775933609959
2014-09-15,130.57,2.41,54.17842323651452
2014-09-16,131.93,2.41,54.74273858921162
2014-09-17,132.57,2.41,55.008298755186715
2014-09-18,132.44,2.41,54.954356846473026
2014-09-19,133.66,2.41,55.460580912863065
2014-09-22,131.9,2.41,54.73029045643153
2014-09-23,128.84,2.41,53.460580912863065
2014-09-24,129.99,2.41,53.93775933609959
2014-09-25,128.9,2.41,53.48547717842324
2014-09-26,131.93,2.41,54.74273858921162
2014-09-29,131.98,2.41,54.76348547717841
2014-09-30,131.76,2.41,54.67219917012447
2014-10-01,128.02,2.41,53.12033195020747
2014-10-02,126.9,2.41,52.655601659751035
2014-10-03,128.47,2.41,53.30705394190871
2014-10-06,127.75,2.41,53.00829875518672
2014-10-07,124.61,2.41,51.70539419087137
2014-10-08,126.36,2.41,52.43153526970954
2014-10-09,124.02,2.41,51.460580912863065
2014-10-10,124.01,2.41,51.45643153526971
2014-10-13,121.47,2.41,50.40248962655601
2014-10-14,124.19,2.41,51.531120331950206
2014-10-15,121.29,2.41,50.32780082987552
2014-10-16,121.6,2.41,50.4564315352697
2014-10-17,124.44,2.41,51.63485477178423
2014-10-20,124.67,2.41,51.73029045643153
2014-10-21,126.13,2.41,52.336099585062236
2014-10-22,125.11,2.3,54.39565217391305
2014-10-23,129.2,2.3,56.17391304347826
2014-10-24,130.79,2.3,56.86521739130435
2014-10-27,130.79,2.3,56.86521739130435
2014-10-28,134.2,2.3,58.34782608695652
2014-10-29,135.66,2.3,58.982608695652175
2014-10-30,137.29,2.3,59.69130434782609
2014-10-31,137.96,2.3,59.98260869565218
2014-11-03,136.96,2.3,59.54782608695653
2014-11-04,138.57,2.3,60.24782608695652
2014-11-05,137.84,2.3,59.9304347826087
2014-11-06,138.11,2.3,60.04782608695653
2014-11-07,136.11,2.3,59.17826086956523
2014-11-10,135.65,2.3,58.978260869565226
2014-11-11,136.85,2.3,59.5
2014-11-12,136.02,2.3,59.139130434782615
2014-11-13,137.2,2.3,59.65217391304348
2014-11-14,136.07,2.3,59.160869565217396
2014-11-17,135.91,2.3,59.09130434782609
2014-11-18,138.08,2.3,60.034782608695664
2014-11-19,137.54,2.3,59.800000000000004
2014-11-20,138.45,2.3,60.19565217391305
2014-11-21,139.13,2.3,60.49130434782609
2014-11-24,140.72,2.3,61.18260869565218
2014-11-25,141.56,2.3,61.547826086956526
2014-11-26,141.45,2.3,61.5
2014-11-28,140.93,2.3,61.27391304347827
2014-12-01,138.76,2.3,60.3304347826087
2014-12-02,140.17,2.3,60.94347826086956
2014-12-03,140.97,2.3,61.29130434782609
2014-12-04,139.84,2.3,60.800000000000004
2014-12-05,147.69,2.3,64.21304347826087
2014-12-08,146.57,2.3,63.72608695652174
2014-12-09,147.55,2.3,64.15217391304348
2014-12-10,144.32,2.3,62.74782608695652
2014-12-11,145.72,2.3,63.356521739130436
2014-12-12,141.56,2.3,61.547826086956526
2014-12-15,141.9,2.3,61.695652173913054
2014-12-16,143.79,2.3,62.517391304347825
2014-12-17,143.62,2.3,62.443478260869576
2014-12-18,148.55,2.3,64.58695652173914
2014-12-19,149.9,2.3,65.17391304347827
2014-12-22,152.24,2.3,66.19130434782609
2014-12-23,151.32,2.3,65.79130434782608
2014-12-24,151.76,2.3,65.98260869565217
2014-12-26,151.55,2.3,65.8913043478261
2014-12-29,151.08,2.3,65.68695652173913
2014-12-30,150.76,2.3,65.54782608695652
2014-12-31,147.39,2.3,64.08260869565217
2015-01-02,146.46,2.3,63.67826086956523
2015-01-05,143.37,2.3,62.33478260869566
2015-01-06,144.16,2.3,62.67826086956522
2015-01-07,148.72,2.3,64.6608695652174
2015-01-08,152.17,2.3,66.1608695652174
2015-01-09,152.74,2.3,66.40869565217392
2015-01-12,151.97,2.3,66.07391304347827
2015-01-13,152.0,2.3,66.08695652173914
2015-01-14,152.11,2.3,66.13478260869566
2015-01-15,152.31,2.3,66.22173913043478
2015-01-16,153.33,2.3,66.66521739130435
2015-01-20,153.73,2.3,66.8391304347826
2015-01-21,154.24,2.3,67.0608695652174
2015-01-22,156.5,2.3,68.04347826086958
2015-01-23,156.19,2.3,67.90869565217392
2015-01-26,155.54,2.3,67.62608695652175
2015-01-27,152.94,2.3,66.49565217391304
2015-01-28,152.16,2.3,66.15652173913044
2015-01-29,157.93,2.3,68.66521739130435
2015-01-30,156.95,2.3,68.23913043478261
2015-02-02,159.19,2.52,63.17063492063492
2015-02-03,160.48,2.52,63.68253968253968
2015-02-04,161.84,2.52,64.22222222222223
2015-02-05,163.03,2.52,64.69444444444444
2015-02-06,162.24,2.52,64.38095238095238
2015-02-09,162.97,2.52,64.67063492063492
2015-02-10,164.89,2.52,65.43253968253968
2015-02-11,166.29,2.52,65.98809523809524
2015-02-12,167.29,2.52,66.38492063492063
2015-02-13,167.14,2.52,66.32539682539682
2015-02-17,167.6,2.52,66.5079365079365
2015-02-18,167.68,2.52,66.53968253968254
2015-02-19,170.13,2.52,67.51190476190476
2015-02-20,172.2,2.52,68.33333333333333
2015-02-23,170.52,2.52,67.66666666666667
2015-02-24,170.19,2.52,67.53571428571428
2015-02-25,168.65,2.52,66.92460317460318
2015-02-26,166.31,2.52,65.99603174603175
2015-02-27,165.71,2.52,65.7579365079365
2015-03-02,167.1,2.52,66.30952380952381
2015-03-03,163.63,2.52,64.93253968253968
2015-03-04,163.93,2.52,65.0515873015873
2015-03-05,163.28,2.52,64.7936507936508
2015-03-06,160.41,2.52,63.654761904761905
2015-03-09,161.27,2.52,63.99603174603175
2015-03-10,158.34,2.52,62.833333333333336
2015-03-11,158.03,2.52,62.71031746031746
2015-03-12,160.0,2.52,63.492063492063494
2015-03-13,157.56,2.52,62.523809523809526
2015-03-16,161.34,2.52,64.02380952380952
2015-03-17,161.16,2.52,63.95238095238095
2015-03-18,162.84,2.52,64.61904761904762
2015-03-19,162.52,2.52,64.4920634920635
2015-03-20,162.62,2.52,64.53174603174604
2015-03-23,162.72,2.52,64.57142857142857
2015-03-24,162.09,2.52,64.32142857142857
2015-03-25,159.19,2.52,63.17063492063492
2015-03-26,159.31,2.52,63.21825396825397
2015-03-27,160.48,2.52,63.68253968253968
2015-03-30,162.68,2.52,64.55555555555556
2015-03-31,160.96,2.52,63.87301587301587
2015-04-01,160.55,2.52,63.71031746031746
2015-04-02,161.63,2.52,64.13888888888889
2015-04-06,162.76,2.52,64.58730158730158
2015-04-07,162.91,2.52,64.64682539682539
2015-04-08,164.21,2.52,65.16269841269842
2015-04-09,164.57,2.52,65.30555555555556
2015-04-10,165.35,2.52,65.61507936507937
2015-04-13,163.58,2.52,64.91269841269842
2015-04-14,163.24,2.52,64.77777777777779
2015-04-15,163.24,2.52,64.77777777777779
2015-04-16,163.38,2.52,64.83333333333333
2015-04-17,160.16,2.52,63.55555555555556
2015-04-20,162.69,2.52,64.55952380952381
2015-04-21,162.49,2.52,64.48015873015873
2015-04-22,162.08,2.52,64.31746031746032
2015-04-23,162.83,2.52,64.61507936507937
2015-04-24,161.78,2.52,64.1984126984127
2015-04-27,160.13,2.52,63.54365079365079
2015-04-28,160.51,2.52,63.69444444444444
2015-04-29,159.14,2.45,64.95510204081631
2015-04-30,154.04,2.45,62.873469387755094
2015-05-01,156.01,2.45,63.67755102040815
2015-05-04,155.83,2.45,63.60408163265306
2015-05-05,153.28,2.45,62.563265306122446
2015-05-06,153.3,2.45,62.57142857142857
2015-05-07,153.46,2.45,62.63673469387755
2015-05-08,156.31,2.45,63.8
2015-05-11,156.35,2.45,63.81632653061224
2015-05-12,155.44,2.45,63.44489795918367
2015-05-13,155.22,2.45,63.35510204081632
2015-05-14,157.67,2.45,64.35510204081632
2015-05-15,158.01,2.45,64.4938775510204
2015-05-18,158.02,2.45,64.49795918367347
2015-05-19,158.93,2.45,64.86938775510204
2015-05-20,159.62,2.45,65.15102040816326
2015-05-21,161.18,2.45,65.78775510204082
2015-05-22,160.0,2.45,65.3061224489796
2015-05-26,158.47,2.45,64.68163265306121
2015-05-27,159.32,2.45,65.02857142857142
2015-05-28,160.48,2.45,65.50204081632653
2015-05-29,159.18,2.45,64.97142857142858
2015-06-01,159.94,2.45,65.28163265306122
2015-06-02,160.35,2.45,65.44897959183673
2015-06-03,160.26,2.45,65.41224489795917
2015-06-04,158.12,2.45,64.53877551020408
2015-06-05,157.29,2.45,64.19999999999999
2015-06-08,156.66,2.45,63.942857142857136
2015-06-09,157.22,2.45,64.17142857142856
2015-06-10,158.56,2.45,64.71836734693878
2015-06-11,160.77,2.45,65.62040816326531
2015-06-12,161.06,2.45,65.73877551020408
2015-06-15,159.96,2.45,65.28979591836735
2015-06-16,161.49,2.45,65.91428571428571
2015-06-17,162.87,2.45,66.47755102040816
2015-06-18,165.16,2.45,67.41224489795918
2015-06-19,165.05,2.45,67.36734693877551
2015-06-22,165.47,2.45,67.53877551020408
2015-06-23,164.37,2.45,67.08979591836734
2015-06-24,163.21,2.45,66.61632653061224
2015-06-25,162.13,2.45,66.17551020408163
2015-06-26,161.77,2.45,66.02857142857142
2015-06-29,158.68,2.45,64.7673469387755
2015-06-30,158.63,2.45,64.7469387755102
2015-07-01,160.1,2.45,65.3469387755102
2015-07-02,159.5,2.45,65.10204081632652
2015-07-06,159.25,2.45,65.0
2015-07-07,161.39,2.45,65.8734693877551
2015-07-08,160.66,2.45,65.57551020408162
2015-07-09,162.69,2.45,66.40408163265306
2015-07-10,165.37,2.45,67.49795918367347
2015-07-13,167.3,2.45,68.28571428571429
2015-07-14,168.49,2.45,68.77142857142857
2015-07-15,168.59,2.45,68.81224489795918
2015-07-16,169.86,2.45,69.33061224489796
2015-07-17,168.99,2.45,68.97551020408163
2015-07-20,169.83,2.45,69.31836734693877
2015-07-21,166.77,2.45,68.06938775510204
2015-07-22,166.28,2.45,67.86938775510204
2015-07-23,165.5,2.45,67.55102040816325
2015-07-24,164.8,2.45,67.26530612244898
2015-07-27,162.56,2.45,66.35102040816327
2015-07-28,163.34,2.45,66.66938775510204
2015-07-29,173.44,2.76,62.84057971014493
2015-07-30,175.41,2.76,63.55434782608696
2015-07-31,173.01,2.76,62.684782608695656
2015-08-03,172.16,2.76,62.376811594202906
2015-08-04,172.12,2.76,62.36231884057972
2015-08-05,173.68,2.76,62.92753623188406
2015-08-06,172.87,2.76,62.6340579710145
2015-08-07,172.65,2.76,62.55434782608696
2015-08-10,175.25,2.76,63.49637681159421
2015-08-11,173.27,2.76,62.77898550724638
2015-08-12,171.56,2.76,62.15942028985508
2015-08-13,172.86,2.76,62.6304347826087
2015-08-14,174.18,2.76,63.10869565217392
2015-08-17,174.71,2.76,63.300724637681164
2015-08-18,175.5,2.76,63.58695652173913
2015-08-19,175.62,2.76,63.6304347826087
2015-08-20,172.59,2.76,62.53260869565218
2015-08-21,165.35,2.76,59.90942028985508
2015-08-24,160.02,2.76,57.978260869565226
2015-08-25,159.69,2.76,57.858695652173914
