date,V,V_EPS,PE Ratio
2010-09-22,17.66,0.98,18.020408163265305
2010-09-23,17.75,0.98,18.112244897959183
2010-09-24,18.09,0.98,18.459183673469386
2010-09-27,18.25,0.98,18.622448979591837
2010-09-28,18.32,0.98,18.69387755102041
2010-09-29,18.6,0.98,18.979591836734695
2010-09-30,18.57,0.98,18.948979591836736
2010-10-01,18.33,0.98,18.70408163265306
2010-10-04,18.31,0.98,18.683673469387752
2010-10-05,18.75,0.98,19.13265306122449
2010-10-06,18.56,0.98,18.93877551020408
2010-10-07,18.4,0.98,18.77551020408163
2010-10-08,18.5,0.98,18.877551020408163
2010-10-11,18.57,0.98,18.948979591836736
2010-10-12,18.56,0.98,18.93877551020408
2010-10-13,19.24,0.98,19.632653061224488
2010-10-14,19.29,0.98,19.683673469387756
2010-10-15,19.4,0.98,19.79591836734694
2010-10-18,19.59,0.98,19.989795918367346
2010-10-19,19.39,0.98,19.78571428571429
2010-10-20,19.88,0.98,20.285714285714285
2010-10-21,19.8,0.98,20.20408163265306
2010-10-22,19.82,0.98,20.22448979591837
2010-10-25,20.16,0.98,20.571428571428573
2010-10-26,20.01,0.98,20.418367346938776
2010-10-27,19.98,0.98,20.387755102040817
2010-10-28,19.11,0.98,19.5
2010-10-29,19.54,0.98,19.93877551020408
2010-11-01,19.33,0.98,19.724489795918366
2010-11-02,19.61,0.98,20.010204081632654
2010-11-03,19.75,0.98,20.153061224489797
2010-11-04,20.0,0.98,20.408163265306122
2010-11-05,19.95,0.98,20.357142857142858
2010-11-08,19.68,0.98,20.081632653061224
2010-11-09,19.58,0.98,19.97959183673469
2010-11-10,19.82,0.98,20.22448979591837
2010-11-11,19.81,0.98,20.21428571428571
2010-11-12,19.24,0.98,19.632653061224488
2010-11-15,19.09,0.98,19.479591836734695
2010-11-16,18.75,0.98,19.13265306122449
2010-11-17,18.93,0.98,19.316326530612244
2010-11-18,19.24,0.98,19.632653061224488
2010-11-19,19.26,1.06,18.169811320754718
2010-11-22,18.87,1.06,17.80188679245283
2010-11-23,18.66,1.06,17.60377358490566
2010-11-24,18.96,1.06,17.88679245283019
2010-11-26,18.87,1.06,17.80188679245283
2010-11-29,18.55,1.06,17.5
2010-11-30,18.46,1.06,17.41509433962264
2010-12-01,18.81,1.06,17.745283018867923
2010-12-02,19.25,1.06,18.160377358490564
2010-12-03,19.34,1.06,18.245283018867923
2010-12-06,19.58,1.06,18.471698113207545
2010-12-07,19.22,1.06,18.132075471698112
2010-12-08,19.49,1.06,18.386792452830186
2010-12-09,19.78,1.06,18.660377358490567
2010-12-10,20.05,1.06,18.91509433962264
2010-12-13,20.22,1.06,19.075471698113205
2010-12-14,20.16,1.06,19.0188679245283
2010-12-15,19.24,1.06,18.150943396226413
2010-12-16,16.8,1.06,15.849056603773585
2010-12-17,16.73,1.06,15.783018867924527
2010-12-20,17.0,1.06,16.037735849056602
2010-12-21,17.01,1.06,16.047169811320757
2010-12-22,17.14,1.06,16.169811320754718
2010-12-23,17.18,1.06,16.20754716981132
2010-12-27,17.7,1.06,16.69811320754717
2010-12-28,17.68,1.06,16.679245283018865
2010-12-29,17.65,1.06,16.650943396226413
2010-12-30,17.57,1.06,16.57547169811321
2010-12-31,17.59,1.06,16.59433962264151
2011-01-03,17.63,1.06,16.632075471698112
2011-01-04,17.65,1.06,16.650943396226413
2011-01-05,18.02,1.06,17.0
2011-01-06,18.29,1.06,17.254716981132074
2011-01-07,18.24,1.06,17.207547169811317
2011-01-10,17.95,1.06,16.933962264150942
2011-01-11,17.97,1.06,16.952830188679243
2011-01-12,18.15,1.06,17.12264150943396
2011-01-13,17.79,1.06,16.783018867924525
2011-01-14,17.78,1.06,16.77358490566038
2011-01-18,17.8,1.06,16.79245283018868
2011-01-19,17.28,1.06,16.30188679245283
2011-01-20,17.67,1.06,16.669811320754718
2011-01-21,17.54,1.06,16.547169811320753
2011-01-24,17.95,1.06,16.933962264150942
2011-01-25,17.9,1.06,16.886792452830186
2011-01-26,17.75,1.06,16.745283018867923
2011-01-27,17.65,1.06,16.650943396226413
2011-01-28,17.37,1.06,16.38679245283019
2011-01-31,17.46,1.06,16.471698113207548
2011-02-01,17.67,1.06,16.669811320754718
2011-02-02,18.02,1.23,14.65040650406504
2011-02-03,17.91,1.23,14.560975609756097
2011-02-04,18.23,1.23,14.821138211382115
2011-02-07,18.48,1.23,15.02439024390244
2011-02-08,18.64,1.23,15.154471544715447
2011-02-09,18.32,1.23,14.894308943089431
2011-02-10,18.68,1.23,15.1869918699187
2011-02-11,18.73,1.23,15.227642276422765
2011-02-14,18.93,1.23,15.390243902439025
2011-02-15,18.9,1.23,15.365853658536585
2011-02-16,18.99,1.23,15.439024390243901
2011-02-17,19.04,1.23,15.479674796747966
2011-02-18,18.96,1.23,15.414634146341465
2011-02-22,18.43,1.23,14.983739837398375
2011-02-23,18.22,1.23,14.8130081300813
2011-02-24,18.48,1.23,15.02439024390244
2011-02-25,18.67,1.23,15.178861788617887
2011-02-28,18.26,1.23,14.845528455284555
2011-03-01,18.17,1.23,14.772357723577237
2011-03-02,18.49,1.23,15.03252032520325
2011-03-03,18.96,1.23,15.414634146341465
2011-03-04,18.67,1.23,15.178861788617887
2011-03-07,18.54,1.23,15.073170731707316
2011-03-08,18.54,1.23,15.073170731707316
2011-03-09,18.43,1.23,14.983739837398375
2011-03-10,17.85,1.23,14.51219512195122
2011-03-11,18.13,1.23,14.739837398373982
2011-03-14,17.97,1.23,14.609756097560975
2011-03-15,17.8,1.23,14.471544715447155
2011-03-16,17.74,1.23,14.422764227642276
2011-03-17,17.86,1.23,14.520325203252032
2011-03-18,17.86,1.23,14.520325203252032
2011-03-21,17.99,1.23,14.6260162601626
2011-03-22,17.9,1.23,14.552845528455284
2011-03-23,18.0,1.23,14.634146341463415
2011-03-24,18.17,1.23,14.772357723577237
2011-03-25,18.02,1.23,14.65040650406504
2011-03-28,18.19,1.23,14.788617886178862
2011-03-29,18.05,1.23,14.67479674796748
2011-03-30,18.56,1.23,15.089430894308942
2011-03-31,18.41,1.23,14.96747967479675
2011-04-01,18.56,1.23,15.089430894308942
2011-04-04,18.81,1.23,15.292682926829267
2011-04-05,18.91,1.23,15.3739837398374
2011-04-06,19.0,1.23,15.447154471544716
2011-04-07,19.1,1.23,15.528455284552846
2011-04-08,19.18,1.23,15.59349593495935
2011-04-11,19.43,1.23,15.796747967479675
2011-04-12,19.26,1.23,15.658536585365855
2011-04-13,19.38,1.23,15.75609756097561
2011-04-14,19.08,1.23,15.512195121951219
2011-04-15,19.12,1.23,15.544715447154472
2011-04-18,18.92,1.23,15.382113821138214
2011-04-19,18.98,1.23,15.43089430894309
2011-04-20,19.34,1.23,15.723577235772359
2011-04-21,19.44,1.23,15.80487804878049
2011-04-25,19.44,1.23,15.80487804878049
2011-04-26,19.69,1.23,16.008130081300813
2011-04-27,19.72,1.23,16.03252032520325
2011-04-28,19.42,1.23,15.788617886178864
2011-04-29,19.53,1.23,15.878048780487806
2011-05-02,19.79,1.23,16.089430894308943
2011-05-03,20.0,1.23,16.260162601626018
2011-05-04,19.94,1.23,16.211382113821138
2011-05-05,19.67,1.24,15.862903225806454
2011-05-06,19.85,1.24,16.008064516129032
2011-05-09,19.97,1.24,16.10483870967742
2011-05-10,20.09,1.24,16.201612903225808
2011-05-11,19.83,1.24,15.991935483870966
2011-05-12,19.98,1.24,16.112903225806452
2011-05-13,19.98,1.24,16.112903225806452
2011-05-16,19.99,1.24,16.120967741935484
2011-05-17,20.15,1.24,16.25
2011-05-18,20.0,1.24,16.129032258064516
2011-05-19,19.91,1.24,16.056451612903228
2011-05-20,19.56,1.24,15.774193548387096
2011-05-23,19.23,1.24,15.508064516129032
2011-05-24,19.4,1.24,15.64516129032258
2011-05-25,19.69,1.24,15.879032258064518
2011-05-26,19.82,1.24,15.983870967741936
2011-05-27,19.95,1.24,16.088709677419356
2011-05-31,20.26,1.24,16.338709677419356
2011-06-01,19.8,1.24,15.967741935483872
2011-06-02,20.17,1.24,16.266129032258068
2011-06-03,19.78,1.24,15.951612903225808
2011-06-06,19.55,1.24,15.766129032258066
2011-06-07,19.96,1.24,16.096774193548388
2011-06-08,19.18,1.24,15.46774193548387
2011-06-09,19.11,1.24,15.411290322580644
2011-06-10,18.67,1.24,15.056451612903228
2011-06-13,18.72,1.24,15.096774193548386
2011-06-14,18.98,1.24,15.306451612903226
2011-06-15,18.71,1.24,15.088709677419356
2011-06-16,18.72,1.24,15.096774193548386
2011-06-17,18.61,1.24,15.008064516129032
2011-06-20,18.51,1.24,14.927419354838712
2011-06-21,18.75,1.24,15.120967741935484
2011-06-22,18.67,1.24,15.056451612903228
2011-06-23,18.83,1.24,15.18548387096774
2011-06-24,18.34,1.24,14.790322580645162
2011-06-27,18.47,1.24,14.89516129032258
2011-06-28,18.82,1.24,15.17741935483871
2011-06-29,21.64,1.24,17.451612903225808
2011-06-30,21.07,1.24,16.991935483870968
2011-07-01,21.99,1.24,17.733870967741936
2011-07-05,22.08,1.24,17.806451612903224
2011-07-06,22.05,1.24,17.782258064516128
2011-07-07,22.54,1.24,18.177419354838708
2011-07-08,22.43,1.24,18.088709677419356
2011-07-11,21.98,1.24,17.725806451612904
2011-07-12,21.92,1.24,17.67741935483871
2011-07-13,22.18,1.24,17.887096774193548
2011-07-14,21.99,1.24,17.733870967741936
2011-07-15,22.19,1.24,17.89516129032258
2011-07-18,22.02,1.24,17.758064516129032
2011-07-19,22.3,1.24,17.983870967741936
2011-07-20,22.16,1.24,17.870967741935484
2011-07-21,22.01,1.24,17.75
2011-07-22,22.38,1.24,18.048387096774192
2011-07-25,22.27,1.24,17.95967741935484
2011-07-26,22.3,1.24,17.983870967741936
2011-07-27,21.94,1.24,17.693548387096776
2011-07-28,21.73,1.24,17.524193548387096
2011-07-29,21.39,1.43,14.958041958041958
2011-08-01,21.42,1.43,14.97902097902098
2011-08-02,20.89,1.43,14.60839160839161
2011-08-03,21.87,1.43,15.293706293706295
2011-08-04,21.25,1.43,14.86013986013986
2011-08-05,20.85,1.43,14.580419580419582
2011-08-08,19.81,1.43,13.853146853146853
2011-08-09,20.69,1.43,14.46853146853147
2011-08-10,19.82,1.43,13.860139860139862
2011-08-11,21.13,1.43,14.776223776223777
2011-08-12,20.96,1.43,14.657342657342658
2011-08-15,21.47,1.43,15.013986013986013
2011-08-16,21.46,1.43,15.006993006993008
2011-08-17,21.0,1.43,14.685314685314687
2011-08-18,20.07,1.43,14.034965034965035
2011-08-19,19.9,1.43,13.916083916083915
2011-08-22,19.95,1.43,13.951048951048952
2011-08-23,20.94,1.43,14.643356643356645
2011-08-24,21.59,1.43,15.097902097902098
2011-08-25,21.03,1.43,14.706293706293708
2011-08-26,21.46,1.43,15.006993006993008
2011-08-29,21.65,1.43,15.13986013986014
2011-08-30,21.98,1.43,15.370629370629372
2011-08-31,21.97,1.43,15.363636363636363
2011-09-01,21.93,1.43,15.335664335664337
2011-09-02,21.39,1.43,14.958041958041958
2011-09-06,21.47,1.43,15.013986013986013
2011-09-07,22.12,1.43,15.46853146853147
2011-09-08,21.87,1.43,15.293706293706295
2011-09-09,21.59,1.43,15.097902097902098
2011-09-12,21.86,1.43,15.286713286713287
2011-09-13,21.94,1.43,15.342657342657343
2011-09-14,22.4,1.43,15.664335664335663
2011-09-15,22.63,1.43,15.825174825174825
2011-09-16,22.71,1.43,15.881118881118882
2011-09-19,22.51,1.43,15.741258741258743
2011-09-20,23.21,1.43,16.230769230769234
2011-09-21,22.86,1.43,15.986013986013987
2011-09-22,22.08,1.43,15.44055944055944
2011-09-23,22.52,1.43,15.748251748251748
2011-09-26,22.57,1.43,15.783216783216783
2011-09-27,22.37,1.43,15.643356643356645
2011-09-28,21.91,1.43,15.321678321678322
2011-09-29,21.92,1.43,15.32867132867133
2011-09-30,21.43,1.43,14.986013986013987
2011-10-03,21.07,1.43,14.734265734265735
2011-10-04,21.2,1.43,14.825174825174825
2011-10-05,21.25,1.43,14.86013986013986
2011-10-06,21.78,1.43,15.230769230769232
2011-10-07,21.56,1.43,15.076923076923077
2011-10-10,22.31,1.43,15.601398601398602
2011-10-11,22.63,1.43,15.825174825174825
2011-10-12,22.79,1.43,15.937062937062937
2011-10-13,23.15,1.43,16.18881118881119
2011-10-14,23.48,1.43,16.41958041958042
2011-10-17,22.8,1.43,15.944055944055945
2011-10-18,23.48,1.43,16.41958041958042
2011-10-19,22.52,1.43,15.748251748251748
2011-10-20,22.84,1.43,15.972027972027973
2011-10-21,23.36,1.43,16.335664335664337
2011-10-24,23.55,1.43,16.46853146853147
2011-10-25,22.67,1.43,15.853146853146855
2011-10-26,23.0,1.43,16.083916083916083
2011-10-27,23.6,1.43,16.503496503496507
2011-10-28,23.78,1.43,16.62937062937063
2011-10-31,23.32,1.43,16.30769230769231
2011-11-01,22.51,1.43,15.741258741258743
2011-11-02,22.88,1.43,16.0
2011-11-03,23.3,1.43,16.293706293706293
2011-11-04,23.16,1.43,16.195804195804197
2011-11-07,23.24,1.43,16.25174825174825
2011-11-08,23.64,1.43,16.531468531468533
2011-11-09,23.28,1.43,16.27972027972028
2011-11-10,23.26,1.43,16.265734265734267
2011-11-11,23.79,1.43,16.636363636363637
2011-11-14,23.46,1.43,16.405594405594407
2011-11-15,23.91,1.43,16.72027972027972
2011-11-16,23.35,1.43,16.32867132867133
2011-11-17,22.85,1.43,15.97902097902098
2011-11-18,22.7,1.28,17.734375
2011-11-21,22.8,1.28,17.8125
2011-11-22,22.71,1.28,17.7421875
2011-11-23,22.32,1.28,17.4375
2011-11-25,22.25,1.28,17.3828125
2011-11-28,23.37,1.28,18.2578125
2011-11-29,23.23,1.28,18.1484375
2011-11-30,24.24,1.28,18.9375
2011-12-01,24.44,1.28,19.09375
2011-12-02,24.3,1.28,18.984375
2011-12-05,24.01,1.28,18.7578125
2011-12-06,23.84,1.28,18.625
2011-12-07,24.27,1.28,18.9609375
2011-12-08,23.95,1.28,18.7109375
2011-12-09,24.3,1.28,18.984375
2011-12-12,24.23,1.28,18.9296875
2011-12-13,23.98,1.28,18.734375
2011-12-14,24.09,1.28,18.8203125
2011-12-15,23.96,1.28,18.71875
2011-12-16,24.36,1.28,19.03125
2011-12-19,24.65,1.28,19.2578125
2011-12-20,25.34,1.28,19.796875
2011-12-21,25.18,1.28,19.671875
2011-12-22,25.14,1.28,19.640625
2011-12-23,25.62,1.28,20.015625
2011-12-27,25.48,1.28,19.90625
2011-12-28,25.18,1.28,19.671875
2011-12-29,25.79,1.28,20.1484375
2011-12-30,25.38,1.28,19.828125
2012-01-03,25.75,1.28,20.1171875
2012-01-04,25.29,1.28,19.7578125
2012-01-05,25.48,1.28,19.90625
2012-01-06,25.18,1.28,19.671875
2012-01-09,24.98,1.28,19.515625
2012-01-10,24.95,1.28,19.4921875
2012-01-11,24.78,1.28,19.359375
2012-01-12,25.33,1.28,19.7890625
2012-01-13,25.18,1.28,19.671875
2012-01-17,25.63,1.28,20.0234375
2012-01-18,25.95,1.28,20.2734375
2012-01-19,25.59,1.28,19.9921875
2012-01-20,25.15,1.28,19.6484375
2012-01-23,24.9,1.28,19.453125
2012-01-24,25.25,1.28,19.7265625
2012-01-25,25.14,1.28,19.640625
2012-01-26,25.22,1.28,19.703125
2012-01-27,25.26,1.28,19.734375
2012-01-30,24.97,1.28,19.5078125
2012-01-31,25.16,1.28,19.65625
2012-02-01,25.63,1.28,20.0234375
2012-02-02,26.51,1.28,20.7109375
2012-02-03,26.76,1.28,20.90625
2012-02-06,26.84,1.28,20.96875
2012-02-07,26.75,1.28,20.8984375
2012-02-08,27.09,1.5,18.06
2012-02-09,28.11,1.5,18.74
2012-02-10,28.48,1.5,18.986666666666668
2012-02-13,28.18,1.5,18.786666666666665
2012-02-14,28.81,1.5,19.206666666666667
2012-02-15,28.78,1.5,19.186666666666667
2012-02-16,28.45,1.5,18.966666666666665
2012-02-17,28.75,1.5,19.166666666666668
2012-02-21,28.55,1.5,19.033333333333335
2012-02-22,29.09,1.5,19.393333333333334
2012-02-23,29.12,1.5,19.413333333333334
2012-02-24,29.39,1.5,19.593333333333334
2012-02-27,29.22,1.5,19.48
2012-02-28,29.74,1.5,19.826666666666664
2012-02-29,29.09,1.5,19.393333333333334
2012-03-01,29.3,1.5,19.533333333333335
2012-03-02,29.04,1.5,19.36
2012-03-05,29.06,1.5,19.37333333333333
2012-03-06,28.71,1.5,19.14
2012-03-07,28.91,1.5,19.273333333333333
2012-03-08,29.49,1.5,19.66
2012-03-09,29.29,1.5,19.526666666666667
2012-03-12,29.13,1.5,19.419999999999998
2012-03-13,29.32,1.5,19.546666666666667
2012-03-14,29.19,1.5,19.46
2012-03-15,29.25,1.5,19.5
2012-03-16,29.17,1.5,19.44666666666667
2012-03-19,29.71,1.5,19.80666666666667
2012-03-20,29.13,1.5,19.419999999999998
2012-03-21,29.19,1.5,19.46
2012-03-22,29.32,1.5,19.546666666666667
2012-03-23,29.7,1.5,19.8
2012-03-26,30.01,1.5,20.006666666666668
2012-03-27,29.95,1.5,19.966666666666665
2012-03-28,29.84,1.5,19.893333333333334
2012-03-29,29.75,1.5,19.833333333333332
2012-03-30,29.5,1.5,19.666666666666668
2012-04-02,29.75,1.5,19.833333333333332
2012-04-03,30.09,1.5,20.06
2012-04-04,29.75,1.5,19.833333333333332
2012-04-05,30.25,1.5,20.166666666666668
2012-04-09,29.88,1.5,19.919999999999998
2012-04-10,29.18,1.5,19.453333333333333
2012-04-11,29.34,1.5,19.56
2012-04-12,30.25,1.5,20.166666666666668
2012-04-13,30.79,1.5,20.526666666666667
2012-04-16,30.21,1.5,20.14
2012-04-17,30.52,1.5,20.346666666666668
2012-04-18,30.45,1.5,20.3
2012-04-19,30.3,1.5,20.2
2012-04-20,30.25,1.5,20.166666666666668
2012-04-23,29.53,1.5,19.686666666666667
2012-04-24,29.73,1.5,19.82
2012-04-25,30.45,1.5,20.3
2012-04-26,30.8,1.5,20.533333333333335
2012-04-27,30.88,1.5,20.586666666666666
2012-04-30,30.75,1.5,20.5
2012-05-01,30.77,1.5,20.513333333333332
2012-05-02,30.55,1.91,15.99476439790576
2012-05-03,29.1,1.91,15.23560209424084
2012-05-04,29.45,1.91,15.418848167539267
2012-05-07,29.63,1.91,15.513089005235603
2012-05-08,29.54,1.91,15.465968586387435
2012-05-09,29.36,1.91,15.3717277486911
2012-05-10,29.54,1.91,15.465968586387435
2012-05-11,29.48,1.91,15.43455497382199
2012-05-14,29.18,1.91,15.277486910994766
2012-05-15,29.15,1.91,15.261780104712042
2012-05-16,29.38,1.91,15.38219895287958
2012-05-17,28.75,1.91,15.052356020942408
2012-05-18,28.16,1.91,14.7434554973822
2012-05-21,29.06,1.91,15.214659685863875
2012-05-22,29.6,1.91,15.49738219895288
2012-05-23,29.79,1.91,15.596858638743456
2012-05-24,29.94,1.91,15.67539267015707
2012-05-25,29.84,1.91,15.62303664921466
2012-05-29,30.07,1.91,15.7434554973822
2012-05-30,29.37,1.91,15.376963350785342
2012-05-31,28.8,1.91,15.078534031413614
2012-06-01,28.06,1.91,14.69109947643979
2012-06-04,28.54,1.91,14.942408376963352
2012-06-05,28.45,1.91,14.895287958115183
2012-06-06,29.08,1.91,15.225130890052355
2012-06-07,29.2,1.91,15.287958115183246
2012-06-08,29.15,1.91,15.261780104712042
2012-06-11,29.09,1.91,15.230366492146597
2012-06-12,29.29,1.91,15.335078534031414
2012-06-13,28.73,1.91,15.041884816753928
2012-06-14,29.12,1.91,15.246073298429321
2012-06-15,29.6,1.91,15.49738219895288
2012-06-18,30.03,1.91,15.722513089005236
2012-06-19,30.34,1.91,15.884816753926701
2012-06-20,30.65,1.91,16.047120418848166
2012-06-21,29.87,1.91,15.638743455497384
2012-06-22,31.24,1.91,16.356020942408378
2012-06-25,30.32,1.91,15.874345549738221
2012-06-26,30.79,1.91,16.12041884816754
2012-06-27,30.86,1.91,16.157068062827225
2012-06-28,30.38,1.91,15.905759162303665
2012-06-29,30.91,1.91,16.18324607329843
2012-07-02,31.66,1.91,16.57591623036649
2012-07-03,31.58,1.91,16.534031413612567
2012-07-05,31.75,1.91,16.62303664921466
2012-07-06,31.32,1.91,16.397905759162306
2012-07-09,30.91,1.91,16.18324607329843
2012-07-10,30.57,1.91,16.005235602094242
2012-07-11,30.18,1.91,15.801047120418849
2012-07-12,30.66,1.91,16.05235602094241
2012-07-13,31.02,1.91,16.240837696335078
2012-07-16,31.79,1.91,16.643979057591622
2012-07-17,32.06,1.91,16.78534031413613
2012-07-18,31.96,1.91,16.73298429319372
2012-07-19,31.35,1.91,16.41361256544503
2012-07-20,31.44,1.91,16.460732984293195
2012-07-23,31.12,1.91,16.29319371727749
2012-07-24,30.66,1.91,16.05235602094241
2012-07-25,30.55,1.91,15.99476439790576
2012-07-26,31.69,1.91,16.591623036649217
2012-07-27,32.29,-2.7,-11.959259259259259
2012-07-30,32.71,-2.7,-12.114814814814814
2012-07-31,32.27,-2.7,-11.951851851851853
2012-08-01,31.87,-2.7,-11.803703703703704
2012-08-02,32.32,-2.7,-11.97037037037037
2012-08-03,32.74,-2.7,-12.125925925925927
2012-08-06,32.76,-2.7,-12.133333333333331
2012-08-07,32.6,-2.7,-12.074074074074074
2012-08-08,32.79,-2.7,-12.144444444444444
2012-08-09,32.13,-2.7,-11.9
2012-08-10,32.27,-2.7,-11.951851851851853
2012-08-13,32.08,-2.7,-11.88148148148148
2012-08-14,32.47,-2.7,-12.025925925925925
2012-08-15,32.26,-2.7,-11.948148148148146
2012-08-16,32.42,-2.7,-12.007407407407408
2012-08-17,32.17,-2.7,-11.914814814814815
2012-08-20,32.04,-2.7,-11.866666666666665
2012-08-21,31.88,-2.7,-11.807407407407407
2012-08-22,32.03,-2.7,-11.862962962962962
2012-08-23,31.79,-2.7,-11.774074074074074
2012-08-24,31.67,-2.7,-11.72962962962963
2012-08-27,31.92,-2.7,-11.822222222222223
2012-08-28,31.85,-2.7,-11.796296296296296
2012-08-29,32.01,-2.7,-11.855555555555554
2012-08-30,31.67,-2.7,-11.72962962962963
2012-08-31,32.06,-2.7,-11.874074074074073
2012-09-04,32.13,-2.7,-11.9
2012-09-05,31.9,-2.7,-11.814814814814813
2012-09-06,32.38,-2.7,-11.992592592592592
2012-09-07,32.43,-2.7,-12.011111111111111
2012-09-10,32.17,-2.7,-11.914814814814815
2012-09-11,32.87,-2.7,-12.174074074074072
2012-09-12,33.37,-2.7,-12.359259259259257
2012-09-13,33.74,-2.7,-12.496296296296297
2012-09-14,33.56,-2.7,-12.42962962962963
2012-09-17,33.47,-2.7,-12.396296296296295
2012-09-18,33.42,-2.7,-12.377777777777778
2012-09-19,33.7,-2.7,-12.481481481481481
2012-09-20,33.65,-2.7,-12.462962962962962
2012-09-21,33.75,-2.7,-12.5
2012-09-24,33.44,-2.7,-12.385185185185184
2012-09-25,33.64,-2.7,-12.459259259259259
2012-09-26,33.13,-2.7,-12.27037037037037
2012-09-27,33.48,-2.7,-12.399999999999999
2012-09-28,33.57,-2.7,-12.433333333333332
2012-10-01,34.18,-2.7,-12.659259259259258
2012-10-02,34.0,-2.7,-12.592592592592592
2012-10-03,34.63,-2.7,-12.825925925925926
2012-10-04,34.92,-2.7,-12.933333333333334
2012-10-05,35.06,-2.7,-12.985185185185186
2012-10-08,34.68,-2.7,-12.844444444444443
2012-10-09,34.19,-2.7,-12.662962962962961
2012-10-10,34.36,-2.7,-12.725925925925925
2012-10-11,34.76,-2.7,-12.874074074074073
2012-10-12,34.78,-2.7,-12.881481481481481
2012-10-15,34.97,-2.7,-12.95185185185185
2012-10-16,35.29,-2.7,-13.07037037037037
2012-10-17,35.64,-2.7,-13.2
2012-10-18,35.47,-2.7,-13.137037037037036
2012-10-19,34.99,-2.7,-12.959259259259259
2012-10-22,34.75,-2.7,-12.87037037037037
2012-10-23,34.16,-2.7,-12.65185185185185
2012-10-24,34.12,-2.7,-12.637037037037036
2012-10-25,34.39,-2.7,-12.737037037037036
2012-10-26,34.58,-2.7,-12.807407407407405
2012-10-31,34.69,-2.7,-12.848148148148146
2012-11-01,35.97,-2.7,-13.322222222222221
2012-11-02,35.85,-2.7,-13.277777777777777
2012-11-05,35.38,-2.7,-13.103703703703705
2012-11-06,35.97,-2.7,-13.322222222222221
2012-11-07,35.64,-2.7,-13.2
2012-11-08,35.51,-2.7,-13.15185185185185
2012-11-09,35.73,-2.7,-13.23333333333333
2012-11-12,35.81,-2.7,-13.262962962962963
2012-11-13,35.61,-2.7,-13.188888888888888
2012-11-14,34.99,-2.7,-12.959259259259259
2012-11-15,35.0,-2.7,-12.962962962962962
2012-11-16,35.68,2.46,14.504065040650406
2012-11-19,36.41,2.46,14.80081300813008
2012-11-20,36.58,2.46,14.869918699186991
2012-11-21,36.67,2.46,14.906504065040652
2012-11-23,37.03,2.46,15.052845528455284
2012-11-26,36.81,2.46,14.963414634146343
2012-11-27,36.7,2.46,14.918699186991871
2012-11-28,36.82,2.46,14.96747967479675
2012-11-29,37.04,2.46,15.05691056910569
2012-11-30,37.43,2.46,15.215447154471544
2012-12-03,37.16,2.46,15.105691056910567
2012-12-04,36.9,2.46,15.0
2012-12-05,37.01,2.46,15.044715447154472
2012-12-06,37.12,2.46,15.089430894308942
2012-12-07,37.14,2.46,15.097560975609756
2012-12-10,37.17,2.46,15.109756097560977
2012-12-11,37.22,2.46,15.130081300813007
2012-12-12,36.97,2.46,15.028455284552845
2012-12-13,36.8,2.46,14.959349593495935
2012-12-14,36.71,2.46,14.922764227642277
2012-12-17,37.28,2.46,15.154471544715447
2012-12-18,37.68,2.46,15.317073170731707
2012-12-19,37.29,2.46,15.158536585365853
2012-12-20,38.12,2.46,15.495934959349592
2012-12-21,37.69,2.46,15.321138211382113
2012-12-24,37.79,2.46,15.361788617886178
2012-12-26,37.44,2.46,15.21951219512195
2012-12-27,37.35,2.46,15.182926829268293
2012-12-28,37.16,2.46,15.105691056910567
2012-12-31,37.9,2.46,15.40650406504065
2013-01-02,38.85,2.46,15.792682926829269
2013-01-03,38.88,2.46,15.80487804878049
2013-01-04,39.19,2.46,15.930894308943088
2013-01-07,39.47,2.46,16.04471544715447
2013-01-08,39.84,2.46,16.195121951219512
2013-01-09,40.45,2.46,16.44308943089431
2013-01-10,40.13,2.46,16.3130081300813
2013-01-11,40.29,2.46,16.378048780487806
2013-01-14,40.16,2.46,16.32520325203252
2013-01-15,40.11,2.46,16.304878048780488
2013-01-16,40.05,2.46,16.28048780487805
2013-01-17,39.97,2.46,16.247967479674795
2013-01-18,39.57,2.46,16.085365853658537
2013-01-22,39.76,2.46,16.162601626016258
2013-01-23,39.76,2.46,16.162601626016258
2013-01-24,39.89,2.46,16.215447154471544
2013-01-25,39.96,2.46,16.243902439024392
2013-01-28,39.09,2.46,15.890243902439027
2013-01-29,39.17,2.46,15.922764227642277
2013-01-30,38.75,2.46,15.752032520325203
2013-01-31,39.48,2.46,16.048780487804876
2013-02-01,39.64,2.46,16.11382113821138
2013-02-04,39.16,2.46,15.91869918699187
2013-02-05,39.88,2.46,16.211382113821138
2013-02-06,40.21,1.94,20.726804123711343
2013-02-07,39.26,1.94,20.237113402061855
2013-02-08,39.45,1.94,20.335051546391753
2013-02-11,39.08,1.94,20.144329896907216
2013-02-12,39.2,1.94,20.206185567010312
2013-02-13,38.69,1.94,19.943298969072163
2013-02-14,38.99,1.94,20.0979381443299
2013-02-15,39.5,1.94,20.360824742268044
2013-02-19,39.4,1.94,20.309278350515463
2013-02-20,38.86,1.94,20.030927835051546
2013-02-21,39.36,1.94,20.288659793814432
2013-02-22,39.86,1.94,20.54639175257732
2013-02-25,38.97,1.94,20.087628865979383
2013-02-26,39.46,1.94,20.340206185567013
2013-02-27,39.97,1.94,20.603092783505154
