date,MS,MS_EPS,PE Ratio
1999-12-03,64.09,0.45,142.42222222222222
1999-12-06,63.94,0.45,142.08888888888887
1999-12-07,65.81,0.45,146.24444444444444
1999-12-08,66.22,0.45,147.15555555555554
1999-12-09,66.44,0.45,147.64444444444445
1999-12-10,67.25,0.45,149.44444444444443
1999-12-13,65.84,0.45,146.3111111111111
1999-12-14,63.53,0.45,141.17777777777778
1999-12-15,63.18,0.45,140.4
1999-12-16,62.5,0.45,138.88888888888889
1999-12-17,64.03,0.45,142.2888888888889
1999-12-20,65.16,0.45,144.79999999999998
1999-12-21,64.44,0.45,143.2
1999-12-22,64.94,0.45,144.3111111111111
1999-12-23,65.75,0.45,146.11111111111111
1999-12-27,65.81,0.45,146.24444444444444
1999-12-28,67.13,0.45,149.17777777777778
1999-12-29,69.47,0.45,154.37777777777777
1999-12-30,70.63,0.45,156.95555555555555
1999-12-31,71.38,0.45,158.6222222222222
2000-01-03,67.5,0.45,150.0
2000-01-04,62.5,0.45,138.88888888888889
2000-01-05,60.22,0.45,133.82222222222222
2000-01-06,61.38,0.45,136.4
2000-01-07,63.28,0.45,140.62222222222223
2000-01-10,65.31,0.45,145.13333333333333
2000-01-11,65.31,0.45,145.13333333333333
2000-01-12,65.81,0.45,146.24444444444444
2000-01-13,66.22,0.45,147.15555555555554
2000-01-14,68.66,0.45,152.57777777777775
2000-01-18,66.88,0.45,148.6222222222222
2000-01-19,67.84,0.45,150.75555555555556
2000-01-20,67.41,0.45,149.79999999999998
2000-01-21,66.25,0.45,147.22222222222223
2000-01-24,64.0,0.45,142.22222222222223
2000-01-25,64.72,0.45,143.82222222222222
2000-01-26,66.44,0.45,147.64444444444445
2000-01-27,67.56,0.45,150.13333333333333
2000-01-28,63.31,0.45,140.6888888888889
2000-01-31,66.25,0.45,147.22222222222223
2000-02-01,64.0,0.45,142.22222222222223
2000-02-02,65.13,0.45,144.73333333333332
2000-02-03,66.0,0.45,146.66666666666666
2000-02-04,65.69,0.45,145.97777777777776
2000-02-07,65.13,0.45,144.73333333333332
2000-02-08,67.81,0.45,150.6888888888889
2000-02-09,67.19,0.45,149.3111111111111
2000-02-10,66.81,0.45,148.46666666666667
2000-02-11,66.75,0.45,148.33333333333334
2000-02-14,66.0,0.45,146.66666666666666
2000-02-15,65.56,0.45,145.6888888888889
2000-02-16,65.56,0.45,145.6888888888889
2000-02-17,63.25,0.45,140.55555555555554
2000-02-18,61.25,0.45,136.11111111111111
2000-02-22,62.31,0.45,138.46666666666667
2000-02-23,65.75,0.45,146.11111111111111
2000-02-24,69.06,0.45,153.46666666666667
2000-02-25,69.88,0.45,155.28888888888886
2000-02-28,69.19,0.45,153.75555555555556
2000-02-29,70.44,0.45,156.53333333333333
2000-03-01,75.25,0.45,167.22222222222223
2000-03-02,76.56,0.45,170.13333333333333
2000-03-03,79.19,0.45,175.97777777777776
2000-03-06,80.88,0.45,179.73333333333332
2000-03-07,81.0,0.45,180.0
2000-03-08,79.0,0.45,175.55555555555554
2000-03-09,83.38,0.45,185.28888888888886
2000-03-10,86.63,0.45,192.5111111111111
2000-03-13,82.5,0.45,183.33333333333334
2000-03-14,79.94,0.45,177.64444444444445
2000-03-15,78.0,0.45,173.33333333333334
2000-03-16,80.75,0.45,179.44444444444443
2000-03-17,88.88,0.45,197.5111111111111
2000-03-20,87.69,0.45,194.86666666666665
2000-03-21,88.69,0.45,197.08888888888887
2000-03-22,90.14,0.45,200.3111111111111
2000-03-23,94.75,0.45,210.55555555555554
2000-03-24,95.81,0.45,212.9111111111111
2000-03-27,90.0,0.45,200.0
2000-03-28,88.0,0.45,195.55555555555554
2000-03-29,86.75,0.45,192.77777777777777
2000-03-30,84.14,0.45,186.9777777777778
2000-03-31,82.88,0.45,184.17777777777778
2000-04-03,85.38,0.45,189.73333333333332
2000-04-04,78.63,0.45,174.73333333333332
2000-04-05,79.75,0.45,177.22222222222223
2000-04-06,85.31,0.45,189.57777777777778
2000-04-07,84.56,0.45,187.91111111111113
2000-04-10,88.75,0.45,197.22222222222223
2000-04-11,86.06,0.45,191.24444444444444
2000-04-12,79.75,0.45,177.22222222222223
2000-04-13,75.5,1.34,56.34328358208955
2000-04-14,66.88,1.34,49.91044776119402
2000-04-17,68.94,1.34,51.447761194029844
2000-04-18,75.75,1.34,56.52985074626865
2000-04-19,75.0,1.34,55.97014925373134
2000-04-20,75.0,1.34,55.97014925373134
2000-04-24,77.63,1.34,57.93283582089551
2000-04-25,79.88,1.34,59.611940298507456
2000-04-26,80.63,1.34,60.17164179104477
2000-04-27,80.5,1.34,60.07462686567164
2000-04-28,76.75,1.34,57.276119402985074
2000-05-01,79.75,1.34,59.514925373134325
2000-05-02,75.75,1.34,56.52985074626865
2000-05-03,73.0,1.34,54.4776119402985
2000-05-04,71.63,1.34,53.45522388059701
2000-05-05,71.13,1.34,53.0820895522388
2000-05-08,71.81,1.34,53.58955223880597
2000-05-09,71.13,1.34,53.0820895522388
2000-05-10,66.13,1.34,49.35074626865671
2000-05-11,67.0,1.34,50.0
2000-05-12,69.41,1.34,51.79850746268656
2000-05-15,74.06,1.34,55.26865671641791
2000-05-16,75.25,1.34,56.156716417910445
2000-05-17,76.0,1.34,56.71641791044776
2000-05-18,74.69,1.34,55.73880597014925
2000-05-19,69.44,1.34,51.82089552238806
2000-05-22,67.5,1.34,50.373134328358205
2000-05-23,68.25,1.34,50.93283582089552
2000-05-24,68.25,1.34,50.93283582089552
2000-05-25,64.0,1.34,47.76119402985074
2000-05-26,63.69,1.34,47.52985074626865
2000-05-30,67.0,1.34,50.0
2000-05-31,71.5,1.34,53.35820895522388
2000-06-01,75.25,1.34,56.156716417910445
2000-06-02,83.06,1.34,61.98507462686567
2000-06-05,82.13,1.34,61.2910447761194
2000-06-06,79.75,1.34,59.514925373134325
2000-06-07,79.94,1.34,59.656716417910445
2000-06-08,78.75,1.34,58.76865671641791
2000-06-09,79.25,1.34,59.14179104477611
2000-06-12,80.81,1.34,60.30597014925373
2000-06-13,83.38,1.34,62.22388059701492
2000-06-14,85.5,1.34,63.805970149253724
2000-06-15,83.94,1.34,62.64179104477611
2000-06-16,81.13,1.34,60.544776119402975
2000-06-19,84.44,1.34,63.014925373134325
2000-06-20,86.56,1.34,64.59701492537313
2000-06-21,85.63,1.34,63.902985074626855
2000-06-22,83.19,1.34,62.0820895522388
2000-06-23,81.13,1.34,60.544776119402975
2000-06-26,82.19,1.34,61.33582089552238
2000-06-27,83.0,1.34,61.940298507462686
2000-06-28,83.5,1.34,62.31343283582089
2000-06-29,84.38,1.34,62.970149253731336
2000-06-30,83.25,1.34,62.12686567164179
2000-07-03,85.0,1.34,63.43283582089552
2000-07-05,86.88,1.34,64.83582089552237
2000-07-06,89.5,1.34,66.79104477611939
2000-07-07,90.63,1.34,67.63432835820895
2000-07-10,93.38,1.34,69.6865671641791
2000-07-11,94.88,1.34,70.80597014925372
2000-07-12,95.5,1.34,71.26865671641791
2000-07-13,96.38,1.34,71.92537313432835
2000-07-14,96.0,1.27,75.59055118110236
2000-07-17,92.13,1.27,72.54330708661416
2000-07-18,91.25,1.27,71.85039370078741
2000-07-19,88.25,1.27,69.48818897637796
2000-07-20,91.25,1.27,71.85039370078741
2000-07-21,94.69,1.27,74.55905511811024
2000-07-24,94.13,1.27,74.11811023622047
2000-07-25,94.47,1.27,74.38582677165354
2000-07-26,93.0,1.27,73.22834645669292
2000-07-27,92.5,1.27,72.83464566929133
2000-07-28,88.25,1.27,69.48818897637796
2000-07-31,91.25,1.27,71.85039370078741
2000-08-01,90.94,1.27,71.60629921259843
2000-08-02,92.19,1.27,72.59055118110236
2000-08-03,93.88,1.27,73.92125984251967
2000-08-04,97.75,1.27,76.96850393700787
2000-08-07,98.69,1.27,77.70866141732283
2000-08-08,96.75,1.27,76.18110236220473
2000-08-09,98.38,1.27,77.46456692913385
2000-08-10,96.63,1.27,76.08661417322834
2000-08-11,101.63,1.27,80.02362204724409
2000-08-14,104.06,1.27,81.93700787401575
2000-08-15,101.5,1.27,79.92125984251969
2000-08-16,98.5,1.27,77.55905511811024
2000-08-17,102.19,1.27,80.46456692913385
2000-08-18,100.44,1.27,79.08661417322834
2000-08-21,101.88,1.27,80.22047244094487
2000-08-22,102.88,1.27,81.00787401574803
2000-08-23,101.59,1.27,79.99212598425197
2000-08-24,103.13,1.27,81.20472440944881
2000-08-25,101.25,1.27,79.7244094488189
2000-08-28,102.88,1.27,81.00787401574803
2000-08-29,104.5,1.27,82.28346456692913
2000-08-30,105.88,1.27,83.37007874015748
2000-08-31,107.58,1.27,84.70866141732283
2000-09-01,107.69,1.27,84.79527559055119
2000-09-05,106.94,1.27,84.20472440944881
2000-09-06,106.19,1.27,83.61417322834646
2000-09-07,105.0,1.27,82.67716535433071
2000-09-08,105.5,1.27,83.07086614173228
2000-09-11,109.38,1.27,86.1259842519685
2000-09-12,107.94,1.27,84.99212598425197
2000-09-13,104.5,1.27,82.28346456692913
2000-09-14,104.94,1.27,82.62992125984252
2000-09-15,98.5,1.27,77.55905511811024
2000-09-18,93.5,1.27,73.62204724409449
2000-09-19,97.5,1.27,76.77165354330708
2000-09-20,95.94,1.27,75.54330708661416
2000-09-21,89.31,1.27,70.32283464566929
2000-09-22,90.56,1.27,71.30708661417323
2000-09-25,92.44,1.27,72.78740157480314
2000-09-26,88.69,1.27,69.83464566929133
2000-09-27,86.81,1.27,68.35433070866142
2000-09-28,90.06,1.27,70.91338582677166
2000-09-29,91.44,1.27,72.0
2000-10-02,90.63,1.27,71.36220472440944
2000-10-03,91.88,1.27,72.34645669291338
2000-10-04,90.38,1.27,71.16535433070865
2000-10-05,92.0,1.27,72.44094488188976
2000-10-06,84.25,1.27,66.33858267716535
2000-10-09,83.25,1.27,65.55118110236221
2000-10-10,74.5,1.27,58.661417322834644
2000-10-11,77.75,1.27,61.22047244094488
2000-10-12,70.75,1.27,55.70866141732284
2000-10-13,78.19,1.27,61.56692913385827
2000-10-16,77.69,1.07,72.60747663551402
2000-10-17,73.94,1.07,69.10280373831775
2000-10-18,73.0,1.07,68.22429906542055
2000-10-19,76.56,1.07,71.55140186915888
2000-10-20,80.94,1.07,75.64485981308411
2000-10-23,78.0,1.07,72.89719626168224
2000-10-24,81.25,1.07,75.93457943925233
2000-10-25,78.13,1.07,73.01869158878503
2000-10-26,77.25,1.07,72.19626168224299
2000-10-27,79.44,1.07,74.2429906542056
2000-10-30,80.88,1.07,75.58878504672896
2000-10-31,80.31,1.07,75.05607476635514
2000-11-01,79.06,1.07,73.88785046728972
2000-11-02,80.44,1.07,75.17757009345793
2000-11-03,83.56,1.07,78.09345794392523
2000-11-06,80.25,1.07,75.0
2000-11-07,76.63,1.07,71.61682242990653
2000-11-08,73.06,1.07,68.2803738317757
2000-11-09,70.81,1.07,66.17757009345794
2000-11-10,69.13,1.07,64.607476635514
2000-11-13,68.0,1.07,63.55140186915887
2000-11-14,67.88,1.07,63.43925233644859
2000-11-15,70.0,1.07,65.42056074766354
2000-11-16,71.0,1.07,66.35514018691589
2000-11-17,68.69,1.07,64.19626168224299
2000-11-20,64.5,1.07,60.2803738317757
2000-11-21,65.56,1.07,61.271028037383175
2000-11-22,64.38,1.07,60.168224299065415
2000-11-24,65.31,1.07,61.03738317757009
2000-11-27,66.5,1.07,62.14953271028037
2000-11-28,63.63,1.07,59.467289719626166
2000-11-29,65.0,1.07,60.747663551401864
2000-11-30,63.38,1.07,59.23364485981308
2000-12-01,62.38,1.07,58.299065420560744
2000-12-04,63.94,1.07,59.75700934579439
2000-12-05,72.0,1.07,67.28971962616822
2000-12-06,69.44,1.07,64.89719626168224
2000-12-07,67.88,1.07,63.43925233644859
2000-12-08,74.19,1.07,69.33644859813083
2000-12-11,77.81,1.07,72.7196261682243
2000-12-12,73.63,1.07,68.81308411214953
2000-12-13,75.25,1.07,70.32710280373831
2000-12-14,68.19,1.07,63.72897196261682
2000-12-15,68.88,1.07,64.37383177570092
2000-12-18,69.25,1.07,64.7196261682243
2000-12-19,69.0,1.07,64.48598130841121
2000-12-20,68.56,1.07,64.07476635514018
2000-12-21,72.0,1.07,67.28971962616822
2000-12-22,74.25,1.07,69.39252336448598
2000-12-26,76.56,1.07,71.55140186915888
2000-12-27,76.56,1.07,71.55140186915888
2000-12-28,79.38,1.07,74.18691588785046
2000-12-29,79.25,1.07,74.06542056074765
2001-01-02,72.13,1.07,67.41121495327101
2001-01-03,83.69,1.07,78.21495327102804
2001-01-04,88.69,1.07,82.88785046728971
2001-01-05,84.63,1.07,79.09345794392523
2001-01-08,83.38,1.07,77.9252336448598
2001-01-09,82.5,1.07,77.10280373831775
2001-01-10,86.0,1.07,80.37383177570094
2001-01-11,87.5,1.07,81.77570093457943
2001-01-12,85.13,1.07,79.5607476635514
2001-01-16,83.94,1.07,78.44859813084112
2001-01-17,80.88,1.07,75.58878504672896
2001-01-18,80.13,1.07,74.88785046728971
2001-01-19,84.38,1.07,78.85981308411215
2001-01-22,83.88,1.07,78.39252336448597
2001-01-23,86.81,1.07,81.13084112149532
2001-01-24,84.25,1.07,78.73831775700934
2001-01-25,82.88,1.07,77.45794392523364
2001-01-26,82.5,1.07,77.10280373831775
2001-01-29,83.98,1.07,78.48598130841121
2001-01-30,85.0,1.07,79.43925233644859
2001-01-31,84.8,1.07,79.25233644859813
2001-02-01,89.8,1.07,83.9252336448598
2001-02-02,86.26,1.07,80.61682242990655
2001-02-05,86.5,1.07,80.8411214953271
2001-02-06,84.95,1.07,79.39252336448598
2001-02-07,80.2,1.07,74.95327102803738
2001-02-08,78.0,1.07,72.89719626168224
2001-02-09,79.35,1.07,74.15887850467288
2001-02-12,80.0,1.07,74.76635514018692
2001-02-13,79.21,1.07,74.02803738317756
2001-02-14,76.94,1.07,71.90654205607476
2001-02-15,76.32,1.07,71.32710280373831
2001-02-16,74.75,1.07,69.85981308411215
2001-02-20,68.86,1.07,64.35514018691589
2001-02-21,66.04,1.07,61.7196261682243
2001-02-22,68.93,1.07,64.42056074766356
2001-02-23,67.0,1.07,62.61682242990654
2001-02-26,69.2,1.07,64.67289719626169
2001-02-27,69.66,1.07,65.10280373831775
2001-02-28,65.13,1.07,60.86915887850466
2001-03-01,63.6,1.07,59.4392523364486
2001-03-02,61.05,1.07,57.05607476635513
2001-03-05,62.6,1.07,58.50467289719626
2001-03-06,65.39,1.07,61.112149532710276
2001-03-07,66.75,1.07,62.38317757009345
2001-03-08,64.38,1.07,60.168224299065415
2001-03-09,61.26,1.07,57.25233644859813
2001-03-12,56.0,1.07,52.336448598130836
2001-03-13,59.0,1.07,55.140186915887845
2001-03-14,57.0,1.07,53.271028037383175
2001-03-15,59.01,1.07,55.14953271028037
2001-03-16,57.92,1.07,54.13084112149532
2001-03-19,60.73,1.07,56.75700934579439
2001-03-20,56.5,1.07,52.80373831775701
2001-03-21,54.64,1.07,51.06542056074766
2001-03-22,53.25,1.07,49.76635514018691
2001-03-23,53.51,1.07,50.009345794392516
2001-03-26,54.5,1.07,50.93457943925233
2001-03-27,56.6,1.07,52.89719626168224
2001-03-28,54.0,1.07,50.467289719626166
2001-03-29,53.68,1.07,50.168224299065415
2001-03-30,53.5,1.07,50.0
2001-04-02,52.35,1.07,48.92523364485981
2001-04-03,49.34,1.07,46.11214953271028
2001-04-04,45.26,1.07,42.299065420560744
2001-04-05,52.4,1.07,48.971962616822424
2001-04-06,50.9,1.07,47.57009345794392
2001-04-09,50.29,1.07,47.0
2001-04-10,54.64,1.07,51.06542056074766
2001-04-11,57.65,1.07,53.87850467289719
2001-04-12,59.6,1.07,55.70093457943925
2001-04-16,57.4,1.07,53.64485981308411
2001-04-17,58.85,1.07,55.0
2001-04-18,66.9,1.07,62.52336448598131
2001-04-19,67.27,1.07,62.86915887850466
2001-04-20,66.0,1.07,61.6822429906542
2001-04-23,63.8,1.07,59.62616822429906
2001-04-24,61.6,1.07,57.570093457943926
2001-04-25,61.4,1.07,57.38317757009345
2001-04-26,62.86,1.07,58.747663551401864
2001-04-27,65.3,1.07,61.02803738317756
2001-04-30,62.79,1.07,58.6822429906542
2001-05-01,63.35,1.07,59.205607476635514
2001-05-02,66.52,1.07,62.168224299065415
2001-05-03,66.23,1.07,61.89719626168225
2001-05-04,67.35,1.07,62.94392523364485
2001-05-07,66.96,1.07,62.57943925233644
2001-05-08,66.02,1.07,61.70093457943924
2001-05-09,65.07,1.07,60.813084112149525
2001-05-10,65.0,1.07,60.747663551401864
2001-05-11,63.21,1.07,59.074766355140184
2001-05-14,64.99,1.07,60.73831775700934
2001-05-15,65.61,1.07,61.31775700934579
2001-05-16,69.1,1.07,64.57943925233644
2001-05-17,69.7,1.07,65.14018691588785
2001-05-18,69.04,1.07,64.5233644859813
2001-05-21,72.68,1.07,67.92523364485982
2001-05-22,74.26,1.07,69.40186915887851
2001-05-23,71.5,1.07,66.82242990654206
2001-05-24,72.06,1.07,67.34579439252336
2001-05-25,69.48,1.07,64.93457943925233
2001-05-29,68.08,1.07,63.62616822429906
2001-05-30,64.2,1.07,60.0
2001-05-31,65.01,1.07,60.757009345794394
2001-06-01,65.2,1.07,60.93457943925234
2001-06-04,65.0,1.07,60.747663551401864
2001-06-05,66.1,1.07,61.77570093457943
2001-06-06,64.5,1.07,60.2803738317757
2001-06-07,65.5,1.07,61.21495327102804
2001-06-08,64.59,1.07,60.36448598130841
2001-06-11,62.25,1.07,58.17757009345794
2001-06-12,60.55,1.07,56.588785046728965
2001-06-13,59.4,1.07,55.51401869158878
2001-06-14,57.35,1.07,53.598130841121495
2001-06-15,57.52,1.07,53.757009345794394
2001-06-18,57.3,1.07,53.55140186915887
2001-06-19,58.45,1.07,54.626168224299064
2001-06-20,59.35,1.07,55.467289719626166
2001-06-21,64.95,1.07,60.70093457943925
2001-06-22,65.05,1.07,60.79439252336448
2001-06-25,64.52,1.07,60.29906542056074
2001-06-26,63.82,1.07,59.64485981308411
2001-06-27,62.65,1.07,58.55140186915887
2001-06-28,64.01,1.07,59.822429906542055
2001-06-29,64.23,1.07,60.02803738317757
2001-07-02,63.75,1.07,59.57943925233644
2001-07-03,63.7,1.07,59.532710280373834
2001-07-05,63.3,1.07,59.15887850467289
2001-07-06,60.94,1.07,56.95327102803738
2001-07-09,60.73,1.07,56.75700934579439
2001-07-10,58.46,1.07,54.63551401869159
2001-07-11,57.82,1.07,54.03738317757009
2001-07-12,61.82,1.07,57.77570093457943
2001-07-13,61.42,0.82,74.90243902439025
2001-07-16,58.45,0.82,71.28048780487805
2001-07-17,59.81,0.82,72.93902439024392
2001-07-18,58.9,0.82,71.82926829268293
2001-07-19,58.85,0.82,71.76829268292684
2001-07-20,59.5,0.82,72.5609756097561
2001-07-23,58.7,0.82,71.58536585365854
2001-07-24,57.53,0.82,70.15853658536587
2001-07-25,57.12,0.82,69.65853658536585
2001-07-26,59.14,0.82,72.1219512195122
2001-07-27,59.59,0.82,72.67073170731709
2001-07-30,59.65,0.82,72.7439024390244
2001-07-31,59.82,0.82,72.95121951219512
2001-08-01,62.4,0.82,76.09756097560975
2001-08-02,62.98,0.82,76.8048780487805
2001-08-03,63.15,0.82,77.01219512195122
2001-08-06,61.25,0.82,74.69512195121952
2001-08-07,61.4,0.82,74.8780487804878
2001-08-08,58.25,0.82,71.03658536585367
2001-08-09,56.09,0.82,68.40243902439025
2001-08-10,55.89,0.82,68.15853658536585
2001-08-13,55.74,0.82,67.97560975609757
2001-08-14,55.85,0.82,68.10975609756098
2001-08-15,54.95,0.82,67.01219512195122
2001-08-16,53.0,0.82,64.63414634146342
2001-08-17,51.2,0.82,62.43902439024391
2001-08-20,53.26,0.82,64.95121951219512
2001-08-21,52.4,0.82,63.90243902439025
2001-08-22,53.48,0.82,65.21951219512195
2001-08-23,52.49,0.82,64.01219512195122
2001-08-24,56.6,0.82,69.02439024390245
2001-08-27,56.35,0.82,68.71951219512195
2001-08-28,54.55,0.82,66.52439024390245
2001-08-29,53.84,0.82,65.65853658536587
2001-08-30,52.3,0.82,63.78048780487805
2001-08-31,53.35,0.82,65.0609756097561
2001-09-04,52.2,0.82,63.65853658536586
2001-09-05,51.71,0.82,63.0609756097561
2001-09-06,49.5,0.82,60.36585365853659
2001-09-07,48.06,0.82,58.60975609756098
2001-09-10,48.9,0.82,59.63414634146341
2001-09-17,42.5,0.82,51.82926829268293
2001-09-18,42.2,0.82,51.463414634146346
2001-09-19,41.99,0.82,51.207317073170735
2001-09-20,37.62,0.82,45.8780487804878
2001-09-21,40.08,0.82,48.87804878048781
2001-09-24,42.55,0.82,51.890243902439025
2001-09-25,42.8,0.82,52.19512195121951
2001-09-26,43.63,0.82,53.207317073170735
2001-09-27,44.31,0.82,54.03658536585367
2001-09-28,46.35,0.82,56.524390243902445
2001-10-01,46.9,0.82,57.19512195121951
2001-10-02,47.05,0.82,57.3780487804878
2001-10-03,49.89,0.82,60.84146341463415
2001-10-04,49.89,0.82,60.84146341463415
2001-10-05,48.37,0.82,58.98780487804878
2001-10-08,47.76,0.82,58.24390243902439
2001-10-09,49.26,0.82,60.07317073170732
2001-10-10,50.6,0.82,61.707317073170735
2001-10-11,52.8,0.82,64.39024390243902
2001-10-12,51.46,0.82,62.75609756097561
2001-10-15,52.52,0.65,80.8
2001-10-16,52.6,0.65,80.92307692307692
2001-10-17,52.51,0.65,80.78461538461538
2001-10-18,51.35,0.65,79.0
2001-10-19,49.1,0.65,75.53846153846153
2001-10-22,50.74,0.65,78.06153846153846
2001-10-23,50.99,0.65,78.44615384615385
2001-10-24,50.0,0.65,76.92307692307692
2001-10-25,51.35,0.65,79.0
2001-10-26,52.09,0.65,80.13846153846154
2001-10-29,50.67,0.65,77.95384615384616
2001-10-30,49.92,0.65,76.8
2001-10-31,48.92,0.65,75.26153846153846
2001-11-01,50.45,0.65,77.61538461538461
2001-11-02,51.47,0.65,79.18461538461538
2001-11-05,51.69,0.65,79.52307692307691
2001-11-06,53.17,0.65,81.8
2001-11-07,53.85,0.65,82.84615384615384
2001-11-08,53.76,0.65,82.7076923076923
2001-11-09,53.26,0.65,81.93846153846154
2001-11-12,53.34,0.65,82.06153846153846
2001-11-13,55.89,0.65,85.98461538461538
2001-11-14,58.2,0.65,89.53846153846153
2001-11-15,57.24,0.65,88.06153846153846
2001-11-16,55.7,0.65,85.6923076923077
2001-11-19,57.41,0.65,88.32307692307691
2001-11-20,56.88,0.65,87.50769230769231
2001-11-21,56.54,0.65,86.98461538461538
2001-11-23,57.87,0.65,89.03076923076922
2001-11-26,59.52,0.65,91.56923076923077
2001-11-27,57.75,0.65,88.84615384615384
2001-11-28,54.2,0.65,83.38461538461539
2001-11-29,56.25,0.65,86.53846153846153
2001-11-30,55.5,0.65,85.38461538461539
2001-12-03,52.33,0.65,80.5076923076923
2001-12-04,52.72,0.65,81.1076923076923
2001-12-05,55.87,0.65,85.95384615384614
2001-12-06,57.05,0.65,87.76923076923076
2001-12-07,55.66,0.65,85.63076923076922
2001-12-10,54.65,0.65,84.07692307692307
2001-12-11,54.85,0.65,84.38461538461539
2001-12-12,55.01,0.65,84.63076923076922
2001-12-13,53.98,0.65,83.04615384615384
2001-12-14,52.55,0.65,80.84615384615384
2001-12-17,51.69,0.65,79.52307692307691
2001-12-18,53.56,0.65,82.4
2001-12-19,55.79,0.65,85.83076923076922
2001-12-20,56.02,0.65,86.18461538461538
2001-12-21,55.26,0.65,85.0153846153846
2001-12-24,55.25,0.65,85.0
2001-12-26,55.45,0.65,85.3076923076923
2001-12-27,55.4,0.65,85.23076923076923
2001-12-28,56.87,0.65,87.49230769230769
2001-12-31,55.94,0.65,86.06153846153846
2002-01-02,55.22,0.65,84.95384615384614
2002-01-03,56.82,0.65,87.41538461538461
2002-01-04,59.64,0.65,91.75384615384615
2002-01-07,59.19,0.65,91.06153846153846
2002-01-08,57.95,0.65,89.15384615384616
2002-01-09,58.39,0.65,89.83076923076923
2002-01-10,58.95,0.65,90.6923076923077
2002-01-11,57.56,0.65,88.55384615384615
2002-01-14,56.36,0.65,86.7076923076923
2002-01-15,57.85,0.65,89.0
2002-01-16,55.87,0.65,85.95384615384614
2002-01-17,57.64,0.65,88.67692307692307
2002-01-18,56.62,0.65,87.1076923076923
2002-01-22,55.35,0.65,85.15384615384615
2002-01-23,55.46,0.65,85.32307692307693
2002-01-24,54.4,0.65,83.6923076923077
2002-01-25,55.25,0.65,85.0
2002-01-28,54.99,0.65,84.6
2002-01-29,52.0,0.65,80.0
2002-01-30,52.6,0.65,80.92307692307692
2002-01-31,55.0,0.65,84.61538461538461
2002-02-01,53.41,0.65,82.16923076923077
2002-02-04,50.42,0.65,77.56923076923077
2002-02-05,49.44,0.65,76.06153846153846
2002-02-06,48.92,0.65,75.26153846153846
2002-02-07,48.6,0.65,74.76923076923077
2002-02-08,51.76,0.65,79.63076923076923
2002-02-11,52.15,0.65,80.23076923076923
2002-02-12,50.8,0.65,78.15384615384615
2002-02-13,51.35,0.65,79.0
2002-02-14,52.06,0.65,80.0923076923077
2002-02-15,49.88,0.65,76.73846153846154
2002-02-19,47.04,0.65,72.36923076923077
2002-02-20,47.77,0.65,73.49230769230769
2002-02-21,47.7,0.65,73.38461538461539
2002-02-22,46.63,0.65,71.73846153846154
2002-02-25,48.75,0.65,75.0
2002-02-26,48.75,0.65,75.0
2002-02-27,48.33,0.65,74.35384615384615
2002-02-28,49.12,0.65,75.56923076923076
2002-03-01,50.24,0.65,77.29230769230769
2002-03-04,53.75,0.65,82.6923076923077
2002-03-05,54.96,0.65,84.55384615384615
2002-03-06,56.36,0.65,86.7076923076923
2002-03-07,55.22,0.65,84.95384615384614
2002-03-08,56.86,0.65,87.47692307692307
2002-03-11,56.46,0.65,86.86153846153846
2002-03-12,56.48,0.65,86.89230769230768
2002-03-13,55.32,0.65,85.1076923076923
2002-03-14,54.68,0.65,84.12307692307692
2002-03-15,56.47,0.65,86.87692307692308
2002-03-18,56.82,0.65,87.41538461538461
2002-03-19,57.88,0.65,89.04615384615384
2002-03-20,56.77,0.65,87.33846153846154
2002-03-21,56.82,0.65,87.41538461538461
2002-03-22,55.95,0.65,86.07692307692308
2002-03-25,54.85,0.65,84.38461538461539
2002-03-26,55.79,0.65,85.83076923076922
2002-03-27,56.66,0.65,87.16923076923077
2002-03-28,57.31,0.65,88.16923076923077
2002-04-01,56.89,0.65,87.52307692307691
2002-04-02,56.79,0.65,87.36923076923077
2002-04-03,55.66,0.65,85.63076923076922
2002-04-04,55.99,0.65,86.13846153846154
2002-04-05,55.91,0.65,86.0153846153846
2002-04-08,55.68,0.65,85.66153846153846
2002-04-09,55.25,0.65,85.0
2002-04-10,54.51,0.65,83.86153846153846
2002-04-11,51.64,0.65,79.44615384615385
2002-04-12,53.09,0.65,81.67692307692307
2002-04-15,52.66,0.65,81.0153846153846
2002-04-16,54.88,0.65,84.43076923076923
2002-04-17,55.03,0.65,84.66153846153846
2002-04-18,55.19,0.65,84.9076923076923
2002-04-19,55.01,0.65,84.63076923076922
2002-04-22,53.65,0.65,82.53846153846153
2002-04-23,53.5,0.65,82.3076923076923
2002-04-24,50.99,0.65,78.44615384615385
2002-04-25,48.13,0.65,74.04615384615384
2002-04-26,48.05,0.65,73.92307692307692
2002-04-29,47.5,0.65,73.07692307692308
2002-04-30,47.72,0.65,73.41538461538461
2002-05-01,48.03,0.65,73.8923076923077
2002-05-02,48.84,0.65,75.13846153846154
2002-05-03,48.0,0.65,73.84615384615384
2002-05-06,45.05,0.65,69.3076923076923
2002-05-07,44.9,0.65,69.07692307692307
2002-05-08,48.49,0.65,74.6
2002-05-09,48.5,0.65,74.61538461538461
2002-05-10,46.97,0.65,72.26153846153846
2002-05-13,48.2,0.65,74.15384615384616
2002-05-14,49.45,0.65,76.07692307692308
2002-05-15,49.11,0.65,75.55384615384615
