date,EL,EL_EPS,PE Ratio
2007-09-11,20.06,0.22,91.18181818181817
2007-09-12,20.16,0.22,91.63636363636364
2007-09-13,20.26,0.22,92.0909090909091
2007-09-14,20.05,0.22,91.13636363636364
2007-09-17,20.08,0.22,91.27272727272727
2007-09-18,20.74,0.22,94.27272727272727
2007-09-19,20.57,0.22,93.5
2007-09-20,20.32,0.22,92.36363636363636
2007-09-21,21.29,0.22,96.77272727272727
2007-09-24,21.19,0.22,96.31818181818183
2007-09-25,21.35,0.22,97.04545454545455
2007-09-26,21.28,0.22,96.72727272727273
2007-09-27,21.4,0.22,97.27272727272727
2007-09-28,21.23,0.22,96.5
2007-10-01,21.46,0.22,97.54545454545455
2007-10-02,21.52,0.22,97.81818181818181
2007-10-03,21.89,0.22,99.5
2007-10-04,22.08,0.22,100.36363636363636
2007-10-05,21.98,0.22,99.9090909090909
2007-10-08,21.95,0.22,99.77272727272727
2007-10-09,21.71,0.22,98.68181818181819
2007-10-10,21.53,0.22,97.86363636363637
2007-10-11,21.57,0.22,98.04545454545455
2007-10-12,21.57,0.22,98.04545454545455
2007-10-15,21.45,0.22,97.5
2007-10-16,21.14,0.22,96.0909090909091
2007-10-17,21.0,0.22,95.45454545454545
2007-10-18,21.86,0.22,99.36363636363636
2007-10-19,21.83,0.22,99.22727272727272
2007-10-22,22.17,0.22,100.77272727272728
2007-10-23,22.16,0.22,100.72727272727273
2007-10-24,21.66,0.22,98.45454545454545
2007-10-25,22.36,0.1,223.6
2007-10-26,22.56,0.1,225.59999999999997
2007-10-29,22.25,0.1,222.5
2007-10-30,21.97,0.1,219.7
2007-10-31,21.95,0.1,219.49999999999997
2007-11-01,21.59,0.1,215.89999999999998
2007-11-02,21.11,0.1,211.1
2007-11-05,20.88,0.1,208.79999999999998
2007-11-06,20.98,0.1,209.79999999999998
2007-11-07,20.62,0.1,206.2
2007-11-08,20.54,0.1,205.39999999999998
2007-11-09,22.13,0.1,221.29999999999998
2007-11-12,21.5,0.1,215.0
2007-11-13,22.23,0.1,222.29999999999998
2007-11-14,22.05,0.1,220.5
2007-11-15,21.92,0.1,219.20000000000002
2007-11-16,22.29,0.1,222.89999999999998
2007-11-19,21.45,0.1,214.49999999999997
2007-11-20,21.45,0.1,214.49999999999997
2007-11-21,21.12,0.1,211.2
2007-11-23,20.98,0.1,209.79999999999998
2007-11-26,21.08,0.1,210.79999999999998
2007-11-27,21.17,0.1,211.70000000000002
2007-11-28,22.05,0.1,220.5
2007-11-29,21.91,0.1,219.1
2007-11-30,22.44,0.1,224.4
2007-12-03,21.81,0.1,218.09999999999997
2007-12-04,21.87,0.1,218.7
2007-12-05,21.76,0.1,217.6
2007-12-06,21.6,0.1,216.0
2007-12-07,21.78,0.1,217.8
2007-12-10,22.01,0.1,220.1
2007-12-11,21.74,0.1,217.39999999999998
2007-12-12,22.24,0.1,222.39999999999998
2007-12-13,22.13,0.1,221.29999999999998
2007-12-14,21.65,0.1,216.49999999999997
2007-12-17,21.39,0.1,213.9
2007-12-18,21.61,0.1,216.1
2007-12-19,21.71,0.1,217.1
2007-12-20,22.12,0.1,221.2
2007-12-21,22.48,0.1,224.79999999999998
2007-12-24,22.29,0.1,222.89999999999998
2007-12-26,22.17,0.1,221.70000000000002
2007-12-27,21.9,0.1,218.99999999999997
2007-12-28,21.91,0.1,219.1
2007-12-31,21.81,0.1,218.09999999999997
2008-01-02,21.56,0.1,215.59999999999997
2008-01-03,21.63,0.1,216.29999999999998
2008-01-04,20.93,0.1,209.29999999999998
2008-01-07,20.97,0.1,209.7
2008-01-08,20.92,0.1,209.20000000000002
2008-01-09,20.98,0.1,209.79999999999998
2008-01-10,20.91,0.1,209.1
2008-01-11,19.38,0.1,193.79999999999998
2008-01-14,19.29,0.1,192.89999999999998
2008-01-15,19.02,0.1,190.2
2008-01-16,19.39,0.1,193.9
2008-01-17,19.17,0.1,191.70000000000002
2008-01-18,19.39,0.1,193.9
2008-01-22,19.61,0.1,196.1
2008-01-23,20.55,0.1,205.5
2008-01-24,19.54,0.1,195.39999999999998
2008-01-25,19.62,0.1,196.2
2008-01-28,19.92,0.1,199.20000000000002
2008-01-29,20.6,0.1,206.0
2008-01-30,20.32,0.1,203.2
2008-01-31,21.11,0.1,211.1
2008-02-01,22.42,0.57,39.33333333333334
2008-02-04,22.05,0.57,38.684210526315795
2008-02-05,21.59,0.57,37.877192982456144
2008-02-06,21.8,0.57,38.245614035087726
2008-02-07,22.14,0.57,38.8421052631579
2008-02-08,21.78,0.57,38.21052631578948
2008-02-11,21.92,0.57,38.4561403508772
2008-02-12,21.92,0.57,38.4561403508772
2008-02-13,21.95,0.57,38.50877192982456
2008-02-14,21.75,0.57,38.15789473684211
2008-02-15,21.73,0.57,38.12280701754386
2008-02-19,21.31,0.57,37.385964912280706
2008-02-20,21.02,0.57,36.877192982456144
2008-02-21,20.96,0.57,36.77192982456141
2008-02-22,21.25,0.57,37.280701754385966
2008-02-25,21.53,0.57,37.77192982456141
2008-02-26,21.76,0.57,38.17543859649123
2008-02-27,21.63,0.57,37.94736842105263
2008-02-28,21.42,0.57,37.57894736842106
2008-02-29,21.29,0.57,37.35087719298246
2008-03-03,21.72,0.57,38.10526315789474
2008-03-04,21.65,0.57,37.98245614035088
2008-03-05,22.0,0.57,38.59649122807018
2008-03-06,21.8,0.57,38.245614035087726
2008-03-07,21.87,0.57,38.36842105263158
2008-03-10,22.03,0.57,38.64912280701755
2008-03-11,22.49,0.57,39.45614035087719
2008-03-12,22.56,0.57,39.578947368421055
2008-03-13,22.78,0.57,39.96491228070176
2008-03-14,22.17,0.57,38.89473684210527
2008-03-17,22.16,0.57,38.877192982456144
2008-03-18,22.68,0.57,39.78947368421053
2008-03-19,22.25,0.57,39.03508771929825
2008-03-20,22.66,0.57,39.75438596491228
2008-03-24,22.65,0.57,39.73684210526316
2008-03-25,22.52,0.57,39.50877192982456
2008-03-26,22.6,0.57,39.64912280701755
2008-03-27,22.88,0.57,40.140350877192986
2008-03-28,22.64,0.57,39.71929824561404
2008-03-31,22.92,0.57,40.21052631578948
2008-04-01,23.7,0.57,41.578947368421055
2008-04-02,23.49,0.57,41.21052631578947
2008-04-03,23.89,0.57,41.91228070175439
2008-04-04,23.64,0.57,41.47368421052632
2008-04-07,23.01,0.57,40.36842105263158
2008-04-08,23.06,0.57,40.45614035087719
2008-04-09,22.32,0.57,39.15789473684211
2008-04-10,22.72,0.57,39.85964912280702
2008-04-11,22.69,0.57,39.80701754385966
2008-04-14,22.97,0.57,40.29824561403509
2008-04-15,22.49,0.57,39.45614035087719
2008-04-16,22.38,0.57,39.26315789473684
2008-04-17,22.3,0.57,39.12280701754386
2008-04-18,22.17,0.57,38.89473684210527
2008-04-21,22.21,0.57,38.96491228070176
2008-04-22,22.09,0.57,38.75438596491228
2008-04-23,22.0,0.57,38.59649122807018
2008-04-24,22.57,0.57,39.59649122807018
2008-04-25,22.83,0.57,40.05263157894737
2008-04-28,22.96,0.57,40.28070175438597
2008-04-29,23.2,0.57,40.70175438596492
2008-04-30,22.81,0.57,40.01754385964912
2008-05-01,22.63,0.57,39.70175438596491
2008-05-02,22.17,0.57,38.89473684210527
2008-05-05,22.7,0.57,39.824561403508774
2008-05-06,24.33,0.23,105.78260869565216
2008-05-07,23.82,0.23,103.56521739130434
2008-05-08,23.91,0.23,103.95652173913044
2008-05-09,24.04,0.23,104.52173913043478
2008-05-12,24.38,0.23,105.99999999999999
2008-05-13,24.34,0.23,105.82608695652173
2008-05-14,23.92,0.23,104.0
2008-05-15,24.13,0.23,104.91304347826086
2008-05-16,24.03,0.23,104.47826086956522
2008-05-19,23.95,0.23,104.13043478260869
2008-05-20,23.64,0.23,102.78260869565217
2008-05-21,23.42,0.23,101.82608695652175
2008-05-22,23.65,0.23,102.82608695652173
2008-05-23,23.27,0.23,101.17391304347825
2008-05-27,23.48,0.23,102.08695652173913
2008-05-28,23.39,0.23,101.69565217391305
2008-05-29,23.9,0.23,103.91304347826086
2008-05-30,23.8,0.23,103.47826086956522
2008-06-02,23.58,0.23,102.52173913043477
2008-06-03,23.5,0.23,102.17391304347825
2008-06-04,23.54,0.23,102.34782608695652
2008-06-05,23.82,0.23,103.56521739130434
2008-06-06,23.12,0.23,100.52173913043478
2008-06-09,23.48,0.23,102.08695652173913
2008-06-10,24.15,0.23,104.99999999999999
2008-06-11,23.83,0.23,103.6086956521739
2008-06-12,23.82,0.23,103.56521739130434
2008-06-13,24.42,0.23,106.17391304347827
2008-06-16,24.37,0.23,105.95652173913044
2008-06-17,24.0,0.23,104.34782608695652
2008-06-18,23.51,0.23,102.21739130434783
2008-06-19,23.65,0.23,102.82608695652173
2008-06-20,23.03,0.23,100.1304347826087
2008-06-23,22.92,0.23,99.65217391304348
2008-06-24,22.84,0.23,99.30434782608695
2008-06-25,23.34,0.23,101.47826086956522
2008-06-26,23.08,0.23,100.34782608695652
2008-06-27,23.06,0.23,100.26086956521738
2008-06-30,23.23,0.23,101.0
2008-07-01,23.06,0.23,100.26086956521738
2008-07-02,22.41,0.23,97.43478260869564
2008-07-03,22.9,0.23,99.56521739130434
2008-07-07,22.75,0.23,98.91304347826086
2008-07-08,22.76,0.23,98.95652173913044
2008-07-09,23.03,0.23,100.1304347826087
2008-07-10,22.38,0.23,97.30434782608695
2008-07-11,21.45,0.23,93.26086956521739
2008-07-14,21.4,0.23,93.04347826086955
2008-07-15,21.08,0.23,91.65217391304347
2008-07-16,21.46,0.23,93.30434782608695
2008-07-17,22.0,0.23,95.65217391304347
2008-07-18,21.71,0.23,94.3913043478261
2008-07-21,21.66,0.23,94.17391304347825
2008-07-22,21.84,0.23,94.95652173913042
2008-07-23,22.2,0.23,96.52173913043478
2008-07-24,21.55,0.23,93.69565217391305
2008-07-25,21.46,0.23,93.30434782608695
2008-07-28,21.34,0.23,92.78260869565217
2008-07-29,21.79,0.23,94.7391304347826
2008-07-30,22.17,0.23,96.3913043478261
2008-07-31,22.05,0.23,95.8695652173913
2008-08-01,22.09,0.23,96.04347826086956
2008-08-04,22.39,0.23,97.34782608695652
2008-08-05,23.13,0.23,100.56521739130434
2008-08-06,23.2,0.23,100.8695652173913
2008-08-07,22.91,0.23,99.6086956521739
2008-08-08,23.2,0.23,100.8695652173913
2008-08-11,22.82,0.23,99.21739130434783
2008-08-12,22.71,0.23,98.73913043478261
2008-08-13,22.48,0.23,97.73913043478261
2008-08-14,25.63,0.23,111.43478260869564
2008-08-15,25.99,0.23,112.99999999999999
2008-08-18,25.3,0.23,110.0
2008-08-19,25.26,0.23,109.82608695652173
2008-08-20,25.1,0.23,109.1304347826087
2008-08-21,25.03,0.31,80.74193548387098
2008-08-22,25.22,0.31,81.35483870967741
2008-08-25,24.96,0.31,80.51612903225806
2008-08-26,24.79,0.31,79.96774193548387
2008-08-27,24.78,0.31,79.93548387096774
2008-08-28,25.03,0.31,80.74193548387098
2008-08-29,24.89,0.31,80.29032258064517
2008-09-02,24.85,0.31,80.16129032258065
2008-09-03,25.31,0.31,81.64516129032258
2008-09-04,25.5,0.31,82.25806451612904
2008-09-05,26.39,0.31,85.12903225806451
2008-09-08,26.87,0.31,86.67741935483872
2008-09-09,26.18,0.31,84.45161290322581
2008-09-10,25.97,0.31,83.77419354838709
2008-09-11,26.42,0.31,85.22580645161291
2008-09-12,26.71,0.31,86.16129032258065
2008-09-15,26.81,0.31,86.48387096774194
2008-09-16,26.16,0.31,84.38709677419355
2008-09-17,25.22,0.31,81.35483870967741
2008-09-18,25.81,0.31,83.25806451612902
2008-09-19,25.48,0.31,82.19354838709678
2008-09-22,24.97,0.31,80.54838709677419
2008-09-23,24.86,0.31,80.19354838709677
2008-09-24,25.22,0.31,81.35483870967741
2008-09-25,25.34,0.31,81.74193548387096
2008-09-26,25.44,0.31,82.06451612903226
2008-09-29,24.37,0.31,78.61290322580645
2008-09-30,24.96,0.31,80.51612903225806
2008-10-01,25.2,0.31,81.29032258064515
2008-10-02,24.13,0.31,77.83870967741935
2008-10-03,23.07,0.31,74.41935483870968
2008-10-06,22.75,0.31,73.38709677419355
2008-10-07,21.68,0.31,69.93548387096774
2008-10-08,20.84,0.31,67.2258064516129
2008-10-09,19.83,0.31,63.967741935483865
2008-10-10,19.88,0.31,64.12903225806451
2008-10-13,20.98,0.31,67.6774193548387
2008-10-14,20.3,0.31,65.48387096774194
2008-10-15,19.1,0.31,61.612903225806456
2008-10-16,18.69,0.31,60.29032258064517
2008-10-17,18.26,0.31,58.903225806451616
2008-10-20,18.74,0.31,60.4516129032258
2008-10-21,18.1,0.31,58.38709677419355
2008-10-22,17.25,0.31,55.645161290322584
2008-10-23,16.92,0.31,54.58064516129033
2008-10-24,16.22,0.31,52.32258064516129
2008-10-27,16.3,0.31,52.58064516129033
2008-10-28,17.68,0.13,136.0
2008-10-29,17.39,0.13,133.76923076923077
2008-10-30,17.46,0.13,134.30769230769232
2008-10-31,18.02,0.13,138.6153846153846
2008-11-03,17.5,0.13,134.6153846153846
2008-11-04,18.42,0.13,141.6923076923077
2008-11-05,17.1,0.13,131.53846153846155
2008-11-06,16.58,0.13,127.53846153846152
2008-11-07,16.81,0.13,129.3076923076923
2008-11-10,16.66,0.13,128.15384615384616
2008-11-11,16.47,0.13,126.69230769230768
2008-11-12,15.39,0.13,118.38461538461539
2008-11-13,15.92,0.13,122.46153846153845
2008-11-14,14.97,0.13,115.15384615384616
2008-11-17,14.87,0.13,114.38461538461537
2008-11-18,14.58,0.13,112.15384615384615
2008-11-19,13.96,0.13,107.38461538461539
2008-11-20,12.36,0.13,95.07692307692307
2008-11-21,12.83,0.13,98.6923076923077
2008-11-24,13.32,0.13,102.46153846153847
2008-11-25,13.49,0.13,103.76923076923077
2008-11-26,13.82,0.13,106.3076923076923
2008-11-28,13.95,0.13,107.30769230769229
2008-12-01,12.51,0.13,96.23076923076923
2008-12-02,13.54,0.13,104.15384615384615
2008-12-03,13.8,0.13,106.15384615384616
2008-12-04,13.39,0.13,103.0
2008-12-05,14.06,0.13,108.15384615384616
2008-12-08,13.92,0.13,107.07692307692307
2008-12-09,14.06,0.13,108.15384615384616
2008-12-10,14.51,0.13,111.61538461538461
2008-12-11,14.34,0.13,110.3076923076923
2008-12-12,14.8,0.13,113.84615384615385
2008-12-15,14.6,0.13,112.3076923076923
2008-12-16,15.19,0.13,116.84615384615384
2008-12-17,15.13,0.13,116.38461538461539
2008-12-18,14.88,0.13,114.46153846153847
2008-12-19,14.82,0.13,114.0
2008-12-22,14.71,0.13,113.15384615384616
2008-12-23,14.54,0.13,111.84615384615384
2008-12-24,14.76,0.13,113.53846153846153
2008-12-26,14.76,0.13,113.53846153846153
2008-12-29,14.73,0.13,113.3076923076923
2008-12-30,15.19,0.13,116.84615384615384
2008-12-31,15.48,0.13,119.07692307692308
2009-01-02,16.33,0.13,125.6153846153846
2009-01-05,15.54,0.13,119.53846153846153
2009-01-06,15.59,0.13,119.92307692307692
2009-01-07,15.46,0.13,118.92307692307692
2009-01-08,15.57,0.13,119.76923076923077
2009-01-09,15.29,0.13,117.6153846153846
2009-01-12,14.76,0.13,113.53846153846153
2009-01-13,14.37,0.13,110.53846153846153
2009-01-14,14.18,0.13,109.07692307692307
2009-01-15,14.52,0.13,111.69230769230768
2009-01-16,13.06,0.13,100.46153846153847
2009-01-20,13.06,0.13,100.46153846153847
2009-01-21,13.13,0.13,101.0
2009-01-22,13.29,0.13,102.23076923076923
2009-01-23,12.65,0.13,97.3076923076923
2009-01-26,12.82,0.13,98.61538461538461
2009-01-27,12.91,0.13,99.3076923076923
2009-01-28,13.45,0.13,103.46153846153845
2009-01-29,13.4,0.13,103.07692307692308
2009-01-30,13.13,0.13,101.0
2009-02-02,12.94,0.13,99.53846153846153
2009-02-03,13.09,0.13,100.6923076923077
2009-02-04,13.1,0.13,100.76923076923076
2009-02-05,13.41,0.4,33.525
2009-02-06,14.06,0.4,35.15
2009-02-09,14.37,0.4,35.925
2009-02-10,13.39,0.4,33.475
2009-02-11,13.42,0.4,33.55
2009-02-12,13.69,0.4,34.224999999999994
2009-02-13,13.45,0.4,33.62499999999999
2009-02-17,12.88,0.4,32.2
2009-02-18,12.74,0.4,31.849999999999998
2009-02-19,12.6,0.4,31.499999999999996
2009-02-20,12.37,0.4,30.924999999999997
2009-02-23,11.66,0.4,29.15
2009-02-24,11.76,0.4,29.4
2009-02-25,11.64,0.4,29.1
2009-02-26,11.44,0.4,28.599999999999998
2009-02-27,11.33,0.4,28.325
2009-03-02,10.56,0.4,26.4
2009-03-03,10.49,0.4,26.224999999999998
2009-03-04,10.87,0.4,27.174999999999997
2009-03-05,10.29,0.4,25.724999999999998
2009-03-06,10.33,0.4,25.825
2009-03-09,9.98,0.4,24.95
2009-03-10,10.51,0.4,26.275
2009-03-11,10.55,0.4,26.375
2009-03-12,10.8,0.4,27.0
2009-03-13,11.07,0.4,27.675
2009-03-16,11.14,0.4,27.85
2009-03-17,11.53,0.4,28.824999999999996
2009-03-18,11.85,0.4,29.624999999999996
2009-03-19,11.8,0.4,29.5
2009-03-20,11.61,0.4,29.025
2009-03-23,12.4,0.4,31.0
2009-03-24,12.53,0.4,31.324999999999996
2009-03-25,12.63,0.4,31.575
2009-03-26,13.0,0.4,32.5
2009-03-27,12.86,0.4,32.15
2009-03-30,12.32,0.4,30.8
2009-03-31,12.33,0.4,30.825
2009-04-01,12.57,0.4,31.425
2009-04-02,13.4,0.4,33.5
2009-04-03,13.34,0.4,33.349999999999994
2009-04-06,13.42,0.4,33.55
2009-04-07,12.49,0.4,31.224999999999998
2009-04-08,12.87,0.4,32.175
2009-04-09,13.35,0.4,33.375
2009-04-13,13.49,0.4,33.725
2009-04-14,13.19,0.4,32.974999999999994
2009-04-15,13.12,0.4,32.8
2009-04-16,13.44,0.4,33.599999999999994
2009-04-17,13.99,0.4,34.975
2009-04-20,13.22,0.4,33.05
2009-04-21,13.68,0.4,34.199999999999996
2009-04-22,13.95,0.4,34.87499999999999
2009-04-23,13.99,0.4,34.975
2009-04-24,14.64,0.4,36.6
2009-04-27,14.1,0.4,35.25
2009-04-28,14.2,0.4,35.49999999999999
2009-04-29,14.31,0.4,35.775
2009-04-30,14.95,0.4,37.37499999999999
2009-05-01,15.57,0.4,38.925
2009-05-04,18.44,0.4,46.1
2009-05-05,17.28,0.1,172.8
2009-05-06,16.78,0.1,167.8
2009-05-07,16.82,0.1,168.2
2009-05-08,16.95,0.1,169.49999999999997
2009-05-11,16.92,0.1,169.20000000000002
2009-05-12,16.61,0.1,166.1
2009-05-13,16.0,0.1,160.0
2009-05-14,16.09,0.1,160.89999999999998
2009-05-15,16.04,0.1,160.39999999999998
2009-05-18,16.68,0.1,166.79999999999998
2009-05-19,16.54,0.1,165.39999999999998
2009-05-20,16.58,0.1,165.79999999999998
2009-05-21,16.02,0.1,160.2
2009-05-22,16.2,0.1,161.99999999999997
2009-05-26,16.64,0.1,166.4
2009-05-27,16.31,0.1,163.09999999999997
2009-05-28,16.22,0.1,162.2
2009-05-29,16.54,0.1,165.39999999999998
2009-06-01,17.18,0.1,171.79999999999998
2009-06-02,17.21,0.1,172.1
2009-06-03,16.91,0.1,169.1
2009-06-04,16.98,0.1,169.79999999999998
2009-06-05,16.86,0.1,168.6
2009-06-08,16.8,0.1,168.0
2009-06-09,16.86,0.1,168.6
2009-06-10,16.83,0.1,168.29999999999998
2009-06-11,17.08,0.1,170.79999999999998
2009-06-12,16.97,0.1,169.7
2009-06-15,16.34,0.1,163.39999999999998
2009-06-16,15.64,0.1,156.4
2009-06-17,15.56,0.1,155.6
2009-06-18,15.69,0.1,156.89999999999998
2009-06-19,15.72,0.1,157.2
2009-06-22,15.3,0.1,153.0
2009-06-23,15.81,0.1,158.1
2009-06-24,16.22,0.1,162.2
2009-06-25,16.69,0.1,166.9
2009-06-26,16.41,0.1,164.1
2009-06-29,16.59,0.1,165.89999999999998
2009-06-30,16.33,0.1,163.29999999999998
2009-07-01,16.75,0.1,167.5
2009-07-02,16.22,0.1,162.2
2009-07-06,16.25,0.1,162.5
2009-07-07,15.75,0.1,157.5
2009-07-08,15.59,0.1,155.89999999999998
2009-07-09,15.28,0.1,152.79999999999998
2009-07-10,15.14,0.1,151.4
2009-07-13,15.69,0.1,156.89999999999998
2009-07-14,15.89,0.1,158.9
2009-07-15,16.51,0.1,165.1
2009-07-16,16.7,0.1,166.99999999999997
2009-07-17,16.61,0.1,166.1
2009-07-20,17.02,0.1,170.2
2009-07-21,16.97,0.1,169.7
2009-07-22,17.04,0.1,170.39999999999998
2009-07-23,17.78,0.1,177.8
2009-07-24,17.81,0.1,178.09999999999997
2009-07-27,17.75,0.1,177.5
2009-07-28,17.88,0.1,178.79999999999998
2009-07-29,17.88,0.1,178.79999999999998
2009-07-30,18.25,0.1,182.5
2009-07-31,18.22,0.1,182.2
2009-08-03,18.31,0.1,183.09999999999997
2009-08-04,18.34,0.1,183.39999999999998
2009-08-05,18.18,0.1,181.79999999999998
2009-08-06,18.09,0.1,180.89999999999998
2009-08-07,18.61,0.1,186.1
2009-08-10,18.66,0.1,186.6
2009-08-11,18.49,0.1,184.89999999999998
2009-08-12,18.82,0.1,188.2
2009-08-13,18.9,0.1,188.99999999999997
2009-08-14,18.04,0.1,180.39999999999998
2009-08-17,17.5,0.1,175.0
2009-08-18,17.42,0.1,174.20000000000002
2009-08-19,17.5,0.15,116.66666666666667
2009-08-20,17.69,0.15,117.93333333333335
2009-08-21,17.92,0.15,119.46666666666668
2009-08-24,17.81,0.15,118.73333333333333
2009-08-25,17.97,0.15,119.8
2009-08-26,17.95,0.15,119.66666666666667
2009-08-27,18.13,0.15,120.86666666666666
2009-08-28,18.29,0.15,121.93333333333334
2009-08-31,17.92,0.15,119.46666666666668
2009-09-01,17.35,0.15,115.66666666666669
2009-09-02,17.0,0.15,113.33333333333334
2009-09-03,16.84,0.15,112.26666666666667
2009-09-04,17.29,0.15,115.26666666666667
2009-09-08,17.33,0.15,115.53333333333333
2009-09-09,17.15,0.15,114.33333333333333
2009-09-10,17.24,0.15,114.93333333333332
2009-09-11,17.13,0.15,114.2
2009-09-14,17.31,0.15,115.39999999999999
2009-09-15,17.46,0.15,116.4
2009-09-16,17.75,0.15,118.33333333333334
2009-09-17,17.71,0.15,118.06666666666668
2009-09-18,18.4,0.15,122.66666666666666
2009-09-21,18.38,0.15,122.53333333333333
2009-09-22,18.66,0.15,124.4
2009-09-23,18.49,0.15,123.26666666666667
2009-09-24,18.07,0.15,120.46666666666667
2009-09-25,17.92,0.15,119.46666666666668
2009-09-28,18.18,0.15,121.2
2009-09-29,18.36,0.15,122.4
2009-09-30,18.54,0.15,123.6
2009-10-01,17.97,0.15,119.8
2009-10-02,18.17,0.15,121.13333333333335
2009-10-05,18.34,0.15,122.26666666666667
2009-10-06,18.46,0.15,123.06666666666668
2009-10-07,19.28,0.15,128.53333333333336
2009-10-08,19.76,0.15,131.73333333333335
2009-10-09,19.84,0.15,132.26666666666668
2009-10-12,19.37,0.15,129.13333333333335
2009-10-13,19.26,0.15,128.4
2009-10-14,19.42,0.15,129.4666666666667
2009-10-15,19.56,0.15,130.4
2009-10-16,20.56,0.15,137.06666666666666
2009-10-19,20.85,0.15,139.00000000000003
2009-10-20,20.96,0.15,139.73333333333335
2009-10-21,21.16,0.15,141.06666666666666
2009-10-22,21.38,0.15,142.53333333333333
2009-10-23,21.0,0.15,140.0
2009-10-26,20.83,0.15,138.86666666666667
2009-10-27,20.61,0.15,137.4
2009-10-28,20.01,0.15,133.4
2009-10-29,20.57,0.15,137.13333333333335
2009-10-30,21.25,0.39,54.48717948717948
2009-11-02,22.2,0.39,56.92307692307692
2009-11-03,22.33,0.39,57.25641025641025
2009-11-04,22.37,0.39,57.35897435897436
2009-11-05,23.08,0.39,59.179487179487175
2009-11-06,23.38,0.39,59.94871794871794
2009-11-09,23.57,0.39,60.43589743589744
2009-11-10,23.42,0.39,60.05128205128205
2009-11-11,23.26,0.39,59.64102564102564
2009-11-12,23.23,0.39,59.56410256410256
2009-11-13,23.32,0.39,59.794871794871796
2009-11-16,24.43,0.39,62.641025641025635
2009-11-17,24.5,0.39,62.82051282051282
2009-11-18,24.08,0.39,61.74358974358974
2009-11-19,23.81,0.39,61.051282051282044
2009-11-20,23.93,0.39,61.35897435897436
2009-11-23,24.15,0.39,61.92307692307692
2009-11-24,24.03,0.39,61.61538461538461
2009-11-25,24.11,0.39,61.82051282051282
2009-11-27,23.5,0.39,60.256410256410255
2009-11-30,23.42,0.39,60.05128205128205
2009-12-01,24.33,0.39,62.38461538461538
2009-12-02,24.75,0.39,63.46153846153846
2009-12-03,24.67,0.39,63.256410256410255
2009-12-04,24.41,0.39,62.58974358974359
2009-12-07,24.54,0.39,62.92307692307692
2009-12-08,23.92,0.39,61.333333333333336
2009-12-09,23.76,0.39,60.92307692307693
2009-12-10,24.1,0.39,61.794871794871796
2009-12-11,24.65,0.39,63.2051282051282
2009-12-14,25.14,0.39,64.46153846153847
2009-12-15,24.96,0.39,64.0
2009-12-16,24.77,0.39,63.51282051282051
2009-12-17,24.08,0.39,61.74358974358974
2009-12-18,23.75,0.39,60.8974358974359
2009-12-21,23.99,0.39,61.512820512820504
2009-12-22,24.04,0.39,61.641025641025635
2009-12-23,24.17,0.39,61.97435897435898
2009-12-24,24.4,0.39,62.564102564102555
2009-12-28,24.65,0.39,63.2051282051282
2009-12-29,24.71,0.39,63.35897435897436
2009-12-30,24.58,0.39,63.02564102564102
2009-12-31,24.18,0.39,62.0
2010-01-04,24.27,0.39,62.230769230769226
2010-01-05,24.17,0.39,61.97435897435898
2010-01-06,24.25,0.39,62.179487179487175
2010-01-07,24.56,0.39,62.97435897435897
2010-01-08,24.66,0.39,63.230769230769226
2010-01-11,24.89,0.39,63.82051282051282
2010-01-12,24.78,0.39,63.53846153846154
2010-01-13,24.99,0.39,64.07692307692307
2010-01-14,24.95,0.39,63.97435897435897
2010-01-15,24.88,0.39,63.79487179487179
2010-01-19,25.0,0.39,64.1025641025641
2010-01-20,24.52,0.39,62.87179487179487
2010-01-21,26.76,0.39,68.61538461538461
2010-01-22,26.58,0.39,68.15384615384615
2010-01-25,26.58,0.39,68.15384615384615
2010-01-26,26.78,0.39,68.66666666666667
2010-01-27,26.82,0.39,68.76923076923077
2010-01-28,26.52,0.73,36.32876712328767
2010-01-29,26.26,0.73,35.97260273972603
2010-02-01,26.9,0.73,36.84931506849315
2010-02-02,28.0,0.73,38.35616438356165
2010-02-03,28.29,0.73,38.75342465753425
2010-02-04,27.92,0.73,38.24657534246575
2010-02-05,27.7,0.73,37.945205479452056
2010-02-08,27.83,0.73,38.12328767123287
2010-02-09,28.13,0.73,38.534246575342465
2010-02-10,28.03,0.73,38.397260273972606
2010-02-11,28.43,0.73,38.945205479452056
2010-02-12,28.33,0.73,38.80821917808219
2010-02-16,29.18,0.73,39.97260273972603
2010-02-17,29.43,0.73,40.31506849315068
2010-02-18,29.75,0.73,40.75342465753425
2010-02-19,29.42,0.73,40.301369863013704
2010-02-22,29.55,0.73,40.47945205479452
2010-02-23,29.33,0.73,40.178082191780824
2010-02-24,30.0,0.73,41.09589041095891
2010-02-25,30.29,0.73,41.49315068493151
2010-02-26,30.07,0.73,41.19178082191781
2010-03-01,31.08,0.73,42.57534246575342
2010-03-02,30.86,0.73,42.273972602739725
2010-03-03,30.59,0.73,41.9041095890411
2010-03-04,30.54,0.73,41.83561643835616
2010-03-05,30.83,0.73,42.23287671232877
2010-03-08,31.17,0.73,42.6986301369863
2010-03-09,30.83,0.73,42.23287671232877
2010-03-10,30.93,0.73,42.369863013698634
2010-03-11,31.59,0.73,43.273972602739725
2010-03-12,31.75,0.73,43.49315068493151
2010-03-15,31.56,0.73,43.23287671232877
