date,DFS,DFS_EPS,PE Ratio
2012-07-06,35.31,1.01,34.960396039603964
2012-07-09,35.01,1.01,34.66336633663366
2012-07-10,34.24,1.01,33.9009900990099
2012-07-11,34.65,1.01,34.306930693069305
2012-07-12,34.54,1.01,34.198019801980195
2012-07-13,34.96,1.01,34.613861386138616
2012-07-16,35.15,1.01,34.8019801980198
2012-07-17,35.69,1.01,35.336633663366335
2012-07-18,35.17,1.01,34.82178217821782
2012-07-19,34.93,1.01,34.584158415841586
2012-07-20,34.91,1.01,34.56435643564356
2012-07-23,34.5,1.01,34.15841584158416
2012-07-24,34.24,1.01,33.9009900990099
2012-07-25,34.18,1.01,33.84158415841584
2012-07-26,35.53,1.01,35.17821782178218
2012-07-27,36.41,1.01,36.04950495049505
2012-07-30,36.48,1.01,36.118811881188115
2012-07-31,35.96,1.01,35.603960396039604
2012-08-01,35.7,1.01,35.34653465346535
2012-08-02,35.27,1.01,34.92079207920792
2012-08-03,36.49,1.01,36.12871287128713
2012-08-06,36.61,1.01,36.24752475247524
2012-08-07,36.88,1.01,36.51485148514852
2012-08-08,37.08,1.01,36.71287128712871
2012-08-09,36.53,1.01,36.16831683168317
2012-08-10,36.84,1.01,36.475247524752476
2012-08-13,36.79,1.01,36.42574257425743
2012-08-14,36.71,1.01,36.34653465346535
2012-08-15,36.85,1.01,36.48514851485149
2012-08-16,37.81,1.01,37.43564356435644
2012-08-17,37.77,1.01,37.396039603960396
2012-08-20,37.17,1.01,36.801980198019805
2012-08-21,37.0,1.01,36.633663366336634
2012-08-22,38.43,1.01,38.04950495049505
2012-08-23,38.1,1.01,37.722772277227726
2012-08-24,38.6,1.01,38.21782178217822
2012-08-27,38.92,1.01,38.53465346534654
2012-08-28,38.55,1.01,38.168316831683164
2012-08-29,38.5,1.01,38.118811881188115
2012-08-30,38.37,1.01,37.99009900990099
2012-08-31,38.73,1.01,38.34653465346534
2012-09-04,38.75,1.01,38.366336633663366
2012-09-05,37.91,1.01,37.53465346534653
2012-09-06,38.23,1.01,37.85148514851485
2012-09-07,38.47,1.01,38.089108910891085
2012-09-10,38.22,1.01,37.84158415841584
2012-09-11,38.34,1.01,37.960396039603964
2012-09-12,38.26,1.01,37.88118811881188
2012-09-13,39.26,1.01,38.87128712871287
2012-09-14,39.31,1.01,38.92079207920792
2012-09-17,38.73,1.01,38.34653465346534
2012-09-18,38.51,1.01,38.12871287128713
2012-09-19,38.51,1.01,38.12871287128713
2012-09-20,38.16,1.01,37.78217821782178
2012-09-21,38.62,1.01,38.23762376237624
2012-09-24,38.63,1.01,38.24752475247525
2012-09-25,37.64,1.01,37.26732673267327
2012-09-26,37.02,1.01,36.65346534653466
2012-09-27,39.71,1.01,39.31683168316832
2012-09-28,39.73,1.01,39.336633663366335
2012-10-01,39.92,1.01,39.524752475247524
2012-10-02,39.49,1.01,39.0990099009901
2012-10-03,39.7,1.01,39.30693069306931
2012-10-04,40.41,1.2,33.675
2012-10-05,40.39,1.2,33.65833333333334
2012-10-08,40.29,1.2,33.575
2012-10-09,39.77,1.2,33.14166666666667
2012-10-10,39.44,1.2,32.86666666666667
2012-10-11,39.59,1.2,32.991666666666674
2012-10-12,38.79,1.2,32.325
2012-10-15,39.39,1.2,32.825
2012-10-16,40.05,1.2,33.375
2012-10-17,40.8,1.2,34.0
2012-10-18,40.43,1.2,33.69166666666667
2012-10-19,39.62,1.2,33.016666666666666
2012-10-22,39.95,1.2,33.29166666666667
2012-10-23,39.6,1.2,33.0
2012-10-24,39.83,1.2,33.19166666666667
2012-10-25,39.85,1.2,33.208333333333336
2012-10-26,40.25,1.2,33.54166666666667
2012-10-31,41.0,1.2,34.16666666666667
2012-11-01,41.32,1.2,34.43333333333334
2012-11-02,40.98,1.2,34.15
2012-11-05,40.26,1.2,33.55
2012-11-06,41.42,1.2,34.51666666666667
2012-11-07,40.6,1.2,33.833333333333336
2012-11-08,40.76,1.2,33.96666666666667
2012-11-09,41.08,1.2,34.233333333333334
2012-11-12,41.16,1.2,34.3
2012-11-13,41.18,1.2,34.31666666666667
2012-11-14,39.98,1.2,33.31666666666666
2012-11-15,38.34,1.2,31.950000000000003
2012-11-16,39.46,1.2,32.88333333333333
2012-11-19,40.81,1.2,34.00833333333334
2012-11-20,41.29,1.2,34.40833333333333
2012-11-21,41.13,1.2,34.275000000000006
2012-11-23,41.46,1.2,34.550000000000004
2012-11-26,41.34,1.2,34.45
2012-11-27,40.59,1.2,33.825
2012-11-28,41.25,1.2,34.375
2012-11-29,41.54,1.2,34.61666666666667
2012-11-30,41.61,1.2,34.675000000000004
2012-12-03,41.23,1.2,34.358333333333334
2012-12-04,41.0,1.2,34.16666666666667
2012-12-05,40.87,1.2,34.05833333333333
2012-12-06,40.56,1.2,33.800000000000004
2012-12-07,41.15,1.2,34.291666666666664
2012-12-10,40.78,1.2,33.983333333333334
2012-12-11,40.37,1.2,33.641666666666666
2012-12-12,41.0,1.2,34.16666666666667
2012-12-13,40.38,1.2,33.650000000000006
2012-12-14,39.54,1.2,32.95
2012-12-17,40.18,1.2,33.483333333333334
2012-12-18,40.53,1.2,33.775000000000006
2012-12-19,39.77,1.2,33.14166666666667
2012-12-20,38.41,1.2,32.00833333333333
2012-12-21,38.5,1.2,32.083333333333336
2012-12-24,38.51,1.2,32.09166666666667
2012-12-26,38.34,1.2,31.950000000000003
2012-12-27,37.96,1.2,31.633333333333336
2012-12-28,37.99,1.2,31.658333333333335
2012-12-31,38.55,1.2,32.125
2013-01-02,39.53,1.2,32.94166666666667
2013-01-03,39.4,1.2,32.833333333333336
2013-01-04,40.04,1.2,33.36666666666667
2013-01-07,39.42,1.2,32.85
2013-01-08,40.09,1.2,33.40833333333334
2013-01-09,39.85,1.2,33.208333333333336
2013-01-10,40.48,1.2,33.733333333333334
2013-01-11,40.39,1.2,33.65833333333334
2013-01-14,39.73,1.2,33.108333333333334
2013-01-15,39.34,1.2,32.78333333333334
2013-01-16,39.13,1.2,32.608333333333334
2013-01-17,39.29,1.2,32.74166666666667
2013-01-18,38.55,1.2,32.125
2013-01-22,38.89,1.2,32.40833333333334
2013-01-23,38.81,1.2,32.34166666666667
2013-01-24,39.14,1.2,32.61666666666667
2013-01-25,39.09,1.08,36.19444444444444
2013-01-28,38.06,1.08,35.24074074074074
2013-01-29,38.11,1.08,35.28703703703703
2013-01-30,38.08,1.08,35.25925925925925
2013-01-31,38.39,1.08,35.5462962962963
2013-02-01,38.8,1.08,35.925925925925924
2013-02-04,38.58,1.08,35.72222222222222
2013-02-05,39.28,1.08,36.37037037037037
2013-02-06,39.33,1.08,36.416666666666664
2013-02-07,39.35,1.08,36.43518518518518
2013-02-08,39.88,1.08,36.925925925925924
2013-02-11,40.03,1.08,37.06481481481482
2013-02-12,39.48,1.08,36.55555555555555
2013-02-13,39.22,1.08,36.31481481481481
2013-02-14,39.52,1.08,36.592592592592595
2013-02-15,39.15,1.08,36.24999999999999
2013-02-19,39.53,1.08,36.60185185185185
2013-02-20,38.93,1.08,36.04629629629629
2013-02-21,38.33,1.08,35.49074074074073
2013-02-22,38.89,1.08,36.00925925925926
2013-02-25,37.94,1.08,35.129629629629626
2013-02-26,37.8,1.08,34.99999999999999
2013-02-27,38.4,1.08,35.55555555555555
2013-02-28,38.53,1.08,35.675925925925924
2013-03-01,39.08,1.08,36.18518518518518
2013-03-04,39.76,1.08,36.81481481481481
2013-03-05,40.58,1.08,37.57407407407407
2013-03-06,41.29,1.08,38.23148148148148
2013-03-07,41.57,1.08,38.49074074074074
2013-03-08,41.37,1.08,38.30555555555555
2013-03-11,41.84,1.08,38.74074074074074
2013-03-12,42.13,1.08,39.00925925925926
2013-03-13,43.06,1.08,39.87037037037037
2013-03-14,42.85,1.08,39.675925925925924
2013-03-15,44.14,1.08,40.87037037037037
2013-03-18,44.24,1.08,40.96296296296296
2013-03-19,44.24,1.08,40.96296296296296
2013-03-20,44.96,1.08,41.629629629629626
2013-03-21,44.46,1.08,41.166666666666664
2013-03-22,45.0,1.08,41.666666666666664
2013-03-25,44.87,1.08,41.54629629629629
2013-03-26,45.02,1.08,41.68518518518518
2013-03-27,44.98,1.08,41.648148148148145
2013-03-28,44.84,1.08,41.51851851851852
2013-04-01,44.03,1.08,40.76851851851852
2013-04-02,44.68,1.08,41.37037037037037
2013-04-03,43.42,1.08,40.2037037037037
2013-04-04,43.24,1.08,40.03703703703704
2013-04-05,43.07,1.08,39.879629629629626
2013-04-08,43.71,1.08,40.47222222222222
2013-04-09,43.3,1.08,40.09259259259259
2013-04-10,42.97,1.08,39.78703703703703
2013-04-11,42.96,1.08,39.77777777777778
2013-04-12,43.31,1.08,40.101851851851855
2013-04-15,42.25,1.08,39.12037037037037
2013-04-16,43.01,1.08,39.82407407407407
2013-04-17,42.5,1.08,39.35185185185185
2013-04-18,42.55,1.08,39.398148148148145
2013-04-19,43.34,1.08,40.12962962962963
2013-04-22,43.61,1.08,40.379629629629626
2013-04-23,44.33,1.08,41.04629629629629
2013-04-24,44.15,1.08,40.879629629629626
2013-04-25,44.28,1.08,41.0
2013-04-26,43.92,1.08,40.666666666666664
2013-04-29,43.98,1.08,40.722222222222214
2013-04-30,43.74,1.33,32.88721804511278
2013-05-01,43.85,1.33,32.96992481203007
2013-05-02,44.92,1.33,33.774436090225564
2013-05-03,45.93,1.33,34.53383458646616
2013-05-06,46.31,1.33,34.81954887218045
2013-05-07,45.97,1.33,34.56390977443609
2013-05-08,46.06,1.33,34.63157894736842
2013-05-09,45.54,1.33,34.24060150375939
2013-05-10,45.59,1.33,34.278195488721806
2013-05-13,45.21,1.33,33.992481203007515
2013-05-14,46.58,1.33,35.02255639097744
2013-05-15,47.25,1.33,35.526315789473685
2013-05-16,46.48,1.33,34.94736842105263
2013-05-17,47.7,1.33,35.86466165413534
2013-05-20,48.19,1.33,36.233082706766915
2013-05-21,48.86,1.33,36.73684210526316
2013-05-22,47.91,1.33,36.02255639097744
2013-05-23,47.64,1.33,35.81954887218045
2013-05-24,47.68,1.33,35.849624060150376
2013-05-28,47.67,1.33,35.8421052631579
2013-05-29,47.49,1.33,35.70676691729323
2013-05-30,48.14,1.33,36.19548872180451
2013-05-31,47.41,1.33,35.64661654135338
2013-06-03,48.32,1.33,36.33082706766917
2013-06-04,48.31,1.33,36.32330827067669
2013-06-05,47.56,1.33,35.7593984962406
2013-06-06,48.67,1.33,36.59398496240601
2013-06-07,48.66,1.33,36.586466165413526
2013-06-10,49.14,1.33,36.94736842105263
2013-06-11,48.26,1.33,36.285714285714285
2013-06-12,47.47,1.33,35.691729323308266
2013-06-13,48.1,1.33,36.16541353383459
2013-06-14,47.34,1.33,35.59398496240602
2013-06-17,47.4,1.33,35.639097744360896
2013-06-18,47.89,1.33,36.00751879699248
2013-06-19,47.73,1.33,35.887218045112775
2013-06-20,46.76,1.33,35.1578947368421
2013-06-21,46.39,1.33,34.879699248120296
2013-06-24,45.33,1.33,34.08270676691729
2013-06-25,46.22,1.33,34.751879699248114
2013-06-26,46.89,1.33,35.25563909774436
2013-06-27,47.46,1.33,35.68421052631579
2013-06-28,47.64,1.33,35.81954887218045
2013-07-01,48.58,1.33,36.52631578947368
2013-07-02,48.03,1.33,36.11278195488722
2013-07-03,48.34,1.33,36.34586466165413
2013-07-05,49.99,1.33,37.58646616541353
2013-07-08,50.14,1.33,37.69924812030075
2013-07-09,50.28,1.33,37.804511278195484
2013-07-10,49.74,1.33,37.3984962406015
2013-07-11,50.35,1.33,37.857142857142854
2013-07-12,50.89,1.33,38.26315789473684
2013-07-15,50.28,1.33,37.804511278195484
2013-07-16,49.64,1.33,37.32330827067669
2013-07-17,50.2,1.33,37.744360902255636
2013-07-18,50.58,1.33,38.03007518796992
2013-07-19,50.62,1.33,38.06015037593985
2013-07-22,50.88,1.33,38.255639097744364
2013-07-23,50.71,1.33,38.12781954887218
2013-07-24,50.43,1.33,37.9172932330827
2013-07-25,50.36,1.33,37.86466165413533
2013-07-26,49.45,1.33,37.18045112781955
2013-07-29,49.61,1.33,37.30075187969925
2013-07-30,50.14,1.2,41.78333333333334
2013-07-31,49.51,1.2,41.25833333333333
2013-08-01,51.03,1.2,42.525000000000006
2013-08-02,51.13,1.2,42.608333333333334
2013-08-05,50.93,1.2,42.44166666666667
2013-08-06,50.81,1.2,42.34166666666667
2013-08-07,50.37,1.2,41.975
2013-08-08,50.88,1.2,42.400000000000006
2013-08-09,50.18,1.2,41.81666666666667
2013-08-12,50.29,1.2,41.90833333333333
2013-08-13,50.65,1.2,42.208333333333336
2013-08-14,50.33,1.2,41.94166666666667
2013-08-15,49.58,1.2,41.31666666666667
2013-08-16,49.78,1.2,41.483333333333334
2013-08-19,48.69,1.2,40.575
2013-08-20,49.42,1.2,41.18333333333334
2013-08-21,48.71,1.2,40.59166666666667
2013-08-22,49.01,1.2,40.84166666666667
2013-08-23,49.54,1.2,41.28333333333333
2013-08-26,49.19,1.2,40.99166666666667
2013-08-27,47.21,1.2,39.34166666666667
2013-08-28,47.36,1.2,39.46666666666667
2013-08-29,47.59,1.2,39.65833333333334
2013-08-30,47.25,1.2,39.375
2013-09-03,47.76,1.2,39.8
2013-09-04,48.33,1.2,40.275
2013-09-05,48.62,1.2,40.516666666666666
2013-09-06,48.59,1.2,40.491666666666674
2013-09-09,49.17,1.2,40.975
2013-09-10,50.14,1.2,41.78333333333334
2013-09-11,50.59,1.2,42.15833333333334
2013-09-12,50.85,1.2,42.375
2013-09-13,50.98,1.2,42.483333333333334
2013-09-16,51.88,1.2,43.233333333333334
2013-09-17,52.59,1.2,43.825
2013-09-18,52.82,1.2,44.016666666666666
2013-09-19,52.67,1.2,43.89166666666667
2013-09-20,52.12,1.2,43.43333333333333
2013-09-23,51.01,1.2,42.50833333333333
2013-09-24,50.8,1.2,42.333333333333336
2013-09-25,50.83,1.2,42.358333333333334
2013-09-26,51.47,1.2,42.891666666666666
2013-09-27,51.29,1.2,42.74166666666667
2013-09-30,50.54,1.2,42.11666666666667
2013-10-01,51.23,1.2,42.69166666666666
2013-10-02,50.7,1.2,42.25000000000001
2013-10-03,50.26,1.2,41.88333333333333
2013-10-04,50.57,1.2,42.141666666666666
2013-10-07,49.68,1.2,41.4
2013-10-08,48.74,1.2,40.61666666666667
2013-10-09,48.93,1.2,40.775
2013-10-10,51.19,1.2,42.65833333333333
2013-10-11,51.78,1.2,43.150000000000006
2013-10-14,52.83,1.2,44.025
2013-10-15,51.85,1.2,43.208333333333336
2013-10-16,52.81,1.2,44.00833333333334
2013-10-17,53.72,1.2,44.766666666666666
2013-10-18,53.95,1.2,44.958333333333336
2013-10-21,53.74,1.2,44.78333333333334
2013-10-22,51.8,1.2,43.166666666666664
2013-10-23,51.29,1.2,42.74166666666667
2013-10-24,51.44,1.2,42.86666666666667
2013-10-25,51.0,1.2,42.5
2013-10-28,51.7,1.2,43.083333333333336
2013-10-29,52.54,1.2,43.78333333333333
2013-10-30,52.46,1.2,43.71666666666667
2013-10-31,51.88,1.2,43.233333333333334
2013-11-01,52.0,1.2,43.333333333333336
2013-11-04,52.42,1.2,43.68333333333334
2013-11-05,51.92,1.2,43.26666666666667
2013-11-06,52.64,1.2,43.86666666666667
2013-11-07,52.04,1.2,43.36666666666667
2013-11-08,52.26,1.2,43.55
2013-11-11,52.12,1.2,43.43333333333333
2013-11-12,50.92,1.2,42.43333333333334
2013-11-13,50.92,1.2,42.43333333333334
2013-11-14,51.72,1.2,43.1
2013-11-15,52.39,1.2,43.65833333333334
2013-11-18,51.93,1.2,43.275
2013-11-19,51.69,1.2,43.075
2013-11-20,51.5,1.2,42.91666666666667
2013-11-21,52.21,1.2,43.50833333333333
2013-11-22,52.4,1.2,43.666666666666664
2013-11-25,53.22,1.2,44.35
2013-11-26,53.04,1.2,44.2
2013-11-27,53.27,1.2,44.39166666666667
2013-11-29,53.3,1.2,44.416666666666664
2013-12-02,52.89,1.2,44.075
2013-12-03,51.81,1.2,43.175000000000004
2013-12-04,52.11,1.2,43.425000000000004
2013-12-05,51.92,1.2,43.26666666666667
2013-12-06,52.77,1.2,43.975
2013-12-09,53.47,1.2,44.55833333333334
2013-12-10,53.21,1.2,44.34166666666667
2013-12-11,52.68,1.2,43.9
2013-12-12,52.59,1.2,43.825
2013-12-13,53.02,1.2,44.18333333333334
2013-12-16,53.72,1.2,44.766666666666666
2013-12-17,53.35,1.2,44.458333333333336
2013-12-18,54.45,1.2,45.37500000000001
2013-12-19,53.9,1.2,44.916666666666664
2013-12-20,54.0,1.2,45.0
2013-12-23,54.02,1.2,45.01666666666667
2013-12-24,54.36,1.2,45.300000000000004
2013-12-26,54.6,1.2,45.5
2013-12-27,54.5,1.2,45.41666666666667
2013-12-30,55.07,1.2,45.891666666666666
2013-12-31,55.95,1.2,46.62500000000001
2014-01-02,55.36,1.2,46.13333333333333
2014-01-03,55.07,1.2,45.891666666666666
2014-01-06,54.36,1.2,45.300000000000004
2014-01-07,54.73,1.2,45.608333333333334
2014-01-08,54.76,1.2,45.63333333333333
2014-01-09,55.12,1.2,45.93333333333333
2014-01-10,55.41,1.2,46.175
2014-01-13,53.66,1.2,44.71666666666667
2014-01-14,54.78,1.2,45.650000000000006
2014-01-15,54.85,1.2,45.708333333333336
2014-01-16,54.27,1.2,45.225
2014-01-17,53.41,1.2,44.50833333333333
2014-01-21,53.29,1.2,44.40833333333333
2014-01-22,53.66,1.2,44.71666666666667
2014-01-23,52.4,1.2,43.666666666666664
2014-01-24,53.88,1.2,44.900000000000006
2014-01-27,53.31,1.2,44.425000000000004
2014-01-28,55.29,1.2,46.075
2014-01-29,53.98,1.2,44.983333333333334
2014-01-30,54.78,1.2,45.650000000000006
2014-01-31,53.65,1.2,44.708333333333336
2014-02-03,52.21,1.2,43.50833333333333
2014-02-04,52.24,1.2,43.53333333333334
2014-02-05,52.73,1.2,43.94166666666666
2014-02-06,53.97,1.2,44.975
2014-02-07,55.25,1.2,46.04166666666667
2014-02-10,55.63,1.2,46.358333333333334
2014-02-11,55.68,1.2,46.4
2014-02-12,55.78,1.2,46.483333333333334
2014-02-13,56.17,1.2,46.80833333333334
2014-02-14,56.92,1.2,47.43333333333334
2014-02-18,57.56,1.2,47.96666666666667
2014-02-19,56.85,1.2,47.375
2014-02-20,57.07,1.2,47.55833333333334
2014-02-21,56.71,1.2,47.25833333333333
2014-02-24,57.44,1.2,47.86666666666667
2014-02-25,56.96,1.24,45.935483870967744
2014-02-26,56.78,1.24,45.79032258064516
2014-02-27,56.48,1.24,45.54838709677419
2014-02-28,57.38,1.24,46.274193548387096
2014-03-03,57.05,1.24,46.00806451612903
2014-03-04,58.14,1.24,46.88709677419355
2014-03-05,58.34,1.24,47.0483870967742
2014-03-06,58.77,1.24,47.395161290322584
2014-03-07,59.28,1.24,47.806451612903224
2014-03-10,59.41,1.24,47.91129032258064
2014-03-11,58.6,1.24,47.25806451612903
2014-03-12,58.6,1.24,47.25806451612903
2014-03-13,57.28,1.24,46.193548387096776
2014-03-14,57.17,1.24,46.10483870967742
2014-03-17,57.68,1.24,46.516129032258064
2014-03-18,57.18,1.24,46.11290322580645
2014-03-19,57.67,1.24,46.50806451612903
2014-03-20,58.72,1.24,47.354838709677416
2014-03-21,57.76,1.24,46.58064516129032
2014-03-24,57.84,1.24,46.645161290322584
2014-03-25,57.43,1.24,46.314516129032256
2014-03-26,56.71,1.24,45.733870967741936
2014-03-27,57.08,1.24,46.03225806451613
2014-03-28,57.51,1.24,46.37903225806451
2014-03-31,58.19,1.24,46.927419354838705
2014-04-01,59.08,1.24,47.64516129032258
2014-04-02,59.18,1.24,47.725806451612904
2014-04-03,59.45,1.24,47.943548387096776
2014-04-04,58.39,1.24,47.08870967741935
2014-04-07,56.7,1.24,45.725806451612904
2014-04-08,56.45,1.24,45.524193548387096
2014-04-09,57.22,1.24,46.14516129032258
2014-04-10,55.71,1.24,44.92741935483871
2014-04-11,55.15,1.24,44.475806451612904
2014-04-14,55.28,1.24,44.58064516129032
2014-04-15,55.5,1.24,44.75806451612903
2014-04-16,56.52,1.24,45.58064516129033
2014-04-17,56.86,1.24,45.854838709677416
2014-04-21,56.77,1.24,45.782258064516135
2014-04-22,56.67,1.24,45.70161290322581
2014-04-23,56.28,1.24,45.38709677419355
2014-04-24,56.25,1.24,45.36290322580645
2014-04-25,55.53,1.24,44.78225806451613
2014-04-28,55.59,1.24,44.83064516129033
2014-04-29,55.74,1.31,42.54961832061068
2014-04-30,55.9,1.31,42.671755725190835
2014-05-01,56.02,1.31,42.76335877862596
2014-05-02,56.49,1.31,43.12213740458015
2014-05-05,56.4,1.31,43.05343511450381
2014-05-06,55.62,1.31,42.45801526717557
2014-05-07,56.73,1.31,43.305343511450374
2014-05-08,57.55,1.31,43.93129770992366
2014-05-09,57.54,1.31,43.9236641221374
2014-05-12,58.28,1.31,44.48854961832061
2014-05-13,57.52,1.31,43.908396946564885
2014-05-14,56.89,1.31,43.42748091603053
2014-05-15,56.58,1.31,43.19083969465648
2014-05-16,56.42,1.31,43.06870229007634
2014-05-19,56.84,1.31,43.38931297709924
2014-05-20,56.37,1.31,43.030534351145036
2014-05-21,56.82,1.31,43.37404580152672
2014-05-22,57.05,1.31,43.54961832061068
2014-05-23,57.28,1.31,43.725190839694655
2014-05-27,58.08,1.31,44.33587786259542
2014-05-28,58.72,1.31,44.82442748091603
2014-05-29,58.68,1.31,44.79389312977099
2014-05-30,59.13,1.31,45.13740458015267
2014-06-02,59.57,1.31,45.47328244274809
2014-06-03,59.52,1.31,45.43511450381679
2014-06-04,59.81,1.31,45.656488549618324
2014-06-05,59.99,1.31,45.79389312977099
2014-06-06,61.74,1.31,47.12977099236641
2014-06-09,61.76,1.31,47.14503816793893
2014-06-10,61.83,1.31,47.19847328244275
2014-06-11,61.43,1.31,46.89312977099237
2014-06-12,61.27,1.31,46.770992366412216
2014-06-13,61.02,1.31,46.58015267175573
2014-06-16,61.15,1.31,46.679389312977094
2014-06-17,61.61,1.31,47.030534351145036
2014-06-18,62.0,1.31,47.32824427480916
2014-06-19,61.95,1.31,47.29007633587786
2014-06-20,62.44,1.31,47.664122137404576
2014-06-23,62.17,1.31,47.45801526717557
2014-06-24,61.56,1.31,46.99236641221374
2014-06-25,61.76,1.31,47.14503816793893
2014-06-26,61.77,1.31,47.152671755725194
2014-06-27,61.98,1.31,47.31297709923664
2014-06-30,61.98,1.31,47.31297709923664
2014-07-01,62.89,1.31,48.00763358778626
2014-07-02,62.83,1.31,47.9618320610687
2014-07-03,63.25,1.31,48.282442748091604
2014-07-07,63.08,1.31,48.15267175572519
2014-07-08,62.21,1.31,47.48854961832061
2014-07-09,63.02,1.31,48.10687022900763
2014-07-10,62.66,1.31,47.83206106870229
2014-07-11,62.56,1.31,47.7557251908397
2014-07-14,62.68,1.31,47.847328244274806
2014-07-15,63.43,1.31,48.41984732824427
2014-07-16,64.02,1.31,48.87022900763358
2014-07-17,63.92,1.31,48.79389312977099
2014-07-18,63.81,1.31,48.70992366412214
2014-07-21,63.3,1.31,48.3206106870229
2014-07-22,64.06,1.31,48.900763358778626
2014-07-23,62.89,1.31,48.00763358778626
2014-07-24,63.26,1.31,48.290076335877856
2014-07-25,62.61,1.31,47.79389312977099
2014-07-28,62.79,1.31,47.93129770992366
2014-07-29,62.34,1.31,47.587786259541986
2014-07-30,62.55,1.31,47.74809160305343
2014-07-31,61.06,1.31,46.61068702290076
2014-08-01,60.12,1.35,44.53333333333333
2014-08-04,60.46,1.35,44.785185185185185
2014-08-05,59.59,1.35,44.14074074074074
2014-08-06,59.82,1.35,44.31111111111111
2014-08-07,59.15,1.35,43.81481481481481
2014-08-08,60.05,1.35,44.481481481481474
2014-08-11,60.29,1.35,44.65925925925926
2014-08-12,60.57,1.35,44.86666666666667
2014-08-13,61.09,1.35,45.25185185185185
2014-08-14,60.81,1.35,45.044444444444444
2014-08-15,60.37,1.35,44.718518518518515
2014-08-18,61.06,1.35,45.22962962962963
2014-08-19,61.24,1.35,45.36296296296296
2014-08-20,62.12,1.35,46.01481481481481
2014-08-21,62.44,1.35,46.251851851851846
2014-08-22,62.03,1.35,45.94814814814815
2014-08-25,62.66,1.35,46.41481481481481
2014-08-26,62.6,1.35,46.37037037037037
2014-08-27,62.73,1.35,46.46666666666666
2014-08-28,62.41,1.35,46.22962962962962
2014-08-29,62.37,1.35,46.199999999999996
2014-09-02,63.47,1.35,47.01481481481481
2014-09-03,63.6,1.35,47.11111111111111
2014-09-04,63.41,1.35,46.97037037037037
2014-09-05,63.76,1.35,47.22962962962963
2014-09-08,63.54,1.35,47.06666666666666
2014-09-09,62.94,1.35,46.62222222222222
2014-09-10,62.99,1.35,46.65925925925926
2014-09-11,62.74,1.35,46.474074074074075
2014-09-12,62.43,1.35,46.24444444444444
2014-09-15,62.78,1.35,46.5037037037037
2014-09-16,63.42,1.35,46.977777777777774
2014-09-17,64.66,1.35,47.89629629629629
2014-09-18,65.59,1.35,48.58518518518518
2014-09-19,65.3,1.35,48.37037037037037
2014-09-22,65.17,1.35,48.27407407407407
2014-09-23,64.38,1.35,47.68888888888888
2014-09-24,64.87,1.35,48.05185185185185
2014-09-25,63.65,1.35,47.148148148148145
2014-09-26,64.97,1.35,48.12592592592592
2014-09-29,64.45,1.35,47.74074074074074
2014-09-30,64.39,1.35,47.696296296296296
2014-10-01,63.53,1.35,47.05925925925926
2014-10-02,63.68,1.35,47.170370370370364
2014-10-03,64.83,1.35,48.02222222222222
2014-10-06,64.93,1.35,48.096296296296295
2014-10-07,63.48,1.35,47.02222222222222
2014-10-08,64.83,1.35,48.02222222222222
2014-10-09,63.51,1.35,47.04444444444444
2014-10-10,62.82,1.35,46.53333333333333
2014-10-13,61.92,1.35,45.86666666666667
2014-10-14,62.67,1.35,46.42222222222222
2014-10-15,62.07,1.35,45.977777777777774
2014-10-16,61.82,1.35,45.79259259259259
2014-10-17,62.45,1.35,46.25925925925926
2014-10-20,62.7,1.35,46.44444444444444
2014-10-21,64.38,1.35,47.68888888888888
2014-10-22,61.01,1.35,45.19259259259259
2014-10-23,61.89,1.35,45.84444444444444
2014-10-24,62.34,1.35,46.17777777777778
2014-10-27,62.24,1.35,46.1037037037037
2014-10-28,63.12,1.37,46.07299270072992
2014-10-29,62.96,1.37,45.95620437956204
2014-10-30,62.84,1.37,45.86861313868613
2014-10-31,63.78,1.37,46.55474452554744
2014-11-03,63.75,1.37,46.53284671532846
2014-11-04,64.2,1.37,46.86131386861314
2014-11-05,64.83,1.37,47.32116788321167
2014-11-06,65.69,1.37,47.94890510948905
2014-11-07,66.03,1.37,48.1970802919708
2014-11-10,66.34,1.37,48.42335766423358
2014-11-11,66.38,1.37,48.45255474452554
2014-11-12,66.01,1.37,48.18248175182482
2014-11-13,65.24,1.37,47.62043795620437
2014-11-14,64.98,1.37,47.43065693430657
2014-11-17,65.24,1.37,47.62043795620437
2014-11-18,64.98,1.37,47.43065693430657
2014-11-19,64.4,1.37,47.00729927007299
2014-11-20,64.18,1.37,46.846715328467155
2014-11-21,64.31,1.37,46.941605839416056
2014-11-24,65.16,1.37,47.56204379562043
2014-11-25,65.34,1.37,47.693430656934304
2014-11-26,64.97,1.37,47.42335766423357
2014-11-28,65.55,1.37,47.84671532846715
2014-12-01,65.25,1.37,47.62773722627737
2014-12-02,65.41,1.37,47.74452554744525
2014-12-03,65.18,1.37,47.57664233576642
2014-12-04,64.96,1.37,47.41605839416057
2014-12-05,64.85,1.37,47.335766423357654
2014-12-08,64.94,1.37,47.40145985401459
2014-12-09,64.66,1.37,47.1970802919708
2014-12-10,63.14,1.37,46.08759124087591
2014-12-11,63.22,1.37,46.145985401459846
2014-12-12,61.81,1.37,45.11678832116788
2014-12-15,61.23,1.37,44.693430656934304
2014-12-16,60.42,1.37,44.1021897810219
