date,CI,CI_EPS,PE Ratio
1990-11-01,3.83,10.69,0.35827876520112256
1990-11-02,4.11,10.69,0.38447146866230125
1990-11-05,4.18,10.69,0.39101964452759586
1990-11-06,4.1,10.69,0.3835360149672591
1990-11-07,3.97,10.69,0.37137511693171193
1990-11-08,4.0,10.69,0.3741814780168382
1990-11-09,4.11,10.69,0.38447146866230125
1990-11-12,4.29,10.69,0.40130963517305895
1990-11-13,4.22,10.69,0.39476145930776424
1990-11-14,4.22,10.69,0.39476145930776424
1990-11-15,4.24,10.69,0.3966323666978485
1990-11-16,4.22,10.69,0.39476145930776424
1990-11-19,4.22,10.69,0.39476145930776424
1990-11-20,4.19,10.69,0.391955098222638
1990-11-21,4.15,10.69,0.38821328344246964
1990-11-23,4.13,10.69,0.3863423760523854
1990-11-26,4.22,10.69,0.39476145930776424
1990-11-27,4.36,10.69,0.40785781103835367
1990-11-28,4.4,10.69,0.41159962581852205
1990-11-29,4.33,10.69,0.40505144995322734
1990-11-30,4.42,10.69,0.41347053320860616
1990-12-03,4.42,10.69,0.41347053320860616
1990-12-04,4.36,10.69,0.40785781103835367
1990-12-05,4.4,10.69,0.41159962581852205
1990-12-06,4.53,10.69,0.42376052385406926
1990-12-07,4.42,10.69,0.41347053320860616
1990-12-10,4.42,10.69,0.41347053320860616
1990-12-11,4.36,10.69,0.40785781103835367
1990-12-12,4.47,10.69,0.41814780168381666
1990-12-13,4.43,10.69,0.41440598690364827
1990-12-14,4.43,10.69,0.41440598690364827
1990-12-17,4.38,10.69,0.4097287184284378
1990-12-18,4.61,10.69,0.43124415341440603
1990-12-19,4.58,10.69,0.42843779232927975
1990-12-20,4.56,10.69,0.4265668849391955
1990-12-21,4.6,10.69,0.43030869971936386
1990-12-24,4.57,10.69,0.42750233863423764
1990-12-26,4.63,10.69,0.4331150608044902
1990-12-27,4.51,10.69,0.42188961646398504
1990-12-28,4.51,10.69,0.42188961646398504
1990-12-31,4.54,10.69,0.42469597754911137
1991-01-02,4.44,10.69,0.41534144059869044
1991-01-03,4.36,10.69,0.40785781103835367
1991-01-04,4.25,10.69,0.39756782039289057
1991-01-07,4.14,10.69,0.38727782974742747
1991-01-08,4.13,10.69,0.3863423760523854
1991-01-09,4.08,10.69,0.381665107577175
1991-01-10,4.11,10.69,0.38447146866230125
1991-01-11,4.13,10.69,0.3863423760523854
1991-01-14,4.11,10.69,0.38447146866230125
1991-01-15,4.18,10.69,0.39101964452759586
1991-01-16,4.26,10.69,0.3985032740879326
1991-01-17,4.35,10.69,0.4069223573433115
1991-01-18,4.38,10.69,0.4097287184284378
1991-01-21,4.42,10.69,0.41347053320860616
1991-01-22,4.56,10.69,0.4265668849391955
1991-01-23,4.67,10.69,0.4368568755846586
1991-01-24,4.71,10.69,0.44059869036482696
1991-01-25,4.82,10.69,0.45088868101029006
1991-01-28,4.86,10.69,0.45463049579045844
1991-01-29,4.83,10.69,0.4518241347053321
1991-01-30,4.86,10.69,0.45463049579045844
1991-01-31,4.92,10.69,0.46024321796071094
1991-02-01,4.94,10.69,0.4621141253507952
1991-02-04,5.07,10.69,0.4742750233863424
1991-02-05,5.15,10.69,0.4817586529466792
1991-02-06,5.31,10.69,0.49672591206735267
1991-02-07,5.24,10.69,0.49017773620205807
1991-02-08,5.24,10.69,0.49017773620205807
1991-02-11,5.36,10.69,0.5014031805425632
1991-02-12,5.43,10.69,0.5079513564078578
1991-02-13,5.58,10.69,0.5219831618334893
1991-02-14,5.51,10.69,0.5154349859681946
1991-02-15,5.51,10.69,0.5154349859681946
1991-02-19,5.43,10.69,0.5079513564078578
1991-02-20,5.28,10.69,0.49391955098222645
1991-02-21,5.28,10.69,0.49391955098222645
1991-02-22,5.28,10.69,0.49391955098222645
1991-02-25,5.22,10.69,0.4883068288119738
1991-02-26,5.17,10.69,0.48362956033676335
1991-02-27,5.25,10.69,0.4911131898971001
1991-02-28,5.42,10.69,0.5070159027128157
1991-03-01,5.4,10.69,0.5051449953227316
1991-03-04,5.44,10.69,0.5088868101028999
1991-03-05,5.63,10.69,0.5266604303086997
1991-03-06,5.67,10.69,0.5304022450888681
1991-03-07,5.46,10.69,0.5107577174929842
1991-03-08,5.4,10.69,0.5051449953227316
1991-03-11,5.35,10.69,0.500467726847521
1991-03-12,5.31,10.69,0.49672591206735267
1991-03-13,5.32,10.69,0.49766136576239484
1991-03-14,5.21,10.69,0.48737137511693174
1991-03-15,5.11,10.69,0.4780168381665108
1991-03-18,5.11,10.69,0.4780168381665108
1991-03-19,5.08,10.69,0.4752104770813845
1991-03-20,5.18,10.69,0.4845650140318054
1991-03-21,5.17,10.69,0.48362956033676335
1991-03-22,5.21,10.69,0.48737137511693174
1991-03-25,5.33,10.69,0.4985968194574369
1991-03-26,5.54,10.69,0.5182413470533209
1991-03-27,5.71,10.69,0.5341440598690365
1991-03-28,5.92,10.69,0.5537885874649205
1991-04-01,5.76,10.69,0.538821328344247
1991-04-02,5.85,10.69,0.5472404115996258
1991-04-03,5.92,10.69,0.5537885874649205
1991-04-04,5.92,10.69,0.5537885874649205
1991-04-05,5.74,10.69,0.5369504209541628
1991-04-08,5.83,10.69,0.5453695042095417
1991-04-09,5.83,10.69,0.5453695042095417
1991-04-10,5.83,10.69,0.5453695042095417
1991-04-11,5.94,10.69,0.5556594948550048
1991-04-12,5.96,10.69,0.5575304022450889
1991-04-15,6.01,10.69,0.5622076707202993
1991-04-16,6.19,10.69,0.5790458372310572
1991-04-17,6.24,10.69,0.5837231057062676
1991-04-18,6.29,10.69,0.5884003741814781
1991-04-19,6.22,10.69,0.5818521983161834
1991-04-22,6.14,10.69,0.5743685687558466
1991-04-23,5.97,10.69,0.558465855940131
1991-04-24,5.92,10.69,0.5537885874649205
1991-04-25,5.82,10.69,0.5444340505144996
1991-04-26,5.69,10.69,0.5322731524789523
1991-04-29,5.47,10.69,0.5116931711880262
1991-04-30,5.47,10.69,0.5116931711880262
1991-05-01,5.56,10.69,0.520112254443405
1991-05-02,5.69,10.69,0.5322731524789523
1991-05-03,5.56,10.69,0.520112254443405
1991-05-06,5.6,10.69,0.5238540692235735
1991-05-07,5.51,10.69,0.5154349859681946
1991-05-08,5.47,10.69,0.5116931711880262
1991-05-09,5.54,10.69,0.5182413470533209
1991-05-10,5.42,10.69,0.5070159027128157
1991-05-13,5.39,10.69,0.5042095416276894
1991-05-14,5.28,10.69,0.49391955098222645
1991-05-15,5.22,10.69,0.4883068288119738
1991-05-16,5.22,10.69,0.4883068288119738
1991-05-17,5.21,10.69,0.48737137511693174
1991-05-20,5.19,10.69,0.4855004677268476
1991-05-21,5.31,10.69,0.49672591206735267
1991-05-22,5.38,10.69,0.5032740879326474
1991-05-23,5.33,10.69,0.4985968194574369
1991-05-24,5.44,10.69,0.5088868101028999
1991-05-28,5.44,10.69,0.5088868101028999
1991-05-29,5.43,10.69,0.5079513564078578
1991-05-30,5.56,10.69,0.520112254443405
1991-05-31,5.78,10.69,0.5406922357343312
1991-06-03,5.61,10.69,0.5247895229186156
1991-06-04,5.61,10.69,0.5247895229186156
1991-06-05,5.58,10.69,0.5219831618334893
1991-06-06,5.44,10.69,0.5088868101028999
1991-06-07,5.4,10.69,0.5051449953227316
1991-06-10,5.43,10.69,0.5079513564078578
1991-06-11,5.31,10.69,0.49672591206735267
1991-06-12,5.25,10.69,0.4911131898971001
1991-06-13,5.31,10.69,0.49672591206735267
1991-06-14,5.26,10.69,0.4920486435921422
1991-06-17,5.18,10.69,0.4845650140318054
1991-06-18,5.13,10.69,0.47988774555659497
1991-06-19,5.1,10.69,0.47708138447146864
1991-06-20,5.19,10.69,0.4855004677268476
1991-06-21,5.19,10.69,0.4855004677268476
1991-06-24,5.17,10.69,0.48362956033676335
1991-06-25,5.17,10.69,0.48362956033676335
1991-06-26,5.22,10.69,0.4883068288119738
1991-06-27,5.22,10.69,0.4883068288119738
1991-06-28,5.18,10.69,0.4845650140318054
1991-07-01,5.22,10.69,0.4883068288119738
1991-07-02,5.21,10.69,0.48737137511693174
1991-07-03,5.13,10.69,0.47988774555659497
1991-07-05,5.07,10.69,0.4742750233863424
1991-07-08,5.03,10.69,0.47053320860617404
1991-07-09,5.03,10.69,0.47053320860617404
1991-07-10,5.0,10.69,0.4677268475210477
1991-07-11,4.99,10.69,0.46679139382600565
1991-07-12,4.99,10.69,0.46679139382600565
1991-07-15,5.0,10.69,0.4677268475210477
1991-07-16,5.01,10.69,0.4686623012160898
1991-07-17,4.9,10.69,0.45837231057062683
1991-07-18,4.94,10.69,0.4621141253507952
1991-07-19,4.99,10.69,0.46679139382600565
1991-07-22,4.76,10.69,0.4452759588400374
1991-07-23,4.86,10.69,0.45463049579045844
1991-07-24,4.68,10.69,0.43779232927970063
1991-07-25,4.72,10.69,0.441534144059869
1991-07-26,4.74,10.69,0.4434050514499533
1991-07-29,4.76,10.69,0.4452759588400374
1991-07-30,4.85,10.69,0.4536950420954163
1991-07-31,5.0,10.69,0.4677268475210477
1991-08-01,5.11,10.69,0.4780168381665108
1991-08-02,5.1,10.69,0.47708138447146864
1991-08-05,5.07,10.69,0.4742750233863424
1991-08-06,5.06,10.69,0.47333956969130025
1991-08-07,5.06,10.69,0.47333956969130025
1991-08-08,5.01,10.69,0.4686623012160898
1991-08-09,4.92,10.69,0.46024321796071094
1991-08-12,4.89,10.69,0.45743685687558466
1991-08-13,4.88,10.69,0.45650140318054255
1991-08-14,4.89,10.69,0.45743685687558466
1991-08-15,4.9,10.69,0.45837231057062683
1991-08-16,4.78,10.69,0.4471468662301217
1991-08-19,4.68,10.69,0.43779232927970063
1991-08-20,4.76,10.69,0.4452759588400374
1991-08-21,4.83,10.69,0.4518241347053321
1991-08-22,4.76,10.69,0.4452759588400374
1991-08-23,4.79,10.69,0.44808231992516373
1991-08-26,4.79,10.69,0.44808231992516373
1991-08-27,4.65,10.69,0.4349859681945744
1991-08-28,4.64,10.69,0.43405051449953225
1991-08-29,4.71,10.69,0.44059869036482696
1991-08-30,4.72,10.69,0.441534144059869
1991-09-03,4.69,10.69,0.4387277829747428
1991-09-04,4.72,10.69,0.441534144059869
1991-09-05,4.74,10.69,0.4434050514499533
1991-09-06,4.72,10.69,0.441534144059869
1991-09-09,4.72,10.69,0.441534144059869
1991-09-10,4.74,10.69,0.4434050514499533
1991-09-11,4.72,10.69,0.441534144059869
1991-09-12,4.86,10.69,0.45463049579045844
1991-09-13,4.94,10.69,0.4621141253507952
1991-09-16,4.96,10.69,0.4639850327408793
1991-09-17,4.99,10.69,0.46679139382600565
1991-09-18,4.93,10.69,0.46117867165575305
1991-09-19,5.0,10.69,0.4677268475210477
1991-09-20,5.07,10.69,0.4742750233863424
1991-09-23,5.01,10.69,0.4686623012160898
1991-09-24,4.99,10.69,0.46679139382600565
1991-09-25,4.89,10.69,0.45743685687558466
1991-09-26,4.92,10.69,0.46024321796071094
1991-09-27,4.97,10.69,0.46492048643592143
1991-09-30,5.03,10.69,0.47053320860617404
1991-10-01,4.92,10.69,0.46024321796071094
1991-10-02,4.97,10.69,0.46492048643592143
1991-10-03,4.97,10.69,0.46492048643592143
1991-10-04,4.94,10.69,0.4621141253507952
1991-10-07,4.97,10.69,0.46492048643592143
1991-10-08,5.06,10.69,0.47333956969130025
1991-10-09,4.94,10.69,0.4621141253507952
1991-10-10,5.22,10.69,0.4883068288119738
1991-10-11,5.17,10.69,0.48362956033676335
1991-10-14,5.14,10.69,0.480823199251637
1991-10-15,5.11,10.69,0.4780168381665108
1991-10-16,5.11,10.69,0.4780168381665108
1991-10-17,5.14,10.69,0.480823199251637
1991-10-18,5.38,10.69,0.5032740879326474
1991-10-21,5.28,10.69,0.49391955098222645
1991-10-22,5.32,10.69,0.49766136576239484
1991-10-23,5.43,10.69,0.5079513564078578
1991-10-24,5.42,10.69,0.5070159027128157
1991-10-25,5.32,10.69,0.49766136576239484
1991-10-28,5.33,10.69,0.4985968194574369
1991-10-29,5.43,10.69,0.5079513564078578
1991-10-30,5.69,10.69,0.5322731524789523
1991-10-31,5.78,10.69,0.5406922357343312
1991-11-01,5.96,10.69,0.5575304022450889
1991-11-04,5.79,10.69,0.5416276894293732
1991-11-05,5.69,10.69,0.5322731524789523
1991-11-06,5.82,10.69,0.5444340505144996
1991-11-07,6.03,10.69,0.5640785781103835
1991-11-08,5.94,10.69,0.5556594948550048
1991-11-11,6.07,10.69,0.567820392890552
1991-11-12,6.25,10.69,0.5846585594013096
1991-11-13,6.26,10.69,0.5855940130963517
1991-11-14,6.53,10.69,0.6108512628624884
1991-11-15,6.19,10.69,0.5790458372310572
1991-11-18,5.96,10.69,0.5575304022450889
1991-11-19,5.76,10.69,0.538821328344247
1991-11-20,5.79,10.69,0.5416276894293732
1991-11-21,5.75,10.69,0.5378858746492049
1991-11-22,5.69,10.69,0.5322731524789523
1991-11-25,5.72,10.69,0.5350795135640786
1991-11-26,5.82,10.69,0.5444340505144996
1991-11-27,5.81,10.69,0.5434985968194574
1991-11-29,5.79,10.69,0.5416276894293732
1991-12-02,6.04,10.69,0.5650140318054256
1991-12-03,5.97,10.69,0.558465855940131
1991-12-04,5.89,10.69,0.5509822263797942
1991-12-05,5.82,10.69,0.5444340505144996
1991-12-06,5.9,10.69,0.5519176800748363
1991-12-09,5.94,10.69,0.5556594948550048
1991-12-10,5.99,10.69,0.5603367633302152
1991-12-11,5.93,10.69,0.5547240411599625
1991-12-12,5.94,10.69,0.5556594948550048
1991-12-13,5.83,10.69,0.5453695042095417
1991-12-16,5.79,10.69,0.5416276894293732
1991-12-17,5.83,10.69,0.5453695042095417
1991-12-18,5.83,10.69,0.5453695042095417
1991-12-19,5.78,10.69,0.5406922357343312
1991-12-20,6.07,10.69,0.567820392890552
1991-12-23,6.19,10.69,0.5790458372310572
1991-12-24,6.53,10.69,0.6108512628624884
1991-12-26,6.56,10.69,0.6136576239476146
1991-12-27,6.58,10.69,0.6155285313376988
1991-12-30,6.76,10.69,0.6323666978484566
1991-12-31,6.79,10.69,0.6351730589335828
1992-01-02,6.6,10.69,0.617399438727783
1992-01-03,6.67,10.69,0.6239476145930777
1992-01-06,6.63,10.69,0.6202057998129092
1992-01-07,6.67,10.69,0.6239476145930777
1992-01-08,6.63,10.69,0.6202057998129092
