date,EXC,EXC_EPS,PE Ratio
2004-08-10,36.51,0.75,48.68
2004-08-11,36.46,0.75,48.61333333333334
2004-08-12,36.35,0.75,48.46666666666667
2004-08-13,36.04,0.75,48.053333333333335
2004-08-16,36.02,0.75,48.02666666666667
2004-08-17,36.02,0.75,48.02666666666667
2004-08-18,36.48,0.75,48.63999999999999
2004-08-19,36.09,0.75,48.120000000000005
2004-08-20,36.39,0.75,48.52
2004-08-23,36.05,0.75,48.06666666666666
2004-08-24,36.18,0.75,48.24
2004-08-25,36.37,0.75,48.49333333333333
2004-08-26,36.09,0.75,48.120000000000005
2004-08-27,36.03,0.75,48.04
2004-08-30,36.23,0.75,48.306666666666665
2004-08-31,36.85,0.75,49.13333333333333
2004-09-01,37.15,0.75,49.53333333333333
2004-09-02,37.5,0.75,50.0
2004-09-03,37.35,0.75,49.800000000000004
2004-09-07,37.68,0.75,50.24
2004-09-08,37.29,0.75,49.72
2004-09-09,37.67,0.75,50.22666666666667
2004-09-10,37.68,0.75,50.24
2004-09-13,36.82,0.75,49.093333333333334
2004-09-14,36.76,0.75,49.01333333333333
2004-09-15,36.72,0.75,48.96
2004-09-16,37.03,0.75,49.373333333333335
2004-09-17,37.19,0.75,49.586666666666666
2004-09-20,36.82,0.75,49.093333333333334
2004-09-21,36.74,0.75,48.98666666666667
2004-09-22,36.49,0.75,48.653333333333336
2004-09-23,36.32,0.75,48.42666666666667
2004-09-24,36.47,0.75,48.626666666666665
2004-09-27,36.41,0.75,48.54666666666666
2004-09-28,36.7,0.75,48.93333333333334
2004-09-29,36.56,0.75,48.74666666666667
2004-09-30,36.69,0.75,48.919999999999995
2004-10-01,37.3,0.75,49.73333333333333
2004-10-04,37.16,0.75,49.54666666666666
2004-10-05,37.28,0.75,49.70666666666667
2004-10-06,38.0,0.75,50.666666666666664
2004-10-07,37.89,0.75,50.52
2004-10-08,37.84,0.75,50.45333333333334
2004-10-11,37.8,0.75,50.4
2004-10-12,37.84,0.75,50.45333333333334
2004-10-13,37.58,0.75,50.10666666666666
2004-10-14,37.52,0.75,50.02666666666667
2004-10-15,37.89,0.75,50.52
2004-10-18,37.73,0.75,50.306666666666665
2004-10-19,37.67,0.75,50.22666666666667
2004-10-20,38.06,0.75,50.74666666666667
2004-10-21,38.02,0.75,50.693333333333335
2004-10-22,38.67,0.75,51.56
2004-10-25,39.35,0.75,52.46666666666667
2004-10-26,39.81,0.75,53.080000000000005
2004-10-27,39.3,0.86,45.69767441860465
2004-10-28,39.44,0.86,45.860465116279066
2004-10-29,39.62,0.86,46.06976744186046
2004-11-01,40.17,0.86,46.7093023255814
2004-11-02,39.05,0.86,45.406976744186046
2004-11-03,40.15,0.86,46.68604651162791
2004-11-04,40.97,0.86,47.63953488372093
2004-11-05,40.62,0.86,47.23255813953488
2004-11-08,41.2,0.86,47.90697674418605
2004-11-09,41.38,0.86,48.116279069767444
2004-11-10,41.1,0.86,47.79069767441861
2004-11-11,41.76,0.86,48.55813953488372
2004-11-12,42.42,0.86,49.32558139534884
2004-11-15,41.59,0.86,48.36046511627907
2004-11-16,41.52,0.86,48.27906976744187
2004-11-17,41.11,0.86,47.80232558139535
2004-11-18,41.67,0.86,48.45348837209303
2004-11-19,42.07,0.86,48.918604651162795
2004-11-22,42.07,0.86,48.918604651162795
2004-11-23,42.64,0.86,49.58139534883721
2004-11-24,42.42,0.86,49.32558139534884
2004-11-26,42.38,0.86,49.27906976744186
2004-11-29,42.48,0.86,49.3953488372093
2004-11-30,41.71,0.86,48.5
2004-12-01,41.85,0.86,48.662790697674424
2004-12-02,41.3,0.86,48.02325581395348
2004-12-03,42.05,0.86,48.8953488372093
2004-12-06,42.46,0.86,49.372093023255815
2004-12-07,41.56,0.86,48.32558139534884
2004-12-08,41.22,0.86,47.93023255813954
2004-12-09,41.46,0.86,48.2093023255814
2004-12-10,41.98,0.86,48.81395348837209
2004-12-13,42.89,0.86,49.872093023255815
2004-12-14,43.08,0.86,50.093023255813954
2004-12-15,43.38,0.86,50.441860465116285
2004-12-16,42.6,0.86,49.53488372093023
2004-12-17,41.86,0.86,48.674418604651166
2004-12-20,43.05,0.86,50.05813953488372
2004-12-21,43.52,0.86,50.6046511627907
2004-12-22,43.95,0.86,51.1046511627907
2004-12-23,44.15,0.86,51.33720930232558
2004-12-27,44.2,0.86,51.395348837209305
2004-12-28,44.47,0.86,51.7093023255814
2004-12-29,44.7,0.86,51.97674418604652
2004-12-30,44.39,0.86,51.616279069767444
2004-12-31,44.07,0.86,51.24418604651163
2005-01-03,43.23,0.86,50.26744186046511
2005-01-04,42.94,0.86,49.93023255813954
2005-01-05,42.3,0.86,49.18604651162791
2005-01-06,42.46,0.86,49.372093023255815
2005-01-07,42.03,0.86,48.872093023255815
2005-01-10,42.41,0.86,49.31395348837209
2005-01-11,42.18,0.86,49.04651162790698
2005-01-12,42.46,0.86,49.372093023255815
2005-01-13,42.93,0.86,49.91860465116279
2005-01-14,43.03,0.86,50.03488372093023
2005-01-18,43.37,0.86,50.43023255813953
2005-01-19,43.15,0.86,50.17441860465116
2005-01-20,42.63,0.86,49.56976744186047
2005-01-21,42.34,0.86,49.23255813953489
2005-01-24,42.85,0.86,49.82558139534884
2005-01-25,42.52,0.86,49.441860465116285
2005-01-26,43.6,0.86,50.697674418604656
2005-01-27,43.76,0.86,50.883720930232556
2005-01-28,44.1,0.86,51.27906976744186
2005-01-31,44.25,0.86,51.45348837209303
2005-02-01,45.25,0.86,52.616279069767444
2005-02-02,45.07,0.86,52.406976744186046
2005-02-03,45.3,0.86,52.67441860465116
2005-02-04,45.75,0.86,53.19767441860465
2005-02-07,45.9,0.86,53.372093023255815
2005-02-08,45.84,0.86,53.30232558139535
2005-02-09,45.91,0.86,53.383720930232556
2005-02-10,45.7,0.86,53.139534883720934
2005-02-11,45.26,0.86,52.627906976744185
2005-02-14,45.36,0.86,52.74418604651163
2005-02-15,44.91,0.86,52.22093023255814
2005-02-16,45.41,0.86,52.802325581395344
2005-02-17,44.94,0.86,52.25581395348837
2005-02-18,44.44,0.86,51.67441860465116
2005-02-22,43.49,0.86,50.56976744186047
2005-02-23,43.89,0.58,75.67241379310346
2005-02-24,44.42,0.58,76.58620689655173
2005-02-25,45.5,0.58,78.44827586206897
2005-02-28,45.36,0.58,78.20689655172414
2005-03-01,45.04,0.58,77.65517241379311
2005-03-02,45.55,0.58,78.53448275862068
2005-03-03,45.51,0.58,78.46551724137932
2005-03-04,46.6,0.58,80.3448275862069
2005-03-07,46.85,0.58,80.77586206896552
2005-03-08,46.48,0.58,80.13793103448276
2005-03-09,45.76,0.58,78.89655172413794
2005-03-10,46.56,0.58,80.27586206896552
2005-03-11,46.11,0.58,79.5
2005-03-14,46.67,0.58,80.46551724137932
2005-03-15,46.32,0.58,79.86206896551725
2005-03-16,45.57,0.58,78.56896551724138
2005-03-17,45.69,0.58,78.77586206896552
2005-03-18,45.7,0.58,78.79310344827587
2005-03-21,45.58,0.58,78.58620689655173
2005-03-22,44.42,0.58,76.58620689655173
2005-03-23,43.94,0.58,75.75862068965517
2005-03-24,44.76,0.58,77.17241379310344
2005-03-28,45.27,0.58,78.05172413793105
2005-03-29,44.52,0.58,76.75862068965519
2005-03-30,45.12,0.58,77.79310344827586
2005-03-31,45.89,0.58,79.12068965517243
2005-04-01,45.9,0.58,79.13793103448276
2005-04-04,45.56,0.58,78.55172413793105
2005-04-05,45.81,0.58,78.98275862068967
2005-04-06,45.55,0.58,78.53448275862068
2005-04-07,46.05,0.58,79.39655172413794
2005-04-08,45.4,0.58,78.27586206896552
2005-04-11,46.37,0.58,79.94827586206897
2005-04-12,47.4,0.58,81.72413793103449
2005-04-13,47.11,0.58,81.22413793103449
2005-04-14,46.88,0.58,80.82758620689656
2005-04-15,45.77,0.58,78.91379310344828
2005-04-18,46.17,0.58,79.60344827586208
2005-04-19,46.95,0.58,80.94827586206898
2005-04-20,46.64,0.58,80.41379310344828
2005-04-21,46.8,0.58,80.6896551724138
2005-04-22,46.95,0.58,80.94827586206898
2005-04-25,47.5,0.58,81.89655172413794
2005-04-26,47.0,0.75,62.666666666666664
2005-04-27,47.69,0.75,63.586666666666666
2005-04-28,48.46,0.75,64.61333333333333
2005-04-29,49.5,0.75,66.0
2005-05-02,49.58,0.75,66.10666666666667
2005-05-03,48.97,0.75,65.29333333333334
2005-05-04,49.39,0.75,65.85333333333334
2005-05-05,48.97,0.75,65.29333333333334
2005-05-06,48.72,0.75,64.96
2005-05-09,48.49,0.75,64.65333333333334
2005-05-10,48.45,0.75,64.60000000000001
2005-05-11,47.8,0.75,63.73333333333333
2005-05-12,47.0,0.75,62.666666666666664
2005-05-13,45.25,0.75,60.333333333333336
2005-05-16,45.05,0.75,60.06666666666666
2005-05-17,45.2,0.75,60.26666666666667
2005-05-18,45.94,0.75,61.25333333333333
2005-05-19,46.57,0.75,62.093333333333334
2005-05-20,46.85,0.75,62.46666666666667
2005-05-23,46.81,0.75,62.413333333333334
2005-05-24,46.69,0.75,62.25333333333333
2005-05-25,46.67,0.75,62.22666666666667
2005-05-26,46.82,0.75,62.42666666666667
2005-05-27,46.93,0.75,62.57333333333333
2005-05-31,46.85,0.75,62.46666666666667
2005-06-01,48.11,0.75,64.14666666666666
2005-06-02,48.17,0.75,64.22666666666667
2005-06-03,48.46,0.75,64.61333333333333
2005-06-06,48.12,0.75,64.16
2005-06-07,48.57,0.75,64.76
2005-06-08,48.5,0.75,64.66666666666667
2005-06-09,48.19,0.75,64.25333333333333
2005-06-10,49.0,0.75,65.33333333333333
2005-06-13,48.42,0.75,64.56
2005-06-14,48.39,0.75,64.52
2005-06-15,48.54,0.75,64.72
2005-06-16,47.81,0.75,63.74666666666667
2005-06-17,48.68,0.75,64.90666666666667
2005-06-20,48.85,0.75,65.13333333333334
2005-06-21,48.95,0.75,65.26666666666667
2005-06-22,50.3,0.75,67.06666666666666
2005-06-23,50.73,0.75,67.64
2005-06-24,50.69,0.75,67.58666666666666
2005-06-27,50.75,0.75,67.66666666666667
2005-06-28,51.35,0.75,68.46666666666667
2005-06-29,50.62,0.75,67.49333333333333
2005-06-30,51.33,0.75,68.44
2005-07-01,51.73,0.75,68.97333333333333
2005-07-05,51.75,0.75,69.0
2005-07-06,50.32,0.75,67.09333333333333
2005-07-07,51.0,0.75,68.0
2005-07-08,51.61,0.75,68.81333333333333
2005-07-11,52.15,0.75,69.53333333333333
2005-07-12,52.94,0.75,70.58666666666666
2005-07-13,53.52,0.75,71.36
2005-07-14,52.55,0.75,70.06666666666666
2005-07-15,52.25,0.75,69.66666666666667
2005-07-18,51.97,0.75,69.29333333333334
2005-07-19,52.68,0.75,70.24
2005-07-20,53.03,0.75,70.70666666666666
2005-07-21,51.66,0.75,68.88
2005-07-22,51.87,0.75,69.16
2005-07-25,52.28,0.75,69.70666666666666
2005-07-26,52.29,0.76,68.80263157894737
2005-07-27,52.38,0.76,68.92105263157895
2005-07-28,53.64,0.76,70.57894736842105
2005-07-29,53.52,0.76,70.42105263157895
2005-08-01,52.46,0.76,69.02631578947368
2005-08-02,53.83,0.76,70.82894736842105
2005-08-03,54.33,0.76,71.48684210526315
2005-08-04,53.97,0.76,71.01315789473684
2005-08-05,52.28,0.76,68.78947368421052
2005-08-08,51.14,0.76,67.28947368421052
2005-08-09,51.62,0.76,67.92105263157895
2005-08-10,51.5,0.76,67.76315789473684
2005-08-11,51.78,0.76,68.13157894736842
2005-08-12,51.51,0.76,67.77631578947368
2005-08-15,51.71,0.76,68.03947368421052
2005-08-16,50.8,0.76,66.84210526315789
2005-08-17,50.87,0.76,66.93421052631578
2005-08-18,50.89,0.76,66.96052631578948
2005-08-19,51.65,0.76,67.96052631578947
2005-08-22,52.08,0.76,68.52631578947368
2005-08-23,52.42,0.76,68.97368421052632
2005-08-24,51.93,0.76,68.32894736842105
2005-08-25,52.34,0.76,68.86842105263159
2005-08-26,52.3,0.76,68.8157894736842
2005-08-29,52.78,0.76,69.44736842105263
2005-08-30,52.82,0.76,69.5
2005-08-31,53.89,0.76,70.90789473684211
2005-09-01,53.95,0.76,70.98684210526316
2005-09-02,53.98,0.76,71.02631578947368
2005-09-06,55.62,0.76,73.18421052631578
2005-09-07,55.18,0.76,72.60526315789474
2005-09-08,54.96,0.76,72.3157894736842
2005-09-09,55.66,0.76,73.23684210526315
2005-09-12,56.02,0.76,73.71052631578948
2005-09-13,55.27,0.76,72.72368421052632
2005-09-14,55.0,0.76,72.36842105263158
2005-09-15,55.98,0.76,73.6578947368421
2005-09-16,56.92,0.76,74.89473684210526
2005-09-19,56.72,0.76,74.63157894736842
2005-09-20,56.45,0.76,74.27631578947368
2005-09-21,54.0,0.76,71.05263157894737
2005-09-22,53.04,0.76,69.78947368421052
2005-09-23,53.4,0.76,70.26315789473684
2005-09-26,54.26,0.76,71.39473684210526
2005-09-27,54.0,0.76,71.05263157894737
2005-09-28,53.79,0.76,70.77631578947368
2005-09-29,54.09,0.76,71.17105263157895
2005-09-30,53.44,0.76,70.3157894736842
2005-10-03,53.48,0.76,70.36842105263158
2005-10-04,52.95,0.76,69.67105263157895
2005-10-05,51.48,0.76,67.73684210526315
2005-10-06,51.6,0.76,67.89473684210526
2005-10-07,52.02,0.76,68.44736842105263
2005-10-10,50.88,0.76,66.94736842105263
2005-10-11,49.96,0.76,65.73684210526316
2005-10-12,48.5,0.76,63.81578947368421
2005-10-13,47.08,0.76,61.94736842105263
2005-10-14,48.65,0.76,64.01315789473684
2005-10-17,50.67,0.76,66.67105263157895
2005-10-18,49.9,0.76,65.6578947368421
2005-10-19,50.36,0.76,66.26315789473684
2005-10-20,49.69,0.76,65.38157894736841
2005-10-21,50.94,0.76,67.02631578947368
2005-10-24,52.76,0.76,69.42105263157895
2005-10-25,52.85,0.76,69.53947368421052
2005-10-26,51.6,0.76,67.89473684210526
2005-10-27,51.29,1.07,47.93457943925233
2005-10-28,52.42,1.07,48.99065420560748
2005-10-31,52.03,1.07,48.626168224299064
2005-11-01,51.32,1.07,47.9626168224299
2005-11-02,51.72,1.07,48.336448598130836
2005-11-03,52.43,1.07,49.0
2005-11-04,52.28,1.07,48.85981308411215
2005-11-07,51.8,1.07,48.41121495327102
2005-11-08,51.48,1.07,48.112149532710276
2005-11-09,51.8,1.07,48.41121495327102
2005-11-10,51.07,1.07,47.72897196261682
2005-11-11,50.42,1.07,47.1214953271028
2005-11-14,50.02,1.07,46.74766355140187
2005-11-15,50.52,1.07,47.21495327102804
2005-11-16,50.87,1.07,47.54205607476635
2005-11-17,52.02,1.07,48.61682242990654
2005-11-18,51.43,1.07,48.06542056074766
2005-11-21,51.53,1.07,48.1588785046729
2005-11-22,51.41,1.07,48.04672897196261
2005-11-23,51.95,1.07,48.55140186915888
2005-11-25,52.34,1.07,48.91588785046729
2005-11-28,52.11,1.07,48.70093457943925
2005-11-29,52.39,1.07,48.9626168224299
2005-11-30,52.04,1.07,48.63551401869159
2005-12-01,52.62,1.07,49.17757009345794
2005-12-02,52.39,1.07,48.9626168224299
2005-12-05,53.39,1.07,49.89719626168224
2005-12-06,53.44,1.07,49.943925233644855
2005-12-07,53.1,1.07,49.626168224299064
2005-12-08,54.03,1.07,50.495327102803735
2005-12-09,54.35,1.07,50.794392523364486
2005-12-12,53.6,1.07,50.09345794392523
2005-12-13,54.56,1.07,50.99065420560748
2005-12-14,54.56,1.07,50.99065420560748
2005-12-15,55.0,1.07,51.401869158878505
2005-12-16,54.59,1.07,51.018691588785046
2005-12-19,53.55,1.07,50.04672897196261
2005-12-20,54.11,1.07,50.57009345794392
2005-12-21,53.42,1.07,49.92523364485981
2005-12-22,54.22,1.07,50.67289719626168
2005-12-23,54.74,1.07,51.1588785046729
2005-12-27,53.95,1.07,50.42056074766355
2005-12-28,54.05,1.07,50.51401869158878
2005-12-29,53.34,1.07,49.850467289719624
2005-12-30,53.14,1.07,49.66355140186916
2006-01-03,54.62,1.07,51.04672897196261
2006-01-04,54.62,1.07,51.04672897196261
2006-01-05,54.39,1.07,50.83177570093458
2006-01-06,55.47,1.07,51.8411214953271
2006-01-09,55.33,1.07,51.71028037383177
2006-01-10,54.95,1.07,51.35514018691589
2006-01-11,54.66,1.07,51.08411214953271
2006-01-12,54.67,1.07,51.09345794392523
2006-01-13,55.92,1.07,52.26168224299065
2006-01-17,56.98,1.07,53.25233644859812
2006-01-18,57.58,1.07,53.813084112149525
2006-01-19,57.8,1.07,54.01869158878504
2006-01-20,57.99,1.07,54.19626168224299
2006-01-23,58.55,1.07,54.719626168224295
2006-01-24,58.86,1.07,55.00934579439252
2006-01-25,57.84,1.07,54.05607476635514
2006-01-26,57.27,1.07,53.52336448598131
2006-01-27,57.61,1.07,53.8411214953271
2006-01-30,56.72,1.07,53.009345794392516
2006-01-31,57.42,1.07,53.66355140186916
2006-02-01,57.22,1.07,53.47663551401869
2006-02-02,56.15,1.07,52.47663551401869
2006-02-03,55.97,1.07,52.30841121495327
2006-02-06,56.05,1.07,52.38317757009345
2006-02-07,55.41,1.07,51.785046728971956
2006-02-08,54.79,1.07,51.20560747663551
2006-02-09,55.51,1.07,51.87850467289719
2006-02-10,56.45,1.07,52.757009345794394
2006-02-13,55.59,1.07,51.953271028037385
2006-02-14,56.01,1.07,52.34579439252336
2006-02-15,56.02,-0.02,-2801.0
2006-02-16,55.48,-0.02,-2774.0
2006-02-17,55.95,-0.02,-2797.5
2006-02-21,56.65,-0.02,-2832.5
2006-02-22,57.1,-0.02,-2855.0
2006-02-23,57.23,-0.02,-2861.5
2006-02-24,57.11,-0.02,-2855.5
2006-02-27,58.06,-0.02,-2903.0
2006-02-28,57.11,-0.02,-2855.5
2006-03-01,56.45,-0.02,-2822.5
2006-03-02,56.52,-0.02,-2826.0
2006-03-03,57.02,-0.02,-2851.0
2006-03-06,55.05,-0.02,-2752.5
2006-03-07,54.91,-0.02,-2745.4999999999995
2006-03-08,55.12,-0.02,-2756.0
2006-03-09,54.68,-0.02,-2734.0
2006-03-10,55.48,-0.02,-2774.0
2006-03-13,55.42,-0.02,-2771.0
2006-03-14,56.2,-0.02,-2810.0
2006-03-15,56.08,-0.02,-2804.0
2006-03-16,56.37,-0.02,-2818.5
2006-03-17,55.9,-0.02,-2795.0
2006-03-20,55.45,-0.02,-2772.5
2006-03-21,54.63,-0.02,-2731.5
2006-03-22,55.34,-0.02,-2767.0
2006-03-23,55.05,-0.02,-2752.5
2006-03-24,54.79,-0.02,-2739.5
2006-03-27,53.97,-0.02,-2698.5
2006-03-28,53.65,-0.02,-2682.5
2006-03-29,54.17,-0.02,-2708.5
2006-03-30,53.19,-0.02,-2659.5
2006-03-31,52.9,-0.02,-2645.0
2006-04-03,52.74,-0.02,-2637.0
2006-04-04,53.47,-0.02,-2673.5
2006-04-05,54.28,-0.02,-2714.0
2006-04-06,53.32,-0.02,-2666.0
2006-04-07,51.95,-0.02,-2597.5
2006-04-10,52.19,-0.02,-2609.5
2006-04-11,51.54,-0.02,-2577.0
2006-04-12,51.76,-0.02,-2588.0
2006-04-13,51.73,-0.02,-2586.5
2006-04-17,51.67,-0.02,-2583.5
2006-04-18,53.15,-0.02,-2657.5
2006-04-19,53.13,-0.02,-2656.5
2006-04-20,53.66,-0.02,-2683.0
2006-04-21,53.43,-0.02,-2671.5
2006-04-24,55.65,-0.02,-2782.5
2006-04-25,54.78,-0.02,-2739.0
2006-04-26,53.41,0.59,90.52542372881356
2006-04-27,54.16,0.59,91.79661016949153
2006-04-28,54.0,0.59,91.52542372881356
2006-05-01,53.8,0.59,91.1864406779661
2006-05-02,54.9,0.59,93.05084745762711
2006-05-03,55.3,0.59,93.72881355932203
2006-05-04,55.84,0.59,94.64406779661019
2006-05-05,56.63,0.59,95.98305084745763
2006-05-08,55.66,0.59,94.33898305084746
2006-05-09,55.4,0.59,93.89830508474577
2006-05-10,55.32,0.59,93.76271186440678
2006-05-11,54.78,0.59,92.84745762711866
2006-05-12,54.97,0.59,93.16949152542374
2006-05-15,55.73,0.59,94.45762711864407
2006-05-16,55.52,0.59,94.10169491525424
2006-05-17,54.36,0.59,92.13559322033899
2006-05-18,54.93,0.59,93.10169491525424
2006-05-19,55.37,0.59,93.84745762711864
2006-05-22,55.35,0.59,93.81355932203391
2006-05-23,54.69,0.59,92.69491525423729
2006-05-24,54.83,0.59,92.9322033898305
2006-05-25,54.86,0.59,92.98305084745763
2006-05-26,56.05,0.59,95.0
2006-05-30,55.23,0.59,93.61016949152543
2006-05-31,56.61,0.59,95.94915254237289
2006-06-01,57.85,0.59,98.05084745762713
2006-06-02,58.25,0.59,98.72881355932203
2006-06-05,57.65,0.59,97.71186440677967
2006-06-06,57.29,0.59,97.10169491525424
2006-06-07,56.95,0.59,96.52542372881356
2006-06-08,57.1,0.59,96.77966101694916
2006-06-09,57.82,0.59,98.0
2006-06-12,58.56,0.59,99.2542372881356
2006-06-13,58.31,0.59,98.83050847457628
2006-06-14,57.24,0.59,97.01694915254238
2006-06-15,57.98,0.59,98.27118644067797
2006-06-16,57.88,0.59,98.10169491525424
2006-06-19,56.69,0.59,96.08474576271186
2006-06-20,56.96,0.59,96.54237288135594
2006-06-21,56.73,0.59,96.15254237288136
2006-06-22,56.83,0.59,96.3220338983051
2006-06-23,56.93,0.59,96.49152542372882
2006-06-26,57.0,0.59,96.61016949152543
2006-06-27,56.55,0.59,95.84745762711864
2006-06-28,56.51,0.59,95.77966101694915
2006-06-29,56.44,0.59,95.66101694915254
2006-06-30,56.83,0.59,96.3220338983051
2006-07-03,57.93,0.59,98.1864406779661
2006-07-05,57.55,0.59,97.54237288135593
2006-07-06,56.99,0.59,96.59322033898306
2006-07-07,56.97,0.59,96.55932203389831
2006-07-10,57.53,0.59,97.5084745762712
2006-07-11,58.14,0.59,98.54237288135594
2006-07-12,57.7,0.59,97.79661016949153
2006-07-13,57.7,0.59,97.79661016949153
2006-07-14,57.69,0.59,97.77966101694915
2006-07-17,58.18,0.59,98.61016949152543
2006-07-18,58.2,0.59,98.64406779661017
2006-07-19,58.6,0.59,99.3220338983051
2006-07-20,58.78,0.59,99.6271186440678
2006-07-21,58.85,0.59,99.74576271186442
2006-07-24,59.56,0.59,100.94915254237289
2006-07-25,59.68,0.59,101.15254237288136
2006-07-26,59.57,0.59,100.96610169491527
2006-07-27,58.18,0.59,98.61016949152543
2006-07-28,58.35,0.59,98.89830508474577
2006-07-31,57.9,0.95,60.94736842105263
2006-08-01,58.92,0.95,62.021052631578954
2006-08-02,58.8,0.95,61.89473684210526
2006-08-03,58.63,0.95,61.71578947368422
2006-08-04,58.73,0.95,61.821052631578944
2006-08-07,58.02,0.95,61.073684210526324
2006-08-08,58.27,0.95,61.336842105263166
2006-08-09,58.22,0.95,61.28421052631579
2006-08-10,58.18,0.95,61.242105263157896
2006-08-11,57.91,0.95,60.95789473684211
2006-08-14,58.9,0.95,62.0
2006-08-15,59.48,0.95,62.61052631578947
2006-08-16,58.99,0.95,62.09473684210527
2006-08-17,58.78,0.95,61.87368421052632
2006-08-18,59.85,0.95,63.00000000000001
2006-08-21,59.98,0.95,63.136842105263156
2006-08-22,60.77,0.95,63.968421052631584
2006-08-23,60.66,0.95,63.85263157894737
2006-08-24,60.51,0.95,63.694736842105264
2006-08-25,59.9,0.95,63.05263157894737
2006-08-28,60.79,0.95,63.98947368421053
2006-08-29,60.3,0.95,63.473684210526315
2006-08-30,60.12,0.95,63.28421052631579
2006-08-31,60.98,0.95,64.18947368421053
2006-09-01,60.54,0.95,63.72631578947369
2006-09-05,59.63,0.95,62.76842105263159
2006-09-06,59.49,0.95,62.621052631578955
2006-09-07,59.5,0.95,62.631578947368425
2006-09-08,59.37,0.95,62.49473684210526
2006-09-11,58.84,0.95,61.93684210526317
2006-09-12,58.2,0.95,61.26315789473685
2006-09-13,58.27,0.95,61.336842105263166
2006-09-14,57.77,0.95,60.81052631578948
2006-09-15,59.21,0.95,62.32631578947369
2006-09-18,58.73,0.95,61.821052631578944
2006-09-19,59.2,0.95,62.31578947368422
2006-09-20,59.47,0.95,62.6
2006-09-21,59.09,0.95,62.20000000000001
2006-09-22,59.53,0.95,62.66315789473685
2006-09-25,60.61,0.95,63.800000000000004
2006-09-26,60.85,0.95,64.05263157894737
2006-09-27,61.7,0.95,64.94736842105264
2006-09-28,61.3,0.95,64.52631578947368
2006-09-29,60.54,0.95,63.72631578947369
2006-10-02,60.55,0.95,63.73684210526316
2006-10-03,60.56,0.95,63.747368421052634
2006-10-04,61.0,0.95,64.21052631578948
2006-10-05,60.7,0.95,63.89473684210527
2006-10-06,60.47,0.95,63.65263157894737
2006-10-09,60.39,0.95,63.568421052631585
2006-10-10,60.8,0.95,64.0
2006-10-11,60.56,0.95,63.747368421052634
2006-10-12,60.42,0.95,63.6
2006-10-13,60.64,0.95,63.83157894736843
2006-10-16,60.6,0.95,63.78947368421053
2006-10-17,61.0,0.95,64.21052631578948
2006-10-18,61.65,0.95,64.89473684210526
2006-10-19,62.05,0.95,65.3157894736842
2006-10-20,62.31,0.95,65.58947368421053
2006-10-23,62.47,0.95,65.7578947368421
2006-10-24,62.26,0.95,65.53684210526316
2006-10-25,63.02,0.95,66.33684210526316
2006-10-26,63.46,0.95,66.8
2006-10-27,62.4,0.53,117.73584905660377
2006-10-30,62.09,0.53,117.15094339622641
2006-10-31,61.98,0.53,116.94339622641509
2006-11-01,62.31,0.53,117.56603773584905
2006-11-02,61.89,0.53,116.77358490566037
2006-11-03,60.95,0.53,115.0
2006-11-06,60.68,0.53,114.49056603773585
2006-11-07,59.63,0.53,112.50943396226415
2006-11-08,59.6,0.53,112.45283018867924
2006-11-09,59.66,0.53,112.56603773584905
2006-11-10,60.05,0.53,113.30188679245282
2006-11-13,58.89,0.53,111.11320754716981
2006-11-14,59.18,0.53,111.66037735849056
2006-11-15,58.74,0.53,110.83018867924528
2006-11-16,58.5,0.53,110.37735849056604
2006-11-17,58.59,0.53,110.54716981132076
2006-11-20,57.9,0.53,109.24528301886792
2006-11-21,58.72,0.53,110.79245283018867
2006-11-22,59.27,0.53,111.83018867924528
2006-11-24,59.65,0.53,112.54716981132074
2006-11-27,59.32,0.53,111.92452830188678
2006-11-28,59.77,0.53,112.77358490566037
2006-11-29,60.58,0.53,114.30188679245282
2006-11-30,60.73,0.53,114.58490566037734
2006-12-01,61.39,0.53,115.83018867924528
2006-12-04,61.9,0.53,116.79245283018867
2006-12-05,62.43,0.53,117.79245283018868
2006-12-06,62.05,0.53,117.07547169811319
2006-12-07,61.85,0.53,116.69811320754717
2006-12-08,61.45,0.53,115.94339622641509
2006-12-11,61.76,0.53,116.52830188679245
2006-12-12,61.94,0.53,116.86792452830187
2006-12-13,62.11,0.53,117.18867924528301
2006-12-14,62.42,0.53,117.77358490566037
2006-12-15,62.6,0.53,118.11320754716981
2006-12-18,61.75,0.53,116.50943396226414
2006-12-19,61.83,0.53,116.66037735849056
2006-12-20,61.84,0.53,116.67924528301887
2006-12-21,61.71,0.53,116.43396226415094
2006-12-22,61.43,0.53,115.90566037735849
2006-12-26,61.81,0.53,116.62264150943396
2006-12-27,62.03,0.53,117.0377358490566
2006-12-28,61.77,0.53,116.54716981132076
2006-12-29,61.89,0.53,116.77358490566037
2007-01-03,62.43,0.53,117.79245283018868
2007-01-04,61.88,0.53,116.75471698113208
2007-01-05,60.39,0.53,113.94339622641509
2007-01-08,60.24,0.53,113.66037735849056
2007-01-09,60.24,0.53,113.66037735849056
2007-01-10,60.77,0.53,114.66037735849056
2007-01-11,60.56,0.53,114.26415094339623
2007-01-12,59.65,0.53,112.54716981132074
2007-01-16,59.69,0.53,112.62264150943395
2007-01-17,59.85,0.53,112.9245283018868
2007-01-18,59.95,0.53,113.11320754716981
2007-01-19,60.26,0.53,113.69811320754717
