date,CMG,CMG_EPS,PE Ratio
2012-04-05,424.98,1.84,230.9673913043478
2012-04-09,426.31,1.84,231.69021739130434
2012-04-10,416.62,1.84,226.42391304347825
2012-04-11,422.66,1.84,229.70652173913044
2012-04-12,433.22,1.84,235.44565217391306
2012-04-13,440.4,1.84,239.3478260869565
2012-04-16,432.12,1.84,234.8478260869565
2012-04-17,432.43,1.84,235.0163043478261
2012-04-18,438.11,1.84,238.10326086956522
2012-04-19,430.78,1.84,234.11956521739128
2012-04-20,419.26,2.0,209.63
2012-04-23,417.24,2.0,208.62
2012-04-24,402.86,2.0,201.43
2012-04-25,412.99,2.0,206.495
2012-04-26,414.74,2.0,207.37
2012-04-27,419.41,2.0,209.705
2012-04-30,414.15,2.0,207.075
2012-05-01,419.89,2.0,209.945
2012-05-02,422.8,2.0,211.4
2012-05-03,414.74,2.0,207.37
2012-05-04,407.88,2.0,203.94
2012-05-07,407.06,2.0,203.53
2012-05-08,403.43,2.0,201.715
2012-05-09,401.78,2.0,200.89
2012-05-10,407.51,2.0,203.755
2012-05-11,408.25,2.0,204.125
2012-05-14,399.92,2.0,199.96
2012-05-15,403.03,2.0,201.515
2012-05-16,404.53,2.0,202.265
2012-05-17,394.5,2.0,197.25
2012-05-18,392.13,2.0,196.065
2012-05-21,393.33,2.0,196.665
2012-05-22,395.56,2.0,197.78
2012-05-23,405.95,2.0,202.975
2012-05-24,401.61,2.0,200.805
2012-05-25,400.42,2.0,200.21
2012-05-29,417.73,2.0,208.865
2012-05-30,412.6,2.0,206.3
2012-05-31,413.07,2.0,206.535
2012-06-01,397.14,2.0,198.57
2012-06-04,397.09,2.0,198.545
2012-06-05,401.84,2.0,200.92
2012-06-06,411.21,2.0,205.605
2012-06-07,404.06,2.0,202.03
2012-06-08,407.34,2.0,203.67
2012-06-11,398.35,2.0,199.175
2012-06-12,400.19,2.0,200.095
2012-06-13,395.8,2.0,197.9
2012-06-14,398.25,2.0,199.125
2012-06-15,402.45,2.0,201.225
2012-06-18,414.46,2.0,207.23
2012-06-19,416.54,2.0,208.27
2012-06-20,417.5,2.0,208.75
2012-06-21,410.06,2.0,205.03
2012-06-22,415.48,2.0,207.74
2012-06-25,411.85,2.0,205.925
2012-06-26,415.41,2.0,207.705
2012-06-27,391.78,2.0,195.89
2012-06-28,376.95,2.0,188.475
2012-06-29,379.95,2.0,189.975
2012-07-02,383.46,2.0,191.73
2012-07-03,380.37,2.0,190.185
2012-07-05,382.86,2.0,191.43
2012-07-06,383.49,2.0,191.745
2012-07-09,386.7,2.0,193.35
2012-07-10,379.89,2.0,189.945
2012-07-11,380.47,2.0,190.235
2012-07-12,383.53,2.0,191.765
2012-07-13,392.37,2.0,196.185
2012-07-16,394.34,2.0,197.17
2012-07-17,398.91,2.0,199.455
2012-07-18,398.06,2.0,199.03
2012-07-19,403.86,2.0,201.93
2012-07-20,316.98,2.57,123.33852140077822
2012-07-23,306.01,2.57,119.07003891050584
2012-07-24,294.31,2.57,114.51750972762646
2012-07-25,296.48,2.57,115.36186770428017
2012-07-26,289.86,2.57,112.78599221789885
2012-07-27,296.08,2.57,115.20622568093385
2012-07-30,291.13,2.57,113.28015564202335
2012-07-31,292.33,2.57,113.74708171206225
2012-08-01,280.67,2.57,109.21011673151752
2012-08-02,283.77,2.57,110.41634241245136
2012-08-03,297.65,2.57,115.8171206225681
2012-08-06,291.81,2.57,113.54474708171207
2012-08-07,304.41,2.57,118.44747081712065
2012-08-08,298.05,2.57,115.97276264591441
2012-08-09,297.2,2.57,115.6420233463035
2012-08-10,295.39,2.57,114.93774319066148
2012-08-13,292.77,2.57,113.91828793774319
2012-08-14,296.83,2.57,115.49805447470817
2012-08-15,297.98,2.57,115.9455252918288
2012-08-16,299.79,2.57,116.64980544747083
2012-08-17,299.1,2.57,116.38132295719846
2012-08-20,299.0,2.57,116.34241245136188
2012-08-21,296.97,2.57,115.5525291828794
2012-08-22,297.0,2.57,115.56420233463035
2012-08-23,291.99,2.57,113.6147859922179
2012-08-24,295.0,2.57,114.78599221789884
2012-08-27,292.95,2.57,113.98832684824903
2012-08-28,294.07,2.57,114.42412451361868
2012-08-29,293.24,2.57,114.1011673151751
2012-08-30,290.03,2.57,112.852140077821
2012-08-31,288.64,2.57,112.3112840466926
2012-09-04,285.99,2.57,111.28015564202336
2012-09-05,288.57,2.57,112.284046692607
2012-09-06,302.33,2.57,117.63813229571984
2012-09-07,326.35,2.57,126.98443579766538
2012-09-10,332.81,2.57,129.49805447470817
2012-09-11,332.51,2.57,129.38132295719845
2012-09-12,337.89,2.57,131.47470817120623
2012-09-13,340.8,2.57,132.6070038910506
2012-09-14,336.45,2.57,130.91439688715954
2012-09-17,346.82,2.57,134.94941634241246
2012-09-18,341.54,2.57,132.89494163424126
2012-09-19,343.25,2.57,133.5603112840467
2012-09-20,338.89,2.57,131.86381322957197
2012-09-21,336.4,2.57,130.89494163424123
2012-09-24,333.02,2.57,129.57976653696497
2012-09-25,323.47,2.57,125.863813229572
2012-09-26,318.81,2.57,124.05058365758755
2012-09-27,320.31,2.57,124.6342412451362
2012-09-28,317.54,2.57,123.55642023346304
2012-10-01,316.13,2.57,123.00778210116732
2012-10-02,302.96,2.57,117.88326848249027
2012-10-03,300.67,2.57,116.99221789883269
2012-10-04,294.01,2.57,114.40077821011674
2012-10-05,280.93,2.57,109.31128404669262
2012-10-08,286.56,2.57,111.50194552529183
2012-10-09,286.74,2.57,111.57198443579767
2012-10-10,286.62,2.57,111.52529182879378
2012-10-11,286.36,2.57,111.4241245136187
2012-10-12,290.47,2.57,113.02334630350197
2012-10-15,295.14,2.57,114.84046692607004
2012-10-16,291.9,2.57,113.57976653696498
2012-10-17,290.0,2.57,112.84046692607005
2012-10-18,285.93,2.57,111.2568093385214
2012-10-19,243.0,2.29,106.11353711790393
2012-10-22,237.5,2.29,103.7117903930131
2012-10-23,236.24,2.29,103.16157205240175
2012-10-24,242.82,2.29,106.0349344978166
2012-10-25,248.01,2.29,108.30131004366811
2012-10-26,251.52,2.29,109.83406113537119
2012-10-31,254.53,2.29,111.14847161572052
2012-11-01,263.25,2.29,114.95633187772926
2012-11-02,262.32,2.29,114.55021834061135
2012-11-05,265.2,2.29,115.80786026200873
2012-11-06,279.69,2.29,122.1353711790393
2012-11-07,272.86,2.29,119.1528384279476
2012-11-08,261.36,2.29,114.13100436681223
2012-11-09,259.52,2.29,113.32751091703055
2012-11-12,263.56,2.29,115.09170305676855
2012-11-13,262.13,2.29,114.46724890829694
2012-11-14,256.54,2.29,112.02620087336246
2012-11-15,260.3,2.29,113.66812227074236
2012-11-16,262.76,2.29,114.74235807860262
2012-11-19,270.26,2.29,118.01746724890829
2012-11-20,268.46,2.29,117.23144104803492
2012-11-21,275.46,2.29,120.28820960698688
2012-11-23,274.34,2.29,119.79912663755458
2012-11-26,270.67,2.29,118.19650655021834
2012-11-27,261.59,2.29,114.23144104803492
2012-11-28,266.51,2.29,116.37991266375545
2012-11-29,266.8,2.29,116.50655021834062
2012-11-30,263.78,2.29,115.18777292576418
2012-12-03,263.75,2.29,115.17467248908297
2012-12-04,271.51,2.29,118.56331877729257
2012-12-05,264.97,2.29,115.70742358078604
2012-12-06,266.51,2.29,116.37991266375545
2012-12-07,268.61,2.29,117.29694323144105
2012-12-10,272.92,2.29,119.17903930131006
2012-12-11,274.05,2.29,119.67248908296943
2012-12-12,275.51,2.29,120.31004366812226
2012-12-13,277.65,2.29,121.24454148471615
2012-12-14,277.25,2.29,121.06986899563319
2012-12-17,286.68,2.29,125.1877729257642
2012-12-18,293.46,2.29,128.14847161572052
2012-12-19,288.89,2.29,126.15283842794759
2012-12-20,288.79,2.29,126.10917030567687
2012-12-21,292.52,2.29,127.73799126637553
2012-12-24,294.08,2.29,128.41921397379912
2012-12-26,289.03,2.29,126.21397379912662
2012-12-27,295.32,2.29,128.96069868995633
2012-12-28,290.53,2.29,126.86899563318777
2012-12-31,297.46,2.29,129.8951965065502
2013-01-02,301.06,2.29,131.46724890829694
2013-01-03,300.95,2.29,131.41921397379912
2013-01-04,300.18,2.29,131.0829694323144
2013-01-07,299.59,2.29,130.82532751091702
2013-01-08,297.76,2.29,130.02620087336243
2013-01-09,294.03,2.29,128.39737991266375
2013-01-10,298.41,2.29,130.3100436681223
2013-01-11,300.0,2.29,131.00436681222706
2013-01-14,295.97,2.29,129.24454148471617
2013-01-15,297.32,2.29,129.83406113537117
2013-01-16,280.94,2.29,122.68122270742357
2013-01-17,290.33,2.29,126.78165938864628
2013-01-18,295.02,2.29,128.82969432314408
2013-01-22,294.23,2.29,128.48471615720524
2013-01-23,293.74,2.29,128.2707423580786
2013-01-24,299.62,2.29,130.83842794759826
2013-01-25,303.48,2.29,132.5240174672489
2013-01-28,311.69,2.29,136.10917030567686
2013-01-29,310.01,2.29,135.3755458515284
2013-01-30,308.36,2.29,134.65502183406113
2013-01-31,307.01,2.29,134.0655021834061
2013-02-01,312.71,2.29,136.55458515283843
2013-02-04,310.19,2.29,135.45414847161572
2013-02-05,305.01,2.29,133.19213973799125
2013-02-06,322.46,2.29,140.8122270742358
2013-02-07,318.45,2.29,139.06113537117903
2013-02-08,320.72,1.96,163.63265306122452
2013-02-11,323.56,1.96,165.08163265306123
2013-02-12,322.51,1.96,164.54591836734693
2013-02-13,317.01,1.96,161.73979591836735
2013-02-14,317.72,1.96,162.10204081632654
2013-02-15,314.19,1.96,160.30102040816325
2013-02-19,313.05,1.96,159.71938775510205
2013-02-20,309.49,1.96,157.9030612244898
2013-02-21,308.13,1.96,157.2091836734694
2013-02-22,315.51,1.96,160.97448979591837
2013-02-25,311.21,1.96,158.78061224489795
2013-02-26,311.81,1.96,159.08673469387756
2013-02-27,316.21,1.96,161.3316326530612
2013-02-28,316.79,1.96,161.62755102040816
2013-03-01,319.74,1.96,163.1326530612245
2013-03-04,321.76,1.96,164.16326530612244
2013-03-05,329.24,1.96,167.9795918367347
2013-03-06,329.0,1.96,167.85714285714286
2013-03-07,327.5,1.96,167.09183673469389
2013-03-08,321.84,1.96,164.20408163265304
2013-03-11,322.42,1.96,164.5
2013-03-12,318.45,1.96,162.47448979591837
2013-03-13,322.38,1.96,164.4795918367347
2013-03-14,322.66,1.96,164.62244897959187
2013-03-15,321.35,1.96,163.95408163265307
2013-03-18,320.15,1.96,163.34183673469386
2013-03-19,317.23,1.96,161.85204081632654
2013-03-20,322.42,1.96,164.5
2013-03-21,319.42,1.96,162.96938775510205
2013-03-22,318.23,1.96,162.3622448979592
2013-03-25,316.77,1.96,161.6173469387755
2013-03-26,318.5,1.96,162.5
2013-03-27,320.59,1.96,163.56632653061223
2013-03-28,325.87,1.96,166.26020408163265
2013-04-01,321.06,1.96,163.8061224489796
2013-04-02,323.09,1.96,164.84183673469386
2013-04-03,323.79,1.96,165.19897959183675
2013-04-04,323.16,1.96,164.8775510204082
2013-04-05,328.0,1.96,167.3469387755102
2013-04-08,337.5,1.96,172.19387755102042
2013-04-09,332.67,1.96,169.7295918367347
2013-04-10,343.55,1.96,175.28061224489798
2013-04-11,331.33,1.96,169.04591836734693
2013-04-12,341.91,1.96,174.44387755102042
2013-04-15,337.17,1.96,172.02551020408166
2013-04-16,342.17,1.96,174.5765306122449
2013-04-17,339.94,1.96,173.4387755102041
2013-04-18,328.36,1.96,167.53061224489798
2013-04-19,366.25,2.47,148.27935222672065
2013-04-22,362.83,2.47,146.89473684210523
2013-04-23,361.27,2.47,146.26315789473682
2013-04-24,362.79,2.47,146.87854251012146
2013-04-25,362.85,2.47,146.90283400809716
2013-04-26,361.73,2.47,146.4493927125506
2013-04-29,363.59,2.47,147.20242914979755
2013-04-30,363.19,2.47,147.0404858299595
2013-05-01,362.18,2.47,146.6315789473684
2013-05-02,365.2,2.47,147.85425101214574
2013-05-03,367.35,2.47,148.7246963562753
2013-05-06,373.98,2.47,151.40890688259108
2013-05-07,361.09,2.47,146.1902834008097
2013-05-08,366.33,2.47,148.31174089068824
2013-05-09,367.45,2.47,148.7651821862348
2013-05-10,370.01,2.47,149.80161943319837
2013-05-13,367.51,2.47,148.78947368421052
2013-05-14,375.65,2.47,152.08502024291496
2013-05-15,374.97,2.47,151.8097165991903
2013-05-16,372.08,2.47,150.6396761133603
2013-05-17,375.16,2.47,151.88663967611336
2013-05-20,376.87,2.47,152.57894736842104
2013-05-21,377.43,2.47,152.80566801619432
2013-05-22,371.05,2.47,150.22267206477733
2013-05-23,368.45,2.47,149.17004048582993
2013-05-24,368.27,2.47,149.0971659919028
2013-05-28,370.61,2.47,150.04453441295547
2013-05-29,369.79,2.47,149.71255060728745
2013-05-30,369.85,2.47,149.73684210526315
2013-05-31,361.0,2.47,146.15384615384613
2013-06-03,358.84,2.47,145.27935222672062
2013-06-04,358.42,2.47,145.1093117408907
2013-06-05,353.03,2.47,142.92712550607285
2013-06-06,359.03,2.47,145.3562753036437
2013-06-07,365.8,2.47,148.0971659919028
2013-06-10,364.57,2.47,147.5991902834008
2013-06-11,364.75,2.47,147.67206477732793
2013-06-12,364.19,2.47,147.44534412955466
2013-06-13,371.43,2.47,150.37651821862346
2013-06-14,368.12,2.47,149.03643724696354
2013-06-17,367.68,2.47,148.8582995951417
2013-06-18,372.66,2.47,150.8744939271255
2013-06-19,366.87,2.47,148.53036437246962
2013-06-20,360.86,2.47,146.09716599190284
2013-06-21,361.64,2.47,146.41295546558703
2013-06-24,358.16,2.47,145.00404858299595
2013-06-25,358.96,2.47,145.32793522267204
2013-06-26,363.67,2.47,147.23481781376518
2013-06-27,364.15,2.47,147.42914979757083
2013-06-28,364.35,2.47,147.51012145748987
2013-07-01,363.74,2.47,147.26315789473682
2013-07-02,371.53,2.47,150.41700404858298
2013-07-03,384.47,2.47,155.65587044534414
2013-07-05,386.33,2.47,156.40890688259108
2013-07-08,386.03,2.47,156.28744939271252
2013-07-09,386.33,2.47,156.40890688259108
2013-07-10,382.03,2.47,154.66801619433195
2013-07-11,383.13,2.47,155.11336032388664
2013-07-12,386.27,2.47,156.38461538461536
2013-07-15,384.19,2.47,155.54251012145747
2013-07-16,379.13,2.47,153.49392712550605
2013-07-17,375.77,2.47,152.13360323886639
2013-07-18,376.75,2.47,152.53036437246962
2013-07-19,408.97,2.84,144.00352112676057
2013-07-22,401.8,2.84,141.47887323943664
2013-07-23,397.41,2.84,139.9330985915493
2013-07-24,400.12,2.84,140.88732394366198
2013-07-25,404.25,2.84,142.34154929577466
2013-07-26,405.87,2.84,142.91197183098592
2013-07-29,404.44,2.84,142.40845070422534
2013-07-30,407.38,2.84,143.443661971831
2013-07-31,412.27,2.84,145.16549295774647
2013-08-01,413.81,2.84,145.70774647887325
2013-08-02,412.09,2.84,145.10211267605635
2013-08-05,412.3,2.84,145.1760563380282
2013-08-06,405.89,2.84,142.91901408450704
2013-08-07,404.49,2.84,142.4260563380282
2013-08-08,407.9,2.84,143.6267605633803
2013-08-09,405.74,2.84,142.8661971830986
2013-08-12,402.97,2.84,141.89084507042256
2013-08-13,406.34,2.84,143.07746478873239
2013-08-14,404.64,2.84,142.4788732394366
2013-08-15,401.48,2.84,141.3661971830986
2013-08-16,401.94,2.84,141.5281690140845
2013-08-19,403.6,2.84,142.11267605633805
2013-08-20,407.55,2.84,143.50352112676057
2013-08-21,403.0,2.84,141.90140845070422
2013-08-22,407.05,2.84,143.3274647887324
2013-08-23,402.79,2.84,141.8274647887324
2013-08-26,402.09,2.84,141.58098591549296
2013-08-27,400.08,2.84,140.8732394366197
2013-08-28,403.05,2.84,141.91901408450704
2013-08-29,406.78,2.84,143.23239436619718
2013-08-30,408.17,2.84,143.72183098591552
2013-09-03,404.9,2.84,142.57042253521126
2013-09-04,409.71,2.84,144.26408450704224
2013-09-05,408.72,2.84,143.9154929577465
2013-09-06,408.52,2.84,143.8450704225352
2013-09-09,411.7,2.84,144.96478873239437
2013-09-10,418.64,2.84,147.40845070422534
2013-09-11,423.48,2.84,149.11267605633805
2013-09-12,421.64,2.84,148.46478873239437
2013-09-13,425.34,2.84,149.76760563380282
2013-09-16,423.46,2.84,149.1056338028169
2013-09-17,425.41,2.84,149.79225352112678
2013-09-18,426.23,2.84,150.08098591549296
2013-09-19,421.7,2.84,148.48591549295776
2013-09-20,415.08,2.84,146.1549295774648
2013-09-23,415.24,2.84,146.21126760563382
2013-09-24,418.76,2.84,147.45070422535213
2013-09-25,415.59,2.84,146.3345070422535
2013-09-26,420.34,2.84,148.00704225352112
2013-09-27,419.0,2.84,147.53521126760563
2013-09-30,428.8,2.84,150.98591549295776
2013-10-01,425.67,2.84,149.8838028169014
2013-10-02,427.14,2.84,150.40140845070422
2013-10-03,426.5,2.84,150.1760563380282
2013-10-04,434.12,2.84,152.85915492957747
2013-10-07,433.4,2.84,152.6056338028169
2013-10-08,427.72,2.84,150.60563380281693
2013-10-09,428.67,2.84,150.94014084507043
2013-10-10,435.87,2.84,153.47535211267606
2013-10-11,443.61,2.84,156.20070422535213
2013-10-14,442.02,2.84,155.64084507042253
2013-10-15,433.61,2.84,152.67957746478874
2013-10-16,438.07,2.84,154.25
2013-10-17,439.07,2.84,154.60211267605635
2013-10-18,509.74,2.7,188.79259259259257
2013-10-21,509.25,2.7,188.6111111111111
2013-10-22,520.0,2.7,192.59259259259258
2013-10-23,520.79,2.7,192.88518518518515
2013-10-24,522.97,2.7,193.6925925925926
2013-10-25,527.5,2.7,195.37037037037035
2013-10-28,527.85,2.7,195.5
2013-10-29,527.93,2.7,195.5296296296296
2013-10-30,524.35,2.7,194.2037037037037
2013-10-31,526.97,2.7,195.17407407407407
2013-11-01,527.6,2.7,195.4074074074074
2013-11-04,535.18,2.7,198.2148148148148
2013-11-05,543.05,2.7,201.1296296296296
2013-11-06,539.63,2.7,199.86296296296294
2013-11-07,525.02,2.7,194.45185185185184
2013-11-08,535.2,2.7,198.22222222222223
2013-11-11,536.44,2.7,198.68148148148148
2013-11-12,535.42,2.7,198.3037037037037
2013-11-13,537.58,2.7,199.1037037037037
2013-11-14,543.92,2.7,201.4518518518518
2013-11-15,546.97,2.7,202.5814814814815
2013-11-18,537.51,2.7,199.07777777777775
2013-11-19,538.16,2.7,199.3185185185185
2013-11-20,531.66,2.7,196.9111111111111
2013-11-21,539.22,2.7,199.7111111111111
2013-11-22,537.48,2.7,199.06666666666666
2013-11-25,532.31,2.7,197.15185185185183
2013-11-26,525.0,2.7,194.44444444444443
2013-11-27,525.0,2.7,194.44444444444443
2013-11-29,523.86,2.7,194.0222222222222
2013-12-02,524.5,2.7,194.25925925925924
2013-12-03,522.64,2.7,193.57037037037034
2013-12-04,518.11,2.7,191.8925925925926
2013-12-05,521.01,2.7,192.96666666666664
2013-12-06,525.81,2.7,194.7444444444444
2013-12-09,527.32,2.7,195.30370370370372
2013-12-10,521.53,2.7,193.15925925925924
2013-12-11,517.57,2.7,191.6925925925926
2013-12-12,515.02,2.7,190.74814814814812
2013-12-13,512.85,2.7,189.94444444444443
2013-12-16,515.38,2.7,190.88148148148147
2013-12-17,512.64,2.7,189.86666666666665
2013-12-18,516.89,2.7,191.44074074074072
2013-12-19,514.58,2.7,190.5851851851852
2013-12-20,533.14,2.7,197.45925925925926
2013-12-23,531.03,2.7,196.67777777777775
2013-12-24,533.11,2.7,197.44814814814814
2013-12-26,535.43,2.7,198.30740740740737
2013-12-27,530.75,2.7,196.57407407407405
2013-12-30,532.04,2.7,197.05185185185184
2013-12-31,532.78,2.7,197.3259259259259
2014-01-02,523.43,2.7,193.86296296296294
2014-01-03,531.31,2.7,196.78148148148145
2014-01-06,527.32,2.7,195.30370370370372
2014-01-07,533.06,2.7,197.4296296296296
2014-01-08,535.85,2.7,198.46296296296296
2014-01-09,541.03,2.7,200.38148148148144
2014-01-10,538.57,2.7,199.47037037037038
2014-01-13,529.8,2.7,196.2222222222222
2014-01-14,530.28,2.7,196.39999999999998
2014-01-15,532.25,2.7,197.12962962962962
2014-01-16,529.51,2.7,196.1148148148148
2014-01-17,527.61,2.7,195.4111111111111
2014-01-21,525.57,2.7,194.65555555555557
2014-01-22,515.95,2.7,191.0925925925926
2014-01-23,503.45,2.7,186.46296296296293
2014-01-24,492.48,2.7,182.4
2014-01-27,489.31,2.7,181.2259259259259
2014-01-28,491.87,2.7,182.17407407407407
2014-01-29,484.5,2.7,179.44444444444443
2014-01-30,493.96,2.7,182.94814814814814
2014-01-31,551.96,2.7,204.42962962962963
2014-02-03,543.2,2.7,201.1851851851852
2014-02-04,540.59,2.7,200.21851851851852
2014-02-05,542.43,2.57,211.06225680933852
2014-02-06,544.47,2.57,211.85603112840468
2014-02-07,549.29,2.57,213.73151750972764
2014-02-10,548.09,2.57,213.26459143968873
2014-02-11,544.86,2.57,212.00778210116732
2014-02-12,545.74,2.57,212.3501945525292
2014-02-13,557.65,2.57,216.98443579766538
2014-02-14,554.11,2.57,215.6070038910506
2014-02-18,552.86,2.57,215.1206225680934
2014-02-19,552.18,2.57,214.85603112840465
2014-02-20,550.28,2.57,214.11673151750972
2014-02-21,549.49,2.57,213.8093385214008
2014-02-24,554.38,2.57,215.71206225680936
2014-02-25,554.62,2.57,215.80544747081714
2014-02-26,555.12,2.57,216.00000000000003
2014-02-27,561.14,2.57,218.34241245136187
2014-02-28,565.21,2.57,219.92607003891052
2014-03-03,554.6,2.57,215.79766536964982
2014-03-04,584.83,2.57,227.56031128404672
2014-03-05,581.25,2.57,226.1673151750973
2014-03-06,593.27,2.57,230.8443579766537
2014-03-07,593.41,2.57,230.8988326848249
2014-03-10,587.96,2.57,228.77821011673154
2014-03-11,584.27,2.57,227.34241245136187
2014-03-12,588.7,2.57,229.0661478599222
2014-03-13,579.5,2.57,225.48638132295721
2014-03-14,575.96,2.57,224.10894941634245
2014-03-17,576.26,2.57,224.22568093385215
2014-03-18,592.54,2.57,230.5603112840467
2014-03-19,596.5,2.57,232.1011673151751
2014-03-20,611.58,2.57,237.96887159533077
2014-03-21,611.12,2.57,237.7898832684825
2014-03-24,588.54,2.57,229.00389105058366
2014-03-25,570.68,2.57,222.0544747081712
2014-03-26,563.88,2.57,219.40856031128405
2014-03-27,559.18,2.57,217.57976653696497
2014-03-28,567.17,2.57,220.6887159533074
2014-03-31,568.05,2.57,221.03112840466926
2014-04-01,578.97,2.57,225.28015564202337
2014-04-02,576.21,2.57,224.20622568093387
2014-04-03,570.89,2.57,222.13618677042803
2014-04-04,555.16,2.57,216.01556420233464
2014-04-07,535.59,2.57,208.40077821011675
2014-04-08,550.73,2.57,214.29182879377433
2014-04-09,556.4,2.57,216.49805447470817
2014-04-10,534.01,2.57,207.78599221789884
2014-04-11,534.87,2.57,208.1206225680934
2014-04-14,540.98,2.57,210.4980544747082
2014-04-15,540.54,2.57,210.32684824902725
2014-04-16,552.4,2.57,214.94163424124514
2014-04-17,519.61,2.67,194.6104868913858
2014-04-21,506.54,2.67,189.71535580524346
2014-04-22,512.67,2.67,192.01123595505618
2014-04-23,504.05,2.67,188.78277153558054
2014-04-24,507.6,2.67,190.11235955056182
2014-04-25,502.31,2.67,188.1310861423221
2014-04-28,476.28,2.67,178.38202247191012
2014-04-29,491.57,2.67,184.10861423220973
2014-04-30,498.5,2.67,186.70411985018728
2014-05-01,500.15,2.67,187.32209737827716
2014-05-02,501.77,2.67,187.92883895131087
2014-05-05,512.68,2.67,192.01498127340824
2014-05-06,501.91,2.67,187.9812734082397
2014-05-07,500.83,2.67,187.57677902621722
2014-05-08,500.35,2.67,187.39700374531836
2014-05-09,507.68,2.67,190.1423220973783
2014-05-12,510.21,2.67,191.08988764044943
2014-05-13,504.16,2.67,188.8239700374532
2014-05-14,504.32,2.67,188.88389513108615
2014-05-15,495.92,2.67,185.73782771535582
2014-05-16,500.52,2.67,187.46067415730337
2014-05-19,501.29,2.67,187.749063670412
2014-05-20,495.65,2.67,185.63670411985018
2014-05-21,504.18,2.67,188.8314606741573
2014-05-22,520.48,2.67,194.93632958801498
2014-05-23,522.32,2.67,195.62546816479403
2014-05-27,536.04,2.67,200.7640449438202
2014-05-28,538.26,2.67,201.59550561797752
2014-05-29,545.42,2.67,204.27715355805242
2014-05-30,547.09,2.67,204.90262172284645
2014-06-02,551.56,2.67,206.57677902621722
2014-06-03,550.59,2.67,206.21348314606743
2014-06-04,558.84,2.67,209.30337078651687
2014-06-05,561.03,2.67,210.12359550561797
2014-06-06,569.17,2.67,213.17228464419475
2014-06-09,568.5,2.67,212.92134831460675
2014-06-10,564.76,2.67,211.52059925093633
2014-06-11,570.34,2.67,213.6104868913858
2014-06-12,581.85,2.67,217.92134831460675
2014-06-13,588.26,2.67,220.32209737827716
2014-06-16,594.01,2.67,222.4756554307116
2014-06-17,593.52,2.67,222.2921348314607
2014-06-18,594.91,2.67,222.812734082397
2014-06-19,594.54,2.67,222.67415730337078
2014-06-20,592.43,2.67,221.88389513108612
2014-06-23,599.59,2.67,224.56554307116107
2014-06-24,595.62,2.67,223.07865168539325
2014-06-25,599.5,2.67,224.5318352059925
2014-06-26,600.32,2.67,224.83895131086146
2014-06-27,596.14,2.67,223.2734082397004
2014-06-30,592.51,2.67,221.91385767790263
2014-07-01,603.26,2.67,225.94007490636704
2014-07-02,599.32,2.67,224.46441947565546
2014-07-03,603.6,2.67,226.0674157303371
2014-07-07,593.83,2.67,222.40823970037457
2014-07-08,586.59,2.67,219.69662921348316
2014-07-09,604.17,2.67,226.28089887640448
2014-07-10,600.61,2.67,224.94756554307116
2014-07-11,598.49,2.67,224.15355805243448
2014-07-14,604.92,2.67,226.56179775280899
2014-07-15,597.45,2.67,223.76404494382024
2014-07-16,590.47,2.67,221.14981273408242
2014-07-17,581.65,2.67,217.84644194756555
2014-07-18,592.42,2.67,221.88014981273406
2014-07-21,589.93,2.67,220.94756554307114
2014-07-22,659.77,3.56,185.32865168539325
2014-07-23,661.27,3.56,185.75
2014-07-24,660.2,3.56,185.4494382022472
2014-07-25,673.58,3.56,189.20786516853934
2014-07-28,678.01,3.56,190.45224719101122
2014-07-29,674.36,3.56,189.42696629213484
2014-07-30,681.83,3.56,191.52528089887642
2014-07-31,672.5,3.56,188.90449438202248
2014-08-01,675.14,3.56,189.64606741573033
2014-08-04,682.98,3.56,191.84831460674158
2014-08-05,674.71,3.56,189.52528089887642
2014-08-06,673.0,3.56,189.04494382022472
2014-08-07,671.84,3.56,188.71910112359552
2014-08-08,669.7,3.56,188.1179775280899
2014-08-11,680.54,3.56,191.1629213483146
2014-08-12,676.23,3.56,189.95224719101122
2014-08-13,683.68,3.56,192.0449438202247
2014-08-14,679.29,3.56,190.81179775280899
2014-08-15,678.18,3.56,190.49999999999997
2014-08-18,684.83,3.56,192.3679775280899
2014-08-19,681.08,3.56,191.31460674157304
2014-08-20,678.41,3.56,190.56460674157302
2014-08-21,681.07,3.56,191.311797752809
2014-08-22,676.95,3.56,190.15449438202248
2014-08-25,676.24,3.56,189.95505617977528
2014-08-26,683.89,3.56,192.10393258426964
2014-08-27,677.03,3.56,190.1769662921348
2014-08-28,677.84,3.56,190.40449438202248
2014-08-29,678.65,3.56,190.6320224719101
2014-09-02,682.9,3.56,191.8258426966292
2014-09-03,680.1,3.56,191.03932584269663
2014-09-04,680.54,3.56,191.1629213483146
2014-09-05,677.95,3.56,190.43539325842698
2014-09-08,678.37,3.56,190.55337078651687
2014-09-09,669.95,3.56,188.18820224719101
2014-09-10,671.36,3.56,188.58426966292134
2014-09-11,672.73,3.56,188.96910112359552
2014-09-12,664.81,3.56,186.74438202247188
2014-09-15,655.85,3.56,184.22752808988764
2014-09-16,654.2,3.56,183.76404494382024
2014-09-17,653.24,3.56,183.4943820224719
2014-09-18,664.32,3.56,186.60674157303373
2014-09-19,664.09,3.56,186.5421348314607
2014-09-22,656.1,3.56,184.29775280898878
2014-09-23,654.58,3.56,183.87078651685394
