date,CME,CME_EPS,PE Ratio
2005-05-13,38.23,0.42,91.02380952380952
2005-05-16,39.6,0.42,94.28571428571429
2005-05-17,40.22,0.42,95.76190476190476
2005-05-18,40.88,0.42,97.33333333333334
2005-05-19,40.98,0.42,97.57142857142857
2005-05-20,41.8,0.42,99.52380952380952
2005-05-23,42.36,0.42,100.85714285714286
2005-05-24,42.67,0.42,101.5952380952381
2005-05-25,42.12,0.42,100.28571428571428
2005-05-26,42.46,0.42,101.0952380952381
2005-05-27,42.56,0.42,101.33333333333334
2005-05-31,43.24,0.42,102.95238095238096
2005-06-01,42.8,0.42,101.9047619047619
2005-06-02,46.4,0.42,110.47619047619048
2005-06-03,49.24,0.42,117.23809523809524
2005-06-06,50.36,0.42,119.90476190476191
2005-06-07,48.97,0.42,116.5952380952381
2005-06-08,48.7,0.42,115.95238095238096
2005-06-09,49.8,0.42,118.57142857142857
2005-06-10,49.46,0.42,117.76190476190477
2005-06-13,50.48,0.42,120.19047619047619
2005-06-14,50.39,0.42,119.97619047619048
2005-06-15,51.64,0.42,122.95238095238096
2005-06-16,51.18,0.42,121.85714285714286
2005-06-17,51.02,0.42,121.47619047619048
2005-06-20,50.03,0.42,119.11904761904762
2005-06-21,50.75,0.42,120.83333333333334
2005-06-22,52.83,0.42,125.78571428571429
2005-06-23,50.89,0.42,121.16666666666667
2005-06-24,50.79,0.42,120.92857142857143
2005-06-27,51.1,0.42,121.66666666666667
2005-06-28,54.2,0.42,129.04761904761907
2005-06-29,61.19,0.42,145.6904761904762
2005-06-30,59.1,0.42,140.71428571428572
2005-07-01,58.83,0.42,140.07142857142858
2005-07-05,59.8,0.42,142.38095238095238
2005-07-06,58.84,0.42,140.0952380952381
2005-07-07,58.67,0.42,139.6904761904762
2005-07-08,58.11,0.42,138.35714285714286
2005-07-11,58.29,0.42,138.78571428571428
2005-07-12,59.73,0.42,142.21428571428572
2005-07-13,60.3,0.42,143.57142857142858
2005-07-14,60.32,0.42,143.61904761904762
2005-07-15,61.0,0.42,145.23809523809524
2005-07-18,60.55,0.42,144.16666666666666
2005-07-19,61.6,0.42,146.66666666666669
2005-07-20,60.96,0.42,145.14285714285714
2005-07-21,61.4,0.42,146.1904761904762
2005-07-22,60.66,0.42,144.42857142857142
2005-07-25,59.4,0.42,141.42857142857142
2005-07-26,60.7,0.42,144.52380952380955
2005-07-27,59.07,0.42,140.64285714285714
2005-07-28,60.1,0.42,143.0952380952381
2005-07-29,60.21,0.42,143.35714285714286
2005-08-01,60.67,0.42,144.45238095238096
2005-08-02,61.77,0.42,147.07142857142858
2005-08-03,61.01,0.42,145.26190476190476
2005-08-04,60.36,0.49,123.18367346938776
2005-08-05,59.24,0.49,120.89795918367348
2005-08-08,58.03,0.49,118.42857142857143
2005-08-09,58.62,0.49,119.63265306122449
2005-08-10,57.92,0.49,118.20408163265307
2005-08-11,58.1,0.49,118.57142857142857
2005-08-12,58.63,0.49,119.6530612244898
2005-08-15,54.84,0.49,111.91836734693878
2005-08-16,54.8,0.49,111.83673469387755
2005-08-17,53.17,0.49,108.51020408163266
2005-08-18,53.35,0.49,108.87755102040816
2005-08-19,54.7,0.49,111.6326530612245
2005-08-22,54.74,0.49,111.71428571428572
2005-08-23,55.1,0.49,112.44897959183675
2005-08-24,55.01,0.49,112.26530612244898
2005-08-25,54.15,0.49,110.51020408163265
2005-08-26,53.8,0.49,109.79591836734693
2005-08-29,53.81,0.49,109.81632653061226
2005-08-30,54.6,0.49,111.42857142857143
2005-08-31,55.52,0.49,113.3061224489796
2005-09-01,60.23,0.49,122.91836734693877
2005-09-02,59.74,0.49,121.91836734693878
2005-09-06,59.58,0.49,121.59183673469387
2005-09-07,60.02,0.49,122.48979591836735
2005-09-08,60.74,0.49,123.9591836734694
2005-09-09,60.84,0.49,124.16326530612245
2005-09-12,60.73,0.49,123.93877551020408
2005-09-13,60.38,0.49,123.22448979591837
2005-09-14,60.26,0.49,122.9795918367347
2005-09-15,60.1,0.49,122.6530612244898
2005-09-16,62.1,0.49,126.73469387755102
2005-09-19,61.2,0.49,124.89795918367348
2005-09-20,63.78,0.49,130.16326530612244
2005-09-21,64.03,0.49,130.67346938775512
2005-09-22,66.2,0.49,135.10204081632654
2005-09-23,65.32,0.49,133.30612244897958
2005-09-26,66.72,0.49,136.16326530612244
2005-09-27,65.7,0.49,134.08163265306123
2005-09-28,65.07,0.49,132.79591836734693
2005-09-29,66.61,0.49,135.9387755102041
2005-09-30,67.46,0.49,137.6734693877551
2005-10-03,68.67,0.49,140.14285714285714
2005-10-04,68.13,0.49,139.0408163265306
2005-10-05,67.2,0.49,137.14285714285714
2005-10-06,67.04,0.49,136.81632653061226
2005-10-07,67.11,0.49,136.9591836734694
2005-10-10,65.98,0.49,134.65306122448982
2005-10-11,66.34,0.49,135.3877551020408
2005-10-12,63.8,0.49,130.20408163265307
2005-10-13,62.08,0.49,126.6938775510204
2005-10-14,63.44,0.49,129.46938775510205
2005-10-17,64.52,0.49,131.6734693877551
2005-10-18,66.19,0.49,135.08163265306123
2005-10-19,66.64,0.49,136.0
2005-10-20,66.8,0.49,136.32653061224488
2005-10-21,69.6,0.49,142.0408163265306
2005-10-24,71.07,0.49,145.0408163265306
2005-10-25,71.8,0.49,146.53061224489795
2005-10-26,72.33,0.49,147.6122448979592
2005-10-27,70.64,0.49,144.16326530612244
2005-10-28,72.5,0.49,147.9591836734694
2005-10-31,73.03,0.49,149.04081632653063
2005-11-01,72.0,0.49,146.9387755102041
2005-11-02,74.55,0.49,152.14285714285714
2005-11-03,74.8,0.49,152.6530612244898
2005-11-04,76.38,0.42,181.85714285714286
2005-11-07,77.63,0.42,184.83333333333334
2005-11-08,77.6,0.42,184.76190476190476
2005-11-09,76.12,0.42,181.23809523809527
2005-11-10,78.36,0.42,186.57142857142858
2005-11-11,77.36,0.42,184.1904761904762
2005-11-14,76.83,0.42,182.92857142857144
2005-11-15,77.38,0.42,184.23809523809524
2005-11-16,75.59,0.42,179.97619047619048
2005-11-17,75.65,0.42,180.11904761904765
2005-11-18,75.18,0.42,179.00000000000003
2005-11-21,76.68,0.42,182.57142857142858
2005-11-22,76.38,0.42,181.85714285714286
2005-11-23,77.33,0.42,184.11904761904762
2005-11-25,79.38,0.42,189.0
2005-11-28,74.26,0.42,176.80952380952382
2005-11-29,74.02,0.42,176.23809523809524
2005-11-30,70.83,0.42,168.64285714285714
2005-12-01,73.7,0.42,175.47619047619048
2005-12-02,73.96,0.42,176.09523809523807
2005-12-05,72.4,0.42,172.3809523809524
2005-12-06,71.94,0.42,171.28571428571428
2005-12-07,69.4,0.42,165.23809523809527
2005-12-08,71.61,0.42,170.5
2005-12-09,71.99,0.42,171.4047619047619
2005-12-12,73.48,0.42,174.95238095238096
2005-12-13,73.85,0.42,175.83333333333331
2005-12-14,73.87,0.42,175.8809523809524
2005-12-15,73.62,0.42,175.2857142857143
2005-12-16,73.8,0.42,175.71428571428572
2005-12-19,73.43,0.42,174.83333333333334
2005-12-20,74.34,0.42,177.00000000000003
2005-12-21,74.81,0.42,178.11904761904762
2005-12-22,75.24,0.42,179.14285714285714
2005-12-23,75.95,0.42,180.83333333333334
2005-12-27,75.74,0.42,180.33333333333331
2005-12-28,74.8,0.42,178.0952380952381
2005-12-29,73.6,0.42,175.23809523809524
2005-12-30,73.5,0.42,175.0
2006-01-03,72.61,0.42,172.88095238095238
2006-01-04,71.56,0.42,170.38095238095238
2006-01-05,72.8,0.42,173.33333333333334
2006-01-06,74.99,0.42,178.54761904761904
2006-01-09,76.2,0.42,181.42857142857144
2006-01-10,75.91,0.42,180.73809523809524
2006-01-11,77.2,0.42,183.80952380952382
2006-01-12,76.03,0.42,181.02380952380955
2006-01-13,76.45,0.42,182.02380952380955
2006-01-17,76.4,0.42,181.90476190476193
2006-01-18,75.31,0.42,179.30952380952382
2006-01-19,76.4,0.42,181.90476190476193
2006-01-20,75.33,0.42,179.35714285714286
2006-01-23,76.89,0.42,183.07142857142858
2006-01-24,81.68,0.42,194.4761904761905
2006-01-25,80.45,0.42,191.54761904761907
2006-01-26,81.74,0.42,194.61904761904762
2006-01-27,80.33,0.42,191.26190476190476
2006-01-30,80.8,0.42,192.38095238095238
2006-01-31,84.65,0.42,201.54761904761907
2006-02-01,82.83,0.42,197.21428571428572
2006-02-02,83.23,0.42,198.16666666666669
2006-02-03,83.2,0.42,198.0952380952381
2006-02-06,83.56,0.42,198.95238095238096
2006-02-07,80.0,0.42,190.47619047619048
2006-02-08,80.78,0.42,192.33333333333334
2006-02-09,79.73,0.42,189.83333333333334
2006-02-10,80.05,0.42,190.5952380952381
2006-02-13,80.58,0.42,191.85714285714286
2006-02-14,82.33,0.42,196.02380952380952
2006-02-15,82.4,0.42,196.1904761904762
2006-02-16,82.2,0.42,195.71428571428572
2006-02-17,82.8,0.42,197.14285714285714
2006-02-21,82.43,0.42,196.2619047619048
2006-02-22,84.51,0.42,201.21428571428572
2006-02-23,83.43,0.42,198.64285714285717
2006-02-24,84.53,0.42,201.26190476190476
2006-02-27,87.0,0.42,207.14285714285714
2006-02-28,85.12,0.42,202.66666666666669
2006-03-01,86.28,0.42,205.42857142857144
2006-03-02,86.7,0.42,206.42857142857144
2006-03-03,86.85,0.42,206.78571428571428
2006-03-06,85.64,0.44,194.63636363636363
2006-03-07,84.6,0.44,192.27272727272725
2006-03-08,83.95,0.44,190.79545454545456
2006-03-09,83.33,0.44,189.38636363636363
2006-03-10,85.68,0.44,194.72727272727275
2006-03-13,84.78,0.44,192.6818181818182
2006-03-14,86.09,0.44,195.6590909090909
2006-03-15,86.5,0.44,196.5909090909091
2006-03-16,85.58,0.44,194.5
2006-03-17,84.89,0.44,192.9318181818182
2006-03-20,85.8,0.44,195.0
2006-03-21,84.35,0.44,191.70454545454544
2006-03-22,85.12,0.44,193.45454545454547
2006-03-23,85.94,0.44,195.3181818181818
2006-03-24,87.05,0.44,197.8409090909091
2006-03-27,89.48,0.44,203.36363636363637
2006-03-28,88.87,0.44,201.97727272727275
2006-03-29,89.62,0.44,203.6818181818182
2006-03-30,89.59,0.44,203.61363636363637
2006-03-31,89.5,0.44,203.4090909090909
2006-04-03,87.73,0.44,199.38636363636365
2006-04-04,88.99,0.44,202.25
2006-04-05,88.77,0.44,201.75
2006-04-06,91.08,0.44,207.0
2006-04-07,96.1,0.44,218.4090909090909
2006-04-10,96.84,0.44,220.0909090909091
2006-04-11,96.5,0.44,219.3181818181818
2006-04-12,97.98,0.44,222.6818181818182
2006-04-13,98.03,0.44,222.79545454545456
2006-04-17,98.46,0.44,223.77272727272725
2006-04-18,99.06,0.44,225.13636363636365
2006-04-19,99.68,0.44,226.54545454545456
2006-04-20,98.98,0.44,224.95454545454547
2006-04-21,100.02,0.44,227.3181818181818
2006-04-24,98.7,0.44,224.3181818181818
2006-04-25,95.05,0.44,216.02272727272725
2006-04-26,93.75,0.44,213.0681818181818
2006-04-27,93.51,0.44,212.52272727272728
2006-04-28,91.6,0.44,208.18181818181816
2006-05-01,90.7,0.44,206.13636363636365
2006-05-02,92.2,0.44,209.54545454545456
2006-05-03,90.21,0.44,205.02272727272725
2006-05-04,95.43,0.44,216.88636363636365
2006-05-05,97.2,0.44,220.9090909090909
2006-05-08,96.7,0.52,185.96153846153845
2006-05-09,96.23,0.52,185.05769230769232
2006-05-10,96.0,0.52,184.6153846153846
2006-05-11,92.55,0.52,177.98076923076923
2006-05-12,92.3,0.52,177.5
2006-05-15,91.36,0.52,175.69230769230768
2006-05-16,92.09,0.52,177.09615384615384
2006-05-17,88.93,0.52,171.01923076923077
2006-05-18,88.6,0.52,170.38461538461536
2006-05-19,89.92,0.52,172.92307692307693
2006-05-22,87.13,0.52,167.5576923076923
2006-05-23,87.4,0.52,168.0769230769231
2006-05-24,86.63,0.52,166.59615384615384
2006-05-25,88.79,0.52,170.75
2006-05-26,89.71,0.52,172.51923076923075
2006-05-30,87.38,0.52,168.03846153846152
2006-05-31,88.26,0.52,169.73076923076923
2006-06-01,91.24,0.52,175.46153846153845
2006-06-02,91.16,0.52,175.3076923076923
2006-06-05,88.81,0.52,170.78846153846155
2006-06-06,88.09,0.52,169.40384615384616
2006-06-07,89.01,0.52,171.17307692307693
2006-06-08,90.0,0.52,173.07692307692307
2006-06-09,90.66,0.52,174.34615384615384
2006-06-12,89.2,0.52,171.53846153846155
2006-06-13,88.22,0.52,169.65384615384613
2006-06-14,88.13,0.52,169.48076923076923
2006-06-15,89.7,0.52,172.5
2006-06-16,90.85,0.52,174.71153846153845
2006-06-19,88.95,0.52,171.05769230769232
2006-06-20,89.98,0.52,173.03846153846155
2006-06-21,95.6,0.52,183.84615384615384
2006-06-22,94.14,0.52,181.03846153846155
2006-06-23,95.56,0.52,183.76923076923077
2006-06-26,96.86,0.52,186.26923076923077
2006-06-27,94.71,0.52,182.13461538461536
2006-06-28,94.5,0.52,181.73076923076923
2006-06-29,97.54,0.52,187.5769230769231
2006-06-30,98.23,0.52,188.90384615384616
2006-07-03,99.37,0.52,191.09615384615384
2006-07-05,100.52,0.52,193.3076923076923
2006-07-06,100.15,0.52,192.59615384615384
2006-07-07,99.01,0.52,190.40384615384616
2006-07-10,97.7,0.52,187.8846153846154
2006-07-11,96.13,0.52,184.8653846153846
2006-07-12,94.68,0.52,182.0769230769231
2006-07-13,93.17,0.52,179.17307692307693
2006-07-14,92.83,0.52,178.51923076923077
2006-07-17,92.29,0.52,177.48076923076923
2006-07-18,92.2,0.52,177.30769230769232
2006-07-19,94.2,0.52,181.15384615384616
2006-07-20,92.6,0.52,178.07692307692307
2006-07-21,90.4,0.52,173.84615384615384
2006-07-24,93.0,0.52,178.84615384615384
2006-07-25,91.05,0.52,175.09615384615384
2006-07-26,90.0,0.52,173.07692307692307
2006-07-27,89.07,0.52,171.28846153846152
2006-07-28,90.7,0.52,174.42307692307693
2006-07-31,92.24,0.52,177.38461538461536
2006-08-01,92.27,0.52,177.44230769230768
2006-08-02,91.02,0.52,175.03846153846152
2006-08-03,91.61,0.52,176.1730769230769
2006-08-04,97.14,0.52,186.8076923076923
2006-08-07,97.36,0.67,145.3134328358209
2006-08-08,98.0,0.67,146.2686567164179
2006-08-09,97.04,0.67,144.8358208955224
2006-08-10,95.3,0.67,142.23880597014923
2006-08-11,92.98,0.67,138.77611940298507
2006-08-14,92.28,0.67,137.73134328358208
2006-08-15,93.4,0.67,139.40298507462686
2006-08-16,93.55,0.67,139.62686567164178
2006-08-17,93.0,0.67,138.8059701492537
2006-08-18,92.27,0.67,137.71641791044775
2006-08-21,91.03,0.67,135.86567164179104
2006-08-22,90.28,0.67,134.7462686567164
2006-08-23,89.12,0.67,133.01492537313433
2006-08-24,89.1,0.67,132.98507462686567
2006-08-25,89.7,0.67,133.88059701492537
2006-08-28,87.45,0.67,130.52238805970148
2006-08-29,87.49,0.67,130.58208955223878
2006-08-30,86.85,0.67,129.62686567164178
2006-08-31,88.0,0.67,131.34328358208955
2006-09-01,88.42,0.67,131.97014925373134
2006-09-05,88.88,0.67,132.65671641791045
2006-09-06,88.88,0.67,132.65671641791045
2006-09-07,88.2,0.67,131.6417910447761
2006-09-08,88.74,0.67,132.44776119402982
2006-09-11,88.59,0.67,132.22388059701493
2006-09-12,90.9,0.67,135.67164179104478
2006-09-13,91.4,0.67,136.4179104477612
2006-09-14,90.75,0.67,135.44776119402985
2006-09-15,94.45,0.67,140.97014925373134
2006-09-18,94.62,0.67,141.22388059701493
2006-09-19,93.53,0.67,139.59701492537312
2006-09-20,92.02,0.67,137.34328358208953
2006-09-21,92.81,0.67,138.52238805970148
2006-09-22,92.33,0.67,137.8059701492537
2006-09-25,93.85,0.67,140.07462686567163
2006-09-26,94.11,0.67,140.46268656716418
2006-09-27,95.87,0.67,143.08955223880596
2006-09-28,95.34,0.67,142.29850746268656
2006-09-29,95.65,0.67,142.76119402985074
2006-10-02,93.37,0.67,139.3582089552239
2006-10-03,95.2,0.67,142.08955223880596
2006-10-04,97.85,0.67,146.04477611940297
2006-10-05,98.35,0.67,146.79104477611938
2006-10-06,98.16,0.67,146.50746268656715
2006-10-09,104.3,0.67,155.67164179104475
2006-10-10,100.6,0.67,150.14925373134326
2006-10-11,99.8,0.67,148.955223880597
2006-10-12,100.0,0.67,149.25373134328356
2006-10-13,100.18,0.67,149.52238805970148
2006-10-16,100.65,0.67,150.22388059701493
2006-10-17,103.3,0.67,154.17910447761193
2006-10-18,101.45,0.67,151.4179104477612
2006-10-19,100.2,0.67,149.55223880597015
2006-10-20,98.04,0.67,146.32835820895522
2006-10-23,100.65,0.67,150.22388059701493
2006-10-24,101.0,0.67,150.7462686567164
2006-10-25,99.3,0.67,148.2089552238806
2006-10-26,99.89,0.67,149.08955223880596
2006-10-27,101.06,0.67,150.83582089552237
2006-10-30,100.0,0.67,149.25373134328356
2006-10-31,100.2,0.67,149.55223880597015
2006-11-01,100.27,0.67,149.65671641791045
2006-11-02,100.23,0.67,149.59701492537314
2006-11-03,100.21,0.67,149.56716417910445
2006-11-06,102.37,0.61,167.81967213114754
2006-11-07,101.93,0.61,167.0983606557377
2006-11-08,100.94,0.61,165.47540983606558
2006-11-09,99.06,0.61,162.39344262295083
2006-11-10,99.16,0.61,162.55737704918033
2006-11-13,99.8,0.61,163.60655737704917
2006-11-14,102.74,0.61,168.4262295081967
2006-11-15,106.5,0.61,174.59016393442624
2006-11-16,108.01,0.61,177.06557377049182
2006-11-17,107.0,0.61,175.40983606557378
2006-11-20,108.32,0.61,177.57377049180326
2006-11-21,110.4,0.61,180.98360655737707
2006-11-22,110.77,0.61,181.59016393442622
2006-11-24,110.65,0.61,181.39344262295083
2006-11-27,106.55,0.61,174.672131147541
2006-11-28,107.4,0.61,176.06557377049182
2006-11-29,107.81,0.61,176.7377049180328
2006-11-30,107.12,0.61,175.6065573770492
2006-12-01,106.28,0.61,174.22950819672133
2006-12-04,106.62,0.61,174.78688524590166
2006-12-05,108.36,0.61,177.63934426229508
2006-12-06,108.29,0.61,177.52459016393445
2006-12-07,107.73,0.61,176.6065573770492
2006-12-08,109.23,0.61,179.06557377049182
2006-12-11,108.63,0.61,178.08196721311475
2006-12-12,108.35,0.61,177.62295081967213
2006-12-13,106.38,0.61,174.39344262295083
2006-12-14,105.9,0.61,173.6065573770492
2006-12-15,106.6,0.61,174.75409836065575
2006-12-18,105.4,0.61,172.78688524590166
2006-12-19,106.99,0.61,175.39344262295083
2006-12-20,104.9,0.61,171.96721311475412
2006-12-21,102.81,0.61,168.54098360655738
2006-12-22,102.2,0.61,167.54098360655738
2006-12-26,101.63,0.61,166.60655737704917
2006-12-27,102.16,0.61,167.47540983606558
2006-12-28,102.59,0.61,168.18032786885246
2006-12-29,101.95,0.61,167.13114754098362
2007-01-03,104.6,0.61,171.47540983606558
2007-01-04,105.36,0.61,172.72131147540983
2007-01-05,105.85,0.61,173.52459016393442
2007-01-08,106.98,0.61,175.37704918032787
2007-01-09,107.6,0.61,176.3934426229508
2007-01-10,110.67,0.61,181.42622950819674
2007-01-11,111.33,0.61,182.50819672131146
2007-01-12,114.8,0.61,188.19672131147541
2007-01-16,113.95,0.61,186.80327868852459
2007-01-17,116.4,0.61,190.81967213114754
2007-01-18,115.5,0.61,189.34426229508196
2007-01-19,115.47,0.61,189.29508196721312
2007-01-22,114.0,0.61,186.88524590163934
2007-01-23,116.87,0.61,191.59016393442624
2007-01-24,118.31,0.61,193.95081967213116
2007-01-25,115.8,0.61,189.8360655737705
2007-01-26,117.77,0.61,193.0655737704918
2007-01-29,115.17,0.61,188.80327868852459
2007-01-30,113.65,0.61,186.31147540983608
2007-01-31,112.66,0.61,184.68852459016392
2007-02-01,115.56,0.61,189.44262295081967
2007-02-02,115.78,0.61,189.80327868852459
2007-02-05,115.52,0.61,189.37704918032787
2007-02-06,115.82,0.61,189.86885245901638
2007-02-07,117.47,0.61,192.5737704918033
2007-02-08,116.84,0.61,191.54098360655738
2007-02-09,114.65,0.61,187.95081967213116
2007-02-12,112.8,0.61,184.91803278688525
2007-02-13,114.4,0.61,187.5409836065574
2007-02-14,114.6,0.61,187.86885245901638
2007-02-15,114.52,0.61,187.7377049180328
2007-02-16,114.95,0.61,188.44262295081967
2007-02-20,115.4,0.61,189.18032786885246
2007-02-21,113.45,0.61,185.98360655737704
2007-02-22,110.0,0.61,180.32786885245903
2007-02-23,108.97,0.61,178.63934426229508
2007-02-26,107.32,0.61,175.93442622950818
2007-02-27,102.2,0.61,167.54098360655738
2007-02-28,107.83,0.61,176.7704918032787
2007-03-01,109.05,0.58,188.01724137931035
2007-03-02,108.05,0.58,186.29310344827587
2007-03-05,110.88,0.58,191.17241379310346
2007-03-06,112.91,0.58,194.67241379310346
2007-03-07,112.21,0.58,193.4655172413793
2007-03-08,113.54,0.58,195.7586206896552
2007-03-09,113.59,0.58,195.84482758620692
2007-03-12,113.5,0.58,195.6896551724138
2007-03-13,110.09,0.58,189.81034482758622
2007-03-14,112.79,0.58,194.46551724137933
2007-03-15,106.58,0.58,183.75862068965517
2007-03-16,105.4,0.58,181.7241379310345
2007-03-19,106.05,0.58,182.84482758620692
2007-03-20,106.49,0.58,183.60344827586206
2007-03-21,108.1,0.58,186.3793103448276
2007-03-22,108.83,0.58,187.63793103448276
2007-03-23,108.17,0.58,186.50000000000003
2007-03-26,107.64,0.58,185.58620689655174
2007-03-27,107.48,0.58,185.31034482758622
2007-03-28,105.85,0.58,182.5
2007-03-29,106.22,0.58,183.13793103448276
2007-03-30,106.49,0.58,183.60344827586206
2007-04-02,108.78,0.58,187.55172413793105
2007-04-03,110.18,0.58,189.96551724137933
2007-04-04,111.42,0.58,192.1034482758621
2007-04-05,110.7,0.58,190.86206896551727
2007-04-09,110.1,0.58,189.82758620689654
2007-04-10,110.1,0.58,189.82758620689654
2007-04-11,110.1,0.58,189.82758620689654
2007-04-12,110.67,0.58,190.81034482758622
2007-04-13,110.3,0.58,190.17241379310346
2007-04-16,111.75,0.58,192.67241379310346
2007-04-17,111.64,0.58,192.48275862068968
2007-04-18,111.72,0.58,192.6206896551724
2007-04-19,110.77,0.58,190.98275862068965
2007-04-20,111.18,0.58,191.6896551724138
2007-04-23,109.48,0.58,188.7586206896552
2007-04-24,106.26,0.58,183.20689655172416
2007-04-25,106.14,0.58,183.0
2007-04-26,103.75,0.58,178.8793103448276
2007-04-27,104.4,0.58,180.00000000000003
2007-04-30,103.35,0.58,178.1896551724138
2007-05-01,102.52,0.58,176.75862068965517
2007-05-02,103.06,0.58,177.6896551724138
2007-05-03,104.2,0.58,179.6551724137931
2007-05-04,102.98,0.58,177.55172413793105
2007-05-07,101.59,0.58,175.1551724137931
2007-05-08,101.75,0.74,137.5
2007-05-09,101.39,0.74,137.01351351351352
2007-05-10,99.59,0.74,134.5810810810811
2007-05-11,107.26,0.74,144.94594594594597
2007-05-14,105.9,0.74,143.10810810810813
2007-05-15,104.68,0.74,141.45945945945948
2007-05-16,104.31,0.74,140.95945945945945
2007-05-17,104.76,0.74,141.56756756756758
2007-05-18,103.98,0.74,140.51351351351352
2007-05-21,103.0,0.74,139.1891891891892
2007-05-22,104.43,0.74,141.12162162162164
2007-05-23,103.88,0.74,140.3783783783784
2007-05-24,102.45,0.74,138.44594594594597
2007-05-25,102.7,0.74,138.78378378378378
2007-05-29,105.2,0.74,142.16216216216216
2007-05-30,105.57,0.74,142.66216216216216
2007-05-31,106.2,0.74,143.51351351351352
2007-06-01,107.4,0.74,145.13513513513516
2007-06-04,107.05,0.74,144.66216216216216
2007-06-05,107.85,0.74,145.74324324324323
2007-06-06,108.48,0.74,146.5945945945946
2007-06-07,107.89,0.74,145.7972972972973
2007-06-08,109.93,0.74,148.55405405405406
2007-06-11,111.41,0.74,150.55405405405406
2007-06-12,109.7,0.74,148.24324324324326
2007-06-13,110.25,0.74,148.98648648648648
2007-06-14,109.5,0.74,147.97297297297297
2007-06-15,110.54,0.74,149.3783783783784
2007-06-18,109.2,0.74,147.56756756756758
2007-06-19,109.26,0.74,147.64864864864865
2007-06-20,108.78,0.74,147.0
2007-06-21,109.85,0.74,148.44594594594594
2007-06-22,107.99,0.74,145.93243243243242
2007-06-25,106.68,0.74,144.16216216216216
2007-06-26,106.18,0.74,143.48648648648648
2007-06-27,108.43,0.74,146.52702702702703
2007-06-28,108.1,0.74,146.08108108108107
2007-06-29,106.87,0.74,144.41891891891893
2007-07-02,106.5,0.74,143.91891891891893
2007-07-03,107.87,0.74,145.7702702702703
2007-07-05,111.14,0.74,150.1891891891892
2007-07-06,114.96,0.74,155.35135135135135
2007-07-09,114.12,0.74,154.21621621621622
2007-07-10,112.16,0.74,151.56756756756755
2007-07-11,116.01,0.74,156.7702702702703
2007-07-12,117.56,0.74,158.86486486486487
2007-07-13,116.9,0.74,157.97297297297297
2007-07-16,117.26,0.74,158.45945945945948
2007-07-17,116.75,0.74,157.77027027027026
2007-07-18,115.53,0.74,156.1216216216216
2007-07-19,114.4,0.74,154.5945945945946
2007-07-20,112.4,0.74,151.8918918918919
2007-07-23,111.92,0.74,151.24324324324326
2007-07-24,109.8,0.74,148.3783783783784
2007-07-25,109.5,0.74,147.97297297297297
2007-07-26,107.5,0.74,145.27027027027026
2007-07-27,111.3,0.74,150.4054054054054
2007-07-30,114.31,0.74,154.47297297297297
2007-07-31,110.5,0.74,149.32432432432432
2007-08-01,112.27,0.74,151.71621621621622
2007-08-02,111.2,0.74,150.2702702702703
2007-08-03,111.58,0.71,157.1549295774648
2007-08-06,114.84,0.71,161.74647887323945
2007-08-07,115.8,0.71,163.09859154929578
2007-08-08,121.0,0.71,170.42253521126761
2007-08-09,118.75,0.71,167.25352112676057
2007-08-10,118.85,0.71,167.3943661971831
2007-08-13,116.21,0.71,163.67605633802816
2007-08-14,112.46,0.71,158.3943661971831
2007-08-15,107.98,0.71,152.08450704225353
2007-08-16,105.9,0.71,149.1549295774648
2007-08-17,108.77,0.71,153.19718309859155
2007-08-20,107.52,0.71,151.43661971830986
2007-08-21,110.8,0.71,156.05633802816902
2007-08-22,109.32,0.71,153.9718309859155
2007-08-23,111.01,0.71,156.35211267605635
2007-08-24,112.07,0.71,157.8450704225352
2007-08-27,111.72,0.71,157.35211267605635
2007-08-28,110.84,0.71,156.11267605633805
2007-08-29,112.02,0.71,157.77464788732394
2007-08-30,110.45,0.71,155.56338028169014
2007-08-31,110.96,0.71,156.28169014084506
2007-09-04,112.96,0.71,159.09859154929578
2007-09-05,112.9,0.71,159.01408450704227
2007-09-06,111.41,0.71,156.9154929577465
2007-09-07,108.93,0.71,153.42253521126761
2007-09-10,107.93,0.71,152.01408450704227
2007-09-11,109.63,0.71,154.40845070422534
2007-09-12,108.64,0.71,153.01408450704227
2007-09-13,110.15,0.71,155.14084507042256
2007-09-14,109.72,0.71,154.53521126760563
2007-09-17,108.02,0.71,152.14084507042253
2007-09-18,110.5,0.71,155.6338028169014
2007-09-19,110.38,0.71,155.46478873239437
2007-09-20,108.45,0.71,152.74647887323945
2007-09-21,108.85,0.71,153.30985915492957
2007-09-24,108.02,0.71,152.14084507042253
2007-09-25,110.48,0.71,155.60563380281693
2007-09-26,116.22,0.71,163.69014084507043
2007-09-27,117.7,0.71,165.77464788732397
2007-09-28,117.47,0.71,165.45070422535213
2007-10-01,121.66,0.71,171.35211267605635
2007-10-02,120.59,0.71,169.84507042253523
2007-10-03,122.11,0.71,171.98591549295776
2007-10-04,120.97,0.71,170.38028169014086
2007-10-05,125.83,0.71,177.22535211267606
2007-10-08,125.0,0.71,176.05633802816902
2007-10-09,126.16,0.71,177.69014084507043
2007-10-10,125.2,0.71,176.3380281690141
2007-10-11,124.5,0.71,175.35211267605635
2007-10-12,125.9,0.71,177.32394366197184
2007-10-15,124.54,0.71,175.40845070422537
