date,ETFC,ETFC_EPS,PE Ratio
2002-04-12,87.9,-0.81,-108.51851851851852
2002-04-15,87.5,-0.81,-108.02469135802468
2002-04-16,91.0,-0.81,-112.34567901234567
2002-04-17,88.6,-0.81,-109.38271604938271
2002-04-18,88.6,-0.81,-109.38271604938271
2002-04-19,86.0,-0.81,-106.17283950617283
2002-04-22,85.5,-0.81,-105.55555555555554
2002-04-23,82.5,-0.81,-101.85185185185185
2002-04-24,77.0,-0.81,-95.06172839506172
2002-04-25,75.2,-0.81,-92.8395061728395
2002-04-26,71.0,-0.81,-87.65432098765432
2002-04-29,72.5,-0.81,-89.50617283950616
2002-04-30,75.4,-0.81,-93.08641975308642
2002-05-01,72.5,-0.81,-89.50617283950616
2002-05-02,66.3,-0.81,-81.85185185185185
2002-05-03,62.0,-0.81,-76.5432098765432
2002-05-06,54.5,-0.81,-67.28395061728395
2002-05-07,58.6,-0.81,-72.34567901234567
2002-05-08,64.1,-0.81,-79.1358024691358
2002-05-09,61.2,-0.81,-75.55555555555556
2002-05-10,59.5,-0.81,-73.45679012345678
2002-05-13,65.3,-0.81,-80.61728395061728
2002-05-14,70.5,-0.81,-87.03703703703704
2002-05-15,68.8,0.06,1146.6666666666667
2002-05-16,67.6,0.06,1126.6666666666665
2002-05-17,68.9,0.06,1148.3333333333335
2002-05-20,65.0,0.06,1083.3333333333335
2002-05-21,63.5,0.06,1058.3333333333335
2002-05-22,65.0,0.06,1083.3333333333335
2002-05-23,67.2,0.06,1120.0
2002-05-24,66.3,0.06,1105.0
2002-05-28,68.0,0.06,1133.3333333333335
2002-05-29,64.2,0.06,1070.0
2002-05-30,63.0,0.06,1050.0
2002-05-31,62.0,0.06,1033.3333333333335
2002-06-03,60.4,0.06,1006.6666666666666
2002-06-04,60.5,0.06,1008.3333333333334
2002-06-05,58.0,0.06,966.6666666666667
2002-06-06,55.1,0.06,918.3333333333334
2002-06-07,57.0,0.06,950.0
2002-06-10,54.0,0.06,900.0
2002-06-11,54.8,0.06,913.3333333333334
2002-06-12,52.0,0.06,866.6666666666667
2002-06-13,50.4,0.06,840.0
2002-06-14,52.4,0.06,873.3333333333334
2002-06-17,51.8,0.06,863.3333333333334
2002-06-18,54.5,0.06,908.3333333333334
2002-06-19,53.0,0.06,883.3333333333334
2002-06-20,50.1,0.06,835.0
2002-06-21,49.0,0.06,816.6666666666667
2002-06-24,48.7,0.06,811.6666666666667
2002-06-25,50.4,0.06,840.0
2002-06-26,47.5,0.06,791.6666666666667
2002-06-27,53.1,0.06,885.0
2002-06-28,54.6,0.06,910.0000000000001
2002-07-01,50.9,0.06,848.3333333333334
2002-07-02,49.5,0.06,825.0
2002-07-03,48.5,0.06,808.3333333333334
2002-07-05,53.6,0.06,893.3333333333334
2002-07-08,50.0,0.06,833.3333333333334
2002-07-09,49.2,0.06,820.0000000000001
2002-07-10,48.7,0.06,811.6666666666667
2002-07-11,50.3,0.06,838.3333333333334
2002-07-12,50.7,0.06,845.0000000000001
2002-07-15,47.5,0.06,791.6666666666667
2002-07-16,49.0,0.06,816.6666666666667
2002-07-17,45.8,0.06,763.3333333333333
2002-07-18,45.3,0.06,755.0
2002-07-19,45.0,0.06,750.0
2002-07-22,42.1,0.06,701.6666666666667
2002-07-23,39.2,0.06,653.3333333333334
2002-07-24,38.5,0.06,641.6666666666667
2002-07-25,37.4,0.06,623.3333333333334
2002-07-26,39.0,0.06,650.0
2002-07-29,42.5,0.06,708.3333333333334
2002-07-30,40.3,0.06,671.6666666666666
2002-07-31,39.5,0.06,658.3333333333334
2002-08-01,36.6,0.06,610.0
2002-08-02,34.0,0.06,566.6666666666667
2002-08-05,30.0,0.06,500.0
2002-08-06,31.0,0.06,516.6666666666667
2002-08-07,30.0,0.06,500.0
2002-08-08,29.5,0.06,491.6666666666667
2002-08-09,34.0,0.06,566.6666666666667
2002-08-12,36.4,0.15,242.66666666666666
2002-08-13,34.2,0.15,228.00000000000003
2002-08-14,40.0,0.15,266.6666666666667
2002-08-15,42.3,0.15,282.0
2002-08-16,43.7,0.15,291.33333333333337
2002-08-19,48.6,0.15,324.0
2002-08-20,47.8,0.15,318.6666666666667
2002-08-21,49.5,0.15,330.0
2002-08-22,50.7,0.15,338.00000000000006
2002-08-23,48.0,0.15,320.0
2002-08-26,48.1,0.15,320.6666666666667
2002-08-27,46.0,0.15,306.6666666666667
2002-08-28,42.2,0.15,281.33333333333337
2002-08-29,45.4,0.15,302.6666666666667
2002-08-30,43.4,0.15,289.3333333333333
2002-09-03,43.0,0.15,286.6666666666667
2002-09-04,47.0,0.15,313.33333333333337
2002-09-05,43.9,0.15,292.6666666666667
2002-09-06,46.9,0.15,312.6666666666667
2002-09-09,47.0,0.15,313.33333333333337
2002-09-10,45.9,0.15,306.0
2002-09-11,46.6,0.15,310.6666666666667
2002-09-12,45.0,0.15,300.0
2002-09-13,48.4,0.15,322.6666666666667
2002-09-16,47.1,0.15,314.0
2002-09-17,46.5,0.15,310.0
2002-09-18,45.9,0.15,306.0
2002-09-19,41.5,0.15,276.6666666666667
2002-09-20,44.2,0.15,294.6666666666667
2002-09-23,43.5,0.15,290.0
2002-09-24,42.7,0.15,284.6666666666667
2002-09-25,46.1,0.15,307.33333333333337
2002-09-26,45.8,0.15,305.3333333333333
2002-09-27,44.5,0.15,296.6666666666667
2002-09-30,44.5,0.15,296.6666666666667
2002-10-01,45.0,0.15,300.0
2002-10-02,44.0,0.15,293.33333333333337
2002-10-03,41.4,0.15,276.0
2002-10-04,40.6,0.15,270.6666666666667
2002-10-07,37.7,0.15,251.33333333333337
2002-10-08,39.9,0.15,266.0
2002-10-09,37.4,0.15,249.33333333333334
2002-10-10,40.0,0.15,266.6666666666667
2002-10-11,40.6,0.15,270.6666666666667
2002-10-14,44.5,0.15,296.6666666666667
2002-10-15,47.4,0.15,316.0
2002-10-16,44.7,0.15,298.00000000000006
2002-10-17,48.8,0.15,325.3333333333333
2002-10-18,48.3,0.15,322.0
2002-10-21,47.0,0.15,313.33333333333337
2002-10-22,44.0,0.15,293.33333333333337
2002-10-23,45.5,0.15,303.33333333333337
2002-10-24,44.6,0.15,297.33333333333337
2002-10-25,47.1,0.15,314.0
2002-10-28,46.9,0.15,312.6666666666667
2002-10-29,45.5,0.15,303.33333333333337
2002-10-30,45.8,0.15,305.3333333333333
2002-10-31,45.0,0.15,300.0
2002-11-01,46.7,0.15,311.33333333333337
2002-11-04,47.7,0.15,318.00000000000006
2002-11-05,49.5,0.15,330.0
2002-11-06,51.1,0.15,340.6666666666667
2002-11-07,47.0,0.15,313.33333333333337
2002-11-08,47.1,0.15,314.0
2002-11-11,45.1,0.15,300.6666666666667
2002-11-12,48.4,0.15,322.6666666666667
2002-11-13,48.4,0.21,230.47619047619048
2002-11-14,50.8,0.21,241.9047619047619
2002-11-15,50.5,0.21,240.47619047619048
2002-11-18,52.5,0.21,250.0
2002-11-19,50.4,0.21,240.0
2002-11-20,52.7,0.21,250.95238095238096
2002-11-21,57.7,0.21,274.76190476190476
2002-11-22,58.2,0.21,277.14285714285717
2002-11-25,57.6,0.21,274.2857142857143
2002-11-26,55.8,0.21,265.7142857142857
2002-11-27,57.5,0.21,273.8095238095238
2002-11-29,56.8,0.21,270.4761904761905
2002-12-02,54.4,0.21,259.04761904761904
2002-12-03,52.4,0.21,249.52380952380952
2002-12-04,52.5,0.21,250.0
2002-12-05,51.0,0.21,242.85714285714286
2002-12-06,50.3,0.21,239.52380952380952
2002-12-09,46.4,0.21,220.95238095238096
2002-12-10,46.9,0.21,223.33333333333334
2002-12-11,45.3,0.21,215.71428571428572
2002-12-12,49.5,0.21,235.71428571428572
2002-12-13,49.1,0.21,233.80952380952382
2002-12-16,50.0,0.21,238.0952380952381
2002-12-17,51.8,0.21,246.66666666666666
2002-12-18,50.5,0.21,240.47619047619048
2002-12-19,50.5,0.21,240.47619047619048
2002-12-20,50.0,0.21,238.0952380952381
2002-12-23,49.8,0.21,237.14285714285714
2002-12-24,49.0,0.21,233.33333333333334
2002-12-26,48.5,0.21,230.95238095238096
2002-12-27,46.0,0.21,219.04761904761907
2002-12-30,46.9,0.21,223.33333333333334
2002-12-31,48.6,0.21,231.42857142857144
2003-01-02,51.0,0.21,242.85714285714286
2003-01-03,50.2,0.21,239.04761904761907
2003-01-06,51.4,0.21,244.76190476190476
2003-01-07,51.5,0.21,245.23809523809524
2003-01-08,50.2,0.21,239.04761904761907
2003-01-09,51.5,0.21,245.23809523809524
2003-01-10,51.9,0.21,247.14285714285714
2003-01-13,52.8,0.21,251.42857142857142
2003-01-14,55.4,0.21,263.8095238095238
2003-01-15,55.1,0.21,262.3809523809524
2003-01-16,53.5,0.21,254.76190476190476
2003-01-17,51.0,0.21,242.85714285714286
2003-01-21,48.2,0.21,229.52380952380955
2003-01-22,44.6,0.21,212.3809523809524
2003-01-23,44.9,0.21,213.80952380952382
2003-01-24,44.9,0.21,213.80952380952382
2003-01-27,43.3,0.21,206.19047619047618
2003-01-28,45.2,0.21,215.23809523809527
2003-01-29,45.9,0.21,218.57142857142858
2003-01-30,43.2,0.21,205.71428571428572
2003-01-31,45.0,0.21,214.2857142857143
2003-02-03,44.0,0.21,209.52380952380952
2003-02-04,42.6,0.21,202.85714285714286
2003-02-05,43.1,0.21,205.23809523809524
2003-02-06,42.1,0.21,200.47619047619048
2003-02-07,39.9,0.21,190.0
2003-02-10,40.6,0.21,193.33333333333334
2003-02-11,39.9,0.21,190.0
2003-02-12,38.6,0.21,183.80952380952382
2003-02-13,37.9,0.21,180.47619047619048
2003-02-14,38.0,0.21,180.95238095238096
2003-02-18,41.8,0.21,199.04761904761904
2003-02-19,41.4,0.21,197.14285714285714
2003-02-20,39.2,0.21,186.66666666666669
2003-02-21,41.7,0.21,198.57142857142858
2003-02-24,40.8,0.21,194.28571428571428
2003-02-25,40.3,0.21,191.9047619047619
2003-02-26,40.2,0.21,191.42857142857144
2003-02-27,40.5,0.21,192.85714285714286
2003-02-28,42.0,0.21,200.0
2003-03-03,40.5,0.21,192.85714285714286
2003-03-04,40.1,0.21,190.95238095238096
2003-03-05,40.4,0.21,192.38095238095238
2003-03-06,39.9,0.21,190.0
2003-03-07,40.1,0.21,190.95238095238096
2003-03-10,38.5,0.21,183.33333333333334
2003-03-11,38.1,0.21,181.42857142857144
2003-03-12,37.8,0.21,180.0
2003-03-13,39.1,0.21,186.1904761904762
2003-03-14,37.0,0.21,176.1904761904762
2003-03-17,39.6,0.21,188.57142857142858
2003-03-18,42.0,0.21,200.0
2003-03-19,42.7,0.21,203.33333333333334
2003-03-20,43.1,0.21,205.23809523809524
2003-03-21,44.1,0.21,210.00000000000003
2003-03-24,42.0,0.21,200.0
2003-03-25,43.0,0.21,204.76190476190476
2003-03-26,43.3,0.21,206.19047619047618
2003-03-27,42.5,0.3,141.66666666666669
2003-03-28,42.6,0.3,142.0
2003-03-31,42.1,0.3,140.33333333333334
2003-04-01,42.7,0.3,142.33333333333334
2003-04-02,44.7,0.3,149.00000000000003
2003-04-03,45.4,0.3,151.33333333333334
2003-04-04,45.1,0.3,150.33333333333334
2003-04-07,45.0,0.3,150.0
2003-04-08,44.0,0.3,146.66666666666669
2003-04-09,43.5,0.3,145.0
2003-04-10,42.5,0.3,141.66666666666669
2003-04-11,41.7,0.3,139.00000000000003
2003-04-14,43.5,0.3,145.0
2003-04-15,44.8,0.3,149.33333333333334
2003-04-16,46.4,0.3,154.66666666666666
2003-04-17,45.4,0.3,151.33333333333334
2003-04-21,45.8,0.3,152.66666666666666
2003-04-22,47.8,0.3,159.33333333333334
2003-04-23,50.5,0.3,168.33333333333334
2003-04-24,49.9,0.3,166.33333333333334
2003-04-25,50.0,0.3,166.66666666666669
2003-04-28,51.8,0.3,172.66666666666666
2003-04-29,53.8,0.3,179.33333333333334
2003-04-30,55.0,0.3,183.33333333333334
2003-05-01,54.9,0.3,183.0
2003-05-02,58.6,0.06,976.6666666666667
2003-05-05,60.9,0.06,1015.0
2003-05-06,62.0,0.06,1033.3333333333335
2003-05-07,62.3,0.06,1038.3333333333333
2003-05-08,60.0,0.06,1000.0
2003-05-09,61.0,0.06,1016.6666666666667
2003-05-12,62.3,0.06,1038.3333333333333
2003-05-13,62.6,0.06,1043.3333333333335
2003-05-14,64.2,0.06,1070.0
2003-05-15,68.7,0.06,1145.0
2003-05-16,68.0,0.06,1133.3333333333335
2003-05-19,61.7,0.06,1028.3333333333335
2003-05-20,62.8,0.06,1046.6666666666667
2003-05-21,65.9,0.06,1098.3333333333335
2003-05-22,65.2,0.06,1086.6666666666667
2003-05-23,64.9,0.06,1081.6666666666667
2003-05-27,67.5,0.06,1125.0
2003-05-28,69.3,0.06,1155.0
2003-05-29,74.1,0.06,1235.0
2003-05-30,76.5,0.06,1275.0
2003-06-02,77.0,0.06,1283.3333333333335
2003-06-03,78.3,0.06,1305.0
2003-06-04,79.8,0.06,1330.0
2003-06-05,80.5,0.06,1341.6666666666667
2003-06-06,81.2,0.06,1353.3333333333335
2003-06-09,78.5,0.06,1308.3333333333335
2003-06-10,82.3,0.06,1371.6666666666667
2003-06-11,87.2,0.06,1453.3333333333335
2003-06-12,90.7,0.06,1511.6666666666667
2003-06-13,91.2,0.06,1520.0
2003-06-16,91.9,0.06,1531.6666666666667
2003-06-17,94.5,0.06,1575.0
2003-06-18,93.0,0.06,1550.0
2003-06-19,89.8,0.06,1496.6666666666667
2003-06-20,89.0,0.06,1483.3333333333335
2003-06-23,83.5,0.06,1391.6666666666667
2003-06-24,85.4,0.06,1423.3333333333335
2003-06-25,86.6,0.06,1443.3333333333333
2003-06-26,88.5,0.06,1475.0
2003-06-27,87.2,0.06,1453.3333333333335
2003-06-30,85.0,0.06,1416.6666666666667
2003-07-01,86.1,0.06,1435.0
2003-07-02,87.8,0.06,1463.3333333333333
2003-07-03,92.5,0.06,1541.6666666666667
2003-07-07,96.2,0.06,1603.3333333333335
2003-07-08,101.1,0.06,1685.0
2003-07-09,99.1,0.06,1651.6666666666667
2003-07-10,93.5,0.06,1558.3333333333335
2003-07-11,95.0,0.06,1583.3333333333335
2003-07-14,102.7,0.06,1711.6666666666667
2003-07-15,101.7,0.06,1695.0
2003-07-16,97.6,0.06,1626.6666666666667
2003-07-17,92.2,0.06,1536.6666666666667
2003-07-18,95.7,0.06,1595.0
2003-07-21,93.6,0.06,1560.0
2003-07-22,95.0,0.06,1583.3333333333335
2003-07-23,92.8,0.06,1546.6666666666667
2003-07-24,95.0,0.06,1583.3333333333335
2003-07-25,94.9,0.06,1581.6666666666667
2003-07-28,95.6,0.06,1593.3333333333333
2003-07-29,93.7,0.06,1561.6666666666667
2003-07-30,91.7,0.06,1528.3333333333335
2003-07-31,91.6,0.06,1526.6666666666665
2003-08-01,87.4,0.06,1456.6666666666667
2003-08-04,87.0,0.06,1450.0
2003-08-05,83.3,0.06,1388.3333333333333
2003-08-06,86.1,0.06,1435.0
2003-08-07,85.6,0.06,1426.6666666666665
2003-08-08,85.7,0.1,857.0
2003-08-11,86.0,0.1,860.0
2003-08-12,90.4,0.1,904.0
2003-08-13,87.5,0.1,875.0
2003-08-14,85.4,0.1,854.0
2003-08-15,87.8,0.1,877.9999999999999
2003-08-18,87.5,0.1,875.0
2003-08-19,89.9,0.1,899.0
2003-08-20,90.4,0.1,904.0
2003-08-21,92.1,0.1,920.9999999999999
2003-08-22,90.5,0.1,905.0
2003-08-25,91.1,0.1,910.9999999999999
2003-08-26,91.0,0.1,910.0
2003-08-27,91.6,0.1,915.9999999999999
2003-08-28,92.4,0.1,924.0
2003-08-29,92.3,0.1,922.9999999999999
2003-09-02,95.1,0.1,950.9999999999999
2003-09-03,97.1,0.1,970.9999999999999
2003-09-04,98.7,0.1,987.0
2003-09-05,96.3,0.1,962.9999999999999
2003-09-08,99.2,0.1,992.0
2003-09-09,98.3,0.1,982.9999999999999
2003-09-10,93.5,0.1,935.0
2003-09-11,96.0,0.1,960.0
2003-09-12,97.3,0.1,972.9999999999999
2003-09-15,97.6,0.1,975.9999999999999
2003-09-16,101.5,0.1,1015.0
2003-09-17,99.5,0.1,995.0
2003-09-18,101.6,0.1,1015.9999999999999
2003-09-19,101.0,0.1,1010.0
2003-09-22,98.9,0.1,989.0
2003-09-23,100.6,0.1,1005.9999999999999
2003-09-24,96.7,0.1,967.0
2003-09-25,96.9,0.1,969.0
2003-09-26,94.0,0.1,940.0
2003-09-29,94.6,0.1,945.9999999999999
2003-09-30,92.6,0.1,925.9999999999999
2003-10-01,96.9,0.1,969.0
2003-10-02,96.1,0.1,960.9999999999999
2003-10-03,98.5,0.1,985.0
2003-10-06,102.2,0.1,1022.0
2003-10-07,102.0,0.1,1020.0
2003-10-08,102.0,0.1,1020.0
2003-10-09,104.9,0.1,1049.0
2003-10-10,104.4,0.1,1044.0
2003-10-13,108.3,0.1,1083.0
2003-10-14,111.8,0.1,1118.0
2003-10-15,111.3,0.1,1113.0
2003-10-16,108.4,0.1,1084.0
2003-10-17,105.9,0.1,1059.0
2003-10-20,108.8,0.1,1088.0
2003-10-21,107.5,0.1,1075.0
2003-10-22,104.2,0.1,1042.0
2003-10-23,101.8,0.1,1017.9999999999999
2003-10-24,102.4,0.1,1024.0
2003-10-27,103.7,0.1,1037.0
2003-10-28,104.5,0.1,1045.0
2003-10-29,104.1,0.1,1040.9999999999998
2003-10-30,103.0,0.1,1030.0
2003-10-31,103.0,0.1,1030.0
2003-11-03,105.3,0.1,1053.0
2003-11-04,105.6,0.1,1055.9999999999998
2003-11-05,105.8,0.1,1058.0
2003-11-06,105.3,0.1,1053.0
2003-11-07,107.9,0.27,399.6296296296296
2003-11-10,106.0,0.27,392.59259259259255
2003-11-11,103.3,0.27,382.59259259259255
2003-11-12,107.3,0.27,397.4074074074074
2003-11-13,107.9,0.27,399.6296296296296
2003-11-14,103.6,0.27,383.70370370370364
2003-11-17,101.0,0.27,374.0740740740741
2003-11-18,100.0,0.27,370.3703703703703
2003-11-19,101.0,0.27,374.0740740740741
2003-11-20,101.0,0.27,374.0740740740741
2003-11-21,102.4,0.27,379.25925925925924
2003-11-24,104.8,0.27,388.1481481481481
2003-11-25,106.3,0.27,393.7037037037037
2003-11-26,107.8,0.27,399.25925925925924
2003-11-28,108.3,0.27,401.1111111111111
2003-12-01,111.6,0.27,413.33333333333326
2003-12-02,111.2,0.27,411.85185185185185
2003-12-03,112.1,0.27,415.18518518518516
2003-12-04,110.1,0.27,407.7777777777777
2003-12-05,108.5,0.27,401.85185185185185
2003-12-08,110.1,0.27,407.7777777777777
2003-12-09,106.6,0.27,394.8148148148148
2003-12-10,104.6,0.27,387.40740740740733
2003-12-11,107.2,0.27,397.037037037037
2003-12-12,110.7,0.27,410.0
2003-12-15,108.2,0.27,400.7407407407407
2003-12-16,111.0,0.27,411.1111111111111
2003-12-17,114.3,0.27,423.3333333333333
2003-12-18,119.2,0.27,441.48148148148147
2003-12-19,120.2,0.27,445.18518518518516
2003-12-22,122.2,0.27,452.59259259259255
2003-12-23,122.8,0.27,454.8148148148148
2003-12-24,123.9,0.27,458.88888888888886
2003-12-26,123.4,0.27,457.037037037037
2003-12-29,127.4,0.27,471.85185185185185
2003-12-30,127.4,0.27,471.85185185185185
2003-12-31,126.5,0.27,468.5185185185185
2004-01-02,128.1,0.27,474.4444444444444
2004-01-05,130.2,0.27,482.2222222222222
2004-01-06,130.0,0.27,481.48148148148147
2004-01-07,133.7,0.27,495.1851851851851
2004-01-08,132.8,0.27,491.85185185185185
2004-01-09,132.4,0.27,490.3703703703704
2004-01-12,134.2,0.27,497.03703703703695
2004-01-13,137.8,0.27,510.3703703703704
2004-01-14,143.5,0.27,531.4814814814814
2004-01-15,144.5,0.27,535.1851851851851
2004-01-16,149.5,0.27,553.7037037037037
2004-01-20,151.5,0.27,561.1111111111111
2004-01-21,148.0,0.27,548.1481481481482
2004-01-22,141.1,0.27,522.5925925925925
2004-01-23,143.2,0.27,530.3703703703703
2004-01-26,145.6,0.27,539.2592592592592
2004-01-27,143.2,0.27,530.3703703703703
2004-01-28,138.0,0.27,511.1111111111111
2004-01-29,139.2,0.27,515.5555555555554
2004-01-30,139.9,0.27,518.1481481481482
2004-02-02,138.0,0.27,511.1111111111111
2004-02-03,140.2,0.27,519.2592592592592
2004-02-04,136.5,0.27,505.55555555555554
2004-02-05,135.5,0.27,501.8518518518518
2004-02-06,141.5,0.27,524.074074074074
2004-02-09,143.5,0.27,531.4814814814814
2004-02-10,142.3,0.27,527.0370370370371
2004-02-11,147.7,0.27,547.037037037037
2004-02-12,149.9,0.27,555.1851851851852
2004-02-13,147.3,0.27,545.5555555555555
2004-02-17,149.6,0.27,554.074074074074
2004-02-18,150.5,0.27,557.4074074074074
2004-02-19,146.4,0.27,542.2222222222222
2004-02-20,143.1,0.27,530.0
2004-02-23,138.5,0.27,512.9629629629629
2004-02-24,136.0,0.27,503.7037037037037
2004-02-25,139.9,0.27,518.1481481481482
2004-02-26,142.2,0.27,526.6666666666666
2004-02-27,143.1,0.27,530.0
2004-03-01,143.7,0.27,532.2222222222222
2004-03-02,141.8,0.27,525.1851851851852
2004-03-03,142.6,0.27,528.148148148148
2004-03-04,144.1,0.27,533.7037037037037
2004-03-05,143.0,0.27,529.6296296296296
2004-03-08,138.2,0.27,511.8518518518518
2004-03-09,133.9,0.27,495.9259259259259
2004-03-10,127.0,0.27,470.3703703703703
2004-03-11,121.6,0.57,213.33333333333334
2004-03-12,125.0,0.57,219.2982456140351
2004-03-15,120.7,0.57,211.7543859649123
2004-03-16,121.5,0.57,213.1578947368421
2004-03-17,128.4,0.57,225.26315789473688
2004-03-18,129.0,0.57,226.31578947368422
2004-03-19,126.6,0.57,222.10526315789474
2004-03-22,122.7,0.57,215.26315789473688
2004-03-23,123.1,0.57,215.96491228070175
2004-03-24,122.8,0.57,215.43859649122808
2004-03-25,127.0,0.57,222.80701754385967
2004-03-26,131.0,0.57,229.8245614035088
2004-03-29,134.0,0.57,235.08771929824564
2004-03-30,133.5,0.57,234.21052631578948
2004-03-31,133.5,0.57,234.21052631578948
2004-04-01,133.1,0.57,233.50877192982458
2004-04-02,133.6,0.57,234.3859649122807
2004-04-05,132.5,0.57,232.4561403508772
2004-04-06,130.5,0.57,228.94736842105266
2004-04-07,130.7,0.57,229.2982456140351
2004-04-08,130.9,0.57,229.64912280701756
2004-04-12,132.0,0.57,231.57894736842107
2004-04-13,126.0,0.57,221.0526315789474
2004-04-14,123.9,0.57,217.36842105263162
2004-04-15,122.8,0.57,215.43859649122808
2004-04-16,123.2,0.57,216.14035087719301
2004-04-19,122.7,0.57,215.26315789473688
2004-04-20,121.8,0.57,213.6842105263158
2004-04-21,121.1,0.57,212.4561403508772
2004-04-22,123.2,0.57,216.14035087719301
2004-04-23,121.6,0.57,213.33333333333334
2004-04-26,121.5,0.57,213.1578947368421
2004-04-27,122.2,0.57,214.3859649122807
2004-04-28,119.2,0.57,209.1228070175439
2004-04-29,115.6,0.57,202.80701754385964
2004-04-30,113.6,0.57,199.2982456140351
2004-05-03,116.9,0.57,205.08771929824564
2004-05-04,118.5,0.57,207.8947368421053
2004-05-05,117.3,0.57,205.78947368421055
2004-05-06,114.1,0.24,475.4166666666667
2004-05-07,111.1,0.24,462.9166666666667
2004-05-10,109.1,0.24,454.5833333333333
2004-05-11,111.5,0.24,464.58333333333337
2004-05-12,113.0,0.24,470.83333333333337
2004-05-13,110.8,0.24,461.6666666666667
2004-05-14,108.0,0.24,450.0
2004-05-17,106.8,0.24,445.0
2004-05-18,107.3,0.24,447.0833333333333
2004-05-19,110.3,0.24,459.5833333333333
2004-05-20,110.7,0.24,461.25000000000006
2004-05-21,109.9,0.24,457.9166666666667
2004-05-24,112.2,0.24,467.50000000000006
2004-05-25,113.4,0.24,472.50000000000006
2004-05-26,113.5,0.24,472.9166666666667
2004-05-27,113.1,0.24,471.25
2004-05-28,114.1,0.24,475.4166666666667
2004-06-01,114.0,0.24,475.0
2004-06-02,111.5,0.24,464.58333333333337
2004-06-03,110.3,0.24,459.5833333333333
2004-06-04,113.2,0.24,471.6666666666667
2004-06-07,115.8,0.24,482.5
2004-06-08,114.9,0.24,478.75000000000006
2004-06-09,110.3,0.24,459.5833333333333
2004-06-10,110.0,0.24,458.33333333333337
2004-06-14,108.3,0.24,451.25
2004-06-15,108.6,0.24,452.5
2004-06-16,107.9,0.24,449.58333333333337
2004-06-17,107.4,0.24,447.50000000000006
2004-06-18,109.1,0.24,454.5833333333333
2004-06-21,108.3,0.24,451.25
2004-06-22,109.1,0.24,454.5833333333333
2004-06-23,109.9,0.24,457.9166666666667
2004-06-24,112.2,0.24,467.50000000000006
2004-06-25,112.5,0.24,468.75
2004-06-28,112.0,0.24,466.6666666666667
2004-06-29,110.5,0.24,460.4166666666667
2004-06-30,111.5,0.24,464.58333333333337
2004-07-01,110.0,0.24,458.33333333333337
2004-07-02,110.6,0.24,460.8333333333333
2004-07-06,109.0,0.24,454.1666666666667
2004-07-07,106.8,0.24,445.0
2004-07-08,102.2,0.24,425.83333333333337
2004-07-09,101.3,0.24,422.0833333333333
2004-07-12,101.8,0.24,424.1666666666667
2004-07-13,102.0,0.24,425.0
2004-07-14,100.8,0.24,420.0
2004-07-15,100.2,0.24,417.5
2004-07-16,99.9,0.24,416.25000000000006
2004-07-19,97.3,0.24,405.4166666666667
2004-07-20,103.0,0.24,429.1666666666667
2004-07-21,107.8,0.24,449.1666666666667
2004-07-22,109.0,0.24,454.1666666666667
2004-07-23,106.7,0.24,444.58333333333337
2004-07-26,106.3,0.24,442.9166666666667
2004-07-27,109.3,0.24,455.4166666666667
2004-07-28,108.3,0.24,451.25
2004-07-29,110.8,0.24,461.6666666666667
2004-07-30,110.7,0.24,461.25000000000006
2004-08-02,108.5,0.24,452.08333333333337
2004-08-03,106.2,0.24,442.5
2004-08-04,108.4,0.24,451.6666666666667
2004-08-05,106.7,0.5,213.4
2004-08-06,105.0,0.5,210.0
2004-08-09,103.9,0.5,207.8
2004-08-10,109.6,0.5,219.2
2004-08-11,107.9,0.5,215.8
2004-08-12,106.9,0.5,213.8
2004-08-13,108.1,0.5,216.2
2004-08-16,113.0,0.5,226.0
2004-08-17,114.9,0.5,229.8
2004-08-18,117.0,0.5,234.0
2004-08-19,116.2,0.5,232.4
2004-08-20,119.0,0.5,238.0
2004-08-23,118.1,0.5,236.2
2004-08-24,117.7,0.5,235.4
2004-08-25,121.3,0.5,242.6
2004-08-26,121.5,0.5,243.0
2004-08-27,121.3,0.5,242.6
2004-08-30,118.3,0.5,236.6
2004-08-31,117.8,0.5,235.6
2004-09-01,115.6,0.5,231.2
2004-09-02,118.7,0.5,237.4
2004-09-03,115.5,0.5,231.0
2004-09-07,118.2,0.5,236.4
2004-09-08,117.9,0.5,235.8
2004-09-09,119.1,0.5,238.2
2004-09-10,121.4,0.5,242.8
2004-09-13,122.3,0.5,244.6
2004-09-14,122.7,0.5,245.4
2004-09-15,119.8,0.5,239.6
2004-09-16,120.7,0.5,241.4
2004-09-17,118.9,0.5,237.8
2004-09-20,117.0,0.5,234.0
2004-09-21,119.0,0.5,238.0
2004-09-22,115.4,0.5,230.8
2004-09-23,115.2,0.5,230.4
2004-09-24,113.7,0.5,227.4
2004-09-27,110.8,0.5,221.6
2004-09-28,111.2,0.5,222.4
2004-09-29,112.5,0.5,225.0
2004-09-30,114.2,0.5,228.4
2004-10-01,117.2,0.5,234.4
2004-10-04,117.3,0.5,234.6
2004-10-05,117.1,0.5,234.2
2004-10-06,117.0,0.5,234.0
2004-10-07,114.7,0.5,229.4
2004-10-08,112.7,0.5,225.4
2004-10-11,114.8,0.5,229.6
2004-10-12,116.3,0.5,232.6
2004-10-13,117.3,0.5,234.6
2004-10-14,114.7,0.5,229.4
