date,EXPD,EXPD_EPS,PE Ratio
2005-01-10,28.62,0.19,150.6315789473684
2005-01-11,28.56,0.19,150.3157894736842
2005-01-12,27.78,0.19,146.21052631578948
2005-01-13,27.21,0.19,143.21052631578948
2005-01-14,27.58,0.19,145.15789473684208
2005-01-18,28.2,0.19,148.42105263157893
2005-01-19,27.5,0.19,144.73684210526315
2005-01-20,27.56,0.19,145.05263157894737
2005-01-21,27.21,0.19,143.21052631578948
2005-01-24,27.33,0.19,143.8421052631579
2005-01-25,27.56,0.19,145.05263157894737
2005-01-26,28.12,0.19,148.0
2005-01-27,28.24,0.19,148.6315789473684
2005-01-28,28.09,0.19,147.8421052631579
2005-01-31,28.07,0.19,147.73684210526315
2005-02-01,28.21,0.19,148.47368421052633
2005-02-02,28.14,0.19,148.10526315789474
2005-02-03,27.97,0.19,147.21052631578948
2005-02-04,28.16,0.19,148.21052631578948
2005-02-07,27.99,0.19,147.3157894736842
2005-02-08,27.96,0.19,147.1578947368421
2005-02-09,27.26,0.19,143.47368421052633
2005-02-10,26.95,0.19,141.8421052631579
2005-02-11,27.82,0.19,146.42105263157896
2005-02-14,27.45,0.19,144.4736842105263
2005-02-15,27.89,0.19,146.78947368421052
2005-02-16,27.89,0.19,146.78947368421052
2005-02-17,27.36,0.19,144.0
2005-02-18,27.5,0.19,144.73684210526315
2005-02-22,26.94,0.19,141.78947368421052
2005-02-23,27.0,0.19,142.10526315789474
2005-02-24,27.25,0.19,143.42105263157896
2005-02-25,27.98,0.19,147.26315789473685
2005-02-28,27.74,0.19,146.0
2005-03-01,27.59,0.19,145.21052631578948
2005-03-02,28.37,0.19,149.31578947368422
2005-03-03,27.67,0.19,145.63157894736844
2005-03-04,27.83,0.19,146.4736842105263
2005-03-07,28.37,0.19,149.31578947368422
2005-03-08,28.33,0.19,149.10526315789474
2005-03-09,28.57,0.19,150.3684210526316
2005-03-10,28.15,0.19,148.1578947368421
2005-03-11,28.38,0.19,149.36842105263156
2005-03-14,28.52,0.19,150.10526315789474
2005-03-15,28.31,0.19,149.0
2005-03-16,27.75,0.19,146.05263157894737
2005-03-17,27.61,0.19,145.31578947368422
2005-03-18,27.13,0.19,142.78947368421052
2005-03-21,27.03,0.19,142.26315789473685
2005-03-22,26.85,0.19,141.31578947368422
2005-03-23,26.46,0.19,139.26315789473685
2005-03-24,26.51,0.19,139.5263157894737
2005-03-28,26.79,0.19,141.0
2005-03-29,26.67,0.19,140.3684210526316
2005-03-30,27.09,0.19,142.57894736842104
2005-03-31,26.78,0.19,140.94736842105263
2005-04-01,26.43,0.19,139.10526315789474
2005-04-04,26.97,0.19,141.94736842105263
2005-04-05,26.67,0.19,140.3684210526316
2005-04-06,26.38,0.19,138.8421052631579
2005-04-07,26.28,0.19,138.31578947368422
2005-04-08,25.57,0.19,134.57894736842104
2005-04-11,25.34,0.19,133.3684210526316
2005-04-12,25.84,0.19,136.0
2005-04-13,25.06,0.19,131.89473684210526
2005-04-14,24.66,0.19,129.78947368421052
2005-04-15,24.08,0.19,126.73684210526315
2005-04-18,24.32,0.19,128.0
2005-04-19,24.56,0.19,129.26315789473682
2005-04-20,24.21,0.19,127.42105263157895
2005-04-21,25.5,0.19,134.21052631578948
2005-04-22,24.79,0.19,130.4736842105263
2005-04-25,24.99,0.19,131.52631578947367
2005-04-26,24.34,0.19,128.10526315789474
2005-04-27,24.79,0.19,130.4736842105263
2005-04-28,24.44,0.19,128.63157894736844
2005-04-29,24.56,0.19,129.26315789473682
2005-05-02,24.62,0.19,129.57894736842107
2005-05-03,24.51,0.19,129.0
2005-05-04,24.45,0.19,128.68421052631578
2005-05-05,24.0,0.19,126.3157894736842
2005-05-06,24.37,0.19,128.26315789473685
2005-05-09,24.38,0.19,128.3157894736842
2005-05-10,23.87,0.14,170.5
2005-05-11,24.54,0.14,175.28571428571425
2005-05-12,23.91,0.14,170.78571428571428
2005-05-13,23.95,0.14,171.07142857142856
2005-05-16,24.13,0.14,172.35714285714283
2005-05-17,24.72,0.14,176.57142857142856
2005-05-18,25.35,0.14,181.07142857142856
2005-05-19,25.54,0.14,182.42857142857142
2005-05-20,25.7,0.14,183.57142857142856
2005-05-23,25.98,0.14,185.57142857142856
2005-05-24,26.17,0.14,186.92857142857142
2005-05-25,26.01,0.14,185.78571428571428
2005-05-26,26.15,0.14,186.78571428571425
2005-05-27,26.09,0.14,186.35714285714283
2005-05-31,25.49,0.14,182.07142857142856
2005-06-01,25.76,0.14,184.0
2005-06-02,25.9,0.14,184.99999999999997
2005-06-03,26.03,0.14,185.92857142857142
2005-06-06,26.16,0.14,186.85714285714283
2005-06-07,25.58,0.14,182.7142857142857
2005-06-08,24.98,0.14,178.42857142857142
2005-06-09,24.9,0.14,177.85714285714283
2005-06-10,24.82,0.14,177.28571428571428
2005-06-13,24.83,0.14,177.35714285714283
2005-06-14,24.61,0.14,175.78571428571428
2005-06-15,24.84,0.14,177.42857142857142
2005-06-16,25.2,0.14,179.99999999999997
2005-06-17,25.56,0.14,182.57142857142856
2005-06-20,25.54,0.14,182.42857142857142
2005-06-21,25.55,0.14,182.5
2005-06-22,25.87,0.14,184.78571428571428
2005-06-23,25.53,0.14,182.35714285714286
2005-06-24,24.89,0.14,177.78571428571428
2005-06-27,24.65,0.14,176.07142857142856
2005-06-28,25.1,0.14,179.28571428571428
2005-06-29,25.17,0.14,179.78571428571428
2005-06-30,24.91,0.14,177.92857142857142
2005-07-01,25.11,0.14,179.35714285714283
2005-07-05,25.44,0.14,181.7142857142857
2005-07-06,25.43,0.14,181.6428571428571
2005-07-07,25.19,0.14,179.92857142857142
2005-07-08,25.54,0.14,182.42857142857142
2005-07-11,25.92,0.14,185.14285714285714
2005-07-12,26.08,0.14,186.28571428571425
2005-07-13,26.25,0.14,187.49999999999997
2005-07-14,26.73,0.14,190.92857142857142
2005-07-15,26.6,0.14,190.0
2005-07-18,26.26,0.14,187.57142857142856
2005-07-19,26.33,0.14,188.07142857142856
2005-07-20,27.37,0.14,195.5
2005-07-21,27.58,0.14,196.99999999999997
2005-07-22,27.67,0.14,197.64285714285714
2005-07-25,27.59,0.14,197.07142857142856
2005-07-26,27.46,0.14,196.14285714285714
2005-07-27,27.54,0.14,196.7142857142857
2005-07-28,27.61,0.14,197.2142857142857
2005-07-29,27.53,0.14,196.64285714285714
2005-08-01,27.39,0.14,195.64285714285714
2005-08-02,26.88,0.14,191.99999999999997
2005-08-03,26.95,0.14,192.49999999999997
2005-08-04,26.8,0.14,191.42857142857142
2005-08-05,26.87,0.14,191.92857142857142
2005-08-08,27.14,0.17,159.6470588235294
2005-08-09,27.22,0.17,160.1176470588235
2005-08-10,27.35,0.17,160.88235294117646
2005-08-11,27.4,0.17,161.17647058823528
2005-08-12,27.57,0.17,162.17647058823528
2005-08-15,27.46,0.17,161.52941176470588
2005-08-16,26.9,0.17,158.23529411764704
2005-08-17,27.05,0.17,159.11764705882354
2005-08-18,27.29,0.17,160.52941176470586
2005-08-19,27.07,0.17,159.23529411764704
2005-08-22,27.55,0.17,162.05882352941177
2005-08-23,26.96,0.17,158.58823529411765
2005-08-24,27.09,0.17,159.35294117647058
2005-08-25,27.48,0.17,161.6470588235294
2005-08-26,26.97,0.17,158.6470588235294
2005-08-29,27.41,0.17,161.23529411764704
2005-08-30,27.41,0.17,161.23529411764704
2005-08-31,27.75,0.17,163.23529411764704
2005-09-01,27.59,0.17,162.2941176470588
2005-09-02,27.48,0.17,161.6470588235294
2005-09-06,27.49,0.17,161.70588235294116
2005-09-07,27.42,0.17,161.2941176470588
2005-09-08,26.92,0.17,158.35294117647058
2005-09-09,26.97,0.17,158.6470588235294
2005-09-12,27.36,0.17,160.94117647058823
2005-09-13,27.33,0.17,160.76470588235293
2005-09-14,27.5,0.17,161.76470588235293
2005-09-15,27.53,0.17,161.94117647058823
2005-09-16,27.59,0.17,162.2941176470588
2005-09-19,27.21,0.17,160.05882352941177
2005-09-20,26.98,0.17,158.70588235294116
2005-09-21,27.0,0.17,158.8235294117647
2005-09-22,27.07,0.17,159.23529411764704
2005-09-23,27.15,0.17,159.70588235294116
2005-09-26,27.39,0.17,161.1176470588235
2005-09-27,27.75,0.17,163.23529411764704
2005-09-28,27.87,0.17,163.94117647058823
2005-09-29,28.29,0.17,166.41176470588235
2005-09-30,28.39,0.17,167.0
2005-10-03,28.64,0.17,168.47058823529412
2005-10-04,28.36,0.17,166.8235294117647
2005-10-05,27.75,0.17,163.23529411764704
2005-10-06,27.26,0.17,160.35294117647058
2005-10-07,27.74,0.17,163.17647058823528
2005-10-10,27.82,0.17,163.6470588235294
2005-10-11,28.04,0.17,164.94117647058823
2005-10-12,27.92,0.17,164.23529411764704
2005-10-13,27.37,0.17,161.0
2005-10-14,27.5,0.17,161.76470588235293
2005-10-17,27.58,0.17,162.23529411764704
2005-10-18,27.17,0.17,159.8235294117647
2005-10-19,27.58,0.17,162.23529411764704
2005-10-20,27.62,0.17,162.47058823529412
2005-10-21,28.37,0.17,166.88235294117646
2005-10-24,28.83,0.17,169.58823529411762
2005-10-25,29.2,0.17,171.76470588235293
2005-10-26,30.07,0.17,176.88235294117646
2005-10-27,29.47,0.17,173.35294117647058
2005-10-28,29.83,0.17,175.4705882352941
2005-10-31,30.33,0.17,178.41176470588232
2005-11-01,32.26,0.17,189.76470588235293
2005-11-02,33.09,0.17,194.64705882352942
2005-11-03,33.66,0.17,197.99999999999997
2005-11-04,33.39,0.17,196.41176470588235
2005-11-07,33.99,0.17,199.94117647058823
2005-11-08,34.27,0.22,155.77272727272728
2005-11-09,34.75,0.22,157.95454545454547
2005-11-10,34.9,0.22,158.63636363636363
2005-11-11,34.5,0.22,156.8181818181818
2005-11-14,34.47,0.22,156.6818181818182
2005-11-15,33.95,0.22,154.31818181818184
2005-11-16,34.37,0.22,156.22727272727272
2005-11-17,35.24,0.22,160.1818181818182
2005-11-18,35.42,0.22,161.0
2005-11-21,35.59,0.22,161.77272727272728
2005-11-22,36.26,0.22,164.8181818181818
2005-11-23,35.9,0.22,163.1818181818182
2005-11-25,35.91,0.22,163.22727272727272
2005-11-28,35.72,0.22,162.36363636363635
2005-11-29,35.83,0.22,162.86363636363635
2005-11-30,35.5,0.22,161.36363636363637
2005-12-01,35.68,0.22,162.1818181818182
2005-12-02,35.66,0.22,162.09090909090907
2005-12-05,35.28,0.22,160.36363636363637
2005-12-06,35.61,0.22,161.86363636363637
2005-12-07,35.46,0.22,161.1818181818182
2005-12-08,34.83,0.22,158.3181818181818
2005-12-09,34.77,0.22,158.04545454545456
2005-12-12,34.42,0.22,156.45454545454547
2005-12-13,33.89,0.22,154.04545454545456
2005-12-14,34.17,0.22,155.3181818181818
2005-12-15,34.37,0.22,156.22727272727272
2005-12-16,33.96,0.22,154.36363636363637
2005-12-19,33.71,0.22,153.22727272727272
2005-12-20,33.55,0.22,152.5
2005-12-21,34.54,0.22,157.0
2005-12-22,35.09,0.22,159.50000000000003
2005-12-23,34.75,0.22,157.95454545454547
2005-12-27,34.07,0.22,154.86363636363637
2005-12-28,33.97,0.22,154.4090909090909
2005-12-29,34.42,0.22,156.45454545454547
2005-12-30,33.76,0.22,153.45454545454544
2006-01-03,33.72,0.22,153.27272727272728
2006-01-04,34.07,0.22,154.86363636363637
2006-01-05,34.03,0.22,154.6818181818182
2006-01-06,33.83,0.22,153.77272727272725
2006-01-09,34.41,0.22,156.4090909090909
2006-01-10,34.06,0.22,154.81818181818184
2006-01-11,33.81,0.22,153.6818181818182
2006-01-12,33.11,0.22,150.5
2006-01-13,33.44,0.22,152.0
2006-01-17,33.19,0.22,150.86363636363635
2006-01-18,33.79,0.22,153.5909090909091
2006-01-19,34.24,0.22,155.63636363636365
2006-01-20,33.64,0.22,152.9090909090909
2006-01-23,33.29,0.22,151.3181818181818
2006-01-24,34.42,0.22,156.45454545454547
2006-01-25,33.98,0.22,154.45454545454544
2006-01-26,35.2,0.22,160.0
2006-01-27,35.67,0.22,162.13636363636365
2006-01-30,36.1,0.22,164.0909090909091
2006-01-31,36.77,0.22,167.13636363636365
2006-02-01,36.47,0.22,165.77272727272728
2006-02-02,36.63,0.22,166.5
2006-02-03,36.52,0.22,166.0
2006-02-06,36.88,0.22,167.63636363636365
2006-02-07,36.9,0.22,167.72727272727272
2006-02-08,37.18,0.22,169.0
2006-02-09,37.63,0.22,171.04545454545456
2006-02-10,37.88,0.22,172.1818181818182
2006-02-13,37.86,0.22,172.0909090909091
2006-02-14,38.4,0.22,174.54545454545453
2006-02-15,38.26,0.22,173.9090909090909
2006-02-16,37.94,0.22,172.45454545454544
2006-02-17,38.03,0.22,172.86363636363637
2006-02-21,37.96,0.22,172.54545454545456
2006-02-22,38.91,0.22,176.86363636363635
2006-02-23,38.64,0.22,175.63636363636363
2006-02-24,38.99,0.22,177.22727272727275
2006-02-27,39.17,0.22,178.04545454545456
2006-02-28,38.9,0.22,176.8181818181818
2006-03-01,39.58,0.22,179.9090909090909
2006-03-02,39.58,0.22,179.9090909090909
2006-03-03,39.61,0.22,180.04545454545453
2006-03-06,39.25,0.22,178.4090909090909
2006-03-07,38.92,0.22,176.9090909090909
2006-03-08,38.68,0.22,175.8181818181818
2006-03-09,39.51,0.22,179.5909090909091
2006-03-10,40.33,0.22,183.3181818181818
2006-03-13,40.77,0.22,185.31818181818184
2006-03-14,41.61,0.22,189.13636363636363
2006-03-15,41.71,0.22,189.5909090909091
2006-03-16,41.57,0.34,122.26470588235293
2006-03-17,41.43,0.34,121.85294117647058
2006-03-20,41.51,0.34,122.08823529411764
2006-03-21,41.48,0.34,121.99999999999999
2006-03-22,41.57,0.34,122.26470588235293
2006-03-23,41.04,0.34,120.70588235294116
2006-03-24,41.54,0.34,122.17647058823529
2006-03-27,41.45,0.34,121.91176470588235
2006-03-28,42.15,0.34,123.9705882352941
2006-03-29,43.51,0.34,127.9705882352941
2006-03-30,42.96,0.34,126.35294117647058
2006-03-31,43.2,0.34,127.05882352941177
2006-04-03,43.49,0.34,127.91176470588235
2006-04-04,43.88,0.34,129.05882352941177
2006-04-05,44.73,0.34,131.55882352941174
2006-04-06,45.47,0.34,133.73529411764704
2006-04-07,45.38,0.34,133.47058823529412
2006-04-10,45.26,0.34,133.1176470588235
2006-04-11,45.32,0.34,133.2941176470588
2006-04-12,45.55,0.34,133.9705882352941
2006-04-13,46.06,0.34,135.47058823529412
2006-04-17,44.8,0.34,131.76470588235293
2006-04-18,45.43,0.34,133.6176470588235
2006-04-19,45.23,0.34,133.02941176470586
2006-04-20,45.36,0.34,133.41176470588235
2006-04-21,45.03,0.34,132.44117647058823
2006-04-24,45.3,0.34,133.23529411764704
2006-04-25,45.24,0.34,133.05882352941177
2006-04-26,44.7,0.34,131.47058823529412
2006-04-27,43.18,0.34,126.99999999999999
2006-04-28,42.81,0.34,125.91176470588235
2006-05-01,42.88,0.34,126.11764705882352
2006-05-02,43.76,0.34,128.70588235294116
2006-05-03,43.88,0.34,129.05882352941177
2006-05-04,51.9,0.34,152.6470588235294
2006-05-05,53.28,0.34,156.70588235294116
2006-05-08,53.94,0.34,158.6470588235294
2006-05-09,53.97,0.34,158.73529411764704
2006-05-10,53.68,0.24,223.66666666666669
2006-05-11,53.58,0.24,223.25
2006-05-12,51.51,0.24,214.625
2006-05-15,51.61,0.24,215.04166666666669
2006-05-16,51.76,0.24,215.66666666666666
2006-05-17,50.81,0.24,211.70833333333334
2006-05-18,50.55,0.24,210.625
2006-05-19,48.55,0.24,202.29166666666666
2006-05-22,49.26,0.24,205.25
2006-05-23,48.0,0.24,200.0
2006-05-24,48.63,0.24,202.62500000000003
2006-05-25,48.74,0.24,203.08333333333334
2006-05-26,49.31,0.24,205.45833333333334
2006-05-30,48.54,0.24,202.25
2006-05-31,49.22,0.24,205.08333333333334
2006-06-01,51.66,0.24,215.25
2006-06-02,51.51,0.24,214.625
2006-06-05,49.88,0.24,207.83333333333334
2006-06-06,49.47,0.24,206.125
2006-06-07,49.24,0.24,205.16666666666669
2006-06-08,47.29,0.24,197.04166666666666
2006-06-09,48.04,0.24,200.16666666666666
2006-06-12,46.53,0.24,193.875
2006-06-13,46.1,0.24,192.08333333333334
2006-06-14,47.21,0.24,196.70833333333334
2006-06-15,49.24,0.24,205.16666666666669
2006-06-16,49.67,0.24,206.95833333333334
2006-06-19,49.58,0.24,206.58333333333334
2006-06-20,50.2,0.24,209.16666666666669
2006-06-21,52.38,0.24,218.25000000000003
2006-06-22,51.29,0.24,213.70833333333334
2006-06-23,51.9,0.24,216.25
2006-06-26,51.32,0.24,213.83333333333334
2006-06-27,51.49,0.24,214.54166666666669
2006-06-28,51.7,0.24,215.41666666666669
2006-06-29,56.01,0.24,233.375
2006-06-30,56.01,0.24,233.375
2006-07-03,58.28,0.24,242.83333333333334
2006-07-05,53.73,0.24,223.875
2006-07-06,54.5,0.24,227.08333333333334
2006-07-07,54.55,0.24,227.29166666666666
2006-07-10,54.19,0.24,225.79166666666666
2006-07-11,54.37,0.24,226.54166666666666
2006-07-12,54.73,0.24,228.04166666666666
2006-07-13,52.3,0.24,217.91666666666666
2006-07-14,50.65,0.24,211.04166666666666
2006-07-17,50.73,0.24,211.375
2006-07-18,51.07,0.24,212.79166666666669
2006-07-19,52.67,0.24,219.45833333333334
2006-07-20,48.33,0.24,201.375
2006-07-21,45.3,0.24,188.75
2006-07-24,48.33,0.24,201.375
2006-07-25,46.38,0.24,193.25000000000003
2006-07-26,45.65,0.24,190.20833333333334
2006-07-27,43.93,0.24,183.04166666666669
2006-07-28,46.07,0.24,191.95833333333334
2006-07-31,45.47,0.24,189.45833333333334
2006-08-01,40.56,0.24,169.00000000000003
2006-08-02,40.52,0.24,168.83333333333334
2006-08-03,42.36,0.24,176.5
2006-08-04,41.3,0.24,172.08333333333331
2006-08-07,40.78,0.24,169.91666666666669
2006-08-08,39.45,0.24,164.37500000000003
2006-08-09,38.01,0.25,152.04
2006-08-10,39.57,0.25,158.28
2006-08-11,39.1,0.25,156.4
2006-08-14,39.63,0.25,158.52
2006-08-15,40.55,0.25,162.2
2006-08-16,42.16,0.25,168.64
2006-08-17,42.53,0.25,170.12
2006-08-18,42.7,0.25,170.8
2006-08-21,41.63,0.25,166.52
2006-08-22,40.67,0.25,162.68
2006-08-23,40.22,0.25,160.88
2006-08-24,39.59,0.25,158.36
2006-08-25,38.76,0.25,155.04
2006-08-28,40.21,0.25,160.84
2006-08-29,39.44,0.25,157.76
2006-08-30,39.46,0.25,157.84
2006-08-31,39.81,0.25,159.24
2006-09-01,40.85,0.25,163.4
2006-09-05,40.92,0.25,163.68
2006-09-06,39.9,0.25,159.6
2006-09-07,39.81,0.25,159.24
2006-09-08,39.26,0.25,157.04
2006-09-11,40.74,0.25,162.96
2006-09-12,43.16,0.25,172.64
2006-09-13,44.85,0.25,179.4
2006-09-14,43.93,0.25,175.72
2006-09-15,44.33,0.25,177.32
2006-09-18,43.99,0.25,175.96
2006-09-19,44.59,0.25,178.36
2006-09-20,45.09,0.25,180.36
2006-09-21,43.89,0.25,175.56
2006-09-22,43.17,0.25,172.68
2006-09-25,43.83,0.25,175.32
2006-09-26,44.25,0.25,177.0
2006-09-27,45.51,0.25,182.04
2006-09-28,45.49,0.25,181.96
2006-09-29,44.58,0.25,178.32
2006-10-02,44.12,0.25,176.48
2006-10-03,44.06,0.25,176.24
2006-10-04,46.54,0.25,186.16
2006-10-05,46.6,0.25,186.4
2006-10-06,45.34,0.25,181.36
2006-10-09,45.78,0.25,183.12
2006-10-10,46.14,0.25,184.56
2006-10-11,45.31,0.25,181.24
2006-10-12,46.55,0.25,186.2
2006-10-13,46.94,0.25,187.76
2006-10-16,48.4,0.25,193.6
2006-10-17,46.98,0.25,187.92
2006-10-18,46.54,0.25,186.16
2006-10-19,48.11,0.25,192.44
2006-10-20,47.65,0.25,190.6
2006-10-23,47.38,0.25,189.52
2006-10-24,48.22,0.25,192.88
2006-10-25,48.58,0.25,194.32
2006-10-26,48.0,0.25,192.0
2006-10-27,47.02,0.25,188.08
2006-10-30,48.66,0.25,194.64
2006-10-31,47.41,0.25,189.64
2006-11-01,46.62,0.25,186.48
2006-11-02,46.52,0.25,186.08
2006-11-03,46.09,0.25,184.36
2006-11-06,47.37,0.25,189.48
2006-11-07,46.62,0.25,186.48
2006-11-08,45.16,0.25,180.64
2006-11-09,44.91,0.29,154.86206896551724
2006-11-10,46.65,0.29,160.86206896551724
2006-11-13,46.99,0.29,162.0344827586207
2006-11-14,46.72,0.29,161.10344827586206
2006-11-15,46.65,0.29,160.86206896551724
2006-11-16,47.68,0.29,164.41379310344828
2006-11-17,46.65,0.29,160.86206896551724
2006-11-20,46.75,0.29,161.20689655172416
2006-11-21,47.22,0.29,162.82758620689657
2006-11-22,46.95,0.29,161.89655172413796
2006-11-24,46.83,0.29,161.48275862068965
2006-11-27,46.28,0.29,159.58620689655174
2006-11-28,45.65,0.29,157.41379310344828
2006-11-29,46.14,0.29,159.1034482758621
2006-11-30,45.22,0.29,155.93103448275863
2006-12-01,45.01,0.29,155.20689655172413
2006-12-04,45.29,0.29,156.17241379310346
2006-12-05,45.18,0.29,155.79310344827587
2006-12-06,44.46,0.29,153.31034482758622
2006-12-07,44.1,0.29,152.0689655172414
2006-12-08,43.68,0.29,150.6206896551724
2006-12-11,43.05,0.29,148.44827586206895
2006-12-12,42.51,0.29,146.58620689655172
2006-12-13,42.5,0.29,146.55172413793105
2006-12-14,43.79,0.29,151.0
2006-12-15,43.33,0.29,149.41379310344828
2006-12-18,42.21,0.29,145.55172413793105
2006-12-19,41.58,0.29,143.3793103448276
2006-12-20,40.94,0.29,141.17241379310346
2006-12-21,40.22,0.29,138.6896551724138
2006-12-22,40.43,0.29,139.41379310344828
2006-12-26,40.42,0.29,139.37931034482762
2006-12-27,41.23,0.29,142.17241379310346
2006-12-28,40.95,0.29,141.20689655172416
2006-12-29,40.5,0.29,139.6551724137931
2007-01-03,41.79,0.29,144.10344827586206
2007-01-04,42.21,0.29,145.55172413793105
2007-01-05,41.78,0.29,144.0689655172414
2007-01-08,42.33,0.29,145.9655172413793
2007-01-09,41.37,0.29,142.6551724137931
2007-01-10,41.56,0.29,143.31034482758622
2007-01-11,42.69,0.29,147.20689655172413
2007-01-12,43.94,0.29,151.51724137931035
2007-01-16,45.06,0.29,155.37931034482762
2007-01-17,44.95,0.29,155.00000000000003
2007-01-18,43.8,0.29,151.0344827586207
2007-01-19,44.19,0.29,152.3793103448276
2007-01-22,43.37,0.29,149.55172413793105
2007-01-23,43.25,0.29,149.13793103448276
2007-01-24,43.97,0.29,151.6206896551724
2007-01-25,42.06,0.29,145.0344827586207
2007-01-26,41.33,0.29,142.51724137931035
2007-01-29,41.45,0.29,142.93103448275863
2007-01-30,40.91,0.29,141.06896551724137
2007-01-31,42.69,0.29,147.20689655172413
2007-02-01,43.98,0.29,151.6551724137931
2007-02-02,44.0,0.29,151.7241379310345
2007-02-05,43.1,0.29,148.62068965517244
2007-02-06,43.06,0.29,148.48275862068968
2007-02-07,44.14,0.29,152.20689655172416
2007-02-08,45.43,0.29,156.6551724137931
2007-02-09,44.44,0.29,153.24137931034483
2007-02-12,43.67,0.29,150.58620689655174
2007-02-13,43.58,0.29,150.27586206896552
2007-02-14,44.1,0.29,152.0689655172414
2007-02-15,44.78,0.29,154.41379310344828
2007-02-16,45.1,0.29,155.51724137931035
2007-02-20,46.01,0.29,158.6551724137931
2007-02-21,46.17,0.29,159.20689655172416
2007-02-22,46.49,0.29,160.31034482758622
2007-02-23,47.01,0.29,162.10344827586206
2007-02-26,45.91,0.29,158.3103448275862
2007-02-27,45.3,0.29,156.20689655172413
2007-02-28,44.85,0.29,154.6551724137931
2007-03-01,45.6,0.28,162.85714285714283
2007-03-02,45.08,0.28,160.99999999999997
2007-03-05,44.43,0.28,158.67857142857142
2007-03-06,44.51,0.28,158.9642857142857
2007-03-07,44.37,0.28,158.4642857142857
2007-03-08,44.65,0.28,159.4642857142857
2007-03-09,44.76,0.28,159.85714285714283
2007-03-12,44.45,0.28,158.75
2007-03-13,42.94,0.28,153.35714285714283
2007-03-14,42.71,0.28,152.53571428571428
2007-03-15,42.25,0.28,150.89285714285714
2007-03-16,42.01,0.28,150.03571428571428
2007-03-19,42.31,0.28,151.10714285714286
2007-03-20,42.27,0.28,150.96428571428572
2007-03-21,42.89,0.28,153.17857142857142
2007-03-22,42.85,0.28,153.03571428571428
2007-03-23,43.2,0.28,154.28571428571428
2007-03-26,42.48,0.28,151.7142857142857
2007-03-27,42.04,0.28,150.14285714285714
2007-03-28,41.1,0.28,146.78571428571428
2007-03-29,41.33,0.28,147.60714285714283
2007-03-30,41.32,0.28,147.57142857142856
2007-04-02,41.19,0.28,147.10714285714283
2007-04-03,41.92,0.28,149.7142857142857
2007-04-04,42.14,0.28,150.5
2007-04-05,42.43,0.28,151.53571428571428
2007-04-09,42.44,0.28,151.57142857142856
2007-04-10,42.33,0.28,151.17857142857142
2007-04-11,41.06,0.28,146.64285714285714
2007-04-12,41.63,0.28,148.67857142857142
2007-04-13,41.6,0.28,148.57142857142856
2007-04-16,41.73,0.28,149.03571428571425
2007-04-17,41.75,0.28,149.10714285714283
2007-04-18,41.94,0.28,149.78571428571425
2007-04-19,41.3,0.28,147.49999999999997
2007-04-20,41.5,0.28,148.2142857142857
2007-04-23,41.29,0.28,147.4642857142857
2007-04-24,41.37,0.28,147.74999999999997
2007-04-25,43.31,0.28,154.67857142857142
2007-04-26,42.71,0.28,152.53571428571428
2007-04-27,42.75,0.28,152.67857142857142
2007-04-30,41.8,0.28,149.28571428571425
2007-05-01,42.15,0.28,150.53571428571428
2007-05-02,42.9,0.28,153.2142857142857
2007-05-03,45.13,0.28,161.17857142857142
2007-05-04,45.92,0.28,164.0
2007-05-07,45.48,0.28,162.4285714285714
2007-05-08,45.66,0.28,163.07142857142856
2007-05-09,45.25,0.28,161.60714285714283
2007-05-10,44.03,0.27,163.07407407407408
2007-05-11,44.49,0.27,164.77777777777777
2007-05-14,44.08,0.27,163.25925925925924
2007-05-15,43.72,0.27,161.92592592592592
2007-05-16,44.9,0.27,166.29629629629628
2007-05-17,44.34,0.27,164.22222222222223
2007-05-18,44.3,0.27,164.07407407407405
2007-05-21,44.45,0.27,164.62962962962962
2007-05-22,43.95,0.27,162.77777777777777
2007-05-23,43.67,0.27,161.74074074074073
2007-05-24,42.88,0.27,158.8148148148148
2007-05-25,42.82,0.27,158.59259259259258
2007-05-29,43.2,0.27,160.0
2007-05-30,43.11,0.27,159.66666666666666
2007-05-31,43.66,0.27,161.70370370370367
2007-06-01,44.65,0.27,165.37037037037035
2007-06-04,44.38,0.27,164.37037037037038
2007-06-05,43.55,0.27,161.29629629629628
2007-06-06,42.86,0.27,158.74074074074073
2007-06-07,42.26,0.27,156.5185185185185
2007-06-08,42.59,0.27,157.74074074074073
2007-06-11,42.41,0.27,157.07407407407405
2007-06-12,41.87,0.27,155.07407407407405
2007-06-13,42.08,0.27,155.85185185185185
2007-06-14,42.61,0.27,157.8148148148148
2007-06-15,42.3,0.27,156.66666666666666
2007-06-18,41.62,0.27,154.14814814814812
2007-06-19,41.77,0.27,154.7037037037037
2007-06-20,41.17,0.27,152.48148148148147
2007-06-21,41.6,0.27,154.07407407407408
2007-06-22,41.46,0.27,153.55555555555554
2007-06-25,42.12,0.27,155.99999999999997
2007-06-26,42.04,0.27,155.7037037037037
2007-06-27,42.23,0.27,156.4074074074074
2007-06-28,42.22,0.27,156.37037037037035
2007-06-29,41.3,0.27,152.96296296296293
2007-07-02,41.83,0.27,154.9259259259259
2007-07-03,42.15,0.27,156.1111111111111
2007-07-05,41.6,0.27,154.07407407407408
2007-07-06,41.76,0.27,154.66666666666666
2007-07-09,43.53,0.27,161.22222222222223
