date,BIO,BIO_EPS,PE Ratio
1987-02-12,10.25,0.12,85.41666666666667
1987-02-13,10.67,0.12,88.91666666666667
1987-02-17,10.5,0.12,87.5
1987-02-18,10.17,0.12,84.75
1987-02-19,9.58,0.12,79.83333333333334
1987-02-20,9.42,0.12,78.5
1987-02-23,9.08,0.12,75.66666666666667
1987-02-24,8.83,0.12,73.58333333333334
1987-02-25,9.21,0.12,76.75000000000001
1987-02-26,9.13,0.12,76.08333333333334
1987-02-27,8.96,0.12,74.66666666666667
1987-03-02,8.67,0.12,72.25
1987-03-03,8.83,0.12,73.58333333333334
1987-03-04,8.88,0.12,74.00000000000001
1987-03-05,9.0,0.12,75.0
1987-03-06,9.0,0.12,75.0
1987-03-09,8.83,0.12,73.58333333333334
1987-03-10,8.75,0.12,72.91666666666667
1987-03-11,9.08,0.12,75.66666666666667
1987-03-12,9.46,0.12,78.83333333333334
1987-03-13,9.96,0.12,83.00000000000001
1987-03-16,9.79,0.12,81.58333333333333
1987-03-17,9.88,0.12,82.33333333333334
1987-03-18,9.42,0.12,78.5
1987-03-19,9.33,0.12,77.75
1987-03-20,9.25,0.12,77.08333333333334
1987-03-23,9.25,0.12,77.08333333333334
1987-03-24,8.88,0.12,74.00000000000001
1987-03-25,8.96,0.12,74.66666666666667
1987-03-26,9.21,0.12,76.75000000000001
1987-03-27,9.17,0.12,76.41666666666667
1987-03-30,8.88,0.12,74.00000000000001
1987-03-31,8.88,0.12,74.00000000000001
1987-04-01,8.29,0.12,69.08333333333333
1987-04-02,8.38,0.12,69.83333333333334
1987-04-03,8.42,0.12,70.16666666666667
1987-04-06,8.67,0.12,72.25
1987-04-07,8.79,0.12,73.25
1987-04-08,8.79,0.12,73.25
1987-04-09,8.67,0.12,72.25
1987-04-10,8.58,0.12,71.5
1987-04-13,8.63,0.12,71.91666666666667
1987-04-14,8.33,0.12,69.41666666666667
1987-04-15,8.5,0.12,70.83333333333334
1987-04-16,8.67,0.12,72.25
1987-04-20,8.75,0.12,72.91666666666667
1987-04-21,8.83,0.12,73.58333333333334
1987-04-22,8.79,0.12,73.25
1987-04-23,8.58,0.12,71.5
1987-04-24,8.5,0.12,70.83333333333334
1987-04-27,8.42,0.12,70.16666666666667
1987-04-28,8.38,0.12,69.83333333333334
1987-04-29,8.75,0.12,72.91666666666667
1987-04-30,8.92,0.12,74.33333333333333
1987-05-01,9.29,0.12,77.41666666666666
1987-05-04,9.08,0.12,75.66666666666667
1987-05-05,8.92,0.12,74.33333333333333
1987-05-06,8.96,0.12,74.66666666666667
1987-05-07,8.75,0.12,72.91666666666667
1987-05-08,8.83,0.12,73.58333333333334
1987-05-11,8.67,0.12,72.25
1987-05-12,8.5,0.12,70.83333333333334
1987-05-13,8.5,0.12,70.83333333333334
1987-05-14,8.5,0.12,70.83333333333334
1987-05-15,8.42,0.12,70.16666666666667
1987-05-18,8.42,0.12,70.16666666666667
1987-05-19,8.42,0.12,70.16666666666667
1987-05-20,8.29,0.12,69.08333333333333
1987-05-21,8.33,0.12,69.41666666666667
1987-05-22,8.29,0.12,69.08333333333333
1987-05-26,8.29,0.12,69.08333333333333
1987-05-27,8.33,0.12,69.41666666666667
1987-05-28,8.29,0.12,69.08333333333333
1987-05-29,8.33,0.12,69.41666666666667
1987-06-01,8.25,0.12,68.75
1987-06-02,8.25,0.12,68.75
1987-06-03,8.29,0.12,69.08333333333333
1987-06-04,8.33,0.12,69.41666666666667
1987-06-05,8.33,0.12,69.41666666666667
1987-06-08,8.29,0.12,69.08333333333333
1987-06-09,8.25,0.12,68.75
1987-06-10,8.25,0.12,68.75
1987-06-11,8.29,0.12,69.08333333333333
1987-06-12,8.25,0.12,68.75
1987-06-15,8.25,0.12,68.75
1987-06-16,8.25,0.12,68.75
1987-06-17,8.29,0.12,69.08333333333333
1987-06-18,8.25,0.12,68.75
1987-06-19,8.17,0.12,68.08333333333333
1987-06-22,8.04,0.12,67.0
1987-06-23,8.04,0.12,67.0
1987-06-24,8.13,0.12,67.75000000000001
1987-06-25,8.25,0.12,68.75
1987-06-26,8.29,0.12,69.08333333333333
1987-06-29,8.13,0.12,67.75000000000001
1987-06-30,8.08,0.12,67.33333333333334
1987-07-01,8.08,0.12,67.33333333333334
1987-07-02,7.96,0.12,66.33333333333333
1987-07-06,7.75,0.12,64.58333333333334
1987-07-07,7.75,0.12,64.58333333333334
1987-07-08,7.71,0.12,64.25
1987-07-09,7.63,0.12,63.583333333333336
1987-07-10,7.42,0.12,61.833333333333336
1987-07-13,7.42,0.12,61.833333333333336
1987-07-14,7.67,0.12,63.91666666666667
1987-07-15,7.71,0.12,64.25
1987-07-16,7.88,0.12,65.66666666666667
1987-07-17,7.96,0.12,66.33333333333333
1987-07-20,7.92,0.12,66.0
1987-07-21,7.96,0.12,66.33333333333333
1987-07-22,7.83,0.12,65.25
1987-07-23,7.67,0.12,63.91666666666667
1987-07-24,7.83,0.12,65.25
1987-07-27,7.88,0.12,65.66666666666667
1987-07-28,7.83,0.12,65.25
1987-07-29,7.83,0.12,65.25
1987-07-30,7.88,0.12,65.66666666666667
1987-07-31,8.04,0.12,67.0
1987-08-03,7.83,0.12,65.25
1987-08-04,7.88,0.12,65.66666666666667
1987-08-05,8.0,0.12,66.66666666666667
1987-08-06,8.08,0.12,67.33333333333334
1987-08-07,8.38,0.12,69.83333333333334
1987-08-10,8.67,0.12,72.25
1987-08-11,8.75,0.12,72.91666666666667
1987-08-12,8.83,0.12,73.58333333333334
1987-08-13,9.0,0.12,75.0
1987-08-14,8.79,0.12,73.25
1987-08-17,8.79,0.12,73.25
1987-08-18,8.71,0.12,72.58333333333334
1987-08-19,8.75,0.12,72.91666666666667
1987-08-20,8.79,0.12,73.25
1987-08-21,8.88,0.12,74.00000000000001
1987-08-24,8.75,0.12,72.91666666666667
1987-08-25,8.67,0.12,72.25
1987-08-26,8.79,0.12,73.25
1987-08-27,8.92,0.12,74.33333333333333
1987-08-28,8.83,0.12,73.58333333333334
1987-08-31,8.83,0.12,73.58333333333334
1987-09-01,8.75,0.12,72.91666666666667
1987-09-02,8.63,0.12,71.91666666666667
1987-09-03,8.63,0.12,71.91666666666667
1987-09-04,8.63,0.12,71.91666666666667
1987-09-08,8.13,0.12,67.75000000000001
1987-09-09,8.25,0.12,68.75
1987-09-10,8.29,0.12,69.08333333333333
1987-09-11,8.21,0.12,68.41666666666667
1987-09-14,8.08,0.12,67.33333333333334
1987-09-15,8.04,0.12,67.0
1987-09-16,8.08,0.12,67.33333333333334
1987-09-17,8.04,0.12,67.0
1987-09-18,8.08,0.12,67.33333333333334
1987-09-21,8.13,0.12,67.75000000000001
1987-09-22,8.04,0.12,67.0
1987-09-23,8.08,0.12,67.33333333333334
1987-09-24,7.92,0.12,66.0
1987-09-25,7.96,0.12,66.33333333333333
1987-09-28,7.92,0.12,66.0
1987-09-29,7.92,0.12,66.0
1987-09-30,8.04,0.12,67.0
1987-10-01,8.08,0.12,67.33333333333334
1987-10-02,8.08,0.12,67.33333333333334
1987-10-05,8.08,0.12,67.33333333333334
1987-10-06,7.96,0.12,66.33333333333333
1987-10-07,7.83,0.12,65.25
1987-10-08,7.83,0.12,65.25
1987-10-09,7.83,0.12,65.25
1987-10-12,7.75,0.12,64.58333333333334
1987-10-13,7.75,0.12,64.58333333333334
1987-10-14,7.67,0.12,63.91666666666667
1987-10-15,7.58,0.12,63.16666666666667
1987-10-16,7.38,0.12,61.5
1987-10-19,6.21,0.12,51.75
1987-10-20,4.75,0.12,39.583333333333336
1987-10-21,5.75,0.12,47.91666666666667
1987-10-22,5.29,0.12,44.083333333333336
1987-10-23,4.83,0.12,40.25
1987-10-26,4.21,0.12,35.083333333333336
1987-10-27,4.42,0.12,36.833333333333336
1987-10-28,4.38,0.12,36.5
1987-10-29,4.58,0.12,38.16666666666667
1987-10-30,4.83,0.12,40.25
1987-11-02,5.04,0.12,42.0
1987-11-03,4.79,0.12,39.91666666666667
1987-11-04,4.79,0.12,39.91666666666667
1987-11-05,4.75,0.12,39.583333333333336
1987-11-06,4.83,0.12,40.25
1987-11-09,4.83,0.12,40.25
1987-11-10,4.63,0.12,38.583333333333336
1987-11-11,4.71,0.12,39.25
1987-11-12,4.88,0.12,40.666666666666664
1987-11-13,4.88,0.12,40.666666666666664
1987-11-16,4.83,0.12,40.25
1987-11-17,4.75,0.12,39.583333333333336
1987-11-18,4.67,0.12,38.916666666666664
1987-11-19,4.58,0.12,38.16666666666667
1987-11-20,4.5,0.12,37.5
1987-11-23,4.54,0.12,37.833333333333336
1987-11-24,4.58,0.12,38.16666666666667
1987-11-25,4.54,0.12,37.833333333333336
1987-11-27,4.54,0.12,37.833333333333336
1987-11-30,4.33,0.12,36.083333333333336
1987-12-01,4.29,0.12,35.75
1987-12-02,4.25,0.12,35.41666666666667
1987-12-03,4.13,0.12,34.416666666666664
1987-12-04,4.13,0.12,34.416666666666664
1987-12-07,4.04,0.12,33.66666666666667
1987-12-08,3.75,0.12,31.25
1987-12-09,3.83,0.12,31.916666666666668
1987-12-10,3.83,0.12,31.916666666666668
1987-12-11,3.83,0.12,31.916666666666668
1987-12-14,4.04,0.12,33.66666666666667
1987-12-15,4.13,0.12,34.416666666666664
1987-12-16,4.33,0.12,36.083333333333336
1987-12-17,4.29,0.12,35.75
1987-12-18,4.33,0.12,36.083333333333336
1987-12-21,4.42,0.12,36.833333333333336
1987-12-22,4.63,0.12,38.583333333333336
1987-12-23,4.92,0.12,41.0
1987-12-24,5.29,0.12,44.083333333333336
1987-12-28,5.08,0.12,42.333333333333336
1987-12-29,5.0,0.12,41.66666666666667
1987-12-30,5.0,0.12,41.66666666666667
1987-12-31,5.08,0.12,42.333333333333336
1988-01-04,5.25,0.12,43.75
1988-01-05,5.42,0.12,45.166666666666664
1988-01-06,5.33,0.12,44.41666666666667
1988-01-07,5.42,0.12,45.166666666666664
1988-01-08,5.42,0.12,45.166666666666664
1988-01-11,5.38,0.12,44.833333333333336
1988-01-12,5.21,0.12,43.41666666666667
1988-01-13,5.04,0.12,42.0
1988-01-14,5.08,0.12,42.333333333333336
1988-01-15,5.25,0.12,43.75
1988-01-18,5.17,0.12,43.083333333333336
1988-01-19,5.21,0.12,43.41666666666667
1988-01-20,5.0,0.12,41.66666666666667
1988-01-21,5.13,0.12,42.75
1988-01-22,5.17,0.12,43.083333333333336
1988-01-25,5.17,0.12,43.083333333333336
1988-01-26,5.17,0.12,43.083333333333336
1988-01-27,5.13,0.12,42.75
1988-01-28,5.13,0.12,42.75
1988-01-29,4.92,0.12,41.0
1988-02-01,5.13,0.12,42.75
1988-02-02,5.04,0.12,42.0
1988-02-03,5.0,0.12,41.66666666666667
1988-02-04,5.04,0.12,42.0
1988-02-05,5.29,0.12,44.083333333333336
1988-02-08,5.21,0.12,43.41666666666667
1988-02-09,5.21,0.12,43.41666666666667
1988-02-10,5.13,0.12,42.75
1988-02-11,5.21,0.12,43.41666666666667
1988-02-12,5.25,0.12,43.75
1988-02-16,5.5,0.12,45.833333333333336
1988-02-17,5.67,0.12,47.25
1988-02-18,5.46,0.12,45.5
1988-02-19,5.5,0.12,45.833333333333336
1988-02-22,5.42,0.12,45.166666666666664
1988-02-23,5.5,0.12,45.833333333333336
1988-02-24,5.71,0.12,47.583333333333336
1988-02-25,5.88,0.12,49.0
1988-02-26,5.83,0.12,48.583333333333336
1988-02-29,5.79,0.12,48.25
1988-03-01,5.88,0.12,49.0
1988-03-02,6.04,0.12,50.333333333333336
1988-03-03,6.17,0.12,51.41666666666667
1988-03-04,6.17,0.12,51.41666666666667
1988-03-07,6.17,0.12,51.41666666666667
1988-03-08,6.25,0.12,52.083333333333336
1988-03-09,6.33,0.12,52.75
1988-03-10,6.25,0.12,52.083333333333336
1988-03-11,6.25,0.12,52.083333333333336
1988-03-14,6.33,0.12,52.75
1988-03-15,6.46,0.12,53.833333333333336
1988-03-16,6.5,0.12,54.16666666666667
1988-03-17,6.5,0.12,54.16666666666667
1988-03-18,6.5,0.12,54.16666666666667
1988-03-21,6.42,0.12,53.5
1988-03-22,6.38,0.12,53.166666666666664
1988-03-23,6.33,0.12,52.75
1988-03-24,6.17,0.12,51.41666666666667
1988-03-25,6.0,0.12,50.0
1988-03-28,5.79,0.12,48.25
1988-03-29,6.0,0.12,50.0
1988-03-30,5.96,0.12,49.66666666666667
1988-03-31,6.13,0.12,51.083333333333336
1988-04-04,6.0,0.12,50.0
1988-04-05,6.08,0.12,50.66666666666667
1988-04-06,6.29,0.12,52.41666666666667
1988-04-07,6.42,0.12,53.5
1988-04-08,6.29,0.12,52.41666666666667
1988-04-11,6.33,0.12,52.75
1988-04-12,6.29,0.12,52.41666666666667
1988-04-13,6.38,0.12,53.166666666666664
1988-04-14,6.33,0.12,52.75
1988-04-15,6.21,0.12,51.75
1988-04-18,6.04,0.12,50.333333333333336
1988-04-19,6.08,0.12,50.66666666666667
1988-04-20,6.0,0.12,50.0
1988-04-21,6.04,0.12,50.333333333333336
1988-04-22,6.0,0.12,50.0
1988-04-25,6.0,0.12,50.0
1988-04-26,6.0,0.12,50.0
1988-04-27,6.5,0.12,54.16666666666667
1988-04-28,6.71,0.12,55.91666666666667
1988-04-29,6.92,0.12,57.66666666666667
1988-05-02,6.92,0.12,57.66666666666667
1988-05-03,6.83,0.12,56.91666666666667
1988-05-04,6.83,0.12,56.91666666666667
1988-05-05,6.79,0.12,56.583333333333336
1988-05-06,6.83,0.12,56.91666666666667
1988-05-09,6.79,0.12,56.583333333333336
1988-05-10,6.83,0.12,56.91666666666667
1988-05-11,6.54,0.12,54.5
1988-05-12,6.54,0.12,54.5
1988-05-13,6.63,0.12,55.25
1988-05-16,6.58,0.12,54.833333333333336
1988-05-17,6.67,0.12,55.583333333333336
1988-05-18,6.67,0.12,55.583333333333336
1988-05-19,6.54,0.12,54.5
1988-05-20,6.5,0.12,54.16666666666667
1988-05-23,6.5,0.12,54.16666666666667
1988-05-24,6.54,0.12,54.5
1988-05-25,6.58,0.12,54.833333333333336
1988-05-26,6.58,0.12,54.833333333333336
1988-05-27,6.58,0.12,54.833333333333336
1988-05-31,6.63,0.12,55.25
1988-06-01,6.92,0.12,57.66666666666667
1988-06-02,6.83,0.12,56.91666666666667
1988-06-03,6.79,0.12,56.583333333333336
1988-06-06,6.96,0.12,58.0
1988-06-07,6.96,0.12,58.0
1988-06-08,6.88,0.12,57.333333333333336
1988-06-09,6.88,0.12,57.333333333333336
1988-06-10,7.08,0.12,59.0
1988-06-13,7.0,0.12,58.333333333333336
1988-06-14,6.96,0.12,58.0
1988-06-15,6.96,0.12,58.0
1988-06-16,6.96,0.12,58.0
1988-06-17,7.25,0.12,60.41666666666667
1988-06-20,7.29,0.12,60.75
1988-06-21,7.21,0.12,60.083333333333336
1988-06-22,7.21,0.12,60.083333333333336
1988-06-23,7.17,0.12,59.75
1988-06-24,7.21,0.12,60.083333333333336
1988-06-27,7.33,0.12,61.083333333333336
1988-06-28,7.29,0.12,60.75
1988-06-29,7.21,0.12,60.083333333333336
1988-06-30,7.42,0.12,61.833333333333336
1988-07-01,7.71,0.12,64.25
1988-07-05,7.67,0.12,63.91666666666667
1988-07-06,7.63,0.12,63.583333333333336
1988-07-07,7.67,0.12,63.91666666666667
1988-07-08,7.71,0.12,64.25
1988-07-11,7.71,0.12,64.25
1988-07-12,7.63,0.12,63.583333333333336
1988-07-13,7.54,0.12,62.833333333333336
1988-07-14,7.67,0.12,63.91666666666667
1988-07-15,7.63,0.12,63.583333333333336
1988-07-18,7.63,0.12,63.583333333333336
1988-07-19,7.58,0.12,63.16666666666667
1988-07-20,7.63,0.12,63.583333333333336
1988-07-21,7.29,0.12,60.75
1988-07-22,7.0,0.12,58.333333333333336
1988-07-25,6.92,0.12,57.66666666666667
1988-07-26,6.88,0.12,57.333333333333336
1988-07-27,6.71,0.12,55.91666666666667
1988-07-28,6.63,0.12,55.25
1988-07-29,6.38,0.12,53.166666666666664
1988-08-01,6.42,0.12,53.5
1988-08-02,6.33,0.12,52.75
1988-08-03,6.33,0.12,52.75
1988-08-04,6.38,0.12,53.166666666666664
1988-08-05,6.33,0.12,52.75
1988-08-08,6.54,0.12,54.5
1988-08-09,6.5,0.12,54.16666666666667
1988-08-10,6.42,0.12,53.5
1988-08-11,6.38,0.12,53.166666666666664
1988-08-12,6.42,0.12,53.5
1988-08-15,6.42,0.12,53.5
1988-08-16,6.46,0.12,53.833333333333336
1988-08-17,6.46,0.12,53.833333333333336
1988-08-18,6.5,0.12,54.16666666666667
1988-08-19,6.46,0.12,53.833333333333336
1988-08-22,6.42,0.12,53.5
1988-08-23,6.38,0.12,53.166666666666664
1988-08-24,6.38,0.12,53.166666666666664
1988-08-25,6.33,0.12,52.75
1988-08-26,6.33,0.12,52.75
1988-08-29,6.38,0.12,53.166666666666664
1988-08-30,6.33,0.12,52.75
1988-08-31,6.38,0.12,53.166666666666664
1988-09-01,6.38,0.12,53.166666666666664
1988-09-02,6.38,0.12,53.166666666666664
1988-09-06,6.38,0.12,53.166666666666664
1988-09-07,6.42,0.12,53.5
1988-09-08,6.42,0.12,53.5
1988-09-09,6.33,0.12,52.75
1988-09-12,6.33,0.12,52.75
1988-09-13,6.33,0.12,52.75
1988-09-14,6.33,0.12,52.75
1988-09-15,6.29,0.12,52.41666666666667
1988-09-16,6.33,0.12,52.75
1988-09-19,6.42,0.12,53.5
1988-09-20,6.46,0.12,53.833333333333336
1988-09-21,6.5,0.12,54.16666666666667
1988-09-22,6.58,0.12,54.833333333333336
1988-09-23,6.83,0.12,56.91666666666667
1988-09-26,7.13,0.12,59.41666666666667
1988-09-27,7.13,0.12,59.41666666666667
1988-09-28,7.0,0.12,58.333333333333336
1988-09-29,7.21,0.12,60.083333333333336
1988-09-30,7.29,0.12,60.75
1988-10-03,7.25,0.12,60.41666666666667
1988-10-04,7.29,0.12,60.75
1988-10-05,7.29,0.12,60.75
1988-10-06,7.21,0.12,60.083333333333336
1988-10-07,7.21,0.12,60.083333333333336
1988-10-10,7.25,0.12,60.41666666666667
1988-10-11,7.17,0.12,59.75
1988-10-12,7.13,0.12,59.41666666666667
1988-10-13,7.13,0.12,59.41666666666667
1988-10-14,7.13,0.12,59.41666666666667
1988-10-17,7.04,0.12,58.66666666666667
1988-10-18,6.92,0.12,57.66666666666667
1988-10-19,7.0,0.12,58.333333333333336
1988-10-20,7.04,0.12,58.66666666666667
1988-10-21,7.04,0.12,58.66666666666667
1988-10-24,7.04,0.12,58.66666666666667
1988-10-25,7.0,0.12,58.333333333333336
1988-10-26,6.96,0.12,58.0
1988-10-27,6.92,0.12,57.66666666666667
1988-10-28,6.96,0.12,58.0
1988-10-31,6.92,0.12,57.66666666666667
1988-11-01,6.96,0.12,58.0
1988-11-02,6.88,0.12,57.333333333333336
1988-11-03,7.0,0.12,58.333333333333336
1988-11-04,6.83,0.12,56.91666666666667
1988-11-07,6.83,0.12,56.91666666666667
1988-11-08,6.75,0.12,56.25
1988-11-09,6.54,0.12,54.5
1988-11-10,6.58,0.12,54.833333333333336
1988-11-11,6.54,0.12,54.5
1988-11-14,6.46,0.12,53.833333333333336
1988-11-15,6.38,0.12,53.166666666666664
1988-11-16,6.25,0.12,52.083333333333336
1988-11-17,6.04,0.12,50.333333333333336
1988-11-18,6.0,0.12,50.0
1988-11-21,5.92,0.12,49.333333333333336
1988-11-22,5.92,0.12,49.333333333333336
1988-11-23,5.92,0.12,49.333333333333336
1988-11-25,5.92,0.12,49.333333333333336
1988-11-28,5.96,0.12,49.66666666666667
1988-11-29,6.0,0.12,50.0
1988-11-30,6.0,0.12,50.0
1988-12-01,6.0,0.12,50.0
1988-12-02,6.0,0.12,50.0
1988-12-05,6.08,0.12,50.66666666666667
1988-12-06,6.13,0.12,51.083333333333336
1988-12-07,6.08,0.12,50.66666666666667
1988-12-08,6.08,0.12,50.66666666666667
1988-12-09,6.08,0.12,50.66666666666667
1988-12-12,6.08,0.12,50.66666666666667
1988-12-13,6.08,0.12,50.66666666666667
1988-12-14,5.96,0.12,49.66666666666667
1988-12-15,5.96,0.12,49.66666666666667
1988-12-16,5.92,0.12,49.333333333333336
1988-12-19,5.83,0.12,48.583333333333336
1988-12-20,5.67,0.12,47.25
1988-12-21,5.67,0.12,47.25
1988-12-22,5.71,0.12,47.583333333333336
1988-12-23,5.71,0.12,47.583333333333336
1988-12-27,5.67,0.12,47.25
1988-12-28,5.63,0.12,46.916666666666664
1988-12-29,5.58,0.12,46.5
1988-12-30,5.67,0.12,47.25
1989-01-03,5.71,0.12,47.583333333333336
1989-01-04,5.71,0.12,47.583333333333336
1989-01-05,5.67,0.12,47.25
1989-01-06,5.67,0.12,47.25
1989-01-09,5.67,0.12,47.25
1989-01-10,5.67,0.12,47.25
1989-01-11,5.54,0.12,46.16666666666667
1989-01-12,5.54,0.12,46.16666666666667
1989-01-13,5.54,0.12,46.16666666666667
1989-01-16,5.54,0.12,46.16666666666667
1989-01-17,5.54,0.12,46.16666666666667
1989-01-18,5.67,0.12,47.25
1989-01-19,5.67,0.12,47.25
1989-01-20,5.71,0.12,47.583333333333336
1989-01-23,5.75,0.12,47.91666666666667
1989-01-24,5.79,0.12,48.25
1989-01-25,5.92,0.12,49.333333333333336
1989-01-26,5.88,0.12,49.0
1989-01-27,6.0,0.12,50.0
1989-01-30,5.92,0.12,49.333333333333336
1989-01-31,5.92,0.12,49.333333333333336
1989-02-01,5.88,0.12,49.0
1989-02-02,5.79,0.12,48.25
1989-02-03,5.83,0.12,48.583333333333336
1989-02-06,5.75,0.12,47.91666666666667
1989-02-07,5.83,0.12,48.583333333333336
1989-02-08,5.83,0.12,48.583333333333336
1989-02-09,5.88,0.12,49.0
1989-02-10,5.88,0.12,49.0
1989-02-13,5.83,0.12,48.583333333333336
1989-02-14,5.79,0.12,48.25
1989-02-15,5.83,0.12,48.583333333333336
1989-02-16,5.88,0.12,49.0
1989-02-17,5.88,0.12,49.0
1989-02-21,5.83,0.12,48.583333333333336
1989-02-22,5.83,0.12,48.583333333333336
1989-02-23,5.79,0.12,48.25
1989-02-24,5.67,0.12,47.25
1989-02-27,5.75,0.12,47.91666666666667
1989-02-28,5.75,0.12,47.91666666666667
1989-03-01,5.67,0.12,47.25
1989-03-02,5.75,0.12,47.91666666666667
1989-03-03,5.67,0.12,47.25
1989-03-06,5.79,0.12,48.25
1989-03-07,5.75,0.12,47.91666666666667
1989-03-08,5.71,0.12,47.583333333333336
1989-03-09,5.71,0.12,47.583333333333336
1989-03-10,5.88,0.12,49.0
1989-03-13,6.04,0.12,50.333333333333336
1989-03-14,6.04,0.12,50.333333333333336
1989-03-15,5.96,0.12,49.66666666666667
1989-03-16,6.04,0.12,50.333333333333336
1989-03-17,5.88,0.12,49.0
1989-03-20,5.83,0.12,48.583333333333336
1989-03-21,5.88,0.12,49.0
1989-03-22,5.88,0.12,49.0
1989-03-23,5.88,0.12,49.0
1989-03-27,5.92,0.12,49.333333333333336
1989-03-28,6.0,0.12,50.0
1989-03-29,6.29,0.12,52.41666666666667
1989-03-30,6.42,0.12,53.5
1989-03-31,6.54,0.12,54.5
1989-04-03,6.38,0.12,53.166666666666664
1989-04-04,6.33,0.12,52.75
1989-04-05,6.38,0.12,53.166666666666664
1989-04-06,6.33,0.12,52.75
1989-04-07,6.25,0.12,52.083333333333336
1989-04-10,6.38,0.12,53.166666666666664
1989-04-11,6.33,0.12,52.75
1989-04-12,6.38,0.12,53.166666666666664
1989-04-13,6.33,0.12,52.75
1989-04-14,6.29,0.12,52.41666666666667
1989-04-17,6.33,0.12,52.75
1989-04-18,6.54,0.12,54.5
1989-04-19,6.46,0.12,53.833333333333336
1989-04-20,6.46,0.12,53.833333333333336
1989-04-21,6.46,0.12,53.833333333333336
1989-04-24,6.42,0.12,53.5
1989-04-25,6.38,0.12,53.166666666666664
1989-04-26,6.29,0.12,52.41666666666667
1989-04-27,6.25,0.12,52.083333333333336
1989-04-28,6.25,0.12,52.083333333333336
1989-05-01,6.21,0.12,51.75
1989-05-02,6.08,0.12,50.66666666666667
1989-05-03,6.13,0.12,51.083333333333336
1989-05-04,6.13,0.12,51.083333333333336
1989-05-05,6.04,0.12,50.333333333333336
1989-05-08,5.88,0.12,49.0
1989-05-09,5.92,0.12,49.333333333333336
1989-05-10,5.92,0.12,49.333333333333336
1989-05-11,6.0,0.12,50.0
1989-05-12,5.96,0.12,49.66666666666667
1989-05-15,5.88,0.12,49.0
1989-05-16,5.96,0.12,49.66666666666667
1989-05-17,5.88,0.12,49.0
1989-05-18,5.71,0.12,47.583333333333336
1989-05-19,5.83,0.12,48.583333333333336
1989-05-22,5.83,0.12,48.583333333333336
1989-05-23,5.88,0.12,49.0
1989-05-24,5.83,0.12,48.583333333333336
1989-05-25,5.92,0.12,49.333333333333336
1989-05-26,6.0,0.12,50.0
1989-05-30,6.0,0.12,50.0
1989-05-31,5.96,0.12,49.66666666666667
1989-06-01,5.92,0.12,49.333333333333336
1989-06-02,5.92,0.12,49.333333333333336
1989-06-05,5.83,0.12,48.583333333333336
1989-06-06,5.83,0.12,48.583333333333336
1989-06-07,5.92,0.12,49.333333333333336
1989-06-08,5.92,0.12,49.333333333333336
1989-06-09,5.96,0.12,49.66666666666667
1989-06-12,5.92,0.12,49.333333333333336
1989-06-13,5.88,0.12,49.0
1989-06-14,5.83,0.12,48.583333333333336
1989-06-15,5.83,0.12,48.583333333333336
1989-06-16,5.75,0.12,47.91666666666667
1989-06-19,5.67,0.12,47.25
1989-06-20,5.54,0.12,46.16666666666667
1989-06-21,5.54,0.12,46.16666666666667
1989-06-22,5.5,0.12,45.833333333333336
1989-06-23,5.58,0.12,46.5
1989-06-26,5.58,0.12,46.5
1989-06-27,5.71,0.12,47.583333333333336
1989-06-28,5.08,0.12,42.333333333333336
1989-06-29,4.88,0.12,40.666666666666664
1989-06-30,4.96,0.12,41.333333333333336
1989-07-03,4.88,0.12,40.666666666666664
1989-07-05,4.96,0.12,41.333333333333336
1989-07-06,4.92,0.12,41.0
1989-07-07,4.88,0.12,40.666666666666664
1989-07-10,4.96,0.12,41.333333333333336
1989-07-11,4.92,0.12,41.0
1989-07-12,4.92,0.12,41.0
1989-07-13,5.0,0.12,41.66666666666667
1989-07-14,5.04,0.12,42.0
1989-07-17,4.92,0.12,41.0
1989-07-18,4.79,0.12,39.91666666666667
1989-07-19,4.75,0.12,39.583333333333336
1989-07-20,4.83,0.12,40.25
1989-07-21,4.79,0.12,39.91666666666667
1989-07-24,4.75,0.12,39.583333333333336
1989-07-25,4.83,0.12,40.25
1989-07-26,4.83,0.12,40.25
1989-07-27,4.79,0.12,39.91666666666667
1989-07-28,4.88,0.12,40.666666666666664
1989-07-31,5.0,0.12,41.66666666666667
1989-08-01,5.0,0.12,41.66666666666667
1989-08-02,5.13,0.12,42.75
1989-08-03,5.13,0.12,42.75
1989-08-04,5.17,0.12,43.083333333333336
1989-08-07,5.21,0.12,43.41666666666667
1989-08-08,5.29,0.12,44.083333333333336
1989-08-09,5.25,0.12,43.75
1989-08-10,5.29,0.12,44.083333333333336
1989-08-11,5.25,0.12,43.75
1989-08-14,5.25,0.12,43.75
1989-08-15,5.29,0.12,44.083333333333336
1989-08-16,5.21,0.12,43.41666666666667
1989-08-17,5.25,0.12,43.75
1989-08-18,5.29,0.12,44.083333333333336
1989-08-21,5.33,0.12,44.41666666666667
1989-08-22,5.33,0.12,44.41666666666667
1989-08-23,5.33,0.12,44.41666666666667
1989-08-24,5.79,0.12,48.25
1989-08-25,5.92,0.12,49.333333333333336
1989-08-28,5.96,0.12,49.66666666666667
1989-08-29,5.92,0.12,49.333333333333336
1989-08-30,5.83,0.12,48.583333333333336
1989-08-31,5.83,0.12,48.583333333333336
1989-09-01,5.79,0.12,48.25
