date,MRK,MRK_EPS,PE Ratio
1976-12-15,1.84,0.17,10.823529411764705
1976-12-16,1.83,0.17,10.76470588235294
1976-12-17,1.85,0.17,10.882352941176471
1976-12-20,1.84,0.17,10.823529411764705
1976-12-21,1.88,0.17,11.058823529411763
1976-12-22,1.88,0.17,11.058823529411763
1976-12-23,1.86,0.17,10.941176470588236
1976-12-27,1.88,0.17,11.058823529411763
1976-12-28,1.87,0.17,11.0
1976-12-29,1.88,0.17,11.058823529411763
1976-12-30,1.89,0.17,11.117647058823527
1976-12-31,1.89,0.17,11.117647058823527
1977-01-03,1.86,0.17,10.941176470588236
1977-01-04,1.84,0.17,10.823529411764705
1977-01-05,1.82,0.17,10.705882352941176
1977-01-06,1.85,0.17,10.882352941176471
1977-01-07,1.85,0.17,10.882352941176471
1977-01-10,1.85,0.17,10.882352941176471
1977-01-11,1.83,0.17,10.76470588235294
1977-01-12,1.82,0.17,10.705882352941176
1977-01-13,1.83,0.17,10.76470588235294
1977-01-14,1.8,0.17,10.588235294117647
1977-01-17,1.78,0.17,10.470588235294118
1977-01-18,1.77,0.17,10.411764705882351
1977-01-19,1.78,0.17,10.470588235294118
1977-01-20,1.72,0.17,10.117647058823529
1977-01-21,1.73,0.17,10.176470588235293
1977-01-24,1.68,0.17,9.88235294117647
1977-01-25,1.65,0.17,9.705882352941176
1977-01-26,1.64,0.17,9.647058823529411
1977-01-27,1.64,0.17,9.647058823529411
1977-01-28,1.58,0.17,9.294117647058822
1977-01-31,1.61,0.17,9.470588235294118
1977-02-01,1.63,0.17,9.588235294117645
1977-02-02,1.64,0.17,9.647058823529411
1977-02-03,1.64,0.17,9.647058823529411
1977-02-04,1.64,0.17,9.647058823529411
1977-02-07,1.65,0.17,9.705882352941176
1977-02-08,1.65,0.17,9.705882352941176
1977-02-09,1.65,0.17,9.705882352941176
1977-02-10,1.65,0.17,9.705882352941176
1977-02-11,1.64,0.17,9.647058823529411
1977-02-14,1.62,0.17,9.529411764705882
1977-02-15,1.63,0.17,9.588235294117645
1977-02-16,1.61,0.17,9.470588235294118
1977-02-17,1.59,0.17,9.352941176470589
1977-02-18,1.6,0.17,9.411764705882353
1977-02-22,1.63,0.17,9.588235294117645
1977-02-23,1.61,0.17,9.470588235294118
1977-02-24,1.57,0.17,9.235294117647058
1977-02-25,1.56,0.17,9.176470588235293
1977-02-28,1.56,0.17,9.176470588235293
1977-03-01,1.55,0.17,9.117647058823529
1977-03-02,1.57,0.17,9.235294117647058
1977-03-03,1.59,0.17,9.352941176470589
1977-03-04,1.61,0.17,9.470588235294118
1977-03-07,1.61,0.17,9.470588235294118
1977-03-08,1.6,0.17,9.411764705882353
1977-03-09,1.6,0.17,9.411764705882353
1977-03-10,1.6,0.17,9.411764705882353
1977-03-11,1.62,0.17,9.529411764705882
1977-03-14,1.63,0.17,9.588235294117645
1977-03-15,1.64,0.17,9.647058823529411
1977-03-16,1.64,0.17,9.647058823529411
1977-03-17,1.63,0.17,9.588235294117645
1977-03-18,1.61,0.17,9.470588235294118
1977-03-21,1.61,0.17,9.470588235294118
1977-03-22,1.61,0.17,9.470588235294118
1977-03-23,1.6,0.17,9.411764705882353
1977-03-24,1.62,0.17,9.529411764705882
1977-03-25,1.6,0.17,9.411764705882353
1977-03-28,1.57,0.17,9.235294117647058
1977-03-29,1.58,0.17,9.294117647058822
1977-03-30,1.53,0.17,9.0
1977-03-31,1.53,0.17,9.0
1977-04-01,1.56,0.17,9.176470588235293
1977-04-04,1.53,0.17,9.0
1977-04-05,1.53,0.17,9.0
1977-04-06,1.51,0.17,8.88235294117647
1977-04-07,1.51,0.17,8.88235294117647
1977-04-11,1.51,0.17,8.88235294117647
1977-04-12,1.53,0.17,9.0
1977-04-13,1.54,0.17,9.058823529411764
1977-04-14,1.56,0.17,9.176470588235293
1977-04-15,1.54,0.17,9.058823529411764
1977-04-18,1.52,0.17,8.941176470588236
1977-04-19,1.51,0.17,8.88235294117647
1977-04-20,1.5,0.17,8.823529411764705
1977-04-21,1.45,0.17,8.529411764705882
1977-04-22,1.42,0.17,8.352941176470587
1977-04-25,1.4,0.17,8.235294117647058
1977-04-26,1.42,0.17,8.352941176470587
1977-04-27,1.42,0.17,8.352941176470587
1977-04-28,1.42,0.17,8.352941176470587
1977-04-29,1.42,0.17,8.352941176470587
1977-05-02,1.42,0.17,8.352941176470587
1977-05-03,1.44,0.17,8.470588235294116
1977-05-04,1.45,0.17,8.529411764705882
1977-05-05,1.45,0.17,8.529411764705882
1977-05-06,1.47,0.17,8.647058823529411
1977-05-09,1.47,0.17,8.647058823529411
1977-05-10,1.47,0.17,8.647058823529411
1977-05-11,1.43,0.17,8.411764705882351
1977-05-12,1.45,0.17,8.529411764705882
1977-05-13,1.45,0.17,8.529411764705882
1977-05-16,1.47,0.17,8.647058823529411
1977-05-17,1.48,0.17,8.705882352941176
1977-05-18,1.49,0.17,8.76470588235294
1977-05-19,1.49,0.17,8.76470588235294
1977-05-20,1.48,0.17,8.705882352941176
1977-05-23,1.46,0.17,8.588235294117647
1977-05-24,1.46,0.17,8.588235294117647
1977-05-25,1.42,0.17,8.352941176470587
1977-05-26,1.43,0.17,8.411764705882351
1977-05-27,1.41,0.17,8.294117647058822
1977-05-31,1.41,0.17,8.294117647058822
1977-06-01,1.43,0.17,8.411764705882351
1977-06-02,1.42,0.17,8.352941176470587
1977-06-03,1.43,0.17,8.411764705882351
1977-06-06,1.44,0.17,8.470588235294116
1977-06-07,1.44,0.17,8.470588235294116
1977-06-08,1.44,0.17,8.470588235294116
1977-06-09,1.47,0.17,8.647058823529411
1977-06-10,1.47,0.17,8.647058823529411
1977-06-13,1.49,0.17,8.76470588235294
1977-06-14,1.52,0.17,8.941176470588236
1977-06-15,1.53,0.17,9.0
1977-06-16,1.54,0.17,9.058823529411764
1977-06-17,1.56,0.17,9.176470588235293
1977-06-20,1.58,0.17,9.294117647058822
1977-06-21,1.58,0.17,9.294117647058822
1977-06-22,1.57,0.17,9.235294117647058
1977-06-23,1.57,0.17,9.235294117647058
1977-06-24,1.57,0.17,9.235294117647058
1977-06-27,1.57,0.17,9.235294117647058
1977-06-28,1.55,0.17,9.117647058823529
1977-06-29,1.55,0.17,9.117647058823529
1977-06-30,1.55,0.17,9.117647058823529
1977-07-01,1.55,0.17,9.117647058823529
1977-07-05,1.54,0.17,9.058823529411764
1977-07-06,1.51,0.17,8.88235294117647
1977-07-07,1.52,0.17,8.941176470588236
1977-07-08,1.52,0.17,8.941176470588236
1977-07-11,1.53,0.17,9.0
1977-07-12,1.52,0.17,8.941176470588236
1977-07-13,1.51,0.17,8.88235294117647
1977-07-15,1.52,0.17,8.941176470588236
1977-07-18,1.52,0.17,8.941176470588236
1977-07-19,1.54,0.17,9.058823529411764
1977-07-20,1.57,0.17,9.235294117647058
1977-07-21,1.56,0.17,9.176470588235293
1977-07-22,1.55,0.17,9.117647058823529
1977-07-25,1.51,0.17,8.88235294117647
1977-07-26,1.51,0.17,8.88235294117647
1977-07-27,1.49,0.17,8.76470588235294
1977-07-28,1.47,0.17,8.647058823529411
1977-07-29,1.48,0.17,8.705882352941176
1977-08-01,1.48,0.17,8.705882352941176
1977-08-02,1.49,0.17,8.76470588235294
1977-08-03,1.48,0.17,8.705882352941176
1977-08-04,1.49,0.17,8.76470588235294
1977-08-05,1.49,0.17,8.76470588235294
1977-08-08,1.49,0.17,8.76470588235294
1977-08-09,1.49,0.17,8.76470588235294
1977-08-10,1.5,0.17,8.823529411764705
1977-08-11,1.49,0.17,8.76470588235294
1977-08-12,1.49,0.17,8.76470588235294
1977-08-15,1.5,0.17,8.823529411764705
1977-08-16,1.52,0.17,8.941176470588236
1977-08-17,1.55,0.17,9.117647058823529
1977-08-18,1.59,0.17,9.352941176470589
1977-08-19,1.61,0.17,9.470588235294118
1977-08-22,1.64,0.17,9.647058823529411
1977-08-23,1.64,0.17,9.647058823529411
1977-08-24,1.64,0.17,9.647058823529411
1977-08-25,1.62,0.17,9.529411764705882
1977-08-26,1.6,0.17,9.411764705882353
1977-08-29,1.63,0.17,9.588235294117645
1977-08-30,1.63,0.17,9.588235294117645
1977-08-31,1.63,0.17,9.588235294117645
1977-09-01,1.63,0.17,9.588235294117645
1977-09-02,1.64,0.17,9.647058823529411
1977-09-06,1.63,0.17,9.588235294117645
1977-09-07,1.64,0.17,9.647058823529411
1977-09-08,1.61,0.17,9.470588235294118
1977-09-09,1.59,0.17,9.352941176470589
1977-09-12,1.58,0.17,9.294117647058822
1977-09-13,1.59,0.17,9.352941176470589
1977-09-14,1.6,0.17,9.411764705882353
1977-09-15,1.62,0.17,9.529411764705882
1977-09-16,1.61,0.17,9.470588235294118
1977-09-19,1.6,0.17,9.411764705882353
1977-09-20,1.6,0.17,9.411764705882353
1977-09-21,1.58,0.17,9.294117647058822
1977-09-22,1.58,0.17,9.294117647058822
1977-09-23,1.58,0.17,9.294117647058822
1977-09-26,1.59,0.17,9.352941176470589
1977-09-27,1.6,0.17,9.411764705882353
1977-09-28,1.6,0.17,9.411764705882353
1977-09-29,1.61,0.17,9.470588235294118
1977-09-30,1.63,0.17,9.588235294117645
1977-10-03,1.62,0.17,9.529411764705882
1977-10-04,1.61,0.17,9.470588235294118
1977-10-05,1.62,0.17,9.529411764705882
1977-10-06,1.62,0.17,9.529411764705882
1977-10-07,1.61,0.17,9.470588235294118
1977-10-10,1.61,0.17,9.470588235294118
1977-10-11,1.61,0.17,9.470588235294118
1977-10-12,1.59,0.17,9.352941176470589
1977-10-13,1.56,0.17,9.176470588235293
1977-10-14,1.56,0.17,9.176470588235293
1977-10-17,1.54,0.17,9.058823529411764
1977-10-18,1.51,0.17,8.88235294117647
1977-10-19,1.45,0.17,8.529411764705882
1977-10-20,1.44,0.17,8.470588235294116
1977-10-21,1.43,0.17,8.411764705882351
1977-10-24,1.43,0.17,8.411764705882351
1977-10-25,1.47,0.17,8.647058823529411
1977-10-26,1.49,0.17,8.76470588235294
1977-10-27,1.51,0.17,8.88235294117647
1977-10-28,1.53,0.17,9.0
1977-10-31,1.5,0.17,8.823529411764705
1977-11-01,1.47,0.17,8.647058823529411
1977-11-02,1.48,0.17,8.705882352941176
1977-11-03,1.45,0.17,8.529411764705882
1977-11-04,1.47,0.17,8.647058823529411
1977-11-07,1.48,0.17,8.705882352941176
1977-11-08,1.48,0.17,8.705882352941176
1977-11-09,1.48,0.17,8.705882352941176
1977-11-10,1.51,0.17,8.88235294117647
1977-11-11,1.56,0.17,9.176470588235293
1977-11-14,1.57,0.17,9.235294117647058
1977-11-15,1.58,0.17,9.294117647058822
1977-11-16,1.58,0.17,9.294117647058822
1977-11-17,1.58,0.17,9.294117647058822
1977-11-18,1.57,0.17,9.235294117647058
1977-11-21,1.57,0.17,9.235294117647058
1977-11-22,1.6,0.17,9.411764705882353
1977-11-23,1.6,0.17,9.411764705882353
1977-11-25,1.63,0.17,9.588235294117645
1977-11-28,1.6,0.17,9.411764705882353
1977-11-29,1.55,0.17,9.117647058823529
1977-11-30,1.56,0.17,9.176470588235293
1977-12-01,1.55,0.17,9.117647058823529
1977-12-02,1.53,0.17,9.0
1977-12-05,1.55,0.17,9.117647058823529
1977-12-06,1.52,0.17,8.941176470588236
1977-12-07,1.51,0.17,8.88235294117647
1977-12-08,1.52,0.17,8.941176470588236
1977-12-09,1.52,0.17,8.941176470588236
1977-12-12,1.51,0.17,8.88235294117647
1977-12-13,1.51,0.17,8.88235294117647
1977-12-14,1.52,0.17,8.941176470588236
1977-12-15,1.51,0.17,8.88235294117647
1977-12-16,1.51,0.17,8.88235294117647
1977-12-19,1.51,0.17,8.88235294117647
1977-12-20,1.51,0.17,8.88235294117647
1977-12-21,1.51,0.17,8.88235294117647
1977-12-22,1.54,0.17,9.058823529411764
1977-12-23,1.56,0.17,9.176470588235293
1977-12-27,1.56,0.17,9.176470588235293
1977-12-28,1.56,0.17,9.176470588235293
1977-12-29,1.56,0.17,9.176470588235293
1977-12-30,1.54,0.17,9.058823529411764
1978-01-03,1.49,0.17,8.76470588235294
1978-01-04,1.51,0.17,8.88235294117647
1978-01-05,1.49,0.17,8.76470588235294
1978-01-06,1.47,0.17,8.647058823529411
1978-01-09,1.47,0.17,8.647058823529411
1978-01-10,1.48,0.17,8.705882352941176
1978-01-11,1.5,0.17,8.823529411764705
1978-01-12,1.5,0.17,8.823529411764705
1978-01-13,1.52,0.17,8.941176470588236
1978-01-16,1.51,0.17,8.88235294117647
1978-01-17,1.53,0.17,9.0
1978-01-18,1.53,0.17,9.0
1978-01-19,1.53,0.17,9.0
1978-01-20,1.53,0.17,9.0
1978-01-23,1.54,0.17,9.058823529411764
1978-01-24,1.54,0.17,9.058823529411764
1978-01-25,1.53,0.17,9.0
1978-01-26,1.51,0.17,8.88235294117647
1978-01-27,1.51,0.17,8.88235294117647
1978-01-30,1.53,0.17,9.0
1978-01-31,1.52,0.17,8.941176470588236
1978-02-01,1.54,0.17,9.058823529411764
1978-02-02,1.55,0.17,9.117647058823529
1978-02-03,1.55,0.17,9.117647058823529
1978-02-06,1.55,0.17,9.117647058823529
1978-02-07,1.55,0.17,9.117647058823529
1978-02-08,1.58,0.17,9.294117647058822
1978-02-09,1.56,0.17,9.176470588235293
1978-02-10,1.55,0.17,9.117647058823529
1978-02-13,1.56,0.17,9.176470588235293
1978-02-14,1.55,0.17,9.117647058823529
1978-02-15,1.52,0.17,8.941176470588236
1978-02-16,1.51,0.17,8.88235294117647
1978-02-17,1.49,0.17,8.76470588235294
1978-02-21,1.49,0.17,8.76470588235294
1978-02-22,1.47,0.17,8.647058823529411
1978-02-23,1.47,0.17,8.647058823529411
1978-02-24,1.48,0.17,8.705882352941176
1978-02-27,1.48,0.17,8.705882352941176
1978-02-28,1.46,0.17,8.588235294117647
1978-03-01,1.47,0.17,8.647058823529411
1978-03-02,1.44,0.17,8.470588235294116
1978-03-03,1.44,0.17,8.470588235294116
1978-03-06,1.42,0.17,8.352941176470587
1978-03-07,1.43,0.17,8.411764705882351
1978-03-08,1.44,0.17,8.470588235294116
1978-03-09,1.45,0.17,8.529411764705882
1978-03-10,1.48,0.17,8.705882352941176
1978-03-13,1.46,0.17,8.588235294117647
1978-03-14,1.45,0.17,8.529411764705882
1978-03-15,1.43,0.17,8.411764705882351
1978-03-16,1.42,0.17,8.352941176470587
1978-03-17,1.44,0.17,8.470588235294116
1978-03-20,1.47,0.17,8.647058823529411
1978-03-21,1.43,0.17,8.411764705882351
1978-03-22,1.41,0.17,8.294117647058822
1978-03-23,1.38,0.17,8.117647058823529
1978-03-27,1.34,0.17,7.88235294117647
1978-03-28,1.35,0.17,7.9411764705882355
1978-03-29,1.35,0.17,7.9411764705882355
1978-03-30,1.35,0.17,7.9411764705882355
1978-03-31,1.35,0.17,7.9411764705882355
1978-04-03,1.34,0.17,7.88235294117647
1978-04-04,1.36,0.17,8.0
1978-04-05,1.37,0.17,8.058823529411764
1978-04-06,1.37,0.17,8.058823529411764
1978-04-07,1.38,0.17,8.117647058823529
1978-04-10,1.41,0.17,8.294117647058822
1978-04-11,1.4,0.17,8.235294117647058
1978-04-12,1.41,0.17,8.294117647058822
1978-04-13,1.45,0.17,8.529411764705882
1978-04-14,1.48,0.17,8.705882352941176
1978-04-17,1.49,0.17,8.76470588235294
1978-04-18,1.46,0.17,8.588235294117647
1978-04-19,1.48,0.17,8.705882352941176
1978-04-20,1.48,0.17,8.705882352941176
1978-04-21,1.49,0.17,8.76470588235294
1978-04-24,1.52,0.17,8.941176470588236
1978-04-25,1.54,0.17,9.058823529411764
1978-04-26,1.54,0.17,9.058823529411764
1978-04-27,1.54,0.17,9.058823529411764
1978-04-28,1.55,0.17,9.117647058823529
1978-05-01,1.57,0.17,9.235294117647058
1978-05-02,1.59,0.17,9.352941176470589
1978-05-03,1.59,0.17,9.352941176470589
1978-05-04,1.55,0.17,9.117647058823529
1978-05-05,1.53,0.17,9.0
1978-05-08,1.51,0.17,8.88235294117647
1978-05-09,1.49,0.17,8.76470588235294
1978-05-10,1.49,0.17,8.76470588235294
1978-05-11,1.51,0.17,8.88235294117647
1978-05-12,1.55,0.17,9.117647058823529
1978-05-15,1.56,0.17,9.176470588235293
1978-05-16,1.61,0.17,9.470588235294118
1978-05-17,1.6,0.17,9.411764705882353
1978-05-18,1.59,0.17,9.352941176470589
1978-05-19,1.59,0.17,9.352941176470589
1978-05-22,1.65,0.17,9.705882352941176
1978-05-23,1.64,0.17,9.647058823529411
1978-05-24,1.62,0.17,9.529411764705882
1978-05-25,1.62,0.17,9.529411764705882
1978-05-26,1.6,0.17,9.411764705882353
1978-05-30,1.61,0.17,9.470588235294118
1978-05-31,1.62,0.17,9.529411764705882
1978-06-01,1.61,0.17,9.470588235294118
1978-06-02,1.65,0.17,9.705882352941176
1978-06-05,1.73,0.17,10.176470588235293
1978-06-06,1.73,0.17,10.176470588235293
1978-06-07,1.71,0.17,10.058823529411764
1978-06-08,1.68,0.17,9.88235294117647
1978-06-09,1.65,0.17,9.705882352941176
1978-06-12,1.63,0.17,9.588235294117645
1978-06-13,1.65,0.17,9.705882352941176
1978-06-14,1.66,0.17,9.76470588235294
1978-06-15,1.61,0.17,9.470588235294118
1978-06-16,1.62,0.17,9.529411764705882
1978-06-19,1.63,0.17,9.588235294117645
1978-06-20,1.59,0.17,9.352941176470589
1978-06-21,1.59,0.17,9.352941176470589
1978-06-22,1.58,0.17,9.294117647058822
1978-06-23,1.56,0.17,9.176470588235293
1978-06-26,1.52,0.17,8.941176470588236
1978-06-27,1.53,0.17,9.0
1978-06-28,1.55,0.17,9.117647058823529
1978-06-29,1.55,0.17,9.117647058823529
1978-06-30,1.54,0.17,9.058823529411764
1978-07-03,1.53,0.17,9.0
1978-07-05,1.52,0.17,8.941176470588236
1978-07-06,1.54,0.17,9.058823529411764
1978-07-07,1.55,0.17,9.117647058823529
1978-07-10,1.56,0.17,9.176470588235293
1978-07-11,1.6,0.17,9.411764705882353
1978-07-12,1.62,0.17,9.529411764705882
1978-07-13,1.6,0.17,9.411764705882353
1978-07-14,1.64,0.17,9.647058823529411
1978-07-17,1.68,0.17,9.88235294117647
1978-07-18,1.67,0.17,9.823529411764705
1978-07-19,1.69,0.17,9.941176470588234
1978-07-20,1.66,0.17,9.76470588235294
1978-07-21,1.67,0.17,9.823529411764705
1978-07-24,1.66,0.17,9.76470588235294
1978-07-25,1.62,0.17,9.529411764705882
1978-07-26,1.63,0.17,9.588235294117645
1978-07-27,1.63,0.17,9.588235294117645
1978-07-28,1.65,0.17,9.705882352941176
1978-07-31,1.68,0.17,9.88235294117647
1978-08-01,1.69,0.17,9.941176470588234
1978-08-02,1.73,0.17,10.176470588235293
1978-08-03,1.78,0.17,10.470588235294118
1978-08-04,1.75,0.17,10.294117647058822
1978-08-07,1.72,0.17,10.117647058823529
1978-08-08,1.73,0.17,10.176470588235293
1978-08-09,1.73,0.17,10.176470588235293
1978-08-10,1.7,0.17,9.999999999999998
1978-08-11,1.69,0.17,9.941176470588234
1978-08-14,1.69,0.17,9.941176470588234
1978-08-15,1.68,0.17,9.88235294117647
1978-08-16,1.67,0.17,9.823529411764705
1978-08-17,1.67,0.17,9.823529411764705
1978-08-18,1.65,0.17,9.705882352941176
1978-08-21,1.64,0.17,9.647058823529411
1978-08-22,1.7,0.17,9.999999999999998
1978-08-23,1.69,0.17,9.941176470588234
1978-08-24,1.69,0.17,9.941176470588234
1978-08-25,1.68,0.17,9.88235294117647
1978-08-28,1.65,0.17,9.705882352941176
1978-08-29,1.65,0.17,9.705882352941176
1978-08-30,1.66,0.17,9.76470588235294
1978-08-31,1.69,0.17,9.941176470588234
1978-09-01,1.7,0.17,9.999999999999998
1978-09-05,1.73,0.17,10.176470588235293
1978-09-06,1.76,0.17,10.352941176470587
1978-09-07,1.79,0.17,10.529411764705882
1978-09-08,1.81,0.17,10.647058823529411
1978-09-11,1.83,0.17,10.76470588235294
1978-09-12,1.81,0.17,10.647058823529411
1978-09-13,1.75,0.17,10.294117647058822
1978-09-14,1.72,0.17,10.117647058823529
1978-09-15,1.71,0.17,10.058823529411764
1978-09-18,1.72,0.17,10.117647058823529
1978-09-19,1.73,0.17,10.176470588235293
1978-09-20,1.71,0.17,10.058823529411764
1978-09-21,1.69,0.17,9.941176470588234
1978-09-22,1.68,0.17,9.88235294117647
1978-09-25,1.67,0.17,9.823529411764705
1978-09-26,1.66,0.17,9.76470588235294
1978-09-27,1.63,0.17,9.588235294117645
1978-09-28,1.65,0.17,9.705882352941176
1978-09-29,1.67,0.17,9.823529411764705
1978-10-02,1.67,0.17,9.823529411764705
1978-10-03,1.66,0.17,9.76470588235294
1978-10-04,1.65,0.17,9.705882352941176
1978-10-05,1.63,0.17,9.588235294117645
1978-10-06,1.62,0.17,9.529411764705882
1978-10-09,1.67,0.17,9.823529411764705
1978-10-10,1.66,0.17,9.76470588235294
1978-10-11,1.68,0.17,9.88235294117647
1978-10-12,1.65,0.17,9.705882352941176
1978-10-13,1.65,0.17,9.705882352941176
1978-10-16,1.62,0.17,9.529411764705882
1978-10-17,1.59,0.17,9.352941176470589
1978-10-18,1.58,0.17,9.294117647058822
1978-10-19,1.59,0.17,9.352941176470589
1978-10-20,1.57,0.17,9.235294117647058
1978-10-23,1.6,0.17,9.411764705882353
1978-10-24,1.59,0.17,9.352941176470589
1978-10-25,1.57,0.17,9.235294117647058
1978-10-26,1.55,0.17,9.117647058823529
1978-10-27,1.53,0.17,9.0
1978-10-30,1.62,0.17,9.529411764705882
1978-10-31,1.56,0.17,9.176470588235293
1978-11-01,1.71,0.17,10.058823529411764
1978-11-02,1.65,0.17,9.705882352941176
1978-11-03,1.66,0.17,9.76470588235294
1978-11-06,1.65,0.17,9.705882352941176
1978-11-07,1.62,0.17,9.529411764705882
1978-11-08,1.63,0.17,9.588235294117645
1978-11-09,1.61,0.17,9.470588235294118
1978-11-10,1.61,0.17,9.470588235294118
1978-11-13,1.61,0.17,9.470588235294118
1978-11-14,1.6,0.17,9.411764705882353
1978-11-15,1.58,0.17,9.294117647058822
1978-11-16,1.63,0.17,9.588235294117645
1978-11-17,1.65,0.17,9.705882352941176
1978-11-20,1.66,0.17,9.76470588235294
1978-11-21,1.65,0.17,9.705882352941176
1978-11-22,1.63,0.17,9.588235294117645
1978-11-24,1.64,0.17,9.647058823529411
1978-11-27,1.64,0.17,9.647058823529411
1978-11-28,1.65,0.17,9.705882352941176
1978-11-29,1.61,0.17,9.470588235294118
1978-11-30,1.66,0.17,9.76470588235294
1978-12-01,1.71,0.17,10.058823529411764
1978-12-04,1.73,0.17,10.176470588235293
1978-12-05,1.82,0.17,10.705882352941176
1978-12-06,1.78,0.17,10.470588235294118
1978-12-07,1.8,0.17,10.588235294117647
1978-12-08,1.83,0.17,10.76470588235294
1978-12-11,1.83,0.17,10.76470588235294
1978-12-12,1.81,0.17,10.647058823529411
1978-12-13,1.77,0.17,10.411764705882351
1978-12-14,1.79,0.17,10.529411764705882
1978-12-15,1.77,0.17,10.411764705882351
1978-12-18,1.74,0.17,10.235294117647058
1978-12-19,1.76,0.17,10.352941176470587
1978-12-20,1.86,0.17,10.941176470588236
1978-12-21,1.86,0.17,10.941176470588236
1978-12-22,1.9,0.17,11.176470588235293
1978-12-26,1.92,0.17,11.294117647058822
1978-12-27,1.89,0.17,11.117647058823527
1978-12-28,1.88,0.17,11.058823529411763
1978-12-29,1.88,0.17,11.058823529411763
1979-01-02,1.89,0.17,11.117647058823527
1979-01-03,1.89,0.17,11.117647058823527
1979-01-04,1.89,0.17,11.117647058823527
1979-01-05,1.9,0.17,11.176470588235293
1979-01-08,1.89,0.17,11.117647058823527
1979-01-09,1.89,0.17,11.117647058823527
1979-01-10,1.89,0.17,11.117647058823527
1979-01-11,1.94,0.17,11.411764705882351
1979-01-12,1.97,0.17,11.588235294117647
1979-01-15,1.99,0.17,11.705882352941176
1979-01-16,1.95,0.17,11.470588235294116
1979-01-17,1.95,0.17,11.470588235294116
1979-01-18,1.95,0.17,11.470588235294116
1979-01-19,1.94,0.17,11.411764705882351
1979-01-22,1.92,0.17,11.294117647058822
1979-01-23,1.92,0.17,11.294117647058822
1979-01-24,1.87,0.17,11.0
1979-01-25,1.91,0.17,11.235294117647058
1979-01-26,1.92,0.17,11.294117647058822
1979-01-29,1.91,0.17,11.235294117647058
1979-01-30,1.9,0.17,11.176470588235293
1979-01-31,1.89,0.17,11.117647058823527
1979-02-01,1.89,0.17,11.117647058823527
1979-02-02,1.87,0.17,11.0
1979-02-05,1.85,0.17,10.882352941176471
1979-02-06,1.85,0.17,10.882352941176471
1979-02-07,1.85,0.17,10.882352941176471
1979-02-08,1.87,0.17,11.0
1979-02-09,1.86,0.17,10.941176470588236
1979-02-12,1.86,0.17,10.941176470588236
1979-02-13,1.88,0.17,11.058823529411763
1979-02-14,1.89,0.17,11.117647058823527
1979-02-15,1.87,0.17,11.0
1979-02-16,1.83,0.17,10.76470588235294
1979-02-20,1.85,0.17,10.882352941176471
1979-02-21,1.84,0.17,10.823529411764705
1979-02-22,1.81,0.17,10.647058823529411
1979-02-23,1.82,0.17,10.705882352941176
1979-02-26,1.82,0.17,10.705882352941176
1979-02-27,1.8,0.17,10.588235294117647
1979-02-28,1.81,0.17,10.647058823529411
1979-03-01,1.8,0.17,10.588235294117647
1979-03-02,1.8,0.17,10.588235294117647
1979-03-05,1.82,0.17,10.705882352941176
1979-03-06,1.82,0.17,10.705882352941176
1979-03-07,1.84,0.17,10.823529411764705
1979-03-08,1.85,0.17,10.882352941176471
1979-03-09,1.86,0.17,10.941176470588236
1979-03-12,1.85,0.17,10.882352941176471
1979-03-13,1.85,0.17,10.882352941176471
1979-03-14,1.83,0.17,10.76470588235294
1979-03-15,1.83,0.17,10.76470588235294
1979-03-16,1.84,0.17,10.823529411764705
1979-03-19,1.85,0.17,10.882352941176471
1979-03-20,1.85,0.17,10.882352941176471
1979-03-21,1.86,0.17,10.941176470588236
1979-03-22,1.9,0.17,11.176470588235293
1979-03-23,1.89,0.17,11.117647058823527
1979-03-26,1.85,0.17,10.882352941176471
1979-03-27,1.89,0.17,11.117647058823527
1979-03-28,1.86,0.17,10.941176470588236
1979-03-29,1.83,0.17,10.76470588235294
1979-03-30,1.83,0.17,10.76470588235294
1979-04-02,1.82,0.17,10.705882352941176
1979-04-03,1.84,0.17,10.823529411764705
1979-04-04,1.87,0.17,11.0
1979-04-05,1.85,0.17,10.882352941176471
1979-04-06,1.86,0.17,10.941176470588236
1979-04-09,1.86,0.17,10.941176470588236
1979-04-10,1.87,0.17,11.0
1979-04-11,1.84,0.17,10.823529411764705
1979-04-12,1.82,0.17,10.705882352941176
1979-04-16,1.81,0.17,10.647058823529411
1979-04-17,1.82,0.17,10.705882352941176
1979-04-18,1.84,0.17,10.823529411764705
1979-04-19,1.85,0.17,10.882352941176471
1979-04-20,1.83,0.17,10.76470588235294
1979-04-23,1.81,0.17,10.647058823529411
1979-04-24,1.83,0.17,10.76470588235294
1979-04-25,1.84,0.17,10.823529411764705
1979-04-26,1.86,0.17,10.941176470588236
1979-04-27,1.89,0.17,11.117647058823527
1979-04-30,1.9,0.17,11.176470588235293
1979-05-01,1.9,0.17,11.176470588235293
1979-05-02,1.89,0.17,11.117647058823527
1979-05-03,1.88,0.17,11.058823529411763
1979-05-04,1.85,0.17,10.882352941176471
1979-05-07,1.82,0.17,10.705882352941176
1979-05-08,1.84,0.17,10.823529411764705
1979-05-09,1.82,0.17,10.705882352941176
1979-05-10,1.78,0.17,10.470588235294118
1979-05-11,1.81,0.17,10.647058823529411
1979-05-14,1.81,0.17,10.647058823529411
1979-05-15,1.8,0.17,10.588235294117647
1979-05-16,1.76,0.17,10.352941176470587
1979-05-17,1.8,0.17,10.588235294117647
