date,ALB,ALB_EPS,PE Ratio
1999-06-21,10.59,0.06,176.5
1999-06-22,10.31,0.06,171.83333333333334
1999-06-23,10.0,0.06,166.66666666666669
1999-06-24,9.69,0.06,161.5
1999-06-25,10.41,0.06,173.5
1999-06-28,10.38,0.06,173.00000000000003
1999-06-29,10.91,0.06,181.83333333333334
1999-06-30,11.56,0.06,192.66666666666669
1999-07-01,11.03,0.06,183.83333333333334
1999-07-02,10.59,0.06,176.5
1999-07-06,10.22,0.06,170.33333333333334
1999-07-07,10.09,0.06,168.16666666666666
1999-07-08,9.69,0.06,161.5
1999-07-09,10.19,0.06,169.83333333333334
1999-07-12,10.09,0.06,168.16666666666666
1999-07-13,10.09,0.06,168.16666666666666
1999-07-14,9.84,0.06,164.0
1999-07-15,9.97,0.06,166.16666666666669
1999-07-16,10.0,0.06,166.66666666666669
1999-07-19,9.84,0.06,164.0
1999-07-20,9.53,0.06,158.83333333333331
1999-07-21,9.38,0.06,156.33333333333334
1999-07-22,9.47,0.06,157.83333333333334
1999-07-23,9.63,0.06,160.50000000000003
1999-07-26,9.47,0.06,157.83333333333334
1999-07-27,9.44,0.06,157.33333333333334
1999-07-28,9.19,0.06,153.16666666666666
1999-07-29,9.0,0.06,150.0
1999-07-30,8.97,0.06,149.50000000000003
1999-08-02,8.91,0.06,148.5
1999-08-03,8.66,0.06,144.33333333333334
1999-08-04,8.47,0.06,141.16666666666669
1999-08-05,8.41,0.06,140.16666666666669
1999-08-06,8.41,0.06,140.16666666666669
1999-08-09,8.56,0.06,142.66666666666669
1999-08-10,8.56,0.06,142.66666666666669
1999-08-11,8.81,0.06,146.83333333333334
1999-08-12,8.78,0.06,146.33333333333331
1999-08-13,8.81,0.06,146.83333333333334
1999-08-16,8.69,0.06,144.83333333333334
1999-08-17,8.72,0.06,145.33333333333334
1999-08-18,8.53,0.06,142.16666666666666
1999-08-19,8.59,0.06,143.16666666666666
1999-08-20,8.81,0.06,146.83333333333334
1999-08-23,8.81,0.06,146.83333333333334
1999-08-24,8.69,0.06,144.83333333333334
1999-08-25,8.41,0.06,140.16666666666669
1999-08-26,8.66,0.06,144.33333333333334
1999-08-27,8.5,0.06,141.66666666666669
1999-08-30,8.53,0.06,142.16666666666666
1999-08-31,8.66,0.06,144.33333333333334
1999-09-01,8.84,0.06,147.33333333333334
1999-09-02,8.78,0.06,146.33333333333331
1999-09-03,8.88,0.06,148.00000000000003
1999-09-07,9.0,0.06,150.0
1999-09-08,8.81,0.06,146.83333333333334
1999-09-09,8.72,0.06,145.33333333333334
1999-09-10,8.66,0.06,144.33333333333334
1999-09-13,8.84,0.06,147.33333333333334
1999-09-14,8.75,0.06,145.83333333333334
1999-09-15,8.75,0.06,145.83333333333334
1999-09-16,8.53,0.06,142.16666666666666
1999-09-17,8.69,0.06,144.83333333333334
1999-09-20,8.81,0.06,146.83333333333334
1999-09-21,8.47,0.06,141.16666666666669
1999-09-22,8.5,0.06,141.66666666666669
1999-09-23,8.56,0.06,142.66666666666669
1999-09-24,8.59,0.06,143.16666666666666
1999-09-27,8.53,0.06,142.16666666666666
1999-09-28,8.59,0.06,143.16666666666666
1999-09-29,8.63,0.06,143.83333333333334
1999-09-30,10.06,0.06,167.66666666666669
1999-10-01,9.47,0.06,157.83333333333334
1999-10-04,9.66,0.06,161.0
1999-10-05,9.5,0.06,158.33333333333334
1999-10-06,9.41,0.06,156.83333333333334
1999-10-07,9.5,0.06,158.33333333333334
1999-10-08,9.47,0.06,157.83333333333334
1999-10-11,9.53,0.06,158.83333333333331
1999-10-12,9.22,0.06,153.66666666666669
1999-10-13,9.34,0.06,155.66666666666666
1999-10-14,9.34,0.06,155.66666666666666
1999-10-15,9.69,0.06,161.5
1999-10-18,9.47,0.06,157.83333333333334
1999-10-19,9.16,0.06,152.66666666666669
1999-10-20,9.0,0.06,150.0
1999-10-21,8.75,0.06,145.83333333333334
1999-10-22,9.0,0.06,150.0
1999-10-25,8.88,0.06,148.00000000000003
1999-10-26,8.84,0.06,147.33333333333334
1999-10-27,8.91,0.06,148.5
1999-10-28,8.88,0.06,148.00000000000003
1999-10-29,8.88,0.06,148.00000000000003
1999-11-01,9.56,0.06,159.33333333333334
1999-11-02,9.44,0.06,157.33333333333334
1999-11-03,9.5,0.06,158.33333333333334
1999-11-04,9.47,0.06,157.83333333333334
1999-11-05,9.44,0.06,157.33333333333334
1999-11-08,9.41,0.06,156.83333333333334
1999-11-09,9.44,0.06,157.33333333333334
1999-11-10,9.47,0.06,157.83333333333334
1999-11-11,9.41,0.06,156.83333333333334
1999-11-12,9.47,0.06,157.83333333333334
1999-11-15,9.75,0.06,162.5
1999-11-16,9.66,0.06,161.0
1999-11-17,9.66,0.06,161.0
1999-11-18,9.63,0.06,160.50000000000003
1999-11-19,9.41,0.06,156.83333333333334
1999-11-22,9.34,0.06,155.66666666666666
1999-11-23,9.13,0.06,152.16666666666669
1999-11-24,9.19,0.06,153.16666666666666
1999-11-26,9.53,0.06,158.83333333333331
1999-11-29,9.06,0.06,151.0
1999-11-30,9.69,0.06,161.5
1999-12-01,9.31,0.06,155.16666666666669
1999-12-02,9.5,0.06,158.33333333333334
1999-12-03,9.44,0.06,157.33333333333334
1999-12-06,9.34,0.06,155.66666666666666
1999-12-07,9.22,0.06,153.66666666666669
1999-12-08,9.31,0.06,155.16666666666669
1999-12-09,9.0,0.06,150.0
1999-12-10,8.97,0.06,149.50000000000003
1999-12-13,9.06,0.06,151.0
1999-12-14,9.0,0.06,150.0
1999-12-15,9.0,0.06,150.0
1999-12-16,9.13,0.06,152.16666666666669
1999-12-17,9.06,0.06,151.0
1999-12-20,8.75,0.06,145.83333333333334
1999-12-21,9.03,0.06,150.5
1999-12-22,8.97,0.06,149.50000000000003
1999-12-23,9.03,0.06,150.5
1999-12-27,8.94,0.06,149.0
1999-12-28,9.13,0.06,152.16666666666669
1999-12-29,9.5,0.06,158.33333333333334
1999-12-30,9.22,0.06,153.66666666666669
1999-12-31,9.59,0.06,159.83333333333334
2000-01-03,9.0,0.06,150.0
2000-01-04,9.0,0.06,150.0
2000-01-05,9.16,0.06,152.66666666666669
2000-01-06,9.47,0.06,157.83333333333334
2000-01-07,9.31,0.06,155.16666666666669
2000-01-10,9.28,0.06,154.66666666666666
2000-01-11,9.25,0.06,154.16666666666669
2000-01-12,9.31,0.06,155.16666666666669
2000-01-13,9.44,0.06,157.33333333333334
2000-01-14,9.25,0.06,154.16666666666669
2000-01-18,9.06,0.06,151.0
2000-01-19,9.09,0.06,151.5
2000-01-20,8.97,0.06,149.50000000000003
2000-01-21,9.09,0.06,151.5
2000-01-24,8.94,0.06,149.0
2000-01-25,8.56,0.06,142.66666666666669
2000-01-26,8.88,0.06,148.00000000000003
2000-01-27,9.03,0.06,150.5
2000-01-28,8.81,0.06,146.83333333333334
2000-01-31,9.03,0.06,150.5
2000-02-01,8.78,0.06,146.33333333333331
2000-02-02,8.81,0.06,146.83333333333334
2000-02-03,8.81,0.06,146.83333333333334
2000-02-04,8.69,0.06,144.83333333333334
2000-02-07,8.69,0.06,144.83333333333334
2000-02-08,8.56,0.06,142.66666666666669
2000-02-09,8.44,0.06,140.66666666666666
2000-02-10,8.44,0.06,140.66666666666666
2000-02-11,8.0,0.06,133.33333333333334
2000-02-14,8.22,0.06,137.00000000000003
2000-02-15,8.44,0.06,140.66666666666666
2000-02-16,8.13,0.06,135.50000000000003
2000-02-17,8.25,0.06,137.5
2000-02-18,7.97,0.06,132.83333333333334
2000-02-22,7.97,0.06,132.83333333333334
2000-02-23,7.88,0.06,131.33333333333334
2000-02-24,7.69,0.06,128.16666666666669
2000-02-25,7.66,0.06,127.66666666666667
2000-02-28,7.66,0.06,127.66666666666667
2000-02-29,7.53,0.06,125.50000000000001
2000-03-01,7.28,0.06,121.33333333333334
2000-03-02,7.47,0.06,124.5
2000-03-03,7.5,0.06,125.0
2000-03-06,7.78,0.06,129.66666666666669
2000-03-07,7.5,0.06,125.0
2000-03-08,7.88,0.06,131.33333333333334
2000-03-09,7.72,0.06,128.66666666666666
2000-03-10,8.0,0.06,133.33333333333334
2000-03-13,7.84,0.06,130.66666666666666
2000-03-14,7.91,0.06,131.83333333333334
2000-03-15,8.63,0.06,143.83333333333334
2000-03-16,9.28,0.06,154.66666666666666
2000-03-17,9.47,0.06,157.83333333333334
2000-03-20,9.81,0.06,163.50000000000003
2000-03-21,9.88,0.06,164.66666666666669
2000-03-22,9.41,0.06,156.83333333333334
2000-03-23,9.34,0.06,155.66666666666666
2000-03-24,9.44,0.06,157.33333333333334
2000-03-27,9.44,0.06,157.33333333333334
2000-03-28,9.16,0.06,152.66666666666669
2000-03-29,8.97,0.06,149.50000000000003
2000-03-30,9.56,0.06,159.33333333333334
2000-03-31,10.38,0.06,173.00000000000003
2000-04-03,10.0,0.06,166.66666666666669
2000-04-04,10.13,0.06,168.83333333333334
2000-04-05,9.78,0.06,163.0
2000-04-06,9.94,0.06,165.66666666666666
2000-04-07,10.16,0.06,169.33333333333334
2000-04-10,9.91,0.06,165.16666666666669
2000-04-11,10.0,0.06,166.66666666666669
2000-04-12,9.97,0.06,166.16666666666669
2000-04-13,9.97,0.06,166.16666666666669
2000-04-14,9.94,0.06,165.66666666666666
2000-04-17,9.75,0.06,162.5
2000-04-18,9.47,0.06,157.83333333333334
2000-04-19,9.75,0.06,162.5
2000-04-20,9.97,0.06,166.16666666666669
2000-04-24,10.28,0.06,171.33333333333334
2000-04-25,10.56,0.06,176.00000000000003
2000-04-26,10.16,0.06,169.33333333333334
2000-04-27,10.5,0.06,175.0
2000-04-28,10.47,0.06,174.50000000000003
2000-05-01,10.59,0.06,176.5
2000-05-02,10.66,0.06,177.66666666666669
2000-05-03,11.09,0.06,184.83333333333334
2000-05-04,10.75,0.06,179.16666666666669
2000-05-05,10.84,0.06,180.66666666666666
2000-05-08,11.0,0.06,183.33333333333334
2000-05-09,11.0,0.06,183.33333333333334
2000-05-10,10.78,0.06,179.66666666666666
2000-05-11,10.97,0.06,182.83333333333334
2000-05-12,10.94,0.31,35.29032258064516
2000-05-15,10.97,0.31,35.38709677419355
2000-05-16,11.41,0.31,36.806451612903224
2000-05-17,11.16,0.31,36.0
2000-05-18,11.44,0.31,36.90322580645161
2000-05-19,11.38,0.31,36.70967741935484
2000-05-22,11.53,0.31,37.193548387096776
2000-05-23,11.63,0.31,37.516129032258064
2000-05-24,11.72,0.31,37.80645161290323
2000-05-25,11.69,0.31,37.70967741935484
2000-05-26,11.22,0.31,36.193548387096776
2000-05-30,11.47,0.31,37.0
2000-05-31,11.0,0.31,35.483870967741936
2000-06-01,10.78,0.31,34.774193548387096
2000-06-02,11.34,0.31,36.58064516129032
2000-06-05,10.94,0.31,35.29032258064516
2000-06-06,10.97,0.31,35.38709677419355
2000-06-07,11.41,0.31,36.806451612903224
2000-06-08,11.03,0.31,35.58064516129032
2000-06-09,11.06,0.31,35.67741935483871
2000-06-12,11.31,0.31,36.483870967741936
2000-06-13,11.19,0.31,36.096774193548384
2000-06-14,10.94,0.31,35.29032258064516
2000-06-15,10.88,0.31,35.09677419354839
2000-06-16,10.84,0.31,34.96774193548387
2000-06-19,10.81,0.31,34.87096774193549
2000-06-20,10.59,0.31,34.16129032258065
2000-06-21,10.5,0.31,33.87096774193549
2000-06-22,10.19,0.31,32.87096774193548
2000-06-23,10.16,0.31,32.774193548387096
2000-06-26,10.25,0.31,33.064516129032256
2000-06-27,10.13,0.31,32.67741935483871
2000-06-28,10.88,0.31,35.09677419354839
2000-06-29,11.03,0.31,35.58064516129032
2000-06-30,9.88,0.31,31.870967741935488
2000-07-03,10.78,0.31,34.774193548387096
2000-07-05,10.94,0.31,35.29032258064516
2000-07-06,10.75,0.31,34.67741935483871
2000-07-07,11.16,0.31,36.0
2000-07-10,11.22,0.31,36.193548387096776
2000-07-11,11.03,0.31,35.58064516129032
2000-07-12,11.34,0.31,36.58064516129032
2000-07-13,11.19,0.31,36.096774193548384
2000-07-14,11.13,0.31,35.903225806451616
2000-07-17,11.16,0.31,36.0
2000-07-18,11.09,0.31,35.774193548387096
2000-07-19,11.09,0.31,35.774193548387096
2000-07-20,11.16,0.31,36.0
2000-07-21,11.81,0.31,38.09677419354839
2000-07-24,11.28,0.31,36.387096774193544
2000-07-25,11.91,0.31,38.41935483870968
2000-07-26,11.75,0.31,37.903225806451616
2000-07-27,11.81,0.31,38.09677419354839
2000-07-28,12.0,0.31,38.70967741935484
2000-07-31,12.34,0.31,39.806451612903224
2000-08-01,12.34,0.31,39.806451612903224
2000-08-02,12.22,0.31,39.41935483870968
2000-08-03,12.22,0.31,39.41935483870968
2000-08-04,12.06,0.25,48.24
2000-08-07,12.25,0.25,49.0
2000-08-08,12.28,0.25,49.12
2000-08-09,12.13,0.25,48.52
2000-08-10,12.06,0.25,48.24
2000-08-11,12.03,0.25,48.12
2000-08-14,12.47,0.25,49.88
2000-08-15,12.31,0.25,49.24
2000-08-16,12.84,0.25,51.36
2000-08-17,12.66,0.25,50.64
2000-08-18,12.44,0.25,49.76
2000-08-21,12.5,0.25,50.0
2000-08-22,12.81,0.25,51.24
2000-08-23,12.59,0.25,50.36
2000-08-24,12.38,0.25,49.52
2000-08-25,12.69,0.25,50.76
2000-08-28,12.38,0.25,49.52
2000-08-29,12.38,0.25,49.52
2000-08-30,12.44,0.25,49.76
2000-08-31,12.41,0.25,49.64
2000-09-01,12.31,0.25,49.24
2000-09-05,12.22,0.25,48.88
2000-09-06,12.13,0.25,48.52
2000-09-07,11.63,0.25,46.52
2000-09-08,11.59,0.25,46.36
2000-09-11,11.84,0.25,47.36
2000-09-12,11.75,0.25,47.0
2000-09-13,11.38,0.25,45.52
2000-09-14,11.34,0.25,45.36
2000-09-15,10.84,0.25,43.36
2000-09-18,10.53,0.25,42.12
2000-09-19,10.34,0.25,41.36
2000-09-20,10.03,0.25,40.12
2000-09-21,9.97,0.25,39.88
2000-09-22,9.81,0.25,39.24
2000-09-25,9.69,0.25,38.76
2000-09-26,9.34,0.25,37.36
2000-09-27,9.84,0.25,39.36
2000-09-28,10.19,0.25,40.76
2000-09-29,10.09,0.25,40.36
2000-10-02,9.5,0.25,38.0
2000-10-03,9.88,0.25,39.52
2000-10-04,10.16,0.25,40.64
2000-10-05,10.25,0.25,41.0
2000-10-06,10.94,0.25,43.76
2000-10-09,10.81,0.25,43.24
2000-10-10,10.59,0.25,42.36
2000-10-11,10.22,0.25,40.88
2000-10-12,10.0,0.25,40.0
2000-10-13,9.97,0.25,39.88
2000-10-16,9.81,0.25,39.24
2000-10-17,9.94,0.25,39.76
2000-10-18,10.25,0.25,41.0
2000-10-19,10.22,0.25,40.88
2000-10-20,10.41,0.25,41.64
2000-10-23,10.31,0.25,41.24
2000-10-24,10.63,0.25,42.52
2000-10-25,10.63,0.25,42.52
2000-10-26,10.91,0.25,43.64
2000-10-27,11.13,0.25,44.52
2000-10-30,11.72,0.25,46.88
2000-10-31,11.59,0.25,46.36
2000-11-01,10.78,0.25,43.12
2000-11-02,10.56,0.25,42.24
2000-11-03,10.06,0.25,40.24
2000-11-06,10.5,0.25,42.0
2000-11-07,10.75,0.25,43.0
2000-11-08,11.03,0.25,44.12
2000-11-09,10.91,0.25,43.64
2000-11-10,10.56,0.25,42.24
2000-11-13,10.75,0.25,43.0
2000-11-14,10.88,0.25,43.52
2000-11-15,11.06,0.25,44.24
2000-11-16,10.66,0.25,42.64
2000-11-17,10.97,0.25,43.88
2000-11-20,10.88,0.25,43.52
2000-11-21,10.97,0.25,43.88
2000-11-22,10.97,0.25,43.88
2000-11-24,11.06,0.25,44.24
2000-11-27,11.13,0.25,44.52
2000-11-28,10.78,0.25,43.12
2000-11-29,11.16,0.25,44.64
2000-11-30,11.03,0.25,44.12
2000-12-01,11.5,0.25,46.0
2000-12-04,11.53,0.25,46.12
2000-12-05,11.97,0.25,47.88
2000-12-06,11.34,0.25,45.36
2000-12-07,11.25,0.25,45.0
2000-12-08,11.47,0.25,45.88
2000-12-11,11.5,0.25,46.0
2000-12-12,11.13,0.25,44.52
2000-12-13,11.22,0.25,44.88
2000-12-14,11.28,0.25,45.12
2000-12-15,10.88,0.25,43.52
2000-12-18,11.13,0.25,44.52
2000-12-19,11.56,0.25,46.24
2000-12-20,11.13,0.25,44.52
2000-12-21,11.5,0.25,46.0
2000-12-22,11.38,0.25,45.52
2000-12-26,11.47,0.25,45.88
2000-12-27,11.84,0.25,47.36
2000-12-28,12.75,0.25,51.0
2000-12-29,12.38,0.25,49.52
2001-01-02,11.69,0.25,46.76
2001-01-03,11.34,0.25,45.36
2001-01-04,11.78,0.25,47.12
2001-01-05,11.59,0.25,46.36
2001-01-08,11.66,0.25,46.64
2001-01-09,11.31,0.25,45.24
2001-01-10,11.81,0.25,47.24
2001-01-11,11.34,0.25,45.36
2001-01-12,11.5,0.25,46.0
2001-01-16,11.66,0.25,46.64
2001-01-17,11.59,0.25,46.36
2001-01-18,11.78,0.25,47.12
2001-01-19,11.41,0.25,45.64
2001-01-22,12.13,0.25,48.52
2001-01-23,12.13,0.25,48.52
2001-01-24,11.94,0.25,47.76
2001-01-25,12.19,0.25,48.76
2001-01-26,11.81,0.25,47.24
2001-01-29,11.85,0.25,47.4
2001-01-30,12.06,0.25,48.24
2001-01-31,12.53,0.25,50.12
2001-02-01,12.33,0.25,49.32
2001-02-02,12.19,0.25,48.76
2001-02-05,12.25,0.25,49.0
2001-02-06,12.18,0.25,48.72
2001-02-07,12.26,0.25,49.04
2001-02-08,12.18,0.25,48.72
2001-02-09,12.25,0.25,49.0
2001-02-12,12.23,0.25,48.92
2001-02-13,12.12,0.25,48.48
2001-02-14,12.15,0.25,48.6
2001-02-15,12.25,0.25,49.0
2001-02-16,12.19,0.25,48.76
2001-02-20,11.95,0.25,47.8
2001-02-21,11.4,0.25,45.6
2001-02-22,11.55,0.25,46.2
2001-02-23,11.36,0.25,45.44
2001-02-26,12.03,0.25,48.12
2001-02-27,11.88,0.25,47.52
2001-02-28,11.93,0.25,47.72
2001-03-01,11.98,0.25,47.92
2001-03-02,12.03,0.25,48.12
2001-03-05,12.18,0.25,48.72
2001-03-06,12.01,0.25,48.04
2001-03-07,11.8,0.25,47.2
2001-03-08,11.91,0.25,47.64
2001-03-09,11.91,0.25,47.64
2001-03-12,11.75,0.25,47.0
2001-03-13,11.63,0.25,46.52
2001-03-14,11.61,0.25,46.44
2001-03-15,11.58,0.25,46.32
2001-03-16,11.6,0.25,46.4
2001-03-19,11.8,0.25,47.2
2001-03-20,11.7,0.25,46.8
2001-03-21,11.33,0.25,45.32
2001-03-22,11.08,0.25,44.32
2001-03-23,11.27,0.25,45.08
2001-03-26,10.95,0.25,43.8
2001-03-27,11.3,0.25,45.2
2001-03-28,11.08,0.25,44.32
2001-03-29,11.0,0.25,44.0
2001-03-30,11.23,0.25,44.92
2001-04-02,11.15,0.25,44.6
2001-04-03,10.93,0.25,43.72
2001-04-04,11.18,0.25,44.72
2001-04-05,11.33,0.25,45.32
2001-04-06,11.25,0.25,45.0
2001-04-09,11.25,0.25,45.0
2001-04-10,11.7,0.25,46.8
2001-04-11,11.39,0.25,45.56
2001-04-12,11.31,0.25,45.24
2001-04-16,11.38,0.25,45.52
2001-04-17,11.28,0.25,45.12
2001-04-18,11.18,0.25,44.72
2001-04-19,11.3,0.25,45.2
2001-04-20,11.53,0.25,46.12
2001-04-23,11.5,0.25,46.0
2001-04-24,11.5,0.25,46.0
2001-04-25,11.37,0.25,45.48
2001-04-26,11.49,0.25,45.96
2001-04-27,11.56,0.25,46.24
2001-04-30,11.68,0.25,46.72
2001-05-01,11.32,0.25,45.28
2001-05-02,11.09,0.25,44.36
2001-05-03,11.07,0.25,44.28
2001-05-04,11.25,0.25,45.0
2001-05-07,11.06,0.25,44.24
2001-05-08,11.13,0.25,44.52
2001-05-09,11.16,0.25,44.64
2001-05-10,11.11,0.25,44.44
2001-05-11,11.24,0.25,44.96
2001-05-14,11.24,0.25,44.96
2001-05-15,11.16,0.25,44.64
2001-05-16,11.51,0.25,46.04
2001-05-17,11.62,0.25,46.48
2001-05-18,11.48,0.25,45.92
2001-05-21,11.69,0.25,46.76
2001-05-22,11.76,0.25,47.04
2001-05-23,11.45,0.25,45.8
2001-05-24,11.48,0.25,45.92
2001-05-25,11.55,0.25,46.2
2001-05-29,11.49,0.25,45.96
2001-05-30,11.36,0.25,45.44
2001-05-31,11.45,0.25,45.8
2001-06-01,11.47,0.25,45.88
2001-06-04,11.65,0.25,46.6
2001-06-05,11.71,0.25,46.84
2001-06-06,11.42,0.25,45.68
2001-06-07,11.43,0.25,45.72
2001-06-08,11.36,0.25,45.44
2001-06-11,11.36,0.25,45.44
2001-06-12,11.14,0.25,44.56
2001-06-13,11.31,0.25,45.24
2001-06-14,11.19,0.25,44.76
2001-06-15,10.99,0.25,43.96
2001-06-18,11.05,0.25,44.2
2001-06-19,11.05,0.25,44.2
2001-06-20,11.3,0.25,45.2
2001-06-21,11.25,0.25,45.0
2001-06-22,10.72,0.25,42.88
2001-06-25,10.81,0.25,43.24
2001-06-26,11.31,0.25,45.24
2001-06-27,11.33,0.25,45.32
2001-06-28,11.22,0.25,44.88
2001-06-29,11.59,0.25,46.36
2001-07-02,11.52,0.25,46.08
2001-07-03,11.42,0.25,45.68
2001-07-05,11.4,0.25,45.6
2001-07-06,11.01,0.25,44.04
2001-07-09,10.89,0.25,43.56
2001-07-10,11.13,0.25,44.52
2001-07-11,10.93,0.25,43.72
2001-07-12,10.78,0.25,43.12
2001-07-13,10.61,0.25,42.44
2001-07-16,10.46,0.25,41.84
2001-07-17,10.44,0.25,41.76
2001-07-18,10.45,0.25,41.8
2001-07-19,10.51,0.25,42.04
2001-07-20,10.46,0.25,41.84
2001-07-23,10.25,0.25,41.0
2001-07-24,10.3,0.25,41.2
2001-07-25,10.33,0.25,41.32
2001-07-26,10.5,0.25,42.0
2001-07-27,10.31,0.25,41.24
2001-07-30,10.34,0.25,41.36
2001-07-31,10.38,0.25,41.52
2001-08-01,10.7,0.25,42.8
2001-08-02,10.43,0.25,41.72
2001-08-03,10.24,0.25,40.96
2001-08-06,10.19,0.25,40.76
2001-08-07,10.08,0.25,40.32
2001-08-08,9.94,0.25,39.76
2001-08-09,10.25,0.25,41.0
2001-08-10,10.45,0.25,41.8
2001-08-13,10.4,0.16,65.0
2001-08-14,10.22,0.16,63.875
2001-08-15,10.43,0.16,65.1875
2001-08-16,10.43,0.16,65.1875
2001-08-17,10.41,0.16,65.0625
2001-08-20,10.43,0.16,65.1875
2001-08-21,10.56,0.16,66.0
2001-08-22,10.46,0.16,65.375
2001-08-23,10.47,0.16,65.4375
2001-08-24,10.66,0.16,66.625
2001-08-27,10.8,0.16,67.5
2001-08-28,10.56,0.16,66.0
2001-08-29,10.36,0.16,64.75
2001-08-30,10.4,0.16,65.0
2001-08-31,10.57,0.16,66.0625
2001-09-04,10.46,0.16,65.375
2001-09-05,10.3,0.16,64.375
2001-09-06,9.98,0.16,62.375
2001-09-07,9.83,0.16,61.4375
2001-09-10,9.73,0.16,60.8125
2001-09-17,9.14,0.16,57.125
2001-09-18,8.92,0.16,55.75
2001-09-19,8.96,0.16,56.00000000000001
2001-09-20,8.68,0.16,54.25
2001-09-21,8.79,0.16,54.93749999999999
2001-09-24,9.22,0.16,57.625
2001-09-25,9.12,0.16,56.99999999999999
2001-09-26,8.88,0.16,55.50000000000001
2001-09-27,9.15,0.16,57.1875
2001-09-28,9.45,0.16,59.06249999999999
2001-10-01,9.16,0.16,57.25
2001-10-02,9.43,0.16,58.9375
2001-10-03,9.38,0.16,58.62500000000001
2001-10-04,8.73,0.16,54.5625
2001-10-05,9.36,0.16,58.49999999999999
2001-10-08,9.36,0.16,58.49999999999999
2001-10-09,9.6,0.16,60.0
2001-10-10,9.92,0.16,62.0
2001-10-11,10.37,0.16,64.8125
2001-10-12,10.2,0.16,63.74999999999999
2001-10-15,10.36,0.16,64.75
2001-10-16,10.34,0.16,64.625
2001-10-17,9.99,0.16,62.4375
2001-10-18,9.91,0.16,61.9375
2001-10-19,10.02,0.16,62.62499999999999
2001-10-22,10.27,0.16,64.1875
2001-10-23,10.35,0.16,64.6875
2001-10-24,10.21,0.16,63.81250000000001
2001-10-25,10.15,0.16,63.4375
2001-10-26,10.05,0.16,62.8125
2001-10-29,10.15,0.16,63.4375
2001-10-30,10.03,0.16,62.68749999999999
2001-10-31,9.97,0.16,62.3125
2001-11-01,10.25,0.16,64.0625
2001-11-02,10.2,0.16,63.74999999999999
2001-11-05,10.35,0.16,64.6875
2001-11-06,10.5,0.16,65.625
2001-11-07,10.43,0.16,65.1875
2001-11-08,10.32,0.16,64.5
2001-11-09,10.4,0.16,65.0
2001-11-12,10.43,0.16,65.1875
2001-11-13,10.57,0.18,58.72222222222223
2001-11-14,10.72,0.18,59.555555555555564
2001-11-15,10.81,0.18,60.05555555555556
2001-11-16,10.91,0.18,60.611111111111114
2001-11-19,10.9,0.18,60.55555555555556
2001-11-20,10.94,0.18,60.77777777777778
2001-11-21,11.0,0.18,61.111111111111114
2001-11-23,11.08,0.18,61.55555555555556
2001-11-26,11.25,0.18,62.5
2001-11-27,11.25,0.18,62.5
2001-11-28,11.3,0.18,62.777777777777786
2001-11-29,11.33,0.18,62.94444444444445
2001-11-30,11.14,0.18,61.88888888888889
2001-12-03,11.0,0.18,61.111111111111114
2001-12-04,11.12,0.18,61.77777777777778
2001-12-05,11.34,0.18,63.0
2001-12-06,11.32,0.18,62.88888888888889
2001-12-07,11.33,0.18,62.94444444444445
2001-12-10,11.24,0.18,62.44444444444445
2001-12-11,11.78,0.18,65.44444444444444
2001-12-12,11.66,0.18,64.77777777777779
2001-12-13,11.31,0.18,62.833333333333336
2001-12-14,11.49,0.18,63.833333333333336
2001-12-17,11.81,0.18,65.61111111111111
2001-12-18,11.98,0.18,66.55555555555556
2001-12-19,11.7,0.18,65.0
2001-12-20,11.73,0.18,65.16666666666667
2001-12-21,11.83,0.18,65.72222222222223
2001-12-24,11.88,0.18,66.0
2001-12-26,12.03,0.18,66.83333333333333
2001-12-27,12.15,0.18,67.5
2001-12-28,12.07,0.18,67.05555555555556
2001-12-31,12.0,0.18,66.66666666666667
2002-01-02,11.95,0.18,66.38888888888889
2002-01-03,12.1,0.18,67.22222222222223
2002-01-04,12.21,0.18,67.83333333333334
2002-01-07,11.95,0.18,66.38888888888889
2002-01-08,11.95,0.18,66.38888888888889
2002-01-09,11.84,0.18,65.77777777777779
2002-01-10,12.07,0.18,67.05555555555556
2002-01-11,11.77,0.18,65.38888888888889
2002-01-14,11.5,0.18,63.88888888888889
2002-01-15,11.45,0.18,63.61111111111111
2002-01-16,11.2,0.18,62.22222222222222
2002-01-17,11.29,0.18,62.72222222222222
2002-01-18,11.35,0.18,63.05555555555556
2002-01-22,11.37,0.18,63.166666666666664
2002-01-23,11.75,0.18,65.27777777777779
2002-01-24,11.39,0.18,63.277777777777786
2002-01-25,11.87,0.18,65.94444444444444
2002-01-28,11.77,0.18,65.38888888888889
2002-01-29,11.45,0.18,63.61111111111111
2002-01-30,11.68,0.18,64.88888888888889
2002-01-31,11.73,0.18,65.16666666666667
2002-02-01,11.56,0.18,64.22222222222223
2002-02-04,11.67,0.18,64.83333333333333
2002-02-05,11.88,0.18,66.0
2002-02-06,11.9,0.18,66.11111111111111
2002-02-07,11.5,0.18,63.88888888888889
2002-02-08,11.87,0.18,65.94444444444444
2002-02-11,11.89,0.18,66.05555555555556
2002-02-12,11.95,0.18,66.38888888888889
2002-02-13,12.08,0.18,67.11111111111111
2002-02-14,12.13,0.18,67.3888888888889
2002-02-15,12.35,0.18,68.61111111111111
2002-02-19,11.78,0.18,65.44444444444444
