date,SJM,SJM_EPS,PE Ratio
2009-09-17,52.1,0.83,62.7710843373494
2009-09-18,53.13,0.83,64.01204819277109
2009-09-21,53.53,0.83,64.49397590361447
2009-09-22,53.26,0.83,64.16867469879519
2009-09-23,53.78,0.83,64.79518072289157
2009-09-24,53.47,0.83,64.42168674698796
2009-09-25,53.5,0.83,64.45783132530121
2009-09-28,54.28,0.83,65.3975903614458
2009-09-29,53.98,0.83,65.03614457831326
2009-09-30,53.01,0.83,63.867469879518076
2009-10-01,53.19,0.83,64.08433734939759
2009-10-02,53.64,0.83,64.62650602409639
2009-10-05,53.8,0.83,64.81927710843374
2009-10-06,54.21,0.83,65.3132530120482
2009-10-07,54.12,0.83,65.20481927710843
2009-10-08,54.28,0.83,65.3975903614458
2009-10-09,54.4,0.83,65.5421686746988
2009-10-12,54.17,0.83,65.26506024096386
2009-10-13,53.73,0.83,64.73493975903614
2009-10-14,53.9,0.83,64.93975903614458
2009-10-15,54.17,0.83,65.26506024096386
2009-10-16,54.32,0.83,65.44578313253012
2009-10-19,54.69,0.83,65.89156626506025
2009-10-20,54.42,0.83,65.56626506024097
2009-10-21,53.88,0.83,64.91566265060241
2009-10-22,53.43,0.83,64.37349397590361
2009-10-23,52.84,0.83,63.66265060240965
2009-10-26,52.4,0.83,63.13253012048193
2009-10-27,52.82,0.83,63.638554216867476
2009-10-28,52.08,0.83,62.74698795180723
2009-10-29,52.67,0.83,63.45783132530121
2009-10-30,52.73,0.83,63.53012048192771
2009-11-02,52.2,0.83,62.89156626506025
2009-11-03,51.89,0.83,62.51807228915663
2009-11-04,52.04,0.83,62.6987951807229
2009-11-05,52.83,0.83,63.65060240963856
2009-11-06,52.68,0.83,63.46987951807229
2009-11-09,53.57,0.83,64.5421686746988
2009-11-10,54.22,0.83,65.32530120481928
2009-11-11,54.13,0.83,65.21686746987952
2009-11-12,53.7,0.83,64.6987951807229
2009-11-13,53.81,0.83,64.83132530120483
2009-11-16,54.09,0.83,65.16867469879519
2009-11-17,54.18,0.83,65.27710843373494
2009-11-18,53.67,0.83,64.66265060240964
2009-11-19,53.48,0.83,64.43373493975903
2009-11-20,56.35,0.83,67.89156626506025
2009-11-23,58.11,0.83,70.01204819277109
2009-11-24,58.42,0.83,70.3855421686747
2009-11-25,58.76,0.83,70.79518072289157
2009-11-27,58.49,0.83,70.46987951807229
2009-11-30,59.08,0.83,71.18072289156626
2009-12-01,59.72,0.83,71.95180722891567
2009-12-02,59.92,0.83,72.19277108433735
2009-12-03,59.22,0.83,71.34939759036145
2009-12-04,59.73,0.83,71.96385542168674
2009-12-07,59.5,0.83,71.6867469879518
2009-12-08,58.95,2.0,29.475
2009-12-09,59.4,2.0,29.7
2009-12-10,59.85,2.0,29.925
2009-12-11,60.56,2.0,30.28
2009-12-14,60.88,2.0,30.44
2009-12-15,61.12,2.0,30.56
2009-12-16,61.31,2.0,30.655
2009-12-17,59.94,2.0,29.97
2009-12-18,60.36,2.0,30.18
2009-12-21,60.63,2.0,30.315
2009-12-22,60.99,2.0,30.495
2009-12-23,61.15,2.0,30.575
2009-12-24,61.74,2.0,30.87
2009-12-28,62.1,2.0,31.05
2009-12-29,62.49,2.0,31.245
2009-12-30,62.5,2.0,31.25
2009-12-31,61.75,2.0,30.875
2010-01-04,62.18,2.0,31.09
2010-01-05,61.89,2.0,30.945
2010-01-06,62.11,2.0,31.055
2010-01-07,61.94,2.0,30.97
2010-01-08,62.08,2.0,31.04
2010-01-11,61.94,2.0,30.97
2010-01-12,62.65,2.0,31.325
2010-01-13,62.63,2.0,31.315
2010-01-14,62.11,2.0,31.055
2010-01-15,61.9,2.0,30.95
2010-01-19,62.44,2.0,31.22
2010-01-20,61.62,2.0,30.81
2010-01-21,60.57,2.0,30.285
2010-01-22,59.97,2.0,29.985
2010-01-25,60.37,2.0,30.185
2010-01-26,60.71,2.0,30.355
2010-01-27,61.14,2.0,30.57
2010-01-28,60.99,2.0,30.495
2010-01-29,60.07,2.0,30.035
2010-02-01,61.12,2.0,30.56
2010-02-02,62.35,2.0,31.175
2010-02-03,61.87,2.0,30.935
2010-02-04,60.3,2.0,30.15
2010-02-05,59.51,2.0,29.755
2010-02-08,59.38,2.0,29.69
2010-02-09,60.04,2.0,30.02
2010-02-10,59.71,2.0,29.855
2010-02-11,59.7,2.0,29.85
2010-02-12,59.02,2.0,29.51
2010-02-16,59.85,2.0,29.925
2010-02-17,60.34,2.0,30.17
2010-02-18,60.9,2.0,30.45
2010-02-19,60.55,2.0,30.275
2010-02-22,60.39,2.0,30.195
2010-02-23,60.11,2.0,30.055
2010-02-24,58.67,2.0,29.335
2010-02-25,59.39,2.0,29.695
2010-02-26,59.68,2.0,29.84
2010-03-01,59.51,2.0,29.755
2010-03-02,59.85,2.0,29.925
2010-03-03,59.56,2.0,29.78
2010-03-04,59.7,2.0,29.85
2010-03-05,59.66,2.0,29.83
2010-03-08,59.17,2.0,29.585
2010-03-09,59.2,2.0,29.6
2010-03-10,59.19,2.0,29.595
2010-03-11,58.95,3.14,18.773885350318473
2010-03-12,59.18,3.14,18.84713375796178
2010-03-15,59.38,3.14,18.910828025477706
2010-03-16,59.8,3.14,19.044585987261144
2010-03-17,60.23,3.14,19.18152866242038
2010-03-18,60.0,3.14,19.108280254777068
2010-03-19,59.79,3.14,19.04140127388535
2010-03-22,60.51,3.14,19.270700636942674
2010-03-23,61.01,3.14,19.429936305732483
2010-03-24,61.0,3.14,19.426751592356688
2010-03-25,60.6,3.14,19.29936305732484
2010-03-26,59.87,3.14,19.06687898089172
2010-03-29,60.06,3.14,19.127388535031848
2010-03-30,60.35,3.14,19.219745222929937
2010-03-31,60.26,3.14,19.19108280254777
2010-04-01,60.33,3.14,19.213375796178344
2010-04-05,60.39,3.14,19.23248407643312
2010-04-06,60.7,3.14,19.331210191082803
2010-04-07,60.78,3.14,19.35668789808917
2010-04-08,61.04,3.14,19.43949044585987
2010-04-09,61.84,3.14,19.694267515923567
2010-04-12,62.25,3.14,19.82484076433121
2010-04-13,62.48,3.14,19.89808917197452
2010-04-14,62.4,3.14,19.872611464968152
2010-04-15,62.25,3.14,19.82484076433121
2010-04-16,62.04,3.14,19.75796178343949
2010-04-19,62.43,3.14,19.88216560509554
2010-04-20,63.26,3.14,20.14649681528662
2010-04-21,63.05,3.14,20.079617834394902
2010-04-22,63.01,3.14,20.06687898089172
2010-04-23,63.24,3.14,20.14012738853503
2010-04-26,62.62,3.14,19.942675159235666
2010-04-27,61.38,3.14,19.547770700636942
2010-04-28,61.7,3.14,19.64968152866242
2010-04-29,61.71,3.14,19.652866242038215
2010-04-30,61.07,3.14,19.44904458598726
2010-05-03,61.06,3.14,19.445859872611464
2010-05-04,60.59,3.14,19.296178343949045
2010-05-05,60.62,3.14,19.305732484076433
2010-05-06,58.89,3.14,18.754777070063692
2010-05-07,58.43,3.14,18.608280254777068
2010-05-10,58.92,3.14,18.76433121019108
2010-05-11,58.68,3.14,18.687898089171973
2010-05-12,58.07,3.14,18.493630573248407
2010-05-13,58.21,3.14,18.538216560509554
2010-05-14,57.79,3.14,18.404458598726112
2010-05-17,58.24,3.14,18.547770700636942
2010-05-18,58.13,3.14,18.512738853503183
2010-05-19,57.93,3.14,18.44904458598726
2010-05-20,56.31,3.14,17.93312101910828
2010-05-21,55.95,3.14,17.818471337579616
2010-05-24,55.6,3.14,17.70700636942675
2010-05-25,55.12,3.14,17.554140127388532
2010-05-26,55.4,3.14,17.643312101910826
2010-05-27,56.27,3.14,17.920382165605094
2010-05-28,55.22,3.14,17.585987261146496
2010-06-01,54.75,3.14,17.436305732484076
2010-06-02,55.76,3.14,17.757961783439487
2010-06-03,56.23,3.14,17.90764331210191
2010-06-04,55.28,3.14,17.605095541401273
2010-06-07,55.09,3.14,17.544585987261147
2010-06-08,55.28,3.14,17.605095541401273
2010-06-09,55.38,3.14,17.636942675159236
2010-06-10,56.34,3.14,17.94267515923567
2010-06-11,56.07,3.14,17.85668789808917
2010-06-14,56.86,3.14,18.108280254777068
2010-06-15,57.54,3.14,18.32484076433121
2010-06-16,57.75,3.14,18.39171974522293
2010-06-17,61.55,3.14,19.601910828025478
2010-06-18,62.1,3.14,19.777070063694268
2010-06-21,61.87,3.14,19.703821656050955
2010-06-22,61.82,3.14,19.687898089171973
2010-06-23,61.46,3.14,19.573248407643312
2010-06-24,62.62,4.15,15.089156626506023
2010-06-25,62.02,4.15,14.944578313253011
2010-06-28,62.04,4.15,14.949397590361444
2010-06-29,60.68,4.15,14.621686746987951
2010-06-30,60.22,4.15,14.510843373493975
2010-07-01,59.9,4.15,14.433734939759034
2010-07-02,59.68,4.15,14.380722891566263
2010-07-06,60.9,4.15,14.67469879518072
2010-07-07,62.21,4.15,14.990361445783131
2010-07-08,62.54,4.15,15.069879518072288
2010-07-09,62.36,4.15,15.026506024096385
2010-07-12,62.38,4.15,15.031325301204818
2010-07-13,62.41,4.15,15.038554216867468
2010-07-14,62.46,4.15,15.050602409638554
2010-07-15,62.76,4.15,15.122891566265059
2010-07-16,61.51,4.15,14.82168674698795
2010-07-19,61.63,4.15,14.850602409638553
2010-07-20,61.78,4.15,14.886746987951806
2010-07-21,61.44,4.15,14.804819277108432
2010-07-22,62.52,4.15,15.065060240963854
2010-07-23,62.78,4.15,15.127710843373492
2010-07-26,63.21,4.15,15.231325301204818
2010-07-27,63.68,4.15,15.344578313253011
2010-07-28,62.09,4.15,14.961445783132529
2010-07-29,61.09,4.15,14.720481927710843
2010-07-30,61.43,4.15,14.802409638554215
2010-08-02,59.71,4.15,14.387951807228914
2010-08-03,59.5,4.15,14.33734939759036
2010-08-04,59.57,4.15,14.354216867469878
2010-08-05,58.81,4.15,14.171084337349397
2010-08-06,58.8,4.15,14.16867469879518
2010-08-09,58.55,4.15,14.108433734939757
2010-08-10,58.65,4.15,14.132530120481926
2010-08-11,57.82,4.15,13.932530120481927
2010-08-12,57.93,4.15,13.959036144578311
2010-08-13,58.15,4.15,14.012048192771083
2010-08-16,58.36,4.15,14.062650602409636
2010-08-17,59.16,4.15,14.255421686746987
2010-08-18,58.97,4.15,14.209638554216866
2010-08-19,58.03,4.15,13.98313253012048
2010-08-20,59.65,4.15,14.373493975903614
2010-08-23,59.79,4.15,14.40722891566265
2010-08-24,58.83,4.15,14.17590361445783
2010-08-25,58.81,4.15,14.171084337349397
2010-08-26,58.34,4.15,14.057831325301205
2010-08-27,58.33,4.15,14.055421686746987
2010-08-30,58.15,4.15,14.012048192771083
2010-08-31,58.48,4.15,14.091566265060239
2010-09-01,59.75,4.15,14.397590361445783
2010-09-02,59.63,4.15,14.36867469879518
2010-09-03,60.38,4.15,14.549397590361446
2010-09-07,60.23,4.15,14.51325301204819
2010-09-08,60.61,4.15,14.604819277108433
2010-09-09,61.11,0.86,71.05813953488372
2010-09-10,61.29,0.86,71.26744186046511
2010-09-13,61.0,0.86,70.93023255813954
2010-09-14,60.41,0.86,70.24418604651163
2010-09-15,60.68,0.86,70.55813953488372
2010-09-16,60.77,0.86,70.66279069767442
2010-09-17,61.07,0.86,71.01162790697674
2010-09-20,61.59,0.86,71.61627906976744
2010-09-21,61.81,0.86,71.87209302325581
2010-09-22,61.93,0.86,72.01162790697674
2010-09-23,60.65,0.86,70.52325581395348
2010-09-24,61.18,0.86,71.13953488372093
2010-09-27,61.05,0.86,70.98837209302326
2010-09-28,61.27,0.86,71.24418604651163
2010-09-29,60.75,0.86,70.63953488372093
2010-09-30,60.53,0.86,70.38372093023256
2010-10-01,60.27,0.86,70.08139534883722
2010-10-04,60.76,0.86,70.65116279069767
2010-10-05,61.77,0.86,71.82558139534885
2010-10-06,61.98,0.86,72.06976744186046
2010-10-07,62.04,0.86,72.13953488372093
2010-10-08,61.9,0.86,71.97674418604652
2010-10-11,62.0,0.86,72.09302325581396
2010-10-12,62.04,0.86,72.13953488372093
2010-10-13,62.83,0.86,73.05813953488372
2010-10-14,62.97,0.86,73.22093023255815
2010-10-15,62.95,0.86,73.19767441860465
2010-10-18,63.11,0.86,73.38372093023256
2010-10-19,62.16,0.86,72.27906976744185
2010-10-20,62.83,0.86,73.05813953488372
2010-10-21,63.07,0.86,73.33720930232558
2010-10-22,63.03,0.86,73.29069767441861
2010-10-25,63.17,0.86,73.45348837209302
2010-10-26,62.94,0.86,73.18604651162791
2010-10-27,62.56,0.86,72.74418604651163
2010-10-28,63.5,0.86,73.83720930232558
2010-10-29,64.28,0.86,74.74418604651163
2010-11-01,64.0,0.86,74.4186046511628
2010-11-02,64.08,0.86,74.51162790697674
2010-11-03,63.93,0.86,74.33720930232558
2010-11-04,64.54,0.86,75.04651162790698
2010-11-05,64.41,0.86,74.8953488372093
2010-11-08,64.46,0.86,74.95348837209302
2010-11-09,63.48,0.86,73.81395348837209
2010-11-10,63.06,0.86,73.32558139534883
2010-11-11,63.09,0.86,73.36046511627907
2010-11-12,62.89,0.86,73.12790697674419
2010-11-15,62.86,0.86,73.09302325581396
2010-11-16,63.1,0.86,73.37209302325581
2010-11-17,63.0,0.86,73.25581395348837
2010-11-18,62.15,0.86,72.26744186046511
2010-11-19,62.23,0.86,72.36046511627907
2010-11-22,62.93,0.86,73.17441860465117
2010-11-23,62.73,0.86,72.94186046511628
2010-11-24,63.0,0.86,73.25581395348837
2010-11-26,63.03,0.86,73.29069767441861
2010-11-29,62.85,0.86,73.0813953488372
2010-11-30,63.25,0.86,73.54651162790698
2010-12-01,64.35,0.86,74.82558139534883
2010-12-02,65.15,0.86,75.75581395348838
2010-12-03,64.95,0.86,75.5232558139535
2010-12-06,64.74,0.86,75.27906976744185
2010-12-07,65.04,0.86,75.6279069767442
2010-12-08,65.36,0.86,76.0
2010-12-09,65.3,0.86,75.93023255813954
2010-12-10,65.5,2.12,30.89622641509434
2010-12-13,65.55,2.12,30.919811320754715
2010-12-14,65.53,2.12,30.910377358490564
2010-12-15,65.45,2.12,30.87264150943396
2010-12-16,65.53,2.12,30.910377358490564
2010-12-17,65.86,2.12,31.066037735849054
2010-12-20,65.63,2.12,30.957547169811317
2010-12-21,65.53,2.12,30.910377358490564
2010-12-22,65.64,2.12,30.962264150943394
2010-12-23,65.84,2.12,31.056603773584907
2010-12-27,65.84,2.12,31.056603773584907
2010-12-28,65.52,2.12,30.905660377358487
2010-12-29,65.39,2.12,30.84433962264151
2010-12-30,65.53,2.12,30.910377358490564
2010-12-31,65.65,2.12,30.96698113207547
2011-01-03,65.57,2.12,30.92924528301886
2011-01-04,63.29,2.12,29.85377358490566
2011-01-05,63.25,2.12,29.834905660377355
2011-01-06,62.4,2.12,29.433962264150942
2011-01-07,62.75,2.12,29.599056603773583
2011-01-10,63.18,2.12,29.80188679245283
2011-01-11,63.77,2.12,30.080188679245282
2011-01-12,64.18,2.12,30.27358490566038
2011-01-13,64.05,2.12,30.212264150943394
2011-01-14,63.4,2.12,29.905660377358487
2011-01-18,63.76,2.12,30.075471698113205
2011-01-19,63.22,2.12,29.82075471698113
2011-01-20,63.45,2.12,29.92924528301887
2011-01-21,63.35,2.12,29.882075471698112
2011-01-24,63.75,2.12,30.07075471698113
2011-01-25,63.11,2.12,29.7688679245283
2011-01-26,62.34,2.12,29.40566037735849
2011-01-27,61.73,2.12,29.117924528301884
2011-01-28,61.84,2.12,29.169811320754718
2011-01-31,62.16,2.12,29.320754716981128
2011-02-01,61.71,2.12,29.108490566037734
2011-02-02,61.2,2.12,28.867924528301888
2011-02-03,62.25,2.12,29.36320754716981
2011-02-04,62.44,2.12,29.452830188679243
2011-02-07,62.87,2.12,29.655660377358487
2011-02-08,63.67,2.12,30.03301886792453
2011-02-09,62.97,2.12,29.702830188679243
2011-02-10,62.52,2.12,29.49056603773585
2011-02-11,62.73,2.12,29.589622641509433
2011-02-14,62.85,2.12,29.64622641509434
2011-02-15,62.91,2.12,29.674528301886788
2011-02-16,63.95,2.12,30.16509433962264
2011-02-17,66.65,2.12,31.43867924528302
2011-02-18,67.33,2.12,31.759433962264147
2011-02-22,67.42,2.12,31.80188679245283
2011-02-23,67.44,2.12,31.811320754716977
2011-02-24,67.49,2.12,31.834905660377355
2011-02-25,68.51,2.12,32.31603773584906
2011-02-28,68.84,2.12,32.471698113207545
2011-03-01,67.82,2.12,31.990566037735846
2011-03-02,68.2,2.12,32.16981132075472
2011-03-03,69.7,2.12,32.87735849056604
2011-03-04,69.81,2.12,32.929245283018865
2011-03-07,69.51,2.12,32.7877358490566
2011-03-08,70.38,2.12,33.198113207547166
2011-03-09,70.8,2.12,33.39622641509434
2011-03-10,70.22,2.12,33.12264150943396
2011-03-11,71.4,3.23,22.10526315789474
2011-03-14,70.2,3.23,21.733746130030962
2011-03-15,69.59,3.23,21.544891640866876
2011-03-16,69.3,3.23,21.455108359133128
2011-03-17,69.14,3.23,21.405572755417957
2011-03-18,70.43,3.23,21.80495356037152
2011-03-21,72.21,3.23,22.356037151702786
2011-03-22,71.72,3.23,22.204334365325078
2011-03-23,71.93,3.23,22.26934984520124
2011-03-24,71.81,3.23,22.232198142414862
2011-03-25,72.45,3.23,22.430340557275542
2011-03-28,72.41,3.23,22.41795665634675
2011-03-29,71.81,3.23,22.232198142414862
2011-03-30,71.26,3.23,22.061919504643964
2011-03-31,71.39,3.23,22.10216718266254
2011-04-01,72.44,3.23,22.427244582043343
2011-04-04,73.13,3.23,22.640866873065015
2011-04-05,73.1,3.23,22.631578947368418
2011-04-06,73.41,3.23,22.727554179566564
2011-04-07,73.08,3.23,22.625386996904023
2011-04-08,73.07,3.23,22.622291021671824
2011-04-11,73.03,3.23,22.609907120743035
2011-04-12,73.83,3.23,22.857585139318886
2011-04-13,74.33,3.23,23.012383900928793
2011-04-14,74.42,3.23,23.040247678018577
2011-04-15,74.45,3.23,23.04953560371517
2011-04-18,73.7,3.23,22.817337461300312
2011-04-19,73.25,3.23,22.678018575851393
2011-04-20,74.21,3.23,22.975232198142415
2011-04-21,73.59,3.23,22.783281733746133
2011-04-25,72.97,3.23,22.591331269349844
2011-04-26,74.33,3.23,23.012383900928793
2011-04-27,74.98,3.23,23.21362229102167
2011-04-28,74.98,3.23,23.21362229102167
2011-04-29,75.07,3.23,23.241486068111453
2011-05-02,75.23,3.23,23.291021671826627
2011-05-03,75.11,3.23,23.25386996904025
2011-05-04,75.02,3.23,23.226006191950464
2011-05-05,73.89,3.23,22.876160990712073
2011-05-06,74.04,3.23,22.922600619195048
2011-05-09,74.66,3.23,23.11455108359133
2011-05-10,75.39,3.23,23.340557275541794
2011-05-11,74.73,3.23,23.13622291021672
2011-05-12,75.87,3.23,23.489164086687307
2011-05-13,75.44,3.23,23.356037151702786
2011-05-16,75.22,3.23,23.287925696594428
2011-05-17,76.71,3.23,23.74922600619195
2011-05-18,76.32,3.23,23.628482972136222
2011-05-19,77.23,3.23,23.910216718266255
2011-05-20,77.81,3.23,24.089783281733748
2011-05-23,76.91,3.23,23.811145510835914
2011-05-24,77.37,3.23,23.953560371517028
2011-05-25,76.32,3.23,23.628482972136222
2011-05-26,77.32,3.23,23.938080495356036
2011-05-27,78.26,3.23,24.229102167182663
2011-05-31,79.28,3.23,24.544891640866872
2011-06-01,79.34,3.23,24.563467492260063
2011-06-02,78.95,3.23,24.442724458204335
2011-06-03,78.18,3.23,24.204334365325078
2011-06-06,77.32,3.23,23.938080495356036
2011-06-07,77.81,3.23,24.089783281733748
2011-06-08,76.39,3.23,23.65015479876161
2011-06-09,78.13,3.23,24.188854489164086
2011-06-10,77.01,3.23,23.842105263157897
2011-06-13,76.89,3.23,23.804953560371516
2011-06-14,77.82,3.23,24.092879256965944
2011-06-15,76.42,3.23,23.659442724458206
2011-06-16,76.09,3.23,23.55727554179567
2011-06-17,77.04,3.23,23.85139318885449
2011-06-20,77.88,3.23,24.11145510835913
2011-06-21,78.43,3.23,24.281733746130033
2011-06-22,77.64,3.23,24.037151702786378
2011-06-23,76.23,3.23,23.60061919504644
2011-06-24,74.9,3.23,23.18885448916409
2011-06-27,75.48,3.23,23.36842105263158
2011-06-28,75.96,4.06,18.70935960591133
2011-06-29,76.29,4.06,18.790640394088673
2011-06-30,76.44,4.06,18.82758620689655
2011-07-01,76.86,4.06,18.931034482758623
2011-07-05,76.53,4.06,18.84975369458128
2011-07-06,76.3,4.06,18.793103448275865
2011-07-07,77.08,4.06,18.985221674876847
2011-07-08,76.25,4.06,18.780788177339904
2011-07-11,76.13,4.06,18.751231527093598
2011-07-12,76.5,4.06,18.842364532019705
2011-07-13,76.44,4.06,18.82758620689655
2011-07-14,75.96,4.06,18.70935960591133
2011-07-15,76.3,4.06,18.793103448275865
2011-07-18,76.66,4.06,18.88177339901478
2011-07-19,78.56,4.06,19.349753694581285
2011-07-20,78.49,4.06,19.332512315270936
2011-07-21,79.67,4.06,19.62315270935961
2011-07-22,80.0,4.06,19.704433497536947
2011-07-25,79.46,4.06,19.571428571428573
2011-07-26,78.86,4.06,19.423645320197046
2011-07-27,78.65,4.06,19.371921182266014
2011-07-28,78.51,4.06,19.337438423645324
2011-07-29,77.92,4.06,19.192118226600986
2011-08-01,77.51,4.06,19.09113300492611
2011-08-02,75.36,4.06,18.561576354679804
2011-08-03,75.79,4.06,18.667487684729068
2011-08-04,73.36,4.06,18.06896551724138
2011-08-05,73.88,4.06,18.19704433497537
2011-08-08,70.48,4.06,17.359605911330053
2011-08-09,71.65,4.06,17.64778325123153
2011-08-10,71.86,4.06,17.699507389162562
2011-08-11,74.18,4.06,18.270935960591135
2011-08-12,74.83,4.06,18.431034482758623
2011-08-15,75.91,4.06,18.69704433497537
2011-08-16,74.89,4.06,18.445812807881776
2011-08-17,75.56,4.06,18.610837438423648
2011-08-18,70.02,4.06,17.246305418719214
2011-08-19,67.82,4.06,16.704433497536947
2011-08-22,67.76,4.06,16.689655172413797
2011-08-23,69.11,4.06,17.02216748768473
2011-08-24,68.72,4.06,16.92610837438424
2011-08-25,67.68,4.06,16.66995073891626
2011-08-26,69.2,4.06,17.04433497536946
2011-08-29,70.75,4.06,17.42610837438424
2011-08-30,70.96,4.06,17.47783251231527
2011-08-31,72.09,4.06,17.756157635467982
2011-09-01,71.85,4.06,17.69704433497537
2011-09-02,71.28,4.06,17.55665024630542
2011-09-06,70.47,4.06,17.357142857142858
2011-09-07,72.26,4.06,17.79802955665025
2011-09-08,71.92,0.98,73.38775510204081
2011-09-09,70.76,0.98,72.20408163265307
2011-09-12,70.86,0.98,72.3061224489796
2011-09-13,71.65,0.98,73.11224489795919
2011-09-14,72.4,0.98,73.87755102040818
2011-09-15,73.63,0.98,75.13265306122449
2011-09-16,73.6,0.98,75.10204081632652
2011-09-19,73.79,0.98,75.29591836734694
2011-09-20,73.75,0.98,75.25510204081633
2011-09-21,73.13,0.98,74.62244897959184
2011-09-22,72.91,0.98,74.39795918367346
2011-09-23,74.24,0.98,75.75510204081633
2011-09-26,74.9,0.98,76.42857142857143
2011-09-27,75.11,0.98,76.64285714285714
2011-09-28,73.71,0.98,75.21428571428571
2011-09-29,73.9,0.98,75.40816326530613
2011-09-30,72.89,0.98,74.37755102040816
2011-10-03,71.4,0.98,72.85714285714286
2011-10-04,71.44,0.98,72.89795918367346
2011-10-05,71.03,0.98,72.4795918367347
2011-10-06,72.4,0.98,73.87755102040818
2011-10-07,72.84,0.98,74.32653061224491
2011-10-10,73.49,0.98,74.98979591836735
2011-10-11,73.99,0.98,75.5
2011-10-12,74.45,0.98,75.96938775510205
2011-10-13,75.19,0.98,76.72448979591837
2011-10-14,75.4,0.98,76.9387755102041
2011-10-17,74.41,0.98,75.92857142857143
2011-10-18,75.57,0.98,77.11224489795917
2011-10-19,74.74,0.98,76.26530612244898
2011-10-20,75.47,0.98,77.01020408163265
2011-10-21,76.52,0.98,78.08163265306122
2011-10-24,77.04,0.98,78.61224489795919
2011-10-25,76.08,0.98,77.63265306122449
2011-10-26,76.31,0.98,77.86734693877551
2011-10-27,76.89,0.98,78.45918367346938
2011-10-28,76.83,0.98,78.39795918367346
2011-10-31,77.02,0.98,78.59183673469387
2011-11-01,77.26,0.98,78.83673469387756
2011-11-02,78.02,0.98,79.61224489795919
2011-11-03,79.11,0.98,80.72448979591837
2011-11-04,78.59,0.98,80.1938775510204
2011-11-07,79.0,0.98,80.61224489795919
2011-11-08,78.36,0.98,79.95918367346938
2011-11-09,75.94,0.98,77.48979591836735
2011-11-10,76.93,0.98,78.50000000000001
2011-11-11,76.87,0.98,78.43877551020408
2011-11-14,75.95,0.98,77.5
2011-11-15,75.64,0.98,77.18367346938776
2011-11-16,73.18,0.98,74.6734693877551
2011-11-17,71.85,0.98,73.31632653061224
2011-11-18,74.29,0.98,75.8061224489796
2011-11-21,74.13,0.98,75.64285714285714
2011-11-22,73.59,0.98,75.09183673469389
2011-11-23,72.48,0.98,73.9591836734694
2011-11-25,73.03,0.98,74.52040816326532
2011-11-28,74.04,0.98,75.55102040816327
2011-11-29,74.13,0.98,75.64285714285714
2011-11-30,75.98,0.98,77.53061224489797
2011-12-01,75.08,0.98,76.61224489795919
2011-12-02,74.9,0.98,76.42857142857143
2011-12-05,76.01,0.98,77.56122448979592
2011-12-06,76.67,0.98,78.23469387755102
2011-12-07,76.59,0.98,78.1530612244898
2011-12-08,76.15,0.98,77.70408163265307
2011-12-09,77.42,2.09,37.04306220095694
2011-12-12,76.48,2.09,36.5933014354067
2011-12-13,76.28,2.09,36.49760765550239
2011-12-14,76.39,2.09,36.55023923444976
2011-12-15,76.52,2.09,36.61244019138756
2011-12-16,76.76,2.09,36.727272727272734
2011-12-19,76.62,2.09,36.66028708133972
2011-12-20,78.39,2.09,37.50717703349282
2011-12-21,78.71,2.09,37.66028708133971
2011-12-22,78.5,2.09,37.55980861244019
2011-12-23,78.8,2.09,37.70334928229665
2011-12-27,78.72,2.09,37.66507177033493
2011-12-28,78.36,2.09,37.49282296650718
2011-12-29,78.63,2.09,37.622009569377994
2011-12-30,78.17,2.09,37.40191387559809
2012-01-03,77.3,2.09,36.985645933014354
2012-01-04,77.28,2.09,36.97607655502393
2012-01-05,77.68,2.09,37.16746411483254
2012-01-06,77.42,2.09,37.04306220095694
2012-01-09,77.96,2.09,37.301435406698566
2012-01-10,78.8,2.09,37.70334928229665
2012-01-11,78.81,2.09,37.70813397129187
2012-01-12,79.08,2.09,37.83732057416268
2012-01-13,78.83,2.09,37.717703349282296
2012-01-17,80.25,2.09,38.397129186602875
2012-01-18,81.05,2.09,38.7799043062201
2012-01-19,81.04,2.09,38.77511961722489
2012-01-20,80.38,2.09,38.45933014354067
2012-01-23,81.06,2.09,38.78468899521531
2012-01-24,81.0,2.09,38.75598086124402
2012-01-25,81.19,2.09,38.84688995215311
2012-01-26,79.02,2.09,37.80861244019139
2012-01-27,78.59,2.09,37.60287081339713
2012-01-30,78.32,2.09,37.473684210526315
2012-01-31,78.78,2.09,37.693779904306226
2012-02-01,79.6,2.09,38.08612440191388
2012-02-02,79.74,2.09,38.15311004784689
2012-02-03,79.56,2.09,38.066985645933016
2012-02-06,79.52,2.09,38.047846889952154
2012-02-07,79.32,2.09,37.952153110047846
2012-02-08,78.8,2.09,37.70334928229665
2012-02-09,79.21,2.09,37.899521531100476
2012-02-10,78.84,2.09,37.72248803827752
2012-02-13,79.29,2.09,37.937799043062206
2012-02-14,79.42,2.09,38.0
2012-02-15,78.15,2.09,37.39234449760766
2012-02-16,71.6,2.09,34.25837320574163
2012-02-17,73.07,2.09,34.961722488038276
2012-02-21,72.43,2.09,34.6555023923445
2012-02-22,72.67,2.09,34.770334928229666
2012-02-23,73.74,2.09,35.282296650717704
2012-02-24,74.74,2.09,35.760765550239235
2012-02-27,74.79,2.09,35.78468899521532
2012-02-28,74.4,2.09,35.59808612440192
2012-02-29,75.32,2.09,36.038277511961724
2012-03-01,75.85,2.09,36.291866028708135
