date,CE,CE_EPS,PE Ratio
2010-04-08,32.89,3.3,9.966666666666667
2010-04-09,33.46,3.3,10.13939393939394
2010-04-12,33.58,3.3,10.175757575757576
2010-04-13,33.5,3.3,10.151515151515152
2010-04-14,34.48,3.3,10.448484848484847
2010-04-15,34.3,3.3,10.393939393939394
2010-04-16,33.9,3.3,10.272727272727273
2010-04-19,33.16,3.3,10.048484848484849
2010-04-20,33.61,3.3,10.184848484848485
2010-04-21,33.17,3.3,10.051515151515153
2010-04-22,33.13,3.3,10.03939393939394
2010-04-23,34.35,3.3,10.40909090909091
2010-04-26,34.86,3.3,10.563636363636364
2010-04-27,33.34,0.1,333.40000000000003
2010-04-28,32.86,0.1,328.59999999999997
2010-04-29,33.63,0.1,336.3
2010-04-30,31.99,0.1,319.9
2010-05-03,31.88,0.1,318.79999999999995
2010-05-04,29.65,0.1,296.49999999999994
2010-05-05,29.03,0.1,290.3
2010-05-06,27.48,0.1,274.8
2010-05-07,26.77,0.1,267.7
2010-05-10,28.44,0.1,284.4
2010-05-11,29.04,0.1,290.4
2010-05-12,30.26,0.1,302.6
2010-05-13,29.88,0.1,298.79999999999995
2010-05-14,29.18,0.1,291.79999999999995
2010-05-17,28.77,0.1,287.7
2010-05-18,28.1,0.1,281.0
2010-05-19,27.96,0.1,279.59999999999997
2010-05-20,26.46,0.1,264.59999999999997
2010-05-21,27.51,0.1,275.1
2010-05-24,26.86,0.1,268.59999999999997
2010-05-25,27.53,0.1,275.3
2010-05-26,27.43,0.1,274.29999999999995
2010-05-27,29.31,0.1,293.09999999999997
2010-05-28,28.67,0.1,286.7
2010-06-01,27.41,0.1,274.09999999999997
2010-06-02,28.67,0.1,286.7
2010-06-03,28.52,0.1,285.2
2010-06-04,27.43,0.1,274.29999999999995
2010-06-07,26.15,0.1,261.49999999999994
2010-06-08,26.03,0.1,260.3
2010-06-09,26.17,0.1,261.7
2010-06-10,27.88,0.1,278.79999999999995
2010-06-11,27.98,0.1,279.8
2010-06-14,28.26,0.1,282.6
2010-06-15,28.84,0.1,288.4
2010-06-16,28.24,0.1,282.4
2010-06-17,27.98,0.1,279.8
2010-06-18,28.82,0.1,288.2
2010-06-21,28.92,0.1,289.2
2010-06-22,28.58,0.1,285.79999999999995
2010-06-23,28.06,0.1,280.59999999999997
2010-06-24,26.77,0.1,267.7
2010-06-25,27.02,0.1,270.2
2010-06-28,26.46,0.1,264.59999999999997
2010-06-29,25.19,0.1,251.9
2010-06-30,24.91,0.1,249.1
2010-07-01,24.43,0.1,244.29999999999998
2010-07-02,24.26,0.1,242.6
2010-07-06,23.84,0.1,238.39999999999998
2010-07-07,25.22,0.1,252.2
2010-07-08,25.98,0.1,259.8
2010-07-09,26.35,0.1,263.5
2010-07-12,26.43,0.1,264.29999999999995
2010-07-13,27.12,0.1,271.2
2010-07-14,26.5,0.1,265.0
2010-07-15,26.23,0.1,262.3
2010-07-16,25.03,0.1,250.3
2010-07-19,25.18,0.1,251.79999999999998
2010-07-20,26.45,0.1,264.5
2010-07-21,27.15,0.1,271.49999999999994
2010-07-22,28.04,0.1,280.4
2010-07-23,28.37,0.1,283.7
2010-07-26,29.13,0.1,291.29999999999995
2010-07-27,29.13,0.1,291.29999999999995
2010-07-28,28.44,0.1,284.4
2010-07-29,27.95,1.02,27.401960784313726
2010-07-30,28.09,1.02,27.53921568627451
2010-08-02,29.27,1.02,28.69607843137255
2010-08-03,28.86,1.02,28.294117647058822
2010-08-04,29.31,1.02,28.735294117647058
2010-08-05,29.35,1.02,28.77450980392157
2010-08-06,29.09,1.02,28.519607843137255
2010-08-09,29.73,1.02,29.147058823529413
2010-08-10,29.21,1.02,28.637254901960784
2010-08-11,27.61,1.02,27.06862745098039
2010-08-12,27.25,1.02,26.715686274509803
2010-08-13,27.42,1.02,26.88235294117647
2010-08-16,27.2,1.02,26.666666666666664
2010-08-17,28.27,1.02,27.715686274509803
2010-08-18,27.87,1.02,27.323529411764707
2010-08-19,26.89,1.02,26.362745098039216
2010-08-20,26.27,1.02,25.754901960784313
2010-08-23,25.95,1.02,25.441176470588236
2010-08-24,25.0,1.02,24.509803921568626
2010-08-25,26.15,1.02,25.637254901960784
2010-08-26,26.18,1.02,25.666666666666664
2010-08-27,27.0,1.02,26.470588235294116
2010-08-30,26.59,1.02,26.06862745098039
2010-08-31,26.7,1.02,26.176470588235293
2010-09-01,28.05,1.02,27.5
2010-09-02,28.45,1.02,27.892156862745097
2010-09-03,29.0,1.02,28.431372549019606
2010-09-07,28.0,1.02,27.45098039215686
2010-09-08,28.57,1.02,28.009803921568626
2010-09-09,28.73,1.02,28.166666666666668
2010-09-10,29.0,1.02,28.431372549019606
2010-09-13,30.51,1.02,29.911764705882355
2010-09-14,31.5,1.02,30.88235294117647
2010-09-15,31.23,1.02,30.61764705882353
2010-09-16,32.1,1.02,31.47058823529412
2010-09-17,31.85,1.02,31.225490196078432
2010-09-20,31.98,1.02,31.352941176470587
2010-09-21,31.37,1.02,30.754901960784313
2010-09-22,31.75,1.02,31.127450980392155
2010-09-23,31.69,1.02,31.068627450980394
2010-09-24,32.69,1.02,32.049019607843135
2010-09-27,32.61,1.02,31.970588235294116
2010-09-28,32.94,1.02,32.29411764705882
2010-09-29,32.43,1.02,31.794117647058822
2010-09-30,32.1,1.02,31.47058823529412
2010-10-01,32.25,1.02,31.61764705882353
2010-10-04,31.57,1.02,30.95098039215686
2010-10-05,32.94,1.02,32.29411764705882
2010-10-06,33.45,1.02,32.794117647058826
2010-10-07,33.08,1.02,32.431372549019606
2010-10-08,34.16,1.02,33.49019607843137
2010-10-11,33.95,1.02,33.2843137254902
2010-10-12,34.24,1.02,33.568627450980394
2010-10-13,34.32,1.02,33.64705882352941
2010-10-14,33.93,1.02,33.26470588235294
2010-10-15,34.04,1.02,33.37254901960784
2010-10-18,34.18,1.02,33.509803921568626
2010-10-19,32.72,1.02,32.07843137254902
2010-10-20,33.95,1.02,33.2843137254902
2010-10-21,34.03,1.02,33.36274509803922
2010-10-22,33.75,1.02,33.088235294117645
2010-10-25,34.97,1.02,34.28431372549019
2010-10-26,35.64,0.93,38.32258064516129
2010-10-27,35.53,0.93,38.204301075268816
2010-10-28,35.49,0.93,38.16129032258065
2010-10-29,35.65,0.93,38.33333333333333
2010-11-01,35.9,0.93,38.60215053763441
2010-11-02,36.61,0.93,39.36559139784946
2010-11-03,36.75,0.93,39.516129032258064
2010-11-04,38.33,0.93,41.21505376344086
2010-11-05,39.07,0.93,42.01075268817204
2010-11-08,38.87,0.93,41.79569892473118
2010-11-09,36.96,0.93,39.74193548387097
2010-11-10,37.5,0.93,40.32258064516129
2010-11-11,37.78,0.93,40.623655913978496
2010-11-12,36.73,0.93,39.494623655913976
2010-11-15,36.26,0.93,38.98924731182795
2010-11-16,35.07,0.93,37.70967741935484
2010-11-17,35.24,0.93,37.89247311827957
2010-11-18,36.82,0.93,39.59139784946236
2010-11-19,37.17,0.93,39.96774193548387
2010-11-22,37.29,0.93,40.096774193548384
2010-11-23,36.37,0.93,39.107526881720425
2010-11-24,37.17,0.93,39.96774193548387
2010-11-26,36.51,0.93,39.258064516129025
2010-11-29,36.36,0.93,39.096774193548384
2010-11-30,37.0,0.93,39.784946236559136
2010-12-01,38.43,0.93,41.32258064516129
2010-12-02,38.81,0.93,41.73118279569893
2010-12-03,39.48,0.93,42.4516129032258
2010-12-06,39.49,0.93,42.46236559139785
2010-12-07,38.94,0.93,41.87096774193548
2010-12-08,38.48,0.93,41.3763440860215
2010-12-09,38.91,0.93,41.83870967741935
2010-12-10,39.17,0.93,42.11827956989247
2010-12-13,39.56,0.93,42.53763440860215
2010-12-14,39.83,0.93,42.827956989247305
2010-12-15,40.05,0.93,43.064516129032256
2010-12-16,40.28,0.93,43.31182795698925
2010-12-17,40.5,0.93,43.54838709677419
2010-12-20,40.57,0.93,43.623655913978496
2010-12-21,41.15,0.93,44.247311827956985
2010-12-22,40.79,0.93,43.86021505376344
2010-12-23,40.82,0.93,43.89247311827957
2010-12-27,40.39,0.93,43.43010752688172
2010-12-28,40.27,0.93,43.30107526881721
2010-12-29,40.84,0.93,43.913978494623656
2010-12-30,41.04,0.93,44.12903225806451
2010-12-31,41.17,0.93,44.26881720430107
2011-01-03,42.28,0.93,45.46236559139785
2011-01-04,41.7,0.93,44.83870967741935
2011-01-05,41.71,0.93,44.8494623655914
2011-01-06,42.21,0.93,45.387096774193544
2011-01-07,42.3,0.93,45.48387096774193
2011-01-10,42.85,0.93,46.075268817204304
2011-01-11,42.77,0.93,45.98924731182796
2011-01-12,43.56,0.93,46.83870967741935
2011-01-13,43.19,0.93,46.44086021505376
2011-01-14,43.18,0.93,46.43010752688172
2011-01-18,43.87,0.93,47.17204301075268
2011-01-19,42.72,0.93,45.93548387096774
2011-01-20,40.77,0.93,43.83870967741936
2011-01-21,40.75,0.93,43.817204301075265
2011-01-24,40.76,0.93,43.827956989247305
2011-01-25,40.44,0.93,43.48387096774193
2011-01-26,41.02,0.93,44.10752688172043
2011-01-27,41.11,0.93,44.204301075268816
2011-01-28,40.36,0.93,43.39784946236559
2011-01-31,41.49,0.93,44.61290322580645
2011-02-01,43.09,0.93,46.333333333333336
2011-02-02,43.96,0.93,47.26881720430107
2011-02-03,43.02,0.93,46.25806451612903
2011-02-04,42.93,0.93,46.16129032258064
2011-02-07,43.25,0.93,46.50537634408602
2011-02-08,44.26,0.93,47.59139784946236
2011-02-09,43.3,0.93,46.55913978494623
2011-02-10,43.67,0.93,46.956989247311824
2011-02-11,43.8,0.37,118.37837837837837
2011-02-14,43.98,0.37,118.86486486486486
2011-02-15,43.28,0.37,116.97297297297298
2011-02-16,43.7,0.37,118.10810810810811
2011-02-17,44.97,0.37,121.54054054054053
2011-02-18,44.17,0.37,119.37837837837839
2011-02-22,41.26,0.37,111.51351351351352
2011-02-23,40.61,0.37,109.75675675675676
2011-02-24,39.77,0.37,107.4864864864865
2011-02-25,41.02,0.37,110.86486486486487
2011-02-28,41.45,0.37,112.02702702702703
2011-03-01,40.82,0.37,110.32432432432432
2011-03-02,40.96,0.37,110.70270270270271
2011-03-03,42.33,0.37,114.4054054054054
2011-03-04,41.73,0.37,112.78378378378378
2011-03-07,41.35,0.37,111.75675675675676
2011-03-08,41.75,0.37,112.83783783783784
2011-03-09,40.47,0.37,109.37837837837837
2011-03-10,39.01,0.37,105.43243243243244
2011-03-11,40.01,0.37,108.13513513513513
2011-03-14,40.18,0.37,108.5945945945946
2011-03-15,39.98,0.37,108.05405405405405
2011-03-16,38.85,0.37,105.0
2011-03-17,39.42,0.37,106.54054054054055
2011-03-18,39.85,0.37,107.70270270270271
2011-03-21,40.81,0.37,110.2972972972973
2011-03-22,40.44,0.37,109.29729729729729
2011-03-23,41.22,0.37,111.4054054054054
2011-03-24,42.62,0.37,115.18918918918918
2011-03-25,43.08,0.37,116.43243243243244
2011-03-28,43.0,0.37,116.21621621621622
2011-03-29,43.73,0.37,118.18918918918918
2011-03-30,44.37,0.37,119.91891891891892
2011-03-31,44.37,0.37,119.91891891891892
2011-04-01,44.46,0.37,120.16216216216216
2011-04-04,45.91,0.37,124.08108108108107
2011-04-05,46.47,0.37,125.5945945945946
2011-04-06,46.25,0.37,125.0
2011-04-07,46.44,0.37,125.51351351351352
2011-04-08,46.18,0.37,124.8108108108108
2011-04-11,45.36,0.37,122.5945945945946
2011-04-12,44.17,0.37,119.37837837837839
2011-04-13,44.6,0.37,120.54054054054055
2011-04-14,44.53,0.37,120.35135135135135
2011-04-15,45.29,0.37,122.4054054054054
2011-04-18,44.82,0.37,121.13513513513514
2011-04-19,45.79,0.37,123.75675675675676
2011-04-20,47.11,0.37,127.32432432432432
2011-04-21,48.45,0.37,130.94594594594597
2011-04-25,48.35,0.37,130.67567567567568
2011-04-26,49.43,0.91,54.318681318681314
2011-04-27,49.3,0.91,54.17582417582417
2011-04-28,49.47,0.91,54.36263736263736
2011-04-29,49.92,0.91,54.857142857142854
2011-05-02,49.53,0.91,54.42857142857143
2011-05-03,48.17,0.91,52.934065934065934
2011-05-04,47.12,0.91,51.780219780219774
2011-05-05,48.63,0.91,53.43956043956044
2011-05-06,48.6,0.91,53.40659340659341
2011-05-09,49.91,0.91,54.84615384615384
2011-05-10,52.08,0.91,57.230769230769226
2011-05-11,50.64,0.91,55.64835164835165
2011-05-12,51.21,0.91,56.27472527472527
2011-05-13,51.63,0.91,56.73626373626374
2011-05-16,50.03,0.91,54.97802197802198
2011-05-17,49.13,0.91,53.98901098901099
2011-05-18,50.43,0.91,55.417582417582416
2011-05-19,50.62,0.91,55.62637362637362
2011-05-20,50.23,0.91,55.19780219780219
2011-05-23,48.3,0.91,53.07692307692307
2011-05-24,48.5,0.91,53.29670329670329
2011-05-25,49.29,0.91,54.16483516483516
2011-05-26,49.47,0.91,54.36263736263736
2011-05-27,50.92,0.91,55.956043956043956
2011-05-31,52.09,0.91,57.24175824175824
2011-06-01,49.9,0.91,54.83516483516483
2011-06-02,49.85,0.91,54.78021978021978
2011-06-03,48.37,0.91,53.153846153846146
2011-06-06,47.84,0.91,52.57142857142858
2011-06-07,47.95,0.91,52.69230769230769
2011-06-08,46.96,0.91,51.604395604395606
2011-06-09,47.47,0.91,52.16483516483516
2011-06-10,46.65,0.91,51.26373626373626
2011-06-13,46.88,0.91,51.51648351648352
2011-06-14,48.01,0.91,52.75824175824175
2011-06-15,48.71,0.91,53.527472527472526
2011-06-16,47.78,0.91,52.505494505494504
2011-06-17,47.56,0.91,52.26373626373626
2011-06-20,49.16,0.91,54.021978021978015
2011-06-21,50.9,0.91,55.93406593406593
2011-06-22,50.43,0.91,55.417582417582416
2011-06-23,51.13,0.91,56.18681318681319
2011-06-24,50.51,0.91,55.505494505494504
2011-06-27,50.36,0.91,55.340659340659336
2011-06-28,52.06,0.91,57.20879120879121
2011-06-29,52.59,0.91,57.791208791208796
2011-06-30,53.31,0.91,58.582417582417584
2011-07-01,54.0,0.91,59.340659340659336
2011-07-05,54.83,0.91,60.25274725274725
2011-07-06,54.75,0.91,60.16483516483516
2011-07-07,55.53,0.91,61.02197802197802
2011-07-08,54.61,0.91,60.01098901098901
2011-07-11,53.08,0.91,58.32967032967033
2011-07-12,53.04,0.91,58.285714285714285
2011-07-13,53.84,0.91,59.16483516483517
2011-07-14,53.23,0.91,58.49450549450549
2011-07-15,53.61,0.91,58.91208791208791
2011-07-18,52.81,0.91,58.032967032967036
2011-07-19,54.16,0.91,59.51648351648351
2011-07-20,54.62,0.91,60.021978021978015
2011-07-21,57.66,0.91,63.36263736263736
2011-07-22,57.6,1.3,44.30769230769231
2011-07-25,57.16,1.3,43.96923076923076
2011-07-26,56.57,1.3,43.51538461538461
2011-07-27,54.37,1.3,41.82307692307692
2011-07-28,54.77,1.3,42.13076923076923
2011-07-29,55.13,1.3,42.40769230769231
2011-08-01,54.6,1.3,42.0
2011-08-02,50.83,1.3,39.099999999999994
2011-08-03,49.2,1.3,37.84615384615385
2011-08-04,45.0,1.3,34.61538461538461
2011-08-05,43.81,1.3,33.7
2011-08-08,37.94,1.3,29.18461538461538
2011-08-09,41.87,1.3,32.207692307692305
2011-08-10,39.56,1.3,30.430769230769233
2011-08-11,42.04,1.3,32.33846153846154
2011-08-12,43.79,1.3,33.684615384615384
2011-08-15,45.36,1.3,34.89230769230769
2011-08-16,43.74,1.3,33.646153846153844
2011-08-17,43.0,1.3,33.07692307692307
2011-08-18,39.31,1.3,30.23846153846154
2011-08-19,38.47,1.3,29.592307692307692
2011-08-22,37.8,1.3,29.076923076923073
2011-08-23,40.29,1.3,30.99230769230769
2011-08-24,41.59,1.3,31.992307692307694
2011-08-25,41.16,1.3,31.66153846153846
2011-08-26,43.83,1.3,33.715384615384615
2011-08-29,45.55,1.3,35.03846153846153
2011-08-30,46.04,1.3,35.41538461538461
2011-08-31,47.01,1.3,36.161538461538456
2011-09-01,46.42,1.3,35.707692307692305
2011-09-02,43.97,1.3,33.82307692307692
2011-09-06,41.67,1.3,32.05384615384615
2011-09-07,43.61,1.3,33.54615384615384
2011-09-08,42.85,1.3,32.96153846153846
2011-09-09,40.74,1.3,31.338461538461537
2011-09-12,40.92,1.3,31.47692307692308
2011-09-13,42.81,1.3,32.93076923076923
2011-09-14,43.32,1.3,33.323076923076925
2011-09-15,44.31,1.3,34.08461538461538
2011-09-16,44.08,1.3,33.90769230769231
2011-09-19,43.45,1.3,33.42307692307693
2011-09-20,43.19,1.3,33.22307692307692
2011-09-21,38.87,1.3,29.9
2011-09-22,35.6,1.3,27.384615384615383
2011-09-23,36.12,1.3,27.784615384615382
2011-09-26,38.0,1.3,29.23076923076923
2011-09-27,39.41,1.3,30.315384615384612
2011-09-28,36.39,1.3,27.99230769230769
2011-09-29,35.88,1.3,27.6
2011-09-30,32.53,1.3,25.023076923076925
2011-10-03,31.61,1.3,24.315384615384612
2011-10-04,31.49,1.3,24.22307692307692
2011-10-05,33.72,1.3,25.938461538461535
2011-10-06,36.82,1.3,28.323076923076922
2011-10-07,36.07,1.3,27.746153846153845
2011-10-10,38.14,1.3,29.338461538461537
2011-10-11,38.15,1.3,29.346153846153843
2011-10-12,39.65,1.3,30.499999999999996
2011-10-13,38.62,1.3,29.707692307692305
2011-10-14,40.85,1.3,31.423076923076923
2011-10-17,38.6,1.3,29.692307692307693
2011-10-18,39.38,1.3,30.292307692307695
2011-10-19,37.27,1.3,28.669230769230772
2011-10-20,37.34,1.3,28.723076923076924
2011-10-21,39.87,1.3,30.669230769230765
2011-10-24,42.17,1.3,32.43846153846154
2011-10-25,41.34,1.3,31.8
2011-10-26,42.26,1.07,39.495327102803735
2011-10-27,45.45,1.07,42.47663551401869
2011-10-28,46.0,1.07,42.99065420560748
2011-10-31,43.55,1.07,40.70093457943925
2011-11-01,41.09,1.07,38.401869158878505
2011-11-02,42.26,1.07,39.495327102803735
2011-11-03,43.91,1.07,41.037383177570085
2011-11-04,43.9,1.07,41.02803738317757
2011-11-07,43.86,1.07,40.99065420560748
2011-11-08,44.85,1.07,41.915887850467286
2011-11-09,42.48,1.07,39.70093457943925
2011-11-10,43.15,1.07,40.32710280373831
2011-11-11,44.05,1.07,41.168224299065415
2011-11-14,43.69,1.07,40.83177570093458
2011-11-15,43.4,1.07,40.560747663551396
2011-11-16,42.71,1.07,39.915887850467286
2011-11-17,40.18,1.07,37.55140186915887
2011-11-18,40.83,1.07,38.15887850467289
2011-11-21,41.19,1.07,38.495327102803735
2011-11-22,41.4,1.07,38.691588785046726
2011-11-23,40.04,1.07,37.42056074766355
2011-11-25,40.47,1.07,37.822429906542055
2011-11-28,42.8,1.07,39.99999999999999
2011-11-29,42.56,1.07,39.77570093457944
2011-11-30,46.49,1.07,43.44859813084112
2011-12-01,46.14,1.07,43.1214953271028
2011-12-02,45.57,1.07,42.58878504672897
2011-12-05,46.36,1.07,43.32710280373831
2011-12-06,46.19,1.07,43.168224299065415
2011-12-07,45.14,1.07,42.18691588785047
2011-12-08,43.19,1.07,40.364485981308405
2011-12-09,44.12,1.07,41.233644859813076
2011-12-12,42.59,1.07,39.80373831775701
2011-12-13,42.4,1.07,39.626168224299064
2011-12-14,42.07,1.07,39.31775700934579
2011-12-15,41.94,1.07,39.196261682242984
2011-12-16,42.15,1.07,39.392523364485974
2011-12-19,40.96,1.07,38.2803738317757
2011-12-20,43.38,1.07,40.54205607476636
2011-12-21,43.27,1.07,40.4392523364486
2011-12-22,43.8,1.07,40.93457943925233
2011-12-23,44.31,1.07,41.41121495327103
2011-12-27,44.5,1.07,41.58878504672897
2011-12-28,43.74,1.07,40.87850467289719
2011-12-29,44.41,1.07,41.50467289719626
2011-12-30,44.27,1.07,41.373831775700936
2012-01-03,45.97,1.07,42.9626168224299
2012-01-04,46.48,1.07,43.43925233644859
2012-01-05,45.72,1.07,42.72897196261682
2012-01-06,44.57,1.07,41.654205607476634
2012-01-09,44.03,1.07,41.149532710280376
2012-01-10,45.75,1.07,42.75700934579439
2012-01-11,45.89,1.07,42.88785046728972
2012-01-12,47.19,1.07,44.10280373831775
2012-01-13,46.47,1.07,43.429906542056074
2012-01-17,46.52,1.07,43.47663551401869
2012-01-18,49.0,1.07,45.794392523364486
2012-01-19,48.8,1.07,45.60747663551401
2012-01-20,47.86,1.07,44.72897196261682
2012-01-23,48.03,1.07,44.88785046728972
2012-01-24,48.0,1.07,44.85981308411215
2012-01-25,49.04,1.07,45.83177570093458
2012-01-26,48.26,1.07,45.10280373831775
2012-01-27,49.56,1.07,46.3177570093458
2012-01-30,49.31,1.07,46.08411214953271
2012-01-31,48.71,1.07,45.523364485981304
2012-02-01,50.5,1.07,47.19626168224299
2012-02-02,50.5,1.07,47.19626168224299
2012-02-03,51.16,1.07,47.813084112149525
2012-02-06,52.22,1.07,48.803738317757
2012-02-07,51.64,1.07,48.26168224299065
2012-02-08,50.77,1.07,47.44859813084112
2012-02-09,51.39,1.07,48.02803738317757
2012-02-10,49.99,0.61,81.95081967213115
2012-02-13,50.88,0.61,83.40983606557377
2012-02-14,50.44,0.61,82.68852459016394
2012-02-15,50.36,0.61,82.55737704918033
2012-02-16,51.79,0.61,84.90163934426229
2012-02-17,51.93,0.61,85.1311475409836
2012-02-21,51.41,0.61,84.27868852459017
2012-02-22,50.04,0.61,82.0327868852459
2012-02-23,48.71,0.61,79.85245901639344
2012-02-24,48.52,0.61,79.54098360655739
2012-02-27,48.37,0.61,79.29508196721311
2012-02-28,48.18,0.61,78.98360655737704
2012-02-29,47.57,0.61,77.98360655737706
2012-03-01,48.41,0.61,79.36065573770492
2012-03-02,48.46,0.61,79.44262295081967
2012-03-05,46.46,0.61,76.16393442622952
2012-03-06,44.84,0.61,73.50819672131148
2012-03-07,45.35,0.61,74.34426229508198
2012-03-08,45.86,0.61,75.18032786885246
2012-03-09,46.09,0.61,75.55737704918033
2012-03-12,45.69,0.61,74.90163934426229
2012-03-13,47.54,0.61,77.93442622950819
2012-03-14,46.45,0.61,76.14754098360656
2012-03-15,47.47,0.61,77.81967213114754
2012-03-16,47.33,0.61,77.59016393442623
2012-03-19,47.27,0.61,77.49180327868854
2012-03-20,45.69,0.61,74.90163934426229
2012-03-21,45.2,0.61,74.09836065573771
2012-03-22,42.98,0.61,70.45901639344262
2012-03-23,44.3,0.61,72.62295081967213
2012-03-26,45.25,0.61,74.18032786885246
2012-03-27,45.15,0.61,74.01639344262296
2012-03-28,44.72,0.61,73.31147540983606
2012-03-29,45.75,0.61,75.0
2012-03-30,46.18,0.61,75.70491803278689
2012-04-02,46.8,0.61,76.72131147540983
2012-04-03,46.04,0.61,75.47540983606558
2012-04-04,45.16,0.61,74.0327868852459
2012-04-05,45.17,0.61,74.04918032786885
2012-04-09,44.42,0.61,72.81967213114754
2012-04-10,43.3,0.61,70.98360655737704
2012-04-11,44.73,0.61,73.32786885245902
2012-04-12,47.07,0.61,77.16393442622952
2012-04-13,46.61,0.61,76.40983606557377
2012-04-16,46.55,0.61,76.31147540983606
2012-04-17,47.97,0.61,78.63934426229508
2012-04-18,47.07,0.61,77.16393442622952
2012-04-19,48.12,0.61,78.88524590163934
2012-04-20,48.05,0.61,78.77049180327869
2012-04-23,47.12,0.61,77.24590163934425
2012-04-24,46.46,1.17,39.70940170940171
2012-04-25,47.63,1.17,40.70940170940172
2012-04-26,48.4,1.17,41.36752136752137
2012-04-27,49.65,1.17,42.43589743589744
2012-04-30,48.46,1.17,41.41880341880342
2012-05-01,48.33,1.17,41.30769230769231
2012-05-02,47.67,1.17,40.743589743589745
2012-05-03,47.44,1.17,40.547008547008545
2012-05-04,46.36,1.17,39.623931623931625
2012-05-07,45.83,1.17,39.17094017094017
2012-05-08,45.12,1.17,38.56410256410256
2012-05-09,44.8,1.17,38.29059829059829
2012-05-10,44.8,1.17,38.29059829059829
2012-05-11,45.0,1.17,38.46153846153847
2012-05-14,43.69,1.17,37.34188034188034
2012-05-15,42.84,1.17,36.61538461538462
2012-05-16,41.67,1.17,35.61538461538462
2012-05-17,40.21,1.17,34.36752136752137
2012-05-18,40.09,1.17,34.26495726495727
2012-05-21,42.1,1.17,35.98290598290598
2012-05-22,41.26,1.17,35.26495726495727
2012-05-23,41.31,1.17,35.307692307692314
2012-05-24,40.81,1.17,34.88034188034189
2012-05-25,40.78,1.17,34.85470085470086
2012-05-29,42.21,1.17,36.07692307692308
2012-05-30,40.3,1.17,34.44444444444444
2012-05-31,39.81,1.17,34.02564102564103
2012-06-01,37.73,1.17,32.24786324786325
2012-06-04,37.38,1.17,31.948717948717952
2012-06-05,38.0,1.17,32.478632478632484
2012-06-06,39.1,1.17,33.41880341880342
2012-06-07,39.23,1.17,33.52991452991453
2012-06-08,38.41,1.17,32.82905982905983
2012-06-11,37.71,1.17,32.23076923076923
2012-06-12,38.26,1.17,32.7008547008547
2012-06-13,37.22,1.17,31.811965811965813
2012-06-14,36.54,1.17,31.230769230769234
2012-06-15,38.13,1.17,32.58974358974359
2012-06-18,37.99,1.17,32.47008547008547
2012-06-19,39.07,1.17,33.3931623931624
2012-06-20,38.49,1.17,32.8974358974359
2012-06-21,35.54,1.17,30.37606837606838
2012-06-22,35.61,1.17,30.435897435897438
2012-06-25,34.84,1.17,29.777777777777782
2012-06-26,34.91,1.17,29.837606837606838
2012-06-27,34.55,1.17,29.529914529914528
2012-06-28,33.6,1.17,28.717948717948723
2012-06-29,34.62,1.17,29.589743589743588
2012-07-02,33.54,1.17,28.666666666666668
2012-07-03,34.46,1.17,29.452991452991455
2012-07-05,34.29,1.17,29.30769230769231
2012-07-06,33.49,1.17,28.62393162393163
2012-07-09,33.28,1.17,28.444444444444446
2012-07-10,33.7,1.17,28.803418803418808
2012-07-11,33.79,1.17,28.88034188034188
2012-07-12,33.45,1.17,28.589743589743595
2012-07-13,34.5,1.17,29.48717948717949
2012-07-16,34.17,1.17,29.205128205128208
2012-07-17,34.96,1.17,29.880341880341884
2012-07-18,34.95,1.17,29.871794871794876
2012-07-19,36.83,1.17,31.47863247863248
2012-07-20,35.94,1.17,30.71794871794872
2012-07-23,35.52,1.17,30.358974358974365
2012-07-24,37.56,1.17,32.10256410256411
2012-07-25,37.0,1.33,27.819548872180448
2012-07-26,37.61,1.33,28.278195488721803
2012-07-27,38.19,1.33,28.71428571428571
2012-07-30,38.03,1.33,28.593984962406015
2012-07-31,38.13,1.33,28.669172932330827
2012-08-01,37.88,1.33,28.481203007518797
2012-08-02,37.61,1.33,28.278195488721803
2012-08-03,38.29,1.33,28.789473684210524
2012-08-06,38.71,1.33,29.105263157894736
2012-08-07,39.51,1.33,29.70676691729323
2012-08-08,40.4,1.33,30.375939849624057
2012-08-09,39.98,1.33,30.060150375939845
2012-08-10,40.69,1.33,30.59398496240601
2012-08-13,39.74,1.33,29.8796992481203
2012-08-14,39.1,1.33,29.398496240601503
2012-08-15,40.51,1.33,30.45864661654135
2012-08-16,41.53,1.33,31.225563909774436
2012-08-17,41.29,1.33,31.045112781954884
2012-08-20,40.88,1.33,30.736842105263158
2012-08-21,40.8,1.33,30.676691729323306
2012-08-22,41.02,1.33,30.842105263157894
2012-08-23,40.77,1.33,30.654135338345867
2012-08-24,40.32,1.33,30.31578947368421
2012-08-27,39.94,1.33,30.03007518796992
2012-08-28,39.4,1.33,29.624060150375936
2012-08-29,38.96,1.33,29.293233082706767
2012-08-30,38.01,1.33,28.57894736842105
2012-08-31,38.26,1.33,28.766917293233078
2012-09-04,37.3,1.33,28.045112781954884
2012-09-05,37.05,1.33,27.857142857142854
2012-09-06,38.31,1.33,28.804511278195488
2012-09-07,39.56,1.33,29.74436090225564
2012-09-10,40.1,1.33,30.150375939849624
2012-09-11,39.78,1.33,29.909774436090224
2012-09-12,39.51,1.33,29.70676691729323
2012-09-13,41.25,1.33,31.01503759398496
