date,AMZN,AMZN_EPS,PE Ratio
2010-09-10,142.44,0.46,309.65217391304344
2010-09-13,145.07,0.46,315.36956521739125
2010-09-14,145.75,0.46,316.8478260869565
2010-09-15,145.45,0.46,316.195652173913
2010-09-16,148.13,0.46,322.02173913043475
2010-09-17,148.32,0.46,322.4347826086956
2010-09-20,151.3,0.46,328.9130434782609
2010-09-21,150.73,0.46,327.67391304347825
2010-09-22,151.83,0.46,330.0652173913044
2010-09-23,152.85,0.46,332.28260869565213
2010-09-24,160.73,0.46,349.4130434782608
2010-09-27,159.37,0.46,346.45652173913044
2010-09-28,159.7,0.46,347.1739130434782
2010-09-29,158.99,0.46,345.6304347826087
2010-09-30,157.06,0.46,341.4347826086956
2010-10-01,153.71,0.46,334.1521739130435
2010-10-04,155.39,0.46,337.80434782608694
2010-10-05,160.87,0.46,349.7173913043478
2010-10-06,155.4,0.46,337.82608695652175
2010-10-07,156.27,0.46,339.7173913043478
2010-10-08,155.55,0.46,338.1521739130435
2010-10-11,153.03,0.46,332.67391304347825
2010-10-12,156.48,0.46,340.17391304347825
2010-10-13,155.17,0.46,337.3260869565217
2010-10-14,155.53,0.46,338.1086956521739
2010-10-15,164.64,0.46,357.9130434782608
2010-10-18,163.56,0.46,355.5652173913043
2010-10-19,158.67,0.46,344.9347826086956
2010-10-20,158.67,0.46,344.9347826086956
2010-10-21,164.97,0.46,358.6304347826087
2010-10-22,169.13,0.52,325.25
2010-10-25,169.0,0.52,325.0
2010-10-26,169.95,0.52,326.82692307692304
2010-10-27,167.51,0.52,322.13461538461536
2010-10-28,166.84,0.52,320.84615384615387
2010-10-29,165.23,0.52,317.74999999999994
2010-11-01,162.58,0.52,312.6538461538462
2010-11-02,164.61,0.52,316.5576923076923
2010-11-03,168.47,0.52,323.9807692307692
2010-11-04,168.93,0.52,324.86538461538464
2010-11-05,170.77,0.52,328.4038461538462
2010-11-08,171.99,0.52,330.75
2010-11-09,170.27,0.52,327.4423076923077
2010-11-10,173.33,0.52,333.3269230769231
2010-11-11,170.37,0.52,327.63461538461536
2010-11-12,165.68,0.52,318.61538461538464
2010-11-15,158.9,0.52,305.5769230769231
2010-11-16,157.78,0.52,303.4230769230769
2010-11-17,158.35,0.52,304.5192307692308
2010-11-18,164.17,0.52,315.71153846153845
2010-11-19,164.82,0.52,316.96153846153845
2010-11-22,170.39,0.52,327.6730769230769
2010-11-23,168.2,0.52,323.46153846153845
2010-11-24,177.25,0.52,340.8653846153846
2010-11-26,177.2,0.52,340.7692307692307
2010-11-29,179.49,0.52,345.1730769230769
2010-11-30,175.4,0.52,337.3076923076923
2010-12-01,176.55,0.52,339.5192307692308
2010-12-02,176.53,0.52,339.4807692307692
2010-12-03,175.68,0.52,337.84615384615387
2010-12-06,178.05,0.52,342.4038461538462
2010-12-07,176.77,0.52,339.9423076923077
2010-12-08,176.29,0.52,339.0192307692307
2010-12-09,174.85,0.52,336.25
2010-12-10,175.62,0.52,337.7307692307692
2010-12-13,174.25,0.52,335.0961538461538
2010-12-14,173.94,0.52,334.5
2010-12-15,175.57,0.52,337.63461538461536
2010-12-16,178.04,0.52,342.38461538461536
2010-12-17,177.58,0.52,341.5
2010-12-20,183.29,0.52,352.4807692307692
2010-12-21,184.75,0.52,355.28846153846155
2010-12-22,184.76,0.52,355.30769230769226
2010-12-23,182.59,0.52,351.13461538461536
2010-12-27,182.14,0.52,350.2692307692307
2010-12-28,181.09,0.52,348.25
2010-12-29,183.37,0.52,352.63461538461536
2010-12-30,182.75,0.52,351.4423076923077
2010-12-31,180.0,0.52,346.15384615384613
2011-01-03,184.22,0.52,354.2692307692308
2011-01-04,185.01,0.52,355.7884615384615
2011-01-05,187.42,0.52,360.4230769230769
2011-01-06,185.86,0.52,357.42307692307696
2011-01-07,185.49,0.52,356.71153846153845
2011-01-10,184.68,0.52,355.15384615384613
2011-01-11,184.34,0.52,354.5
2011-01-12,184.08,0.52,354.0
2011-01-13,185.53,0.52,356.78846153846155
2011-01-14,188.75,0.52,362.9807692307692
2011-01-18,191.25,0.52,367.78846153846155
2011-01-19,186.87,0.52,359.3653846153846
2011-01-20,181.96,0.52,349.9230769230769
2011-01-21,177.42,0.52,341.1923076923077
2011-01-24,176.85,0.52,340.0961538461538
2011-01-25,176.7,0.52,339.80769230769226
2011-01-26,175.39,0.52,337.2884615384615
2011-01-27,184.45,0.52,354.71153846153845
2011-01-28,171.14,0.93,184.02150537634407
2011-01-31,169.64,0.93,182.4086021505376
2011-02-01,172.11,0.93,185.06451612903226
2011-02-02,173.53,0.93,186.59139784946237
2011-02-03,173.71,0.93,186.78494623655914
2011-02-04,175.93,0.93,189.17204301075267
2011-02-07,176.43,0.93,189.70967741935485
2011-02-08,183.06,0.93,196.83870967741936
2011-02-09,185.3,0.93,199.247311827957
2011-02-10,186.21,0.93,200.2258064516129
2011-02-11,189.25,0.93,203.49462365591395
2011-02-14,190.42,0.93,204.75268817204298
2011-02-15,189.03,0.93,203.25806451612902
2011-02-16,186.62,0.93,200.66666666666666
2011-02-17,187.76,0.93,201.89247311827955
2011-02-18,186.5,0.93,200.53763440860214
2011-02-22,180.42,0.93,193.99999999999997
2011-02-23,176.68,0.93,189.9784946236559
2011-02-24,177.75,0.93,191.1290322580645
2011-02-25,177.24,0.93,190.58064516129033
2011-02-28,173.29,0.93,186.33333333333331
2011-03-01,169.44,0.93,182.19354838709677
2011-03-02,172.02,0.93,184.96774193548387
2011-03-03,172.79,0.93,185.79569892473117
2011-03-04,171.67,0.93,184.59139784946234
2011-03-07,169.08,0.93,181.80645161290323
2011-03-08,166.89,0.93,179.4516129032258
2011-03-09,169.05,0.93,181.7741935483871
2011-03-10,166.14,0.93,178.64516129032256
2011-03-11,168.07,0.93,180.72043010752685
2011-03-14,166.73,0.93,179.2795698924731
2011-03-15,165.08,0.93,177.50537634408602
2011-03-16,164.7,0.93,177.09677419354836
2011-03-17,160.97,0.93,173.08602150537632
2011-03-18,161.82,0.93,173.99999999999997
2011-03-21,164.52,0.93,176.90322580645162
2011-03-22,162.6,0.93,174.83870967741933
2011-03-23,165.32,0.93,177.76344086021504
2011-03-24,171.1,0.93,183.9784946236559
2011-03-25,170.98,0.93,183.84946236559136
2011-03-28,169.35,0.93,182.09677419354838
2011-03-29,174.62,0.93,187.76344086021504
2011-03-30,179.42,0.93,192.92473118279568
2011-03-31,180.13,0.93,193.68817204301072
2011-04-01,180.13,0.93,193.68817204301072
2011-04-04,182.94,0.93,196.70967741935482
2011-04-05,185.29,0.93,199.23655913978493
2011-04-06,182.76,0.93,196.51612903225805
2011-04-07,184.91,0.93,198.8279569892473
2011-04-08,184.71,0.93,198.61290322580646
2011-04-11,184.04,0.93,197.89247311827955
2011-04-12,180.48,0.93,194.06451612903223
2011-04-13,182.29,0.93,196.01075268817203
2011-04-14,181.82,0.93,195.50537634408602
2011-04-15,180.01,0.93,193.5591397849462
2011-04-18,178.34,0.93,191.76344086021504
2011-04-19,178.82,0.93,192.2795698924731
2011-04-20,183.87,0.93,197.70967741935485
2011-04-21,185.89,0.93,199.8817204301075
2011-04-25,185.42,0.93,199.37634408602148
2011-04-26,182.3,0.93,196.0215053763441
2011-04-27,196.63,0.44,446.8863636363636
2011-04-28,195.07,0.44,443.34090909090907
2011-04-29,195.81,0.44,445.02272727272725
2011-05-02,201.19,0.44,457.25
2011-05-03,198.45,0.44,451.02272727272725
2011-05-04,199.97,0.44,454.47727272727275
2011-05-05,197.11,0.44,447.97727272727275
2011-05-06,197.6,0.44,449.09090909090907
2011-05-09,200.8,0.44,456.3636363636364
2011-05-10,203.94,0.44,463.5
2011-05-11,204.38,0.44,464.5
2011-05-12,206.07,0.44,468.34090909090907
2011-05-13,202.56,0.44,460.3636363636364
2011-05-16,192.51,0.44,437.52272727272725
2011-05-17,194.81,0.44,442.75
2011-05-18,197.09,0.44,447.9318181818182
2011-05-19,198.8,0.44,451.81818181818187
2011-05-20,198.65,0.44,451.47727272727275
2011-05-23,196.22,0.44,445.95454545454544
2011-05-24,193.27,0.44,439.25
2011-05-25,192.26,0.44,436.95454545454544
2011-05-26,195.0,0.44,443.1818181818182
2011-05-27,194.13,0.44,441.20454545454544
2011-05-31,196.69,0.44,447.02272727272725
2011-06-01,192.4,0.44,437.2727272727273
2011-06-02,193.65,0.44,440.1136363636364
2011-06-03,188.32,0.44,428.0
2011-06-06,185.69,0.44,422.02272727272725
2011-06-07,187.55,0.44,426.25
2011-06-08,188.05,0.44,427.3863636363637
2011-06-09,189.68,0.44,431.0909090909091
2011-06-10,186.53,0.44,423.9318181818182
2011-06-13,186.29,0.44,423.3863636363636
2011-06-14,189.96,0.44,431.72727272727275
2011-06-15,185.98,0.44,422.68181818181813
2011-06-16,183.65,0.44,417.3863636363636
2011-06-17,186.37,0.44,423.5681818181818
2011-06-20,187.72,0.44,426.6363636363636
2011-06-21,194.23,0.44,441.43181818181813
2011-06-22,191.63,0.44,435.52272727272725
2011-06-23,194.16,0.44,441.27272727272725
2011-06-24,192.55,0.44,437.6136363636364
2011-06-27,201.25,0.44,457.3863636363636
2011-06-28,202.35,0.44,459.8863636363636
2011-06-29,204.18,0.44,464.04545454545456
2011-06-30,204.49,0.44,464.75
2011-07-01,209.49,0.44,476.1136363636364
2011-07-05,213.19,0.44,484.52272727272725
2011-07-06,214.19,0.44,486.79545454545456
2011-07-07,216.74,0.44,492.5909090909091
2011-07-08,218.28,0.44,496.09090909090907
2011-07-11,212.55,0.44,483.06818181818187
2011-07-12,211.23,0.44,480.0681818181818
2011-07-13,213.5,0.44,485.22727272727275
2011-07-14,210.38,0.44,478.1363636363636
2011-07-15,212.87,0.44,483.79545454545456
2011-07-18,211.53,0.44,480.75
2011-07-19,218.06,0.44,495.5909090909091
2011-07-20,215.55,0.44,489.8863636363637
2011-07-21,213.21,0.44,484.5681818181818
2011-07-22,216.52,0.44,492.0909090909091
2011-07-25,213.49,0.44,485.2045454545455
2011-07-26,214.18,0.44,486.7727272727273
2011-07-27,222.52,0.43,517.4883720930233
2011-07-28,223.9,0.43,520.6976744186047
2011-07-29,222.52,0.43,517.4883720930233
2011-08-01,221.32,0.43,514.6976744186046
2011-08-02,211.7,0.43,492.3255813953488
2011-08-03,209.96,0.43,488.2790697674419
2011-08-04,201.48,0.43,468.5581395348837
2011-08-05,202.7,0.43,471.39534883720927
2011-08-08,193.7,0.43,450.4651162790698
2011-08-09,205.09,0.43,476.95348837209303
2011-08-10,194.13,0.43,451.4651162790698
2011-08-11,198.36,0.43,461.3023255813954
2011-08-12,202.3,0.43,470.4651162790698
2011-08-15,202.95,0.43,471.9767441860465
2011-08-16,197.68,0.43,459.72093023255815
2011-08-17,195.93,0.43,455.6511627906977
2011-08-18,182.52,0.43,424.4651162790698
2011-08-19,178.93,0.43,416.1162790697675
2011-08-22,177.54,0.43,412.8837209302325
2011-08-23,193.55,0.43,450.1162790697675
2011-08-24,193.73,0.43,450.5348837209302
2011-08-25,192.03,0.43,446.5813953488372
2011-08-26,199.27,0.43,463.4186046511628
2011-08-29,206.53,0.43,480.30232558139534
2011-08-30,210.92,0.43,490.51162790697674
2011-08-31,215.23,0.43,500.5348837209302
2011-09-01,212.54,0.43,494.27906976744185
2011-09-02,210.0,0.43,488.37209302325584
2011-09-06,216.18,0.43,502.74418604651163
2011-09-07,219.9,0.43,511.3953488372093
2011-09-08,217.26,0.43,505.25581395348837
2011-09-09,211.39,0.43,491.6046511627907
2011-09-12,216.56,0.43,503.6279069767442
2011-09-13,219.53,0.43,510.5348837209302
2011-09-14,222.57,0.43,517.6046511627907
2011-09-15,226.78,0.43,527.3953488372093
2011-09-16,239.3,0.43,556.5116279069767
2011-09-19,241.69,0.43,562.0697674418604
2011-09-20,233.25,0.43,542.4418604651163
2011-09-21,231.87,0.43,539.232558139535
2011-09-22,223.23,0.43,519.1395348837209
2011-09-23,223.61,0.43,520.0232558139535
2011-09-26,229.85,0.43,534.5348837209302
2011-09-27,224.21,0.43,521.4186046511628
2011-09-28,229.71,0.43,534.2093023255815
2011-09-29,222.44,0.43,517.3023255813954
2011-09-30,216.23,0.43,502.86046511627904
2011-10-03,211.98,0.43,492.9767441860465
2011-10-04,212.5,0.43,494.1860465116279
2011-10-05,219.5,0.43,510.4651162790698
2011-10-06,221.51,0.43,515.1395348837209
2011-10-07,224.74,0.43,522.6511627906978
2011-10-10,231.32,0.43,537.953488372093
2011-10-11,235.48,0.43,547.6279069767442
2011-10-12,236.81,0.43,550.7209302325582
2011-10-13,236.15,0.43,549.186046511628
2011-10-14,246.71,0.43,573.7441860465117
2011-10-17,242.33,0.43,563.5581395348837
2011-10-18,243.88,0.43,567.1627906976744
2011-10-19,231.53,0.43,538.4418604651163
2011-10-20,233.61,0.43,543.2790697674419
2011-10-21,234.78,0.43,546.0
2011-10-24,237.61,0.43,552.5813953488373
2011-10-25,227.15,0.43,528.2558139534884
2011-10-26,198.4,0.13,1526.1538461538462
2011-10-27,206.78,0.13,1590.6153846153845
2011-10-28,217.32,0.13,1671.6923076923076
2011-10-31,213.51,0.13,1642.3846153846152
2011-11-01,212.1,0.13,1631.5384615384614
2011-11-02,215.62,0.13,1658.6153846153845
2011-11-03,218.29,0.13,1679.153846153846
2011-11-04,216.48,0.13,1665.230769230769
2011-11-07,217.0,0.13,1669.2307692307693
2011-11-08,217.99,0.13,1676.8461538461538
2011-11-09,211.22,0.13,1624.7692307692307
2011-11-10,210.79,0.13,1621.4615384615383
2011-11-11,217.39,0.13,1672.230769230769
2011-11-14,218.93,0.13,1684.076923076923
2011-11-15,217.83,0.13,1675.6153846153848
2011-11-16,211.99,0.13,1630.6923076923076
2011-11-17,204.52,0.13,1573.2307692307693
2011-11-18,197.14,0.13,1516.4615384615383
2011-11-21,189.25,0.13,1455.7692307692307
2011-11-22,192.34,0.13,1479.5384615384614
2011-11-23,188.99,0.13,1453.7692307692307
2011-11-25,182.4,0.13,1403.076923076923
2011-11-28,194.15,0.13,1493.4615384615386
2011-11-29,188.39,0.13,1449.153846153846
2011-11-30,192.29,0.13,1479.153846153846
2011-12-01,197.13,0.13,1516.3846153846152
2011-12-02,196.03,0.13,1507.923076923077
2011-12-05,196.24,0.13,1509.5384615384617
2011-12-06,191.99,0.13,1476.8461538461538
2011-12-07,195.32,0.13,1502.4615384615383
2011-12-08,190.48,0.13,1465.230769230769
2011-12-09,193.03,0.13,1484.8461538461538
2011-12-12,189.52,0.13,1457.8461538461538
2011-12-13,180.51,0.13,1388.5384615384614
2011-12-14,180.21,0.13,1386.2307692307693
2011-12-15,181.26,0.13,1394.3076923076922
2011-12-16,181.26,0.13,1394.3076923076922
2011-12-19,179.33,0.13,1379.4615384615386
2011-12-20,182.52,0.13,1404.0
2011-12-21,174.35,0.13,1341.153846153846
2011-12-22,179.03,0.13,1377.1538461538462
2011-12-23,177.28,0.13,1363.6923076923076
2011-12-27,176.27,0.13,1355.923076923077
2011-12-28,173.89,0.13,1337.6153846153845
2011-12-29,173.86,0.13,1337.3846153846155
2011-12-30,173.1,0.13,1331.5384615384614
2012-01-03,179.03,0.13,1377.1538461538462
2012-01-04,177.51,0.13,1365.4615384615383
2012-01-05,177.61,0.13,1366.2307692307693
2012-01-06,182.61,0.13,1404.6923076923078
2012-01-09,178.56,0.13,1373.5384615384614
2012-01-10,179.34,0.13,1379.5384615384614
2012-01-11,178.9,0.13,1376.1538461538462
2012-01-12,175.93,0.13,1353.3076923076924
2012-01-13,178.42,0.13,1372.4615384615383
2012-01-17,181.66,0.13,1397.3846153846152
2012-01-18,189.44,0.13,1457.230769230769
2012-01-19,194.45,0.13,1495.7692307692307
2012-01-20,190.93,0.13,1468.6923076923076
2012-01-23,186.09,0.13,1431.4615384615383
2012-01-24,187.0,0.13,1438.4615384615383
2012-01-25,187.8,0.13,1444.6153846153848
2012-01-26,193.32,0.13,1487.0769230769229
2012-01-27,195.37,0.13,1502.8461538461538
2012-01-30,192.15,0.13,1478.076923076923
2012-01-31,194.44,0.13,1495.6923076923076
2012-02-01,179.46,0.39,460.15384615384613
2012-02-02,181.72,0.39,465.94871794871796
2012-02-03,187.68,0.39,481.2307692307692
2012-02-06,183.14,0.39,469.58974358974353
2012-02-07,184.19,0.39,472.28205128205127
2012-02-08,185.48,0.39,475.58974358974353
2012-02-09,184.98,0.39,474.30769230769226
2012-02-10,185.54,0.39,475.7435897435897
2012-02-13,191.59,0.39,491.2564102564102
2012-02-14,191.3,0.39,490.51282051282055
2012-02-15,184.47,0.39,473.0
2012-02-16,179.93,0.39,461.35897435897436
2012-02-17,182.5,0.39,467.94871794871796
2012-02-21,182.26,0.39,467.3333333333333
2012-02-22,180.58,0.39,463.02564102564105
2012-02-23,178.89,0.39,458.6923076923076
2012-02-24,179.13,0.39,459.30769230769226
2012-02-27,178.53,0.39,457.7692307692308
2012-02-28,183.8,0.39,471.28205128205127
2012-02-29,179.69,0.39,460.7435897435897
2012-03-01,180.04,0.39,461.6410256410256
2012-03-02,179.3,0.39,459.7435897435898
2012-03-05,180.26,0.39,462.2051282051282
2012-03-06,181.09,0.39,464.3333333333333
2012-03-07,183.77,0.39,471.20512820512823
2012-03-08,187.64,0.39,481.1282051282051
2012-03-09,184.32,0.39,472.6153846153846
2012-03-12,183.39,0.39,470.23076923076917
2012-03-13,184.59,0.39,473.3076923076923
2012-03-14,182.26,0.39,467.3333333333333
2012-03-15,184.43,0.39,472.8974358974359
2012-03-16,185.05,0.39,474.4871794871795
2012-03-19,185.52,0.39,475.6923076923077
2012-03-20,192.33,0.39,493.1538461538462
2012-03-21,191.73,0.39,491.6153846153846
2012-03-22,192.4,0.39,493.3333333333333
2012-03-23,195.04,0.39,500.1025641025641
2012-03-26,202.87,0.39,520.1794871794872
2012-03-27,205.44,0.39,526.7692307692307
2012-03-28,201.16,0.39,515.7948717948718
2012-03-29,204.61,0.39,524.6410256410256
2012-03-30,202.51,0.39,519.2564102564102
2012-04-02,198.05,0.39,507.8205128205128
2012-04-03,199.66,0.39,511.9487179487179
2012-04-04,193.99,0.39,497.4102564102564
2012-04-05,194.39,0.39,498.4358974358974
2012-04-09,191.87,0.39,491.97435897435895
2012-04-10,186.98,0.39,479.4358974358974
2012-04-11,187.97,0.39,481.97435897435895
2012-04-12,190.69,0.39,488.9487179487179
2012-04-13,188.46,0.39,483.2307692307692
2012-04-16,185.5,0.39,475.64102564102564
2012-04-17,188.39,0.39,483.051282051282
2012-04-18,191.07,0.39,489.9230769230769
2012-04-19,191.1,0.39,489.99999999999994
2012-04-20,189.98,0.39,487.1282051282051
2012-04-23,188.24,0.39,482.6666666666667
2012-04-24,190.33,0.39,488.02564102564105
2012-04-25,194.42,0.39,498.51282051282044
2012-04-26,195.99,0.39,502.53846153846155
2012-04-27,226.85,0.29,782.2413793103449
2012-04-30,231.9,0.29,799.6551724137931
2012-05-01,230.04,0.29,793.2413793103449
2012-05-02,230.25,0.29,793.9655172413794
2012-05-03,229.45,0.29,791.2068965517242
2012-05-04,223.99,0.29,772.3793103448277
2012-05-07,225.16,0.29,776.4137931034484
2012-05-08,223.9,0.29,772.0689655172415
2012-05-09,222.98,0.29,768.8965517241379
2012-05-10,226.69,0.29,781.6896551724138
2012-05-11,227.68,0.29,785.1034482758621
2012-05-14,222.93,0.29,768.7241379310345
2012-05-15,224.39,0.29,773.7586206896552
2012-05-16,224.06,0.29,772.6206896551724
2012-05-17,218.36,0.29,752.9655172413794
2012-05-18,213.85,0.29,737.4137931034483
2012-05-21,218.11,0.29,752.1034482758622
2012-05-22,215.33,0.29,742.5172413793105
2012-05-23,217.28,0.29,749.2413793103449
2012-05-24,215.24,0.29,742.2068965517242
2012-05-25,212.89,0.29,734.1034482758621
2012-05-29,214.75,0.29,740.5172413793103
2012-05-30,209.23,0.29,721.4827586206897
2012-05-31,212.91,0.29,734.1724137931035
2012-06-01,208.22,0.29,718.0
2012-06-04,214.57,0.29,739.8965517241379
2012-06-05,213.21,0.29,735.2068965517242
2012-06-06,217.64,0.29,750.4827586206897
2012-06-07,218.8,0.29,754.4827586206898
2012-06-08,218.48,0.29,753.3793103448276
2012-06-11,216.5,0.29,746.551724137931
2012-06-12,216.42,0.29,746.2758620689656
2012-06-13,214.73,0.29,740.448275862069
2012-06-14,214.45,0.29,739.4827586206897
2012-06-15,218.35,0.29,752.9310344827586
2012-06-18,222.66,0.29,767.7931034482759
2012-06-19,224.03,0.29,772.5172413793103
2012-06-20,223.02,0.29,769.0344827586208
2012-06-21,220.57,0.29,760.5862068965517
2012-06-22,222.16,0.29,766.0689655172414
2012-06-25,220.07,0.29,758.8620689655173
2012-06-26,225.61,0.29,777.9655172413794
2012-06-27,225.62,0.29,778.0000000000001
2012-06-28,221.31,0.29,763.1379310344828
2012-06-29,228.35,0.29,787.4137931034483
2012-07-02,229.32,0.29,790.7586206896552
2012-07-03,229.53,0.29,791.4827586206898
2012-07-05,227.06,0.29,782.9655172413794
2012-07-06,225.05,0.29,776.0344827586208
2012-07-09,225.05,0.29,776.0344827586208
2012-07-10,219.5,0.29,756.896551724138
2012-07-11,218.37,0.29,753.0000000000001
2012-07-12,215.36,0.29,742.6206896551726
2012-07-13,218.39,0.29,753.0689655172414
2012-07-16,216.01,0.29,744.8620689655172
2012-07-17,216.93,0.29,748.0344827586208
2012-07-18,217.47,0.29,749.896551724138
2012-07-19,226.17,0.29,779.8965517241379
2012-07-20,228.29,0.29,787.2068965517242
2012-07-23,226.01,0.29,779.344827586207
2012-07-24,223.04,0.29,769.1034482758621
2012-07-25,217.05,0.29,748.4482758620691
2012-07-26,220.01,0.29,758.6551724137931
2012-07-27,237.32,0.01,23732.0
2012-07-30,236.09,0.01,23609.0
2012-07-31,233.3,0.01,23330.0
2012-08-01,232.09,0.01,23209.0
2012-08-02,230.81,0.01,23081.0
2012-08-03,234.97,0.01,23497.0
2012-08-06,233.99,0.01,23399.0
2012-08-07,236.56,0.01,23656.0
2012-08-08,234.38,0.01,23438.0
2012-08-09,234.06,0.01,23406.0
2012-08-10,232.75,0.01,23275.0
2012-08-13,232.44,0.01,23244.0
2012-08-14,233.19,0.01,23319.0
2012-08-15,237.42,0.01,23742.0
2012-08-16,241.55,0.01,24155.0
2012-08-17,241.17,0.01,24117.0
2012-08-20,240.35,0.01,24035.0
2012-08-21,239.45,0.01,23945.0
2012-08-22,243.1,0.01,24310.0
2012-08-23,241.2,0.01,24120.0
2012-08-24,245.74,0.01,24574.0
2012-08-27,243.92,0.01,24392.0
2012-08-28,246.11,0.01,24611.0
2012-08-29,247.12,0.01,24712.0
2012-08-30,246.22,0.01,24622.0
2012-08-31,248.27,0.01,24827.0
2012-09-04,247.88,0.01,24788.0
2012-09-05,246.22,0.01,24622.0
2012-09-06,251.38,0.01,25138.0
2012-09-07,259.14,0.01,25913.999999999996
2012-09-10,257.09,0.01,25708.999999999996
2012-09-11,255.67,0.01,25567.0
2012-09-12,255.63,0.01,25563.0
2012-09-13,260.24,0.01,26024.0
2012-09-14,261.27,0.01,26126.999999999996
2012-09-17,258.0,0.01,25800.0
2012-09-18,258.75,0.01,25875.0
2012-09-19,261.68,0.01,26168.0
2012-09-20,260.81,0.01,26081.0
2012-09-21,257.47,0.01,25747.000000000004
2012-09-24,254.8,0.01,25480.0
2012-09-25,252.46,0.01,25246.0
2012-09-26,249.67,0.01,24967.0
2012-09-27,256.59,0.01,25658.999999999996
2012-09-28,254.32,0.01,25432.0
2012-10-01,252.01,0.01,25201.0
2012-10-02,250.6,0.01,25060.0
2012-10-03,255.92,0.01,25592.0
2012-10-04,260.47,0.01,26047.000000000004
2012-10-05,258.51,0.01,25851.0
2012-10-08,259.06,0.01,25906.0
2012-10-09,250.96,0.01,25096.0
2012-10-10,244.99,0.01,24499.0
2012-10-11,244.22,0.01,24422.0
2012-10-12,242.36,0.01,24236.0
2012-10-15,244.18,0.01,24418.0
2012-10-16,243.94,0.01,24394.0
2012-10-17,247.49,0.01,24749.0
2012-10-18,244.85,0.01,24485.0
2012-10-19,240.0,0.01,24000.0
2012-10-22,233.78,0.01,23378.0
2012-10-23,234.31,0.01,23431.0
2012-10-24,228.49,0.01,22849.0
2012-10-25,222.92,0.01,22292.0
2012-10-26,238.24,-0.6,-397.0666666666667
2012-10-31,232.89,-0.6,-388.15
2012-11-01,232.14,-0.6,-386.9
2012-11-02,232.42,-0.6,-387.3666666666667
2012-11-05,234.33,-0.6,-390.55
2012-11-06,237.56,-0.6,-395.93333333333334
2012-11-07,232.06,-0.6,-386.7666666666667
2012-11-08,227.35,-0.6,-378.9166666666667
2012-11-09,226.31,-0.6,-377.18333333333334
2012-11-12,226.47,-0.6,-377.45
2012-11-13,226.6,-0.6,-377.6666666666667
2012-11-14,222.95,-0.6,-371.5833333333333
2012-11-15,220.6,-0.6,-367.6666666666667
2012-11-16,225.23,-0.6,-375.3833333333333
2012-11-19,229.71,-0.6,-382.85
2012-11-20,233.78,-0.6,-389.6333333333333
2012-11-21,238.03,-0.6,-396.7166666666667
2012-11-23,239.88,-0.6,-399.8
2012-11-26,243.62,-0.6,-406.03333333333336
2012-11-27,243.4,-0.6,-405.6666666666667
2012-11-28,247.11,-0.6,-411.85
2012-11-29,251.27,-0.6,-418.78333333333336
2012-11-30,252.05,-0.6,-420.08333333333337
2012-12-03,250.33,-0.6,-417.2166666666667
2012-12-04,252.49,-0.6,-420.8166666666667
2012-12-05,253.96,-0.6,-423.2666666666667
2012-12-06,253.37,-0.6,-422.28333333333336
2012-12-07,253.27,-0.6,-422.1166666666667
2012-12-10,247.77,-0.6,-412.95000000000005
2012-12-11,250.69,-0.6,-417.81666666666666
2012-12-12,251.76,-0.6,-419.6
2012-12-13,251.25,-0.6,-418.75
2012-12-14,249.19,-0.6,-415.31666666666666
2012-12-17,253.86,-0.6,-423.1
2012-12-18,260.4,-0.6,-434.0
2012-12-19,257.99,-0.6,-429.98333333333335
2012-12-20,261.5,-0.6,-435.83333333333337
2012-12-21,256.92,-0.6,-428.20000000000005
2012-12-24,258.62,-0.6,-431.03333333333336
2012-12-26,248.63,-0.6,-414.3833333333333
2012-12-27,248.31,-0.6,-413.85
2012-12-28,245.18,-0.6,-408.6333333333334
2012-12-31,250.87,-0.6,-418.1166666666667
2013-01-02,257.31,-0.6,-428.85
2013-01-03,258.48,-0.6,-430.80000000000007
2013-01-04,259.15,-0.6,-431.91666666666663
2013-01-07,268.46,-0.6,-447.43333333333334
2013-01-08,266.38,-0.6,-443.9666666666667
2013-01-09,266.35,-0.6,-443.91666666666674
2013-01-10,265.34,-0.6,-442.2333333333333
2013-01-11,267.94,-0.6,-446.56666666666666
2013-01-14,272.73,-0.6,-454.55000000000007
2013-01-15,271.9,-0.6,-453.16666666666663
2013-01-16,268.93,-0.6,-448.2166666666667
2013-01-17,270.48,-0.6,-450.80000000000007
2013-01-18,272.12,-0.6,-453.53333333333336
2013-01-22,270.19,-0.6,-450.31666666666666
2013-01-23,268.11,-0.6,-446.85
2013-01-24,273.46,-0.6,-455.76666666666665
2013-01-25,283.99,-0.6,-473.3166666666667
2013-01-28,276.04,-0.6,-460.0666666666667
2013-01-29,260.35,-0.6,-433.91666666666674
2013-01-30,272.76,0.21,1298.857142857143
2013-01-31,265.5,0.21,1264.2857142857142
2013-02-01,265.0,0.21,1261.904761904762
2013-02-04,259.98,0.21,1238.0000000000002
2013-02-05,266.89,0.21,1270.904761904762
2013-02-06,262.22,0.21,1248.6666666666667
2013-02-07,260.23,0.21,1239.1904761904764
2013-02-08,261.95,0.21,1247.3809523809523
2013-02-11,257.21,0.21,1224.8095238095239
2013-02-12,258.7,0.21,1231.904761904762
2013-02-13,269.47,0.21,1283.1904761904764
2013-02-14,269.24,0.21,1282.095238095238
2013-02-15,265.09,0.21,1262.3333333333333
