date,TFX,TFX_EPS,PE Ratio
1989-05-11,11.25,0.22,51.13636363636363
1989-05-12,11.38,0.22,51.727272727272734
1989-05-15,11.08,0.22,50.36363636363637
1989-05-16,11.13,0.22,50.59090909090909
1989-05-17,11.13,0.22,50.59090909090909
1989-05-18,11.08,0.22,50.36363636363637
1989-05-19,11.29,0.22,51.31818181818181
1989-05-22,11.33,0.22,51.5
1989-05-23,11.25,0.22,51.13636363636363
1989-05-24,11.25,0.22,51.13636363636363
1989-05-25,11.17,0.22,50.77272727272727
1989-05-26,11.33,0.22,51.5
1989-05-30,11.33,0.22,51.5
1989-05-31,11.29,0.22,51.31818181818181
1989-06-01,11.33,0.22,51.5
1989-06-02,11.5,0.22,52.27272727272727
1989-06-05,11.63,0.22,52.86363636363637
1989-06-06,11.71,0.22,53.227272727272734
1989-06-07,11.75,0.22,53.40909090909091
1989-06-08,11.83,0.22,53.77272727272727
1989-06-09,11.67,0.22,53.04545454545455
1989-06-12,11.5,0.22,52.27272727272727
1989-06-13,11.46,0.22,52.09090909090909
1989-06-14,11.46,0.22,52.09090909090909
1989-06-15,11.29,0.22,51.31818181818181
1989-06-16,11.42,0.22,51.90909090909091
1989-06-19,11.25,0.22,51.13636363636363
1989-06-20,11.25,0.22,51.13636363636363
1989-06-21,11.21,0.22,50.95454545454546
1989-06-22,11.21,0.22,50.95454545454546
1989-06-23,11.5,0.22,52.27272727272727
1989-06-26,11.5,0.22,52.27272727272727
1989-06-27,11.67,0.22,53.04545454545455
1989-06-28,11.83,0.22,53.77272727272727
1989-06-29,11.5,0.22,52.27272727272727
1989-06-30,11.04,0.22,50.18181818181818
1989-07-03,11.0,0.22,50.0
1989-07-05,10.88,0.22,49.45454545454546
1989-07-06,11.04,0.22,50.18181818181818
1989-07-07,11.25,0.22,51.13636363636363
1989-07-10,11.33,0.22,51.5
1989-07-11,11.63,0.22,52.86363636363637
1989-07-12,11.58,0.22,52.63636363636363
1989-07-13,11.58,0.22,52.63636363636363
1989-07-14,11.38,0.22,51.727272727272734
1989-07-17,11.13,0.22,50.59090909090909
1989-07-18,11.25,0.22,51.13636363636363
1989-07-19,11.04,0.22,50.18181818181818
1989-07-20,10.83,0.22,49.22727272727273
1989-07-21,10.79,0.22,49.04545454545454
1989-07-24,10.88,0.22,49.45454545454546
1989-07-25,10.92,0.22,49.63636363636363
1989-07-26,11.13,0.22,50.59090909090909
1989-07-27,11.33,0.22,51.5
1989-07-28,11.29,0.22,51.31818181818181
1989-07-31,11.46,0.22,52.09090909090909
1989-08-01,11.5,0.22,52.27272727272727
1989-08-02,11.54,0.22,52.45454545454545
1989-08-03,11.71,0.22,53.227272727272734
1989-08-04,11.63,0.22,52.86363636363637
1989-08-07,11.67,0.22,53.04545454545455
1989-08-08,11.54,0.22,52.45454545454545
1989-08-09,11.83,0.22,53.77272727272727
1989-08-10,12.38,0.22,56.27272727272727
1989-08-11,12.17,0.22,55.31818181818182
1989-08-14,12.04,0.22,54.72727272727273
1989-08-15,12.08,0.22,54.90909090909091
1989-08-16,12.08,0.22,54.90909090909091
1989-08-17,12.21,0.22,55.50000000000001
1989-08-18,12.21,0.22,55.50000000000001
1989-08-21,12.13,0.22,55.13636363636364
1989-08-22,12.21,0.22,55.50000000000001
1989-08-23,12.25,0.22,55.68181818181818
1989-08-24,12.33,0.22,56.04545454545455
1989-08-25,12.29,0.22,55.86363636363636
1989-08-28,12.63,0.22,57.409090909090914
1989-08-29,12.54,0.22,56.99999999999999
1989-08-30,12.42,0.22,56.45454545454545
1989-08-31,12.58,0.22,57.18181818181818
1989-09-01,12.63,0.22,57.409090909090914
1989-09-05,12.67,0.22,57.59090909090909
1989-09-06,12.54,0.22,56.99999999999999
1989-09-07,12.38,0.22,56.27272727272727
1989-09-08,12.25,0.22,55.68181818181818
1989-09-11,12.13,0.22,55.13636363636364
1989-09-12,12.25,0.22,55.68181818181818
1989-09-13,12.17,0.22,55.31818181818182
1989-09-14,12.0,0.22,54.54545454545455
1989-09-15,11.88,0.22,54.0
1989-09-18,12.04,0.22,54.72727272727273
1989-09-19,11.96,0.22,54.36363636363637
1989-09-20,12.29,0.22,55.86363636363636
1989-09-21,12.33,0.22,56.04545454545455
1989-09-22,12.33,0.22,56.04545454545455
1989-09-25,12.38,0.22,56.27272727272727
1989-09-26,12.42,0.22,56.45454545454545
1989-09-27,12.38,0.22,56.27272727272727
1989-09-28,12.63,0.22,57.409090909090914
1989-09-29,12.79,0.22,58.13636363636363
1989-10-02,12.83,0.22,58.31818181818182
1989-10-03,12.83,0.22,58.31818181818182
1989-10-04,12.75,0.22,57.95454545454545
1989-10-05,12.58,0.22,57.18181818181818
1989-10-06,12.42,0.22,56.45454545454545
1989-10-09,12.33,0.22,56.04545454545455
1989-10-10,12.42,0.22,56.45454545454545
1989-10-11,12.29,0.22,55.86363636363636
1989-10-12,11.75,0.22,53.40909090909091
1989-10-13,11.13,0.22,50.59090909090909
1989-10-16,11.04,0.22,50.18181818181818
1989-10-17,11.0,0.22,50.0
1989-10-18,11.04,0.22,50.18181818181818
1989-10-19,11.58,0.22,52.63636363636363
1989-10-20,11.42,0.22,51.90909090909091
1989-10-23,11.29,0.22,51.31818181818181
1989-10-24,11.17,0.22,50.77272727272727
1989-10-25,11.0,0.22,50.0
1989-10-26,10.83,0.22,49.22727272727273
1989-10-27,10.75,0.22,48.86363636363637
1989-10-30,10.79,0.22,49.04545454545454
1989-10-31,10.92,0.22,49.63636363636363
1989-11-01,10.83,0.22,49.22727272727273
1989-11-02,10.79,0.22,49.04545454545454
1989-11-03,10.75,0.22,48.86363636363637
1989-11-06,10.5,0.22,47.72727272727273
1989-11-07,10.42,0.22,47.36363636363636
1989-11-08,10.75,0.22,48.86363636363637
1989-11-09,10.71,0.22,48.68181818181819
1989-11-10,10.63,0.22,48.31818181818182
1989-11-13,10.58,0.22,48.09090909090909
1989-11-14,10.42,0.22,47.36363636363636
1989-11-15,10.13,0.22,46.04545454545455
1989-11-16,10.42,0.22,47.36363636363636
1989-11-17,10.5,0.22,47.72727272727273
1989-11-20,10.08,0.22,45.81818181818182
1989-11-21,10.04,0.22,45.63636363636363
1989-11-22,10.08,0.22,45.81818181818182
1989-11-24,10.17,0.22,46.22727272727273
1989-11-27,10.33,0.22,46.95454545454545
1989-11-28,10.08,0.22,45.81818181818182
1989-11-29,9.92,0.22,45.09090909090909
1989-11-30,9.71,0.22,44.13636363636364
1989-12-01,9.83,0.22,44.68181818181818
1989-12-04,10.0,0.22,45.45454545454545
1989-12-05,10.04,0.22,45.63636363636363
1989-12-06,10.5,0.22,47.72727272727273
1989-12-07,10.46,0.22,47.54545454545455
1989-12-08,10.38,0.22,47.18181818181819
1989-12-11,10.29,0.22,46.772727272727266
1989-12-12,10.13,0.22,46.04545454545455
1989-12-13,10.21,0.22,46.409090909090914
1989-12-14,10.13,0.22,46.04545454545455
1989-12-15,10.21,0.22,46.409090909090914
1989-12-18,10.0,0.22,45.45454545454545
1989-12-19,9.83,0.22,44.68181818181818
1989-12-20,9.96,0.22,45.27272727272727
1989-12-21,10.13,0.22,46.04545454545455
1989-12-22,9.92,0.22,45.09090909090909
1989-12-26,9.92,0.22,45.09090909090909
1989-12-27,10.88,0.22,49.45454545454546
1989-12-28,10.46,0.22,47.54545454545455
1989-12-29,10.46,0.22,47.54545454545455
1990-01-02,10.38,0.22,47.18181818181819
1990-01-03,10.63,0.22,48.31818181818182
1990-01-04,10.83,0.22,49.22727272727273
1990-01-05,10.67,0.22,48.5
1990-01-08,10.71,0.22,48.68181818181819
1990-01-09,10.83,0.22,49.22727272727273
1990-01-10,10.58,0.22,48.09090909090909
1990-01-11,10.63,0.22,48.31818181818182
1990-01-12,10.33,0.22,46.95454545454545
1990-01-15,10.25,0.22,46.59090909090909
1990-01-16,9.96,0.22,45.27272727272727
1990-01-17,10.17,0.22,46.22727272727273
1990-01-18,10.04,0.22,45.63636363636363
1990-01-19,10.04,0.22,45.63636363636363
1990-01-22,9.88,0.22,44.909090909090914
1990-01-23,9.88,0.22,44.909090909090914
1990-01-24,9.79,0.22,44.49999999999999
1990-01-25,9.46,0.22,43.00000000000001
1990-01-26,9.42,0.22,42.81818181818182
1990-01-29,9.42,0.22,42.81818181818182
1990-01-30,9.42,0.22,42.81818181818182
1990-01-31,9.46,0.22,43.00000000000001
1990-02-01,9.42,0.22,42.81818181818182
1990-02-02,9.46,0.22,43.00000000000001
1990-02-05,9.33,0.22,42.40909090909091
1990-02-06,9.42,0.22,42.81818181818182
1990-02-07,9.75,0.22,44.31818181818182
1990-02-08,9.67,0.22,43.95454545454545
1990-02-09,9.92,0.22,45.09090909090909
1990-02-12,9.83,0.22,44.68181818181818
1990-02-13,9.83,0.22,44.68181818181818
1990-02-14,9.83,0.22,44.68181818181818
1990-02-15,9.96,0.22,45.27272727272727
1990-02-16,10.0,0.22,45.45454545454545
1990-02-20,9.96,0.22,45.27272727272727
1990-02-21,10.0,0.22,45.45454545454545
1990-02-22,9.96,0.22,45.27272727272727
1990-02-23,9.79,0.22,44.49999999999999
1990-02-26,9.58,0.22,43.54545454545455
1990-02-27,9.58,0.22,43.54545454545455
1990-02-28,9.88,0.22,44.909090909090914
1990-03-01,9.75,0.22,44.31818181818182
1990-03-02,9.92,0.22,45.09090909090909
1990-03-05,9.96,0.22,45.27272727272727
1990-03-06,10.21,0.22,46.409090909090914
1990-03-07,10.42,0.22,47.36363636363636
1990-03-08,10.33,0.22,46.95454545454545
1990-03-09,10.13,0.22,46.04545454545455
1990-03-12,10.29,0.22,46.772727272727266
1990-03-13,10.33,0.22,46.95454545454545
1990-03-14,10.38,0.22,47.18181818181819
1990-03-15,10.33,0.22,46.95454545454545
1990-03-16,10.33,0.22,46.95454545454545
1990-03-19,10.25,0.22,46.59090909090909
1990-03-20,10.58,0.22,48.09090909090909
1990-03-21,10.46,0.22,47.54545454545455
1990-03-22,10.21,0.22,46.409090909090914
1990-03-23,9.83,0.22,44.68181818181818
1990-03-26,9.88,0.22,44.909090909090914
1990-03-27,9.88,0.22,44.909090909090914
1990-03-28,10.04,0.22,45.63636363636363
1990-03-29,9.88,0.22,44.909090909090914
1990-03-30,9.88,0.22,44.909090909090914
1990-04-02,9.75,0.22,44.31818181818182
1990-04-03,10.0,0.22,45.45454545454545
1990-04-04,10.0,0.22,45.45454545454545
1990-04-05,9.92,0.22,45.09090909090909
1990-04-06,9.92,0.22,45.09090909090909
1990-04-09,9.83,0.22,44.68181818181818
1990-04-10,9.96,0.22,45.27272727272727
1990-04-11,9.92,0.22,45.09090909090909
1990-04-12,10.17,0.22,46.22727272727273
1990-04-16,10.21,0.22,46.409090909090914
1990-04-17,10.42,0.22,47.36363636363636
1990-04-18,10.17,0.22,46.22727272727273
1990-04-19,10.25,0.22,46.59090909090909
1990-04-20,10.25,0.22,46.59090909090909
1990-04-23,10.42,0.22,47.36363636363636
1990-04-24,10.33,0.22,46.95454545454545
1990-04-25,10.38,0.22,47.18181818181819
1990-04-26,10.5,0.22,47.72727272727273
1990-04-27,10.58,0.22,48.09090909090909
1990-04-30,10.58,0.22,48.09090909090909
1990-05-01,10.46,0.22,47.54545454545455
1990-05-02,10.46,0.22,47.54545454545455
1990-05-03,10.25,0.22,46.59090909090909
1990-05-04,10.13,0.22,46.04545454545455
1990-05-07,10.29,0.22,46.772727272727266
1990-05-08,10.25,0.22,46.59090909090909
1990-05-09,10.21,0.22,46.409090909090914
1990-05-10,10.13,0.22,46.04545454545455
1990-05-11,10.21,0.22,46.409090909090914
1990-05-14,10.33,0.22,46.95454545454545
1990-05-15,10.46,0.22,47.54545454545455
1990-05-16,10.54,0.22,47.90909090909091
1990-05-17,10.58,0.22,48.09090909090909
1990-05-18,10.46,0.22,47.54545454545455
1990-05-21,10.5,0.22,47.72727272727273
1990-05-22,10.75,0.22,48.86363636363637
1990-05-23,11.04,0.22,50.18181818181818
1990-05-24,11.25,0.22,51.13636363636363
1990-05-25,11.29,0.22,51.31818181818181
1990-05-29,11.46,0.22,52.09090909090909
1990-05-30,11.5,0.22,52.27272727272727
1990-05-31,11.58,0.22,52.63636363636363
1990-06-01,11.71,0.22,53.227272727272734
1990-06-04,11.63,0.22,52.86363636363637
1990-06-05,12.0,0.22,54.54545454545455
1990-06-06,11.88,0.22,54.0
1990-06-07,11.79,0.22,53.590909090909086
1990-06-08,11.75,0.22,53.40909090909091
1990-06-11,11.79,0.22,53.590909090909086
1990-06-12,11.79,0.22,53.590909090909086
1990-06-13,11.67,0.22,53.04545454545455
1990-06-14,11.67,0.22,53.04545454545455
1990-06-15,11.54,0.22,52.45454545454545
1990-06-18,11.33,0.22,51.5
1990-06-19,11.29,0.22,51.31818181818181
1990-06-20,11.29,0.22,51.31818181818181
1990-06-21,11.25,0.22,51.13636363636363
1990-06-22,11.46,0.22,52.09090909090909
1990-06-25,11.54,0.22,52.45454545454545
1990-06-26,11.71,0.22,53.227272727272734
1990-06-27,11.71,0.22,53.227272727272734
1990-06-28,11.71,0.22,53.227272727272734
1990-06-29,11.54,0.22,52.45454545454545
1990-07-02,11.67,0.22,53.04545454545455
1990-07-03,11.75,0.22,53.40909090909091
1990-07-05,11.58,0.22,52.63636363636363
1990-07-06,11.46,0.22,52.09090909090909
1990-07-09,11.67,0.22,53.04545454545455
1990-07-10,11.67,0.22,53.04545454545455
1990-07-11,11.83,0.22,53.77272727272727
1990-07-12,11.79,0.22,53.590909090909086
1990-07-13,11.79,0.22,53.590909090909086
1990-07-16,11.88,0.22,54.0
1990-07-17,11.79,0.22,53.590909090909086
1990-07-18,11.67,0.22,53.04545454545455
1990-07-19,11.63,0.22,52.86363636363637
1990-07-20,11.71,0.22,53.227272727272734
1990-07-23,11.5,0.22,52.27272727272727
1990-07-24,11.29,0.22,51.31818181818181
1990-07-25,11.21,0.22,50.95454545454546
1990-07-26,11.25,0.22,51.13636363636363
1990-07-27,11.17,0.22,50.77272727272727
1990-07-30,11.29,0.22,51.31818181818181
1990-07-31,11.21,0.22,50.95454545454546
1990-08-01,11.17,0.22,50.77272727272727
1990-08-02,10.83,0.22,49.22727272727273
1990-08-03,10.63,0.22,48.31818181818182
1990-08-06,10.08,0.22,45.81818181818182
1990-08-07,10.25,0.22,46.59090909090909
1990-08-08,10.38,0.22,47.18181818181819
1990-08-09,10.5,0.22,47.72727272727273
1990-08-10,10.21,0.22,46.409090909090914
1990-08-13,10.25,0.22,46.59090909090909
1990-08-14,10.33,0.22,46.95454545454545
1990-08-15,10.42,0.22,47.36363636363636
1990-08-16,10.33,0.22,46.95454545454545
1990-08-17,10.29,0.22,46.772727272727266
1990-08-20,10.17,0.22,46.22727272727273
1990-08-21,9.96,0.22,45.27272727272727
1990-08-22,9.83,0.22,44.68181818181818
1990-08-23,9.46,0.22,43.00000000000001
1990-08-24,9.5,0.22,43.18181818181818
1990-08-27,9.63,0.22,43.77272727272727
1990-08-28,9.63,0.22,43.77272727272727
1990-08-29,9.79,0.22,44.49999999999999
1990-08-30,9.67,0.22,43.95454545454545
1990-08-31,9.79,0.22,44.49999999999999
1990-09-04,9.75,0.22,44.31818181818182
1990-09-05,9.79,0.22,44.49999999999999
1990-09-06,9.92,0.22,45.09090909090909
1990-09-07,10.13,0.22,46.04545454545455
1990-09-10,10.33,0.22,46.95454545454545
1990-09-11,10.38,0.22,47.18181818181819
1990-09-12,10.33,0.22,46.95454545454545
1990-09-13,10.33,0.22,46.95454545454545
1990-09-14,10.17,0.22,46.22727272727273
1990-09-17,10.0,0.22,45.45454545454545
1990-09-18,9.96,0.22,45.27272727272727
1990-09-19,9.92,0.22,45.09090909090909
1990-09-20,9.83,0.22,44.68181818181818
1990-09-21,9.67,0.22,43.95454545454545
1990-09-24,9.58,0.22,43.54545454545455
1990-09-25,9.54,0.22,43.36363636363636
1990-09-26,9.33,0.22,42.40909090909091
1990-09-27,9.42,0.22,42.81818181818182
1990-09-28,9.42,0.22,42.81818181818182
1990-10-01,9.29,0.22,42.22727272727273
1990-10-02,9.21,0.22,41.86363636363637
1990-10-03,9.17,0.22,41.68181818181818
1990-10-04,8.88,0.22,40.36363636363637
1990-10-05,8.54,0.22,38.81818181818181
1990-10-08,8.54,0.22,38.81818181818181
1990-10-09,8.38,0.22,38.09090909090909
1990-10-10,8.33,0.22,37.86363636363637
1990-10-11,8.5,0.22,38.63636363636363
1990-10-12,8.83,0.22,40.13636363636363
1990-10-15,8.79,0.22,39.95454545454545
1990-10-16,8.75,0.22,39.77272727272727
1990-10-17,8.54,0.22,38.81818181818181
1990-10-18,8.54,0.22,38.81818181818181
1990-10-19,8.75,0.22,39.77272727272727
1990-10-22,8.96,0.22,40.727272727272734
1990-10-23,9.08,0.22,41.27272727272727
1990-10-24,9.13,0.22,41.5
1990-10-25,9.04,0.22,41.090909090909086
1990-10-26,8.83,0.22,40.13636363636363
1990-10-29,8.58,0.22,39.0
1990-10-30,8.67,0.22,39.40909090909091
1990-10-31,8.75,0.22,39.77272727272727
1990-11-01,8.92,0.22,40.54545454545455
1990-11-02,9.0,0.22,40.90909090909091
1990-11-05,8.83,0.22,40.13636363636363
1990-11-06,8.92,0.22,40.54545454545455
1990-11-07,9.21,0.22,41.86363636363637
1990-11-08,9.13,0.22,41.5
1990-11-09,9.04,0.22,41.090909090909086
1990-11-12,9.04,0.22,41.090909090909086
1990-11-13,9.0,0.22,40.90909090909091
1990-11-14,9.0,0.22,40.90909090909091
1990-11-15,9.08,0.22,41.27272727272727
1990-11-16,8.96,0.22,40.727272727272734
1990-11-19,9.04,0.22,41.090909090909086
1990-11-20,9.13,0.22,41.5
1990-11-21,8.96,0.22,40.727272727272734
1990-11-23,8.96,0.22,40.727272727272734
1990-11-26,9.13,0.22,41.5
1990-11-27,9.46,0.22,43.00000000000001
1990-11-28,9.33,0.22,42.40909090909091
1990-11-29,9.33,0.22,42.40909090909091
1990-11-30,9.38,0.22,42.63636363636364
1990-12-03,9.58,0.22,43.54545454545455
1990-12-04,9.79,0.22,44.49999999999999
1990-12-05,9.88,0.22,44.909090909090914
1990-12-06,9.96,0.22,45.27272727272727
1990-12-07,9.88,0.22,44.909090909090914
1990-12-10,10.17,0.22,46.22727272727273
1990-12-11,10.33,0.22,46.95454545454545
1990-12-12,10.42,0.22,47.36363636363636
1990-12-13,10.46,0.22,47.54545454545455
1990-12-14,10.67,0.22,48.5
1990-12-17,10.46,0.22,47.54545454545455
1990-12-18,10.46,0.22,47.54545454545455
1990-12-19,10.63,0.22,48.31818181818182
1990-12-20,10.54,0.22,47.90909090909091
1990-12-21,10.75,0.22,48.86363636363637
1990-12-24,10.75,0.22,48.86363636363637
1990-12-26,10.83,0.22,49.22727272727273
1990-12-27,10.83,0.22,49.22727272727273
1990-12-28,10.83,0.22,49.22727272727273
1990-12-31,10.96,0.22,49.81818181818182
1991-01-02,10.83,0.22,49.22727272727273
1991-01-03,10.83,0.22,49.22727272727273
1991-01-04,10.67,0.22,48.5
1991-01-07,10.58,0.22,48.09090909090909
1991-01-08,10.29,0.22,46.772727272727266
1991-01-09,10.13,0.22,46.04545454545455
1991-01-10,10.17,0.22,46.22727272727273
1991-01-11,10.17,0.22,46.22727272727273
1991-01-14,10.04,0.22,45.63636363636363
1991-01-15,9.96,0.22,45.27272727272727
1991-01-16,10.13,0.22,46.04545454545455
1991-01-17,10.42,0.22,47.36363636363636
1991-01-18,10.38,0.22,47.18181818181819
1991-01-21,10.42,0.22,47.36363636363636
1991-01-22,10.25,0.22,46.59090909090909
1991-01-23,10.46,0.22,47.54545454545455
1991-01-24,10.46,0.22,47.54545454545455
1991-01-25,10.42,0.22,47.36363636363636
1991-01-28,10.79,0.22,49.04545454545454
1991-01-29,10.88,0.22,49.45454545454546
1991-01-30,11.0,0.22,50.0
1991-01-31,11.17,0.22,50.77272727272727
1991-02-01,11.0,0.22,50.0
1991-02-04,11.29,0.22,51.31818181818181
1991-02-05,11.63,0.22,52.86363636363637
1991-02-06,11.67,0.22,53.04545454545455
1991-02-07,11.75,0.22,53.40909090909091
1991-02-08,11.79,0.22,53.590909090909086
1991-02-11,11.83,0.22,53.77272727272727
1991-02-12,12.0,0.22,54.54545454545455
1991-02-13,12.17,0.22,55.31818181818182
1991-02-14,12.0,0.22,54.54545454545455
1991-02-15,12.0,0.22,54.54545454545455
1991-02-19,12.33,0.22,56.04545454545455
1991-02-20,12.38,0.22,56.27272727272727
1991-02-21,12.25,0.22,55.68181818181818
1991-02-22,12.29,0.22,55.86363636363636
1991-02-25,12.42,0.22,56.45454545454545
1991-02-26,12.33,0.22,56.04545454545455
1991-02-27,12.63,0.22,57.409090909090914
1991-02-28,13.08,0.22,59.45454545454545
1991-03-01,13.0,0.22,59.09090909090909
1991-03-04,13.04,0.22,59.272727272727266
1991-03-05,12.96,0.22,58.909090909090914
1991-03-06,13.33,0.22,60.59090909090909
1991-03-07,13.75,0.22,62.5
1991-03-08,13.79,0.22,62.68181818181818
1991-03-11,13.33,0.22,60.59090909090909
1991-03-12,13.21,0.22,60.04545454545455
1991-03-13,13.29,0.22,60.40909090909091
1991-03-14,13.46,0.22,61.18181818181819
1991-03-15,13.38,0.22,60.81818181818182
1991-03-18,13.38,0.22,60.81818181818182
1991-03-19,13.33,0.22,60.59090909090909
1991-03-20,13.42,0.22,61.0
1991-03-21,13.33,0.22,60.59090909090909
1991-03-22,13.38,0.22,60.81818181818182
1991-03-25,13.5,0.22,61.36363636363637
1991-03-26,13.83,0.22,62.86363636363637
1991-03-27,14.29,0.22,64.95454545454545
1991-03-28,14.33,0.22,65.13636363636364
1991-04-01,14.13,0.22,64.22727272727273
1991-04-02,14.21,0.22,64.5909090909091
1991-04-03,14.29,0.22,64.95454545454545
1991-04-04,14.54,0.22,66.0909090909091
1991-04-05,14.33,0.22,65.13636363636364
1991-04-08,14.08,0.22,64.0
1991-04-09,14.17,0.22,64.4090909090909
1991-04-10,14.5,0.22,65.9090909090909
1991-04-11,14.5,0.22,65.9090909090909
1991-04-12,14.67,0.22,66.68181818181819
1991-04-15,14.88,0.22,67.63636363636364
1991-04-16,15.08,0.22,68.54545454545455
1991-04-17,15.13,0.22,68.77272727272728
1991-04-18,15.08,0.22,68.54545454545455
1991-04-19,15.0,0.22,68.18181818181819
1991-04-22,14.83,0.22,67.4090909090909
1991-04-23,14.63,0.22,66.5
1991-04-24,14.75,0.22,67.04545454545455
1991-04-25,14.67,0.22,66.68181818181819
1991-04-26,14.63,0.22,66.5
1991-04-29,14.5,0.22,65.9090909090909
1991-04-30,14.5,0.22,65.9090909090909
1991-05-01,14.54,0.22,66.0909090909091
1991-05-02,14.75,0.22,67.04545454545455
1991-05-03,14.71,0.22,66.86363636363637
1991-05-06,14.63,0.22,66.5
1991-05-07,14.67,0.22,66.68181818181819
1991-05-08,14.83,0.22,67.4090909090909
1991-05-09,15.0,0.22,68.18181818181819
1991-05-10,15.04,0.22,68.36363636363636
1991-05-13,15.08,0.22,68.54545454545455
1991-05-14,14.83,0.22,67.4090909090909
1991-05-15,14.83,0.22,67.4090909090909
1991-05-16,15.04,0.22,68.36363636363636
1991-05-17,14.88,0.22,67.63636363636364
1991-05-20,14.88,0.22,67.63636363636364
1991-05-21,14.96,0.22,68.0
1991-05-22,15.21,0.22,69.13636363636364
1991-05-23,15.25,0.22,69.31818181818181
1991-05-24,15.29,0.22,69.5
1991-05-28,15.38,0.22,69.9090909090909
1991-05-29,15.67,0.22,71.22727272727272
1991-05-30,15.63,0.22,71.04545454545455
1991-05-31,15.71,0.22,71.4090909090909
1991-06-03,15.46,0.22,70.27272727272728
1991-06-04,15.42,0.22,70.0909090909091
1991-06-05,15.21,0.22,69.13636363636364
1991-06-06,15.13,0.22,68.77272727272728
1991-06-07,15.08,0.22,68.54545454545455
1991-06-10,15.04,0.22,68.36363636363636
1991-06-11,14.88,0.22,67.63636363636364
1991-06-12,14.75,0.22,67.04545454545455
1991-06-13,14.67,0.22,66.68181818181819
1991-06-14,14.79,0.22,67.22727272727272
1991-06-17,14.5,0.22,65.9090909090909
1991-06-18,14.63,0.22,66.5
1991-06-19,14.5,0.22,65.9090909090909
1991-06-20,14.5,0.22,65.9090909090909
1991-06-21,14.5,0.22,65.9090909090909
1991-06-24,14.44,0.22,65.63636363636364
1991-06-25,14.44,0.22,65.63636363636364
1991-06-26,14.63,0.22,66.5
1991-06-27,14.63,0.22,66.5
1991-06-28,14.38,0.22,65.36363636363636
1991-07-01,14.31,0.22,65.04545454545455
1991-07-02,14.56,0.22,66.18181818181819
1991-07-03,14.63,0.22,66.5
1991-07-05,14.31,0.22,65.04545454545455
1991-07-08,14.25,0.22,64.77272727272727
1991-07-09,14.63,0.22,66.5
1991-07-10,14.88,0.22,67.63636363636364
1991-07-11,14.88,0.22,67.63636363636364
1991-07-12,15.13,0.22,68.77272727272728
1991-07-15,15.56,0.22,70.72727272727273
1991-07-16,15.56,0.22,70.72727272727273
1991-07-17,15.63,0.22,71.04545454545455
1991-07-18,15.69,0.22,71.31818181818181
1991-07-19,15.38,0.22,69.9090909090909
1991-07-22,15.38,0.22,69.9090909090909
1991-07-23,15.31,0.22,69.5909090909091
1991-07-24,15.38,0.22,69.9090909090909
1991-07-25,16.0,0.22,72.72727272727273
1991-07-26,15.94,0.22,72.45454545454545
1991-07-29,16.0,0.22,72.72727272727273
1991-07-30,15.94,0.22,72.45454545454545
1991-07-31,16.38,0.22,74.45454545454545
1991-08-01,16.31,0.22,74.13636363636363
1991-08-02,16.44,0.22,74.72727272727273
1991-08-05,16.25,0.22,73.86363636363636
1991-08-06,16.13,0.22,73.31818181818181
1991-08-07,16.13,0.22,73.31818181818181
1991-08-08,16.31,0.22,74.13636363636363
1991-08-09,16.38,0.22,74.45454545454545
1991-08-12,16.63,0.22,75.59090909090908
1991-08-13,16.38,0.22,74.45454545454545
1991-08-14,16.5,0.22,75.0
1991-08-15,16.5,0.22,75.0
1991-08-16,16.5,0.22,75.0
1991-08-19,16.0,0.22,72.72727272727273
1991-08-20,16.19,0.22,73.5909090909091
1991-08-21,16.38,0.22,74.45454545454545
1991-08-22,16.25,0.22,73.86363636363636
1991-08-23,16.0,0.22,72.72727272727273
1991-08-26,15.75,0.22,71.5909090909091
1991-08-27,15.88,0.22,72.18181818181819
1991-08-28,15.63,0.22,71.04545454545455
1991-08-29,15.88,0.22,72.18181818181819
1991-08-30,16.13,0.22,73.31818181818181
1991-09-03,15.94,0.22,72.45454545454545
1991-09-04,15.63,0.22,71.04545454545455
1991-09-05,15.44,0.22,70.18181818181817
1991-09-06,15.44,0.22,70.18181818181817
1991-09-09,15.69,0.22,71.31818181818181
1991-09-10,15.81,0.22,71.86363636363636
1991-09-11,15.88,0.22,72.18181818181819
1991-09-12,15.81,0.22,71.86363636363636
1991-09-13,15.88,0.22,72.18181818181819
1991-09-16,15.94,0.22,72.45454545454545
1991-09-17,16.13,0.22,73.31818181818181
1991-09-18,16.0,0.22,72.72727272727273
1991-09-19,16.13,0.22,73.31818181818181
1991-09-20,16.13,0.22,73.31818181818181
1991-09-23,16.56,0.22,75.27272727272727
1991-09-24,16.56,0.22,75.27272727272727
1991-09-25,16.5,0.22,75.0
1991-09-26,16.56,0.22,75.27272727272727
1991-09-27,16.44,0.22,74.72727272727273
1991-09-30,16.75,0.22,76.13636363636364
1991-10-01,17.0,0.22,77.27272727272727
1991-10-02,17.0,0.22,77.27272727272727
1991-10-03,16.81,0.22,76.4090909090909
1991-10-04,16.31,0.22,74.13636363636363
1991-10-07,16.38,0.22,74.45454545454545
1991-10-08,16.13,0.22,73.31818181818181
1991-10-09,16.25,0.22,73.86363636363636
1991-10-10,16.25,0.22,73.86363636363636
1991-10-11,15.88,0.22,72.18181818181819
1991-10-14,16.19,0.22,73.5909090909091
