date,WMB,WMB_EPS,PE Ratio
2004-05-12,8.64,0.0,inf
2004-05-13,8.99,0.0,inf
2004-05-14,9.11,0.0,inf
2004-05-17,8.89,0.0,inf
2004-05-18,8.93,0.0,inf
2004-05-19,8.88,0.0,inf
2004-05-20,8.86,0.0,inf
2004-05-21,8.83,0.0,inf
2004-05-24,9.05,0.0,inf
2004-05-25,9.73,0.0,inf
2004-05-26,9.56,0.0,inf
2004-05-27,9.73,0.0,inf
2004-05-28,9.71,0.0,inf
2004-06-01,9.97,0.0,inf
2004-06-02,9.68,0.0,inf
2004-06-03,9.47,0.0,inf
2004-06-04,9.54,0.0,inf
2004-06-07,9.66,0.0,inf
2004-06-08,9.65,0.0,inf
2004-06-09,9.54,0.0,inf
2004-06-10,9.63,0.0,inf
2004-06-14,9.55,0.0,inf
2004-06-15,9.84,0.0,inf
2004-06-16,9.73,0.0,inf
2004-06-17,9.8,0.0,inf
2004-06-18,9.78,0.0,inf
2004-06-21,9.77,0.0,inf
2004-06-22,9.81,0.0,inf
2004-06-23,9.97,0.0,inf
2004-06-24,9.97,0.0,inf
2004-06-25,9.86,0.0,inf
2004-06-28,9.77,0.0,inf
2004-06-29,9.68,0.0,inf
2004-06-30,9.7,0.0,inf
2004-07-01,9.89,0.0,inf
2004-07-02,9.86,0.0,inf
2004-07-06,9.92,0.0,inf
2004-07-07,9.95,0.0,inf
2004-07-08,9.82,0.0,inf
2004-07-09,9.94,0.0,inf
2004-07-12,9.9,0.0,inf
2004-07-13,9.91,0.0,inf
2004-07-14,9.95,0.0,inf
2004-07-15,10.03,0.0,inf
2004-07-16,10.17,0.0,inf
2004-07-19,10.2,0.0,inf
2004-07-20,10.05,0.0,inf
2004-07-21,9.75,0.0,inf
2004-07-22,9.75,0.0,inf
2004-07-23,9.82,0.0,inf
2004-07-26,9.5,0.0,inf
2004-07-27,9.69,0.0,inf
2004-07-28,9.58,0.0,inf
2004-07-29,9.78,0.0,inf
2004-07-30,9.9,0.0,inf
2004-08-02,9.78,0.0,inf
2004-08-03,9.75,0.0,inf
2004-08-04,9.6,0.0,inf
2004-08-05,9.77,0.0,inf
2004-08-06,9.65,0.0,inf
2004-08-09,9.59,0.0,inf
2004-08-10,9.5,0.0,inf
2004-08-11,9.47,0.0,inf
2004-08-12,9.42,0.0,inf
2004-08-13,9.33,0.0,inf
2004-08-16,9.41,0.0,inf
2004-08-17,9.44,0.0,inf
2004-08-18,9.68,0.0,inf
2004-08-19,9.74,0.0,inf
2004-08-20,9.73,0.0,inf
2004-08-23,9.6,0.0,inf
2004-08-24,9.51,0.0,inf
2004-08-25,9.57,0.0,inf
2004-08-26,9.65,0.0,inf
2004-08-27,9.6,0.0,inf
2004-08-30,9.55,0.0,inf
2004-08-31,9.69,0.0,inf
2004-09-01,9.65,0.0,inf
2004-09-02,9.75,0.0,inf
2004-09-03,9.74,0.0,inf
2004-09-07,9.68,0.0,inf
2004-09-08,9.72,0.0,inf
2004-09-09,9.94,0.0,inf
2004-09-10,9.98,0.0,inf
2004-09-13,10.04,0.0,inf
2004-09-14,10.06,0.0,inf
2004-09-15,9.82,0.0,inf
2004-09-16,9.82,0.0,inf
2004-09-17,9.78,0.0,inf
2004-09-20,9.73,0.0,inf
2004-09-21,9.73,0.0,inf
2004-09-22,9.73,0.0,inf
2004-09-23,9.91,0.0,inf
2004-09-24,9.96,0.0,inf
2004-09-27,9.83,0.0,inf
2004-09-28,9.87,0.0,inf
2004-09-29,9.75,0.0,inf
2004-09-30,9.86,0.0,inf
2004-10-01,10.17,0.0,inf
2004-10-04,10.11,0.0,inf
2004-10-05,10.35,0.0,inf
2004-10-06,10.56,0.0,inf
2004-10-07,10.46,0.0,inf
2004-10-08,10.48,0.0,inf
2004-10-11,10.38,0.0,inf
2004-10-12,10.33,0.0,inf
2004-10-13,10.07,0.0,inf
2004-10-14,10.29,0.0,inf
2004-10-15,10.26,0.0,inf
2004-10-18,10.21,0.0,inf
2004-10-19,10.27,0.0,inf
2004-10-20,10.51,0.0,inf
2004-10-21,10.52,0.0,inf
2004-10-22,10.45,0.0,inf
2004-10-25,10.39,0.0,inf
2004-10-26,10.46,0.0,inf
2004-10-27,10.27,0.0,inf
2004-10-28,10.19,0.0,inf
2004-10-29,10.2,0.0,inf
2004-11-01,10.21,0.0,inf
2004-11-02,10.12,0.0,inf
2004-11-03,10.42,0.0,inf
2004-11-04,10.69,0.0,inf
2004-11-05,10.81,0.0,inf
2004-11-08,10.9,0.0,inf
2004-11-09,11.06,0.0,inf
2004-11-10,11.75,0.0,inf
2004-11-11,11.97,0.0,inf
2004-11-12,11.95,0.0,inf
2004-11-15,11.68,0.0,inf
2004-11-16,11.63,0.0,inf
2004-11-17,11.64,0.0,inf
2004-11-18,12.2,0.0,inf
2004-11-19,12.55,0.0,inf
2004-11-22,12.8,0.0,inf
2004-11-23,12.84,0.0,inf
2004-11-24,13.4,0.0,inf
2004-11-26,13.63,0.0,inf
2004-11-29,13.94,0.0,inf
2004-11-30,13.59,0.0,inf
2004-12-01,13.32,0.0,inf
2004-12-02,12.76,0.0,inf
2004-12-03,12.99,0.0,inf
2004-12-06,12.83,0.0,inf
2004-12-07,12.58,0.0,inf
2004-12-08,12.39,0.0,inf
2004-12-09,12.59,0.0,inf
2004-12-10,12.64,0.0,inf
2004-12-13,12.97,0.0,inf
2004-12-14,12.95,0.0,inf
2004-12-15,13.37,0.0,inf
2004-12-16,13.17,0.0,inf
2004-12-17,13.25,0.0,inf
2004-12-20,13.34,0.0,inf
2004-12-21,13.41,0.0,inf
2004-12-22,13.17,0.0,inf
2004-12-23,13.14,0.0,inf
2004-12-27,13.12,0.0,inf
2004-12-28,13.04,0.0,inf
2004-12-29,13.12,0.0,inf
2004-12-30,13.12,0.0,inf
2004-12-31,13.28,0.0,inf
2005-01-03,12.66,0.0,inf
2005-01-04,12.55,0.0,inf
2005-01-05,12.46,0.0,inf
2005-01-06,12.64,0.0,inf
2005-01-07,12.5,0.0,inf
2005-01-10,12.8,0.0,inf
2005-01-11,12.81,0.0,inf
2005-01-12,13.04,0.0,inf
2005-01-13,13.04,0.0,inf
2005-01-14,12.92,0.0,inf
2005-01-18,13.01,0.0,inf
2005-01-19,12.88,0.0,inf
2005-01-20,12.79,0.0,inf
2005-01-21,12.95,0.0,inf
2005-01-24,12.87,0.0,inf
2005-01-25,12.82,0.0,inf
2005-01-26,12.95,0.0,inf
2005-01-27,13.56,0.0,inf
2005-01-28,13.64,0.0,inf
2005-01-31,13.7,0.0,inf
2005-02-01,13.83,0.0,inf
2005-02-02,14.31,0.0,inf
2005-02-03,14.35,0.0,inf
2005-02-04,14.38,0.0,inf
2005-02-07,14.05,0.0,inf
2005-02-08,14.02,0.0,inf
2005-02-09,13.9,0.0,inf
2005-02-10,14.58,0.0,inf
2005-02-11,14.45,0.0,inf
2005-02-14,14.37,0.0,inf
2005-02-15,14.49,0.0,inf
2005-02-16,15.29,0.0,inf
2005-02-17,15.18,0.0,inf
2005-02-18,15.36,0.0,inf
2005-02-22,15.13,0.0,inf
2005-02-23,15.34,0.0,inf
2005-02-24,15.49,0.0,inf
2005-02-25,15.73,0.0,inf
2005-02-28,15.35,0.0,inf
2005-03-01,14.9,0.0,inf
2005-03-02,15.29,0.0,inf
2005-03-03,15.53,0.0,inf
2005-03-04,15.64,0.0,inf
2005-03-07,15.68,0.0,inf
2005-03-08,15.39,0.0,inf
2005-03-09,15.15,0.0,inf
2005-03-10,14.5,0.0,inf
2005-03-11,14.58,0.0,inf
2005-03-14,15.16,0.0,inf
2005-03-15,15.04,0.0,inf
2005-03-16,14.89,0.0,inf
2005-03-17,15.37,0.0,inf
2005-03-18,15.39,0.0,inf
2005-03-21,15.33,0.0,inf
2005-03-22,15.01,0.0,inf
2005-03-23,14.93,0.0,inf
2005-03-24,15.29,0.0,inf
2005-03-28,15.02,0.0,inf
2005-03-29,14.62,0.0,inf
2005-03-30,14.84,0.0,inf
2005-03-31,15.33,0.0,inf
2005-04-01,15.54,0.0,inf
2005-04-04,15.27,0.0,inf
2005-04-05,15.37,0.0,inf
2005-04-06,15.49,0.0,inf
2005-04-07,15.28,0.0,inf
2005-04-08,14.92,0.0,inf
2005-04-11,14.96,0.0,inf
2005-04-12,14.77,0.0,inf
2005-04-13,14.53,0.0,inf
2005-04-14,14.14,0.0,inf
2005-04-15,13.49,0.0,inf
2005-04-18,13.94,0.0,inf
2005-04-19,14.41,0.0,inf
2005-04-20,14.12,0.0,inf
2005-04-21,14.66,0.0,inf
2005-04-22,14.67,0.0,inf
2005-04-25,14.89,0.0,inf
2005-04-26,14.59,0.0,inf
2005-04-27,14.3,0.0,inf
2005-04-28,14.02,0.0,inf
2005-04-29,13.87,0.0,inf
2005-05-02,14.22,0.0,inf
2005-05-03,13.96,0.0,inf
2005-05-04,14.24,0.0,inf
2005-05-05,14.44,0.36,40.111111111111114
2005-05-06,14.49,0.36,40.25
2005-05-09,14.49,0.36,40.25
2005-05-10,14.53,0.36,40.361111111111114
2005-05-11,14.7,0.36,40.833333333333336
2005-05-12,13.83,0.36,38.41666666666667
2005-05-13,13.37,0.36,37.138888888888886
2005-05-16,13.28,0.36,36.888888888888886
2005-05-17,13.7,0.36,38.05555555555556
2005-05-18,13.95,0.36,38.75
2005-05-19,14.25,0.36,39.583333333333336
2005-05-20,14.28,0.36,39.666666666666664
2005-05-23,14.41,0.36,40.02777777777778
2005-05-24,14.66,0.36,40.72222222222222
2005-05-25,14.72,0.36,40.88888888888889
2005-05-26,14.92,0.36,41.44444444444444
2005-05-27,14.98,0.36,41.611111111111114
2005-05-31,15.01,0.36,41.69444444444444
2005-06-01,15.24,0.36,42.333333333333336
2005-06-02,15.2,0.36,42.22222222222222
2005-06-03,15.33,0.36,42.583333333333336
2005-06-06,15.35,0.36,42.63888888888889
2005-06-07,15.22,0.36,42.27777777777778
2005-06-08,15.15,0.36,42.083333333333336
2005-06-09,15.43,0.36,42.861111111111114
2005-06-10,15.29,0.36,42.47222222222222
2005-06-13,15.45,0.36,42.916666666666664
2005-06-14,15.45,0.36,42.916666666666664
2005-06-15,15.43,0.36,42.861111111111114
2005-06-16,15.58,0.36,43.27777777777778
2005-06-17,15.66,0.36,43.5
2005-06-20,15.65,0.36,43.47222222222222
2005-06-21,15.29,0.36,42.47222222222222
2005-06-22,15.39,0.36,42.75
2005-06-23,15.48,0.36,43.0
2005-06-24,15.3,0.36,42.5
2005-06-27,15.24,0.36,42.333333333333336
2005-06-28,15.08,0.36,41.88888888888889
2005-06-29,15.23,0.36,42.30555555555556
2005-06-30,15.49,0.36,43.02777777777778
2005-07-01,15.62,0.36,43.388888888888886
2005-07-05,16.07,0.36,44.63888888888889
2005-07-06,15.69,0.36,43.583333333333336
2005-07-07,16.26,0.36,45.16666666666667
2005-07-08,16.22,0.36,45.05555555555556
2005-07-11,16.32,0.36,45.333333333333336
2005-07-12,16.59,0.36,46.083333333333336
2005-07-13,16.48,0.36,45.77777777777778
2005-07-14,16.16,0.36,44.88888888888889
2005-07-15,16.17,0.36,44.91666666666667
2005-07-18,16.16,0.36,44.88888888888889
2005-07-19,16.66,0.36,46.27777777777778
2005-07-20,16.8,0.36,46.66666666666667
2005-07-21,16.42,0.36,45.611111111111114
2005-07-22,16.96,0.36,47.111111111111114
2005-07-25,16.98,0.36,47.16666666666667
2005-07-26,17.01,0.36,47.25000000000001
2005-07-27,17.22,0.36,47.83333333333333
2005-07-28,17.52,0.36,48.666666666666664
2005-07-29,17.31,0.36,48.08333333333333
2005-08-01,17.66,0.36,49.05555555555556
2005-08-02,17.96,0.36,49.88888888888889
2005-08-03,17.71,0.36,49.19444444444445
2005-08-04,18.11,0.0,inf
2005-08-05,17.84,0.0,inf
2005-08-08,17.72,0.0,inf
2005-08-09,17.5,0.0,inf
2005-08-10,17.7,0.0,inf
2005-08-11,18.1,0.0,inf
2005-08-12,17.88,0.0,inf
2005-08-15,17.8,0.0,inf
2005-08-16,17.45,0.0,inf
2005-08-17,16.9,0.0,inf
2005-08-18,16.9,0.0,inf
2005-08-19,17.27,0.0,inf
2005-08-22,17.28,0.0,inf
2005-08-23,17.42,0.0,inf
2005-08-24,17.53,0.0,inf
2005-08-25,17.4,0.0,inf
2005-08-26,17.11,0.0,inf
2005-08-29,17.21,0.0,inf
2005-08-30,17.68,0.0,inf
2005-08-31,18.29,0.0,inf
2005-09-01,18.87,0.0,inf
2005-09-02,18.11,0.0,inf
2005-09-06,18.28,0.0,inf
2005-09-07,18.21,0.0,inf
2005-09-08,18.5,0.0,inf
2005-09-09,19.15,0.0,inf
2005-09-12,18.62,0.0,inf
2005-09-13,18.66,0.0,inf
2005-09-14,18.93,0.0,inf
2005-09-15,18.74,0.0,inf
2005-09-16,19.23,0.0,inf
2005-09-19,19.57,0.0,inf
2005-09-20,19.13,0.0,inf
2005-09-21,19.55,0.0,inf
2005-09-22,19.2,0.0,inf
2005-09-23,18.94,0.0,inf
2005-09-26,19.17,0.0,inf
2005-09-27,19.51,0.0,inf
2005-09-28,20.22,0.0,inf
2005-09-29,20.39,0.0,inf
2005-09-30,20.42,0.0,inf
2005-10-03,20.71,0.0,inf
2005-10-04,20.09,0.0,inf
2005-10-05,18.91,0.0,inf
2005-10-06,18.26,0.0,inf
2005-10-07,18.71,0.0,inf
2005-10-10,18.11,0.0,inf
2005-10-11,18.37,0.0,inf
2005-10-12,18.03,0.0,inf
2005-10-13,17.36,0.0,inf
2005-10-14,17.93,0.0,inf
2005-10-17,18.26,0.0,inf
2005-10-18,17.53,0.0,inf
2005-10-19,17.93,0.0,inf
2005-10-20,17.4,0.0,inf
2005-10-21,17.58,0.0,inf
2005-10-24,18.49,0.0,inf
2005-10-25,18.55,0.0,inf
2005-10-26,18.35,0.0,inf
2005-10-27,17.57,0.0,inf
2005-10-28,18.02,0.0,inf
2005-10-31,18.18,0.0,inf
2005-11-01,17.99,0.0,inf
2005-11-02,17.54,0.0,inf
2005-11-03,18.33,0.0,inf
2005-11-04,17.83,0.0,inf
2005-11-07,17.01,0.0,inf
2005-11-08,16.73,0.0,inf
2005-11-09,16.74,0.0,inf
2005-11-10,16.28,0.0,inf
2005-11-11,16.48,0.0,inf
2005-11-14,16.66,0.0,inf
2005-11-15,16.65,0.0,inf
2005-11-16,17.06,0.0,inf
2005-11-17,17.73,0.0,inf
2005-11-18,17.73,0.0,inf
2005-11-21,17.96,0.0,inf
2005-11-22,18.37,0.0,inf
2005-11-23,17.91,0.0,inf
2005-11-25,18.22,0.0,inf
2005-11-28,17.57,0.0,inf
2005-11-29,17.73,0.0,inf
2005-11-30,17.53,0.0,inf
2005-12-01,18.06,0.0,inf
2005-12-02,18.04,0.0,inf
2005-12-05,18.08,0.0,inf
2005-12-06,18.74,0.0,inf
2005-12-07,18.64,0.0,inf
2005-12-08,18.91,0.0,inf
2005-12-09,18.54,0.0,inf
2005-12-12,19.28,0.0,inf
2005-12-13,19.39,0.0,inf
2005-12-14,20.07,0.0,inf
2005-12-15,19.82,0.0,inf
2005-12-16,19.35,0.0,inf
2005-12-19,19.31,0.0,inf
2005-12-20,19.56,0.0,inf
2005-12-21,19.5,0.0,inf
2005-12-22,19.42,0.0,inf
2005-12-23,19.43,0.0,inf
2005-12-27,18.87,0.0,inf
2005-12-28,18.95,0.0,inf
2005-12-29,18.77,0.0,inf
2005-12-30,18.89,0.0,inf
2006-01-03,19.48,0.0,inf
2006-01-04,19.61,0.0,inf
2006-01-05,19.4,0.0,inf
2006-01-06,19.48,0.0,inf
2006-01-09,19.79,0.0,inf
2006-01-10,19.96,0.0,inf
2006-01-11,19.85,0.0,inf
2006-01-12,19.94,0.0,inf
2006-01-13,20.05,0.0,inf
2006-01-17,20.48,0.0,inf
2006-01-18,20.18,0.0,inf
2006-01-19,20.45,0.0,inf
2006-01-20,20.4,0.0,inf
2006-01-23,19.99,0.0,inf
2006-01-24,19.95,0.0,inf
2006-01-25,19.38,0.0,inf
2006-01-26,19.26,0.0,inf
2006-01-27,19.48,0.0,inf
2006-01-30,19.66,0.0,inf
2006-01-31,19.43,0.0,inf
2006-02-01,19.37,0.0,inf
2006-02-02,18.93,0.0,inf
2006-02-03,18.79,0.0,inf
2006-02-06,19.1,0.0,inf
2006-02-07,18.35,0.0,inf
2006-02-08,18.3,0.0,inf
2006-02-09,18.04,0.0,inf
2006-02-10,17.85,0.0,inf
2006-02-13,17.9,0.0,inf
2006-02-14,17.49,0.0,inf
2006-02-15,17.74,0.0,inf
2006-02-16,18.06,0.0,inf
2006-02-17,18.14,0.0,inf
2006-02-21,18.5,0.0,inf
2006-02-22,17.96,0.0,inf
2006-02-23,17.8,0.0,inf
2006-02-24,18.23,0.0,inf
2006-02-27,18.04,0.0,inf
2006-02-28,17.58,0.0,inf
2006-03-01,17.81,0.0,inf
2006-03-02,17.87,0.0,inf
2006-03-03,17.67,0.0,inf
2006-03-06,16.53,0.0,inf
2006-03-07,15.89,0.0,inf
2006-03-08,16.35,0.0,inf
2006-03-09,16.16,0.0,inf
2006-03-10,16.27,0.0,inf
2006-03-13,16.59,0.0,inf
2006-03-14,16.74,0.0,inf
2006-03-15,16.65,0.0,inf
2006-03-16,17.09,0.0,inf
2006-03-17,17.03,0.0,inf
2006-03-20,16.82,0.0,inf
2006-03-21,16.39,0.0,inf
2006-03-22,16.62,0.0,inf
2006-03-23,16.89,0.0,inf
2006-03-24,16.96,0.0,inf
2006-03-27,16.93,0.0,inf
2006-03-28,17.08,0.0,inf
2006-03-29,17.1,0.0,inf
2006-03-30,17.47,0.0,inf
2006-03-31,17.44,0.0,inf
2006-04-03,17.44,0.0,inf
2006-04-04,17.4,0.0,inf
2006-04-05,17.91,0.0,inf
2006-04-06,18.32,0.0,inf
2006-04-07,17.91,0.0,inf
2006-04-10,18.1,0.0,inf
2006-04-11,17.85,0.0,inf
2006-04-12,17.87,0.0,inf
2006-04-13,17.8,0.0,inf
2006-04-17,18.13,0.0,inf
2006-04-18,18.77,0.0,inf
2006-04-19,18.95,0.0,inf
2006-04-20,18.64,0.0,inf
2006-04-21,18.54,0.0,inf
2006-04-24,18.28,0.0,inf
2006-04-25,18.15,0.0,inf
2006-04-26,18.08,0.0,inf
2006-04-27,18.06,0.0,inf
2006-04-28,17.88,0.0,inf
2006-05-01,18.0,0.0,inf
2006-05-02,18.36,0.0,inf
2006-05-03,18.33,0.0,inf
2006-05-04,17.96,0.22,81.63636363636364
2006-05-05,18.49,0.22,84.04545454545453
2006-05-08,18.81,0.22,85.5
2006-05-09,18.97,0.22,86.22727272727272
2006-05-10,19.01,0.22,86.40909090909092
2006-05-11,18.65,0.22,84.77272727272727
2006-05-12,18.03,0.22,81.95454545454545
2006-05-15,17.63,0.22,80.13636363636363
2006-05-16,17.42,0.22,79.18181818181819
2006-05-17,17.04,0.22,77.45454545454545
2006-05-18,16.87,0.22,76.68181818181819
2006-05-19,16.98,0.22,77.18181818181819
2006-05-22,16.78,0.22,76.27272727272728
2006-05-23,16.66,0.22,75.72727272727273
2006-05-24,16.63,0.22,75.59090909090908
2006-05-25,17.19,0.22,78.13636363636364
2006-05-26,17.4,0.22,79.09090909090908
2006-05-30,17.97,0.22,81.68181818181817
2006-05-31,18.42,0.22,83.72727272727273
2006-06-01,18.65,0.22,84.77272727272727
2006-06-02,18.96,0.22,86.18181818181819
2006-06-05,18.41,0.22,83.68181818181819
2006-06-06,18.14,0.22,82.45454545454545
2006-06-07,17.61,0.22,80.04545454545455
2006-06-08,17.34,0.22,78.81818181818181
2006-06-09,17.53,0.22,79.68181818181819
2006-06-12,17.14,0.22,77.9090909090909
2006-06-13,16.57,0.22,75.31818181818181
2006-06-14,16.96,0.22,77.0909090909091
2006-06-15,17.67,0.22,80.31818181818183
2006-06-16,17.68,0.22,80.36363636363636
2006-06-19,17.01,0.22,77.31818181818183
2006-06-20,16.88,0.22,76.72727272727272
2006-06-21,17.18,0.22,78.0909090909091
2006-06-22,16.83,0.22,76.49999999999999
2006-06-23,18.14,0.22,82.45454545454545
2006-06-26,18.14,0.22,82.45454545454545
2006-06-27,18.6,0.22,84.54545454545455
2006-06-28,18.79,0.22,85.4090909090909
2006-06-29,19.04,0.22,86.54545454545455
2006-06-30,19.04,0.22,86.54545454545455
2006-07-03,19.34,0.22,87.9090909090909
2006-07-05,19.07,0.22,86.68181818181819
2006-07-06,18.81,0.22,85.5
2006-07-07,18.64,0.22,84.72727272727273
2006-07-10,18.63,0.22,84.68181818181817
2006-07-11,18.83,0.22,85.59090909090908
2006-07-12,18.77,0.22,85.31818181818181
2006-07-13,18.58,0.22,84.45454545454545
2006-07-14,18.88,0.22,85.81818181818181
2006-07-17,18.45,0.22,83.86363636363636
2006-07-18,18.64,0.22,84.72727272727273
2006-07-19,18.9,0.22,85.9090909090909
2006-07-20,18.49,0.22,84.04545454545453
2006-07-21,18.36,0.22,83.45454545454545
2006-07-24,18.89,0.22,85.86363636363636
2006-07-25,19.27,0.22,87.5909090909091
2006-07-26,19.65,0.22,89.31818181818181
2006-07-27,19.5,0.22,88.63636363636364
2006-07-28,19.44,0.22,88.36363636363637
2006-07-31,19.77,0.22,89.86363636363636
2006-08-01,19.92,0.22,90.54545454545455
2006-08-02,19.83,0.22,90.13636363636363
2006-08-03,20.13,0.0,inf
2006-08-04,19.93,0.0,inf
2006-08-07,20.08,0.0,inf
2006-08-08,19.91,0.0,inf
2006-08-09,19.92,0.0,inf
2006-08-10,19.77,0.0,inf
2006-08-11,19.85,0.0,inf
2006-08-14,20.05,0.0,inf
2006-08-15,20.24,0.0,inf
2006-08-16,20.43,0.0,inf
2006-08-17,20.18,0.0,inf
2006-08-18,20.32,0.0,inf
2006-08-21,20.3,0.0,inf
2006-08-22,20.45,0.0,inf
2006-08-23,20.06,0.0,inf
2006-08-24,20.19,0.0,inf
2006-08-25,20.52,0.0,inf
2006-08-28,20.55,0.0,inf
2006-08-29,20.57,0.0,inf
2006-08-30,20.09,0.0,inf
2006-08-31,20.08,0.0,inf
2006-09-01,20.24,0.0,inf
2006-09-05,20.36,0.0,inf
2006-09-06,19.75,0.0,inf
2006-09-07,19.96,0.0,inf
2006-09-08,19.52,0.0,inf
2006-09-11,19.1,0.0,inf
2006-09-12,19.04,0.0,inf
2006-09-13,19.01,0.0,inf
2006-09-14,18.53,0.0,inf
2006-09-15,18.78,0.0,inf
2006-09-18,19.14,0.0,inf
2006-09-19,18.75,0.0,inf
2006-09-20,18.35,0.0,inf
2006-09-21,18.72,0.0,inf
2006-09-22,18.6,0.0,inf
2006-09-25,18.46,0.0,inf
2006-09-26,19.02,0.0,inf
2006-09-27,19.23,0.0,inf
2006-09-28,19.52,0.0,inf
2006-09-29,19.46,0.0,inf
2006-10-02,19.45,0.0,inf
2006-10-03,18.77,0.0,inf
2006-10-04,18.71,0.0,inf
2006-10-05,19.3,0.0,inf
2006-10-06,19.39,0.0,inf
2006-10-09,19.25,0.0,inf
2006-10-10,19.43,0.0,inf
2006-10-11,19.26,0.0,inf
2006-10-12,19.76,0.0,inf
2006-10-13,19.77,0.0,inf
2006-10-16,20.04,0.0,inf
2006-10-17,19.93,0.0,inf
2006-10-18,19.65,0.0,inf
2006-10-19,19.99,0.0,inf
2006-10-20,20.01,0.0,inf
2006-10-23,19.88,0.0,inf
2006-10-24,20.07,0.0,inf
2006-10-25,20.16,0.0,inf
2006-10-26,20.05,0.0,inf
2006-10-27,19.98,0.0,inf
2006-10-30,19.73,0.0,inf
2006-10-31,19.92,0.0,inf
2006-11-01,19.84,0.0,inf
2006-11-02,19.92,0.3,66.4
2006-11-03,20.18,0.3,67.26666666666667
2006-11-06,20.41,0.3,68.03333333333333
2006-11-07,20.38,0.3,67.93333333333334
2006-11-08,20.98,0.3,69.93333333333334
2006-11-09,21.58,0.3,71.93333333333334
2006-11-10,21.62,0.3,72.06666666666668
2006-11-13,21.71,0.3,72.36666666666667
2006-11-14,21.65,0.3,72.16666666666667
2006-11-15,21.68,0.3,72.26666666666667
2006-11-16,21.53,0.3,71.76666666666668
2006-11-17,21.77,0.3,72.56666666666666
2006-11-20,21.6,0.3,72.00000000000001
2006-11-21,21.95,0.3,73.16666666666667
2006-11-22,21.77,0.3,72.56666666666666
2006-11-24,21.69,0.3,72.30000000000001
2006-11-27,21.73,0.3,72.43333333333334
2006-11-28,22.23,0.3,74.10000000000001
2006-11-29,22.75,0.3,75.83333333333334
2006-11-30,22.63,0.3,75.43333333333334
2006-12-01,22.78,0.3,75.93333333333334
2006-12-04,22.66,0.3,75.53333333333333
2006-12-05,22.71,0.3,75.7
2006-12-06,22.65,0.3,75.5
2006-12-07,22.52,0.3,75.06666666666666
2006-12-08,22.35,0.3,74.50000000000001
2006-12-11,22.2,0.3,74.0
2006-12-12,22.3,0.3,74.33333333333334
2006-12-13,22.56,0.3,75.2
2006-12-14,22.55,0.3,75.16666666666667
2006-12-15,22.13,0.3,73.76666666666667
2006-12-18,21.59,0.3,71.96666666666667
2006-12-19,21.9,0.3,73.0
2006-12-20,21.65,0.3,72.16666666666667
2006-12-21,21.52,0.3,71.73333333333333
2006-12-22,21.54,0.3,71.8
2006-12-26,21.42,0.3,71.4
2006-12-27,21.5,0.3,71.66666666666667
2006-12-28,21.59,0.3,71.96666666666667
2006-12-29,21.29,0.3,70.96666666666667
2007-01-03,20.94,0.3,69.80000000000001
2007-01-04,20.89,0.3,69.63333333333334
2007-01-05,21.0,0.3,70.0
2007-01-08,21.14,0.3,70.46666666666667
2007-01-09,20.87,0.3,69.56666666666668
2007-01-10,20.64,0.3,68.80000000000001
2007-01-11,20.67,0.3,68.9
2007-01-12,21.06,0.3,70.2
2007-01-16,20.93,0.3,69.76666666666667
2007-01-17,21.19,0.3,70.63333333333334
2007-01-18,20.98,0.3,69.93333333333334
2007-01-19,21.48,0.3,71.60000000000001
2007-01-22,21.64,0.3,72.13333333333334
2007-01-23,22.12,0.3,73.73333333333333
2007-01-24,22.13,0.3,73.76666666666667
2007-01-25,21.68,0.3,72.26666666666667
2007-01-26,21.62,0.3,72.06666666666668
2007-01-29,21.52,0.3,71.73333333333333
2007-01-30,21.98,0.3,73.26666666666667
2007-01-31,22.0,0.3,73.33333333333334
2007-02-01,22.24,0.3,74.13333333333333
2007-02-02,22.35,0.3,74.50000000000001
2007-02-05,22.3,0.3,74.33333333333334
2007-02-06,22.21,0.3,74.03333333333335
2007-02-07,22.3,0.3,74.33333333333334
2007-02-08,22.7,0.3,75.66666666666667
2007-02-09,22.67,0.3,75.56666666666668
2007-02-12,22.47,0.3,74.9
2007-02-13,22.6,0.3,75.33333333333334
2007-02-14,22.48,0.3,74.93333333333334
2007-02-15,22.31,0.3,74.36666666666666
2007-02-16,22.42,0.3,74.73333333333335
2007-02-20,22.61,0.3,75.36666666666667
2007-02-21,23.09,0.3,76.96666666666667
2007-02-22,22.83,0.3,76.1
2007-02-23,22.75,0.3,75.83333333333334
2007-02-26,23.07,0.3,76.9
2007-02-27,21.96,0.3,73.2
2007-02-28,21.99,0.0,inf
2007-03-01,21.92,0.0,inf
2007-03-02,21.38,0.0,inf
2007-03-05,21.18,0.0,inf
2007-03-06,21.43,0.0,inf
2007-03-07,22.16,0.0,inf
2007-03-08,22.25,0.0,inf
2007-03-09,22.36,0.0,inf
2007-03-12,22.29,0.0,inf
2007-03-13,21.69,0.0,inf
2007-03-14,22.03,0.0,inf
2007-03-15,21.92,0.0,inf
2007-03-16,21.68,0.0,inf
2007-03-19,22.0,0.0,inf
2007-03-20,22.17,0.0,inf
2007-03-21,22.83,0.0,inf
2007-03-22,23.3,0.0,inf
2007-03-23,23.0,0.0,inf
2007-03-26,23.28,0.0,inf
2007-03-27,23.15,0.0,inf
2007-03-28,23.25,0.0,inf
2007-03-29,23.59,0.0,inf
