date,CHRW,CHRW_EPS,PE Ratio
2010-08-19,65.19,0.59,110.49152542372882
2010-08-20,66.16,0.59,112.13559322033899
2010-08-23,65.86,0.59,111.6271186440678
2010-08-24,65.14,0.59,110.40677966101696
2010-08-25,65.12,0.59,110.37288135593222
2010-08-26,64.91,0.59,110.01694915254237
2010-08-27,65.92,0.59,111.72881355932205
2010-08-30,64.9,0.59,110.00000000000001
2010-08-31,64.99,0.59,110.15254237288136
2010-09-01,66.37,0.59,112.49152542372883
2010-09-02,67.23,0.59,113.9491525423729
2010-09-03,67.56,0.59,114.5084745762712
2010-09-07,67.06,0.59,113.66101694915255
2010-09-08,67.67,0.59,114.6949152542373
2010-09-09,67.69,0.59,114.72881355932203
2010-09-10,67.5,0.59,114.40677966101696
2010-09-13,68.0,0.59,115.2542372881356
2010-09-14,68.0,0.59,115.2542372881356
2010-09-15,68.21,0.59,115.61016949152543
2010-09-16,67.84,0.59,114.98305084745763
2010-09-17,68.45,0.59,116.01694915254238
2010-09-20,68.79,0.59,116.59322033898307
2010-09-21,68.84,0.59,116.67796610169492
2010-09-22,68.08,0.59,115.38983050847457
2010-09-23,67.11,0.59,113.74576271186442
2010-09-24,68.6,0.59,116.27118644067797
2010-09-27,68.69,0.59,116.42372881355932
2010-09-28,69.41,0.59,117.64406779661017
2010-09-29,69.57,0.59,117.91525423728812
2010-09-30,69.92,0.59,118.5084745762712
2010-10-01,69.64,0.59,118.03389830508475
2010-10-04,69.54,0.59,117.86440677966104
2010-10-05,70.89,0.59,120.15254237288136
2010-10-06,71.1,0.59,120.50847457627118
2010-10-07,71.1,0.59,120.50847457627118
2010-10-08,71.21,0.59,120.69491525423729
2010-10-11,71.12,0.59,120.54237288135594
2010-10-12,70.63,0.59,119.71186440677965
2010-10-13,71.5,0.59,121.1864406779661
2010-10-14,72.06,0.59,122.13559322033899
2010-10-15,72.24,0.59,122.44067796610169
2010-10-18,71.76,0.59,121.6271186440678
2010-10-19,71.7,0.59,121.52542372881356
2010-10-20,72.36,0.59,122.64406779661017
2010-10-21,72.4,0.59,122.71186440677968
2010-10-22,72.52,0.59,122.91525423728814
2010-10-25,72.78,0.59,123.35593220338984
2010-10-26,71.98,0.59,122.00000000000001
2010-10-27,71.49,0.59,121.16949152542372
2010-10-28,70.18,0.59,118.9491525423729
2010-10-29,70.48,0.59,119.45762711864408
2010-11-01,70.49,0.59,119.47457627118644
2010-11-02,71.09,0.59,120.49152542372883
2010-11-03,70.54,0.59,119.55932203389833
2010-11-04,72.25,0.59,122.45762711864407
2010-11-05,71.79,0.59,121.67796610169493
2010-11-08,72.17,0.59,122.3220338983051
2010-11-09,71.19,0.62,114.82258064516128
2010-11-10,70.69,0.62,114.01612903225806
2010-11-11,71.8,0.62,115.80645161290322
2010-11-12,71.2,0.62,114.83870967741936
2010-11-15,71.4,0.62,115.16129032258065
2010-11-16,70.82,0.62,114.2258064516129
2010-11-17,71.08,0.62,114.64516129032258
2010-11-18,72.25,0.62,116.53225806451613
2010-11-19,72.85,0.62,117.49999999999999
2010-11-22,72.88,0.62,117.54838709677419
2010-11-23,72.33,0.62,116.66129032258064
2010-11-24,74.22,0.62,119.70967741935483
2010-11-26,74.11,0.62,119.53225806451613
2010-11-29,73.52,0.62,118.58064516129032
2010-11-30,73.71,0.62,118.88709677419354
2010-12-01,75.06,0.62,121.06451612903226
2010-12-02,75.81,0.62,122.2741935483871
2010-12-03,76.35,0.62,123.14516129032258
2010-12-06,75.94,0.62,122.48387096774194
2010-12-07,76.43,0.62,123.2741935483871
2010-12-08,77.15,0.62,124.43548387096776
2010-12-09,77.76,0.62,125.41935483870968
2010-12-10,78.12,0.62,126.00000000000001
2010-12-13,78.07,0.62,125.91935483870967
2010-12-14,78.46,0.62,126.54838709677418
2010-12-15,78.52,0.62,126.64516129032258
2010-12-16,79.2,0.62,127.74193548387098
2010-12-17,79.0,0.62,127.41935483870968
2010-12-20,79.0,0.62,127.41935483870968
2010-12-21,80.03,0.62,129.08064516129033
2010-12-22,79.91,0.62,128.88709677419354
2010-12-23,79.71,0.62,128.56451612903226
2010-12-27,79.76,0.62,128.6451612903226
2010-12-28,79.69,0.62,128.53225806451613
2010-12-29,80.5,0.62,129.83870967741936
2010-12-30,80.08,0.62,129.16129032258064
2010-12-31,80.19,0.62,129.33870967741936
2011-01-03,81.51,0.62,131.46774193548387
2011-01-04,80.45,0.62,129.75806451612902
2011-01-05,79.88,0.62,128.83870967741936
2011-01-06,79.64,0.62,128.45161290322582
2011-01-07,79.56,0.62,128.32258064516128
2011-01-10,79.58,0.62,128.3548387096774
2011-01-11,79.51,0.62,128.24193548387098
2011-01-12,79.75,0.62,128.6290322580645
2011-01-13,79.38,0.62,128.03225806451613
2011-01-14,78.88,0.62,127.2258064516129
2011-01-18,79.33,0.62,127.95161290322581
2011-01-19,77.72,0.62,125.35483870967742
2011-01-20,77.8,0.62,125.48387096774194
2011-01-21,77.62,0.62,125.19354838709678
2011-01-24,77.75,0.62,125.40322580645162
2011-01-25,77.83,0.62,125.53225806451613
2011-01-26,78.12,0.62,126.00000000000001
2011-01-27,77.74,0.62,125.38709677419354
2011-01-28,76.03,0.62,122.62903225806451
2011-01-31,77.09,0.62,124.33870967741936
2011-02-01,78.2,0.62,126.12903225806453
2011-02-02,73.74,0.62,118.93548387096773
2011-02-03,74.44,0.62,120.06451612903226
2011-02-04,74.06,0.62,119.45161290322581
2011-02-07,74.11,0.62,119.53225806451613
2011-02-08,73.57,0.62,118.66129032258064
2011-02-09,73.92,0.62,119.22580645161291
2011-02-10,74.6,0.62,120.32258064516128
2011-02-11,75.07,0.62,121.0806451612903
2011-02-14,73.91,0.62,119.20967741935483
2011-02-15,74.05,0.62,119.43548387096774
2011-02-16,74.92,0.62,120.83870967741936
2011-02-17,75.01,0.62,120.98387096774195
2011-02-18,74.99,0.62,120.9516129032258
2011-02-22,71.71,0.62,115.66129032258064
2011-02-23,70.7,0.62,114.03225806451613
2011-02-24,71.81,0.62,115.8225806451613
2011-02-25,72.55,0.62,117.01612903225806
2011-02-28,72.39,0.62,116.75806451612904
2011-03-01,70.87,0.63,112.4920634920635
2011-03-02,71.41,0.63,113.34920634920634
2011-03-03,73.86,0.63,117.23809523809524
2011-03-04,72.84,0.63,115.61904761904762
2011-03-07,72.22,0.63,114.63492063492063
2011-03-08,73.34,0.63,116.41269841269842
2011-03-09,73.61,0.63,116.84126984126983
2011-03-10,72.7,0.63,115.3968253968254
2011-03-11,72.75,0.63,115.47619047619048
2011-03-14,72.32,0.63,114.79365079365078
2011-03-15,71.75,0.63,113.88888888888889
2011-03-16,71.09,0.63,112.84126984126985
2011-03-17,71.79,0.63,113.95238095238096
2011-03-18,72.66,0.63,115.33333333333333
2011-03-21,73.67,0.63,116.93650793650794
2011-03-22,71.55,0.63,113.57142857142857
2011-03-23,71.42,0.63,113.36507936507937
2011-03-24,72.2,0.63,114.60317460317461
2011-03-25,72.52,0.63,115.1111111111111
2011-03-28,72.65,0.63,115.31746031746033
2011-03-29,73.1,0.63,116.03174603174602
2011-03-30,73.11,0.63,116.04761904761905
2011-03-31,74.13,0.63,117.66666666666666
2011-04-01,74.9,0.63,118.8888888888889
2011-04-04,75.64,0.63,120.06349206349206
2011-04-05,75.43,0.63,119.73015873015873
2011-04-06,75.62,0.63,120.03174603174604
2011-04-07,74.77,0.63,118.68253968253967
2011-04-08,74.28,0.63,117.90476190476191
2011-04-11,73.91,0.63,117.31746031746032
2011-04-12,74.24,0.63,117.84126984126983
2011-04-13,74.37,0.63,118.04761904761905
2011-04-14,75.39,0.63,119.66666666666667
2011-04-15,76.64,0.63,121.65079365079364
2011-04-18,75.88,0.63,120.44444444444444
2011-04-19,76.12,0.63,120.82539682539684
2011-04-20,77.11,0.63,122.39682539682539
2011-04-21,78.04,0.63,123.87301587301589
2011-04-25,78.51,0.63,124.61904761904762
2011-04-26,79.24,0.63,125.77777777777777
2011-04-27,80.09,0.63,127.12698412698413
2011-04-28,80.95,0.63,128.4920634920635
2011-04-29,80.18,0.63,127.26984126984128
2011-05-02,80.15,0.63,127.22222222222223
2011-05-03,79.39,0.63,126.01587301587301
2011-05-04,78.85,0.63,125.15873015873015
2011-05-05,79.26,0.63,125.80952380952381
2011-05-06,79.53,0.63,126.23809523809524
2011-05-09,80.31,0.63,127.47619047619048
2011-05-10,80.95,0.59,137.20338983050848
2011-05-11,80.43,0.59,136.3220338983051
2011-05-12,80.68,0.59,136.74576271186442
2011-05-13,79.77,0.59,135.20338983050848
2011-05-16,79.8,0.59,135.25423728813558
2011-05-17,79.22,0.59,134.27118644067798
2011-05-18,80.24,0.59,136.0
2011-05-19,80.8,0.59,136.94915254237287
2011-05-20,80.57,0.59,136.5593220338983
2011-05-23,79.98,0.59,135.55932203389833
2011-05-24,79.57,0.59,134.864406779661
2011-05-25,79.62,0.59,134.9491525423729
2011-05-26,79.99,0.59,135.57627118644066
2011-05-27,79.92,0.59,135.45762711864407
2011-05-31,80.22,0.59,135.96610169491527
2011-06-01,78.22,0.59,132.5762711864407
2011-06-02,78.86,0.59,133.66101694915255
2011-06-03,77.76,0.59,131.79661016949154
2011-06-06,76.97,0.59,130.45762711864407
2011-06-07,76.83,0.59,130.22033898305085
2011-06-08,76.3,0.59,129.32203389830508
2011-06-09,76.42,0.59,129.52542372881356
2011-06-10,75.83,0.59,128.52542372881356
2011-06-13,76.11,0.59,129.0
2011-06-14,77.38,0.59,131.15254237288136
2011-06-15,76.44,0.59,129.5593220338983
2011-06-16,76.23,0.59,129.20338983050848
2011-06-17,76.88,0.59,130.3050847457627
2011-06-20,77.3,0.59,131.01694915254237
2011-06-21,77.96,0.59,132.135593220339
2011-06-22,77.6,0.59,131.52542372881356
2011-06-23,77.41,0.59,131.20338983050848
2011-06-24,76.09,0.59,128.96610169491527
2011-06-27,76.95,0.59,130.42372881355934
2011-06-28,77.98,0.59,132.16949152542375
2011-06-29,78.09,0.59,132.35593220338984
2011-06-30,78.84,0.59,133.62711864406782
2011-07-01,80.62,0.59,136.6440677966102
2011-07-05,80.47,0.59,136.38983050847457
2011-07-06,81.16,0.59,137.5593220338983
2011-07-07,82.1,0.59,139.15254237288136
2011-07-08,81.48,0.59,138.10169491525426
2011-07-11,80.45,0.59,136.35593220338984
2011-07-12,79.51,0.59,134.76271186440678
2011-07-13,79.6,0.59,134.91525423728814
2011-07-14,78.92,0.59,133.76271186440678
2011-07-15,78.56,0.59,133.15254237288136
2011-07-18,78.07,0.59,132.32203389830508
2011-07-19,79.3,0.59,134.40677966101694
2011-07-20,78.69,0.59,133.3728813559322
2011-07-21,79.79,0.59,135.23728813559325
2011-07-22,80.43,0.59,136.3220338983051
2011-07-25,81.21,0.59,137.64406779661016
2011-07-26,80.25,0.59,136.01694915254237
2011-07-27,73.88,0.59,125.22033898305085
2011-07-28,72.71,0.59,123.23728813559322
2011-07-29,72.31,0.59,122.55932203389831
2011-08-01,71.69,0.59,121.50847457627118
2011-08-02,70.41,0.59,119.33898305084746
2011-08-03,71.51,0.59,121.20338983050848
2011-08-04,68.34,0.59,115.83050847457628
2011-08-05,68.13,0.59,115.47457627118644
2011-08-08,64.26,0.59,108.91525423728815
2011-08-09,65.0,0.67,97.01492537313432
2011-08-10,62.95,0.67,93.95522388059702
2011-08-11,66.08,0.67,98.62686567164178
2011-08-12,68.4,0.67,102.08955223880598
2011-08-15,68.49,0.67,102.22388059701491
2011-08-16,67.48,0.67,100.71641791044776
2011-08-17,67.2,0.67,100.29850746268657
2011-08-18,64.24,0.67,95.88059701492536
2011-08-19,63.67,0.67,95.02985074626865
2011-08-22,64.53,0.67,96.31343283582089
2011-08-23,66.51,0.67,99.26865671641791
2011-08-24,67.47,0.67,100.70149253731343
2011-08-25,66.31,0.67,98.97014925373134
2011-08-26,67.99,0.67,101.47761194029849
2011-08-29,70.47,0.67,105.17910447761193
2011-08-30,71.28,0.67,106.38805970149254
2011-08-31,70.5,0.67,105.22388059701493
2011-09-01,69.35,0.67,103.50746268656715
2011-09-02,66.99,0.67,99.98507462686565
2011-09-06,65.4,0.67,97.61194029850746
2011-09-07,68.0,0.67,101.49253731343283
2011-09-08,67.09,0.67,100.13432835820896
2011-09-09,66.55,0.67,99.32835820895521
2011-09-12,66.75,0.67,99.62686567164178
2011-09-13,67.93,0.67,101.38805970149254
2011-09-14,69.09,0.67,103.11940298507463
2011-09-15,69.98,0.67,104.44776119402985
2011-09-16,70.32,0.67,104.955223880597
2011-09-19,70.04,0.67,104.53731343283583
2011-09-20,69.14,0.67,103.19402985074626
2011-09-21,66.46,0.67,99.19402985074625
2011-09-22,65.19,0.67,97.29850746268656
2011-09-23,66.02,0.67,98.5373134328358
2011-09-26,68.15,0.67,101.71641791044776
2011-09-27,69.06,0.67,103.07462686567163
2011-09-28,67.53,0.67,100.79104477611939
2011-09-29,68.37,0.67,102.04477611940298
2011-09-30,68.47,0.67,102.19402985074626
2011-10-03,66.27,0.67,98.91044776119402
2011-10-04,67.89,0.67,101.32835820895522
2011-10-05,70.59,0.67,105.35820895522387
2011-10-06,71.53,0.67,106.76119402985074
2011-10-07,70.87,0.67,105.77611940298507
2011-10-10,73.08,0.67,109.07462686567163
2011-10-11,73.35,0.67,109.47761194029849
2011-10-12,72.43,0.67,108.1044776119403
2011-10-13,71.97,0.67,107.41791044776119
2011-10-14,73.5,0.67,109.70149253731343
2011-10-17,72.31,0.67,107.92537313432835
2011-10-18,73.95,0.67,110.3731343283582
2011-10-19,73.44,0.67,109.61194029850745
2011-10-20,73.64,0.67,109.91044776119402
2011-10-21,75.0,0.67,111.94029850746269
2011-10-24,76.35,0.67,113.955223880597
2011-10-25,74.88,0.67,111.76119402985073
2011-10-26,68.75,0.67,102.61194029850746
2011-10-27,70.26,0.67,104.86567164179105
2011-10-28,70.4,0.67,105.07462686567165
2011-10-31,69.43,0.67,103.6268656716418
2011-11-01,66.98,0.67,99.97014925373135
2011-11-02,68.17,0.67,101.74626865671641
2011-11-03,68.95,0.67,102.91044776119402
2011-11-04,68.72,0.67,102.56716417910447
2011-11-07,68.85,0.67,102.76119402985073
2011-11-08,70.52,0.67,105.25373134328358
2011-11-09,67.16,0.7,95.94285714285715
2011-11-10,67.69,0.7,96.7
2011-11-11,68.76,0.7,98.22857142857144
2011-11-14,68.27,0.7,97.52857142857142
2011-11-15,68.57,0.7,97.95714285714286
2011-11-16,66.93,0.7,95.61428571428573
2011-11-17,65.65,0.7,93.7857142857143
2011-11-18,66.01,0.7,94.30000000000001
2011-11-21,65.67,0.7,93.81428571428572
2011-11-22,64.73,0.7,92.47142857142859
2011-11-23,63.74,0.7,91.05714285714286
2011-11-25,63.63,0.7,90.9
2011-11-28,65.87,0.7,94.10000000000001
2011-11-29,65.6,0.7,93.71428571428571
2011-11-30,68.51,0.7,97.87142857142858
2011-12-01,67.65,0.7,96.64285714285715
2011-12-02,67.98,0.7,97.11428571428573
2011-12-05,69.5,0.7,99.28571428571429
2011-12-06,68.54,0.7,97.91428571428573
2011-12-07,68.81,0.7,98.30000000000001
2011-12-08,67.25,0.7,96.07142857142858
2011-12-09,68.44,0.7,97.77142857142857
2011-12-12,67.66,0.7,96.65714285714286
2011-12-13,66.7,0.7,95.28571428571429
2011-12-14,66.31,0.7,94.72857142857144
2011-12-15,66.69,0.7,95.27142857142857
2011-12-16,66.59,0.7,95.12857142857143
2011-12-19,65.44,0.7,93.4857142857143
2011-12-20,68.23,0.7,97.47142857142859
2011-12-21,68.49,0.7,97.84285714285714
2011-12-22,69.36,0.7,99.08571428571429
2011-12-23,70.02,0.7,100.02857142857142
2011-12-27,70.73,0.7,101.04285714285716
2011-12-28,69.55,0.7,99.35714285714286
2011-12-29,70.08,0.7,100.11428571428571
2011-12-30,69.78,0.7,99.6857142857143
2012-01-03,69.84,0.7,99.77142857142859
2012-01-04,68.72,0.7,98.17142857142858
2012-01-05,67.81,0.7,96.87142857142858
2012-01-06,67.98,0.7,97.11428571428573
2012-01-09,67.58,0.7,96.54285714285714
2012-01-10,67.37,0.7,96.24285714285716
2012-01-11,66.52,0.7,95.02857142857142
2012-01-12,66.34,0.7,94.77142857142859
2012-01-13,66.73,0.7,95.32857142857144
2012-01-17,66.47,0.7,94.95714285714286
2012-01-18,67.29,0.7,96.12857142857145
2012-01-19,68.87,0.7,98.3857142857143
2012-01-20,67.66,0.7,96.65714285714286
2012-01-23,68.05,0.7,97.21428571428572
2012-01-24,67.63,0.7,96.61428571428571
2012-01-25,68.11,0.7,97.30000000000001
2012-01-26,69.47,0.7,99.24285714285715
2012-01-27,68.52,0.7,97.88571428571429
2012-01-30,67.93,0.7,97.04285714285716
2012-01-31,68.84,0.7,98.34285714285716
2012-02-01,64.01,0.7,91.44285714285715
2012-02-02,64.0,0.7,91.42857142857143
2012-02-03,64.42,0.7,92.02857142857144
2012-02-06,64.04,0.7,91.4857142857143
2012-02-07,64.09,0.7,91.55714285714286
2012-02-08,63.6,0.7,90.85714285714286
2012-02-09,63.65,0.7,90.92857142857143
2012-02-10,63.5,0.7,90.71428571428572
2012-02-13,64.75,0.7,92.5
2012-02-14,65.48,0.7,93.54285714285716
2012-02-15,63.59,0.7,90.84285714285716
2012-02-16,66.2,0.7,94.57142857142858
2012-02-17,66.11,0.7,94.44285714285715
2012-02-21,66.12,0.7,94.45714285714287
2012-02-22,66.24,0.7,94.62857142857143
2012-02-23,67.5,0.7,96.42857142857143
2012-02-24,67.21,0.7,96.0142857142857
2012-02-27,66.93,0.7,95.61428571428573
2012-02-28,66.94,0.7,95.62857142857143
2012-02-29,66.17,0.67,98.76119402985074
2012-03-01,66.85,0.67,99.77611940298506
2012-03-02,66.22,0.67,98.83582089552237
2012-03-05,65.72,0.67,98.08955223880596
2012-03-06,64.9,0.67,96.86567164179105
2012-03-07,65.06,0.67,97.1044776119403
2012-03-08,65.76,0.67,98.14925373134328
2012-03-09,66.35,0.67,99.02985074626864
2012-03-12,65.94,0.67,98.41791044776119
2012-03-13,66.4,0.67,99.1044776119403
2012-03-14,65.35,0.67,97.5373134328358
2012-03-15,65.35,0.67,97.5373134328358
2012-03-16,65.67,0.67,98.01492537313432
2012-03-19,65.62,0.67,97.94029850746269
2012-03-20,64.5,0.67,96.26865671641791
2012-03-21,65.0,0.67,97.01492537313432
2012-03-22,64.5,0.67,96.26865671641791
2012-03-23,64.42,0.67,96.14925373134328
2012-03-26,65.19,0.67,97.29850746268656
2012-03-27,65.35,0.67,97.5373134328358
2012-03-28,65.11,0.67,97.17910447761193
2012-03-29,64.76,0.67,96.65671641791045
2012-03-30,65.49,0.67,97.74626865671641
2012-04-02,65.91,0.67,98.3731343283582
2012-04-03,65.71,0.67,98.07462686567163
2012-04-04,65.52,0.67,97.79104477611939
2012-04-05,65.12,0.67,97.19402985074628
2012-04-09,64.0,0.67,95.52238805970148
2012-04-10,63.34,0.67,94.53731343283582
2012-04-11,64.0,0.67,95.52238805970148
2012-04-12,64.53,0.67,96.31343283582089
2012-04-13,64.13,0.67,95.71641791044775
2012-04-16,64.81,0.67,96.73134328358209
2012-04-17,66.11,0.67,98.67164179104476
2012-04-18,66.86,0.67,99.79104477611939
2012-04-19,66.14,0.67,98.71641791044776
2012-04-20,66.52,0.67,99.28358208955223
2012-04-23,65.53,0.67,97.80597014925372
2012-04-24,65.83,0.67,98.25373134328358
2012-04-25,60.91,0.67,90.91044776119402
2012-04-26,59.23,0.67,88.40298507462686
2012-04-27,59.02,0.67,88.08955223880596
2012-04-30,59.74,0.67,89.16417910447761
2012-05-01,60.8,0.67,90.74626865671641
2012-05-02,62.3,0.67,92.98507462686567
2012-05-03,61.42,0.67,91.67164179104478
2012-05-04,60.62,0.67,90.4776119402985
2012-05-07,60.86,0.67,90.83582089552239
2012-05-08,61.32,0.67,91.52238805970148
2012-05-09,60.67,0.67,90.55223880597015
2012-05-10,60.52,0.65,93.1076923076923
2012-05-11,60.81,0.65,93.55384615384615
2012-05-14,60.45,0.65,93.0
2012-05-15,60.77,0.65,93.49230769230769
2012-05-16,60.62,0.65,93.26153846153845
2012-05-17,59.64,0.65,91.75384615384615
2012-05-18,58.88,0.65,90.58461538461539
2012-05-21,59.78,0.65,91.96923076923076
2012-05-22,59.85,0.65,92.07692307692308
2012-05-23,60.32,0.65,92.8
2012-05-24,59.82,0.65,92.03076923076922
2012-05-25,59.69,0.65,91.83076923076922
2012-05-29,60.77,0.65,93.49230769230769
2012-05-30,59.08,0.65,90.89230769230768
2012-05-31,58.26,0.65,89.63076923076922
2012-06-01,56.89,0.65,87.52307692307691
2012-06-04,56.69,0.65,87.21538461538461
2012-06-05,56.62,0.65,87.1076923076923
2012-06-06,58.04,0.65,89.29230769230769
2012-06-07,57.57,0.65,88.56923076923077
2012-06-08,57.92,0.65,89.1076923076923
2012-06-11,57.45,0.65,88.38461538461539
2012-06-12,57.92,0.65,89.1076923076923
2012-06-13,57.29,0.65,88.13846153846153
2012-06-14,58.02,0.65,89.26153846153846
2012-06-15,58.56,0.65,90.0923076923077
2012-06-18,59.01,0.65,90.78461538461538
2012-06-19,59.81,0.65,92.01538461538462
2012-06-20,59.31,0.65,91.24615384615385
2012-06-21,57.83,0.65,88.96923076923076
2012-06-22,57.37,0.65,88.26153846153845
2012-06-25,56.34,0.65,86.67692307692307
2012-06-26,56.26,0.65,86.55384615384615
2012-06-27,56.84,0.65,87.44615384615385
2012-06-28,56.66,0.65,87.16923076923077
2012-06-29,58.53,0.65,90.04615384615384
2012-07-02,60.85,0.65,93.61538461538461
2012-07-03,61.86,0.65,95.16923076923077
2012-07-05,61.44,0.65,94.52307692307691
2012-07-06,60.51,0.65,93.09230769230768
2012-07-09,60.24,0.65,92.67692307692307
2012-07-10,59.91,0.65,92.16923076923077
2012-07-11,59.6,0.65,91.6923076923077
2012-07-12,58.95,0.65,90.6923076923077
2012-07-13,60.3,0.65,92.76923076923076
2012-07-16,58.92,0.65,90.64615384615385
2012-07-17,57.95,0.65,89.15384615384616
2012-07-18,59.24,0.65,91.13846153846154
2012-07-19,59.53,0.65,91.58461538461539
2012-07-20,56.96,0.65,87.63076923076923
2012-07-23,56.58,0.65,87.04615384615384
2012-07-24,56.25,0.65,86.53846153846153
2012-07-25,52.23,0.65,80.35384615384615
2012-07-26,52.24,0.65,80.36923076923077
2012-07-27,53.35,0.65,82.07692307692308
2012-07-30,53.25,0.65,81.92307692307692
2012-07-31,52.85,0.65,81.3076923076923
2012-08-01,52.85,0.65,81.3076923076923
2012-08-02,53.14,0.65,81.75384615384615
2012-08-03,53.6,0.65,82.46153846153847
2012-08-06,53.63,0.65,82.50769230769231
2012-08-07,53.74,0.65,82.67692307692307
2012-08-08,53.9,0.65,82.92307692307692
2012-08-09,53.8,0.71,75.77464788732394
2012-08-10,54.23,0.71,76.38028169014085
2012-08-13,54.61,0.71,76.91549295774648
2012-08-14,55.22,0.71,77.77464788732395
2012-08-15,55.9,0.71,78.73239436619718
2012-08-16,56.67,0.71,79.8169014084507
2012-08-17,57.04,0.71,80.33802816901408
2012-08-20,57.44,0.71,80.90140845070422
2012-08-21,57.41,0.71,80.85915492957746
2012-08-22,57.26,0.71,80.64788732394366
2012-08-23,56.81,0.71,80.01408450704226
2012-08-24,57.16,0.71,80.50704225352112
2012-08-27,56.53,0.71,79.61971830985917
2012-08-28,56.1,0.71,79.01408450704226
2012-08-29,57.0,0.71,80.28169014084507
2012-08-30,56.24,0.71,79.21126760563381
2012-08-31,56.61,0.71,79.73239436619718
2012-09-04,56.63,0.71,79.7605633802817
2012-09-05,56.37,0.71,79.3943661971831
2012-09-06,57.06,0.71,80.36619718309859
2012-09-07,57.45,0.71,80.91549295774648
2012-09-10,57.34,0.71,80.7605633802817
2012-09-11,57.47,0.71,80.94366197183099
2012-09-12,57.46,0.71,80.92957746478874
2012-09-13,57.24,0.71,80.61971830985917
2012-09-14,57.27,0.71,80.66197183098592
2012-09-17,56.74,0.71,79.91549295774648
2012-09-18,56.52,0.71,79.60563380281691
2012-09-19,57.4,0.71,80.84507042253522
2012-09-20,57.55,0.71,81.05633802816901
2012-09-21,57.62,0.71,81.15492957746478
2012-09-24,58.57,0.71,82.49295774647888
2012-09-25,59.04,0.71,83.1549295774648
2012-09-26,59.06,0.71,83.18309859154931
2012-09-27,59.27,0.71,83.47887323943662
2012-09-28,58.58,0.71,82.50704225352113
2012-10-01,59.1,0.71,83.23943661971832
2012-10-02,58.6,0.71,82.53521126760565
2012-10-03,59.87,0.71,84.32394366197182
2012-10-04,59.9,0.71,84.36619718309859
2012-10-05,60.31,0.71,84.94366197183099
2012-10-08,59.99,0.71,84.49295774647888
2012-10-09,59.37,0.71,83.61971830985915
2012-10-10,59.0,0.71,83.09859154929578
2012-10-11,58.9,0.71,82.95774647887325
2012-10-12,59.94,0.71,84.4225352112676
2012-10-15,60.36,0.71,85.01408450704226
2012-10-16,60.9,0.71,85.77464788732395
2012-10-17,61.69,0.71,86.88732394366197
2012-10-18,61.4,0.71,86.47887323943662
2012-10-19,60.72,0.71,85.52112676056338
2012-10-22,59.85,0.71,84.29577464788733
2012-10-23,60.98,0.71,85.88732394366197
2012-10-24,57.55,0.71,81.05633802816901
2012-10-25,59.1,0.71,83.23943661971832
2012-10-26,59.41,0.71,83.67605633802818
2012-10-31,60.31,0.71,84.94366197183099
2012-11-01,61.57,0.71,86.71830985915493
2012-11-02,61.48,0.71,86.59154929577464
2012-11-05,62.03,0.71,87.36619718309859
2012-11-06,62.92,0.71,88.61971830985917
2012-11-07,62.22,0.71,87.63380281690141
2012-11-08,61.5,0.73,84.24657534246576
2012-11-09,61.48,0.73,84.21917808219177
2012-11-12,61.38,0.73,84.08219178082193
2012-11-13,61.39,0.73,84.0958904109589
2012-11-14,59.87,0.73,82.01369863013699
2012-11-15,59.53,0.73,81.54794520547945
2012-11-16,59.16,0.73,81.04109589041096
2012-11-19,59.81,0.73,81.93150684931507
2012-11-20,60.07,0.73,82.28767123287672
2012-11-21,60.22,0.73,82.4931506849315
2012-11-23,60.98,0.73,83.53424657534246
2012-11-26,61.48,0.73,84.21917808219177
2012-11-27,60.83,0.73,83.32876712328768
2012-11-28,61.73,0.73,84.56164383561644
2012-11-29,61.97,0.73,84.89041095890411
2012-11-30,61.74,0.73,84.57534246575342
2012-12-03,61.0,0.73,83.56164383561644
2012-12-04,61.02,0.73,83.58904109589042
2012-12-05,61.91,0.73,84.80821917808218
2012-12-06,60.64,0.73,83.06849315068493
2012-12-07,60.6,0.73,83.01369863013699
2012-12-10,61.94,0.73,84.84931506849315
2012-12-11,62.26,0.73,85.28767123287672
2012-12-12,61.91,0.73,84.80821917808218
2012-12-13,61.64,0.73,84.43835616438356
2012-12-14,61.52,0.73,84.27397260273973
2012-12-17,62.19,0.73,85.1917808219178
2012-12-18,63.55,0.73,87.05479452054794
2012-12-19,63.63,0.73,87.16438356164385
2012-12-20,63.76,0.73,87.34246575342466
2012-12-21,63.6,0.73,87.12328767123289
2012-12-24,63.32,0.73,86.73972602739727
2012-12-26,62.99,0.73,86.28767123287672
2012-12-27,62.8,0.73,86.02739726027397
2012-12-28,62.15,0.73,85.13698630136986
2012-12-31,63.22,0.73,86.6027397260274
2013-01-02,63.16,0.73,86.52054794520548
2013-01-03,62.34,0.73,85.3972602739726
2013-01-04,63.04,0.73,86.35616438356165
2013-01-07,63.15,0.73,86.5068493150685
2013-01-08,63.21,0.73,86.58904109589041
2013-01-09,64.21,0.73,87.95890410958903
2013-01-10,64.38,0.73,88.1917808219178
2013-01-11,64.54,0.73,88.4109589041096
2013-01-14,64.8,0.73,88.76712328767123
2013-01-15,65.35,0.73,89.52054794520548
2013-01-16,64.73,0.73,88.67123287671234
2013-01-17,64.88,0.73,88.87671232876711
2013-01-18,65.51,0.73,89.73972602739727
