date,ATVI,ATVI_EPS,PE Ratio
2007-04-23,10.34,-0.03,-344.6666666666667
2007-04-24,10.4,-0.03,-346.6666666666667
2007-04-25,10.39,-0.03,-346.33333333333337
2007-04-26,10.39,-0.03,-346.33333333333337
2007-04-27,10.19,-0.03,-339.6666666666667
2007-04-30,10.0,-0.03,-333.33333333333337
2007-05-01,10.13,-0.03,-337.6666666666667
2007-05-02,10.43,-0.03,-347.6666666666667
2007-05-03,10.49,-0.03,-349.6666666666667
2007-05-04,10.64,-0.03,-354.6666666666667
2007-05-07,10.09,-0.03,-336.3333333333333
2007-05-08,10.09,-0.03,-336.3333333333333
2007-05-09,10.06,-0.03,-335.33333333333337
2007-05-10,9.9,-0.03,-330.0
2007-05-11,9.79,-0.03,-326.3333333333333
2007-05-14,9.54,-0.03,-318.0
2007-05-15,9.4,-0.03,-313.33333333333337
2007-05-16,9.47,-0.03,-315.6666666666667
2007-05-17,9.48,-0.03,-316.0
2007-05-18,9.63,-0.03,-321.00000000000006
2007-05-21,9.68,-0.03,-322.6666666666667
2007-05-22,9.56,-0.03,-318.6666666666667
2007-05-23,9.52,-0.03,-317.3333333333333
2007-05-24,9.22,-0.03,-307.33333333333337
2007-05-25,9.43,-0.03,-314.3333333333333
2007-05-29,9.56,-0.03,-318.6666666666667
2007-05-30,9.73,-0.03,-324.33333333333337
2007-05-31,9.9,-0.03,-330.0
2007-06-01,9.44,-0.03,-314.6666666666667
2007-06-04,9.57,-0.03,-319.0
2007-06-05,9.76,-0.03,-325.3333333333333
2007-06-06,9.79,-0.03,-326.3333333333333
2007-06-07,9.23,-0.04,-230.75
2007-06-08,9.27,-0.04,-231.74999999999997
2007-06-11,9.37,-0.04,-234.24999999999997
2007-06-12,9.25,-0.04,-231.25
2007-06-13,9.28,-0.04,-231.99999999999997
2007-06-14,9.66,-0.03,-322.0
2007-06-15,9.57,-0.03,-319.0
2007-06-18,9.79,-0.03,-326.3333333333333
2007-06-19,9.62,-0.03,-320.66666666666663
2007-06-20,9.41,-0.03,-313.6666666666667
2007-06-21,9.51,-0.03,-317.0
2007-06-22,9.36,-0.03,-312.0
2007-06-25,9.32,-0.03,-310.6666666666667
2007-06-26,9.25,-0.03,-308.33333333333337
2007-06-27,9.42,-0.03,-314.0
2007-06-28,9.44,-0.03,-314.6666666666667
2007-06-29,9.34,-0.03,-311.3333333333333
2007-07-02,9.42,-0.03,-314.0
2007-07-03,9.43,-0.03,-314.3333333333333
2007-07-05,9.38,-0.03,-312.6666666666667
2007-07-06,9.28,-0.03,-309.3333333333333
2007-07-09,9.2,-0.03,-306.66666666666663
2007-07-10,9.59,-0.03,-319.6666666666667
2007-07-11,9.63,-0.03,-321.00000000000006
2007-07-12,9.66,-0.03,-322.0
2007-07-13,9.51,-0.03,-317.0
2007-07-16,9.35,-0.03,-311.6666666666667
2007-07-17,9.16,-0.03,-305.33333333333337
2007-07-18,9.11,-0.03,-303.6666666666667
2007-07-19,9.24,-0.03,-308.0
2007-07-20,9.1,-0.03,-303.3333333333333
2007-07-23,9.06,-0.03,-302.0
2007-07-24,9.08,-0.03,-302.6666666666667
2007-07-25,9.12,-0.03,-304.0
2007-07-26,8.92,-0.03,-297.3333333333333
2007-07-27,8.67,-0.03,-289.0
2007-07-30,8.69,-0.03,-289.6666666666667
2007-07-31,8.56,-0.03,-285.33333333333337
2007-08-01,8.72,-0.03,-290.6666666666667
2007-08-02,9.15,-0.03,-305.0
2007-08-03,9.42,-0.03,-314.0
2007-08-06,9.83,-0.03,-327.6666666666667
2007-08-07,9.63,0.04,240.75000000000003
2007-08-08,9.43,0.04,235.75
2007-08-09,9.09,0.04,227.25
2007-08-10,9.06,0.04,226.5
2007-08-13,9.31,0.04,232.75
2007-08-14,9.66,0.04,241.5
2007-08-15,9.19,0.04,229.74999999999997
2007-08-16,9.01,0.04,225.25
2007-08-17,9.11,0.04,227.74999999999997
2007-08-20,9.08,0.04,227.0
2007-08-21,9.11,0.04,227.74999999999997
2007-08-22,9.05,0.04,226.25
2007-08-23,9.29,0.04,232.24999999999997
2007-08-24,9.57,0.04,239.25
2007-08-27,9.5,0.04,237.5
2007-08-28,9.2,0.04,229.99999999999997
2007-08-29,9.44,0.04,235.99999999999997
2007-08-30,9.53,0.04,238.24999999999997
2007-08-31,9.75,0.04,243.75
2007-09-04,9.93,0.04,248.25
2007-09-05,9.8,0.04,245.0
2007-09-06,9.81,0.04,245.25
2007-09-07,9.4,0.04,235.0
2007-09-10,9.68,0.04,242.0
2007-09-11,9.96,0.04,249.00000000000003
2007-09-12,10.09,0.04,252.25
2007-09-13,9.98,0.04,249.5
2007-09-14,10.0,0.04,250.0
2007-09-17,10.01,0.04,250.25
2007-09-18,10.4,0.04,260.0
2007-09-19,10.53,0.04,263.25
2007-09-20,10.48,0.04,262.0
2007-09-21,10.47,0.04,261.75
2007-09-24,10.38,0.04,259.5
2007-09-25,10.65,0.04,266.25
2007-09-26,10.55,0.04,263.75
2007-09-27,10.74,0.04,268.5
2007-09-28,10.8,0.04,270.0
2007-10-01,11.1,0.04,277.5
2007-10-02,11.13,0.04,278.25
2007-10-03,11.24,0.04,281.0
2007-10-04,11.37,0.04,284.25
2007-10-05,11.35,0.04,283.75
2007-10-08,11.46,0.04,286.5
2007-10-09,11.78,0.04,294.5
2007-10-10,11.56,0.04,289.0
2007-10-11,11.25,0.04,281.25
2007-10-12,11.43,0.04,285.75
2007-10-15,11.3,0.04,282.5
2007-10-16,11.19,0.04,279.75
2007-10-17,11.21,0.04,280.25
2007-10-18,11.3,0.04,282.5
2007-10-19,11.0,0.04,275.0
2007-10-22,11.49,0.04,287.25
2007-10-23,11.43,0.04,285.75
2007-10-24,11.18,0.04,279.5
2007-10-25,11.47,0.04,286.75
2007-10-26,11.84,0.04,296.0
2007-10-29,11.62,0.04,290.5
2007-10-30,11.49,0.04,287.25
2007-10-31,11.83,0.04,295.75
2007-11-01,11.51,0.04,287.75
2007-11-02,11.53,0.04,288.25
2007-11-05,11.45,0.04,286.25
2007-11-06,11.27,0.04,281.75
2007-11-07,10.75,0.0,inf
2007-11-08,10.86,0.0,inf
2007-11-09,10.36,0.0,inf
2007-11-12,10.18,0.0,inf
2007-11-13,10.5,0.0,inf
2007-11-14,10.37,0.0,inf
2007-11-15,10.38,0.0,inf
2007-11-16,10.09,0.0,inf
2007-11-19,10.19,0.0,inf
2007-11-20,9.79,0.0,inf
2007-11-21,9.46,0.0,inf
2007-11-23,9.75,0.0,inf
2007-11-26,9.47,0.0,inf
2007-11-27,10.77,0.0,inf
2007-11-28,11.29,0.0,inf
2007-11-29,10.99,0.0,inf
2007-11-30,11.08,0.0,inf
2007-12-03,12.49,0.0,inf
2007-12-04,13.37,0.0,inf
2007-12-05,13.29,0.0,inf
2007-12-06,13.08,0.0,inf
2007-12-07,13.4,0.0,inf
2007-12-10,13.5,0.0,inf
2007-12-11,13.18,0.0,inf
2007-12-12,13.3,0.0,inf
2007-12-13,13.25,0.0,inf
2007-12-14,13.36,0.0,inf
2007-12-17,13.3,0.0,inf
2007-12-18,13.35,0.0,inf
2007-12-19,13.4,0.0,inf
2007-12-20,13.98,0.0,inf
2007-12-21,14.39,0.0,inf
2007-12-24,14.65,0.0,inf
2007-12-26,14.84,0.0,inf
2007-12-27,14.74,0.0,inf
2007-12-28,14.64,0.0,inf
2007-12-31,14.85,0.0,inf
2008-01-02,14.22,0.0,inf
2008-01-03,13.97,0.0,inf
2008-01-04,13.92,0.0,inf
2008-01-07,14.0,0.0,inf
2008-01-08,13.77,0.0,inf
2008-01-09,13.77,0.0,inf
2008-01-10,14.02,0.0,inf
2008-01-11,13.57,0.0,inf
2008-01-14,13.55,0.0,inf
2008-01-15,13.28,0.0,inf
2008-01-16,13.52,0.0,inf
2008-01-17,13.41,0.0,inf
2008-01-18,13.45,0.0,inf
2008-01-22,13.25,0.0,inf
2008-01-23,13.33,0.0,inf
2008-01-24,13.37,0.0,inf
2008-01-25,13.22,0.0,inf
2008-01-28,13.49,0.0,inf
2008-01-29,13.12,0.0,inf
2008-01-30,13.07,0.0,inf
2008-01-31,12.94,0.0,inf
2008-02-01,13.22,0.0,inf
2008-02-04,12.96,0.0,inf
2008-02-05,12.91,0.0,inf
2008-02-06,12.96,0.0,inf
2008-02-07,13.15,0.0,inf
2008-02-08,13.35,0.0,inf
2008-02-11,13.52,0.36,37.55555555555556
2008-02-12,13.29,0.36,36.916666666666664
2008-02-13,13.58,0.36,37.72222222222222
2008-02-14,13.25,0.36,36.80555555555556
2008-02-15,13.5,0.36,37.5
2008-02-19,13.27,0.36,36.861111111111114
2008-02-20,13.58,0.36,37.72222222222222
2008-02-21,13.43,0.36,37.30555555555556
2008-02-22,13.6,0.36,37.77777777777778
2008-02-25,13.69,0.36,38.02777777777778
2008-02-26,13.63,0.36,37.861111111111114
2008-02-27,13.76,0.36,38.22222222222222
2008-02-28,13.73,0.36,38.13888888888889
2008-02-29,13.61,0.36,37.80555555555556
2008-03-03,13.63,0.36,37.861111111111114
2008-03-04,13.73,0.36,38.13888888888889
2008-03-05,13.67,0.36,37.97222222222222
2008-03-06,13.73,0.36,38.13888888888889
2008-03-07,13.65,0.36,37.91666666666667
2008-03-10,13.41,0.36,37.25
2008-03-11,13.57,0.36,37.69444444444445
2008-03-12,13.41,0.36,37.25
2008-03-13,13.62,0.36,37.833333333333336
2008-03-14,13.47,0.36,37.41666666666667
2008-03-17,13.27,0.36,36.861111111111114
2008-03-18,13.56,0.36,37.66666666666667
2008-03-19,13.03,0.36,36.19444444444444
2008-03-20,13.28,0.36,36.888888888888886
2008-03-24,13.26,0.36,36.833333333333336
2008-03-25,13.29,0.36,36.916666666666664
2008-03-26,13.33,0.36,37.02777777777778
2008-03-27,13.58,0.36,37.72222222222222
2008-03-28,13.65,0.36,37.91666666666667
2008-03-31,13.66,0.36,37.94444444444444
2008-04-01,13.7,0.36,38.05555555555556
2008-04-02,13.72,0.36,38.111111111111114
2008-04-03,13.76,0.36,38.22222222222222
2008-04-04,13.7,0.36,38.05555555555556
2008-04-07,13.63,0.36,37.861111111111114
2008-04-08,13.53,0.36,37.583333333333336
2008-04-09,13.54,0.36,37.61111111111111
2008-04-10,13.52,0.36,37.55555555555556
2008-04-11,13.55,0.36,37.63888888888889
2008-04-14,13.55,0.36,37.63888888888889
2008-04-15,13.66,0.36,37.94444444444444
2008-04-16,13.75,0.36,38.19444444444444
2008-04-17,13.74,0.36,38.16666666666667
2008-04-18,13.75,0.36,38.19444444444444
2008-04-21,13.75,0.36,38.19444444444444
2008-04-22,13.62,0.36,37.833333333333336
2008-04-23,13.64,0.36,37.88888888888889
2008-04-24,13.66,0.36,37.94444444444444
2008-04-25,13.67,0.36,37.97222222222222
2008-04-28,13.63,0.36,37.861111111111114
2008-04-29,13.6,0.36,37.77777777777778
2008-04-30,13.53,0.36,37.583333333333336
2008-05-01,13.72,0.36,38.111111111111114
2008-05-02,13.58,0.36,37.72222222222222
2008-05-05,13.61,0.36,37.80555555555556
2008-05-06,13.71,0.36,38.083333333333336
2008-05-07,13.75,0.36,38.19444444444444
2008-05-08,13.85,0.36,38.47222222222222
2008-05-09,15.82,0.36,43.94444444444445
2008-05-12,15.45,0.36,42.916666666666664
2008-05-13,16.09,0.36,44.69444444444444
2008-05-14,16.26,0.36,45.16666666666667
2008-05-15,16.75,0.36,46.52777777777778
2008-05-16,16.47,0.36,45.75
2008-05-19,16.46,0.36,45.72222222222223
2008-05-20,16.34,0.36,45.38888888888889
2008-05-21,16.32,0.36,45.333333333333336
2008-05-22,16.42,0.36,45.611111111111114
2008-05-23,16.42,0.36,45.611111111111114
2008-05-27,16.7,0.36,46.388888888888886
2008-05-28,16.5,0.36,45.833333333333336
2008-05-29,16.87,0.36,46.861111111111114
2008-05-30,16.88,0.07,241.1428571428571
2008-06-02,16.79,0.07,239.85714285714283
2008-06-03,16.87,0.07,241.0
2008-06-04,17.06,0.07,243.71428571428567
2008-06-05,17.25,0.07,246.42857142857142
2008-06-06,17.01,0.07,243.0
2008-06-09,17.29,0.07,246.99999999999997
2008-06-10,16.9,0.07,241.4285714285714
2008-06-11,16.6,0.07,237.14285714285714
2008-06-12,16.94,0.07,242.0
2008-06-13,17.18,0.07,245.4285714285714
2008-06-16,17.48,0.07,249.7142857142857
2008-06-17,18.33,0.07,261.85714285714283
2008-06-18,18.0,0.07,257.1428571428571
2008-06-19,18.65,0.07,266.4285714285714
2008-06-20,17.92,0.07,256.0
2008-06-23,17.82,0.07,254.57142857142856
2008-06-24,17.67,0.07,252.42857142857142
2008-06-25,17.72,0.07,253.1428571428571
2008-06-26,17.4,0.07,248.57142857142853
2008-06-27,16.86,0.07,240.85714285714283
2008-06-30,17.04,0.07,243.4285714285714
2008-07-01,17.06,0.07,243.71428571428567
2008-07-02,15.79,0.07,225.57142857142853
2008-07-03,15.45,0.07,220.7142857142857
2008-07-07,16.0,0.07,228.57142857142856
2008-07-08,15.86,0.07,226.57142857142856
2008-07-09,15.04,0.07,214.85714285714283
2008-07-10,15.89,0.07,227.0
2008-07-11,16.28,0.07,232.57142857142856
2008-07-14,16.47,0.07,235.28571428571425
2008-07-15,17.64,0.07,251.99999999999997
2008-07-16,17.92,0.07,256.0
2008-07-17,18.0,0.07,257.1428571428571
2008-07-18,18.62,0.07,266.0
2008-07-21,18.41,0.07,263.0
2008-07-22,18.64,0.07,266.2857142857143
2008-07-23,18.8,0.07,268.57142857142856
2008-07-24,17.95,0.07,256.4285714285714
2008-07-25,17.72,0.07,253.1428571428571
2008-07-28,17.51,0.07,250.14285714285714
2008-07-29,18.03,0.07,257.57142857142856
2008-07-30,17.89,0.07,255.57142857142856
2008-07-31,17.99,0.07,256.99999999999994
2008-08-01,17.62,0.07,251.7142857142857
2008-08-04,17.08,0.07,243.99999999999994
2008-08-05,17.31,0.07,247.28571428571425
2008-08-06,18.04,0.07,257.71428571428567
2008-08-07,17.04,0.07,243.4285714285714
2008-08-08,16.3,0.05,326.0
2008-08-11,16.51,0.05,330.2
2008-08-12,17.27,0.05,345.4
2008-08-13,17.25,0.05,345.0
2008-08-14,17.3,0.05,346.0
2008-08-15,17.08,0.05,341.59999999999997
2008-08-18,17.08,0.05,341.59999999999997
2008-08-19,17.59,0.05,351.79999999999995
2008-08-20,17.1,0.05,342.0
2008-08-21,17.05,0.05,341.0
2008-08-22,16.99,0.05,339.79999999999995
2008-08-25,16.77,0.05,335.4
2008-08-26,16.25,0.05,325.0
2008-08-27,16.48,0.05,329.59999999999997
2008-08-28,16.68,0.05,333.59999999999997
2008-08-29,16.41,0.05,328.2
2008-09-02,16.4,0.05,327.99999999999994
2008-09-03,16.7,0.05,333.99999999999994
2008-09-04,16.47,0.05,329.4
2008-09-05,16.87,0.05,337.4
2008-09-08,16.79,0.05,335.79999999999995
2008-09-09,16.62,0.05,332.4
2008-09-10,17.39,0.05,347.8
2008-09-11,17.78,0.05,355.6
2008-09-12,17.51,0.05,350.2
2008-09-15,16.79,0.05,335.79999999999995
2008-09-16,16.57,0.05,331.4
2008-09-17,15.53,0.05,310.59999999999997
2008-09-18,16.03,0.05,320.6
2008-09-19,17.32,0.05,346.4
2008-09-22,16.2,0.05,323.99999999999994
2008-09-23,15.95,0.05,318.99999999999994
2008-09-24,16.11,0.05,322.2
2008-09-25,16.12,0.05,322.4
2008-09-26,16.38,0.05,327.59999999999997
2008-09-29,14.12,0.05,282.4
2008-09-30,15.43,0.05,308.59999999999997
2008-10-01,14.5,0.05,290.0
2008-10-02,12.85,0.05,257.0
2008-10-03,12.54,0.05,250.79999999999998
2008-10-06,12.16,0.05,243.2
2008-10-07,11.85,0.05,236.99999999999997
2008-10-08,11.95,0.05,238.99999999999997
2008-10-09,11.55,0.05,231.0
2008-10-10,11.56,0.05,231.2
2008-10-13,14.25,0.05,285.0
2008-10-14,13.01,0.05,260.2
2008-10-15,11.68,0.05,233.6
2008-10-16,12.48,0.05,249.6
2008-10-17,13.02,0.05,260.4
2008-10-20,13.55,0.05,271.0
2008-10-21,13.0,0.05,260.0
2008-10-22,12.31,0.05,246.2
2008-10-23,12.55,0.05,251.0
2008-10-24,11.69,0.05,233.79999999999998
2008-10-27,10.5,0.05,210.0
2008-10-28,11.8,0.05,236.0
2008-10-29,12.0,0.05,240.0
2008-10-30,12.71,0.05,254.20000000000002
2008-10-31,12.46,0.05,249.20000000000002
2008-11-03,11.89,0.05,237.8
2008-11-04,11.86,0.05,237.2
2008-11-05,10.98,0.05,219.6
2008-11-06,12.01,0.05,240.2
2008-11-07,12.26,0.05,245.2
2008-11-10,12.25,-0.11,-111.36363636363636
2008-11-11,12.21,-0.11,-111.00000000000001
2008-11-12,11.18,-0.11,-101.63636363636364
2008-11-13,12.57,-0.11,-114.27272727272728
2008-11-14,10.61,-0.11,-96.45454545454545
2008-11-17,10.47,-0.11,-95.18181818181819
2008-11-18,10.11,-0.11,-91.9090909090909
2008-11-19,9.37,-0.11,-85.18181818181817
2008-11-20,9.34,-0.11,-84.9090909090909
2008-11-21,10.3,-0.11,-93.63636363636364
2008-11-24,11.0,-0.11,-100.0
2008-11-25,10.9,-0.11,-99.0909090909091
2008-11-26,12.02,-0.11,-109.27272727272727
2008-11-28,11.7,-0.11,-106.36363636363636
2008-12-01,10.53,-0.11,-95.72727272727272
2008-12-02,10.74,-0.11,-97.63636363636364
2008-12-03,10.8,-0.11,-98.18181818181819
2008-12-04,10.0,-0.11,-90.9090909090909
2008-12-05,10.36,-0.11,-94.18181818181817
2008-12-08,11.04,-0.11,-100.36363636363636
2008-12-09,10.09,-0.11,-91.72727272727272
2008-12-10,9.97,-0.11,-90.63636363636364
2008-12-11,9.6,-0.11,-87.27272727272727
2008-12-12,9.33,-0.11,-84.81818181818181
2008-12-15,9.2,-0.11,-83.63636363636363
2008-12-16,9.56,-0.11,-86.9090909090909
2008-12-17,9.72,-0.11,-88.36363636363637
2008-12-18,9.23,-0.11,-83.9090909090909
2008-12-19,9.5,-0.11,-86.36363636363636
2008-12-22,9.04,-0.11,-82.18181818181817
2008-12-23,8.97,-0.11,-81.54545454545455
2008-12-24,9.01,-0.11,-81.9090909090909
2008-12-26,8.86,-0.11,-80.54545454545455
2008-12-29,8.55,-0.11,-77.72727272727273
2008-12-30,8.54,-0.11,-77.63636363636363
2008-12-31,8.64,-0.11,-78.54545454545455
2009-01-02,9.12,-0.11,-82.9090909090909
2009-01-05,8.75,-0.11,-79.54545454545455
2009-01-06,8.18,-0.11,-74.36363636363636
2009-01-07,9.08,-0.11,-82.54545454545455
2009-01-08,9.26,-0.11,-84.18181818181817
2009-01-09,9.26,-0.11,-84.18181818181817
2009-01-12,9.1,-0.11,-82.72727272727272
2009-01-13,9.16,-0.11,-83.27272727272728
2009-01-14,9.06,-0.11,-82.36363636363637
2009-01-15,9.16,-0.11,-83.27272727272728
2009-01-16,9.57,-0.11,-87.0
2009-01-20,9.04,-0.11,-82.18181818181817
2009-01-21,9.54,-0.11,-86.72727272727272
2009-01-22,9.36,-0.11,-85.09090909090908
2009-01-23,9.37,-0.11,-85.18181818181817
2009-01-26,9.35,-0.11,-85.0
2009-01-27,9.41,-0.11,-85.54545454545455
2009-01-28,9.42,-0.11,-85.63636363636364
2009-01-29,9.0,-0.11,-81.81818181818181
2009-01-30,8.76,-0.11,-79.63636363636364
2009-02-02,8.96,-0.11,-81.45454545454547
2009-02-03,9.17,-0.11,-83.36363636363636
2009-02-04,9.51,-0.11,-86.45454545454545
2009-02-05,9.73,-0.11,-88.45454545454545
2009-02-06,9.96,-0.11,-90.54545454545455
2009-02-09,9.84,-0.11,-89.45454545454545
2009-02-10,9.62,-0.11,-87.45454545454545
2009-02-11,9.48,-0.11,-86.18181818181819
2009-02-12,9.26,-0.11,-84.18181818181817
2009-02-13,9.7,-0.11,-88.18181818181817
2009-02-17,9.4,-0.11,-85.45454545454545
2009-02-18,9.59,-0.11,-87.18181818181819
2009-02-19,9.38,-0.11,-85.27272727272728
2009-02-20,9.4,-0.11,-85.45454545454545
2009-02-23,9.43,-0.11,-85.72727272727272
2009-02-24,10.1,-0.11,-91.81818181818181
2009-02-25,9.89,-0.11,-89.90909090909092
2009-02-26,9.95,-0.11,-90.45454545454545
2009-02-27,10.03,-0.04,-250.74999999999997
2009-03-02,9.9,-0.04,-247.5
2009-03-03,9.87,-0.04,-246.74999999999997
2009-03-04,10.07,-0.04,-251.75
2009-03-05,10.04,-0.04,-250.99999999999997
2009-03-06,10.33,-0.04,-258.25
2009-03-09,10.18,-0.04,-254.5
2009-03-10,10.46,-0.04,-261.5
2009-03-11,10.42,-0.04,-260.5
2009-03-12,9.99,-0.04,-249.75
2009-03-13,9.88,-0.04,-247.00000000000003
2009-03-16,9.48,-0.04,-237.0
2009-03-17,9.57,-0.04,-239.25
2009-03-18,9.68,-0.04,-242.0
2009-03-19,9.9,-0.04,-247.5
2009-03-20,9.99,-0.04,-249.75
2009-03-23,10.45,-0.04,-261.25
2009-03-24,10.24,-0.04,-256.0
2009-03-25,10.26,-0.04,-256.5
2009-03-26,10.92,-0.04,-273.0
2009-03-27,10.66,-0.04,-266.5
2009-03-30,10.23,-0.04,-255.75
2009-03-31,10.46,-0.04,-261.5
2009-04-01,10.49,-0.04,-262.25
2009-04-02,10.91,-0.04,-272.75
2009-04-03,11.11,-0.04,-277.75
2009-04-06,10.83,-0.04,-270.75
2009-04-07,10.42,-0.04,-260.5
2009-04-08,10.5,-0.04,-262.5
2009-04-09,10.69,-0.04,-267.25
2009-04-13,10.65,-0.04,-266.25
2009-04-14,10.07,-0.04,-251.75
2009-04-15,10.03,-0.04,-250.74999999999997
2009-04-16,10.13,-0.04,-253.25000000000003
2009-04-17,10.57,-0.04,-264.25
2009-04-20,10.02,-0.04,-250.49999999999997
2009-04-21,10.22,-0.04,-255.5
2009-04-22,10.06,-0.04,-251.5
2009-04-23,10.0,-0.04,-250.0
2009-04-24,10.4,-0.04,-260.0
2009-04-27,10.54,-0.04,-263.5
2009-04-28,10.25,-0.04,-256.25
2009-04-29,10.73,-0.04,-268.25
2009-04-30,10.77,-0.04,-269.25
2009-05-01,10.84,-0.04,-271.0
2009-05-04,11.05,-0.04,-276.25
2009-05-05,10.97,-0.04,-274.25
2009-05-06,10.97,-0.04,-274.25
2009-05-07,11.0,-0.04,-275.0
2009-05-08,11.81,0.15,78.73333333333333
2009-05-11,11.5,0.15,76.66666666666667
2009-05-12,11.4,0.15,76.0
2009-05-13,11.31,0.15,75.4
2009-05-14,11.51,0.15,76.73333333333333
2009-05-15,11.6,0.15,77.33333333333333
2009-05-18,11.69,0.15,77.93333333333334
2009-05-19,11.43,0.15,76.2
2009-05-20,11.41,0.15,76.06666666666668
2009-05-21,11.14,0.15,74.26666666666668
2009-05-22,11.14,0.15,74.26666666666668
2009-05-26,11.47,0.15,76.46666666666667
2009-05-27,11.44,0.15,76.26666666666667
2009-05-28,11.77,0.15,78.46666666666667
2009-05-29,12.08,0.15,80.53333333333333
2009-06-01,12.13,0.15,80.86666666666667
2009-06-02,12.31,0.15,82.06666666666668
2009-06-03,12.22,0.15,81.46666666666667
2009-06-04,12.76,0.15,85.06666666666666
2009-06-05,12.78,0.15,85.2
2009-06-08,12.76,0.15,85.06666666666666
2009-06-09,12.74,0.15,84.93333333333334
2009-06-10,12.81,0.15,85.4
2009-06-11,13.01,0.15,86.73333333333333
2009-06-12,12.97,0.15,86.46666666666667
2009-06-15,12.39,0.15,82.60000000000001
2009-06-16,12.3,0.15,82.00000000000001
2009-06-17,12.71,0.15,84.73333333333335
2009-06-18,12.56,0.15,83.73333333333333
2009-06-19,12.88,0.15,85.86666666666667
2009-06-22,12.33,0.15,82.2
2009-06-23,12.24,0.15,81.60000000000001
2009-06-24,12.43,0.15,82.86666666666667
2009-06-25,12.64,0.15,84.26666666666668
2009-06-26,12.66,0.15,84.4
2009-06-29,12.71,0.15,84.73333333333335
2009-06-30,12.63,0.15,84.2
2009-07-01,12.75,0.15,85.0
2009-07-02,12.42,0.15,82.8
2009-07-06,12.19,0.15,81.26666666666667
2009-07-07,11.78,0.15,78.53333333333333
2009-07-08,11.48,0.15,76.53333333333335
2009-07-09,11.55,0.15,77.00000000000001
2009-07-10,11.29,0.15,75.26666666666667
2009-07-13,11.34,0.15,75.60000000000001
2009-07-14,11.35,0.15,75.66666666666667
2009-07-15,11.56,0.15,77.06666666666668
2009-07-16,11.56,0.15,77.06666666666668
2009-07-17,11.7,0.15,78.0
2009-07-20,11.98,0.15,79.86666666666667
2009-07-21,11.94,0.15,79.6
2009-07-22,11.71,0.15,78.06666666666668
2009-07-23,11.71,0.15,78.06666666666668
2009-07-24,11.54,0.15,76.93333333333334
2009-07-27,11.25,0.15,75.0
2009-07-28,11.38,0.15,75.86666666666667
2009-07-29,11.37,0.15,75.8
2009-07-30,11.4,0.15,76.0
2009-07-31,11.45,0.15,76.33333333333333
2009-08-03,11.46,0.15,76.4
2009-08-04,11.83,0.15,78.86666666666667
2009-08-05,11.55,0.15,77.00000000000001
2009-08-06,12.78,0.15,85.2
2009-08-07,12.46,0.15,83.06666666666668
2009-08-10,12.35,0.15,82.33333333333333
2009-08-11,12.13,0.15,80.86666666666667
2009-08-12,12.41,0.15,82.73333333333333
2009-08-13,12.35,0.15,82.33333333333333
2009-08-14,12.69,0.15,84.6
2009-08-17,12.03,0.15,80.2
2009-08-18,12.21,0.15,81.4
2009-08-19,12.05,0.15,80.33333333333334
2009-08-20,12.08,0.15,80.53333333333333
2009-08-21,12.21,0.15,81.4
2009-08-24,12.16,0.15,81.06666666666668
2009-08-25,11.87,0.15,79.13333333333333
2009-08-26,11.77,0.15,78.46666666666667
2009-08-27,11.63,0.15,77.53333333333335
2009-08-28,11.69,0.15,77.93333333333334
2009-08-31,11.61,0.15,77.4
2009-09-01,11.42,0.15,76.13333333333334
2009-09-02,11.64,0.15,77.60000000000001
2009-09-03,11.55,0.15,77.00000000000001
2009-09-04,11.71,0.15,78.06666666666668
2009-09-08,11.94,0.15,79.6
2009-09-09,11.66,0.15,77.73333333333333
2009-09-10,11.59,0.15,77.26666666666667
2009-09-11,11.83,0.15,78.86666666666667
2009-09-14,11.74,0.15,78.26666666666667
2009-09-15,11.54,0.15,76.93333333333334
2009-09-16,11.77,0.15,78.46666666666667
2009-09-17,12.03,0.15,80.2
2009-09-18,11.79,0.15,78.6
2009-09-21,12.29,0.15,81.93333333333334
2009-09-22,12.36,0.15,82.4
2009-09-23,12.51,0.15,83.4
2009-09-24,12.28,0.15,81.86666666666666
2009-09-25,12.37,0.15,82.46666666666667
2009-09-28,12.41,0.15,82.73333333333333
2009-09-29,12.42,0.15,82.8
2009-09-30,12.39,0.15,82.60000000000001
2009-10-01,12.03,0.15,80.2
2009-10-02,11.87,0.15,79.13333333333333
2009-10-05,11.88,0.15,79.2
2009-10-06,12.21,0.15,81.4
2009-10-07,12.58,0.15,83.86666666666667
2009-10-08,12.89,0.15,85.93333333333334
2009-10-09,12.66,0.15,84.4
2009-10-12,12.4,0.15,82.66666666666667
2009-10-13,12.49,0.15,83.26666666666667
2009-10-14,12.71,0.15,84.73333333333335
2009-10-15,12.51,0.15,83.4
2009-10-16,12.34,0.15,82.26666666666667
2009-10-19,12.53,0.15,83.53333333333333
2009-10-20,12.46,0.15,83.06666666666668
2009-10-21,12.33,0.15,82.2
2009-10-22,12.4,0.15,82.66666666666667
2009-10-23,12.2,0.15,81.33333333333333
2009-10-26,12.04,0.15,80.26666666666667
2009-10-27,11.69,0.15,77.93333333333334
2009-10-28,11.39,0.15,75.93333333333334
2009-10-29,11.09,0.15,73.93333333333334
2009-10-30,10.83,0.15,72.2
2009-11-02,10.37,0.15,69.13333333333333
2009-11-03,10.62,0.15,70.8
