date,DRE,DRE_EPS,PE Ratio
2007-02-09,47.88,-0.041193,-1162.333406161241
2007-02-12,46.0,-0.041193,-1116.6945840312674
2007-02-13,46.72,-0.041193,-1134.1732818682785
2007-02-14,46.15,-0.041193,-1120.335979413978
2007-02-15,46.89,-0.041193,-1138.3001966353506
2007-02-16,46.67,-0.041193,-1132.959483407375
2007-02-20,46.73,-0.041193,-1134.4160415604592
2007-02-21,46.51,-0.041193,-1129.0753283324837
2007-02-22,46.25,-0.041193,-1122.7635763357853
2007-02-23,45.79,-0.041193,-1111.5966304954725
2007-02-26,45.39,-0.041193,-1101.886242808244
2007-02-27,44.3,-0.041193,-1075.4254363605467
2007-02-28,44.06,-0.041193,-1069.5992037482097
2007-03-01,43.73,-0.056419,-775.0934968716213
2007-03-02,43.46,-0.056419,-770.3078750066468
2007-03-05,42.45,-0.056419,-752.4061043265567
2007-03-06,43.7,-0.056419,-774.5617611088464
2007-03-07,42.93,-0.056419,-760.9138765309559
2007-03-08,43.23,-0.056419,-766.2312341587054
2007-03-09,43.79,-0.056419,-776.1569683971712
2007-03-12,43.82,-0.056419,-776.6887041599462
2007-03-13,42.72,-0.056419,-757.1917261915312
2007-03-14,42.93,-0.056419,-760.9138765309559
2007-03-15,43.46,-0.056419,-770.3078750066468
2007-03-16,43.15,-0.056419,-764.8132721246388
2007-03-19,43.78,-0.056419,-775.9797231429129
2007-03-20,43.61,-0.056419,-772.9665538205215
2007-03-21,44.29,-0.056419,-785.019231110087
2007-03-22,44.1,-0.056419,-781.651571279179
2007-03-23,44.33,-0.056419,-785.7282121271203
2007-03-26,43.65,-0.056419,-773.6755348375548
2007-03-27,43.37,-0.056419,-768.7126677183219
2007-03-28,43.15,-0.056419,-764.8132721246388
2007-03-29,42.83,-0.056419,-759.1414239883727
2007-03-30,43.47,-0.056419,-770.4851202609051
2007-04-02,43.52,-0.056419,-771.3713465321968
2007-04-03,43.77,-0.056419,-775.8024778886546
2007-04-04,43.79,-0.056419,-776.1569683971712
2007-04-05,43.71,-0.056419,-774.7390063631046
2007-04-09,43.89,-0.056419,-777.9294209397544
2007-04-10,43.9,-0.056419,-778.1066661940126
2007-04-11,43.41,-0.056419,-769.4216487353551
2007-04-12,43.09,-0.056419,-763.7498005990891
2007-04-13,43.72,-0.056419,-774.916251617363
2007-04-16,43.64,-0.056419,-773.4982895832965
2007-04-17,44.1,-0.056419,-781.651571279179
2007-04-18,43.7,-0.056419,-774.5617611088464
2007-04-19,43.42,-0.056419,-769.5988939896135
2007-04-20,43.7,-0.056419,-774.5617611088464
2007-04-23,44.66,-0.056419,-791.5773055176447
2007-04-24,44.52,-0.056419,-789.0958719580284
2007-04-25,44.16,-0.056419,-782.7150428047289
2007-04-26,44.01,-0.056419,-780.0563639908542
2007-04-27,43.92,-0.056419,-778.4611567025294
2007-04-30,43.11,-0.056419,-764.1042911076056
2007-05-01,43.01,-0.056419,-762.3318385650224
2007-05-02,43.1,-0.056419,-763.9270458533473
2007-05-03,43.11,-0.056419,-764.1042911076056
2007-05-04,42.78,-0.056419,-758.2551977170812
2007-05-07,43.08,-0.056419,-763.5725553448307
2007-05-08,42.82,-0.015226,-2812.2947589649284
2007-05-09,42.95,-0.015226,-2820.8327860239065
2007-05-10,41.92,-0.015226,-2753.185340864311
2007-05-11,42.09,-0.015226,-2764.3504531722056
2007-05-14,41.55,-0.015226,-2728.884802311835
2007-05-15,40.88,-0.015226,-2684.8811243924865
2007-05-16,40.41,-0.015226,-2654.0128727177193
2007-05-17,39.24,-0.015226,-2577.1706291869173
2007-05-18,38.65,-0.015226,-2538.421121765401
2007-05-21,38.55,-0.015226,-2531.8534086431105
2007-05-22,39.64,-0.015226,-2603.4414816760805
2007-05-23,39.79,-0.015226,-2613.2930513595165
2007-05-24,38.93,-0.015226,-2556.8107185078156
2007-05-25,38.89,-0.015226,-2554.183633258899
2007-05-29,39.88,-0.015226,-2619.2039931695786
2007-05-30,40.49,-0.015226,-2659.2670432155523
2007-05-31,40.12,-0.015226,-2634.966504663076
2007-06-01,39.86,-0.015226,-2617.89045054512
2007-06-04,40.04,-0.015226,-2629.7123341652436
2007-06-05,39.39,-0.015226,-2587.0221988703533
2007-06-06,38.92,-0.015226,-2556.1539471955866
2007-06-07,37.86,-0.015226,-2486.5361880993037
2007-06-08,38.24,-0.015226,-2511.4934979640093
2007-06-11,37.65,-0.015226,-2472.743990542493
2007-06-12,37.24,-0.015226,-2445.816366741101
2007-06-13,38.04,-0.015226,-2498.3580717194272
2007-06-14,37.37,-0.015226,-2454.3543938000785
2007-06-15,37.57,-0.015226,-2467.4898200446605
2007-06-18,36.99,-0.015226,-2429.3970839353738
2007-06-19,37.22,-0.015226,-2444.5028241166424
2007-06-20,36.12,-0.015226,-2372.2579797714434
2007-06-21,36.5,-0.015226,-2397.2152896361486
2007-06-22,36.11,-0.015226,-2371.6012084592144
2007-06-25,35.53,-0.015226,-2333.5084723499276
2007-06-26,35.53,-0.015226,-2333.5084723499276
2007-06-27,35.73,-0.015226,-2346.643898594509
2007-06-28,35.56,-0.015226,-2335.478786286615
2007-06-29,35.67,-0.015226,-2342.703270721135
2007-07-02,36.6,-0.015226,-2403.7830027584396
2007-07-03,36.19,-0.015226,-2376.855378957047
2007-07-05,36.78,-0.015226,-2415.604886378563
2007-07-06,36.74,-0.015226,-2412.9778011296467
2007-07-09,36.62,-0.015226,-2405.0965453828976
2007-07-10,35.97,-0.015226,-2362.4064100880073
2007-07-11,35.83,-0.015226,-2353.2116117168002
2007-07-12,36.54,-0.015226,-2399.842374885065
2007-07-13,36.66,-0.015226,-2407.7236306318136
2007-07-16,36.57,-0.015226,-2401.812688821752
2007-07-17,36.6,-0.015226,-2403.7830027584396
2007-07-18,36.51,-0.015226,-2397.8720609483776
2007-07-19,36.6,-0.015226,-2403.7830027584396
2007-07-20,35.82,-0.015226,-2352.554840404571
2007-07-23,34.8,-0.015226,-2285.5641665572048
2007-07-24,34.41,-0.015226,-2259.9500853802706
2007-07-25,34.39,-0.015226,-2258.6365427558126
2007-07-26,33.72,-0.015226,-2214.632864836464
2007-07-27,32.9,-0.015226,-2160.777617233679
2007-07-30,32.39,-0.015226,-2127.282280309996
2007-07-31,32.69,-0.015226,-2146.9854196768683
2007-08-01,33.17,-0.015226,-2178.5104426638645
2007-08-02,33.16,-0.015226,-2177.853671351635
2007-08-03,31.65,-0.015226,-2078.681203205044
2007-08-06,32.28,-0.015226,-2120.057795875476
2007-08-07,31.95,-0.030452,-1049.1921712859582
2007-08-08,33.19,-0.030452,-1089.9119926441613
2007-08-09,32.17,-0.030452,-1056.4166557204783
2007-08-10,31.6,-0.030452,-1037.6986733219494
2007-08-13,31.09,-0.030452,-1020.9510048601077
2007-08-14,30.52,-0.030452,-1002.2330224615789
2007-08-15,30.36,-0.030452,-996.9788519637463
2007-08-16,31.41,-0.030452,-1031.459345855773
2007-08-17,32.91,-0.030452,-1080.717194272954
2007-08-20,33.09,-0.030452,-1086.628136083016
2007-08-21,33.79,-0.030452,-1109.6151320110337
2007-08-22,33.38,-0.030452,-1096.1513201103376
2007-08-23,33.31,-0.030452,-1093.8526205175358
2007-08-24,33.63,-0.030452,-1104.3609615132011
2007-08-27,33.06,-0.030452,-1085.6429791146722
2007-08-28,32.36,-0.030452,-1062.6559831866543
2007-08-29,33.44,-0.030452,-1098.1216340470248
2007-08-30,33.18,-0.030452,-1089.5836069880468
2007-08-31,33.79,-0.030452,-1109.6151320110337
2007-09-04,33.7,-0.030452,-1106.6596611060029
2007-09-05,32.97,-0.030452,-1082.6875082096415
2007-09-06,33.49,-0.030452,-1099.7635623275976
2007-09-07,32.78,-0.030452,-1076.4481807434652
2007-09-10,32.1,-0.030452,-1054.1179561276763
2007-09-11,32.44,-0.030452,-1065.2830684355706
2007-09-12,32.17,-0.030452,-1056.4166557204783
2007-09-13,32.67,-0.030452,-1072.8359385262052
2007-09-14,32.51,-0.030452,-1067.5817680283724
2007-09-17,32.32,-0.030452,-1061.3424405621963
2007-09-18,33.76,-0.030452,-1108.6299750426901
2007-09-19,34.38,-0.030452,-1128.9898857217918
2007-09-20,33.44,-0.030452,-1098.1216340470248
2007-09-21,33.34,-0.030452,-1094.8377774858795
2007-09-24,33.9,-0.030452,-1113.2273742282937
2007-09-25,33.22,-0.030452,-1090.8971496125048
2007-09-26,33.38,-0.030452,-1096.1513201103376
2007-09-27,34.4,-0.030452,-1129.6466570340208
2007-09-28,33.81,-0.030452,-1110.271903323263
2007-10-01,33.8,-0.030452,-1109.9435176671482
2007-10-02,34.15,-0.030452,-1121.4370156311572
2007-10-03,34.11,-0.030452,-1120.123473006699
2007-10-04,34.16,-0.030452,-1121.7654012872717
2007-10-05,34.89,-0.030452,-1145.7375541836334
2007-10-08,34.48,-0.030452,-1132.273742282937
2007-10-09,34.55,-0.030452,-1134.5724418757388
2007-10-10,35.09,-0.030452,-1152.3052673059242
2007-10-11,34.76,-0.030452,-1141.4685406541441
2007-10-12,34.37,-0.030452,-1128.661500065677
2007-10-15,33.9,-0.030452,-1113.2273742282937
2007-10-16,33.28,-0.030452,-1092.8674635491923
2007-10-17,32.96,-0.030452,-1082.359122553527
2007-10-18,33.13,-0.030452,-1087.9416787074742
2007-10-19,32.2,-0.030452,-1057.4018126888218
2007-10-22,32.29,-0.030452,-1060.3572835938526
2007-10-23,32.44,-0.030452,-1065.2830684355706
2007-10-24,32.18,-0.030452,-1056.7450413765926
2007-10-25,32.46,-0.030452,-1065.9398397477999
2007-10-26,32.67,-0.030452,-1072.8359385262052
2007-10-29,31.97,-0.030452,-1049.8489425981873
2007-10-30,31.83,-0.030452,-1045.2515434125837
2007-10-31,32.15,-0.030452,-1055.759884408249
2007-11-01,31.43,-0.030452,-1032.1161171680021
2007-11-02,29.97,-0.030452,-984.171811375279
2007-11-05,29.9,-0.045679,-654.5677444777688
2007-11-06,30.23,-0.045679,-661.7920707546137
2007-11-07,28.66,-0.045679,-627.4217911950788
2007-11-08,28.59,-0.045679,-625.8893583484753
2007-11-09,27.91,-0.045679,-611.0028678386129
2007-11-12,27.96,-0.045679,-612.0974627290441
2007-11-13,28.86,-0.045679,-631.8001707568029
2007-11-14,28.05,-0.045679,-614.06773353182
2007-11-15,28.06,-0.045679,-614.286652509906
2007-11-16,27.5,-0.045679,-602.0271897370783
2007-11-19,27.0,-0.045679,-591.0812408327678
2007-11-20,26.38,-0.045679,-577.5082641914228
2007-11-21,26.11,-0.045679,-571.5974517830952
2007-11-23,26.36,-0.045679,-577.0704262352504
2007-11-26,25.1,-0.045679,-549.4866349963879
2007-11-27,25.42,-0.045679,-556.4920422951467
2007-11-28,25.65,-0.045679,-561.5271787911294
2007-11-29,25.6,-0.045679,-560.4325839006984
2007-11-30,26.29,-0.045679,-575.5379933886469
2007-12-03,26.59,-0.045679,-582.1055627312332
2007-12-04,25.75,-0.045679,-563.7163685719916
2007-12-05,26.98,-0.045679,-590.6434028765954
2007-12-06,27.68,-0.045679,-605.9677313426301
2007-12-07,27.92,-0.045679,-611.2217868166993
2007-12-10,28.1,-0.045679,-615.162328422251
2007-12-11,26.75,-0.045679,-585.6082663806126
2007-12-12,26.65,-0.045679,-583.4190765997504
2007-12-13,26.18,-0.045679,-573.1298846296986
2007-12-14,25.01,-0.045679,-547.516364193612
2007-12-17,24.76,-0.045679,-542.0433897414567
2007-12-18,25.2,-0.045679,-551.67582477725
2007-12-19,25.9,-0.045679,-567.0001532432847
2007-12-20,26.07,-0.045679,-570.7217758707503
2007-12-21,26.4,-0.045679,-577.9461021475952
2007-12-24,27.2,-0.045679,-595.459620394492
2007-12-26,27.01,-0.045679,-591.3001598108541
2007-12-27,26.32,-0.045679,-576.1947503229055
2007-12-28,26.12,-0.045679,-571.8163707611814
2007-12-31,26.08,-0.045679,-570.9406948488364
2008-01-02,25.62,-0.045679,-560.8704218568708
2008-01-03,24.48,-0.045679,-535.9136583550428
2008-01-04,23.39,-0.045679,-512.0514897436459
2008-01-07,23.72,-0.045679,-519.2758160204908
2008-01-08,22.56,-0.045679,-493.8812145624904
2008-01-09,22.5,-0.045679,-492.56770069397317
2008-01-10,22.06,-0.045679,-482.9352656581799
2008-01-11,22.01,-0.045679,-481.8406707677489
2008-01-14,21.85,-0.045679,-478.33796711836953
2008-01-15,21.31,-0.045679,-466.51634230171413
2008-01-16,22.02,-0.045679,-482.05958974583507
2008-01-17,21.79,-0.045679,-477.02445324985223
2008-01-18,21.34,-0.045679,-467.1730992359728
2008-01-22,21.82,-0.045679,-477.6812101841109
2008-01-23,23.55,-0.045679,-515.5541933930252
2008-01-24,23.47,-0.045679,-513.8028415683356
2008-01-25,23.54,-0.045679,-515.335274414939
2008-01-28,25.02,-0.045679,-547.7352831716981
2008-01-29,25.43,-0.045679,-556.7109612732328
2008-01-30,24.34,-0.045679,-532.8487926618359
2008-01-31,23.58,-0.045679,-516.2109503272839
2008-02-01,24.4,-0.045679,-534.1623065303531
2008-02-04,23.84,-0.045679,-521.9028437575254
2008-02-05,23.03,-0.045679,-504.17040653254236
2008-02-06,23.04,-0.045679,-504.3893255106285
2008-02-07,23.73,-0.045679,-519.4947349985771
2008-02-08,23.34,-0.045679,-510.95689485321486
2008-02-11,23.3,-0.045679,-510.08121894087003
2008-02-12,23.36,-0.045679,-511.3947328093873
2008-02-13,23.78,-0.045679,-520.5893298890081
2008-02-14,23.17,-0.045679,-507.2352722257493
2008-02-15,23.57,-0.045679,-515.9920313491976
2008-02-19,23.03,-0.045679,-504.17040653254236
2008-02-20,23.42,-0.045679,-512.7082466779045
2008-02-21,22.7,-0.045679,-496.9460802556974
2008-02-22,23.4,-0.045679,-512.2704087217321
2008-02-25,24.21,-0.045679,-530.0028459467152
2008-02-26,24.3,-0.045679,-531.973116749491
2008-02-27,24.1,-0.045679,-527.5947371877669
2008-02-28,23.48,-0.045679,-514.0217605464218
2008-02-29,22.92,-0.058292,-393.19289096273934
2008-03-03,23.01,-0.058292,-394.73684210526324
2008-03-04,22.65,-0.058292,-388.56103753516777
2008-03-05,22.55,-0.058292,-386.84553626569686
2008-03-06,21.38,-0.058292,-366.77417141288686
2008-03-07,21.56,-0.058292,-369.86207369793453
2008-03-10,21.23,-0.058292,-364.20091950868044
2008-03-11,22.0,-0.058292,-377.4102792836067
2008-03-12,22.0,-0.058292,-377.4102792836067
2008-03-13,22.25,-0.058292,-381.69903245728403
2008-03-14,21.75,-0.058292,-373.12152610992933
2008-03-17,21.62,-0.058292,-370.8913744596171
2008-03-18,22.24,-0.058292,-381.5274823303369
2008-03-19,22.25,-0.058292,-381.69903245728403
2008-03-20,22.9,-0.058292,-392.84979070884515
2008-03-24,23.55,-0.058292,-404.00054896040626
2008-03-25,23.91,-0.058292,-410.1763535305016
2008-03-26,23.06,-0.058292,-395.59459273999863
2008-03-27,22.72,-0.058292,-389.7618884237974
2008-03-28,22.48,-0.058292,-385.6446853770672
2008-03-31,22.81,-0.058292,-391.30583956632125
2008-04-01,23.99,-0.058292,-411.5487545460784
2008-04-02,24.02,-0.058292,-412.06340492691965
2008-04-03,24.73,-0.058292,-424.24346394016334
2008-04-04,24.73,-0.058292,-424.24346394016334
2008-04-07,24.34,-0.058292,-417.55300898922667
2008-04-08,23.73,-0.058292,-407.08845124545394
2008-04-09,23.01,-0.058292,-394.73684210526324
2008-04-10,23.17,-0.058292,-397.4816441364167
2008-04-11,22.84,-0.058292,-391.82048994716257
2008-04-14,22.85,-0.058292,-391.9920400741097
2008-04-15,22.78,-0.058292,-390.79118918548005
2008-04-16,23.6,-0.058292,-404.8582995951418
2008-04-17,24.0,-0.058292,-411.7203046730255
2008-04-18,23.99,-0.058292,-411.5487545460784
2008-04-21,23.73,-0.058292,-407.08845124545394
2008-04-22,23.39,-0.058292,-401.2557469292528
2008-04-23,23.9,-0.058292,-410.0048034035545
2008-04-24,25.0,-0.058292,-428.87531736773485
2008-04-25,25.5,-0.058292,-437.45282371508955
2008-04-28,25.25,-0.058292,-433.16407054141223
2008-04-29,25.36,-0.058292,-435.05112193783026
2008-04-30,24.42,-0.058292,-418.92541000480344
2008-05-01,24.66,-0.058292,-423.0426130515337
2008-05-02,25.75,-0.058292,-441.74157688876693
2008-05-05,25.98,-0.058292,-445.6872298085501
2008-05-06,26.34,-0.058292,-451.86303437864547
2008-05-07,25.81,-0.058292,-442.77087765044945
2008-05-08,25.95,-0.058292,-445.1725794277088
2008-05-09,25.58,-0.058292,-438.8252247306663
2008-05-12,25.81,-0.015306,-1686.266823467921
2008-05-13,25.71,-0.015306,-1679.733437867503
2008-05-14,26.0,-0.015306,-1698.6802561087154
2008-05-15,26.45,-0.015306,-1728.0804913105972
2008-05-16,26.62,-0.015306,-1739.1872468313081
2008-05-19,26.74,-0.015306,-1747.0273095518096
2008-05-20,26.63,-0.015306,-1739.8405853913498
2008-05-21,26.2,-0.015306,-1711.7470273095516
2008-05-22,25.61,-0.015306,-1673.2000522670849
2008-05-23,25.5,-0.015306,-1666.0133281066248
2008-05-27,25.45,-0.015306,-1662.7466353064158
2008-05-28,25.48,-0.015306,-1664.7066509865413
2008-05-29,25.69,-0.015306,-1678.4267607474194
2008-05-30,25.68,-0.015306,-1677.7734221873775
2008-06-02,25.0,-0.015306,-1633.346400104534
2008-06-03,25.12,-0.015306,-1641.186462825036
2008-06-04,25.53,-0.015306,-1667.9733437867503
2008-06-05,25.92,-0.015306,-1693.453547628381
2008-06-06,24.6,-0.015306,-1607.2128577028618
2008-06-09,23.78,-0.015306,-1553.6390957794329
2008-06-10,23.78,-0.015306,-1553.6390957794329
2008-06-11,23.27,-0.015306,-1520.3188292173004
2008-06-12,23.34,-0.015306,-1524.892199137593
2008-06-13,23.78,-0.015306,-1553.6390957794329
2008-06-16,23.82,-0.015306,-1556.2524500196002
2008-06-17,22.99,-0.015306,-1502.0253495361294
2008-06-18,22.55,-0.015306,-1473.2784528942898
2008-06-19,23.27,-0.015306,-1520.3188292173004
2008-06-20,22.8,-0.015306,-1489.6119168953353
2008-06-23,22.26,-0.015306,-1454.3316346530773
2008-06-24,22.67,-0.015306,-1481.1185156147917
2008-06-25,23.07,-0.015306,-1507.2520580164642
2008-06-26,22.38,-0.015306,-1462.1716973735788
2008-06-27,22.36,-0.015306,-1460.8650202534952
2008-06-30,22.45,-0.015306,-1466.7450672938717
2008-07-01,23.35,-0.015306,-1525.545537697635
2008-07-02,22.88,-0.015306,-1494.8386253756696
2008-07-03,22.6,-0.015306,-1476.545145694499
2008-07-07,21.65,-0.015306,-1414.4779824905265
2008-07-08,23.22,-0.015306,-1517.0521364170913
2008-07-09,21.88,-0.015306,-1429.5047693714882
2008-07-10,22.29,-0.015306,-1456.2916503332026
2008-07-11,22.08,-0.015306,-1442.5715405723245
2008-07-14,21.5,-0.015306,-1404.6779040898994
2008-07-15,21.46,-0.015306,-1402.0645498497322
2008-07-16,22.98,-0.015306,-1501.3720109760877
2008-07-17,23.49,-0.015306,-1534.6922775382202
2008-07-18,23.56,-0.015306,-1539.2656474585128
2008-07-21,23.96,-0.015306,-1565.3991898601855
2008-07-22,25.02,-0.015306,-1634.6530772246178
2008-07-23,25.91,-0.015306,-1692.8002090683392
2008-07-24,24.11,-0.015306,-1575.1992682608127
2008-07-25,24.57,-0.015306,-1605.252842022736
2008-07-28,23.82,-0.015306,-1556.2524500196002
2008-07-29,25.36,-0.015306,-1656.8665882660393
2008-07-30,25.37,-0.015306,-1657.5199268260812
2008-07-31,24.73,-0.015306,-1615.7062589834052
2008-08-01,24.96,-0.015306,-1630.7330458643669
2008-08-04,24.53,-0.015306,-1602.639487782569
2008-08-05,25.69,-0.015306,-1678.4267607474194
2008-08-06,25.67,-0.034172,-751.199812712162
2008-08-07,25.09,-0.034172,-734.2268523937727
2008-08-08,26.06,-0.034172,-762.6126653400444
2008-08-11,26.57,-0.034172,-777.5371649303523
2008-08-12,25.23,-0.034172,-738.3237738499356
2008-08-13,24.98,-0.034172,-731.0078426782161
2008-08-14,25.82,-0.034172,-755.5893714151937
2008-08-15,25.75,-0.034172,-753.5409106871123
2008-08-18,24.78,-0.034172,-725.1550977408405
2008-08-19,24.03,-0.034172,-703.2073042256818
2008-08-20,24.05,-0.034172,-703.7925787194195
2008-08-21,23.7,-0.034172,-693.5502750790121
2008-08-22,24.59,-0.034172,-719.5949900503335
2008-08-25,23.73,-0.034172,-694.4281868196184
2008-08-26,24.0,-0.034172,-702.3293924850755
2008-08-27,24.33,-0.034172,-711.9864216317452
2008-08-28,25.29,-0.034172,-740.0795973311483
2008-08-29,25.03,-0.034172,-732.47102891256
2008-09-02,25.26,-0.034172,-739.201685590542
2008-09-03,25.85,-0.034172,-756.4672831558001
2008-09-04,25.38,-0.034172,-742.7133325529672
2008-09-05,25.2,-0.034172,-737.4458621093293
2008-09-08,26.44,-0.034172,-773.7328807210582
2008-09-09,25.32,-0.034172,-740.9575090717547
2008-09-10,25.51,-0.034172,-746.5176167622615
2008-09-11,25.04,-0.034172,-732.7636661594287
2008-09-12,25.26,-0.034172,-739.201685590542
2008-09-15,23.75,-0.034172,-695.013461313356
2008-09-16,24.27,-0.034172,-710.2305981505326
2008-09-17,22.87,-0.034172,-669.2613835889032
2008-09-18,25.2,-0.034172,-737.4458621093293
2008-09-19,26.94,-0.034172,-788.3647430644972
2008-09-22,24.63,-0.034172,-720.7655390378087
2008-09-23,25.05,-0.034172,-733.0563034062975
2008-09-24,24.78,-0.034172,-725.1550977408405
2008-09-25,25.12,-0.034172,-735.104764134379
2008-09-26,25.64,-0.034172,-750.3219009715557
2008-09-29,23.69,-0.034172,-693.2576378321432
2008-09-30,24.58,-0.034172,-719.3023528034647
2008-10-01,23.89,-0.034172,-699.1103827695189
2008-10-02,22.04,-0.034172,-644.9724920987943
2008-10-03,20.25,-0.034172,-592.5904249092824
2008-10-06,19.35,-0.034172,-566.2530726910921
2008-10-07,17.63,-0.034172,-515.9194662296617
2008-10-08,17.15,-0.034172,-501.8728783799601
2008-10-09,14.1,-0.034172,-412.6185180849818
2008-10-10,16.26,-0.034172,-475.82816340863866
2008-10-13,16.69,-0.034172,-488.4115650239963
2008-10-14,16.36,-0.034172,-478.7545358773264
2008-10-15,14.68,-0.034172,-429.5914784033712
2008-10-16,15.03,-0.034172,-439.8337820437785
2008-10-17,15.4,-0.034172,-450.6613601779234
2008-10-20,15.87,-0.034172,-464.41531078075616
2008-10-21,14.89,-0.034172,-435.7368605876156
2008-10-22,13.77,-0.034172,-402.9614889383121
2008-10-23,13.15,-0.034172,-384.81797963244765
2008-10-24,11.87,-0.034172,-347.36041203324356
2008-10-27,10.65,-0.034172,-311.65866791525224
2008-10-28,11.87,-0.034172,-347.36041203324356
2008-10-29,11.9,-0.034172,-348.2383237738499
2008-10-30,13.2,-0.034172,-386.28116586679147
2008-10-31,14.11,-0.034172,-412.91115533185064
2008-11-03,13.76,-0.034172,-402.66885169144325
2008-11-04,14.85,-0.034172,-434.56631160014047
2008-11-05,12.97,-0.034172,-379.55050918880954
2008-11-06,12.09,-0.034172,-353.7984314643568
2008-11-07,13.18,-0.053038,-248.50107470115765
2008-11-10,11.76,-0.053038,-221.72781779101774
2008-11-11,11.74,-0.053038,-221.35072966552283
2008-11-12,9.91,-0.053038,-186.8471661827369
2008-11-13,11.39,-0.053038,-214.7516874693616
2008-11-14,9.71,-0.053038,-183.07628492778764
2008-11-17,9.13,-0.053038,-172.14072928843473
2008-11-18,7.96,-0.053038,-150.0810739469814
2008-11-19,6.1,-0.053038,-115.01187827595308
2008-11-20,4.17,-0.053038,-78.62287416569252
2008-11-21,4.94,-0.053038,-93.14076699724725
2008-11-24,6.82,-0.053038,-128.58705079377052
2008-11-25,7.65,-0.053038,-144.23620800181
2008-11-26,8.16,-0.053038,-153.85195520193068
2008-11-28,8.21,-0.053038,-154.79467551566802
2008-12-01,5.62,-0.053038,-105.96176326407482
2008-12-02,6.15,-0.053038,-115.95459858969042
2008-12-03,6.26,-0.053038,-118.02858327991251
2008-12-04,5.94,-0.053038,-111.99517327199366
2008-12-05,7.19,-0.053038,-135.5631811154267
2008-12-08,8.9,-0.053038,-167.80421584524302
2008-12-09,7.95,-0.053038,-149.89252988423394
2008-12-10,9.53,-0.053038,-179.68249179833325
2008-12-11,7.4,-0.053038,-139.52260643312343
2008-12-12,9.14,-0.053038,-172.32927335118217
2008-12-15,8.89,-0.053038,-167.61567178249558
2008-12-16,10.95,-0.053038,-206.45574870847315
2008-12-17,11.68,-0.053038,-220.21946528903803
2008-12-18,10.52,-0.053038,-198.3483540103322
2008-12-19,11.68,-0.053038,-220.21946528903803
2008-12-22,10.67,-0.053038,-201.17651495154416
2008-12-23,10.68,-0.053038,-201.36505901429163
2008-12-24,10.89,-0.053038,-205.3244843319884
2008-12-26,11.08,-0.053038,-208.9068215241902
2008-12-29,9.96,-0.053038,-187.78988649647422
2008-12-30,10.35,-0.053038,-195.1431049436253
2008-12-31,10.96,-0.053038,-206.64429277122065
2009-01-02,10.76,-0.053038,-202.87341151627135
2009-01-05,10.7,-0.053038,-201.74214713978654
2009-01-06,11.59,-0.053038,-218.52256872431087
2009-01-07,10.91,-0.053038,-205.7015724574833
2009-01-08,11.28,-0.053038,-212.67770277913945
2009-01-09,10.76,-0.053038,-202.87341151627135
2009-01-12,9.28,-0.053038,-174.96889022964666
2009-01-13,9.26,-0.053038,-174.59180210415172
2009-01-14,8.59,-0.053038,-161.95934990007163
2009-01-15,9.43,-0.053038,-177.79705117085862
2009-01-16,9.97,-0.053038,-187.9784305592217
2009-01-20,8.76,-0.053038,-165.16459896677853
2009-01-21,10.24,-0.053038,-193.0691202534032
2009-01-22,9.84,-0.053038,-185.52735774350464
2009-01-23,10.37,-0.053038,-195.52019306912024
2009-01-26,10.64,-0.053038,-200.6108827633018
2009-01-27,10.91,-0.053038,-205.7015724574833
2009-01-28,12.11,-0.053038,-228.32685998717898
2009-01-29,9.96,-0.053038,-187.78988649647422
2009-01-30,9.21,-0.053038,-173.64908179041444
2009-02-02,9.64,-0.053038,-181.7564764885554
2009-02-03,9.61,-0.053038,-181.19084430031296
2009-02-04,9.23,-0.053038,-174.02616991590935
2009-02-05,9.17,-0.053038,-172.89490553942457
2009-02-06,10.28,-0.053038,-193.82329650439306
2009-02-09,10.52,-0.053038,-198.3483540103322
2009-02-10,9.3,-0.053038,-175.3459783551416
2009-02-11,9.15,-0.053038,-172.51781741392963
2009-02-12,8.94,-0.053038,-168.55839209623286
2009-02-13,8.27,-0.053038,-155.92593989215277
2009-02-17,7.42,-0.053038,-139.89969455861834
2009-02-18,7.39,-0.053038,-139.33406237037593
2009-02-19,6.91,-0.053038,-130.28394735849767
2009-02-20,7.48,-0.053038,-141.03095893510314
2009-02-23,6.69,-0.053038,-126.13597797805348
2009-02-24,7.49,-0.053038,-141.21950299785058
2009-02-25,7.19,-0.071426,-100.66362389046006
2009-02-26,7.15,-0.071426,-100.10360372973427
2009-02-27,6.9,-0.071426,-96.6034777251981
2009-03-02,5.94,-0.071426,-83.16299386777924
2009-03-03,5.97,-0.071426,-83.58300898832357
2009-03-04,6.39,-0.071426,-89.46322067594433
2009-03-05,5.52,-0.071426,-77.28278218015848
2009-03-06,4.48,-0.071426,-62.72225800128805
2009-03-09,4.39,-0.071426,-61.46221263965502
2009-03-10,5.35,-0.071426,-74.90269649707389
2009-03-11,5.49,-0.071426,-76.86276705961414
2009-03-12,6.37,-0.071426,-89.18321059558144
2009-03-13,5.94,-0.071426,-83.16299386777924
2009-03-16,5.2,-0.071426,-72.8026208943522
2009-03-17,5.65,-0.071426,-79.1028477025173
2009-03-18,6.27,-0.071426,-87.78316019376696
2009-03-19,5.9,-0.071426,-82.60297370705345
2009-03-20,4.93,-0.071426,-69.02248480945313
