date,SBAC,SBAC_EPS,PE Ratio
2005-01-12,8.68,0.0,inf
2005-01-13,8.61,0.0,inf
2005-01-14,8.83,0.0,inf
2005-01-18,9.12,0.0,inf
2005-01-19,8.77,0.0,inf
2005-01-20,8.22,0.0,inf
2005-01-21,8.66,0.0,inf
2005-01-24,8.2,0.0,inf
2005-01-25,8.14,0.0,inf
2005-01-26,8.54,0.0,inf
2005-01-27,8.5,0.0,inf
2005-01-28,8.6,0.0,inf
2005-01-31,8.56,0.0,inf
2005-02-01,8.69,0.0,inf
2005-02-02,9.02,0.0,inf
2005-02-03,9.08,0.0,inf
2005-02-04,9.3,0.0,inf
2005-02-07,9.27,0.0,inf
2005-02-08,9.45,0.0,inf
2005-02-09,9.32,0.0,inf
2005-02-10,8.62,0.0,inf
2005-02-11,8.64,0.0,inf
2005-02-14,8.38,0.0,inf
2005-02-15,8.53,0.0,inf
2005-02-16,8.86,0.0,inf
2005-02-17,8.86,0.0,inf
2005-02-18,8.9,0.0,inf
2005-02-22,8.73,0.0,inf
2005-02-23,8.86,0.0,inf
2005-02-24,8.73,0.0,inf
2005-02-25,9.03,0.0,inf
2005-02-28,8.7,0.0,inf
2005-03-01,8.99,0.0,inf
2005-03-02,9.12,0.0,inf
2005-03-03,9.13,0.0,inf
2005-03-04,9.17,0.0,inf
2005-03-07,9.47,0.0,inf
2005-03-08,9.31,0.0,inf
2005-03-09,9.32,0.0,inf
2005-03-10,9.25,0.0,inf
2005-03-11,10.06,0.0,inf
2005-03-14,9.69,0.0,inf
2005-03-15,9.48,0.0,inf
2005-03-16,9.55,-2.47,-3.866396761133603
2005-03-17,9.26,-2.47,-3.7489878542510118
2005-03-18,9.27,-2.47,-3.753036437246963
2005-03-21,9.24,-2.47,-3.740890688259109
2005-03-22,9.24,-2.47,-3.740890688259109
2005-03-23,8.82,-2.47,-3.5708502024291495
2005-03-24,9.11,-2.47,-3.6882591093117405
2005-03-28,8.95,-2.47,-3.6234817813765177
2005-03-29,8.91,-2.47,-3.6072874493927123
2005-03-30,8.79,-2.47,-3.558704453441295
2005-03-31,9.14,-2.47,-3.700404858299595
2005-04-01,8.87,-2.47,-3.5910931174089065
2005-04-04,8.72,-2.47,-3.5303643724696356
2005-04-05,8.88,-2.47,-3.5951417004048585
2005-04-06,9.09,-2.47,-3.680161943319838
2005-04-07,8.99,-2.47,-3.6396761133603235
2005-04-08,9.07,-2.47,-3.672064777327935
2005-04-11,9.12,-2.47,-3.6923076923076916
2005-04-12,9.01,-2.47,-3.647773279352226
2005-04-13,9.0,-2.47,-3.643724696356275
2005-04-14,9.0,-2.47,-3.643724696356275
2005-04-15,8.63,-2.47,-3.493927125506073
2005-04-18,8.69,-2.47,-3.518218623481781
2005-04-19,8.52,-2.47,-3.449392712550607
2005-04-20,8.66,-2.47,-3.506072874493927
2005-04-21,8.95,-2.47,-3.6234817813765177
2005-04-22,8.77,-2.47,-3.550607287449392
2005-04-25,9.03,-2.47,-3.655870445344129
2005-04-26,8.75,-2.47,-3.5425101214574894
2005-04-27,8.78,-2.47,-3.5546558704453437
2005-04-28,8.45,-2.47,-3.421052631578947
2005-04-29,8.48,-2.47,-3.4331983805668016
2005-05-02,8.46,-2.47,-3.425101214574899
2005-05-03,8.54,-2.47,-3.4574898785425097
2005-05-04,9.58,-2.47,-3.878542510121457
2005-05-05,9.7,-2.47,-3.927125506072874
2005-05-06,10.15,-2.47,-4.109311740890688
2005-05-09,10.29,-2.47,-4.1659919028340076
2005-05-10,10.55,-0.33,-31.96969696969697
2005-05-11,10.45,-0.33,-31.666666666666664
2005-05-12,10.26,-0.33,-31.09090909090909
2005-05-13,10.31,-0.33,-31.242424242424242
2005-05-16,10.36,-0.33,-31.39393939393939
2005-05-17,10.4,-0.33,-31.515151515151516
2005-05-18,10.83,-0.33,-32.81818181818182
2005-05-19,11.38,-0.33,-34.484848484848484
2005-05-20,11.24,-0.33,-34.06060606060606
2005-05-23,11.25,-0.33,-34.090909090909086
2005-05-24,10.93,-0.33,-33.12121212121212
2005-05-25,10.88,-0.33,-32.96969696969697
2005-05-26,11.06,-0.33,-33.515151515151516
2005-05-27,11.22,-0.33,-34.0
2005-05-31,11.24,-0.33,-34.06060606060606
2005-06-01,11.2,-0.33,-33.93939393939394
2005-06-02,11.22,-0.33,-34.0
2005-06-03,10.98,-0.33,-33.27272727272727
2005-06-06,11.14,-0.33,-33.75757575757576
2005-06-07,10.94,-0.33,-33.15151515151515
2005-06-08,10.73,-0.33,-32.515151515151516
2005-06-09,10.88,-0.33,-32.96969696969697
2005-06-10,10.97,-0.33,-33.24242424242424
2005-06-13,11.35,-0.33,-34.39393939393939
2005-06-14,11.74,-0.33,-35.57575757575758
2005-06-15,12.12,-0.33,-36.72727272727273
2005-06-16,12.42,-0.33,-37.63636363636363
2005-06-17,12.46,-0.33,-37.75757575757576
2005-06-20,12.26,-0.33,-37.15151515151515
2005-06-21,12.29,-0.33,-37.242424242424235
2005-06-22,12.3,-0.33,-37.27272727272727
2005-06-23,12.27,-0.33,-37.18181818181818
2005-06-24,13.05,-0.33,-39.54545454545455
2005-06-27,12.84,-0.33,-38.90909090909091
2005-06-28,13.46,-0.33,-40.78787878787879
2005-06-29,13.96,-0.33,-42.303030303030305
2005-06-30,13.5,-0.33,-40.90909090909091
2005-07-01,13.72,-0.33,-41.57575757575758
2005-07-05,13.94,-0.33,-42.24242424242424
2005-07-06,14.73,-0.33,-44.63636363636363
2005-07-07,14.84,-0.33,-44.96969696969697
2005-07-08,15.34,-0.33,-46.484848484848484
2005-07-11,15.48,-0.33,-46.90909090909091
2005-07-12,14.98,-0.33,-45.39393939393939
2005-07-13,15.17,-0.33,-45.96969696969697
2005-07-14,14.86,-0.33,-45.030303030303024
2005-07-15,14.84,-0.33,-44.96969696969697
2005-07-18,14.51,-0.33,-43.96969696969697
2005-07-19,14.96,-0.33,-45.333333333333336
2005-07-20,15.2,-0.33,-46.060606060606055
2005-07-21,14.8,-0.33,-44.84848484848485
2005-07-22,14.81,-0.33,-44.878787878787875
2005-07-25,14.7,-0.33,-44.54545454545454
2005-07-26,15.05,-0.33,-45.60606060606061
2005-07-27,15.21,-0.33,-46.09090909090909
2005-07-28,16.0,-0.33,-48.484848484848484
2005-07-29,16.59,-0.33,-50.27272727272727
2005-08-01,16.25,-0.33,-49.24242424242424
2005-08-02,15.53,-0.33,-47.060606060606055
2005-08-03,14.63,-0.33,-44.333333333333336
2005-08-04,14.3,-0.33,-43.333333333333336
2005-08-05,14.43,-0.33,-43.72727272727273
2005-08-08,14.26,-0.33,-43.21212121212121
2005-08-09,14.35,-0.71,-20.211267605633804
2005-08-10,14.64,-0.71,-20.619718309859156
2005-08-11,14.63,-0.71,-20.605633802816904
2005-08-12,14.5,-0.71,-20.422535211267608
2005-08-15,14.54,-0.71,-20.47887323943662
2005-08-16,14.27,-0.71,-20.098591549295776
2005-08-17,14.13,-0.71,-19.901408450704228
2005-08-18,14.04,-0.71,-19.774647887323944
2005-08-19,14.17,-0.71,-19.95774647887324
2005-08-22,14.8,-0.71,-20.845070422535212
2005-08-23,14.78,-0.71,-20.816901408450704
2005-08-24,14.84,-0.71,-20.901408450704228
2005-08-25,15.06,-0.71,-21.211267605633804
2005-08-26,14.66,-0.71,-20.647887323943664
2005-08-29,14.51,-0.71,-20.43661971830986
2005-08-30,14.9,-0.71,-20.985915492957748
2005-08-31,15.05,-0.71,-21.19718309859155
2005-09-01,15.42,-0.71,-21.71830985915493
2005-09-02,15.27,-0.71,-21.507042253521128
2005-09-06,15.23,-0.71,-21.450704225352116
2005-09-07,15.56,-0.71,-21.91549295774648
2005-09-08,15.65,-0.71,-22.042253521126764
2005-09-09,15.95,-0.71,-22.464788732394368
2005-09-12,15.56,-0.71,-21.91549295774648
2005-09-13,15.25,-0.71,-21.47887323943662
2005-09-14,14.67,-0.71,-20.661971830985916
2005-09-15,14.93,-0.71,-21.028169014084508
2005-09-16,15.02,-0.71,-21.154929577464788
2005-09-19,15.08,-0.71,-21.23943661971831
2005-09-20,14.55,-0.71,-20.492957746478876
2005-09-21,14.27,-0.71,-20.098591549295776
2005-09-22,14.54,-0.71,-20.47887323943662
2005-09-23,14.43,-0.71,-20.323943661971832
2005-09-26,14.55,-0.71,-20.492957746478876
2005-09-27,15.02,-0.71,-21.154929577464788
2005-09-28,14.85,-0.71,-20.91549295774648
2005-09-29,15.41,-0.71,-21.704225352112676
2005-09-30,15.43,-0.71,-21.732394366197184
2005-10-03,15.64,-0.71,-22.028169014084508
2005-10-04,15.15,-0.71,-21.338028169014088
2005-10-05,15.18,-0.71,-21.380281690140844
2005-10-06,15.31,-0.71,-21.563380281690144
2005-10-07,15.37,-0.71,-21.64788732394366
2005-10-10,15.26,-0.71,-21.492957746478876
2005-10-11,14.9,-0.71,-20.985915492957748
2005-10-12,14.45,-0.71,-20.35211267605634
2005-10-13,14.56,-0.71,-20.507042253521128
2005-10-14,15.04,-0.71,-21.183098591549296
2005-10-17,15.14,-0.71,-21.323943661971832
2005-10-18,15.1,-0.71,-21.267605633802816
2005-10-19,15.3,-0.71,-21.549295774647888
2005-10-20,14.98,-0.71,-21.098591549295776
2005-10-21,15.47,-0.71,-21.7887323943662
2005-10-24,15.97,-0.71,-22.492957746478876
2005-10-25,15.58,-0.71,-21.943661971830988
2005-10-26,14.94,-0.71,-21.04225352112676
2005-10-27,14.65,-0.71,-20.63380281690141
2005-10-28,14.65,-0.71,-20.63380281690141
2005-10-31,14.77,-0.71,-20.802816901408452
2005-11-01,14.67,-0.71,-20.661971830985916
2005-11-02,14.63,-0.71,-20.605633802816904
2005-11-03,14.9,-0.71,-20.985915492957748
2005-11-04,15.37,-0.71,-21.64788732394366
2005-11-07,15.35,-0.71,-21.619718309859156
2005-11-08,16.43,-0.71,-23.140845070422536
2005-11-09,17.03,-0.89,-19.134831460674157
2005-11-10,17.1,-0.89,-19.213483146067418
2005-11-11,17.13,-0.89,-19.247191011235955
2005-11-14,16.97,-0.89,-19.06741573033708
2005-11-15,16.87,-0.89,-18.955056179775283
2005-11-16,16.7,-0.89,-18.764044943820224
2005-11-17,17.4,-0.89,-19.550561797752806
2005-11-18,17.66,-0.89,-19.84269662921348
2005-11-21,18.32,-0.89,-20.584269662921347
2005-11-22,18.68,-0.89,-20.98876404494382
2005-11-23,18.63,-0.89,-20.93258426966292
2005-11-25,18.04,-0.89,-20.269662921348313
2005-11-28,17.98,-0.89,-20.202247191011235
2005-11-29,17.69,-0.89,-19.876404494382022
2005-11-30,18.44,-0.89,-20.719101123595507
2005-12-01,19.19,-0.89,-21.56179775280899
2005-12-02,19.17,-0.89,-21.53932584269663
2005-12-05,18.95,-0.89,-21.29213483146067
2005-12-06,18.94,-0.89,-21.280898876404496
2005-12-07,18.65,-0.89,-20.95505617977528
2005-12-08,18.69,-0.89,-21.0
2005-12-09,18.83,-0.89,-21.157303370786515
2005-12-12,18.48,-0.89,-20.764044943820224
2005-12-13,17.68,-0.89,-19.865168539325843
2005-12-14,18.01,-0.89,-20.235955056179776
2005-12-15,17.89,-0.89,-20.10112359550562
2005-12-16,17.94,-0.89,-20.15730337078652
2005-12-19,17.37,-0.89,-19.516853932584272
2005-12-20,17.46,-0.89,-19.617977528089888
2005-12-21,17.8,-0.89,-20.0
2005-12-22,17.81,-0.89,-20.01123595505618
2005-12-23,18.08,-0.89,-20.31460674157303
2005-12-27,18.0,-0.89,-20.224719101123597
2005-12-28,17.9,-0.89,-20.112359550561795
2005-12-29,17.97,-0.89,-20.191011235955056
2005-12-30,17.9,-0.89,-20.112359550561795
2006-01-03,18.42,-0.89,-20.69662921348315
2006-01-04,18.72,-0.89,-21.033707865168537
2006-01-05,18.72,-0.89,-21.033707865168537
2006-01-06,18.73,-0.89,-21.04494382022472
2006-01-09,18.85,-0.89,-21.179775280898877
2006-01-10,18.74,-0.89,-21.056179775280896
2006-01-11,18.73,-0.89,-21.04494382022472
2006-01-12,18.5,-0.89,-20.786516853932582
2006-01-13,18.56,-0.89,-20.85393258426966
2006-01-17,18.29,-0.89,-20.550561797752806
2006-01-18,18.6,-0.89,-20.898876404494384
2006-01-19,19.1,-0.89,-21.460674157303373
2006-01-20,18.88,-0.89,-21.213483146067414
2006-01-23,18.91,-0.89,-21.247191011235955
2006-01-24,19.81,-0.89,-22.258426966292134
2006-01-25,20.11,-0.89,-22.595505617977526
2006-01-26,20.47,-0.89,-23.0
2006-01-27,20.88,-0.89,-23.46067415730337
2006-01-30,20.6,-0.89,-23.14606741573034
2006-01-31,21.85,-0.89,-24.55056179775281
2006-02-01,21.16,-0.89,-23.775280898876403
2006-02-02,20.7,-0.89,-23.258426966292134
2006-02-03,20.55,-0.89,-23.08988764044944
2006-02-06,20.96,-0.89,-23.55056179775281
2006-02-07,20.43,-0.89,-22.95505617977528
2006-02-08,20.57,-0.89,-23.1123595505618
2006-02-09,20.41,-0.89,-22.93258426966292
2006-02-10,20.79,-0.89,-23.35955056179775
2006-02-13,20.3,-0.89,-22.808988764044944
2006-02-14,20.98,-0.89,-23.573033707865168
2006-02-15,21.75,-0.89,-24.43820224719101
2006-02-16,22.01,-0.89,-24.730337078651687
2006-02-17,21.99,-0.89,-24.707865168539325
2006-02-21,21.98,-0.89,-24.696629213483146
2006-02-22,22.35,-0.89,-25.1123595505618
2006-02-23,22.11,-0.89,-24.84269662921348
2006-02-24,22.79,-0.89,-25.606741573033705
2006-02-27,22.65,-0.89,-25.44943820224719
2006-02-28,22.49,-0.89,-25.269662921348313
2006-03-01,22.63,-0.89,-25.42696629213483
2006-03-02,22.92,-0.89,-25.752808988764045
2006-03-03,22.15,-0.89,-24.8876404494382
2006-03-06,21.92,-0.89,-24.62921348314607
2006-03-07,21.36,-0.89,-24.0
2006-03-08,21.12,-0.89,-23.730337078651687
2006-03-09,21.22,-0.89,-23.84269662921348
2006-03-10,21.73,-1.28,-16.9765625
2006-03-13,21.39,-1.28,-16.7109375
2006-03-14,21.75,-1.28,-16.9921875
2006-03-15,21.82,-1.28,-17.046875
2006-03-16,21.57,-1.28,-16.8515625
2006-03-17,23.86,-1.28,-18.640625
2006-03-20,24.1,-1.28,-18.828125
2006-03-21,23.75,-1.28,-18.5546875
2006-03-22,23.84,-1.28,-18.625
2006-03-23,23.73,-1.28,-18.5390625
2006-03-24,24.11,-1.28,-18.8359375
2006-03-27,24.19,-1.28,-18.8984375
2006-03-28,23.32,-1.28,-18.21875
2006-03-29,23.17,-1.28,-18.1015625
2006-03-30,23.18,-1.28,-18.109375
2006-03-31,23.41,-1.28,-18.2890625
2006-04-03,23.51,-1.28,-18.3671875
2006-04-04,23.13,-1.28,-18.0703125
2006-04-05,22.74,-1.28,-17.765625
2006-04-06,23.49,-1.28,-18.3515625
2006-04-07,23.33,-1.28,-18.2265625
2006-04-10,23.01,-1.28,-17.9765625
2006-04-11,22.81,-1.28,-17.8203125
2006-04-12,23.15,-1.28,-18.0859375
2006-04-13,23.1,-1.28,-18.046875
2006-04-17,22.87,-1.28,-17.8671875
2006-04-18,23.26,-1.28,-18.171875
2006-04-19,23.74,-1.28,-18.546875
2006-04-20,23.75,-1.28,-18.5546875
2006-04-21,23.26,-1.28,-18.171875
2006-04-24,23.73,-1.28,-18.5390625
2006-04-25,24.08,-1.28,-18.8125
2006-04-26,25.68,-1.28,-20.0625
2006-04-27,25.33,-1.28,-19.7890625
2006-04-28,25.12,-1.28,-19.625
2006-05-01,25.27,-1.28,-19.7421875
2006-05-02,26.25,-1.28,-20.5078125
2006-05-03,26.38,-1.28,-20.609375
2006-05-04,26.36,-1.28,-20.59375
2006-05-05,26.53,-1.28,-20.7265625
2006-05-08,26.75,-1.28,-20.8984375
2006-05-09,26.59,-1.28,-20.7734375
2006-05-10,25.75,-0.11,-234.0909090909091
2006-05-11,24.25,-0.11,-220.45454545454547
2006-05-12,24.24,-0.11,-220.36363636363635
2006-05-15,24.49,-0.11,-222.63636363636363
2006-05-16,24.33,-0.11,-221.18181818181816
2006-05-17,22.73,-0.11,-206.63636363636363
2006-05-18,22.17,-0.11,-201.54545454545456
2006-05-19,22.3,-0.11,-202.72727272727272
2006-05-22,20.6,-0.11,-187.27272727272728
2006-05-23,21.13,-0.11,-192.0909090909091
2006-05-24,22.0,-0.11,-200.0
2006-05-25,23.48,-0.11,-213.45454545454547
2006-05-26,23.81,-0.11,-216.45454545454544
2006-05-30,22.94,-0.11,-208.54545454545456
2006-05-31,22.89,-0.11,-208.0909090909091
2006-06-01,23.95,-0.11,-217.72727272727272
2006-06-02,23.91,-0.11,-217.36363636363637
2006-06-05,22.76,-0.11,-206.90909090909093
2006-06-06,22.89,-0.11,-208.0909090909091
2006-06-07,22.84,-0.11,-207.63636363636363
2006-06-08,23.31,-0.11,-211.9090909090909
2006-06-09,22.79,-0.11,-207.1818181818182
2006-06-12,21.66,-0.11,-196.9090909090909
2006-06-13,20.96,-0.11,-190.54545454545456
2006-06-14,21.61,-0.11,-196.45454545454544
2006-06-15,23.51,-0.11,-213.72727272727275
2006-06-16,22.88,-0.11,-208.0
2006-06-19,22.23,-0.11,-202.0909090909091
2006-06-20,22.68,-0.11,-206.1818181818182
2006-06-21,23.41,-0.11,-212.8181818181818
2006-06-22,23.01,-0.11,-209.1818181818182
2006-06-23,23.17,-0.11,-210.63636363636365
2006-06-26,23.2,-0.11,-210.9090909090909
2006-06-27,22.26,-0.11,-202.36363636363637
2006-06-28,22.3,-0.11,-202.72727272727272
2006-06-29,23.66,-0.11,-215.0909090909091
2006-06-30,26.14,-0.11,-237.63636363636365
2006-07-03,25.13,-0.11,-228.45454545454544
2006-07-05,24.98,-0.11,-227.0909090909091
2006-07-06,25.15,-0.11,-228.63636363636363
2006-07-07,24.92,-0.11,-226.54545454545456
2006-07-10,24.77,-0.11,-225.1818181818182
2006-07-11,24.58,-0.11,-223.45454545454544
2006-07-12,24.77,-0.11,-225.1818181818182
2006-07-13,24.16,-0.11,-219.63636363636363
2006-07-14,22.74,-0.11,-206.72727272727272
2006-07-17,22.66,-0.11,-206.0
2006-07-18,21.95,-0.11,-199.54545454545453
2006-07-19,22.83,-0.11,-207.54545454545453
2006-07-20,22.82,-0.11,-207.45454545454547
2006-07-21,22.13,-0.11,-201.18181818181816
2006-07-24,22.61,-0.11,-205.54545454545453
2006-07-25,22.92,-0.11,-208.36363636363637
2006-07-26,22.87,-0.11,-207.9090909090909
2006-07-27,22.86,-0.11,-207.8181818181818
2006-07-28,23.61,-0.11,-214.63636363636363
2006-07-31,23.88,-0.11,-217.0909090909091
2006-08-01,23.46,-0.11,-213.27272727272728
2006-08-02,24.01,-0.11,-218.27272727272728
2006-08-03,24.35,-0.11,-221.36363636363637
2006-08-04,23.53,-0.11,-213.9090909090909
2006-08-07,23.96,-0.11,-217.8181818181818
2006-08-08,24.66,-0.11,-224.1818181818182
2006-08-09,23.82,-0.92,-25.891304347826086
2006-08-10,23.64,-0.92,-25.695652173913043
2006-08-11,23.53,-0.92,-25.57608695652174
2006-08-14,23.58,-0.92,-25.630434782608692
2006-08-15,24.6,-0.92,-26.73913043478261
2006-08-16,24.82,-0.92,-26.978260869565215
2006-08-17,24.41,-0.92,-26.532608695652172
2006-08-18,24.36,-0.92,-26.478260869565215
2006-08-21,24.41,-0.92,-26.532608695652172
2006-08-22,24.65,-0.92,-26.793478260869563
2006-08-23,24.77,-0.92,-26.923913043478258
2006-08-24,24.93,-0.92,-27.09782608695652
2006-08-25,24.66,-0.92,-26.804347826086957
2006-08-28,24.35,-0.92,-26.467391304347828
2006-08-29,24.77,-0.92,-26.923913043478258
2006-08-30,25.9,-0.92,-28.152173913043477
2006-08-31,25.74,-0.92,-27.978260869565215
2006-09-01,25.45,-0.92,-27.663043478260867
2006-09-05,25.42,-0.92,-27.630434782608695
2006-09-06,24.16,-0.92,-26.26086956521739
2006-09-07,24.21,-0.92,-26.315217391304348
2006-09-08,24.88,-0.92,-27.043478260869563
2006-09-11,25.02,-0.92,-27.195652173913043
2006-09-12,25.21,-0.92,-27.402173913043477
2006-09-13,25.02,-0.92,-27.195652173913043
2006-09-14,25.15,-0.92,-27.33695652173913
2006-09-15,24.81,-0.92,-26.967391304347824
2006-09-18,24.7,-0.92,-26.84782608695652
2006-09-19,24.0,-0.92,-26.08695652173913
2006-09-20,24.66,-0.92,-26.804347826086957
2006-09-21,24.64,-0.92,-26.782608695652172
2006-09-22,25.07,-0.92,-27.25
2006-09-25,25.65,-0.92,-27.880434782608692
2006-09-26,25.16,-0.92,-27.34782608695652
2006-09-27,24.77,-0.92,-26.923913043478258
2006-09-28,24.49,-0.92,-26.6195652173913
2006-09-29,24.33,-0.92,-26.44565217391304
2006-10-02,23.97,-0.92,-26.054347826086953
2006-10-03,24.21,-0.92,-26.315217391304348
2006-10-04,25.03,-0.92,-27.206521739130434
2006-10-05,25.06,-0.92,-27.239130434782606
2006-10-06,25.91,-0.92,-28.163043478260867
2006-10-09,26.2,-0.92,-28.478260869565215
2006-10-10,26.18,-0.92,-28.456521739130434
2006-10-11,27.12,-0.92,-29.47826086956522
2006-10-12,27.58,-0.92,-29.978260869565215
2006-10-13,27.77,-0.92,-30.18478260869565
2006-10-16,27.28,-0.92,-29.652173913043477
2006-10-17,26.87,-0.92,-29.206521739130434
2006-10-18,26.53,-0.92,-28.83695652173913
2006-10-19,26.39,-0.92,-28.684782608695652
2006-10-20,26.15,-0.92,-28.423913043478258
2006-10-23,25.91,-0.92,-28.163043478260867
2006-10-24,25.65,-0.92,-27.880434782608692
2006-10-25,26.45,-0.92,-28.749999999999996
2006-10-26,27.02,-0.92,-29.3695652173913
2006-10-27,27.03,-0.92,-29.380434782608695
2006-10-30,26.5,-0.92,-28.804347826086957
2006-10-31,26.71,-0.92,-29.032608695652172
2006-11-01,26.24,-0.92,-28.52173913043478
2006-11-02,26.3,-0.92,-28.58695652173913
2006-11-03,26.9,-0.92,-29.239130434782606
2006-11-06,27.52,-0.92,-29.913043478260867
2006-11-07,27.74,-0.92,-30.152173913043477
2006-11-08,26.88,-0.92,-29.217391304347824
2006-11-09,27.24,-1.14,-23.894736842105264
2006-11-10,26.61,-1.14,-23.342105263157897
2006-11-13,27.6,-1.14,-24.210526315789476
2006-11-14,28.05,-1.14,-24.60526315789474
2006-11-15,27.66,-1.14,-24.263157894736846
2006-11-16,28.01,-1.14,-24.570175438596493
2006-11-17,28.0,-1.14,-24.56140350877193
2006-11-20,28.11,-1.14,-24.657894736842106
2006-11-21,28.67,-1.14,-25.149122807017548
2006-11-22,28.69,-1.14,-25.16666666666667
2006-11-24,28.44,-1.14,-24.947368421052634
2006-11-27,28.46,-1.14,-24.964912280701757
2006-11-28,28.21,-1.14,-24.745614035087723
2006-11-29,28.52,-1.14,-25.017543859649123
2006-11-30,28.37,-1.14,-24.885964912280706
2006-12-01,27.58,-1.14,-24.192982456140353
2006-12-04,28.21,-1.14,-24.745614035087723
2006-12-05,28.61,-1.14,-25.096491228070178
2006-12-06,28.7,-1.14,-25.17543859649123
2006-12-07,28.81,-1.14,-25.271929824561404
2006-12-08,28.4,-1.14,-24.912280701754387
2006-12-11,28.87,-1.14,-25.324561403508774
2006-12-12,28.68,-1.14,-25.157894736842106
2006-12-13,28.89,-1.14,-25.342105263157897
2006-12-14,28.62,-1.14,-25.10526315789474
2006-12-15,28.36,-1.14,-24.87719298245614
2006-12-18,28.29,-1.14,-24.815789473684212
2006-12-19,28.02,-1.14,-24.578947368421055
2006-12-20,28.01,-1.14,-24.570175438596493
2006-12-21,27.99,-1.14,-24.55263157894737
2006-12-22,27.4,-1.14,-24.035087719298247
2006-12-26,27.34,-1.14,-23.98245614035088
2006-12-27,26.99,-1.14,-23.67543859649123
2006-12-28,27.33,-1.14,-23.973684210526315
2006-12-29,27.5,-1.14,-24.122807017543863
2007-01-03,27.55,-1.14,-24.166666666666668
2007-01-04,28.08,-1.14,-24.63157894736842
2007-01-05,27.33,-1.14,-23.973684210526315
2007-01-08,27.27,-1.14,-23.92105263157895
2007-01-09,28.05,-1.14,-24.60526315789474
2007-01-10,28.55,-1.14,-25.04385964912281
2007-01-11,28.7,-1.14,-25.17543859649123
2007-01-12,29.23,-1.14,-25.640350877192986
2007-01-16,28.61,-1.14,-25.096491228070178
2007-01-17,28.25,-1.14,-24.780701754385966
2007-01-18,28.41,-1.14,-24.92105263157895
2007-01-19,29.05,-1.14,-25.48245614035088
2007-01-22,28.68,-1.14,-25.157894736842106
2007-01-23,28.78,-1.14,-25.245614035087723
2007-01-24,28.88,-1.14,-25.333333333333336
2007-01-25,29.23,-1.14,-25.640350877192986
2007-01-26,29.8,-1.14,-26.140350877192986
2007-01-29,30.0,-1.14,-26.315789473684212
2007-01-30,30.0,-1.14,-26.315789473684212
2007-01-31,29.71,-1.14,-26.06140350877193
2007-02-01,29.32,-1.14,-25.719298245614038
2007-02-02,29.17,-1.14,-25.587719298245617
2007-02-05,29.44,-1.14,-25.824561403508774
2007-02-06,28.98,-1.14,-25.42105263157895
2007-02-07,29.25,-1.14,-25.657894736842106
2007-02-08,29.76,-1.14,-26.10526315789474
2007-02-09,29.05,-1.14,-25.48245614035088
2007-02-12,28.65,-1.14,-25.13157894736842
2007-02-13,28.33,-1.14,-24.850877192982455
2007-02-14,28.76,-1.14,-25.2280701754386
2007-02-15,28.79,-1.14,-25.25438596491228
2007-02-16,28.66,-1.14,-25.140350877192986
2007-02-20,29.7,-1.14,-26.05263157894737
2007-02-21,29.7,-1.14,-26.05263157894737
2007-02-22,29.95,-1.14,-26.271929824561404
2007-02-23,28.93,-1.14,-25.377192982456144
2007-02-26,28.54,-1.14,-25.035087719298247
2007-02-27,27.66,-1.14,-24.263157894736846
2007-02-28,26.97,-1.14,-23.657894736842106
2007-03-01,26.51,-1.36,-19.49264705882353
2007-03-02,26.23,-1.36,-19.28676470588235
2007-03-05,26.0,-1.36,-19.11764705882353
2007-03-06,27.01,-1.36,-19.860294117647058
2007-03-07,27.1,-1.36,-19.926470588235293
2007-03-08,27.1,-1.36,-19.926470588235293
2007-03-09,27.18,-1.36,-19.985294117647058
2007-03-12,27.61,-1.36,-20.301470588235293
2007-03-13,27.03,-1.36,-19.875
2007-03-14,27.13,-1.36,-19.948529411764703
2007-03-15,27.13,-1.36,-19.948529411764703
2007-03-16,27.27,-1.36,-20.051470588235293
2007-03-19,27.27,-1.36,-20.051470588235293
2007-03-20,28.2,-1.36,-20.735294117647058
2007-03-21,29.18,-1.36,-21.455882352941174
2007-03-22,29.83,-1.36,-21.93382352941176
2007-03-23,29.76,-1.36,-21.88235294117647
2007-03-26,29.62,-1.36,-21.77941176470588
2007-03-27,29.29,-1.36,-21.53676470588235
2007-03-28,29.34,-1.36,-21.573529411764703
2007-03-29,29.51,-1.36,-21.698529411764707
2007-03-30,29.55,-1.36,-21.727941176470587
2007-04-02,29.49,-1.36,-21.68382352941176
2007-04-03,29.87,-1.36,-21.963235294117645
2007-04-04,29.78,-1.36,-21.89705882352941
2007-04-05,29.5,-1.36,-21.691176470588236
2007-04-09,29.98,-1.36,-22.044117647058822
2007-04-10,30.65,-1.36,-22.53676470588235
2007-04-11,29.82,-1.36,-21.926470588235293
2007-04-12,30.51,-1.36,-22.433823529411764
2007-04-13,30.17,-1.36,-22.183823529411764
2007-04-16,30.76,-1.36,-22.61764705882353
2007-04-17,30.58,-1.36,-22.485294117647054
2007-04-18,30.1,-1.36,-22.13235294117647
2007-04-19,30.2,-1.36,-22.205882352941174
2007-04-20,30.36,-1.36,-22.323529411764703
2007-04-23,30.24,-1.36,-22.235294117647054
2007-04-24,30.53,-1.36,-22.448529411764707
2007-04-25,30.45,-1.36,-22.38970588235294
2007-04-26,29.99,-1.36,-22.05147058823529
2007-04-27,29.93,-1.36,-22.007352941176467
