date,NWSA,NWSA_EPS,PE Ratio
2018-07-23,15.27,-1.93,-7.9119170984455955
2018-07-24,15.05,-1.93,-7.797927461139897
2018-07-25,15.17,-1.93,-7.860103626943006
2018-07-26,15.09,-1.93,-7.818652849740933
2018-07-27,14.89,-1.93,-7.715025906735752
2018-07-30,14.95,-1.93,-7.746113989637306
2018-07-31,15.07,-1.93,-7.808290155440415
2018-08-01,15.07,-1.93,-7.808290155440415
2018-08-02,15.01,-1.93,-7.77720207253886
2018-08-03,15.08,-1.93,-7.813471502590674
2018-08-06,15.12,-1.93,-7.834196891191709
2018-08-07,15.14,-1.93,-7.844559585492228
2018-08-08,15.14,-1.93,-7.844559585492228
2018-08-09,15.26,-1.93,-7.906735751295337
2018-08-10,13.2,-1.93,-6.839378238341968
2018-08-13,13.58,-1.93,-7.036269430051814
2018-08-14,13.69,-1.93,-7.0932642487046635
2018-08-15,13.67,-0.64,-21.359375
2018-08-16,13.9,-0.64,-21.71875
2018-08-17,13.9,-0.64,-21.71875
2018-08-20,13.57,-0.64,-21.203125
2018-08-21,13.57,-0.64,-21.203125
2018-08-22,13.65,-0.64,-21.328125
2018-08-23,13.41,-0.64,-20.953125
2018-08-24,13.4,-0.64,-20.9375
2018-08-27,13.25,-0.64,-20.703125
2018-08-28,13.21,-0.64,-20.640625
2018-08-29,13.34,-0.64,-20.84375
2018-08-30,13.22,-0.64,-20.65625
2018-08-31,13.07,-0.64,-20.421875
2018-09-04,12.92,-0.64,-20.1875
2018-09-05,12.88,-0.64,-20.125
2018-09-06,12.7,-0.64,-19.84375
2018-09-07,12.66,-0.64,-19.78125
2018-09-10,12.62,-0.64,-19.71875
2018-09-11,12.53,-0.64,-19.578125
2018-09-12,12.36,-0.64,-19.3125
2018-09-13,12.5,-0.64,-19.53125
2018-09-14,12.44,-0.64,-19.4375
2018-09-17,12.27,-0.64,-19.171875
2018-09-18,12.42,-0.64,-19.40625
2018-09-19,12.52,-0.64,-19.5625
2018-09-20,12.62,-0.64,-19.71875
2018-09-21,12.81,-0.64,-20.015625
2018-09-24,12.75,-0.64,-19.921875
2018-09-25,12.91,-0.64,-20.171875
2018-09-26,12.85,-0.64,-20.078125
2018-09-27,12.88,-0.64,-20.125
2018-09-28,13.19,-0.64,-20.609375
2018-10-01,13.1,-0.64,-20.46875
2018-10-02,13.07,-0.64,-20.421875
2018-10-03,13.38,-0.64,-20.90625
2018-10-04,13.33,-0.64,-20.828125
2018-10-05,13.29,-0.64,-20.765625
2018-10-08,13.32,-0.64,-20.8125
2018-10-09,13.48,-0.64,-21.0625
2018-10-10,12.77,-0.64,-19.953125
2018-10-11,12.7,-0.64,-19.84375
2018-10-12,12.82,-0.64,-20.03125
2018-10-15,12.99,-0.64,-20.296875
2018-10-16,13.14,-0.64,-20.53125
2018-10-17,13.21,-0.64,-20.640625
2018-10-18,13.14,-0.64,-20.53125
2018-10-19,13.13,-0.64,-20.515625
2018-10-22,13.19,-0.64,-20.609375
2018-10-23,13.09,-0.64,-20.453125
2018-10-24,12.85,-0.64,-20.078125
2018-10-25,12.86,-0.64,-20.09375
2018-10-26,12.67,-0.64,-19.796875
2018-10-29,12.47,-0.64,-19.484375
2018-10-30,12.82,-0.64,-20.03125
2018-10-31,13.19,-0.64,-20.609375
2018-11-01,13.13,-0.64,-20.515625
2018-11-02,13.17,-0.64,-20.578125
2018-11-05,13.16,-0.64,-20.5625
2018-11-06,13.27,-0.64,-20.734375
2018-11-07,13.43,-0.64,-20.984375
2018-11-08,14.14,0.17,83.17647058823529
2018-11-09,14.24,0.17,83.76470588235294
2018-11-12,13.69,0.17,80.52941176470587
2018-11-13,13.66,0.17,80.35294117647058
2018-11-14,13.81,0.17,81.23529411764706
2018-11-15,13.57,0.17,79.8235294117647
2018-11-16,13.57,0.17,79.8235294117647
2018-11-19,13.3,0.17,78.23529411764706
2018-11-20,12.6,0.17,74.11764705882352
2018-11-21,12.59,0.17,74.05882352941175
2018-11-23,12.61,0.17,74.17647058823529
2018-11-26,13.03,0.17,76.6470588235294
2018-11-27,12.87,0.17,75.70588235294116
2018-11-28,13.13,0.17,77.23529411764706
2018-11-29,13.21,0.17,77.70588235294117
2018-11-30,12.98,0.17,76.35294117647058
2018-12-03,13.3,0.17,78.23529411764706
2018-12-04,12.89,0.17,75.82352941176471
2018-12-06,12.47,0.17,73.35294117647058
2018-12-07,12.36,0.17,72.70588235294117
2018-12-10,12.53,0.17,73.70588235294117
2018-12-11,12.46,0.17,73.29411764705883
2018-12-12,12.73,0.17,74.88235294117646
2018-12-13,12.6,0.17,74.11764705882352
2018-12-14,12.25,0.17,72.05882352941175
2018-12-17,12.07,0.17,71.0
2018-12-18,11.97,0.17,70.41176470588235
2018-12-19,11.84,0.17,69.6470588235294
2018-12-20,11.34,0.17,66.70588235294117
2018-12-21,11.04,0.17,64.94117647058823
2018-12-24,10.87,0.17,63.941176470588225
2018-12-26,11.18,0.17,65.76470588235293
2018-12-27,11.21,0.17,65.94117647058823
2018-12-28,11.25,0.17,66.17647058823529
2018-12-31,11.35,0.17,66.76470588235293
2019-01-02,11.39,0.17,67.0
2019-01-03,11.28,0.17,66.35294117647058
2019-01-04,11.77,0.17,69.23529411764706
2019-01-07,11.98,0.17,70.47058823529412
2019-01-08,12.16,0.17,71.52941176470588
2019-01-09,12.21,0.17,71.82352941176471
2019-01-10,12.18,0.17,71.6470588235294
2019-01-11,12.24,0.17,72.0
2019-01-14,12.29,0.17,72.29411764705881
2019-01-15,12.38,0.17,72.82352941176471
2019-01-16,12.38,0.17,72.82352941176471
2019-01-17,12.44,0.17,73.17647058823529
2019-01-18,12.52,0.17,73.6470588235294
2019-01-22,12.35,0.17,72.6470588235294
2019-01-23,12.17,0.17,71.58823529411764
2019-01-24,12.44,0.17,73.17647058823529
2019-01-25,12.69,0.17,74.6470588235294
2019-01-28,12.63,0.17,74.29411764705883
2019-01-29,12.72,0.17,74.82352941176471
2019-01-30,12.67,0.17,74.52941176470587
2019-01-31,12.83,0.17,75.47058823529412
2019-02-01,12.74,0.17,74.94117647058823
2019-02-04,12.87,0.17,75.70588235294116
2019-02-05,12.98,0.17,76.35294117647058
2019-02-06,12.92,0.17,76.0
2019-02-07,12.71,0.17,74.76470588235294
2019-02-08,12.46,0.17,73.29411764705883
2019-02-11,12.22,0.17,71.88235294117646
2019-02-12,12.4,0.17,72.94117647058823
2019-02-13,12.44,0.17,73.17647058823529
2019-02-14,12.5,0.17,73.52941176470588
2019-02-15,12.75,0.17,75.0
2019-02-19,12.76,0.17,75.05882352941175
2019-02-20,12.88,0.17,75.76470588235294
2019-02-21,12.8,0.17,75.29411764705883
2019-02-22,12.98,0.17,76.35294117647058
2019-02-25,13.02,0.17,76.58823529411764
2019-02-26,13.02,0.17,76.58823529411764
2019-02-27,13.04,0.17,76.70588235294116
2019-02-28,13.02,0.17,76.58823529411764
2019-03-01,13.25,0.17,77.94117647058823
2019-03-04,13.24,0.17,77.88235294117646
2019-03-05,13.18,0.17,77.52941176470587
2019-03-06,13.12,0.17,77.17647058823529
2019-03-07,12.9,0.17,75.88235294117646
2019-03-08,12.8,0.17,75.29411764705883
2019-03-11,13.04,0.17,76.70588235294116
2019-03-12,12.87,0.17,75.70588235294116
2019-03-13,12.74,0.17,74.94117647058823
2019-03-14,12.64,0.17,74.35294117647058
2019-03-15,12.64,0.17,74.35294117647058
2019-03-18,12.62,0.17,74.23529411764704
2019-03-19,12.54,0.17,73.76470588235293
2019-03-20,12.6,0.17,74.11764705882352
2019-03-21,12.85,0.17,75.58823529411764
2019-03-22,12.63,0.17,74.29411764705883
2019-03-25,12.56,0.17,73.88235294117646
2019-03-26,12.42,0.17,73.05882352941175
2019-03-27,12.31,0.17,72.41176470588235
2019-03-28,12.38,0.17,72.82352941176471
2019-03-29,12.44,0.17,73.17647058823529
2019-04-01,12.52,0.17,73.6470588235294
2019-04-02,12.44,0.17,73.17647058823529
2019-04-03,12.49,0.17,73.47058823529412
2019-04-04,12.5,0.17,73.52941176470588
2019-04-05,12.55,0.17,73.82352941176471
2019-04-08,12.52,0.17,73.6470588235294
2019-04-09,12.52,0.17,73.6470588235294
2019-04-10,12.65,0.17,74.41176470588235
2019-04-11,12.54,0.17,73.76470588235293
2019-04-12,12.65,0.17,74.41176470588235
2019-04-15,12.54,0.17,73.76470588235293
2019-04-16,12.67,0.17,74.52941176470587
2019-04-17,12.59,0.17,74.05882352941175
2019-04-18,12.52,0.17,73.6470588235294
2019-04-22,12.44,0.17,73.17647058823529
2019-04-23,12.5,0.17,73.52941176470588
2019-04-24,12.51,0.17,73.58823529411764
2019-04-25,12.35,0.17,72.6470588235294
2019-04-26,12.46,0.17,73.29411764705883
2019-04-29,12.44,0.17,73.17647058823529
2019-04-30,12.42,0.17,73.05882352941175
2019-05-01,12.37,0.17,72.76470588235293
2019-05-02,12.26,0.17,72.11764705882352
2019-05-03,12.34,0.17,72.58823529411764
2019-05-06,12.03,0.17,70.76470588235293
2019-05-07,11.57,0.17,68.05882352941177
2019-05-08,11.42,0.17,67.17647058823529
2019-05-09,11.43,0.17,67.23529411764706
2019-05-10,11.9,0.01,1190.0
2019-05-13,11.46,0.01,1146.0
2019-05-14,11.52,0.01,1152.0
2019-05-15,11.57,0.01,1157.0
2019-05-16,11.53,0.01,1153.0
2019-05-17,11.41,0.01,1141.0
2019-05-20,11.59,0.01,1159.0
2019-05-21,11.8,0.01,1180.0
2019-05-22,11.76,0.01,1176.0
2019-05-23,11.79,0.01,1179.0
2019-05-24,11.78,0.01,1178.0
2019-05-28,11.78,0.01,1178.0
2019-05-29,11.61,0.01,1161.0
2019-05-30,11.45,0.01,1145.0
2019-05-31,11.39,0.01,1139.0
2019-06-03,11.42,0.01,1142.0
2019-06-04,11.58,0.01,1158.0
2019-06-05,11.62,0.01,1162.0
2019-06-06,11.6,0.01,1160.0
2019-06-07,11.72,0.01,1172.0
2019-06-10,11.77,0.01,1177.0
2019-06-11,11.8,0.01,1180.0
2019-06-12,11.74,0.01,1174.0
2019-06-13,11.79,0.01,1179.0
2019-06-14,11.83,0.01,1183.0
2019-06-17,12.24,0.01,1224.0
2019-06-18,12.89,0.01,1289.0
2019-06-19,13.37,0.01,1337.0
2019-06-20,13.56,0.01,1356.0
2019-06-21,13.53,0.01,1353.0
2019-06-24,13.32,0.01,1332.0
2019-06-25,13.25,0.01,1325.0
2019-06-26,13.3,0.01,1330.0
2019-06-27,13.43,0.01,1343.0
2019-06-28,13.49,0.01,1349.0
2019-07-01,13.6,0.01,1360.0
2019-07-02,13.51,0.01,1351.0
2019-07-03,13.45,0.01,1345.0
2019-07-05,13.46,0.01,1346.0
2019-07-08,13.29,0.01,1329.0
2019-07-09,13.3,0.01,1330.0
2019-07-10,13.3,0.01,1330.0
2019-07-11,13.22,0.01,1322.0
2019-07-12,13.31,0.01,1331.0
2019-07-15,13.36,0.01,1336.0
2019-07-16,13.58,0.01,1358.0
2019-07-17,13.22,0.01,1322.0
2019-07-18,13.28,0.01,1328.0
2019-07-19,13.14,0.01,1314.0
2019-07-22,13.26,0.01,1326.0
2019-07-23,13.38,0.01,1338.0
2019-07-24,13.57,0.01,1357.0
2019-07-25,13.37,0.01,1337.0
2019-07-26,13.43,0.01,1343.0
2019-07-29,13.38,0.01,1338.0
2019-07-30,13.38,0.01,1338.0
2019-07-31,13.16,0.01,1316.0
2019-08-01,13.03,0.01,1303.0
2019-08-02,12.98,0.01,1298.0
2019-08-05,12.76,0.01,1276.0
2019-08-06,12.9,0.01,1290.0
2019-08-07,12.79,0.01,1279.0
2019-08-08,13.03,0.01,1303.0
2019-08-09,13.7,0.01,1370.0
2019-08-12,14.03,0.01,1403.0
2019-08-13,14.04,-0.08,-175.49999999999997
2019-08-14,13.38,-0.08,-167.25
2019-08-15,13.65,-0.08,-170.625
2019-08-16,13.76,-0.08,-172.0
2019-08-19,13.99,-0.08,-174.875
2019-08-20,13.92,-0.08,-174.0
2019-08-21,14.1,-0.08,-176.25
2019-08-22,14.15,-0.08,-176.875
2019-08-23,13.54,-0.08,-169.25
2019-08-26,13.66,-0.08,-170.75
2019-08-27,13.51,-0.08,-168.875
2019-08-28,13.72,-0.08,-171.5
2019-08-29,13.8,-0.08,-172.5
2019-08-30,13.75,-0.08,-171.875
2019-09-03,13.55,-0.08,-169.375
2019-09-04,13.89,-0.08,-173.625
2019-09-05,14.0,-0.08,-175.0
2019-09-06,14.11,-0.08,-176.375
2019-09-09,14.37,-0.08,-179.625
2019-09-10,14.51,-0.08,-181.375
2019-09-11,14.55,-0.08,-181.875
2019-09-12,14.42,-0.08,-180.25
2019-09-13,14.55,-0.08,-181.875
2019-09-16,14.08,-0.08,-176.0
2019-09-17,14.25,-0.08,-178.125
2019-09-18,14.24,-0.08,-178.0
2019-09-19,13.95,-0.08,-174.375
2019-09-20,13.94,-0.08,-174.25
2019-09-23,14.01,-0.08,-175.125
2019-09-24,13.93,-0.08,-174.125
2019-09-25,14.04,-0.08,-175.49999999999997
2019-09-26,13.93,-0.08,-174.125
2019-09-27,13.86,-0.08,-173.25
2019-09-30,13.92,-0.08,-174.0
2019-10-01,13.88,-0.08,-173.5
2019-10-02,13.75,-0.08,-171.875
2019-10-03,13.69,-0.08,-171.125
2019-10-04,13.86,-0.08,-173.25
2019-10-07,13.71,-0.08,-171.375
2019-10-08,12.97,-0.08,-162.125
2019-10-09,13.08,-0.08,-163.5
2019-10-10,13.18,-0.08,-164.75
2019-10-11,13.5,-0.08,-168.75
2019-10-14,13.53,-0.08,-169.125
2019-10-15,13.42,-0.08,-167.75
2019-10-16,13.66,-0.08,-170.75
2019-10-17,13.67,-0.08,-170.875
2019-10-18,13.47,-0.08,-168.375
2019-10-21,13.65,-0.08,-170.625
2019-10-22,13.84,-0.08,-173.0
2019-10-23,13.85,-0.08,-173.125
2019-10-24,13.81,-0.08,-172.625
2019-10-25,13.8,-0.08,-172.5
2019-10-28,13.89,-0.08,-173.625
2019-10-29,13.96,-0.08,-174.5
2019-10-30,13.64,-0.08,-170.5
2019-10-31,13.71,-0.08,-171.375
2019-11-01,13.76,-0.08,-172.0
2019-11-04,13.81,-0.08,-172.625
2019-11-05,13.75,-0.08,-171.875
2019-11-06,13.55,-0.08,-169.375
2019-11-07,13.32,-0.08,-166.5
2019-11-08,12.9,-0.39,-33.07692307692308
2019-11-11,13.15,-0.39,-33.717948717948715
2019-11-12,13.12,-0.39,-33.641025641025635
2019-11-13,13.11,-0.39,-33.61538461538461
2019-11-14,12.91,-0.39,-33.1025641025641
2019-11-15,12.99,-0.39,-33.30769230769231
2019-11-18,12.89,-0.39,-33.05128205128205
2019-11-19,12.88,-0.39,-33.02564102564103
2019-11-20,12.73,-0.39,-32.64102564102564
2019-11-21,12.57,-0.39,-32.23076923076923
2019-11-22,12.71,-0.39,-32.58974358974359
2019-11-25,12.86,-0.39,-32.97435897435897
2019-11-26,13.04,-0.39,-33.43589743589743
2019-11-27,13.07,-0.39,-33.51282051282051
2019-11-29,12.88,-0.39,-33.02564102564103
2019-12-02,12.88,-0.39,-33.02564102564103
2019-12-03,12.67,-0.39,-32.48717948717949
2019-12-04,12.84,-0.39,-32.92307692307692
2019-12-05,13.0,-0.39,-33.333333333333336
2019-12-06,13.21,-0.39,-33.871794871794876
2019-12-09,13.23,-0.39,-33.92307692307692
2019-12-10,13.21,-0.39,-33.871794871794876
2019-12-11,13.31,-0.39,-34.12820512820513
2019-12-12,13.79,-0.39,-35.35897435897436
2019-12-13,13.59,-0.39,-34.84615384615385
2019-12-16,13.73,-0.39,-35.205128205128204
2019-12-17,13.79,-0.39,-35.35897435897436
2019-12-18,14.06,-0.39,-36.05128205128205
2019-12-19,13.92,-0.39,-35.69230769230769
2019-12-20,13.95,-0.39,-35.76923076923077
2019-12-23,14.0,-0.39,-35.8974358974359
2019-12-24,13.98,-0.39,-35.84615384615385
2019-12-26,14.17,-0.39,-36.33333333333333
2019-12-27,14.15,-0.39,-36.282051282051285
2019-12-30,14.07,-0.39,-36.07692307692307
2019-12-31,14.14,-0.39,-36.256410256410255
2020-01-02,14.44,-0.39,-37.02564102564102
2020-01-03,14.4,-0.39,-36.92307692307692
2020-01-06,14.36,-0.39,-36.82051282051282
2020-01-07,14.5,-0.39,-37.179487179487175
2020-01-08,14.54,-0.39,-37.28205128205128
2020-01-09,14.43,-0.39,-37.0
2020-01-10,14.35,-0.39,-36.794871794871796
2020-01-13,14.57,-0.39,-37.35897435897436
2020-01-14,14.67,-0.39,-37.61538461538461
2020-01-15,14.79,-0.39,-37.92307692307692
2020-01-16,14.91,-0.39,-38.230769230769226
2020-01-17,14.91,-0.39,-38.230769230769226
2020-01-21,14.49,-0.39,-37.15384615384615
2020-01-22,14.45,-0.39,-37.05128205128205
2020-01-23,14.35,-0.39,-36.794871794871796
2020-01-24,13.94,-0.39,-35.743589743589745
2020-01-27,13.66,-0.39,-35.02564102564102
2020-01-28,13.51,-0.39,-34.64102564102564
2020-01-29,13.37,-0.39,-34.28205128205128
2020-01-30,13.65,-0.39,-35.0
2020-01-31,13.62,-0.39,-34.92307692307692
2020-02-03,13.64,-0.39,-34.97435897435898
2020-02-04,13.81,-0.39,-35.41025641025641
2020-02-05,14.09,-0.39,-36.128205128205124
2020-02-06,14.47,-0.39,-37.1025641025641
2020-02-07,14.19,-0.24,-59.125
2020-02-10,13.76,-0.24,-57.333333333333336
2020-02-11,14.13,-0.24,-58.87500000000001
2020-02-12,14.44,-0.24,-60.166666666666664
2020-02-13,14.4,-0.24,-60.00000000000001
2020-02-14,14.6,-0.24,-60.833333333333336
2020-02-18,14.5,-0.24,-60.41666666666667
2020-02-19,14.61,-0.24,-60.875
2020-02-20,14.55,-0.24,-60.62500000000001
2020-02-21,14.34,-0.24,-59.75
2020-02-24,13.61,-0.24,-56.708333333333336
2020-02-25,12.86,-0.24,-53.583333333333336
2020-02-26,12.33,-0.24,-51.375
2020-02-27,11.93,-0.24,-49.708333333333336
2020-02-28,12.08,-0.24,-50.333333333333336
2020-03-02,12.43,-0.24,-51.791666666666664
2020-03-03,11.84,-0.24,-49.333333333333336
2020-03-04,11.77,-0.24,-49.041666666666664
2020-03-05,11.07,-0.24,-46.125
2020-03-06,11.02,-0.24,-45.916666666666664
2020-03-09,10.14,-0.24,-42.25000000000001
2020-03-10,10.8,-0.24,-45.00000000000001
2020-03-11,10.09,-0.24,-42.041666666666664
2020-03-12,9.22,-0.24,-38.41666666666667
2020-03-13,10.47,-0.24,-43.62500000000001
2020-03-16,10.14,-0.24,-42.25000000000001
2020-03-17,10.88,-0.24,-45.333333333333336
2020-03-18,9.88,-0.24,-41.16666666666667
2020-03-19,9.67,-0.24,-40.29166666666667
2020-03-20,9.02,-0.24,-37.583333333333336
2020-03-23,8.23,-0.24,-34.29166666666667
2020-03-24,8.68,-0.24,-36.166666666666664
2020-03-25,8.72,-0.24,-36.333333333333336
2020-03-26,9.16,-0.24,-38.16666666666667
2020-03-27,8.53,-0.24,-35.541666666666664
2020-03-30,8.82,-0.24,-36.75
2020-03-31,8.98,-0.24,-37.41666666666667
2020-04-01,8.64,-0.24,-36.00000000000001
2020-04-02,8.2,-0.24,-34.166666666666664
2020-04-03,8.18,-0.24,-34.083333333333336
2020-04-06,8.93,-0.24,-37.208333333333336
2020-04-07,8.79,-0.24,-36.625
2020-04-08,8.95,-0.24,-37.291666666666664
2020-04-09,9.49,-0.24,-39.54166666666667
2020-04-13,9.39,-0.24,-39.12500000000001
2020-04-14,9.41,-0.24,-39.208333333333336
2020-04-15,8.93,-0.24,-37.208333333333336
2020-04-16,8.44,-0.24,-35.166666666666664
2020-04-17,8.9,-0.24,-37.083333333333336
2020-04-20,8.77,-0.24,-36.541666666666664
2020-04-21,8.44,-0.24,-35.166666666666664
2020-04-22,8.44,-0.24,-35.166666666666664
2020-04-23,8.68,-0.24,-36.166666666666664
2020-04-24,8.83,-0.24,-36.79166666666667
2020-04-27,9.46,-0.24,-39.41666666666667
2020-04-28,9.81,-0.24,-40.87500000000001
2020-04-29,10.5,-0.24,-43.75
2020-04-30,9.91,-0.24,-41.29166666666667
2020-05-01,9.48,-0.24,-39.5
2020-05-04,9.64,-0.24,-40.16666666666667
2020-05-05,9.55,-0.24,-39.79166666666667
2020-05-06,9.67,-0.24,-40.29166666666667
2020-05-07,9.65,-0.24,-40.208333333333336
2020-05-08,10.93,-0.24,-45.541666666666664
2020-05-11,10.7,-0.24,-44.58333333333333
2020-05-12,10.59,-0.24,-44.125
2020-05-13,10.61,-0.24,-44.208333333333336
2020-05-14,10.73,-0.24,-44.708333333333336
2020-05-15,10.87,-0.24,-45.291666666666664
2020-05-18,11.16,-0.24,-46.5
2020-05-19,11.1,-0.24,-46.25
2020-05-20,11.45,-0.24,-47.70833333333333
2020-05-21,11.38,-0.24,-47.41666666666667
2020-05-22,11.52,-0.24,-48.0
2020-05-26,11.88,-0.24,-49.50000000000001
2020-05-27,12.09,-0.24,-50.375
2020-05-28,11.88,-0.24,-49.50000000000001
2020-05-29,12.25,-0.24,-51.04166666666667
2020-06-01,12.19,-0.24,-50.791666666666664
2020-06-02,12.25,-0.24,-51.04166666666667
2020-06-03,12.91,-0.24,-53.79166666666667
2020-06-04,12.79,-0.24,-53.291666666666664
2020-06-05,12.96,-0.24,-54.00000000000001
2020-06-08,13.36,-0.24,-55.666666666666664
2020-06-09,12.88,-0.24,-53.66666666666667
2020-06-10,12.39,-0.24,-51.62500000000001
2020-06-11,11.41,-0.24,-47.54166666666667
2020-06-12,11.72,-0.24,-48.833333333333336
2020-06-15,11.79,-0.24,-49.125
2020-06-16,11.94,-0.24,-49.75
2020-06-17,12.3,-0.24,-51.25000000000001
2020-06-18,11.93,-0.24,-49.708333333333336
2020-06-19,11.86,-0.24,-49.416666666666664
2020-06-22,11.96,-0.24,-49.833333333333336
2020-06-23,12.0,-0.24,-50.0
2020-06-24,11.67,-0.24,-48.625
2020-06-25,11.76,-0.24,-49.0
2020-06-26,11.48,-0.24,-47.833333333333336
2020-06-29,11.65,-0.24,-48.54166666666667
2020-06-30,11.86,-0.24,-49.416666666666664
2020-07-01,12.08,-0.24,-50.333333333333336
2020-07-02,12.03,-0.24,-50.125
2020-07-06,12.17,-0.24,-50.708333333333336
2020-07-07,12.0,-0.24,-50.0
2020-07-08,11.85,-0.24,-49.375
2020-07-09,11.73,-0.24,-48.87500000000001
2020-07-10,11.96,-0.24,-49.833333333333336
2020-07-13,11.93,-0.24,-49.708333333333336
2020-07-14,12.43,-0.24,-51.791666666666664
2020-07-15,12.65,-0.24,-52.708333333333336
2020-07-16,12.76,-0.24,-53.166666666666664
2020-07-17,12.82,-0.24,-53.41666666666667
2020-07-20,12.66,-0.24,-52.75
2020-07-21,12.75,-0.24,-53.125
2020-07-22,12.85,-0.24,-53.541666666666664
2020-07-23,12.72,-0.24,-53.00000000000001
2020-07-24,12.71,-0.24,-52.958333333333336
2020-07-27,12.88,-0.24,-53.66666666666667
2020-07-28,12.71,-0.24,-52.958333333333336
2020-07-29,12.87,-0.24,-53.625
2020-07-30,12.9,-0.24,-53.75
2020-07-31,12.72,-0.24,-53.00000000000001
2020-08-03,13.0,-0.24,-54.16666666666667
2020-08-04,13.39,-0.24,-55.79166666666667
2020-08-05,13.29,-0.24,-55.375
2020-08-06,13.51,-0.24,-56.29166666666667
