date,PHM,PHM_EPS,PE Ratio
2009-02-18,9.51,0.0,inf
2009-02-19,8.73,0.0,inf
2009-02-20,8.71,0.0,inf
2009-02-23,8.76,0.0,inf
2009-02-24,9.9,0.0,inf
2009-02-25,9.86,0.0,inf
2009-02-26,9.56,0.0,inf
2009-02-27,9.18,0.0,inf
2009-03-02,8.54,0.0,inf
2009-03-03,8.08,0.0,inf
2009-03-04,8.33,0.0,inf
2009-03-05,8.18,0.0,inf
2009-03-06,7.9,0.0,inf
2009-03-09,8.08,0.0,inf
2009-03-10,9.38,0.0,inf
2009-03-11,9.19,0.0,inf
2009-03-12,10.02,0.0,inf
2009-03-13,10.0,0.0,inf
2009-03-16,9.52,0.0,inf
2009-03-17,10.16,0.0,inf
2009-03-18,10.95,0.0,inf
2009-03-19,10.33,0.0,inf
2009-03-20,9.8,0.0,inf
2009-03-23,11.08,0.0,inf
2009-03-24,10.87,0.0,inf
2009-03-25,11.12,0.0,inf
2009-03-26,11.5,0.0,inf
2009-03-27,11.4,0.0,inf
2009-03-30,11.02,0.0,inf
2009-03-31,10.93,0.0,inf
2009-04-01,11.23,0.0,inf
2009-04-02,11.39,0.0,inf
2009-04-03,11.54,0.0,inf
2009-04-06,11.57,0.0,inf
2009-04-07,10.77,0.0,inf
2009-04-08,9.64,0.0,inf
2009-04-09,10.11,0.0,inf
2009-04-13,10.21,0.0,inf
2009-04-14,10.19,0.0,inf
2009-04-15,10.75,0.0,inf
2009-04-16,11.19,0.0,inf
2009-04-17,11.64,0.0,inf
2009-04-20,10.66,0.0,inf
2009-04-21,11.05,0.0,inf
2009-04-22,11.03,0.0,inf
2009-04-23,11.17,0.0,inf
2009-04-24,11.99,0.0,inf
2009-04-27,11.97,0.0,inf
2009-04-28,11.5,0.0,inf
2009-04-29,11.86,0.0,inf
2009-04-30,11.51,0.0,inf
2009-05-01,11.14,0.0,inf
2009-05-04,12.16,0.0,inf
2009-05-05,12.3,0.0,inf
2009-05-06,11.31,0.0,inf
2009-05-07,10.9,0.0,inf
2009-05-08,11.47,0.0,inf
2009-05-11,11.23,0.0,inf
2009-05-12,10.71,0.0,inf
2009-05-13,9.87,0.0,inf
2009-05-14,9.75,0.0,inf
2009-05-15,9.63,0.0,inf
2009-05-18,10.3,0.0,inf
2009-05-19,10.03,0.0,inf
2009-05-20,9.52,0.0,inf
2009-05-21,9.25,0.0,inf
2009-05-22,9.36,0.0,inf
2009-05-26,9.61,0.0,inf
2009-05-27,9.4,0.0,inf
2009-05-28,8.67,0.0,inf
2009-05-29,8.8,0.0,inf
2009-06-01,8.67,0.0,inf
2009-06-02,8.97,0.0,inf
2009-06-03,8.59,0.0,inf
2009-06-04,8.54,0.0,inf
2009-06-05,8.8,0.0,inf
2009-06-08,9.05,0.0,inf
2009-06-09,9.56,0.0,inf
2009-06-10,9.41,0.0,inf
2009-06-11,8.87,0.0,inf
2009-06-12,8.82,0.0,inf
2009-06-15,8.61,0.0,inf
2009-06-16,8.68,0.0,inf
2009-06-17,8.86,0.0,inf
2009-06-18,8.57,0.0,inf
2009-06-19,8.78,0.0,inf
2009-06-22,8.77,0.0,inf
2009-06-23,8.65,0.0,inf
2009-06-24,8.47,0.0,inf
2009-06-25,8.96,0.0,inf
2009-06-26,8.76,0.0,inf
2009-06-29,8.97,0.0,inf
2009-06-30,8.83,0.0,inf
2009-07-01,8.96,0.0,inf
2009-07-02,8.52,0.0,inf
2009-07-06,8.32,0.0,inf
2009-07-07,8.09,0.0,inf
2009-07-08,7.92,0.0,inf
2009-07-09,8.23,0.0,inf
2009-07-10,8.14,0.0,inf
2009-07-13,8.14,0.0,inf
2009-07-14,8.35,0.0,inf
2009-07-15,8.68,0.0,inf
2009-07-16,9.02,0.0,inf
2009-07-17,9.14,0.0,inf
2009-07-20,9.21,0.0,inf
2009-07-21,8.96,0.0,inf
2009-07-22,9.37,0.0,inf
2009-07-23,9.78,0.0,inf
2009-07-24,9.75,0.0,inf
2009-07-27,10.59,0.0,inf
2009-07-28,10.78,0.0,inf
2009-07-29,10.74,0.0,inf
2009-07-30,11.05,0.0,inf
2009-07-31,11.37,0.0,inf
2009-08-03,11.76,0.0,inf
2009-08-04,11.68,0.0,inf
2009-08-05,11.93,0.0,inf
2009-08-06,11.88,0.0,inf
2009-08-07,12.64,0.254672,49.63246842998053
2009-08-10,12.28,0.254672,48.21888546836715
2009-08-11,12.32,0.254672,48.37595024187975
2009-08-12,12.86,0.254672,50.4963246842998
2009-08-13,12.74,0.254672,50.02513036376202
2009-08-14,12.49,0.254672,49.04347552930829
2009-08-17,12.32,0.254672,48.37595024187975
2009-08-18,12.33,0.254672,48.415216435257896
2009-08-19,12.27,0.254672,48.179619274989
2009-08-20,12.39,0.254672,48.6508135955268
2009-08-21,12.67,0.254672,49.75026701011497
2009-08-24,12.62,0.254672,49.55393604322422
2009-08-25,13.06,0.254672,51.28164855186279
2009-08-26,13.32,0.254672,52.30256957969466
2009-08-27,13.13,0.254672,51.556511905509836
2009-08-28,13.16,0.254672,51.67431048564428
2009-08-31,12.78,0.254672,50.182195137274604
2009-09-01,12.3,0.254672,48.297417855123456
2009-09-02,11.92,0.254672,46.80530250675378
2009-09-03,12.21,0.254672,47.94402211472011
2009-09-04,12.34,0.254672,48.45448262863605
2009-09-08,12.36,0.254672,48.533015015392344
2009-09-09,12.38,0.254672,48.611547402148645
2009-09-10,12.57,0.254672,49.35760507633348
2009-09-11,12.3,0.254672,48.297417855123456
2009-09-14,12.11,0.254672,47.551360180938616
2009-09-15,12.46,0.254672,48.92567694917384
2009-09-16,13.1,0.254672,51.43871332537538
2009-09-17,12.73,0.254672,49.98586417038386
2009-09-18,12.71,0.254672,49.90733178362757
2009-09-21,12.55,0.254672,49.279072689577184
2009-09-22,12.41,0.254672,48.72934598228309
2009-09-23,11.89,0.254672,46.687503926619335
2009-09-24,11.52,0.254672,45.23465477162782
2009-09-25,11.18,0.254672,43.899604196770746
2009-09-28,11.26,0.254672,44.21373374379594
2009-09-29,11.37,0.254672,44.64566187095558
2009-09-30,10.99,0.254672,43.15354652258591
2009-10-01,10.62,0.254672,41.700697367594394
2009-10-02,10.39,0.254672,40.79757491989697
2009-10-05,10.4,0.254672,40.83684111327511
2009-10-06,10.46,0.254672,41.07243827354401
2009-10-07,10.06,0.254672,39.50179053841804
2009-10-08,10.49,0.254672,41.190236853678456
2009-10-09,10.54,0.254672,41.3865678205692
2009-10-12,10.35,0.254672,40.640510146384365
2009-10-13,10.59,0.254672,41.582898787459946
2009-10-14,10.95,0.254672,42.99648174907331
2009-10-15,10.84,0.254672,42.564553621913674
2009-10-16,10.7,0.254672,42.01482691461958
2009-10-19,10.61,0.254672,41.66143117421624
2009-10-20,10.08,0.254672,39.58032292517434
2009-10-21,9.8,0.254672,38.48086951058617
2009-10-22,10.44,0.254672,40.99390588678771
2009-10-23,10.08,0.254672,39.58032292517434
2009-10-26,9.7,0.254672,38.08820757680467
2009-10-27,9.58,0.254672,37.61701325626689
2009-10-28,9.1,0.254672,35.732235974115724
2009-10-29,9.33,0.254672,36.63535842181315
2009-10-30,9.01,0.254672,35.37884023371238
2009-11-02,9.01,0.254672,35.37884023371238
2009-11-03,9.23,0.254672,36.24269648803166
2009-11-04,9.55,0.254672,37.49921467613244
2009-11-05,9.66,0.254672,37.931142803292076
2009-11-06,9.65,-3.88,-2.4871134020618557
2009-11-09,9.8,-3.88,-2.525773195876289
2009-11-10,9.46,-3.88,-2.4381443298969074
2009-11-11,10.23,-3.88,-2.6365979381443303
2009-11-12,9.78,-3.88,-2.520618556701031
2009-11-13,9.69,-3.88,-2.497422680412371
2009-11-16,9.82,-3.88,-2.5309278350515467
2009-11-17,9.6,-3.88,-2.4742268041237114
2009-11-18,10.04,-3.88,-2.587628865979381
2009-11-19,9.82,-3.88,-2.5309278350515467
2009-11-20,9.46,-3.88,-2.4381443298969074
2009-11-23,9.56,-3.88,-2.463917525773196
2009-11-24,9.3,-3.88,-2.3969072164948457
2009-11-25,9.41,-3.88,-2.425257731958763
2009-11-27,9.11,-3.88,-2.347938144329897
2009-11-30,9.14,-3.88,-2.3556701030927836
2009-12-01,9.31,-3.88,-2.3994845360824746
2009-12-02,9.31,-3.88,-2.3994845360824746
2009-12-03,9.07,-3.88,-2.3376288659793816
2009-12-04,9.07,-3.88,-2.3376288659793816
2009-12-07,9.04,-3.88,-2.3298969072164946
2009-12-08,8.88,-3.88,-2.2886597938144333
2009-12-09,8.93,-3.88,-2.301546391752577
2009-12-10,8.84,-3.88,-2.2783505154639174
2009-12-11,8.83,-3.88,-2.2757731958762886
2009-12-14,8.93,-3.88,-2.301546391752577
2009-12-15,8.89,-3.88,-2.291237113402062
2009-12-16,9.34,-3.88,-2.4072164948453607
2009-12-17,9.22,-3.88,-2.376288659793815
2009-12-18,9.28,-3.88,-2.3917525773195876
2009-12-21,9.42,-3.88,-2.427835051546392
2009-12-22,9.86,-3.88,-2.5412371134020617
2009-12-23,10.06,-3.88,-2.5927835051546393
2009-12-24,10.15,-3.88,-2.615979381443299
2009-12-28,9.87,-3.88,-2.5438144329896906
2009-12-29,9.97,-3.88,-2.5695876288659796
2009-12-30,10.05,-3.88,-2.5902061855670104
2009-12-31,10.0,-3.88,-2.577319587628866
2010-01-04,10.24,-3.88,-2.6391752577319587
2010-01-05,10.37,-3.88,-2.672680412371134
2010-01-06,10.37,-3.88,-2.672680412371134
2010-01-07,11.21,-3.88,-2.889175257731959
2010-01-08,11.03,-3.88,-2.8427835051546393
2010-01-11,10.97,-3.88,-2.827319587628866
2010-01-12,10.9,-3.88,-2.809278350515464
2010-01-13,11.32,-3.88,-2.9175257731958766
2010-01-14,11.23,-3.88,-2.894329896907217
2010-01-15,11.0,-3.88,-2.8350515463917527
2010-01-19,10.99,-3.88,-2.832474226804124
2010-01-20,10.9,-3.88,-2.809278350515464
2010-01-21,10.52,-3.88,-2.711340206185567
2010-01-22,10.22,-3.88,-2.6340206185567014
2010-01-25,10.23,-3.88,-2.6365979381443303
2010-01-26,10.35,-3.88,-2.667525773195876
2010-01-27,10.33,-3.88,-2.662371134020619
2010-01-28,10.56,-3.88,-2.7216494845360826
2010-01-29,10.52,-3.88,-2.711340206185567
2010-02-01,10.56,-3.88,-2.7216494845360826
2010-02-02,11.35,-3.88,-2.9252577319587627
2010-02-03,11.37,-3.88,-2.9304123711340204
2010-02-04,10.92,-3.88,-2.814432989690722
2010-02-05,10.88,-3.88,-2.8041237113402064
2010-02-08,11.13,-3.88,-2.8685567010309283
2010-02-09,11.08,-3.88,-2.8556701030927836
2010-02-10,11.23,-3.88,-2.894329896907217
2010-02-11,11.71,-3.88,-3.0180412371134024
2010-02-12,11.74,-3.88,-3.025773195876289
2010-02-16,11.66,-3.88,-3.0051546391752577
2010-02-17,11.61,-3.88,-2.9922680412371134
2010-02-18,11.49,-3.88,-2.961340206185567
2010-02-19,11.43,0.0,inf
2010-02-22,11.38,0.0,inf
2010-02-23,10.97,0.0,inf
2010-02-24,10.81,0.0,inf
2010-02-25,10.7,0.0,inf
2010-02-26,10.83,0.0,inf
2010-03-01,10.92,0.0,inf
2010-03-02,10.77,0.0,inf
2010-03-03,10.93,0.0,inf
2010-03-04,10.87,0.0,inf
2010-03-05,11.23,0.0,inf
2010-03-08,11.42,0.0,inf
2010-03-09,11.49,0.0,inf
2010-03-10,11.36,0.0,inf
2010-03-11,11.41,0.0,inf
2010-03-12,11.23,0.0,inf
2010-03-15,11.1,0.0,inf
2010-03-16,11.39,0.0,inf
2010-03-17,11.47,0.0,inf
2010-03-18,11.5,0.0,inf
2010-03-19,11.2,0.0,inf
2010-03-22,11.47,0.0,inf
2010-03-23,11.47,0.0,inf
2010-03-24,11.65,0.0,inf
2010-03-25,11.61,0.0,inf
2010-03-26,11.72,0.0,inf
2010-03-29,11.62,0.0,inf
2010-03-30,11.43,0.0,inf
2010-03-31,11.25,0.0,inf
2010-04-01,11.12,0.0,inf
2010-04-05,11.44,0.0,inf
2010-04-06,11.16,0.0,inf
2010-04-07,10.88,0.0,inf
2010-04-08,10.89,0.0,inf
2010-04-09,11.17,0.0,inf
2010-04-12,11.23,0.0,inf
2010-04-13,11.03,0.0,inf
2010-04-14,11.38,0.0,inf
2010-04-15,11.27,0.0,inf
2010-04-16,11.1,0.0,inf
2010-04-19,11.11,0.0,inf
2010-04-20,11.46,0.0,inf
2010-04-21,11.77,0.0,inf
2010-04-22,12.48,0.0,inf
2010-04-23,13.19,0.0,inf
2010-04-26,13.04,0.0,inf
2010-04-27,12.63,0.0,inf
2010-04-28,12.86,0.0,inf
2010-04-29,13.31,0.0,inf
2010-04-30,13.09,0.0,inf
2010-05-03,13.39,0.0,inf
2010-05-04,13.1,0.0,inf
2010-05-05,12.59,0.0,inf
2010-05-06,11.91,0.0,inf
2010-05-07,11.18,0.0,inf
2010-05-10,12.23,0.0,inf
2010-05-11,12.14,0.0,inf
2010-05-12,12.19,0.0,inf
2010-05-13,11.82,0.0,inf
2010-05-14,11.59,0.0,inf
2010-05-17,11.65,0.0,inf
2010-05-18,11.53,0.0,inf
2010-05-19,11.28,0.0,inf
2010-05-20,10.76,0.0,inf
2010-05-21,10.84,0.0,inf
2010-05-24,10.66,0.0,inf
2010-05-25,10.86,0.0,inf
2010-05-26,10.81,0.0,inf
2010-05-27,11.16,0.0,inf
2010-05-28,11.14,0.0,inf
2010-06-01,10.46,0.0,inf
2010-06-02,10.74,0.0,inf
2010-06-03,10.31,0.0,inf
2010-06-04,9.82,0.0,inf
2010-06-07,9.4,0.0,inf
2010-06-08,9.4,0.0,inf
2010-06-09,9.17,0.0,inf
2010-06-10,9.77,0.0,inf
2010-06-11,9.55,0.0,inf
2010-06-14,9.48,0.0,inf
2010-06-15,9.93,0.0,inf
2010-06-16,9.75,0.0,inf
2010-06-17,9.51,0.0,inf
2010-06-18,9.36,0.0,inf
2010-06-21,9.15,0.0,inf
2010-06-22,8.86,0.0,inf
2010-06-23,9.05,0.0,inf
2010-06-24,9.01,0.0,inf
2010-06-25,8.92,0.0,inf
2010-06-28,8.8,0.0,inf
2010-06-29,8.37,0.0,inf
2010-06-30,8.28,0.0,inf
2010-07-01,8.39,0.0,inf
2010-07-02,8.16,0.0,inf
2010-07-06,8.14,0.0,inf
2010-07-07,8.5,0.0,inf
2010-07-08,8.28,0.0,inf
2010-07-09,8.6,0.0,inf
2010-07-12,8.47,0.0,inf
2010-07-13,8.8,0.0,inf
2010-07-14,8.54,0.0,inf
2010-07-15,8.53,0.0,inf
2010-07-16,8.05,0.0,inf
2010-07-19,7.93,0.0,inf
2010-07-20,8.3,0.0,inf
2010-07-21,8.05,0.0,inf
2010-07-22,8.34,0.0,inf
2010-07-23,8.66,0.0,inf
2010-07-26,9.07,0.0,inf
2010-07-27,8.94,0.0,inf
2010-07-28,8.59,0.0,inf
2010-07-29,8.8,0.0,inf
2010-07-30,8.78,0.0,inf
2010-08-02,8.98,0.0,inf
2010-08-03,8.43,0.0,inf
2010-08-04,8.38,0.0,inf
2010-08-05,8.56,19.5,0.438974358974359
2010-08-06,8.67,19.5,0.44461538461538463
2010-08-09,8.85,19.5,0.45384615384615384
2010-08-10,8.59,19.5,0.4405128205128205
2010-08-11,8.23,19.5,0.42205128205128206
2010-08-12,7.94,19.5,0.4071794871794872
2010-08-13,8.1,19.5,0.41538461538461535
2010-08-16,7.98,19.5,0.40923076923076923
2010-08-17,8.28,19.5,0.42461538461538456
2010-08-18,8.36,19.5,0.4287179487179487
2010-08-19,8.12,19.5,0.41641025641025636
2010-08-20,8.04,19.5,0.41230769230769226
2010-08-23,7.93,19.5,0.4066666666666667
2010-08-24,7.84,19.5,0.40205128205128204
2010-08-25,8.08,19.5,0.41435897435897434
2010-08-26,7.86,19.5,0.4030769230769231
2010-08-27,8.17,19.5,0.418974358974359
2010-08-30,8.05,19.5,0.41282051282051285
2010-08-31,8.04,19.5,0.41230769230769226
2010-09-01,8.41,19.5,0.43128205128205127
2010-09-02,8.61,19.5,0.4415384615384615
2010-09-03,8.79,19.5,0.4507692307692307
2010-09-07,8.56,19.5,0.438974358974359
2010-09-08,8.6,19.5,0.441025641025641
2010-09-09,8.63,19.5,0.4425641025641026
2010-09-10,8.75,19.5,0.44871794871794873
2010-09-13,8.82,19.5,0.4523076923076923
2010-09-14,8.75,19.5,0.44871794871794873
2010-09-15,8.57,19.5,0.4394871794871795
2010-09-16,8.24,19.5,0.4225641025641026
2010-09-17,8.25,19.5,0.4230769230769231
2010-09-20,8.66,19.5,0.4441025641025641
2010-09-21,8.52,19.5,0.4369230769230769
2010-09-22,8.39,19.5,0.43025641025641026
2010-09-23,8.18,19.5,0.41948717948717945
2010-09-24,8.42,19.5,0.4317948717948718
2010-09-27,8.72,19.5,0.4471794871794872
2010-09-28,8.85,19.5,0.45384615384615384
2010-09-29,8.74,19.5,0.4482051282051282
2010-09-30,8.76,19.5,0.4492307692307692
2010-10-01,8.73,19.5,0.4476923076923077
2010-10-04,8.64,19.5,0.4430769230769231
2010-10-05,8.6,19.5,0.441025641025641
2010-10-06,8.48,19.5,0.4348717948717949
2010-10-07,8.39,19.5,0.43025641025641026
2010-10-08,8.23,19.5,0.42205128205128206
2010-10-11,8.19,19.5,0.42
2010-10-12,8.28,19.5,0.42461538461538456
2010-10-13,8.18,19.5,0.41948717948717945
2010-10-14,8.08,19.5,0.41435897435897434
2010-10-15,7.97,19.5,0.4087179487179487
2010-10-18,8.21,19.5,0.42102564102564105
2010-10-19,8.24,19.5,0.4225641025641026
2010-10-20,8.13,19.5,0.41692307692307695
2010-10-21,8.09,19.5,0.4148717948717949
2010-10-22,8.24,19.5,0.4225641025641026
2010-10-25,8.11,19.5,0.4158974358974359
2010-10-26,7.97,19.5,0.4087179487179487
2010-10-27,7.94,19.5,0.4071794871794872
2010-10-28,7.86,19.5,0.4030769230769231
2010-10-29,7.85,19.5,0.4025641025641025
2010-11-01,7.79,19.5,0.3994871794871795
2010-11-02,8.07,19.5,0.41384615384615386
2010-11-03,7.45,19.5,0.3820512820512821
2010-11-04,7.75,19.5,0.3974358974358974
2010-11-05,7.86,-2.63,-2.9885931558935366
2010-11-08,7.95,-2.63,-3.0228136882129277
2010-11-09,7.75,-2.63,-2.946768060836502
2010-11-10,7.9,-2.63,-3.0038022813688214
2010-11-11,7.87,-2.63,-2.9923954372623576
2010-11-12,7.49,-2.63,-2.8479087452471483
2010-11-15,7.08,-2.63,-2.692015209125475
2010-11-16,6.89,-2.63,-2.6197718631178706
2010-11-17,6.74,-2.63,-2.5627376425855517
2010-11-18,6.71,-2.63,-2.5513307984790874
2010-11-19,6.5,-2.63,-2.4714828897338403
2010-11-22,6.5,-2.63,-2.4714828897338403
2010-11-23,6.27,-2.63,-2.3840304182509504
2010-11-24,6.42,-2.63,-2.44106463878327
2010-11-26,6.2,-2.63,-2.3574144486692017
2010-11-29,6.24,-2.63,-2.372623574144487
2010-11-30,6.26,-2.63,-2.3802281368821294
2010-12-01,6.54,-2.63,-2.4866920152091256
2010-12-02,6.75,-2.63,-2.5665399239543727
2010-12-03,6.71,-2.63,-2.5513307984790874
2010-12-06,6.68,-2.63,-2.5399239543726235
2010-12-07,6.64,-2.63,-2.5247148288973382
2010-12-08,6.84,-2.63,-2.6007604562737643
2010-12-09,6.96,-2.63,-2.6463878326996197
2010-12-10,7.02,-2.63,-2.6692015209125475
2010-12-13,7.03,-2.63,-2.673003802281369
2010-12-14,6.82,-2.63,-2.593155893536122
2010-12-15,6.71,-2.63,-2.5513307984790874
2010-12-16,6.88,-2.63,-2.6159695817490496
2010-12-17,7.06,-2.63,-2.6844106463878328
2010-12-20,7.27,-2.63,-2.76425855513308
2010-12-21,7.34,-2.63,-2.790874524714829
2010-12-22,7.64,-2.63,-2.9049429657794676
2010-12-23,7.38,-2.63,-2.8060836501901143
2010-12-27,7.49,-2.63,-2.8479087452471483
2010-12-28,7.37,-2.63,-2.802281368821293
2010-12-29,7.37,-2.63,-2.802281368821293
2010-12-30,7.44,-2.63,-2.828897338403042
2010-12-31,7.52,-2.63,-2.859315589353612
2011-01-03,7.78,-2.63,-2.958174904942966
2011-01-04,7.69,-2.63,-2.9239543726235744
2011-01-05,7.98,-2.63,-3.034220532319392
2011-01-06,8.23,-2.63,-3.1292775665399244
2011-01-07,8.61,-2.63,-3.273764258555133
2011-01-10,8.2,-2.63,-3.11787072243346
2011-01-11,8.28,-2.63,-3.1482889733840302
2011-01-12,8.42,-2.63,-3.2015209125475286
2011-01-13,8.35,-2.63,-3.1749049429657794
2011-01-14,8.69,-2.63,-3.3041825095057034
2011-01-18,8.55,-2.63,-3.250950570342206
2011-01-19,8.28,-2.63,-3.1482889733840302
2011-01-20,8.38,-2.63,-3.1863117870722437
2011-01-21,8.25,-2.63,-3.136882129277567
2011-01-24,8.43,-2.63,-3.20532319391635
2011-01-25,8.33,-2.63,-3.167300380228137
2011-01-26,8.43,-2.63,-3.20532319391635
2011-01-27,8.24,-2.63,-3.1330798479087454
2011-01-28,8.08,-2.63,-3.0722433460076046
2011-01-31,7.89,-2.63,-3.0
2011-02-01,8.1,-2.63,-3.079847908745247
2011-02-02,7.92,-2.63,-3.011406844106464
2011-02-03,7.54,-2.63,-2.866920152091255
2011-02-04,7.54,-2.63,-2.866920152091255
2011-02-07,7.61,-2.63,-2.8935361216730042
2011-02-08,7.78,-2.63,-2.958174904942966
2011-02-09,7.82,-2.63,-2.9733840304182513
2011-02-10,7.65,-0.44,-17.386363636363637
2011-02-11,7.65,-0.44,-17.386363636363637
2011-02-14,7.47,-0.44,-16.977272727272727
2011-02-15,7.3,-0.44,-16.59090909090909
2011-02-16,7.48,-0.44,-17.0
2011-02-17,7.76,-0.44,-17.636363636363637
2011-02-18,7.78,-0.44,-17.681818181818183
2011-02-22,7.2,-0.44,-16.363636363636363
2011-02-23,7.1,-0.44,-16.136363636363637
2011-02-24,6.97,-0.44,-15.84090909090909
2011-02-25,6.99,-0.44,-15.886363636363637
2011-02-28,6.9,-0.44,-15.681818181818183
2011-03-01,6.65,-0.44,-15.113636363636365
2011-03-02,6.79,-0.44,-15.431818181818182
2011-03-03,6.75,-0.44,-15.340909090909092
2011-03-04,6.64,-0.44,-15.09090909090909
2011-03-07,6.54,-0.44,-14.863636363636363
2011-03-08,7.09,-0.44,-16.113636363636363
2011-03-09,7.14,-0.44,-16.227272727272727
2011-03-10,7.09,-0.44,-16.113636363636363
2011-03-11,7.01,-0.44,-15.931818181818182
2011-03-14,6.92,-0.44,-15.727272727272727
2011-03-15,7.01,-0.44,-15.931818181818182
2011-03-16,6.89,-0.44,-15.659090909090908
2011-03-17,6.93,-0.44,-15.75
2011-03-18,7.12,-0.44,-16.181818181818183
2011-03-21,7.2,-0.44,-16.363636363636363
2011-03-22,7.14,-0.44,-16.227272727272727
2011-03-23,7.4,-0.44,-16.81818181818182
2011-03-24,7.42,-0.44,-16.863636363636363
2011-03-25,7.57,-0.44,-17.204545454545457
2011-03-28,7.66,-0.44,-17.40909090909091
2011-03-29,7.65,-0.44,-17.386363636363637
2011-03-30,7.44,-0.44,-16.90909090909091
2011-03-31,7.4,-0.44,-16.81818181818182
2011-04-01,7.48,-0.44,-17.0
2011-04-04,7.33,-0.44,-16.65909090909091
2011-04-05,7.43,-0.44,-16.886363636363637
2011-04-06,7.59,-0.44,-17.25
2011-04-07,7.79,-0.44,-17.704545454545453
2011-04-08,7.82,-0.44,-17.772727272727273
2011-04-11,7.78,-0.44,-17.681818181818183
2011-04-12,7.7,-0.44,-17.5
2011-04-13,7.69,-0.44,-17.477272727272727
2011-04-14,7.66,-0.44,-17.40909090909091
2011-04-15,7.82,-0.44,-17.772727272727273
2011-04-18,7.84,-0.44,-17.818181818181817
2011-04-19,8.24,-0.44,-18.727272727272727
2011-04-20,8.15,-0.44,-18.522727272727273
2011-04-21,7.78,-0.44,-17.681818181818183
2011-04-25,7.8,-0.44,-17.727272727272727
2011-04-26,7.79,-0.44,-17.704545454545453
2011-04-27,7.98,-0.44,-18.136363636363637
2011-04-28,8.24,-0.1,-82.39999999999999
2011-04-29,8.13,-0.1,-81.3
2011-05-02,7.96,-0.1,-79.6
2011-05-03,7.78,-0.1,-77.8
2011-05-04,8.0,-0.1,-80.0
2011-05-05,8.02,-0.1,-80.19999999999999
2011-05-06,7.96,-0.1,-79.6
2011-05-09,7.79,-0.1,-77.89999999999999
2011-05-10,7.77,-0.1,-77.69999999999999
2011-05-11,7.52,-0.1,-75.19999999999999
2011-05-12,7.66,-0.1,-76.6
2011-05-13,7.6,-0.1,-75.99999999999999
2011-05-16,7.61,-0.1,-76.1
2011-05-17,7.61,-0.1,-76.1
2011-05-18,7.57,-0.1,-75.7
2011-05-19,7.57,-0.1,-75.7
2011-05-20,7.73,-0.1,-77.3
2011-05-23,7.53,-0.1,-75.3
2011-05-24,7.47,-0.1,-74.69999999999999
2011-05-25,7.49,-0.1,-74.89999999999999
2011-05-26,7.86,-0.1,-78.6
2011-05-27,8.2,-0.1,-81.99999999999999
2011-05-31,8.44,-0.1,-84.39999999999999
2011-06-01,8.04,-0.1,-80.39999999999999
2011-06-02,7.8,-0.1,-78.0
2011-06-03,7.82,-0.1,-78.2
2011-06-06,7.41,-0.1,-74.1
2011-06-07,7.21,-0.1,-72.1
2011-06-08,6.97,-0.1,-69.69999999999999
2011-06-09,7.04,-0.1,-70.39999999999999
2011-06-10,6.93,-0.1,-69.3
2011-06-13,6.97,-0.1,-69.69999999999999
2011-06-14,7.24,-0.1,-72.39999999999999
2011-06-15,7.0,-0.1,-70.0
2011-06-16,7.11,-0.1,-71.1
2011-06-17,7.19,-0.1,-71.9
2011-06-20,7.29,-0.1,-72.89999999999999
2011-06-21,7.46,-0.1,-74.6
2011-06-22,7.49,-0.1,-74.89999999999999
2011-06-23,7.58,-0.1,-75.8
2011-06-24,7.52,-0.1,-75.19999999999999
2011-06-27,7.68,-0.1,-76.8
2011-06-28,7.89,-0.1,-78.89999999999999
2011-06-29,7.58,-0.1,-75.8
2011-06-30,7.66,-0.1,-76.6
2011-07-01,7.82,-0.1,-78.2
2011-07-05,7.71,-0.1,-77.1
2011-07-06,7.58,-0.1,-75.8
2011-07-07,7.84,-0.1,-78.39999999999999
2011-07-08,7.77,-0.1,-77.69999999999999
2011-07-11,7.41,-0.1,-74.1
2011-07-12,7.29,-0.1,-72.89999999999999
2011-07-13,7.24,-0.1,-72.39999999999999
2011-07-14,7.09,-0.1,-70.89999999999999
2011-07-15,7.09,-0.1,-70.89999999999999
2011-07-18,6.94,-0.1,-69.4
2011-07-19,7.18,-0.1,-71.8
2011-07-20,7.19,-0.1,-71.9
2011-07-21,7.41,-0.1,-74.1
2011-07-22,7.34,-0.1,-73.39999999999999
2011-07-25,7.29,-0.1,-72.89999999999999
2011-07-26,7.27,-0.1,-72.69999999999999
2011-07-27,7.0,-0.1,-70.0
2011-07-28,6.8,-0.1,-68.0
2011-07-29,6.87,-0.1,-68.7
2011-08-01,6.69,-0.15,-44.6
2011-08-02,6.25,-0.15,-41.66666666666667
2011-08-03,6.04,-0.15,-40.266666666666666
2011-08-04,5.54,-0.15,-36.93333333333334
2011-08-05,5.28,-0.15,-35.2
2011-08-08,4.6,-0.15,-30.666666666666664
2011-08-09,4.67,-0.15,-31.133333333333333
2011-08-10,4.24,-0.15,-28.26666666666667
2011-08-11,4.44,-0.15,-29.600000000000005
2011-08-12,4.52,-0.15,-30.133333333333333
2011-08-15,4.84,-0.15,-32.266666666666666
2011-08-16,4.83,-0.15,-32.2
2011-08-17,4.7,-0.15,-31.333333333333336
2011-08-18,4.16,-0.15,-27.733333333333334
2011-08-19,3.91,-0.15,-26.06666666666667
2011-08-22,3.76,-0.15,-25.066666666666666
