date,UAA,UAA_EPS,PE Ratio
2013-10-23,21.0,0.08,262.5
2013-10-24,20.0,0.08,250.0
2013-10-25,20.05,0.08,250.625
2013-10-28,20.25,0.08,253.125
2013-10-29,20.27,0.08,253.375
2013-10-30,20.37,0.08,254.625
2013-10-31,20.29,0.08,253.62499999999997
2013-11-01,20.07,0.08,250.875
2013-11-04,20.1,0.08,251.25
2013-11-05,20.05,0.34,58.970588235294116
2013-11-06,19.82,0.34,58.29411764705882
2013-11-07,19.09,0.34,56.147058823529406
2013-11-08,19.74,0.34,58.058823529411754
2013-11-11,20.07,0.34,59.02941176470588
2013-11-12,20.02,0.34,58.882352941176464
2013-11-13,20.66,0.34,60.764705882352935
2013-11-14,20.88,0.34,61.41176470588235
2013-11-15,20.89,0.34,61.44117647058823
2013-11-18,20.38,0.34,59.941176470588225
2013-11-19,20.0,0.34,58.8235294117647
2013-11-20,19.78,0.34,58.17647058823529
2013-11-21,20.17,0.34,59.32352941176471
2013-11-22,20.12,0.34,59.17647058823529
2013-11-25,20.08,0.34,59.058823529411754
2013-11-26,20.28,0.34,59.64705882352941
2013-11-27,20.48,0.34,60.23529411764706
2013-11-29,20.17,0.34,59.32352941176471
2013-12-02,20.29,0.34,59.67647058823529
2013-12-03,20.28,0.34,59.64705882352941
2013-12-04,20.12,0.34,59.17647058823529
2013-12-05,20.49,0.34,60.264705882352935
2013-12-06,20.52,0.34,60.35294117647058
2013-12-09,20.54,0.34,60.41176470588235
2013-12-10,20.77,0.34,61.088235294117645
2013-12-11,21.12,0.34,62.11764705882353
2013-12-12,21.05,0.34,61.91176470588235
2013-12-13,20.92,0.34,61.529411764705884
2013-12-16,21.14,0.34,62.17647058823529
2013-12-17,21.16,0.34,62.23529411764706
2013-12-18,21.58,0.34,63.47058823529411
2013-12-19,21.51,0.34,63.26470588235294
2013-12-20,21.51,0.34,63.26470588235294
2013-12-23,21.48,0.34,63.17647058823529
2013-12-24,21.56,0.34,63.41176470588235
2013-12-26,21.62,0.34,63.588235294117645
2013-12-27,21.5,0.34,63.23529411764705
2013-12-30,21.74,0.34,63.941176470588225
2013-12-31,21.83,0.34,64.20588235294116
2014-01-02,21.75,0.34,63.970588235294116
2014-01-03,21.75,0.34,63.970588235294116
2014-01-06,21.65,0.34,63.67647058823528
2014-01-07,21.7,0.34,63.823529411764696
2014-01-08,21.73,0.34,63.91176470588235
2014-01-09,21.97,0.34,64.61764705882352
2014-01-10,22.19,0.34,65.26470588235294
2014-01-13,21.23,0.34,62.44117647058823
2014-01-14,21.27,0.34,62.55882352941176
2014-01-15,21.26,0.34,62.529411764705884
2014-01-16,20.61,0.34,60.61764705882352
2014-01-17,20.5,0.34,60.29411764705882
2014-01-21,21.2,0.34,62.35294117647058
2014-01-22,21.0,0.34,61.764705882352935
2014-01-23,20.98,0.34,61.705882352941174
2014-01-24,20.87,0.34,61.38235294117647
2014-01-27,20.73,0.34,60.970588235294116
2014-01-28,21.45,0.34,63.08823529411764
2014-01-29,21.31,0.34,62.67647058823528
2014-01-30,26.19,0.34,77.02941176470588
2014-01-31,27.03,0.34,79.5
2014-02-03,26.41,0.34,77.67647058823529
2014-02-04,26.16,0.34,76.94117647058823
2014-02-05,26.22,0.34,77.11764705882352
2014-02-06,26.54,0.34,78.05882352941175
2014-02-07,27.3,0.34,80.29411764705883
2014-02-10,27.06,0.34,79.58823529411764
2014-02-11,27.06,0.34,79.58823529411764
2014-02-12,26.99,0.34,79.38235294117646
2014-02-13,27.15,0.34,79.85294117647058
2014-02-14,26.5,0.34,77.94117647058823
2014-02-18,26.87,0.34,79.02941176470588
2014-02-19,26.76,0.34,78.70588235294117
2014-02-20,26.8,0.34,78.8235294117647
2014-02-21,28.17,0.29,97.13793103448278
2014-02-24,28.81,0.29,99.3448275862069
2014-02-25,29.17,0.29,100.58620689655174
2014-02-26,29.03,0.29,100.10344827586208
2014-02-27,29.09,0.29,100.3103448275862
2014-02-28,28.29,0.29,97.55172413793103
2014-03-03,28.41,0.29,97.96551724137932
2014-03-04,29.3,0.29,101.0344827586207
2014-03-05,29.01,0.29,100.0344827586207
2014-03-06,28.95,0.29,99.82758620689656
2014-03-07,29.1,0.29,100.3448275862069
2014-03-10,29.35,0.29,101.20689655172416
2014-03-11,29.13,0.29,100.44827586206897
2014-03-12,29.36,0.29,101.24137931034483
2014-03-13,29.1,0.29,100.3448275862069
2014-03-14,29.34,0.29,101.17241379310346
2014-03-17,29.92,0.29,103.17241379310346
2014-03-18,31.11,0.29,107.27586206896552
2014-03-19,30.5,0.29,105.17241379310346
2014-03-20,30.46,0.29,105.0344827586207
2014-03-21,30.04,0.29,103.58620689655173
2014-03-24,29.66,0.29,102.27586206896552
2014-03-25,28.64,0.29,98.75862068965517
2014-03-26,28.4,0.29,97.93103448275862
2014-03-27,28.65,0.29,98.79310344827586
2014-03-28,28.81,0.29,99.3448275862069
2014-03-31,28.66,0.29,98.82758620689656
2014-04-01,29.0,0.29,100.0
2014-04-02,29.72,0.29,102.48275862068965
2014-04-03,28.17,0.29,97.13793103448278
2014-04-04,26.08,0.29,89.93103448275862
2014-04-07,25.63,0.29,88.37931034482759
2014-04-08,26.47,0.29,91.27586206896552
2014-04-09,27.16,0.29,93.65517241379311
2014-04-10,25.56,0.29,88.13793103448276
2014-04-11,25.47,0.29,87.82758620689656
2014-04-14,25.54,0.29,88.06896551724138
2014-04-15,26.23,0.29,90.44827586206897
2014-04-16,26.88,0.29,92.6896551724138
2014-04-17,26.53,0.29,91.48275862068967
2014-04-21,26.5,0.29,91.37931034482759
2014-04-22,26.93,0.29,92.86206896551725
2014-04-23,27.22,0.29,93.86206896551724
2014-04-24,25.21,0.29,86.93103448275863
2014-04-25,24.21,0.29,83.48275862068967
2014-04-28,23.37,0.29,80.58620689655173
2014-04-29,23.58,0.29,81.3103448275862
2014-04-30,24.45,0.29,84.3103448275862
2014-05-01,24.59,0.29,84.79310344827587
2014-05-02,24.42,0.29,84.20689655172416
2014-05-05,24.29,0.29,83.75862068965517
2014-05-06,23.86,0.29,82.27586206896552
2014-05-07,23.12,0.06,385.33333333333337
2014-05-08,23.29,0.06,388.1666666666667
2014-05-09,23.4,0.06,390.0
2014-05-12,24.48,0.06,408.0
2014-05-13,24.05,0.06,400.83333333333337
2014-05-14,23.66,0.06,394.33333333333337
2014-05-15,23.16,0.06,386.0
2014-05-16,23.33,0.06,388.8333333333333
2014-05-19,23.7,0.06,395.0
2014-05-20,23.4,0.06,390.0
2014-05-21,23.56,0.06,392.6666666666667
2014-05-22,23.95,0.06,399.1666666666667
2014-05-23,24.18,0.06,403.0
2014-05-27,24.92,0.06,415.33333333333337
2014-05-28,25.08,0.06,418.0
2014-05-29,25.4,0.06,423.3333333333333
2014-05-30,25.4,0.06,423.3333333333333
2014-06-02,25.74,0.06,429.0
2014-06-03,25.55,0.06,425.83333333333337
2014-06-04,26.81,0.06,446.8333333333333
2014-06-05,27.53,0.06,458.83333333333337
2014-06-06,28.0,0.06,466.6666666666667
2014-06-09,27.93,0.06,465.5
2014-06-10,28.09,0.06,468.1666666666667
2014-06-11,28.01,0.06,466.83333333333337
2014-06-12,28.31,0.06,471.8333333333333
2014-06-13,28.75,0.06,479.1666666666667
2014-06-16,29.25,0.06,487.5
2014-06-17,29.8,0.06,496.6666666666667
2014-06-18,29.83,0.06,497.16666666666663
2014-06-19,29.37,0.06,489.50000000000006
2014-06-20,29.44,0.06,490.6666666666667
2014-06-23,29.23,0.06,487.1666666666667
2014-06-24,28.91,0.06,481.83333333333337
2014-06-25,29.58,0.06,493.0
2014-06-26,29.58,0.06,493.0
2014-06-27,29.75,0.06,495.83333333333337
2014-06-30,29.75,0.06,495.83333333333337
2014-07-01,30.14,0.06,502.33333333333337
2014-07-02,29.63,0.06,493.8333333333333
2014-07-03,30.13,0.06,502.1666666666667
2014-07-07,29.67,0.06,494.50000000000006
2014-07-08,29.11,0.06,485.1666666666667
2014-07-09,29.96,0.06,499.33333333333337
2014-07-10,29.09,0.06,484.83333333333337
2014-07-11,29.37,0.06,489.50000000000006
2014-07-14,29.49,0.06,491.5
2014-07-15,29.18,0.06,486.33333333333337
2014-07-16,28.67,0.06,477.83333333333337
2014-07-17,28.5,0.06,475.0
2014-07-18,29.31,0.06,488.5
2014-07-21,29.48,0.06,491.33333333333337
2014-07-22,30.13,0.06,502.1666666666667
2014-07-23,30.32,0.06,505.33333333333337
2014-07-24,34.78,0.06,579.6666666666667
2014-07-25,34.56,0.06,576.0000000000001
2014-07-28,34.81,0.06,580.1666666666667
2014-07-29,34.42,0.06,573.6666666666667
2014-07-30,34.61,0.06,576.8333333333334
2014-07-31,33.38,0.06,556.3333333333334
2014-08-01,33.72,0.06,562.0
2014-08-04,34.14,0.06,569.0
2014-08-05,34.17,0.08,427.125
2014-08-06,34.12,0.08,426.49999999999994
2014-08-07,33.87,0.08,423.37499999999994
2014-08-08,34.24,0.08,428.0
2014-08-11,34.45,0.08,430.625
2014-08-12,34.18,0.08,427.25
2014-08-13,34.54,0.08,431.75
2014-08-14,34.4,0.08,430.0
2014-08-15,34.42,0.08,430.25
2014-08-18,35.09,0.08,438.62500000000006
2014-08-19,35.06,0.08,438.25
2014-08-20,35.28,0.08,441.0
2014-08-21,34.72,0.08,434.0
2014-08-22,35.31,0.08,441.375
2014-08-25,35.28,0.08,441.0
2014-08-26,35.41,0.08,442.62499999999994
2014-08-27,35.03,0.08,437.875
2014-08-28,34.84,0.08,435.50000000000006
2014-08-29,34.18,0.08,427.25
2014-09-02,35.56,0.08,444.5
2014-09-03,35.17,0.08,439.625
2014-09-04,35.99,0.08,449.875
2014-09-05,36.26,0.08,453.24999999999994
2014-09-08,36.35,0.08,454.375
2014-09-09,35.3,0.08,441.24999999999994
2014-09-10,35.06,0.08,438.25
2014-09-11,34.96,0.08,437.0
2014-09-12,34.62,0.08,432.74999999999994
2014-09-15,33.6,0.08,420.0
2014-09-16,33.88,0.08,423.5
2014-09-17,34.54,0.08,431.75
2014-09-18,34.79,0.08,434.875
2014-09-19,34.21,0.08,427.625
2014-09-22,33.24,0.08,415.5
2014-09-23,33.44,0.08,417.99999999999994
2014-09-24,34.34,0.08,429.25000000000006
2014-09-25,33.78,0.08,422.25
2014-09-26,34.91,0.08,436.37499999999994
2014-09-29,35.06,0.08,438.25
2014-09-30,34.55,0.08,431.87499999999994
2014-10-01,33.19,0.08,414.87499999999994
2014-10-02,33.4,0.08,417.5
2014-10-03,33.92,0.08,424.0
2014-10-06,33.4,0.08,417.5
2014-10-07,33.01,0.08,412.62499999999994
2014-10-08,33.76,0.08,421.99999999999994
2014-10-09,32.69,0.08,408.62499999999994
2014-10-10,31.86,0.08,398.25
2014-10-13,30.82,0.08,385.25
2014-10-14,30.86,0.08,385.75
2014-10-15,31.5,0.08,393.75
2014-10-16,32.31,0.08,403.875
2014-10-17,32.56,0.08,407.0
2014-10-20,32.56,0.08,407.0
2014-10-21,33.72,0.08,421.5
2014-10-22,33.03,0.08,412.875
2014-10-23,32.17,0.08,402.125
2014-10-24,32.13,0.08,401.625
2014-10-27,32.36,0.08,404.5
2014-10-28,32.15,0.08,401.875
2014-10-29,32.13,0.08,401.625
2014-10-30,32.12,0.08,401.49999999999994
2014-10-31,32.79,0.08,409.875
2014-11-03,32.99,0.08,412.375
2014-11-04,32.4,0.08,405.0
2014-11-05,32.13,0.41,78.3658536585366
2014-11-06,33.14,0.41,80.82926829268294
2014-11-07,33.49,0.41,81.6829268292683
2014-11-10,34.17,0.41,83.34146341463415
2014-11-11,34.16,0.41,83.3170731707317
2014-11-12,34.58,0.41,84.34146341463415
2014-11-13,34.53,0.41,84.21951219512196
2014-11-14,34.58,0.41,84.34146341463415
2014-11-17,34.45,0.41,84.02439024390245
2014-11-18,34.69,0.41,84.60975609756098
2014-11-19,35.24,0.41,85.95121951219514
2014-11-20,35.21,0.41,85.87804878048782
2014-11-21,34.65,0.41,84.51219512195122
2014-11-24,35.0,0.41,85.3658536585366
2014-11-25,35.33,0.41,86.17073170731707
2014-11-26,35.74,0.41,87.17073170731709
2014-11-28,36.24,0.41,88.39024390243904
2014-12-01,34.89,0.41,85.09756097560977
2014-12-02,34.74,0.41,84.73170731707319
2014-12-03,34.94,0.41,85.21951219512195
2014-12-04,34.79,0.41,84.85365853658537
2014-12-05,34.72,0.41,84.6829268292683
2014-12-08,34.31,0.41,83.6829268292683
2014-12-09,34.17,0.41,83.34146341463415
2014-12-10,33.9,0.41,82.6829268292683
2014-12-11,34.26,0.41,83.5609756097561
2014-12-12,34.42,0.41,83.95121951219514
2014-12-15,34.27,0.41,83.58536585365854
2014-12-16,33.22,0.41,81.02439024390245
2014-12-17,34.58,0.41,84.34146341463415
2014-12-18,35.47,0.41,86.51219512195122
2014-12-19,34.54,0.41,84.2439024390244
2014-12-22,34.03,0.41,83.00000000000001
2014-12-23,33.9,0.41,82.6829268292683
2014-12-24,33.99,0.41,82.90243902439025
2014-12-26,34.04,0.41,83.02439024390245
2014-12-29,34.4,0.41,83.90243902439025
2014-12-30,34.17,0.41,83.34146341463415
2014-12-31,33.95,0.41,82.8048780487805
2015-01-02,33.45,0.41,81.58536585365854
2015-01-05,32.65,0.41,79.63414634146342
2015-01-06,32.11,0.41,78.31707317073172
2015-01-07,33.28,0.41,81.17073170731707
2015-01-08,34.13,0.41,83.2439024390244
2015-01-09,33.83,0.41,82.51219512195122
2015-01-12,33.56,0.41,81.85365853658537
2015-01-13,33.3,0.41,81.21951219512195
2015-01-14,32.88,0.41,80.19512195121952
2015-01-15,32.33,0.41,78.85365853658537
2015-01-16,32.6,0.41,79.51219512195122
2015-01-20,32.74,0.41,79.85365853658537
2015-01-21,33.29,0.41,81.19512195121952
2015-01-22,34.71,0.41,84.65853658536587
2015-01-23,34.91,0.41,85.14634146341463
2015-01-26,35.81,0.41,87.34146341463416
2015-01-27,35.98,0.41,87.7560975609756
2015-01-28,35.44,0.41,86.4390243902439
2015-01-29,36.4,0.41,88.78048780487805
2015-01-30,36.04,0.41,87.90243902439025
2015-02-02,35.97,0.41,87.73170731707317
2015-02-03,36.42,0.41,88.82926829268294
2015-02-04,36.79,0.41,89.73170731707317
2015-02-05,36.65,0.41,89.39024390243902
2015-02-06,37.06,0.41,90.39024390243904
2015-02-09,36.34,0.41,88.63414634146343
2015-02-10,36.69,0.41,89.48780487804878
2015-02-11,36.89,0.41,89.97560975609757
2015-02-12,36.97,0.41,90.17073170731707
2015-02-13,36.88,0.41,89.95121951219514
2015-02-17,36.45,0.41,88.90243902439026
2015-02-18,37.06,0.41,90.39024390243904
2015-02-19,36.92,0.41,90.04878048780489
2015-02-20,37.51,0.39,96.17948717948717
2015-02-23,37.94,0.39,97.28205128205127
2015-02-24,37.78,0.39,96.87179487179488
2015-02-25,38.22,0.39,98.0
2015-02-26,38.51,0.39,98.74358974358974
2015-02-27,38.51,0.39,98.74358974358974
2015-03-02,38.52,0.39,98.76923076923077
2015-03-03,38.22,0.39,98.0
2015-03-04,37.76,0.39,96.82051282051282
2015-03-05,37.9,0.39,97.17948717948717
2015-03-06,37.4,0.39,95.89743589743588
2015-03-09,37.9,0.39,97.17948717948717
2015-03-10,37.3,0.39,95.64102564102564
2015-03-11,37.31,0.39,95.66666666666667
2015-03-12,38.35,0.39,98.33333333333333
2015-03-13,38.03,0.39,97.51282051282051
2015-03-16,38.65,0.39,99.1025641025641
2015-03-17,39.4,0.39,101.02564102564102
2015-03-18,40.01,0.39,102.58974358974358
2015-03-19,40.51,0.39,103.87179487179486
2015-03-20,40.72,0.39,104.41025641025641
2015-03-23,40.92,0.39,104.92307692307692
2015-03-24,40.75,0.39,104.48717948717949
2015-03-25,39.72,0.39,101.84615384615384
2015-03-26,39.31,0.39,100.7948717948718
2015-03-27,39.85,0.39,102.17948717948718
2015-03-30,39.96,0.39,102.46153846153847
2015-03-31,40.38,0.39,103.53846153846155
2015-04-01,39.4,0.39,101.02564102564102
2015-04-02,39.71,0.39,101.82051282051282
2015-04-06,40.13,0.39,102.8974358974359
2015-04-07,40.42,0.39,103.64102564102564
2015-04-08,41.36,0.39,106.05128205128204
2015-04-09,42.1,0.39,107.94871794871794
2015-04-10,41.88,0.39,107.38461538461539
2015-04-13,42.56,0.39,109.12820512820512
2015-04-14,42.01,0.39,107.71794871794872
2015-04-15,42.11,0.39,107.97435897435896
2015-04-16,42.86,0.39,109.8974358974359
2015-04-17,42.57,0.39,109.15384615384615
2015-04-20,43.88,0.39,112.51282051282051
2015-04-21,41.76,0.39,107.07692307692307
2015-04-22,41.13,0.39,105.46153846153847
2015-04-23,41.63,0.39,106.74358974358975
2015-04-24,41.28,0.39,105.84615384615384
2015-04-27,40.72,0.39,104.41025641025641
2015-04-28,40.24,0.39,103.17948717948718
2015-04-29,39.45,0.39,101.15384615384616
2015-04-30,38.78,0.39,99.43589743589743
2015-05-01,38.98,0.05,779.5999999999999
2015-05-04,38.56,0.05,771.2
2015-05-05,38.54,0.05,770.8
2015-05-06,38.37,0.05,767.3999999999999
2015-05-07,38.88,0.05,777.6
2015-05-08,39.54,0.05,790.8
2015-05-11,39.13,0.05,782.6
2015-05-12,38.96,0.05,779.1999999999999
2015-05-13,38.69,0.05,773.8
2015-05-14,39.04,0.05,780.8
2015-05-15,38.91,0.05,778.1999999999999
2015-05-18,39.43,0.05,788.5999999999999
2015-05-19,39.29,0.05,785.8
2015-05-20,39.29,0.05,785.8
2015-05-21,39.1,0.05,782.0
2015-05-22,39.24,0.05,784.8
2015-05-26,38.86,0.05,777.1999999999999
2015-05-27,38.46,0.05,769.1999999999999
2015-05-28,39.19,0.05,783.8
2015-05-29,39.21,0.05,784.1999999999999
2015-06-01,39.31,0.05,786.2
2015-06-02,38.95,0.05,779.0
2015-06-03,39.19,0.05,783.8
2015-06-04,39.02,0.05,780.4
2015-06-05,40.92,0.05,818.4
2015-06-08,40.48,0.05,809.5999999999999
2015-06-09,40.33,0.05,806.5999999999999
2015-06-10,40.78,0.05,815.6
2015-06-11,40.63,0.05,812.6
2015-06-12,40.65,0.05,812.9999999999999
2015-06-15,40.6,0.05,812.0
2015-06-16,41.39,0.05,827.8
2015-06-17,41.32,0.05,826.4
2015-06-18,41.85,0.05,837.0
2015-06-19,41.59,0.05,831.8000000000001
2015-06-22,42.45,0.05,849.0
2015-06-23,42.7,0.05,854.0
2015-06-24,42.17,0.05,843.4
2015-06-25,42.58,0.05,851.5999999999999
2015-06-26,42.97,0.05,859.4
2015-06-29,41.47,0.05,829.4
2015-06-30,41.72,0.05,834.4
2015-07-01,42.13,0.05,842.6
2015-07-02,42.29,0.05,845.8
2015-07-06,42.29,0.05,845.8
2015-07-07,42.47,0.05,849.4
2015-07-08,42.2,0.05,844.0
2015-07-09,42.24,0.05,844.8
2015-07-10,43.12,0.05,862.3999999999999
2015-07-13,44.67,0.05,893.4
2015-07-14,44.4,0.05,887.9999999999999
2015-07-15,44.14,0.05,882.8
2015-07-16,42.67,0.05,853.4
2015-07-17,43.61,0.05,872.1999999999999
2015-07-20,44.47,0.05,889.4
2015-07-21,44.17,0.05,883.4
2015-07-22,44.69,0.05,893.8
2015-07-23,47.97,0.05,959.4
2015-07-24,48.03,0.05,960.6
2015-07-27,48.22,0.05,964.4
2015-07-28,48.92,0.05,978.4
2015-07-29,49.41,0.05,988.1999999999999
2015-07-30,49.64,0.05,992.8
2015-07-31,49.67,0.05,993.4
2015-08-03,49.13,0.05,982.6
2015-08-04,49.67,0.07,709.5714285714286
2015-08-05,50.52,0.07,721.7142857142857
2015-08-06,49.1,0.07,701.4285714285713
2015-08-07,48.97,0.07,699.5714285714284
2015-08-10,49.38,0.07,705.4285714285714
2015-08-11,49.54,0.07,707.7142857142857
2015-08-12,48.88,0.07,698.2857142857142
2015-08-13,49.7,0.07,710.0
2015-08-14,50.13,0.07,716.1428571428571
2015-08-17,50.37,0.07,719.5714285714284
2015-08-18,50.18,0.07,716.8571428571428
2015-08-19,50.03,0.07,714.7142857142857
2015-08-20,48.33,0.07,690.4285714285713
2015-08-21,45.01,0.07,642.9999999999999
2015-08-24,42.72,0.07,610.2857142857142
2015-08-25,43.51,0.07,621.5714285714284
2015-08-26,45.38,0.07,648.2857142857142
2015-08-27,47.85,0.07,683.5714285714286
2015-08-28,48.21,0.07,688.7142857142857
2015-08-31,47.76,0.07,682.2857142857142
2015-09-01,46.58,0.07,665.4285714285713
2015-09-02,47.82,0.07,683.1428571428571
2015-09-03,47.81,0.07,683.0
2015-09-04,47.5,0.07,678.5714285714286
2015-09-08,48.54,0.07,693.4285714285713
2015-09-09,47.56,0.07,679.4285714285714
2015-09-10,48.08,0.07,686.8571428571428
2015-09-11,48.29,0.07,689.8571428571428
2015-09-14,48.08,0.07,686.8571428571428
2015-09-15,49.34,0.07,704.8571428571429
2015-09-16,51.68,0.07,738.2857142857142
2015-09-17,52.05,0.07,743.5714285714284
2015-09-18,50.9,0.07,727.142857142857
2015-09-21,51.54,0.07,736.2857142857142
2015-09-22,50.95,0.07,727.8571428571428
2015-09-23,50.72,0.07,724.5714285714284
2015-09-24,51.1,0.07,730.0
2015-09-25,51.86,0.07,740.8571428571428
2015-09-28,50.4,0.07,719.9999999999999
2015-09-29,46.98,0.07,671.142857142857
2015-09-30,48.39,0.07,691.2857142857142
2015-10-01,49.42,0.07,706.0
2015-10-02,50.13,0.07,716.1428571428571
2015-10-05,50.93,0.07,727.5714285714284
2015-10-06,49.93,0.07,713.2857142857142
2015-10-07,49.53,0.07,707.5714285714286
2015-10-08,50.57,0.07,722.4285714285713
2015-10-09,51.16,0.07,730.8571428571428
2015-10-12,51.67,0.07,738.1428571428571
2015-10-13,50.65,0.07,723.5714285714284
2015-10-14,48.64,0.07,694.8571428571428
2015-10-15,49.74,0.07,710.5714285714286
2015-10-16,50.04,0.07,714.8571428571428
2015-10-19,50.22,0.07,717.4285714285713
2015-10-20,49.99,0.07,714.1428571428571
2015-10-21,49.58,0.07,708.2857142857142
2015-10-22,46.9,0.07,669.9999999999999
2015-10-23,46.01,0.07,657.2857142857142
2015-10-26,47.03,0.07,671.8571428571428
2015-10-27,47.37,0.07,676.7142857142857
2015-10-28,48.27,0.07,689.5714285714286
2015-10-29,48.18,0.07,688.2857142857142
2015-10-30,47.54,0.07,679.1428571428571
2015-11-02,47.85,0.07,683.5714285714286
2015-11-03,48.2,0.07,688.5714285714286
2015-11-04,47.65,0.45,105.88888888888889
2015-11-05,48.01,0.45,106.68888888888888
2015-11-06,48.01,0.45,106.68888888888888
2015-11-09,46.76,0.45,103.9111111111111
2015-11-10,47.74,0.45,106.08888888888889
2015-11-11,46.79,0.45,103.97777777777777
2015-11-12,46.18,0.45,102.62222222222222
2015-11-13,43.72,0.45,97.15555555555555
2015-11-16,45.0,0.45,100.0
2015-11-17,42.49,0.45,94.42222222222223
2015-11-18,43.65,0.45,97.0
2015-11-19,44.63,0.45,99.17777777777778
2015-11-20,46.01,0.45,102.24444444444444
2015-11-23,46.08,0.45,102.39999999999999
2015-11-24,46.04,0.45,102.3111111111111
2015-11-25,46.05,0.45,102.33333333333333
2015-11-27,44.84,0.45,99.64444444444445
2015-11-30,43.11,0.45,95.8
2015-12-01,43.59,0.45,96.86666666666667
2015-12-02,43.46,0.45,96.57777777777778
2015-12-03,42.08,0.45,93.5111111111111
2015-12-04,43.65,0.45,97.0
2015-12-07,43.29,0.45,96.19999999999999
2015-12-08,43.62,0.45,96.93333333333332
2015-12-09,43.15,0.45,95.88888888888889
2015-12-10,42.83,0.45,95.17777777777778
2015-12-11,41.28,0.45,91.73333333333333
2015-12-14,41.58,0.45,92.39999999999999
2015-12-15,40.76,0.45,90.57777777777777
2015-12-16,41.56,0.45,92.35555555555555
2015-12-17,40.63,0.45,90.28888888888889
2015-12-18,40.44,0.45,89.86666666666666
2015-12-21,40.49,0.45,89.97777777777777
2015-12-22,40.19,0.45,89.3111111111111
2015-12-23,40.99,0.45,91.08888888888889
2015-12-24,40.6,0.45,90.22222222222223
2015-12-28,40.61,0.45,90.24444444444444
2015-12-29,41.13,0.45,91.4
2015-12-30,40.48,0.45,89.95555555555555
2015-12-31,40.31,0.45,89.57777777777778
2016-01-04,39.83,0.45,88.5111111111111
2016-01-05,40.08,0.45,89.06666666666666
2016-01-06,39.94,0.45,88.75555555555555
2016-01-07,39.0,0.45,86.66666666666667
2016-01-08,37.5,0.45,83.33333333333333
2016-01-11,34.98,0.45,77.73333333333332
2016-01-12,36.08,0.45,80.17777777777778
2016-01-13,35.94,0.45,79.86666666666666
2016-01-14,34.94,0.45,77.64444444444443
2016-01-15,34.31,0.45,76.24444444444445
2016-01-19,33.56,0.45,74.57777777777778
2016-01-20,33.67,0.45,74.82222222222222
2016-01-21,34.53,0.45,76.73333333333333
2016-01-22,35.4,0.45,78.66666666666666
2016-01-25,34.08,0.45,75.73333333333333
2016-01-26,33.68,0.45,74.84444444444445
2016-01-27,34.29,0.45,76.2
2016-01-28,42.04,0.45,93.42222222222222
2016-01-29,42.72,0.45,94.93333333333332
2016-02-01,42.56,0.45,94.57777777777778
2016-02-02,41.0,0.45,91.11111111111111
2016-02-03,40.45,0.45,89.8888888888889
2016-02-04,40.27,0.45,89.4888888888889
2016-02-05,38.67,0.45,85.93333333333334
2016-02-08,36.28,0.45,80.62222222222222
2016-02-09,36.17,0.45,80.37777777777778
2016-02-10,37.24,0.45,82.75555555555556
2016-02-11,36.29,0.45,80.64444444444445
2016-02-12,38.15,0.45,84.77777777777777
2016-02-16,39.97,0.45,88.82222222222222
2016-02-17,41.49,0.45,92.2
2016-02-18,40.51,0.45,90.02222222222221
2016-02-19,40.32,0.45,89.6
2016-02-22,40.54,0.48,84.45833333333333
2016-02-23,40.25,0.48,83.85416666666667
2016-02-24,41.08,0.48,85.58333333333333
2016-02-25,41.53,0.48,86.52083333333334
2016-02-26,41.9,0.48,87.29166666666667
2016-02-29,41.85,0.48,87.1875
2016-03-01,42.47,0.48,88.47916666666667
2016-03-02,41.97,0.48,87.4375
2016-03-03,41.54,0.48,86.54166666666667
2016-03-04,42.0,0.48,87.5
2016-03-07,41.6,0.48,86.66666666666667
2016-03-08,40.65,0.48,84.6875
2016-03-09,40.15,0.48,83.64583333333333
2016-03-10,40.51,0.48,84.39583333333333
2016-03-11,41.22,0.48,85.875
2016-03-14,40.9,0.48,85.20833333333333
2016-03-15,40.51,0.48,84.39583333333333
2016-03-16,40.5,0.48,84.375
2016-03-17,41.57,0.48,86.60416666666667
2016-03-18,42.14,0.48,87.79166666666667
2016-03-21,42.76,0.48,89.08333333333333
2016-03-22,42.22,0.48,87.95833333333333
2016-03-23,41.44,0.48,86.33333333333333
2016-03-24,41.08,0.48,85.58333333333333
2016-03-28,41.47,0.48,86.39583333333333
2016-03-29,41.76,0.48,87.0
2016-03-30,42.82,0.48,89.20833333333334
2016-03-31,42.42,0.48,88.375
2016-04-01,42.35,0.48,88.22916666666667
2016-04-04,41.69,0.48,86.85416666666667
2016-04-05,41.77,0.48,87.02083333333334
2016-04-06,42.92,0.48,89.41666666666667
2016-04-07,42.99,0.48,89.56250000000001
2016-04-08,43.54,0.48,90.70833333333333
2016-04-11,41.15,0.48,85.72916666666667
2016-04-12,41.4,0.48,86.25
2016-04-13,42.96,0.48,89.5
2016-04-14,43.48,0.48,90.58333333333333
2016-04-15,43.08,0.48,89.75
2016-04-18,43.71,0.48,91.0625
2016-04-19,43.95,0.48,91.56250000000001
2016-04-20,43.95,0.48,91.56250000000001
2016-04-21,46.93,0.48,97.77083333333334
2016-04-22,46.99,0.48,97.89583333333334
2016-04-25,46.59,0.48,97.06250000000001
2016-04-26,46.75,0.48,97.39583333333334
2016-04-27,44.8,0.48,93.33333333333333
2016-04-28,44.66,0.48,93.04166666666666
