date,DXC,DXC_EPS,PE Ratio
1997-03-20,16.27,0.14,116.2142857142857
1997-03-21,16.08,0.14,114.85714285714283
1997-03-24,16.12,0.14,115.14285714285714
1997-03-25,15.65,0.14,111.78571428571428
1997-03-26,15.31,0.14,109.35714285714285
1997-03-27,15.49,0.14,110.64285714285714
1997-03-31,15.43,0.14,110.21428571428571
1997-04-01,15.46,0.14,110.42857142857143
1997-04-02,15.15,0.14,108.21428571428571
1997-04-03,15.34,0.14,109.57142857142856
1997-04-04,15.9,0.14,113.57142857142857
1997-04-07,16.12,0.14,115.14285714285714
1997-04-08,16.64,0.14,118.85714285714285
1997-04-09,16.18,0.14,115.57142857142856
1997-04-10,15.59,0.14,111.35714285714285
1997-04-11,15.21,0.14,108.64285714285714
1997-04-14,15.46,0.14,110.42857142857143
1997-04-15,15.34,0.14,109.57142857142856
1997-04-16,15.34,0.14,109.57142857142856
1997-04-17,15.21,0.14,108.64285714285714
1997-04-18,15.28,0.14,109.14285714285712
1997-04-21,14.87,0.14,106.2142857142857
1997-04-22,15.06,0.14,107.57142857142857
1997-04-23,15.74,0.14,112.42857142857142
1997-04-24,16.08,0.14,114.85714285714283
1997-04-25,14.9,0.14,106.42857142857142
1997-04-28,14.59,0.14,104.21428571428571
1997-04-29,14.9,0.14,106.42857142857142
1997-04-30,15.53,0.14,110.92857142857142
1997-05-01,15.84,0.14,113.14285714285712
1997-05-02,16.61,0.14,118.64285714285712
1997-05-05,16.86,0.14,120.42857142857142
1997-05-06,17.98,0.14,128.42857142857142
1997-05-07,17.82,0.14,127.28571428571428
1997-05-08,18.07,0.14,129.07142857142856
1997-05-09,17.79,0.14,127.07142857142856
1997-05-12,18.13,0.14,129.49999999999997
1997-05-13,18.04,0.14,128.85714285714283
1997-05-14,18.16,0.14,129.7142857142857
1997-05-15,18.07,0.14,129.07142857142856
1997-05-16,17.73,0.14,126.64285714285714
1997-05-19,17.64,0.14,125.99999999999999
1997-05-20,17.82,0.14,127.28571428571428
1997-05-21,17.73,0.14,126.64285714285714
1997-05-22,17.3,0.14,123.57142857142857
1997-05-23,17.89,0.14,127.78571428571428
1997-05-27,18.1,0.14,129.28571428571428
1997-05-28,18.75,0.14,133.92857142857142
1997-05-29,18.75,0.14,133.92857142857142
1997-05-30,19.22,0.14,137.28571428571428
1997-06-02,19.69,0.14,140.64285714285714
1997-06-03,19.38,0.14,138.42857142857142
1997-06-04,19.34,0.14,138.14285714285714
1997-06-05,19.56,0.14,139.7142857142857
1997-06-06,19.38,0.14,138.42857142857142
1997-06-09,19.31,0.14,137.92857142857142
1997-06-10,19.07,0.14,136.2142857142857
1997-06-11,18.82,0.14,134.42857142857142
1997-06-12,18.6,0.14,132.85714285714286
1997-06-13,18.44,0.14,131.71428571428572
1997-06-16,18.41,0.14,131.5
1997-06-17,18.48,0.14,132.0
1997-06-18,18.38,0.14,131.28571428571428
1997-06-19,18.6,0.14,132.85714285714286
1997-06-20,18.63,0.14,133.07142857142856
1997-06-23,18.13,0.14,129.49999999999997
1997-06-24,18.85,0.14,134.64285714285714
1997-06-25,18.27,0.14,130.49999999999997
1997-06-26,18.1,0.14,129.28571428571428
1997-06-27,18.23,0.14,130.2142857142857
1997-06-30,17.92,0.14,128.0
1997-07-01,17.7,0.14,126.42857142857142
1997-07-02,17.96,0.14,128.28571428571428
1997-07-03,18.35,0.14,131.07142857142856
1997-07-07,18.07,0.14,129.07142857142856
1997-07-08,18.38,0.14,131.28571428571428
1997-07-09,18.23,0.14,130.2142857142857
1997-07-10,18.06,0.14,128.99999999999997
1997-07-11,18.41,0.14,131.5
1997-07-14,18.26,0.14,130.42857142857142
1997-07-15,18.75,0.14,133.92857142857142
1997-07-16,19.0,0.14,135.7142857142857
1997-07-17,19.1,0.14,136.42857142857142
1997-07-18,18.63,0.14,133.07142857142856
1997-07-21,18.38,0.14,131.28571428571428
1997-07-22,18.38,0.14,131.28571428571428
1997-07-23,18.85,0.14,134.64285714285714
1997-07-24,19.84,0.14,141.7142857142857
1997-07-25,19.73,0.14,140.92857142857142
1997-07-28,19.5,0.14,139.28571428571428
1997-07-29,19.53,0.14,139.5
1997-07-30,20.37,0.14,145.5
1997-07-31,20.23,0.14,144.5
1997-08-01,20.0,0.14,142.85714285714283
1997-08-04,20.35,0.14,145.35714285714286
1997-08-05,20.37,0.14,145.5
1997-08-06,20.37,0.14,145.5
1997-08-07,20.14,0.14,143.85714285714286
1997-08-08,19.75,0.14,141.07142857142856
1997-08-11,19.75,0.14,141.07142857142856
1997-08-12,19.69,0.14,140.64285714285714
1997-08-13,19.5,0.14,139.28571428571428
1997-08-14,19.34,0.14,138.14285714285714
1997-08-15,18.82,0.14,134.42857142857142
1997-08-18,18.91,0.14,135.07142857142856
1997-08-19,19.03,0.14,135.92857142857142
1997-08-20,18.74,0.14,133.85714285714283
1997-08-21,18.79,0.14,134.2142857142857
1997-08-22,18.75,0.14,133.92857142857142
1997-08-25,18.86,0.14,134.7142857142857
1997-08-26,18.54,0.14,132.42857142857142
1997-08-27,18.48,0.14,132.0
1997-08-28,18.55,0.14,132.5
1997-08-29,18.48,0.14,132.0
1997-09-02,18.6,0.14,132.85714285714286
1997-09-03,18.79,0.14,134.2142857142857
1997-09-04,18.96,0.14,135.42857142857142
1997-09-05,18.72,0.14,133.7142857142857
1997-09-08,18.41,0.14,131.5
1997-09-09,18.63,0.14,133.07142857142856
1997-09-10,17.95,0.14,128.2142857142857
1997-09-11,17.84,0.14,127.42857142857142
1997-09-12,18.04,0.14,128.85714285714283
1997-09-15,17.56,0.14,125.4285714285714
1997-09-16,17.7,0.14,126.42857142857142
1997-09-17,17.36,0.14,123.99999999999999
1997-09-18,18.15,0.14,129.6428571428571
1997-09-19,18.44,0.14,131.71428571428572
1997-09-22,18.34,0.14,131.0
1997-09-23,18.52,0.14,132.28571428571428
1997-09-24,17.92,0.14,128.0
1997-09-25,17.59,0.14,125.64285714285712
1997-09-26,17.59,0.14,125.64285714285712
1997-09-29,17.64,0.14,125.99999999999999
1997-09-30,17.57,0.14,125.49999999999999
1997-10-01,17.39,0.14,124.21428571428571
1997-10-02,17.57,0.14,125.49999999999999
1997-10-03,17.89,0.14,127.78571428571428
1997-10-06,18.16,0.14,129.7142857142857
1997-10-07,18.52,0.14,132.28571428571428
1997-10-08,18.29,0.14,130.6428571428571
1997-10-09,18.1,0.14,129.28571428571428
1997-10-10,17.9,0.14,127.85714285714283
1997-10-13,18.23,0.14,130.2142857142857
1997-10-14,18.38,0.14,131.28571428571428
1997-10-15,18.29,0.14,130.6428571428571
1997-10-16,18.2,0.14,129.99999999999997
1997-10-17,18.24,0.14,130.28571428571425
1997-10-20,18.16,0.14,129.7142857142857
1997-10-21,18.75,0.14,133.92857142857142
1997-10-22,19.17,0.14,136.92857142857142
1997-10-23,18.72,0.14,133.7142857142857
1997-10-24,18.26,0.14,130.42857142857142
1997-10-27,17.14,0.14,122.42857142857142
1997-10-28,17.73,0.14,126.64285714285714
1997-10-29,18.09,0.14,129.2142857142857
1997-10-30,17.59,0.14,125.64285714285712
1997-10-31,17.61,0.14,125.78571428571426
1997-11-03,17.68,0.14,126.28571428571428
1997-11-04,17.5,0.14,124.99999999999999
1997-11-05,17.9,0.14,127.85714285714283
1997-11-06,18.44,0.14,131.71428571428572
1997-11-07,17.82,0.14,127.28571428571428
1997-11-10,17.65,0.14,126.07142857142856
1997-11-11,17.87,0.14,127.64285714285714
1997-11-12,17.54,0.14,125.28571428571426
1997-11-13,17.65,0.14,126.07142857142856
1997-11-14,18.38,0.14,131.28571428571428
1997-11-17,18.94,0.14,135.28571428571428
1997-11-18,19.39,0.14,138.5
1997-11-19,19.25,0.14,137.5
1997-11-20,19.56,0.14,139.7142857142857
1997-11-21,19.66,0.14,140.42857142857142
1997-11-24,18.93,0.14,135.2142857142857
1997-11-25,19.2,0.14,137.14285714285714
1997-11-26,19.73,0.14,140.92857142857142
1997-11-28,19.67,0.14,140.5
1997-12-01,20.71,0.14,147.92857142857142
1997-12-02,20.68,0.14,147.7142857142857
1997-12-03,21.44,0.14,153.14285714285714
1997-12-04,21.61,0.14,154.35714285714283
1997-12-05,21.13,0.14,150.92857142857142
1997-12-08,20.74,0.14,148.1428571428571
1997-12-09,19.7,0.14,140.7142857142857
1997-12-10,19.62,0.14,140.14285714285714
1997-12-11,18.94,0.14,135.28571428571428
1997-12-12,18.75,0.14,133.92857142857142
1997-12-15,19.27,0.14,137.64285714285714
1997-12-16,20.09,0.14,143.49999999999997
1997-12-17,20.28,0.14,144.85714285714286
1997-12-18,19.9,0.14,142.1428571428571
1997-12-19,20.43,0.14,145.92857142857142
1997-12-22,20.43,0.14,145.92857142857142
1997-12-23,19.87,0.14,141.92857142857142
1997-12-24,19.52,0.14,139.42857142857142
1997-12-26,19.52,0.14,139.42857142857142
1997-12-29,19.56,0.14,139.7142857142857
1997-12-30,19.86,0.14,141.85714285714283
1997-12-31,20.74,0.14,148.1428571428571
1998-01-02,20.57,0.14,146.92857142857142
1998-01-05,21.24,0.14,151.7142857142857
1998-01-06,21.18,0.14,151.28571428571428
1998-01-07,21.27,0.14,151.92857142857142
1998-01-08,21.86,0.14,156.1428571428571
1998-01-09,20.79,0.14,148.49999999999997
1998-01-12,20.87,0.14,149.07142857142856
1998-01-13,21.13,0.14,150.92857142857142
1998-01-14,21.25,0.14,151.78571428571428
1998-01-15,21.27,0.14,151.92857142857142
1998-01-16,21.58,0.14,154.1428571428571
1998-01-20,21.78,0.14,155.57142857142856
1998-01-21,21.61,0.14,154.35714285714283
1998-01-22,21.43,0.14,153.07142857142856
1998-01-23,20.8,0.14,148.57142857142856
1998-01-26,19.87,0.14,141.92857142857142
1998-01-27,20.37,0.14,145.5
1998-01-28,20.29,0.14,144.92857142857142
1998-01-29,20.56,0.14,146.85714285714283
1998-01-30,21.08,0.14,150.57142857142856
1998-02-02,21.61,0.14,154.35714285714283
1998-02-03,21.63,0.14,154.49999999999997
1998-02-04,21.84,0.14,155.99999999999997
1998-02-05,22.11,0.14,157.92857142857142
1998-02-06,22.17,0.14,158.35714285714286
1998-02-09,21.98,0.14,157.0
1998-02-10,22.9,0.14,163.57142857142856
1998-02-11,25.8,0.14,184.28571428571428
1998-02-12,25.99,0.14,185.6428571428571
1998-02-13,26.67,0.14,190.5
1998-02-17,26.47,0.14,189.07142857142856
1998-02-18,27.14,0.14,193.85714285714283
1998-02-19,25.71,0.14,183.64285714285714
1998-02-20,25.83,0.14,184.49999999999997
1998-02-23,25.49,0.14,182.07142857142856
1998-02-24,25.26,0.14,180.42857142857142
1998-02-25,25.71,0.14,183.64285714285714
1998-02-26,25.46,0.14,181.85714285714283
1998-02-27,26.01,0.14,185.78571428571428
1998-03-02,26.81,0.14,191.49999999999997
1998-03-03,26.58,0.14,189.85714285714283
1998-03-04,26.08,0.14,186.28571428571425
1998-03-05,23.35,0.14,166.78571428571428
1998-03-06,23.8,0.14,170.0
1998-03-09,23.49,0.14,167.78571428571425
1998-03-10,24.08,0.14,171.99999999999997
1998-03-11,25.24,0.14,180.28571428571425
1998-03-12,24.96,0.14,178.28571428571428
1998-03-13,24.9,0.14,177.85714285714283
1998-03-16,25.48,0.14,181.99999999999997
1998-03-17,25.65,0.14,183.2142857142857
1998-03-18,26.08,0.14,186.28571428571425
1998-03-19,26.56,0.14,189.7142857142857
1998-03-20,26.69,0.14,190.64285714285714
1998-03-23,26.89,0.14,192.07142857142856
1998-03-24,27.39,0.14,195.64285714285714
1998-03-25,26.95,0.14,192.49999999999997
1998-03-26,27.29,0.14,194.92857142857142
1998-03-27,27.08,0.14,193.4285714285714
1998-03-30,27.32,0.14,195.14285714285714
1998-03-31,27.32,0.14,195.14285714285714
1998-04-01,27.7,0.14,197.85714285714283
1998-04-02,27.45,0.14,196.07142857142856
1998-04-03,27.23,0.14,194.49999999999997
1998-04-06,26.89,0.14,192.07142857142856
1998-04-07,26.46,0.14,189.0
1998-04-08,26.55,0.14,189.64285714285714
1998-04-09,26.21,0.14,187.2142857142857
1998-04-13,25.83,0.14,184.49999999999997
1998-04-14,25.62,0.14,183.0
1998-04-15,25.9,0.14,184.99999999999997
1998-04-16,25.62,0.14,183.0
1998-04-17,25.77,0.14,184.07142857142856
1998-04-20,25.34,0.14,180.99999999999997
1998-04-21,25.59,0.14,182.78571428571428
1998-04-22,27.01,0.14,192.92857142857142
1998-04-23,26.58,0.14,189.85714285714283
1998-04-24,25.9,0.14,184.99999999999997
1998-04-27,25.4,0.14,181.4285714285714
1998-04-28,25.52,0.14,182.28571428571428
1998-04-29,25.71,0.14,183.64285714285714
1998-04-30,26.21,0.14,187.2142857142857
1998-05-01,26.58,0.14,189.85714285714283
1998-05-04,26.39,0.14,188.5
1998-05-05,25.65,0.14,183.2142857142857
1998-05-06,25.8,0.14,184.28571428571428
1998-05-07,25.55,0.14,182.5
1998-05-08,25.93,0.14,185.2142857142857
1998-05-11,26.18,0.14,186.99999999999997
1998-05-12,26.77,0.14,191.2142857142857
1998-05-13,27.6,0.14,197.14285714285714
1998-05-14,27.08,0.14,193.4285714285714
1998-05-15,26.92,0.14,192.28571428571428
1998-05-18,26.67,0.14,190.5
1998-05-19,26.95,0.14,192.49999999999997
1998-05-20,26.95,0.14,192.49999999999997
1998-05-21,26.52,0.14,189.42857142857142
1998-05-22,26.14,0.14,186.7142857142857
1998-05-26,26.14,0.14,186.7142857142857
1998-05-27,25.9,0.14,184.99999999999997
1998-05-28,25.96,0.14,185.42857142857142
1998-05-29,25.8,0.14,184.28571428571428
1998-06-01,25.59,0.14,182.78571428571428
1998-06-02,25.83,0.14,184.49999999999997
1998-06-03,25.77,0.14,184.07142857142856
1998-06-04,25.93,0.14,185.2142857142857
1998-06-05,26.46,0.14,189.0
1998-06-08,26.98,0.14,192.7142857142857
1998-06-09,27.11,0.14,193.6428571428571
1998-06-10,26.95,0.14,192.49999999999997
1998-06-11,27.14,0.14,193.85714285714283
1998-06-12,27.45,0.14,196.07142857142856
1998-06-15,27.57,0.14,196.92857142857142
1998-06-16,28.32,0.14,202.28571428571428
1998-06-17,29.16,0.14,208.28571428571428
1998-06-18,28.66,0.14,204.7142857142857
1998-06-19,28.88,0.14,206.28571428571425
1998-06-22,29.62,0.14,211.57142857142856
1998-06-23,29.34,0.14,209.57142857142856
1998-06-24,29.93,0.14,213.78571428571425
1998-06-25,30.8,0.14,219.99999999999997
1998-06-26,31.02,0.14,221.57142857142856
1998-06-29,32.17,0.14,229.78571428571428
1998-06-30,31.8,0.14,227.14285714285714
1998-07-01,32.45,0.14,231.78571428571428
1998-07-02,31.7,0.14,226.4285714285714
1998-07-06,31.77,0.14,226.92857142857142
1998-07-07,31.49,0.14,224.9285714285714
1998-07-08,32.79,0.14,234.2142857142857
1998-07-09,32.08,0.14,229.1428571428571
1998-07-10,32.26,0.14,230.4285714285714
1998-07-13,32.54,0.14,232.4285714285714
1998-07-14,32.6,0.14,232.85714285714283
1998-07-15,32.17,0.14,229.78571428571428
1998-07-16,32.17,0.14,229.78571428571428
1998-07-17,33.5,0.14,239.28571428571425
1998-07-20,33.01,0.14,235.78571428571425
1998-07-21,32.17,0.14,229.78571428571428
1998-07-22,31.3,0.14,223.57142857142856
1998-07-23,30.59,0.14,218.49999999999997
1998-07-24,30.55,0.14,218.2142857142857
1998-07-27,30.06,0.14,214.7142857142857
1998-07-28,32.04,0.14,228.85714285714283
1998-07-29,31.21,0.14,222.92857142857142
1998-07-30,32.04,0.14,228.85714285714283
1998-07-31,31.8,0.14,227.14285714285714
1998-08-03,31.18,0.14,222.7142857142857
1998-08-04,29.37,0.14,209.78571428571428
1998-08-05,29.28,0.14,209.14285714285714
1998-08-06,30.62,0.14,218.7142857142857
1998-08-07,30.49,0.14,217.78571428571425
1998-08-10,29.65,0.14,211.78571428571425
1998-08-11,29.31,0.14,209.35714285714283
1998-08-12,30.71,0.14,219.35714285714283
1998-08-13,29.87,0.14,213.35714285714283
1998-08-14,28.88,0.14,206.28571428571425
1998-08-17,29.78,0.14,212.7142857142857
1998-08-18,29.31,0.14,209.35714285714283
1998-08-19,29.37,0.14,209.78571428571428
1998-08-20,29.06,0.14,207.57142857142856
1998-08-21,29.41,0.14,210.07142857142856
1998-08-24,30.34,0.14,216.7142857142857
1998-08-25,31.18,0.14,222.7142857142857
1998-08-26,30.55,0.14,218.2142857142857
1998-08-27,29.62,0.14,211.57142857142856
1998-08-28,28.88,0.14,206.28571428571425
1998-08-31,28.1,0.14,200.7142857142857
1998-09-01,30.06,0.14,214.7142857142857
1998-09-02,31.52,0.14,225.1428571428571
1998-09-03,31.86,0.14,227.57142857142856
1998-09-04,30.86,0.14,220.42857142857142
1998-09-08,32.98,0.14,235.57142857142853
1998-09-09,32.51,0.14,232.21428571428567
1998-09-10,31.11,0.14,222.2142857142857
1998-09-11,32.29,0.14,230.6428571428571
1998-09-14,33.01,0.14,235.78571428571425
1998-09-15,33.6,0.14,240.0
1998-09-16,33.78,0.14,241.28571428571428
1998-09-17,32.39,0.14,231.35714285714283
1998-09-18,32.42,0.14,231.57142857142856
1998-09-21,33.04,0.14,235.99999999999997
1998-09-22,36.33,0.14,259.49999999999994
1998-09-23,35.65,0.14,254.6428571428571
1998-09-24,34.28,0.14,244.85714285714283
1998-09-25,31.08,0.14,221.99999999999997
1998-09-28,28.47,0.14,203.35714285714283
1998-09-29,28.07,0.14,200.49999999999997
1998-09-30,27.08,0.14,193.4285714285714
1998-10-01,25.0,0.14,178.57142857142856
1998-10-02,24.13,0.14,172.35714285714283
1998-10-05,24.53,0.14,175.2142857142857
1998-10-06,24.31,0.14,173.6428571428571
1998-10-07,24.93,0.14,178.07142857142856
1998-10-08,25.31,0.14,180.78571428571425
1998-10-09,27.08,0.14,193.4285714285714
1998-10-12,28.97,0.14,206.9285714285714
1998-10-13,28.57,0.14,204.07142857142856
1998-10-14,28.44,0.14,203.14285714285714
1998-10-15,29.31,0.14,209.35714285714283
1998-10-16,28.04,0.14,200.28571428571425
1998-10-19,28.63,0.14,204.49999999999997
1998-10-20,28.19,0.14,201.35714285714286
1998-10-21,28.07,0.14,200.49999999999997
1998-10-22,28.78,0.14,205.57142857142856
1998-10-23,28.1,0.14,200.7142857142857
1998-10-26,28.32,0.14,202.28571428571428
1998-10-27,25.4,0.14,181.4285714285714
1998-10-28,25.74,0.14,183.85714285714283
1998-10-29,24.47,0.14,174.78571428571425
1998-10-30,26.21,0.14,187.2142857142857
1998-11-02,26.46,0.14,189.0
1998-11-03,26.83,0.14,191.6428571428571
1998-11-04,26.86,0.14,191.85714285714283
1998-11-05,26.33,0.14,188.07142857142856
1998-11-06,27.23,0.14,194.49999999999997
1998-11-09,26.67,0.14,190.5
1998-11-10,26.77,0.14,191.2142857142857
1998-11-11,26.39,0.14,188.5
1998-11-12,26.39,0.14,188.5
1998-11-13,25.87,0.14,184.78571428571428
1998-11-16,25.37,0.14,181.2142857142857
1998-11-17,26.33,0.14,188.07142857142856
1998-11-18,27.26,0.14,194.7142857142857
1998-11-19,27.32,0.14,195.14285714285714
1998-11-20,28.54,0.14,203.85714285714283
1998-11-23,30.09,0.14,214.92857142857142
1998-11-24,28.38,0.14,202.7142857142857
1998-11-25,28.13,0.14,200.92857142857142
1998-11-27,28.41,0.14,202.92857142857142
1998-11-30,28.38,0.14,202.7142857142857
1998-12-01,28.72,0.14,205.1428571428571
1998-12-02,28.82,0.14,205.85714285714283
1998-12-03,28.32,0.14,202.28571428571428
1998-12-04,29.81,0.14,212.9285714285714
1998-12-07,31.24,0.14,223.1428571428571
1998-12-08,32.79,0.14,234.2142857142857
1998-12-09,33.78,0.14,241.28571428571428
1998-12-10,33.07,0.14,236.2142857142857
1998-12-11,33.41,0.14,238.64285714285708
1998-12-14,32.32,0.14,230.85714285714283
1998-12-15,33.32,0.14,237.99999999999997
1998-12-16,33.22,0.14,237.28571428571425
1998-12-17,33.75,0.14,241.07142857142856
1998-12-18,33.94,0.14,242.4285714285714
1998-12-21,34.5,0.14,246.42857142857142
1998-12-22,34.47,0.14,246.2142857142857
1998-12-23,33.78,0.14,241.28571428571428
1998-12-24,33.75,0.14,241.07142857142856
1998-12-28,33.32,0.14,237.99999999999997
1998-12-29,32.32,0.14,230.85714285714283
1998-12-30,32.82,0.14,234.42857142857142
1998-12-31,31.92,0.14,228.0
1999-01-04,31.89,0.14,227.78571428571428
1999-01-05,33.47,0.14,239.07142857142853
1999-01-06,33.72,0.14,240.85714285714283
1999-01-07,33.63,0.14,240.21428571428572
1999-01-08,32.85,0.14,234.64285714285714
1999-01-11,32.79,0.14,234.2142857142857
1999-01-12,31.92,0.14,228.0
1999-01-13,32.04,0.14,228.85714285714283
1999-01-14,31.18,0.14,222.7142857142857
1999-01-15,31.92,0.14,228.0
1999-01-19,32.98,0.14,235.57142857142853
1999-01-20,31.33,0.14,223.78571428571425
1999-01-21,31.67,0.14,226.2142857142857
1999-01-22,32.04,0.14,228.85714285714283
1999-01-25,31.3,0.14,223.57142857142856
1999-01-26,32.67,0.14,233.35714285714286
1999-01-27,32.04,0.14,228.85714285714283
1999-01-28,34.19,0.14,244.21428571428567
1999-01-29,34.06,0.14,243.28571428571428
1999-02-01,33.6,0.14,240.0
1999-02-02,33.57,0.14,239.78571428571428
1999-02-03,35.89,0.14,256.35714285714283
1999-02-04,35.68,0.14,254.85714285714283
1999-02-05,35.99,0.14,257.07142857142856
1999-02-08,36.24,0.14,258.85714285714283
1999-02-09,34.96,0.14,249.7142857142857
1999-02-10,34.81,0.14,248.64285714285714
1999-02-11,35.99,0.14,257.07142857142856
1999-02-12,35.49,0.14,253.5
1999-02-16,35.74,0.14,255.28571428571428
1999-02-17,33.81,0.14,241.5
1999-02-18,33.91,0.14,242.21428571428567
1999-02-19,34.19,0.14,244.21428571428567
1999-02-22,34.78,0.14,248.42857142857142
1999-02-23,34.47,0.14,246.2142857142857
1999-02-24,34.28,0.14,244.85714285714283
1999-02-25,33.5,0.14,239.28571428571425
1999-02-26,33.1,0.14,236.42857142857142
1999-03-01,32.63,0.14,233.07142857142856
1999-03-02,32.39,0.14,231.35714285714283
1999-03-03,32.76,0.14,233.99999999999997
1999-03-04,33.88,0.14,242.0
1999-03-05,33.6,0.14,240.0
1999-03-08,33.78,0.14,241.28571428571428
1999-03-09,34.28,0.14,244.85714285714283
1999-03-10,33.29,0.14,237.78571428571425
1999-03-11,33.04,0.14,235.99999999999997
1999-03-12,33.32,0.14,237.99999999999997
1999-03-15,34.0,0.14,242.85714285714283
1999-03-16,32.85,0.14,234.64285714285714
1999-03-17,32.85,0.14,234.64285714285714
1999-03-18,32.17,0.14,229.78571428571428
1999-03-19,29.93,0.14,213.78571428571425
1999-03-22,29.03,0.14,207.35714285714283
1999-03-23,29.53,0.14,210.92857142857142
1999-03-24,29.0,0.14,207.1428571428571
1999-03-25,28.78,0.14,205.57142857142856
1999-03-26,29.41,0.14,210.07142857142856
1999-03-29,28.32,0.14,202.28571428571428
1999-03-30,28.57,0.14,204.07142857142856
1999-03-31,27.42,0.14,195.85714285714286
1999-04-01,26.73,0.14,190.92857142857142
1999-04-05,27.76,0.14,198.28571428571428
1999-04-06,29.13,0.14,208.07142857142856
1999-04-07,29.5,0.14,210.7142857142857
1999-04-08,29.62,0.14,211.57142857142856
1999-04-09,29.78,0.14,212.7142857142857
1999-04-12,29.25,0.14,208.92857142857142
1999-04-13,29.41,0.14,210.07142857142856
1999-04-14,29.09,0.14,207.78571428571428
1999-04-15,28.63,0.14,204.49999999999997
1999-04-16,28.5,0.14,203.57142857142856
1999-04-19,28.6,0.14,204.28571428571428
1999-04-20,27.76,0.14,198.28571428571428
1999-04-21,27.08,0.14,193.4285714285714
1999-04-22,27.82,0.14,198.7142857142857
1999-04-23,27.29,0.14,194.92857142857142
1999-04-26,27.7,0.14,197.85714285714283
1999-04-27,29.81,0.14,212.9285714285714
1999-04-28,30.15,0.14,215.35714285714283
1999-04-29,29.28,0.14,209.14285714285714
1999-04-30,29.59,0.14,211.35714285714283
1999-05-03,31.3,0.14,223.57142857142856
1999-05-04,30.09,0.14,214.92857142857142
1999-05-05,29.9,0.14,213.57142857142853
1999-05-06,29.75,0.14,212.49999999999997
1999-05-07,28.66,0.14,204.7142857142857
1999-05-10,28.85,0.14,206.07142857142856
1999-05-11,29.06,0.14,207.57142857142856
1999-05-12,29.72,0.14,212.28571428571425
1999-05-13,29.81,0.14,212.9285714285714
1999-05-14,29.19,0.14,208.5
1999-05-17,29.62,0.14,211.57142857142856
1999-05-18,29.65,0.14,211.78571428571425
1999-05-19,31.8,0.14,227.14285714285714
1999-05-20,31.64,0.14,225.99999999999997
1999-05-21,31.73,0.14,226.6428571428571
1999-05-24,31.58,0.14,225.57142857142853
1999-05-25,30.55,0.14,218.2142857142857
1999-05-26,30.8,0.14,219.99999999999997
1999-05-27,30.68,0.14,219.1428571428571
1999-05-28,32.14,0.14,229.57142857142856
1999-06-01,32.04,0.14,228.85714285714283
1999-06-02,32.32,0.14,230.85714285714283
1999-06-03,32.2,0.14,230.0
1999-06-04,33.16,0.14,236.8571428571428
1999-06-07,33.5,0.14,239.28571428571425
1999-06-08,32.79,0.14,234.2142857142857
1999-06-09,32.29,0.14,230.6428571428571
1999-06-10,31.05,0.14,221.78571428571428
1999-06-11,31.18,0.14,222.7142857142857
1999-06-14,31.24,0.14,223.1428571428571
1999-06-15,31.36,0.14,223.99999999999997
1999-06-16,32.54,0.14,232.4285714285714
1999-06-17,33.22,0.14,237.28571428571425
1999-06-18,33.19,0.14,237.07142857142853
1999-06-21,32.6,0.14,232.85714285714283
1999-06-22,32.23,0.14,230.21428571428567
1999-06-23,32.91,0.14,235.07142857142853
1999-06-24,31.73,0.14,226.6428571428571
1999-06-25,31.58,0.14,225.57142857142853
1999-06-28,31.95,0.14,228.2142857142857
1999-06-29,34.09,0.14,243.5
1999-06-30,34.37,0.14,245.49999999999997
1999-07-01,34.5,0.14,246.42857142857142
1999-07-02,34.5,0.14,246.42857142857142
1999-07-06,34.78,0.14,248.42857142857142
1999-07-07,34.93,0.14,249.49999999999997
1999-07-08,34.9,0.14,249.28571428571425
1999-07-09,34.31,0.14,245.07142857142856
1999-07-12,34.4,0.14,245.7142857142857
1999-07-13,34.22,0.14,244.4285714285714
1999-07-14,35.12,0.14,250.8571428571428
1999-07-15,36.55,0.14,261.0714285714285
1999-07-16,35.96,0.14,256.85714285714283
1999-07-19,35.8,0.14,255.71428571428567
1999-07-20,34.9,0.14,249.28571428571425
1999-07-21,34.47,0.14,246.2142857142857
1999-07-22,34.75,0.14,248.2142857142857
1999-07-23,34.5,0.14,246.42857142857142
1999-07-26,33.44,0.14,238.8571428571428
1999-07-27,32.23,0.14,230.21428571428567
1999-07-28,32.35,0.14,231.07142857142856
1999-07-29,32.32,0.14,230.85714285714283
1999-07-30,31.98,0.14,228.42857142857142
1999-08-02,32.57,0.14,232.6428571428571
1999-08-03,31.89,0.14,227.78571428571428
1999-08-04,32.39,0.14,231.35714285714283
1999-08-05,33.53,0.14,239.49999999999997
1999-08-06,32.76,0.14,233.99999999999997
1999-08-09,32.7,0.14,233.57142857142858
1999-08-10,32.01,0.14,228.6428571428571
1999-08-11,31.73,0.14,226.6428571428571
1999-08-12,32.14,0.14,229.57142857142856
1999-08-13,32.63,0.14,233.07142857142856
1999-08-16,32.82,0.14,234.42857142857142
1999-08-17,32.6,0.14,232.85714285714283
1999-08-18,32.35,0.14,231.07142857142856
1999-08-19,31.83,0.14,227.35714285714283
1999-08-20,31.55,0.14,225.35714285714283
1999-08-23,31.89,0.14,227.78571428571428
1999-08-24,31.52,0.14,225.1428571428571
1999-08-25,31.67,0.14,226.2142857142857
1999-08-26,31.92,0.14,228.0
