date,UAL,UAL_EPS,PE Ratio
2010-09-09,20.94,0.94,22.276595744680854
2010-09-10,20.84,0.94,22.170212765957448
2010-09-13,21.3,0.94,22.659574468085108
2010-09-14,21.77,0.94,23.159574468085108
2010-09-15,21.71,0.94,23.095744680851066
2010-09-16,22.22,0.94,23.638297872340427
2010-09-17,21.95,0.94,23.351063829787236
2010-09-20,22.42,0.94,23.851063829787236
2010-09-21,23.5,0.94,25.0
2010-09-22,22.64,0.94,24.085106382978726
2010-09-23,22.39,0.94,23.819148936170215
2010-09-24,22.79,0.94,24.24468085106383
2010-09-27,22.84,0.94,24.297872340425535
2010-09-28,23.02,0.94,24.48936170212766
2010-09-29,23.41,0.94,24.904255319148938
2010-09-30,23.66,0.94,25.170212765957448
2010-10-01,24.7,0.94,26.27659574468085
2010-10-04,24.1,0.94,25.638297872340427
2010-10-05,24.47,0.94,26.03191489361702
2010-10-06,24.97,0.94,26.56382978723404
2010-10-07,25.72,0.94,27.361702127659576
2010-10-08,26.44,0.94,28.127659574468087
2010-10-11,26.04,0.94,27.70212765957447
2010-10-12,26.98,0.94,28.70212765957447
2010-10-13,26.69,0.94,28.393617021276597
2010-10-14,25.83,0.94,27.47872340425532
2010-10-15,26.15,0.94,27.819148936170212
2010-10-18,26.32,0.94,28.000000000000004
2010-10-19,25.69,0.94,27.329787234042556
2010-10-20,27.63,0.94,29.393617021276597
2010-10-21,27.8,2.3,12.08695652173913
2010-10-22,27.71,2.3,12.047826086956523
2010-10-25,27.71,2.3,12.047826086956523
2010-10-26,28.44,2.3,12.36521739130435
2010-10-27,29.53,2.3,12.83913043478261
2010-10-28,28.92,2.3,12.573913043478262
2010-10-29,29.04,2.3,12.626086956521739
2010-11-01,28.4,2.3,12.347826086956522
2010-11-02,28.61,2.3,12.439130434782609
2010-11-03,28.93,2.3,12.578260869565218
2010-11-04,27.86,2.3,12.11304347826087
2010-11-05,27.86,2.3,12.11304347826087
2010-11-08,28.59,2.3,12.430434782608696
2010-11-09,28.05,2.3,12.195652173913045
2010-11-10,28.04,2.3,12.191304347826087
2010-11-11,28.4,2.3,12.347826086956522
2010-11-12,27.87,2.3,12.117391304347828
2010-11-15,27.47,2.3,11.943478260869565
2010-11-16,27.18,2.3,11.817391304347828
2010-11-17,27.34,2.3,11.886956521739132
2010-11-18,27.98,2.3,12.165217391304349
2010-11-19,28.62,2.3,12.443478260869567
2010-11-22,28.68,2.3,12.469565217391304
2010-11-23,27.92,2.3,12.13913043478261
2010-11-24,29.21,2.3,12.700000000000001
2010-11-26,28.86,2.3,12.547826086956523
2010-11-29,28.2,2.3,12.260869565217392
2010-11-30,27.68,2.3,12.034782608695654
2010-12-01,28.37,2.3,12.334782608695653
2010-12-02,28.21,2.3,12.265217391304349
2010-12-03,27.73,2.3,12.056521739130435
2010-12-06,27.04,2.3,11.756521739130436
2010-12-07,25.78,2.3,11.208695652173914
2010-12-08,25.42,2.3,11.05217391304348
2010-12-09,26.15,2.3,11.369565217391305
2010-12-10,26.1,2.3,11.347826086956523
2010-12-13,25.19,2.3,10.95217391304348
2010-12-14,24.41,2.3,10.61304347826087
2010-12-15,23.86,2.3,10.373913043478261
2010-12-16,24.37,2.3,10.595652173913045
2010-12-17,24.14,2.3,10.495652173913044
2010-12-20,24.2,2.3,10.521739130434783
2010-12-21,24.31,2.3,10.569565217391304
2010-12-22,24.41,2.3,10.61304347826087
2010-12-23,23.41,2.3,10.178260869565218
2010-12-27,23.41,2.3,10.178260869565218
2010-12-28,23.27,2.3,10.117391304347827
2010-12-29,23.46,2.3,10.200000000000001
2010-12-30,24.01,2.3,10.43913043478261
2010-12-31,23.82,2.3,10.356521739130436
2011-01-03,25.13,2.3,10.92608695652174
2011-01-04,25.53,2.3,11.100000000000001
2011-01-05,25.35,2.3,11.021739130434785
2011-01-06,25.75,2.3,11.195652173913045
2011-01-07,25.95,2.3,11.282608695652174
2011-01-10,26.2,2.3,11.391304347826088
2011-01-11,25.69,2.3,11.169565217391305
2011-01-12,25.9,2.3,11.26086956521739
2011-01-13,25.96,2.3,11.286956521739132
2011-01-14,25.88,2.3,11.252173913043478
2011-01-18,25.02,2.3,10.878260869565217
2011-01-19,24.38,2.3,10.6
2011-01-20,24.18,2.3,10.51304347826087
2011-01-21,23.75,2.3,10.32608695652174
2011-01-24,24.12,2.3,10.486956521739131
2011-01-25,24.09,2.3,10.473913043478262
2011-01-26,25.79,2.3,11.21304347826087
2011-01-27,26.96,2.3,11.721739130434784
2011-01-28,25.85,2.3,11.23913043478261
2011-01-31,25.4,2.3,11.043478260869566
2011-02-01,25.26,2.3,10.982608695652175
2011-02-02,24.76,2.3,10.765217391304349
2011-02-03,25.63,2.3,11.143478260869566
2011-02-04,25.65,2.3,11.152173913043478
2011-02-07,26.42,2.3,11.486956521739131
2011-02-08,26.75,2.3,11.630434782608697
2011-02-09,26.62,2.3,11.573913043478262
2011-02-10,26.56,2.3,11.547826086956523
2011-02-11,27.29,2.3,11.865217391304348
2011-02-14,26.94,2.3,11.713043478260872
2011-02-15,27.19,2.3,11.821739130434784
2011-02-16,27.48,2.3,11.947826086956523
2011-02-17,27.45,2.3,11.934782608695652
2011-02-18,26.92,2.3,11.704347826086957
2011-02-22,24.44,-2.22,-11.00900900900901
2011-02-23,22.78,-2.22,-10.26126126126126
2011-02-24,24.11,-2.22,-10.860360360360358
2011-02-25,23.95,-2.22,-10.788288288288287
2011-02-28,24.04,-2.22,-10.828828828828827
2011-03-01,23.02,-2.22,-10.369369369369368
2011-03-02,22.51,-2.22,-10.13963963963964
2011-03-03,23.03,-2.22,-10.373873873873874
2011-03-04,22.26,-2.22,-10.027027027027026
2011-03-07,23.31,-2.22,-10.499999999999998
2011-03-08,24.78,-2.22,-11.162162162162161
2011-03-09,24.33,-2.22,-10.959459459459458
2011-03-10,24.95,-2.22,-11.238738738738737
2011-03-11,24.73,-2.22,-11.139639639639638
2011-03-14,23.99,-2.22,-10.806306306306304
2011-03-15,23.61,-2.22,-10.635135135135133
2011-03-16,22.83,-2.22,-10.283783783783782
2011-03-17,22.17,-2.22,-9.986486486486486
2011-03-18,23.37,-2.22,-10.527027027027026
2011-03-21,23.97,-2.22,-10.797297297297296
2011-03-22,23.45,-2.22,-10.563063063063062
2011-03-23,23.12,-2.22,-10.414414414414415
2011-03-24,23.49,-2.22,-10.581081081081079
2011-03-25,23.51,-2.22,-10.59009009009009
2011-03-28,23.45,-2.22,-10.563063063063062
2011-03-29,22.87,-2.22,-10.301801801801801
2011-03-30,23.84,-2.22,-10.738738738738737
2011-03-31,22.99,-2.22,-10.355855855855854
2011-04-01,22.94,-2.22,-10.333333333333332
2011-04-04,22.75,-2.22,-10.247747747747747
2011-04-05,21.75,-2.22,-9.797297297297296
2011-04-06,21.23,-2.22,-9.563063063063062
2011-04-07,21.0,-2.22,-9.459459459459458
2011-04-08,19.79,-2.22,-8.914414414414413
2011-04-11,20.52,-2.22,-9.243243243243242
2011-04-12,21.71,-2.22,-9.77927927927928
2011-04-13,21.37,-2.22,-9.626126126126126
2011-04-14,20.88,-2.22,-9.405405405405403
2011-04-15,21.02,-2.22,-9.468468468468467
2011-04-18,21.22,-2.22,-9.558558558558557
2011-04-19,21.58,-2.22,-9.720720720720719
2011-04-20,21.03,-2.22,-9.472972972972972
2011-04-21,20.84,-0.65,-32.06153846153846
2011-04-25,22.03,-0.65,-33.892307692307696
2011-04-26,22.58,-0.65,-34.738461538461536
2011-04-27,22.78,-0.65,-35.04615384615385
2011-04-28,22.11,-0.65,-34.01538461538461
2011-04-29,22.82,-0.65,-35.107692307692304
2011-05-02,23.52,-0.65,-36.184615384615384
2011-05-03,23.88,-0.65,-36.738461538461536
2011-05-04,24.39,-0.65,-37.52307692307692
2011-05-05,25.79,-0.65,-39.676923076923075
2011-05-06,25.65,-0.65,-39.46153846153846
2011-05-09,25.35,-0.65,-39.0
2011-05-10,25.77,-0.65,-39.646153846153844
2011-05-11,25.88,-0.65,-39.815384615384616
2011-05-12,25.49,-0.65,-39.215384615384615
2011-05-13,25.58,-0.65,-39.35384615384615
2011-05-16,26.15,-0.65,-40.230769230769226
2011-05-17,26.37,-0.65,-40.56923076923077
2011-05-18,25.93,-0.65,-39.89230769230769
2011-05-19,26.68,-0.65,-41.04615384615384
2011-05-20,26.5,-0.65,-40.76923076923077
2011-05-23,26.25,-0.65,-40.38461538461538
2011-05-24,25.71,-0.65,-39.55384615384615
2011-05-25,25.08,-0.65,-38.58461538461538
2011-05-26,24.64,-0.65,-37.90769230769231
2011-05-27,24.26,-0.65,-37.323076923076925
2011-05-31,24.15,-0.65,-37.15384615384615
2011-06-01,23.31,-0.65,-35.86153846153846
2011-06-02,23.04,-0.65,-35.44615384615384
2011-06-03,22.73,-0.65,-34.96923076923077
2011-06-06,21.99,-0.65,-33.83076923076923
2011-06-07,21.9,-0.65,-33.692307692307686
2011-06-08,21.9,-0.65,-33.692307692307686
2011-06-09,21.91,-0.65,-33.707692307692305
2011-06-10,21.87,-0.65,-33.646153846153844
2011-06-13,22.37,-0.65,-34.41538461538462
2011-06-14,22.48,-0.65,-34.58461538461538
2011-06-15,22.67,-0.65,-34.87692307692308
2011-06-16,22.72,-0.65,-34.95384615384615
2011-06-17,24.04,-0.65,-36.98461538461538
2011-06-20,24.29,-0.65,-37.36923076923077
2011-06-21,24.52,-0.65,-37.723076923076924
2011-06-22,23.98,-0.65,-36.89230769230769
2011-06-23,25.14,-0.65,-38.676923076923075
2011-06-24,22.99,-0.65,-35.36923076923077
2011-06-27,23.28,-0.65,-35.815384615384616
2011-06-28,23.28,-0.65,-35.815384615384616
2011-06-29,22.91,-0.65,-35.246153846153845
2011-06-30,22.63,-0.65,-34.815384615384616
2011-07-01,23.03,-0.65,-35.43076923076923
2011-07-05,22.64,-0.65,-34.83076923076923
2011-07-06,22.36,-0.65,-34.4
2011-07-07,22.52,-0.65,-34.646153846153844
2011-07-08,22.86,-0.65,-35.169230769230765
2011-07-11,22.37,-0.65,-34.41538461538462
2011-07-12,21.7,-0.65,-33.38461538461538
2011-07-13,21.7,-0.65,-33.38461538461538
2011-07-14,21.2,-0.65,-32.61538461538461
2011-07-15,20.85,-0.65,-32.07692307692308
2011-07-18,20.45,-0.65,-31.46153846153846
2011-07-19,20.63,-0.65,-31.738461538461536
2011-07-20,20.28,-0.65,-31.2
2011-07-21,20.34,-0.65,-31.29230769230769
2011-07-22,19.95,-0.65,-30.69230769230769
2011-07-25,18.93,-0.65,-29.123076923076923
2011-07-26,18.76,1.63,11.509202453987731
2011-07-27,18.06,1.63,11.079754601226993
2011-07-28,17.16,1.63,10.527607361963192
2011-07-29,18.12,1.63,11.116564417177916
2011-08-01,17.99,1.63,11.03680981595092
2011-08-02,17.13,1.63,10.50920245398773
2011-08-03,18.13,1.63,11.122699386503067
2011-08-04,17.02,1.63,10.441717791411044
2011-08-05,16.82,1.63,10.319018404907977
2011-08-08,16.61,1.63,10.190184049079756
2011-08-09,18.46,1.63,11.32515337423313
2011-08-10,17.0,1.63,10.429447852760736
2011-08-11,17.82,1.63,10.932515337423315
2011-08-12,17.62,1.63,10.809815950920246
2011-08-15,18.26,1.63,11.202453987730063
2011-08-16,18.95,1.63,11.625766871165645
2011-08-17,18.96,1.63,11.6319018404908
2011-08-18,18.03,1.63,11.061349693251534
2011-08-19,17.27,1.63,10.595092024539877
2011-08-22,16.75,1.63,10.276073619631903
2011-08-23,17.42,1.63,10.68711656441718
2011-08-24,17.52,1.63,10.748466257668712
2011-08-25,17.01,1.63,10.435582822085891
2011-08-26,17.92,1.63,10.993865030674849
2011-08-29,18.59,1.63,11.404907975460123
2011-08-30,18.75,1.63,11.503067484662578
2011-08-31,18.59,1.63,11.404907975460123
2011-09-01,18.41,1.63,11.294478527607362
2011-09-02,18.07,1.63,11.085889570552148
2011-09-06,17.64,1.63,10.822085889570554
2011-09-07,18.54,1.63,11.374233128834357
2011-09-08,17.94,1.63,11.006134969325155
2011-09-09,17.73,1.63,10.877300613496933
2011-09-12,17.96,1.63,11.018404907975462
2011-09-13,19.28,1.63,11.828220858895707
2011-09-14,20.13,1.63,12.349693251533742
2011-09-15,20.33,1.63,12.47239263803681
2011-09-16,20.46,1.63,12.552147239263805
2011-09-19,20.76,1.63,12.736196319018406
2011-09-20,20.77,1.63,12.742331288343559
2011-09-21,19.83,1.63,12.16564417177914
2011-09-22,19.24,1.63,11.803680981595091
2011-09-23,20.46,1.63,12.552147239263805
2011-09-26,21.43,1.63,13.147239263803682
2011-09-27,20.43,1.63,12.533742331288344
2011-09-28,20.76,1.63,12.736196319018406
2011-09-29,20.52,1.63,12.588957055214724
2011-09-30,19.38,1.63,11.889570552147239
2011-10-03,17.11,1.63,10.496932515337424
2011-10-04,17.94,1.63,11.006134969325155
2011-10-05,19.01,1.63,11.662576687116566
2011-10-06,19.52,1.63,11.975460122699387
2011-10-07,18.88,1.63,11.582822085889571
2011-10-10,19.32,1.63,11.85276073619632
2011-10-11,19.77,1.63,12.128834355828221
2011-10-12,20.2,1.63,12.392638036809815
2011-10-13,20.93,1.63,12.840490797546012
2011-10-14,20.78,1.63,12.748466257668714
2011-10-17,20.28,1.63,12.441717791411044
2011-10-18,20.52,1.63,12.588957055214724
2011-10-19,20.08,1.63,12.319018404907975
2011-10-20,20.72,1.63,12.71165644171779
2011-10-21,20.43,1.63,12.533742331288344
2011-10-24,21.08,1.63,12.932515337423313
2011-10-25,20.01,1.63,12.276073619631903
2011-10-26,20.34,1.63,12.478527607361963
2011-10-27,20.11,1.98,10.156565656565656
2011-10-28,19.4,1.98,9.797979797979798
2011-10-31,19.32,1.98,9.757575757575758
2011-11-01,18.9,1.98,9.545454545454545
2011-11-02,18.81,1.98,9.5
2011-11-03,18.85,1.98,9.52020202020202
2011-11-04,18.72,1.98,9.454545454545453
2011-11-07,18.74,1.98,9.464646464646464
2011-11-08,18.2,1.98,9.191919191919192
2011-11-09,17.85,1.98,9.015151515151516
2011-11-10,17.31,1.98,8.742424242424242
2011-11-11,18.02,1.98,9.1010101010101
2011-11-14,18.22,1.98,9.2020202020202
2011-11-15,17.9,1.98,9.04040404040404
2011-11-16,16.9,1.98,8.535353535353535
2011-11-17,16.55,1.98,8.35858585858586
2011-11-18,16.59,1.98,8.378787878787879
2011-11-21,16.19,1.98,8.176767676767678
2011-11-22,16.02,1.98,8.09090909090909
2011-11-23,15.53,1.98,7.843434343434343
2011-11-25,15.9,1.98,8.030303030303031
2011-11-28,16.58,1.98,8.373737373737374
2011-11-29,17.63,1.98,8.904040404040403
2011-11-30,17.97,1.98,9.075757575757576
2011-12-01,19.12,1.98,9.656565656565657
2011-12-02,19.26,1.98,9.727272727272728
2011-12-05,19.84,1.98,10.02020202020202
2011-12-06,20.13,1.98,10.166666666666666
2011-12-07,20.69,1.98,10.44949494949495
2011-12-08,19.71,1.98,9.954545454545455
2011-12-09,20.62,1.98,10.414141414141415
2011-12-12,20.78,1.98,10.494949494949495
2011-12-13,19.56,1.98,9.878787878787879
2011-12-14,19.83,1.98,10.015151515151514
2011-12-15,20.64,1.98,10.424242424242424
2011-12-16,21.24,1.98,10.727272727272727
2011-12-19,20.3,1.98,10.252525252525253
2011-12-20,20.67,1.98,10.439393939393941
2011-12-21,20.3,1.98,10.252525252525253
2011-12-22,20.26,1.98,10.232323232323234
2011-12-23,19.85,1.98,10.025252525252526
2011-12-27,19.2,1.98,9.696969696969697
2011-12-28,18.95,1.98,9.570707070707071
2011-12-29,18.84,1.98,9.515151515151516
2011-12-30,18.87,1.98,9.530303030303031
2012-01-03,18.9,1.98,9.545454545454545
2012-01-04,18.52,1.98,9.353535353535353
2012-01-05,18.39,1.98,9.287878787878789
2012-01-06,18.21,1.98,9.196969696969697
2012-01-09,17.93,1.98,9.055555555555555
2012-01-10,17.48,1.98,8.828282828282829
2012-01-11,18.01,1.98,9.095959595959597
2012-01-12,18.53,1.98,9.35858585858586
2012-01-13,18.43,1.98,9.308080808080808
2012-01-17,18.23,1.98,9.207070707070708
2012-01-18,18.25,1.98,9.217171717171718
2012-01-19,19.15,1.98,9.671717171717171
2012-01-20,19.33,1.98,9.762626262626261
2012-01-23,18.94,1.98,9.565656565656566
2012-01-24,19.4,1.98,9.797979797979798
2012-01-25,20.41,1.98,10.308080808080808
2012-01-26,21.7,1.98,10.959595959595958
2012-01-27,23.09,1.98,11.66161616161616
2012-01-30,22.99,1.98,11.61111111111111
2012-01-31,23.1,1.98,11.666666666666668
2012-02-01,23.21,1.98,11.722222222222223
2012-02-02,24.09,1.98,12.166666666666666
2012-02-03,24.97,1.98,12.61111111111111
2012-02-06,24.23,1.98,12.237373737373737
2012-02-07,24.26,1.98,12.252525252525253
2012-02-08,23.88,1.98,12.06060606060606
2012-02-09,24.0,1.98,12.121212121212121
2012-02-10,23.75,1.98,11.994949494949495
2012-02-13,23.97,1.98,12.106060606060606
2012-02-14,23.57,1.98,11.904040404040405
2012-02-15,23.16,1.98,11.696969696969697
2012-02-16,23.68,1.98,11.95959595959596
2012-02-17,23.37,1.98,11.803030303030303
2012-02-21,21.24,1.98,10.727272727272727
2012-02-22,20.94,-0.42,-49.85714285714286
2012-02-23,20.64,-0.42,-49.142857142857146
2012-02-24,20.41,-0.42,-48.595238095238095
2012-02-27,20.07,-0.42,-47.785714285714285
2012-02-28,20.58,-0.42,-49.0
2012-02-29,20.65,-0.42,-49.166666666666664
2012-03-01,20.41,-0.42,-48.595238095238095
2012-03-02,20.94,-0.42,-49.85714285714286
2012-03-05,20.47,-0.42,-48.738095238095234
2012-03-06,19.88,-0.42,-47.333333333333336
2012-03-07,19.79,-0.42,-47.11904761904762
2012-03-08,19.96,-0.42,-47.523809523809526
2012-03-09,19.82,-0.42,-47.19047619047619
2012-03-12,19.62,-0.42,-46.714285714285715
2012-03-13,19.83,-0.42,-47.214285714285715
2012-03-14,19.42,-0.42,-46.23809523809524
2012-03-15,20.39,-0.42,-48.54761904761905
2012-03-16,19.95,-0.42,-47.5
2012-03-19,20.62,-0.42,-49.0952380952381
2012-03-20,21.02,-0.42,-50.04761904761905
2012-03-21,20.56,-0.42,-48.95238095238095
2012-03-22,19.94,-0.42,-47.47619047619048
2012-03-23,20.55,-0.42,-48.92857142857143
2012-03-26,20.97,-0.42,-49.92857142857143
2012-03-27,20.93,-0.42,-49.833333333333336
2012-03-28,21.89,-0.42,-52.11904761904762
2012-03-29,22.34,-0.42,-53.19047619047619
2012-03-30,21.5,-0.42,-51.19047619047619
2012-04-02,21.49,-0.42,-51.166666666666664
2012-04-03,22.01,-0.42,-52.40476190476191
2012-04-04,21.43,-0.42,-51.023809523809526
2012-04-05,21.4,-0.42,-50.95238095238095
2012-04-09,21.08,-0.42,-50.19047619047619
2012-04-10,20.58,-0.42,-49.0
2012-04-11,21.04,-0.42,-50.095238095238095
2012-04-12,21.52,-0.42,-51.23809523809524
2012-04-13,21.44,-0.42,-51.04761904761905
2012-04-16,22.3,-0.42,-53.0952380952381
2012-04-17,22.67,-0.42,-53.97619047619048
2012-04-18,22.7,-0.42,-54.04761904761905
2012-04-19,23.34,-0.42,-55.57142857142858
2012-04-20,22.91,-0.42,-54.54761904761905
2012-04-23,22.85,-0.42,-54.40476190476191
2012-04-24,22.82,-0.42,-54.333333333333336
2012-04-25,22.97,-0.42,-54.69047619047619
2012-04-26,22.12,-0.42,-52.66666666666667
2012-04-27,22.17,0.0,inf
2012-04-30,21.92,0.0,inf
2012-05-01,21.91,0.0,inf
2012-05-02,21.66,0.0,inf
2012-05-03,21.57,0.0,inf
2012-05-04,22.28,0.0,inf
2012-05-07,23.59,0.0,inf
2012-05-08,23.9,0.0,inf
2012-05-09,23.47,0.0,inf
2012-05-10,23.76,0.0,inf
2012-05-11,24.11,0.0,inf
2012-05-14,24.0,0.0,inf
2012-05-15,23.69,0.0,inf
2012-05-16,23.66,0.0,inf
2012-05-17,21.9,0.0,inf
2012-05-18,20.93,0.0,inf
2012-05-21,21.92,0.0,inf
2012-05-22,21.83,0.0,inf
2012-05-23,22.31,0.0,inf
2012-05-24,23.53,0.0,inf
2012-05-25,23.57,0.0,inf
2012-05-29,23.88,0.0,inf
2012-05-30,24.17,0.0,inf
2012-05-31,25.17,0.0,inf
2012-06-01,24.36,0.0,inf
2012-06-04,22.52,0.0,inf
2012-06-05,23.28,0.0,inf
2012-06-06,23.53,0.0,inf
2012-06-07,22.92,0.0,inf
2012-06-08,23.49,0.0,inf
2012-06-11,22.05,0.0,inf
2012-06-12,22.04,0.0,inf
2012-06-13,22.8,0.0,inf
2012-06-14,22.83,0.0,inf
2012-06-15,22.32,0.0,inf
2012-06-18,23.02,0.0,inf
2012-06-19,23.71,0.0,inf
2012-06-20,24.54,0.0,inf
2012-06-21,24.18,0.0,inf
2012-06-22,24.25,0.0,inf
2012-06-25,23.65,0.0,inf
2012-06-26,23.83,0.0,inf
2012-06-27,23.97,0.0,inf
2012-06-28,24.25,0.0,inf
2012-06-29,24.33,0.0,inf
2012-07-02,24.82,0.0,inf
2012-07-03,24.08,0.0,inf
2012-07-05,23.61,0.0,inf
2012-07-06,24.24,0.0,inf
2012-07-09,23.9,0.0,inf
2012-07-10,23.86,0.0,inf
2012-07-11,24.79,0.0,inf
2012-07-12,23.78,0.0,inf
2012-07-13,24.14,0.0,inf
2012-07-16,24.23,0.0,inf
2012-07-17,23.6,0.0,inf
2012-07-18,22.84,0.0,inf
2012-07-19,22.05,0.0,inf
2012-07-20,21.55,0.0,inf
2012-07-23,21.55,0.0,inf
2012-07-24,20.38,0.0,inf
2012-07-25,20.41,0.0,inf
2012-07-26,19.2,-0.33,-58.18181818181818
2012-07-27,19.06,-0.33,-57.75757575757575
2012-07-30,19.03,-0.33,-57.666666666666664
2012-07-31,18.89,-0.33,-57.24242424242424
2012-08-01,18.17,-0.33,-55.06060606060606
2012-08-02,18.16,-0.33,-55.03030303030303
2012-08-03,18.26,-0.33,-55.333333333333336
2012-08-06,18.48,-0.33,-56.0
2012-08-07,18.42,-0.33,-55.81818181818182
2012-08-08,18.32,-0.33,-55.515151515151516
2012-08-09,17.89,-0.33,-54.21212121212121
2012-08-10,17.78,-0.33,-53.87878787878788
2012-08-13,18.19,-0.33,-55.121212121212125
2012-08-14,18.05,-0.33,-54.696969696969695
2012-08-15,18.2,-0.33,-55.15151515151515
2012-08-16,18.29,-0.33,-55.42424242424242
2012-08-17,18.4,-0.33,-55.75757575757575
2012-08-20,19.45,-0.33,-58.93939393939394
2012-08-21,19.57,-0.33,-59.303030303030305
2012-08-22,19.35,-0.33,-58.63636363636364
2012-08-23,19.29,-0.33,-58.454545454545446
2012-08-24,19.27,-0.33,-58.39393939393939
2012-08-27,19.02,-0.33,-57.63636363636363
2012-08-28,18.52,-0.33,-56.12121212121212
2012-08-29,18.33,-0.33,-55.54545454545454
2012-08-30,18.32,-0.33,-55.515151515151516
2012-08-31,18.45,-0.33,-55.90909090909091
2012-09-04,18.1,-0.33,-54.84848484848485
2012-09-05,19.07,-0.33,-57.78787878787879
2012-09-06,19.57,-0.33,-59.303030303030305
2012-09-07,19.7,-0.33,-59.696969696969695
2012-09-10,20.06,-0.33,-60.78787878787878
2012-09-11,19.8,-0.33,-60.0
2012-09-12,20.31,-0.33,-61.54545454545454
2012-09-13,20.09,-0.33,-60.878787878787875
2012-09-14,20.06,-0.33,-60.78787878787878
2012-09-17,19.73,-0.33,-59.78787878787879
2012-09-18,19.27,-0.33,-58.39393939393939
2012-09-19,20.69,-0.33,-62.696969696969695
2012-09-20,20.26,-0.33,-61.3939393939394
2012-09-21,20.02,-0.33,-60.666666666666664
2012-09-24,20.2,-0.33,-61.212121212121204
2012-09-25,19.83,-0.33,-60.090909090909086
2012-09-26,20.16,-0.33,-61.090909090909086
2012-09-27,19.36,-0.33,-58.666666666666664
2012-09-28,19.5,-0.33,-59.090909090909086
2012-10-01,19.79,-0.33,-59.96969696969696
2012-10-02,19.94,-0.33,-60.42424242424242
2012-10-03,21.14,-0.33,-64.06060606060606
2012-10-04,20.81,-0.33,-63.060606060606055
2012-10-05,21.07,-0.33,-63.848484848484844
2012-10-08,20.9,-0.33,-63.33333333333333
2012-10-09,20.49,-0.33,-62.090909090909086
2012-10-10,20.18,-0.33,-61.15151515151515
2012-10-11,19.91,-0.33,-60.33333333333333
2012-10-12,20.0,-0.33,-60.6060606060606
2012-10-15,20.4,-0.33,-61.81818181818181
2012-10-16,20.35,-0.33,-61.66666666666667
2012-10-17,20.62,-0.33,-62.484848484848484
2012-10-18,20.59,-0.33,-62.39393939393939
2012-10-19,20.13,-0.33,-60.99999999999999
2012-10-22,20.48,-0.33,-62.06060606060606
2012-10-23,20.49,-0.33,-62.090909090909086
2012-10-24,20.27,-0.33,-61.42424242424242
2012-10-25,19.26,0.02,963.0000000000001
2012-10-26,19.22,0.02,960.9999999999999
2012-10-31,19.21,0.02,960.5
2012-11-01,19.48,0.02,974.0
2012-11-02,19.73,0.02,986.5
2012-11-05,20.25,0.02,1012.5
2012-11-06,20.47,0.02,1023.4999999999999
2012-11-07,20.53,0.02,1026.5
2012-11-08,21.23,0.02,1061.5
2012-11-09,21.05,0.02,1052.5
2012-11-12,21.04,0.02,1052.0
2012-11-13,20.94,0.02,1047.0
2012-11-14,19.98,0.02,999.0
2012-11-15,19.51,0.02,975.5000000000001
2012-11-16,19.5,0.02,975.0
2012-11-19,19.7,0.02,985.0
2012-11-20,19.77,0.02,988.5
2012-11-21,19.92,0.02,996.0000000000001
2012-11-23,20.1,0.02,1005.0
2012-11-26,20.18,0.02,1009.0
2012-11-27,20.14,0.02,1007.0
2012-11-28,20.18,0.02,1009.0
2012-11-29,20.17,0.02,1008.5000000000001
2012-11-30,20.22,0.02,1010.9999999999999
2012-12-03,19.82,0.02,991.0
2012-12-04,19.85,0.02,992.5
2012-12-05,19.89,0.02,994.5
2012-12-06,20.51,0.02,1025.5
2012-12-07,20.51,0.02,1025.5
2012-12-10,20.89,0.02,1044.5
2012-12-11,21.71,0.02,1085.5
2012-12-12,21.41,0.02,1070.5
2012-12-13,23.06,0.02,1153.0
2012-12-14,23.01,0.02,1150.5
2012-12-17,23.35,0.02,1167.5
2012-12-18,23.57,0.02,1178.5
2012-12-19,23.96,0.02,1198.0
2012-12-20,24.11,0.02,1205.5
2012-12-21,24.19,0.02,1209.5
2012-12-24,23.87,0.02,1193.5
2012-12-26,23.68,0.02,1184.0
2012-12-27,23.19,0.02,1159.5
2012-12-28,23.04,0.02,1152.0
2012-12-31,23.38,0.02,1169.0
2013-01-02,24.19,0.02,1209.5
2013-01-03,24.93,0.02,1246.5
2013-01-04,25.85,0.02,1292.5
2013-01-07,25.67,0.02,1283.5
2013-01-08,25.62,0.02,1281.0
2013-01-09,25.64,0.02,1282.0
2013-01-10,25.39,0.02,1269.5
2013-01-11,25.99,0.02,1299.5
2013-01-14,25.99,0.02,1299.5
2013-01-15,25.96,0.02,1298.0
2013-01-16,26.2,0.02,1310.0
2013-01-17,25.76,0.02,1288.0
2013-01-18,24.79,0.02,1239.5
2013-01-22,25.2,0.02,1260.0
2013-01-23,25.0,0.02,1250.0
2013-01-24,25.54,0.02,1277.0
2013-01-25,25.5,0.02,1275.0
2013-01-28,24.8,0.02,1240.0
2013-01-29,23.96,0.02,1198.0
2013-01-30,24.08,0.02,1204.0
2013-01-31,24.15,0.02,1207.5
2013-02-01,24.18,0.02,1209.0
2013-02-04,23.95,0.02,1197.5
2013-02-05,24.26,0.02,1213.0
2013-02-06,25.32,0.02,1266.0
2013-02-07,25.72,0.02,1286.0
2013-02-08,26.31,0.02,1315.5
2013-02-11,26.51,0.02,1325.5
2013-02-12,25.89,0.02,1294.5
2013-02-13,26.19,0.02,1309.5
2013-02-14,25.87,0.02,1293.5
