date,IP,IP_EPS,PE Ratio
1969-01-14,8.63,0.81,10.654320987654321
1969-01-15,8.97,0.81,11.074074074074074
1969-01-16,9.21,0.81,11.37037037037037
1969-01-17,9.12,0.81,11.259259259259258
1969-01-20,9.15,0.81,11.296296296296296
1969-01-21,9.09,0.81,11.222222222222221
1969-01-22,9.34,0.81,11.530864197530864
1969-01-23,9.37,0.81,11.5679012345679
1969-01-24,9.34,0.81,11.530864197530864
1969-01-27,9.25,0.81,11.419753086419753
1969-01-28,9.21,0.81,11.37037037037037
1969-01-29,9.18,0.81,11.333333333333332
1969-01-30,9.25,0.81,11.419753086419753
1969-01-31,9.21,0.81,11.37037037037037
1969-02-03,9.52,0.81,11.753086419753085
1969-02-04,9.68,0.81,11.950617283950615
1969-02-05,9.52,0.81,11.753086419753085
1969-02-06,9.55,0.81,11.790123456790123
1969-02-07,9.58,0.81,11.82716049382716
1969-02-11,9.77,0.81,12.061728395061728
1969-02-12,9.58,0.81,11.82716049382716
1969-02-13,9.4,0.81,11.604938271604938
1969-02-14,9.4,0.81,11.604938271604938
1969-02-17,9.31,0.81,11.493827160493828
1969-02-18,9.25,0.81,11.419753086419753
1969-02-19,9.18,0.81,11.333333333333332
1969-02-20,9.18,0.81,11.333333333333332
1969-02-24,8.72,0.81,10.765432098765432
1969-02-25,8.72,0.81,10.765432098765432
1969-02-26,8.81,0.81,10.876543209876543
1969-02-27,8.91,0.81,11.0
1969-02-28,9.06,0.81,11.185185185185185
1969-03-03,9.21,0.81,11.37037037037037
1969-03-04,9.37,0.81,11.5679012345679
1969-03-05,9.46,0.81,11.679012345679013
1969-03-06,9.46,0.81,11.679012345679013
1969-03-07,9.31,0.81,11.493827160493828
1969-03-10,9.21,0.81,11.37037037037037
1969-03-11,9.34,0.81,11.530864197530864
1969-03-12,9.34,0.81,11.530864197530864
1969-03-13,9.37,0.81,11.5679012345679
1969-03-14,9.52,0.81,11.753086419753085
1969-03-17,9.68,0.81,11.950617283950615
1969-03-18,9.83,0.81,12.135802469135802
1969-03-19,9.89,0.81,12.209876543209877
1969-03-20,9.86,0.81,12.172839506172838
1969-03-21,9.86,0.81,12.172839506172838
1969-03-24,9.83,0.81,12.135802469135802
1969-03-25,9.86,0.81,12.172839506172838
1969-03-26,10.17,0.81,12.555555555555555
1969-03-27,10.42,0.81,12.864197530864196
1969-03-28,10.51,0.81,12.975308641975307
1969-04-01,10.57,0.81,13.049382716049383
1969-04-02,10.23,0.81,12.62962962962963
1969-04-03,10.11,0.81,12.48148148148148
1969-04-07,10.08,0.81,12.444444444444443
1969-04-08,10.36,0.81,12.790123456790122
1969-04-09,10.48,0.81,12.93827160493827
1969-04-10,10.45,0.81,12.901234567901232
1969-04-11,10.57,0.81,13.049382716049383
1969-04-14,10.63,0.81,13.123456790123457
1969-04-15,10.6,0.81,13.08641975308642
1969-04-16,10.57,0.81,13.049382716049383
1969-04-17,10.72,0.81,13.234567901234568
1969-04-18,10.72,0.81,13.234567901234568
1969-04-21,10.79,0.81,13.320987654320986
1969-04-22,10.85,0.81,13.39506172839506
1969-04-23,11.0,0.81,13.580246913580247
1969-04-24,10.94,0.81,13.50617283950617
1969-04-25,11.22,0.81,13.851851851851851
1969-04-28,11.22,0.81,13.851851851851851
1969-04-29,11.28,0.81,13.925925925925924
1969-04-30,11.16,0.81,13.777777777777777
1969-05-01,11.19,0.81,13.814814814814813
1969-05-02,11.22,0.81,13.851851851851851
1969-05-05,11.16,0.81,13.777777777777777
1969-05-06,11.09,0.81,13.691358024691358
1969-05-07,11.0,0.81,13.580246913580247
1969-05-08,11.13,0.81,13.74074074074074
1969-05-09,11.09,0.81,13.691358024691358
1969-05-12,11.06,0.81,13.654320987654321
1969-05-13,10.88,0.81,13.432098765432098
1969-05-14,11.0,0.81,13.580246913580247
1969-05-15,10.97,0.81,13.54320987654321
1969-05-16,11.16,0.81,13.777777777777777
1969-05-19,11.22,0.81,13.851851851851851
1969-05-20,11.16,0.81,13.777777777777777
1969-05-21,10.94,0.81,13.50617283950617
1969-05-22,10.88,0.81,13.432098765432098
1969-05-23,10.85,0.81,13.39506172839506
1969-05-26,10.94,0.81,13.50617283950617
1969-05-27,10.79,0.81,13.320987654320986
1969-05-28,10.72,0.81,13.234567901234568
1969-05-29,10.82,0.81,13.358024691358024
1969-06-02,10.79,0.81,13.320987654320986
1969-06-03,10.66,0.81,13.160493827160494
1969-06-04,10.72,0.81,13.234567901234568
1969-06-05,10.48,0.81,12.93827160493827
1969-06-06,10.29,0.81,12.703703703703702
1969-06-09,10.02,0.81,12.370370370370368
1969-06-10,10.11,0.81,12.48148148148148
1969-06-11,10.11,0.81,12.48148148148148
1969-06-12,9.99,0.81,12.333333333333332
1969-06-13,9.8,0.81,12.098765432098766
1969-06-16,9.8,0.81,12.098765432098766
1969-06-17,9.68,0.81,11.950617283950615
1969-06-18,9.77,0.81,12.061728395061728
1969-06-19,9.46,0.81,11.679012345679013
1969-06-20,9.55,0.81,11.790123456790123
1969-06-23,9.52,0.81,11.753086419753085
1969-06-24,9.86,0.81,12.172839506172838
1969-06-25,9.83,0.81,12.135802469135802
1969-06-26,9.49,0.81,11.716049382716049
1969-06-27,9.49,0.81,11.716049382716049
1969-06-30,9.49,0.81,11.716049382716049
1969-07-01,9.68,0.81,11.950617283950615
1969-07-02,9.62,0.81,11.87654320987654
1969-07-03,9.58,0.81,11.82716049382716
1969-07-07,9.37,0.81,11.5679012345679
1969-07-08,9.18,0.81,11.333333333333332
1969-07-09,9.09,0.81,11.222222222222221
1969-07-10,8.94,0.81,11.037037037037036
1969-07-11,9.0,0.81,11.11111111111111
1969-07-14,8.84,0.81,10.913580246913579
1969-07-15,8.75,0.81,10.802469135802468
1969-07-16,8.91,0.81,11.0
1969-07-17,9.34,0.81,11.530864197530864
1969-07-18,9.31,0.81,11.493827160493828
1969-07-22,9.18,0.81,11.333333333333332
1969-07-23,9.21,0.81,11.37037037037037
1969-07-24,9.09,0.81,11.222222222222221
1969-07-25,9.06,0.81,11.185185185185185
1969-07-28,8.84,0.81,10.913580246913579
1969-07-29,8.81,0.81,10.876543209876543
1969-07-30,9.09,0.81,11.222222222222221
1969-07-31,9.21,0.81,11.37037037037037
1969-08-01,9.58,0.81,11.82716049382716
1969-08-04,9.37,0.81,11.5679012345679
1969-08-05,9.4,0.81,11.604938271604938
1969-08-06,9.49,0.81,11.716049382716049
1969-08-07,9.74,0.81,12.024691358024691
1969-08-08,9.55,0.81,11.790123456790123
1969-08-11,9.55,0.81,11.790123456790123
1969-08-12,9.52,0.81,11.753086419753085
1969-08-13,9.4,0.81,11.604938271604938
1969-08-14,9.46,0.81,11.679012345679013
1969-08-15,9.62,0.81,11.87654320987654
1969-08-18,9.77,0.81,12.061728395061728
1969-08-19,9.83,0.81,12.135802469135802
1969-08-20,9.74,0.81,12.024691358024691
1969-08-21,9.8,0.81,12.098765432098766
1969-08-22,9.95,0.81,12.28395061728395
1969-08-25,9.77,0.81,12.061728395061728
1969-08-26,9.65,0.81,11.91358024691358
1969-08-27,9.65,0.81,11.91358024691358
1969-08-28,9.74,0.81,12.024691358024691
1969-08-29,9.83,0.81,12.135802469135802
1969-09-02,9.92,0.81,12.246913580246913
1969-09-03,9.86,0.81,12.172839506172838
1969-09-04,9.71,0.81,11.987654320987655
1969-09-05,9.74,0.81,12.024691358024691
1969-09-08,9.62,0.81,11.87654320987654
1969-09-09,9.55,0.81,11.790123456790123
1969-09-10,9.43,0.81,11.641975308641975
1969-09-11,9.58,0.81,11.82716049382716
1969-09-12,9.65,0.81,11.91358024691358
1969-09-15,9.46,0.81,11.679012345679013
1969-09-16,9.52,0.81,11.753086419753085
1969-09-17,9.58,0.81,11.82716049382716
1969-09-18,9.65,0.81,11.91358024691358
1969-09-19,9.65,0.81,11.91358024691358
1969-09-22,9.74,0.81,12.024691358024691
1969-09-23,9.86,0.81,12.172839506172838
1969-09-24,10.02,0.81,12.370370370370368
1969-09-25,9.74,0.81,12.024691358024691
1969-09-26,9.83,0.81,12.135802469135802
1969-09-29,9.4,0.81,11.604938271604938
1969-09-30,9.31,0.81,11.493827160493828
1969-10-01,9.31,0.81,11.493827160493828
1969-10-02,9.46,0.81,11.679012345679013
1969-10-03,9.46,0.81,11.679012345679013
1969-10-06,9.31,0.81,11.493827160493828
1969-10-07,9.34,0.81,11.530864197530864
1969-10-08,9.37,0.81,11.5679012345679
1969-10-09,9.37,0.81,11.5679012345679
1969-10-10,9.43,0.81,11.641975308641975
1969-10-13,9.52,0.81,11.753086419753085
1969-10-14,9.86,0.81,12.172839506172838
1969-10-15,9.86,0.81,12.172839506172838
1969-10-16,9.86,0.81,12.172839506172838
1969-10-17,9.8,0.81,12.098765432098766
1969-10-20,9.77,0.81,12.061728395061728
1969-10-21,9.83,0.81,12.135802469135802
1969-10-22,9.99,0.81,12.333333333333332
1969-10-23,9.95,0.81,12.28395061728395
1969-10-24,10.02,0.81,12.370370370370368
1969-10-27,9.95,0.81,12.28395061728395
1969-10-28,9.99,0.81,12.333333333333332
1969-10-29,10.11,0.81,12.48148148148148
1969-10-30,10.11,0.81,12.48148148148148
1969-10-31,10.02,0.81,12.370370370370368
1969-11-03,10.11,0.81,12.48148148148148
1969-11-04,10.08,0.81,12.444444444444443
1969-11-05,10.42,0.81,12.864197530864196
1969-11-06,10.39,0.81,12.82716049382716
1969-11-07,10.48,0.81,12.93827160493827
1969-11-10,10.6,0.81,13.08641975308642
1969-11-11,10.66,0.81,13.160493827160494
1969-11-12,10.54,0.81,13.012345679012343
1969-11-13,10.29,0.81,12.703703703703702
1969-11-14,10.11,0.81,12.48148148148148
1969-11-17,10.2,0.81,12.592592592592592
1969-11-18,10.11,0.81,12.48148148148148
1969-11-19,9.86,0.81,12.172839506172838
1969-11-20,9.68,0.81,11.950617283950615
1969-11-21,9.49,0.81,11.716049382716049
1969-11-24,9.25,0.81,11.419753086419753
1969-11-25,9.18,0.81,11.333333333333332
1969-11-26,9.34,0.81,11.530864197530864
1969-11-28,9.49,0.81,11.716049382716049
1969-12-01,9.37,0.81,11.5679012345679
1969-12-02,9.34,0.81,11.530864197530864
1969-12-03,9.4,0.81,11.604938271604938
1969-12-04,9.62,0.81,11.87654320987654
1969-12-05,9.62,0.81,11.87654320987654
1969-12-08,9.55,0.81,11.790123456790123
1969-12-09,9.31,0.81,11.493827160493828
1969-12-10,9.31,0.81,11.493827160493828
1969-12-11,9.12,0.81,11.259259259259258
1969-12-12,9.09,0.81,11.222222222222221
1969-12-15,9.0,0.81,11.11111111111111
1969-12-16,8.84,0.81,10.913580246913579
1969-12-17,8.72,0.81,10.765432098765432
1969-12-18,8.97,0.81,11.074074074074074
1969-12-19,9.0,0.81,11.11111111111111
1969-12-22,8.94,0.81,11.037037037037036
1969-12-23,9.03,0.81,11.148148148148147
1969-12-24,9.21,0.81,11.37037037037037
1969-12-26,9.18,0.81,11.333333333333332
1969-12-29,9.0,0.81,11.11111111111111
1969-12-30,9.18,0.81,11.333333333333332
1969-12-31,9.15,0.81,11.296296296296296
1970-01-02,9.43,0.81,11.641975308641975
1970-01-05,9.77,0.81,12.061728395061728
1970-01-06,9.68,0.81,11.950617283950615
1970-01-07,9.46,0.81,11.679012345679013
1970-01-08,9.55,0.81,11.790123456790123
1970-01-09,9.46,0.81,11.679012345679013
1970-01-12,9.34,0.81,11.530864197530864
1970-01-13,9.28,0.81,11.456790123456788
1970-01-14,9.25,0.81,11.419753086419753
1970-01-15,9.15,0.81,11.296296296296296
1970-01-16,8.78,0.81,10.839506172839505
1970-01-19,8.84,0.81,10.913580246913579
1970-01-20,8.88,0.81,10.962962962962964
1970-01-21,8.78,0.81,10.839506172839505
1970-01-22,8.75,0.81,10.802469135802468
1970-01-23,8.57,0.81,10.580246913580247
1970-01-26,8.51,0.81,10.506172839506172
1970-01-27,8.41,0.81,10.382716049382715
1970-01-28,8.29,0.81,10.234567901234566
1970-01-29,8.07,0.81,9.962962962962962
1970-01-30,8.11,0.81,10.012345679012345
1970-02-02,8.17,0.81,10.08641975308642
1970-02-03,8.35,0.81,10.30864197530864
1970-02-04,8.44,0.81,10.419753086419751
1970-02-05,8.6,0.81,10.617283950617283
1970-02-06,8.88,0.81,10.962962962962964
1970-02-09,9.03,0.81,11.148148148148147
1970-02-10,9.0,0.81,11.11111111111111
1970-02-11,9.12,0.81,11.259259259259258
1970-02-12,9.25,0.81,11.419753086419753
1970-02-13,9.21,0.81,11.37037037037037
1970-02-16,8.84,0.81,10.913580246913579
1970-02-17,8.63,0.81,10.654320987654321
1970-02-18,8.81,0.81,10.876543209876543
1970-02-19,8.66,0.81,10.691358024691358
1970-02-20,8.66,0.81,10.691358024691358
1970-02-24,8.57,0.81,10.580246913580247
1970-02-25,8.78,0.81,10.839506172839505
1970-02-26,8.75,0.81,10.802469135802468
1970-02-27,8.97,0.81,11.074074074074074
1970-03-02,9.06,0.81,11.185185185185185
1970-03-03,9.0,0.81,11.11111111111111
1970-03-04,9.0,0.81,11.11111111111111
1970-03-05,9.03,0.81,11.148148148148147
1970-03-06,8.94,0.81,11.037037037037036
1970-03-09,8.81,0.81,10.876543209876543
1970-03-10,8.78,0.81,10.839506172839505
1970-03-11,8.75,0.81,10.802469135802468
1970-03-12,8.78,0.81,10.839506172839505
1970-03-13,8.66,0.81,10.691358024691358
1970-03-16,8.54,0.81,10.543209876543209
1970-03-17,8.54,0.81,10.543209876543209
1970-03-18,8.54,0.81,10.543209876543209
1970-03-19,8.51,0.81,10.506172839506172
1970-03-20,8.38,0.81,10.345679012345679
1970-03-23,8.41,0.81,10.382716049382715
1970-03-24,8.54,0.81,10.543209876543209
1970-03-25,8.66,0.81,10.691358024691358
1970-03-26,8.75,0.81,10.802469135802468
1970-03-30,8.66,0.81,10.691358024691358
1970-03-31,8.72,0.81,10.765432098765432
1970-04-01,8.91,0.81,11.0
1970-04-02,9.0,0.81,11.11111111111111
1970-04-03,9.09,0.81,11.222222222222221
1970-04-06,9.12,0.81,11.259259259259258
1970-04-07,9.21,0.81,11.37037037037037
1970-04-08,9.21,0.81,11.37037037037037
1970-04-09,9.28,0.81,11.456790123456788
1970-04-10,9.28,0.81,11.456790123456788
1970-04-13,9.25,0.81,11.419753086419753
1970-04-14,9.31,0.81,11.493827160493828
1970-04-15,9.31,0.81,11.493827160493828
1970-04-16,9.06,0.81,11.185185185185185
1970-04-17,8.94,0.81,11.037037037037036
1970-04-20,8.88,0.81,10.962962962962964
1970-04-21,8.75,0.81,10.802469135802468
1970-04-22,8.69,0.81,10.728395061728394
1970-04-23,8.57,0.81,10.580246913580247
1970-04-24,8.32,0.81,10.271604938271604
1970-04-27,8.29,0.81,10.234567901234566
1970-04-28,8.17,0.81,10.08641975308642
1970-04-29,8.32,0.81,10.271604938271604
1970-04-30,8.38,0.81,10.345679012345679
1970-05-01,8.51,0.81,10.506172839506172
1970-05-04,8.23,0.81,10.160493827160494
1970-05-05,8.17,0.81,10.08641975308642
1970-05-06,8.23,0.81,10.160493827160494
1970-05-07,8.26,0.81,10.19753086419753
1970-05-08,8.2,0.81,10.123456790123456
1970-05-11,8.17,0.81,10.08641975308642
1970-05-12,8.01,0.81,9.888888888888888
1970-05-13,7.77,0.81,9.592592592592592
1970-05-14,7.27,0.81,8.975308641975307
1970-05-15,7.52,0.81,9.28395061728395
1970-05-18,7.61,0.81,9.395061728395062
1970-05-19,7.52,0.81,9.28395061728395
1970-05-20,7.27,0.81,8.975308641975307
1970-05-21,7.24,0.81,8.93827160493827
1970-05-22,7.27,0.81,8.975308641975307
1970-05-25,7.09,0.81,8.753086419753085
1970-05-26,7.0,0.81,8.641975308641975
1970-05-27,7.61,0.81,9.395061728395062
1970-05-28,7.74,0.81,9.555555555555555
1970-05-29,7.83,0.81,9.666666666666666
1970-06-01,7.86,0.81,9.703703703703704
1970-06-02,8.07,0.81,9.962962962962962
1970-06-03,8.14,0.81,10.049382716049383
1970-06-04,8.01,0.81,9.888888888888888
1970-06-05,7.64,0.81,9.432098765432098
1970-06-08,7.98,0.81,9.851851851851851
1970-06-09,8.07,0.81,9.962962962962962
1970-06-10,8.04,0.81,9.925925925925924
1970-06-11,7.95,0.81,9.814814814814815
1970-06-12,7.98,0.81,9.851851851851851
1970-06-15,7.95,0.81,9.814814814814815
1970-06-16,8.23,0.81,10.160493827160494
1970-06-17,8.14,0.81,10.049382716049383
1970-06-18,7.98,0.81,9.851851851851851
1970-06-19,7.98,0.81,9.851851851851851
1970-06-22,7.7,0.81,9.506172839506172
1970-06-23,7.55,0.81,9.320987654320987
1970-06-24,7.4,0.81,9.135802469135802
1970-06-25,7.4,0.81,9.135802469135802
1970-06-26,7.37,0.81,9.098765432098764
1970-06-29,7.27,0.81,8.975308641975307
1970-06-30,7.52,0.81,9.28395061728395
1970-07-01,7.64,0.81,9.432098765432098
1970-07-02,7.83,0.81,9.666666666666666
1970-07-06,7.7,0.81,9.506172839506172
1970-07-07,7.64,0.81,9.432098765432098
1970-07-08,7.7,0.81,9.506172839506172
1970-07-09,7.95,0.81,9.814814814814815
1970-07-10,8.07,0.81,9.962962962962962
1970-07-13,8.11,0.81,10.012345679012345
1970-07-14,8.23,0.81,10.160493827160494
1970-07-15,8.32,0.81,10.271604938271604
1970-07-16,8.75,0.81,10.802469135802468
1970-07-17,8.84,0.81,10.913580246913579
1970-07-20,8.81,0.81,10.876543209876543
1970-07-21,8.41,0.81,10.382716049382715
1970-07-22,8.51,0.81,10.506172839506172
1970-07-23,8.48,0.81,10.469135802469136
1970-07-24,8.6,0.81,10.617283950617283
1970-07-27,8.6,0.81,10.617283950617283
1970-07-28,8.57,0.81,10.580246913580247
1970-07-29,8.54,0.81,10.543209876543209
1970-07-30,8.6,0.81,10.617283950617283
1970-07-31,8.51,0.81,10.506172839506172
1970-08-03,8.48,0.81,10.469135802469136
1970-08-04,8.44,0.81,10.419753086419751
1970-08-05,8.48,0.81,10.469135802469136
1970-08-06,8.38,0.81,10.345679012345679
1970-08-07,8.35,0.81,10.30864197530864
1970-08-10,8.17,0.81,10.08641975308642
1970-08-11,8.35,0.81,10.30864197530864
1970-08-12,8.41,0.81,10.382716049382715
1970-08-13,8.32,0.81,10.271604938271604
1970-08-14,8.51,0.81,10.506172839506172
1970-08-17,8.29,0.81,10.234567901234566
1970-08-18,8.26,0.81,10.19753086419753
1970-08-19,8.26,0.81,10.19753086419753
1970-08-20,8.23,0.81,10.160493827160494
1970-08-21,8.51,0.81,10.506172839506172
1970-08-24,8.81,0.81,10.876543209876543
1970-08-25,8.78,0.81,10.839506172839505
1970-08-26,8.88,0.81,10.962962962962964
1970-08-27,8.91,0.81,11.0
1970-08-28,8.88,0.81,10.962962962962964
1970-08-31,9.0,0.81,11.11111111111111
1970-09-01,9.0,0.81,11.11111111111111
1970-09-02,8.97,0.81,11.074074074074074
1970-09-03,9.03,0.81,11.148148148148147
1970-09-04,9.37,0.81,11.5679012345679
1970-09-08,9.4,0.81,11.604938271604938
1970-09-09,9.37,0.81,11.5679012345679
1970-09-10,9.18,0.81,11.333333333333332
1970-09-11,8.66,0.81,10.691358024691358
1970-09-14,8.51,0.81,10.506172839506172
1970-09-15,8.63,0.81,10.654320987654321
1970-09-16,8.54,0.81,10.543209876543209
1970-09-17,8.48,0.81,10.469135802469136
1970-09-18,8.51,0.81,10.506172839506172
1970-09-21,8.51,0.81,10.506172839506172
1970-09-22,8.6,0.81,10.617283950617283
1970-09-23,8.63,0.81,10.654320987654321
1970-09-24,8.66,0.81,10.691358024691358
1970-09-25,8.88,0.81,10.962962962962964
1970-09-28,8.84,0.81,10.913580246913579
1970-09-29,8.78,0.81,10.839506172839505
1970-09-30,8.78,0.81,10.839506172839505
1970-10-01,8.88,0.81,10.962962962962964
1970-10-02,8.78,0.81,10.839506172839505
1970-10-05,8.81,0.81,10.876543209876543
1970-10-06,8.84,0.81,10.913580246913579
1970-10-07,8.94,0.81,11.037037037037036
1970-10-08,8.81,0.81,10.876543209876543
1970-10-09,8.81,0.81,10.876543209876543
1970-10-12,8.57,0.81,10.580246913580247
1970-10-13,8.29,0.81,10.234567901234566
1970-10-14,8.2,0.81,10.123456790123456
1970-10-15,8.51,0.81,10.506172839506172
1970-10-16,8.48,0.81,10.469135802469136
1970-10-19,8.44,0.81,10.419753086419751
1970-10-20,8.51,0.81,10.506172839506172
1970-10-21,8.66,0.81,10.691358024691358
1970-10-22,8.63,0.81,10.654320987654321
1970-10-23,8.69,0.81,10.728395061728394
1970-10-26,8.66,0.81,10.691358024691358
1970-10-27,8.51,0.81,10.506172839506172
1970-10-28,8.51,0.81,10.506172839506172
1970-10-29,8.38,0.81,10.345679012345679
1970-10-30,8.29,0.81,10.234567901234566
1970-11-02,8.29,0.81,10.234567901234566
1970-11-03,8.17,0.81,10.08641975308642
1970-11-04,8.29,0.81,10.234567901234566
1970-11-05,8.07,0.81,9.962962962962962
1970-11-06,8.11,0.81,10.012345679012345
1970-11-09,8.14,0.81,10.049382716049383
1970-11-10,8.11,0.81,10.012345679012345
1970-11-11,8.11,0.81,10.012345679012345
1970-11-12,8.01,0.81,9.888888888888888
1970-11-13,7.98,0.81,9.851851851851851
1970-11-16,8.07,0.81,9.962962962962962
1970-11-17,7.89,0.81,9.74074074074074
1970-11-18,7.92,0.81,9.777777777777777
1970-11-19,7.77,0.81,9.592592592592592
1970-11-20,7.83,0.81,9.666666666666666
1970-11-23,7.83,0.81,9.666666666666666
1970-11-24,7.77,0.81,9.592592592592592
1970-11-25,7.61,0.81,9.395061728395062
1970-11-27,7.64,0.81,9.432098765432098
1970-11-30,7.92,0.81,9.777777777777777
1970-12-01,8.2,0.81,10.123456790123456
1970-12-02,8.35,0.81,10.30864197530864
1970-12-03,8.26,0.81,10.19753086419753
1970-12-04,8.07,0.81,9.962962962962962
1970-12-07,8.38,0.81,10.345679012345679
1970-12-08,8.48,0.81,10.469135802469136
1970-12-09,8.57,0.81,10.580246913580247
1970-12-10,8.6,0.81,10.617283950617283
1970-12-11,8.72,0.81,10.765432098765432
1970-12-14,8.78,0.81,10.839506172839505
1970-12-15,8.72,0.81,10.765432098765432
1970-12-16,8.57,0.81,10.580246913580247
1970-12-17,8.66,0.81,10.691358024691358
1970-12-18,8.75,0.81,10.802469135802468
1970-12-21,8.6,0.81,10.617283950617283
1970-12-22,8.72,0.81,10.765432098765432
1970-12-23,8.88,0.81,10.962962962962964
1970-12-24,8.91,0.81,11.0
1970-12-28,8.75,0.81,10.802469135802468
1970-12-29,8.69,0.81,10.728395061728394
1970-12-30,8.69,0.81,10.728395061728394
1970-12-31,8.69,0.81,10.728395061728394
1971-01-04,8.35,0.81,10.30864197530864
1971-01-05,8.54,0.81,10.543209876543209
1971-01-06,8.44,0.81,10.419753086419751
1971-01-07,8.48,0.81,10.469135802469136
1971-01-08,8.48,0.81,10.469135802469136
1971-01-11,8.51,0.81,10.506172839506172
1971-01-12,8.66,0.81,10.691358024691358
1971-01-13,8.66,0.81,10.691358024691358
1971-01-14,8.69,0.81,10.728395061728394
1971-01-15,8.72,0.81,10.765432098765432
1971-01-18,8.75,0.81,10.802469135802468
1971-01-19,8.69,0.81,10.728395061728394
1971-01-20,8.72,0.81,10.765432098765432
1971-01-21,8.69,0.81,10.728395061728394
1971-01-22,8.75,0.81,10.802469135802468
1971-01-25,9.09,0.81,11.222222222222221
1971-01-26,9.15,0.81,11.296296296296296
1971-01-27,9.15,0.81,11.296296296296296
1971-01-28,9.49,0.81,11.716049382716049
1971-01-29,9.4,0.81,11.604938271604938
1971-02-01,9.43,0.81,11.641975308641975
1971-02-02,9.37,0.81,11.5679012345679
1971-02-03,9.31,0.81,11.493827160493828
1971-02-04,9.43,0.81,11.641975308641975
1971-02-05,9.37,0.81,11.5679012345679
1971-02-08,9.34,0.81,11.530864197530864
1971-02-09,9.28,0.81,11.456790123456788
1971-02-10,9.06,0.81,11.185185185185185
1971-02-11,8.84,0.81,10.913580246913579
1971-02-12,8.88,0.81,10.962962962962964
1971-02-16,8.81,0.81,10.876543209876543
1971-02-17,8.88,0.81,10.962962962962964
1971-02-18,8.88,0.81,10.962962962962964
1971-02-19,8.88,0.81,10.962962962962964
1971-02-22,8.88,0.81,10.962962962962964
1971-02-23,8.94,0.81,11.037037037037036
1971-02-24,9.03,0.81,11.148148148148147
1971-02-25,9.06,0.81,11.185185185185185
1971-02-26,9.03,0.81,11.148148148148147
1971-03-01,9.15,0.81,11.296296296296296
1971-03-02,9.12,0.81,11.259259259259258
1971-03-03,9.06,0.81,11.185185185185185
1971-03-04,9.18,0.81,11.333333333333332
1971-03-05,9.12,0.81,11.259259259259258
1971-03-08,9.15,0.81,11.296296296296296
1971-03-09,9.34,0.81,11.530864197530864
1971-03-10,9.28,0.81,11.456790123456788
1971-03-11,9.03,0.81,11.148148148148147
1971-03-12,9.09,0.81,11.222222222222221
1971-03-15,9.03,0.81,11.148148148148147
1971-03-16,9.12,0.81,11.259259259259258
1971-03-17,9.0,0.81,11.11111111111111
1971-03-18,9.21,0.81,11.37037037037037
1971-03-19,9.15,0.81,11.296296296296296
1971-03-22,9.28,0.81,11.456790123456788
1971-03-23,9.28,0.81,11.456790123456788
1971-03-24,9.21,0.81,11.37037037037037
1971-03-25,9.21,0.81,11.37037037037037
1971-03-26,9.12,0.81,11.259259259259258
1971-03-29,9.09,0.81,11.222222222222221
1971-03-30,9.06,0.81,11.185185185185185
1971-03-31,9.09,0.81,11.222222222222221
1971-04-01,8.97,0.81,11.074074074074074
1971-04-02,8.84,0.81,10.913580246913579
1971-04-05,8.88,0.81,10.962962962962964
1971-04-06,8.81,0.81,10.876543209876543
1971-04-07,8.51,0.81,10.506172839506172
1971-04-08,8.32,0.81,10.271604938271604
1971-04-12,8.66,0.81,10.691358024691358
1971-04-13,8.78,0.81,10.839506172839505
1971-04-14,8.84,0.81,10.913580246913579
1971-04-15,8.91,0.81,11.0
1971-04-16,9.03,0.81,11.148148148148147
1971-04-19,9.21,0.81,11.37037037037037
1971-04-20,9.21,0.81,11.37037037037037
1971-04-21,9.18,0.81,11.333333333333332
1971-04-22,9.28,0.81,11.456790123456788
1971-04-23,9.37,0.81,11.5679012345679
1971-04-26,9.34,0.81,11.530864197530864
1971-04-27,9.52,0.81,11.753086419753085
1971-04-28,9.83,0.81,12.135802469135802
1971-04-29,9.86,0.81,12.172839506172838
1971-04-30,9.71,0.81,11.987654320987655
1971-05-03,9.52,0.81,11.753086419753085
1971-05-04,9.71,0.81,11.987654320987655
1971-05-05,9.71,0.81,11.987654320987655
1971-05-06,9.68,0.81,11.950617283950615
1971-05-07,9.55,0.81,11.790123456790123
1971-05-10,9.37,0.81,11.5679012345679
1971-05-11,9.49,0.81,11.716049382716049
1971-05-12,9.34,0.81,11.530864197530864
1971-05-13,9.49,0.81,11.716049382716049
1971-05-14,9.62,0.81,11.87654320987654
1971-05-17,9.58,0.81,11.82716049382716
1971-05-18,9.62,0.81,11.87654320987654
1971-05-19,9.62,0.81,11.87654320987654
1971-05-20,9.71,0.81,11.987654320987655
1971-05-21,9.62,0.81,11.87654320987654
1971-05-24,9.58,0.81,11.82716049382716
1971-05-25,9.31,0.81,11.493827160493828
1971-05-26,9.46,0.81,11.679012345679013
1971-05-27,9.37,0.81,11.5679012345679
1971-05-28,9.37,0.81,11.5679012345679
1971-06-01,9.46,0.81,11.679012345679013
1971-06-02,9.52,0.81,11.753086419753085
1971-06-03,9.4,0.81,11.604938271604938
1971-06-04,9.37,0.81,11.5679012345679
1971-06-07,9.18,0.81,11.333333333333332
1971-06-08,9.12,0.81,11.259259259259258
1971-06-09,8.94,0.81,11.037037037037036
1971-06-10,8.88,0.81,10.962962962962964
1971-06-11,8.88,0.81,10.962962962962964
