date,AVB,AVB_EPS,PE Ratio
2000-04-20,37.81,-0.03,-1260.3333333333335
2000-04-24,37.94,-0.03,-1264.6666666666667
2000-04-25,38.06,-0.03,-1268.6666666666667
2000-04-26,38.25,-0.03,-1275.0
2000-04-27,38.81,-0.03,-1293.6666666666667
2000-04-28,39.13,-0.03,-1304.3333333333335
2000-05-01,39.44,-0.03,-1314.6666666666667
2000-05-02,39.81,-0.03,-1327.0000000000002
2000-05-03,40.0,-0.03,-1333.3333333333335
2000-05-04,40.06,-0.03,-1335.3333333333335
2000-05-05,40.13,-0.03,-1337.6666666666667
2000-05-08,40.31,-0.03,-1343.6666666666667
2000-05-09,40.56,-0.03,-1352.0000000000002
2000-05-10,40.25,-0.03,-1341.6666666666667
2000-05-11,40.19,-0.03,-1339.6666666666667
2000-05-12,40.69,-0.03,-1356.3333333333333
2000-05-15,40.88,0.44,92.90909090909092
2000-05-16,40.81,0.44,92.75
2000-05-17,40.5,0.44,92.04545454545455
2000-05-18,40.56,0.44,92.18181818181819
2000-05-19,40.38,0.44,91.77272727272728
2000-05-22,40.25,0.44,91.47727272727273
2000-05-23,40.19,0.44,91.34090909090908
2000-05-24,40.25,0.44,91.47727272727273
2000-05-25,39.94,0.44,90.77272727272727
2000-05-26,39.94,0.44,90.77272727272727
2000-05-30,39.81,0.44,90.47727272727273
2000-05-31,39.75,0.44,90.3409090909091
2000-06-01,39.69,0.44,90.20454545454545
2000-06-02,39.88,0.44,90.63636363636364
2000-06-05,39.94,0.44,90.77272727272727
2000-06-06,40.0,0.44,90.9090909090909
2000-06-07,40.44,0.44,91.9090909090909
2000-06-08,40.81,0.44,92.75
2000-06-09,40.94,0.44,93.04545454545455
2000-06-12,41.34,0.44,93.95454545454547
2000-06-13,41.5,0.44,94.31818181818181
2000-06-14,42.38,0.44,96.31818181818183
2000-06-15,42.22,0.44,95.95454545454545
2000-06-16,41.59,0.44,94.52272727272728
2000-06-19,41.72,0.44,94.81818181818181
2000-06-20,41.72,0.44,94.81818181818181
2000-06-21,41.59,0.44,94.52272727272728
2000-06-22,41.47,0.44,94.25
2000-06-23,41.53,0.44,94.38636363636364
2000-06-26,41.84,0.44,95.0909090909091
2000-06-27,42.03,0.44,95.52272727272728
2000-06-28,41.91,0.44,95.24999999999999
2000-06-29,42.22,0.44,95.95454545454545
2000-06-30,41.72,0.44,94.81818181818181
2000-07-03,41.97,0.44,95.38636363636364
2000-07-05,42.78,0.44,97.22727272727273
2000-07-06,43.25,0.44,98.29545454545455
2000-07-07,43.09,0.44,97.93181818181819
2000-07-10,43.31,0.44,98.43181818181819
2000-07-11,43.34,0.44,98.50000000000001
2000-07-12,43.38,0.44,98.5909090909091
2000-07-13,43.13,0.44,98.02272727272728
2000-07-14,43.28,0.44,98.36363636363636
2000-07-17,42.97,0.44,97.6590909090909
2000-07-18,43.44,0.44,98.72727272727272
2000-07-19,43.5,0.44,98.86363636363636
2000-07-20,45.0,0.44,102.27272727272727
2000-07-21,45.56,0.44,103.54545454545455
2000-07-24,45.94,0.44,104.4090909090909
2000-07-25,45.78,0.44,104.04545454545455
2000-07-26,47.06,0.44,106.95454545454545
2000-07-27,47.56,0.44,108.0909090909091
2000-07-28,47.25,0.44,107.38636363636364
2000-07-31,47.13,0.44,107.11363636363637
2000-08-01,47.75,0.44,108.52272727272727
2000-08-02,47.88,0.44,108.81818181818183
2000-08-03,47.5,0.44,107.95454545454545
2000-08-04,47.0,0.44,106.81818181818181
2000-08-07,46.88,0.44,106.54545454545455
2000-08-08,46.63,0.44,105.97727272727273
2000-08-09,47.0,0.44,106.81818181818181
2000-08-10,46.84,0.44,106.45454545454547
2000-08-11,46.75,0.44,106.25
2000-08-14,46.69,0.45,103.75555555555555
2000-08-15,46.56,0.45,103.46666666666667
2000-08-16,46.72,0.45,103.82222222222222
2000-08-17,46.66,0.45,103.68888888888888
2000-08-18,46.31,0.45,102.91111111111111
2000-08-21,46.06,0.45,102.35555555555555
2000-08-22,45.94,0.45,102.08888888888887
2000-08-23,45.31,0.45,100.6888888888889
2000-08-24,44.81,0.45,99.57777777777778
2000-08-25,45.25,0.45,100.55555555555556
2000-08-28,44.94,0.45,99.86666666666666
2000-08-29,44.0,0.45,97.77777777777777
2000-08-30,45.16,0.45,100.35555555555554
2000-08-31,44.69,0.45,99.3111111111111
2000-09-01,44.59,0.45,99.08888888888889
2000-09-05,44.66,0.45,99.24444444444444
2000-09-06,45.44,0.45,100.97777777777777
2000-09-07,45.63,0.45,101.4
2000-09-08,46.44,0.45,103.19999999999999
2000-09-11,46.81,0.45,104.02222222222223
2000-09-12,47.25,0.45,105.0
2000-09-13,47.13,0.45,104.73333333333333
2000-09-14,47.13,0.45,104.73333333333333
2000-09-15,47.19,0.45,104.86666666666666
2000-09-18,46.97,0.45,104.37777777777777
2000-09-19,47.03,0.45,104.5111111111111
2000-09-20,47.19,0.45,104.86666666666666
2000-09-21,47.03,0.45,104.5111111111111
2000-09-22,47.16,0.45,104.79999999999998
2000-09-25,46.81,0.45,104.02222222222223
2000-09-26,47.19,0.45,104.86666666666666
2000-09-27,47.94,0.45,106.53333333333333
2000-09-28,47.91,0.45,106.46666666666665
2000-09-29,47.69,0.45,105.97777777777777
2000-10-02,46.56,0.45,103.46666666666667
2000-10-03,46.63,0.45,103.62222222222222
2000-10-04,45.69,0.45,101.53333333333333
2000-10-05,45.94,0.45,102.08888888888887
2000-10-06,45.88,0.45,101.95555555555556
2000-10-09,45.88,0.45,101.95555555555556
2000-10-10,45.94,0.45,102.08888888888887
2000-10-11,45.81,0.45,101.8
2000-10-12,45.0,0.45,100.0
2000-10-13,44.75,0.45,99.44444444444444
2000-10-16,44.75,0.45,99.44444444444444
2000-10-17,45.19,0.45,100.42222222222222
2000-10-18,45.13,0.45,100.28888888888889
2000-10-19,45.56,0.45,101.24444444444444
2000-10-20,45.75,0.45,101.66666666666666
2000-10-23,45.63,0.45,101.4
2000-10-24,44.94,0.45,99.86666666666666
2000-10-25,44.81,0.45,99.57777777777778
2000-10-26,45.38,0.45,100.84444444444445
2000-10-27,45.94,0.45,102.08888888888887
2000-10-30,45.69,0.45,101.53333333333333
2000-10-31,45.94,0.45,102.08888888888887
2000-11-01,45.88,0.45,101.95555555555556
2000-11-02,45.81,0.45,101.8
2000-11-03,45.69,0.45,101.53333333333333
2000-11-06,45.88,0.45,101.95555555555556
2000-11-07,45.94,0.45,102.08888888888887
2000-11-08,45.69,0.45,101.53333333333333
2000-11-09,45.63,0.45,101.4
2000-11-10,45.25,0.45,100.55555555555556
2000-11-13,45.38,0.45,100.84444444444445
2000-11-14,45.75,0.5,91.5
2000-11-15,45.94,0.5,91.88
2000-11-16,46.19,0.5,92.38
2000-11-17,46.19,0.5,92.38
2000-11-20,45.94,0.5,91.88
2000-11-21,46.0,0.5,92.0
2000-11-22,45.63,0.5,91.26
2000-11-24,45.44,0.5,90.88
2000-11-27,45.38,0.5,90.76
2000-11-28,45.56,0.5,91.12
2000-11-29,45.75,0.5,91.5
2000-11-30,46.81,0.5,93.62
2000-12-01,46.56,0.5,93.12
2000-12-04,46.94,0.5,93.88
2000-12-05,47.94,0.5,95.88
2000-12-06,47.81,0.5,95.62
2000-12-07,47.88,0.5,95.76
2000-12-08,48.25,0.5,96.5
2000-12-11,48.75,0.5,97.5
2000-12-12,48.63,0.5,97.26
2000-12-13,48.44,0.5,96.88
2000-12-14,48.81,0.5,97.62
2000-12-15,49.0,0.5,98.0
2000-12-18,50.19,0.5,100.38
2000-12-19,50.25,0.5,100.5
2000-12-20,49.56,0.5,99.12
2000-12-21,49.06,0.5,98.12
2000-12-22,47.75,0.5,95.5
2000-12-26,48.25,0.5,96.5
2000-12-27,49.25,0.5,98.5
2000-12-28,50.0,0.5,100.0
2000-12-29,50.13,0.5,100.26
2001-01-02,49.5,0.5,99.0
2001-01-03,49.5,0.5,99.0
2001-01-04,49.25,0.5,98.5
2001-01-05,48.06,0.5,96.12
2001-01-08,47.88,0.5,95.76
2001-01-09,48.13,0.5,96.26
2001-01-10,47.81,0.5,95.62
2001-01-11,47.81,0.5,95.62
2001-01-12,47.5,0.5,95.0
2001-01-16,46.56,0.5,93.12
2001-01-17,47.19,0.5,94.38
2001-01-18,47.5,0.5,95.0
2001-01-19,47.5,0.5,95.0
2001-01-22,47.06,0.5,94.12
2001-01-23,47.25,0.5,94.5
2001-01-24,46.56,0.5,93.12
2001-01-25,47.44,0.5,94.88
2001-01-26,47.0,0.5,94.0
2001-01-29,47.31,0.5,94.62
2001-01-30,48.26,0.5,96.52
2001-01-31,48.59,0.5,97.18
2001-02-01,48.27,0.5,96.54
2001-02-02,48.0,0.5,96.0
2001-02-05,47.75,0.5,95.5
2001-02-06,47.45,0.5,94.9
2001-02-07,46.48,0.5,92.96
2001-02-08,46.4,0.5,92.8
2001-02-09,46.0,0.5,92.0
2001-02-12,45.61,0.5,91.22
2001-02-13,45.95,0.5,91.9
2001-02-14,46.29,0.5,92.58
2001-02-15,46.43,0.5,92.86
2001-02-16,46.4,0.5,92.8
2001-02-20,46.3,0.5,92.6
2001-02-21,45.95,0.5,91.9
2001-02-22,45.54,0.5,91.08
2001-02-23,46.25,0.5,92.5
2001-02-26,46.5,0.5,93.0
2001-02-27,47.06,0.5,94.12
2001-02-28,47.49,0.5,94.98
2001-03-01,48.11,0.5,96.22
2001-03-02,48.89,0.5,97.78
2001-03-05,49.2,0.5,98.4
2001-03-06,48.7,0.5,97.4
2001-03-07,48.8,0.5,97.6
2001-03-08,48.65,0.5,97.3
2001-03-09,48.76,0.5,97.52
2001-03-12,48.8,0.5,97.6
2001-03-13,48.85,0.5,97.7
2001-03-14,48.82,0.5,97.64
2001-03-15,48.53,0.5,97.06
2001-03-16,48.66,0.5,97.32
2001-03-19,48.74,0.5,97.48
2001-03-20,49.08,0.5,98.16
2001-03-21,47.94,0.5,95.88
2001-03-22,47.47,0.5,94.94
2001-03-23,47.35,0.5,94.7
2001-03-26,48.14,0.5,96.28
2001-03-27,47.74,0.5,95.48
2001-03-28,46.14,0.5,92.28
2001-03-29,46.04,0.5,92.08
2001-03-30,45.81,0.5,91.62
2001-04-02,45.69,0.5,91.38
2001-04-03,44.9,0.5,89.8
2001-04-04,44.4,0.5,88.8
2001-04-05,44.89,0.5,89.78
2001-04-06,44.0,0.5,88.0
2001-04-09,44.25,0.5,88.5
2001-04-10,43.99,0.5,87.98
2001-04-11,43.0,0.5,86.0
2001-04-12,43.0,0.5,86.0
2001-04-16,42.65,0.5,85.3
2001-04-17,43.0,0.5,86.0
2001-04-18,44.12,0.5,88.24
2001-04-19,44.0,0.5,88.0
2001-04-20,43.58,0.5,87.16
2001-04-23,43.46,0.5,86.92
2001-04-24,44.4,0.5,88.8
2001-04-25,44.45,0.5,88.9
2001-04-26,45.15,0.5,90.3
2001-04-27,45.36,0.5,90.72
2001-04-30,45.4,0.5,90.8
2001-05-01,45.52,0.5,91.04
2001-05-02,45.04,0.5,90.08
2001-05-03,45.2,0.5,90.4
2001-05-04,45.17,0.5,90.34
2001-05-07,45.0,0.5,90.0
2001-05-08,45.04,0.5,90.08
2001-05-09,44.71,0.5,89.42
2001-05-10,44.4,0.5,88.8
2001-05-11,44.29,0.5,88.58
2001-05-14,44.15,0.5,88.3
2001-05-15,44.35,0.5,88.7
2001-05-16,44.41,0.5,88.82
2001-05-17,45.14,0.5,90.28
2001-05-18,45.58,0.5,91.16
2001-05-21,45.53,0.5,91.06
2001-05-22,45.67,0.5,91.34
2001-05-23,46.4,0.5,92.8
2001-05-24,46.62,0.5,93.24
2001-05-25,46.79,0.5,93.58
2001-05-29,46.44,0.5,92.88
2001-05-30,46.03,0.5,92.06
2001-05-31,46.33,0.5,92.66
2001-06-01,46.1,0.5,92.2
2001-06-04,46.5,0.5,93.0
2001-06-05,46.6,0.5,93.2
2001-06-06,46.68,0.5,93.36
2001-06-07,46.7,0.5,93.4
2001-06-08,46.55,0.5,93.1
2001-06-11,46.43,0.5,92.86
2001-06-12,46.34,0.5,92.68
2001-06-13,46.51,0.5,93.02
2001-06-14,46.37,0.5,92.74
2001-06-15,46.11,0.5,92.22
2001-06-18,45.86,0.5,91.72
2001-06-19,45.95,0.5,91.9
2001-06-20,46.5,0.5,93.0
2001-06-21,47.28,0.5,94.56
2001-06-22,47.15,0.5,94.3
2001-06-25,46.7,0.5,93.4
2001-06-26,47.06,0.5,94.12
2001-06-27,46.52,0.5,93.04
2001-06-28,47.0,0.5,94.0
2001-06-29,46.75,0.5,93.5
2001-07-02,47.53,0.5,95.06
2001-07-03,47.57,0.5,95.14
2001-07-05,47.52,0.5,95.04
2001-07-06,47.87,0.5,95.74
2001-07-09,47.66,0.5,95.32
2001-07-10,47.5,0.5,95.0
2001-07-11,47.2,0.5,94.4
2001-07-12,47.1,0.5,94.2
2001-07-13,47.6,0.5,95.2
2001-07-16,47.05,0.5,94.1
2001-07-17,47.0,0.5,94.0
2001-07-18,47.45,0.5,94.9
2001-07-19,47.2,0.5,94.4
2001-07-20,47.2,0.5,94.4
2001-07-23,47.18,0.5,94.36
2001-07-24,47.13,0.5,94.26
2001-07-25,47.64,0.5,95.28
2001-07-26,47.75,0.5,95.5
2001-07-27,47.81,0.5,95.62
2001-07-30,47.8,0.5,95.6
2001-07-31,47.85,0.5,95.7
2001-08-01,48.32,0.5,96.64
2001-08-02,48.76,0.5,97.52
2001-08-03,48.99,0.5,97.98
2001-08-06,49.18,0.5,98.36
2001-08-07,49.33,0.5,98.66
2001-08-08,49.48,0.5,98.96
2001-08-09,49.38,0.5,98.76
2001-08-10,49.9,0.5,99.8
2001-08-13,49.85,0.5,99.7
2001-08-14,50.0,0.54,92.59259259259258
2001-08-15,50.0,0.54,92.59259259259258
2001-08-16,50.0,0.54,92.59259259259258
2001-08-17,50.0,0.54,92.59259259259258
2001-08-20,50.24,0.54,93.03703703703704
2001-08-21,51.22,0.54,94.85185185185185
2001-08-22,51.19,0.54,94.79629629629629
2001-08-23,51.9,0.54,96.1111111111111
2001-08-24,51.05,0.54,94.53703703703702
2001-08-27,50.7,0.54,93.88888888888889
2001-08-28,51.04,0.54,94.5185185185185
2001-08-29,50.9,0.54,94.25925925925925
2001-08-30,50.67,0.54,93.83333333333333
2001-08-31,50.49,0.54,93.5
2001-09-04,49.89,0.54,92.38888888888889
2001-09-05,49.66,0.54,91.96296296296295
2001-09-06,48.87,0.54,90.49999999999999
2001-09-07,49.19,0.54,91.09259259259258
2001-09-10,48.95,0.54,90.64814814814815
2001-09-17,47.35,0.54,87.68518518518518
2001-09-18,48.12,0.54,89.1111111111111
2001-09-19,47.0,0.54,87.03703703703704
2001-09-20,45.65,0.54,84.53703703703702
2001-09-21,44.55,0.54,82.49999999999999
2001-09-24,44.7,0.54,82.77777777777777
2001-09-25,45.39,0.54,84.05555555555556
2001-09-26,46.89,0.54,86.83333333333333
2001-09-27,46.84,0.54,86.74074074074075
2001-09-28,47.75,0.54,88.42592592592592
2001-10-01,47.9,0.54,88.7037037037037
2001-10-02,48.09,0.54,89.05555555555556
2001-10-03,45.6,0.54,84.44444444444444
2001-10-04,46.51,0.54,86.12962962962962
2001-10-05,46.84,0.54,86.74074074074075
2001-10-08,46.52,0.54,86.14814814814815
2001-10-09,46.5,0.54,86.1111111111111
2001-10-10,46.62,0.54,86.33333333333333
2001-10-11,47.19,0.54,87.38888888888889
2001-10-12,47.07,0.54,87.16666666666666
2001-10-15,47.5,0.54,87.96296296296296
2001-10-16,47.52,0.54,88.0
2001-10-17,47.25,0.54,87.5
2001-10-18,46.44,0.54,85.99999999999999
2001-10-19,45.84,0.54,84.88888888888889
2001-10-22,45.1,0.54,83.51851851851852
2001-10-23,45.1,0.54,83.51851851851852
2001-10-24,44.48,0.54,82.37037037037035
2001-10-25,44.75,0.54,82.87037037037037
2001-10-26,45.5,0.54,84.25925925925925
2001-10-29,45.47,0.54,84.2037037037037
2001-10-30,45.16,0.54,83.62962962962962
2001-10-31,45.4,0.54,84.07407407407406
2001-11-01,46.34,0.54,85.81481481481481
2001-11-02,45.39,0.54,84.05555555555556
2001-11-05,45.6,0.54,84.44444444444444
2001-11-06,46.49,0.54,86.0925925925926
2001-11-07,46.11,0.54,85.38888888888889
2001-11-08,46.45,0.54,86.01851851851852
2001-11-09,46.4,0.54,85.92592592592592
2001-11-12,46.7,0.54,86.48148148148148
2001-11-13,47.63,0.54,88.20370370370371
2001-11-14,47.35,0.57,83.07017543859651
2001-11-15,47.78,0.57,83.82456140350878
2001-11-16,47.62,0.57,83.54385964912281
2001-11-19,48.0,0.57,84.21052631578948
2001-11-20,48.05,0.57,84.2982456140351
2001-11-21,48.06,0.57,84.31578947368422
2001-11-23,48.15,0.57,84.47368421052632
2001-11-26,47.97,0.57,84.15789473684211
2001-11-27,48.06,0.57,84.31578947368422
2001-11-28,48.25,0.57,84.64912280701755
2001-11-29,48.12,0.57,84.42105263157895
2001-11-30,48.35,0.57,84.82456140350878
2001-12-03,47.96,0.57,84.14035087719299
2001-12-04,48.49,0.57,85.07017543859651
2001-12-05,49.09,0.57,86.12280701754388
2001-12-06,49.4,0.57,86.66666666666667
2001-12-07,49.52,0.57,86.87719298245615
2001-12-10,49.34,0.57,86.56140350877195
2001-12-11,49.24,0.57,86.38596491228071
2001-12-12,48.47,0.57,85.03508771929825
2001-12-13,48.38,0.57,84.87719298245615
2001-12-14,48.35,0.57,84.82456140350878
2001-12-17,48.19,0.57,84.54385964912281
2001-12-18,48.5,0.57,85.08771929824562
2001-12-19,48.33,0.57,84.78947368421053
2001-12-20,47.45,0.57,83.24561403508773
2001-12-21,47.48,0.57,83.2982456140351
2001-12-24,47.36,0.57,83.08771929824562
2001-12-26,47.5,0.57,83.33333333333334
2001-12-27,47.2,0.57,82.80701754385966
2001-12-28,47.33,0.57,83.03508771929825
2001-12-31,47.31,0.57,83.00000000000001
2002-01-02,47.09,0.57,82.61403508771932
2002-01-03,47.59,0.57,83.49122807017545
2002-01-04,47.47,0.57,83.28070175438597
2002-01-07,47.35,0.57,83.07017543859651
2002-01-08,47.29,0.57,82.96491228070175
2002-01-09,47.18,0.57,82.77192982456141
2002-01-10,46.74,0.57,82.00000000000001
2002-01-11,46.36,0.57,81.33333333333334
2002-01-14,46.14,0.57,80.94736842105264
2002-01-15,45.91,0.57,80.54385964912281
2002-01-16,45.9,0.57,80.52631578947368
2002-01-17,45.84,0.57,80.42105263157896
2002-01-18,45.34,0.57,79.54385964912282
2002-01-22,45.37,0.57,79.59649122807018
2002-01-23,45.28,0.57,79.43859649122808
2002-01-24,45.16,0.57,79.2280701754386
2002-01-25,45.02,0.57,78.98245614035089
2002-01-28,44.64,0.57,78.31578947368422
2002-01-29,44.44,0.57,77.96491228070175
2002-01-30,44.6,0.57,78.24561403508773
2002-01-31,44.95,0.57,78.85964912280703
2002-02-01,45.45,0.57,79.73684210526316
2002-02-04,45.91,0.57,80.54385964912281
2002-02-05,45.96,0.57,80.63157894736842
2002-02-06,46.0,0.57,80.70175438596492
2002-02-07,45.71,0.57,80.19298245614036
2002-02-08,45.91,0.57,80.54385964912281
2002-02-11,46.32,0.57,81.26315789473685
2002-02-12,45.43,0.57,79.70175438596492
2002-02-13,45.79,0.57,80.33333333333334
2002-02-14,46.14,0.57,80.94736842105264
2002-02-15,45.97,0.57,80.64912280701755
2002-02-19,45.65,0.57,80.08771929824562
2002-02-20,45.98,0.57,80.66666666666667
2002-02-21,45.66,0.57,80.10526315789474
2002-02-22,46.12,0.57,80.91228070175438
2002-02-25,46.42,0.57,81.43859649122808
2002-02-26,46.6,0.57,81.75438596491229
2002-02-27,46.49,0.57,81.56140350877195
2002-02-28,46.14,0.57,80.94736842105264
2002-03-01,46.95,0.57,82.36842105263159
2002-03-04,47.42,0.57,83.19298245614036
2002-03-05,48.5,0.57,85.08771929824562
2002-03-06,49.01,0.57,85.98245614035088
2002-03-07,49.03,0.57,86.01754385964914
2002-03-08,48.96,0.57,85.89473684210527
2002-03-11,48.85,0.57,85.70175438596492
2002-03-12,48.73,0.57,85.49122807017544
2002-03-13,49.01,0.57,85.98245614035088
2002-03-14,49.69,0.57,87.17543859649123
2002-03-15,50.1,0.57,87.89473684210527
2002-03-18,50.03,0.57,87.77192982456141
2002-03-19,50.1,0.57,87.89473684210527
2002-03-20,50.05,0.57,87.80701754385966
2002-03-21,50.66,0.57,88.87719298245614
2002-03-22,50.29,0.57,88.2280701754386
2002-03-25,50.12,0.57,87.9298245614035
2002-03-26,50.25,0.57,88.15789473684211
2002-03-27,50.1,0.57,87.89473684210527
2002-03-28,49.8,0.57,87.36842105263158
2002-04-01,49.87,0.57,87.49122807017544
2002-04-02,50.39,0.57,88.40350877192984
2002-04-03,50.2,0.57,88.07017543859651
2002-04-04,50.25,0.57,88.15789473684211
2002-04-05,50.2,0.57,88.07017543859651
2002-04-08,50.56,0.57,88.70175438596492
2002-04-09,51.14,0.57,89.71929824561404
2002-04-10,52.0,0.57,91.2280701754386
2002-04-11,52.1,0.57,91.40350877192984
2002-04-12,52.65,0.57,92.36842105263159
2002-04-15,51.87,0.57,91.0
2002-04-16,50.99,0.57,89.4561403508772
2002-04-17,49.83,0.57,87.42105263157895
2002-04-18,49.65,0.57,87.10526315789474
2002-04-19,49.96,0.57,87.64912280701755
2002-04-22,49.55,0.57,86.9298245614035
2002-04-23,47.42,0.57,83.19298245614036
2002-04-24,47.7,0.57,83.6842105263158
2002-04-25,47.7,0.57,83.6842105263158
2002-04-26,47.41,0.57,83.17543859649123
2002-04-29,47.25,0.57,82.89473684210527
2002-04-30,47.67,0.57,83.63157894736842
2002-05-01,46.95,0.57,82.36842105263159
2002-05-02,47.0,0.57,82.4561403508772
2002-05-03,47.08,0.57,82.59649122807018
2002-05-06,46.99,0.57,82.43859649122808
2002-05-07,46.7,0.57,81.92982456140352
2002-05-08,46.52,0.57,81.61403508771932
2002-05-09,46.4,0.57,81.40350877192984
2002-05-10,46.1,0.57,80.87719298245615
2002-05-13,46.1,0.57,80.87719298245615
2002-05-14,46.36,0.57,81.33333333333334
2002-05-15,46.67,0.46,101.45652173913044
2002-05-16,46.1,0.46,100.21739130434783
2002-05-17,46.29,0.46,100.63043478260869
2002-05-20,46.1,0.46,100.21739130434783
2002-05-21,45.71,0.46,99.3695652173913
2002-05-22,45.66,0.46,99.26086956521738
2002-05-23,46.47,0.46,101.02173913043478
2002-05-24,46.51,0.46,101.1086956521739
2002-05-28,47.05,0.46,102.28260869565216
2002-05-29,47.78,0.46,103.8695652173913
2002-05-30,47.65,0.46,103.58695652173913
2002-05-31,47.36,0.46,102.95652173913042
2002-06-03,47.6,0.46,103.47826086956522
2002-06-04,47.8,0.46,103.91304347826086
2002-06-05,47.75,0.46,103.80434782608695
2002-06-06,47.74,0.46,103.78260869565217
2002-06-07,47.3,0.46,102.82608695652173
2002-06-10,47.03,0.46,102.23913043478261
2002-06-11,46.6,0.46,101.30434782608695
2002-06-12,46.8,0.46,101.7391304347826
2002-06-13,46.6,0.46,101.30434782608695
2002-06-14,46.1,0.46,100.21739130434783
2002-06-17,46.11,0.46,100.23913043478261
2002-06-18,45.81,0.46,99.58695652173913
2002-06-19,46.01,0.46,100.02173913043477
2002-06-20,46.5,0.46,101.08695652173913
2002-06-21,46.91,0.46,101.9782608695652
2002-06-24,46.69,0.46,101.49999999999999
2002-06-25,47.35,0.46,102.93478260869566
2002-06-26,46.6,0.46,101.30434782608695
2002-06-27,46.7,0.46,101.52173913043478
2002-06-28,46.7,0.46,101.52173913043478
2002-07-01,46.15,0.46,100.32608695652173
2002-07-02,45.84,0.46,99.65217391304348
2002-07-03,45.65,0.46,99.2391304347826
2002-07-05,45.7,0.46,99.34782608695653
2002-07-08,45.25,0.46,98.3695652173913
2002-07-09,45.0,0.46,97.82608695652173
2002-07-10,44.4,0.46,96.52173913043478
2002-07-11,43.9,0.46,95.43478260869564
2002-07-12,44.0,0.46,95.65217391304347
2002-07-15,43.68,0.46,94.95652173913042
2002-07-16,44.5,0.46,96.73913043478261
2002-07-17,43.9,0.46,95.43478260869564
2002-07-18,43.27,0.46,94.06521739130434
2002-07-19,42.2,0.46,91.73913043478261
2002-07-22,41.51,0.46,90.2391304347826
2002-07-23,40.7,0.46,88.47826086956522
2002-07-24,40.48,0.46,87.99999999999999
2002-07-25,41.22,0.46,89.6086956521739
2002-07-26,42.35,0.46,92.06521739130434
2002-07-29,43.4,0.46,94.34782608695652
2002-07-30,44.45,0.46,96.6304347826087
2002-07-31,44.95,0.46,97.71739130434783
2002-08-01,44.48,0.46,96.69565217391303
2002-08-02,44.25,0.46,96.19565217391303
2002-08-05,43.61,0.46,94.80434782608695
2002-08-06,43.76,0.46,95.13043478260869
2002-08-07,44.7,0.46,97.17391304347827
2002-08-08,44.75,0.46,97.28260869565217
2002-08-09,44.35,0.46,96.41304347826087
2002-08-12,45.45,0.46,98.80434782608695
2002-08-13,45.1,0.46,98.04347826086956
2002-08-14,44.93,0.36,124.80555555555556
2002-08-15,44.83,0.36,124.52777777777777
2002-08-16,45.0,0.36,125.0
2002-08-19,44.51,0.36,123.63888888888889
2002-08-20,44.0,0.36,122.22222222222223
2002-08-21,44.53,0.36,123.69444444444446
2002-08-22,44.01,0.36,122.25
2002-08-23,44.32,0.36,123.11111111111111
2002-08-26,44.84,0.36,124.55555555555557
2002-08-27,44.77,0.36,124.36111111111113
2002-08-28,44.89,0.36,124.69444444444446
2002-08-29,44.9,0.36,124.72222222222223
2002-08-30,45.25,0.36,125.69444444444444
2002-09-03,44.92,0.36,124.77777777777779
2002-09-04,44.85,0.36,124.58333333333334
2002-09-05,44.85,0.36,124.58333333333334
2002-09-06,44.95,0.36,124.86111111111113
2002-09-09,44.85,0.36,124.58333333333334
2002-09-10,44.99,0.36,124.97222222222223
2002-09-11,44.89,0.36,124.69444444444446
2002-09-12,44.75,0.36,124.30555555555556
2002-09-13,44.55,0.36,123.75
2002-09-16,44.55,0.36,123.75
2002-09-17,44.01,0.36,122.25
2002-09-18,43.83,0.36,121.75
2002-09-19,43.5,0.36,120.83333333333334
2002-09-20,43.5,0.36,120.83333333333334
2002-09-23,43.61,0.36,121.13888888888889
2002-09-24,43.15,0.36,119.86111111111111
2002-09-25,42.32,0.36,117.55555555555556
2002-09-26,42.79,0.36,118.86111111111111
2002-09-27,41.8,0.36,116.11111111111111
2002-09-30,41.8,0.36,116.11111111111111
2002-10-01,41.83,0.36,116.19444444444444
2002-10-02,41.15,0.36,114.30555555555556
2002-10-03,41.0,0.36,113.8888888888889
2002-10-04,40.64,0.36,112.8888888888889
2002-10-07,40.17,0.36,111.58333333333334
2002-10-08,38.7,0.36,107.50000000000001
2002-10-09,36.72,0.36,102.0
2002-10-10,37.65,0.36,104.58333333333333
2002-10-11,38.73,0.36,107.58333333333333
2002-10-14,38.33,0.36,106.47222222222221
2002-10-15,38.17,0.36,106.02777777777779
2002-10-16,37.89,0.36,105.25
2002-10-17,38.25,0.36,106.25
2002-10-18,38.15,0.36,105.97222222222223
2002-10-21,37.96,0.36,105.44444444444446
2002-10-22,37.25,0.36,103.47222222222223
2002-10-23,36.94,0.36,102.61111111111111
2002-10-24,37.45,0.36,104.02777777777779
2002-10-25,37.93,0.36,105.36111111111111
2002-10-28,37.81,0.36,105.02777777777779
2002-10-29,37.51,0.36,104.19444444444444
2002-10-30,37.8,0.36,105.0
2002-10-31,37.7,0.36,104.72222222222223
2002-11-01,38.05,0.36,105.69444444444444
2002-11-04,38.66,0.36,107.38888888888889
2002-11-05,38.43,0.36,106.75
2002-11-06,39.03,0.36,108.41666666666667
2002-11-07,38.8,0.36,107.77777777777777
2002-11-08,38.79,0.36,107.75
2002-11-11,38.57,0.36,107.1388888888889
2002-11-12,38.99,0.36,108.30555555555557
