date,ADI,ADI_EPS,PE Ratio
1990-06-07,1.42,0.03,47.333333333333336
1990-06-08,1.38,0.03,46.0
1990-06-11,1.38,0.03,46.0
1990-06-12,1.35,0.03,45.00000000000001
1990-06-13,1.33,0.03,44.333333333333336
1990-06-14,1.38,0.03,46.0
1990-06-15,1.4,0.03,46.666666666666664
1990-06-18,1.35,0.03,45.00000000000001
1990-06-19,1.31,0.03,43.66666666666667
1990-06-20,1.29,0.03,43.0
1990-06-21,1.25,0.03,41.66666666666667
1990-06-22,1.33,0.03,44.333333333333336
1990-06-25,1.29,0.03,43.0
1990-06-26,1.27,0.03,42.333333333333336
1990-06-27,1.25,0.03,41.66666666666667
1990-06-28,1.29,0.03,43.0
1990-06-29,1.25,0.03,41.66666666666667
1990-07-02,1.25,0.03,41.66666666666667
1990-07-03,1.23,0.03,41.0
1990-07-05,1.23,0.03,41.0
1990-07-06,1.23,0.03,41.0
1990-07-09,1.23,0.03,41.0
1990-07-10,1.21,0.03,40.333333333333336
1990-07-11,1.21,0.03,40.333333333333336
1990-07-12,1.21,0.03,40.333333333333336
1990-07-13,1.19,0.03,39.666666666666664
1990-07-16,1.21,0.03,40.333333333333336
1990-07-17,1.21,0.03,40.333333333333336
1990-07-18,1.21,0.03,40.333333333333336
1990-07-19,1.21,0.03,40.333333333333336
1990-07-20,1.19,0.03,39.666666666666664
1990-07-23,1.15,0.03,38.33333333333333
1990-07-24,1.15,0.03,38.33333333333333
1990-07-25,1.15,0.03,38.33333333333333
1990-07-26,1.15,0.03,38.33333333333333
1990-07-27,1.17,0.03,39.0
1990-07-30,1.13,0.03,37.666666666666664
1990-07-31,1.15,0.03,38.33333333333333
1990-08-01,1.15,0.03,38.33333333333333
1990-08-02,1.13,0.03,37.666666666666664
1990-08-03,1.06,0.03,35.333333333333336
1990-08-06,1.04,0.03,34.66666666666667
1990-08-07,1.06,0.03,35.333333333333336
1990-08-08,1.1,0.03,36.66666666666667
1990-08-09,1.1,0.03,36.66666666666667
1990-08-10,1.1,0.03,36.66666666666667
1990-08-13,1.08,0.03,36.00000000000001
1990-08-14,1.13,0.03,37.666666666666664
1990-08-15,1.15,0.03,38.33333333333333
1990-08-16,1.13,0.03,37.666666666666664
1990-08-17,1.1,0.03,36.66666666666667
1990-08-20,1.08,0.03,36.00000000000001
1990-08-21,1.04,0.03,34.66666666666667
1990-08-22,1.04,0.03,34.66666666666667
1990-08-23,0.98,0.03,32.666666666666664
1990-08-24,1.0,0.03,33.333333333333336
1990-08-27,1.08,0.03,36.00000000000001
1990-08-28,1.08,0.03,36.00000000000001
1990-08-29,1.1,0.03,36.66666666666667
1990-08-30,1.08,0.03,36.00000000000001
1990-08-31,1.1,0.03,36.66666666666667
1990-09-04,1.08,0.03,36.00000000000001
1990-09-05,1.08,0.03,36.00000000000001
1990-09-06,1.06,0.03,35.333333333333336
1990-09-07,1.08,0.03,36.00000000000001
1990-09-10,1.06,0.03,35.333333333333336
1990-09-11,1.08,0.03,36.00000000000001
1990-09-12,1.06,0.03,35.333333333333336
1990-09-13,1.06,0.03,35.333333333333336
1990-09-14,1.08,0.03,36.00000000000001
1990-09-17,1.08,0.03,36.00000000000001
1990-09-18,1.06,0.03,35.333333333333336
1990-09-19,1.06,0.03,35.333333333333336
1990-09-20,1.04,0.03,34.66666666666667
1990-09-21,1.02,0.03,34.0
1990-09-24,1.02,0.03,34.0
1990-09-25,1.04,0.03,34.66666666666667
1990-09-26,1.02,0.03,34.0
1990-09-27,1.04,0.03,34.66666666666667
1990-09-28,1.04,0.03,34.66666666666667
1990-10-01,1.08,0.03,36.00000000000001
1990-10-02,1.04,0.03,34.66666666666667
1990-10-03,1.04,0.03,34.66666666666667
1990-10-04,1.06,0.03,35.333333333333336
1990-10-05,1.06,0.03,35.333333333333336
1990-10-08,1.06,0.03,35.333333333333336
1990-10-09,1.02,0.03,34.0
1990-10-10,1.0,0.03,33.333333333333336
1990-10-11,1.0,0.03,33.333333333333336
1990-10-12,1.0,0.03,33.333333333333336
1990-10-15,0.98,0.03,32.666666666666664
1990-10-16,0.96,0.03,32.0
1990-10-17,0.96,0.03,32.0
1990-10-18,1.0,0.03,33.333333333333336
1990-10-19,0.98,0.03,32.666666666666664
1990-10-22,0.98,0.03,32.666666666666664
1990-10-23,1.0,0.03,33.333333333333336
1990-10-24,0.98,0.03,32.666666666666664
1990-10-25,0.98,0.03,32.666666666666664
1990-10-26,0.98,0.03,32.666666666666664
1990-10-29,0.98,0.03,32.666666666666664
1990-10-30,0.98,0.03,32.666666666666664
1990-10-31,0.96,0.03,32.0
1990-11-01,0.94,0.03,31.333333333333332
1990-11-02,0.94,0.03,31.333333333333332
1990-11-05,0.94,0.03,31.333333333333332
1990-11-06,0.94,0.03,31.333333333333332
1990-11-07,0.96,0.03,32.0
1990-11-08,0.98,0.03,32.666666666666664
1990-11-09,0.94,0.03,31.333333333333332
1990-11-12,1.0,0.03,33.333333333333336
1990-11-13,0.96,0.03,32.0
1990-11-14,0.98,0.03,32.666666666666664
1990-11-15,0.96,0.03,32.0
1990-11-16,0.96,0.03,32.0
1990-11-19,0.98,0.03,32.666666666666664
1990-11-20,0.96,0.03,32.0
1990-11-21,0.98,0.03,32.666666666666664
1990-11-23,0.98,0.03,32.666666666666664
1990-11-26,0.98,0.03,32.666666666666664
1990-11-27,1.0,0.03,33.333333333333336
1990-11-28,1.0,0.03,33.333333333333336
1990-11-29,1.04,0.03,34.66666666666667
1990-11-30,1.08,0.03,36.00000000000001
1990-12-03,1.1,0.03,36.66666666666667
1990-12-04,1.06,0.03,35.333333333333336
1990-12-05,1.06,0.03,35.333333333333336
1990-12-06,1.08,0.03,36.00000000000001
1990-12-07,1.08,0.03,36.00000000000001
1990-12-10,1.08,0.03,36.00000000000001
1990-12-11,1.08,0.03,36.00000000000001
1990-12-12,1.13,0.03,37.666666666666664
1990-12-13,1.17,0.03,39.0
1990-12-14,1.13,0.03,37.666666666666664
1990-12-17,1.13,0.03,37.666666666666664
1990-12-18,1.1,0.03,36.66666666666667
1990-12-19,1.17,0.03,39.0
1990-12-20,1.19,0.03,39.666666666666664
1990-12-21,1.19,0.03,39.666666666666664
1990-12-24,1.17,0.03,39.0
1990-12-26,1.17,0.03,39.0
1990-12-27,1.15,0.03,38.33333333333333
1990-12-28,1.13,0.03,37.666666666666664
1990-12-31,1.1,0.03,36.66666666666667
1991-01-02,1.15,0.03,38.33333333333333
1991-01-03,1.13,0.03,37.666666666666664
1991-01-04,1.15,0.03,38.33333333333333
1991-01-07,1.13,0.03,37.666666666666664
1991-01-08,1.13,0.03,37.666666666666664
1991-01-09,1.13,0.03,37.666666666666664
1991-01-10,1.13,0.03,37.666666666666664
1991-01-11,1.13,0.03,37.666666666666664
1991-01-14,1.1,0.03,36.66666666666667
1991-01-15,1.08,0.03,36.00000000000001
1991-01-16,1.1,0.03,36.66666666666667
1991-01-17,1.19,0.03,39.666666666666664
1991-01-18,1.17,0.03,39.0
1991-01-21,1.17,0.03,39.0
1991-01-22,1.25,0.03,41.66666666666667
1991-01-23,1.31,0.03,43.66666666666667
1991-01-24,1.29,0.03,43.0
1991-01-25,1.29,0.03,43.0
1991-01-28,1.31,0.03,43.66666666666667
1991-01-29,1.31,0.03,43.66666666666667
1991-01-30,1.33,0.03,44.333333333333336
1991-01-31,1.31,0.03,43.66666666666667
1991-02-01,1.35,0.03,45.00000000000001
1991-02-04,1.48,0.03,49.333333333333336
1991-02-05,1.5,0.03,50.0
1991-02-06,1.46,0.03,48.666666666666664
1991-02-07,1.46,0.03,48.666666666666664
1991-02-08,1.42,0.03,47.333333333333336
1991-02-11,1.46,0.03,48.666666666666664
1991-02-12,1.44,0.03,48.0
1991-02-13,1.48,0.03,49.333333333333336
1991-02-14,1.44,0.03,48.0
1991-02-15,1.48,0.03,49.333333333333336
1991-02-19,1.48,0.03,49.333333333333336
1991-02-20,1.48,0.03,49.333333333333336
1991-02-21,1.52,0.03,50.66666666666667
1991-02-22,1.6,0.03,53.333333333333336
1991-02-25,1.67,0.03,55.666666666666664
1991-02-26,1.63,0.03,54.33333333333333
1991-02-27,1.65,0.03,55.0
1991-02-28,1.65,0.03,55.0
1991-03-01,1.75,0.03,58.333333333333336
1991-03-04,1.81,0.03,60.333333333333336
1991-03-05,1.94,0.03,64.66666666666667
1991-03-06,1.92,0.03,64.0
1991-03-07,1.92,0.03,64.0
1991-03-08,1.96,0.03,65.33333333333333
1991-03-11,1.85,0.03,61.66666666666667
1991-03-12,1.81,0.03,60.333333333333336
1991-03-13,1.77,0.03,59.0
1991-03-14,1.79,0.03,59.66666666666667
1991-03-15,1.83,0.03,61.00000000000001
1991-03-18,1.92,0.03,64.0
1991-03-19,1.83,0.03,61.00000000000001
1991-03-20,1.81,0.03,60.333333333333336
1991-03-21,1.75,0.03,58.333333333333336
1991-03-22,1.81,0.03,60.333333333333336
1991-03-25,1.81,0.03,60.333333333333336
1991-03-26,1.88,0.03,62.666666666666664
1991-03-27,1.88,0.03,62.666666666666664
1991-03-28,1.88,0.03,62.666666666666664
1991-04-01,1.88,0.03,62.666666666666664
1991-04-02,1.96,0.03,65.33333333333333
1991-04-03,1.96,0.03,65.33333333333333
1991-04-04,1.92,0.03,64.0
1991-04-05,1.88,0.03,62.666666666666664
1991-04-08,1.92,0.03,64.0
1991-04-09,1.88,0.03,62.666666666666664
1991-04-10,1.83,0.03,61.00000000000001
1991-04-11,1.85,0.03,61.66666666666667
1991-04-12,1.85,0.03,61.66666666666667
1991-04-15,1.88,0.03,62.666666666666664
1991-04-16,1.85,0.03,61.66666666666667
1991-04-17,2.06,0.03,68.66666666666667
1991-04-18,2.0,0.03,66.66666666666667
1991-04-19,1.96,0.03,65.33333333333333
1991-04-22,1.9,0.03,63.333333333333336
1991-04-23,1.88,0.03,62.666666666666664
1991-04-24,1.83,0.03,61.00000000000001
1991-04-25,1.77,0.03,59.0
1991-04-26,1.81,0.03,60.333333333333336
1991-04-29,1.81,0.03,60.333333333333336
1991-04-30,1.81,0.03,60.333333333333336
1991-05-01,1.77,0.03,59.0
1991-05-02,1.75,0.03,58.333333333333336
1991-05-03,1.81,0.03,60.333333333333336
1991-05-06,1.79,0.03,59.66666666666667
1991-05-07,1.77,0.03,59.0
1991-05-08,1.79,0.03,59.66666666666667
1991-05-09,1.88,0.03,62.666666666666664
1991-05-10,1.88,0.03,62.666666666666664
1991-05-13,1.9,0.03,63.333333333333336
1991-05-14,1.85,0.03,61.66666666666667
1991-05-15,1.79,0.03,59.66666666666667
1991-05-16,1.81,0.03,60.333333333333336
1991-05-17,1.79,0.03,59.66666666666667
1991-05-20,1.75,0.03,58.333333333333336
1991-05-21,1.75,0.03,58.333333333333336
1991-05-22,1.88,0.03,62.666666666666664
1991-05-23,1.81,0.03,60.333333333333336
1991-05-24,1.79,0.03,59.66666666666667
1991-05-28,1.81,0.03,60.333333333333336
1991-05-29,1.83,0.03,61.00000000000001
1991-05-30,1.88,0.03,62.666666666666664
1991-05-31,1.83,0.03,61.00000000000001
1991-06-03,1.83,0.03,61.00000000000001
1991-06-04,1.81,0.03,60.333333333333336
1991-06-05,1.77,0.03,59.0
1991-06-06,1.75,0.03,58.333333333333336
1991-06-07,1.71,0.03,57.0
1991-06-10,1.69,0.03,56.333333333333336
1991-06-11,1.71,0.03,57.0
1991-06-12,1.65,0.03,55.0
1991-06-13,1.67,0.03,55.666666666666664
1991-06-14,1.71,0.03,57.0
1991-06-17,1.71,0.03,57.0
1991-06-18,1.71,0.03,57.0
1991-06-19,1.65,0.03,55.0
1991-06-20,1.63,0.03,54.33333333333333
1991-06-21,1.63,0.03,54.33333333333333
1991-06-24,1.52,0.03,50.66666666666667
1991-06-25,1.5,0.03,50.0
1991-06-26,1.5,0.03,50.0
1991-06-27,1.58,0.03,52.66666666666667
1991-06-28,1.58,0.03,52.66666666666667
1991-07-01,1.58,0.03,52.66666666666667
1991-07-02,1.58,0.03,52.66666666666667
1991-07-03,1.56,0.03,52.00000000000001
1991-07-05,1.56,0.03,52.00000000000001
1991-07-08,1.6,0.03,53.333333333333336
1991-07-09,1.63,0.03,54.33333333333333
1991-07-10,1.58,0.03,52.66666666666667
1991-07-11,1.58,0.03,52.66666666666667
1991-07-12,1.58,0.03,52.66666666666667
1991-07-15,1.67,0.03,55.666666666666664
1991-07-16,1.65,0.03,55.0
1991-07-17,1.67,0.03,55.666666666666664
1991-07-18,1.67,0.03,55.666666666666664
1991-07-19,1.65,0.03,55.0
1991-07-22,1.65,0.03,55.0
1991-07-23,1.48,0.03,49.333333333333336
1991-07-24,1.48,0.03,49.333333333333336
1991-07-25,1.52,0.03,50.66666666666667
1991-07-26,1.5,0.03,50.0
1991-07-29,1.48,0.03,49.333333333333336
1991-07-30,1.48,0.03,49.333333333333336
1991-07-31,1.42,0.03,47.333333333333336
1991-08-01,1.44,0.03,48.0
1991-08-02,1.44,0.03,48.0
1991-08-05,1.46,0.03,48.666666666666664
1991-08-06,1.5,0.03,50.0
1991-08-07,1.48,0.03,49.333333333333336
1991-08-08,1.27,0.03,42.333333333333336
1991-08-09,1.33,0.03,44.333333333333336
1991-08-12,1.31,0.03,43.66666666666667
1991-08-13,1.29,0.03,43.0
1991-08-14,1.29,0.03,43.0
1991-08-15,1.29,0.03,43.0
1991-08-16,1.29,0.03,43.0
1991-08-19,1.23,0.03,41.0
1991-08-20,1.23,0.03,41.0
1991-08-21,1.31,0.03,43.66666666666667
1991-08-22,1.29,0.03,43.0
1991-08-23,1.31,0.03,43.66666666666667
1991-08-26,1.29,0.03,43.0
1991-08-27,1.33,0.03,44.333333333333336
1991-08-28,1.33,0.03,44.333333333333336
1991-08-29,1.29,0.03,43.0
1991-08-30,1.29,0.03,43.0
1991-09-03,1.27,0.03,42.333333333333336
1991-09-04,1.29,0.03,43.0
1991-09-05,1.33,0.03,44.333333333333336
1991-09-06,1.27,0.03,42.333333333333336
1991-09-09,1.31,0.03,43.66666666666667
1991-09-10,1.31,0.03,43.66666666666667
1991-09-11,1.31,0.03,43.66666666666667
1991-09-12,1.33,0.03,44.333333333333336
1991-09-13,1.25,0.03,41.66666666666667
1991-09-16,1.25,0.03,41.66666666666667
1991-09-17,1.25,0.03,41.66666666666667
1991-09-18,1.29,0.03,43.0
1991-09-19,1.29,0.03,43.0
1991-09-20,1.31,0.03,43.66666666666667
1991-09-23,1.31,0.03,43.66666666666667
1991-09-24,1.29,0.03,43.0
1991-09-25,1.29,0.03,43.0
1991-09-26,1.29,0.03,43.0
1991-09-27,1.27,0.03,42.333333333333336
1991-09-30,1.29,0.03,43.0
1991-10-01,1.25,0.03,41.66666666666667
1991-10-02,1.19,0.03,39.666666666666664
1991-10-03,1.19,0.03,39.666666666666664
1991-10-04,1.19,0.03,39.666666666666664
1991-10-07,1.17,0.03,39.0
1991-10-08,1.17,0.03,39.0
1991-10-09,1.21,0.03,40.333333333333336
1991-10-10,1.19,0.03,39.666666666666664
1991-10-11,1.21,0.03,40.333333333333336
1991-10-14,1.23,0.03,41.0
1991-10-15,1.31,0.03,43.66666666666667
1991-10-16,1.35,0.03,45.00000000000001
1991-10-17,1.31,0.03,43.66666666666667
1991-10-18,1.29,0.03,43.0
1991-10-21,1.42,0.03,47.333333333333336
1991-10-22,1.63,0.03,54.33333333333333
1991-10-23,1.63,0.03,54.33333333333333
1991-10-24,1.54,0.03,51.333333333333336
1991-10-25,1.5,0.03,50.0
1991-10-28,1.5,0.03,50.0
1991-10-29,1.63,0.03,54.33333333333333
1991-10-30,1.6,0.03,53.333333333333336
1991-10-31,1.56,0.03,52.00000000000001
1991-11-01,1.52,0.03,50.66666666666667
1991-11-04,1.46,0.03,48.666666666666664
1991-11-05,1.46,0.03,48.666666666666664
1991-11-06,1.44,0.03,48.0
1991-11-07,1.46,0.03,48.666666666666664
1991-11-08,1.48,0.03,49.333333333333336
1991-11-11,1.48,0.03,49.333333333333336
1991-11-12,1.46,0.03,48.666666666666664
1991-11-13,1.46,0.03,48.666666666666664
1991-11-14,1.42,0.03,47.333333333333336
1991-11-15,1.33,0.03,44.333333333333336
1991-11-18,1.29,0.03,43.0
1991-11-19,1.25,0.03,41.66666666666667
1991-11-20,1.23,0.03,41.0
1991-11-21,1.27,0.03,42.333333333333336
1991-11-22,1.25,0.03,41.66666666666667
1991-11-25,1.19,0.03,39.666666666666664
1991-11-26,1.23,0.03,41.0
1991-11-27,1.25,0.03,41.66666666666667
1991-11-29,1.25,0.03,41.66666666666667
1991-12-02,1.23,0.03,41.0
1991-12-03,1.25,0.03,41.66666666666667
1991-12-04,1.33,0.03,44.333333333333336
1991-12-05,1.29,0.03,43.0
1991-12-06,1.31,0.03,43.66666666666667
1991-12-09,1.31,0.03,43.66666666666667
1991-12-10,1.29,0.03,43.0
1991-12-11,1.27,0.03,42.333333333333336
1991-12-12,1.31,0.03,43.66666666666667
1991-12-13,1.4,0.03,46.666666666666664
1991-12-16,1.35,0.03,45.00000000000001
1991-12-17,1.31,0.03,43.66666666666667
1991-12-18,1.31,0.03,43.66666666666667
1991-12-19,1.25,0.03,41.66666666666667
1991-12-20,1.29,0.03,43.0
1991-12-23,1.4,0.03,46.666666666666664
1991-12-24,1.42,0.03,47.333333333333336
1991-12-26,1.4,0.03,46.666666666666664
1991-12-27,1.4,0.03,46.666666666666664
1991-12-30,1.52,0.03,50.66666666666667
1991-12-31,1.58,0.03,52.66666666666667
1992-01-02,1.52,0.03,50.66666666666667
1992-01-03,1.65,0.03,55.0
1992-01-06,1.63,0.03,54.33333333333333
1992-01-07,1.63,0.03,54.33333333333333
1992-01-08,1.58,0.03,52.66666666666667
1992-01-09,1.6,0.03,53.333333333333336
1992-01-10,1.58,0.03,52.66666666666667
1992-01-13,1.69,0.03,56.333333333333336
1992-01-14,1.81,0.03,60.333333333333336
1992-01-15,1.71,0.03,57.0
1992-01-16,1.73,0.03,57.66666666666667
1992-01-17,1.73,0.03,57.66666666666667
1992-01-20,1.71,0.03,57.0
1992-01-21,1.63,0.03,54.33333333333333
1992-01-22,1.71,0.03,57.0
1992-01-23,1.71,0.03,57.0
1992-01-24,1.65,0.03,55.0
1992-01-27,1.73,0.03,57.66666666666667
1992-01-28,1.73,0.03,57.66666666666667
1992-01-29,1.65,0.03,55.0
1992-01-30,1.69,0.03,56.333333333333336
1992-01-31,1.69,0.03,56.333333333333336
1992-02-03,1.71,0.03,57.0
1992-02-04,1.81,0.03,60.333333333333336
1992-02-05,1.71,0.03,57.0
1992-02-06,1.58,0.03,52.66666666666667
1992-02-07,1.56,0.03,52.00000000000001
1992-02-10,1.6,0.03,53.333333333333336
1992-02-11,1.65,0.03,55.0
1992-02-12,1.6,0.03,53.333333333333336
1992-02-13,1.6,0.03,53.333333333333336
1992-02-14,1.58,0.03,52.66666666666667
1992-02-18,1.67,0.03,55.666666666666664
1992-02-19,1.63,0.03,54.33333333333333
1992-02-20,1.58,0.03,52.66666666666667
1992-02-21,1.58,0.03,52.66666666666667
1992-02-24,1.6,0.03,53.333333333333336
1992-02-25,1.58,0.03,52.66666666666667
1992-02-26,1.63,0.03,54.33333333333333
1992-02-27,1.63,0.03,54.33333333333333
1992-02-28,1.63,0.03,54.33333333333333
1992-03-02,1.63,0.03,54.33333333333333
1992-03-03,1.6,0.03,53.333333333333336
1992-03-04,1.6,0.03,53.333333333333336
1992-03-05,1.54,0.03,51.333333333333336
1992-03-06,1.56,0.03,52.00000000000001
1992-03-09,1.58,0.03,52.66666666666667
1992-03-10,1.58,0.03,52.66666666666667
1992-03-11,1.54,0.03,51.333333333333336
1992-03-12,1.48,0.03,49.333333333333336
1992-03-13,1.5,0.03,50.0
1992-03-16,1.52,0.03,50.66666666666667
1992-03-17,1.58,0.03,52.66666666666667
1992-03-18,1.63,0.03,54.33333333333333
1992-03-19,1.6,0.03,53.333333333333336
1992-03-20,1.63,0.03,54.33333333333333
1992-03-23,1.69,0.03,56.333333333333336
1992-03-24,1.71,0.03,57.0
1992-03-25,1.71,0.03,57.0
1992-03-26,1.67,0.03,55.666666666666664
1992-03-27,1.65,0.03,55.0
1992-03-30,1.65,0.03,55.0
1992-03-31,1.63,0.03,54.33333333333333
1992-04-01,1.6,0.03,53.333333333333336
1992-04-02,1.63,0.03,54.33333333333333
1992-04-03,1.63,0.03,54.33333333333333
1992-04-06,1.71,0.03,57.0
1992-04-07,1.65,0.03,55.0
1992-04-08,1.65,0.03,55.0
1992-04-09,1.67,0.03,55.666666666666664
1992-04-10,1.67,0.03,55.666666666666664
1992-04-13,1.69,0.03,56.333333333333336
1992-04-14,1.67,0.03,55.666666666666664
1992-04-15,1.69,0.03,56.333333333333336
1992-04-16,1.67,0.03,55.666666666666664
1992-04-20,1.65,0.03,55.0
1992-04-21,1.65,0.03,55.0
1992-04-22,1.6,0.03,53.333333333333336
1992-04-23,1.6,0.03,53.333333333333336
1992-04-24,1.6,0.03,53.333333333333336
1992-04-27,1.58,0.03,52.66666666666667
1992-04-28,1.56,0.03,52.00000000000001
1992-04-29,1.58,0.03,52.66666666666667
1992-04-30,1.73,0.03,57.66666666666667
1992-05-01,1.75,0.03,58.333333333333336
1992-05-04,1.73,0.03,57.66666666666667
1992-05-05,1.69,0.03,56.333333333333336
1992-05-06,1.67,0.03,55.666666666666664
1992-05-07,1.71,0.03,57.0
1992-05-08,1.71,0.03,57.0
1992-05-11,1.71,0.03,57.0
1992-05-12,1.71,0.03,57.0
1992-05-13,1.73,0.03,57.66666666666667
1992-05-14,1.69,0.03,56.333333333333336
1992-05-15,1.69,0.03,56.333333333333336
1992-05-18,1.67,0.03,55.666666666666664
1992-05-19,1.67,0.03,55.666666666666664
1992-05-20,1.65,0.03,55.0
1992-05-21,1.6,0.03,53.333333333333336
1992-05-22,1.67,0.03,55.666666666666664
1992-05-26,1.58,0.03,52.66666666666667
1992-05-27,1.58,0.03,52.66666666666667
1992-05-28,1.58,0.03,52.66666666666667
1992-05-29,1.65,0.03,55.0
1992-06-01,1.63,0.03,54.33333333333333
1992-06-02,1.75,0.03,58.333333333333336
1992-06-03,1.71,0.03,57.0
1992-06-04,1.69,0.03,56.333333333333336
1992-06-05,1.71,0.03,57.0
1992-06-08,1.77,0.03,59.0
1992-06-09,1.75,0.03,58.333333333333336
1992-06-10,1.71,0.03,57.0
1992-06-11,1.73,0.03,57.66666666666667
1992-06-12,1.75,0.03,58.333333333333336
1992-06-15,1.71,0.03,57.0
1992-06-16,1.71,0.03,57.0
1992-06-17,1.67,0.03,55.666666666666664
1992-06-18,1.65,0.03,55.0
1992-06-19,1.63,0.03,54.33333333333333
1992-06-22,1.58,0.03,52.66666666666667
1992-06-23,1.54,0.03,51.333333333333336
1992-06-24,1.56,0.03,52.00000000000001
1992-06-25,1.58,0.03,52.66666666666667
1992-06-26,1.58,0.03,52.66666666666667
1992-06-29,1.63,0.03,54.33333333333333
1992-06-30,1.6,0.03,53.333333333333336
1992-07-01,1.63,0.03,54.33333333333333
1992-07-02,1.63,0.03,54.33333333333333
1992-07-06,1.6,0.03,53.333333333333336
1992-07-07,1.63,0.03,54.33333333333333
1992-07-08,1.63,0.03,54.33333333333333
1992-07-09,1.63,0.03,54.33333333333333
1992-07-10,1.6,0.03,53.333333333333336
1992-07-13,1.67,0.03,55.666666666666664
1992-07-14,1.65,0.03,55.0
1992-07-15,1.65,0.03,55.0
1992-07-16,1.65,0.03,55.0
1992-07-17,1.65,0.03,55.0
1992-07-20,1.58,0.03,52.66666666666667
1992-07-21,1.63,0.03,54.33333333333333
1992-07-22,1.58,0.03,52.66666666666667
1992-07-23,1.58,0.03,52.66666666666667
1992-07-24,1.56,0.03,52.00000000000001
1992-07-27,1.58,0.03,52.66666666666667
1992-07-28,1.63,0.03,54.33333333333333
1992-07-29,1.67,0.03,55.666666666666664
1992-07-30,1.67,0.03,55.666666666666664
1992-07-31,1.63,0.03,54.33333333333333
1992-08-03,1.63,0.03,54.33333333333333
1992-08-04,1.63,0.03,54.33333333333333
1992-08-05,1.69,0.03,56.333333333333336
1992-08-06,1.67,0.03,55.666666666666664
1992-08-07,1.65,0.03,55.0
1992-08-10,1.65,0.03,55.0
1992-08-11,1.63,0.03,54.33333333333333
1992-08-12,1.65,0.03,55.0
1992-08-13,1.67,0.03,55.666666666666664
1992-08-14,1.67,0.03,55.666666666666664
1992-08-17,1.67,0.03,55.666666666666664
1992-08-18,1.65,0.03,55.0
1992-08-19,1.65,0.03,55.0
1992-08-20,1.65,0.03,55.0
1992-08-21,1.63,0.03,54.33333333333333
1992-08-24,1.63,0.03,54.33333333333333
1992-08-25,1.63,0.03,54.33333333333333
1992-08-26,1.6,0.03,53.333333333333336
1992-08-27,1.63,0.03,54.33333333333333
1992-08-28,1.58,0.03,52.66666666666667
1992-08-31,1.58,0.03,52.66666666666667
1992-09-01,1.58,0.03,52.66666666666667
1992-09-02,1.56,0.03,52.00000000000001
1992-09-03,1.65,0.03,55.0
1992-09-04,1.65,0.03,55.0
1992-09-08,1.65,0.03,55.0
1992-09-09,1.71,0.03,57.0
1992-09-10,1.75,0.03,58.333333333333336
1992-09-11,1.79,0.03,59.66666666666667
1992-09-14,1.83,0.03,61.00000000000001
1992-09-15,1.79,0.03,59.66666666666667
1992-09-16,1.81,0.03,60.333333333333336
1992-09-17,1.77,0.03,59.0
1992-09-18,1.81,0.03,60.333333333333336
1992-09-21,1.81,0.03,60.333333333333336
1992-09-22,1.81,0.03,60.333333333333336
1992-09-23,1.79,0.03,59.66666666666667
1992-09-24,1.75,0.03,58.333333333333336
1992-09-25,1.73,0.03,57.66666666666667
1992-09-28,1.75,0.03,58.333333333333336
1992-09-29,1.75,0.03,58.333333333333336
1992-09-30,1.73,0.03,57.66666666666667
1992-10-01,1.71,0.03,57.0
1992-10-02,1.69,0.03,56.333333333333336
1992-10-05,1.67,0.03,55.666666666666664
1992-10-06,1.67,0.03,55.666666666666664
1992-10-07,1.65,0.03,55.0
1992-10-08,1.67,0.03,55.666666666666664
1992-10-09,1.73,0.03,57.66666666666667
1992-10-12,1.69,0.03,56.333333333333336
1992-10-13,1.71,0.03,57.0
1992-10-14,1.69,0.03,56.333333333333336
1992-10-15,1.71,0.03,57.0
1992-10-16,1.71,0.03,57.0
1992-10-19,1.77,0.03,59.0
1992-10-20,1.83,0.03,61.00000000000001
1992-10-21,1.96,0.03,65.33333333333333
1992-10-22,1.94,0.03,64.66666666666667
1992-10-23,1.92,0.03,64.0
1992-10-26,1.92,0.03,64.0
1992-10-27,1.92,0.03,64.0
1992-10-28,1.94,0.03,64.66666666666667
1992-10-29,2.0,0.03,66.66666666666667
1992-10-30,2.0,0.03,66.66666666666667
1992-11-02,1.96,0.03,65.33333333333333
1992-11-03,2.02,0.03,67.33333333333334
1992-11-04,2.0,0.03,66.66666666666667
1992-11-05,2.04,0.03,68.0
1992-11-06,2.02,0.03,67.33333333333334
1992-11-09,2.04,0.03,68.0
1992-11-10,2.04,0.03,68.0
1992-11-11,2.13,0.03,71.0
1992-11-12,2.0,0.03,66.66666666666667
1992-11-13,2.04,0.03,68.0
1992-11-16,2.02,0.03,67.33333333333334
1992-11-17,2.06,0.03,68.66666666666667
1992-11-18,2.08,0.03,69.33333333333334
1992-11-19,2.08,0.03,69.33333333333334
1992-11-20,2.08,0.03,69.33333333333334
1992-11-23,2.15,0.03,71.66666666666667
1992-11-24,2.33,0.03,77.66666666666667
1992-11-25,2.29,0.03,76.33333333333334
1992-11-27,2.29,0.03,76.33333333333334
1992-11-30,2.25,0.03,75.0
1992-12-01,2.29,0.03,76.33333333333334
1992-12-02,2.4,0.03,80.0
1992-12-03,2.4,0.03,80.0
1992-12-04,2.44,0.03,81.33333333333333
1992-12-07,2.5,0.03,83.33333333333334
1992-12-08,2.52,0.03,84.0
