date,STZ,STZ_EPS,PE Ratio
2007-12-20,24.03,0.33,72.81818181818181
2007-12-21,24.37,0.33,73.84848484848484
2007-12-24,24.91,0.33,75.48484848484848
2007-12-26,24.5,0.33,74.24242424242424
2007-12-27,24.2,0.33,73.33333333333333
2007-12-28,24.16,0.33,73.2121212121212
2007-12-31,23.64,0.33,71.63636363636364
2008-01-02,23.48,0.33,71.15151515151516
2008-01-03,23.5,0.33,71.2121212121212
2008-01-04,22.78,0.33,69.03030303030303
2008-01-07,22.46,0.33,68.06060606060606
2008-01-08,22.5,0.33,68.18181818181817
2008-01-09,21.33,0.55,38.781818181818174
2008-01-10,21.86,0.55,39.74545454545454
2008-01-11,21.69,0.55,39.43636363636364
2008-01-14,21.5,0.55,39.090909090909086
2008-01-15,20.95,0.55,38.090909090909086
2008-01-16,21.47,0.55,39.03636363636363
2008-01-17,21.07,0.55,38.309090909090905
2008-01-18,20.25,0.55,36.81818181818181
2008-01-22,20.48,0.55,37.236363636363635
2008-01-23,20.73,0.55,37.69090909090909
2008-01-24,20.78,0.55,37.78181818181818
2008-01-25,20.5,0.55,37.272727272727266
2008-01-28,20.94,0.55,38.07272727272727
2008-01-29,21.25,0.55,38.63636363636363
2008-01-30,20.72,0.55,37.672727272727265
2008-01-31,20.9,0.55,37.99999999999999
2008-02-01,21.75,0.55,39.54545454545454
2008-02-04,21.0,0.55,38.18181818181818
2008-02-05,20.16,0.55,36.65454545454545
2008-02-06,20.32,0.55,36.945454545454545
2008-02-07,20.68,0.55,37.599999999999994
2008-02-08,20.23,0.55,36.78181818181818
2008-02-11,20.51,0.55,37.29090909090909
2008-02-12,21.01,0.55,38.2
2008-02-13,21.1,0.55,38.36363636363636
2008-02-14,20.49,0.55,37.25454545454545
2008-02-15,20.58,0.55,37.418181818181814
2008-02-19,20.6,0.55,37.45454545454545
2008-02-20,20.75,0.55,37.72727272727273
2008-02-21,20.45,0.55,37.18181818181818
2008-02-22,20.05,0.55,36.45454545454545
2008-02-25,20.81,0.55,37.83636363636363
2008-02-26,20.4,0.55,37.090909090909086
2008-02-27,20.21,0.55,36.74545454545454
2008-02-28,19.93,0.55,36.236363636363635
2008-02-29,19.21,0.55,34.92727272727273
2008-03-03,18.99,0.55,34.527272727272724
2008-03-04,19.11,0.55,34.74545454545454
2008-03-05,18.76,0.55,34.10909090909091
2008-03-06,18.56,0.55,33.74545454545454
2008-03-07,18.31,0.55,33.29090909090909
2008-03-10,18.7,0.55,33.99999999999999
2008-03-11,19.25,0.55,35.0
2008-03-12,18.69,0.55,33.981818181818184
2008-03-13,18.2,0.55,33.090909090909086
2008-03-14,18.27,0.55,33.21818181818181
2008-03-17,17.95,0.55,32.63636363636363
2008-03-18,18.79,0.55,34.16363636363636
2008-03-19,18.88,0.55,34.32727272727272
2008-03-20,19.09,0.55,34.709090909090904
2008-03-24,19.26,0.55,35.018181818181816
2008-03-25,19.21,0.55,34.92727272727273
2008-03-26,18.08,0.55,32.87272727272727
2008-03-27,18.03,0.55,32.78181818181818
2008-03-28,17.66,0.55,32.10909090909091
2008-03-31,17.67,0.55,32.127272727272725
2008-04-01,19.12,0.55,34.763636363636365
2008-04-02,18.72,0.55,34.03636363636363
2008-04-03,19.72,0.55,35.85454545454545
2008-04-04,19.89,0.55,36.163636363636364
2008-04-07,19.39,0.55,35.25454545454545
2008-04-08,19.02,0.55,34.58181818181818
2008-04-09,18.05,0.55,32.81818181818182
2008-04-10,18.41,0.55,33.47272727272727
2008-04-11,18.13,0.55,32.96363636363636
2008-04-14,18.56,0.55,33.74545454545454
2008-04-15,18.44,0.55,33.527272727272724
2008-04-16,18.62,0.55,33.85454545454545
2008-04-17,18.53,0.55,33.69090909090909
2008-04-18,18.31,0.55,33.29090909090909
2008-04-21,18.36,0.55,33.381818181818176
2008-04-22,18.1,0.55,32.90909090909091
2008-04-23,17.87,0.55,32.49090909090909
2008-04-24,17.95,0.55,32.63636363636363
2008-04-25,18.18,0.55,33.054545454545455
2008-04-28,18.63,0.55,33.87272727272727
2008-04-29,18.73,-1.38,-13.572463768115943
2008-04-30,18.36,-1.38,-13.304347826086957
2008-05-01,18.58,-1.38,-13.46376811594203
2008-05-02,18.52,-1.38,-13.420289855072465
2008-05-05,18.7,-1.38,-13.55072463768116
2008-05-06,18.85,-1.38,-13.659420289855074
2008-05-07,18.85,-1.38,-13.659420289855074
2008-05-08,18.6,-1.38,-13.478260869565219
2008-05-09,18.09,-1.38,-13.108695652173914
2008-05-12,18.82,-1.38,-13.637681159420291
2008-05-13,21.02,-1.38,-15.231884057971016
2008-05-14,20.63,-1.38,-14.949275362318842
2008-05-15,21.07,-1.38,-15.268115942028986
2008-05-16,20.92,-1.38,-15.159420289855074
2008-05-19,20.87,-1.38,-15.123188405797103
2008-05-20,20.83,-1.38,-15.094202898550725
2008-05-21,20.64,-1.38,-14.956521739130435
2008-05-22,21.0,-1.38,-15.217391304347828
2008-05-23,21.3,-1.38,-15.434782608695654
2008-05-27,21.5,-1.38,-15.579710144927537
2008-05-28,21.0,-1.38,-15.217391304347828
2008-05-29,21.13,-1.38,-15.31159420289855
2008-05-30,21.32,-1.38,-15.449275362318842
2008-06-02,20.86,-1.38,-15.115942028985508
2008-06-03,20.41,-1.38,-14.78985507246377
2008-06-04,20.37,-1.38,-14.760869565217392
2008-06-05,20.73,-1.38,-15.021739130434785
2008-06-06,20.56,-1.38,-14.898550724637682
2008-06-09,20.77,-1.38,-15.05072463768116
2008-06-10,21.14,-1.38,-15.318840579710146
2008-06-11,20.61,-1.38,-14.934782608695652
2008-06-12,20.39,-1.38,-14.775362318840582
2008-06-13,19.95,-1.38,-14.456521739130435
2008-06-16,20.0,-1.38,-14.492753623188406
2008-06-17,19.81,-1.38,-14.355072463768115
2008-06-18,19.6,-1.38,-14.20289855072464
2008-06-19,19.71,-1.38,-14.282608695652176
2008-06-20,19.8,-1.38,-14.347826086956523
2008-06-23,19.6,-1.38,-14.20289855072464
2008-06-24,19.63,-1.38,-14.22463768115942
2008-06-25,20.05,-1.38,-14.528985507246379
2008-06-26,19.78,-1.38,-14.333333333333336
2008-06-27,19.66,-1.38,-14.246376811594205
2008-06-30,19.86,-1.38,-14.391304347826088
2008-07-01,20.75,-1.38,-15.036231884057973
2008-07-02,21.11,-1.38,-15.297101449275363
2008-07-03,21.24,-1.38,-15.391304347826088
2008-07-07,20.88,-1.38,-15.130434782608695
2008-07-08,21.16,-1.38,-15.333333333333334
2008-07-09,21.45,-1.38,-15.543478260869566
2008-07-10,21.19,0.26,81.5
2008-07-11,20.81,0.26,80.03846153846153
2008-07-14,20.84,0.26,80.15384615384615
2008-07-15,21.23,0.26,81.65384615384615
2008-07-16,21.61,0.26,83.11538461538461
2008-07-17,21.88,0.26,84.15384615384615
2008-07-18,21.81,0.26,83.88461538461537
2008-07-21,21.52,0.26,82.76923076923076
2008-07-22,22.43,0.26,86.26923076923076
2008-07-23,22.98,0.26,88.38461538461539
2008-07-24,21.93,0.26,84.34615384615384
2008-07-25,21.97,0.26,84.49999999999999
2008-07-28,21.4,0.26,82.30769230769229
2008-07-29,21.54,0.26,82.84615384615384
2008-07-30,21.03,0.26,80.88461538461539
2008-07-31,21.52,0.26,82.76923076923076
2008-08-01,21.35,0.26,82.11538461538461
2008-08-04,21.2,0.26,81.53846153846153
2008-08-05,21.65,0.26,83.26923076923076
2008-08-06,22.0,0.26,84.61538461538461
2008-08-07,21.76,0.26,83.6923076923077
2008-08-08,22.56,0.26,86.76923076923076
2008-08-11,22.58,0.26,86.84615384615384
2008-08-12,22.28,0.26,85.6923076923077
2008-08-13,22.14,0.26,85.15384615384615
2008-08-14,21.87,0.26,84.11538461538461
2008-08-15,22.06,0.26,84.84615384615384
2008-08-18,21.47,0.26,82.57692307692307
2008-08-19,20.94,0.26,80.53846153846155
2008-08-20,21.09,0.26,81.11538461538461
2008-08-21,21.23,0.26,81.65384615384615
2008-08-22,21.51,0.26,82.73076923076924
2008-08-25,20.9,0.26,80.38461538461537
2008-08-26,20.41,0.26,78.5
2008-08-27,21.03,0.26,80.88461538461539
2008-08-28,21.58,0.26,82.99999999999999
2008-08-29,21.11,0.26,81.1923076923077
2008-09-02,21.32,0.26,82.0
2008-09-03,21.45,0.26,82.5
2008-09-04,20.97,0.26,80.65384615384615
2008-09-05,21.42,0.26,82.38461538461539
2008-09-08,22.36,0.26,86.0
2008-09-09,22.7,0.26,87.3076923076923
2008-09-10,22.63,0.26,87.03846153846153
2008-09-11,22.58,0.26,86.84615384615384
2008-09-12,22.73,0.26,87.42307692307692
2008-09-15,22.46,0.26,86.38461538461539
2008-09-16,22.83,0.26,87.80769230769229
2008-09-17,21.29,0.26,81.88461538461537
2008-09-18,21.99,0.26,84.57692307692307
2008-09-19,22.21,0.26,85.42307692307692
2008-09-22,21.15,0.26,81.34615384615384
2008-09-23,20.99,0.26,80.73076923076923
2008-09-24,21.5,0.26,82.6923076923077
2008-09-25,21.97,0.26,84.49999999999999
2008-09-26,22.11,0.26,85.03846153846153
2008-09-29,20.89,0.26,80.34615384615384
2008-09-30,21.46,0.26,82.53846153846153
2008-10-01,21.63,0.26,83.19230769230768
2008-10-02,19.73,0.26,75.88461538461539
2008-10-03,19.44,0.26,74.76923076923077
2008-10-06,18.6,0.26,71.53846153846155
2008-10-07,17.33,0.26,66.65384615384615
2008-10-08,17.04,0.26,65.53846153846153
2008-10-09,16.19,0.26,62.269230769230774
2008-10-10,15.4,0.08,192.5
2008-10-13,16.71,0.08,208.875
2008-10-14,16.03,0.08,200.375
2008-10-15,14.83,0.08,185.375
2008-10-16,14.57,0.08,182.125
2008-10-17,14.29,0.08,178.62499999999997
2008-10-20,14.63,0.08,182.875
2008-10-21,14.3,0.08,178.75
2008-10-22,13.32,0.08,166.5
2008-10-23,13.41,0.08,167.625
2008-10-24,12.72,0.08,159.0
2008-10-27,12.35,0.08,154.375
2008-10-28,13.2,0.08,165.0
2008-10-29,12.48,0.08,156.0
2008-10-30,12.73,0.08,159.125
2008-10-31,12.54,0.08,156.75
2008-11-03,12.74,0.08,159.25
2008-11-04,13.27,0.08,165.875
2008-11-05,12.7,0.08,158.75
2008-11-06,12.48,0.08,156.0
2008-11-07,12.65,0.08,158.125
2008-11-10,12.55,0.08,156.875
2008-11-11,12.02,0.08,150.25
2008-11-12,10.8,0.08,135.0
2008-11-13,11.55,0.08,144.375
2008-11-14,11.49,0.08,143.625
2008-11-17,11.31,0.08,141.375
2008-11-18,12.19,0.08,152.375
2008-11-19,11.88,0.08,148.5
2008-11-20,12.01,0.08,150.125
2008-11-21,12.12,0.08,151.5
2008-11-24,12.15,0.08,151.875
2008-11-25,11.69,0.08,146.125
2008-11-26,12.19,0.08,152.375
2008-11-28,12.76,0.08,159.5
2008-12-01,11.8,0.08,147.5
2008-12-02,12.17,0.08,152.125
2008-12-03,12.89,0.08,161.125
2008-12-04,12.99,0.08,162.375
2008-12-05,13.54,0.08,169.25
2008-12-08,14.0,0.08,175.0
2008-12-09,14.25,0.08,178.125
2008-12-10,14.96,0.08,187.0
2008-12-11,14.48,0.08,181.0
2008-12-12,14.53,0.08,181.625
2008-12-15,14.55,0.08,181.875
2008-12-16,15.49,0.08,193.625
2008-12-17,15.36,0.08,192.0
2008-12-18,15.56,0.08,194.5
2008-12-19,15.56,0.08,194.5
2008-12-22,15.21,0.08,190.125
2008-12-23,15.27,0.08,190.875
2008-12-24,15.6,0.08,195.0
2008-12-26,15.49,0.08,193.625
2008-12-29,15.29,0.08,191.12499999999997
2008-12-30,15.59,0.08,194.875
2008-12-31,15.77,0.08,197.125
2009-01-02,16.45,0.08,205.625
2009-01-05,16.5,0.08,206.25
2009-01-06,16.87,0.08,210.875
2009-01-07,15.48,0.08,193.5
2009-01-08,15.05,0.08,188.125
2009-01-09,14.89,0.35,42.542857142857144
2009-01-12,15.14,0.35,43.25714285714286
2009-01-13,15.06,0.35,43.02857142857143
2009-01-14,14.9,0.35,42.57142857142858
2009-01-15,14.95,0.35,42.714285714285715
2009-01-16,15.21,0.35,43.45714285714286
2009-01-20,14.6,0.35,41.714285714285715
2009-01-21,14.62,0.35,41.77142857142857
2009-01-22,14.45,0.35,41.285714285714285
2009-01-23,13.95,0.35,39.857142857142854
2009-01-26,14.44,0.35,41.25714285714286
2009-01-27,14.72,0.35,42.057142857142864
2009-01-28,15.25,0.35,43.57142857142858
2009-01-29,15.1,0.35,43.142857142857146
2009-01-30,14.52,0.35,41.48571428571429
2009-02-02,14.03,0.35,40.08571428571429
2009-02-03,14.76,0.35,42.17142857142857
2009-02-04,14.66,0.35,41.885714285714286
2009-02-05,15.26,0.35,43.6
2009-02-06,15.7,0.35,44.85714285714286
2009-02-09,15.61,0.35,44.6
2009-02-10,15.06,0.35,43.02857142857143
2009-02-11,15.51,0.35,44.31428571428572
2009-02-12,15.41,0.35,44.02857142857143
2009-02-13,15.01,0.35,42.885714285714286
2009-02-17,14.23,0.35,40.65714285714286
2009-02-18,14.08,0.35,40.228571428571435
2009-02-19,13.92,0.35,39.77142857142857
2009-02-20,13.84,0.35,39.542857142857144
2009-02-23,13.37,0.35,38.2
2009-02-24,13.73,0.35,39.228571428571435
2009-02-25,13.9,0.35,39.714285714285715
2009-02-26,13.4,0.35,38.28571428571429
2009-02-27,13.05,0.35,37.28571428571429
2009-03-02,12.98,0.35,37.08571428571429
2009-03-03,12.9,0.35,36.85714285714286
2009-03-04,13.06,0.35,37.31428571428572
2009-03-05,12.41,0.35,35.45714285714286
2009-03-06,12.46,0.35,35.6
2009-03-09,12.77,0.35,36.48571428571429
2009-03-10,13.08,0.35,37.371428571428574
2009-03-11,12.8,0.35,36.57142857142858
2009-03-12,13.11,0.35,37.457142857142856
2009-03-13,13.05,0.35,37.28571428571429
2009-03-16,13.29,0.35,37.97142857142857
2009-03-17,13.33,0.35,38.08571428571429
2009-03-18,13.35,0.35,38.142857142857146
2009-03-19,13.1,0.35,37.42857142857143
2009-03-20,12.69,0.35,36.25714285714286
2009-03-23,13.1,0.35,37.42857142857143
2009-03-24,13.26,0.35,37.885714285714286
2009-03-25,12.55,0.35,35.85714285714286
2009-03-26,12.37,0.35,35.34285714285714
2009-03-27,12.05,0.35,34.42857142857143
2009-03-30,11.83,0.35,33.800000000000004
2009-03-31,11.9,0.35,34.0
2009-04-01,11.8,0.35,33.714285714285715
2009-04-02,12.18,0.35,34.800000000000004
2009-04-03,12.2,0.35,34.857142857142854
2009-04-06,11.85,0.35,33.85714285714286
2009-04-07,11.64,0.35,33.25714285714286
2009-04-08,11.05,0.35,31.571428571428577
2009-04-09,11.18,0.35,31.942857142857143
2009-04-13,11.04,0.35,31.54285714285714
2009-04-14,11.15,0.35,31.85714285714286
2009-04-15,11.39,0.35,32.542857142857144
2009-04-16,11.55,0.35,33.00000000000001
2009-04-17,11.66,0.35,33.31428571428572
2009-04-20,11.38,0.35,32.51428571428572
2009-04-21,11.47,0.35,32.77142857142857
2009-04-22,11.13,0.35,31.800000000000004
2009-04-23,11.12,0.35,31.771428571428572
2009-04-24,11.05,0.35,31.571428571428577
2009-04-27,10.97,0.35,31.342857142857145
2009-04-28,10.95,0.35,31.285714285714285
2009-04-29,11.23,-0.95,-11.821052631578949
2009-04-30,11.59,-0.95,-12.200000000000001
2009-05-01,11.61,-0.95,-12.221052631578948
2009-05-04,11.83,-0.95,-12.452631578947368
2009-05-05,12.08,-0.95,-12.715789473684211
2009-05-06,12.24,-0.95,-12.88421052631579
2009-05-07,12.17,-0.95,-12.810526315789474
2009-05-08,12.5,-0.95,-13.157894736842106
2009-05-11,12.25,-0.95,-12.894736842105264
2009-05-12,12.12,-0.95,-12.757894736842106
2009-05-13,11.64,-0.95,-12.25263157894737
2009-05-14,11.74,-0.95,-12.357894736842105
2009-05-15,11.9,-0.95,-12.526315789473685
2009-05-18,12.01,-0.95,-12.642105263157895
2009-05-19,12.32,-0.95,-12.96842105263158
2009-05-20,11.82,-0.95,-12.442105263157895
2009-05-21,11.34,-0.95,-11.936842105263159
2009-05-22,11.26,-0.95,-11.852631578947369
2009-05-26,11.52,-0.95,-12.126315789473685
2009-05-27,11.47,-0.95,-12.073684210526316
2009-05-28,11.42,-0.95,-12.021052631578948
2009-05-29,11.56,-0.95,-12.16842105263158
2009-06-01,12.05,-0.95,-12.684210526315791
2009-06-02,12.16,-0.95,-12.8
2009-06-03,11.96,-0.95,-12.589473684210528
2009-06-04,12.42,-0.95,-13.073684210526316
2009-06-05,12.21,-0.95,-12.85263157894737
2009-06-08,12.43,-0.95,-13.08421052631579
2009-06-09,12.46,-0.95,-13.115789473684211
2009-06-10,12.91,-0.95,-13.589473684210526
2009-06-11,13.35,-0.95,-14.052631578947368
2009-06-12,13.43,-0.95,-14.136842105263158
2009-06-15,13.01,-0.95,-13.694736842105264
2009-06-16,13.0,-0.95,-13.68421052631579
2009-06-17,12.84,-0.95,-13.515789473684212
2009-06-18,13.02,-0.95,-13.705263157894738
2009-06-19,12.98,-0.95,-13.663157894736843
2009-06-22,12.68,-0.95,-13.347368421052632
2009-06-23,12.57,-0.95,-13.231578947368423
2009-06-24,12.38,-0.95,-13.031578947368423
2009-06-25,12.5,-0.95,-13.157894736842106
2009-06-26,12.28,-0.95,-12.926315789473684
2009-06-29,12.49,-0.95,-13.147368421052633
2009-06-30,12.68,-0.95,-13.347368421052632
2009-07-01,13.61,-0.95,-14.326315789473684
2009-07-02,13.25,-0.95,-13.947368421052632
2009-07-06,13.72,-0.95,-14.442105263157895
2009-07-07,13.13,-0.95,-13.821052631578949
2009-07-08,12.87,-0.95,-13.547368421052632
2009-07-09,12.68,-0.95,-13.347368421052632
2009-07-10,12.45,0.08,155.625
2009-07-13,12.58,0.08,157.25
2009-07-14,12.66,0.08,158.25
2009-07-15,13.05,0.08,163.125
2009-07-16,12.94,0.08,161.75
2009-07-17,12.6,0.08,157.5
2009-07-20,12.84,0.08,160.5
2009-07-21,12.82,0.08,160.25
2009-07-22,12.96,0.08,162.0
2009-07-23,13.4,0.08,167.5
2009-07-24,13.38,0.08,167.25
2009-07-27,13.4,0.08,167.5
2009-07-28,13.4,0.08,167.5
2009-07-29,13.43,0.08,167.875
2009-07-30,13.69,0.08,171.125
2009-07-31,13.66,0.08,170.75
2009-08-03,13.82,0.08,172.75
2009-08-04,14.11,0.08,176.375
2009-08-05,14.07,0.08,175.875
2009-08-06,14.04,0.08,175.49999999999997
2009-08-07,14.05,0.08,175.625
2009-08-10,14.17,0.08,177.125
2009-08-11,13.93,0.08,174.125
2009-08-12,14.14,0.08,176.75
2009-08-13,14.34,0.08,179.25
2009-08-14,14.56,0.08,182.0
2009-08-17,14.4,0.08,180.0
2009-08-18,13.95,0.08,174.375
2009-08-19,13.88,0.08,173.5
2009-08-20,14.22,0.08,177.75
2009-08-21,14.82,0.08,185.25
2009-08-24,14.95,0.08,186.875
2009-08-25,15.0,0.08,187.5
2009-08-26,15.03,0.08,187.875
2009-08-27,14.81,0.08,185.125
2009-08-28,15.11,0.08,188.875
2009-08-31,14.79,0.08,184.87499999999997
2009-09-01,14.47,0.08,180.875
2009-09-02,14.68,0.08,183.5
2009-09-03,15.0,0.08,187.5
2009-09-04,15.25,0.08,190.625
2009-09-08,15.34,0.08,191.75
2009-09-09,15.1,0.08,188.75
2009-09-10,15.01,0.08,187.625
2009-09-11,14.93,0.08,186.625
2009-09-14,15.16,0.08,189.5
2009-09-15,15.22,0.08,190.25
2009-09-16,15.77,0.08,197.125
2009-09-17,15.59,0.08,194.875
2009-09-18,15.55,0.08,194.375
2009-09-21,15.41,0.08,192.625
2009-09-22,15.73,0.08,196.625
2009-09-23,15.71,0.08,196.375
2009-09-24,15.47,0.08,193.375
2009-09-25,15.3,0.08,191.25
2009-09-28,15.49,0.08,193.625
2009-09-29,15.35,0.08,191.875
2009-09-30,15.15,0.08,189.375
2009-10-01,15.97,0.08,199.625
2009-10-02,15.77,0.08,197.125
2009-10-05,15.87,0.08,198.375
2009-10-06,16.2,0.08,202.5
2009-10-07,16.06,0.08,200.74999999999997
2009-10-08,16.2,0.08,202.5
2009-10-09,16.42,0.08,205.25000000000003
2009-10-12,16.58,0.08,207.24999999999997
2009-10-13,16.71,0.42,39.78571428571429
2009-10-14,16.68,0.42,39.714285714285715
2009-10-15,16.92,0.42,40.28571428571429
2009-10-16,16.45,0.42,39.166666666666664
2009-10-19,16.75,0.42,39.88095238095238
2009-10-20,16.74,0.42,39.857142857142854
2009-10-21,16.43,0.42,39.11904761904762
2009-10-22,16.53,0.42,39.35714285714286
2009-10-23,16.25,0.42,38.69047619047619
2009-10-26,16.2,0.42,38.57142857142857
2009-10-27,16.3,0.42,38.80952380952381
2009-10-28,15.74,0.42,37.47619047619048
2009-10-29,16.2,0.42,38.57142857142857
2009-10-30,15.82,0.42,37.66666666666667
2009-11-02,15.64,0.42,37.23809523809524
2009-11-03,15.65,0.42,37.261904761904766
2009-11-04,15.64,0.42,37.23809523809524
2009-11-05,16.08,0.42,38.285714285714285
2009-11-06,16.07,0.42,38.261904761904766
2009-11-09,16.38,0.42,39.0
2009-11-10,16.42,0.42,39.0952380952381
2009-11-11,16.67,0.42,39.6904761904762
2009-11-12,16.51,0.42,39.30952380952382
2009-11-13,16.92,0.42,40.28571428571429
2009-11-16,17.13,0.42,40.785714285714285
2009-11-17,17.25,0.42,41.07142857142857
2009-11-18,17.23,0.42,41.023809523809526
2009-11-19,16.99,0.42,40.45238095238095
2009-11-20,17.09,0.42,40.69047619047619
2009-11-23,17.37,0.42,41.35714285714286
2009-11-24,17.35,0.42,41.30952380952382
2009-11-25,17.42,0.42,41.47619047619048
2009-11-27,16.99,0.42,40.45238095238095
2009-11-30,17.11,0.42,40.73809523809524
2009-12-01,17.25,0.42,41.07142857142857
2009-12-02,16.77,0.42,39.92857142857143
2009-12-03,16.53,0.42,39.35714285714286
2009-12-04,16.74,0.42,39.857142857142854
2009-12-07,16.59,0.42,39.5
2009-12-08,16.17,0.42,38.50000000000001
2009-12-09,15.98,0.42,38.04761904761905
2009-12-10,15.81,0.42,37.642857142857146
2009-12-11,15.98,0.42,38.04761904761905
2009-12-14,16.08,0.42,38.285714285714285
2009-12-15,16.17,0.42,38.50000000000001
2009-12-16,15.11,0.42,35.976190476190474
2009-12-17,15.12,0.42,36.0
2009-12-18,15.35,0.42,36.54761904761905
2009-12-21,15.48,0.42,36.85714285714286
2009-12-22,15.74,0.42,37.47619047619048
2009-12-23,15.77,0.42,37.54761904761905
2009-12-24,15.92,0.42,37.904761904761905
2009-12-28,16.05,0.42,38.214285714285715
2009-12-29,15.97,0.42,38.023809523809526
2009-12-30,15.99,0.42,38.07142857142858
2009-12-31,15.93,0.42,37.92857142857143
2010-01-04,16.12,0.42,38.38095238095239
2010-01-05,15.92,0.42,37.904761904761905
2010-01-06,16.13,0.42,38.404761904761905
2010-01-07,15.97,0.42,38.023809523809526
2010-01-08,15.66,0.42,37.285714285714285
2010-01-11,15.69,0.19,82.57894736842105
2010-01-12,15.65,0.19,82.36842105263158
2010-01-13,15.91,0.19,83.73684210526316
2010-01-14,16.33,0.19,85.94736842105262
2010-01-15,16.41,0.19,86.36842105263158
2010-01-19,16.82,0.19,88.52631578947368
2010-01-20,16.83,0.19,88.57894736842104
2010-01-21,16.79,0.19,88.36842105263158
2010-01-22,16.61,0.19,87.42105263157895
2010-01-25,16.61,0.19,87.42105263157895
2010-01-26,16.42,0.19,86.42105263157896
2010-01-27,16.34,0.19,86.0
2010-01-28,16.17,0.19,85.10526315789474
2010-01-29,16.08,0.19,84.63157894736841
2010-02-01,16.23,0.19,85.42105263157895
2010-02-02,16.39,0.19,86.26315789473685
2010-02-03,16.31,0.19,85.84210526315789
2010-02-04,15.45,0.19,81.3157894736842
2010-02-05,15.33,0.19,80.6842105263158
2010-02-08,14.93,0.19,78.57894736842105
2010-02-09,15.2,0.19,80.0
2010-02-10,15.13,0.19,79.63157894736842
2010-02-11,15.49,0.19,81.52631578947368
2010-02-12,15.36,0.19,80.84210526315789
2010-02-16,15.61,0.19,82.1578947368421
2010-02-17,15.68,0.19,82.52631578947368
2010-02-18,15.59,0.19,82.05263157894737
2010-02-19,15.6,0.19,82.10526315789474
2010-02-22,15.53,0.19,81.73684210526315
2010-02-23,15.22,0.19,80.10526315789474
2010-02-24,15.02,0.19,79.05263157894737
2010-02-25,14.83,0.19,78.05263157894737
2010-02-26,15.04,0.19,79.1578947368421
2010-03-01,15.26,0.19,80.3157894736842
2010-03-02,15.47,0.19,81.42105263157895
2010-03-03,15.43,0.19,81.21052631578947
2010-03-04,15.57,0.19,81.94736842105263
2010-03-05,15.81,0.19,83.21052631578948
2010-03-08,15.78,0.19,83.05263157894737
2010-03-09,15.81,0.19,83.21052631578948
2010-03-10,15.62,0.19,82.21052631578947
2010-03-11,15.83,0.19,83.3157894736842
2010-03-12,16.11,0.19,84.78947368421052
2010-03-15,16.13,0.19,84.89473684210526
2010-03-16,16.17,0.19,85.10526315789474
2010-03-17,16.24,0.19,85.4736842105263
2010-03-18,16.19,0.19,85.21052631578948
2010-03-19,16.0,0.19,84.21052631578948
2010-03-22,16.11,0.19,84.78947368421052
2010-03-23,16.37,0.19,86.15789473684211
2010-03-24,16.22,0.19,85.36842105263158
2010-03-25,16.18,0.19,85.15789473684211
2010-03-26,16.01,0.19,84.26315789473685
2010-03-29,16.31,0.19,85.84210526315789
2010-03-30,16.42,0.19,86.42105263157896
2010-03-31,16.44,0.19,86.52631578947368
2010-04-01,16.5,0.19,86.84210526315789
2010-04-05,16.67,0.19,87.73684210526316
2010-04-06,17.0,0.19,89.47368421052632
2010-04-07,16.84,0.19,88.63157894736842
2010-04-08,16.85,0.19,88.6842105263158
2010-04-09,16.43,0.19,86.47368421052632
2010-04-12,17.15,0.19,90.26315789473684
2010-04-13,17.07,0.19,89.84210526315789
2010-04-14,17.26,0.19,90.8421052631579
2010-04-15,17.28,0.19,90.94736842105263
2010-04-16,17.02,0.19,89.57894736842105
2010-04-19,17.59,0.19,92.57894736842105
2010-04-20,18.21,0.19,95.8421052631579
2010-04-21,18.27,0.19,96.1578947368421
2010-04-22,18.31,0.19,96.36842105263158
2010-04-23,18.34,0.19,96.52631578947368
2010-04-26,18.41,0.19,96.89473684210526
2010-04-27,18.14,0.19,95.47368421052632
2010-04-28,18.19,0.19,95.73684210526316
2010-04-29,18.55,0.14,132.5
2010-04-30,18.27,0.14,130.49999999999997
2010-05-03,18.6,0.14,132.85714285714286
2010-05-04,18.31,0.14,130.78571428571428
2010-05-05,18.11,0.14,129.35714285714283
2010-05-06,17.69,0.14,126.35714285714286
2010-05-07,16.71,0.14,119.35714285714285
2010-05-10,17.41,0.14,124.35714285714285
2010-05-11,17.49,0.14,124.9285714285714
2010-05-12,18.11,0.14,129.35714285714283
2010-05-13,18.04,0.14,128.85714285714283
2010-05-14,17.8,0.14,127.14285714285714
2010-05-17,17.87,0.14,127.64285714285714
2010-05-18,17.75,0.14,126.78571428571428
2010-05-19,17.36,0.14,123.99999999999999
2010-05-20,16.43,0.14,117.35714285714285
2010-05-21,16.3,0.14,116.42857142857142
2010-05-24,16.33,0.14,116.64285714285712
2010-05-25,15.8,0.14,112.85714285714285
2010-05-26,16.08,0.14,114.85714285714283
2010-05-27,16.7,0.14,119.28571428571426
2010-05-28,16.66,0.14,118.99999999999999
2010-06-01,16.12,0.14,115.14285714285714
2010-06-02,16.42,0.14,117.28571428571429
2010-06-03,16.45,0.14,117.49999999999999
2010-06-04,15.86,0.14,113.28571428571428
2010-06-07,15.75,0.14,112.49999999999999
2010-06-08,16.0,0.14,114.28571428571428
2010-06-09,16.04,0.14,114.57142857142856
2010-06-10,16.42,0.14,117.28571428571429
2010-06-11,16.86,0.14,120.42857142857142
