date,NBL,NBL_EPS,PE Ratio
2012-12-10,50.2,1.24,40.483870967741936
2012-12-11,50.54,1.24,40.75806451612903
2012-12-12,50.91,1.24,41.056451612903224
2012-12-13,49.65,1.24,40.04032258064516
2012-12-14,50.01,1.24,40.33064516129032
2012-12-17,50.3,1.24,40.564516129032256
2012-12-18,51.4,1.24,41.45161290322581
2012-12-19,50.86,1.24,41.016129032258064
2012-12-20,51.35,1.24,41.41129032258065
2012-12-21,51.29,1.24,41.36290322580645
2012-12-24,50.82,1.24,40.983870967741936
2012-12-26,50.48,1.24,40.70967741935484
2012-12-27,50.35,1.24,40.60483870967742
2012-12-28,49.46,1.24,39.88709677419355
2012-12-31,50.87,1.24,41.024193548387096
2013-01-02,51.63,1.24,41.63709677419355
2013-01-03,51.62,1.24,41.62903225806451
2013-01-04,52.45,1.24,42.2983870967742
2013-01-07,52.54,1.24,42.37096774193548
2013-01-08,52.03,1.24,41.95967741935484
2013-01-09,51.92,1.24,41.87096774193549
2013-01-10,52.29,1.24,42.16935483870968
2013-01-11,52.79,1.24,42.57258064516129
2013-01-14,52.72,1.24,42.516129032258064
2013-01-15,52.65,1.24,42.45967741935484
2013-01-16,52.88,1.24,42.645161290322584
2013-01-17,53.49,1.24,43.13709677419355
2013-01-18,53.31,1.24,42.99193548387097
2013-01-22,54.52,1.24,43.96774193548387
2013-01-23,53.65,1.24,43.266129032258064
2013-01-24,53.8,1.24,43.387096774193544
2013-01-25,54.15,1.24,43.66935483870968
2013-01-28,53.78,1.24,43.37096774193549
2013-01-29,54.63,1.24,44.05645161290323
2013-01-30,54.12,1.24,43.64516129032258
2013-01-31,53.9,1.24,43.46774193548387
2013-02-01,54.6,1.24,44.03225806451613
2013-02-04,54.38,1.24,43.85483870967742
2013-02-05,55.96,1.24,45.12903225806452
2013-02-06,56.79,1.24,45.79838709677419
2013-02-07,56.83,1.4,40.59285714285714
2013-02-08,57.68,1.4,41.2
2013-02-11,56.38,1.4,40.27142857142858
2013-02-12,56.11,1.4,40.07857142857143
2013-02-13,56.13,1.4,40.09285714285715
2013-02-14,56.08,1.4,40.05714285714286
2013-02-15,56.01,1.4,40.00714285714286
2013-02-19,56.95,1.4,40.67857142857143
2013-02-20,55.67,1.4,39.76428571428572
2013-02-21,55.03,1.4,39.30714285714286
2013-02-22,55.79,1.4,39.85
2013-02-25,54.22,1.4,38.72857142857143
2013-02-26,54.4,1.4,38.85714285714286
2013-02-27,55.14,1.4,39.385714285714286
2013-02-28,55.42,1.4,39.58571428571429
2013-03-01,55.02,1.4,39.300000000000004
2013-03-04,55.04,1.4,39.31428571428572
2013-03-05,54.67,1.4,39.050000000000004
2013-03-06,54.96,1.4,39.25714285714286
2013-03-07,56.17,1.4,40.121428571428574
2013-03-08,56.24,1.4,40.17142857142858
2013-03-11,56.51,1.4,40.364285714285714
2013-03-12,56.9,1.4,40.642857142857146
2013-03-13,57.15,1.4,40.82142857142858
2013-03-14,57.99,1.4,41.42142857142858
2013-03-15,58.22,1.4,41.58571428571429
2013-03-18,57.83,1.4,41.30714285714286
2013-03-19,57.13,1.4,40.807142857142864
2013-03-20,56.99,1.4,40.70714285714286
2013-03-21,56.5,1.4,40.35714285714286
2013-03-22,57.08,1.4,40.77142857142857
2013-03-25,56.6,1.4,40.42857142857143
2013-03-26,57.8,1.4,41.285714285714285
2013-03-27,57.62,1.4,41.15714285714286
2013-03-28,57.83,1.4,41.30714285714286
2013-04-01,58.0,1.4,41.42857142857143
2013-04-02,57.94,1.4,41.385714285714286
2013-04-03,57.62,1.4,41.15714285714286
2013-04-04,56.36,1.4,40.25714285714286
2013-04-05,55.79,1.4,39.85
2013-04-08,57.79,1.4,41.27857142857143
2013-04-09,58.44,1.4,41.74285714285715
2013-04-10,58.33,1.4,41.66428571428572
2013-04-11,58.98,1.4,42.128571428571426
2013-04-12,56.77,1.4,40.550000000000004
2013-04-15,53.99,1.4,38.56428571428572
2013-04-16,54.97,1.4,39.26428571428571
2013-04-17,53.24,1.4,38.02857142857143
2013-04-18,53.81,1.4,38.43571428571429
2013-04-19,53.61,1.4,38.292857142857144
2013-04-22,54.31,1.4,38.792857142857144
2013-04-23,55.36,1.4,39.542857142857144
2013-04-24,56.31,1.4,40.221428571428575
2013-04-25,56.79,1.46,38.897260273972606
2013-04-26,55.85,1.46,38.25342465753425
2013-04-29,56.52,1.46,38.71232876712329
2013-04-30,56.65,1.46,38.8013698630137
2013-05-01,55.46,1.46,37.986301369863014
2013-05-02,55.41,1.46,37.95205479452055
2013-05-03,56.54,1.46,38.726027397260275
2013-05-06,57.04,1.46,39.06849315068493
2013-05-07,58.4,1.46,40.0
2013-05-08,58.72,1.46,40.21917808219178
2013-05-09,58.01,1.46,39.73287671232877
2013-05-10,57.39,1.46,39.30821917808219
2013-05-13,57.83,1.46,39.60958904109589
2013-05-14,58.81,1.46,40.28082191780822
2013-05-15,58.99,1.46,40.4041095890411
2013-05-16,58.91,1.46,40.34931506849315
2013-05-17,60.65,1.46,41.54109589041096
2013-05-20,61.25,1.46,41.95205479452055
2013-05-21,60.57,1.46,41.486301369863014
2013-05-22,59.54,1.46,40.78082191780822
2013-05-23,59.38,1.46,40.67123287671233
2013-05-24,58.69,1.46,40.1986301369863
2013-05-28,59.13,1.46,40.5
2013-05-29,59.12,1.46,40.49315068493151
2013-05-30,59.1,1.46,40.47945205479452
2013-05-31,57.65,1.46,39.486301369863014
2013-06-03,57.77,1.46,39.56849315068494
2013-06-04,57.75,1.46,39.554794520547944
2013-06-05,56.75,1.46,38.869863013698634
2013-06-06,57.37,1.46,39.294520547945204
2013-06-07,58.61,1.46,40.14383561643836
2013-06-10,58.46,1.46,40.04109589041096
2013-06-11,57.76,1.46,39.56164383561644
2013-06-12,57.2,1.46,39.178082191780824
2013-06-13,58.34,1.46,39.95890410958904
2013-06-14,57.91,1.46,39.66438356164383
2013-06-17,59.7,1.46,40.89041095890411
2013-06-18,60.69,1.46,41.56849315068493
2013-06-19,60.53,1.46,41.45890410958904
2013-06-20,58.79,1.46,40.26712328767123
2013-06-21,59.44,1.46,40.71232876712329
2013-06-24,59.61,1.46,40.82876712328767
2013-06-25,59.77,1.46,40.93835616438356
2013-06-26,60.19,1.46,41.226027397260275
2013-06-27,60.88,1.46,41.6986301369863
2013-06-28,60.04,1.46,41.12328767123288
2013-07-01,59.88,1.46,41.013698630136986
2013-07-02,61.04,1.46,41.80821917808219
2013-07-03,61.63,1.46,42.21232876712329
2013-07-05,62.71,1.46,42.95205479452055
2013-07-08,62.29,1.46,42.66438356164384
2013-07-09,63.86,1.46,43.73972602739726
2013-07-10,63.75,1.46,43.66438356164384
2013-07-11,64.53,1.46,44.1986301369863
2013-07-12,64.3,1.46,44.04109589041096
2013-07-15,63.55,1.46,43.52739726027397
2013-07-16,63.07,1.46,43.1986301369863
2013-07-17,63.86,1.46,43.73972602739726
2013-07-18,65.66,1.46,44.97260273972603
2013-07-19,66.07,1.46,45.25342465753425
2013-07-22,65.97,1.46,45.18493150684932
2013-07-23,65.18,1.46,44.64383561643836
2013-07-24,64.54,1.46,44.2054794520548
2013-07-25,64.38,0.32,201.18749999999997
2013-07-26,63.43,0.32,198.21875
2013-07-29,62.07,0.32,193.96875
2013-07-30,62.52,0.32,195.375
2013-07-31,62.49,0.32,195.28125
2013-08-01,64.32,0.32,200.99999999999997
2013-08-02,64.96,0.32,202.99999999999997
2013-08-05,64.92,0.32,202.875
2013-08-06,64.14,0.32,200.4375
2013-08-07,63.76,0.32,199.25
2013-08-08,63.98,0.32,199.9375
2013-08-09,63.83,0.32,199.46875
2013-08-12,63.42,0.32,198.1875
2013-08-13,63.75,0.32,199.21875
2013-08-14,62.98,0.32,196.8125
2013-08-15,63.0,0.32,196.875
2013-08-16,62.65,0.32,195.78125
2013-08-19,61.81,0.32,193.15625
2013-08-20,62.24,0.32,194.5
2013-08-21,61.79,0.32,193.09375
2013-08-22,62.49,0.32,195.28125
2013-08-23,62.96,0.32,196.75
2013-08-26,62.84,0.32,196.375
2013-08-27,61.37,0.32,191.78125
2013-08-28,61.75,0.32,192.96875
2013-08-29,61.35,0.32,191.71875
2013-08-30,61.43,0.32,191.96875
2013-09-03,62.18,0.32,194.3125
2013-09-04,62.62,0.32,195.6875
2013-09-05,62.9,0.32,196.5625
2013-09-06,62.91,0.32,196.59374999999997
2013-09-09,64.13,0.32,200.40624999999997
2013-09-10,65.06,0.32,203.3125
2013-09-11,66.17,0.32,206.78125
2013-09-12,66.75,0.32,208.59375
2013-09-13,66.52,0.32,207.87499999999997
2013-09-16,65.9,0.32,205.9375
2013-09-17,66.1,0.32,206.56249999999997
2013-09-18,67.77,0.32,211.78124999999997
2013-09-19,67.44,0.32,210.75
2013-09-20,67.29,0.32,210.28125000000003
2013-09-23,67.01,0.32,209.40625
2013-09-24,67.14,0.32,209.8125
2013-09-25,67.02,0.32,209.43749999999997
2013-09-26,67.32,0.32,210.37499999999997
2013-09-27,67.01,0.32,209.40625
2013-09-30,67.01,0.32,209.40625
2013-10-01,67.99,0.32,212.46874999999997
2013-10-02,67.83,0.32,211.96875
2013-10-03,66.37,0.32,207.40625
2013-10-04,67.23,0.32,210.09375
2013-10-07,66.37,0.32,207.40625
2013-10-08,65.25,0.32,203.90625
2013-10-09,64.8,0.32,202.5
2013-10-10,66.45,0.32,207.65625
2013-10-11,67.0,0.32,209.375
2013-10-14,67.4,0.32,210.625
2013-10-15,68.31,0.32,213.46875
2013-10-16,70.21,0.32,219.40624999999997
2013-10-17,70.73,0.32,221.03125
2013-10-18,72.56,0.32,226.75
2013-10-21,72.36,0.32,226.125
2013-10-22,73.28,0.32,229.0
2013-10-23,71.38,0.32,223.06249999999997
2013-10-24,74.52,0.57,130.73684210526315
2013-10-25,76.51,0.57,134.2280701754386
2013-10-28,76.54,0.57,134.280701754386
2013-10-29,77.13,0.57,135.31578947368422
2013-10-30,76.09,0.57,133.49122807017545
2013-10-31,74.93,0.57,131.4561403508772
2013-11-01,75.19,0.57,131.91228070175438
2013-11-04,76.13,0.57,133.56140350877195
2013-11-05,75.01,0.57,131.5964912280702
2013-11-06,74.59,0.57,130.85964912280704
2013-11-07,72.65,0.57,127.45614035087722
2013-11-08,75.6,0.57,132.6315789473684
2013-11-11,75.21,0.57,131.94736842105263
2013-11-12,73.69,0.57,129.28070175438597
2013-11-13,74.0,0.57,129.8245614035088
2013-11-14,74.2,0.57,130.17543859649123
2013-11-15,74.93,0.57,131.4561403508772
2013-11-18,73.18,0.57,128.3859649122807
2013-11-19,73.0,0.57,128.0701754385965
2013-11-20,72.85,0.57,127.80701754385964
2013-11-21,73.98,0.57,129.78947368421055
2013-11-22,73.58,0.57,129.08771929824562
2013-11-25,72.94,0.57,127.96491228070177
2013-11-26,73.18,0.57,128.3859649122807
2013-11-27,69.87,0.57,122.57894736842107
2013-11-29,70.24,0.57,123.2280701754386
2013-12-02,69.8,0.57,122.45614035087719
2013-12-03,69.51,0.57,121.94736842105264
2013-12-04,69.64,0.57,122.17543859649123
2013-12-05,69.04,0.57,121.12280701754388
2013-12-06,69.5,0.57,121.92982456140352
2013-12-09,68.59,0.57,120.33333333333334
2013-12-10,69.48,0.57,121.89473684210527
2013-12-11,68.16,0.57,119.57894736842105
2013-12-12,68.68,0.57,120.49122807017547
2013-12-13,68.68,0.57,120.49122807017547
2013-12-16,69.4,0.57,121.7543859649123
2013-12-17,67.61,0.57,118.6140350877193
2013-12-18,67.45,0.57,118.33333333333334
2013-12-19,67.87,0.57,119.07017543859651
2013-12-20,67.94,0.57,119.19298245614036
2013-12-23,67.62,0.57,118.63157894736844
2013-12-24,67.92,0.57,119.15789473684212
2013-12-26,68.05,0.57,119.38596491228071
2013-12-27,68.21,0.57,119.66666666666667
2013-12-30,67.17,0.57,117.8421052631579
2013-12-31,68.11,0.57,119.49122807017545
2014-01-02,66.59,0.57,116.82456140350878
2014-01-03,66.14,0.57,116.03508771929826
2014-01-06,65.75,0.57,115.35087719298247
2014-01-07,65.85,0.57,115.52631578947368
2014-01-08,65.71,0.57,115.28070175438596
2014-01-09,65.35,0.57,114.64912280701755
2014-01-10,64.74,0.57,113.57894736842105
2014-01-13,63.17,0.57,110.82456140350878
2014-01-14,64.36,0.57,112.9122807017544
2014-01-15,64.45,0.57,113.07017543859651
2014-01-16,64.66,0.57,113.43859649122807
2014-01-17,63.9,0.57,112.10526315789474
2014-01-21,64.07,0.57,112.40350877192982
2014-01-22,65.68,0.57,115.22807017543862
2014-01-23,65.11,0.57,114.2280701754386
2014-01-24,62.97,0.57,110.47368421052633
2014-01-27,62.14,0.57,109.01754385964914
2014-01-28,63.31,0.57,111.07017543859651
2014-01-29,63.25,0.57,110.96491228070177
2014-01-30,62.98,0.57,110.49122807017544
2014-01-31,62.33,0.57,109.35087719298247
2014-02-03,61.79,0.57,108.40350877192984
2014-02-04,62.34,0.57,109.36842105263159
2014-02-05,61.19,0.57,107.35087719298247
2014-02-06,62.61,0.37,169.21621621621622
2014-02-07,66.2,0.37,178.91891891891893
2014-02-10,66.65,0.37,180.13513513513516
2014-02-11,66.33,0.37,179.27027027027026
2014-02-12,66.54,0.37,179.83783783783787
2014-02-13,66.45,0.37,179.5945945945946
2014-02-14,66.36,0.37,179.35135135135135
2014-02-18,66.55,0.37,179.86486486486487
2014-02-19,66.6,0.37,180.0
2014-02-20,67.12,0.37,181.40540540540542
2014-02-21,66.86,0.37,180.7027027027027
2014-02-24,69.33,0.37,187.3783783783784
2014-02-25,68.78,0.37,185.8918918918919
2014-02-26,68.49,0.37,185.1081081081081
2014-02-27,67.94,0.37,183.6216216216216
2014-02-28,68.76,0.37,185.83783783783787
2014-03-03,67.97,0.37,183.7027027027027
2014-03-04,69.02,0.37,186.54054054054052
2014-03-05,68.14,0.37,184.16216216216216
2014-03-06,68.78,0.37,185.8918918918919
2014-03-07,69.23,0.37,187.10810810810813
2014-03-10,69.07,0.37,186.67567567567565
2014-03-11,68.35,0.37,184.7297297297297
2014-03-12,68.2,0.37,184.32432432432432
2014-03-13,66.94,0.37,180.9189189189189
2014-03-14,66.64,0.37,180.1081081081081
2014-03-17,66.65,0.37,180.13513513513516
2014-03-18,67.4,0.37,182.1621621621622
2014-03-19,65.96,0.37,178.27027027027026
2014-03-20,66.83,0.37,180.6216216216216
2014-03-21,67.12,0.37,181.40540540540542
2014-03-24,66.78,0.37,180.48648648648648
2014-03-25,67.62,0.37,182.75675675675677
2014-03-26,67.68,0.37,182.91891891891893
2014-03-27,69.03,0.37,186.56756756756758
2014-03-28,71.14,0.37,192.2702702702703
2014-03-31,71.04,0.37,192.00000000000003
2014-04-01,70.57,0.37,190.7297297297297
2014-04-02,70.38,0.37,190.2162162162162
2014-04-03,71.29,0.37,192.6756756756757
2014-04-04,70.35,0.37,190.13513513513513
2014-04-07,69.37,0.37,187.4864864864865
2014-04-08,70.55,0.37,190.67567567567568
2014-04-09,70.78,0.37,191.2972972972973
2014-04-10,69.53,0.37,187.91891891891893
2014-04-11,69.45,0.37,187.7027027027027
2014-04-14,70.58,0.37,190.75675675675674
2014-04-15,71.85,0.37,194.18918918918916
2014-04-16,72.9,0.37,197.02702702702703
2014-04-17,74.42,0.37,201.13513513513513
2014-04-21,74.66,0.37,201.78378378378378
2014-04-22,74.3,0.37,200.8108108108108
2014-04-23,75.07,0.37,202.89189189189187
2014-04-24,74.95,0.56,133.8392857142857
2014-04-25,72.79,0.56,129.98214285714286
2014-04-28,72.17,0.56,128.875
2014-04-29,73.06,0.56,130.4642857142857
2014-04-30,71.78,0.56,128.17857142857142
2014-05-01,71.23,0.56,127.19642857142857
2014-05-02,71.29,0.56,127.30357142857143
2014-05-05,71.09,0.56,126.94642857142857
2014-05-06,71.19,0.56,127.12499999999999
2014-05-07,71.72,0.56,128.07142857142856
2014-05-08,70.74,0.56,126.32142857142856
2014-05-09,70.72,0.56,126.28571428571428
2014-05-12,70.69,0.56,126.23214285714285
2014-05-13,71.04,0.56,126.85714285714286
2014-05-14,70.7,0.56,126.25
2014-05-15,69.62,0.56,124.32142857142857
2014-05-16,69.73,0.56,124.51785714285714
2014-05-19,69.56,0.56,124.21428571428571
2014-05-20,69.34,0.56,123.82142857142857
2014-05-21,70.33,0.56,125.5892857142857
2014-05-22,70.19,0.56,125.3392857142857
2014-05-23,70.0,0.56,124.99999999999999
2014-05-27,69.84,0.56,124.71428571428571
2014-05-28,70.77,0.56,126.37499999999999
2014-05-29,71.89,0.56,128.375
2014-05-30,72.07,0.56,128.69642857142856
2014-06-02,71.67,0.56,127.98214285714285
2014-06-03,72.01,0.56,128.58928571428572
2014-06-04,72.16,0.56,128.85714285714283
2014-06-05,72.36,0.56,129.2142857142857
2014-06-06,74.0,0.56,132.14285714285714
2014-06-09,74.23,0.56,132.55357142857142
2014-06-10,74.78,0.56,133.53571428571428
2014-06-11,75.38,0.56,134.60714285714283
2014-06-12,75.81,0.56,135.375
2014-06-13,76.19,0.56,136.05357142857142
2014-06-16,76.25,0.56,136.16071428571428
2014-06-17,76.02,0.56,135.74999999999997
2014-06-18,76.61,0.56,136.80357142857142
2014-06-19,77.42,0.56,138.25
2014-06-20,78.64,0.56,140.42857142857142
2014-06-23,79.23,0.56,141.48214285714286
2014-06-24,77.5,0.56,138.39285714285714
2014-06-25,78.57,0.56,140.30357142857142
2014-06-26,78.13,0.56,139.5178571428571
2014-06-27,77.42,0.56,138.25
2014-06-30,77.46,0.56,138.32142857142856
2014-07-01,76.34,0.56,136.32142857142856
2014-07-02,75.78,0.56,135.32142857142856
2014-07-03,75.79,0.56,135.33928571428572
2014-07-07,74.72,0.56,133.42857142857142
2014-07-08,75.34,0.56,134.53571428571428
2014-07-09,75.79,0.56,135.33928571428572
2014-07-10,74.91,0.56,133.7678571428571
2014-07-11,73.69,0.56,131.5892857142857
2014-07-14,74.83,0.56,133.62499999999997
2014-07-15,74.16,0.56,132.42857142857142
2014-07-16,76.13,0.56,135.94642857142856
2014-07-17,73.71,0.56,131.62499999999997
2014-07-18,73.01,0.56,130.375
2014-07-21,72.92,0.56,130.2142857142857
2014-07-22,73.47,0.56,131.19642857142856
2014-07-23,74.21,0.56,132.5178571428571
2014-07-24,71.63,0.53,135.1509433962264
2014-07-25,69.57,0.53,131.2641509433962
2014-07-28,69.13,0.53,130.43396226415092
2014-07-29,68.44,0.53,129.1320754716981
2014-07-30,67.04,0.53,126.49056603773586
2014-07-31,66.49,0.53,125.45283018867923
2014-08-01,66.75,0.53,125.94339622641509
2014-08-04,70.23,0.53,132.50943396226415
2014-08-05,68.41,0.53,129.0754716981132
2014-08-06,68.98,0.53,130.1509433962264
2014-08-07,68.78,0.53,129.77358490566039
2014-08-08,70.46,0.53,132.94339622641508
2014-08-11,69.77,0.53,131.64150943396226
2014-08-12,69.09,0.53,130.35849056603774
2014-08-13,69.56,0.53,131.24528301886792
2014-08-14,69.5,0.53,131.1320754716981
2014-08-15,70.01,0.53,132.0943396226415
2014-08-18,69.82,0.53,131.73584905660374
2014-08-19,70.25,0.53,132.54716981132074
2014-08-20,69.91,0.53,131.9056603773585
2014-08-21,70.14,0.53,132.33962264150944
2014-08-22,69.55,0.53,131.22641509433961
2014-08-25,71.03,0.53,134.0188679245283
2014-08-26,71.4,0.53,134.7169811320755
2014-08-27,70.92,0.53,133.81132075471697
2014-08-28,70.92,0.53,133.81132075471697
2014-08-29,72.14,0.53,136.1132075471698
2014-09-02,70.55,0.53,133.1132075471698
2014-09-03,71.21,0.53,134.35849056603772
2014-09-04,71.0,0.53,133.96226415094338
2014-09-05,71.66,0.53,135.2075471698113
2014-09-08,70.61,0.53,133.22641509433961
2014-09-09,70.59,0.53,133.18867924528303
2014-09-10,69.94,0.53,131.96226415094338
2014-09-11,70.0,0.53,132.0754716981132
2014-09-12,68.8,0.53,129.81132075471697
2014-09-15,69.48,0.53,131.0943396226415
2014-09-16,71.11,0.53,134.16981132075472
2014-09-17,71.17,0.53,134.2830188679245
2014-09-18,71.22,0.53,134.37735849056602
2014-09-19,71.29,0.53,134.50943396226415
2014-09-22,70.36,0.53,132.75471698113208
2014-09-23,70.3,0.53,132.64150943396226
2014-09-24,70.42,0.53,132.86792452830187
2014-09-25,69.2,0.53,130.56603773584905
2014-09-26,69.88,0.53,131.84905660377356
2014-09-29,69.89,0.53,131.86792452830187
2014-09-30,68.36,0.53,128.9811320754717
2014-10-01,66.79,0.53,126.01886792452831
2014-10-02,66.14,0.53,124.79245283018868
2014-10-03,65.17,0.53,122.9622641509434
2014-10-06,64.92,0.53,122.49056603773585
2014-10-07,62.58,0.53,118.0754716981132
2014-10-08,63.01,0.53,118.88679245283018
2014-10-09,60.3,0.53,113.77358490566037
2014-10-10,58.72,0.53,110.79245283018867
2014-10-13,55.57,0.53,104.84905660377358
2014-10-14,54.79,0.53,103.37735849056602
2014-10-15,54.85,0.53,103.49056603773585
2014-10-16,56.67,0.53,106.9245283018868
2014-10-17,56.59,0.53,106.77358490566039
2014-10-20,57.51,0.53,108.50943396226414
2014-10-21,58.89,0.53,111.11320754716981
2014-10-22,57.13,0.53,107.79245283018868
2014-10-23,58.48,0.53,110.33962264150942
2014-10-24,57.43,0.53,108.35849056603773
2014-10-27,56.38,0.53,106.37735849056604
2014-10-28,58.36,1.16,50.310344827586206
2014-10-29,58.13,1.16,50.112068965517246
2014-10-30,57.16,1.16,49.275862068965516
2014-10-31,57.63,1.16,49.681034482758626
2014-11-03,55.87,1.16,48.16379310344828
2014-11-04,54.2,1.16,46.72413793103449
2014-11-05,55.55,1.16,47.88793103448276
2014-11-06,54.8,1.16,47.241379310344826
2014-11-07,56.51,1.16,48.71551724137931
2014-11-10,56.23,1.16,48.474137931034484
2014-11-11,56.14,1.16,48.396551724137936
2014-11-12,55.22,1.16,47.60344827586207
2014-11-13,53.99,1.16,46.543103448275865
2014-11-14,56.11,1.16,48.37068965517242
2014-11-17,54.71,1.16,47.16379310344828
2014-11-18,55.01,1.16,47.42241379310345
2014-11-19,54.77,1.16,47.21551724137932
2014-11-20,56.54,1.16,48.74137931034483
2014-11-21,57.71,1.16,49.75000000000001
2014-11-24,56.69,1.16,48.87068965517241
2014-11-25,55.42,1.16,47.77586206896552
2014-11-26,53.83,1.16,46.4051724137931
2014-11-28,49.18,1.16,42.396551724137936
2014-12-01,49.7,1.16,42.844827586206904
2014-12-02,50.55,1.16,43.577586206896555
2014-12-03,52.14,1.16,44.94827586206897
2014-12-04,51.58,1.16,44.46551724137931
2014-12-05,50.59,1.16,43.612068965517246
2014-12-08,47.61,1.16,41.043103448275865
2014-12-09,47.89,1.16,41.28448275862069
2014-12-10,45.78,1.16,39.46551724137932
2014-12-11,45.39,1.16,39.12931034482759
2014-12-12,43.86,1.16,37.810344827586206
2014-12-15,43.0,1.16,37.06896551724138
2014-12-16,43.56,1.16,37.55172413793104
2014-12-17,47.94,1.16,41.327586206896555
2014-12-18,49.42,1.16,42.60344827586207
2014-12-19,51.19,1.16,44.12931034482759
2014-12-22,50.95,1.16,43.92241379310345
2014-12-23,48.98,1.16,42.224137931034484
2014-12-24,48.5,1.16,41.810344827586206
2014-12-26,47.22,1.16,40.70689655172414
2014-12-29,47.83,1.16,41.23275862068966
2014-12-30,47.33,1.16,40.80172413793104
2014-12-31,47.43,1.16,40.88793103448276
2015-01-02,46.88,1.16,40.41379310344828
2015-01-05,42.39,1.16,36.543103448275865
2015-01-06,41.9,1.16,36.12068965517241
2015-01-07,41.74,1.16,35.98275862068966
2015-01-08,43.18,1.16,37.224137931034484
2015-01-09,43.57,1.16,37.560344827586206
2015-01-12,41.52,1.16,35.793103448275865
2015-01-13,42.54,1.16,36.67241379310345
2015-01-14,42.85,1.16,36.939655172413794
2015-01-15,42.98,1.16,37.05172413793103
2015-01-16,45.49,1.16,39.21551724137932
2015-01-20,45.91,1.16,39.57758620689655
2015-01-21,46.93,1.16,40.45689655172414
2015-01-22,46.74,1.16,40.293103448275865
2015-01-23,46.27,1.16,39.88793103448276
2015-01-26,47.52,1.16,40.96551724137932
2015-01-27,47.58,1.16,41.01724137931035
2015-01-28,46.06,1.16,39.70689655172414
2015-01-29,47.51,1.16,40.95689655172414
2015-01-30,47.74,1.16,41.15517241379311
2015-02-02,49.73,1.16,42.87068965517241
2015-02-03,50.21,1.16,43.28448275862069
2015-02-04,47.89,1.16,41.28448275862069
2015-02-05,48.49,1.16,41.80172413793104
2015-02-06,47.72,1.16,41.13793103448276
2015-02-09,46.98,1.16,40.5
2015-02-10,47.88,1.16,41.27586206896552
2015-02-11,47.94,1.16,41.327586206896555
2015-02-12,48.85,1.16,42.112068965517246
2015-02-13,50.79,1.16,43.78448275862069
2015-02-17,50.81,1.16,43.80172413793104
2015-02-18,50.69,1.16,43.69827586206897
2015-02-19,49.7,1.11,44.77477477477478
2015-02-20,49.08,1.11,44.21621621621621
2015-02-23,48.5,1.11,43.69369369369369
2015-02-24,49.67,1.11,44.747747747747745
2015-02-25,49.81,1.11,44.87387387387387
2015-02-26,47.32,1.11,42.63063063063063
2015-02-27,47.23,1.11,42.549549549549546
2015-03-02,46.41,1.11,41.81081081081081
2015-03-03,46.98,1.11,42.324324324324316
2015-03-04,47.21,1.11,42.53153153153153
2015-03-05,46.07,1.11,41.5045045045045
2015-03-06,45.39,1.11,40.89189189189189
2015-03-09,45.02,1.11,40.55855855855856
2015-03-10,44.27,1.11,39.88288288288288
2015-03-11,44.38,1.11,39.98198198198198
2015-03-12,44.25,1.11,39.86486486486486
2015-03-13,44.03,1.11,39.666666666666664
2015-03-16,45.61,1.11,41.09009009009009
2015-03-17,45.61,1.11,41.09009009009009
2015-03-18,48.12,1.11,43.35135135135135
2015-03-19,47.58,1.11,42.864864864864856
2015-03-20,47.84,1.11,43.0990990990991
2015-03-23,46.4,1.11,41.801801801801794
2015-03-24,45.89,1.11,41.34234234234234
2015-03-25,46.77,1.11,42.13513513513514
2015-03-26,47.94,1.11,43.189189189189186
2015-03-27,48.0,1.11,43.24324324324324
2015-03-30,49.05,1.11,44.189189189189186
2015-03-31,48.9,1.11,44.05405405405405
2015-04-01,48.87,1.11,44.02702702702702
2015-04-02,49.92,1.11,44.97297297297297
2015-04-06,50.65,1.11,45.63063063063063
2015-04-07,50.3,1.11,45.31531531531531
2015-04-08,49.93,1.11,44.98198198198198
2015-04-09,50.92,1.11,45.87387387387387
2015-04-10,50.92,1.11,45.87387387387387
2015-04-13,50.57,1.11,45.55855855855855
2015-04-14,51.73,1.11,46.603603603603595
2015-04-15,53.47,1.11,48.17117117117117
2015-04-16,52.59,1.11,47.37837837837838
2015-04-17,52.1,1.11,46.93693693693693
2015-04-20,52.76,1.11,47.53153153153153
2015-04-21,51.13,1.11,46.06306306306306
2015-04-22,51.18,1.11,46.108108108108105
2015-04-23,51.51,1.11,46.405405405405396
2015-04-24,50.49,1.11,45.486486486486484
2015-04-27,49.77,1.11,44.83783783783784
2015-04-28,50.09,1.11,45.126126126126124
2015-04-29,50.62,1.11,45.603603603603595
2015-04-30,50.72,1.11,45.69369369369369
2015-05-01,50.24,1.11,45.26126126126126
2015-05-04,50.99,1.11,45.93693693693694
2015-05-05,49.79,-0.06,-829.8333333333334
2015-05-06,49.18,-0.06,-819.6666666666667
2015-05-07,48.12,-0.06,-802.0
2015-05-08,49.12,-0.06,-818.6666666666666
2015-05-11,46.07,-0.06,-767.8333333333334
2015-05-12,46.0,-0.06,-766.6666666666667
2015-05-13,45.28,-0.06,-754.6666666666667
2015-05-14,44.5,-0.06,-741.6666666666667
2015-05-15,44.88,-0.06,-748.0000000000001
2015-05-18,45.11,-0.06,-751.8333333333334
2015-05-19,44.23,-0.06,-737.1666666666666
2015-05-20,44.01,-0.06,-733.5
2015-05-21,43.8,-0.06,-730.0
