date,LNC,LNC_EPS,PE Ratio
1991-08-29,12.38,0.31,39.935483870967744
1991-08-30,12.44,0.31,40.12903225806451
1991-09-03,12.31,0.31,39.70967741935484
1991-09-04,12.31,0.31,39.70967741935484
1991-09-05,12.41,0.31,40.03225806451613
1991-09-06,12.31,0.31,39.70967741935484
1991-09-09,12.25,0.31,39.516129032258064
1991-09-10,12.06,0.31,38.903225806451616
1991-09-11,12.0,0.31,38.70967741935484
1991-09-12,11.97,0.31,38.612903225806456
1991-09-13,11.75,0.31,37.903225806451616
1991-09-16,11.91,0.31,38.41935483870968
1991-09-17,11.78,0.31,38.0
1991-09-18,11.94,0.31,38.516129032258064
1991-09-19,12.41,0.31,40.03225806451613
1991-09-20,12.38,0.31,39.935483870967744
1991-09-23,12.0,0.31,38.70967741935484
1991-09-24,12.0,0.31,38.70967741935484
1991-09-25,11.94,0.31,38.516129032258064
1991-09-26,11.94,0.31,38.516129032258064
1991-09-27,12.06,0.31,38.903225806451616
1991-09-30,12.28,0.31,39.61290322580645
1991-10-01,11.91,0.31,38.41935483870968
1991-10-02,12.03,0.31,38.806451612903224
1991-10-03,12.06,0.31,38.903225806451616
1991-10-04,12.0,0.31,38.70967741935484
1991-10-07,11.97,0.31,38.612903225806456
1991-10-08,11.94,0.31,38.516129032258064
1991-10-09,11.88,0.31,38.322580645161295
1991-10-10,11.94,0.31,38.516129032258064
1991-10-11,12.0,0.31,38.70967741935484
1991-10-14,12.31,0.31,39.70967741935484
1991-10-15,12.34,0.31,39.806451612903224
1991-10-16,12.25,0.31,39.516129032258064
1991-10-17,12.44,0.31,40.12903225806451
1991-10-18,12.47,0.31,40.225806451612904
1991-10-21,12.47,0.31,40.225806451612904
1991-10-22,12.66,0.31,40.83870967741935
1991-10-23,12.66,0.31,40.83870967741935
1991-10-24,12.59,0.31,40.61290322580645
1991-10-25,12.5,0.31,40.32258064516129
1991-10-28,12.69,0.31,40.935483870967744
1991-10-29,12.69,0.31,40.935483870967744
1991-10-30,12.94,0.31,41.74193548387097
1991-10-31,13.16,0.31,42.45161290322581
1991-11-01,13.03,0.31,42.03225806451613
1991-11-04,13.16,0.31,42.45161290322581
1991-11-05,13.13,0.31,42.35483870967742
1991-11-06,13.16,0.31,42.45161290322581
1991-11-07,13.16,0.31,42.45161290322581
1991-11-08,13.22,0.31,42.645161290322584
1991-11-11,13.44,0.31,43.354838709677416
1991-11-12,13.5,0.31,43.54838709677419
1991-11-13,13.59,0.31,43.83870967741935
1991-11-14,13.59,0.31,43.83870967741935
1991-11-15,13.03,0.31,42.03225806451613
1991-11-18,13.06,0.31,42.12903225806452
1991-11-19,12.94,0.31,41.74193548387097
1991-11-20,13.06,0.31,42.12903225806452
1991-11-21,13.28,0.31,42.83870967741935
1991-11-22,12.97,0.31,41.83870967741936
1991-11-25,13.0,0.31,41.935483870967744
1991-11-26,13.09,0.31,42.225806451612904
1991-11-27,12.94,0.31,41.74193548387097
1991-11-29,12.97,0.31,41.83870967741936
1991-12-02,13.09,0.31,42.225806451612904
1991-12-03,13.0,0.31,41.935483870967744
1991-12-04,13.06,0.31,42.12903225806452
1991-12-05,12.94,0.31,41.74193548387097
1991-12-06,12.91,0.31,41.645161290322584
1991-12-09,12.63,0.31,40.74193548387097
1991-12-10,12.69,0.31,40.935483870967744
1991-12-11,12.5,0.31,40.32258064516129
1991-12-12,12.75,0.31,41.12903225806452
1991-12-13,12.78,0.31,41.225806451612904
1991-12-16,12.56,0.31,40.516129032258064
1991-12-17,12.59,0.31,40.61290322580645
1991-12-18,12.59,0.31,40.61290322580645
1991-12-19,12.63,0.31,40.74193548387097
1991-12-20,12.66,0.31,40.83870967741935
1991-12-23,12.81,0.31,41.322580645161295
1991-12-24,13.03,0.31,42.03225806451613
1991-12-26,13.03,0.31,42.03225806451613
1991-12-27,13.16,0.31,42.45161290322581
1991-12-30,13.44,0.31,43.354838709677416
1991-12-31,13.69,0.31,44.16129032258064
1992-01-02,13.5,0.31,43.54838709677419
1992-01-03,13.78,0.31,44.45161290322581
1992-01-06,13.47,0.31,43.45161290322581
1992-01-07,14.06,0.31,45.35483870967742
1992-01-08,14.09,0.31,45.45161290322581
1992-01-09,14.47,0.31,46.67741935483871
1992-01-10,14.47,0.31,46.67741935483871
1992-01-13,14.38,0.31,46.38709677419355
1992-01-14,14.69,0.31,47.387096774193544
1992-01-15,14.69,0.31,47.387096774193544
1992-01-16,14.88,0.31,48.0
1992-01-17,14.91,0.31,48.09677419354839
1992-01-20,14.94,0.31,48.193548387096776
1992-01-21,14.94,0.31,48.193548387096776
1992-01-22,15.09,0.31,48.67741935483871
1992-01-23,15.0,0.31,48.38709677419355
1992-01-24,14.72,0.31,47.483870967741936
1992-01-27,14.56,0.31,46.96774193548387
1992-01-28,14.75,0.31,47.58064516129032
1992-01-29,14.47,0.31,46.67741935483871
1992-01-30,14.56,0.31,46.96774193548387
1992-01-31,14.41,0.31,46.483870967741936
1992-02-03,14.31,0.31,46.16129032258065
1992-02-04,14.5,0.31,46.774193548387096
1992-02-05,14.38,0.31,46.38709677419355
1992-02-06,14.19,0.31,45.774193548387096
1992-02-07,14.06,0.31,45.35483870967742
1992-02-10,14.16,0.31,45.67741935483871
1992-02-11,14.13,0.31,45.58064516129033
1992-02-12,14.13,0.31,45.58064516129033
1992-02-13,14.38,0.31,46.38709677419355
1992-02-14,14.22,0.31,45.87096774193549
1992-02-18,13.84,0.31,44.645161290322584
1992-02-19,14.13,0.31,45.58064516129033
1992-02-20,14.03,0.31,45.25806451612903
1992-02-21,13.97,0.31,45.06451612903226
1992-02-24,14.0,0.31,45.16129032258065
1992-02-25,14.13,0.31,45.58064516129033
1992-02-26,14.19,0.31,45.774193548387096
1992-02-27,14.13,0.31,45.58064516129033
1992-02-28,14.06,0.31,45.35483870967742
1992-03-02,14.03,0.31,45.25806451612903
1992-03-03,14.0,0.31,45.16129032258065
1992-03-04,14.03,0.31,45.25806451612903
1992-03-05,14.06,0.31,45.35483870967742
1992-03-06,14.03,0.31,45.25806451612903
1992-03-09,14.06,0.31,45.35483870967742
1992-03-10,14.06,0.31,45.35483870967742
1992-03-11,14.09,0.31,45.45161290322581
1992-03-12,14.19,0.31,45.774193548387096
1992-03-13,14.22,0.31,45.87096774193549
1992-03-16,14.13,0.31,45.58064516129033
1992-03-17,14.19,0.31,45.774193548387096
1992-03-18,14.03,0.31,45.25806451612903
1992-03-19,14.03,0.31,45.25806451612903
1992-03-20,14.19,0.31,45.774193548387096
1992-03-23,14.03,0.31,45.25806451612903
1992-03-24,14.03,0.31,45.25806451612903
1992-03-25,14.13,0.31,45.58064516129033
1992-03-26,14.19,0.31,45.774193548387096
1992-03-27,14.03,0.31,45.25806451612903
1992-03-30,14.19,0.31,45.774193548387096
1992-03-31,14.03,0.31,45.25806451612903
1992-04-01,14.13,0.31,45.58064516129033
1992-04-02,14.13,0.31,45.58064516129033
1992-04-03,13.81,0.31,44.54838709677419
1992-04-06,13.56,0.31,43.74193548387097
1992-04-07,13.38,0.31,43.16129032258065
1992-04-08,13.34,0.31,43.03225806451613
1992-04-09,13.44,0.31,43.354838709677416
1992-04-10,13.63,0.31,43.96774193548387
1992-04-13,13.47,0.31,43.45161290322581
1992-04-14,13.72,0.31,44.25806451612903
1992-04-15,13.78,0.31,44.45161290322581
1992-04-16,13.63,0.31,43.96774193548387
1992-04-20,13.31,0.31,42.935483870967744
1992-04-21,13.16,0.31,42.45161290322581
1992-04-22,13.03,0.31,42.03225806451613
1992-04-23,12.91,0.31,41.645161290322584
1992-04-24,12.63,0.31,40.74193548387097
1992-04-27,12.78,0.31,41.225806451612904
1992-04-28,13.03,0.31,42.03225806451613
1992-04-29,13.31,0.31,42.935483870967744
1992-04-30,13.28,0.31,42.83870967741935
1992-05-01,13.13,0.31,42.35483870967742
1992-05-04,13.53,0.31,43.64516129032258
1992-05-05,13.5,0.31,43.54838709677419
1992-05-06,13.59,0.31,43.83870967741935
1992-05-07,13.72,0.31,44.25806451612903
1992-05-08,13.72,0.31,44.25806451612903
1992-05-11,13.81,0.31,44.54838709677419
1992-05-12,13.94,0.31,44.96774193548387
1992-05-13,13.81,0.31,44.54838709677419
1992-05-14,13.78,0.31,44.45161290322581
1992-05-15,13.88,0.31,44.774193548387096
1992-05-18,14.5,0.31,46.774193548387096
1992-05-19,14.75,0.31,47.58064516129032
1992-05-20,14.56,0.31,46.96774193548387
1992-05-21,14.31,0.31,46.16129032258065
1992-05-22,14.31,0.31,46.16129032258065
1992-05-26,14.38,0.31,46.38709677419355
1992-05-27,14.34,0.31,46.25806451612903
1992-05-28,14.5,0.31,46.774193548387096
1992-05-29,14.38,0.31,46.38709677419355
1992-06-01,14.5,0.31,46.774193548387096
1992-06-02,14.75,0.31,47.58064516129032
1992-06-03,14.66,0.31,47.29032258064516
1992-06-04,14.53,0.31,46.87096774193548
1992-06-05,14.78,0.31,47.677419354838705
1992-06-08,14.84,0.31,47.87096774193548
1992-06-09,14.97,0.31,48.29032258064517
1992-06-10,15.13,0.31,48.80645161290323
1992-06-11,15.19,0.31,49.0
1992-06-12,15.06,0.31,48.58064516129033
1992-06-15,14.94,0.31,48.193548387096776
1992-06-16,14.91,0.31,48.09677419354839
1992-06-17,14.69,0.31,47.387096774193544
1992-06-18,14.81,0.31,47.774193548387096
1992-06-19,14.88,0.31,48.0
1992-06-22,15.09,0.31,48.67741935483871
1992-06-23,15.34,0.31,49.483870967741936
1992-06-24,15.31,0.31,49.38709677419355
1992-06-25,15.44,0.31,49.806451612903224
1992-06-26,15.28,0.31,49.29032258064516
1992-06-29,15.38,0.31,49.612903225806456
1992-06-30,15.38,0.31,49.612903225806456
1992-07-01,15.41,0.31,49.70967741935484
1992-07-02,15.38,0.31,49.612903225806456
1992-07-06,15.47,0.31,49.903225806451616
1992-07-07,15.47,0.31,49.903225806451616
1992-07-08,15.63,0.31,50.41935483870968
1992-07-09,15.78,0.31,50.90322580645161
1992-07-10,15.91,0.31,51.32258064516129
1992-07-13,15.75,0.31,50.806451612903224
1992-07-14,15.69,0.31,50.61290322580645
1992-07-15,15.84,0.31,51.096774193548384
1992-07-16,15.75,0.31,50.806451612903224
1992-07-17,15.78,0.31,50.90322580645161
1992-07-20,15.72,0.31,50.70967741935484
1992-07-21,15.75,0.31,50.806451612903224
1992-07-22,15.84,0.31,51.096774193548384
1992-07-23,15.97,0.31,51.516129032258064
1992-07-24,15.78,0.31,50.90322580645161
1992-07-27,15.94,0.31,51.41935483870968
1992-07-28,15.97,0.31,51.516129032258064
1992-07-29,16.03,0.31,51.70967741935484
1992-07-30,16.25,0.31,52.41935483870968
1992-07-31,16.16,0.31,52.12903225806452
1992-08-03,16.38,0.31,52.83870967741935
1992-08-04,16.44,0.31,53.032258064516135
1992-08-05,16.22,0.31,52.32258064516129
1992-08-06,16.09,0.31,51.903225806451616
1992-08-07,15.78,0.31,50.90322580645161
1992-08-10,15.59,0.31,50.29032258064516
1992-08-11,15.81,0.31,51.0
1992-08-12,15.81,0.31,51.0
1992-08-13,15.66,0.31,50.516129032258064
1992-08-14,15.78,0.31,50.90322580645161
1992-08-17,15.63,0.31,50.41935483870968
1992-08-18,15.66,0.31,50.516129032258064
1992-08-19,15.59,0.31,50.29032258064516
1992-08-20,15.75,0.31,50.806451612903224
1992-08-21,15.78,0.31,50.90322580645161
1992-08-24,15.75,0.31,50.806451612903224
1992-08-25,15.69,0.31,50.61290322580645
1992-08-26,15.66,0.31,50.516129032258064
1992-08-27,15.5,0.31,50.0
1992-08-28,15.53,0.31,50.096774193548384
1992-08-31,15.47,0.31,49.903225806451616
1992-09-01,15.47,0.31,49.903225806451616
1992-09-02,15.44,0.31,49.806451612903224
1992-09-03,15.34,0.31,49.483870967741936
1992-09-04,15.31,0.31,49.38709677419355
1992-09-08,15.38,0.31,49.612903225806456
1992-09-09,15.56,0.31,50.193548387096776
1992-09-10,15.66,0.31,50.516129032258064
1992-09-11,15.94,0.31,51.41935483870968
1992-09-14,15.97,0.31,51.516129032258064
1992-09-15,16.0,0.31,51.612903225806456
1992-09-16,16.28,0.31,52.51612903225807
1992-09-17,16.34,0.31,52.70967741935484
1992-09-18,16.44,0.31,53.032258064516135
1992-09-21,16.41,0.31,52.935483870967744
1992-09-22,16.34,0.31,52.70967741935484
1992-09-23,16.28,0.31,52.51612903225807
1992-09-24,16.66,0.31,53.74193548387097
1992-09-25,16.63,0.31,53.64516129032258
1992-09-28,16.63,0.31,53.64516129032258
1992-09-29,16.53,0.31,53.322580645161295
1992-09-30,16.69,0.31,53.83870967741936
1992-10-01,16.88,0.31,54.4516129032258
1992-10-02,16.66,0.31,53.74193548387097
1992-10-05,16.22,0.31,52.32258064516129
1992-10-06,16.09,0.31,51.903225806451616
1992-10-07,16.0,0.31,51.612903225806456
1992-10-08,16.0,0.31,51.612903225806456
1992-10-09,15.97,0.31,51.516129032258064
1992-10-12,16.09,0.31,51.903225806451616
1992-10-13,16.19,0.31,52.22580645161291
1992-10-14,16.19,0.31,52.22580645161291
1992-10-15,16.22,0.31,52.32258064516129
1992-10-16,16.31,0.31,52.61290322580645
1992-10-19,16.38,0.31,52.83870967741935
1992-10-20,16.44,0.31,53.032258064516135
1992-10-21,16.63,0.31,53.64516129032258
1992-10-22,16.69,0.31,53.83870967741936
1992-10-23,16.69,0.31,53.83870967741936
1992-10-26,16.53,0.31,53.322580645161295
1992-10-27,16.66,0.31,53.74193548387097
1992-10-28,16.59,0.31,53.516129032258064
1992-10-29,16.78,0.31,54.12903225806452
1992-10-30,16.75,0.31,54.03225806451613
1992-11-02,16.69,0.31,53.83870967741936
1992-11-03,17.03,0.31,54.935483870967744
1992-11-04,16.88,0.31,54.4516129032258
1992-11-05,16.88,0.31,54.4516129032258
1992-11-06,16.78,0.31,54.12903225806452
1992-11-09,17.06,0.31,55.03225806451613
1992-11-10,17.34,0.31,55.935483870967744
1992-11-11,17.53,0.31,56.5483870967742
1992-11-12,17.28,0.31,55.741935483870975
1992-11-13,17.47,0.31,56.354838709677416
1992-11-16,17.22,0.31,55.54838709677419
1992-11-17,17.09,0.31,55.12903225806452
1992-11-18,17.34,0.31,55.935483870967744
1992-11-19,17.34,0.31,55.935483870967744
1992-11-20,17.66,0.31,56.96774193548387
1992-11-23,17.47,0.31,56.354838709677416
1992-11-24,17.5,0.31,56.45161290322581
1992-11-25,17.59,0.31,56.74193548387097
1992-11-27,17.66,0.31,56.96774193548387
1992-11-30,17.53,0.31,56.5483870967742
1992-12-01,17.59,0.31,56.74193548387097
1992-12-02,17.72,0.31,57.16129032258064
1992-12-03,17.94,0.31,57.87096774193549
1992-12-04,18.19,0.31,58.67741935483871
1992-12-07,18.34,0.31,59.16129032258065
1992-12-08,18.59,0.31,59.96774193548387
1992-12-09,18.44,0.31,59.48387096774194
1992-12-10,18.53,0.31,59.7741935483871
1992-12-11,17.97,0.31,57.967741935483865
1992-12-14,18.22,0.31,58.774193548387096
1992-12-15,18.28,0.31,58.96774193548387
1992-12-16,18.13,0.31,58.483870967741936
1992-12-17,18.34,0.31,59.16129032258065
1992-12-18,18.53,0.31,59.7741935483871
1992-12-21,18.66,0.31,60.193548387096776
1992-12-22,18.88,0.31,60.90322580645161
1992-12-23,18.81,0.31,60.677419354838705
1992-12-24,18.84,0.31,60.774193548387096
1992-12-28,18.69,0.31,60.29032258064517
1992-12-29,18.88,0.31,60.90322580645161
1992-12-30,18.72,0.31,60.387096774193544
1992-12-31,18.5,0.31,59.67741935483871
1993-01-04,18.0,0.31,58.064516129032256
1993-01-05,17.81,0.31,57.4516129032258
1993-01-06,18.0,0.31,58.064516129032256
1993-01-07,17.88,0.31,57.677419354838705
1993-01-08,17.75,0.31,57.25806451612903
1993-01-11,18.19,0.31,58.67741935483871
1993-01-12,18.16,0.31,58.58064516129032
1993-01-13,18.16,0.31,58.58064516129032
1993-01-14,18.0,0.31,58.064516129032256
1993-01-15,18.22,0.31,58.774193548387096
1993-01-18,18.16,0.31,58.58064516129032
1993-01-19,18.13,0.31,58.483870967741936
1993-01-20,18.34,0.31,59.16129032258065
1993-01-21,18.34,0.31,59.16129032258065
1993-01-22,18.13,0.31,58.483870967741936
1993-01-25,17.94,0.31,57.87096774193549
1993-01-26,17.75,0.31,57.25806451612903
1993-01-27,17.84,0.31,57.54838709677419
1993-01-28,18.13,0.31,58.483870967741936
1993-01-29,18.22,0.31,58.774193548387096
1993-02-01,18.13,0.31,58.483870967741936
1993-02-02,18.19,0.31,58.67741935483871
1993-02-03,18.81,0.31,60.677419354838705
1993-02-04,19.03,0.31,61.38709677419355
1993-02-05,18.84,0.31,60.774193548387096
1993-02-08,19.09,0.31,61.58064516129032
1993-02-09,18.63,0.31,60.096774193548384
1993-02-10,18.44,0.31,59.48387096774194
1993-02-11,18.91,0.31,61.0
1993-02-12,18.91,0.31,61.0
1993-02-16,18.25,0.31,58.87096774193549
1993-02-17,18.25,0.31,58.87096774193549
1993-02-18,17.88,0.31,57.677419354838705
1993-02-19,18.09,0.31,58.354838709677416
1993-02-22,18.13,0.31,58.483870967741936
1993-02-23,17.38,0.31,56.064516129032256
1993-02-24,17.88,0.31,57.677419354838705
1993-02-25,18.41,0.31,59.38709677419355
1993-02-26,18.31,0.31,59.064516129032256
1993-03-01,18.31,0.31,59.064516129032256
1993-03-02,18.53,0.31,59.7741935483871
1993-03-03,18.69,0.31,60.29032258064517
1993-03-04,19.0,0.31,61.29032258064516
1993-03-05,18.81,0.31,60.677419354838705
1993-03-08,19.0,0.31,61.29032258064516
1993-03-09,19.41,0.31,62.612903225806456
1993-03-10,19.22,0.31,62.0
1993-03-11,19.13,0.31,61.70967741935483
1993-03-12,19.06,0.31,61.48387096774193
1993-03-15,19.22,0.31,62.0
1993-03-16,19.41,0.31,62.612903225806456
1993-03-17,19.34,0.31,62.38709677419355
1993-03-18,19.44,0.31,62.70967741935484
1993-03-19,19.75,0.31,63.70967741935484
1993-03-22,19.41,0.31,62.612903225806456
1993-03-23,19.63,0.31,63.32258064516129
1993-03-24,19.91,0.31,64.22580645161291
1993-03-25,19.94,0.31,64.3225806451613
1993-03-26,19.88,0.31,64.12903225806451
1993-03-29,20.16,0.31,65.03225806451613
1993-03-30,20.09,0.31,64.80645161290323
1993-03-31,20.19,0.31,65.12903225806453
1993-04-01,20.22,0.31,65.2258064516129
1993-04-02,20.0,0.31,64.51612903225806
1993-04-05,19.97,0.31,64.41935483870968
1993-04-06,20.44,0.31,65.93548387096774
1993-04-07,20.44,0.31,65.93548387096774
1993-04-08,20.25,0.31,65.3225806451613
1993-04-12,20.78,0.31,67.03225806451613
1993-04-13,20.72,0.31,66.83870967741935
1993-04-14,20.5,0.31,66.12903225806451
1993-04-15,20.59,0.31,66.41935483870968
1993-04-16,20.56,0.31,66.32258064516128
1993-04-19,20.53,0.31,66.22580645161291
1993-04-20,20.63,0.31,66.54838709677419
1993-04-21,20.0,0.31,64.51612903225806
1993-04-22,20.0,0.31,64.51612903225806
1993-04-23,20.03,0.31,64.61290322580646
1993-04-26,19.5,0.31,62.903225806451616
1993-04-27,19.66,0.31,63.41935483870968
1993-04-28,19.75,0.31,63.70967741935484
1993-04-29,19.94,0.31,64.3225806451613
1993-04-30,20.03,0.31,64.61290322580646
1993-05-03,19.84,0.31,64.0
1993-05-04,19.69,0.31,63.51612903225807
1993-05-05,19.56,0.31,63.096774193548384
1993-05-06,19.75,0.31,63.70967741935484
1993-05-07,19.84,0.31,64.0
1993-05-10,19.81,0.31,63.90322580645161
1993-05-11,19.88,0.31,64.12903225806451
1993-05-12,19.88,0.31,64.12903225806451
1993-05-13,19.88,0.31,64.12903225806451
1993-05-14,19.94,0.31,64.3225806451613
1993-05-17,19.94,0.31,64.3225806451613
1993-05-18,19.5,0.31,62.903225806451616
1993-05-19,19.78,0.31,63.80645161290323
1993-05-20,19.75,0.31,63.70967741935484
1993-05-21,19.81,0.31,63.90322580645161
1993-05-24,19.78,0.31,63.80645161290323
1993-05-25,19.69,0.31,63.51612903225807
1993-05-26,19.69,0.31,63.51612903225807
1993-05-27,19.75,0.31,63.70967741935484
1993-05-28,19.44,0.31,62.70967741935484
1993-06-01,19.56,0.31,63.096774193548384
1993-06-02,19.41,0.31,62.612903225806456
1993-06-03,19.22,0.31,62.0
1993-06-04,19.19,0.31,61.903225806451616
1993-06-07,19.25,0.31,62.096774193548384
1993-06-08,19.22,0.31,62.0
1993-06-09,19.13,0.31,61.70967741935483
1993-06-10,19.03,0.31,61.38709677419355
1993-06-11,18.75,0.31,60.483870967741936
1993-06-14,18.56,0.31,59.87096774193548
1993-06-15,18.69,0.31,60.29032258064517
1993-06-16,18.72,0.31,60.387096774193544
1993-06-17,18.81,0.31,60.677419354838705
1993-06-18,18.69,0.31,60.29032258064517
1993-06-21,18.75,0.31,60.483870967741936
1993-06-22,18.94,0.31,61.09677419354839
1993-06-23,18.78,0.31,60.58064516129033
1993-06-24,19.19,0.31,61.903225806451616
1993-06-25,19.16,0.31,61.806451612903224
1993-06-28,19.31,0.31,62.29032258064516
1993-06-29,19.63,0.31,63.32258064516129
1993-06-30,19.44,0.31,62.70967741935484
1993-07-01,19.56,0.31,63.096774193548384
1993-07-02,19.19,0.31,61.903225806451616
1993-07-06,18.75,0.31,60.483870967741936
1993-07-07,19.0,0.31,61.29032258064516
1993-07-08,19.44,0.31,62.70967741935484
1993-07-09,19.25,0.31,62.096774193548384
1993-07-12,19.69,0.31,63.51612903225807
1993-07-13,19.63,0.31,63.32258064516129
1993-07-14,19.75,0.31,63.70967741935484
1993-07-15,19.56,0.31,63.096774193548384
1993-07-16,19.56,0.31,63.096774193548384
1993-07-19,19.63,0.31,63.32258064516129
1993-07-20,19.25,0.31,62.096774193548384
1993-07-21,19.5,0.31,62.903225806451616
1993-07-22,19.25,0.31,62.096774193548384
1993-07-23,19.31,0.31,62.29032258064516
1993-07-26,19.25,0.31,62.096774193548384
1993-07-27,19.0,0.31,61.29032258064516
1993-07-28,19.0,0.31,61.29032258064516
1993-07-29,20.19,0.31,65.12903225806453
1993-07-30,19.94,0.31,64.3225806451613
1993-08-02,21.75,0.31,70.16129032258064
1993-08-03,21.63,0.31,69.77419354838709
1993-08-04,21.63,0.31,69.77419354838709
1993-08-05,21.75,0.31,70.16129032258064
1993-08-06,21.75,0.31,70.16129032258064
1993-08-09,21.94,0.31,70.7741935483871
1993-08-10,22.44,0.31,72.38709677419355
1993-08-11,22.5,0.31,72.58064516129032
1993-08-12,22.69,0.31,73.19354838709678
1993-08-13,22.81,0.31,73.58064516129032
1993-08-16,22.81,0.31,73.58064516129032
1993-08-17,22.44,0.31,72.38709677419355
1993-08-18,22.25,0.31,71.7741935483871
1993-08-19,22.88,0.31,73.80645161290322
1993-08-20,22.88,0.31,73.80645161290322
1993-08-23,22.94,0.31,74.0
1993-08-24,23.25,0.31,75.0
1993-08-25,22.81,0.31,73.58064516129032
1993-08-26,22.81,0.31,73.58064516129032
1993-08-27,22.94,0.31,74.0
1993-08-30,22.63,0.31,73.0
1993-08-31,23.31,0.31,75.19354838709677
1993-09-01,23.06,0.31,74.38709677419355
1993-09-02,23.38,0.31,75.41935483870968
1993-09-03,23.56,0.31,76.0
1993-09-07,23.69,0.31,76.41935483870968
1993-09-08,23.19,0.31,74.80645161290323
1993-09-09,23.0,0.31,74.19354838709677
1993-09-10,23.31,0.31,75.19354838709677
1993-09-13,23.63,0.31,76.2258064516129
1993-09-14,23.56,0.31,76.0
1993-09-15,23.69,0.31,76.41935483870968
1993-09-16,23.81,0.31,76.80645161290322
1993-09-17,23.88,0.31,77.03225806451613
1993-09-20,23.56,0.31,76.0
1993-09-21,23.19,0.31,74.80645161290323
1993-09-22,23.25,0.31,75.0
1993-09-23,23.38,0.31,75.41935483870968
1993-09-24,23.31,0.31,75.19354838709677
1993-09-27,23.5,0.31,75.80645161290323
1993-09-28,23.44,0.31,75.61290322580646
1993-09-29,23.44,0.31,75.61290322580646
1993-09-30,23.38,0.31,75.41935483870968
1993-10-01,23.19,0.31,74.80645161290323
1993-10-04,23.0,0.31,74.19354838709677
1993-10-05,23.31,0.31,75.19354838709677
1993-10-06,23.19,0.31,74.80645161290323
1993-10-07,23.13,0.31,74.61290322580645
1993-10-08,23.31,0.31,75.19354838709677
1993-10-11,23.38,0.31,75.41935483870968
1993-10-12,23.5,0.31,75.80645161290323
1993-10-13,23.5,0.31,75.80645161290323
1993-10-14,23.69,0.31,76.41935483870968
1993-10-15,23.81,0.31,76.80645161290322
1993-10-18,24.0,0.31,77.41935483870968
1993-10-19,23.94,0.31,77.22580645161291
1993-10-20,23.5,0.31,75.80645161290323
1993-10-21,23.63,0.31,76.2258064516129
1993-10-22,23.69,0.31,76.41935483870968
1993-10-25,23.44,0.31,75.61290322580646
1993-10-26,23.44,0.31,75.61290322580646
1993-10-27,23.19,0.31,74.80645161290323
1993-10-28,22.88,0.31,73.80645161290322
1993-10-29,22.75,0.31,73.38709677419355
1993-11-01,22.69,0.31,73.19354838709678
1993-11-02,22.25,0.31,71.7741935483871
1993-11-03,21.0,0.31,67.74193548387098
1993-11-04,21.25,0.31,68.54838709677419
1993-11-05,21.81,0.31,70.35483870967741
1993-11-08,22.13,0.31,71.38709677419355
1993-11-09,21.63,0.31,69.77419354838709
1993-11-10,21.63,0.31,69.77419354838709
1993-11-11,21.38,0.31,68.96774193548387
1993-11-12,21.56,0.31,69.54838709677419
1993-11-15,21.56,0.31,69.54838709677419
1993-11-16,21.88,0.31,70.58064516129032
1993-11-17,21.69,0.31,69.96774193548387
1993-11-18,21.88,0.31,70.58064516129032
1993-11-19,21.31,0.31,68.74193548387096
1993-11-22,20.94,0.31,67.54838709677419
1993-11-23,20.88,0.31,67.35483870967742
1993-11-24,21.06,0.31,67.93548387096774
1993-11-26,21.38,0.31,68.96774193548387
1993-11-29,21.75,0.31,70.16129032258064
1993-11-30,21.75,0.31,70.16129032258064
1993-12-01,21.69,0.31,69.96774193548387
1993-12-02,22.19,0.31,71.58064516129032
1993-12-03,22.13,0.31,71.38709677419355
1993-12-06,21.81,0.31,70.35483870967741
1993-12-07,21.63,0.31,69.77419354838709
1993-12-08,21.75,0.31,70.16129032258064
1993-12-09,21.69,0.31,69.96774193548387
1993-12-10,21.38,0.31,68.96774193548387
1993-12-13,21.5,0.31,69.35483870967742
1993-12-14,21.44,0.31,69.16129032258065
1993-12-15,21.44,0.31,69.16129032258065
1993-12-16,21.31,0.31,68.74193548387096
1993-12-17,21.75,0.31,70.16129032258064
1993-12-20,21.38,0.31,68.96774193548387
1993-12-21,21.44,0.31,69.16129032258065
1993-12-22,21.38,0.31,68.96774193548387
1993-12-23,21.38,0.31,68.96774193548387
1993-12-27,21.5,0.31,69.35483870967742
1993-12-28,21.38,0.31,68.96774193548387
1993-12-29,21.63,0.31,69.77419354838709
1993-12-30,21.5,0.31,69.35483870967742
1993-12-31,21.75,0.31,70.16129032258064
1994-01-03,22.13,0.31,71.38709677419355
1994-01-04,22.0,0.31,70.96774193548387
1994-01-05,21.44,0.31,69.16129032258065
1994-01-06,21.25,0.31,68.54838709677419
1994-01-07,20.88,0.31,67.35483870967742
1994-01-10,21.13,0.31,68.16129032258064
1994-01-11,20.88,0.31,67.35483870967742
1994-01-12,21.31,0.31,68.74193548387096
1994-01-13,20.75,0.31,66.93548387096774
1994-01-14,20.94,0.31,67.54838709677419
1994-01-17,20.75,0.31,66.93548387096774
1994-01-18,20.63,0.31,66.54838709677419
1994-01-19,20.94,0.31,67.54838709677419
1994-01-20,20.94,0.31,67.54838709677419
1994-01-21,20.56,0.31,66.32258064516128
1994-01-24,20.56,0.31,66.32258064516128
1994-01-25,20.5,0.31,66.12903225806451
1994-01-26,20.75,0.31,66.93548387096774
