date,ALL,ALL_EPS,PE Ratio
2009-06-09,25.46,-0.51,-49.92156862745098
2009-06-10,24.95,-0.51,-48.92156862745098
2009-06-11,24.87,-0.51,-48.76470588235294
2009-06-12,24.85,-0.51,-48.72549019607843
2009-06-15,24.35,-0.51,-47.74509803921569
2009-06-16,23.65,-0.51,-46.37254901960784
2009-06-17,23.26,-0.51,-45.6078431372549
2009-06-18,23.84,-0.51,-46.745098039215684
2009-06-19,24.07,-0.51,-47.19607843137255
2009-06-22,23.13,-0.51,-45.35294117647059
2009-06-23,23.48,-0.51,-46.03921568627451
2009-06-24,23.82,-0.51,-46.705882352941174
2009-06-25,24.26,-0.51,-47.568627450980394
2009-06-26,24.16,-0.51,-47.372549019607845
2009-06-29,24.6,-0.51,-48.23529411764706
2009-06-30,24.4,-0.51,-47.843137254901954
2009-07-01,25.07,-0.51,-49.15686274509804
2009-07-02,24.05,-0.51,-47.15686274509804
2009-07-06,24.7,-0.51,-48.431372549019606
2009-07-07,23.85,-0.51,-46.76470588235294
2009-07-08,23.42,-0.51,-45.92156862745098
2009-07-09,23.36,-0.51,-45.80392156862745
2009-07-10,23.08,-0.51,-45.25490196078431
2009-07-13,24.66,-0.51,-48.35294117647059
2009-07-14,23.99,-0.51,-47.0392156862745
2009-07-15,24.86,-0.51,-48.745098039215684
2009-07-16,24.5,-0.51,-48.03921568627451
2009-07-17,24.24,-0.51,-47.52941176470588
2009-07-20,24.24,-0.51,-47.52941176470588
2009-07-21,24.68,-0.51,-48.3921568627451
2009-07-22,25.07,-0.51,-49.15686274509804
2009-07-23,25.95,-0.51,-50.88235294117647
2009-07-24,26.4,-0.51,-51.764705882352935
2009-07-27,26.82,-0.51,-52.588235294117645
2009-07-28,26.31,-0.51,-51.588235294117645
2009-07-29,26.08,-0.51,-51.13725490196078
2009-07-30,26.38,-0.51,-51.725490196078425
2009-07-31,26.91,-0.51,-52.76470588235294
2009-08-03,27.36,-0.51,-53.64705882352941
2009-08-04,28.17,-0.51,-55.23529411764706
2009-08-05,28.23,0.21,134.42857142857144
2009-08-06,27.27,0.21,129.85714285714286
2009-08-07,27.79,0.21,132.33333333333334
2009-08-10,27.26,0.21,129.80952380952382
2009-08-11,26.74,0.21,127.33333333333333
2009-08-12,28.42,0.21,135.33333333333334
2009-08-13,28.93,0.21,137.76190476190476
2009-08-14,28.55,0.21,135.95238095238096
2009-08-17,27.47,0.21,130.8095238095238
2009-08-18,27.5,0.21,130.95238095238096
2009-08-19,27.52,0.21,131.04761904761904
2009-08-20,27.69,0.21,131.85714285714286
2009-08-21,28.63,0.21,136.33333333333334
2009-08-24,28.68,0.21,136.57142857142858
2009-08-25,28.96,0.21,137.90476190476193
2009-08-26,29.11,0.21,138.61904761904762
2009-08-27,29.18,0.21,138.95238095238096
2009-08-28,29.26,0.21,139.33333333333334
2009-08-31,29.39,0.21,139.95238095238096
2009-09-01,28.18,0.21,134.1904761904762
2009-09-02,28.06,0.21,133.61904761904762
2009-09-03,28.48,0.21,135.61904761904762
2009-09-04,28.85,0.21,137.38095238095238
2009-09-08,28.83,0.21,137.28571428571428
2009-09-09,28.78,0.21,137.04761904761907
2009-09-10,29.23,0.21,139.1904761904762
2009-09-11,28.92,0.21,137.71428571428572
2009-09-14,28.99,0.21,138.04761904761904
2009-09-15,28.88,0.21,137.52380952380952
2009-09-16,29.84,0.21,142.0952380952381
2009-09-17,30.33,0.21,144.42857142857142
2009-09-18,30.64,0.21,145.90476190476193
2009-09-21,30.29,0.21,144.23809523809524
2009-09-22,30.22,0.21,143.9047619047619
2009-09-23,29.76,0.21,141.71428571428572
2009-09-24,29.15,0.21,138.8095238095238
2009-09-25,29.13,0.21,138.71428571428572
2009-09-28,30.92,0.21,147.23809523809524
2009-09-29,30.94,0.21,147.33333333333334
2009-09-30,30.62,0.21,145.80952380952382
2009-10-01,30.4,0.21,144.76190476190476
2009-10-02,30.76,0.21,146.47619047619048
2009-10-05,31.13,0.21,148.23809523809524
2009-10-06,31.19,0.21,148.52380952380955
2009-10-07,31.38,0.21,149.42857142857142
2009-10-08,31.48,0.21,149.90476190476193
2009-10-09,31.92,0.21,152.0
2009-10-12,31.66,0.21,150.76190476190476
2009-10-13,31.02,0.21,147.71428571428572
2009-10-14,31.85,0.21,151.66666666666669
2009-10-15,32.15,0.21,153.0952380952381
2009-10-16,31.67,0.21,150.80952380952382
2009-10-19,32.02,0.21,152.4761904761905
2009-10-20,31.59,0.21,150.42857142857144
2009-10-21,30.91,0.21,147.1904761904762
2009-10-22,32.21,0.21,153.38095238095238
2009-10-23,31.5,0.21,150.0
2009-10-26,30.34,0.21,144.47619047619048
2009-10-27,29.87,0.21,142.23809523809524
2009-10-28,29.29,0.21,139.47619047619048
2009-10-29,30.75,0.21,146.42857142857144
2009-10-30,29.57,0.21,140.80952380952382
2009-11-02,29.64,0.21,141.14285714285714
2009-11-03,29.74,0.21,141.61904761904762
2009-11-04,29.62,0.62,47.774193548387096
2009-11-05,29.05,0.62,46.85483870967742
2009-11-06,28.93,0.62,46.66129032258065
2009-11-09,29.51,0.62,47.59677419354839
2009-11-10,29.28,0.62,47.225806451612904
2009-11-11,29.36,0.62,47.354838709677416
2009-11-12,28.86,0.62,46.54838709677419
2009-11-13,28.91,0.62,46.62903225806452
2009-11-16,29.37,0.62,47.37096774193549
2009-11-17,29.2,0.62,47.096774193548384
2009-11-18,29.21,0.62,47.112903225806456
2009-11-19,28.87,0.62,46.56451612903226
2009-11-20,29.12,0.62,46.96774193548387
2009-11-23,29.37,0.62,47.37096774193549
2009-11-24,28.99,0.62,46.75806451612903
2009-11-25,29.1,0.62,46.935483870967744
2009-11-27,28.27,0.62,45.596774193548384
2009-11-30,28.41,0.62,45.82258064516129
2009-12-01,28.52,0.62,46.0
2009-12-02,28.48,0.62,45.935483870967744
2009-12-03,28.17,0.62,45.435483870967744
2009-12-04,28.6,0.62,46.12903225806452
2009-12-07,28.28,0.62,45.612903225806456
2009-12-08,27.73,0.62,44.725806451612904
2009-12-09,27.74,0.62,44.74193548387097
2009-12-10,27.9,0.62,45.0
2009-12-11,28.63,0.62,46.17741935483871
2009-12-14,28.63,0.62,46.17741935483871
2009-12-15,28.41,0.62,45.82258064516129
2009-12-16,28.72,0.62,46.32258064516129
2009-12-17,28.31,0.62,45.66129032258064
2009-12-18,28.82,0.62,46.483870967741936
2009-12-21,29.37,0.62,47.37096774193549
2009-12-22,29.61,0.62,47.75806451612903
2009-12-23,30.11,0.62,48.564516129032256
2009-12-24,30.23,0.62,48.75806451612903
2009-12-28,30.35,0.62,48.95161290322581
2009-12-29,30.33,0.62,48.91935483870967
2009-12-30,30.53,0.62,49.24193548387097
2009-12-31,30.04,0.62,48.45161290322581
2010-01-04,30.41,0.62,49.04838709677419
2010-01-05,30.91,0.62,49.85483870967742
2010-01-06,30.92,0.62,49.87096774193549
2010-01-07,31.08,0.62,50.12903225806451
2010-01-08,31.21,0.62,50.33870967741936
2010-01-11,31.21,0.62,50.33870967741936
2010-01-12,31.18,0.62,50.29032258064516
2010-01-13,31.46,0.62,50.74193548387097
2010-01-14,31.64,0.62,51.03225806451613
2010-01-15,30.91,0.62,49.85483870967742
2010-01-19,31.39,0.62,50.62903225806452
2010-01-20,31.22,0.62,50.354838709677416
2010-01-21,30.83,0.62,49.725806451612904
2010-01-22,29.98,0.62,48.35483870967742
2010-01-25,30.35,0.62,48.95161290322581
2010-01-26,30.28,0.62,48.83870967741936
2010-01-27,30.28,0.62,48.83870967741936
2010-01-28,29.95,0.62,48.306451612903224
2010-01-29,29.93,0.62,48.274193548387096
2010-02-01,29.95,0.62,48.306451612903224
2010-02-02,30.52,0.62,49.225806451612904
2010-02-03,29.83,0.62,48.11290322580645
2010-02-04,28.69,0.62,46.274193548387096
2010-02-05,28.91,0.62,46.62903225806452
2010-02-08,28.36,0.62,45.74193548387097
2010-02-09,28.73,0.62,46.33870967741935
2010-02-10,28.6,0.62,46.12903225806452
2010-02-11,29.41,0.62,47.435483870967744
2010-02-12,29.53,0.62,47.62903225806452
2010-02-16,30.52,0.62,49.225806451612904
2010-02-17,30.69,0.62,49.5
2010-02-18,31.25,0.62,50.403225806451616
2010-02-19,31.22,0.62,50.354838709677416
2010-02-22,31.41,0.62,50.66129032258065
2010-02-23,31.18,0.62,50.29032258064516
2010-02-24,31.28,0.62,50.45161290322581
2010-02-25,31.3,1.58,19.810126582278482
2010-02-26,31.25,1.58,19.778481012658226
2010-03-01,31.57,1.58,19.981012658227847
2010-03-02,32.02,1.58,20.265822784810126
2010-03-03,31.99,1.58,20.246835443037973
2010-03-04,31.94,1.58,20.21518987341772
2010-03-05,32.14,1.58,20.341772151898734
2010-03-08,31.99,1.58,20.246835443037973
2010-03-09,31.87,1.58,20.170886075949365
2010-03-10,31.6,1.58,20.0
2010-03-11,31.78,1.58,20.11392405063291
2010-03-12,31.47,1.58,19.91772151898734
2010-03-15,30.93,1.58,19.575949367088608
2010-03-16,31.02,1.58,19.632911392405063
2010-03-17,31.27,1.58,19.79113924050633
2010-03-18,31.38,1.58,19.860759493670884
2010-03-19,31.26,1.58,19.78481012658228
2010-03-22,31.08,1.58,19.670886075949365
2010-03-23,31.44,1.58,19.89873417721519
2010-03-24,31.33,1.58,19.82911392405063
2010-03-25,31.56,1.58,19.974683544303797
2010-03-26,32.2,1.58,20.37974683544304
2010-03-29,32.26,1.58,20.41772151898734
2010-03-30,32.06,1.58,20.29113924050633
2010-03-31,32.31,1.58,20.449367088607595
2010-04-01,32.49,1.58,20.563291139240505
2010-04-05,32.63,1.58,20.651898734177216
2010-04-06,32.62,1.58,20.645569620253163
2010-04-07,32.77,1.58,20.740506329113924
2010-04-08,33.1,1.58,20.949367088607595
2010-04-09,32.97,1.58,20.867088607594933
2010-04-12,33.04,1.58,20.91139240506329
2010-04-13,33.06,1.58,20.924050632911392
2010-04-14,34.33,1.58,21.72784810126582
2010-04-15,34.3,1.58,21.708860759493668
2010-04-16,33.85,1.58,21.424050632911392
2010-04-19,34.19,1.58,21.639240506329113
2010-04-20,35.43,1.58,22.424050632911392
2010-04-21,34.89,1.58,22.082278481012658
2010-04-22,35.17,1.58,22.259493670886076
2010-04-23,35.19,1.58,22.272151898734176
2010-04-26,34.8,1.58,22.0253164556962
2010-04-27,33.27,1.58,21.056962025316455
2010-04-28,33.77,0.22,153.5
2010-04-29,33.27,0.22,151.22727272727275
2010-04-30,32.67,0.22,148.5
2010-05-03,33.04,0.22,150.1818181818182
2010-05-04,32.08,0.22,145.8181818181818
2010-05-05,32.69,0.22,148.5909090909091
2010-05-06,32.06,0.22,145.72727272727275
2010-05-07,31.8,0.22,144.54545454545456
2010-05-10,33.32,0.22,151.45454545454547
2010-05-11,32.75,0.22,148.86363636363637
2010-05-12,33.11,0.22,150.5
2010-05-13,32.56,0.22,148.0
2010-05-14,31.87,0.22,144.86363636363637
2010-05-17,31.99,0.22,145.4090909090909
2010-05-18,31.38,0.22,142.63636363636363
2010-05-19,31.38,0.22,142.63636363636363
2010-05-20,30.07,0.22,136.6818181818182
2010-05-21,30.54,0.22,138.8181818181818
2010-05-24,29.84,0.22,135.63636363636363
2010-05-25,30.04,0.22,136.54545454545453
2010-05-26,29.53,0.22,134.22727272727272
2010-05-27,30.77,0.22,139.86363636363637
2010-05-28,30.63,0.22,139.22727272727272
2010-06-01,29.66,0.22,134.8181818181818
2010-06-02,30.22,0.22,137.36363636363635
2010-06-03,30.17,0.22,137.13636363636365
2010-06-04,28.94,0.22,131.54545454545456
2010-06-07,28.67,0.22,130.3181818181818
2010-06-08,29.25,0.22,132.95454545454547
2010-06-09,28.85,0.22,131.13636363636365
2010-06-10,29.8,0.22,135.45454545454547
2010-06-11,29.98,0.22,136.27272727272728
2010-06-14,29.95,0.22,136.13636363636363
2010-06-15,30.67,0.22,139.4090909090909
2010-06-16,30.22,0.22,137.36363636363635
2010-06-17,30.06,0.22,136.63636363636363
2010-06-18,30.54,0.22,138.8181818181818
2010-06-21,30.27,0.22,137.5909090909091
2010-06-22,30.55,0.22,138.86363636363637
2010-06-23,30.45,0.22,138.4090909090909
2010-06-24,29.57,0.22,134.4090909090909
2010-06-25,30.83,0.22,140.13636363636363
2010-06-28,30.0,0.22,136.36363636363637
2010-06-29,29.01,0.22,131.86363636363637
2010-06-30,28.73,0.22,130.5909090909091
2010-07-01,28.39,0.22,129.04545454545456
2010-07-02,28.28,0.22,128.54545454545456
2010-07-06,27.93,0.22,126.95454545454545
2010-07-07,28.81,0.22,130.95454545454544
2010-07-08,29.21,0.22,132.77272727272728
2010-07-09,29.44,0.22,133.8181818181818
2010-07-12,29.11,0.22,132.3181818181818
2010-07-13,29.32,0.22,133.27272727272728
2010-07-14,29.0,0.22,131.8181818181818
2010-07-15,28.88,0.22,131.27272727272728
2010-07-16,27.83,0.22,126.49999999999999
2010-07-19,27.9,0.22,126.81818181818181
2010-07-20,28.27,0.22,128.5
2010-07-21,27.43,0.22,124.68181818181819
2010-07-22,28.06,0.22,127.54545454545453
2010-07-23,28.28,0.22,128.54545454545456
2010-07-26,28.33,0.22,128.77272727272725
2010-07-27,28.61,0.22,130.04545454545453
2010-07-28,28.25,0.22,128.4090909090909
2010-07-29,28.25,0.22,128.4090909090909
2010-07-30,28.24,0.22,128.36363636363635
2010-08-02,28.83,0.22,131.04545454545453
2010-08-03,28.55,0.22,129.77272727272728
2010-08-04,28.61,0.27,105.96296296296295
2010-08-05,29.41,0.27,108.92592592592592
2010-08-06,28.98,0.27,107.33333333333333
2010-08-09,29.63,0.27,109.74074074074073
2010-08-10,29.42,0.27,108.96296296296296
2010-08-11,28.22,0.27,104.5185185185185
2010-08-12,28.22,0.27,104.5185185185185
2010-08-13,28.1,0.27,104.07407407407408
2010-08-16,27.94,0.27,103.48148148148148
2010-08-17,28.24,0.27,104.59259259259258
2010-08-18,28.36,0.27,105.03703703703702
2010-08-19,28.04,0.27,103.85185185185185
2010-08-20,27.75,0.27,102.77777777777777
2010-08-23,27.91,0.27,103.37037037037037
2010-08-24,27.52,0.27,101.92592592592592
2010-08-25,27.82,0.27,103.03703703703704
2010-08-26,27.41,0.27,101.51851851851852
2010-08-27,27.99,0.27,103.66666666666666
2010-08-30,27.26,0.27,100.96296296296296
2010-08-31,27.6,0.27,102.22222222222221
2010-09-01,28.67,0.27,106.18518518518519
2010-09-02,28.62,0.27,106.0
2010-09-03,29.42,0.27,108.96296296296296
2010-09-07,28.7,0.27,106.29629629629629
2010-09-08,29.1,0.27,107.77777777777777
2010-09-09,29.45,0.27,109.07407407407406
2010-09-10,29.87,0.27,110.62962962962962
2010-09-13,30.29,0.27,112.18518518518518
2010-09-14,30.27,0.27,112.1111111111111
2010-09-15,30.49,0.27,112.92592592592591
2010-09-16,30.85,0.27,114.25925925925925
2010-09-17,30.99,0.27,114.77777777777777
2010-09-20,31.51,0.27,116.7037037037037
2010-09-21,31.33,0.27,116.03703703703702
2010-09-22,30.96,0.27,114.66666666666666
2010-09-23,30.45,0.27,112.77777777777777
2010-09-24,31.6,0.27,117.03703703703704
2010-09-27,31.4,0.27,116.29629629629628
2010-09-28,32.16,0.27,119.11111111111109
2010-09-29,31.55,0.27,116.85185185185185
2010-09-30,31.55,0.27,116.85185185185185
2010-10-01,31.57,0.27,116.92592592592592
2010-10-04,31.7,0.27,117.40740740740739
2010-10-05,32.38,0.27,119.92592592592592
2010-10-06,32.12,0.27,118.96296296296295
2010-10-07,32.2,0.27,119.25925925925927
2010-10-08,32.42,0.27,120.07407407407408
2010-10-11,32.43,0.27,120.1111111111111
2010-10-12,32.52,0.27,120.44444444444444
2010-10-13,32.94,0.27,121.99999999999999
2010-10-14,32.67,0.27,121.0
2010-10-15,32.43,0.27,120.1111111111111
2010-10-18,32.56,0.27,120.5925925925926
2010-10-19,32.2,0.27,119.25925925925927
2010-10-20,32.6,0.27,120.74074074074073
2010-10-21,32.56,0.27,120.5925925925926
2010-10-22,32.79,0.27,121.44444444444443
2010-10-25,33.11,0.27,122.62962962962962
2010-10-26,32.67,0.27,121.0
2010-10-27,32.48,0.68,47.764705882352935
2010-10-28,30.43,0.68,44.74999999999999
2010-10-29,30.49,0.68,44.838235294117645
2010-11-01,30.18,0.68,44.382352941176464
2010-11-02,30.31,0.68,44.5735294117647
2010-11-03,29.97,0.68,44.0735294117647
2010-11-04,31.18,0.68,45.85294117647059
2010-11-05,31.27,0.68,45.98529411764706
2010-11-08,31.03,0.68,45.63235294117647
2010-11-09,30.28,0.68,44.529411764705884
2010-11-10,31.06,0.68,45.67647058823529
2010-11-11,30.63,0.68,45.04411764705882
2010-11-12,30.18,0.68,44.382352941176464
2010-11-15,30.47,0.68,44.80882352941176
2010-11-16,29.84,0.68,43.882352941176464
2010-11-17,29.85,0.68,43.89705882352941
2010-11-18,30.22,0.68,44.44117647058823
2010-11-19,30.33,0.68,44.60294117647058
2010-11-22,30.0,0.68,44.11764705882353
2010-11-23,29.54,0.68,43.44117647058823
2010-11-24,29.8,0.68,43.8235294117647
2010-11-26,29.33,0.68,43.132352941176464
2010-11-29,29.36,0.68,43.17647058823529
2010-11-30,29.11,0.68,42.80882352941176
2010-12-01,29.95,0.68,44.04411764705882
2010-12-02,30.31,0.68,44.5735294117647
2010-12-03,30.31,0.68,44.5735294117647
2010-12-06,30.17,0.68,44.36764705882353
2010-12-07,30.45,0.68,44.77941176470588
2010-12-08,30.48,0.68,44.8235294117647
2010-12-09,30.52,0.68,44.882352941176464
2010-12-10,30.94,0.68,45.5
2010-12-13,31.04,0.68,45.647058823529406
2010-12-14,30.95,0.68,45.514705882352935
2010-12-15,30.76,0.68,45.23529411764706
2010-12-16,31.23,0.68,45.92647058823529
2010-12-17,31.31,0.68,46.04411764705882
2010-12-20,31.34,0.68,46.088235294117645
2010-12-21,31.87,0.68,46.86764705882353
2010-12-22,31.97,0.68,47.014705882352935
2010-12-23,31.94,0.68,46.970588235294116
2010-12-27,32.09,0.68,47.19117647058824
2010-12-28,32.0,0.68,47.05882352941176
2010-12-29,31.91,0.68,46.92647058823529
2010-12-30,31.8,0.68,46.76470588235294
2010-12-31,31.88,0.68,46.882352941176464
2011-01-03,32.23,0.68,47.397058823529406
2011-01-04,31.91,0.68,46.92647058823529
2011-01-05,31.86,0.68,46.85294117647059
2011-01-06,31.5,0.68,46.3235294117647
2011-01-07,31.29,0.68,46.014705882352935
2011-01-10,30.99,0.68,45.5735294117647
2011-01-11,31.13,0.68,45.77941176470588
2011-01-12,30.81,0.68,45.30882352941176
2011-01-13,30.68,0.68,45.11764705882353
2011-01-14,30.71,0.68,45.16176470588235
2011-01-18,30.93,0.68,45.48529411764706
2011-01-19,30.58,0.68,44.97058823529411
2011-01-20,31.3,0.68,46.02941176470588
2011-01-21,31.35,0.68,46.10294117647059
2011-01-24,31.28,0.68,46.0
2011-01-25,31.79,0.68,46.74999999999999
2011-01-26,31.68,0.68,46.588235294117645
2011-01-27,31.89,0.68,46.897058823529406
2011-01-28,31.15,0.68,45.80882352941176
2011-01-31,31.14,0.68,45.79411764705882
2011-02-01,31.6,0.68,46.470588235294116
2011-02-02,31.13,0.68,45.77941176470588
2011-02-03,31.22,0.68,45.91176470588235
2011-02-04,31.35,0.68,46.10294117647059
2011-02-07,31.88,0.68,46.882352941176464
2011-02-08,32.56,0.68,47.88235294117647
2011-02-09,32.36,0.68,47.588235294117645
2011-02-10,31.2,0.68,45.882352941176464
2011-02-11,31.39,0.68,46.16176470588235
2011-02-14,30.96,0.68,45.52941176470588
2011-02-15,30.54,0.68,44.91176470588235
2011-02-16,30.9,0.68,45.44117647058823
2011-02-17,31.61,0.68,46.48529411764706
2011-02-18,32.11,0.68,47.220588235294116
2011-02-22,31.74,0.68,46.67647058823529
2011-02-23,31.5,0.68,46.3235294117647
2011-02-24,31.08,0.55,56.5090909090909
2011-02-25,31.48,0.55,57.236363636363635
2011-02-28,31.78,0.55,57.78181818181818
2011-03-01,31.44,0.55,57.163636363636364
2011-03-02,31.3,0.55,56.90909090909091
2011-03-03,31.88,0.55,57.963636363636354
2011-03-04,31.71,0.55,57.65454545454545
2011-03-07,31.43,0.55,57.14545454545454
2011-03-08,32.0,0.55,58.18181818181818
2011-03-09,32.07,0.55,58.309090909090905
2011-03-10,31.73,0.55,57.69090909090909
2011-03-11,31.99,0.55,58.16363636363636
2011-03-14,31.73,0.55,57.69090909090909
2011-03-15,31.32,0.55,56.94545454545454
2011-03-16,30.73,0.55,55.87272727272727
2011-03-17,31.09,0.55,56.527272727272724
2011-03-18,31.15,0.55,56.636363636363626
2011-03-21,31.29,0.55,56.89090909090908
2011-03-22,31.48,0.55,57.236363636363635
2011-03-23,31.36,0.55,57.018181818181816
2011-03-24,31.55,0.55,57.36363636363636
2011-03-25,31.46,0.55,57.199999999999996
2011-03-28,31.65,0.55,57.54545454545454
2011-03-29,31.63,0.55,57.5090909090909
2011-03-30,31.85,0.55,57.90909090909091
2011-03-31,31.78,0.55,57.78181818181818
2011-04-01,31.45,0.55,57.18181818181817
2011-04-04,31.86,0.55,57.92727272727272
2011-04-05,31.61,0.55,57.47272727272727
2011-04-06,31.65,0.55,57.54545454545454
2011-04-07,31.8,0.55,57.81818181818181
2011-04-08,31.4,0.55,57.090909090909086
2011-04-11,31.75,0.55,57.72727272727272
2011-04-12,31.61,0.55,57.47272727272727
2011-04-13,31.84,0.55,57.89090909090908
2011-04-14,31.4,0.55,57.090909090909086
2011-04-15,31.41,0.55,57.1090909090909
2011-04-18,31.27,0.55,56.85454545454545
2011-04-19,31.05,0.55,56.45454545454545
2011-04-20,31.18,0.55,56.69090909090909
2011-04-21,31.65,0.55,57.54545454545454
2011-04-25,31.92,0.55,58.03636363636363
2011-04-26,31.74,0.55,57.709090909090904
2011-04-27,31.94,0.98,32.59183673469388
2011-04-28,33.76,0.98,34.44897959183673
2011-04-29,33.84,0.98,34.530612244897966
2011-05-02,33.88,0.98,34.57142857142858
2011-05-03,34.31,0.98,35.01020408163266
2011-05-04,33.98,0.98,34.6734693877551
2011-05-05,33.42,0.98,34.102040816326536
2011-05-06,33.43,0.98,34.11224489795919
2011-05-09,33.13,0.98,33.80612244897959
2011-05-10,33.5,0.98,34.183673469387756
2011-05-11,33.05,0.98,33.724489795918366
2011-05-12,33.0,0.98,33.673469387755105
2011-05-13,32.38,0.98,33.04081632653062
2011-05-16,32.52,0.98,33.183673469387756
2011-05-17,32.42,0.98,33.08163265306123
2011-05-18,32.45,0.98,33.11224489795919
2011-05-19,32.45,0.98,33.11224489795919
2011-05-20,32.01,0.98,32.66326530612245
2011-05-23,31.42,0.98,32.06122448979592
2011-05-24,31.21,0.98,31.846938775510207
2011-05-25,31.25,0.98,31.887755102040817
2011-05-26,31.15,0.98,31.785714285714285
2011-05-27,31.24,0.98,31.877551020408163
2011-05-31,31.38,0.98,32.02040816326531
2011-06-01,30.44,0.98,31.06122448979592
2011-06-02,30.91,0.98,31.540816326530614
2011-06-03,30.67,0.98,31.295918367346943
2011-06-06,30.16,0.98,30.775510204081634
2011-06-07,30.17,0.98,30.78571428571429
2011-06-08,29.83,0.98,30.43877551020408
2011-06-09,30.2,0.98,30.816326530612244
2011-06-10,29.65,0.98,30.255102040816325
2011-06-13,29.89,0.98,30.5
2011-06-14,30.22,0.98,30.83673469387755
2011-06-15,29.48,0.98,30.081632653061227
2011-06-16,29.55,0.98,30.153061224489797
2011-06-17,29.65,0.98,30.255102040816325
2011-06-20,29.88,0.98,30.489795918367346
2011-06-21,30.12,0.98,30.73469387755102
2011-06-22,29.96,0.98,30.571428571428573
2011-06-23,29.66,0.98,30.26530612244898
2011-06-24,29.43,0.98,30.03061224489796
2011-06-27,29.62,0.98,30.22448979591837
2011-06-28,29.69,0.98,30.29591836734694
2011-06-29,30.45,0.98,31.071428571428573
2011-06-30,30.53,0.98,31.153061224489797
2011-07-01,30.9,0.98,31.53061224489796
2011-07-05,30.78,0.98,31.408163265306126
2011-07-06,30.62,0.98,31.244897959183675
2011-07-07,30.92,0.98,31.551020408163268
2011-07-08,30.54,0.98,31.163265306122447
2011-07-11,30.02,0.98,30.63265306122449
2011-07-12,29.98,0.98,30.591836734693878
2011-07-13,29.87,0.98,30.479591836734695
2011-07-14,29.7,0.98,30.306122448979593
2011-07-15,29.47,0.98,30.07142857142857
2011-07-18,28.01,0.98,28.581632653061227
2011-07-19,28.3,0.98,28.877551020408166
2011-07-20,28.4,0.98,28.97959183673469
2011-07-21,28.72,0.98,29.30612244897959
2011-07-22,28.69,0.98,29.275510204081634
2011-07-25,28.38,0.98,28.959183673469386
2011-07-26,28.23,0.98,28.806122448979593
2011-07-27,27.63,0.98,28.193877551020407
2011-07-28,27.69,0.98,28.25510204081633
2011-07-29,27.72,0.98,28.285714285714285
2011-08-01,28.34,-1.17,-24.222222222222225
2011-08-02,27.64,-1.17,-23.623931623931625
2011-08-03,27.57,-1.17,-23.564102564102566
2011-08-04,26.31,-1.17,-22.48717948717949
2011-08-05,26.29,-1.17,-22.470085470085472
2011-08-08,24.57,-1.17,-21.0
2011-08-09,25.75,-1.17,-22.00854700854701
2011-08-10,24.32,-1.17,-20.786324786324787
2011-08-11,25.67,-1.17,-21.940170940170944
2011-08-12,25.12,-1.17,-21.470085470085472
2011-08-15,26.03,-1.17,-22.24786324786325
2011-08-16,25.67,-1.17,-21.940170940170944
2011-08-17,25.48,-1.17,-21.77777777777778
2011-08-18,24.33,-1.17,-20.794871794871796
2011-08-19,24.36,-1.17,-20.82051282051282
2011-08-22,24.46,-1.17,-20.905982905982906
2011-08-23,24.95,-1.17,-21.324786324786327
2011-08-24,25.19,-1.17,-21.52991452991453
2011-08-25,24.43,-1.17,-20.88034188034188
2011-08-26,24.45,-1.17,-20.897435897435898
2011-08-29,26.3,-1.17,-22.47863247863248
2011-08-30,26.04,-1.17,-22.256410256410255
2011-08-31,26.23,-1.17,-22.41880341880342
2011-09-01,25.91,-1.17,-22.14529914529915
2011-09-02,24.96,-1.17,-21.333333333333336
2011-09-06,24.56,-1.17,-20.99145299145299
2011-09-07,25.85,-1.17,-22.094017094017097
2011-09-08,25.31,-1.17,-21.632478632478634
2011-09-09,24.81,-1.17,-21.205128205128204
2011-09-12,25.27,-1.17,-21.5982905982906
2011-09-13,25.08,-1.17,-21.435897435897434
2011-09-14,24.9,-1.17,-21.28205128205128
2011-09-15,25.11,-1.17,-21.461538461538463
2011-09-16,24.94,-1.17,-21.31623931623932
2011-09-19,24.46,-1.17,-20.905982905982906
2011-09-20,24.32,-1.17,-20.786324786324787
2011-09-21,23.09,-1.17,-19.735042735042736
2011-09-22,22.68,-1.17,-19.384615384615387
2011-09-23,22.77,-1.17,-19.461538461538463
2011-09-26,23.53,-1.17,-20.111111111111114
2011-09-27,23.8,-1.17,-20.341880341880344
2011-09-28,23.52,-1.17,-20.102564102564102
2011-09-29,24.56,-1.17,-20.99145299145299
2011-09-30,23.69,-1.17,-20.24786324786325
2011-10-03,22.71,-1.17,-19.410256410256412
2011-10-04,23.63,-1.17,-20.196581196581196
2011-10-05,24.14,-1.17,-20.632478632478634
2011-10-06,24.55,-1.17,-20.982905982905987
2011-10-07,23.72,-1.17,-20.273504273504273
2011-10-10,24.76,-1.17,-21.162393162393165
2011-10-11,24.49,-1.17,-20.931623931623932
2011-10-12,25.14,-1.17,-21.48717948717949
2011-10-13,24.64,-1.17,-21.059829059829063
2011-10-14,24.96,-1.17,-21.333333333333336
2011-10-17,24.15,-1.17,-20.641025641025642
2011-10-18,25.44,-1.17,-21.743589743589745
2011-10-19,25.48,-1.17,-21.77777777777778
2011-10-20,26.44,-1.17,-22.5982905982906
2011-10-21,26.9,-1.17,-22.99145299145299
2011-10-24,27.07,-1.17,-23.13675213675214
2011-10-25,26.5,-1.17,-22.64957264957265
