date,FANG,FANG_EPS,PE Ratio
2017-10-09,99.94,1.62,61.691358024691354
2017-10-10,100.76,1.62,62.19753086419753
2017-10-11,101.52,1.62,62.66666666666666
2017-10-12,101.12,1.62,62.41975308641975
2017-10-13,101.37,1.62,62.574074074074076
2017-10-16,102.6,1.62,63.33333333333333
2017-10-17,102.61,1.62,63.3395061728395
2017-10-18,102.19,1.62,63.08024691358024
2017-10-19,101.59,1.62,62.70987654320987
2017-10-20,102.53,1.62,63.29012345679012
2017-10-23,100.35,1.62,61.944444444444436
2017-10-24,99.67,1.62,61.52469135802469
2017-10-25,100.89,1.62,62.27777777777777
2017-10-26,100.88,1.62,62.2716049382716
2017-10-27,104.57,1.62,64.54938271604938
2017-10-30,106.2,1.62,65.55555555555556
2017-10-31,107.16,1.62,66.14814814814814
2017-11-01,109.78,1.62,67.76543209876543
2017-11-02,108.97,1.62,67.26543209876543
2017-11-03,111.15,1.62,68.61111111111111
2017-11-06,113.69,1.62,70.17901234567901
2017-11-07,111.8,0.73,153.15068493150685
2017-11-08,110.04,0.73,150.73972602739727
2017-11-09,111.03,0.73,152.0958904109589
2017-11-10,111.86,0.73,153.23287671232876
2017-11-13,110.97,0.73,152.013698630137
2017-11-14,108.27,0.73,148.31506849315068
2017-11-15,106.62,0.73,146.05479452054794
2017-11-16,106.53,0.73,145.93150684931507
2017-11-17,107.54,0.73,147.3150684931507
2017-11-20,107.97,0.73,147.9041095890411
2017-11-21,109.15,0.73,149.5205479452055
2017-11-22,109.25,0.73,149.65753424657535
2017-11-24,110.3,0.73,151.0958904109589
2017-11-27,107.26,0.73,146.93150684931507
2017-11-28,108.23,0.73,148.26027397260276
2017-11-29,108.15,0.73,148.15068493150687
2017-11-30,109.31,0.73,149.73972602739727
2017-12-01,110.91,0.73,151.93150684931507
2017-12-04,109.02,0.73,149.34246575342465
2017-12-05,109.06,0.73,149.39726027397262
2017-12-06,106.33,0.73,145.65753424657535
2017-12-07,108.95,0.73,149.24657534246577
2017-12-08,110.77,0.73,151.73972602739727
2017-12-11,111.3,0.73,152.46575342465752
2017-12-12,111.53,0.73,152.78082191780823
2017-12-13,111.59,0.73,152.86301369863014
2017-12-14,111.03,0.73,152.0958904109589
2017-12-15,109.52,0.73,150.02739726027397
2017-12-18,109.65,0.73,150.20547945205482
2017-12-19,111.81,0.73,153.16438356164383
2017-12-20,117.24,0.73,160.60273972602738
2017-12-21,123.1,0.73,168.63013698630138
2017-12-22,124.37,0.73,170.36986301369865
2017-12-26,125.97,0.73,172.56164383561645
2017-12-27,123.19,0.73,168.75342465753425
2017-12-28,125.52,0.73,171.94520547945206
2017-12-29,126.25,0.73,172.94520547945206
2018-01-02,127.88,0.73,175.17808219178082
2018-01-03,129.17,0.73,176.94520547945203
2018-01-04,130.13,0.73,178.26027397260273
2018-01-05,129.98,0.73,178.05479452054794
2018-01-08,130.99,0.73,179.43835616438358
2018-01-09,127.49,0.73,174.64383561643837
2018-01-10,127.29,0.73,174.36986301369865
2018-01-11,129.9,0.73,177.94520547945206
2018-01-12,130.14,0.73,178.27397260273972
2018-01-16,128.02,0.73,175.36986301369865
2018-01-17,127.44,0.73,174.57534246575344
2018-01-18,127.23,0.73,174.28767123287673
2018-01-19,127.57,0.73,174.75342465753425
2018-01-22,132.21,0.73,181.10958904109592
2018-01-23,132.31,0.73,181.24657534246577
2018-01-24,130.36,0.73,178.57534246575344
2018-01-25,126.85,0.73,173.76712328767124
2018-01-26,130.09,0.73,178.20547945205482
2018-01-29,129.05,0.73,176.78082191780823
2018-01-30,126.27,0.73,172.97260273972603
2018-01-31,125.5,0.73,171.91780821917808
2018-02-01,126.64,0.73,173.47945205479454
2018-02-02,122.46,0.73,167.75342465753425
2018-02-05,120.27,0.73,164.75342465753425
2018-02-06,121.9,0.73,166.986301369863
2018-02-07,118.5,0.73,162.32876712328766
2018-02-08,111.33,0.73,152.5068493150685
2018-02-09,110.51,0.73,151.38356164383563
2018-02-12,116.01,0.73,158.91780821917808
2018-02-13,115.03,0.73,157.57534246575344
2018-02-14,122.83,0.73,168.26027397260273
2018-02-15,125.15,1.14,109.78070175438597
2018-02-16,123.88,1.14,108.66666666666667
2018-02-20,122.81,1.14,107.7280701754386
2018-02-21,120.98,1.14,106.12280701754388
2018-02-22,123.31,1.14,108.16666666666667
2018-02-23,127.93,1.14,112.21929824561406
2018-02-26,127.72,1.14,112.03508771929826
2018-02-27,126.17,1.14,110.67543859649123
2018-02-28,124.64,1.14,109.33333333333334
2018-03-01,126.41,1.14,110.88596491228071
2018-03-02,129.08,1.14,113.22807017543862
2018-03-05,130.25,1.14,114.25438596491229
2018-03-06,127.09,1.14,111.48245614035089
2018-03-07,126.27,1.14,110.76315789473685
2018-03-08,125.2,1.14,109.82456140350878
2018-03-09,128.94,1.14,113.10526315789474
2018-03-12,127.41,1.14,111.76315789473685
2018-03-13,127.15,1.14,111.53508771929826
2018-03-14,125.81,1.14,110.35964912280703
2018-03-15,124.6,1.14,109.2982456140351
2018-03-16,125.51,1.14,110.09649122807019
2018-03-19,122.63,1.14,107.5701754385965
2018-03-20,125.54,1.14,110.12280701754388
2018-03-21,130.18,1.14,114.19298245614037
2018-03-22,127.78,1.14,112.08771929824563
2018-03-23,127.96,1.14,112.24561403508773
2018-03-26,133.23,1.14,116.86842105263158
2018-03-27,129.18,1.14,113.31578947368422
2018-03-28,124.67,1.14,109.35964912280703
2018-03-29,126.52,1.14,110.98245614035088
2018-04-02,122.26,1.14,107.24561403508773
2018-04-03,123.44,1.14,108.28070175438597
2018-04-04,122.58,1.14,107.52631578947368
2018-04-05,124.41,1.14,109.13157894736842
2018-04-06,116.62,1.14,102.2982456140351
2018-04-09,113.29,1.14,99.37719298245615
2018-04-10,117.38,1.14,102.96491228070175
2018-04-11,116.54,1.14,102.22807017543862
2018-04-12,116.34,1.14,102.05263157894738
2018-04-13,118.7,1.14,104.12280701754388
2018-04-16,119.04,1.14,104.42105263157896
2018-04-17,122.3,1.14,107.28070175438597
2018-04-18,127.1,1.14,111.49122807017544
2018-04-19,128.88,1.14,113.05263157894737
2018-04-20,128.4,1.14,112.63157894736844
2018-04-23,128.24,1.14,112.49122807017545
2018-04-24,125.73,1.14,110.28947368421053
2018-04-25,125.75,1.14,110.30701754385966
2018-04-26,126.87,1.14,111.28947368421053
2018-04-27,125.85,1.14,110.39473684210527
2018-04-30,128.45,1.14,112.67543859649123
2018-05-01,128.1,1.14,112.36842105263159
2018-05-02,128.92,1.14,113.08771929824562
2018-05-03,126.51,1.14,110.97368421052633
2018-05-04,127.3,1.14,111.66666666666667
2018-05-07,130.24,1.14,114.24561403508774
2018-05-08,134.72,1.14,118.17543859649123
2018-05-09,136.52,1.14,119.7543859649123
2018-05-10,129.79,1.65,78.66060606060606
2018-05-11,123.82,1.65,75.04242424242425
2018-05-14,124.24,1.65,75.2969696969697
2018-05-15,128.53,1.65,77.8969696969697
2018-05-16,132.13,1.65,80.07878787878788
2018-05-17,136.26,1.65,82.58181818181818
2018-05-18,134.58,1.65,81.56363636363638
2018-05-21,136.76,1.65,82.88484848484849
2018-05-22,132.23,1.65,80.13939393939394
2018-05-23,129.64,1.65,78.56969696969696
2018-05-24,124.99,1.65,75.75151515151515
2018-05-25,120.35,1.65,72.93939393939394
2018-05-29,121.0,1.65,73.33333333333334
2018-05-30,122.8,1.65,74.42424242424242
2018-05-31,120.76,1.65,73.1878787878788
2018-06-01,115.5,1.65,70.0
2018-06-04,111.7,1.65,67.6969696969697
2018-06-05,111.55,1.65,67.60606060606061
2018-06-06,112.22,1.65,68.01212121212122
2018-06-07,114.12,1.65,69.16363636363637
2018-06-08,113.96,1.65,69.06666666666666
2018-06-11,113.83,1.65,68.98787878787878
2018-06-12,118.88,1.65,72.04848484848485
2018-06-13,118.35,1.65,71.72727272727273
2018-06-14,115.95,1.65,70.27272727272728
2018-06-15,115.58,1.65,70.04848484848485
2018-06-18,122.58,1.65,74.2909090909091
2018-06-19,127.58,1.65,77.32121212121213
2018-06-20,129.56,1.65,78.52121212121213
2018-06-21,123.73,1.65,74.9878787878788
2018-06-22,125.56,1.65,76.09696969696971
2018-06-25,121.6,1.65,73.6969696969697
2018-06-26,126.54,1.65,76.6909090909091
2018-06-27,130.13,1.65,78.86666666666667
2018-06-28,130.84,1.65,79.2969696969697
2018-06-29,131.57,1.65,79.73939393939393
2018-07-02,129.3,1.65,78.36363636363637
2018-07-03,130.05,1.65,78.81818181818183
2018-07-05,132.0,1.65,80.0
2018-07-06,134.97,1.65,81.8
2018-07-09,136.67,1.65,82.83030303030303
2018-07-10,133.96,1.65,81.1878787878788
2018-07-11,130.76,1.65,79.24848484848485
2018-07-12,130.28,1.65,78.95757575757577
2018-07-13,131.34,1.65,79.60000000000001
2018-07-16,129.99,1.65,78.7818181818182
2018-07-17,130.65,1.65,79.18181818181819
2018-07-18,130.59,1.65,79.14545454545456
2018-07-19,132.09,1.65,80.05454545454546
2018-07-20,131.15,1.65,79.4848484848485
2018-07-23,131.17,1.65,79.4969696969697
2018-07-24,133.45,1.65,80.87878787878788
2018-07-25,134.68,1.65,81.62424242424244
2018-07-26,134.55,1.65,81.54545454545456
2018-07-27,132.34,1.65,80.20606060606062
2018-07-30,133.71,1.65,81.03636363636365
2018-07-31,131.95,1.65,79.96969696969697
2018-08-01,132.88,1.65,80.53333333333333
2018-08-02,134.49,1.65,81.50909090909092
2018-08-03,130.8,1.65,79.27272727272728
2018-08-06,133.62,1.65,80.98181818181818
2018-08-07,134.74,1.65,81.66060606060607
2018-08-08,133.79,1.65,81.08484848484848
2018-08-09,131.15,2.22,59.07657657657657
2018-08-10,134.8,2.22,60.72072072072072
2018-08-13,131.87,2.22,59.4009009009009
2018-08-14,133.75,2.22,60.247747747747745
2018-08-15,117.7,2.22,53.01801801801801
2018-08-16,120.46,2.22,54.261261261261254
2018-08-17,120.18,2.22,54.13513513513514
2018-08-20,120.99,2.22,54.49999999999999
2018-08-21,122.59,2.22,55.22072072072072
2018-08-22,124.23,2.22,55.95945945945946
2018-08-23,121.6,2.22,54.77477477477477
2018-08-24,121.75,2.22,54.842342342342334
2018-08-27,122.73,2.22,55.28378378378378
2018-08-28,121.12,2.22,54.55855855855856
2018-08-29,121.91,2.22,54.91441441441441
2018-08-30,121.52,2.22,54.73873873873873
2018-08-31,121.08,2.22,54.54054054054053
2018-09-04,120.32,2.22,54.19819819819819
2018-09-05,117.46,2.22,52.9099099099099
2018-09-06,114.49,2.22,51.57207207207207
2018-09-07,112.65,2.22,50.74324324324324
2018-09-10,112.11,2.22,50.49999999999999
2018-09-11,116.4,2.22,52.43243243243243
2018-09-12,120.51,2.22,54.28378378378378
2018-09-13,118.81,2.22,53.51801801801801
2018-09-14,121.73,2.22,54.83333333333333
2018-09-17,122.69,2.22,55.26576576576576
2018-09-18,124.75,2.22,56.19369369369369
2018-09-19,128.58,2.22,57.91891891891892
2018-09-20,126.72,2.22,57.081081081081074
2018-09-21,128.55,2.22,57.9054054054054
2018-09-24,132.86,2.22,59.846846846846844
2018-09-25,134.51,2.22,60.59009009009008
2018-09-26,131.33,2.22,59.15765765765766
2018-09-27,134.06,2.22,60.387387387387385
2018-09-28,135.19,2.22,60.89639639639639
2018-10-01,136.8,2.22,61.62162162162162
2018-10-02,137.05,2.22,61.734234234234236
2018-10-03,139.92,2.22,63.02702702702702
2018-10-04,135.25,2.22,60.923423423423415
2018-10-05,136.35,2.22,61.41891891891891
2018-10-08,132.88,2.22,59.85585585585585
2018-10-09,135.13,2.22,60.86936936936936
2018-10-10,129.28,2.22,58.23423423423423
2018-10-11,124.63,2.22,56.13963963963963
2018-10-12,126.12,2.22,56.81081081081081
2018-10-15,127.93,2.22,57.626126126126124
2018-10-16,130.82,2.22,58.92792792792792
2018-10-17,129.51,2.22,58.33783783783783
2018-10-18,126.96,2.22,57.18918918918918
2018-10-19,127.1,2.22,57.25225225225225
2018-10-22,124.56,2.22,56.108108108108105
2018-10-23,119.11,2.22,53.65315315315315
2018-10-24,112.9,2.22,50.85585585585586
2018-10-25,114.24,2.22,51.45945945945945
2018-10-26,113.76,2.22,51.24324324324324
2018-10-29,108.17,2.22,48.72522522522522
2018-10-30,109.88,2.22,49.49549549549549
2018-10-31,112.36,2.22,50.61261261261261
2018-11-01,115.45,2.22,52.0045045045045
2018-11-02,114.32,2.22,51.49549549549549
2018-11-05,115.99,2.22,52.24774774774774
2018-11-06,113.37,2.22,51.067567567567565
2018-11-07,115.87,1.6,72.41875
2018-11-08,110.65,1.6,69.15625
2018-11-09,113.85,1.6,71.15624999999999
2018-11-12,110.23,1.6,68.89375
2018-11-13,107.85,1.6,67.40624999999999
2018-11-14,108.71,1.6,67.94375
2018-11-15,112.24,1.6,70.14999999999999
2018-11-16,114.31,1.6,71.44375
2018-11-19,113.81,1.6,71.13125
2018-11-20,108.73,1.6,67.95625
2018-11-21,109.23,1.6,68.26875
2018-11-23,104.88,1.6,65.55
2018-11-26,109.31,1.6,68.31875
2018-11-27,109.84,1.6,68.64999999999999
2018-11-28,109.8,1.6,68.625
2018-11-29,112.0,1.6,70.0
2018-11-30,110.38,1.6,68.9875
2018-12-03,112.17,1.6,70.10625
2018-12-04,105.08,1.6,65.675
2018-12-06,101.82,1.6,63.637499999999996
2018-12-07,102.7,1.6,64.1875
2018-12-10,100.63,1.6,62.89375
2018-12-11,100.04,1.6,62.525
2018-12-12,98.49,1.6,61.55624999999999
2018-12-13,96.32,1.6,60.199999999999996
2018-12-14,92.71,1.6,57.943749999999994
2018-12-17,88.54,1.6,55.3375
2018-12-18,87.93,1.6,54.956250000000004
2018-12-19,90.6,1.6,56.62499999999999
2018-12-20,89.03,1.6,55.64375
2018-12-21,88.77,1.6,55.481249999999996
2018-12-24,85.67,1.6,53.543749999999996
2018-12-26,91.99,1.6,57.49374999999999
2018-12-27,92.88,1.6,58.05
2018-12-28,91.89,1.6,57.43125
2018-12-31,92.7,1.6,57.9375
2019-01-02,95.22,1.6,59.512499999999996
2019-01-03,96.16,1.6,60.099999999999994
2019-01-04,99.93,1.6,62.456250000000004
2019-01-07,102.63,1.6,64.14375
2019-01-08,104.95,1.6,65.59375
2019-01-09,106.79,1.6,66.74375
2019-01-10,106.13,1.6,66.33125
2019-01-11,104.1,1.6,65.06249999999999
2019-01-14,104.51,1.6,65.31875
2019-01-15,105.01,1.6,65.63125
2019-01-16,105.64,1.6,66.02499999999999
2019-01-17,105.65,1.6,66.03125
2019-01-18,106.89,1.6,66.80624999999999
2019-01-22,101.46,1.6,63.412499999999994
2019-01-23,101.33,1.6,63.33125
2019-01-24,101.56,1.6,63.475
2019-01-25,102.21,1.6,63.881249999999994
2019-01-28,100.3,1.6,62.68749999999999
2019-01-29,100.16,1.6,62.599999999999994
2019-01-30,102.26,1.6,63.9125
2019-01-31,103.12,1.6,64.45
2019-02-01,102.89,1.6,64.30624999999999
2019-02-04,104.55,1.6,65.34375
2019-02-05,101.88,1.6,63.675
2019-02-06,101.65,1.6,63.53125
2019-02-07,97.96,1.6,61.224999999999994
2019-02-08,96.6,1.6,60.37499999999999
2019-02-11,97.86,1.6,61.162499999999994
2019-02-12,98.68,1.6,61.675000000000004
2019-02-13,101.02,1.6,63.137499999999996
2019-02-14,103.83,1.6,64.89375
2019-02-15,105.5,1.6,65.9375
2019-02-19,104.8,1.6,65.5
2019-02-20,106.45,1.6,66.53125
2019-02-21,102.14,1.6,63.8375
2019-02-22,104.03,1.6,65.01875
2019-02-25,105.29,2.62,40.18702290076336
2019-02-26,105.51,2.62,40.270992366412216
2019-02-27,105.49,2.62,40.26335877862595
2019-02-28,102.93,2.62,39.286259541984734
2019-03-01,104.79,2.62,39.99618320610687
2019-03-04,104.67,2.62,39.95038167938931
2019-03-05,102.62,2.62,39.16793893129771
2019-03-06,100.05,2.62,38.18702290076335
2019-03-07,97.76,2.62,37.31297709923664
2019-03-08,95.5,2.62,36.45038167938931
2019-03-11,97.58,2.62,37.2442748091603
2019-03-12,100.5,2.62,38.358778625954194
2019-03-13,103.42,2.62,39.47328244274809
2019-03-14,104.21,2.62,39.77480916030534
2019-03-15,102.39,2.62,39.08015267175573
2019-03-18,104.54,2.62,39.900763358778626
2019-03-19,103.18,2.62,39.38167938931298
2019-03-20,105.18,2.62,40.145038167938935
2019-03-21,105.91,2.62,40.4236641221374
2019-03-22,101.37,2.62,38.69083969465649
2019-03-25,100.98,2.62,38.541984732824424
2019-03-26,102.61,2.62,39.164122137404576
2019-03-27,102.35,2.62,39.0648854961832
2019-03-28,102.54,2.62,39.13740458015267
2019-03-29,101.53,2.62,38.75190839694656
2019-04-01,103.69,2.62,39.57633587786259
2019-04-02,102.49,2.62,39.11832061068702
2019-04-03,99.96,2.62,38.15267175572519
2019-04-04,99.84,2.62,38.10687022900763
2019-04-05,102.45,2.62,39.103053435114504
2019-04-08,104.35,2.62,39.82824427480916
2019-04-09,102.84,2.62,39.25190839694656
2019-04-10,103.87,2.62,39.64503816793893
2019-04-11,99.92,2.62,38.13740458015267
2019-04-12,106.28,2.62,40.5648854961832
2019-04-15,105.96,2.62,40.44274809160305
2019-04-16,106.87,2.62,40.79007633587786
2019-04-17,108.24,2.62,41.31297709923664
2019-04-18,107.28,2.62,40.94656488549618
2019-04-22,111.2,2.62,42.44274809160305
2019-04-23,111.81,2.62,42.67557251908397
2019-04-24,111.04,2.62,42.38167938931298
2019-04-25,109.61,2.62,41.83587786259542
2019-04-26,107.21,2.62,40.91984732824427
2019-04-29,106.9,2.62,40.80152671755725
2019-04-30,106.39,2.62,40.60687022900763
2019-05-01,101.37,2.62,38.69083969465649
2019-05-02,99.12,2.62,37.83206106870229
2019-05-03,100.47,2.62,38.347328244274806
2019-05-06,100.7,2.62,38.43511450381679
2019-05-07,98.23,2.62,37.49236641221374
2019-05-08,105.85,2.62,40.40076335877862
2019-05-09,108.24,2.62,41.31297709923664
2019-05-10,107.89,0.06,1798.1666666666667
2019-05-13,107.2,0.06,1786.6666666666667
2019-05-14,109.11,0.06,1818.5
2019-05-15,109.06,0.06,1817.6666666666667
2019-05-16,110.63,0.06,1843.8333333333333
2019-05-17,111.02,0.06,1850.3333333333333
2019-05-20,109.66,0.06,1827.6666666666667
2019-05-21,113.8,0.06,1896.6666666666667
2019-05-22,108.88,0.06,1814.6666666666667
2019-05-23,104.03,0.06,1733.8333333333335
2019-05-24,104.11,0.06,1735.1666666666667
2019-05-28,103.52,0.06,1725.3333333333333
2019-05-29,101.31,0.06,1688.5
2019-05-30,100.35,0.06,1672.5
2019-05-31,98.06,0.06,1634.3333333333335
2019-06-03,98.17,0.06,1636.1666666666667
2019-06-04,99.13,0.06,1652.1666666666667
2019-06-05,96.12,0.06,1602.0000000000002
2019-06-06,97.58,0.06,1626.3333333333333
2019-06-07,97.02,0.06,1617.0
2019-06-10,97.6,0.06,1626.6666666666667
2019-06-11,99.76,0.06,1662.6666666666667
2019-06-12,98.21,0.06,1636.8333333333333
2019-06-13,100.17,0.06,1669.5
2019-06-14,98.95,0.06,1649.1666666666667
2019-06-17,101.58,0.06,1693.0
2019-06-18,104.54,0.06,1742.3333333333335
2019-06-19,104.12,0.06,1735.3333333333335
2019-06-20,107.59,0.06,1793.1666666666667
2019-06-21,109.79,0.06,1829.8333333333335
2019-06-24,107.64,0.06,1794.0
2019-06-25,105.22,0.06,1753.6666666666667
2019-06-26,107.23,0.06,1787.1666666666667
2019-06-27,107.49,0.06,1791.5
2019-06-28,108.97,0.06,1816.1666666666667
2019-07-01,109.35,0.06,1822.5
2019-07-02,104.17,0.06,1736.1666666666667
2019-07-03,105.2,0.06,1753.3333333333335
2019-07-05,107.41,0.06,1790.1666666666667
2019-07-08,106.96,0.06,1782.6666666666665
2019-07-09,106.97,0.06,1782.8333333333335
2019-07-10,109.68,0.06,1828.0000000000002
2019-07-11,109.32,0.06,1822.0
2019-07-12,110.83,0.06,1847.1666666666667
2019-07-15,106.41,0.06,1773.5
2019-07-16,104.11,0.06,1735.1666666666667
2019-07-17,101.79,0.06,1696.5000000000002
2019-07-18,103.58,0.06,1726.3333333333333
2019-07-19,104.61,0.06,1743.5
2019-07-22,103.49,0.06,1724.8333333333333
2019-07-23,104.44,0.06,1740.6666666666667
2019-07-24,104.45,0.06,1740.8333333333335
2019-07-25,101.4,0.06,1690.0000000000002
2019-07-26,101.99,0.06,1699.8333333333333
2019-07-29,99.73,0.06,1662.1666666666667
2019-07-30,102.83,0.06,1713.8333333333333
2019-07-31,103.43,0.06,1723.8333333333335
2019-08-01,97.4,0.06,1623.3333333333335
2019-08-02,97.49,0.06,1624.8333333333333
2019-08-05,91.45,0.06,1524.1666666666667
2019-08-06,91.06,0.06,1517.6666666666667
2019-08-07,92.74,0.06,1545.6666666666667
2019-08-08,95.2,0.06,1586.6666666666667
2019-08-09,96.42,2.12,45.4811320754717
2019-08-12,96.88,2.12,45.698113207547166
2019-08-13,99.94,2.12,47.14150943396226
2019-08-14,96.31,2.12,45.429245283018865
2019-08-15,95.81,2.12,45.193396226415096
2019-08-16,97.26,2.12,45.87735849056604
2019-08-19,99.96,2.12,47.15094339622641
2019-08-20,99.28,2.12,46.83018867924528
2019-08-21,100.1,2.12,47.21698113207547
2019-08-22,99.23,2.12,46.806603773584904
2019-08-23,94.6,2.12,44.622641509433954
2019-08-26,93.5,2.12,44.10377358490566
2019-08-27,92.37,2.12,43.570754716981135
2019-08-28,96.63,2.12,45.58018867924528
2019-08-29,98.58,2.12,46.5
2019-08-30,98.08,2.12,46.264150943396224
2019-09-03,97.0,2.12,45.75471698113207
2019-09-04,97.82,2.12,46.141509433962256
2019-09-05,97.65,2.12,46.06132075471698
2019-09-06,95.6,2.12,45.094339622641506
2019-09-09,96.54,2.12,45.5377358490566
2019-09-10,99.46,2.12,46.915094339622634
2019-09-11,98.72,2.12,46.56603773584905
2019-09-12,96.17,2.12,45.36320754716981
2019-09-13,96.73,2.12,45.62735849056604
2019-09-16,105.04,2.12,49.54716981132076
2019-09-17,100.45,2.12,47.382075471698116
2019-09-18,98.25,2.12,46.344339622641506
2019-09-19,97.33,2.12,45.910377358490564
2019-09-20,96.82,2.12,45.66981132075471
2019-09-23,98.29,2.12,46.363207547169814
2019-09-24,94.49,2.12,44.57075471698113
2019-09-25,93.24,2.12,43.98113207547169
2019-09-26,90.12,2.12,42.509433962264154
2019-09-27,89.99,2.12,42.448113207547166
2019-09-30,89.91,2.12,42.410377358490564
2019-10-01,85.0,2.12,40.094339622641506
2019-10-02,83.12,2.12,39.20754716981132
2019-10-03,85.89,2.12,40.514150943396224
2019-10-04,85.42,2.12,40.29245283018868
2019-10-07,83.37,2.12,39.325471698113205
2019-10-08,80.82,2.12,38.122641509433954
2019-10-09,81.55,2.12,38.46698113207547
2019-10-10,82.54,2.12,38.93396226415094
2019-10-11,83.64,2.12,39.45283018867924
2019-10-14,83.96,2.12,39.60377358490565
2019-10-15,84.84,2.12,40.0188679245283
2019-10-16,83.43,2.12,39.35377358490566
2019-10-17,84.04,2.12,39.64150943396226
2019-10-18,81.97,2.12,38.66509433962264
2019-10-21,82.74,2.12,39.02830188679245
2019-10-22,85.69,2.12,40.41981132075471
2019-10-23,87.16,2.12,41.11320754716981
2019-10-24,86.91,2.12,40.99528301886792
2019-10-25,87.46,2.12,41.25471698113207
2019-10-28,86.6,2.12,40.84905660377358
2019-10-29,87.92,2.12,41.471698113207545
2019-10-30,84.38,2.12,39.80188679245283
2019-10-31,85.76,2.12,40.45283018867924
2019-11-01,86.79,2.12,40.93867924528302
2019-11-04,90.36,2.12,42.62264150943396
2019-11-05,90.23,2.12,42.56132075471698
2019-11-06,77.2,2.26,34.15929203539824
2019-11-07,75.56,2.26,33.43362831858408
2019-11-08,75.43,2.26,33.37610619469027
2019-11-11,76.78,2.26,33.97345132743363
2019-11-12,78.01,2.26,34.51769911504425
2019-11-13,77.01,2.26,34.075221238938056
2019-11-14,76.29,2.26,33.7566371681416
2019-11-15,77.09,2.26,34.11061946902655
2019-11-18,75.73,2.26,33.508849557522126
2019-11-19,74.19,2.26,32.82743362831859
2019-11-20,75.29,2.26,33.314159292035406
2019-11-21,75.57,2.26,33.43805309734513
2019-11-22,75.33,2.26,33.33185840707965
2019-11-25,77.13,2.26,34.1283185840708
2019-11-26,77.1,2.26,34.11504424778761
2019-11-27,78.52,2.26,34.743362831858406
2019-11-29,77.34,2.26,34.221238938053105
2019-12-02,77.88,2.26,34.46017699115044
2019-12-03,76.91,2.26,34.030973451327434
2019-12-04,80.56,2.26,35.64601769911505
2019-12-05,79.94,2.26,35.3716814159292
2019-12-06,83.23,2.26,36.82743362831859
2019-12-09,83.78,2.26,37.07079646017699
2019-12-10,83.46,2.26,36.92920353982301
2019-12-11,83.83,2.26,37.0929203539823
2019-12-12,86.27,2.26,38.17256637168142
2019-12-13,85.09,2.26,37.65044247787611
2019-12-16,87.69,2.26,38.80088495575222
2019-12-17,86.61,2.26,38.323008849557525
2019-12-18,87.08,2.26,38.530973451327434
2019-12-19,87.48,2.26,38.707964601769916
2019-12-20,88.02,2.26,38.94690265486726
2019-12-23,89.03,2.26,39.39380530973452
2019-12-24,90.18,2.26,39.90265486725664
2019-12-26,91.31,2.26,40.40265486725664
2019-12-27,90.77,2.26,40.163716814159294
2019-12-30,91.07,2.26,40.296460176991154
2019-12-31,92.86,2.26,41.088495575221245
2020-01-02,92.65,2.26,40.995575221238944
2020-01-03,94.41,2.26,41.774336283185846
2020-01-06,94.9,2.26,41.99115044247788
2020-01-07,96.42,2.26,42.663716814159294
2020-01-08,93.33,2.26,41.296460176991154
2020-01-09,94.15,2.26,41.65929203539824
2020-01-10,92.26,2.26,40.82300884955753
2020-01-13,90.48,2.26,40.035398230088504
2020-01-14,91.26,2.26,40.380530973451336
2020-01-15,91.31,2.26,40.40265486725664
2020-01-16,90.74,2.26,40.150442477876105
2020-01-17,89.54,2.26,39.61946902654868
2020-01-21,88.32,2.26,39.07964601769912
2020-01-22,85.44,2.26,37.80530973451328
2020-01-23,84.7,2.26,37.47787610619469
2020-01-24,82.84,2.26,36.654867256637175
2020-01-27,79.37,2.26,35.11946902654868
2020-01-28,79.12,2.26,35.008849557522126
2020-01-29,77.57,2.26,34.323008849557525
2020-01-30,76.49,2.26,33.84513274336283
2020-01-31,74.4,2.26,32.92035398230089
2020-02-03,73.08,2.26,32.33628318584071
2020-02-04,73.22,2.26,32.39823008849558
2020-02-05,77.4,2.26,34.247787610619476
2020-02-06,76.23,2.26,33.730088495575224
2020-02-07,74.24,2.26,32.849557522123895
2020-02-10,72.0,2.26,31.85840707964602
2020-02-11,72.51,2.26,32.08407079646018
2020-02-12,74.35,2.26,32.89823008849557
2020-02-13,74.54,2.26,32.982300884955755
2020-02-14,74.97,2.26,33.17256637168142
2020-02-18,74.56,2.26,32.99115044247788
2020-02-19,79.29,2.26,35.08407079646018
2020-02-20,78.48,2.26,34.72566371681416
2020-02-21,76.4,2.26,33.80530973451328
2020-02-24,71.08,2.26,31.45132743362832
2020-02-25,67.16,2.26,29.716814159292035
2020-02-26,63.14,2.26,27.938053097345136
2020-02-27,59.48,-2.97,-20.026936026936024
2020-02-28,62.0,-2.97,-20.875420875420875
2020-03-02,62.14,-2.97,-20.92255892255892
2020-03-03,61.76,-2.97,-20.794612794612792
2020-03-04,61.07,-2.97,-20.56228956228956
2020-03-05,58.21,-2.97,-19.5993265993266
2020-03-06,48.56,-2.97,-16.35016835016835
2020-03-09,26.88,-2.97,-9.05050505050505
2020-03-10,29.68,-2.97,-9.993265993265993
2020-03-11,26.2,-2.97,-8.82154882154882
2020-03-12,25.62,-2.97,-8.626262626262626
2020-03-13,27.19,-2.97,-9.154882154882154
2020-03-16,23.49,-2.97,-7.909090909090908
