date,OKE,OKE_EPS,PE Ratio
1991-03-13,3.17,0.06,52.833333333333336
1991-03-14,3.15,0.06,52.5
1991-03-15,3.01,0.06,50.166666666666664
1991-03-18,3.09,0.06,51.5
1991-03-19,3.04,0.06,50.66666666666667
1991-03-20,3.04,0.06,50.66666666666667
1991-03-21,2.9,0.06,48.333333333333336
1991-03-22,2.82,0.06,47.0
1991-03-25,2.87,0.06,47.833333333333336
1991-03-26,2.85,0.06,47.5
1991-03-27,2.82,0.06,47.0
1991-03-28,2.82,0.06,47.0
1991-04-01,2.85,0.06,47.5
1991-04-02,2.95,0.06,49.16666666666667
1991-04-03,2.85,0.06,47.5
1991-04-04,2.9,0.06,48.333333333333336
1991-04-05,2.95,0.06,49.16666666666667
1991-04-08,2.95,0.06,49.16666666666667
1991-04-09,2.95,0.06,49.16666666666667
1991-04-10,2.95,0.06,49.16666666666667
1991-04-11,2.98,0.06,49.66666666666667
1991-04-12,2.95,0.06,49.16666666666667
1991-04-15,2.9,0.06,48.333333333333336
1991-04-16,2.95,0.06,49.16666666666667
1991-04-17,3.01,0.06,50.166666666666664
1991-04-18,3.15,0.06,52.5
1991-04-19,3.17,0.06,52.833333333333336
1991-04-22,3.09,0.06,51.5
1991-04-23,3.04,0.06,50.66666666666667
1991-04-24,3.04,0.06,50.66666666666667
1991-04-25,3.15,0.06,52.5
1991-04-26,3.15,0.06,52.5
1991-04-29,3.12,0.06,52.00000000000001
1991-04-30,3.15,0.06,52.5
1991-05-01,3.23,0.06,53.833333333333336
1991-05-02,3.23,0.06,53.833333333333336
1991-05-03,3.2,0.06,53.333333333333336
1991-05-06,3.26,0.06,54.33333333333333
1991-05-07,3.23,0.06,53.833333333333336
1991-05-08,3.2,0.06,53.333333333333336
1991-05-09,3.17,0.06,52.833333333333336
1991-05-10,3.17,0.06,52.833333333333336
1991-05-13,3.26,0.06,54.33333333333333
1991-05-14,3.26,0.06,54.33333333333333
1991-05-15,3.28,0.06,54.666666666666664
1991-05-16,3.31,0.06,55.16666666666667
1991-05-17,3.28,0.06,54.666666666666664
1991-05-20,3.28,0.06,54.666666666666664
1991-05-21,3.26,0.06,54.33333333333333
1991-05-22,3.28,0.06,54.666666666666664
1991-05-23,3.23,0.06,53.833333333333336
1991-05-24,3.26,0.06,54.33333333333333
1991-05-28,3.26,0.06,54.33333333333333
1991-05-29,3.28,0.06,54.666666666666664
1991-05-30,3.31,0.06,55.16666666666667
1991-05-31,3.31,0.06,55.16666666666667
1991-06-03,3.31,0.06,55.16666666666667
1991-06-04,3.31,0.06,55.16666666666667
1991-06-05,3.31,0.06,55.16666666666667
1991-06-06,3.26,0.06,54.33333333333333
1991-06-07,3.23,0.06,53.833333333333336
1991-06-10,3.26,0.06,54.33333333333333
1991-06-11,3.28,0.06,54.666666666666664
1991-06-12,3.28,0.06,54.666666666666664
1991-06-13,3.28,0.06,54.666666666666664
1991-06-14,3.31,0.06,55.16666666666667
1991-06-17,3.28,0.06,54.666666666666664
1991-06-18,3.28,0.06,54.666666666666664
1991-06-19,3.28,0.06,54.666666666666664
1991-06-20,3.26,0.06,54.33333333333333
1991-06-21,3.28,0.06,54.666666666666664
1991-06-24,3.2,0.06,53.333333333333336
1991-06-25,3.17,0.06,52.833333333333336
1991-06-26,3.2,0.06,53.333333333333336
1991-06-27,3.17,0.06,52.833333333333336
1991-06-28,3.12,0.06,52.00000000000001
1991-07-01,3.17,0.06,52.833333333333336
1991-07-02,3.2,0.06,53.333333333333336
1991-07-03,3.17,0.06,52.833333333333336
1991-07-05,3.2,0.06,53.333333333333336
1991-07-08,3.17,0.06,52.833333333333336
1991-07-09,3.09,0.06,51.5
1991-07-10,3.06,0.06,51.0
1991-07-11,3.06,0.06,51.0
1991-07-12,3.04,0.06,50.66666666666667
1991-07-15,3.06,0.06,51.0
1991-07-16,3.04,0.06,50.66666666666667
1991-07-17,3.04,0.06,50.66666666666667
1991-07-18,3.06,0.06,51.0
1991-07-19,3.06,0.06,51.0
1991-07-22,3.04,0.06,50.66666666666667
1991-07-23,3.04,0.06,50.66666666666667
1991-07-24,3.06,0.06,51.0
1991-07-25,2.98,0.06,49.66666666666667
1991-07-26,2.98,0.06,49.66666666666667
1991-07-29,2.95,0.06,49.16666666666667
1991-07-30,3.01,0.06,50.166666666666664
1991-07-31,2.98,0.06,49.66666666666667
1991-08-01,2.95,0.06,49.16666666666667
1991-08-02,2.93,0.06,48.833333333333336
1991-08-05,2.85,0.06,47.5
1991-08-06,2.87,0.06,47.833333333333336
1991-08-07,2.85,0.06,47.5
1991-08-08,2.82,0.06,47.0
1991-08-09,2.82,0.06,47.0
1991-08-12,2.82,0.06,47.0
1991-08-13,2.87,0.06,47.833333333333336
1991-08-14,2.82,0.06,47.0
1991-08-15,2.87,0.06,47.833333333333336
1991-08-16,2.85,0.06,47.5
1991-08-19,2.85,0.06,47.5
1991-08-20,2.87,0.06,47.833333333333336
1991-08-21,2.85,0.06,47.5
1991-08-22,2.85,0.06,47.5
1991-08-23,2.9,0.06,48.333333333333336
1991-08-26,2.87,0.06,47.833333333333336
1991-08-27,2.87,0.06,47.833333333333336
1991-08-28,2.95,0.06,49.16666666666667
1991-08-29,3.04,0.06,50.66666666666667
1991-08-30,3.04,0.06,50.66666666666667
1991-09-03,3.06,0.06,51.0
1991-09-04,3.04,0.06,50.66666666666667
1991-09-05,3.01,0.06,50.166666666666664
1991-09-06,3.04,0.06,50.66666666666667
1991-09-09,3.01,0.06,50.166666666666664
1991-09-10,3.01,0.06,50.166666666666664
1991-09-11,3.01,0.06,50.166666666666664
1991-09-12,3.04,0.06,50.66666666666667
1991-09-13,3.01,0.06,50.166666666666664
1991-09-16,3.01,0.06,50.166666666666664
1991-09-17,2.95,0.06,49.16666666666667
1991-09-18,3.01,0.06,50.166666666666664
1991-09-19,3.01,0.06,50.166666666666664
1991-09-20,2.95,0.06,49.16666666666667
1991-09-23,2.95,0.06,49.16666666666667
1991-09-24,2.98,0.06,49.66666666666667
1991-09-25,2.9,0.06,48.333333333333336
1991-09-26,2.9,0.06,48.333333333333336
1991-09-27,2.98,0.06,49.66666666666667
1991-09-30,3.06,0.06,51.0
1991-10-01,3.06,0.06,51.0
1991-10-02,3.06,0.06,51.0
1991-10-03,3.04,0.06,50.66666666666667
1991-10-04,3.04,0.06,50.66666666666667
1991-10-07,3.01,0.06,50.166666666666664
1991-10-08,2.98,0.06,49.66666666666667
1991-10-09,2.95,0.06,49.16666666666667
1991-10-10,2.95,0.06,49.16666666666667
1991-10-11,2.98,0.06,49.66666666666667
1991-10-14,3.01,0.06,50.166666666666664
1991-10-15,3.04,0.06,50.66666666666667
1991-10-16,3.06,0.06,51.0
1991-10-17,3.06,0.06,51.0
1991-10-18,3.12,0.06,52.00000000000001
1991-10-21,3.09,0.06,51.5
1991-10-22,3.12,0.06,52.00000000000001
1991-10-23,3.15,0.06,52.5
1991-10-24,3.15,0.06,52.5
1991-10-25,3.12,0.06,52.00000000000001
1991-10-28,3.15,0.06,52.5
1991-10-29,3.17,0.06,52.833333333333336
1991-10-30,3.17,0.06,52.833333333333336
1991-10-31,3.23,0.06,53.833333333333336
1991-11-01,3.09,0.06,51.5
1991-11-04,3.15,0.06,52.5
1991-11-05,3.2,0.06,53.333333333333336
1991-11-06,3.28,0.06,54.666666666666664
1991-11-07,3.37,0.06,56.16666666666667
1991-11-08,3.28,0.06,54.666666666666664
1991-11-11,3.26,0.06,54.33333333333333
1991-11-12,3.37,0.06,56.16666666666667
1991-11-13,3.34,0.06,55.666666666666664
1991-11-14,3.31,0.06,55.16666666666667
1991-11-15,3.28,0.06,54.666666666666664
1991-11-18,3.42,0.06,57.0
1991-11-19,3.37,0.06,56.16666666666667
1991-11-20,3.37,0.06,56.16666666666667
1991-11-21,3.37,0.06,56.16666666666667
1991-11-22,3.37,0.06,56.16666666666667
1991-11-25,3.39,0.06,56.50000000000001
1991-11-26,3.37,0.06,56.16666666666667
1991-11-27,3.42,0.06,57.0
1991-11-29,3.47,0.06,57.833333333333336
1991-12-02,3.37,0.06,56.16666666666667
1991-12-03,3.34,0.06,55.666666666666664
1991-12-04,3.37,0.06,56.16666666666667
1991-12-05,3.31,0.06,55.16666666666667
1991-12-06,3.37,0.06,56.16666666666667
1991-12-09,3.45,0.06,57.50000000000001
1991-12-10,3.37,0.06,56.16666666666667
1991-12-11,3.23,0.06,53.833333333333336
1991-12-12,3.39,0.06,56.50000000000001
1991-12-13,3.39,0.06,56.50000000000001
1991-12-16,3.37,0.06,56.16666666666667
1991-12-17,3.39,0.06,56.50000000000001
1991-12-18,3.42,0.06,57.0
1991-12-19,3.42,0.06,57.0
1991-12-20,3.47,0.06,57.833333333333336
1991-12-23,3.64,0.06,60.66666666666667
1991-12-24,3.56,0.06,59.333333333333336
1991-12-26,3.61,0.06,60.166666666666664
1991-12-27,3.56,0.06,59.333333333333336
1991-12-30,3.61,0.06,60.166666666666664
1991-12-31,3.69,0.06,61.5
1992-01-02,3.61,0.06,60.166666666666664
1992-01-03,3.53,0.06,58.833333333333336
1992-01-06,3.56,0.06,59.333333333333336
1992-01-07,3.56,0.06,59.333333333333336
1992-01-08,3.56,0.06,59.333333333333336
1992-01-09,3.58,0.06,59.66666666666667
1992-01-10,3.47,0.06,57.833333333333336
1992-01-13,3.5,0.06,58.333333333333336
1992-01-14,3.47,0.06,57.833333333333336
1992-01-15,3.47,0.06,57.833333333333336
1992-01-16,3.53,0.06,58.833333333333336
1992-01-17,3.67,0.06,61.166666666666664
1992-01-20,3.67,0.06,61.166666666666664
1992-01-21,3.64,0.06,60.66666666666667
1992-01-22,3.72,0.06,62.00000000000001
1992-01-23,3.72,0.06,62.00000000000001
1992-01-24,3.67,0.06,61.166666666666664
1992-01-27,3.53,0.06,58.833333333333336
1992-01-28,3.58,0.06,59.66666666666667
1992-01-29,3.61,0.06,60.166666666666664
1992-01-30,3.56,0.06,59.333333333333336
1992-01-31,3.56,0.06,59.333333333333336
1992-02-03,3.64,0.06,60.66666666666667
1992-02-04,3.61,0.06,60.166666666666664
1992-02-05,3.56,0.06,59.333333333333336
1992-02-06,3.61,0.06,60.166666666666664
1992-02-07,3.56,0.06,59.333333333333336
1992-02-10,3.61,0.06,60.166666666666664
1992-02-11,3.58,0.06,59.66666666666667
1992-02-12,3.58,0.06,59.66666666666667
1992-02-13,3.58,0.06,59.66666666666667
1992-02-14,3.53,0.06,58.833333333333336
1992-02-18,3.53,0.06,58.833333333333336
1992-02-19,3.56,0.06,59.333333333333336
1992-02-20,3.64,0.06,60.66666666666667
1992-02-21,3.53,0.06,58.833333333333336
1992-02-24,3.45,0.06,57.50000000000001
1992-02-25,3.39,0.06,56.50000000000001
1992-02-26,3.37,0.06,56.16666666666667
1992-02-27,3.42,0.06,57.0
1992-02-28,3.31,0.06,55.16666666666667
1992-03-02,3.23,0.06,53.833333333333336
1992-03-03,3.28,0.06,54.666666666666664
1992-03-04,3.37,0.06,56.16666666666667
1992-03-05,3.37,0.06,56.16666666666667
1992-03-06,3.23,0.06,53.833333333333336
1992-03-09,3.28,0.06,54.666666666666664
1992-03-10,3.28,0.06,54.666666666666664
1992-03-11,3.34,0.06,55.666666666666664
1992-03-12,3.45,0.06,57.50000000000001
1992-03-13,3.39,0.06,56.50000000000001
1992-03-16,3.45,0.06,57.50000000000001
1992-03-17,3.39,0.06,56.50000000000001
1992-03-18,3.45,0.06,57.50000000000001
1992-03-19,3.47,0.06,57.833333333333336
1992-03-20,3.47,0.06,57.833333333333336
1992-03-23,3.5,0.06,58.333333333333336
1992-03-24,3.45,0.06,57.50000000000001
1992-03-25,3.45,0.06,57.50000000000001
1992-03-26,3.45,0.06,57.50000000000001
1992-03-27,3.34,0.06,55.666666666666664
1992-03-30,3.37,0.06,56.16666666666667
1992-03-31,3.53,0.06,58.833333333333336
1992-04-01,3.58,0.06,59.66666666666667
1992-04-02,3.26,0.06,54.33333333333333
1992-04-03,3.12,0.06,52.00000000000001
1992-04-06,3.34,0.06,55.666666666666664
1992-04-07,3.28,0.06,54.666666666666664
1992-04-08,3.26,0.06,54.33333333333333
1992-04-09,3.28,0.06,54.666666666666664
1992-04-10,3.34,0.06,55.666666666666664
1992-04-13,3.37,0.06,56.16666666666667
1992-04-14,3.34,0.06,55.666666666666664
1992-04-15,3.17,0.06,52.833333333333336
1992-04-16,3.2,0.06,53.333333333333336
1992-04-20,3.23,0.06,53.833333333333336
1992-04-21,3.23,0.06,53.833333333333336
1992-04-22,3.26,0.06,54.33333333333333
1992-04-23,3.31,0.06,55.16666666666667
1992-04-24,3.45,0.06,57.50000000000001
1992-04-27,3.42,0.06,57.0
1992-04-28,3.39,0.06,56.50000000000001
1992-04-29,3.37,0.06,56.16666666666667
1992-04-30,3.56,0.06,59.333333333333336
1992-05-01,3.45,0.06,57.50000000000001
1992-05-04,3.45,0.06,57.50000000000001
1992-05-05,3.47,0.06,57.833333333333336
1992-05-06,3.53,0.06,58.833333333333336
1992-05-07,3.53,0.06,58.833333333333336
1992-05-08,3.5,0.06,58.333333333333336
1992-05-11,3.47,0.06,57.833333333333336
1992-05-12,3.53,0.06,58.833333333333336
1992-05-13,3.56,0.06,59.333333333333336
1992-05-14,3.56,0.06,59.333333333333336
1992-05-15,3.61,0.06,60.166666666666664
1992-05-18,3.61,0.06,60.166666666666664
1992-05-19,3.61,0.06,60.166666666666664
1992-05-20,3.56,0.06,59.333333333333336
1992-05-21,3.56,0.06,59.333333333333336
1992-05-22,3.53,0.06,58.833333333333336
1992-05-26,3.47,0.06,57.833333333333336
1992-05-27,3.45,0.06,57.50000000000001
1992-05-28,3.72,0.06,62.00000000000001
1992-05-29,3.5,0.06,58.333333333333336
1992-06-01,3.5,0.06,58.333333333333336
1992-06-02,3.39,0.06,56.50000000000001
1992-06-03,3.39,0.06,56.50000000000001
1992-06-04,3.31,0.06,55.16666666666667
1992-06-05,3.31,0.06,55.16666666666667
1992-06-08,3.31,0.06,55.16666666666667
1992-06-09,3.26,0.06,54.33333333333333
1992-06-10,3.26,0.06,54.33333333333333
1992-06-11,3.26,0.06,54.33333333333333
1992-06-12,3.28,0.06,54.666666666666664
1992-06-15,3.31,0.06,55.16666666666667
1992-06-16,3.47,0.06,57.833333333333336
1992-06-17,3.5,0.06,58.333333333333336
1992-06-18,3.47,0.06,57.833333333333336
1992-06-19,3.45,0.06,57.50000000000001
1992-06-22,3.37,0.06,56.16666666666667
1992-06-23,3.37,0.06,56.16666666666667
1992-06-24,3.37,0.06,56.16666666666667
1992-06-25,3.5,0.06,58.333333333333336
1992-06-26,3.53,0.06,58.833333333333336
1992-06-29,3.78,0.06,63.0
1992-06-30,3.72,0.06,62.00000000000001
1992-07-01,3.72,0.06,62.00000000000001
1992-07-02,3.53,0.06,58.833333333333336
1992-07-06,3.5,0.06,58.333333333333336
1992-07-07,3.53,0.06,58.833333333333336
1992-07-08,3.61,0.06,60.166666666666664
1992-07-09,3.69,0.06,61.5
1992-07-10,3.69,0.06,61.5
1992-07-13,3.75,0.06,62.5
1992-07-14,3.72,0.06,62.00000000000001
1992-07-15,3.78,0.06,63.0
1992-07-16,3.75,0.06,62.5
1992-07-17,3.8,0.06,63.333333333333336
1992-07-20,3.78,0.06,63.0
1992-07-21,3.78,0.06,63.0
1992-07-22,3.72,0.06,62.00000000000001
1992-07-23,3.58,0.06,59.66666666666667
1992-07-24,3.53,0.06,58.833333333333336
1992-07-27,3.45,0.06,57.50000000000001
1992-07-28,3.39,0.06,56.50000000000001
1992-07-29,3.58,0.06,59.66666666666667
1992-07-30,3.69,0.06,61.5
1992-07-31,3.69,0.06,61.5
1992-08-03,3.69,0.06,61.5
1992-08-04,3.75,0.06,62.5
1992-08-05,3.75,0.06,62.5
1992-08-06,3.69,0.06,61.5
1992-08-07,3.69,0.06,61.5
1992-08-10,3.64,0.06,60.66666666666667
1992-08-11,3.69,0.06,61.5
1992-08-12,3.67,0.06,61.166666666666664
1992-08-13,3.61,0.06,60.166666666666664
1992-08-14,3.58,0.06,59.66666666666667
1992-08-17,3.58,0.06,59.66666666666667
1992-08-18,3.58,0.06,59.66666666666667
1992-08-19,3.56,0.06,59.333333333333336
1992-08-20,3.5,0.06,58.333333333333336
1992-08-21,3.5,0.06,58.333333333333336
1992-08-24,3.53,0.06,58.833333333333336
1992-08-25,3.47,0.06,57.833333333333336
1992-08-26,3.5,0.06,58.333333333333336
1992-08-27,3.53,0.06,58.833333333333336
1992-08-28,3.58,0.06,59.66666666666667
1992-08-31,3.72,0.06,62.00000000000001
1992-09-01,3.67,0.06,61.166666666666664
1992-09-02,3.69,0.06,61.5
1992-09-03,3.75,0.06,62.5
1992-09-04,3.72,0.06,62.00000000000001
1992-09-08,3.67,0.06,61.166666666666664
1992-09-09,3.64,0.06,60.66666666666667
1992-09-10,3.67,0.06,61.166666666666664
1992-09-11,3.69,0.06,61.5
1992-09-14,3.69,0.06,61.5
1992-09-15,3.64,0.06,60.66666666666667
1992-09-16,3.75,0.06,62.5
1992-09-17,3.72,0.06,62.00000000000001
1992-09-18,3.75,0.06,62.5
1992-09-21,3.75,0.06,62.5
1992-09-22,3.67,0.06,61.166666666666664
1992-09-23,3.64,0.06,60.66666666666667
1992-09-24,3.64,0.06,60.66666666666667
1992-09-25,3.78,0.06,63.0
1992-09-28,3.78,0.06,63.0
1992-09-29,3.75,0.06,62.5
1992-09-30,3.8,0.06,63.333333333333336
1992-10-01,3.78,0.06,63.0
1992-10-02,3.75,0.06,62.5
1992-10-05,3.67,0.06,61.166666666666664
1992-10-06,3.67,0.06,61.166666666666664
1992-10-07,3.67,0.06,61.166666666666664
1992-10-08,3.69,0.06,61.5
1992-10-09,3.67,0.06,61.166666666666664
1992-10-12,3.69,0.06,61.5
1992-10-13,3.75,0.06,62.5
1992-10-14,3.75,0.06,62.5
1992-10-15,3.72,0.06,62.00000000000001
1992-10-16,3.67,0.06,61.166666666666664
1992-10-19,3.78,0.06,63.0
1992-10-20,3.8,0.06,63.333333333333336
1992-10-21,3.91,0.06,65.16666666666667
1992-10-22,3.97,0.06,66.16666666666667
1992-10-23,3.94,0.06,65.66666666666667
1992-10-26,3.97,0.06,66.16666666666667
1992-10-27,3.97,0.06,66.16666666666667
1992-10-28,3.97,0.06,66.16666666666667
1992-10-29,3.97,0.06,66.16666666666667
1992-10-30,3.97,0.06,66.16666666666667
1992-11-02,3.99,0.06,66.5
1992-11-03,3.91,0.06,65.16666666666667
1992-11-04,3.89,0.06,64.83333333333334
1992-11-05,3.89,0.06,64.83333333333334
1992-11-06,3.78,0.06,63.0
1992-11-09,3.78,0.06,63.0
1992-11-10,3.75,0.06,62.5
1992-11-11,3.78,0.06,63.0
1992-11-12,3.78,0.06,63.0
1992-11-13,3.67,0.06,61.166666666666664
1992-11-16,3.67,0.06,61.166666666666664
1992-11-17,3.69,0.06,61.5
1992-11-18,3.69,0.06,61.5
1992-11-19,3.72,0.06,62.00000000000001
1992-11-20,3.83,0.06,63.833333333333336
1992-11-23,3.72,0.06,62.00000000000001
1992-11-24,3.75,0.06,62.5
1992-11-25,3.72,0.06,62.00000000000001
1992-11-27,3.72,0.06,62.00000000000001
1992-11-30,3.69,0.06,61.5
1992-12-01,3.72,0.06,62.00000000000001
1992-12-02,3.86,0.06,64.33333333333333
1992-12-03,3.89,0.06,64.83333333333334
1992-12-04,3.91,0.06,65.16666666666667
1992-12-07,3.89,0.06,64.83333333333334
1992-12-08,3.83,0.06,63.833333333333336
1992-12-09,3.91,0.06,65.16666666666667
1992-12-10,3.89,0.06,64.83333333333334
1992-12-11,3.91,0.06,65.16666666666667
1992-12-14,3.97,0.06,66.16666666666667
1992-12-15,3.91,0.06,65.16666666666667
1992-12-16,3.89,0.06,64.83333333333334
1992-12-17,3.99,0.06,66.5
1992-12-18,3.99,0.06,66.5
1992-12-21,4.05,0.06,67.5
1992-12-22,4.1,0.06,68.33333333333333
1992-12-23,4.02,0.06,67.0
1992-12-24,4.02,0.06,67.0
1992-12-28,4.05,0.06,67.5
1992-12-29,4.05,0.06,67.5
1992-12-30,4.05,0.06,67.5
1992-12-31,4.02,0.06,67.0
1993-01-04,4.05,0.06,67.5
1993-01-05,4.05,0.06,67.5
1993-01-06,4.05,0.06,67.5
1993-01-07,4.02,0.06,67.0
1993-01-08,3.97,0.06,66.16666666666667
1993-01-11,3.99,0.06,66.5
1993-01-12,4.02,0.06,67.0
1993-01-13,4.08,0.06,68.0
1993-01-14,4.08,0.06,68.0
1993-01-15,4.13,0.06,68.83333333333333
1993-01-18,4.1,0.06,68.33333333333333
1993-01-19,4.13,0.06,68.83333333333333
1993-01-20,4.13,0.06,68.83333333333333
1993-01-21,4.16,0.06,69.33333333333334
1993-01-22,4.16,0.06,69.33333333333334
1993-01-25,4.16,0.06,69.33333333333334
1993-01-26,4.16,0.06,69.33333333333334
1993-01-27,4.13,0.06,68.83333333333333
1993-01-28,4.13,0.06,68.83333333333333
1993-01-29,4.05,0.06,67.5
1993-02-01,4.1,0.06,68.33333333333333
1993-02-02,4.08,0.06,68.0
1993-02-03,4.1,0.06,68.33333333333333
1993-02-04,4.16,0.06,69.33333333333334
1993-02-05,4.16,0.06,69.33333333333334
1993-02-08,4.27,0.06,71.16666666666666
1993-02-09,4.16,0.06,69.33333333333334
1993-02-10,4.16,0.06,69.33333333333334
1993-02-11,4.21,0.06,70.16666666666667
1993-02-12,4.24,0.06,70.66666666666667
1993-02-16,4.16,0.06,69.33333333333334
1993-02-17,4.21,0.06,70.16666666666667
1993-02-18,4.24,0.06,70.66666666666667
1993-02-19,4.32,0.06,72.00000000000001
1993-02-22,4.35,0.06,72.5
1993-02-23,4.51,0.06,75.16666666666667
1993-02-24,4.43,0.06,73.83333333333333
1993-02-25,4.46,0.06,74.33333333333333
1993-02-26,4.46,0.06,74.33333333333333
1993-03-01,4.46,0.06,74.33333333333333
1993-03-02,4.43,0.06,73.83333333333333
1993-03-03,4.49,0.06,74.83333333333334
1993-03-04,4.49,0.06,74.83333333333334
1993-03-05,4.46,0.06,74.33333333333333
1993-03-08,4.43,0.06,73.83333333333333
1993-03-09,4.46,0.06,74.33333333333333
1993-03-10,4.54,0.06,75.66666666666667
1993-03-11,4.54,0.06,75.66666666666667
1993-03-12,4.49,0.06,74.83333333333334
1993-03-15,4.51,0.06,75.16666666666667
1993-03-16,4.49,0.06,74.83333333333334
1993-03-17,4.49,0.06,74.83333333333334
1993-03-18,4.51,0.06,75.16666666666667
1993-03-19,4.73,0.06,78.83333333333334
1993-03-22,4.71,0.06,78.5
1993-03-23,4.68,0.06,78.0
1993-03-24,4.68,0.06,78.0
1993-03-25,4.71,0.06,78.5
1993-03-26,4.65,0.06,77.50000000000001
1993-03-29,4.82,0.06,80.33333333333334
1993-03-30,4.87,0.06,81.16666666666667
1993-03-31,4.87,0.06,81.16666666666667
1993-04-01,4.9,0.06,81.66666666666667
1993-04-02,4.76,0.06,79.33333333333333
1993-04-05,4.79,0.06,79.83333333333334
1993-04-06,4.79,0.06,79.83333333333334
1993-04-07,4.76,0.06,79.33333333333333
1993-04-08,4.82,0.06,80.33333333333334
1993-04-12,4.98,0.06,83.00000000000001
1993-04-13,5.14,0.06,85.66666666666667
1993-04-14,5.06,0.06,84.33333333333333
1993-04-15,5.12,0.06,85.33333333333334
1993-04-16,5.23,0.06,87.16666666666667
1993-04-19,5.31,0.06,88.5
1993-04-20,5.28,0.06,88.00000000000001
1993-04-21,5.17,0.06,86.16666666666667
1993-04-22,5.09,0.06,84.83333333333333
1993-04-23,5.01,0.06,83.5
1993-04-26,4.87,0.06,81.16666666666667
1993-04-27,4.98,0.06,83.00000000000001
1993-04-28,5.09,0.06,84.83333333333333
1993-04-29,4.95,0.06,82.5
1993-04-30,5.09,0.06,84.83333333333333
1993-05-03,5.09,0.06,84.83333333333333
1993-05-04,5.14,0.06,85.66666666666667
1993-05-05,5.36,0.06,89.33333333333334
1993-05-06,5.31,0.06,88.5
1993-05-07,5.03,0.06,83.83333333333334
1993-05-10,5.12,0.06,85.33333333333334
1993-05-11,5.12,0.06,85.33333333333334
1993-05-12,5.12,0.06,85.33333333333334
1993-05-13,5.09,0.06,84.83333333333333
1993-05-14,5.09,0.06,84.83333333333333
1993-05-17,5.03,0.06,83.83333333333334
1993-05-18,5.06,0.06,84.33333333333333
1993-05-19,5.2,0.06,86.66666666666667
1993-05-20,5.09,0.06,84.83333333333333
1993-05-21,5.12,0.06,85.33333333333334
1993-05-24,5.12,0.06,85.33333333333334
1993-05-25,5.12,0.06,85.33333333333334
1993-05-26,5.14,0.06,85.66666666666667
1993-05-27,5.09,0.06,84.83333333333333
1993-05-28,5.12,0.06,85.33333333333334
1993-06-01,5.25,0.06,87.5
1993-06-02,5.28,0.06,88.00000000000001
1993-06-03,5.36,0.06,89.33333333333334
1993-06-04,5.31,0.06,88.5
1993-06-07,5.36,0.06,89.33333333333334
1993-06-08,5.34,0.06,89.0
1993-06-09,5.53,0.06,92.16666666666667
1993-06-10,5.44,0.06,90.66666666666667
1993-06-11,5.34,0.06,89.0
1993-06-14,5.53,0.06,92.16666666666667
1993-06-15,5.53,0.06,92.16666666666667
1993-06-16,5.5,0.06,91.66666666666667
1993-06-17,5.55,0.06,92.5
1993-06-18,5.53,0.06,92.16666666666667
1993-06-21,5.53,0.06,92.16666666666667
1993-06-22,5.53,0.06,92.16666666666667
1993-06-23,5.5,0.06,91.66666666666667
1993-06-24,5.42,0.06,90.33333333333333
1993-06-25,5.36,0.06,89.33333333333334
1993-06-28,5.34,0.06,89.0
1993-06-29,5.61,0.06,93.50000000000001
1993-06-30,5.72,0.06,95.33333333333333
1993-07-01,5.64,0.06,94.0
1993-07-02,5.61,0.06,93.50000000000001
1993-07-06,5.55,0.06,92.5
1993-07-07,5.58,0.06,93.0
1993-07-08,5.55,0.06,92.5
1993-07-09,5.5,0.06,91.66666666666667
1993-07-12,5.39,0.06,89.83333333333333
1993-07-13,5.39,0.06,89.83333333333333
1993-07-14,5.34,0.06,89.0
1993-07-15,5.34,0.06,89.0
1993-07-16,5.36,0.06,89.33333333333334
1993-07-19,5.28,0.06,88.00000000000001
1993-07-20,5.17,0.06,86.16666666666667
1993-07-21,5.17,0.06,86.16666666666667
1993-07-22,4.79,0.06,79.83333333333334
1993-07-23,4.79,0.06,79.83333333333334
1993-07-26,4.71,0.06,78.5
1993-07-27,4.71,0.06,78.5
1993-07-28,4.71,0.06,78.5
1993-07-29,4.71,0.06,78.5
1993-07-30,4.62,0.06,77.0
1993-08-02,4.62,0.06,77.0
1993-08-03,4.62,0.06,77.0
1993-08-04,4.68,0.06,78.0
1993-08-05,4.76,0.06,79.33333333333333
1993-08-06,4.76,0.06,79.33333333333333
1993-08-09,4.73,0.06,78.83333333333334
1993-08-10,4.57,0.06,76.16666666666667
1993-08-11,4.51,0.06,75.16666666666667
1993-08-12,4.49,0.06,74.83333333333334
1993-08-13,4.57,0.06,76.16666666666667
1993-08-16,4.6,0.06,76.66666666666666
1993-08-17,4.54,0.06,75.66666666666667
1993-08-18,4.57,0.06,76.16666666666667
1993-08-19,4.54,0.06,75.66666666666667
1993-08-20,4.51,0.06,75.16666666666667
1993-08-23,4.54,0.06,75.66666666666667
1993-08-24,4.68,0.06,78.0
1993-08-25,4.76,0.06,79.33333333333333
1993-08-26,4.71,0.06,78.5
1993-08-27,4.73,0.06,78.83333333333334
1993-08-30,4.73,0.06,78.83333333333334
1993-08-31,4.71,0.06,78.5
1993-09-01,4.71,0.06,78.5
1993-09-02,4.76,0.06,79.33333333333333
1993-09-03,4.76,0.06,79.33333333333333
1993-09-07,4.79,0.06,79.83333333333334
1993-09-08,4.71,0.06,78.5
1993-09-09,4.71,0.06,78.5
1993-09-10,4.79,0.06,79.83333333333334
