date,ABBV,ABBV_EPS,PE Ratio
2017-10-19,96.48,1.22,79.08196721311477
2017-10-20,96.1,1.22,78.77049180327869
2017-10-23,94.51,1.22,77.4672131147541
2017-10-24,91.69,1.22,75.15573770491804
2017-10-25,91.77,1.22,75.22131147540983
2017-10-26,89.56,1.22,73.40983606557377
2017-10-27,91.93,1.22,75.35245901639345
2017-10-30,90.96,1.22,74.55737704918032
2017-10-31,90.25,1.22,73.97540983606558
2017-11-01,92.44,1.22,75.77049180327869
2017-11-02,91.02,1.22,74.60655737704919
2017-11-03,92.31,1.22,75.66393442622952
2017-11-06,92.96,1.22,76.1967213114754
2017-11-07,93.96,1.02,92.11764705882352
2017-11-08,95.71,1.02,93.83333333333333
2017-11-09,95.89,1.02,94.00980392156863
2017-11-10,95.43,1.02,93.55882352941177
2017-11-13,95.12,1.02,93.25490196078432
2017-11-14,94.75,1.02,92.8921568627451
2017-11-15,93.76,1.02,91.92156862745098
2017-11-16,94.47,1.02,92.61764705882352
2017-11-17,93.61,1.02,91.77450980392156
2017-11-20,93.6,1.02,91.76470588235293
2017-11-21,94.68,1.02,92.82352941176471
2017-11-22,94.47,1.02,92.61764705882352
2017-11-24,94.72,1.02,92.86274509803921
2017-11-27,95.42,1.02,93.54901960784314
2017-11-28,95.42,1.02,93.54901960784314
2017-11-29,95.82,1.02,93.94117647058823
2017-11-30,96.92,1.02,95.01960784313725
2017-12-01,96.32,1.02,94.4313725490196
2017-12-04,95.22,1.02,93.35294117647058
2017-12-05,95.41,1.02,93.5392156862745
2017-12-06,94.4,1.02,92.54901960784314
2017-12-07,94.24,1.02,92.3921568627451
2017-12-08,95.95,1.02,94.06862745098039
2017-12-11,96.47,1.02,94.57843137254902
2017-12-12,96.3,1.02,94.41176470588235
2017-12-13,97.35,1.02,95.44117647058823
2017-12-14,96.3,1.02,94.41176470588235
2017-12-15,97.45,1.02,95.53921568627452
2017-12-18,98.19,1.02,96.26470588235294
2017-12-19,97.92,1.02,96.0
2017-12-20,97.41,1.02,95.5
2017-12-21,97.91,1.02,95.99019607843137
2017-12-22,98.21,1.02,96.2843137254902
2017-12-26,97.75,1.02,95.83333333333333
2017-12-27,98.09,1.02,96.16666666666667
2017-12-28,97.79,1.02,95.87254901960785
2017-12-29,96.71,1.02,94.81372549019608
2018-01-02,98.41,1.02,96.48039215686273
2018-01-03,99.95,1.02,97.99019607843137
2018-01-04,99.38,1.02,97.4313725490196
2018-01-05,101.11,1.02,99.12745098039215
2018-01-08,99.49,1.02,97.5392156862745
2018-01-09,100.24,1.02,98.27450980392156
2018-01-10,99.69,1.02,97.73529411764706
2018-01-11,99.27,1.02,97.3235294117647
2018-01-12,100.34,1.02,98.37254901960785
2018-01-16,102.49,1.02,100.48039215686273
2018-01-17,104.36,1.02,102.31372549019608
2018-01-18,103.81,1.02,101.77450980392157
2018-01-19,104.64,1.02,102.58823529411765
2018-01-22,106.49,1.02,104.40196078431372
2018-01-23,105.38,1.02,103.31372549019608
2018-01-24,105.51,1.02,103.44117647058823
2018-01-25,108.3,1.02,106.17647058823529
2018-01-26,123.21,1.02,120.79411764705881
2018-01-29,122.31,1.02,119.91176470588235
2018-01-30,115.88,1.02,113.60784313725489
2018-01-31,112.22,1.02,110.01960784313725
2018-02-01,116.34,1.02,114.05882352941177
2018-02-02,115.17,1.02,112.91176470588235
2018-02-05,109.51,1.02,107.36274509803921
2018-02-06,111.2,1.02,109.01960784313725
2018-02-07,113.62,1.02,111.3921568627451
2018-02-08,108.48,1.02,106.3529411764706
2018-02-09,111.3,1.02,109.11764705882352
2018-02-12,111.93,1.02,109.73529411764706
2018-02-13,111.86,1.02,109.66666666666666
2018-02-14,113.08,1.02,110.86274509803921
2018-02-15,114.9,1.02,112.64705882352942
2018-02-16,118.6,0.5,237.2
2018-02-20,117.98,0.5,235.96
2018-02-21,117.91,0.5,235.82
2018-02-22,117.56,0.5,235.12
2018-02-23,118.75,0.5,237.5
2018-02-26,121.54,0.5,243.08
2018-02-27,118.26,0.5,236.52
2018-02-28,115.83,0.5,231.66
2018-03-01,113.84,0.5,227.68
2018-03-02,115.04,0.5,230.08
2018-03-05,115.66,0.5,231.32
2018-03-06,114.56,0.5,229.12
2018-03-07,114.72,0.5,229.44
2018-03-08,117.01,0.5,234.02
2018-03-09,119.29,0.5,238.58
2018-03-12,118.3,0.5,236.6
2018-03-13,119.75,0.5,239.5
2018-03-14,118.94,0.5,237.88
2018-03-15,114.93,0.5,229.86
2018-03-16,113.71,0.5,227.42
2018-03-19,112.03,0.5,224.06
2018-03-20,112.65,0.5,225.3
2018-03-21,112.45,0.5,224.9
2018-03-22,98.1,0.5,196.2
2018-03-23,97.46,0.5,194.92
2018-03-26,95.28,0.5,190.56
2018-03-27,92.01,0.5,184.02
2018-03-28,94.27,0.5,188.54
2018-03-29,94.65,0.5,189.3
2018-04-02,91.46,0.5,182.92
2018-04-03,90.59,0.5,181.18
2018-04-04,92.94,0.5,185.88
2018-04-05,92.21,0.5,184.42
2018-04-06,89.78,0.5,179.56
2018-04-09,90.48,0.5,180.96
2018-04-10,93.62,0.5,187.24
2018-04-11,93.64,0.5,187.28
2018-04-12,92.12,0.5,184.24
2018-04-13,91.83,0.5,183.66
2018-04-16,92.6,0.5,185.2
2018-04-17,93.59,0.5,187.18
2018-04-18,94.32,0.5,188.64
2018-04-19,93.01,0.5,186.02
2018-04-20,92.6,0.5,185.2
2018-04-23,93.17,0.5,186.34
2018-04-24,91.36,0.5,182.72
2018-04-25,91.87,0.5,183.74
2018-04-26,97.44,0.5,194.88
2018-04-27,98.73,0.5,197.46
2018-04-30,96.55,0.5,193.1
2018-05-01,102.07,0.5,204.14
2018-05-02,100.37,0.5,200.74
2018-05-03,100.28,0.5,200.56
2018-05-04,100.17,1.79,55.960893854748605
2018-05-07,99.63,1.79,55.65921787709497
2018-05-08,99.4,1.79,55.53072625698324
2018-05-09,101.18,1.79,56.52513966480447
2018-05-10,102.85,1.79,57.45810055865921
2018-05-11,104.18,1.79,58.201117318435756
2018-05-14,105.89,1.79,59.15642458100559
2018-05-15,104.18,1.79,58.201117318435756
2018-05-16,105.04,1.79,58.68156424581006
2018-05-17,105.32,1.79,58.83798882681564
2018-05-18,105.98,1.79,59.20670391061453
2018-05-21,106.23,1.79,59.3463687150838
2018-05-22,106.23,1.79,59.3463687150838
2018-05-23,105.6,1.79,58.99441340782123
2018-05-24,103.14,1.79,57.62011173184357
2018-05-25,101.08,1.79,56.46927374301676
2018-05-29,99.47,1.79,55.56983240223464
2018-05-30,103.01,1.79,57.547486033519554
2018-05-31,98.94,1.79,55.273743016759774
2018-06-01,98.05,1.79,54.77653631284916
2018-06-04,99.1,1.79,55.36312849162011
2018-06-05,99.24,1.79,55.4413407821229
2018-06-06,99.98,1.79,55.85474860335196
2018-06-07,99.32,1.79,55.48603351955307
2018-06-08,100.43,1.79,56.10614525139665
2018-06-11,99.77,1.79,55.737430167597765
2018-06-12,98.91,1.79,55.25698324022346
2018-06-13,97.58,1.79,54.513966480446925
2018-06-14,98.75,1.79,55.167597765363126
2018-06-15,99.57,1.79,55.625698324022345
2018-06-18,98.48,1.79,55.01675977653631
2018-06-19,98.01,1.79,54.75418994413408
2018-06-20,98.25,1.79,54.88826815642458
2018-06-21,95.55,1.79,53.37988826815642
2018-06-22,93.49,1.79,52.229050279329606
2018-06-25,93.05,1.79,51.98324022346368
2018-06-26,92.12,1.79,51.46368715083799
2018-06-27,91.51,1.79,51.122905027932966
2018-06-28,92.43,1.79,51.63687150837989
2018-06-29,92.65,1.79,51.75977653631285
2018-07-02,93.11,1.79,52.01675977653631
2018-07-03,93.61,1.79,52.29608938547486
2018-07-05,94.48,1.79,52.78212290502793
2018-07-06,96.92,1.79,54.14525139664804
2018-07-09,97.04,1.79,54.2122905027933
2018-07-10,98.84,1.79,55.21787709497207
2018-07-11,94.96,1.79,53.050279329608934
2018-07-12,95.61,1.79,53.41340782122905
2018-07-13,96.63,1.79,53.98324022346368
2018-07-16,96.25,1.79,53.77094972067039
2018-07-17,95.41,1.79,53.30167597765363
2018-07-18,94.4,1.79,52.737430167597765
2018-07-19,89.95,1.79,50.2513966480447
2018-07-20,88.91,1.79,49.67039106145251
2018-07-23,89.4,1.79,49.944134078212294
2018-07-24,91.54,1.79,51.13966480446928
2018-07-25,93.12,1.79,52.022346368715084
2018-07-26,93.94,1.79,52.4804469273743
2018-07-27,90.56,1.79,50.59217877094972
2018-07-30,91.45,1.79,51.089385474860336
2018-07-31,92.23,1.79,51.52513966480447
2018-08-01,93.91,1.79,52.463687150837984
2018-08-02,95.12,1.79,53.13966480446928
2018-08-03,96.53,1.79,53.927374301675975
2018-08-06,97.06,1.79,54.22346368715084
2018-08-07,94.06,1.26,74.65079365079366
2018-08-08,93.73,1.26,74.38888888888889
2018-08-09,95.47,1.26,75.76984126984127
2018-08-10,95.8,1.26,76.03174603174602
2018-08-13,96.78,1.26,76.80952380952381
2018-08-14,95.92,1.26,76.12698412698413
2018-08-15,97.45,1.26,77.34126984126985
2018-08-16,98.22,1.26,77.95238095238095
2018-08-17,98.81,1.26,78.42063492063492
2018-08-20,97.63,1.26,77.48412698412697
2018-08-21,97.74,1.26,77.57142857142857
2018-08-22,97.64,1.26,77.4920634920635
2018-08-23,97.15,1.26,77.10317460317461
2018-08-24,97.4,1.26,77.3015873015873
2018-08-27,98.02,1.26,77.79365079365078
2018-08-28,97.26,1.26,77.19047619047619
2018-08-29,97.58,1.26,77.44444444444444
2018-08-30,96.79,1.26,76.81746031746032
2018-08-31,95.98,1.26,76.17460317460318
2018-09-04,94.56,1.26,75.04761904761905
2018-09-05,95.19,1.26,75.54761904761905
2018-09-06,93.74,1.26,74.39682539682539
2018-09-07,94.17,1.26,74.73809523809524
2018-09-10,93.82,1.26,74.46031746031746
2018-09-11,93.18,1.26,73.95238095238096
2018-09-12,93.24,1.26,74.0
2018-09-13,96.33,1.26,76.45238095238095
2018-09-14,95.68,1.26,75.93650793650794
2018-09-17,95.37,1.26,75.69047619047619
2018-09-18,92.61,1.26,73.5
2018-09-19,91.02,1.26,72.23809523809524
2018-09-20,92.68,1.26,73.55555555555556
2018-09-21,92.26,1.26,73.22222222222223
2018-09-24,93.42,1.26,74.14285714285714
2018-09-25,93.78,1.26,74.42857142857143
2018-09-26,94.18,1.26,74.74603174603175
2018-09-27,94.14,1.26,74.71428571428571
2018-09-28,94.58,1.26,75.06349206349206
2018-10-01,95.0,1.26,75.39682539682539
2018-10-02,94.23,1.26,74.78571428571429
2018-10-03,96.01,1.26,76.1984126984127
2018-10-04,93.84,1.26,74.47619047619048
2018-10-05,94.38,1.26,74.9047619047619
2018-10-08,94.81,1.26,75.24603174603175
2018-10-09,94.57,1.26,75.05555555555554
2018-10-10,93.08,1.26,73.87301587301587
2018-10-11,90.7,1.26,71.98412698412699
2018-10-12,90.69,1.26,71.97619047619047
2018-10-15,89.18,1.26,70.77777777777779
2018-10-16,91.91,1.26,72.94444444444444
2018-10-17,92.27,1.26,73.23015873015872
2018-10-18,89.9,1.26,71.34920634920636
2018-10-19,87.97,1.26,69.81746031746032
2018-10-22,84.27,1.26,66.88095238095238
2018-10-23,82.96,1.26,65.84126984126983
2018-10-24,79.41,1.26,63.02380952380952
2018-10-25,81.73,1.26,64.86507936507937
2018-10-26,80.79,1.26,64.11904761904762
2018-10-29,81.36,1.26,64.57142857142857
2018-10-30,81.59,1.26,64.75396825396825
2018-10-31,77.85,1.26,61.78571428571428
2018-11-01,80.21,1.26,63.65873015873015
2018-11-02,79.56,1.26,63.142857142857146
2018-11-05,82.58,1.26,65.53968253968254
2018-11-06,83.66,1.26,66.39682539682539
2018-11-07,86.96,1.85,47.0054054054054
2018-11-08,87.73,1.85,47.42162162162162
2018-11-09,88.79,1.85,47.994594594594595
2018-11-12,89.69,1.85,48.48108108108108
2018-11-13,88.22,1.85,47.68648648648649
2018-11-14,88.31,1.85,47.73513513513513
2018-11-15,90.14,1.85,48.72432432432432
2018-11-16,91.53,1.85,49.475675675675674
2018-11-19,89.48,1.85,48.36756756756757
2018-11-20,88.09,1.85,47.616216216216216
2018-11-21,86.15,1.85,46.567567567567565
2018-11-23,85.63,1.85,46.28648648648648
2018-11-26,86.24,1.85,46.61621621621621
2018-11-27,87.68,1.85,47.394594594594594
2018-11-28,88.94,1.85,48.07567567567567
2018-11-29,89.91,1.85,48.599999999999994
2018-11-30,94.27,1.85,50.956756756756754
2018-12-03,93.66,1.85,50.627027027027026
2018-12-04,90.55,1.85,48.945945945945944
2018-12-06,90.33,1.85,48.82702702702702
2018-12-07,86.96,1.85,47.0054054054054
2018-12-10,87.61,1.85,47.35675675675675
2018-12-11,88.17,1.85,47.659459459459455
2018-12-12,88.6,1.85,47.89189189189189
2018-12-13,87.71,1.85,47.41081081081081
2018-12-14,85.61,1.85,46.27567567567567
2018-12-17,84.93,1.85,45.90810810810811
2018-12-18,83.58,1.85,45.178378378378376
2018-12-19,83.52,1.85,45.14594594594594
2018-12-20,85.37,1.85,46.14594594594595
2018-12-21,84.92,1.85,45.902702702702705
2018-12-24,84.16,1.85,45.49189189189189
2018-12-26,89.04,1.85,48.12972972972973
2018-12-27,89.91,1.85,48.599999999999994
2018-12-28,91.12,1.85,49.25405405405405
2018-12-31,92.19,1.85,49.83243243243243
2019-01-02,89.23,1.85,48.23243243243243
2019-01-03,86.29,1.85,46.64324324324325
2019-01-04,89.07,1.85,48.14594594594594
2019-01-07,90.37,1.85,48.84864864864865
2019-01-08,90.79,1.85,49.075675675675676
2019-01-09,87.81,1.85,47.464864864864865
2019-01-10,88.2,1.85,47.67567567567568
2019-01-11,88.31,1.85,47.73513513513513
2019-01-14,84.76,1.85,45.81621621621622
2019-01-15,85.5,1.85,46.21621621621621
2019-01-16,85.55,1.85,46.24324324324324
2019-01-17,87.2,1.85,47.13513513513514
2019-01-18,89.5,1.85,48.37837837837838
2019-01-22,88.66,1.85,47.92432432432432
2019-01-23,88.45,1.85,47.81081081081081
2019-01-24,85.88,1.85,46.42162162162162
2019-01-25,80.54,1.85,43.535135135135135
2019-01-28,77.14,1.85,41.6972972972973
2019-01-29,77.47,1.85,41.87567567567567
2019-01-30,79.06,1.85,42.73513513513513
2019-01-31,80.29,1.85,43.4
2019-02-01,80.5,1.85,43.51351351351351
2019-02-04,78.53,1.85,42.44864864864865
2019-02-05,79.69,1.85,43.075675675675676
2019-02-06,79.08,1.85,42.74594594594594
2019-02-07,79.17,1.85,42.79459459459459
2019-02-08,79.67,1.85,43.064864864864866
2019-02-11,79.77,1.85,43.118918918918915
2019-02-12,79.93,1.85,43.20540540540541
2019-02-13,80.79,1.85,43.67027027027027
2019-02-14,80.52,1.85,43.52432432432432
2019-02-15,80.85,1.85,43.702702702702695
2019-02-19,80.52,1.85,43.52432432432432
2019-02-20,79.99,1.85,43.23783783783783
2019-02-21,78.75,1.85,42.567567567567565
2019-02-22,80.02,1.85,43.25405405405405
2019-02-25,80.29,1.85,43.4
2019-02-26,80.51,1.85,43.51891891891892
2019-02-27,79.41,1.27971,62.05312141031953
2019-02-28,79.24,1.27971,61.92027881316861
2019-03-01,80.1,1.27971,62.592306069343834
2019-03-04,79.46,1.27971,62.092192762422734
2019-03-05,78.91,1.27971,61.662407889287415
2019-03-06,78.09,1.27971,61.021637714794764
2019-03-07,78.24,1.27971,61.13885177110439
2019-03-08,77.58,1.27971,60.623109923342014
2019-03-11,78.08,1.27971,61.01382344437412
2019-03-12,78.74,1.27971,61.5295652921365
2019-03-13,78.93,1.27971,61.678036430128714
2019-03-14,79.95,1.27971,62.47509201303421
2019-03-15,81.34,1.27971,63.561275601503475
2019-03-18,80.65,1.27971,63.02209094247917
2019-03-19,80.82,1.27971,63.15493353963007
2019-03-20,80.43,1.27971,62.85017699322504
2019-03-21,81.24,1.27971,63.48313289729705
2019-03-22,79.76,1.27971,62.32662087504201
2019-03-25,79.51,1.27971,62.131264114525955
2019-03-26,80.76,1.27971,63.10804791710623
2019-03-27,79.89,1.27971,62.428206390510354
2019-03-28,79.96,1.27971,62.482906283454845
2019-03-29,80.59,1.27971,62.97520531995531
2019-04-01,80.78,1.27971,63.12367645794751
2019-04-02,83.07,1.27971,64.91314438427456
2019-04-03,83.08,1.27971,64.92095865469521
2019-04-04,82.81,1.27971,64.70997335333787
2019-04-05,83.45,1.27971,65.21008666025897
2019-04-08,83.98,1.27971,65.62424299255301
2019-04-09,82.69,1.27971,64.61620210829017
2019-04-10,82.95,1.27971,64.81937313922687
2019-04-11,81.77,1.27971,63.89728922959108
2019-04-12,80.78,1.27971,63.12367645794751
2019-04-15,81.03,1.27971,63.31903321846357
2019-04-16,80.21,1.27971,62.6782630439709
2019-04-17,77.98,1.27971,60.935680740167705
2019-04-18,77.57,1.27971,60.61529565292136
2019-04-22,78.15,1.27971,61.068523337318624
2019-04-23,78.66,1.27971,61.46705112877137
2019-04-24,78.67,1.27971,61.47486539919201
2019-04-25,79.34,1.27971,61.998421517375036
2019-04-26,79.7,1.27971,62.27973525251816
2019-04-29,80.3,1.27971,62.74859147775668
2019-04-30,79.39,1.27971,62.03749286947825
2019-05-01,78.89,1.27971,61.64677934844614
2019-05-02,78.47,1.27971,61.31857999077916
2019-05-03,78.71,1.86124,42.28901162665749
2019-05-06,79.26,1.86124,42.58451355010639
2019-05-07,77.95,1.86124,41.88068169607359
2019-05-08,77.99,1.86124,41.902172745051686
2019-05-09,77.91,1.86124,41.85919064709548
2019-05-10,77.45,1.86124,41.61204358384733
2019-05-13,76.87,1.86124,41.30042337366487
2019-05-14,78.44,1.86124,42.14394704605532
2019-05-15,78.78,1.86124,42.32662096236918
2019-05-16,79.5,1.86124,42.71345984397498
2019-05-17,79.46,1.86124,42.69196879499688
2019-05-20,79.82,1.86124,42.88538823579979
2019-05-21,80.88,1.86124,43.45490103371945
2019-05-22,81.59,1.86124,43.836367153080744
2019-05-23,81.15,1.86124,43.59996561432164
2019-05-24,80.06,1.86124,43.014334529668396
2019-05-28,78.03,1.86124,41.923663794029785
2019-05-29,78.06,1.86124,41.939782080763365
2019-05-30,77.61,1.86124,41.69800777975973
2019-05-31,76.71,1.86124,41.21445917775246
2019-06-03,75.7,1.86124,40.67181019105543
2019-06-04,76.75,1.86124,41.235950226730566
2019-06-05,77.06,1.86124,41.402505856310846
2019-06-06,77.07,1.86124,41.407878618555365
2019-06-07,77.43,1.86124,41.60129805935828
2019-06-10,76.95,1.86124,41.34340547162107
2019-06-11,78.17,1.86124,41.99888246545314
2019-06-12,78.57,1.86124,42.21379295523414
2019-06-13,78.95,1.86124,42.4179579205261
2019-06-14,78.69,1.86124,42.278266102168445
2019-06-17,78.65,1.86124,42.256775053190346
2019-06-18,78.25,1.86124,42.04186456340934
2019-06-19,77.61,1.86124,41.69800777975973
2019-06-20,78.34,1.86124,42.090219423610066
2019-06-21,78.78,1.86124,42.32662096236918
2019-06-24,78.45,1.86124,42.14931980829984
2019-06-25,65.7,1.86124,35.29904794653027
2019-06-26,68.0,1.86124,36.53478326277106
2019-06-27,70.0,1.86124,37.60933571167609
2019-06-28,72.72,1.86124,39.07072704218693
2019-07-01,73.4,1.86124,39.43607487481464
2019-07-02,74.23,1.86124,39.88201414111023
2019-07-03,74.96,1.86124,40.274225784960564
2019-07-05,72.99,1.86124,39.215791622789105
2019-07-08,71.22,1.86124,38.264812705508156
2019-07-09,71.24,1.86124,38.2755582299972
2019-07-10,71.65,1.86124,38.49584148202274
2019-07-11,71.24,1.86124,38.2755582299972
2019-07-12,70.28,1.86124,37.75977305452279
2019-07-15,70.27,1.86124,37.75440029227826
2019-07-16,69.16,1.86124,37.15802368313597
2019-07-17,68.32,1.86124,36.70671165459586
2019-07-18,68.25,1.86124,36.669102318884185
2019-07-19,68.54,1.86124,36.82491242397542
2019-07-22,68.0,1.86124,36.53478326277106
2019-07-23,67.73,1.86124,36.389718682168876
2019-07-24,67.46,1.86124,36.244654101566695
2019-07-25,66.66,1.86124,35.814833122004686
2019-07-26,67.76,1.86124,36.405836968902456
2019-07-29,67.18,1.86124,36.094216758719995
2019-07-30,67.18,1.86124,36.094216758719995
2019-07-31,66.62,1.86124,35.79334207302659
2019-08-01,65.8,1.86124,35.35277556897552
2019-08-02,65.35,1.86124,35.111001267971886
2019-08-05,65.23,0.56701,115.04206275021605
2019-08-06,64.77,0.56701,114.23078958043067
2019-08-07,64.46,0.56701,113.68406200948836
2019-08-08,65.45,0.56701,115.43006296185253
2019-08-09,65.58,0.56701,115.65933581418317
2019-08-12,64.53,0.56701,113.8075166222818
2019-08-13,65.01,0.56701,114.65406253857957
2019-08-14,63.5,0.56701,111.99097017689282
2019-08-15,62.98,0.56701,111.07387876757024
2019-08-16,64.43,0.56701,113.63115288971977
2019-08-19,66.56,0.56701,117.38770039329113
2019-08-20,66.41,0.56701,117.12315479444806
2019-08-21,67.54,0.56701,119.11606497239909
2019-08-22,67.52,0.56701,119.08079222588665
2019-08-23,65.97,0.56701,116.34715437117511
2019-08-26,66.46,0.56701,117.21133666072907
2019-08-27,65.67,0.56701,115.81806317348901
2019-08-28,66.07,0.56701,116.52351810373713
2019-08-29,66.22,0.56701,116.7880637025802
2019-08-30,65.74,0.56701,115.94151778628242
2019-09-03,65.4,0.56701,115.34188109557151
2019-09-04,66.38,0.56701,117.07024567467944
2019-09-05,67.03,0.56701,118.21660993633269
2019-09-06,67.62,0.56701,119.2571559584487
2019-09-09,66.7,0.56701,117.63460961887797
2019-09-10,68.18,0.56701,120.24479286079611
2019-09-11,69.49,0.56701,122.55515775735877
2019-09-12,70.83,0.56701,124.91843177369005
2019-09-13,70.51,0.56701,124.35406782949156
2019-09-16,70.58,0.56701,124.47752244228496
2019-09-17,71.6,0.56701,126.27643251441772
2019-09-18,71.27,0.56701,125.694432196963
2019-09-19,71.67,0.56701,126.39988712721116
2019-09-20,72.39,0.56701,127.66970600165781
2019-09-23,72.93,0.56701,128.62207015749283
2019-09-24,72.95,0.56701,128.65734290400522
2019-09-25,72.09,0.56701,127.14061480397172
2019-09-26,74.03,0.56701,130.56207121567522
2019-09-27,74.85,0.56701,132.00825382268388
2019-09-30,75.72,0.56701,133.5426182959736
2019-10-01,73.23,0.56701,129.1511613551789
2019-10-02,72.13,0.56701,127.21116029699651
2019-10-03,73.85,0.56701,130.24461649706353
2019-10-04,74.66,0.56701,131.67316273081602
2019-10-07,74.33,0.56701,131.0911624133613
2019-10-08,73.53,0.56701,129.68025255286503
2019-10-09,73.3,0.56701,129.27461596797235
2019-10-10,74.45,0.56701,131.30279889243576
2019-10-11,73.63,0.56701,129.85661628542707
2019-10-14,73.76,0.56701,130.0858891377577
2019-10-15,74.5,0.56701,131.39098075871678
2019-10-16,74.75,0.56701,131.83189009012187
2019-10-17,75.14,0.56701,132.51970864711382
2019-10-18,76.46,0.56701,134.84770991693267
2019-10-21,77.3,0.56701,136.32916527045379
2019-10-22,77.87,0.56701,137.33443854605738
2019-10-23,77.75,0.56701,137.12280206698296
2019-10-24,76.8,0.56701,135.4473466076436
2019-10-25,76.53,0.56701,134.9711645297261
2019-10-28,78.33,0.56701,138.14571171584274
2019-10-29,78.47,0.56701,138.3926209414296
2019-10-30,79.66,0.56701,140.49134935891783
2019-10-31,79.55,0.56701,140.29734925309958
2019-11-01,81.75,0.56701,144.1773513694644
2019-11-04,82.99,0.56701,146.36426165323363
2019-11-05,81.84,0.56701,144.33607872877022
2019-11-06,82.08,1.9125,42.917647058823526
2019-11-07,82.01,1.9125,42.88104575163399
2019-11-08,85.21,1.9125,44.55424836601307
2019-11-11,85.66,1.9125,44.78954248366013
2019-11-12,86.44,1.9125,45.19738562091503
2019-11-13,86.66,1.9125,45.31241830065359
2019-11-14,87.63,1.9125,45.81960784313725
2019-11-15,88.63,1.9125,46.34248366013072
2019-11-18,88.73,1.9125,46.394771241830064
2019-11-19,89.02,1.9125,46.54640522875817
2019-11-20,87.2,1.9125,45.59477124183007
2019-11-21,86.52,1.9125,45.239215686274505
2019-11-22,86.05,1.9125,44.99346405228758
2019-11-25,87.76,1.9125,45.887581699346406
2019-11-26,87.72,1.9125,45.86666666666667
2019-11-27,88.33,1.9125,46.18562091503268
2019-11-29,87.73,1.9125,45.8718954248366
2019-12-02,87.03,1.9125,45.50588235294118
2019-12-03,85.95,1.9125,44.94117647058823
2019-12-04,87.2,1.9125,45.59477124183007
2019-12-05,86.72,1.9125,45.3437908496732
2019-12-06,86.98,1.9125,45.479738562091505
2019-12-09,86.44,1.9125,45.19738562091503
2019-12-10,86.56,1.9125,45.26013071895425
2019-12-11,86.7,1.9125,45.333333333333336
2019-12-12,88.73,1.9125,46.394771241830064
2019-12-13,87.84,1.9125,45.92941176470588
2019-12-16,89.43,1.9125,46.760784313725495
2019-12-17,90.08,1.9125,47.10065359477124
2019-12-18,89.33,1.9125,46.70849673202614
2019-12-19,88.77,1.9125,46.4156862745098
2019-12-20,89.29,1.9125,46.6875816993464
2019-12-23,90.25,1.9125,47.18954248366013
2019-12-24,89.85,1.9125,46.98039215686274
2019-12-26,89.83,1.9125,46.96993464052287
2019-12-27,89.2,1.9125,46.64052287581699
2019-12-30,88.52,1.9125,46.28496732026144
2019-12-31,88.54,1.9125,46.295424836601306
2020-01-02,89.55,1.9125,46.8235294117647
2020-01-03,88.7,1.9125,46.37908496732026
2020-01-06,89.4,1.9125,46.745098039215684
2020-01-07,88.89,1.9125,46.47843137254902
2020-01-08,89.52,1.9125,46.8078431372549
2020-01-09,90.21,1.9125,47.16862745098039
2020-01-10,89.06,1.9125,46.56732026143791
2020-01-13,88.52,1.9125,46.28496732026144
2020-01-14,88.2,1.9125,46.11764705882353
2020-01-15,89.26,1.9125,46.6718954248366
2020-01-16,89.26,1.9125,46.6718954248366
2020-01-17,88.0,1.9125,46.01307189542484
2020-01-21,87.99,1.9125,46.007843137254895
2020-01-22,87.21,1.9125,45.599999999999994
2020-01-23,85.27,1.9125,44.58562091503268
2020-01-24,83.54,1.9125,43.68104575163399
2020-01-27,84.02,1.9125,43.93202614379084
2020-01-28,83.77,1.9125,43.80130718954248
2020-01-29,83.2,1.9125,43.50326797385621
2020-01-30,81.78,1.9125,42.76078431372549
2020-01-31,81.02,1.9125,42.363398692810456
2020-02-03,82.3,1.9125,43.03267973856209
2020-02-04,84.36,1.9125,44.10980392156863
2020-02-05,86.63,1.9125,45.296732026143786
2020-02-06,87.18,1.9125,45.5843137254902
2020-02-07,92.29,1.9125,48.2562091503268
2020-02-10,94.75,1.9125,49.54248366013071
2020-02-11,96.0,1.9125,50.19607843137255
2020-02-12,97.79,1.9125,51.13202614379085
2020-02-13,95.35,1.9125,49.85620915032679
2020-02-14,94.05,1.9125,49.17647058823529
2020-02-18,93.61,1.9125,48.94640522875817
2020-02-19,94.14,1.9125,49.2235294117647
2020-02-20,94.23,1.9125,49.27058823529412
2020-02-21,94.96,1.43589,66.13319961835516
2020-02-24,93.14,1.43589,64.86569305448188
2020-02-25,89.18,1.43589,62.107821629790585
2020-02-26,88.41,1.43589,61.571568852767264
2020-02-27,85.42,1.43589,59.48923664068974
2020-02-28,85.71,1.43589,59.69120197229592
2020-03-02,88.69,1.43589,61.766569862593926
2020-03-03,87.57,1.43589,60.98656582328729
2020-03-04,91.75,1.43589,63.89765232712812
2020-03-05,90.61,1.43589,63.10371964426244
2020-03-06,88.82,1.43589,61.857106045727726
2020-03-09,85.27,1.43589,59.384771813996885
2020-03-10,87.53,1.43589,60.958708536169205
2020-03-11,84.85,1.43589,59.092270299256896
2020-03-12,78.61,1.43589,54.74653350883424
2020-03-13,85.37,1.43589,59.45441503179213
2020-03-16,74.27,1.43589,51.72401785652104
2020-03-17,73.02,1.43589,50.8534776340806
2020-03-18,71.03,1.43589,49.467577599955426
