date,BAC,BAC_EPS,PE Ratio
2005-10-26,43.2,2.23,19.372197309417043
2005-10-27,43.18,2.23,19.36322869955157
2005-10-28,43.98,2.23,19.7219730941704
2005-10-31,43.74,2.23,19.614349775784753
2005-11-01,43.62,2.23,19.56053811659193
2005-11-02,44.08,2.23,19.766816143497756
2005-11-03,44.01,2.23,19.73542600896861
2005-11-04,44.23,2.23,19.83408071748879
2005-11-07,44.46,2.23,19.937219730941706
2005-11-08,44.39,2.23,19.905829596412556
2005-11-09,44.54,0.0,inf
2005-11-10,45.3,0.0,inf
2005-11-11,45.46,0.0,inf
2005-11-14,45.62,0.0,inf
2005-11-15,45.25,0.0,inf
2005-11-16,44.97,0.0,inf
2005-11-17,45.34,0.0,inf
2005-11-18,45.56,0.0,inf
2005-11-21,45.84,0.0,inf
2005-11-22,46.1,0.0,inf
2005-11-23,46.71,0.0,inf
2005-11-25,46.99,0.0,inf
2005-11-28,46.56,0.0,inf
2005-11-29,46.78,0.0,inf
2005-11-30,45.89,0.0,inf
2005-12-01,45.88,0.0,inf
2005-12-02,46.13,0.0,inf
2005-12-05,46.43,0.0,inf
2005-12-06,46.31,0.0,inf
2005-12-07,45.86,0.0,inf
2005-12-08,45.78,0.0,inf
2005-12-09,45.9,0.0,inf
2005-12-12,45.74,0.0,inf
2005-12-13,46.5,0.0,inf
2005-12-14,46.78,0.0,inf
2005-12-15,46.68,0.0,inf
2005-12-16,46.97,0.0,inf
2005-12-19,46.53,0.0,inf
2005-12-20,46.69,0.0,inf
2005-12-21,46.64,0.0,inf
2005-12-22,46.92,0.0,inf
2005-12-23,46.94,0.0,inf
2005-12-27,46.56,0.0,inf
2005-12-28,46.27,0.0,inf
2005-12-29,46.19,0.0,inf
2005-12-30,46.15,0.0,inf
2006-01-03,47.08,0.0,inf
2006-01-04,46.58,0.0,inf
2006-01-05,46.64,0.0,inf
2006-01-06,46.57,0.0,inf
2006-01-09,46.6,0.0,inf
2006-01-10,46.21,0.0,inf
2006-01-11,46.1,0.0,inf
2006-01-12,45.8,0.0,inf
2006-01-13,45.8,0.0,inf
2006-01-17,45.31,0.0,inf
2006-01-18,45.26,0.0,inf
2006-01-19,45.14,0.0,inf
2006-01-20,44.19,0.0,inf
2006-01-23,43.96,0.0,inf
2006-01-24,44.24,0.0,inf
2006-01-25,44.63,0.0,inf
2006-01-26,44.9,0.0,inf
2006-01-27,44.8,0.0,inf
2006-01-30,44.48,0.0,inf
2006-01-31,44.23,0.0,inf
2006-02-01,43.95,0.0,inf
2006-02-02,43.44,0.0,inf
2006-02-03,43.09,0.0,inf
2006-02-06,43.37,0.0,inf
2006-02-07,43.49,0.0,inf
2006-02-08,43.67,0.0,inf
2006-02-09,43.83,0.0,inf
2006-02-10,43.92,0.0,inf
2006-02-13,43.7,0.0,inf
2006-02-14,44.16,0.0,inf
2006-02-15,44.36,0.0,inf
2006-02-16,44.69,0.0,inf
2006-02-17,44.66,0.0,inf
2006-02-21,44.55,0.0,inf
2006-02-22,45.08,0.0,inf
2006-02-23,45.37,0.0,inf
2006-02-24,45.72,0.0,inf
2006-02-27,45.98,0.0,inf
2006-02-28,45.85,0.0,inf
2006-03-01,45.6,0.0,inf
2006-03-02,45.15,0.0,inf
2006-03-03,45.19,0.0,inf
2006-03-06,45.21,0.0,inf
2006-03-07,45.62,0.0,inf
2006-03-08,45.71,0.0,inf
2006-03-09,45.55,0.0,inf
2006-03-10,45.95,0.0,inf
2006-03-13,45.94,0.0,inf
2006-03-14,46.26,0.0,inf
2006-03-15,46.4,0.0,inf
2006-03-16,46.76,4.1,11.404878048780489
2006-03-17,46.9,4.1,11.439024390243903
2006-03-20,46.9,4.1,11.439024390243903
2006-03-21,46.57,4.1,11.358536585365854
2006-03-22,46.99,4.1,11.4609756097561
2006-03-23,46.7,4.1,11.390243902439027
2006-03-24,46.9,4.1,11.439024390243903
2006-03-27,46.82,4.1,11.419512195121952
2006-03-28,46.06,4.1,11.234146341463417
2006-03-29,45.97,4.1,11.21219512195122
2006-03-30,45.61,4.1,11.12439024390244
2006-03-31,45.54,4.1,11.107317073170732
2006-04-03,45.68,4.1,11.141463414634147
2006-04-04,46.29,4.1,11.290243902439025
2006-04-05,46.55,4.1,11.353658536585366
2006-04-06,46.2,4.1,11.26829268292683
2006-04-07,45.74,4.1,11.156097560975612
2006-04-10,45.68,4.1,11.141463414634147
2006-04-11,45.56,4.1,11.11219512195122
2006-04-12,45.72,4.1,11.151219512195123
2006-04-13,45.73,4.1,11.153658536585366
2006-04-17,45.48,4.1,11.09268292682927
2006-04-18,45.96,4.1,11.209756097560977
2006-04-19,46.05,4.1,11.231707317073171
2006-04-20,46.28,4.1,11.287804878048782
2006-04-21,46.87,4.1,11.43170731707317
2006-04-24,47.07,4.1,11.48048780487805
2006-04-25,47.09,4.1,11.48536585365854
2006-04-26,47.71,4.1,11.63658536585366
2006-04-27,49.04,4.1,11.960975609756098
2006-04-28,49.92,4.1,12.175609756097563
2006-05-01,49.18,4.1,11.995121951219513
2006-05-02,49.46,4.1,12.063414634146342
2006-05-03,49.3,4.1,12.02439024390244
2006-05-04,49.94,4.1,12.18048780487805
2006-05-05,50.47,4.1,12.309756097560976
2006-05-08,50.11,4.1,12.221951219512196
2006-05-09,50.19,1.08,46.472222222222214
2006-05-10,50.17,1.08,46.4537037037037
2006-05-11,49.69,1.08,46.00925925925925
2006-05-12,49.2,1.08,45.55555555555556
2006-05-15,49.55,1.08,45.879629629629626
2006-05-16,49.64,1.08,45.96296296296296
2006-05-17,48.56,1.08,44.96296296296296
2006-05-18,48.12,1.08,44.55555555555555
2006-05-19,48.27,1.08,44.69444444444444
2006-05-22,48.26,1.08,44.68518518518518
2006-05-23,48.23,1.08,44.657407407407405
2006-05-24,48.48,1.08,44.888888888888886
2006-05-25,48.91,1.08,45.28703703703703
2006-05-26,49.38,1.08,45.72222222222222
2006-05-30,48.7,1.08,45.092592592592595
2006-05-31,48.4,1.08,44.81481481481481
2006-06-01,48.7,1.08,45.092592592592595
2006-06-02,49.26,1.08,45.61111111111111
2006-06-05,48.74,1.08,45.129629629629626
2006-06-06,48.53,1.08,44.93518518518518
2006-06-07,48.85,1.08,45.23148148148148
2006-06-08,49.03,1.08,45.398148148148145
2006-06-09,48.79,1.08,45.175925925925924
2006-06-12,48.41,1.08,44.82407407407407
2006-06-13,47.07,1.08,43.58333333333333
2006-06-14,46.64,1.08,43.18518518518518
2006-06-15,47.91,1.08,44.36111111111111
2006-06-16,47.42,1.08,43.907407407407405
2006-06-19,47.14,1.08,43.648148148148145
2006-06-20,47.08,1.08,43.59259259259259
2006-06-21,47.31,1.08,43.80555555555556
2006-06-22,47.54,1.08,44.01851851851851
2006-06-23,47.41,1.08,43.898148148148145
2006-06-26,47.46,1.08,43.94444444444444
2006-06-27,47.3,1.08,43.79629629629629
2006-06-28,47.65,1.08,44.12037037037037
2006-06-29,48.6,1.08,45.0
2006-06-30,48.1,1.08,44.53703703703704
2006-07-03,48.81,1.08,45.19444444444444
2006-07-05,48.87,1.08,45.24999999999999
2006-07-06,49.06,1.08,45.425925925925924
2006-07-07,48.8,1.08,45.185185185185176
2006-07-10,49.14,1.08,45.5
2006-07-11,49.15,1.08,45.50925925925925
2006-07-12,48.57,1.08,44.97222222222222
2006-07-13,47.98,1.08,44.42592592592592
2006-07-14,48.31,1.08,44.73148148148148
2006-07-17,48.22,1.08,44.648148148148145
2006-07-18,48.44,1.08,44.85185185185185
2006-07-19,49.95,1.08,46.25
2006-07-20,49.65,1.08,45.97222222222222
2006-07-21,50.14,1.08,46.425925925925924
2006-07-24,50.57,1.08,46.82407407407407
2006-07-25,50.81,1.08,47.0462962962963
2006-07-26,50.99,1.08,47.21296296296296
2006-07-27,51.02,1.08,47.24074074074074
2006-07-28,51.66,1.08,47.83333333333333
2006-07-31,51.53,1.08,47.71296296296296
2006-08-01,51.53,1.08,47.71296296296296
2006-08-02,51.96,1.08,48.11111111111111
2006-08-03,51.97,1.08,48.12037037037037
2006-08-04,52.32,1.08,48.44444444444444
2006-08-07,52.16,1.08,48.29629629629629
2006-08-08,52.06,2.29,22.733624454148472
2006-08-09,51.54,2.29,22.50655021834061
2006-08-10,51.52,2.29,22.497816593886466
2006-08-11,51.4,2.29,22.445414847161572
2006-08-14,51.13,2.29,22.32751091703057
2006-08-15,52.15,2.29,22.772925764192138
2006-08-16,52.3,2.29,22.83842794759825
2006-08-17,52.14,2.29,22.768558951965066
2006-08-18,52.49,2.29,22.921397379912666
2006-08-21,52.46,2.29,22.90829694323144
2006-08-22,52.5,2.29,22.925764192139738
2006-08-23,52.49,2.29,22.921397379912666
2006-08-24,52.51,2.29,22.93013100436681
2006-08-25,52.13,2.29,22.764192139737993
2006-08-28,52.19,2.29,22.790393013100434
2006-08-29,52.29,2.29,22.83406113537118
2006-08-30,51.7,2.29,22.5764192139738
2006-08-31,51.47,2.29,22.47598253275109
2006-09-01,51.66,2.29,22.5589519650655
2006-09-05,51.75,2.29,22.59825327510917
2006-09-06,51.65,2.29,22.554585152838428
2006-09-07,51.51,2.29,22.493449781659386
2006-09-08,51.66,2.29,22.5589519650655
2006-09-11,51.18,2.29,22.349344978165938
2006-09-12,51.7,2.29,22.5764192139738
2006-09-13,51.9,2.29,22.663755458515283
2006-09-14,51.93,2.29,22.676855895196507
2006-09-15,51.45,2.29,22.467248908296945
2006-09-18,51.78,2.29,22.611353711790393
2006-09-19,52.03,2.29,22.72052401746725
2006-09-20,52.49,2.29,22.921397379912666
2006-09-21,52.24,2.29,22.812227074235807
2006-09-22,52.43,2.29,22.895196506550217
2006-09-25,52.97,2.29,23.131004366812228
2006-09-26,53.48,2.29,23.35371179039301
2006-09-27,53.24,2.29,23.24890829694323
2006-09-28,53.52,2.29,23.37117903930131
2006-09-29,53.57,2.29,23.39301310043668
2006-10-02,53.62,2.29,23.41484716157205
2006-10-03,54.41,2.29,23.759825327510914
2006-10-04,54.82,2.29,23.938864628820962
2006-10-05,54.52,2.29,23.807860262008735
2006-10-06,54.24,2.29,23.685589519650655
2006-10-09,54.51,2.29,23.80349344978166
2006-10-10,54.63,2.29,23.85589519650655
2006-10-11,54.04,2.29,23.59825327510917
2006-10-12,54.26,2.29,23.694323144104803
2006-10-13,54.39,2.29,23.75109170305677
2006-10-16,53.71,2.29,23.45414847161572
2006-10-17,53.68,2.29,23.441048034934497
2006-10-18,53.81,2.29,23.497816593886462
2006-10-19,53.26,2.29,23.25764192139738
2006-10-20,53.62,2.29,23.41484716157205
2006-10-23,53.66,2.29,23.43231441048035
2006-10-24,53.43,2.29,23.33187772925764
2006-10-25,54.0,2.29,23.580786026200872
2006-10-26,54.18,2.29,23.65938864628821
2006-10-27,53.7,2.29,23.44978165938865
2006-10-30,53.92,2.29,23.54585152838428
2006-10-31,53.87,2.29,23.524017467248907
2006-11-01,53.58,2.29,23.397379912663755
2006-11-02,53.55,2.29,23.38427947598253
2006-11-03,53.43,2.29,23.33187772925764
2006-11-06,54.21,2.29,23.67248908296943
2006-11-07,54.42,2.29,23.764192139737993
2006-11-08,54.61,0.0,inf
2006-11-09,54.51,0.0,inf
2006-11-10,54.77,0.0,inf
2006-11-13,54.46,0.0,inf
2006-11-14,54.83,0.0,inf
2006-11-15,54.48,0.0,inf
2006-11-16,54.9,0.0,inf
2006-11-17,54.85,0.0,inf
2006-11-20,54.9,0.0,inf
2006-11-21,54.72,0.0,inf
2006-11-22,54.63,0.0,inf
2006-11-24,54.56,0.0,inf
2006-11-27,53.92,0.0,inf
2006-11-28,54.27,0.0,inf
2006-11-29,54.02,0.0,inf
2006-11-30,53.85,0.0,inf
2006-12-01,53.5,0.0,inf
2006-12-04,52.65,0.0,inf
2006-12-05,52.79,0.0,inf
2006-12-06,52.69,0.0,inf
2006-12-07,52.49,0.0,inf
2006-12-08,51.66,0.0,inf
2006-12-11,52.55,0.0,inf
2006-12-12,52.8,0.0,inf
2006-12-13,53.09,0.0,inf
2006-12-14,53.17,0.0,inf
2006-12-15,53.32,0.0,inf
2006-12-18,53.63,0.0,inf
2006-12-19,53.58,0.0,inf
2006-12-20,53.66,0.0,inf
2006-12-21,53.51,0.0,inf
2006-12-22,53.35,0.0,inf
2006-12-26,53.7,0.0,inf
2006-12-27,53.77,0.0,inf
2006-12-28,53.65,0.0,inf
2006-12-29,53.39,0.0,inf
2007-01-03,53.33,0.0,inf
2007-01-04,53.67,0.0,inf
2007-01-05,53.24,0.0,inf
2007-01-08,53.45,0.0,inf
2007-01-09,53.5,0.0,inf
2007-01-10,53.58,0.0,inf
2007-01-11,53.26,0.0,inf
2007-01-12,53.38,0.0,inf
2007-01-16,53.44,0.0,inf
2007-01-17,53.32,0.0,inf
2007-01-18,53.29,0.0,inf
2007-01-19,53.59,0.0,inf
2007-01-22,53.65,0.0,inf
2007-01-23,53.32,0.0,inf
2007-01-24,53.2,0.0,inf
2007-01-25,52.4,0.0,inf
2007-01-26,52.04,0.0,inf
2007-01-29,51.46,0.0,inf
2007-01-30,52.12,0.0,inf
2007-01-31,52.58,0.0,inf
2007-02-01,52.84,0.0,inf
2007-02-02,52.74,0.0,inf
2007-02-05,52.88,0.0,inf
2007-02-06,53.21,0.0,inf
2007-02-07,53.36,0.0,inf
2007-02-08,53.32,0.0,inf
2007-02-09,52.99,0.0,inf
2007-02-12,53.04,0.0,inf
2007-02-13,53.73,0.0,inf
2007-02-14,54.05,0.0,inf
2007-02-15,53.85,0.0,inf
2007-02-16,54.05,0.0,inf
2007-02-20,54.05,0.0,inf
2007-02-21,53.91,0.0,inf
2007-02-22,53.7,0.0,inf
2007-02-23,52.86,0.0,inf
2007-02-26,52.79,0.0,inf
2007-02-27,50.8,0.0,inf
2007-02-28,50.83,4.66,10.907725321888412
2007-03-01,50.38,4.66,10.811158798283262
2007-03-02,50.01,4.66,10.73175965665236
2007-03-05,49.64,4.66,10.652360515021458
2007-03-06,50.94,4.66,10.931330472103003
2007-03-07,50.59,4.66,10.856223175965665
2007-03-08,50.77,4.66,10.894849785407725
2007-03-09,50.95,4.66,10.933476394849786
2007-03-12,51.09,4.66,10.96351931330472
2007-03-13,49.46,4.66,10.6137339055794
2007-03-14,49.77,4.66,10.680257510729614
2007-03-15,50.1,4.66,10.75107296137339
2007-03-16,49.62,4.66,10.648068669527897
2007-03-19,50.37,4.66,10.80901287553648
2007-03-20,50.76,4.66,10.892703862660943
2007-03-21,51.86,4.66,11.128755364806867
2007-03-22,51.64,4.66,11.081545064377682
2007-03-23,51.69,4.66,11.092274678111588
2007-03-26,51.56,4.66,11.064377682403434
2007-03-27,51.84,4.66,11.124463519313306
2007-03-28,50.77,4.66,10.894849785407725
2007-03-29,51.19,4.66,10.98497854077253
2007-03-30,51.02,4.66,10.948497854077253
2007-04-02,50.43,4.66,10.821888412017167
2007-04-03,50.86,4.66,10.914163090128755
2007-04-04,50.89,4.66,10.920600858369099
2007-04-05,50.85,4.66,10.912017167381974
2007-04-09,50.86,4.66,10.914163090128755
2007-04-10,51.07,4.66,10.959227467811159
2007-04-11,50.51,4.66,10.839055793991415
2007-04-12,50.28,4.66,10.78969957081545
2007-04-13,50.42,4.66,10.819742489270386
2007-04-16,51.23,4.66,10.993562231759656
2007-04-17,51.3,4.66,11.008583690987123
2007-04-18,51.82,4.66,11.120171673819742
2007-04-19,50.91,4.66,10.92489270386266
2007-04-20,51.04,4.66,10.952789699570815
2007-04-23,50.51,4.66,10.839055793991415
2007-04-24,50.62,4.66,10.862660944206008
2007-04-25,51.23,4.66,10.993562231759656
2007-04-26,50.72,4.66,10.88412017167382
2007-04-27,50.77,4.66,10.894849785407725
2007-04-30,50.9,4.66,10.92274678111588
2007-05-01,50.93,4.66,10.929184549356222
2007-05-02,51.01,4.66,10.94635193133047
2007-05-03,51.23,4.66,10.993562231759656
2007-05-04,51.24,4.66,10.995708154506438
2007-05-07,51.42,4.66,11.034334763948499
2007-05-08,51.4,4.66,11.030042918454935
2007-05-09,51.45,0.0,inf
2007-05-10,50.58,0.0,inf
2007-05-11,50.95,0.0,inf
2007-05-14,50.78,0.0,inf
2007-05-15,50.94,0.0,inf
2007-05-16,51.12,0.0,inf
2007-05-17,51.13,0.0,inf
2007-05-18,51.28,0.0,inf
2007-05-21,51.23,0.0,inf
2007-05-22,51.5,0.0,inf
2007-05-23,51.35,0.0,inf
2007-05-24,51.05,0.0,inf
2007-05-25,51.2,0.0,inf
2007-05-29,51.19,0.0,inf
2007-05-30,50.81,0.0,inf
2007-05-31,50.71,0.0,inf
2007-06-01,50.78,0.0,inf
2007-06-04,50.85,0.0,inf
2007-06-05,50.66,0.0,inf
2007-06-06,50.33,0.0,inf
2007-06-07,49.79,0.0,inf
2007-06-08,50.26,0.0,inf
2007-06-11,50.05,0.0,inf
2007-06-12,49.66,0.0,inf
2007-06-13,50.36,0.0,inf
2007-06-14,50.08,0.0,inf
2007-06-15,50.08,0.0,inf
2007-06-18,49.91,0.0,inf
2007-06-19,50.55,0.0,inf
2007-06-20,49.98,0.0,inf
2007-06-21,49.89,0.0,inf
2007-06-22,48.95,0.0,inf
2007-06-25,48.85,0.0,inf
2007-06-26,48.8,0.0,inf
2007-06-27,49.19,0.0,inf
2007-06-28,49.09,0.0,inf
2007-06-29,48.89,0.0,inf
2007-07-02,49.32,0.0,inf
2007-07-03,49.55,0.0,inf
2007-07-05,49.37,0.0,inf
2007-07-06,49.15,0.0,inf
2007-07-09,48.81,0.0,inf
2007-07-10,48.36,0.0,inf
2007-07-11,48.51,0.0,inf
2007-07-12,49.53,0.0,inf
2007-07-13,49.5,0.0,inf
2007-07-16,49.62,0.0,inf
2007-07-17,49.8,0.0,inf
2007-07-18,49.36,0.0,inf
2007-07-19,49.27,0.0,inf
2007-07-20,48.31,0.0,inf
2007-07-23,48.15,0.0,inf
2007-07-24,47.15,0.0,inf
2007-07-25,47.93,0.0,inf
2007-07-26,47.23,0.0,inf
2007-07-27,47.41,0.0,inf
2007-07-30,47.7,0.0,inf
2007-07-31,47.42,0.0,inf
2007-08-01,47.63,0.0,inf
2007-08-02,47.78,0.0,inf
2007-08-03,47.0,0.0,inf
2007-08-06,48.16,0.0,inf
2007-08-07,48.67,0.0,inf
2007-08-08,49.7,4.426046,11.228984063880041
2007-08-09,48.35,4.426046,10.92397141828169
2007-08-10,48.59,4.426046,10.978195888610285
2007-08-13,48.5,4.426046,10.957861712237062
2007-08-14,47.86,4.426046,10.813263124694139
2007-08-15,48.23,4.426046,10.89685918311739
2007-08-16,49.85,4.426046,11.262874357835413
2007-08-17,51.76,4.426046,11.69441076753382
2007-08-20,51.35,4.426046,11.601777297389136
2007-08-21,51.3,4.426046,11.590480532737345
2007-08-22,51.65,4.426046,11.66955788529988
2007-08-23,51.83,4.426046,11.710226238046328
2007-08-24,51.87,4.426046,11.71926364976776
2007-08-27,50.87,4.426046,11.493328356731944
2007-08-28,49.66,4.426046,11.219946652158606
2007-08-29,50.55,4.426046,11.421029062960482
2007-08-30,50.21,4.426046,11.344211063328306
2007-08-31,50.68,4.426046,11.450400651055139
2007-09-04,51.08,4.426046,11.540774768269465
2007-09-05,49.95,4.426046,11.285467887138994
2007-09-06,49.79,4.426046,11.249318240253263
2007-09-07,49.02,4.426046,11.075348064615687
2007-09-10,48.96,4.426046,11.061791947033537
2007-09-11,49.45,4.426046,11.172500240621087
2007-09-12,49.39,4.426046,11.158944123038937
2007-09-13,49.86,4.426046,11.26513371076577
2007-09-14,49.95,4.426046,11.285467887138994
2007-09-17,49.51,4.426046,11.186056358203235
2007-09-18,51.21,4.426046,11.570146356364122
2007-09-19,51.07,4.426046,11.538515415339107
2007-09-20,50.79,4.426046,11.475253533289079
2007-09-21,51.24,4.426046,11.576924415155197
2007-09-24,50.59,4.426046,11.430066474681917
2007-09-25,50.22,4.426046,11.346470416258663
2007-09-26,50.41,4.426046,11.389398121935468
2007-09-27,50.6,4.426046,11.432325827612274
2007-09-28,50.27,4.426046,11.357767180910455
2007-10-01,50.64,4.426046,11.441363239333707
2007-10-02,51.72,4.426046,11.685373355812388
2007-10-03,51.93,4.426046,11.732819767349909
2007-10-04,52.4,4.426046,11.839009355076742
2007-10-05,52.71,4.426046,11.909049295917846
2007-10-08,52.43,4.426046,11.845787413867816
2007-10-09,52.57,4.426046,11.877418354892832
2007-10-10,52.3,4.426046,11.816415825773161
2007-10-11,52.42,4.426046,11.843528060937459
2007-10-12,52.07,4.426046,11.764450708374923
2007-10-15,51.42,4.426046,11.617592767901643
2007-10-16,50.2,4.426046,11.341951710397948
2007-10-17,50.03,4.426046,11.30354271058186
2007-10-18,48.85,4.426046,11.036939064799597
2007-10-19,47.57,4.426046,10.747741889713753
2007-10-22,47.78,4.426046,10.795188301251274
2007-10-23,47.78,4.426046,10.795188301251274
2007-10-24,47.48,4.426046,10.72740771334053
2007-10-25,47.0,4.426046,10.618958772683337
2007-10-26,48.03,4.426046,10.851672124510229
2007-10-29,47.98,4.426046,10.840375359858436
2007-10-30,47.99,4.426046,10.842634712788795
2007-10-31,48.28,4.426046,10.908155947769181
2007-11-01,45.71,4.426046,10.327502244667135
2007-11-02,45.11,4.426046,10.191941068845646
2007-11-05,44.45,4.426046,10.042823775442008
2007-11-06,45.56,4.426046,10.293611950711764
2007-11-07,43.31,4.426046,9.785257541381178
2007-11-08,43.5,4.426046,9.828185247057982
2007-11-09,43.98,3.3,13.327272727272726
2007-11-12,43.98,3.3,13.327272727272726
2007-11-13,46.27,3.3,14.021212121212123
2007-11-14,45.73,3.3,13.857575757575757
2007-11-15,44.08,3.3,13.357575757575757
2007-11-16,44.37,3.3,13.445454545454545
2007-11-19,42.82,3.3,12.975757575757576
2007-11-20,42.77,3.3,12.960606060606063
2007-11-21,42.14,3.3,12.769696969696971
2007-11-23,43.15,3.3,13.075757575757576
2007-11-26,41.88,3.3,12.690909090909093
2007-11-27,42.94,3.3,13.012121212121212
2007-11-28,44.85,3.3,13.590909090909092
2007-11-29,44.63,3.3,13.524242424242425
2007-11-30,46.13,3.3,13.97878787878788
2007-12-03,45.47,3.3,13.77878787878788
2007-12-04,44.71,3.3,13.548484848484849
2007-12-05,45.23,3.3,13.706060606060605
2007-12-06,45.96,3.3,13.927272727272728
2007-12-07,45.37,3.3,13.748484848484848
2007-12-10,46.64,3.3,14.133333333333335
2007-12-11,44.65,3.3,13.530303030303031
2007-12-12,43.43,3.3,13.160606060606062
2007-12-13,43.05,3.3,13.045454545454545
2007-12-14,42.16,3.3,12.775757575757575
2007-12-17,41.7,3.3,12.636363636363638
2007-12-18,41.5,3.3,12.575757575757576
2007-12-19,41.59,3.3,12.603030303030305
2007-12-20,41.41,3.3,12.548484848484849
2007-12-21,41.92,3.3,12.703030303030305
2007-12-24,42.28,3.3,12.812121212121212
2007-12-26,42.3,3.3,12.818181818181818
2007-12-27,41.46,3.3,12.563636363636364
2007-12-28,41.1,3.3,12.454545454545455
2007-12-31,41.26,3.3,12.503030303030304
2008-01-02,40.56,3.3,12.290909090909093
2008-01-03,40.3,3.3,12.212121212121211
2008-01-04,39.85,3.3,12.075757575757576
2008-01-07,39.9,3.3,12.090909090909092
2008-01-08,38.41,3.3,11.639393939393939
2008-01-09,38.74,3.3,11.73939393939394
2008-01-10,39.3,3.3,11.909090909090908
2008-01-11,38.5,3.3,11.666666666666668
2008-01-14,39.22,3.3,11.884848484848485
2008-01-15,37.88,3.3,11.47878787878788
2008-01-16,38.69,3.3,11.724242424242425
2008-01-17,36.91,3.3,11.184848484848484
2008-01-18,35.97,3.3,10.9
2008-01-22,37.39,3.3,11.330303030303032
2008-01-23,40.57,3.3,12.293939393939395
2008-01-24,39.9,3.3,12.090909090909092
2008-01-25,39.48,3.3,11.963636363636363
2008-01-28,41.2,3.3,12.484848484848486
2008-01-29,41.94,3.3,12.709090909090909
2008-01-30,42.21,3.3,12.790909090909091
2008-01-31,44.15,3.3,13.378787878787879
2008-02-01,45.03,3.3,13.645454545454546
2008-02-04,44.03,3.3,13.342424242424244
2008-02-05,42.37,3.3,12.83939393939394
2008-02-06,42.33,3.3,12.827272727272728
2008-02-07,43.37,3.3,13.142424242424243
2008-02-08,42.16,3.3,12.775757575757575
2008-02-11,42.14,3.3,12.769696969696971
2008-02-12,42.82,3.3,12.975757575757576
2008-02-13,43.33,3.3,13.13030303030303
2008-02-14,42.24,3.3,12.8
2008-02-15,42.7,3.3,12.939393939393941
2008-02-19,42.67,3.3,12.930303030303032
2008-02-20,42.97,3.3,13.021212121212121
2008-02-21,42.21,3.3,12.790909090909091
2008-02-22,42.6,3.3,12.90909090909091
2008-02-25,42.94,3.3,13.012121212121212
2008-02-26,42.72,3.3,12.945454545454545
2008-02-27,42.88,3.3,12.993939393939396
2008-02-28,41.42,3.35,12.364179104477612
2008-02-29,39.74,3.35,11.862686567164179
2008-03-03,39.18,3.35,11.6955223880597
2008-03-04,38.78,3.35,11.576119402985075
2008-03-05,37.55,3.35,11.208955223880595
2008-03-06,36.52,3.35,10.901492537313434
2008-03-07,36.74,3.35,10.967164179104477
2008-03-10,35.31,3.35,10.540298507462687
2008-03-11,37.72,3.35,11.259701492537312
2008-03-12,37.03,3.35,11.053731343283582
2008-03-13,37.14,3.35,11.086567164179105
2008-03-14,35.69,3.35,10.653731343283582
2008-03-17,35.96,3.35,10.734328358208955
2008-03-18,38.93,3.35,11.620895522388059
2008-03-19,38.56,3.35,11.51044776119403
2008-03-20,41.86,3.35,12.495522388059701
2008-03-24,42.45,3.35,12.671641791044777
2008-03-25,40.97,3.35,12.229850746268657
2008-03-26,39.84,3.35,11.892537313432836
2008-03-27,38.64,3.35,11.534328358208954
2008-03-28,38.07,3.35,11.364179104477612
2008-03-31,37.91,3.35,11.31641791044776
2008-04-01,40.86,3.35,12.197014925373134
2008-04-02,40.3,3.35,12.029850746268655
2008-04-03,40.37,3.35,12.050746268656715
2008-04-04,39.41,3.35,11.764179104477611
2008-04-07,39.5,3.35,11.791044776119403
2008-04-08,38.38,3.35,11.456716417910448
2008-04-09,37.93,3.35,11.322388059701492
2008-04-10,37.69,3.35,11.250746268656716
2008-04-11,36.94,3.35,11.02686567164179
2008-04-14,35.58,3.35,10.620895522388059
2008-04-15,35.58,3.35,10.620895522388059
2008-04-16,36.98,3.35,11.038805970149253
2008-04-17,37.47,3.35,11.18507462686567
2008-04-18,38.56,3.35,11.51044776119403
2008-04-21,37.61,3.35,11.226865671641791
2008-04-22,37.0,3.35,11.044776119402984
2008-04-23,36.86,3.35,11.002985074626865
2008-04-24,37.87,3.35,11.304477611940298
2008-04-25,38.3,3.35,11.432835820895521
2008-04-28,38.18,3.35,11.397014925373133
2008-04-29,37.86,3.35,11.301492537313433
2008-04-30,37.54,3.35,11.20597014925373
2008-05-01,39.39,3.35,11.75820895522388
2008-05-02,39.79,3.35,11.877611940298507
2008-05-05,38.97,3.35,11.632835820895522
2008-05-06,39.24,3.35,11.713432835820896
2008-05-07,38.0,3.35,11.343283582089551
2008-05-08,37.33,4.427823,8.430779640468916
2008-05-09,36.65,4.427823,8.277205299308486
2008-05-12,37.44,4.427823,8.455622548597809
2008-05-13,36.61,4.427823,8.268171514534343
2008-05-14,36.8,4.427823,8.311081992211522
2008-05-15,36.71,4.427823,8.2907559764697
2008-05-16,36.17,4.427823,8.16879988201877
2008-05-19,36.1,4.427823,8.152990758664021
2008-05-20,35.39,4.427823,7.992641078922984
2008-05-21,34.63,4.427823,7.820999168214267
2008-05-22,34.73,4.427823,7.843583630149624
2008-05-23,33.93,4.427823,7.662907934666765
2008-05-27,34.17,4.427823,7.717110643311623
2008-05-28,33.87,4.427823,7.64935725750555
2008-05-29,34.6,4.427823,7.81422382963366
2008-05-30,34.01,4.427823,7.68097550421505
2008-06-02,33.58,4.427823,7.583862317893014
