date,UNP,UNP_EPS,PE Ratio
1987-08-03,7.21,0.18,40.05555555555556
1987-08-04,7.07,0.18,39.27777777777778
1987-08-05,7.04,0.18,39.111111111111114
1987-08-06,7.0,0.18,38.88888888888889
1987-08-07,6.89,0.18,38.27777777777778
1987-08-10,7.05,0.18,39.166666666666664
1987-08-11,7.15,0.18,39.72222222222223
1987-08-12,7.08,0.18,39.333333333333336
1987-08-13,7.03,0.18,39.05555555555556
1987-08-14,6.92,0.18,38.44444444444444
1987-08-17,6.84,0.18,38.0
1987-08-18,6.78,0.18,37.66666666666667
1987-08-19,6.75,0.18,37.5
1987-08-20,6.79,0.18,37.72222222222222
1987-08-21,6.84,0.18,38.0
1987-08-24,6.83,0.18,37.94444444444444
1987-08-25,6.96,0.18,38.66666666666667
1987-08-26,6.86,0.18,38.111111111111114
1987-08-27,6.85,0.18,38.05555555555556
1987-08-28,6.71,0.18,37.27777777777778
1987-08-31,6.7,0.18,37.22222222222222
1987-09-01,6.61,0.18,36.72222222222223
1987-09-02,6.49,0.18,36.05555555555556
1987-09-03,6.48,0.18,36.00000000000001
1987-09-04,6.45,0.18,35.833333333333336
1987-09-08,6.31,0.18,35.05555555555556
1987-09-09,6.26,0.18,34.77777777777778
1987-09-10,6.34,0.18,35.22222222222222
1987-09-11,6.6,0.18,36.666666666666664
1987-09-14,6.64,0.18,36.888888888888886
1987-09-15,6.61,0.18,36.72222222222223
1987-09-16,6.6,0.18,36.666666666666664
1987-09-17,6.56,0.18,36.44444444444444
1987-09-18,6.52,0.18,36.22222222222222
1987-09-21,6.5,0.18,36.111111111111114
1987-09-22,6.69,0.18,37.16666666666667
1987-09-23,6.77,0.18,37.61111111111111
1987-09-24,6.86,0.18,38.111111111111114
1987-09-25,6.89,0.18,38.27777777777778
1987-09-28,6.92,0.18,38.44444444444444
1987-09-29,6.84,0.18,38.0
1987-09-30,6.73,0.18,37.38888888888889
1987-10-01,6.7,0.18,37.22222222222222
1987-10-02,6.76,0.18,37.55555555555556
1987-10-05,6.75,0.18,37.5
1987-10-06,6.64,0.18,36.888888888888886
1987-10-07,6.52,0.18,36.22222222222222
1987-10-08,6.32,0.18,35.111111111111114
1987-10-09,6.22,0.18,34.55555555555556
1987-10-12,6.24,0.18,34.66666666666667
1987-10-13,6.24,0.18,34.66666666666667
1987-10-14,5.99,0.18,33.27777777777778
1987-10-15,5.78,0.18,32.111111111111114
1987-10-16,5.4,0.18,30.000000000000004
1987-10-19,4.24,0.18,23.555555555555557
1987-10-20,4.35,0.18,24.166666666666664
1987-10-21,4.77,0.18,26.5
1987-10-22,4.54,0.18,25.222222222222225
1987-10-23,4.41,0.18,24.5
1987-10-26,3.96,0.18,22.0
1987-10-27,4.02,0.18,22.333333333333332
1987-10-28,3.93,0.18,21.833333333333336
1987-10-29,4.19,0.18,23.277777777777782
1987-10-30,4.45,0.18,24.722222222222225
1987-11-02,4.77,0.18,26.5
1987-11-03,4.57,0.18,25.388888888888893
1987-11-04,4.51,0.18,25.055555555555554
1987-11-05,4.66,0.18,25.88888888888889
1987-11-06,4.75,0.18,26.38888888888889
1987-11-09,4.52,0.18,25.11111111111111
1987-11-10,4.3,0.18,23.88888888888889
1987-11-11,4.35,0.18,24.166666666666664
1987-11-12,4.44,0.18,24.66666666666667
1987-11-13,4.55,0.18,25.27777777777778
1987-11-16,4.69,0.18,26.055555555555557
1987-11-17,4.56,0.18,25.333333333333332
1987-11-18,4.53,0.18,25.166666666666668
1987-11-19,4.43,0.18,24.61111111111111
1987-11-20,4.5,0.18,25.0
1987-11-23,4.41,0.18,24.5
1987-11-24,4.56,0.18,25.333333333333332
1987-11-25,4.43,0.18,24.61111111111111
1987-11-27,4.37,0.18,24.27777777777778
1987-11-30,4.16,0.18,23.111111111111114
1987-12-01,4.16,0.18,23.111111111111114
1987-12-02,4.19,0.18,23.277777777777782
1987-12-03,4.14,0.18,23.0
1987-12-04,4.14,0.18,23.0
1987-12-07,4.31,0.18,23.944444444444443
1987-12-08,4.38,0.18,24.333333333333332
1987-12-09,4.37,0.18,24.27777777777778
1987-12-10,4.33,0.18,24.055555555555557
1987-12-11,4.36,0.18,24.222222222222225
1987-12-14,4.32,0.18,24.000000000000004
1987-12-15,4.29,0.18,23.833333333333336
1987-12-16,4.57,0.18,25.388888888888893
1987-12-17,4.42,0.18,24.555555555555557
1987-12-18,4.48,0.18,24.888888888888893
1987-12-21,4.45,0.18,24.722222222222225
1987-12-22,4.52,0.18,25.11111111111111
1987-12-23,4.76,0.18,26.444444444444443
1987-12-24,4.73,0.18,26.277777777777782
1987-12-28,4.59,0.18,25.5
1987-12-29,4.5,0.18,25.0
1987-12-30,4.51,0.18,25.055555555555554
1987-12-31,4.54,0.18,25.222222222222225
1988-01-04,4.82,0.18,26.777777777777782
1988-01-05,4.87,0.18,27.055555555555557
1988-01-06,4.84,0.18,26.88888888888889
1988-01-07,5.0,0.18,27.77777777777778
1988-01-08,4.68,0.18,26.0
1988-01-11,4.82,0.18,26.777777777777782
1988-01-12,4.72,0.18,26.22222222222222
1988-01-13,4.66,0.18,25.88888888888889
1988-01-14,4.59,0.18,25.5
1988-01-15,4.69,0.18,26.055555555555557
1988-01-18,4.63,0.18,25.72222222222222
1988-01-19,4.56,0.18,25.333333333333332
1988-01-20,4.49,0.18,24.944444444444446
1988-01-21,4.38,0.18,24.333333333333332
1988-01-22,4.41,0.18,24.5
1988-01-25,4.56,0.18,25.333333333333332
1988-01-26,4.54,0.18,25.222222222222225
1988-01-27,4.59,0.18,25.5
1988-01-28,4.6,0.18,25.555555555555554
1988-01-29,4.6,0.18,25.555555555555554
1988-02-01,4.62,0.18,25.666666666666668
1988-02-02,4.69,0.18,26.055555555555557
1988-02-03,4.66,0.18,25.88888888888889
1988-02-04,4.7,0.18,26.111111111111114
1988-02-05,4.71,0.18,26.166666666666668
1988-02-08,4.64,0.18,25.77777777777778
1988-02-09,4.71,0.18,26.166666666666668
1988-02-10,4.75,0.18,26.38888888888889
1988-02-11,4.69,0.18,26.055555555555557
1988-02-12,4.74,0.18,26.333333333333336
1988-02-16,4.89,0.18,27.166666666666664
1988-02-17,4.8,0.18,26.666666666666668
1988-02-18,4.81,0.18,26.72222222222222
1988-02-19,4.85,0.18,26.944444444444443
1988-02-22,5.01,0.18,27.833333333333332
1988-02-23,4.95,0.18,27.500000000000004
1988-02-24,4.93,0.18,27.38888888888889
1988-02-25,4.89,0.18,27.166666666666664
1988-02-26,4.87,0.18,27.055555555555557
1988-02-29,4.87,0.18,27.055555555555557
1988-03-01,4.89,0.18,27.166666666666664
1988-03-02,4.95,0.18,27.500000000000004
1988-03-03,5.0,0.18,27.77777777777778
1988-03-04,4.98,0.18,27.66666666666667
1988-03-07,5.05,0.18,28.055555555555557
1988-03-08,5.23,0.18,29.05555555555556
1988-03-09,5.38,0.18,29.88888888888889
1988-03-10,5.17,0.18,28.72222222222222
1988-03-11,5.42,0.18,30.11111111111111
1988-03-14,5.51,0.18,30.61111111111111
1988-03-15,5.43,0.18,30.166666666666668
1988-03-16,5.46,0.18,30.333333333333336
1988-03-17,5.56,0.18,30.88888888888889
1988-03-18,5.54,0.18,30.77777777777778
1988-03-21,5.42,0.18,30.11111111111111
1988-03-22,5.48,0.18,30.444444444444446
1988-03-23,5.6,0.18,31.11111111111111
1988-03-24,5.53,0.18,30.722222222222225
1988-03-25,5.41,0.18,30.055555555555557
1988-03-28,5.32,0.18,29.555555555555557
1988-03-29,5.38,0.18,29.88888888888889
1988-03-30,5.35,0.18,29.72222222222222
1988-03-31,5.36,0.18,29.777777777777782
1988-04-04,5.26,0.18,29.22222222222222
1988-04-05,5.34,0.18,29.666666666666668
1988-04-06,5.46,0.18,30.333333333333336
1988-04-07,5.57,0.18,30.944444444444446
1988-04-08,5.6,0.18,31.11111111111111
1988-04-11,5.72,0.18,31.77777777777778
1988-04-12,5.85,0.18,32.5
1988-04-13,5.75,0.18,31.944444444444446
1988-04-14,5.55,0.18,30.833333333333332
1988-04-15,5.49,0.18,30.500000000000004
1988-04-18,5.58,0.18,31.0
1988-04-19,5.54,0.18,30.77777777777778
1988-04-20,5.46,0.18,30.333333333333336
1988-04-21,5.47,0.18,30.38888888888889
1988-04-22,5.52,0.18,30.666666666666664
1988-04-25,5.54,0.18,30.77777777777778
1988-04-26,5.57,0.18,30.944444444444446
1988-04-27,5.52,0.18,30.666666666666664
1988-04-28,5.52,0.18,30.666666666666664
1988-04-29,5.55,0.18,30.833333333333332
1988-05-02,5.52,0.18,30.666666666666664
1988-05-03,5.51,0.18,30.61111111111111
1988-05-04,5.48,0.18,30.444444444444446
1988-05-05,5.46,0.18,30.333333333333336
1988-05-06,5.36,0.18,29.777777777777782
1988-05-09,5.22,0.18,29.0
1988-05-10,5.28,0.18,29.333333333333336
1988-05-11,5.18,0.18,28.77777777777778
1988-05-12,5.17,0.18,28.72222222222222
1988-05-13,5.21,0.18,28.944444444444446
1988-05-16,5.33,0.18,29.611111111111114
1988-05-17,5.15,0.18,28.611111111111114
1988-05-18,5.15,0.18,28.611111111111114
1988-05-19,5.09,0.18,28.27777777777778
1988-05-20,5.01,0.18,27.833333333333332
1988-05-23,4.92,0.18,27.333333333333336
1988-05-24,5.06,0.18,28.11111111111111
1988-05-25,5.01,0.18,27.833333333333332
1988-05-26,5.1,0.18,28.333333333333332
1988-05-27,5.11,0.18,28.388888888888893
1988-05-31,5.36,0.18,29.777777777777782
1988-06-01,5.45,0.18,30.27777777777778
1988-06-02,5.56,0.18,30.88888888888889
1988-06-03,5.6,0.18,31.11111111111111
1988-06-06,5.55,0.18,30.833333333333332
1988-06-07,5.43,0.18,30.166666666666668
1988-06-08,5.54,0.18,30.77777777777778
1988-06-09,5.51,0.18,30.61111111111111
1988-06-10,5.48,0.18,30.444444444444446
1988-06-13,5.46,0.18,30.333333333333336
1988-06-14,5.51,0.18,30.61111111111111
1988-06-15,5.53,0.18,30.722222222222225
1988-06-16,5.43,0.18,30.166666666666668
1988-06-17,5.41,0.18,30.055555555555557
1988-06-20,5.41,0.18,30.055555555555557
1988-06-21,5.45,0.18,30.27777777777778
1988-06-22,5.49,0.18,30.500000000000004
1988-06-23,5.48,0.18,30.444444444444446
1988-06-24,5.53,0.18,30.722222222222225
1988-06-27,5.43,0.18,30.166666666666668
1988-06-28,5.44,0.18,30.222222222222225
1988-06-29,5.37,0.18,29.833333333333336
1988-06-30,5.45,0.18,30.27777777777778
1988-07-01,5.33,0.18,29.611111111111114
1988-07-05,5.42,0.18,30.11111111111111
1988-07-06,5.3,0.18,29.444444444444443
1988-07-07,5.37,0.18,29.833333333333336
1988-07-08,5.37,0.18,29.833333333333336
1988-07-11,5.3,0.18,29.444444444444443
1988-07-12,5.3,0.18,29.444444444444443
1988-07-13,5.31,0.18,29.5
1988-07-14,5.37,0.18,29.833333333333336
1988-07-15,5.39,0.18,29.944444444444443
1988-07-18,5.44,0.18,30.222222222222225
1988-07-19,5.34,0.18,29.666666666666668
1988-07-20,5.35,0.18,29.72222222222222
1988-07-21,5.23,0.18,29.05555555555556
1988-07-22,5.07,0.18,28.166666666666668
1988-07-25,5.05,0.18,28.055555555555557
1988-07-26,5.02,0.18,27.88888888888889
1988-07-27,4.97,0.18,27.61111111111111
1988-07-28,4.94,0.18,27.444444444444446
1988-07-29,5.14,0.18,28.555555555555554
1988-08-01,5.13,0.18,28.5
1988-08-02,5.07,0.18,28.166666666666668
1988-08-03,5.06,0.18,28.11111111111111
1988-08-04,5.15,0.18,28.611111111111114
1988-08-05,5.13,0.18,28.5
1988-08-08,5.04,0.18,28.0
1988-08-09,4.97,0.18,27.61111111111111
1988-08-10,4.92,0.18,27.333333333333336
1988-08-11,4.87,0.18,27.055555555555557
1988-08-12,4.9,0.18,27.222222222222225
1988-08-15,4.85,0.18,26.944444444444443
1988-08-16,4.92,0.18,27.333333333333336
1988-08-17,4.9,0.18,27.222222222222225
1988-08-18,4.82,0.18,26.777777777777782
1988-08-19,4.86,0.18,27.000000000000004
1988-08-22,4.78,0.18,26.555555555555557
1988-08-23,4.73,0.18,26.277777777777782
1988-08-24,4.84,0.18,26.88888888888889
1988-08-25,4.82,0.18,26.777777777777782
1988-08-26,4.81,0.18,26.72222222222222
1988-08-29,4.82,0.18,26.777777777777782
1988-08-30,4.82,0.18,26.777777777777782
1988-08-31,4.8,0.18,26.666666666666668
1988-09-01,4.73,0.18,26.277777777777782
1988-09-02,4.8,0.18,26.666666666666668
1988-09-06,4.81,0.18,26.72222222222222
1988-09-07,4.74,0.18,26.333333333333336
1988-09-08,4.72,0.18,26.22222222222222
1988-09-09,4.68,0.18,26.0
1988-09-12,4.66,0.18,25.88888888888889
1988-09-13,4.78,0.18,26.555555555555557
1988-09-14,4.89,0.18,27.166666666666664
1988-09-15,4.89,0.18,27.166666666666664
1988-09-16,4.85,0.18,26.944444444444443
1988-09-19,4.84,0.18,26.88888888888889
1988-09-20,4.93,0.18,27.38888888888889
1988-09-21,4.97,0.18,27.61111111111111
1988-09-22,4.94,0.18,27.444444444444446
1988-09-23,4.91,0.18,27.27777777777778
1988-09-26,4.87,0.18,27.055555555555557
1988-09-27,4.82,0.18,26.777777777777782
1988-09-28,4.85,0.18,26.944444444444443
1988-09-29,4.89,0.18,27.166666666666664
1988-09-30,5.02,0.18,27.88888888888889
1988-10-03,4.92,0.18,27.333333333333336
1988-10-04,4.84,0.18,26.88888888888889
1988-10-05,4.86,0.18,27.000000000000004
1988-10-06,4.9,0.18,27.222222222222225
1988-10-07,4.96,0.18,27.555555555555557
1988-10-10,4.93,0.18,27.38888888888889
1988-10-11,4.9,0.18,27.222222222222225
1988-10-12,4.81,0.18,26.72222222222222
1988-10-13,4.91,0.18,27.27777777777778
1988-10-14,4.9,0.18,27.222222222222225
1988-10-17,4.94,0.18,27.444444444444446
1988-10-18,4.93,0.18,27.38888888888889
1988-10-19,5.02,0.18,27.88888888888889
1988-10-20,5.15,0.18,28.611111111111114
1988-10-21,5.35,0.18,29.72222222222222
1988-10-24,5.23,0.18,29.05555555555556
1988-10-25,5.24,0.18,29.111111111111114
1988-10-26,5.34,0.18,29.666666666666668
1988-10-27,5.19,0.18,28.833333333333336
1988-10-28,5.33,0.18,29.611111111111114
1988-10-31,5.36,0.18,29.777777777777782
1988-11-01,5.35,0.18,29.72222222222222
1988-11-02,5.32,0.18,29.555555555555557
1988-11-03,5.33,0.18,29.611111111111114
1988-11-04,5.27,0.18,29.277777777777775
1988-11-07,5.2,0.18,28.88888888888889
1988-11-08,5.23,0.18,29.05555555555556
1988-11-09,5.21,0.18,28.944444444444446
1988-11-10,5.19,0.18,28.833333333333336
1988-11-11,5.17,0.18,28.72222222222222
1988-11-14,5.22,0.18,29.0
1988-11-15,5.22,0.18,29.0
1988-11-16,5.17,0.18,28.72222222222222
1988-11-17,5.16,0.18,28.666666666666668
1988-11-18,5.19,0.18,28.833333333333336
1988-11-21,5.14,0.18,28.555555555555554
1988-11-22,5.13,0.18,28.5
1988-11-23,5.18,0.18,28.77777777777778
1988-11-25,5.13,0.18,28.5
1988-11-28,5.14,0.18,28.555555555555554
1988-11-29,5.16,0.18,28.666666666666668
1988-11-30,5.13,0.18,28.5
1988-12-01,5.15,0.18,28.611111111111114
1988-12-02,5.14,0.18,28.555555555555554
1988-12-05,5.16,0.18,28.666666666666668
1988-12-06,5.27,0.18,29.277777777777775
1988-12-07,5.25,0.18,29.166666666666668
1988-12-08,5.26,0.18,29.22222222222222
1988-12-09,5.31,0.18,29.5
1988-12-12,5.34,0.18,29.666666666666668
1988-12-13,5.3,0.18,29.444444444444443
1988-12-14,5.3,0.18,29.444444444444443
1988-12-15,5.26,0.18,29.22222222222222
1988-12-16,5.36,0.18,29.777777777777782
1988-12-19,5.41,0.18,30.055555555555557
1988-12-20,5.35,0.18,29.72222222222222
1988-12-21,5.39,0.18,29.944444444444443
1988-12-22,5.42,0.18,30.11111111111111
1988-12-23,5.42,0.18,30.11111111111111
1988-12-27,5.45,0.18,30.27777777777778
1988-12-28,5.45,0.18,30.27777777777778
1988-12-29,5.45,0.18,30.27777777777778
1988-12-30,5.4,0.18,30.000000000000004
1989-01-03,5.36,0.18,29.777777777777782
1989-01-04,5.44,0.18,30.222222222222225
1989-01-05,5.48,0.18,30.444444444444446
1989-01-06,5.69,0.18,31.611111111111114
1989-01-09,5.7,0.18,31.666666666666668
1989-01-10,5.6,0.18,31.11111111111111
1989-01-11,5.68,0.18,31.555555555555554
1989-01-12,5.62,0.18,31.222222222222225
1989-01-13,5.62,0.18,31.222222222222225
1989-01-16,5.64,0.18,31.333333333333332
1989-01-17,5.6,0.18,31.11111111111111
1989-01-18,5.66,0.18,31.444444444444446
1989-01-19,5.73,0.18,31.833333333333336
1989-01-20,5.66,0.18,31.444444444444446
1989-01-23,5.69,0.18,31.611111111111114
1989-01-24,5.79,0.18,32.16666666666667
1989-01-25,5.75,0.18,31.944444444444446
1989-01-26,5.72,0.18,31.77777777777778
1989-01-27,5.75,0.18,31.944444444444446
1989-01-30,5.78,0.18,32.111111111111114
1989-01-31,5.87,0.18,32.611111111111114
1989-02-01,5.75,0.18,31.944444444444446
1989-02-02,5.75,0.18,31.944444444444446
1989-02-03,5.75,0.18,31.944444444444446
1989-02-06,5.83,0.18,32.38888888888889
1989-02-07,5.95,0.18,33.05555555555556
1989-02-08,5.89,0.18,32.72222222222222
1989-02-09,5.83,0.18,32.38888888888889
1989-02-10,5.81,0.18,32.27777777777778
1989-02-13,5.81,0.18,32.27777777777778
1989-02-14,5.81,0.18,32.27777777777778
1989-02-15,5.88,0.18,32.666666666666664
1989-02-16,5.97,0.18,33.166666666666664
1989-02-17,6.06,0.18,33.666666666666664
1989-02-21,5.96,0.18,33.111111111111114
1989-02-22,5.77,0.18,32.05555555555556
1989-02-23,5.77,0.18,32.05555555555556
1989-02-24,5.69,0.18,31.611111111111114
1989-02-27,5.68,0.18,31.555555555555554
1989-02-28,5.67,0.18,31.5
1989-03-01,5.7,0.18,31.666666666666668
1989-03-02,5.67,0.18,31.5
1989-03-03,5.69,0.18,31.611111111111114
1989-03-06,5.76,0.18,32.0
1989-03-07,5.85,0.18,32.5
1989-03-08,5.78,0.18,32.111111111111114
1989-03-09,5.78,0.18,32.111111111111114
1989-03-10,5.72,0.18,31.77777777777778
1989-03-13,5.81,0.18,32.27777777777778
1989-03-14,5.75,0.18,31.944444444444446
1989-03-15,5.78,0.18,32.111111111111114
1989-03-16,5.78,0.18,32.111111111111114
1989-03-17,5.6,0.18,31.11111111111111
1989-03-20,5.56,0.18,30.88888888888889
1989-03-21,5.6,0.18,31.11111111111111
1989-03-22,5.56,0.18,30.88888888888889
1989-03-23,5.38,0.18,29.88888888888889
1989-03-27,5.39,0.18,29.944444444444443
1989-03-28,5.37,0.18,29.833333333333336
1989-03-29,5.51,0.18,30.61111111111111
1989-03-30,5.46,0.18,30.333333333333336
1989-03-31,5.56,0.18,30.88888888888889
1989-04-03,5.55,0.18,30.833333333333332
1989-04-04,5.52,0.18,30.666666666666664
1989-04-05,5.47,0.18,30.38888888888889
1989-04-06,5.44,0.18,30.222222222222225
1989-04-07,5.44,0.18,30.222222222222225
1989-04-10,5.47,0.18,30.38888888888889
1989-04-11,5.48,0.18,30.444444444444446
1989-04-12,5.49,0.18,30.500000000000004
1989-04-13,5.44,0.18,30.222222222222225
1989-04-14,5.55,0.18,30.833333333333332
1989-04-17,5.6,0.18,31.11111111111111
1989-04-18,5.73,0.18,31.833333333333336
1989-04-19,5.69,0.18,31.611111111111114
1989-04-20,5.56,0.18,30.88888888888889
1989-04-21,5.57,0.18,30.944444444444446
1989-04-24,5.66,0.18,31.444444444444446
1989-04-25,5.61,0.18,31.166666666666668
1989-04-26,5.56,0.18,30.88888888888889
1989-04-27,6.0,0.18,33.333333333333336
1989-04-28,5.94,0.18,33.0
1989-05-01,5.93,0.18,32.94444444444444
1989-05-02,5.96,0.18,33.111111111111114
1989-05-03,5.97,0.18,33.166666666666664
1989-05-04,5.96,0.18,33.111111111111114
1989-05-05,5.97,0.18,33.166666666666664
1989-05-08,5.97,0.18,33.166666666666664
1989-05-09,5.96,0.18,33.111111111111114
1989-05-10,5.92,0.18,32.88888888888889
1989-05-11,5.96,0.18,33.111111111111114
1989-05-12,6.01,0.18,33.388888888888886
1989-05-15,6.01,0.18,33.388888888888886
1989-05-16,6.02,0.18,33.44444444444444
1989-05-17,5.99,0.18,33.27777777777778
1989-05-18,5.98,0.18,33.22222222222223
1989-05-19,6.01,0.18,33.388888888888886
1989-05-22,6.04,0.18,33.55555555555556
1989-05-23,6.06,0.18,33.666666666666664
1989-05-24,6.1,0.18,33.888888888888886
1989-05-25,6.13,0.18,34.05555555555556
1989-05-26,6.17,0.18,34.27777777777778
1989-05-30,6.11,0.18,33.94444444444445
1989-05-31,6.15,0.18,34.16666666666667
1989-06-01,6.11,0.18,33.94444444444445
1989-06-02,6.15,0.18,34.16666666666667
1989-06-05,6.08,0.18,33.77777777777778
1989-06-06,6.09,0.18,33.833333333333336
1989-06-07,6.1,0.18,33.888888888888886
1989-06-08,6.07,0.18,33.72222222222223
1989-06-09,6.09,0.18,33.833333333333336
1989-06-12,6.13,0.18,34.05555555555556
1989-06-13,6.09,0.18,33.833333333333336
1989-06-14,6.07,0.18,33.72222222222223
1989-06-15,6.04,0.18,33.55555555555556
1989-06-16,6.06,0.18,33.666666666666664
1989-06-19,6.1,0.18,33.888888888888886
1989-06-20,6.08,0.18,33.77777777777778
1989-06-21,6.07,0.18,33.72222222222223
1989-06-22,6.06,0.18,33.666666666666664
1989-06-23,6.08,0.18,33.77777777777778
1989-06-26,6.03,0.18,33.5
1989-06-27,6.07,0.18,33.72222222222223
1989-06-28,5.99,0.18,33.27777777777778
1989-06-29,5.95,0.18,33.05555555555556
1989-06-30,5.88,0.18,32.666666666666664
1989-07-03,5.98,0.18,33.22222222222223
1989-07-05,6.05,0.18,33.611111111111114
1989-07-06,6.01,0.18,33.388888888888886
1989-07-07,6.04,0.18,33.55555555555556
1989-07-10,6.05,0.18,33.611111111111114
1989-07-11,6.08,0.18,33.77777777777778
1989-07-12,6.06,0.18,33.666666666666664
1989-07-13,6.05,0.18,33.611111111111114
1989-07-14,6.1,0.18,33.888888888888886
1989-07-17,6.06,0.18,33.666666666666664
1989-07-18,6.05,0.18,33.611111111111114
1989-07-19,6.14,0.18,34.11111111111111
1989-07-20,6.05,0.18,33.611111111111114
1989-07-21,6.14,0.18,34.11111111111111
1989-07-24,6.26,0.18,34.77777777777778
1989-07-25,6.42,0.18,35.666666666666664
1989-07-26,6.63,0.18,36.833333333333336
1989-07-27,6.5,0.18,36.111111111111114
1989-07-28,6.43,0.18,35.72222222222222
1989-07-31,6.5,0.18,36.111111111111114
1989-08-01,6.45,0.18,35.833333333333336
1989-08-02,6.41,0.18,35.611111111111114
1989-08-03,6.49,0.18,36.05555555555556
1989-08-04,6.49,0.18,36.05555555555556
1989-08-07,6.64,0.18,36.888888888888886
1989-08-08,6.58,0.18,36.55555555555556
1989-08-09,6.63,0.18,36.833333333333336
1989-08-10,6.59,0.18,36.611111111111114
1989-08-11,6.5,0.18,36.111111111111114
1989-08-14,6.46,0.18,35.88888888888889
1989-08-15,6.45,0.18,35.833333333333336
1989-08-16,6.48,0.18,36.00000000000001
1989-08-17,6.42,0.18,35.666666666666664
1989-08-18,6.41,0.18,35.611111111111114
1989-08-21,6.35,0.18,35.27777777777778
1989-08-22,6.35,0.18,35.27777777777778
1989-08-23,6.36,0.18,35.333333333333336
1989-08-24,6.49,0.18,36.05555555555556
1989-08-25,6.53,0.18,36.27777777777778
1989-08-28,6.65,0.18,36.94444444444445
1989-08-29,6.61,0.18,36.72222222222223
1989-08-30,6.71,0.18,37.27777777777778
1989-08-31,6.73,0.18,37.38888888888889
1989-09-01,6.7,0.18,37.22222222222222
1989-09-05,6.69,0.18,37.16666666666667
1989-09-06,6.64,0.18,36.888888888888886
1989-09-07,6.56,0.18,36.44444444444444
1989-09-08,6.56,0.18,36.44444444444444
1989-09-11,6.5,0.18,36.111111111111114
1989-09-12,6.49,0.18,36.05555555555556
1989-09-13,6.41,0.18,35.611111111111114
1989-09-14,6.36,0.18,35.333333333333336
1989-09-15,6.46,0.18,35.88888888888889
1989-09-18,6.58,0.18,36.55555555555556
1989-09-19,6.51,0.18,36.166666666666664
1989-09-20,6.53,0.18,36.27777777777778
1989-09-21,6.51,0.18,36.166666666666664
1989-09-22,6.44,0.18,35.77777777777778
1989-09-25,6.4,0.18,35.55555555555556
1989-09-26,6.42,0.18,35.666666666666664
1989-09-27,6.43,0.18,35.72222222222222
1989-09-28,6.46,0.18,35.88888888888889
1989-09-29,6.46,0.18,35.88888888888889
1989-10-02,6.55,0.18,36.388888888888886
1989-10-03,6.61,0.18,36.72222222222223
1989-10-04,6.66,0.18,37.0
1989-10-05,6.58,0.18,36.55555555555556
1989-10-06,6.56,0.18,36.44444444444444
1989-10-09,6.59,0.18,36.611111111111114
1989-10-10,6.7,0.18,37.22222222222222
1989-10-11,6.67,0.18,37.05555555555556
1989-10-12,6.62,0.18,36.77777777777778
1989-10-13,6.17,0.18,34.27777777777778
1989-10-16,6.22,0.18,34.55555555555556
1989-10-17,6.25,0.18,34.72222222222222
1989-10-18,6.19,0.18,34.38888888888889
1989-10-19,6.3,0.18,35.0
1989-10-20,6.45,0.18,35.833333333333336
1989-10-23,6.4,0.18,35.55555555555556
1989-10-24,6.24,0.18,34.66666666666667
1989-10-25,6.24,0.18,34.66666666666667
1989-10-26,6.18,0.18,34.333333333333336
1989-10-27,6.15,0.18,34.16666666666667
1989-10-30,6.08,0.18,33.77777777777778
1989-10-31,6.22,0.18,34.55555555555556
1989-11-01,6.14,0.18,34.11111111111111
1989-11-02,6.09,0.18,33.833333333333336
1989-11-03,6.13,0.18,34.05555555555556
1989-11-06,6.05,0.18,33.611111111111114
1989-11-07,5.99,0.18,33.27777777777778
1989-11-08,6.03,0.18,33.5
1989-11-09,6.02,0.18,33.44444444444444
1989-11-10,6.22,0.18,34.55555555555556
1989-11-13,6.2,0.18,34.44444444444445
1989-11-14,6.18,0.18,34.333333333333336
1989-11-15,6.17,0.18,34.27777777777778
1989-11-16,6.17,0.18,34.27777777777778
1989-11-17,6.17,0.18,34.27777777777778
1989-11-20,6.07,0.18,33.72222222222223
1989-11-21,6.08,0.18,33.77777777777778
1989-11-22,6.17,0.18,34.27777777777778
1989-11-24,6.23,0.18,34.611111111111114
1989-11-27,6.2,0.18,34.44444444444445
1989-11-28,6.2,0.18,34.44444444444445
1989-11-29,6.09,0.18,33.833333333333336
1989-11-30,6.1,0.18,33.888888888888886
1989-12-01,6.2,0.18,34.44444444444445
1989-12-04,6.3,0.18,35.0
1989-12-05,6.23,0.18,34.611111111111114
1989-12-06,6.19,0.18,34.38888888888889
1989-12-07,6.14,0.18,34.11111111111111
1989-12-08,6.17,0.18,34.27777777777778
1989-12-11,6.18,0.18,34.333333333333336
1989-12-12,6.31,0.18,35.05555555555556
1989-12-13,6.51,0.18,36.166666666666664
1989-12-14,6.45,0.18,35.833333333333336
1989-12-15,6.41,0.18,35.611111111111114
1989-12-18,6.32,0.18,35.111111111111114
1989-12-19,6.24,0.18,34.66666666666667
1989-12-20,6.28,0.18,34.88888888888889
1989-12-21,6.4,0.18,35.55555555555556
1989-12-22,6.44,0.18,35.77777777777778
1989-12-26,6.42,0.18,35.666666666666664
1989-12-27,6.39,0.18,35.5
1989-12-28,6.39,0.18,35.5
1989-12-29,6.44,0.18,35.77777777777778
1990-01-02,6.7,0.18,37.22222222222222
1990-01-03,6.61,0.18,36.72222222222223
1990-01-04,6.58,0.18,36.55555555555556
1990-01-05,6.58,0.18,36.55555555555556
