date,COP,COP_EPS,PE Ratio
1991-04-04,10.34,0.68,15.205882352941176
1991-04-05,10.29,0.68,15.132352941176467
1991-04-08,10.48,0.68,15.411764705882353
1991-04-09,10.34,0.68,15.205882352941176
1991-04-10,10.34,0.68,15.205882352941176
1991-04-11,10.77,0.68,15.838235294117645
1991-04-12,10.72,0.68,15.76470588235294
1991-04-15,10.67,0.68,15.691176470588234
1991-04-16,10.82,0.68,15.911764705882351
1991-04-17,11.01,0.68,16.191176470588236
1991-04-18,11.05,0.68,16.25
1991-04-19,11.05,0.68,16.25
1991-04-22,10.96,0.68,16.11764705882353
1991-04-23,10.91,0.68,16.044117647058822
1991-04-24,10.82,0.68,15.911764705882351
1991-04-25,10.72,0.68,15.76470588235294
1991-04-26,10.77,0.68,15.838235294117645
1991-04-29,10.62,0.68,15.617647058823527
1991-04-30,10.43,0.68,15.338235294117645
1991-05-01,10.48,0.68,15.411764705882353
1991-05-02,10.39,0.68,15.279411764705882
1991-05-03,10.43,0.68,15.338235294117645
1991-05-06,10.39,0.68,15.279411764705882
1991-05-07,10.43,0.68,15.338235294117645
1991-05-08,10.39,0.68,15.279411764705882
1991-05-09,10.53,0.68,15.485294117647056
1991-05-10,10.2,0.68,14.999999999999998
1991-05-13,10.2,0.68,14.999999999999998
1991-05-14,9.91,0.68,14.573529411764705
1991-05-15,9.53,0.68,14.014705882352938
1991-05-16,9.81,0.68,14.426470588235293
1991-05-17,9.67,0.68,14.220588235294116
1991-05-20,9.72,0.68,14.294117647058824
1991-05-21,9.67,0.68,14.220588235294116
1991-05-22,9.58,0.68,14.088235294117647
1991-05-23,9.58,0.68,14.088235294117647
1991-05-24,9.77,0.68,14.367647058823527
1991-05-28,9.72,0.68,14.294117647058824
1991-05-29,9.67,0.68,14.220588235294116
1991-05-30,10.01,0.68,14.720588235294116
1991-05-31,10.48,0.68,15.411764705882353
1991-06-03,10.39,0.68,15.279411764705882
1991-06-04,10.15,0.68,14.926470588235293
1991-06-05,10.24,0.68,15.058823529411764
1991-06-06,10.48,0.68,15.411764705882353
1991-06-07,10.24,0.68,15.058823529411764
1991-06-10,10.01,0.68,14.720588235294116
1991-06-11,10.1,0.68,14.852941176470587
1991-06-12,10.01,0.68,14.720588235294116
1991-06-13,10.05,0.68,14.779411764705882
1991-06-14,10.01,0.68,14.720588235294116
1991-06-17,9.86,0.68,14.499999999999998
1991-06-18,9.96,0.68,14.647058823529411
1991-06-19,9.67,0.68,14.220588235294116
1991-06-20,9.48,0.68,13.941176470588236
1991-06-21,9.58,0.68,14.088235294117647
1991-06-24,9.72,0.68,14.294117647058824
1991-06-25,9.62,0.68,14.14705882352941
1991-06-26,9.62,0.68,14.14705882352941
1991-06-27,9.77,0.68,14.367647058823527
1991-06-28,9.72,0.68,14.294117647058824
1991-07-01,9.91,0.68,14.573529411764705
1991-07-02,9.86,0.68,14.499999999999998
1991-07-03,9.72,0.68,14.294117647058824
1991-07-05,9.77,0.68,14.367647058823527
1991-07-08,9.81,0.68,14.426470588235293
1991-07-09,9.53,0.68,14.014705882352938
1991-07-10,9.43,0.68,13.867647058823527
1991-07-11,9.24,0.68,13.588235294117647
1991-07-12,9.43,0.68,13.867647058823527
1991-07-15,9.48,0.68,13.941176470588236
1991-07-16,9.81,0.68,14.426470588235293
1991-07-17,10.15,0.68,14.926470588235293
1991-07-18,10.15,0.68,14.926470588235293
1991-07-19,10.2,0.68,14.999999999999998
1991-07-22,10.24,0.68,15.058823529411764
1991-07-23,9.96,0.68,14.647058823529411
1991-07-24,10.01,0.68,14.720588235294116
1991-07-25,10.05,0.68,14.779411764705882
1991-07-26,10.1,0.68,14.852941176470587
1991-07-29,10.15,0.68,14.926470588235293
1991-07-30,10.29,0.68,15.132352941176467
1991-07-31,10.24,0.68,15.058823529411764
1991-08-01,10.2,0.68,14.999999999999998
1991-08-02,10.2,0.68,14.999999999999998
1991-08-05,10.05,0.68,14.779411764705882
1991-08-06,10.05,0.68,14.779411764705882
1991-08-07,9.96,0.68,14.647058823529411
1991-08-08,9.72,0.68,14.294117647058824
1991-08-09,9.67,0.68,14.220588235294116
1991-08-12,9.67,0.68,14.220588235294116
1991-08-13,9.67,0.68,14.220588235294116
1991-08-14,9.67,0.68,14.220588235294116
1991-08-15,9.72,0.68,14.294117647058824
1991-08-16,9.62,0.68,14.14705882352941
1991-08-19,9.48,0.68,13.941176470588236
1991-08-20,9.48,0.68,13.941176470588236
1991-08-21,9.72,0.68,14.294117647058824
1991-08-22,9.67,0.68,14.220588235294116
1991-08-23,9.86,0.68,14.499999999999998
1991-08-26,9.81,0.68,14.426470588235293
1991-08-27,9.91,0.68,14.573529411764705
1991-08-28,10.05,0.68,14.779411764705882
1991-08-29,10.1,0.68,14.852941176470587
1991-08-30,10.24,0.68,15.058823529411764
1991-09-03,10.2,0.68,14.999999999999998
1991-09-04,10.2,0.68,14.999999999999998
1991-09-05,10.05,0.68,14.779411764705882
1991-09-06,10.05,0.68,14.779411764705882
1991-09-09,10.48,0.68,15.411764705882353
1991-09-10,9.91,0.68,14.573529411764705
1991-09-11,9.91,0.68,14.573529411764705
1991-09-12,9.77,0.68,14.367647058823527
1991-09-13,9.53,0.68,14.014705882352938
1991-09-16,9.77,0.68,14.367647058823527
1991-09-17,9.81,0.68,14.426470588235293
1991-09-18,9.96,0.68,14.647058823529411
1991-09-19,10.01,0.68,14.720588235294116
1991-09-20,10.01,0.68,14.720588235294116
1991-09-23,9.96,0.68,14.647058823529411
1991-09-24,10.01,0.68,14.720588235294116
1991-09-25,10.01,0.68,14.720588235294116
1991-09-26,9.86,0.68,14.499999999999998
1991-09-27,9.96,0.68,14.647058823529411
1991-09-30,10.01,0.68,14.720588235294116
1991-10-01,10.05,0.68,14.779411764705882
1991-10-02,10.05,0.68,14.779411764705882
1991-10-03,9.96,0.68,14.647058823529411
1991-10-04,9.86,0.68,14.499999999999998
1991-10-07,9.67,0.68,14.220588235294116
1991-10-08,9.86,0.68,14.499999999999998
1991-10-09,10.05,0.68,14.779411764705882
1991-10-10,10.01,0.68,14.720588235294116
1991-10-11,10.05,0.68,14.779411764705882
1991-10-14,10.34,0.68,15.205882352941176
1991-10-15,10.34,0.68,15.205882352941176
1991-10-16,10.43,0.68,15.338235294117645
1991-10-17,10.29,0.68,15.132352941176467
1991-10-18,10.34,0.68,15.205882352941176
1991-10-21,10.39,0.68,15.279411764705882
1991-10-22,10.24,0.68,15.058823529411764
1991-10-23,10.29,0.68,15.132352941176467
1991-10-24,10.2,0.68,14.999999999999998
1991-10-25,10.1,0.68,14.852941176470587
1991-10-28,10.29,0.68,15.132352941176467
1991-10-29,10.39,0.68,15.279411764705882
1991-10-30,10.24,0.68,15.058823529411764
1991-10-31,10.05,0.68,14.779411764705882
1991-11-01,10.1,0.68,14.852941176470587
1991-11-04,10.01,0.68,14.720588235294116
1991-11-05,10.01,0.68,14.720588235294116
1991-11-06,9.91,0.68,14.573529411764705
1991-11-07,9.77,0.68,14.367647058823527
1991-11-08,9.86,0.68,14.499999999999998
1991-11-11,9.81,0.68,14.426470588235293
1991-11-12,9.72,0.68,14.294117647058824
1991-11-13,9.67,0.68,14.220588235294116
1991-11-14,9.58,0.68,14.088235294117647
1991-11-15,9.39,0.68,13.808823529411764
1991-11-18,9.34,0.68,13.735294117647058
1991-11-19,9.29,0.68,13.661764705882351
1991-11-20,9.05,0.68,13.308823529411764
1991-11-21,8.81,0.68,12.955882352941176
1991-11-22,8.81,0.68,12.955882352941176
1991-11-25,8.72,0.68,12.823529411764707
1991-11-26,8.58,0.68,12.617647058823529
1991-11-27,8.62,0.68,12.676470588235292
1991-11-29,8.67,0.68,12.749999999999998
1991-12-02,8.86,0.68,13.02941176470588
1991-12-03,8.62,0.68,12.676470588235292
1991-12-04,8.58,0.68,12.617647058823529
1991-12-05,8.53,0.68,12.544117647058822
1991-12-06,8.58,0.68,12.617647058823529
1991-12-09,8.58,0.68,12.617647058823529
1991-12-10,8.58,0.68,12.617647058823529
1991-12-11,8.58,0.68,12.617647058823529
1991-12-12,8.62,0.68,12.676470588235292
1991-12-13,8.58,0.68,12.617647058823529
1991-12-16,8.62,0.68,12.676470588235292
1991-12-17,8.48,0.68,12.470588235294118
1991-12-18,8.58,0.68,12.617647058823529
1991-12-19,8.39,0.68,12.338235294117647
1991-12-20,8.62,0.68,12.676470588235292
1991-12-23,8.86,0.68,13.02941176470588
1991-12-24,8.72,0.68,12.823529411764707
1991-12-26,8.77,0.68,12.89705882352941
1991-12-27,8.77,0.68,12.89705882352941
1991-12-30,8.96,0.68,13.176470588235295
1991-12-31,9.15,0.68,13.455882352941176
1992-01-02,9.29,0.68,13.661764705882351
1992-01-03,9.29,0.68,13.661764705882351
1992-01-06,9.05,0.68,13.308823529411764
1992-01-07,8.81,0.68,12.955882352941176
1992-01-08,8.72,0.68,12.823529411764707
1992-01-09,8.67,0.68,12.749999999999998
1992-01-10,8.67,0.68,12.749999999999998
1992-01-13,8.86,0.68,13.02941176470588
1992-01-14,9.2,0.68,13.52941176470588
1992-01-15,9.29,0.68,13.661764705882351
1992-01-16,9.24,0.68,13.588235294117647
1992-01-17,9.48,0.68,13.941176470588236
1992-01-20,9.43,0.68,13.867647058823527
1992-01-21,9.43,0.68,13.867647058823527
1992-01-22,9.2,0.68,13.52941176470588
1992-01-23,9.15,0.68,13.455882352941176
1992-01-24,9.29,0.68,13.661764705882351
1992-01-27,9.24,0.68,13.588235294117647
1992-01-28,9.15,0.68,13.455882352941176
1992-01-29,9.15,0.68,13.455882352941176
1992-01-30,9.15,0.68,13.455882352941176
1992-01-31,9.0,0.68,13.235294117647058
1992-02-03,8.86,0.68,13.02941176470588
1992-02-04,8.67,0.68,12.749999999999998
1992-02-05,8.67,0.68,12.749999999999998
1992-02-06,8.58,0.68,12.617647058823529
1992-02-07,8.77,0.68,12.89705882352941
1992-02-10,8.91,0.68,13.102941176470587
1992-02-11,8.77,0.68,12.89705882352941
1992-02-12,9.0,0.68,13.235294117647058
1992-02-13,9.05,0.68,13.308823529411764
1992-02-14,8.86,0.68,13.02941176470588
1992-02-18,8.72,0.68,12.823529411764707
1992-02-19,8.72,0.68,12.823529411764707
1992-02-20,8.58,0.68,12.617647058823529
1992-02-21,8.43,0.68,12.397058823529411
1992-02-24,8.53,0.68,12.544117647058822
1992-02-25,8.48,0.68,12.470588235294118
1992-02-26,8.91,0.68,13.102941176470587
1992-02-27,8.86,0.68,13.02941176470588
1992-02-28,8.77,0.68,12.89705882352941
1992-03-02,8.77,0.68,12.89705882352941
1992-03-03,8.86,0.68,13.02941176470588
1992-03-04,8.77,0.68,12.89705882352941
1992-03-05,8.77,0.68,12.89705882352941
1992-03-06,8.62,0.68,12.676470588235292
1992-03-09,8.67,0.68,12.749999999999998
1992-03-10,8.77,0.68,12.89705882352941
1992-03-11,8.72,0.68,12.823529411764707
1992-03-12,8.96,0.68,13.176470588235295
1992-03-13,9.05,0.68,13.308823529411764
1992-03-16,8.96,0.68,13.176470588235295
1992-03-17,8.96,0.68,13.176470588235295
1992-03-18,8.96,0.68,13.176470588235295
1992-03-19,8.81,0.68,12.955882352941176
1992-03-20,9.1,0.68,13.38235294117647
1992-03-23,9.0,0.68,13.235294117647058
1992-03-24,8.96,0.68,13.176470588235295
1992-03-25,8.86,0.68,13.02941176470588
1992-03-26,8.96,0.68,13.176470588235295
1992-03-27,8.77,0.68,12.89705882352941
1992-03-30,8.77,0.68,12.89705882352941
1992-03-31,8.86,0.68,13.02941176470588
1992-04-01,8.72,0.68,12.823529411764707
1992-04-02,8.58,0.68,12.617647058823529
1992-04-03,9.1,0.68,13.38235294117647
1992-04-06,9.43,0.68,13.867647058823527
1992-04-07,9.05,0.68,13.308823529411764
1992-04-08,9.0,0.68,13.235294117647058
1992-04-09,9.1,0.68,13.38235294117647
1992-04-10,9.05,0.68,13.308823529411764
1992-04-13,9.15,0.68,13.455882352941176
1992-04-14,9.15,0.68,13.455882352941176
1992-04-15,9.24,0.68,13.588235294117647
1992-04-16,9.24,0.68,13.588235294117647
1992-04-20,8.86,0.68,13.02941176470588
1992-04-21,9.0,0.68,13.235294117647058
1992-04-22,8.77,0.68,12.89705882352941
1992-04-23,8.81,0.68,12.955882352941176
1992-04-24,8.96,0.68,13.176470588235295
1992-04-27,9.2,0.68,13.52941176470588
1992-04-28,9.39,0.68,13.808823529411764
1992-04-29,9.2,0.68,13.52941176470588
1992-04-30,9.48,0.68,13.941176470588236
1992-05-01,9.39,0.68,13.808823529411764
1992-05-04,9.48,0.68,13.941176470588236
1992-05-05,9.62,0.68,14.14705882352941
1992-05-06,9.62,0.68,14.14705882352941
1992-05-07,9.58,0.68,14.088235294117647
1992-05-08,9.48,0.68,13.941176470588236
1992-05-11,9.53,0.68,14.014705882352938
1992-05-12,9.43,0.68,13.867647058823527
1992-05-13,9.34,0.68,13.735294117647058
1992-05-14,9.29,0.68,13.661764705882351
1992-05-15,9.29,0.68,13.661764705882351
1992-05-18,9.43,0.68,13.867647058823527
1992-05-19,9.43,0.68,13.867647058823527
1992-05-20,9.39,0.68,13.808823529411764
1992-05-21,9.48,0.68,13.941176470588236
1992-05-22,9.58,0.68,14.088235294117647
1992-05-26,10.15,0.68,14.926470588235293
1992-05-27,9.86,0.68,14.499999999999998
1992-05-28,9.96,0.68,14.647058823529411
1992-05-29,9.77,0.68,14.367647058823527
1992-06-01,9.81,0.68,14.426470588235293
1992-06-02,9.67,0.68,14.220588235294116
1992-06-03,9.86,0.68,14.499999999999998
1992-06-04,9.86,0.68,14.499999999999998
1992-06-05,10.01,0.68,14.720588235294116
1992-06-08,10.01,0.68,14.720588235294116
1992-06-09,10.2,0.68,14.999999999999998
1992-06-10,10.1,0.68,14.852941176470587
1992-06-11,10.15,0.68,14.926470588235293
1992-06-12,10.1,0.68,14.852941176470587
1992-06-15,9.96,0.68,14.647058823529411
1992-06-16,9.86,0.68,14.499999999999998
1992-06-17,9.81,0.68,14.426470588235293
1992-06-18,9.53,0.68,14.014705882352938
1992-06-19,9.81,0.68,14.426470588235293
1992-06-22,9.62,0.68,14.14705882352941
1992-06-23,9.77,0.68,14.367647058823527
1992-06-24,9.72,0.68,14.294117647058824
1992-06-25,9.67,0.68,14.220588235294116
1992-06-26,9.53,0.68,14.014705882352938
1992-06-29,9.53,0.68,14.014705882352938
1992-06-30,9.24,0.68,13.588235294117647
1992-07-01,9.34,0.68,13.735294117647058
1992-07-02,9.48,0.68,13.941176470588236
1992-07-06,9.53,0.68,14.014705882352938
1992-07-07,9.86,0.68,14.499999999999998
1992-07-08,10.15,0.68,14.926470588235293
1992-07-09,10.1,0.68,14.852941176470587
1992-07-10,10.24,0.68,15.058823529411764
1992-07-13,10.15,0.68,14.926470588235293
1992-07-14,10.34,0.68,15.205882352941176
1992-07-15,10.1,0.68,14.852941176470587
1992-07-16,10.2,0.68,14.999999999999998
1992-07-17,10.2,0.68,14.999999999999998
1992-07-20,10.29,0.68,15.132352941176467
1992-07-21,10.24,0.68,15.058823529411764
1992-07-22,10.34,0.68,15.205882352941176
1992-07-23,10.39,0.68,15.279411764705882
1992-07-24,10.29,0.68,15.132352941176467
1992-07-27,10.15,0.68,14.926470588235293
1992-07-28,10.24,0.68,15.058823529411764
1992-07-29,10.48,0.68,15.411764705882353
1992-07-30,10.58,0.68,15.558823529411764
1992-07-31,10.58,0.68,15.558823529411764
1992-08-03,10.58,0.68,15.558823529411764
1992-08-04,10.39,0.68,15.279411764705882
1992-08-05,10.43,0.68,15.338235294117645
1992-08-06,10.2,0.68,14.999999999999998
1992-08-07,10.39,0.68,15.279411764705882
1992-08-10,10.39,0.68,15.279411764705882
1992-08-11,10.67,0.68,15.691176470588234
1992-08-12,10.67,0.68,15.691176470588234
1992-08-13,10.82,0.68,15.911764705882351
1992-08-14,10.86,0.68,15.970588235294116
1992-08-17,10.91,0.68,16.044117647058822
1992-08-18,10.96,0.68,16.11764705882353
1992-08-19,10.96,0.68,16.11764705882353
1992-08-20,10.82,0.68,15.911764705882351
1992-08-21,10.67,0.68,15.691176470588234
1992-08-24,10.62,0.68,15.617647058823527
1992-08-25,10.62,0.68,15.617647058823527
1992-08-26,10.62,0.68,15.617647058823527
1992-08-27,10.72,0.68,15.76470588235294
1992-08-28,10.48,0.68,15.411764705882353
1992-08-31,10.58,0.68,15.558823529411764
1992-09-01,10.48,0.68,15.411764705882353
1992-09-02,10.53,0.68,15.485294117647056
1992-09-03,10.62,0.68,15.617647058823527
1992-09-04,10.62,0.68,15.617647058823527
1992-09-08,10.58,0.68,15.558823529411764
1992-09-09,10.53,0.68,15.485294117647056
1992-09-10,10.77,0.68,15.838235294117645
1992-09-11,10.72,0.68,15.76470588235294
1992-09-14,10.67,0.68,15.691176470588234
1992-09-15,10.53,0.68,15.485294117647056
1992-09-16,10.62,0.68,15.617647058823527
1992-09-17,10.62,0.68,15.617647058823527
1992-09-18,10.29,0.68,15.132352941176467
1992-09-21,10.34,0.68,15.205882352941176
1992-09-22,10.43,0.68,15.338235294117645
1992-09-23,10.72,0.68,15.76470588235294
1992-09-24,10.62,0.68,15.617647058823527
1992-09-25,10.53,0.68,15.485294117647056
1992-09-28,10.67,0.68,15.691176470588234
1992-09-29,10.67,0.68,15.691176470588234
1992-09-30,10.48,0.68,15.411764705882353
1992-10-01,10.53,0.68,15.485294117647056
1992-10-02,10.48,0.68,15.411764705882353
1992-10-05,10.43,0.68,15.338235294117645
1992-10-06,10.29,0.68,15.132352941176467
1992-10-07,10.05,0.68,14.779411764705882
1992-10-08,9.43,0.68,13.867647058823527
1992-10-09,9.15,0.68,13.455882352941176
1992-10-12,9.24,0.68,13.588235294117647
1992-10-13,9.43,0.68,13.867647058823527
1992-10-14,9.43,0.68,13.867647058823527
1992-10-15,9.53,0.68,14.014705882352938
1992-10-16,9.77,0.68,14.367647058823527
1992-10-19,9.91,0.68,14.573529411764705
1992-10-20,9.67,0.68,14.220588235294116
1992-10-21,9.67,0.68,14.220588235294116
1992-10-22,9.39,0.68,13.808823529411764
1992-10-23,9.72,0.68,14.294117647058824
1992-10-26,9.77,0.68,14.367647058823527
1992-10-27,9.62,0.68,14.14705882352941
1992-10-28,9.62,0.68,14.14705882352941
1992-10-29,9.62,0.68,14.14705882352941
1992-10-30,9.53,0.68,14.014705882352938
1992-11-02,9.43,0.68,13.867647058823527
1992-11-03,9.1,0.68,13.38235294117647
1992-11-04,9.05,0.68,13.308823529411764
1992-11-05,9.24,0.68,13.588235294117647
1992-11-06,9.2,0.68,13.52941176470588
1992-11-09,9.24,0.68,13.588235294117647
1992-11-10,9.2,0.68,13.52941176470588
1992-11-11,9.39,0.68,13.808823529411764
1992-11-12,9.2,0.68,13.52941176470588
1992-11-13,9.15,0.68,13.455882352941176
1992-11-16,9.05,0.68,13.308823529411764
1992-11-17,9.15,0.68,13.455882352941176
1992-11-18,9.15,0.68,13.455882352941176
1992-11-19,9.15,0.68,13.455882352941176
1992-11-20,9.24,0.68,13.588235294117647
1992-11-23,9.15,0.68,13.455882352941176
1992-11-24,8.96,0.68,13.176470588235295
1992-11-25,9.05,0.68,13.308823529411764
1992-11-27,9.05,0.68,13.308823529411764
1992-11-30,9.15,0.68,13.455882352941176
1992-12-01,9.1,0.68,13.38235294117647
1992-12-02,8.86,0.68,13.02941176470588
1992-12-03,8.86,0.68,13.02941176470588
1992-12-04,8.96,0.68,13.176470588235295
1992-12-07,9.2,0.68,13.52941176470588
1992-12-08,9.29,0.68,13.661764705882351
1992-12-09,9.2,0.68,13.52941176470588
1992-12-10,9.24,0.68,13.588235294117647
1992-12-11,9.29,0.68,13.661764705882351
1992-12-14,9.34,0.68,13.735294117647058
1992-12-15,9.24,0.68,13.588235294117647
1992-12-16,9.43,0.68,13.867647058823527
1992-12-17,9.48,0.68,13.941176470588236
1992-12-18,9.77,0.68,14.367647058823527
1992-12-21,9.67,0.68,14.220588235294116
1992-12-22,9.48,0.68,13.941176470588236
1992-12-23,9.67,0.68,14.220588235294116
1992-12-24,9.62,0.68,14.14705882352941
1992-12-28,9.48,0.68,13.941176470588236
1992-12-29,9.62,0.68,14.14705882352941
1992-12-30,9.48,0.68,13.941176470588236
1992-12-31,9.58,0.68,14.088235294117647
1993-01-04,9.62,0.68,14.14705882352941
1993-01-05,9.43,0.68,13.867647058823527
1993-01-06,9.53,0.68,14.014705882352938
1993-01-07,9.43,0.68,13.867647058823527
1993-01-08,9.43,0.68,13.867647058823527
1993-01-11,9.58,0.68,14.088235294117647
1993-01-12,9.39,0.68,13.808823529411764
1993-01-13,9.62,0.68,14.14705882352941
1993-01-14,9.53,0.68,14.014705882352938
1993-01-15,9.48,0.68,13.941176470588236
1993-01-18,9.48,0.68,13.941176470588236
1993-01-19,9.48,0.68,13.941176470588236
1993-01-20,9.43,0.68,13.867647058823527
1993-01-21,9.43,0.68,13.867647058823527
1993-01-22,9.39,0.68,13.808823529411764
1993-01-25,9.77,0.68,14.367647058823527
1993-01-26,9.86,0.68,14.499999999999998
1993-01-27,9.91,0.68,14.573529411764705
1993-01-28,10.1,0.68,14.852941176470587
1993-01-29,10.43,0.68,15.338235294117645
1993-02-01,10.43,0.68,15.338235294117645
1993-02-02,10.24,0.68,15.058823529411764
1993-02-03,10.24,0.68,15.058823529411764
1993-02-04,10.53,0.68,15.485294117647056
1993-02-05,10.77,0.68,15.838235294117645
1993-02-08,10.62,0.68,15.617647058823527
1993-02-09,10.62,0.68,15.617647058823527
1993-02-10,10.34,0.68,15.205882352941176
1993-02-11,10.58,0.68,15.558823529411764
1993-02-12,10.2,0.68,14.999999999999998
1993-02-16,10.2,0.68,14.999999999999998
1993-02-17,10.1,0.68,14.852941176470587
1993-02-18,10.05,0.68,14.779411764705882
1993-02-19,10.34,0.68,15.205882352941176
1993-02-22,10.62,0.68,15.617647058823527
1993-02-23,10.91,0.68,16.044117647058822
1993-02-24,10.82,0.68,15.911764705882351
1993-02-25,10.58,0.68,15.558823529411764
1993-02-26,10.72,0.68,15.76470588235294
1993-03-01,10.91,0.68,16.044117647058822
1993-03-02,11.15,0.68,16.39705882352941
1993-03-03,11.15,0.68,16.39705882352941
1993-03-04,11.05,0.68,16.25
1993-03-05,11.01,0.68,16.191176470588236
1993-03-08,11.05,0.68,16.25
1993-03-09,10.86,0.68,15.970588235294116
1993-03-10,10.72,0.68,15.76470588235294
1993-03-11,10.67,0.68,15.691176470588234
1993-03-12,10.48,0.68,15.411764705882353
1993-03-15,10.72,0.68,15.76470588235294
1993-03-16,10.82,0.68,15.911764705882351
1993-03-17,10.72,0.68,15.76470588235294
1993-03-18,10.67,0.68,15.691176470588234
1993-03-19,10.67,0.68,15.691176470588234
1993-03-22,10.96,0.68,16.11764705882353
1993-03-23,10.91,0.68,16.044117647058822
1993-03-24,10.86,0.68,15.970588235294116
1993-03-25,11.1,0.68,16.323529411764703
1993-03-26,10.91,0.68,16.044117647058822
1993-03-29,11.05,0.68,16.25
1993-03-30,10.91,0.68,16.044117647058822
1993-03-31,10.72,0.68,15.76470588235294
1993-04-01,10.67,0.68,15.691176470588234
1993-04-02,10.91,0.68,16.044117647058822
1993-04-05,11.2,0.68,16.470588235294116
1993-04-06,11.15,0.68,16.39705882352941
1993-04-07,11.34,0.68,16.676470588235293
1993-04-08,11.43,0.68,16.808823529411764
1993-04-12,11.43,0.68,16.808823529411764
1993-04-13,11.72,0.68,17.235294117647058
1993-04-14,11.63,0.68,17.102941176470587
1993-04-15,11.34,0.68,16.676470588235293
1993-04-16,11.43,0.68,16.808823529411764
1993-04-19,11.63,0.68,17.102941176470587
1993-04-20,11.53,0.68,16.955882352941174
1993-04-21,10.96,0.68,16.11764705882353
1993-04-22,11.05,0.68,16.25
1993-04-23,11.24,0.68,16.52941176470588
1993-04-26,10.91,0.68,16.044117647058822
1993-04-27,10.62,0.68,15.617647058823527
1993-04-28,10.96,0.68,16.11764705882353
1993-04-29,11.2,0.68,16.470588235294116
1993-04-30,11.1,0.68,16.323529411764703
1993-05-03,11.15,0.68,16.39705882352941
1993-05-04,11.29,0.68,16.602941176470587
1993-05-05,11.05,0.68,16.25
1993-05-06,11.2,0.68,16.470588235294116
1993-05-07,11.29,0.68,16.602941176470587
1993-05-10,10.91,0.68,16.044117647058822
1993-05-11,10.91,0.68,16.044117647058822
1993-05-12,11.43,0.68,16.808823529411764
1993-05-13,11.29,0.68,16.602941176470587
1993-05-14,11.1,0.68,16.323529411764703
1993-05-17,11.43,0.68,16.808823529411764
1993-05-18,11.58,0.68,17.02941176470588
1993-05-19,11.43,0.68,16.808823529411764
1993-05-20,11.43,0.68,16.808823529411764
1993-05-21,11.39,0.68,16.75
1993-05-24,11.43,0.68,16.808823529411764
1993-05-25,11.48,0.68,16.88235294117647
1993-05-26,11.63,0.68,17.102941176470587
1993-05-27,11.82,0.68,17.38235294117647
1993-05-28,11.77,0.68,17.308823529411764
1993-06-01,12.01,0.68,17.66176470588235
1993-06-02,12.15,0.68,17.86764705882353
1993-06-03,12.24,0.68,18.0
1993-06-04,12.05,0.68,17.720588235294116
1993-06-07,12.05,0.68,17.720588235294116
1993-06-08,12.1,0.68,17.794117647058822
1993-06-09,12.05,0.68,17.720588235294116
1993-06-10,12.01,0.68,17.66176470588235
1993-06-11,11.43,0.68,16.808823529411764
1993-06-14,11.29,0.68,16.602941176470587
1993-06-15,11.24,0.68,16.52941176470588
1993-06-16,11.39,0.68,16.75
1993-06-17,11.39,0.68,16.75
1993-06-18,11.39,0.68,16.75
1993-06-21,11.48,0.68,16.88235294117647
1993-06-22,11.43,0.68,16.808823529411764
1993-06-23,11.05,0.68,16.25
1993-06-24,11.01,0.68,16.191176470588236
1993-06-25,10.96,0.68,16.11764705882353
1993-06-28,10.96,0.68,16.11764705882353
1993-06-29,11.05,0.68,16.25
1993-06-30,10.67,0.68,15.691176470588234
1993-07-01,11.01,0.68,16.191176470588236
1993-07-02,10.82,0.68,15.911764705882351
1993-07-06,10.91,0.68,16.044117647058822
1993-07-07,11.1,0.68,16.323529411764703
1993-07-08,11.29,0.68,16.602941176470587
1993-07-09,11.29,0.68,16.602941176470587
1993-07-12,11.24,0.68,16.52941176470588
1993-07-13,11.15,0.68,16.39705882352941
1993-07-14,11.24,0.68,16.52941176470588
1993-07-15,10.86,0.68,15.970588235294116
1993-07-16,10.96,0.68,16.11764705882353
1993-07-19,10.91,0.68,16.044117647058822
1993-07-20,10.91,0.68,16.044117647058822
1993-07-21,10.91,0.68,16.044117647058822
1993-07-22,10.96,0.68,16.11764705882353
1993-07-23,10.91,0.68,16.044117647058822
1993-07-26,11.43,0.68,16.808823529411764
1993-07-27,11.39,0.68,16.75
1993-07-28,11.63,0.68,17.102941176470587
1993-07-29,11.67,0.68,17.16176470588235
1993-07-30,11.72,0.68,17.235294117647058
1993-08-02,11.58,0.68,17.02941176470588
1993-08-03,11.58,0.68,17.02941176470588
1993-08-04,11.48,0.68,16.88235294117647
1993-08-05,11.2,0.68,16.470588235294116
1993-08-06,11.48,0.68,16.88235294117647
1993-08-09,11.67,0.68,17.16176470588235
1993-08-10,11.82,0.68,17.38235294117647
1993-08-11,11.77,0.68,17.308823529411764
1993-08-12,11.91,0.68,17.51470588235294
1993-08-13,12.01,0.68,17.66176470588235
1993-08-16,12.05,0.68,17.720588235294116
1993-08-17,11.96,0.68,17.58823529411765
1993-08-18,12.05,0.68,17.720588235294116
1993-08-19,12.15,0.68,17.86764705882353
1993-08-20,12.2,0.68,17.941176470588232
1993-08-23,12.1,0.68,17.794117647058822
1993-08-24,12.44,0.68,18.294117647058822
1993-08-25,12.53,0.68,18.426470588235293
1993-08-26,12.67,0.68,18.632352941176467
1993-08-27,12.48,0.68,18.352941176470587
1993-08-30,12.48,0.68,18.352941176470587
