date,ALLE,ALLE_EPS,PE Ratio
2018-12-13,87.44,1.22,71.67213114754098
2018-12-14,86.35,1.22,70.77868852459017
2018-12-17,83.67,1.22,68.58196721311475
2018-12-18,84.31,1.22,69.10655737704919
2018-12-19,81.98,1.22,67.19672131147541
2018-12-20,80.41,1.22,65.90983606557377
2018-12-21,78.54,1.22,64.37704918032787
2018-12-24,75.41,1.22,61.81147540983606
2018-12-26,78.61,1.22,64.4344262295082
2018-12-27,79.3,1.22,65.0
2018-12-28,78.55,1.22,64.38524590163934
2018-12-31,79.71,1.22,65.33606557377048
2019-01-02,81.05,1.22,66.43442622950819
2019-01-03,79.68,1.22,65.31147540983608
2019-01-04,79.5,1.22,65.1639344262295
2019-01-07,80.33,1.22,65.84426229508196
2019-01-08,81.44,1.22,66.75409836065573
2019-01-09,82.35,1.22,67.5
2019-01-10,82.2,1.22,67.37704918032787
2019-01-11,82.07,1.22,67.27049180327869
2019-01-14,81.77,1.22,67.02459016393442
2019-01-15,81.75,1.22,67.00819672131148
2019-01-16,81.01,1.22,66.4016393442623
2019-01-17,81.76,1.22,67.01639344262296
2019-01-18,83.51,1.22,68.45081967213115
2019-01-22,82.18,1.22,67.36065573770493
2019-01-23,82.43,1.22,67.56557377049181
2019-01-24,83.0,1.22,68.0327868852459
2019-01-25,84.19,1.22,69.00819672131148
2019-01-28,84.28,1.22,69.08196721311475
2019-01-29,85.03,1.22,69.69672131147541
2019-01-30,85.91,1.22,70.41803278688525
2019-01-31,85.86,1.22,70.37704918032787
2019-02-01,86.75,1.22,71.10655737704919
2019-02-04,87.28,1.22,71.54098360655738
2019-02-05,89.1,1.22,73.0327868852459
2019-02-06,89.64,1.22,73.47540983606558
2019-02-07,90.74,1.22,74.37704918032787
2019-02-08,91.39,1.22,74.90983606557377
2019-02-11,91.51,1.22,75.00819672131148
2019-02-12,93.04,1.22,76.26229508196722
2019-02-13,93.77,1.22,76.86065573770492
2019-02-14,91.68,1.22,75.14754098360656
2019-02-15,91.56,1.22,75.04918032786885
2019-02-19,88.02,1.4,62.871428571428574
2019-02-20,87.95,1.4,62.82142857142858
2019-02-21,88.23,1.4,63.02142857142858
2019-02-22,89.7,1.4,64.07142857142858
2019-02-25,88.7,1.4,63.35714285714286
2019-02-26,88.64,1.4,63.31428571428572
2019-02-27,90.43,1.4,64.59285714285716
2019-02-28,89.96,1.4,64.25714285714285
2019-03-01,91.2,1.4,65.14285714285715
2019-03-04,90.19,1.4,64.42142857142858
2019-03-05,89.94,1.4,64.24285714285715
2019-03-06,89.44,1.4,63.885714285714286
2019-03-07,87.97,1.4,62.83571428571429
2019-03-08,87.98,1.4,62.84285714285715
2019-03-11,88.58,1.4,63.27142857142857
2019-03-12,88.81,1.4,63.43571428571429
2019-03-13,89.64,1.4,64.02857142857144
2019-03-14,88.77,1.4,63.40714285714286
2019-03-15,88.41,1.4,63.15
2019-03-18,88.9,1.4,63.50000000000001
2019-03-19,88.71,1.4,63.364285714285714
2019-03-20,87.74,1.4,62.67142857142857
2019-03-21,88.9,1.4,63.50000000000001
2019-03-22,87.22,1.4,62.300000000000004
2019-03-25,87.45,1.4,62.46428571428572
2019-03-26,88.42,1.4,63.157142857142865
2019-03-27,88.2,1.4,63.00000000000001
2019-03-28,89.82,1.4,64.15714285714286
2019-03-29,90.71,1.4,64.79285714285714
2019-04-01,92.64,1.4,66.17142857142858
2019-04-02,92.42,1.4,66.01428571428572
2019-04-03,93.49,1.4,66.77857142857142
2019-04-04,94.12,1.4,67.22857142857144
2019-04-05,94.92,1.4,67.80000000000001
2019-04-08,94.4,1.4,67.42857142857143
2019-04-09,93.49,1.4,66.77857142857142
2019-04-10,93.33,1.4,66.66428571428571
2019-04-11,93.77,1.4,66.97857142857143
2019-04-12,94.57,1.4,67.55
2019-04-15,94.07,1.4,67.19285714285714
2019-04-16,93.9,1.4,67.07142857142858
2019-04-17,93.9,1.4,67.07142857142858
2019-04-18,93.75,1.4,66.96428571428572
2019-04-22,93.96,1.4,67.11428571428571
2019-04-23,95.99,1.4,68.56428571428572
2019-04-24,95.5,1.4,68.21428571428572
2019-04-25,96.56,0.85,113.60000000000001
2019-04-26,98.31,0.85,115.65882352941178
2019-04-29,98.41,0.85,115.7764705882353
2019-04-30,99.23,0.85,116.74117647058824
2019-05-01,99.04,0.85,116.51764705882354
2019-05-02,98.92,0.85,116.37647058823529
2019-05-03,102.19,0.85,120.2235294117647
2019-05-06,101.23,0.85,119.09411764705884
2019-05-07,99.36,0.85,116.89411764705882
2019-05-08,99.62,0.85,117.2
2019-05-09,100.1,0.85,117.76470588235294
2019-05-10,100.28,0.85,117.9764705882353
2019-05-13,99.07,0.85,116.55294117647058
2019-05-14,99.4,0.85,116.94117647058825
2019-05-15,100.43,0.85,118.1529411764706
2019-05-16,101.87,0.85,119.84705882352942
2019-05-17,100.47,0.85,118.2
2019-05-20,99.98,0.85,117.62352941176471
2019-05-21,101.48,0.85,119.38823529411765
2019-05-22,99.93,0.85,117.56470588235295
2019-05-23,99.1,0.85,116.58823529411764
2019-05-24,99.28,0.85,116.80000000000001
2019-05-28,98.82,0.85,116.25882352941176
2019-05-29,97.79,0.85,115.04705882352943
2019-05-30,99.48,0.85,117.03529411764707
2019-05-31,97.05,0.85,114.17647058823529
2019-06-03,99.6,0.85,117.17647058823529
2019-06-04,100.42,0.85,118.14117647058823
2019-06-05,103.31,0.85,121.54117647058824
2019-06-06,103.7,0.85,122.0
2019-06-07,104.14,0.85,122.51764705882353
2019-06-10,105.54,0.85,124.16470588235295
2019-06-11,105.0,0.85,123.52941176470588
2019-06-12,104.54,0.85,122.98823529411766
2019-06-13,105.31,0.85,123.89411764705883
2019-06-14,106.02,0.85,124.72941176470589
2019-06-17,104.65,0.85,123.11764705882354
2019-06-18,106.15,0.85,124.88235294117648
2019-06-19,107.16,0.85,126.07058823529411
2019-06-20,108.26,0.85,127.36470588235295
2019-06-21,107.84,0.85,126.87058823529412
2019-06-24,107.89,0.85,126.92941176470589
2019-06-25,107.57,0.85,126.55294117647058
2019-06-26,107.59,0.85,126.5764705882353
2019-06-27,108.77,0.85,127.96470588235294
2019-06-28,110.55,0.85,130.05882352941177
2019-07-01,111.52,0.85,131.2
2019-07-02,110.26,0.85,129.71764705882353
2019-07-03,110.51,0.85,130.01176470588237
2019-07-05,110.99,0.85,130.57647058823528
2019-07-08,109.98,0.85,129.38823529411766
2019-07-09,110.17,0.85,129.61176470588236
2019-07-10,109.32,0.85,128.61176470588234
2019-07-11,109.27,0.85,128.5529411764706
2019-07-12,110.44,0.85,129.9294117647059
2019-07-15,110.76,0.85,130.30588235294118
2019-07-16,110.78,0.85,130.3294117647059
2019-07-17,108.82,0.85,128.0235294117647
2019-07-18,109.44,0.85,128.75294117647059
2019-07-19,107.59,0.85,126.5764705882353
2019-07-22,108.02,0.85,127.08235294117647
2019-07-23,108.83,0.85,128.03529411764706
2019-07-24,108.22,0.85,127.31764705882352
2019-07-25,104.81,1.16,90.35344827586208
2019-07-26,105.26,1.16,90.74137931034484
2019-07-29,103.7,1.16,89.39655172413794
2019-07-30,104.27,1.16,89.88793103448276
2019-07-31,103.54,1.16,89.25862068965519
2019-08-01,102.48,1.16,88.3448275862069
2019-08-02,101.83,1.16,87.7844827586207
2019-08-05,99.68,1.16,85.93103448275863
2019-08-06,99.83,1.16,86.0603448275862
2019-08-07,98.33,1.16,84.76724137931035
2019-08-08,99.15,1.16,85.47413793103449
2019-08-09,98.73,1.16,85.11206896551725
2019-08-12,97.0,1.16,83.62068965517241
2019-08-13,97.46,1.16,84.01724137931035
2019-08-14,94.08,1.16,81.10344827586208
2019-08-15,94.72,1.16,81.65517241379311
2019-08-16,95.43,1.16,82.26724137931036
2019-08-19,96.55,1.16,83.23275862068967
2019-08-20,95.0,1.16,81.89655172413794
2019-08-21,95.46,1.16,82.29310344827586
2019-08-22,95.69,1.16,82.49137931034483
2019-08-23,93.42,1.16,80.5344827586207
2019-08-26,94.02,1.16,81.05172413793103
2019-08-27,93.77,1.16,80.83620689655173
2019-08-28,94.29,1.16,81.2844827586207
2019-08-29,95.8,1.16,82.58620689655173
2019-08-30,96.27,1.16,82.99137931034483
2019-09-03,95.33,1.16,82.18103448275862
2019-09-04,96.76,1.16,83.41379310344828
2019-09-05,98.62,1.16,85.01724137931035
2019-09-06,98.95,1.16,85.30172413793105
2019-09-09,97.94,1.16,84.43103448275862
2019-09-10,98.26,1.16,84.70689655172414
2019-09-11,99.93,1.16,86.14655172413794
2019-09-12,100.33,1.16,86.49137931034483
2019-09-13,102.24,1.16,88.13793103448276
2019-09-16,102.13,1.16,88.04310344827586
2019-09-17,101.56,1.16,87.55172413793105
2019-09-18,102.31,1.16,88.19827586206897
2019-09-19,102.13,1.16,88.04310344827586
2019-09-20,101.57,1.16,87.5603448275862
2019-09-23,101.16,1.16,87.20689655172414
2019-09-24,101.59,1.16,87.57758620689656
2019-09-25,101.85,1.16,87.80172413793103
2019-09-26,102.66,1.16,88.5
2019-09-27,102.5,1.16,88.36206896551725
2019-09-30,103.65,1.16,89.35344827586208
2019-10-01,101.1,1.16,87.15517241379311
2019-10-02,100.24,1.16,86.41379310344827
2019-10-03,101.1,1.16,87.15517241379311
2019-10-04,103.32,1.16,89.06896551724138
2019-10-07,102.58,1.16,88.43103448275862
2019-10-08,102.33,1.16,88.21551724137932
2019-10-09,101.04,1.16,87.10344827586208
2019-10-10,100.7,1.16,86.81034482758622
2019-10-11,101.46,1.16,87.46551724137932
2019-10-14,100.45,1.16,86.5948275862069
2019-10-15,101.79,1.16,87.75000000000001
2019-10-16,103.41,1.16,89.14655172413794
2019-10-17,104.13,1.16,89.76724137931035
2019-10-18,103.95,1.16,89.61206896551725
2019-10-21,105.03,1.16,90.54310344827587
2019-10-22,105.25,1.16,90.73275862068967
2019-10-23,104.37,1.16,89.97413793103449
2019-10-24,113.66,1.41,80.60992907801419
2019-10-25,113.33,1.41,80.3758865248227
2019-10-28,115.32,1.41,81.7872340425532
2019-10-29,115.43,1.41,81.86524822695037
2019-10-30,116.51,1.41,82.63120567375887
2019-10-31,116.04,1.41,82.29787234042554
2019-11-01,118.19,1.41,83.822695035461
2019-11-04,118.13,1.41,83.78014184397163
2019-11-05,117.1,1.41,83.04964539007092
2019-11-06,116.58,1.41,82.68085106382979
2019-11-07,115.27,1.41,81.7517730496454
2019-11-08,115.65,1.41,82.0212765957447
2019-11-11,115.66,1.41,82.02836879432624
2019-11-12,114.7,1.41,81.34751773049646
2019-11-13,116.72,1.41,82.78014184397163
2019-11-14,117.19,1.41,83.11347517730496
2019-11-15,119.12,1.41,84.4822695035461
2019-11-18,118.41,1.41,83.97872340425532
2019-11-19,119.21,1.41,84.54609929078015
2019-11-20,117.5,1.41,83.33333333333334
2019-11-21,118.52,1.41,84.05673758865248
2019-11-22,119.05,1.41,84.43262411347519
2019-11-25,119.81,1.41,84.97163120567376
2019-11-26,122.16,1.41,86.63829787234043
2019-11-27,121.56,1.41,86.21276595744682
2019-11-29,120.03,1.41,85.1276595744681
2019-12-02,120.36,1.41,85.36170212765958
2019-12-03,120.18,1.41,85.2340425531915
2019-12-04,121.79,1.41,86.3758865248227
2019-12-05,122.3,1.41,86.73758865248227
2019-12-06,122.99,1.41,87.22695035460993
2019-12-09,124.09,1.41,88.00709219858157
2019-12-10,124.09,1.41,88.00709219858157
2019-12-11,125.69,1.41,89.1418439716312
2019-12-12,124.47,1.41,88.27659574468086
2019-12-13,123.01,1.41,87.24113475177306
2019-12-16,121.66,1.41,86.28368794326241
2019-12-17,123.53,1.41,87.60992907801419
2019-12-18,123.61,1.41,87.66666666666667
2019-12-19,123.68,1.41,87.71631205673759
2019-12-20,124.2,1.41,88.08510638297874
2019-12-23,123.42,1.41,87.53191489361703
2019-12-24,123.87,1.41,87.85106382978724
2019-12-26,124.64,1.41,88.39716312056738
2019-12-27,124.59,1.41,88.36170212765958
2019-12-30,124.12,1.41,88.02836879432625
2019-12-31,124.54,1.41,88.32624113475178
2020-01-02,125.39,1.41,88.9290780141844
2020-01-03,123.84,1.41,87.82978723404256
2020-01-06,123.61,1.41,87.66666666666667
2020-01-07,122.13,1.41,86.61702127659575
2020-01-08,122.65,1.41,86.9858156028369
2020-01-09,122.87,1.41,87.14184397163122
2020-01-10,123.43,1.41,87.53900709219859
2020-01-13,124.65,1.41,88.40425531914894
2020-01-14,124.72,1.41,88.45390070921987
2020-01-15,125.32,1.41,88.87943262411348
2020-01-16,128.51,1.41,91.1418439716312
2020-01-17,128.05,1.41,90.81560283687945
2020-01-21,127.14,1.41,90.17021276595746
2020-01-22,129.45,1.41,91.80851063829788
2020-01-23,129.8,1.41,92.0567375886525
2020-01-24,128.0,1.41,90.78014184397163
2020-01-27,127.67,1.41,90.54609929078015
2020-01-28,129.44,1.41,91.80141843971631
2020-01-29,130.82,1.41,92.78014184397163
2020-01-30,130.66,1.41,92.66666666666667
2020-01-31,129.32,1.41,91.71631205673759
2020-02-03,132.18,1.41,93.74468085106383
2020-02-04,135.25,1.41,95.92198581560284
2020-02-05,133.28,1.41,94.52482269503547
2020-02-06,132.41,1.41,93.90780141843972
2020-02-07,134.04,1.41,95.06382978723404
2020-02-10,136.38,1.41,96.72340425531915
2020-02-11,137.89,1.41,97.79432624113475
2020-02-12,138.57,1.41,98.27659574468085
2020-02-13,136.83,1.41,97.04255319148938
2020-02-14,138.9,1.41,98.51063829787235
2020-02-18,134.36,0.87,154.4367816091954
2020-02-19,131.16,0.87,150.75862068965517
2020-02-20,129.85,0.87,149.25287356321837
2020-02-21,128.58,0.87,147.79310344827587
2020-02-24,126.95,0.87,145.91954022988506
2020-02-25,124.0,0.87,142.5287356321839
2020-02-26,123.66,0.87,142.13793103448276
2020-02-27,118.18,0.87,135.83908045977012
2020-02-28,114.99,0.87,132.17241379310343
2020-03-02,120.86,0.87,138.91954022988506
2020-03-03,119.34,0.87,137.17241379310346
2020-03-04,124.35,0.87,142.9310344827586
2020-03-05,122.65,0.87,140.97701149425288
2020-03-06,119.8,0.87,137.70114942528735
2020-03-09,115.0,0.87,132.183908045977
2020-03-10,118.39,0.87,136.08045977011494
2020-03-11,114.78,0.87,131.93103448275863
2020-03-12,103.39,0.87,118.83908045977012
2020-03-13,111.81,0.87,128.51724137931035
2020-03-16,97.71,0.87,112.3103448275862
2020-03-17,102.6,0.87,117.93103448275862
2020-03-18,96.68,0.87,111.1264367816092
2020-03-19,94.16,0.87,108.22988505747126
2020-03-20,82.84,0.87,95.2183908045977
2020-03-23,78.6,0.87,90.34482758620689
2020-03-24,84.92,0.87,97.60919540229885
2020-03-25,89.45,0.87,102.816091954023
2020-03-26,96.78,0.87,111.24137931034483
2020-03-27,91.62,0.87,105.3103448275862
2020-03-30,95.01,0.87,109.20689655172414
2020-03-31,92.02,0.87,105.77011494252874
2020-04-01,84.59,0.87,97.22988505747126
2020-04-02,84.42,0.87,97.0344827586207
2020-04-03,84.04,0.87,96.59770114942529
2020-04-06,94.49,0.87,108.60919540229885
2020-04-07,92.75,0.87,106.60919540229885
2020-04-08,94.65,0.87,108.79310344827587
2020-04-09,95.36,0.87,109.60919540229885
2020-04-13,95.77,0.87,110.08045977011494
2020-04-14,97.92,0.87,112.55172413793103
2020-04-15,94.46,0.87,108.57471264367815
2020-04-16,93.98,0.87,108.02298850574714
2020-04-17,97.63,0.87,112.2183908045977
2020-04-20,93.95,0.87,107.98850574712644
2020-04-21,90.76,0.87,104.32183908045978
2020-04-22,92.97,0.87,106.86206896551724
2020-04-23,95.13,0.0,inf
2020-04-24,96.57,0.0,inf
2020-04-27,99.07,0.0,inf
2020-04-28,101.62,0.0,inf
2020-04-29,102.36,0.0,inf
2020-04-30,100.54,0.0,inf
2020-05-01,97.48,0.0,inf
2020-05-04,94.76,0.0,inf
2020-05-05,96.74,0.0,inf
2020-05-06,97.99,0.0,inf
2020-05-07,100.14,0.0,inf
2020-05-08,102.27,0.0,inf
2020-05-11,101.68,0.0,inf
2020-05-12,99.72,0.0,inf
2020-05-13,93.66,0.0,inf
2020-05-14,93.57,0.0,inf
2020-05-15,92.94,0.0,inf
2020-05-18,95.88,0.0,inf
2020-05-19,94.25,0.0,inf
2020-05-20,97.34,0.0,inf
2020-05-21,94.0,0.0,inf
2020-05-22,94.29,0.0,inf
2020-05-26,97.64,0.0,inf
2020-05-27,99.03,0.0,inf
2020-05-28,99.91,0.0,inf
2020-05-29,99.7,0.0,inf
2020-06-01,100.65,0.0,inf
2020-06-02,100.01,0.0,inf
2020-06-03,105.04,0.0,inf
2020-06-04,106.09,0.0,inf
2020-06-05,115.35,0.0,inf
2020-06-08,115.54,0.0,inf
2020-06-09,112.29,0.0,inf
2020-06-10,109.02,0.0,inf
2020-06-11,101.56,0.0,inf
2020-06-12,102.41,0.0,inf
2020-06-15,102.650002,0.0,inf
2020-06-16,104.529999,0.0,inf
2020-06-17,104.25,0.0,inf
2020-06-18,102.989998,0.0,inf
2020-06-19,102.739998,0.0,inf
2020-06-22,102.699997,0.0,inf
2020-06-23,102.660004,0.0,inf
2020-06-24,97.830002,0.0,inf
2020-06-25,98.0,0.0,inf
2020-06-26,97.050003,0.0,inf
2020-06-29,99.790001,0.0,inf
2020-06-30,102.220001,0.0,inf
2020-07-01,101.889999,0.0,inf
2020-07-02,102.389999,0.0,inf
2020-07-06,103.970001,0.0,inf
2020-07-07,102.050003,0.0,inf
2020-07-08,102.489998,0.0,inf
2020-07-09,100.529999,0.0,inf
2020-07-10,101.510002,0.0,inf
2020-07-13,101.75,0.0,inf
2020-07-14,104.239998,0.0,inf
2020-07-15,106.800003,0.0,inf
2020-07-16,107.410004,0.0,inf
2020-07-17,106.849998,0.0,inf
2020-07-20,107.529999,0.0,inf
2020-07-21,109.82,0.0,inf
2020-07-22,111.599998,0.0,inf
2020-07-23,102.559998,0.8,128.1999975
2020-07-24,101.019997,0.8,126.27499625
2020-07-27,101.389999,0.8,126.73749875
2020-07-28,98.510002,0.8,123.1375025
2020-07-29,98.220001,0.8,122.77500124999999
2020-07-30,97.580002,0.8,121.97500249999999
2020-07-31,99.459999,0.8,124.32499874999999
2020-08-03,100.449997,0.8,125.56249625
2020-08-04,99.410004,0.8,124.26250499999999
2020-08-05,100.440002,0.8,125.5500025
2020-08-06,99.220001,0.8,124.02500124999999
