date,WBA,WBA_EPS,PE Ratio
1998-05-08,17.5,0.0,inf
1998-05-11,17.78,0.0,inf
1998-05-12,17.91,0.0,inf
1998-05-13,18.0,0.0,inf
1998-05-14,18.09,0.0,inf
1998-05-15,17.75,0.0,inf
1998-05-18,17.53,0.0,inf
1998-05-19,17.5,0.0,inf
1998-05-20,17.5,0.0,inf
1998-05-21,17.5,0.0,inf
1998-05-22,17.44,0.0,inf
1998-05-26,17.03,0.0,inf
1998-05-27,17.03,0.0,inf
1998-05-28,17.53,0.0,inf
1998-05-29,17.59,0.0,inf
1998-06-01,18.09,0.0,inf
1998-06-02,18.31,0.0,inf
1998-06-03,18.56,0.0,inf
1998-06-04,19.03,0.0,inf
1998-06-05,19.0,0.0,inf
1998-06-08,19.91,0.0,inf
1998-06-09,19.72,0.0,inf
1998-06-10,19.84,0.0,inf
1998-06-11,19.66,0.0,inf
1998-06-12,19.5,0.0,inf
1998-06-15,19.56,0.0,inf
1998-06-16,19.25,0.0,inf
1998-06-17,19.91,0.0,inf
1998-06-18,19.94,0.0,inf
1998-06-19,19.91,0.0,inf
1998-06-22,20.06,0.0,inf
1998-06-23,20.16,0.0,inf
1998-06-24,20.22,0.0,inf
1998-06-25,20.19,0.0,inf
1998-06-26,20.22,0.0,inf
1998-06-29,20.63,0.0,inf
1998-06-30,20.66,0.0,inf
1998-07-01,21.22,0.0,inf
1998-07-02,21.03,0.0,inf
1998-07-06,21.91,0.0,inf
1998-07-07,23.16,0.0,inf
1998-07-08,23.31,0.0,inf
1998-07-09,22.66,0.0,inf
1998-07-10,23.16,0.0,inf
1998-07-13,23.06,0.0,inf
1998-07-14,23.13,0.0,inf
1998-07-15,23.09,0.0,inf
1998-07-16,23.63,0.0,inf
1998-07-17,23.69,0.0,inf
1998-07-20,23.88,0.0,inf
1998-07-21,23.53,0.0,inf
1998-07-22,23.81,0.0,inf
1998-07-23,22.91,0.0,inf
1998-07-24,22.84,0.0,inf
1998-07-27,22.78,0.0,inf
1998-07-28,22.19,0.0,inf
1998-07-29,21.78,0.0,inf
1998-07-30,22.13,0.0,inf
1998-07-31,21.59,0.0,inf
1998-08-03,21.97,0.0,inf
1998-08-04,21.5,0.0,inf
1998-08-05,21.47,0.0,inf
1998-08-06,22.16,0.0,inf
1998-08-07,22.44,0.0,inf
1998-08-10,22.56,0.0,inf
1998-08-11,22.59,0.0,inf
1998-08-12,22.81,0.0,inf
1998-08-13,22.84,0.0,inf
1998-08-14,22.56,0.0,inf
1998-08-17,22.53,0.0,inf
1998-08-18,23.16,0.0,inf
1998-08-19,22.81,0.0,inf
1998-08-20,22.94,0.0,inf
1998-08-21,23.34,0.0,inf
1998-08-24,23.63,0.0,inf
1998-08-25,24.44,0.0,inf
1998-08-26,24.47,0.0,inf
1998-08-27,23.31,0.0,inf
1998-08-28,22.31,0.0,inf
1998-08-31,19.19,0.0,inf
1998-09-01,21.38,0.0,inf
1998-09-02,20.78,0.0,inf
1998-09-03,20.63,0.0,inf
1998-09-04,20.38,0.0,inf
1998-09-08,22.38,0.0,inf
1998-09-09,22.0,0.0,inf
1998-09-10,20.97,0.0,inf
1998-09-11,21.94,0.0,inf
1998-09-14,21.69,0.0,inf
1998-09-15,22.09,0.0,inf
1998-09-16,22.25,0.0,inf
1998-09-17,22.5,0.0,inf
1998-09-18,23.0,0.0,inf
1998-09-21,22.59,0.0,inf
1998-09-22,23.13,0.0,inf
1998-09-23,24.13,0.0,inf
1998-09-24,23.84,0.0,inf
1998-09-25,23.84,0.0,inf
1998-09-28,23.41,0.0,inf
1998-09-29,23.0,0.0,inf
1998-09-30,22.03,0.0,inf
1998-10-01,20.94,0.0,inf
1998-10-02,21.19,0.0,inf
1998-10-05,20.47,0.0,inf
1998-10-06,20.97,0.0,inf
1998-10-07,21.06,0.0,inf
1998-10-08,20.72,0.0,inf
1998-10-09,21.38,0.0,inf
1998-10-12,22.16,0.0,inf
1998-10-13,21.98,0.0,inf
1998-10-14,23.0,0.0,inf
1998-10-15,24.94,0.0,inf
1998-10-16,24.16,0.0,inf
1998-10-19,24.59,0.0,inf
1998-10-20,25.25,0.0,inf
1998-10-21,25.34,0.0,inf
1998-10-22,25.28,0.0,inf
1998-10-23,24.47,0.0,inf
1998-10-26,23.63,0.0,inf
1998-10-27,23.0,0.0,inf
1998-10-28,22.97,0.0,inf
1998-10-29,23.84,0.0,inf
1998-10-30,24.34,0.0,inf
1998-11-02,25.06,0.0,inf
1998-11-03,24.34,0.0,inf
1998-11-04,24.44,0.0,inf
1998-11-05,25.06,0.0,inf
1998-11-06,25.81,0.0,inf
1998-11-09,25.34,0.0,inf
1998-11-10,25.47,0.0,inf
1998-11-11,25.44,0.0,inf
1998-11-12,25.63,0.0,inf
1998-11-13,26.19,0.0,inf
1998-11-16,27.44,0.0,inf
1998-11-17,27.09,0.0,inf
1998-11-18,26.66,0.0,inf
1998-11-19,27.22,0.0,inf
1998-11-20,26.63,0.0,inf
1998-11-23,26.38,0.0,inf
1998-11-24,26.59,0.0,inf
1998-11-25,26.81,0.0,inf
1998-11-27,27.09,0.0,inf
1998-11-30,26.94,0.0,inf
1998-12-01,26.5,0.0,inf
1998-12-02,26.75,0.0,inf
1998-12-03,27.03,0.0,inf
1998-12-04,27.19,0.0,inf
1998-12-07,28.16,0.0,inf
1998-12-08,28.38,0.0,inf
1998-12-09,28.72,0.0,inf
1998-12-10,27.5,0.0,inf
1998-12-11,28.03,0.0,inf
1998-12-14,27.78,0.0,inf
1998-12-15,28.0,0.0,inf
1998-12-16,28.31,0.0,inf
1998-12-17,27.38,0.0,inf
1998-12-18,28.0,0.0,inf
1998-12-21,28.75,0.0,inf
1998-12-22,29.63,0.0,inf
1998-12-23,30.06,0.0,inf
1998-12-24,30.09,0.0,inf
1998-12-28,29.63,0.0,inf
1998-12-29,29.69,0.0,inf
1998-12-30,29.47,0.0,inf
1998-12-31,29.28,0.0,inf
1999-01-04,28.44,0.0,inf
1999-01-05,28.0,0.0,inf
1999-01-06,28.22,0.0,inf
1999-01-07,27.31,0.0,inf
1999-01-08,27.0,0.0,inf
1999-01-11,26.31,0.0,inf
1999-01-12,27.25,0.0,inf
1999-01-13,28.84,0.0,inf
1999-01-14,27.84,0.0,inf
1999-01-15,28.5,0.0,inf
1999-01-19,28.28,0.0,inf
1999-01-20,28.97,0.0,inf
1999-01-21,28.81,0.0,inf
1999-01-22,29.22,0.0,inf
1999-01-25,29.19,0.0,inf
1999-01-26,29.75,0.0,inf
1999-01-27,29.56,0.0,inf
1999-01-28,30.13,0.0,inf
1999-01-29,31.25,0.0,inf
1999-02-01,31.09,0.0,inf
1999-02-02,30.66,0.0,inf
1999-02-03,30.88,0.0,inf
1999-02-04,30.5,0.0,inf
1999-02-05,30.34,0.0,inf
1999-02-08,29.72,0.0,inf
1999-02-09,29.34,0.0,inf
1999-02-10,29.59,0.0,inf
1999-02-11,30.75,0.0,inf
1999-02-12,30.19,0.0,inf
1999-02-16,31.88,0.0,inf
1999-02-17,31.38,0.0,inf
1999-02-18,31.63,0.0,inf
1999-02-19,31.19,0.0,inf
1999-02-22,32.56,0.0,inf
1999-02-23,32.75,0.0,inf
1999-02-24,32.88,0.0,inf
1999-02-25,31.63,0.0,inf
1999-02-26,32.0,0.0,inf
1999-03-01,30.88,0.0,inf
1999-03-02,30.5,0.0,inf
1999-03-03,29.88,0.0,inf
1999-03-04,28.88,0.0,inf
1999-03-05,29.94,0.0,inf
1999-03-08,30.44,0.0,inf
1999-03-09,29.94,0.0,inf
1999-03-10,30.13,0.0,inf
1999-03-11,30.94,0.0,inf
1999-03-12,30.38,0.0,inf
1999-03-15,30.38,0.0,inf
1999-03-16,30.0,0.0,inf
1999-03-17,29.88,0.0,inf
1999-03-18,30.44,0.0,inf
1999-03-19,29.5,0.0,inf
1999-03-22,29.0,0.0,inf
1999-03-23,28.0,0.0,inf
1999-03-24,27.88,0.0,inf
1999-03-25,30.0,0.0,inf
1999-03-26,29.88,0.0,inf
1999-03-29,29.38,0.0,inf
1999-03-30,28.81,0.0,inf
1999-03-31,28.25,0.0,inf
1999-04-01,27.94,0.0,inf
1999-04-05,26.44,0.0,inf
1999-04-06,26.5,0.0,inf
1999-04-07,27.19,0.0,inf
1999-04-08,27.94,0.0,inf
1999-04-09,29.44,0.0,inf
1999-04-12,29.81,0.0,inf
1999-04-13,29.19,0.0,inf
1999-04-14,28.5,0.0,inf
1999-04-15,26.75,0.0,inf
1999-04-16,25.69,0.0,inf
1999-04-19,24.25,0.0,inf
1999-04-20,24.5,0.0,inf
1999-04-21,25.75,0.0,inf
1999-04-22,26.38,0.0,inf
1999-04-23,26.5,0.0,inf
1999-04-26,26.63,0.0,inf
1999-04-27,27.69,0.0,inf
1999-04-28,27.5,0.0,inf
1999-04-29,26.56,0.0,inf
1999-04-30,26.88,0.0,inf
1999-05-03,27.25,0.0,inf
1999-05-04,25.69,0.0,inf
1999-05-05,25.63,0.0,inf
1999-05-06,25.38,0.0,inf
1999-05-07,25.5,0.0,inf
1999-05-10,25.13,0.0,inf
1999-05-11,25.25,0.0,inf
1999-05-12,25.69,0.0,inf
1999-05-13,25.69,0.0,inf
1999-05-14,25.5,0.0,inf
1999-05-17,25.25,0.0,inf
1999-05-18,25.13,0.0,inf
1999-05-19,25.63,0.0,inf
1999-05-20,26.44,0.0,inf
1999-05-21,26.06,0.0,inf
1999-05-24,26.06,0.0,inf
1999-05-25,26.13,0.0,inf
1999-05-26,25.44,0.0,inf
1999-05-27,23.63,0.0,inf
1999-05-28,23.25,0.0,inf
1999-06-01,23.75,0.0,inf
1999-06-02,23.31,0.0,inf
1999-06-03,25.06,0.0,inf
1999-06-04,26.0,0.0,inf
1999-06-07,25.0,0.0,inf
1999-06-08,24.69,0.0,inf
1999-06-09,24.81,0.0,inf
1999-06-10,24.38,0.0,inf
1999-06-11,24.06,0.0,inf
1999-06-14,25.13,0.0,inf
1999-06-15,24.94,0.0,inf
1999-06-16,25.94,0.0,inf
1999-06-17,26.19,0.0,inf
1999-06-18,27.5,0.0,inf
1999-06-21,27.13,0.0,inf
1999-06-22,27.19,0.0,inf
1999-06-23,27.75,0.0,inf
1999-06-24,27.56,0.0,inf
1999-06-25,27.56,0.0,inf
1999-06-28,29.31,0.0,inf
1999-06-29,29.56,0.0,inf
1999-06-30,29.38,0.0,inf
1999-07-01,29.0,0.0,inf
1999-07-02,28.75,0.0,inf
1999-07-06,27.75,0.0,inf
1999-07-07,28.06,0.0,inf
1999-07-08,28.56,0.0,inf
1999-07-09,28.56,0.0,inf
1999-07-12,29.13,0.0,inf
1999-07-13,28.38,0.0,inf
1999-07-14,29.25,0.0,inf
1999-07-15,29.63,0.0,inf
1999-07-16,29.88,0.0,inf
1999-07-19,29.75,0.0,inf
1999-07-20,28.75,0.0,inf
1999-07-21,28.5,0.0,inf
1999-07-22,28.19,0.0,inf
1999-07-23,28.25,0.0,inf
1999-07-26,28.5,0.0,inf
1999-07-27,28.69,0.0,inf
1999-07-28,29.25,0.0,inf
1999-07-29,28.5,0.0,inf
1999-07-30,28.31,0.0,inf
1999-08-02,27.81,0.0,inf
1999-08-03,27.19,0.0,inf
1999-08-04,26.31,0.0,inf
1999-08-05,26.25,0.0,inf
1999-08-06,26.13,0.0,inf
1999-08-09,25.25,0.0,inf
1999-08-10,24.69,0.0,inf
1999-08-11,25.13,0.0,inf
1999-08-12,25.0,0.0,inf
1999-08-13,25.69,0.0,inf
1999-08-16,25.81,0.0,inf
1999-08-17,25.75,0.0,inf
1999-08-18,25.56,0.0,inf
1999-08-19,25.56,0.0,inf
1999-08-20,25.81,0.0,inf
1999-08-23,25.5,0.0,inf
1999-08-24,25.0,0.0,inf
1999-08-25,25.0,0.0,inf
1999-08-26,24.5,0.0,inf
1999-08-27,24.56,0.0,inf
1999-08-30,23.94,0.0,inf
1999-08-31,23.19,0.0,inf
1999-09-01,24.25,0.0,inf
1999-09-02,23.75,0.0,inf
1999-09-03,24.06,0.0,inf
1999-09-07,23.94,0.0,inf
1999-09-08,24.19,0.0,inf
1999-09-09,23.94,0.0,inf
1999-09-10,23.44,0.0,inf
1999-09-13,23.88,0.0,inf
1999-09-14,24.0,0.0,inf
1999-09-15,25.06,0.0,inf
1999-09-16,24.94,0.0,inf
1999-09-17,25.56,0.0,inf
1999-09-20,26.5,0.0,inf
1999-09-21,24.94,0.0,inf
1999-09-22,24.88,0.0,inf
1999-09-23,24.31,0.0,inf
1999-09-24,24.56,0.0,inf
1999-09-27,24.38,0.0,inf
1999-09-28,24.06,0.0,inf
1999-09-29,24.38,0.0,inf
1999-09-30,25.38,0.0,inf
1999-10-01,24.69,0.0,inf
1999-10-04,24.75,0.0,inf
1999-10-05,24.63,0.0,inf
1999-10-06,26.0,0.0,inf
1999-10-07,24.88,0.0,inf
1999-10-08,25.31,0.0,inf
1999-10-11,25.25,0.0,inf
1999-10-12,24.88,0.0,inf
1999-10-13,23.94,0.0,inf
1999-10-14,24.25,0.0,inf
1999-10-15,23.63,0.0,inf
1999-10-18,24.25,0.0,inf
1999-10-19,24.13,0.0,inf
1999-10-20,25.19,0.0,inf
1999-10-21,25.44,0.0,inf
1999-10-22,25.94,0.0,inf
1999-10-25,24.94,0.0,inf
1999-10-26,23.94,0.0,inf
1999-10-27,24.44,0.0,inf
1999-10-28,24.56,0.0,inf
1999-10-29,25.19,0.0,inf
1999-11-01,24.94,0.0,inf
1999-11-02,25.19,0.0,inf
1999-11-03,25.38,0.0,inf
1999-11-04,25.19,0.0,inf
1999-11-05,25.69,0.0,inf
1999-11-08,26.31,0.0,inf
1999-11-09,26.25,0.0,inf
1999-11-10,26.69,0.0,inf
1999-11-11,27.13,0.0,inf
1999-11-12,27.63,0.0,inf
1999-11-15,28.56,0.0,inf
1999-11-16,29.44,0.0,inf
1999-11-17,28.75,0.0,inf
1999-11-18,28.88,0.0,inf
1999-11-19,27.69,0.0,inf
1999-11-22,29.31,0.0,inf
1999-11-23,29.88,0.0,inf
1999-11-24,29.56,0.0,inf
1999-11-26,29.5,0.0,inf
1999-11-29,29.63,0.0,inf
1999-11-30,29.13,0.0,inf
1999-12-01,28.69,0.0,inf
1999-12-02,29.38,0.0,inf
1999-12-03,30.63,0.0,inf
1999-12-06,32.75,0.0,inf
1999-12-07,31.63,0.0,inf
1999-12-08,30.91,0.0,inf
1999-12-09,31.0,0.0,inf
1999-12-10,31.63,0.0,inf
1999-12-13,32.06,0.0,inf
1999-12-14,31.13,0.0,inf
1999-12-15,30.13,0.0,inf
1999-12-16,28.81,0.0,inf
1999-12-17,28.5,0.0,inf
1999-12-20,27.63,0.0,inf
1999-12-21,28.13,0.0,inf
1999-12-22,28.0,0.0,inf
1999-12-23,29.06,0.0,inf
1999-12-27,29.11,0.0,inf
1999-12-28,29.88,0.0,inf
1999-12-29,28.63,0.0,inf
1999-12-30,28.81,0.0,inf
1999-12-31,29.25,0.0,inf
2000-01-03,28.56,0.0,inf
2000-01-04,27.5,0.0,inf
2000-01-05,27.81,0.0,inf
2000-01-06,27.0,0.0,inf
2000-01-07,27.69,0.0,inf
2000-01-10,28.5,0.0,inf
2000-01-11,29.63,0.0,inf
2000-01-12,30.25,0.0,inf
2000-01-13,30.19,0.0,inf
2000-01-14,29.44,0.0,inf
2000-01-18,29.25,0.0,inf
2000-01-19,30.19,0.0,inf
2000-01-20,30.19,0.0,inf
2000-01-21,29.94,0.0,inf
2000-01-24,29.0,0.0,inf
2000-01-25,28.44,0.0,inf
2000-01-26,29.25,0.0,inf
2000-01-27,29.13,0.0,inf
2000-01-28,28.81,0.0,inf
2000-01-31,27.94,0.0,inf
2000-02-01,28.81,0.0,inf
2000-02-02,28.94,0.0,inf
2000-02-03,28.88,0.0,inf
2000-02-04,29.19,0.0,inf
2000-02-07,28.94,0.0,inf
2000-02-08,30.13,0.0,inf
2000-02-09,29.94,0.0,inf
2000-02-10,30.63,0.0,inf
2000-02-11,29.63,0.0,inf
2000-02-14,29.81,0.0,inf
2000-02-15,28.5,0.0,inf
2000-02-16,27.5,0.0,inf
2000-02-17,27.38,0.0,inf
2000-02-18,26.19,0.0,inf
2000-02-22,26.25,0.0,inf
2000-02-23,26.75,0.0,inf
2000-02-24,26.06,0.0,inf
2000-02-25,26.13,0.0,inf
2000-02-28,26.44,0.0,inf
2000-02-29,25.81,0.0,inf
2000-03-01,25.63,0.0,inf
2000-03-02,24.69,0.0,inf
2000-03-03,24.52,0.0,inf
2000-03-06,24.25,0.0,inf
2000-03-07,22.75,0.0,inf
2000-03-08,24.88,0.0,inf
2000-03-09,25.63,0.0,inf
2000-03-10,24.5,0.0,inf
2000-03-13,25.06,0.0,inf
2000-03-14,25.0,0.0,inf
2000-03-15,26.0,0.0,inf
2000-03-16,27.5,0.0,inf
2000-03-17,27.94,0.0,inf
2000-03-20,28.0,0.0,inf
2000-03-21,28.0,0.0,inf
2000-03-22,27.94,0.0,inf
2000-03-23,27.19,0.0,inf
2000-03-24,28.0,0.0,inf
2000-03-27,26.44,0.0,inf
2000-03-28,26.63,0.0,inf
2000-03-29,26.0,0.0,inf
2000-03-30,25.13,0.0,inf
2000-03-31,25.75,0.0,inf
2000-04-03,25.44,0.0,inf
2000-04-04,26.75,0.0,inf
2000-04-05,26.94,0.0,inf
2000-04-06,26.56,0.0,inf
2000-04-07,26.55,0.0,inf
2000-04-10,27.25,0.0,inf
2000-04-11,27.38,0.0,inf
2000-04-12,28.25,0.0,inf
2000-04-13,27.88,0.0,inf
2000-04-14,26.31,0.0,inf
2000-04-17,27.75,0.0,inf
2000-04-18,27.5,0.0,inf
2000-04-19,27.5,0.0,inf
2000-04-20,28.06,0.0,inf
2000-04-24,28.75,0.0,inf
2000-04-25,29.19,0.0,inf
2000-04-26,29.06,0.0,inf
2000-04-27,28.75,0.0,inf
2000-04-28,28.13,0.0,inf
2000-05-01,28.06,0.0,inf
2000-05-02,28.88,0.0,inf
2000-05-03,26.5,0.0,inf
2000-05-04,26.19,0.0,inf
2000-05-05,26.63,0.0,inf
2000-05-08,28.13,0.0,inf
2000-05-09,27.88,0.0,inf
2000-05-10,28.5,0.0,inf
2000-05-11,29.13,0.0,inf
2000-05-12,28.16,0.0,inf
2000-05-15,28.31,0.0,inf
2000-05-16,28.44,0.0,inf
2000-05-17,28.25,0.0,inf
2000-05-18,28.13,0.0,inf
2000-05-19,27.81,0.0,inf
2000-05-22,27.5,0.0,inf
2000-05-23,27.5,0.0,inf
2000-05-24,27.0,0.0,inf
2000-05-25,27.94,0.0,inf
2000-05-26,28.0,0.0,inf
2000-05-30,27.94,0.0,inf
2000-05-31,28.38,0.0,inf
2000-06-01,29.0,0.0,inf
2000-06-02,29.38,0.0,inf
2000-06-05,28.69,0.0,inf
2000-06-06,28.25,0.0,inf
2000-06-07,27.56,0.0,inf
2000-06-08,28.0,0.0,inf
2000-06-09,28.69,0.0,inf
2000-06-12,28.28,0.0,inf
2000-06-13,28.38,0.0,inf
2000-06-14,28.81,0.0,inf
2000-06-15,29.19,0.0,inf
2000-06-16,28.75,0.0,inf
2000-06-19,29.13,0.0,inf
2000-06-20,28.0,0.0,inf
2000-06-21,28.0,0.0,inf
2000-06-22,28.06,0.0,inf
2000-06-23,28.5,0.0,inf
2000-06-26,29.06,0.0,inf
2000-06-27,30.0,0.0,inf
2000-06-28,29.78,0.0,inf
2000-06-29,30.06,0.0,inf
2000-06-30,32.19,0.0,inf
2000-07-03,31.75,0.0,inf
2000-07-05,30.0,0.0,inf
2000-07-06,31.63,0.0,inf
2000-07-07,32.31,0.0,inf
2000-07-10,32.63,0.0,inf
2000-07-11,33.38,0.0,inf
2000-07-12,32.63,0.0,inf
2000-07-13,30.94,0.0,inf
2000-07-14,31.25,0.0,inf
2000-07-17,31.22,0.0,inf
2000-07-18,31.19,0.0,inf
2000-07-19,31.31,0.0,inf
2000-07-20,31.63,0.0,inf
2000-07-21,32.0,0.0,inf
2000-07-24,31.31,0.0,inf
2000-07-25,31.19,0.0,inf
2000-07-26,30.81,0.0,inf
2000-07-27,31.81,0.0,inf
2000-07-28,31.63,0.0,inf
2000-07-31,31.19,0.0,inf
2000-08-01,30.94,0.0,inf
2000-08-02,31.31,0.0,inf
2000-08-03,31.06,0.0,inf
2000-08-04,32.0,0.0,inf
2000-08-07,31.88,0.0,inf
2000-08-08,32.88,0.0,inf
2000-08-09,32.25,0.0,inf
2000-08-10,32.13,0.0,inf
2000-08-11,34.25,0.0,inf
2000-08-14,34.19,0.0,inf
2000-08-15,31.69,0.0,inf
2000-08-16,33.06,0.0,inf
2000-08-17,33.5,0.0,inf
2000-08-18,34.5,0.0,inf
2000-08-21,34.19,0.0,inf
2000-08-22,34.56,0.0,inf
2000-08-23,35.19,0.0,inf
2000-08-24,36.0,0.0,inf
2000-08-25,34.69,0.0,inf
2000-08-28,33.69,0.0,inf
2000-08-29,33.88,0.0,inf
2000-08-30,33.56,0.0,inf
2000-08-31,32.89,0.0,inf
2000-09-01,33.44,0.0,inf
2000-09-05,33.94,0.0,inf
2000-09-06,33.56,0.0,inf
2000-09-07,33.63,0.0,inf
2000-09-08,35.19,0.0,inf
2000-09-11,35.75,0.0,inf
2000-09-12,37.88,0.0,inf
2000-09-13,37.88,0.0,inf
2000-09-14,38.38,0.0,inf
2000-09-15,38.19,0.0,inf
2000-09-18,38.0,0.0,inf
2000-09-19,37.5,0.0,inf
2000-09-20,38.0,0.0,inf
2000-09-21,39.0,0.0,inf
2000-09-22,39.56,0.0,inf
2000-09-25,38.19,0.0,inf
2000-09-26,37.69,0.0,inf
2000-09-27,37.63,0.0,inf
2000-09-28,38.0,0.0,inf
2000-09-29,37.94,0.0,inf
2000-10-02,37.13,0.0,inf
2000-10-03,37.13,0.0,inf
2000-10-04,37.75,0.0,inf
2000-10-05,39.19,0.0,inf
2000-10-06,37.88,0.0,inf
2000-10-09,38.0,0.0,inf
2000-10-10,39.13,0.0,inf
2000-10-11,39.69,0.0,inf
2000-10-12,39.63,0.0,inf
2000-10-13,39.13,0.0,inf
2000-10-16,40.13,0.0,inf
2000-10-17,40.38,0.0,inf
2000-10-18,41.63,0.0,inf
2000-10-19,40.0,0.0,inf
2000-10-20,39.31,0.0,inf
2000-10-23,40.44,0.0,inf
2000-10-24,42.0,0.0,inf
2000-10-25,40.25,0.0,inf
2000-10-26,41.75,0.0,inf
2000-10-27,43.13,0.0,inf
2000-10-30,44.38,0.0,inf
2000-10-31,45.63,0.0,inf
2000-11-01,43.94,0.0,inf
2000-11-02,44.19,0.0,inf
2000-11-03,44.0,0.0,inf
2000-11-06,43.94,0.0,inf
2000-11-07,43.25,0.0,inf
2000-11-08,42.88,0.0,inf
2000-11-09,43.06,0.0,inf
2000-11-10,42.88,0.0,inf
2000-11-13,42.94,0.0,inf
2000-11-14,42.88,0.0,inf
2000-11-15,42.31,0.0,inf
2000-11-16,41.88,0.0,inf
2000-11-17,41.31,0.0,inf
2000-11-20,41.25,0.0,inf
2000-11-21,41.75,0.0,inf
2000-11-22,43.88,0.0,inf
2000-11-24,43.13,0.0,inf
2000-11-27,45.0,0.0,inf
2000-11-28,45.19,0.0,inf
2000-11-29,44.56,0.0,inf
2000-11-30,44.56,0.0,inf
2000-12-01,43.25,0.0,inf
2000-12-04,42.75,0.0,inf
2000-12-05,39.94,0.0,inf
2000-12-06,38.06,0.0,inf
2000-12-07,40.0,0.0,inf
2000-12-08,39.81,0.0,inf
2000-12-11,37.25,0.0,inf
2000-12-12,39.19,0.0,inf
2000-12-13,40.06,0.0,inf
2000-12-14,40.44,0.0,inf
2000-12-15,40.31,0.0,inf
2000-12-18,39.75,0.0,inf
2000-12-19,39.13,0.0,inf
2000-12-20,40.5,0.0,inf
2000-12-21,41.56,0.0,inf
2000-12-22,41.06,0.0,inf
2000-12-26,40.75,0.0,inf
2000-12-27,41.38,0.0,inf
2000-12-28,42.44,0.0,inf
2000-12-29,41.81,0.0,inf
2001-01-02,40.81,0.0,inf
2001-01-03,39.25,0.0,inf
2001-01-04,37.31,0.0,inf
2001-01-05,38.0,0.0,inf
2001-01-08,38.31,0.0,inf
2001-01-09,37.75,0.0,inf
2001-01-10,38.81,0.0,inf
2001-01-11,37.25,0.0,inf
2001-01-12,37.94,0.0,inf
2001-01-16,38.63,0.0,inf
2001-01-17,38.81,0.0,inf
2001-01-18,38.31,0.0,inf
2001-01-19,36.88,0.0,inf
2001-01-22,38.25,0.0,inf
2001-01-23,38.19,0.0,inf
2001-01-24,38.56,0.0,inf
2001-01-25,39.56,0.0,inf
2001-01-26,39.31,0.0,inf
2001-01-29,39.36,0.0,inf
2001-01-30,40.01,0.0,inf
2001-01-31,40.94,0.0,inf
2001-02-01,41.95,0.0,inf
2001-02-02,42.18,0.0,inf
2001-02-05,41.09,0.0,inf
2001-02-06,41.08,0.0,inf
2001-02-07,42.85,0.0,inf
2001-02-08,41.85,0.0,inf
2001-02-09,41.42,0.0,inf
2001-02-12,41.55,0.0,inf
2001-02-13,42.0,0.0,inf
2001-02-14,42.4,0.0,inf
2001-02-15,42.6,0.0,inf
2001-02-16,43.69,0.0,inf
2001-02-20,43.95,0.0,inf
2001-02-21,42.82,0.0,inf
2001-02-22,42.85,0.0,inf
2001-02-23,42.8,0.0,inf
2001-02-26,44.03,0.0,inf
2001-02-27,44.21,0.0,inf
2001-02-28,44.32,0.0,inf
2001-03-01,43.37,0.0,inf
2001-03-02,44.33,0.0,inf
2001-03-05,43.64,0.0,inf
2001-03-06,43.87,0.0,inf
2001-03-07,44.74,0.0,inf
2001-03-08,45.27,0.0,inf
2001-03-09,44.56,0.0,inf
2001-03-12,44.21,0.0,inf
2001-03-13,42.89,0.0,inf
2001-03-14,42.22,0.0,inf
2001-03-15,42.01,0.0,inf
2001-03-16,41.54,0.0,inf
2001-03-19,41.61,0.0,inf
2001-03-20,41.0,0.0,inf
2001-03-21,40.5,0.0,inf
2001-03-22,39.63,0.0,inf
2001-03-23,40.78,0.0,inf
2001-03-26,39.56,0.0,inf
2001-03-27,40.25,0.0,inf
2001-03-28,40.23,0.0,inf
2001-03-29,40.3,0.0,inf
2001-03-30,40.8,0.0,inf
2001-04-02,40.68,0.0,inf
2001-04-03,40.0,0.0,inf
2001-04-04,39.96,0.0,inf
2001-04-05,40.1,0.0,inf
2001-04-06,39.95,0.0,inf
2001-04-09,39.12,0.0,inf
2001-04-10,40.11,0.0,inf
2001-04-11,39.41,0.0,inf
2001-04-12,40.0,0.0,inf
2001-04-16,40.05,0.0,inf
2001-04-17,40.66,0.0,inf
2001-04-18,40.45,0.0,inf
2001-04-19,41.05,0.0,inf
2001-04-20,40.96,0.0,inf
2001-04-23,41.15,0.0,inf
2001-04-24,41.1,0.0,inf
2001-04-25,41.27,0.0,inf
2001-04-26,41.86,0.0,inf
2001-04-27,42.95,0.0,inf
2001-04-30,42.78,0.0,inf
2001-05-01,44.3,0.0,inf
2001-05-02,42.98,0.0,inf
2001-05-03,42.42,0.0,inf
2001-05-04,42.75,0.0,inf
2001-05-07,41.75,0.0,inf
2001-05-08,41.32,0.0,inf
2001-05-09,41.58,0.0,inf
2001-05-10,41.08,0.0,inf
2001-05-11,40.39,0.0,inf
2001-05-14,41.0,0.0,inf
2001-05-15,40.4,0.0,inf
2001-05-16,40.48,0.0,inf
2001-05-17,40.59,0.0,inf
2001-05-18,40.72,0.0,inf
2001-05-21,41.19,0.0,inf
2001-05-22,40.73,0.0,inf
2001-05-23,40.35,0.0,inf
2001-05-24,40.29,0.0,inf
2001-05-25,40.49,0.0,inf
2001-05-29,39.73,0.0,inf
2001-05-30,40.15,0.0,inf
2001-05-31,40.19,0.0,inf
2001-06-01,40.01,0.0,inf
2001-06-04,40.28,0.0,inf
2001-06-05,40.6,0.0,inf
