date,AES,AES_EPS,PE Ratio
1996-01-09,5.56,-0.13,-42.76923076923077
1996-01-10,5.69,-0.13,-43.769230769230774
1996-01-11,5.5,-0.13,-42.30769230769231
1996-01-12,5.34,-0.13,-41.07692307692307
1996-01-15,5.25,-0.13,-40.38461538461538
1996-01-16,5.31,-0.13,-40.84615384615384
1996-01-17,5.5,-0.13,-42.30769230769231
1996-01-18,5.5,-0.13,-42.30769230769231
1996-01-19,5.38,-0.13,-41.38461538461538
1996-01-22,5.44,-0.13,-41.84615384615385
1996-01-23,5.38,-0.13,-41.38461538461538
1996-01-24,5.44,-0.13,-41.84615384615385
1996-01-25,5.38,-0.13,-41.38461538461538
1996-01-26,5.41,-0.13,-41.61538461538461
1996-01-29,5.38,-0.13,-41.38461538461538
1996-01-30,5.53,-0.13,-42.53846153846154
1996-01-31,5.5,-0.13,-42.30769230769231
1996-02-01,5.59,-0.13,-43.0
1996-02-02,5.56,-0.13,-42.76923076923077
1996-02-05,5.75,-0.13,-44.230769230769226
1996-02-06,5.63,-0.13,-43.30769230769231
1996-02-07,5.66,-0.13,-43.53846153846154
1996-02-08,5.75,-0.13,-44.230769230769226
1996-02-09,5.69,-0.13,-43.769230769230774
1996-02-12,5.66,-0.13,-43.53846153846154
1996-02-13,5.59,-0.13,-43.0
1996-02-14,5.66,-0.13,-43.53846153846154
1996-02-15,5.66,-0.13,-43.53846153846154
1996-02-16,5.66,-0.13,-43.53846153846154
1996-02-20,5.56,-0.13,-42.76923076923077
1996-02-21,5.63,-0.13,-43.30769230769231
1996-02-22,5.81,-0.13,-44.692307692307686
1996-02-23,5.84,-0.13,-44.92307692307692
1996-02-26,5.91,-0.13,-45.46153846153846
1996-02-27,5.88,-0.13,-45.230769230769226
1996-02-28,6.13,-0.13,-47.15384615384615
1996-02-29,6.13,-0.13,-47.15384615384615
1996-03-01,6.06,-0.13,-46.61538461538461
1996-03-04,6.06,-0.13,-46.61538461538461
1996-03-05,6.19,-0.13,-47.61538461538462
1996-03-06,6.09,-0.13,-46.84615384615385
1996-03-07,5.88,-0.13,-45.230769230769226
1996-03-08,5.81,-0.13,-44.692307692307686
1996-03-11,5.94,-0.13,-45.69230769230769
1996-03-12,5.84,-0.13,-44.92307692307692
1996-03-13,6.03,-0.13,-46.38461538461539
1996-03-14,6.0,-0.13,-46.15384615384615
1996-03-15,6.09,-0.13,-46.84615384615385
1996-03-18,6.09,-0.13,-46.84615384615385
1996-03-19,5.94,-0.13,-45.69230769230769
1996-03-20,5.88,-0.13,-45.230769230769226
1996-03-21,6.0,-0.13,-46.15384615384615
1996-03-22,6.06,-0.13,-46.61538461538461
1996-03-25,6.0,-0.13,-46.15384615384615
1996-03-26,5.81,-0.13,-44.692307692307686
1996-03-27,5.88,-0.13,-45.230769230769226
1996-03-28,5.94,-0.13,-45.69230769230769
1996-03-29,6.22,-0.13,-47.84615384615384
1996-04-01,6.0,-0.13,-46.15384615384615
1996-04-02,6.0,-0.13,-46.15384615384615
1996-04-03,6.03,-0.13,-46.38461538461539
1996-04-04,5.94,-0.13,-45.69230769230769
1996-04-08,5.69,-0.13,-43.769230769230774
1996-04-09,5.56,-0.13,-42.76923076923077
1996-04-10,5.63,-0.13,-43.30769230769231
1996-04-11,5.78,-0.13,-44.46153846153846
1996-04-12,5.88,-0.13,-45.230769230769226
1996-04-15,5.81,-0.13,-44.692307692307686
1996-04-16,5.94,-0.13,-45.69230769230769
1996-04-17,5.88,-0.13,-45.230769230769226
1996-04-18,6.13,-0.13,-47.15384615384615
1996-04-19,6.0,-0.13,-46.15384615384615
1996-04-22,6.06,-0.13,-46.61538461538461
1996-04-23,5.94,-0.13,-45.69230769230769
1996-04-24,5.81,-0.13,-44.692307692307686
1996-04-25,5.81,-0.13,-44.692307692307686
1996-04-26,5.75,-0.13,-44.230769230769226
1996-04-29,5.81,-0.13,-44.692307692307686
1996-04-30,5.69,-0.13,-43.769230769230774
1996-05-01,5.75,-0.13,-44.230769230769226
1996-05-02,5.81,-0.13,-44.692307692307686
1996-05-03,6.09,-0.13,-46.84615384615385
1996-05-06,5.94,-0.13,-45.69230769230769
1996-05-07,5.88,-0.13,-45.230769230769226
1996-05-08,5.88,-0.13,-45.230769230769226
1996-05-09,5.94,-0.13,-45.69230769230769
1996-05-10,6.06,-0.13,-46.61538461538461
1996-05-13,6.09,-0.13,-46.84615384615385
1996-05-14,6.19,-0.13,-47.61538461538462
1996-05-15,6.19,-0.13,-47.61538461538462
1996-05-16,6.28,-0.13,-48.30769230769231
1996-05-17,6.19,-0.13,-47.61538461538462
1996-05-20,6.22,-0.13,-47.84615384615384
1996-05-21,6.5,-0.13,-50.0
1996-05-22,7.22,-0.13,-55.53846153846153
1996-05-23,7.16,-0.13,-55.07692307692307
1996-05-24,7.19,-0.13,-55.30769230769231
1996-05-28,6.94,-0.13,-53.38461538461539
1996-05-29,6.94,-0.13,-53.38461538461539
1996-05-30,7.13,-0.13,-54.84615384615385
1996-05-31,6.94,-0.13,-53.38461538461539
1996-06-03,6.75,-0.13,-51.92307692307692
1996-06-04,6.88,-0.13,-52.92307692307692
1996-06-05,6.78,-0.13,-52.15384615384615
1996-06-06,6.81,-0.13,-52.38461538461538
1996-06-07,6.75,-0.13,-51.92307692307692
1996-06-10,6.63,-0.13,-51.0
1996-06-11,6.75,-0.13,-51.92307692307692
1996-06-12,6.88,-0.13,-52.92307692307692
1996-06-13,6.91,-0.13,-53.15384615384615
1996-06-14,6.91,-0.13,-53.15384615384615
1996-06-17,6.81,-0.13,-52.38461538461538
1996-06-18,6.88,-0.13,-52.92307692307692
1996-06-19,7.03,-0.13,-54.07692307692308
1996-06-20,6.81,-0.13,-52.38461538461538
1996-06-21,6.88,-0.13,-52.92307692307692
1996-06-24,6.75,-0.13,-51.92307692307692
1996-06-25,6.66,-0.13,-51.23076923076923
1996-06-26,6.72,-0.13,-51.692307692307686
1996-06-27,6.75,-0.13,-51.92307692307692
1996-06-28,7.06,-0.13,-54.3076923076923
1996-07-01,7.19,-0.13,-55.30769230769231
1996-07-02,7.44,-0.13,-57.23076923076923
1996-07-03,7.72,-0.13,-59.38461538461538
1996-07-05,7.63,-0.13,-58.692307692307686
1996-07-08,7.59,-0.13,-58.38461538461538
1996-07-09,7.78,-0.13,-59.84615384615385
1996-07-10,7.69,-0.13,-59.15384615384615
1996-07-11,8.03,-0.13,-61.76923076923076
1996-07-12,8.19,-0.13,-62.99999999999999
1996-07-15,7.88,-0.13,-60.61538461538461
1996-07-16,7.94,-0.13,-61.07692307692308
1996-07-17,8.31,-0.13,-63.92307692307693
1996-07-18,8.03,-0.13,-61.76923076923076
1996-07-19,7.97,-0.13,-61.30769230769231
1996-07-22,8.06,-0.13,-62.0
1996-07-23,8.09,-0.13,-62.230769230769226
1996-07-24,7.88,-0.13,-60.61538461538461
1996-07-25,7.88,-0.13,-60.61538461538461
1996-07-26,8.06,-0.13,-62.0
1996-07-29,7.94,-0.13,-61.07692307692308
1996-07-30,8.06,-0.13,-62.0
1996-07-31,7.97,-0.13,-61.30769230769231
1996-08-01,8.06,-0.13,-62.0
1996-08-02,7.94,-0.13,-61.07692307692308
1996-08-05,7.88,-0.13,-60.61538461538461
1996-08-06,7.94,-0.13,-61.07692307692308
1996-08-07,7.81,-0.13,-60.07692307692307
1996-08-08,7.56,-0.13,-58.153846153846146
1996-08-09,7.88,-0.13,-60.61538461538461
1996-08-12,8.13,-0.13,-62.53846153846154
1996-08-13,8.13,-0.13,-62.53846153846154
1996-08-14,8.34,-0.13,-64.15384615384615
1996-08-15,8.34,-0.13,-64.15384615384615
1996-08-16,8.13,-0.13,-62.53846153846154
1996-08-19,8.13,-0.13,-62.53846153846154
1996-08-20,8.16,-0.13,-62.76923076923077
1996-08-21,8.28,-0.13,-63.692307692307686
1996-08-22,8.31,-0.13,-63.92307692307693
1996-08-23,8.5,-0.13,-65.38461538461539
1996-08-26,8.66,-0.13,-66.61538461538461
1996-08-27,8.88,-0.13,-68.3076923076923
1996-08-28,8.66,-0.13,-66.61538461538461
1996-08-29,8.75,-0.13,-67.3076923076923
1996-08-30,8.88,-0.13,-68.3076923076923
1996-09-03,8.91,-0.13,-68.53846153846153
1996-09-04,8.75,-0.13,-67.3076923076923
1996-09-05,8.44,-0.13,-64.92307692307692
1996-09-06,8.91,-0.13,-68.53846153846153
1996-09-09,9.22,-0.13,-70.92307692307692
1996-09-10,9.09,-0.13,-69.92307692307692
1996-09-11,9.06,-0.13,-69.6923076923077
1996-09-12,8.81,-0.13,-67.76923076923077
1996-09-13,9.06,-0.13,-69.6923076923077
1996-09-16,9.25,-0.13,-71.15384615384615
1996-09-17,9.13,-0.13,-70.23076923076924
1996-09-18,9.06,-0.13,-69.6923076923077
1996-09-19,9.19,-0.13,-70.69230769230768
1996-09-20,9.44,-0.13,-72.61538461538461
1996-09-23,9.28,-0.13,-71.38461538461537
1996-09-24,9.84,-0.13,-75.6923076923077
1996-09-25,10.0,-0.13,-76.92307692307692
1996-09-26,10.0,-0.13,-76.92307692307692
1996-09-27,9.97,-0.13,-76.6923076923077
1996-09-30,9.84,-0.13,-75.6923076923077
1996-10-01,10.06,-0.13,-77.38461538461539
1996-10-02,10.63,-0.13,-81.76923076923077
1996-10-03,11.22,-0.13,-86.3076923076923
1996-10-04,11.16,-0.13,-85.84615384615384
1996-10-07,10.91,-0.13,-83.92307692307692
1996-10-08,10.75,-0.13,-82.6923076923077
1996-10-09,10.59,-0.13,-81.46153846153845
1996-10-10,10.69,-0.13,-82.23076923076923
1996-10-11,10.59,-0.13,-81.46153846153845
1996-10-14,10.34,-0.13,-79.53846153846153
1996-10-15,10.38,-0.13,-79.84615384615385
1996-10-16,10.34,-0.13,-79.53846153846153
1996-10-17,10.16,-0.13,-78.15384615384615
1996-10-18,10.28,-0.13,-79.07692307692307
1996-10-21,10.25,-0.13,-78.84615384615384
1996-10-22,10.25,-0.13,-78.84615384615384
1996-10-23,10.28,-0.13,-79.07692307692307
1996-10-24,10.53,-0.13,-80.99999999999999
1996-10-25,10.84,-0.13,-83.38461538461539
1996-10-28,10.81,-0.13,-83.15384615384616
1996-10-29,10.84,-0.13,-83.38461538461539
1996-10-30,10.84,-0.13,-83.38461538461539
1996-10-31,10.97,-0.13,-84.38461538461539
1996-11-01,10.97,-0.13,-84.38461538461539
1996-11-04,11.25,-0.13,-86.53846153846153
1996-11-05,11.41,-0.13,-87.76923076923077
1996-11-06,11.84,-0.13,-91.07692307692307
1996-11-07,11.53,-0.13,-88.69230769230768
1996-11-08,11.47,-0.13,-88.23076923076923
1996-11-11,11.5,-0.13,-88.46153846153845
1996-11-12,11.56,-0.13,-88.92307692307692
1996-11-13,12.28,-0.13,-94.46153846153845
1996-11-14,12.31,-0.13,-94.6923076923077
1996-11-15,12.19,-0.13,-93.76923076923076
1996-11-18,12.41,-0.13,-95.46153846153845
1996-11-19,12.25,-0.13,-94.23076923076923
1996-11-20,12.34,-0.13,-94.92307692307692
1996-11-21,12.28,-0.13,-94.46153846153845
1996-11-22,12.34,-0.13,-94.92307692307692
1996-11-25,12.22,-0.13,-94.0
1996-11-26,12.28,-0.13,-94.46153846153845
1996-11-27,12.13,-0.13,-93.3076923076923
1996-11-29,12.22,-0.13,-94.0
1996-12-02,12.06,-0.13,-92.76923076923077
1996-12-03,12.13,-0.13,-93.3076923076923
1996-12-04,11.84,-0.13,-91.07692307692307
1996-12-05,11.94,-0.13,-91.84615384615384
1996-12-06,11.88,-0.13,-91.38461538461539
1996-12-09,12.06,-0.13,-92.76923076923077
1996-12-10,11.91,-0.13,-91.61538461538461
1996-12-11,11.94,-0.13,-91.84615384615384
1996-12-12,11.91,-0.13,-91.61538461538461
1996-12-13,12.03,-0.13,-92.53846153846153
1996-12-16,11.94,-0.13,-91.84615384615384
1996-12-17,11.53,-0.13,-88.69230769230768
1996-12-18,11.69,-0.13,-89.92307692307692
1996-12-19,11.63,-0.13,-89.46153846153847
1996-12-20,11.53,-0.13,-88.69230769230768
1996-12-23,11.59,-0.13,-89.15384615384615
1996-12-24,11.56,-0.13,-88.92307692307692
1996-12-26,11.25,-0.13,-86.53846153846153
1996-12-27,11.03,-0.13,-84.84615384615384
1996-12-30,11.34,-0.13,-87.23076923076923
1996-12-31,11.63,-0.13,-89.46153846153847
1997-01-02,11.34,-0.13,-87.23076923076923
1997-01-03,11.31,-0.13,-87.0
1997-01-06,11.63,-0.13,-89.46153846153847
1997-01-07,11.75,-0.13,-90.38461538461539
1997-01-08,11.84,-0.13,-91.07692307692307
1997-01-09,11.88,-0.13,-91.38461538461539
1997-01-10,12.13,-0.13,-93.3076923076923
1997-01-13,12.0,-0.13,-92.3076923076923
1997-01-14,12.03,-0.13,-92.53846153846153
1997-01-15,12.0,-0.13,-92.3076923076923
1997-01-16,12.13,-0.13,-93.3076923076923
1997-01-17,12.56,-0.13,-96.61538461538461
1997-01-20,12.56,-0.13,-96.61538461538461
1997-01-21,12.53,-0.13,-96.38461538461537
1997-01-22,12.47,-0.13,-95.92307692307692
1997-01-23,12.66,-0.13,-97.38461538461539
1997-01-24,12.88,-0.13,-99.07692307692308
1997-01-27,13.41,-0.13,-103.15384615384615
1997-01-28,13.91,-0.13,-107.0
1997-01-29,14.0,-0.13,-107.6923076923077
1997-01-30,14.28,-0.13,-109.84615384615384
1997-01-31,14.84,-0.13,-114.15384615384615
1997-02-03,15.5,-0.13,-119.23076923076923
1997-02-04,15.13,-0.13,-116.38461538461539
1997-02-05,14.25,-0.13,-109.61538461538461
1997-02-06,14.72,-0.13,-113.23076923076923
1997-02-07,14.81,-0.13,-113.92307692307692
1997-02-10,14.44,-0.13,-111.07692307692307
1997-02-11,14.88,-0.13,-114.46153846153847
1997-02-12,15.03,-0.13,-115.61538461538461
1997-02-13,15.53,-0.13,-119.46153846153845
1997-02-14,15.41,-0.13,-118.53846153846153
1997-02-18,16.69,-0.13,-128.3846153846154
1997-02-19,16.91,-0.13,-130.07692307692307
1997-02-20,16.66,-0.13,-128.15384615384616
1997-02-21,16.56,-0.13,-127.38461538461537
1997-02-24,16.69,-0.13,-128.3846153846154
1997-02-25,16.59,-0.13,-127.61538461538461
1997-02-26,16.34,-0.13,-125.6923076923077
1997-02-27,16.19,-0.13,-124.53846153846155
1997-02-28,16.34,-0.13,-125.6923076923077
1997-03-03,16.16,-0.13,-124.3076923076923
1997-03-04,15.94,-0.13,-122.61538461538461
1997-03-05,15.78,-0.13,-121.38461538461537
1997-03-06,15.28,-0.13,-117.53846153846153
1997-03-07,15.75,-0.13,-121.15384615384615
1997-03-10,15.72,-0.13,-120.92307692307692
1997-03-11,15.94,-0.13,-122.61538461538461
1997-03-12,15.5,-0.13,-119.23076923076923
1997-03-13,15.47,-0.13,-119.0
1997-03-14,15.88,-0.13,-122.15384615384616
1997-03-17,15.88,-0.13,-122.15384615384616
1997-03-18,15.22,-0.13,-117.07692307692308
1997-03-19,15.22,-0.13,-117.07692307692308
1997-03-20,15.13,-0.13,-116.38461538461539
1997-03-21,15.09,-0.13,-116.07692307692307
1997-03-24,14.66,-0.13,-112.76923076923076
1997-03-25,14.63,-0.13,-112.53846153846155
1997-03-26,14.5,-0.13,-111.53846153846153
1997-03-27,14.06,-0.13,-108.15384615384616
1997-03-31,14.0,-0.13,-107.6923076923077
1997-04-01,13.91,-0.13,-107.0
1997-04-02,14.0,-0.13,-107.6923076923077
1997-04-03,14.59,-0.13,-112.23076923076923
1997-04-04,14.78,-0.13,-113.69230769230768
1997-04-07,14.97,-0.13,-115.15384615384616
1997-04-08,15.0,-0.13,-115.38461538461539
1997-04-09,15.03,-0.13,-115.61538461538461
1997-04-10,14.97,-0.13,-115.15384615384616
1997-04-11,14.69,-0.13,-112.99999999999999
1997-04-14,14.88,-0.13,-114.46153846153847
1997-04-15,15.25,-0.13,-117.3076923076923
1997-04-16,15.47,-0.13,-119.0
1997-04-17,14.88,-0.13,-114.46153846153847
1997-04-18,14.63,-0.13,-112.53846153846155
1997-04-21,14.38,-0.13,-110.61538461538461
1997-04-22,15.03,-0.13,-115.61538461538461
1997-04-23,15.38,-0.13,-118.3076923076923
1997-04-24,15.53,-0.13,-119.46153846153845
1997-04-25,15.28,-0.13,-117.53846153846153
1997-04-28,15.53,-0.13,-119.46153846153845
1997-04-29,16.0,-0.13,-123.07692307692307
1997-04-30,16.31,-0.13,-125.46153846153845
1997-05-01,15.88,-0.13,-122.15384615384616
1997-05-02,16.31,-0.13,-125.46153846153845
1997-05-05,17.0,-0.13,-130.76923076923077
1997-05-06,16.88,-0.13,-129.84615384615384
1997-05-07,16.63,-0.13,-127.9230769230769
1997-05-08,16.75,-0.13,-128.84615384615384
1997-05-09,16.44,-0.13,-126.46153846153847
1997-05-12,16.44,-0.13,-126.46153846153847
1997-05-13,16.53,-0.13,-127.15384615384616
1997-05-14,16.53,-0.13,-127.15384615384616
1997-05-15,16.59,-0.13,-127.61538461538461
1997-05-16,16.84,-0.13,-129.53846153846152
1997-05-19,17.06,-0.13,-131.23076923076923
1997-05-20,17.09,-0.13,-131.46153846153845
1997-05-21,17.38,-0.13,-133.69230769230768
1997-05-22,17.56,-0.13,-135.07692307692307
1997-05-23,17.69,-0.13,-136.0769230769231
1997-05-27,18.03,-0.13,-138.6923076923077
1997-05-28,17.47,-0.13,-134.38461538461536
1997-05-29,17.66,-0.13,-135.84615384615384
1997-05-30,17.94,-0.13,-138.0
1997-06-02,18.41,-0.13,-141.6153846153846
1997-06-03,18.5,-0.13,-142.3076923076923
1997-06-04,18.5,-0.13,-142.3076923076923
1997-06-05,18.44,-0.13,-141.84615384615384
1997-06-06,18.69,-0.13,-143.76923076923077
1997-06-09,18.5,-0.13,-142.3076923076923
1997-06-10,18.56,-0.13,-142.76923076923075
1997-06-11,18.31,-0.13,-140.84615384615384
1997-06-12,18.0,-0.13,-138.46153846153845
1997-06-13,18.19,-0.13,-139.92307692307693
1997-06-16,17.97,-0.13,-138.23076923076923
1997-06-17,17.72,-0.13,-136.3076923076923
1997-06-18,18.0,-0.13,-138.46153846153845
1997-06-19,17.97,-0.13,-138.23076923076923
1997-06-20,17.78,-0.13,-136.76923076923077
1997-06-23,17.44,-0.13,-134.15384615384616
1997-06-24,17.59,-0.13,-135.3076923076923
1997-06-25,17.63,-0.13,-135.6153846153846
1997-06-26,17.69,-0.13,-136.0769230769231
1997-06-27,17.94,-0.13,-138.0
1997-06-30,17.69,-0.13,-136.0769230769231
1997-07-01,17.69,-0.13,-136.0769230769231
1997-07-02,17.59,-0.13,-135.3076923076923
1997-07-03,17.84,-0.13,-137.23076923076923
1997-07-07,18.06,-0.13,-138.9230769230769
1997-07-08,18.19,-0.13,-139.92307692307693
1997-07-09,18.22,-0.13,-140.15384615384613
1997-07-10,18.41,-0.13,-141.6153846153846
1997-07-11,18.59,-0.13,-143.0
1997-07-14,18.73,-0.13,-144.07692307692307
1997-07-15,19.81,-0.13,-152.38461538461536
1997-07-16,20.69,-0.13,-159.15384615384616
1997-07-17,19.95,-0.13,-153.46153846153845
1997-07-18,19.91,-0.13,-153.15384615384616
1997-07-21,19.75,-0.13,-151.9230769230769
1997-07-22,19.63,-0.13,-151.0
1997-07-23,19.19,-0.13,-147.6153846153846
1997-07-24,19.78,-0.13,-152.15384615384616
1997-07-25,19.88,-0.13,-152.9230769230769
1997-07-28,19.84,-0.13,-152.6153846153846
1997-07-29,19.75,-0.13,-151.9230769230769
1997-07-30,19.55,-0.13,-150.3846153846154
1997-07-31,19.75,-0.13,-151.9230769230769
1997-08-01,19.5,-0.13,-150.0
1997-08-04,19.34,-0.13,-148.76923076923077
1997-08-05,19.0,-0.13,-146.15384615384616
1997-08-06,19.0,-0.13,-146.15384615384616
1997-08-07,19.05,-0.13,-146.53846153846155
1997-08-08,19.16,-0.13,-147.3846153846154
1997-08-11,19.59,-0.13,-150.69230769230768
1997-08-12,19.58,-0.13,-150.61538461538458
1997-08-13,19.59,-0.13,-150.69230769230768
1997-08-14,19.45,-0.13,-149.6153846153846
1997-08-15,19.3,-0.13,-148.46153846153845
1997-08-18,19.31,-0.13,-148.53846153846152
1997-08-19,19.0,-0.13,-146.15384615384616
1997-08-20,18.91,-0.13,-145.46153846153845
1997-08-21,18.77,-0.13,-144.3846153846154
1997-08-22,18.47,-0.13,-142.07692307692307
1997-08-25,18.0,-0.13,-138.46153846153845
1997-08-26,18.2,-0.13,-140.0
1997-08-27,18.2,-0.13,-140.0
1997-08-28,19.0,-0.13,-146.15384615384616
1997-08-29,18.5,-0.13,-142.3076923076923
1997-09-02,18.75,-0.13,-144.23076923076923
1997-09-03,18.94,-0.13,-145.6923076923077
1997-09-04,19.53,-0.13,-150.23076923076923
1997-09-05,19.16,-0.13,-147.3846153846154
1997-09-08,19.06,-0.13,-146.6153846153846
1997-09-09,19.44,-0.13,-149.53846153846155
1997-09-10,19.94,-0.13,-153.3846153846154
1997-09-11,20.97,-0.13,-161.3076923076923
1997-09-12,21.0,-0.13,-161.53846153846152
1997-09-15,20.72,-0.13,-159.38461538461536
1997-09-16,20.81,-0.13,-160.07692307692307
1997-09-17,20.81,-0.13,-160.07692307692307
1997-09-18,20.88,-0.13,-160.6153846153846
1997-09-19,20.97,-0.13,-161.3076923076923
1997-09-22,21.66,-0.13,-166.6153846153846
1997-09-23,21.03,-0.13,-161.76923076923077
1997-09-24,21.16,-0.13,-162.76923076923077
1997-09-25,21.72,-0.13,-167.07692307692307
1997-09-26,22.13,-0.13,-170.23076923076923
1997-09-29,21.94,-0.13,-168.76923076923077
1997-09-30,21.88,-0.13,-168.3076923076923
1997-10-01,21.72,-0.13,-167.07692307692307
1997-10-02,23.97,-0.13,-184.38461538461536
1997-10-03,23.34,-0.13,-179.53846153846152
1997-10-06,23.44,-0.13,-180.30769230769232
1997-10-07,23.53,-0.13,-181.0
1997-10-08,23.5,-0.13,-180.76923076923077
1997-10-09,23.88,-0.13,-183.69230769230768
1997-10-10,23.25,-0.13,-178.84615384615384
1997-10-13,22.72,-0.13,-174.76923076923075
1997-10-14,22.94,-0.13,-176.46153846153845
1997-10-15,22.94,-0.13,-176.46153846153845
1997-10-16,22.63,-0.13,-174.07692307692307
1997-10-17,21.88,-0.13,-168.3076923076923
1997-10-20,21.81,-0.13,-167.76923076923075
1997-10-21,23.59,-0.13,-181.46153846153845
1997-10-22,23.47,-0.13,-180.53846153846152
1997-10-23,22.44,-0.13,-172.6153846153846
1997-10-24,22.03,-0.13,-169.46153846153845
1997-10-27,21.0,-0.13,-161.53846153846152
1997-10-28,20.41,-0.13,-157.0
1997-10-29,21.09,-0.13,-162.23076923076923
1997-10-30,19.5,-0.13,-150.0
1997-10-31,19.81,-0.13,-152.38461538461536
1997-11-03,20.06,-0.13,-154.3076923076923
1997-11-04,20.06,-0.13,-154.3076923076923
1997-11-05,20.47,-0.13,-157.46153846153845
1997-11-06,20.69,-0.13,-159.15384615384616
1997-11-07,20.22,-0.13,-155.53846153846152
1997-11-10,20.5,-0.13,-157.69230769230768
1997-11-11,20.66,-0.13,-158.9230769230769
1997-11-12,20.56,-0.13,-158.15384615384613
1997-11-13,20.16,-0.13,-155.07692307692307
1997-11-14,18.81,-0.13,-144.69230769230768
1997-11-17,19.47,-0.13,-149.76923076923075
1997-11-18,19.28,-0.13,-148.30769230769232
1997-11-19,18.72,-0.13,-144.0
1997-11-20,18.91,-0.13,-145.46153846153845
1997-11-21,19.06,-0.13,-146.6153846153846
1997-11-24,19.0,-0.13,-146.15384615384616
1997-11-25,18.88,-0.13,-145.23076923076923
1997-11-26,18.59,-0.13,-143.0
1997-11-28,18.31,-0.13,-140.84615384615384
1997-12-01,18.03,-0.13,-138.6923076923077
1997-12-02,19.03,-0.13,-146.3846153846154
1997-12-03,19.5,-0.13,-150.0
1997-12-04,21.75,-0.13,-167.3076923076923
1997-12-05,21.59,-0.13,-166.07692307692307
1997-12-08,21.72,-0.13,-167.07692307692307
1997-12-09,21.25,-0.13,-163.46153846153845
1997-12-10,21.13,-0.13,-162.53846153846152
1997-12-11,20.94,-0.13,-161.0769230769231
1997-12-12,20.97,-0.13,-161.3076923076923
1997-12-15,21.59,-0.13,-166.07692307692307
1997-12-16,21.75,-0.13,-167.3076923076923
1997-12-17,21.5,-0.13,-165.3846153846154
1997-12-18,21.56,-0.13,-165.84615384615384
1997-12-19,21.0,-0.13,-161.53846153846152
1997-12-22,20.25,-0.13,-155.76923076923077
1997-12-23,20.75,-0.13,-159.6153846153846
1997-12-24,20.69,-0.13,-159.15384615384616
1997-12-26,20.94,-0.13,-161.0769230769231
1997-12-29,22.38,-0.13,-172.15384615384613
1997-12-30,23.25,-0.13,-178.84615384615384
1997-12-31,23.31,-0.13,-179.3076923076923
1998-01-02,22.66,-0.13,-174.3076923076923
1998-01-05,23.0,-0.13,-176.9230769230769
1998-01-06,22.88,-0.13,-176.0
1998-01-07,23.13,-0.13,-177.9230769230769
1998-01-08,22.66,-0.13,-174.3076923076923
1998-01-09,22.25,-0.13,-171.15384615384616
1998-01-12,22.16,-0.13,-170.46153846153845
1998-01-13,22.22,-0.13,-170.9230769230769
1998-01-14,21.63,-0.13,-166.38461538461536
1998-01-15,20.84,-0.13,-160.3076923076923
1998-01-16,20.5,-0.13,-157.69230769230768
1998-01-20,20.88,-0.13,-160.6153846153846
1998-01-21,21.34,-0.13,-164.15384615384616
1998-01-22,21.38,-0.13,-164.46153846153845
1998-01-23,21.63,-0.13,-166.38461538461536
1998-01-26,21.72,-0.13,-167.07692307692307
1998-01-27,20.66,-0.13,-158.9230769230769
1998-01-28,20.59,-0.13,-158.3846153846154
1998-01-29,20.59,-0.13,-158.3846153846154
1998-01-30,21.41,-0.13,-164.69230769230768
1998-02-02,21.75,-0.13,-167.3076923076923
1998-02-03,21.97,-0.13,-168.99999999999997
1998-02-04,21.69,-0.13,-166.84615384615384
1998-02-05,21.66,-0.13,-166.6153846153846
1998-02-06,21.81,-0.13,-167.76923076923075
1998-02-09,21.38,-0.13,-164.46153846153845
1998-02-10,20.63,-0.13,-158.69230769230768
1998-02-11,20.78,-0.13,-159.84615384615384
1998-02-12,21.38,-0.13,-164.46153846153845
1998-02-13,20.75,-0.13,-159.6153846153846
1998-02-17,20.63,-0.13,-158.69230769230768
1998-02-18,20.53,-0.13,-157.92307692307693
1998-02-19,19.94,-0.13,-153.3846153846154
1998-02-20,20.31,-0.13,-156.23076923076923
1998-02-23,21.0,-0.13,-161.53846153846152
1998-02-24,21.0,-0.13,-161.53846153846152
1998-02-25,21.5,-0.13,-165.3846153846154
1998-02-26,21.66,-0.13,-166.6153846153846
1998-02-27,22.0,-0.13,-169.23076923076923
1998-03-02,21.88,-0.13,-168.3076923076923
1998-03-03,21.97,-0.13,-168.99999999999997
1998-03-04,22.03,-0.13,-169.46153846153845
1998-03-05,22.47,-0.13,-172.84615384615384
1998-03-06,22.66,-0.13,-174.3076923076923
1998-03-09,22.63,-0.13,-174.07692307692307
1998-03-10,23.0,-0.13,-176.9230769230769
1998-03-11,23.53,-0.13,-181.0
1998-03-12,24.0,-0.13,-184.6153846153846
1998-03-13,23.88,-0.13,-183.69230769230768
1998-03-16,24.38,-0.13,-187.53846153846152
1998-03-17,24.81,-0.13,-190.84615384615384
1998-03-18,25.0,-0.13,-192.3076923076923
1998-03-19,25.0,-0.13,-192.3076923076923
1998-03-20,25.06,-0.13,-192.76923076923075
1998-03-23,25.0,-0.13,-192.3076923076923
1998-03-24,26.5,-0.13,-203.84615384615384
1998-03-25,26.19,-0.13,-201.46153846153845
1998-03-26,26.63,-0.13,-204.84615384615384
1998-03-27,26.94,-0.13,-207.23076923076923
1998-03-30,26.63,-0.13,-204.84615384615384
1998-03-31,26.22,-0.13,-201.69230769230768
1998-04-01,26.72,-0.13,-205.53846153846152
