date,ED,ED_EPS,PE Ratio
2009-09-04,39.87,1.2,33.225
2009-09-08,39.8,1.2,33.166666666666664
2009-09-09,39.89,1.2,33.24166666666667
2009-09-10,39.94,1.2,33.28333333333333
2009-09-11,39.63,1.2,33.025000000000006
2009-09-14,40.26,1.2,33.55
2009-09-15,40.85,1.2,34.04166666666667
2009-09-16,41.06,1.2,34.21666666666667
2009-09-17,41.03,1.2,34.19166666666667
2009-09-18,41.48,1.2,34.56666666666666
2009-09-21,41.35,1.2,34.458333333333336
2009-09-22,41.17,1.2,34.30833333333334
2009-09-23,40.97,1.2,34.141666666666666
2009-09-24,40.99,1.2,34.15833333333334
2009-09-25,41.07,1.2,34.225
2009-09-28,41.41,1.2,34.50833333333333
2009-09-29,41.29,1.2,34.40833333333333
2009-09-30,40.94,1.2,34.11666666666667
2009-10-01,40.76,1.2,33.96666666666667
2009-10-02,40.35,1.2,33.625
2009-10-05,40.88,1.2,34.06666666666667
2009-10-06,40.96,1.2,34.13333333333333
2009-10-07,40.94,1.2,34.11666666666667
2009-10-08,40.91,1.2,34.09166666666667
2009-10-09,41.09,1.2,34.241666666666674
2009-10-12,41.49,1.2,34.575
2009-10-13,40.96,1.2,34.13333333333333
2009-10-14,40.95,1.2,34.12500000000001
2009-10-15,41.2,1.2,34.333333333333336
2009-10-16,41.33,1.2,34.44166666666667
2009-10-19,41.88,1.2,34.900000000000006
2009-10-20,41.67,1.2,34.725
2009-10-21,41.52,1.2,34.6
2009-10-22,41.78,1.2,34.81666666666667
2009-10-23,41.81,1.2,34.84166666666667
2009-10-26,41.33,1.2,34.44166666666667
2009-10-27,41.34,1.2,34.45
2009-10-28,41.18,1.2,34.31666666666667
2009-10-29,41.32,1.2,34.43333333333334
2009-10-30,40.68,1.2,33.9
2009-11-02,41.18,2.43,16.946502057613166
2009-11-03,40.88,2.43,16.82304526748971
2009-11-04,40.95,2.43,16.85185185185185
2009-11-05,41.55,2.43,17.098765432098762
2009-11-06,41.53,2.43,17.090534979423868
2009-11-09,42.21,2.43,17.37037037037037
2009-11-10,42.46,2.43,17.473251028806583
2009-11-11,42.47,2.43,17.47736625514403
2009-11-12,42.17,2.43,17.353909465020575
2009-11-13,42.46,2.43,17.473251028806583
2009-11-16,41.85,2.43,17.22222222222222
2009-11-17,42.09,2.43,17.320987654320987
2009-11-18,42.13,2.43,17.337448559670783
2009-11-19,41.8,2.43,17.20164609053498
2009-11-20,41.9,2.43,17.242798353909464
2009-11-23,42.46,2.43,17.473251028806583
2009-11-24,42.55,2.43,17.510288065843618
2009-11-25,42.91,2.43,17.658436213991767
2009-11-27,42.44,2.43,17.465020576131685
2009-11-30,42.91,2.43,17.658436213991767
2009-12-01,43.31,2.43,17.82304526748971
2009-12-02,43.93,2.43,18.07818930041152
2009-12-03,44.37,2.43,18.259259259259256
2009-12-04,44.05,2.43,18.127572016460903
2009-12-07,44.39,2.43,18.267489711934154
2009-12-08,44.01,2.43,18.11111111111111
2009-12-09,44.18,2.43,18.181069958847736
2009-12-10,44.65,2.43,18.374485596707817
2009-12-11,45.18,2.43,18.59259259259259
2009-12-14,45.26,2.43,18.62551440329218
2009-12-15,45.03,2.43,18.530864197530864
2009-12-16,44.95,2.43,18.497942386831276
2009-12-17,45.41,2.43,18.687242798353907
2009-12-18,45.37,2.43,18.67078189300411
2009-12-21,45.72,2.43,18.814814814814813
2009-12-22,45.58,2.43,18.757201646090532
2009-12-23,45.45,2.43,18.703703703703702
2009-12-24,45.86,2.43,18.872427983539094
2009-12-28,45.89,2.43,18.88477366255144
2009-12-29,46.08,2.43,18.962962962962962
2009-12-30,46.13,2.43,18.983539094650205
2009-12-31,45.43,2.43,18.695473251028805
2010-01-04,45.38,2.43,18.674897119341562
2010-01-05,44.79,2.43,18.432098765432098
2010-01-06,45.27,2.43,18.62962962962963
2010-01-07,45.11,2.43,18.56378600823045
2010-01-08,45.25,2.43,18.621399176954732
2010-01-11,45.82,2.43,18.8559670781893
2010-01-12,45.73,2.43,18.81893004115226
2010-01-13,46.08,2.43,18.962962962962962
2010-01-14,46.23,2.43,19.02469135802469
2010-01-15,45.72,2.43,18.814814814814813
2010-01-19,46.41,2.43,19.098765432098762
2010-01-20,46.21,2.43,19.016460905349792
2010-01-21,45.61,2.43,18.76954732510288
2010-01-22,43.51,2.43,17.90534979423868
2010-01-25,43.62,2.43,17.950617283950614
2010-01-26,44.08,2.43,18.139917695473248
2010-01-27,44.05,2.43,18.127572016460903
2010-01-28,43.72,2.43,17.991769547325102
2010-01-29,43.74,2.43,18.0
2010-02-01,43.93,2.43,18.07818930041152
2010-02-02,44.14,2.43,18.16460905349794
2010-02-03,43.76,2.43,18.008230452674894
2010-02-04,43.02,2.43,17.703703703703702
2010-02-05,43.18,2.43,17.76954732510288
2010-02-08,42.81,2.43,17.617283950617285
2010-02-09,43.44,2.43,17.87654320987654
2010-02-10,42.98,2.43,17.687242798353907
2010-02-11,43.17,2.43,17.76543209876543
2010-02-12,42.22,2.43,17.374485596707817
2010-02-16,42.95,2.43,17.674897119341562
2010-02-17,42.86,2.43,17.637860082304524
2010-02-18,42.71,2.43,17.576131687242796
2010-02-19,43.13,2.43,17.74897119341564
2010-02-22,42.92,3.16,13.582278481012658
2010-02-23,42.75,3.16,13.528481012658228
2010-02-24,42.88,3.16,13.569620253164556
2010-02-25,42.87,3.16,13.56645569620253
2010-02-26,42.75,3.16,13.528481012658228
2010-03-01,43.19,3.16,13.66772151898734
2010-03-02,43.79,3.16,13.85759493670886
2010-03-03,43.68,3.16,13.822784810126581
2010-03-04,43.54,3.16,13.778481012658228
2010-03-05,43.62,3.16,13.803797468354428
2010-03-08,43.79,3.16,13.85759493670886
2010-03-09,43.66,3.16,13.81645569620253
2010-03-10,43.74,3.16,13.841772151898734
2010-03-11,43.89,3.16,13.889240506329113
2010-03-12,43.7,3.16,13.829113924050633
2010-03-15,44.15,3.16,13.97151898734177
2010-03-16,44.48,3.16,14.075949367088606
2010-03-17,44.51,3.16,14.085443037974683
2010-03-18,44.33,3.16,14.028481012658228
2010-03-19,44.3,3.16,14.018987341772151
2010-03-22,44.26,3.16,14.00632911392405
2010-03-23,44.17,3.16,13.977848101265822
2010-03-24,43.84,3.16,13.873417721518988
2010-03-25,43.84,3.16,13.873417721518988
2010-03-26,44.18,3.16,13.981012658227847
2010-03-29,44.58,3.16,14.10759493670886
2010-03-30,44.68,3.16,14.139240506329113
2010-03-31,44.54,3.16,14.094936708860759
2010-04-01,44.9,3.16,14.20886075949367
2010-04-05,45.04,3.16,14.253164556962025
2010-04-06,45.36,3.16,14.354430379746834
2010-04-07,44.91,3.16,14.212025316455694
2010-04-08,44.51,3.16,14.085443037974683
2010-04-09,44.85,3.16,14.193037974683545
2010-04-12,45.03,3.16,14.25
2010-04-13,44.76,3.16,14.164556962025316
2010-04-14,44.82,3.16,14.183544303797468
2010-04-15,44.79,3.16,14.174050632911392
2010-04-16,44.54,3.16,14.094936708860759
2010-04-19,44.63,3.16,14.123417721518987
2010-04-20,44.91,3.16,14.212025316455694
2010-04-21,45.16,3.16,14.291139240506327
2010-04-22,45.2,3.16,14.30379746835443
2010-04-23,45.41,3.16,14.37025316455696
2010-04-26,45.29,3.16,14.332278481012658
2010-04-27,44.6,3.16,14.113924050632912
2010-04-28,45.17,3.16,14.294303797468354
2010-04-29,45.21,3.16,14.306962025316455
2010-04-30,45.2,3.16,14.30379746835443
2010-05-03,45.73,3.16,14.47151898734177
2010-05-04,45.04,3.16,14.253164556962025
2010-05-05,45.05,3.16,14.25632911392405
2010-05-06,44.21,0.8,55.262499999999996
2010-05-07,44.34,0.8,55.425000000000004
2010-05-10,44.8,0.8,55.99999999999999
2010-05-11,44.85,0.8,56.0625
2010-05-12,44.85,0.8,56.0625
2010-05-13,44.54,0.8,55.675
2010-05-14,44.44,0.8,55.55
2010-05-17,44.52,0.8,55.65
2010-05-18,44.35,0.8,55.4375
2010-05-19,43.82,0.8,54.775
2010-05-20,42.96,0.8,53.699999999999996
2010-05-21,43.29,0.8,54.1125
2010-05-24,42.79,0.8,53.4875
2010-05-25,42.52,0.8,53.15
2010-05-26,42.27,0.8,52.8375
2010-05-27,42.74,0.8,53.425
2010-05-28,42.59,0.8,53.237500000000004
2010-06-01,41.75,0.8,52.1875
2010-06-02,42.55,0.8,53.18749999999999
2010-06-03,42.82,0.8,53.525
2010-06-04,41.66,0.8,52.074999999999996
2010-06-07,41.87,0.8,52.33749999999999
2010-06-08,42.46,0.8,53.074999999999996
2010-06-09,42.15,0.8,52.68749999999999
2010-06-10,43.09,0.8,53.862500000000004
2010-06-11,43.13,0.8,53.9125
2010-06-14,43.35,0.8,54.1875
2010-06-15,44.09,0.8,55.112500000000004
2010-06-16,44.42,0.8,55.525
2010-06-17,44.77,0.8,55.9625
2010-06-18,44.89,0.8,56.1125
2010-06-21,44.69,0.8,55.8625
2010-06-22,43.81,0.8,54.7625
2010-06-23,43.65,0.8,54.56249999999999
2010-06-24,43.76,0.8,54.699999999999996
2010-06-25,43.84,0.8,54.800000000000004
2010-06-28,44.14,0.8,55.175
2010-06-29,43.48,0.8,54.349999999999994
2010-06-30,43.1,0.8,53.875
2010-07-01,42.9,0.8,53.62499999999999
2010-07-02,43.19,0.8,53.9875
2010-07-06,43.62,0.8,54.52499999999999
2010-07-07,44.75,0.8,55.9375
2010-07-08,45.32,0.8,56.65
2010-07-09,45.27,0.8,56.5875
2010-07-12,45.4,0.8,56.74999999999999
2010-07-13,45.52,0.8,56.9
2010-07-14,45.57,0.8,56.9625
2010-07-15,45.74,0.8,57.175
2010-07-16,45.06,0.8,56.325
2010-07-19,45.67,0.8,57.0875
2010-07-20,45.83,0.8,57.287499999999994
2010-07-21,45.27,0.8,56.5875
2010-07-22,46.02,0.8,57.525
2010-07-23,46.3,0.8,57.87499999999999
2010-07-26,46.68,0.8,58.349999999999994
2010-07-27,47.16,0.8,58.949999999999996
2010-07-28,47.03,0.8,58.7875
2010-07-29,46.57,0.8,58.2125
2010-07-30,46.12,0.8,57.64999999999999
2010-08-02,47.14,0.8,58.925
2010-08-03,46.93,0.8,58.662499999999994
2010-08-04,46.94,0.8,58.675
2010-08-05,47.21,0.8,59.012499999999996
2010-08-06,47.57,0.65,73.18461538461538
2010-08-09,47.97,0.65,73.8
2010-08-10,48.36,0.65,74.39999999999999
2010-08-11,47.64,0.65,73.29230769230769
2010-08-12,47.95,0.65,73.76923076923077
2010-08-13,47.55,0.65,73.15384615384615
2010-08-16,46.85,0.65,72.07692307692308
2010-08-17,47.38,0.65,72.8923076923077
2010-08-18,46.96,0.65,72.24615384615385
2010-08-19,46.5,0.65,71.53846153846153
2010-08-20,46.7,0.65,71.84615384615385
2010-08-23,46.98,0.65,72.27692307692307
2010-08-24,47.31,0.65,72.78461538461539
2010-08-25,47.44,0.65,72.98461538461538
2010-08-26,47.15,0.65,72.53846153846153
2010-08-27,47.88,0.65,73.66153846153847
2010-08-30,47.25,0.65,72.6923076923077
2010-08-31,47.53,0.65,73.12307692307692
2010-09-01,48.24,0.65,74.21538461538462
2010-09-02,48.25,0.65,74.23076923076923
2010-09-03,48.44,0.65,74.52307692307691
2010-09-07,48.36,0.65,74.39999999999999
2010-09-08,47.78,0.65,73.50769230769231
2010-09-09,47.95,0.65,73.76923076923077
2010-09-10,47.69,0.65,73.36923076923077
2010-09-13,47.77,0.65,73.49230769230769
2010-09-14,48.1,0.65,74.0
2010-09-15,47.85,0.65,73.61538461538461
2010-09-16,47.59,0.65,73.21538461538462
2010-09-17,47.92,0.65,73.72307692307692
2010-09-20,48.69,0.65,74.9076923076923
2010-09-21,48.45,0.65,74.53846153846155
2010-09-22,48.52,0.65,74.64615384615385
2010-09-23,48.09,0.65,73.98461538461538
2010-09-24,48.79,0.65,75.06153846153846
2010-09-27,48.75,0.65,75.0
2010-09-28,48.5,0.65,74.61538461538461
2010-09-29,48.43,0.65,74.50769230769231
2010-09-30,48.22,0.65,74.18461538461538
2010-10-01,48.33,0.65,74.35384615384615
2010-10-04,48.07,0.65,73.95384615384616
2010-10-05,48.41,0.65,74.47692307692307
2010-10-06,48.19,0.65,74.13846153846153
2010-10-07,48.17,0.65,74.1076923076923
2010-10-08,48.27,0.65,74.26153846153846
2010-10-11,48.23,0.65,74.19999999999999
2010-10-12,48.22,0.65,74.18461538461538
2010-10-13,48.2,0.65,74.15384615384616
2010-10-14,48.45,0.65,74.53846153846155
2010-10-15,48.6,0.65,74.76923076923077
2010-10-18,49.09,0.65,75.52307692307693
2010-10-19,48.84,0.65,75.13846153846154
2010-10-20,49.11,0.65,75.55384615384615
2010-10-21,48.88,0.65,75.2
2010-10-22,49.12,0.65,75.56923076923076
2010-10-25,49.2,0.65,75.6923076923077
2010-10-26,49.46,0.65,76.09230769230768
2010-10-27,49.74,0.65,76.52307692307693
2010-10-28,49.85,0.65,76.6923076923077
2010-10-29,49.72,0.65,76.49230769230769
2010-11-01,49.66,1.24,40.04838709677419
2010-11-02,50.73,1.24,40.91129032258064
2010-11-03,50.49,1.24,40.71774193548387
2010-11-04,50.88,1.24,41.03225806451613
2010-11-05,51.0,1.24,41.12903225806452
2010-11-08,50.68,1.24,40.87096774193548
2010-11-09,50.61,1.24,40.814516129032256
2010-11-10,50.09,1.24,40.395161290322584
2010-11-11,50.08,1.24,40.387096774193544
2010-11-12,49.74,1.24,40.112903225806456
2010-11-15,49.21,1.24,39.685483870967744
2010-11-16,48.66,1.24,39.24193548387097
2010-11-17,48.58,1.24,39.17741935483871
2010-11-18,48.85,1.24,39.395161290322584
2010-11-19,48.63,1.24,39.21774193548387
2010-11-22,48.7,1.24,39.274193548387096
2010-11-23,48.24,1.24,38.903225806451616
2010-11-24,48.33,1.24,38.975806451612904
2010-11-26,48.18,1.24,38.854838709677416
2010-11-29,48.02,1.24,38.725806451612904
2010-11-30,48.37,1.24,39.00806451612903
2010-12-01,48.75,1.24,39.314516129032256
2010-12-02,48.83,1.24,39.37903225806451
2010-12-03,49.02,1.24,39.532258064516135
2010-12-06,48.89,1.24,39.42741935483871
2010-12-07,48.57,1.24,39.16935483870968
2010-12-08,48.28,1.24,38.935483870967744
2010-12-09,48.71,1.24,39.28225806451613
2010-12-10,48.88,1.24,39.41935483870968
2010-12-13,49.18,1.24,39.66129032258065
2010-12-14,49.5,1.24,39.91935483870968
2010-12-15,49.01,1.24,39.524193548387096
2010-12-16,49.55,1.24,39.95967741935484
2010-12-17,49.34,1.24,39.79032258064517
2010-12-20,49.46,1.24,39.88709677419355
2010-12-21,49.49,1.24,39.91129032258065
2010-12-22,49.56,1.24,39.96774193548387
2010-12-23,49.6,1.24,40.0
2010-12-27,49.65,1.24,40.04032258064516
2010-12-28,49.73,1.24,40.104838709677416
2010-12-29,49.53,1.24,39.943548387096776
2010-12-30,49.42,1.24,39.85483870967742
2010-12-31,49.57,1.24,39.975806451612904
2011-01-03,49.55,1.24,39.95967741935484
2011-01-04,49.7,1.24,40.08064516129033
2011-01-05,49.37,1.24,39.814516129032256
2011-01-06,49.32,1.24,39.774193548387096
2011-01-07,49.54,1.24,39.95161290322581
2011-01-10,49.23,1.24,39.7016129032258
2011-01-11,49.25,1.24,39.71774193548387
2011-01-12,49.56,1.24,39.96774193548387
2011-01-13,49.96,1.24,40.29032258064516
2011-01-14,49.83,1.24,40.185483870967744
2011-01-18,50.11,1.24,40.41129032258065
2011-01-19,50.35,1.24,40.60483870967742
2011-01-20,50.53,1.24,40.75
2011-01-21,49.87,1.24,40.21774193548387
2011-01-24,50.55,1.24,40.766129032258064
2011-01-25,50.65,1.24,40.846774193548384
2011-01-26,50.5,1.24,40.725806451612904
2011-01-27,50.62,1.24,40.82258064516129
2011-01-28,50.07,1.24,40.37903225806452
2011-01-31,49.91,1.24,40.25
2011-02-01,50.11,1.24,40.41129032258065
2011-02-02,49.82,1.24,40.17741935483871
2011-02-03,49.87,1.24,40.21774193548387
2011-02-04,49.59,1.24,39.99193548387097
2011-02-07,49.89,1.24,40.233870967741936
2011-02-08,49.64,1.24,40.03225806451613
2011-02-09,49.94,1.24,40.274193548387096
2011-02-10,50.09,1.24,40.395161290322584
2011-02-11,50.1,1.24,40.403225806451616
2011-02-14,49.34,1.24,39.79032258064517
2011-02-15,49.53,1.24,39.943548387096776
2011-02-16,49.22,1.24,39.693548387096776
2011-02-17,48.9,1.24,39.435483870967744
2011-02-18,49.02,1.24,39.532258064516135
2011-02-22,48.89,0.8,61.1125
2011-02-23,49.21,0.8,61.512499999999996
2011-02-24,48.85,0.8,61.0625
2011-02-25,49.41,0.8,61.762499999999996
2011-02-28,49.98,0.8,62.474999999999994
2011-03-01,49.57,0.8,61.9625
2011-03-02,49.58,0.8,61.974999999999994
2011-03-03,49.91,0.8,62.387499999999996
2011-03-04,49.71,0.8,62.137499999999996
2011-03-07,49.84,0.8,62.300000000000004
2011-03-08,50.34,0.8,62.925000000000004
2011-03-09,50.72,0.8,63.4
2011-03-10,50.19,0.8,62.7375
2011-03-11,50.27,0.8,62.8375
2011-03-14,49.88,0.8,62.35
2011-03-15,49.73,0.8,62.162499999999994
2011-03-16,49.1,0.8,61.375
2011-03-17,49.29,0.8,61.6125
2011-03-18,49.51,0.8,61.887499999999996
2011-03-21,50.15,0.8,62.68749999999999
2011-03-22,49.79,0.8,62.2375
2011-03-23,49.71,0.8,62.137499999999996
2011-03-24,49.92,0.8,62.4
2011-03-25,50.01,0.8,62.512499999999996
2011-03-28,50.12,0.8,62.64999999999999
2011-03-29,50.62,0.8,63.27499999999999
2011-03-30,50.72,0.8,63.4
2011-03-31,50.72,0.8,63.4
2011-04-01,51.05,0.8,63.81249999999999
2011-04-04,51.02,0.8,63.775
2011-04-05,50.94,0.8,63.675
2011-04-06,51.22,0.8,64.02499999999999
2011-04-07,50.94,0.8,63.675
2011-04-08,50.9,0.8,63.62499999999999
2011-04-11,50.22,0.8,62.775
2011-04-12,49.97,0.8,62.4625
2011-04-13,50.1,0.8,62.625
2011-04-14,50.09,0.8,62.612500000000004
2011-04-15,50.71,0.8,63.387499999999996
2011-04-18,50.23,0.8,62.787499999999994
2011-04-19,50.15,0.8,62.68749999999999
2011-04-20,50.71,0.8,63.387499999999996
2011-04-21,50.68,0.8,63.349999999999994
2011-04-25,50.69,0.8,63.3625
2011-04-26,51.08,0.8,63.849999999999994
2011-04-27,51.56,0.8,64.45
2011-04-28,51.96,0.8,64.95
2011-04-29,52.12,0.8,65.14999999999999
2011-05-02,52.3,0.8,65.37499999999999
2011-05-03,52.8,0.8,65.99999999999999
2011-05-04,52.99,0.8,66.2375
2011-05-05,52.75,1.07,49.299065420560744
2011-05-06,53.1,1.07,49.626168224299064
2011-05-09,53.09,1.07,49.61682242990654
2011-05-10,53.55,1.07,50.04672897196261
2011-05-11,53.69,1.07,50.17757009345794
2011-05-12,54.24,1.07,50.691588785046726
2011-05-13,54.12,1.07,50.57943925233644
2011-05-16,53.35,1.07,49.85981308411215
2011-05-17,53.67,1.07,50.1588785046729
2011-05-18,53.63,1.07,50.12149532710281
2011-05-19,53.98,1.07,50.44859813084111
2011-05-20,53.91,1.07,50.38317757009345
2011-05-23,53.15,1.07,49.67289719626168
2011-05-24,52.75,1.07,49.299065420560744
2011-05-25,52.61,1.07,49.168224299065415
2011-05-26,52.73,1.07,49.2803738317757
2011-05-27,52.73,1.07,49.2803738317757
2011-05-31,53.06,1.07,49.58878504672897
2011-06-01,52.77,1.07,49.3177570093458
2011-06-02,52.68,1.07,49.23364485981308
2011-06-03,52.32,1.07,48.89719626168224
2011-06-06,52.15,1.07,48.73831775700934
2011-06-07,52.3,1.07,48.87850467289719
2011-06-08,52.56,1.07,49.12149532710281
2011-06-09,52.31,1.07,48.88785046728972
2011-06-10,51.83,1.07,48.4392523364486
2011-06-13,52.09,1.07,48.6822429906542
2011-06-14,52.21,1.07,48.794392523364486
2011-06-15,52.05,1.07,48.6448598130841
2011-06-16,52.61,1.07,49.168224299065415
2011-06-17,52.78,1.07,49.32710280373831
2011-06-20,53.01,1.07,49.54205607476635
2011-06-21,52.95,1.07,49.48598130841121
2011-06-22,52.71,1.07,49.26168224299065
2011-06-23,52.24,1.07,48.822429906542055
2011-06-24,52.4,1.07,48.971962616822424
2011-06-27,52.69,1.07,49.242990654205606
2011-06-28,52.93,1.07,49.467289719626166
2011-06-29,53.1,1.07,49.626168224299064
2011-06-30,53.24,1.07,49.757009345794394
2011-07-01,54.06,1.07,50.52336448598131
2011-07-05,53.69,1.07,50.17757009345794
2011-07-06,53.86,1.07,50.336448598130836
2011-07-07,54.04,1.07,50.50467289719626
2011-07-08,53.56,1.07,50.05607476635514
2011-07-11,53.28,1.07,49.794392523364486
2011-07-12,53.66,1.07,50.14953271028037
2011-07-13,53.71,1.07,50.19626168224299
2011-07-14,53.2,1.07,49.7196261682243
2011-07-15,53.25,1.07,49.76635514018691
2011-07-18,52.53,1.07,49.09345794392523
2011-07-19,53.13,1.07,49.654205607476634
2011-07-20,53.33,1.07,49.8411214953271
2011-07-21,53.96,1.07,50.429906542056074
2011-07-22,53.58,1.07,50.074766355140184
2011-07-25,53.31,1.07,49.822429906542055
2011-07-26,53.25,1.07,49.76635514018691
2011-07-27,53.18,1.07,49.70093457943925
2011-07-28,52.97,1.07,49.50467289719626
2011-07-29,52.6,1.07,49.1588785046729
2011-08-01,52.75,1.07,49.299065420560744
2011-08-02,52.28,1.07,48.85981308411215
2011-08-03,52.64,1.07,49.19626168224299
2011-08-04,51.74,1.07,48.35514018691589
2011-08-05,53.27,0.56,95.125
2011-08-08,50.41,0.56,90.01785714285712
2011-08-09,51.9,0.56,92.67857142857142
2011-08-10,52.07,0.56,92.98214285714285
2011-08-11,54.04,0.56,96.49999999999999
2011-08-12,53.73,0.56,95.94642857142856
2011-08-15,54.79,0.56,97.83928571428571
2011-08-16,54.49,0.56,97.30357142857142
2011-08-17,54.5,0.56,97.32142857142856
2011-08-18,54.37,0.56,97.0892857142857
2011-08-19,54.36,0.56,97.07142857142856
2011-08-22,54.56,0.56,97.42857142857142
2011-08-23,55.38,0.56,98.89285714285714
2011-08-24,56.9,0.56,101.60714285714285
2011-08-25,56.18,0.56,100.32142857142856
2011-08-26,55.59,0.56,99.26785714285714
2011-08-29,56.33,0.56,100.58928571428571
2011-08-30,56.32,0.56,100.57142857142857
2011-08-31,56.21,0.56,100.37499999999999
2011-09-01,55.95,0.56,99.91071428571428
2011-09-02,56.07,0.56,100.12499999999999
2011-09-06,55.78,0.56,99.60714285714285
2011-09-07,56.07,0.56,100.12499999999999
2011-09-08,56.05,0.56,100.0892857142857
2011-09-09,55.12,0.56,98.42857142857142
2011-09-12,55.78,0.56,99.60714285714285
2011-09-13,56.28,0.56,100.49999999999999
2011-09-14,56.55,0.56,100.98214285714285
2011-09-15,57.08,0.56,101.92857142857142
2011-09-16,57.42,0.56,102.53571428571428
2011-09-19,57.25,0.56,102.23214285714285
2011-09-20,58.1,0.56,103.74999999999999
2011-09-21,57.26,0.56,102.24999999999999
2011-09-22,56.9,0.56,101.60714285714285
2011-09-23,56.74,0.56,101.32142857142857
2011-09-26,56.79,0.56,101.41071428571428
2011-09-27,56.6,0.56,101.07142857142857
2011-09-28,56.11,0.56,100.19642857142856
2011-09-29,57.31,0.56,102.33928571428571
2011-09-30,57.02,0.56,101.82142857142857
2011-10-03,56.48,0.56,100.85714285714285
2011-10-04,56.44,0.56,100.78571428571428
2011-10-05,55.15,0.56,98.48214285714285
2011-10-06,56.16,0.56,100.28571428571426
2011-10-07,56.11,0.56,100.19642857142856
2011-10-10,57.22,0.56,102.17857142857142
2011-10-11,56.76,0.56,101.35714285714285
2011-10-12,56.6,0.56,101.07142857142857
2011-10-13,56.66,0.56,101.17857142857142
2011-10-14,57.55,0.56,102.76785714285712
2011-10-17,57.97,0.56,103.51785714285712
2011-10-18,58.02,0.56,103.60714285714285
2011-10-19,57.92,0.56,103.42857142857142
2011-10-20,58.49,0.56,104.44642857142857
2011-10-21,59.76,0.56,106.7142857142857
2011-10-24,59.25,0.56,105.80357142857142
2011-10-25,58.18,0.56,103.89285714285714
2011-10-26,58.82,0.56,105.03571428571428
2011-10-27,59.53,0.56,106.30357142857142
2011-10-28,58.04,0.56,103.64285714285712
2011-10-31,57.87,0.56,103.3392857142857
2011-11-01,57.05,0.56,101.87499999999999
2011-11-02,58.02,0.56,103.60714285714285
2011-11-03,58.75,1.31,44.847328244274806
2011-11-04,58.56,1.31,44.70229007633588
2011-11-07,59.07,1.31,45.091603053435115
2011-11-08,59.35,1.31,45.30534351145038
2011-11-09,58.22,1.31,44.44274809160305
2011-11-10,58.88,1.31,44.94656488549618
2011-11-11,59.64,1.31,45.52671755725191
2011-11-14,58.37,1.31,44.55725190839694
2011-11-15,58.75,1.31,44.847328244274806
2011-11-16,57.97,1.31,44.25190839694656
2011-11-17,57.8,1.31,44.12213740458015
2011-11-18,58.14,1.31,44.38167938931298
2011-11-21,57.49,1.31,43.88549618320611
2011-11-22,56.9,1.31,43.43511450381679
2011-11-23,56.45,1.31,43.091603053435115
2011-11-25,57.16,1.31,43.63358778625954
2011-11-28,57.23,1.31,43.68702290076335
2011-11-29,57.97,1.31,44.25190839694656
2011-11-30,59.42,1.31,45.3587786259542
2011-12-01,59.51,1.31,45.42748091603053
2011-12-02,58.61,1.31,44.74045801526717
2011-12-05,58.9,1.31,44.9618320610687
2011-12-06,59.01,1.31,45.045801526717554
2011-12-07,58.71,1.31,44.81679389312977
2011-12-08,58.37,1.31,44.55725190839694
2011-12-09,59.24,1.31,45.221374045801525
2011-12-12,58.82,1.31,44.900763358778626
2011-12-13,59.14,1.31,45.14503816793893
2011-12-14,58.8,1.31,44.8854961832061
2011-12-15,59.77,1.31,45.62595419847328
2011-12-16,59.78,1.31,45.63358778625954
2011-12-19,59.6,1.31,45.49618320610687
2011-12-20,60.8,1.31,46.412213740458014
2011-12-21,61.74,1.31,47.12977099236641
2011-12-22,61.62,1.31,47.038167938931295
2011-12-23,61.98,1.31,47.31297709923664
2011-12-27,62.5,1.31,47.70992366412214
2011-12-28,62.19,1.31,47.473282442748086
2011-12-29,62.59,1.31,47.778625954198475
2011-12-30,62.03,1.31,47.351145038167935
2012-01-03,60.65,1.31,46.29770992366412
2012-01-04,59.9,1.31,45.725190839694655
2012-01-05,59.74,1.31,45.603053435114504
2012-01-06,59.1,1.31,45.11450381679389
2012-01-09,59.27,1.31,45.24427480916031
2012-01-10,59.34,1.31,45.29770992366412
2012-01-11,59.18,1.31,45.175572519083964
2012-01-12,58.98,1.31,45.02290076335878
2012-01-13,59.18,1.31,45.175572519083964
2012-01-17,59.34,1.31,45.29770992366412
2012-01-18,59.28,1.31,45.25190839694656
2012-01-19,58.74,1.31,44.83969465648855
2012-01-20,58.76,1.31,44.854961832061065
2012-01-23,58.62,1.31,44.74809160305343
2012-01-24,58.38,1.31,44.56488549618321
2012-01-25,59.37,1.31,45.3206106870229
2012-01-26,59.77,1.31,45.62595419847328
2012-01-27,58.89,1.31,44.95419847328244
2012-01-30,58.64,1.31,44.76335877862595
2012-01-31,58.96,1.31,45.00763358778626
2012-02-01,59.01,1.31,45.045801526717554
2012-02-02,58.87,1.31,44.93893129770992
2012-02-03,58.82,1.31,44.900763358778626
2012-02-06,58.8,1.31,44.8854961832061
2012-02-07,59.13,1.31,45.13740458015267
2012-02-08,59.39,1.31,45.33587786259542
2012-02-09,59.47,1.31,45.396946564885496
2012-02-10,59.13,1.31,45.13740458015267
2012-02-13,57.91,1.31,44.206106870229
2012-02-14,57.97,1.31,44.25190839694656
2012-02-15,57.65,1.31,44.00763358778626
2012-02-16,57.9,1.31,44.19847328244275
2012-02-17,57.87,1.31,44.175572519083964
2012-02-21,57.86,0.65,89.0153846153846
